names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Excitatory (for_DEGs),mean_expr_Rest (for_DEGs)
Ndufb6,8.981058,-0.86334544,2.68175180181228e-19,7.522567169297e-19,0.19195731389901094,0.11684310317585717,0.09093387,0.15972362
Gng13,8.980348,-0.6517753,2.6991300539558626e-19,7.570524483277038e-19,0.15701457574180114,0.08713856849423289,0.07822508,0.12029928
Fkbp4,8.965264,-0.37065208,3.0953873238711603e-19,8.677418611624214e-19,0.16091879229567935,0.09235266234792226,0.07165405,0.09170728
Tln1,8.9168215,-0.6736701,4.798631268628688e-19,1.3424177218953967e-18,0.19865955231650181,0.12395323115816084,0.088751435,0.13805805
Bpgm,8.880486,-0.55253845,6.656920653633176e-19,1.8605310792919018e-18,0.1769260801665799,0.10562490124822246,0.07447349,0.10741634
Snrpe,8.878692,-0.48305294,6.765127083698742e-19,1.8901836824267985e-18,0.14627798021863614,0.07908042344762206,0.067747556,0.09346473
Commd8,8.869909,-0.52927524,7.320521535248286e-19,2.044511107495286e-18,0.1431546069755336,0.07576236372254701,0.06137091,0.087410964
Lrrc1,8.865169,-0.33756658,7.638865607591563e-19,2.1329763990022373e-18,0.200481520041645,0.12695528519513352,0.09829767,0.12267876
Fam32a,8.864317,-0.5779582,7.697420013888711e-19,2.149103031724747e-18,0.155192608016658,0.08666455996207932,0.070710175,0.10379489
Ddost,8.856015,-0.53292334,8.292552930502918e-19,2.3135800772776805e-18,0.14901093180635086,0.08129246326433875,0.06800746,0.09696347
Hspe1,8.832033,-0.8469889,1.027899345231361e-18,2.8660013911348624e-18,0.2152524726704841,0.13746247432453784,0.10867332,0.18771723
Tprgl,8.803821,-0.46971992,1.322356106452662e-18,3.683187372279779e-18,0.14230869338885996,0.07560436087849581,0.066048674,0.09034811
Tubb5,8.785907,-0.9646451,1.5510762737653798e-18,4.318456064249897e-18,0.30055960437272256,0.20366566598198768,0.15780193,0.28787613
Myo10,8.784365,-0.7671513,1.5725133528655118e-18,4.377686882666422e-18,0.21499219156689225,0.13572444303997472,0.098826095,0.16278562
H2az2,8.749535,-0.5892344,2.1423369698000474e-18,5.954752702857895e-18,0.1857756376887038,0.11352504345078211,0.08529722,0.12571347
Herpud1,8.74496,-0.3856158,2.2309540198934967e-18,6.199786380653455e-18,0.142243623112962,0.07631537367672618,0.06124534,0.07928509
Rps15,8.735325,-0.820629,2.4295761647146153e-18,6.751056002676496e-18,0.5654606975533576,0.379206825722863,0.3812238,0.5986357
Map3k14,8.71852,-0.37131998,2.818617691881559e-18,7.828036938589922e-18,0.1547371160853722,0.08792858271448886,0.06609462,0.08469449
Mrpl57,8.712739,-0.49715272,2.966184646727339e-18,8.23616631782201e-18,0.14061686621551275,0.07489334808026545,0.06681462,0.09305811
Nol7,8.704532,-0.5510109,3.1888768914690344e-18,8.851768809274066e-18,0.16521343050494533,0.09685574340338127,0.077738635,0.1119346
Omg,8.675949,-0.74048346,4.101144983272578e-18,1.13770148359007e-17,0.21590317542946383,0.13912150418707536,0.10054112,0.16272426
Ndn,8.672181,-0.8380944,4.239206959994452e-18,1.1756372279394253e-17,0.2432977615825091,0.16084689524411439,0.12802462,0.21846378
Tbc1d16,8.671834,-0.5489316,4.252154523539607e-18,1.1791062130805908e-17,0.19410463300364394,0.12189919418549534,0.0875592,0.12564068
Rabac1,8.662782,-0.9610252,4.603887795699439e-18,1.2757189344172828e-17,0.321121811556481,0.21938694896508137,0.17036653,0.30864382
Rpl35,8.658318,-0.892487,4.787771995957974e-18,1.326398943513669e-17,0.25058563248308174,0.16613999051982936,0.13841799,0.24340783
Rpl30,8.655487,-0.85184175,4.908109329550941e-18,1.3595968833508637e-17,0.4560775637688704,0.3129246326433876,0.28291604,0.46383494
Ndufb10,8.641296,-0.8651433,5.557859023516287e-18,1.5389496286261607e-17,0.2296980739198334,0.1497076947385053,0.11985169,0.20858528
Rpl36al,8.60919,-0.9270023,7.357876227907673e-18,2.0348511140786248e-17,0.23132483081728267,0.15089271606888924,0.1193864,0.21599592
Cycs,8.602581,-0.83876896,7.794300200854589e-18,2.1551023502465815e-17,0.20607756376887038,0.1313793648285669,0.102970645,0.17729348
Spag7,8.593435,-0.3440453,8.44067900845655e-18,2.3333440839220936e-17,0.12688703800104112,0.06328013904250276,0.056001633,0.07056243
Bud31,8.593342,-0.36908355,8.447605270050312e-18,2.3350185537110572e-17,0.13111660593440916,0.06746721440985938,0.05658508,0.07249623
Reln,8.5915985,-0.33915257,8.576785339209961e-18,2.3699940566081002e-17,0.33517699115044247,0.23747827460894297,0.3464647,0.42120072
Rtkn,8.575439,-0.48871055,9.870887790655443e-18,2.7253468447894752e-17,0.16287090057261844,0.09519671354084373,0.068987854,0.09551049
Mrpl51,8.56413,-0.52180475,1.0889518911416528e-17,3.0050464532172344e-17,0.14556220718375845,0.0805024490440828,0.064197406,0.09093195
Adh5,8.544592,-0.29647362,1.2899149868006563e-17,3.554873404649604e-17,0.1279932326913066,0.06509717174909148,0.053751417,0.06561975
Lamtor5,8.537246,-0.40206674,1.3745899137772065e-17,3.7878403223457634e-17,0.131507027589797,0.06786222151998736,0.057948727,0.075882316
Chgb,8.533208,-0.82421833,1.423451070114486e-17,3.922080624895021e-17,0.6383394065590838,0.42502765049770896,0.47460005,0.7301516
Arhgef10,8.530423,-0.75671613,1.458129137156071e-17,4.0163946607261533e-17,0.26717855283706404,0.17996523937430875,0.13317831,0.21567228
Glrx5,8.522246,-0.5055341,1.5648854338769556e-17,4.308245041831332e-17,0.14016137428422695,0.07576236372254701,0.06412035,0.08984988
Cck,8.497894,-0.6918431,1.9306040451823012e-17,5.310198658414211e-17,0.7073138990109318,0.4615263074735345,0.58573526,0.82694244
Retreg1,8.496759,-0.6298618,1.949566375654429e-17,5.361806398550103e-17,0.49167100468505986,0.3375730763153737,0.30105123,0.43410107
Sfr1,8.494635,-0.7258341,1.985557139990466e-17,5.459672569744557e-17,0.17133003643935452,0.1026228472112498,0.07891384,0.12733719
Chmp2a,8.494262,-0.8177223,1.9919454752275324e-17,5.476678084453474e-17,0.18083029672045808,0.11036498656975825,0.08805014,0.15034646
Thumpd1,8.465017,-0.2675268,2.5611554617772205e-17,7.032316294497641e-17,0.12122592399791775,0.05925106651919734,0.052410834,0.062760465
Mpdu1,8.4647255,-0.32348135,2.5675695656009978e-17,7.049207543445265e-17,0.14282925559604373,0.07892242060357087,0.059881132,0.07438462
Gpr37,8.462206,-0.85048336,2.6236595086202235e-17,7.200258502361904e-17,0.22130400832899533,0.14243956391215043,0.105544426,0.1829159
Slirp,8.45969,-0.5227839,2.6808897628552927e-17,7.356567394599848e-17,0.13606194690265486,0.07236530257544636,0.06144156,0.08713392
Tmem147,8.451409,-0.8364553,2.8780686368161443e-17,7.895222488131679e-17,0.18245705361790734,0.11194501501027018,0.08526778,0.14750488
Mrpl28,8.447185,-0.4028628,2.9841253556453714e-17,8.184489977155367e-17,0.12792816241540864,0.06517617317111708,0.05636013,0.07385931
Snrpf,8.446674,-0.54853994,2.997174695360024e-17,8.219441116995698e-17,0.1432847475273295,0.07915942486964765,0.067048565,0.09660735
Ppp1r15b,8.444217,-0.34718552,3.060898626726215e-17,8.393340759274761e-17,0.13723321186881832,0.0737873281719071,0.05730984,0.0723505
Mrpl43,8.436015,-0.44682518,3.28340304386891e-17,8.999800039657005e-17,0.13885996876626758,0.07552535945647022,0.062402144,0.08412642
Zfp385a,8.419164,-0.30827194,3.791806779055723e-17,1.0383800260214764e-16,0.19033055700156168,0.12253120556170011,0.08316109,0.10199206
Nop53,8.405587,-0.27362803,4.2572450776265764e-17,1.1656019486022633e-16,0.11966423737636647,0.058145046610838996,0.05327175,0.06404785
Ppp1ca,8.385809,-0.7232991,5.0377954296356167e-17,1.3780470649934745e-16,0.16501821967725144,0.09780376046768842,0.07748094,0.1248719
Ptprb,8.385655,-0.5193919,5.0443763534764534e-17,1.3797067652474788e-16,0.1045028630921395,0.04392479064623163,0.043175012,0.061321184
H2bc27,8.38512,-0.3339716,5.0673965418071055e-17,1.3857209961159873e-16,0.12896928682977615,0.0669932058777058,0.05930832,0.0741963
Rgs20,8.37452,-0.65354943,5.544906552204979e-17,1.5156830016047588e-16,0.34266007287870903,0.24277136988465792,0.25540963,0.3768859
Sptssa,8.368645,-0.3027373,5.828455127261574e-17,1.5927040503357927e-16,0.14959656428943258,0.08626955285195133,0.06438033,0.07883344
Trappc2l,8.356882,-0.5593906,6.439782461100106e-17,1.7590419307691355e-16,0.13482561166059345,0.071654289777216,0.06331904,0.09196589
Mrps36,8.347757,-0.4056597,6.957113066216233e-17,1.8997726431832338e-16,0.13222280062467465,0.06999525991467846,0.057469614,0.07544117
Slc25a11,8.347125,-0.40729797,6.994472434765673e-17,1.909586205264719e-16,0.13430504945340968,0.07173329119924159,0.05769814,0.07582136
1110065P20Rik,8.338542,-0.29615828,7.521232543624244e-17,2.0527731685849002e-16,0.1202498698594482,0.05893506083109496,0.054819226,0.0669014
Polr2e,8.32306,-0.4590499,8.572119468812215e-17,2.3388794692017083e-16,0.11901353461738677,0.05775003950071101,0.054109596,0.073650144
Cops9,8.321384,-0.9441181,8.694203286250863e-17,2.3717080436706674e-16,0.2168141592920354,0.1404645283615105,0.110719524,0.20315821
Tspan31,8.314551,-0.38676515,9.209995368934294e-17,2.511901903809018e-16,0.12324310255075481,0.061700110601990835,0.052754384,0.068430245
Tmem256,8.312818,-0.72821,9.34564803000665e-17,2.5486406431166006e-16,0.1624804789172306,0.0960657291831253,0.07765967,0.12555446
Gmip,8.2943735,-0.44089824,1.0915919433287922e-16,2.9744524406494927e-16,0.13645236855804269,0.07434033812608627,0.056084983,0.07539314
Flii,8.292762,-0.3536828,1.106485142719894e-16,3.0147288364311045e-16,0.16820666319625197,0.10317585716542897,0.070664965,0.08944206
Ldhb,8.290277,-0.884069,1.1298565204697395e-16,3.0774703198197567e-16,0.3424648620510151,0.2385052930952757,0.17836258,0.30775225
Peg13,8.26957,-0.36356568,1.3444300105402484e-16,3.658581566053927e-16,0.1381441957313899,0.07639437509875177,0.06282589,0.08012742
Psmd8,8.259894,-0.6808308,1.458017583094693e-16,3.966882589890077e-16,0.14836022904737117,0.08437351872333702,0.065033905,0.10230206
Ramac,8.248459,-0.3045966,1.6045049361482324e-16,4.3632271667141996e-16,0.11562988027069235,0.055300995417917526,0.053339973,0.0654763
Rps28,8.246533,-0.9339089,1.6305513852500165e-16,4.4327110199987806e-16,0.3767568974492452,0.2603096855743403,0.22925505,0.40028462
Shb,8.243996,-0.7364505,1.6655367908318116e-16,4.527362020197347e-16,0.2767438833940656,0.19126244272396903,0.14475074,0.23070917
Acox3,8.228434,-0.34127793,1.896778729878598e-16,5.151247672512425e-16,0.14985684539302446,0.0872175699162585,0.06174902,0.07760359
Fads2,8.214295,-0.7180879,2.1341342013182238e-16,5.790587295710459e-16,0.19794377928162415,0.12608626955285196,0.09445371,0.15096053
Ccdc107,8.19853,-0.4476722,2.433438306170478e-16,6.599362867056999e-16,0.14230869338885996,0.0803444462000316,0.06320549,0.08524571
Lamtor2,8.193875,-0.706154,2.529466677825789e-16,6.858402586597271e-16,0.14992191566892243,0.08595354716384895,0.06902327,0.11027513
Ckap4,8.186402,-0.4352661,2.6915002429973004e-16,7.297004492920741e-16,0.1450416449765747,0.08303049454890188,0.061893687,0.08280911
Cadm4,8.159729,-0.666907,3.357779608870845e-16,9.08961697464836e-16,0.2773295158771473,0.19260546689840416,0.12871483,0.19728477
Magoh,8.157242,-0.25012636,3.4276271097311724e-16,9.275892883319227e-16,0.11302706923477356,0.05395797124348238,0.04787403,0.056684688
Fgf13,8.150444,-0.36241123,3.625914159713549e-16,9.81151193066496e-16,0.7744664237376366,0.47187549375888765,0.8033597,0.9497839
Cdc42se1,8.146874,-0.2877299,3.734518075980722e-16,1.0103352869673982e-15,0.11673607496095784,0.05719702954653184,0.048021503,0.05831706
Rab33b,8.146359,-0.30326384,3.75044348745685e-16,1.014541593757833e-15,0.13196251952108276,0.07070627271290883,0.055115204,0.067581534
Rgs2,8.138081,-0.5138333,4.0159452197057766e-16,1.086144419260133e-15,0.13970588235294118,0.07789540211723811,0.06193611,0.08730631
Rpl17,8.124265,-0.8431728,4.500807627041674e-16,1.2162999189239644e-15,0.5315590838105153,0.361984515721283,0.35000232,0.56064963
Ubl5,8.10863,-0.96826607,5.119347555488627e-16,1.3827590351425355e-15,0.23483862571577305,0.15650181703270657,0.12537403,0.23216875
Hmgn2,8.103925,-0.31082445,5.321411250422022e-16,1.4367596493050616e-15,0.11927381572097866,0.059488070785274134,0.05389884,0.06643515
Fnbp1,8.09479,-0.2565847,5.736280629524067e-16,1.5483059820724428e-15,0.8265877147319105,0.5274924948649076,0.82920593,0.9332966
Drap1,8.056555,-0.82514054,7.847496830552618e-16,2.114967300270299e-15,0.17796720458094742,0.11052298941380945,0.08556182,0.14692271
Mrpl52,8.049307,-0.7589268,8.326395611311313e-16,2.2431346508515637e-15,0.1663846954711088,0.10120082161478906,0.07583474,0.12515238
Rps12,8.04865,-0.94041085,8.371222822106155e-16,2.2549850348871417e-15,0.38397969807391985,0.2656027808500553,0.22582518,0.396229
Rps9,8.016631,-1.0012779,1.0868528401666847e-15,2.9244678364989804e-15,0.36543466944299846,0.2534365618581134,0.20065914,0.3679776
Uqcrb,8.008887,-0.9610244,1.1575107653710808e-15,3.113968188378148e-15,0.22267048412285267,0.14702164638963502,0.11807051,0.21830463
Fibp,8.004702,-0.44612044,1.197570899869744e-15,3.221094102052054e-15,0.1381441957313899,0.07765839785116133,0.055837747,0.07532609
Cyth2,7.9990807,-0.51827633,1.2535157977581808e-15,3.3695447664828252e-15,0.12688703800104112,0.0670722072997314,0.0538193,0.07621471
Lgals8,7.9953732,-0.45503387,1.291819663044924e-15,3.471813797361183e-15,0.2222149921915669,0.15073471322483806,0.09692107,0.13060059
Ubxn1,7.9914207,-0.65859085,1.3339224838253965e-15,3.583533007437353e-15,0.150832899531494,0.08856059409069363,0.066669874,0.10330404
Arhgef10l,7.988182,-0.38569048,1.3694286382645126e-15,3.678183477625695e-15,0.2347084851639771,0.16242692368462633,0.114843905,0.14755484
Gemin7,7.9798303,-0.40294293,1.4653441271346851e-15,3.934232283783872e-15,0.1209005726184279,0.06217411913414442,0.05072317,0.06653319
Pole4,7.97795,-0.31829536,1.487836005740948e-15,3.994220548931888e-15,0.13371941697032796,0.0739453310159583,0.058738265,0.0727223
Arhgef6,7.965724,-0.41298577,1.6425940014693347e-15,4.408360049888237e-15,0.22351639770952628,0.15278875019750354,0.11306032,0.14787893
Acadm,7.9652195,-0.32176456,1.6493084736527702e-15,4.425938149111149e-15,0.14686361270171785,0.08587454574182335,0.06267431,0.07773943
Mcm9,7.9496064,-0.44734293,1.8710528452511143e-15,5.018485720892138e-15,0.17080947423217074,0.106888924000632,0.07529593,0.101321235
Cox5a,7.9007955,-0.98189056,2.771285867461545e-15,7.42195268201851e-15,0.39003123373243104,0.2718438931900774,0.21945807,0.3952001
Mydgf,7.8937316,-0.4773114,2.9328249535604086e-15,7.84988609444847e-15,0.12766788131181675,0.06849423289619214,0.054761596,0.07544347
Atp5g1,7.8896637,-1.0506297,3.0300207525688882e-15,8.10922884676554e-15,0.3031624154086413,0.20943276978985623,0.16854522,0.32228437
Ralb,7.8652744,-0.28288898,3.6828948674151285e-15,9.846250423606431e-15,0.14022644456012492,0.08097645757623637,0.056303274,0.0680934
Nhsl1,7.8614874,-0.9268648,3.795983674981485e-15,1.0146034153660848e-14,0.25292816241540866,0.1698530573550324,0.14252256,0.25558367
Rpl7,7.8577957,-0.9365266,3.909525978807833e-15,1.0447435410299998e-14,0.2535788651743883,0.17198609574972348,0.14158694,0.25549984
Mcfd2,7.851055,-0.32109928,4.125521525620624e-15,1.1023544490197511e-14,0.11523945861530453,0.05767103807868541,0.04921274,0.06111251
Edf1,7.8241796,-0.99226975,5.109769810717994e-15,1.3633156073278969e-14,0.20894065590838104,0.13754147574656345,0.1037022,0.1966946
Pcdh8,7.8223515,-0.30008614,5.1845650222811284e-15,1.3831340562817109e-14,0.12818844351900052,0.06991625849265287,0.062409144,0.07630125
Snx17,7.8215346,-0.46991342,5.218319749465776e-15,1.3920009100381754e-14,0.13072618427902136,0.07212829830936957,0.05502145,0.07542434
Nkain1,7.8012104,-0.7674996,6.1316205429394605e-15,1.63497711609391e-14,0.19735814679854244,0.12814030652551747,0.08856489,0.14638637
Rpl23a,7.797227,-0.99655503,6.328237597548272e-15,1.687069592679056e-14,0.3295158771473191,0.2298151366724601,0.18496475,0.3403104
G6pc3,7.792055,-0.26953256,6.59279290711141e-15,1.7574240616476545e-14,0.11712649661634565,0.05988307789540212,0.049397036,0.059248842
Adrm1,7.7919927,-0.38415122,6.5960457800163085e-15,1.75811675537187e-14,0.11348256116605934,0.05648601674830147,0.048039358,0.06224788
Tubb2a,7.7865305,-1.0150809,6.887439569477264e-15,1.8352390046792352e-14,0.4334331077563769,0.3014694264496761,0.2667308,0.48106864
Tomm22,7.7862706,-0.6178323,6.901600089546667e-15,1.8388298899962215e-14,0.13085632483081727,0.07181229262126718,0.05986828,0.090459995
Arl6ip4,7.784596,-0.53379697,6.9936469206235844e-15,1.8631696684231184e-14,0.12877407600208224,0.07023226418075525,0.055955485,0.08002864
Sec62,7.78419,-0.4900189,7.016126427691124e-15,1.8687878381449296e-14,0.730609057782405,0.4776425975667562,0.5695522,0.73135275
Nrros,7.7798343,-0.7683065,7.26196684103999e-15,1.933885520502919e-14,0.12506507027589797,0.06628219307947543,0.051468022,0.08614029
Dock11,7.7634516,-0.35958654,8.264857552542816e-15,2.1992149181701867e-14,0.3668011452368558,0.26836783062095115,0.2598517,0.32261294
Cox7a2,7.76133,-1.0237666,8.404316747580601e-15,2.235881099084067e-14,0.35769130661114,0.2504345078211408,0.20807931,0.3854709
Vezf1,7.7555737,-0.6658415,8.7944822211793e-15,2.338754327821534e-14,0.22351639770952628,0.1514457260230684,0.09765459,0.15078402
Mpp7,7.75212,-0.28347626,9.037081326546875e-15,2.4025563989741224e-14,0.1741280583029672,0.11194501501027018,0.08459369,0.10205249
Rpl36a,7.7451653,-0.89709437,9.545770425262888e-15,2.537041061590641e-14,0.22644456012493494,0.15247274450940118,0.121599905,0.215757
Cd164,7.741246,-0.6878027,9.844700849311173e-15,2.6151963600691172e-14,0.18395366996356063,0.11881813872649707,0.078775816,0.12400921
Uqcrq,7.7263527,-0.9816832,1.1067181813077307e-14,2.9376190389942435e-14,0.3530713170223842,0.2479854637383473,0.20570245,0.3722614
Atp8b1,7.694903,-0.5139459,1.4160165085377401e-14,3.7548962384692664e-14,0.18766267568974493,0.12166218991941855,0.1023403,0.1431271
Ptpn13,7.685383,-0.7133213,1.5254021993789544e-14,4.04415955572891e-14,0.189679854242582,0.12221519987359772,0.09252407,0.14750537
Nrsn2,7.6845794,-0.52230644,1.5350042859386743e-14,4.069215189736798e-14,0.13957574180114524,0.08105545899826197,0.061054926,0.08656505
Dhrs7,7.682104,-0.3712726,1.5649662283694008e-14,4.1470061692589545e-14,0.11341749089016137,0.05672302101437826,0.04893981,0.06286022
Nudt19,7.6717286,-0.35249284,1.696936535013058e-14,4.4944982450271923e-14,0.11491410723581467,0.05877705798704377,0.049065005,0.062229622
Lamp1,7.669711,-0.90856236,1.723843404397479e-14,4.5653136483501145e-14,0.41404216553878187,0.2883551903934271,0.22309336,0.38470078
Rpl14,7.659579,-0.9647924,1.865437701674857e-14,4.938842353335639e-14,0.32964601769911506,0.23052614947069047,0.18711656,0.33762407
Trp53bp2,7.655998,-0.7798674,1.9181634714584886e-14,5.0779362047378904e-14,0.2245575221238938,0.15033970611471006,0.103582636,0.17175409
Trp53,7.6452303,-0.364666,2.0857149682181132e-14,5.517145225046338e-14,0.13417490890161374,0.07655237794280297,0.055300888,0.07065425
Col19a1,7.639176,-0.7141215,2.1861642967093714e-14,5.781146998580928e-14,0.31689224362311297,0.2188339390109022,0.22940241,0.35276392
Dcaf12l1,7.6347837,-0.4056061,2.2619971730037136e-14,5.981092702087166e-14,0.11706142634044768,0.06083109495970927,0.05258259,0.069075495
Il17ra,7.6346564,-0.36433354,2.2642382929389662e-14,5.986429492400869e-14,0.10619469026548672,0.050323905830304945,0.04565548,0.058395326
Phf5a,7.615182,-0.3614346,2.6332021149479327e-14,6.958511096444822e-14,0.11159552316501822,0.055933006794122296,0.047145106,0.060170863
Actg1,7.614108,-0.92481315,2.655189932039128e-14,7.015926194698728e-14,0.48047891723060904,0.331252962553326,0.30102992,0.5109215
Dnlz,7.5784836,-0.354565,3.496176491791427e-14,9.219064017118318e-14,0.11380791254554919,0.05830304945489019,0.05078501,0.064486295
Churc1,7.5697827,-0.34408846,3.73848379075524e-14,9.85027058811466e-14,0.11159552316501822,0.05617001106019908,0.049396507,0.0622946
Acyp1,7.555272,-0.31716108,4.179853131637381e-14,1.1011044475205532e-13,0.10996876626756898,0.05490598830778954,0.048793636,0.06043491
Oaz1,7.547143,-0.9725826,4.449108398353347e-14,1.1718049663179223e-13,0.36953409682457056,0.25983567704218674,0.21255974,0.38169312
Uqcc2,7.5403066,-0.97922593,4.68868442500323e-14,1.2340576990874403e-13,0.19560124934929723,0.12782430083741508,0.09972823,0.18792467
Colec12,7.5375566,-0.27764317,4.788588204669755e-14,1.2601054261039694e-13,0.10756116605934408,0.05269394849107284,0.055149402,0.066471614
2900052L18Rik,7.533147,-0.3695754,4.9531925674382526e-14,1.3031654194366576e-13,0.14016137428422695,0.08192447464054353,0.05868664,0.07519146
Slc39a7,7.5235605,-0.5514863,5.3304316564791374e-14,1.4018664834060333e-13,0.14660333159812597,0.08808658555854006,0.06453598,0.09321925
Tomm6,7.507658,-0.93949753,6.019451133503628e-14,1.5816805393823828e-13,0.20594742321707443,0.13683046294833306,0.10763043,0.1971595
Samhd1,7.4989014,-0.42943314,6.435502494082552e-14,1.6901764442967273e-13,0.15395627277459656,0.09559172065097171,0.06587426,0.08773652
Mageh1,7.4971447,-0.4035209,6.522301079830286e-14,1.7128052190680198e-13,0.12005465903175429,0.06414915468478433,0.055155713,0.07232605
Atp5g3,7.4908,-1.063516,6.845502267768625e-14,1.7971533554952902e-13,0.28689484643414886,0.19979459630273344,0.15200318,0.29498476
Myl6,7.4790354,-0.99193287,7.487017102366171e-14,1.9644189975644863e-13,0.4444299843831338,0.3103175857165429,0.26247165,0.4680836
Selenom,7.445473,-0.9413244,9.659769587409921e-14,2.5317792510115545e-13,0.21395106715252474,0.14401959235266235,0.11100242,0.20329803
Cox6b1,7.443683,-1.019414,9.791626621596127e-14,2.5660880456674917e-13,0.4038912024986986,0.28440511929214723,0.23924209,0.43689644
Atox1,7.411092,-0.79899466,1.2526387768778373e-13,3.278948264462493e-13,0.1553878188443519,0.09551271922894612,0.07234405,0.12269124
Dnajc30,7.410526,-0.36762944,1.2579967528168362e-13,3.2926527126620286e-13,0.10821186881832379,0.05403697266550798,0.046610788,0.059741657
Tiparp,7.409224,-0.45480275,1.270406423879918e-13,3.324809643484308e-13,0.19469026548672566,0.13106335914046452,0.09760951,0.13149333
Prmt1,7.389114,-0.59463036,1.4781041030681905e-13,3.867249975602948e-13,0.13066111400312339,0.07449834097013747,0.05743851,0.08551361
Ak1,7.373897,-0.33448678,1.657113493883411e-13,4.332649565111146e-13,0.10762623633524206,0.05403697266550798,0.046335645,0.058080893
Fabp3,7.3632936,-0.70129097,1.7942692205381562e-13,4.68942845597318e-13,0.14035658511192087,0.08350450308105546,0.065574355,0.10453542
Hexim1,7.359124,-0.3191737,1.8512079348763544e-13,4.837300127407142e-13,0.10359187922956793,0.050007900142202556,0.043960262,0.05455347
Stard9,7.355416,-0.72633237,1.9033349362674214e-13,4.97254348444391e-13,0.34988287350338365,0.24711644809606573,0.18204951,0.28543818
Rps7,7.3529086,-0.98776305,1.9393942049438113e-13,5.066257270740833e-13,0.38241801145236853,0.26868383630905357,0.23344593,0.41966134
E130114P18Rik,7.3462467,-0.30963737,2.0385001305130527e-13,5.323080515732335e-13,0.1215512753774076,0.06588718596934745,0.05711734,0.070320375
Fam107b,7.3411875,-0.5186195,2.1170670706681673e-13,5.526628989493214e-13,0.13983602290473712,0.0826354874387739,0.06679378,0.09436044
Idh1,7.339432,-0.6275932,2.145024486357466e-13,5.598524327190394e-13,0.15141853201457575,0.09266866803602465,0.065600686,0.09961952
Bc1,7.3297873,-0.58573794,2.3051864861499667e-13,6.014211174177066e-13,0.1263014055179594,0.07094327697898563,0.055158164,0.08167893
Parvb,7.326018,-0.4183406,2.370918576489503e-13,6.184504625790986e-13,0.12187662675689745,0.06667720018960341,0.054355927,0.07199616
Aamp,7.3244753,-0.8977365,2.3983552429498267e-13,6.254251298336746e-13,0.1888339406559084,0.1250592510665192,0.085466556,0.15378356
Txn1,7.323502,-0.8377273,2.415821605456289e-13,6.299187437031586e-13,0.16319625195210827,0.10317585716542897,0.07500249,0.130328
Sra1,7.3086944,-0.2796894,2.697506948844066e-13,7.030263017986426e-13,0.10951327433628319,0.05640701532627587,0.046643857,0.056346197
Pam16,7.3063006,-0.66766334,2.7459763289165656e-13,7.155890210259734e-13,0.12948984903695993,0.07386632959393269,0.05892575,0.09204691
Lipa,7.3049245,-0.54868627,2.774224471571355e-13,7.227400770905788e-13,0.1851249349297241,0.12347922262600727,0.07752174,0.11145747
Dmac1,7.303516,-0.33996242,2.80343828237052e-13,7.302800450537652e-13,0.1028110359187923,0.04984989729815137,0.045990713,0.05786397
Adprh,7.296167,-0.6332526,2.960815107295201e-13,7.709021505137795e-13,0.14139770952628838,0.084768525833465,0.06215488,0.094823636
Rpl41,7.2879033,-0.8121142,3.1481556971552367e-13,8.195208640046621e-13,0.5996225923997918,0.4061463106335914,0.4317246,0.6667868
Ddr1,7.2794194,-0.84108305,3.3525955219532616e-13,8.726556395900817e-13,0.27531233732431026,0.19284247116448097,0.13618991,0.2321933
Dnajb9,7.258426,-0.52358586,3.9162014455584424e-13,1.0188645705088628e-12,0.1383394065590838,0.0827934902828251,0.06265024,0.088873304
Stard13,7.258393,-0.6077466,3.9171678038894293e-13,1.0190173191064863e-12,0.39796980739198334,0.2820350766313794,0.2806414,0.40125892
Csnk2b,7.249908,-0.7031795,4.170543312582699e-13,1.0844058332600843e-12,0.12265747006767308,0.06778322009796177,0.0517569,0.08294652
Rnf7,7.2435746,-0.7821277,4.3701019417853856e-13,1.1357446481842859e-12,0.16261061946902655,0.10325485858745458,0.07322611,0.12279193
Cox6a1,7.2433105,-0.99940383,4.3786232550863423e-13,1.1378491959784334e-12,0.4338235294117647,0.30478748617475115,0.25564766,0.45891443
Rps3a1,7.24044,-0.9699593,4.4723158546739515e-13,1.1619718334470032e-12,0.4153435710567413,0.29175225154052775,0.2534187,0.44785887
Ndufs7,7.235022,-0.9501374,4.654539824884616e-13,1.2089655398226162e-12,0.22097865694950547,0.15105071891294045,0.115111105,0.21164326
Arsg,7.226557,-0.80780154,4.953942069112904e-13,1.286234644864854e-12,0.19449505465903175,0.12964133354400378,0.08747044,0.14843489
Lhfpl2,7.1834702,-0.9409759,6.796372615045611e-13,1.7620468175055533e-12,0.19488547631441958,0.12877231790172222,0.09530398,0.17560689
Commd6,7.1752357,-0.27824125,7.21826412536774e-13,1.8705251909406034e-12,0.10665018219677251,0.054431979775635964,0.044268455,0.053437553
Llph,7.1724415,-0.72135663,7.367188803496113e-13,1.9085650130152388e-12,0.1243492972410203,0.06967925422657607,0.055856485,0.09049223
1700126G02Rik,7.171543,-0.680887,7.415702052861749e-13,1.9207626196297975e-12,0.13671264966163457,0.08105545899826197,0.059717998,0.09408372
