names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Excitatory (for_DEGs),mean_expr_Rest (for_DEGs)
Stk26,15.124951,1.7081932,1.1088294885000508e-51,3.991726735798012e-51,0.13625715773034877,0.0312055617001106,0.064083695,0.02005206
Nicn1,15.106522,0.25603032,1.4668150287633027e-51,5.276920581452664e-51,0.18844351900052056,0.07900142202559646,0.08307346,0.07002591
Ptp4a3,15.105756,0.38416418,1.483950531277022e-51,5.3378515094261814e-51,0.1676861009890682,0.05956707220729973,0.071133405,0.05495142
Usp35,15.102512,0.4060972,1.5587999397772927e-51,5.606338426156586e-51,0.1823269130661114,0.0735503239058303,0.077259004,0.058849744
Gm56549,15.098216,0.7508337,1.6637349292639032e-51,5.981342995627652e-51,0.17647058823529413,0.06865223574024333,0.08240735,0.04978575
Wdr18,15.083525,0.3361283,2.0786788013913234e-51,7.469122678976312e-51,0.18030973451327434,0.0714172855111392,0.07827039,0.062499553
Lyrm4,15.063095,0.3658556,2.832131945021292e-51,1.0170995103277483e-50,0.18655648099947944,0.07742139358508453,0.08060544,0.06310685
Slc39a3,15.059945,0.30901268,2.9703371469508175e-51,1.0665903934059664e-50,0.17939875065070277,0.07046926844683205,0.07998163,0.065050475
Pelp1,15.051537,0.2810665,3.373098938750507e-51,1.2110524917721287e-50,0.18505986465382612,0.07599936798862379,0.08009979,0.06638007
Sirt5,15.046476,0.5933717,3.641185902397214e-51,1.307129795556622e-50,0.18180635085892763,0.0737083267498815,0.077320084,0.051909465
Tmem144,15.02416,0.3988757,5.100350347364825e-51,1.8297251513176615e-50,0.16046330036439355,0.05237794280297045,0.075730965,0.0579566
Gm50024,15.023746,2.3328314,5.132364334484385e-51,1.8409642192977628e-50,0.12571577303487766,0.021804392479064624,0.05312006,0.01077089
Gria4,15.022688,0.5311103,5.214940547751333e-51,1.8703343902573188e-50,0.928748047891723,0.6240322325801865,1.8255563,1.5266732
4930432B10Rik,15.020379,0.6874188,5.399831227710764e-51,1.9363868288881387e-50,0.1885736595523165,0.08113446042028756,0.08691294,0.054852344
Spout1,15.019487,0.6040354,5.472894345511006e-51,1.9623254745647282e-50,0.17386777719937532,0.06675620161162901,0.07335599,0.04886249
D830024N08Rik,15.015467,0.81968814,5.81512339543597e-51,2.084754711612602e-50,0.1706793336803748,0.06430715752883552,0.07480214,0.043064874
4933439C10Rik,15.011868,0.9022016,6.139457186380826e-51,2.20044303852278e-50,0.16566892243623113,0.05956707220729973,0.070238635,0.038195036
Gm42477,15.004375,1.3085538,6.873498776932102e-51,2.4632023491086365e-50,0.14107235814679855,0.03618265128772318,0.0642121,0.026422296
Sigmar1,15.00303,0.49413857,7.014302362431772e-51,2.5133258364920886e-50,0.1758198854763144,0.06857323431821773,0.07593331,0.054498788
Ccnj,15.001667,0.9194816,7.159817767660802e-51,2.5651240455606097e-50,0.1579255596043727,0.05206193711486807,0.06638723,0.035647172
Ano8,14.996213,0.6193558,7.772990642074625e-51,2.78443218974197e-50,0.1749739718896408,0.06778322009796177,0.07584884,0.050023172
Rbm12b1,14.988452,0.7181121,8.736570757981534e-51,3.128770575329386e-50,0.16521343050494533,0.058540053720966975,0.06901103,0.042516004
Thyn1,14.986078,0.2857987,9.054396631427447e-51,3.242159348167051e-50,0.17399791775117127,0.06612419023542424,0.07563696,0.062458932
Ece2,14.98436,0.25132817,9.291682684977491e-51,3.326682395007931e-50,0.25728787090057265,0.14172855111392005,0.12637375,0.10721145
Caprin2,14.981908,0.3734242,9.640902882383854e-51,3.4507933988231537e-50,0.22130400832899533,0.10989097803760468,0.102835596,0.08029718
Aaas,14.977266,0.71603316,1.0338221853562247e-50,3.6998937294248475e-50,0.16436751691827173,0.05767103807868541,0.06926855,0.042736996
Endov,14.975719,0.63794714,1.0581683628388027e-50,3.786016499264797e-50,0.16866215512753774,0.06185811344604203,0.071259886,0.046372592
Snrpa1,14.974817,0.26945242,1.072623060644214e-50,3.8372229582625523e-50,0.18492972410203018,0.0756833623005214,0.07842485,0.065491125
Ttll1,14.969604,0.46781173,1.1601008206834562e-50,4.148510653681723e-50,0.18141592920353983,0.07402433243798388,0.07855352,0.05740954
Zfand1,14.9527,0.3290873,1.4956188689788634e-50,5.344053059768891e-50,0.19104633003643937,0.08231948175067151,0.081902646,0.06573361
Polq,14.952643,1.1645745,1.496869084033244e-50,5.347809106232318e-50,0.1497917751171265,0.044951809132564385,0.0659836,0.029974123
Zfp790,14.95091,0.5262864,1.5363685938399872e-50,5.4881978352140995e-50,0.1780322748568454,0.07086427555696002,0.07503387,0.052690554
Bmi1,14.947623,0.49715307,1.6140793175314567e-50,5.765028746785889e-50,0.1668401874023946,0.05980407647337652,0.07250084,0.051904388
Zc3hc1,14.9401045,0.55621034,1.8069189316116648e-50,6.452938821425496e-50,0.17087454450806872,0.06422815610680992,0.07301012,0.05022798
Dffb,14.929368,1.2308104,2.1226684051645048e-50,7.576527636393497e-50,0.1453019260801666,0.04084373518723337,0.05932252,0.025707528
Tmem150a,14.927276,0.73633355,2.1903290520798514e-50,7.816993176967142e-50,0.16072358146798543,0.05466898404171275,0.067989625,0.041363675
Zbtb49,14.921247,0.9151398,2.397519450361256e-50,8.555291850093885e-50,0.16241540864133264,0.057276030968557434,0.06888552,0.03711949
E2f6,14.912805,0.3679208,2.7208105576751976e-50,9.707632410666918e-50,0.18766267568974493,0.07939642913572444,0.078883946,0.061662003
Blm,14.9124775,0.25684157,2.7341451611938036e-50,9.753914030971523e-50,0.2135606454971369,0.10254384578922421,0.096662246,0.08152235
Mms22l,14.910097,0.66096675,2.8333845908434716e-50,1.0106603472184268e-49,0.1575351379489849,0.0513509243166377,0.07295274,0.046753798
Tbc1d2,14.906397,1.332744,2.9948385708703256e-50,1.0679669860555494e-49,0.1387948984903696,0.03476062569126244,0.05745357,0.023206409
Zbtb40,14.904422,0.43067586,3.084734672566431e-50,1.0998781933633229e-49,0.19013534617386776,0.08192447464054353,0.08474304,0.06355018
2900089D17Rik,14.898148,1.2499037,3.3884190487575106e-50,1.2078378859128986e-49,0.13742842269651223,0.03318059725075052,0.056652155,0.02421306
Mn1,14.897253,0.8220775,3.434084755927914e-50,1.223953540148336e-49,0.16365174388339407,0.05838205087691579,0.0700344,0.040213898
Gm11659,14.886482,0.7152132,4.0344281576108734e-50,1.4375425619281815e-49,0.16176470588235295,0.055696002528045505,0.0679855,0.041958477
Amigo1,14.858056,0.49475488,6.1688983731621085e-50,2.1969290826622377e-49,0.17464862051015095,0.06817822720808975,0.07839514,0.056261756
Gm15446,14.85657,0.839729,6.307216649391175e-50,2.245890688697865e-49,0.16482300884955753,0.05933006794122294,0.07248025,0.041143868
Dyrk3,14.853162,1.5631273,6.63630344027649e-50,2.3627596851759546e-49,0.1304008328995315,0.02693948491072839,0.055970386,0.019294105
Foxred1,14.850495,0.90626985,6.905643425830485e-50,2.4583285486495116e-49,0.1562337324310255,0.051508927160688896,0.06322977,0.03423377
Zfp52,14.849649,0.35985595,6.993304792424676e-50,2.489205189726468e-49,0.19475533576262363,0.08650655711802813,0.083330534,0.06552279
Tbc1d25,14.81429,0.5658951,1.184338407857906e-49,4.21275787915567e-49,0.16449765747006767,0.05861905514299257,0.068977945,0.047114328
Snhg1,14.812948,0.27341697,1.2082251497740752e-49,4.2971554962845e-49,0.1864263404476835,0.07829040922736609,0.08027074,0.066864856
Slc17a6,14.807629,0.8089436,1.3077262560395828e-49,4.64919350354374e-49,0.15141853201457575,0.04661083899510191,0.08240433,0.047864728
Sgpp2,14.799034,0.9278196,1.4860206485576715e-49,5.280266440987124e-49,0.15909682457053617,0.05490598830778954,0.08052918,0.043137457
Tmem94,14.78267,0.29822055,1.8950291209936563e-49,6.730033370486327e-49,0.1864263404476835,0.07876441775951967,0.07886099,0.064598635
Alcam,14.775633,0.32419747,2.103707707404484e-49,7.468176258152793e-49,0.8497527329515877,0.5582240480328646,1.2769974,1.120188
Gpatch4,14.775056,0.35482883,2.121804938342015e-49,7.531426511657853e-49,0.17712129099427382,0.07070627271290883,0.074919105,0.059055675
Gm28756,14.769523,0.5453647,2.3033960748872832e-49,8.173831554704344e-49,0.19371421134825612,0.0872175699162585,0.09098509,0.06322721
Phykpl,14.758699,0.49342912,2.704450857422781e-49,9.595747331169963e-49,0.17712129099427382,0.07078527413493443,0.07551253,0.05421956
Slc25a19,14.749686,0.40218222,3.0909890370495815e-49,1.0962892743601143e-48,0.18310775637688703,0.07663137936482857,0.078118056,0.05966716
Armt1,14.742507,0.45124143,3.437816333745868e-49,1.2189776311395021e-48,0.17250130140551795,0.06667720018960341,0.07538432,0.055688705
E130311K13Rik,14.741072,0.6354994,3.511673866057461e-49,1.2450016727927692e-48,0.157339927121291,0.05269394849107284,0.06841658,0.044574194
Bap1,14.739899,0.3655656,3.573190369574268e-49,1.266644132327976e-48,0.1691827173347215,0.06367514615263074,0.07252262,0.056740284
Wdsub1,14.725087,0.27055395,4.448926805756685e-49,1.5766639840501466e-48,0.18779281624154087,0.07994943908990362,0.08273848,0.06906689
Ccdc106,14.724777,0.4760481,4.469379131659549e-49,1.5837032476288025e-48,0.17510411244143675,0.06960025280455048,0.07475827,0.054305464
Snhg5,14.717956,0.6862642,4.943781580664674e-49,1.751343586980353e-48,0.15942217595002603,0.05466898404171275,0.06753263,0.042502336
Rasl10b,14.714371,0.25929773,5.212869452281482e-49,1.8464250221830137e-48,0.17555960437272253,0.0691262442723969,0.07467329,0.06276594
Dancr,14.703007,0.7263066,6.1659915879967106e-49,2.1837378933632742e-48,0.16306611140031232,0.05861905514299257,0.0706691,0.04330983
Gm14330,14.69999,2.060697,6.4468635170838384e-49,2.2823085995262547e-48,0.12747267048412286,0.025517459314267656,0.05480174,0.013412249
Rfesd,14.699306,0.53959805,6.5123757949219314e-49,2.305197439198423e-48,0.16911764705882354,0.06407015326275874,0.07127694,0.049576253
Mrrf,14.684414,0.4235569,8.113283158991898e-49,2.871117061531836e-48,0.18271733472149923,0.07647337652077738,0.07812961,0.058823753
AI115009,14.671571,2.1723356,9.804920544548737e-49,3.468380924592214e-48,0.11842790213430505,0.016669300047400852,0.04854703,0.010975471
Htr7,14.670598,0.4427376,9.946467650248604e-49,3.517062584052901e-48,0.2254685059864654,0.11621109179965239,0.13047221,0.09761382
Erich1,14.664995,0.4523179,1.080248126949587e-48,3.818240880180926e-48,0.17321707444039564,0.06778322009796177,0.075811364,0.0559667
Lrguk,14.661471,1.0880919,1.1377980126101253e-48,4.0205987110512976e-48,0.15174388339406558,0.048743877389793015,0.06587269,0.031526506
Nop9,14.657733,0.6271827,1.2022012572008179e-48,4.2476196950671896e-48,0.16169963560645498,0.057513035234634226,0.0680657,0.044593636
Eif2b5,14.642637,0.30581066,1.5013084614740272e-48,5.3016373189390335e-48,0.17588495575221239,0.07015326275872966,0.0754196,0.06144628
Ubfd1,14.640281,0.27786472,1.5542461943917116e-48,5.48785745641331e-48,0.18915929203539822,0.08216147890662032,0.08085678,0.067155614
Dcaf15,14.638634,0.7852064,1.592365934617489e-48,5.620976440248546e-48,0.1560385216033316,0.05237794280297045,0.065161385,0.0383264
Dync2li1,14.634381,0.73906595,1.6951010313909834e-48,5.982840498289206e-48,0.16111400312337323,0.05743403381260863,0.06845007,0.041570365
Arid3a,14.632113,0.48948035,1.7525816390971193e-48,6.184905259067454e-48,0.17471369078604893,0.06960025280455048,0.07312267,0.052626144
Smn1,14.62092,0.38730624,2.065889558963234e-48,7.288662348915718e-48,0.17360749609578344,0.06833623005214094,0.07308384,0.056351285
ENSMUSG00000121485,14.615446,0.5763099,2.2388401323927467e-48,7.897812046395314e-48,0.16618948464341488,0.06162110917996524,0.06842949,0.046407145
Gm36198,14.61429,1.0436523,2.2771549261084617e-48,8.031918202222941e-48,0.14888079125455492,0.046136830462948336,0.06408272,0.03159954
Ttc9,14.613087,0.40520054,2.31773717847061e-48,8.172913121457387e-48,0.19059083810515356,0.08445252014536261,0.08554447,0.065264024
Gxylt2,14.598896,1.0354197,2.8542797984698897e-48,1.0062253763432948e-47,0.1431546069755336,0.04060673092115658,0.06586828,0.03267768
Trim66,14.577628,1.0943497,3.8982827364814907e-48,1.3735491362346926e-47,0.1581858407079646,0.055933006794122296,0.06963286,0.03321682
Aldh4a1,14.574484,0.43036658,4.0819412525466624e-48,1.4380721313219985e-47,0.18154606975533577,0.0759203665665982,0.079001166,0.059214342
Lypla2,14.569824,0.44911358,4.37013837804376e-48,1.5389989281525012e-47,0.16241540864133264,0.05830304945489019,0.06730042,0.049736135
Zfp3,14.5657215,0.5019352,4.640596824308291e-48,1.6340300965687823e-47,0.17406298802706924,0.06952125138252488,0.07437749,0.05309035
Slc50a1,14.561805,0.25699884,4.914306444593541e-48,1.7301810032262637e-47,0.17321707444039564,0.06794122294201295,0.07440473,0.06263557
Gm32391,14.548088,1.6521208,6.005804524118202e-48,2.1136341527577744e-47,0.13456533055700157,0.0334966029388529,0.05539988,0.01796182
Pate2,14.543376,1.1155902,6.433994232415499e-48,2.2640312339576274e-47,0.15148360229047372,0.04945489018802338,0.06670969,0.031340536
Sycp2,14.538252,0.44109708,6.934132676050193e-48,2.439064602768277e-47,0.1829776158250911,0.07742139358508453,0.082922675,0.06173708
C130036L24Rik,14.526403,0.89925015,8.243630889450242e-48,2.8985391520482595e-47,0.14790473711608537,0.045583820508769156,0.063795865,0.0347104
Gemin8,14.525598,0.4491109,8.341122082156028e-48,2.9324342581124233e-47,0.1722410203019261,0.06778322009796177,0.075290896,0.05569905
C130060C02Rik,14.523138,0.8386712,8.645960632182592e-48,3.039206726671196e-47,0.15909682457053617,0.05640701532627587,0.06759458,0.038357664
Dcaf4,14.498959,0.5099699,1.2300149304001213e-47,4.3214567442274135e-47,0.1717855283706403,0.06778322009796177,0.07299397,0.051810604
Gtf2h3,14.492697,0.9149421,1.347471617914135e-47,4.733502728899569e-47,0.14992191566892243,0.04787486174751145,0.060984194,0.032806464
Zmym1,14.4922,0.4005931,1.3572582524803723e-47,4.767258724725177e-47,0.18089536699635606,0.0759203665665982,0.07822405,0.059812665
Chrm2,14.4883175,0.35428542,1.436185992780756e-47,5.043826640441631e-47,0.2237116085372202,0.11423605624901248,0.16990799,0.1352918
Spata2l,14.479263,0.9690724,1.6384324413046564e-47,5.752604168019878e-47,0.13567152524726706,0.034207615737083266,0.05888619,0.030514095
Tut1,14.474324,0.5653303,1.7604623793143586e-47,6.180248776087905e-47,0.16586413326392505,0.0625691262442724,0.06989067,0.047762774
Gm15535,14.45879,1.1993701,2.206445446783026e-47,7.741863300477919e-47,0.14595262883914628,0.044714804866487594,0.061089102,0.02706207
ENSMUSG00000120124,14.454866,2.1187675,2.3358124641155223e-47,8.194709611017637e-47,0.1282535137948985,0.027808500553009954,0.116688915,0.028098714
Psen2,14.447715,0.3942659,2.591432055640422e-47,9.087937788444025e-47,0.176730869338886,0.07252330541949754,0.07496323,0.057542257
Ikbkg,14.44309,0.45735568,2.771301783573968e-47,9.716189838809045e-47,0.1736725663716814,0.06991625849265287,0.07396238,0.05440338
Aqp11,14.415229,0.5904413,4.1505881399139547e-47,1.4546276681816612e-46,0.15330557001561687,0.050639911518407334,0.06900683,0.046357114
Lca5l,14.410179,0.8980947,4.465507419540995e-47,1.5647911367118745e-46,0.1603331598125976,0.05846105229894138,0.06896007,0.03759376
Dsp,14.408148,0.8953198,4.598765056757805e-47,1.6112767906517436e-46,0.14608276939094222,0.04424079633433402,0.091407456,0.05017894
Rbbp8,14.407173,0.26496544,4.6641151691787795e-47,1.633960555356373e-46,0.1931285788651744,0.08698056565018171,0.08603862,0.07211001
Trmu,14.367731,0.36210054,8.248986644283274e-47,2.886823015523464e-46,0.18115564809994794,0.07718438931900774,0.07750927,0.060815964
Tmem161a,14.36705,0.3947959,8.330479162673788e-47,2.9149625615450536e-46,0.17731650182196773,0.07347132248380471,0.075715296,0.05810396
Grm4,14.366154,0.7766247,8.438937576291238e-47,2.9525293317050206e-46,0.16976834981780323,0.06786222151998736,0.08041068,0.0477201
Ska2,14.364818,0.32530946,8.603344477655828e-47,3.0096584574223683e-46,0.17861790733992713,0.07426133670406067,0.07729253,0.06216317
2810455O05Rik,14.363643,1.2394695,8.750398553313306e-47,3.0607030607592883e-46,0.13489068193649142,0.03476062569126244,0.056897696,0.024494108
Mtx1,14.359181,0.35124958,9.332339344827915e-47,3.2638286892558384e-46,0.16625455491931285,0.06320113762047717,0.07170138,0.05663671
Ggcx,14.358542,0.45243278,9.418732384755171e-47,3.2936145129928615e-46,0.17250130140551795,0.06904724285037131,0.070109494,0.05171495
Adamts16,14.356811,0.3340024,9.657054206863487e-47,3.3765132926274807e-46,0.20575221238938052,0.1003318059725075,0.12029758,0.096594505
Pced1a,14.355553,0.59927744,9.83380487349132e-47,3.4378654300118625e-46,0.168141592920354,0.06572918312529626,0.069349244,0.04631187
Gm31356,14.354382,0.79299164,1.0001354470480974e-46,3.495985359982097e-46,0.1478396668401874,0.046215831884973926,0.064219974,0.037565902
Zfp362,14.336601,0.4578868,1.2923024769873212e-46,4.514909316948293e-46,0.1749739718896408,0.07181229262126718,0.074013986,0.054422185
0610040F04Rik,14.336065,1.5432997,1.302325260027149e-46,4.549334339174401e-46,0.13326392503904216,0.033575604360878496,0.058103077,0.020317867
Capn10,14.3352585,0.6435077,1.3175539397084666e-46,4.601335373013582e-46,0.1648880791254555,0.06288513193237479,0.06970717,0.04517929
Glis1,14.333127,0.900444,1.3586243907714186e-46,4.744150406761276e-46,0.15629880270692348,0.05482698688576394,0.07002998,0.038125355
Gm19967,14.332762,0.9157022,1.3657843707983168e-46,4.768532490040381e-46,0.1489458615304529,0.047795860325485856,0.059615444,0.03204338
Sec13,14.32884,0.39338255,1.4451355688916622e-46,5.044925651048326e-46,0.16482300884955753,0.06201611629009322,0.06757704,0.051859215
Efcc1,14.32577,1.7743205,1.5104285304901799e-46,5.270807092762485e-46,0.12623633524206143,0.0267814820666772,0.053881764,0.016053867
D430036J16Rik,14.322472,1.6359658,1.5838729378536232e-46,5.5249468830490525e-46,0.1329385736595523,0.0334176015168273,0.06081943,0.019975439
Lss,14.321779,0.55155456,1.5997443198189422e-46,5.579585912971831e-46,0.16241540864133264,0.06004108073945331,0.065421045,0.045095924
Lsm11,14.309171,0.6986078,1.917857456804254e-46,6.687364373777615e-46,0.1437402394586153,0.04281877073787328,0.058746092,0.036603563
Cndp2,14.30622,0.2745527,2.0009712159692226e-46,6.9762678828458566e-46,0.1728266527850078,0.0693632485384737,0.07312707,0.06083167
Nab2,14.289587,1.1812536,2.5411182330153623e-46,8.856011273816184e-46,0.12766788131181675,0.027729499130984357,0.053771846,0.024068797
F8,14.287246,0.5086098,2.627983913065431e-46,9.156370298764021e-46,0.174518479958355,0.07133828408911361,0.078110225,0.05553402
2310061I04Rik,14.281786,0.34152693,2.842243117899564e-46,9.900320531236879e-46,0.1706793336803748,0.06802022436403855,0.0729355,0.05799735
Fancd2,14.275618,1.5463458,3.1052438002886934e-46,1.0812219892932123e-45,0.1265616866215513,0.02725549059883078,0.054688863,0.019062795
Zfta,14.259997,0.417591,3.8847107105682976e-46,1.3519256157618205e-45,0.1672306090577824,0.0647811660609891,0.072476216,0.05474925
Dand5,14.258853,0.39387977,3.9489055796896015e-46,1.3737324304280114e-45,0.18135085892764186,0.07860641491546848,0.079941906,0.06141518
Mlycd,14.2537985,0.50897616,4.2454552079284666e-46,1.476512832475251e-45,0.1655387818844352,0.06343814188655396,0.06935821,0.049237154
1500015A07Rik,14.240146,1.1028849,5.1619666439241735e-46,1.7947987024099708e-45,0.14276418532014576,0.04266076789382209,0.05938967,0.028090278
Gtpbp1,14.237577,0.29199526,5.355171672449021e-46,1.8617345431324257e-45,0.1747787610619469,0.0714172855111392,0.07453874,0.061290387
Gfra4,14.226423,0.30799624,6.281362683456752e-46,2.1834439237319913e-45,0.1581858407079646,0.05648601674830147,0.07215356,0.058681235
Gm16066,14.2217865,0.9541122,6.711720820224792e-46,2.3324358308256618e-45,0.14946642373763666,0.04929688734397219,0.06335653,0.033202894
Adck2,14.221312,0.39025548,6.757412523422885e-46,2.3480107914699716e-45,0.17048412285268089,0.06817822720808975,0.07168697,0.055155545
Arhgef12,14.213724,0.25963712,7.53115094311366e-46,2.615848317495657e-45,0.885606454971369,0.5338126086269552,0.97721434,0.8688309
Ipp,14.213105,0.28915197,7.598073666940653e-46,2.6387519636900008e-45,0.17764185320145756,0.07426133670406067,0.07796824,0.06425226
Rtn2,14.1982765,0.38041532,9.389348935975218e-46,3.258742003483003e-45,0.16911764705882354,0.0670722072997314,0.07480897,0.057961058
Abca7,14.186834,0.48890737,1.1053721775135712e-45,3.8358969920947506e-45,0.16833680374804788,0.0669142044556802,0.06853227,0.049309876
Ssh2,14.184652,0.49668056,1.1403014418669177e-45,3.9565986238331715e-45,0.9651223321186881,0.6274292937272871,1.489437,1.2337871
Gm50232,14.184208,0.9482837,1.1475344667751117e-45,3.9811815522591677e-45,0.14907600208224883,0.049138884499921,0.065278575,0.034361996
Ccdc177,14.180467,0.97125906,1.2103885803572796e-45,4.198701414175071e-45,0.1458875585632483,0.04645283615105072,0.061838046,0.032018732
4930512B01Rik,14.178903,0.5576046,1.2376610397989921e-45,4.2927523092034225e-45,0.16540864133263924,0.06367514615263074,0.06985977,0.047991768
Morc4,14.177502,0.73233694,1.2626192078949953e-45,4.378752983497487e-45,0.16547371160853722,0.06438615895086111,0.07338798,0.044816222
Antxr2,14.160501,0.34486532,1.6084403405229163e-45,5.5751795600942675e-45,0.17243623112961998,0.06904724285037131,0.09017932,0.07167453
Lrfn4,14.157331,0.51505613,1.682625199240828e-45,5.830814947588477e-45,0.16007287870900572,0.059093063675146155,0.06994137,0.049451586
Adsl,14.15529,0.47436664,1.7322260795031612e-45,6.001923243874912e-45,0.16833680374804788,0.06659819876757782,0.07055899,0.051284045
Atg4d,14.1527195,0.3276454,1.796728012875016e-45,6.224610843985517e-45,0.18603591879229567,0.08310949597092748,0.0787367,0.063234255
Mterf2,14.142737,0.5742332,2.070689920022896e-45,7.170954781674857e-45,0.16605934409161896,0.06533417601516828,0.06919501,0.046998102
Il1r1,14.141903,1.2126166,2.0954174328521824e-45,7.255652889270378e-45,0.13495575221238937,0.03602464844367199,0.075328454,0.033201344
Gm10010,14.139236,0.9703459,2.1763260441526106e-45,7.533867663795497e-45,0.14107235814679855,0.042107757939642915,0.056896396,0.02944324
Apbb3,14.137561,0.6175725,2.2287642658989915e-45,7.713407499318123e-45,0.15571317022384176,0.05514299257386633,0.064133845,0.042264022
Wdr31,14.137349,1.3188758,2.2354686687588948e-45,7.735614054031102e-45,0.13625715773034877,0.03752567546215832,0.057038423,0.023255797
Nup37,14.133437,0.56172705,2.3632208897935095e-45,8.175581989024281e-45,0.16644976574700676,0.06525517459314267,0.07098959,0.048640683
Dnah7c,14.126244,1.211823,2.617390996486755e-45,9.050224691236535e-45,0.13586673607496097,0.03705166693000474,0.05949311,0.026119854
Zfp729a,14.118969,0.27448648,2.9020454173904016e-45,1.0033190988842009e-44,0.17978917230609057,0.07702638647495655,0.076600276,0.06374206
Bend3,14.113038,1.0427977,3.1568001329436466e-45,1.0911142214072008e-44,0.14302446642373765,0.04408279349028282,0.059724968,0.029435312
C230037L18Rik,14.111788,0.6023984,3.213293607854394e-45,1.110497739460419e-44,0.16339146277980218,0.06272712908832359,0.06713209,0.04472009
Adamts18,14.103156,0.8652391,3.6315898420647085e-45,1.2548973644068765e-44,0.15773034877667882,0.05759203665665982,0.08758778,0.049028527
AI597479,14.097172,0.34086487,3.9529670121125896e-45,1.3655981436804486e-44,0.16866215512753774,0.0669142044556802,0.07072802,0.05625443
Gnpda2,14.094002,0.29863307,4.1345477882605307e-45,1.4281437083244692e-44,0.18070015616866217,0.0781324063833149,0.07774907,0.0636639
Pde6h,14.083404,1.7707864,4.803929628955258e-45,1.658933159362907e-44,0.12337324310255075,0.025596460736293253,0.05097028,0.0152077945
Pef1,14.082285,0.33220953,4.880590670627369e-45,1.6851898139264636e-44,0.16495314940135347,0.06335914046452835,0.07126088,0.05701292
Gm12592,14.072367,0.5464546,5.615771752727908e-45,1.938537859658259e-44,0.16677511712649662,0.06580818454732185,0.073506206,0.05090765
Cdkn2aip,14.068886,0.6406714,5.899142272385019e-45,2.0358329419340542e-44,0.15317542946382093,0.05324695844525201,0.06461075,0.04191932
Fut11,14.040818,0.53305817,8.769447898458573e-45,3.024840372677559e-44,0.1611790733992712,0.06091009638173487,0.06907212,0.04823972
Mrpl47,14.040057,0.48003975,8.864135099028313e-45,3.057108331547822e-44,0.168141592920354,0.06738821298783378,0.07186711,0.052044243
Met,14.036338,1.1306875,9.341702036636381e-45,3.221400586812366e-44,0.14361009890681936,0.04518881339864118,0.079641275,0.037160546
Plpp6,14.015951,0.29323515,1.2451899802533066e-44,4.290620001206252e-44,0.15480218636127016,0.05427397693158477,0.065256506,0.053569123
Acat2,14.014392,0.35274288,1.272840885580378e-44,4.3853358886453083e-44,0.16716553878188445,0.06620319165744984,0.07081074,0.055871606
Tmem128,14.013324,0.25939894,1.2921352454350935e-44,4.4512402621590974e-44,0.17133003643935452,0.06999525991467846,0.074033946,0.062221102
Slc37a1,14.008724,1.2058463,1.378587131115012e-44,4.747838530256393e-44,0.1435450286309214,0.04550481908674356,0.06286953,0.02774152
Gucd1,14.007885,0.5273072,1.3949818005282723e-44,4.803685887504124e-44,0.16996356064549714,0.0692052456944225,0.07410885,0.051997993
Trabd,14.000072,0.3488441,1.5571398394811236e-44,5.360024018301023e-44,0.18753253513794899,0.08532153578764418,0.08116824,0.064281344
Rrp12,13.983123,0.5697752,1.9762190862029785e-44,6.798234137277433e-44,0.15200416449765747,0.05269394849107284,0.061893556,0.042117022
Impg2,13.969163,0.77146745,2.4043706839725473e-44,8.26896714173075e-44,0.16026808953669963,0.06091009638173487,0.06945366,0.041270237
A530046M15Rik,13.946127,2.4589238,3.3215918344776523e-44,1.1420495533258416e-43,0.1154997397188964,0.01896034128614315,0.04927334,0.009144449
Tti1,13.942799,0.27868828,3.4802125156446236e-44,1.1962813137440325e-43,0.1851249349297241,0.08318849739295307,0.078780204,0.06538354
Gm42303,13.935438,0.7056054,3.858270275782423e-44,1.3258949010138599e-43,0.15987766788131183,0.06059409069363249,0.07251309,0.045083966
Bmp3,13.934628,0.9522614,3.9023337276147933e-44,1.3408658217520395e-43,0.13762363352420615,0.03981671670090062,0.06228796,0.03267583
Rtl1,13.931729,1.0109451,4.063974601409664e-44,1.396228072367698e-43,0.15311035918792296,0.055300995417917526,0.06431653,0.0324323
Dhx16,13.929629,0.47328764,4.1852014769301544e-44,1.4376932202136699e-43,0.15727485684539302,0.05759203665665982,0.065492995,0.047603916
Abhd13,13.929583,0.25468156,4.187940710422467e-44,1.438450298978035e-43,0.17634044768349819,0.07520935376836783,0.07671863,0.06469574
Gm43813,13.925588,0.5836873,4.42884020318324e-44,1.5208042972464366e-43,0.15317542946382093,0.05379996839943119,0.06200828,0.04179927
Dsg2,13.925104,1.4027612,4.4589222172856124e-44,1.5309384101516025e-43,0.140096304008329,0.043134776425975664,0.069707185,0.026938044
Zc3h8,13.924851,0.45251632,4.474689713160332e-44,1.536155776065135e-43,0.1668401874023946,0.06675620161162901,0.068963796,0.050859448
Rbak,13.910929,0.47879738,5.436914529686296e-44,1.8662479996508787e-43,0.16410723581467984,0.0645441617949123,0.0687842,0.04983249
Mdm1,13.887763,0.6781103,7.514578874207362e-44,2.578428481036289e-43,0.15727485684539302,0.05846105229894138,0.06642982,0.042031765
Cdh24,13.882447,1.6212037,8.093267654199406e-44,2.776635621403703e-43,0.12161634565330556,0.024648443671986094,0.049521387,0.01636819
