names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Pvalb chandelier Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Chn1,-4.612843,-1.0495605,3.971981290396916e-06,0.00021517567998581683,0.7368421052631579,0.759453253928392,0.68732303,1.1137834
Ppp1r9a,-4.6246495,-0.8145247,3.7523189414726093e-06,0.00020409880558171865,0.8245614035087719,0.8034727703235991,0.9180666,1.2935979
Prr16,-4.634253,-2.4787703,3.582287597029736e-06,0.00019603153049063254,0.24561403508771928,0.5242519911028198,0.17775097,0.73445266
Dpyd,-4.6595273,-1.7043984,3.1693668860000593e-06,0.00017486835364850431,0.45614035087719296,0.6516466958455909,0.45453855,1.0561647
Hivep2,-4.663761,-0.4352876,3.104813990350894e-06,0.00017165916033071713,0.9298245614035088,0.8260744780081797,1.5769776,1.8233865
Khdrbs2,-4.6909757,-1.4233439,2.7190502700176612e-06,0.0001512647634686844,0.6491228070175439,0.7136758269354955,0.67713654,1.2800633
Zbtb16,-4.693138,-1.8452752,2.6904554826841553e-06,0.00015029633850254315,0.2982456140350877,0.5803975030494367,0.2396182,0.67951006
Gm26652,-4.6984577,-2.6995795,2.6213331689614313e-06,0.00014703563879371538,0.10526315789473684,0.4509578818971084,0.06812173,0.37703043
Brinp3,-4.7107577,-1.9511724,2.467974083402136e-06,0.00013960939709687452,0.3508771929824561,0.6317356676472698,0.41590172,1.0967064
Itga8,-4.7132735,-2.2664454,2.437684296891911e-06,0.00013818687142929463,0.2807017543859649,0.544485900839492,0.19422069,0.7087183
Cpe,-4.7183466,-0.8231391,2.377691460443155e-06,0.00013535713886039742,0.9122807017543859,0.8454832460357322,1.1072346,1.5226699
Rasgef1b,-4.7223177,-2.15237,2.331719637894909e-06,0.0001331241241492216,0.24561403508771928,0.545885054172347,0.22261725,0.74596447
St6galnac3,-4.735637,-1.4880213,2.183678360722877e-06,0.00012537486656543528,0.6140350877192983,0.7037382506995766,0.5316876,1.0880867
Cacna1c,-4.74233,-0.845094,2.1127419598523535e-06,0.0001215618339640958,0.8947368421052632,0.784028126569563,1.2015835,1.6442761
Btbd9,-4.7635427,-1.0233045,1.9022359154276268e-06,0.00010992060010223728,0.7719298245614035,0.7590944966635574,0.7807864,1.2252176
Slit1,-4.7724633,-2.3858511,1.8198637179722423e-06,0.00010538736659895291,0.21052631578947367,0.5144220420463514,0.12516123,0.52877873
Cdh10,-4.7848206,-1.3876106,1.7114001994654647e-06,9.953533194726632e-05,0.5789473684210527,0.7560091841859797,0.806507,1.4456446
Csmd2,-4.792393,-1.1990714,1.648035912095862e-06,9.626679338699089e-05,0.6666666666666666,0.7257659467604219,0.69813234,1.1996258
Sorcs3,-4.7990036,-2.0855484,1.594570001914672e-06,9.355042784158785e-05,0.2982456140350877,0.5852766018511875,0.30255115,0.91611826
Man1a,-4.80517,-2.3283849,1.5462011647867288e-06,9.11105817934636e-05,0.2807017543859649,0.55887206715936,0.2269611,0.8240087
B3galt1,-4.806724,-0.73504025,1.5342365630869194e-06,9.060425593438577e-05,0.9298245614035088,0.8533041544091268,1.4898192,1.9050139
Klhl2,-4.8419957,-1.475836,1.2854144330842617e-06,7.709617369860293e-05,0.543859649122807,0.6871636650642176,0.41754243,0.89258164
Sidt1,-4.8482776,-1.8515587,1.2453817452959098e-06,7.486220916353713e-05,0.3157894736842105,0.588971801678984,0.23307091,0.6664082
Cadm2,-4.8678045,-0.50147593,1.1284492203197963e-06,6.798527029146397e-05,1.0,0.9630838774485183,3.1330767,3.4677985
Lrfn2,-4.9173083,-2.040497,8.774220970889909e-07,5.407415538711281e-05,0.24561403508771928,0.5572935351940876,0.16394903,0.5497992
Pcsk5,-4.9377317,-3.385816,7.903646050228948e-07,4.904641324934222e-05,0.12280701754385964,0.4637655162517041,0.07118237,0.57164365
Wasf1,-4.947993,-1.2854768,7.498272871139291e-07,4.674677309687071e-05,0.6491228070175439,0.7185190500107628,0.570924,1.0566567
Nos1ap,-4.955088,-1.3963616,7.229749260916471e-07,4.5388636131034004e-05,0.5789473684210527,0.7004018081366148,0.51038843,1.0126928
Plcb1,-4.9684734,-0.6308043,6.748203834841793e-07,4.266452636287035e-05,0.9473684210526315,0.8718160292745928,1.879694,2.2613554
Tanc1,-4.974303,-2.4129043,6.548289218844845e-07,4.1498238516594565e-05,0.24561403508771928,0.5461720599842147,0.16543093,0.6719515
Asic2,-5.045414,-1.4050115,4.5254029572428216e-07,2.9513975111921022e-05,0.7543859649122807,0.7920642893018583,1.0934392,1.8334424
Slc1a2,-5.0618167,-1.7512131,4.1528008057511146e-07,2.7349450404542268e-05,0.5789473684210527,0.7310396785534907,0.52934635,1.208708
Jph1,-5.0621047,-2.216974,4.1465358185411016e-07,2.7349450404542268e-05,0.2982456140350877,0.5759130372390041,0.18327656,0.6601933
Ext1,-5.0728836,-1.1178855,3.918325311083736e-07,2.5932364805128073e-05,0.8070175438596491,0.7758484609313339,0.9259921,1.4605434
Phlpp1,-5.0992594,-1.4940665,3.4098514522364216e-07,2.2848555741045548e-05,0.6666666666666666,0.7485829088039033,0.557156,1.1315634
Zfpm2,-5.1092324,-1.9954274,3.2347012741980155e-07,2.1729105809425168e-05,0.42105263157894735,0.6743201549831384,0.494021,1.2662343
Trpm3,-5.124188,-2.1331346,2.9882249910073613e-07,2.0225089548707256e-05,0.43859649122807015,0.687665925234986,0.5379038,1.4170974
Ryr2,-5.151411,-0.7328247,2.58534091062555e-07,1.7586863359116086e-05,0.9824561403508771,0.8044055392121691,1.4853517,1.898801
R3hdm1,-5.17287,-0.68405354,2.3052535244230513e-07,1.580157199011413e-05,0.9649122807017544,0.8403530171485972,1.4586382,1.8408822
Dock4,-5.1862307,-0.86218625,2.1459302281659593e-07,1.4784884657291308e-05,0.9649122807017544,0.8601564181674679,1.5143906,2.0078218
Gda,-5.2246103,-2.3198426,1.7452208118521342e-07,1.2243885956779856e-05,0.2982456140350877,0.5763076702303221,0.15610668,0.611686
Prickle2,-5.2363105,-1.1333853,1.6381847153315047e-07,1.1553286955631899e-05,0.8070175438596491,0.8116165602353448,1.0862738,1.6689857
Slc35f4,-5.2468343,-2.1721656,1.547349358258197e-07,1.0970257851292284e-05,0.2631578947368421,0.5938150247542513,0.2395966,0.79759943
Foxp1,-5.2904434,-1.1038002,1.2202024151048175e-07,8.813666369318937e-06,0.7719298245614035,0.7956518619502045,0.9109526,1.4339336
Ldb2,-5.321629,-2.958551,1.028421450033874e-07,7.550186984265081e-06,0.2631578947368421,0.55700652938222,0.1577969,0.84531206
Lrrc7,-5.322492,-0.43006134,1.023551188864134e-07,7.535019299939529e-06,0.9649122807017544,0.863205854918562,2.20031,2.4694438
Ncam2,-5.3240213,-1.2606974,1.0149786128442793e-07,7.4924382766829084e-06,0.8771929824561403,0.8598694123556002,1.3739393,2.0882406
Gabrb3,-5.335919,-0.4928182,9.506200656933783e-08,7.056121868834551e-06,0.9298245614035088,0.8222716510009328,1.6854066,1.9718626
Camk1d,-5.3362885,-0.8058157,9.486833131496995e-08,7.056121868834551e-06,0.9649122807017544,0.9539714429217192,1.8374366,2.3254042
Gabra5,-5.337851,-2.6212237,9.405479424634113e-08,7.0351188246607715e-06,0.21052631578947367,0.5488627394704743,0.12631299,0.60343355
Psd3,-5.354615,-1.3097553,8.573864052793843e-08,6.453213644217662e-06,0.6666666666666666,0.7817320800746215,0.6773802,1.2241958
Nkain2,-5.36814,-0.67329866,7.955264978984844e-08,6.02135126719219e-06,0.9824561403508771,0.9301140848102174,2.7797,3.222985
Il1rap,-5.376469,-2.1170306,7.596072188187207e-08,5.7699313249204946e-06,0.3684210526315789,0.6415656167037382,0.29781568,0.91825277
Bcl11a,-5.385546,-1.8067324,7.222501968710373e-08,5.529020737870305e-06,0.43859649122807015,0.6805625313912607,0.4414983,1.0790126
Sv2b,-5.388424,-2.220165,7.107829987253247e-08,5.456782621642708e-06,0.3684210526315789,0.6223721030350865,0.3034794,0.9753433
Fry,-5.4353213,-0.8353104,5.46977113425653e-08,4.260079721086173e-06,0.8771929824561403,0.8043337877592022,1.0445762,1.4555675
Cdk14,-5.4953003,-1.0442379,3.9004603827152436e-08,3.1099516463963975e-06,0.8070175438596491,0.8081724904929325,1.0585686,1.5854905
Spon1,-5.504065,-3.5270913,3.7113285952989064e-08,2.9768178912143767e-06,0.10526315789473684,0.4951926526512162,0.06245845,0.5556027
Kcnt2,-5.5100503,-1.8962054,3.5873090664111896e-08,2.894624462896957e-06,0.47368421052631576,0.6878811795938867,0.45467925,1.145121
Pex5l,-5.5523767,-1.7092605,2.818113152141197e-08,2.3016018358065034e-06,0.7368421052631579,0.7806558082801177,0.86016834,1.6972222
Arhgef28,-5.5993896,-2.643214,2.1510778821683033e-08,1.7729896531859602e-06,0.21052631578947367,0.5659754610030853,0.12762466,0.6154092
Gabra2,-5.610711,-1.3743254,2.0149675392203453e-08,1.6710548697176134e-06,0.7894736842105263,0.7696778359761786,0.8016021,1.4318476
Grm7,-5.642884,-0.8199071,1.672254556097223e-08,1.4174599344584349e-06,0.9649122807017544,0.8929468321733515,2.1723158,2.6899798
Mgat4c,-5.6769633,-2.11148,1.3710682965750313e-08,1.1695430199673363e-06,0.5263157894736842,0.7360622802611753,0.60622144,1.5264442
Rtn1,-5.678912,-0.92485374,1.355542338571378e-08,1.1695430199673363e-06,0.9298245614035088,0.9052163306306953,1.3440017,1.8533146
Ptk2b,-5.694106,-2.4710753,1.240199989304787e-08,1.078452223709373e-06,0.2807017543859649,0.6045059912463228,0.18473433,0.7537648
Rfx3,-5.7142577,-1.6071377,1.1018377483113984e-08,9.675287678799763e-07,0.7543859649122807,0.7957953648561383,0.785808,1.5342927
Cracdl,-5.76747,-2.7492223,8.047035518494505e-09,7.23156670173737e-07,0.3157894736842105,0.5942096577455693,0.14512222,0.71788585
Slc24a2,-5.782401,-1.375213,7.3641871632949695e-09,6.640124465695833e-07,0.8421052631578947,0.8154911386955586,1.1019552,1.8268327
Mmp16,-5.812189,-1.2606977,6.166114752783504e-09,5.609252467210803e-07,0.8070175438596491,0.788691971012413,0.9698326,1.5940486
Atp2b1,-5.821398,-0.79980844,5.835756050263275e-09,5.351766725958165e-07,0.9649122807017544,0.8988663270431226,1.5592972,2.0199258
Schip1,-5.8322506,-1.486843,5.468473726010677e-09,5.066823759238169e-07,0.8070175438596491,0.8335366291167396,1.1692941,1.9770292
Ptprk,-5.908476,-2.2873604,3.4528752687974436e-09,3.244012534006549e-07,0.40350877192982454,0.679737389682141,0.36510757,1.1477776
Slc17a7,-5.963982,-1.851625,2.461640347721775e-09,2.3622955765458606e-07,0.5087719298245614,0.7150749802683505,0.37787387,0.9772756
Nfix,-5.998596,-2.7757022,1.9903070045804665e-09,1.944710880475532e-07,0.21052631578947367,0.5941379062926024,0.11517885,0.6075744
Pde4b,-6.0210996,-2.2102919,1.732362453934879e-09,1.6988532531835837e-07,0.5614035087719298,0.7640812226447585,0.65041673,1.6564267
Gm20754,-6.0526385,-2.0247018,1.4249221064342876e-09,1.412828671582631e-07,0.6491228070175439,0.7453540934203917,0.68066615,1.6030431
Ryr3,-6.054826,-2.1541088,1.4056975616864024e-09,1.3989293882412458e-07,0.5263157894736842,0.7203487120614193,0.5475929,1.4457653
Rasgrf1,-6.1169753,-1.6912518,9.536824528581182e-10,9.669980191810428e-08,0.543859649122807,0.7504125708545598,0.5802128,1.2640232
Cnksr2,-6.121267,-1.0478327,9.283421605982715e-10,9.520822082166244e-08,0.9122807017543859,0.8611968142354882,1.6034849,2.2201016
Adcy2,-6.1952395,-2.1248293,5.819648630000521e-10,6.132312105416235e-08,0.43859649122807015,0.7002224295041974,0.40092036,1.1477498
Ano3,-6.196251,-2.508629,5.782398192717336e-10,6.117048796784048e-08,0.3508771929824561,0.6683289086604004,0.2946323,1.08175
Lingo2,-6.2653723,-1.7415181,3.7193565665842965e-10,3.9975644377648024e-08,0.7719298245614035,0.8832962617493004,1.5794578,2.6305628
Epha4,-6.2806897,-2.2869365,3.370742471681634e-10,3.652090734438932e-08,0.3684210526315789,0.701585707110569,0.36318398,1.1432781
Tafa1,-6.313306,-2.2798126,2.7313660878324265e-10,2.971328209718919e-08,0.6666666666666666,0.7916696563105403,0.7991037,1.9375454
Dscam,-6.442694,-2.0867054,1.173710534887749e-10,1.3420256201035668e-08,0.45614035087719296,0.7574083375188347,0.6189434,1.5347588
Kirrel3,-6.4595327,-2.2083519,1.0502683265892477e-10,1.2111892676160122e-08,0.5964912280701754,0.773444787256942,0.71768916,1.7666322
Nrg1,-6.5176697,-2.1518629,7.140799575980439e-11,8.527701538070861e-09,0.7192982456140351,0.8489990672311114,1.0832856,2.2706075
Tmem132b,-6.5261464,-2.005873,6.74833059819629e-11,8.094984070247067e-09,0.47368421052631576,0.7230752672741623,0.39669803,1.0836929
Pbx1,-6.530175,-1.4127682,6.569277442493295e-11,8.02347658544522e-09,0.7719298245614035,0.8135897251919352,0.9397944,1.639384
5730522E02Rik,-6.598631,-2.1753178,4.14972122561108e-11,5.186186480566033e-09,0.5964912280701754,0.7494080505130228,0.625075,1.5937914
Nrxn1,-6.6039667,-0.7243135,4.0029901636685936e-11,5.049781488158456e-09,1.0,0.9667432015498314,3.1390228,3.623825
Gpm6b,-6.653126,-1.4937687,2.8693302638724948e-11,3.6539765019077696e-09,0.7719298245614035,0.8328549903135538,0.81663024,1.5165623
Zbtb20,-6.7379594,-2.2315662,1.6062656354160933e-11,2.1261259913118436e-09,0.7543859649122807,0.8687665925234986,1.0787438,2.3140886
Grid2,-6.7385592,-2.1751754,1.5996457247853665e-11,2.1261259913118436e-09,0.5614035087719298,0.8133744708330344,0.73672044,1.7781188
Gm26871,-6.8071713,-1.8912878,9.953639531004847e-12,1.3495307566591168e-09,0.7543859649122807,0.7999210734017363,0.9402154,1.9153142
Brinp1,-6.835964,-1.9775782,8.145516678978412e-12,1.1139507064569662e-09,0.5789473684210527,0.7807993111860515,0.6827107,1.5803254
Lrfn5,-6.848741,-1.0540367,7.450261012213762e-12,1.0266077610163272e-09,0.9649122807017544,0.8583267561168114,1.6581596,2.2847965
Nfia,-6.875347,-2.5995543,6.1838998122488394e-12,8.654238955996162e-10,0.40350877192982454,0.7404032431656741,0.37441882,1.3224405
Slit3,-6.95889,-2.7465878,3.4296383815198095e-12,4.928041888312155e-10,0.49122807017543857,0.7272368515462438,0.4872998,1.6513683
Kctd16,-6.9923286,-2.1453886,2.7036066821060987e-12,3.9268060296319393e-10,0.6491228070175439,0.8048360479299705,0.8772446,1.9758221
Kcnq3,-7.002984,-1.7541251,2.505670691504686e-12,3.65909627612668e-10,0.7192982456140351,0.8129798378417163,0.87350535,1.7416253
Celf2,-7.016032,-0.92031014,2.282571729622458e-12,3.351513790981172e-10,1.0,0.966563822917414,3.0935385,3.7098267
Kalrn,-7.1990767,-1.2556163,6.062165064724306e-13,9.255134959610347e-11,0.9473684210526315,0.8468106479156203,1.5439897,2.2818065
Pde1a,-7.265411,-2.71993,3.719056501009347e-13,5.7763611665965987e-11,0.543859649122807,0.763650713926957,0.4855434,1.6327893
Nell2,-7.3013163,-2.3719978,2.849663846232155e-13,4.50414514989753e-11,0.543859649122807,0.7679916768314559,0.5252088,1.5208341
Arpp21,-7.454334,-2.5393457,9.03229198229608e-14,1.4981338615079978e-11,0.5789473684210527,0.799813446222286,0.68474525,1.9044861
Cacna2d1,-7.4817624,-2.057293,7.333250912823122e-14,1.231527825172233e-11,0.6842105263157895,0.8276530099734519,0.86119723,1.8999072
Ralyl,-7.585868,-1.7685497,3.3026837802936475e-14,5.7253621404187296e-12,0.8771929824561403,0.8559589581689029,1.2536684,2.2542994
Phactr1,-7.610731,-1.4661667,2.7254974742862276e-14,4.8180340219783505e-12,0.8771929824561403,0.8899691468752242,1.5285637,2.3959203
Gabrb1,-7.8530555,-1.8865312,4.0602235211057516e-15,7.79272900086511e-13,0.7894736842105263,0.8454473703092488,1.0619591,2.0789053
Cacna1e,-7.920483,-2.8344235,2.365893240519655e-15,4.640259224289279e-13,0.5087719298245614,0.774843940589797,0.49806798,1.7235403
Ppp3ca,-7.945938,-1.0937788,1.9272644445835596e-15,3.9065786563123607e-13,0.9824561403508771,0.9403386668580038,1.9078801,2.5838728
Grin2a,-8.125291,-2.6586742,4.462907397024798e-16,9.829370635906257e-14,0.6666666666666666,0.8358685513381646,0.846436,2.2414153
Marchf1,-8.165339,-2.6002252,3.205316349110789e-16,7.117921512446852e-14,0.631578947368421,0.8374112075769534,0.7511293,2.0525506
Kcnip4,-9.4171,-2.8406255,4.637166526050519e-21,1.7305647854857978e-18,0.9298245614035088,0.9528951711272153,1.8750399,3.702522
