names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Pvalb chandelier Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Nxph2,6.46907,4.9721456,9.860787819621348e-11,1.1485088712071919e-08,0.5263157894736842,0.04394776494224008,0.68989027,0.03116141
Egfl6,6.4688725,4.6469407,9.873671352767447e-11,1.1485088712071919e-08,0.5263157894736842,0.04172346990026548,0.45353574,0.022647249
Lancl1,6.461802,1.5884808,1.034634994853206e-10,1.1983035479183466e-08,0.7894736842105263,0.42684939370022246,0.7402933,0.31088078
Gpr158,6.453473,1.3017551,1.0931541759375614e-10,1.2552586627112083e-08,1.0,0.7523857358111502,2.1248772,1.3838595
Wls,6.441691,1.5828658,1.1814955921652831e-10,1.3452028204017442e-08,0.7894736842105263,0.3420750520198034,0.72567385,0.30445847
Ankrd24,6.412635,2.3784006,1.4302578096763122e-10,1.6215623352743675e-08,0.631578947368421,0.1910023677979479,0.46592966,0.10808489
Dcbld2,6.4059997,2.0344977,1.4938715306723786e-10,1.686568404586841e-08,0.6842105263157895,0.26935495443782737,0.57451457,0.17351754
Sntb1,6.3943906,3.4747014,1.6118903767730975e-10,1.8121964194097544e-08,0.5614035087719298,0.09126784817392553,0.66739583,0.081928715
Man1c1,6.372027,2.0479276,1.865461697415416e-10,2.0885398253980095e-08,0.7017543859649122,0.3269713711702662,0.7526461,0.24018337
Wwox,6.3610015,1.3842307,2.0044273272810605e-10,2.2348117130307923e-08,0.9298245614035088,0.6597187343043697,1.5171822,0.86017305
Fhod3,6.356997,1.7052178,2.0573568346687795e-10,2.2783848235933624e-08,0.8070175438596491,0.37978044055392124,0.90894955,0.37459707
Sclt1,6.3563066,1.2962478,2.0666233941265513e-10,2.2783848235933624e-08,0.9473684210526315,0.6235918777355242,1.2199355,0.6790166
Mat2a,6.356134,1.2602082,2.0689463973084495e-10,2.2783848235933624e-08,0.9473684210526315,0.5765946760421898,0.97771746,0.52611727
Ehbp1,6.3281384,1.1162176,2.4813661603316585e-10,2.7214003562494555e-08,0.9649122807017544,0.773373035803975,1.8089193,1.2102764
Rims2,6.313923,1.1533169,2.7204990729463e-10,2.971328209718919e-08,0.9824561403508771,0.8091052593815025,2.4324517,1.7351524
Ppargc1a,6.2784534,1.4373122,3.4195755085803194e-10,3.690120237572417e-08,0.8421052631578947,0.4754968788117959,0.8842313,0.4218363
Rph3a,6.2545686,1.583603,3.9861588408518124e-10,4.267254504131004e-08,0.8070175438596491,0.4203917629331994,0.8709138,0.38080925
Ssbp2,6.223416,1.1599172,4.864455331473211e-10,5.1868220141541736e-08,0.9824561403508771,0.7722608882829878,1.9411402,1.3002797
Grk3,6.200296,1.5967323,5.635709227728989e-10,5.985435057275807e-08,0.8070175438596491,0.45981918633852337,0.8848296,0.38549373
Nol4,6.194072,1.1775826,5.862944445175079e-10,6.153801454759937e-08,0.9824561403508771,0.731290808638875,1.7338493,1.118812
Lrrtm3,6.1889334,1.4922401,6.057272344491907e-10,6.333031435661383e-08,0.9649122807017544,0.6264978115806845,1.7412586,0.98292816
Srrm4,6.1800537,1.332134,6.407984444807576e-10,6.673741939224015e-08,0.9122807017543859,0.5686661404893449,1.1151359,0.59565276
Flrt2,6.159992,1.4123607,7.274855445843279e-10,7.547311422000343e-08,0.9298245614035088,0.6033220922723685,1.434498,0.7890526
Oprd1,6.1574764,3.278845,7.391332914418342e-10,7.638658285016187e-08,0.543859649122807,0.09306163449809858,0.41215208,0.051218197
Gab2,6.1447735,1.3774375,8.007775392779788e-10,8.244020107432677e-08,0.8947368421052632,0.5985506206500681,1.3254348,0.72454697
Pdss1,6.120371,1.4028134,9.335786882818712e-10,9.53812142742733e-08,0.8070175438596491,0.4293965702805482,0.6738912,0.3102491
Mapk9,6.1197624,1.5838583,9.371501666262468e-10,9.538342794411838e-08,0.7543859649122807,0.4324460070316424,0.7541551,0.31886077
Pclo,6.1061306,1.0337116,1.0207560121650542e-09,1.0311170694313913e-07,1.0,0.83271148740762,2.3434064,1.7226865
Tcf4,6.0882397,0.8050611,1.141589673598347e-09,1.148858222081932e-07,1.0,0.9338092846380139,3.3117855,2.7806304
Cacna2d2,6.0811687,2.3459086,1.1930966108545613e-09,1.196212907972465e-07,0.5964912280701754,0.14795149601779436,0.45167452,0.10643523
Dhx32,6.074509,1.8321829,1.2436767725883603e-09,1.242289772470232e-07,0.6842105263157895,0.31638803185764514,0.56069666,0.19158016
Rian,6.0512986,1.21515,1.4368289352940429e-09,1.4193968195349606e-07,0.9824561403508771,0.7613546674320155,2.2889242,1.5723845
Gfra1,6.033646,1.875321,1.6030092234492262e-09,1.5777603602227365e-07,0.7017543859649122,0.27660185118748654,0.69104224,0.24013449
Gm47710,5.9894943,4.417079,2.1049429416276473e-09,2.049268726142568e-07,0.49122807017543857,0.039355671952357035,0.39156094,0.02218692
Miga2,5.987875,1.608888,2.1260067684175787e-09,2.0623033165119255e-07,0.7192982456140351,0.3601564181674679,0.58529556,0.23175666
Purg,5.98674,1.123882,2.140884293616082e-09,2.0692647830742491e-07,0.9473684210526315,0.6711630910525939,1.2488233,0.7611934
Tenm4,5.96732,1.3390836,2.4118214195890324e-09,2.322782851052233e-07,0.9824561403508771,0.7479730214536844,2.3680909,1.5738229
Nfyc,5.9449315,1.4648641,2.765720959931117e-09,2.644659152788225e-07,0.8421052631578947,0.5192293893951353,0.92773557,0.44072223
Igsf11,5.9373183,1.607996,2.8972194438318803e-09,2.7605775338922916e-07,0.7543859649122807,0.42860730429791205,0.8851612,0.38318112
Tacr1,5.913927,4.056623,3.340461370968046e-09,3.1716677398555266e-07,0.49122807017543857,0.04660256870201621,0.406507,0.029695915
Chchd3,5.9099803,1.1132028,3.421484235448317e-09,3.23715779600339e-07,0.8771929824561403,0.6811724187414795,1.296146,0.8008347
Kcns3,5.9093475,2.8937018,3.4346584808755654e-09,3.238220118636016e-07,0.543859649122807,0.1273588290162876,0.45139503,0.073961556
Magi2,5.8653603,0.8921927,4.481589418287049e-09,4.1958295355182235e-07,1.0,0.9232618210518763,3.5562887,2.9620068
Sox5,5.864053,1.5187502,4.517036355828811e-09,4.214332183372227e-07,0.9298245614035088,0.6198249264547607,1.8515495,1.0556881
Snhg14,5.85505,1.152981,4.768669579716554e-09,4.4337076680617235e-07,1.0,0.8166391619430293,2.7182186,1.996695
Ldlrad3,5.8284764,1.7247118,5.593562215287927e-09,5.150523735062013e-07,0.6842105263157895,0.32496233048719236,0.62774104,0.23447703
A830036E02Rik,5.8283696,2.0725083,5.597145257305947e-09,5.150523735062013e-07,0.631578947368421,0.22153261103537347,0.51455104,0.14839947
Galnt1,5.818528,1.4588361,5.936806576914405e-09,5.425918119785376e-07,0.7719298245614035,0.42702877233263975,0.7436622,0.33753097
Gpc6,5.8118353,1.8160068,6.179154187921093e-09,5.609252467210803e-07,0.8771929824561403,0.5514099160508,1.8691396,0.9388821
Cpeb3,5.8044686,1.0172133,6.457042805531094e-09,5.841775763791936e-07,0.9473684210526315,0.7468249982062137,1.608564,1.0899457
Fars2,5.7655544,1.214546,8.13898441479842e-09,7.28981704085445e-07,0.8947368421052632,0.6803472770323599,1.3390437,0.7944291
Scg5,5.75961,1.1245451,8.43085230995673e-09,7.526146231512869e-07,0.9298245614035088,0.6290091124345268,1.1285697,0.6725061
Marchf11,5.757316,1.7071236,8.546181674985474e-09,7.603837801551645e-07,0.6842105263157895,0.34562674894166606,0.6277085,0.2370227
Pacsin2,5.752991,1.8879017,8.76779865945406e-09,7.775272276552165e-07,0.631578947368421,0.2319724474420607,0.48718652,0.1566727
Parm1,5.727956,1.7999853,1.0164814905865385e-08,8.984492648704042e-07,0.7192982456140351,0.3996197172992753,0.9373179,0.36881724
Chrm2,5.71961,3.0147536,1.0676859365469848e-08,9.406138070497536e-07,0.5614035087719298,0.17381789481236995,0.8479652,0.15286148
Adgra1,5.700536,1.7044603,1.1943161469304876e-08,1.0453183996098437e-06,0.7017543859649122,0.33116883116883117,0.63717127,0.24171336
Cpeb2,5.699672,1.2132263,1.2003797565165128e-08,1.047214417454503e-06,0.8771929824561403,0.5955729353519409,1.0945046,0.6191241
Pdzrn4,5.689477,1.5051802,1.2742897917611791e-08,1.104521506600738e-06,0.8947368421052632,0.5404319437468609,1.4270751,0.74929714
Vwa8,5.678542,1.2121552,1.358477108298893e-08,1.1695430199673363e-06,0.8596491228070176,0.6002009040683074,1.0639423,0.5983551
Nectin3,5.6780157,1.3324566,1.362661637794112e-08,1.1695430199673363e-06,0.8245614035087719,0.4141852622515606,0.8536482,0.4287637
Klf12,5.677457,1.1497928,1.3671214206885323e-08,1.1695430199673363e-06,0.9824561403508771,0.7164382578747219,1.6710705,1.080451
Man2a1,5.6462708,1.6679689,1.6396533890560853e-08,1.3942242583524371e-06,0.7719298245614035,0.4731290808638875,1.0236856,0.44548148
Arhgef6,5.641321,2.0491693,1.6875003444658547e-08,1.4258847250250789e-06,0.5964912280701754,0.19125349788333212,0.44849828,0.12817214
Mxra7,5.6399894,3.7448585,1.7006059243774328e-08,1.4324539557373549e-06,0.47368421052631576,0.04839635502618928,0.36057305,0.03187037
L3mbtl3,5.629597,1.6640855,1.806312172643009e-08,1.5167377524661766e-06,0.6842105263157895,0.3318863456985004,0.62673163,0.24293952
Camta1,5.6169844,0.95569813,1.943187944561036e-08,1.6265875411325558e-06,0.9298245614035088,0.7730142785391404,1.7190728,1.2122647
Large1,5.61266,0.93877697,1.992400419546399e-08,1.6626024619009857e-06,0.9824561403508771,0.8454473703092488,2.517155,1.9378167
Srgap1,5.6109414,1.5067934,2.012288509435726e-08,1.6710548697176134e-06,0.7543859649122807,0.4544378273660042,0.93905437,0.437025
B3glct,5.6013627,1.6621708,2.1267293210453236e-08,1.7583143648150106e-06,0.6842105263157895,0.32517758484609316,0.6077287,0.23446022
Eif2ak4,5.5953116,1.2974534,2.2022587668721953e-08,1.8096236411576723e-06,0.7719298245614035,0.4549400875367726,0.70389044,0.34757635
Micu2,5.5659757,1.2522128,2.6068936606318842e-08,2.135586361621303e-06,0.8070175438596491,0.5099734519624023,0.8183112,0.4264138
Mir9-3hg,5.5484877,1.3187568,2.8815091612042535e-08,2.346247004895706e-06,0.7894736842105263,0.47937145727200975,0.80924183,0.40518412
E230016M11Rik,5.547074,1.9977646,2.9049035807494348e-08,2.35814982521865e-06,0.631578947368421,0.29296118246394487,0.66262496,0.2113412
Inpp5a,5.520525,1.5070906,3.379880322129704e-08,2.7354633811935288e-06,0.7017543859649122,0.36769032072899477,0.5940244,0.25108477
Grik1,5.507748,1.4170741,3.634525699084999e-08,2.923943279473471e-06,0.8771929824561403,0.49867259812011194,1.3897088,0.7554362
Ryr1,5.5016394,2.9158635,3.7627589145272446e-08,3.0090872628972343e-06,0.5263157894736842,0.15164669584559087,0.4823743,0.07894329
Shc3,5.466869,1.3121556,4.5805437211041795e-08,3.64139673923282e-06,0.7894736842105263,0.46620506565257946,0.8008407,0.4016598
Mirg,5.465619,1.1808273,4.6129355528403875e-08,3.6563297435050506e-06,0.8421052631578947,0.5039822056396642,0.839681,0.45762792
Klhl32,5.463457,1.3195317,4.6695071897748524e-08,3.6902840643897146e-06,0.8070175438596491,0.5171485972590945,0.95896137,0.4975365
Agbl4,5.461829,1.304964,4.712540420562051e-08,3.713371293269862e-06,0.9824561403508771,0.7526368658965344,2.3855143,1.60794
Gabrd,5.460727,2.6156795,4.741881787219712e-08,3.7255661877951363e-06,0.5263157894736842,0.13826504986725982,0.40884894,0.07918757
Plekhd1,5.4478846,4.9195232,5.097241189144789e-08,3.993086610854824e-06,0.43859649122807015,0.026870919136112507,0.3441271,0.013481281
Mir124a-1hg,5.447342,1.0985193,5.112811191609104e-08,3.993640602283042e-06,0.8771929824561403,0.5866040037310756,0.9891467,0.5815053
Bckdhb,5.429739,1.1740578,5.6436575462631884e-08,4.3828057302916724e-06,0.8421052631578947,0.541759345626749,0.8909309,0.492874
Pde9a,5.428201,1.8882258,5.692479958989988e-08,4.407980878906656e-06,0.6140350877192983,0.25260099017005094,0.4815362,0.15451945
Nrg2,5.411519,1.2743154,6.249232647051496e-08,4.825197736387176e-06,0.7894736842105263,0.5208079213604075,0.97041386,0.51737225
Cdkl5,5.400107,1.0938603,6.660112516366102e-08,5.127714135093329e-06,0.8947368421052632,0.6858362631843294,1.4159712,0.90096366
Thrb,5.3832273,1.2101824,7.31619641417093e-08,5.584835160476503e-06,0.9473684210526315,0.6931549113869556,1.7497061,1.1165423
Bicd1,5.3763375,0.924398,7.601621470122274e-08,5.7699313249204946e-06,0.9649122807017544,0.7639377197388247,1.6641561,1.180432
Snap91,5.361201,0.96657133,8.267045260917431e-08,6.239761409012679e-06,0.9473684210526315,0.7219272440266915,1.4883173,1.01342
Abtb3,5.3442554,2.0659633,9.078933889329298e-08,6.814272447102744e-06,0.5614035087719298,0.15598765875008969,0.4929662,0.14164893
Elfn1,5.3374643,2.6004453,9.425540665715958e-08,7.0351188246607715e-06,0.5087719298245614,0.11713424696850111,0.43149242,0.085228264
Fbxo3,5.331109,1.309173,9.76148806423314e-08,7.225652459667891e-06,0.7368421052631579,0.40263327832388607,0.5898427,0.28091234
9530036O11Rik,5.3188004,3.0750854,1.0445349749378711e-07,7.647589857378909e-06,0.49122807017543857,0.10827294252708618,0.4060076,0.05772816
Flt3,5.316104,2.2287073,1.060126440584924e-07,7.740651483292639e-06,0.543859649122807,0.1808136614766449,0.3971899,0.09897385
Gm45159,5.3150516,1.2658974,1.0662718148669854e-07,7.764423757581544e-06,0.7894736842105263,0.4820980124847528,0.78701276,0.4039218
Ahr,5.3095098,2.5983064,1.0992040842764032e-07,7.982598309326204e-06,0.5263157894736842,0.17410490062423764,0.4435946,0.08818768
Phf20l1,5.302176,0.99431187,1.1443045909085431e-07,8.287726241971038e-06,0.9649122807017544,0.7750950706751811,1.7342986,1.2064768
Phka1,5.278357,1.5313231,1.3034725469385828e-07,9.389894728214401e-06,0.631578947368421,0.2515605941020306,0.5083565,0.20637847
Tiam1,5.2572103,1.1314203,1.4625698290640577e-07,1.0507821205067175e-05,0.9122807017543859,0.6028198321016001,1.2117317,0.73089623
Enox1,5.253354,1.0977279,1.493538443286987e-07,1.0701700792299025e-05,1.0,0.7863241730645045,2.229833,1.5846068
Sgip1,5.2528443,0.8223116,1.4976795336206551e-07,1.0702832199039096e-05,0.9649122807017544,0.8144507426275382,2.0543659,1.5782974
Zfp608,5.2510195,1.0834293,1.5125985681990306e-07,1.0776280945152887e-05,0.9122807017543859,0.659431728492502,1.3228794,0.83279324
Gm48893,5.250608,3.22681,1.5159784880043884e-07,1.0776280945152887e-05,0.49122807017543857,0.13051589294683216,0.5054799,0.067902505
Zfyve9,5.2407994,0.9943381,1.598824173672502e-07,1.1305369880678982e-05,0.9122807017543859,0.6546961325966851,1.1322196,0.7204721
Ttc19,5.2315416,1.0404042,1.6810222190854796e-07,1.1824363096027968e-05,0.8596491228070176,0.5873215182607447,0.9363724,0.5618659
Itsn1,5.217926,1.0110785,1.8093763120961052e-07,1.2630839101676601e-05,0.8771929824561403,0.6434670302073617,1.1156832,0.7020961
Clip4,5.217885,1.3329419,1.8097778392800488e-07,1.2630839101676601e-05,0.7543859649122807,0.43664346703020734,0.6737963,0.3233463
Arap2,5.2086353,1.144434,1.9023457019746303e-07,1.3242494562709409e-05,0.8771929824561403,0.5786037167252637,1.1510116,0.6819563
Txndc11,5.2026086,1.1878841,1.9651037038447053e-07,1.3644014605247347e-05,0.7719298245614035,0.4687881179593887,0.68596065,0.35953176
Inpp5j,5.201244,2.3023882,1.9795917301381725e-07,1.3709182935261003e-05,0.5263157894736842,0.16036449738107197,0.35807103,0.0836862
Bend6,5.196426,1.2341908,2.0315662885109134e-07,1.403295274351883e-05,0.7543859649122807,0.4664203200114802,0.739258,0.38199246
Pthlh,5.185754,6.235304,2.1514290662452183e-07,1.4784884657291308e-05,0.40350877192982454,0.007354523929109564,0.32523528,0.0050887936
Syt1,5.1600275,0.7993545,2.4691366883997547e-07,1.688185822323191e-05,1.0,0.9508143789911746,3.6718397,3.1364238
Sacs,5.1592546,1.1790658,2.4793500717595026e-07,1.690866406806544e-05,0.7719298245614035,0.5114084810217406,0.80320156,0.43463272
Dclk2,5.1437397,1.1212909,2.6932245110539184e-07,1.82744804575805e-05,0.8245614035087719,0.5670158570711057,0.9467305,0.5452521
Iqsec1,5.1222644,0.9669863,3.0188848091715325e-07,2.0381265030763588e-05,0.9298245614035088,0.6927961541221209,1.3518738,0.9023915
Tspan5,5.1148973,1.0123163,3.139115684718423e-07,2.1139859260246623e-05,0.9473684210526315,0.7379636937647988,1.6620529,1.1368446
E430024P14Rik,5.0917034,2.3411863,3.548609473064584e-07,2.3719188194339643e-05,0.5263157894736842,0.17823060916983569,0.43323565,0.10166274
Kazn,5.082273,1.0941296,3.729451591752188e-07,2.4866095352451933e-05,0.8771929824561403,0.5741192509148311,1.1297345,0.6837312
Col4a2,5.081081,1.4306515,3.7529367102850774e-07,2.496074490231684e-05,0.7017543859649122,0.4051087034512449,0.6585747,0.29695168
Gtf2ird1,5.0790663,1.4821075,3.792943139938386e-07,2.516453880744307e-05,0.6842105263157895,0.3818253569634785,0.63497865,0.27574274
Mamld1,5.056933,1.2136645,4.2605297165995446e-07,2.79903260354596e-05,0.7368421052631579,0.4218626677190213,0.6334788,0.32296908
Trmt9b,5.052608,2.240722,4.3581727862787463e-07,2.8561976284709735e-05,0.5263157894736842,0.1746071607950061,0.45385304,0.11468937
Kcnab1,5.046121,1.1433557,4.5086961934541554e-07,2.9476561245283006e-05,0.9473684210526315,0.676006314127861,1.6987383,1.1060014
Immp2l,5.027877,1.0860174,4.959405214257804e-07,3.226615450535283e-05,0.8947368421052632,0.6699074406256726,1.4396819,0.9228671
Enah,5.0221705,0.93177503,5.109073931756298e-07,3.315961752325887e-05,0.9473684210526315,0.7434168041902849,1.5431566,1.0745752
Grb10,5.006056,1.4286902,5.555666299408271e-07,3.597126589520488e-05,0.6666666666666666,0.35556432517758485,0.6010791,0.26706234
Elapor2,5.002405,1.1424097,5.661941026628669e-07,3.657123927536354e-05,0.7719298245614035,0.47051015283059483,0.7538068,0.41188562
Cplx1,4.9989767,1.4598733,5.763535987783983e-07,3.713818033375435e-05,0.6491228070175439,0.33942024826002726,0.58903027,0.255908
Pnkd,4.993978,1.2474045,5.914819926913882e-07,3.802182091774545e-05,0.7017543859649122,0.3693047284207505,0.5342219,0.2603789
Mtcl1,4.9926376,1.2607415,5.956024207824035e-07,3.819531514659471e-05,0.7368421052631579,0.4093779149027768,0.6395525,0.31756133
Dhtkd1,4.98805,1.5572268,6.099184631942146e-07,3.902025977625844e-05,0.5964912280701754,0.2535696347851044,0.38889915,0.14973585
Socs5,4.9828205,1.4603114,6.266402006602116e-07,3.999482705876457e-05,0.6491228070175439,0.32080074621511084,0.49810788,0.21076493
Ubr5,4.982097,0.85824424,6.289884145271974e-07,4.0049570375227e-05,0.9473684210526315,0.7560091841859797,1.481185,1.0558783
Erbin,4.9747634,1.1129746,6.532744611374319e-07,4.149759993088132e-05,0.7894736842105263,0.44622228600129155,0.91787773,0.5278861
Upp2,4.958369,0.99616796,7.108754815252506e-07,4.483855443329456e-05,0.9824561403508771,0.7061778001004521,1.5082443,1.0167065
Cox16,4.955869,0.89220536,7.200762362879947e-07,4.53125256886614e-05,0.9122807017543859,0.7278108631699792,1.4109825,0.9821696
Epb41l3,4.954258,1.0530416,7.26069019936123e-07,4.547663068923922e-05,0.8947368421052632,0.6253497883332138,1.1786796,0.7344938
Tnrc6a,4.938513,0.9267946,7.872060403469927e-07,4.896348681510114e-05,0.9298245614035088,0.7056037884767167,1.2573904,0.8431194
Polb,4.9243054,0.9954397,8.466054499682102e-07,5.241541115356177e-05,0.8596491228070176,0.638982564396929,1.0711851,0.674199
Wnt5b,4.9222827,3.1195717,8.5540490056536e-07,5.2838459030324654e-05,0.43859649122807015,0.07616416732438831,0.3393983,0.045446508
Snca,4.9167414,1.1102749,8.79967543617409e-07,5.410692882608645e-05,0.9122807017543859,0.6841859797660903,1.4659128,0.933413
Oprm1,4.9126387,2.1548128,8.985887347364806e-07,5.512575183189323e-05,0.5263157894736842,0.17704671019588147,0.43892518,0.11666475
Auh,4.909884,1.122992,9.113021792142169e-07,5.57783361172802e-05,0.7543859649122807,0.43075984788691973,0.58860713,0.31334266
Kcnip2,4.898678,1.4551429,9.648376513306846e-07,5.892088111648976e-05,0.6491228070175439,0.35122336227308604,0.5751616,0.2496211
Grin2d,4.895899,2.4163947,9.785747976548888e-07,5.962427395235116e-05,0.47368421052631576,0.11688311688311688,0.30467752,0.06459075
Kif16b,4.893021,1.1161842,9.929980050502487e-07,6.036619094049815e-05,0.7719298245614035,0.5155341895673388,0.79756814,0.4465205
Kansl1l,4.8874135,1.1094215,1.021692718377892e-06,6.197039129303377e-05,0.8070175438596491,0.5506206500681639,0.91115046,0.52430236
Msra,4.885054,1.0160502,1.034005194415959e-06,6.257594498638922e-05,0.9473684210526315,0.7411566334218268,1.9386231,1.3716037
Nek1,4.8746123,1.0549663,1.0902242883672745e-06,6.582994747961498e-05,0.7894736842105263,0.5862811221927244,0.9607072,0.5747071
Gm26691,4.838214,1.4719337,1.3101118476047881e-06,7.840246179318632e-05,0.7017543859649122,0.3992968357609242,0.76598626,0.34711257
Abca5,4.8372765,1.0666411,1.3163027219301625e-06,7.859789808502992e-05,0.7719298245614035,0.5349788333213747,0.8212582,0.47495356
Wasf3,4.8238335,1.1194079,1.4082486913401854e-06,8.390164597851616e-05,0.7192982456140351,0.44572002583052306,0.6274721,0.33773282
Kidins220,4.819928,0.75544304,1.4360985243241282e-06,8.537160917829496e-05,0.9473684210526315,0.7823778431513239,1.5337527,1.1485344
Gabrb2,4.8174944,1.0620326,1.4537204007402651e-06,8.622840434413007e-05,0.9473684210526315,0.721030350864605,1.7766128,1.2094321
Man2a2,4.8100457,1.0599238,1.5089591974908287e-06,8.930778334048142e-05,0.7368421052631579,0.43962115232833465,0.59266347,0.3278264
Sfxn5,4.802983,1.2100503,1.563192297432805e-06,9.191023420573188e-05,0.7017543859649122,0.41924373968572864,0.66428065,0.34192553
Me3,4.793577,1.0813738,1.6383349247752822e-06,9.590862620634386e-05,0.8771929824561403,0.6289732367080434,1.3194946,0.8309855
Ano6,4.784969,1.0076137,1.7101396734711688e-06,9.953533194726632e-05,0.7894736842105263,0.5309966276817105,0.8174066,0.48795447
Tcp11l1,4.7743955,1.1376396,1.8024798708093374e-06,0.00010460612122817905,0.7543859649122807,0.4624739900982995,0.66201276,0.35532042
Myo1b,4.7473783,1.8018959,2.0607044960282505e-06,0.00011882216697055599,0.5614035087719298,0.24241228384874794,0.5190816,0.1782808
Tgfb3,4.734026,3.4624898,2.201097476568296e-06,0.0001261055206724736,0.40350877192982454,0.04975963263256081,0.25643623,0.026172433
Ktn1,4.722162,0.8251785,2.3335118151947663e-06,0.0001331241241492216,0.9122807017543859,0.7119179163378059,1.2125714,0.8472459
Map3k1,4.7151647,1.683185,2.415152733657018e-06,0.0001371990569838564,0.5087719298245614,0.1464088397790055,0.32507235,0.11298601
Aff3,4.7055864,0.98897994,2.5313750501492162e-06,0.00014289505797796103,0.9473684210526315,0.6972447442060702,1.5595171,1.062176
Lrpprc,4.7031527,1.0142797,2.5617489945444288e-06,0.0001443064894830373,0.8245614035087719,0.5684508861304441,0.87438685,0.5258075
Plekhh2,4.7005134,1.6245383,2.5950836295880545e-06,0.00014587844587244983,0.5614035087719298,0.23319222214249838,0.426478,0.15912747
Il1rapl1,4.6980467,0.81854385,2.6266135698170217e-06,0.00014703563879371538,0.9824561403508771,0.9249121044701155,3.4001281,2.857919
Cep350,4.6925874,0.8932414,2.6977125679093428e-06,0.0001503890802898839,0.9122807017543859,0.6202554351725622,0.94331044,0.6121922
Stard9,4.6825404,1.4488306,2.8334159187799778e-06,0.00015730141681326036,0.6140350877192983,0.303544521776566,0.53086925,0.22838803
Insyn2a,4.676744,2.1901324,2.9146608606311083e-06,0.00016147822128898532,0.47368421052631576,0.13668651790198752,0.2990175,0.07359843
Prkaa2,4.643149,1.1226164,3.431386190956799e-06,0.00018855081176075497,0.7368421052631579,0.47714716223003517,0.7134772,0.39077386
Dpysl5,4.6361685,1.6591797,3.549264142424807e-06,0.00019463005613664196,0.5614035087719298,0.23710267632919566,0.40745342,0.14777721
Camk2d,4.633842,1.1076633,3.589412467487577e-06,0.00019603153049063254,0.8947368421052632,0.5599124632273803,1.2898176,0.79814553
Ogdh,4.6288676,0.9227864,3.676707389245029e-06,0.00020039173945033252,0.8245614035087719,0.5840209514242664,0.8698883,0.5489547
Elavl4,4.6183763,1.0497328,3.867541526414232e-06,0.00020994109255505135,0.7894736842105263,0.5390327904140059,0.98571163,0.59410065
Hivep3,4.611281,0.91000307,4.001952406878344e-06,0.0002163631009513503,0.9824561403508771,0.7818755829805554,1.8353677,1.3358592
Btbd1,4.603215,1.1451577,4.1601786340262595e-06,0.00022446586324555338,0.7192982456140351,0.43757623591877737,0.6305817,0.33453944
Suco,4.6008472,0.96740407,4.207757335709521e-06,0.00022657803529161288,0.7719298245614035,0.4606084523211595,0.6095935,0.35727912
Map3k4,4.5899863,1.0497853,4.432753100197731e-06,0.0002372670832715399,0.7192982456140351,0.4194948697711129,0.54861784,0.30235028
Bcan,4.567606,1.256148,4.933258098195852e-06,0.00026300921646532253,0.543859649122807,0.19505632489057903,0.38854247,0.18131456
Xkr6,4.563536,0.97756225,5.029910115686736e-06,0.0002671021438903213,0.8596491228070176,0.5849537203128363,1.0619522,0.6733693
Adam23,4.5577726,0.9562101,5.169892469529877e-06,0.00027345474538635395,0.9122807017543859,0.669620434813805,1.3031886,0.86786723
Slc12a6,4.5561614,0.86220694,5.2096941289826e-06,0.0002750186272018909,0.9122807017543859,0.6558082801176723,1.0570384,0.70952004
Bach2,4.555676,0.9792014,5.221732581863715e-06,0.0002751136362248589,0.9298245614035088,0.6167037382506996,1.1579838,0.7455549
Frmd4a,4.5502253,0.82580495,5.358856601365642e-06,0.0002817856690385417,0.9824561403508771,0.8561383368013202,2.7051437,2.183101
Dnah7b,4.540515,2.4627647,5.611698846556925e-06,0.0002945045859511418,0.43859649122807015,0.10156418167467891,0.32753,0.06793769
Pvalb,4.530698,3.058238,5.878911744077387e-06,0.00030792662487984284,0.38596491228070173,0.03978618067015857,0.24646728,0.033004217
Kcnh1,4.528404,1.0467974,5.943083656894738e-06,0.0003106822137368903,0.8070175438596491,0.5165028341823922,0.88972104,0.52729094
Dpf3,4.5135717,1.4348657,6.374485432350598e-06,0.00033194268133190035,0.6140350877192983,0.28585778862021954,0.58915526,0.25991273
Gnas,4.509083,0.79025084,6.510854455379035e-06,0.00033773486335141826,0.9649122807017544,0.711308028987587,1.227184,0.8731762
Dexi,4.506674,1.4296323,6.585180445908428e-06,0.0003409321745309431,0.5789473684210527,0.2890507282772476,0.41356683,0.17407295
Clmp,4.493206,1.3117656,7.0158810975205115e-06,0.0003614361958176306,0.6140350877192983,0.31717729784028126,0.5093212,0.23708022
Rab6a,4.490041,0.7552637,7.120956361679787e-06,0.00036585104672721963,0.8947368421052632,0.6504269211451532,0.98379564,0.6891861
Hdac8,4.483307,0.8050047,7.34950869558513e-06,0.000376872707348039,0.8771929824561403,0.6619430293463443,1.11982,0.7800228
Madd,4.482,0.9131824,7.394685383383002e-06,0.00037846704047905,0.7894736842105263,0.49375762359187775,0.652355,0.39781192
Gm1604a,4.4806843,1.5944895,7.440414192313101e-06,0.00038008351586968256,0.5614035087719298,0.2533543804262036,0.42375147,0.16104352
Abhd18,4.4638867,1.0560511,8.048608987582393e-06,0.00040959493086427823,0.7719298245614035,0.5134892731577815,0.75242215,0.4315805
