names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-IMN GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Pds5a,-3.9851549,-0.25085783,6.74361536422671e-05,0.0003648096332530133,0.3622641509433962,0.6256574681172995,0.5493552,0.62656915
Rfng,-3.9861848,-1.8309197,6.714422524946171e-05,0.0003634499058124569,0.018867924528301886,0.16319619569133223,0.024947764,0.08605981
Otud6b,-3.9864824,-0.7513157,6.706011327366005e-05,0.00036306775008326526,0.0830188679245283,0.23791339433676778,0.084973246,0.13914491
Timmdc1,-3.9866006,-0.53208905,6.702671185184683e-05,0.00036296004584021043,0.09433962264150944,0.25109878233302113,0.10173859,0.1439796
Rilpl2,-3.987066,-1.2445486,6.689541392753368e-05,0.0003623220665657791,0.03018867924528302,0.1763095323870596,0.04002607,0.09236332
Tenm4,-3.9878824,-0.6340016,6.66656921601465e-05,0.0003611506347466001,0.5584905660377358,0.74879314071619,1.2444705,1.5758445
Mfsd13a,-3.9880617,-1.3128409,6.661533933046694e-05,0.0003609506287174121,0.033962264150943396,0.18070466171914404,0.038431704,0.092884
Evc2,-3.9902058,-1.7956868,6.601602950594859e-05,0.0003577754563987169,0.026415094339622643,0.17141004395129333,0.028105337,0.09436482
Mthfr,-3.9910107,-0.84539,6.579234207204865e-05,0.0003566351082259325,0.04150943396226415,0.18978312558541682,0.054241832,0.0954469
Etfdh,-3.9923344,-0.7666353,6.54260360632985e-05,0.0003547210631599739,0.06415094339622641,0.21626197852871246,0.07388494,0.12262506
Ddrgk1,-3.9944706,-0.7974995,6.483894755761086e-05,0.0003517509632289529,0.052830188679245285,0.20300453923193312,0.079895936,0.13502386
Erg28,-3.994627,-0.2724934,6.47961607643804e-05,0.00035158983031884116,0.09056603773584905,0.248540961164349,0.12812646,0.15282008
L2hgdh,-3.9959357,-1.1444869,6.443925819465153e-05,0.0003497238674389591,0.04150943396226415,0.18834209957489734,0.04540164,0.09774495
Tmc7,-3.9975188,-1.0756441,6.400992476158285e-05,0.000347463975422976,0.052830188679245285,0.20095107716694285,0.06276849,0.12798429
Boc,-3.997927,-1.5392846,6.389966900195275e-05,0.0003469355639689776,0.033962264150943396,0.17919158440809857,0.03856863,0.1082171
Ell,-3.9987128,-0.39228272,6.368790690724849e-05,0.0003459256233268177,0.1018867924528302,0.2629872469198069,0.1142041,0.14737101
Bnip2,-3.9987395,-0.6649917,6.368072279098327e-05,0.0003459256233268177,0.07547169811320754,0.23013185387996254,0.086131856,0.13332498
Tango6,-3.9993536,-0.697498,6.351569968011036e-05,0.0003451996056643539,0.0830188679245283,0.2384898047409756,0.08811869,0.13922831
9530077C05Rik,-4.0003724,-1.4559431,6.324291980230346e-05,0.00034378661846811527,0.045283018867924525,0.19280928020750773,0.038712766,0.10281423
Med13,-4.0009255,-0.387106,6.309524594973315e-05,0.0003430532696619445,0.41132075471698115,0.683478636789394,0.6357408,0.77096075
Katnal2,-4.0020204,-1.7747304,6.280391547863986e-05,0.0003415383948413384,0.033962264150943396,0.18074068736940702,0.02812576,0.09313073
Hook2,-4.00281,-0.7387841,6.259458304761934e-05,0.00034046891629342744,0.06792452830188679,0.22116146696447872,0.0728878,0.11882719
Fam174a,-4.0056634,-0.29972756,6.18436473525089e-05,0.0003364524811423191,0.1169811320754717,0.2799553281936739,0.15394087,0.18635544
3110056K07Rik,-4.0061936,-0.8035776,6.170504488449883e-05,0.0003357664147522243,0.07547169811320754,0.22815044311549823,0.074863836,0.12723552
Gm7854,-4.0085397,-0.725628,6.109532531053427e-05,0.00033251597956128335,0.06037735849056604,0.21341595215793646,0.077484876,0.12506784
Pcsk1,-4.0094934,-0.7023049,6.0849106237233535e-05,0.0003312430074137895,0.07924528301886792,0.23427480366020606,0.10065029,0.15896228
Msmo1,-4.00986,-0.40619844,6.0754808007490426e-05,0.0003307966952707736,0.09811320754716982,0.2552417321132646,0.1435293,0.1860897
Med25,-4.0098906,-0.59708923,6.0746956070487276e-05,0.0003307966952707736,0.06415094339622641,0.217522876287917,0.08084536,0.11988821
Zgpat,-4.009906,-1.1716653,6.0743030462307784e-05,0.0003307966952707736,0.052830188679245285,0.20358094963614093,0.048791926,0.106735535
Exosc10,-4.0100546,-0.3444891,6.070476836823871e-05,0.00033072528914326324,0.13962264150943396,0.3096764896606384,0.15034615,0.1873026
Fus,-4.0117598,-0.40184653,6.0267852466054246e-05,0.00032847813301478245,0.4528301886792453,0.7229267238273651,0.73761314,0.89255345
Rbm5,-4.011901,-0.33994842,6.023182091559651e-05,0.0003283483522016795,0.43018867924528303,0.6959074861301247,0.6766046,0.7993891
Trap1,-4.0143385,-0.60428894,5.961275518831736e-05,0.00032510548648469407,0.07924528301886792,0.23366236760573528,0.08827192,0.1312867
Ktn1,-4.0149717,-0.3636231,5.9452922423430396e-05,0.00032436548741473603,0.44150943396226416,0.7136681317097774,0.7125929,0.8489474
St6gal1,-4.0156393,-0.42157426,5.928486347773315e-05,0.00032351427328324326,0.15471698113207547,0.32419482671662225,0.216564,0.28055766
Vmn2r87,-4.0158644,-1.2703441,5.922830507839706e-05,0.0003232712893472535,0.022641509433962263,0.16932055623604006,0.03494255,0.08229675
Echdc1,-4.0161505,-1.1396737,5.915648256606733e-05,0.00032294487739744596,0.045283018867924525,0.19356581886303048,0.053465426,0.11422749
Shc2,-4.016349,-0.7492264,5.910673404847558e-05,0.0003227388628088882,0.05660377358490566,0.20830030982059225,0.063205875,0.104064085
Zbtb34,-4.016528,-2.0091908,5.906180313220908e-05,0.000322559075236272,0.03773584905660377,0.1839109445925499,0.026964176,0.10438065
Fbxo31,-4.0168943,-0.25607297,5.897012982952241e-05,0.00032212388463493947,0.06415094339622641,0.21824338929317674,0.10264527,0.12141519
E430024P14Rik,-4.018569,-1.8877372,5.8552629792844114e-05,0.00032010359359790875,0.033962264150943396,0.17987607176309534,0.028860254,0.102876805
Syap1,-4.0190153,-0.45706826,5.844183320049059e-05,0.00031956289338566993,0.09433962264150944,0.2531162187477484,0.111101605,0.14954829
Enpp5,-4.0195875,-0.427726,5.830007672501074e-05,0.0003188526484024096,0.09811320754716982,0.25625045032062826,0.13144359,0.17307277
Fam104a,-4.0203276,-0.3734244,5.811722124306311e-05,0.0003179172912868701,0.09056603773584905,0.24846890986382303,0.12177711,0.15508807
Ccdc85b,-4.021564,-0.6102495,5.7813044264220514e-05,0.0003163177559315018,0.07169811320754717,0.22411557028604367,0.10887656,0.16176845
Cttnbp2nl,-4.0218844,-0.4570947,5.773443004785304e-05,0.0003159519624003689,0.12075471698113208,0.28409827797391746,0.15766187,0.21060905
Zfp26,-4.022083,-0.28288043,5.768581485356399e-05,0.0003157502230831665,0.13584905660377358,0.30747892499459617,0.15152076,0.18152289
Uqcc1,-4.0238605,-0.27765554,5.7251875143025773e-05,0.00031350272775486094,0.16981132075471697,0.3496649614525542,0.19547248,0.23246136
Rttn,-4.0242877,-0.3303321,5.714804243257104e-05,0.0003129979413296339,0.12452830188679245,0.29288853663808634,0.15866588,0.19572191
Cog2,-4.027557,-0.28543982,5.635942024709336e-05,0.0003087416150946786,0.08679245283018867,0.2480005764104042,0.11378161,0.13703845
Polk,-4.027637,-0.67268604,5.634022579285031e-05,0.0003086994019277912,0.06792452830188679,0.22141364651631962,0.084648006,0.13173665
Gm3510,-4.0292926,-0.94880766,5.594492405054895e-05,0.00030665852901637093,0.04905660377358491,0.20015851286115716,0.057467055,0.108115695
Lig3,-4.029674,-0.77428603,5.585421386948122e-05,0.0003062237761013998,0.052830188679245285,0.20383312918798185,0.065480255,0.10951941
Atp11c,-4.030433,-0.27251598,5.567411495057004e-05,0.0003052986670860851,0.23018867924528302,0.43147921319979826,0.3160477,0.37085795
Vps16,-4.0315776,-0.88458556,5.5403648496116945e-05,0.000303877533188541,0.05660377358490566,0.2085164637221702,0.06600356,0.118644334
Rad51ap2,-4.0322075,-2.0777812,5.5255422993098554e-05,0.00030312642217732914,0.011320754716981131,0.1564954247424166,0.018600801,0.07627519
Car7,-4.032402,-2.144418,5.5209683895009064e-05,0.0003029373506756981,0.022641509433962263,0.16935658188630304,0.01890786,0.081017196
Bcl2,-4.032734,-0.45914927,5.5131741146564894e-05,0.0003025714633595177,0.12830188679245283,0.29505007565386554,0.18022645,0.240192
Dhx33,-4.0327682,-0.8380007,5.512368405600284e-05,0.0003025714633595177,0.07169811320754717,0.2248721089415664,0.0707761,0.12319242
Tmem183a,-4.033867,-1.0436113,5.486644535583083e-05,0.0003013000994709124,0.033962264150943396,0.18268607248360832,0.0524502,0.10526548
Hdac6,-4.0345955,-0.96780163,5.4696473737395835e-05,0.000300428096754666,0.04905660377358491,0.19958210245694935,0.055801123,0.106377296
Acad8,-4.0351143,-0.63920754,5.457575102286521e-05,0.0002998262993220994,0.05660377358490566,0.20833633547085526,0.073701404,0.11254587
ENSMUSG00000121500,-4.0362816,-1.5265507,5.430504724930213e-05,0.00029846116170765966,0.033962264150943396,0.18178543122703364,0.032912035,0.092028394
Nudt21,-4.0380783,-0.50181997,5.3890860473259974e-05,0.00029636664365871785,0.09811320754716982,0.2576554506808848,0.11459621,0.15865308
Zfp239,-4.038227,-0.98602796,5.385669926523106e-05,0.00029623940824089227,0.045283018867924525,0.19439440881907918,0.05607519,0.10817502
Steep1,-4.0396385,-0.25211927,5.353362483689371e-05,0.00029458294068550767,0.1169811320754717,0.28298148281576485,0.14641446,0.17208984
Retreg2,-4.0404778,-0.482696,5.334239797871722e-05,0.00029359078936667997,0.09433962264150944,0.2523236544419627,0.11877027,0.16230746
Shld2,-4.041252,-0.62915486,5.316652204733417e-05,0.0002926827386625423,0.0830188679245283,0.24029108725412493,0.097457655,0.14697348
Twf2,-4.041374,-0.3577543,5.3138847947289456e-05,0.0002925903369556696,0.05660377358490566,0.21010159233374162,0.094098896,0.119059294
Scmh1,-4.0417137,-0.4105848,5.306195111118138e-05,0.0002922268141745119,0.4339622641509434,0.7027883853303553,0.6967808,0.849683
Myo1b,-4.041733,-0.5626705,5.3057634193950485e-05,0.0002922268141745119,0.08679245283018867,0.2440377548814756,0.12486768,0.17934957
Prr7,-4.0418854,-0.79405713,5.3023110834599816e-05,0.0002921925734466155,0.052830188679245285,0.203436847035089,0.07170854,0.12124833
Nalf1,-4.0431824,-0.6460409,5.273052047478249e-05,0.00029069944299495393,0.7622641509433963,0.9008213848259962,2.4377701,2.8535225
Tctn3,-4.0433087,-1.057407,5.270220359685887e-05,0.0002906029572435046,0.04905660377358491,0.20073492326536493,0.0510273,0.10341675
Slc30a4,-4.0437512,-1.3998007,5.260277978851988e-05,0.000290114263735125,0.04150943396226415,0.1912601772461993,0.043462746,0.11083608
Zdhhc18,-4.0439267,-0.33577037,5.256340234344842e-05,0.00028995660459216974,0.0830188679245283,0.2418041645651704,0.11242108,0.13990428
Trim2,-4.0439496,-0.58281267,5.255826821476472e-05,0.00028995660459216974,0.5471698113207547,0.7958786656099143,1.0382497,1.3170314
Sfxn4,-4.044419,-1.4493481,5.245312324119805e-05,0.0002894671229186674,0.03773584905660377,0.18610850925859213,0.037324622,0.09880743
2300009A05Rik,-4.04493,-1.3733034,5.2338801935828364e-05,0.00028889556450610273,0.045283018867924525,0.19417825491750126,0.043166567,0.10820615
Mettl4,-4.0453954,-1.0935163,5.223492373919479e-05,0.00028838142610893036,0.05660377358490566,0.20660710425823187,0.053976443,0.11185197
Prpf38a,-4.045998,-0.6893002,5.2100683298649554e-05,0.00028769941640664065,0.05660377358490566,0.209020822825852,0.07243011,0.114334665
Hmgxb4,-4.0462575,-0.30320346,5.204300961969137e-05,0.000287440014076281,0.11320754716981132,0.27981122559262195,0.14256096,0.17316227
Zfp866,-4.046654,-1.039228,5.195491982824456e-05,0.00028701247857420463,0.045283018867924525,0.19561928092802075,0.054370943,0.10870448
Pprc1,-4.0471463,-2.146361,5.1845850933817335e-05,0.000286468849391666,0.018867924528301886,0.16492542690395562,0.019784005,0.08476204
Cfap20,-4.0519795,-0.49040133,5.078607812313355e-05,0.0002807864031211108,0.09811320754716982,0.25769147633114775,0.11308881,0.15546681
Ppp1r9a,-4.05259,-0.5865304,5.065371679721155e-05,0.0002801122392140511,0.5207547169811321,0.8048490525253981,1.0164735,1.2941817
Cebpg,-4.0528836,-0.9112517,5.059013450916442e-05,0.00027981822030902594,0.06415094339622641,0.2177750558397579,0.066632956,0.1218499
Glg1,-4.0530515,-0.34703764,5.05538357440355e-05,0.000279675018826896,0.43018867924528303,0.7064990273074429,0.69089496,0.8181179
Ube3b,-4.055543,-0.43312228,5.0018022339960544e-05,0.0002768818006334445,0.0830188679245283,0.24147993371280352,0.09980742,0.13252658
Slc25a37,-4.0561075,-1.8987625,4.989733275909528e-05,0.0002762706225503586,0.01509433962264151,0.16135888752791988,0.024429174,0.08820906
Adipor2,-4.0562334,-0.6293257,4.9870459906428725e-05,0.00027617874230950946,0.10943396226415095,0.26875135096188485,0.11957664,0.1793831
Pja2,-4.057126,-0.39390984,4.9680300107034965e-05,0.0002751823673213831,0.49056603773584906,0.7509546797319692,0.8388494,1.0028901
Celf6,-4.0571795,-1.4634563,4.9668944843579806e-05,0.00027517619545298753,0.033962264150943396,0.18160530297571872,0.03549932,0.09499572
Pim2,-4.0572443,-1.2354869,4.9655159616879106e-05,0.0002751565557652179,0.03018867924528302,0.17843504575257582,0.039399743,0.09041011
Gm32618,-4.0581408,-1.824345,4.946497032100464e-05,0.0002741591898773504,0.026415094339622643,0.17385978816917647,0.027200049,0.09317167
Coq8b,-4.05869,-0.5156321,4.934877022149223e-05,0.00027357158156622575,0.07924528301886792,0.23712083003098205,0.09414415,0.13201854
Pxn,-4.0590677,-1.4164034,4.926903280487417e-05,0.00027318590826804975,0.03018867924528302,0.17832696880178686,0.03833215,0.09921352
Golm1,-4.0603533,-0.7589229,4.89985179186502e-05,0.00027174203848795274,0.07547169811320754,0.22973557172706968,0.10103054,0.16543089
Uvssa,-4.0605516,-0.9212698,4.8956902350319204e-05,0.0002715672927648796,0.06037735849056604,0.21435261906477412,0.06539412,0.12042957
Impa1,-4.06281,-0.4278659,4.8485481147474565e-05,0.00026906337844540305,0.07169811320754717,0.22782621226313135,0.10063732,0.13315606
Phip,-4.062989,-0.4952226,4.8448239103054285e-05,0.0002689122463745236,0.4679245283018868,0.7480005764104042,0.8487402,1.0592258
Rab43,-4.063546,-0.95082814,4.833272394151571e-05,0.0002683265066753155,0.06792452830188679,0.22299877512789107,0.066862226,0.1254534
1110002L01Rik,-4.063596,-1.1423483,4.832245101472637e-05,0.00026832491398340514,0.04150943396226415,0.192124792852511,0.050363313,0.10797409
Izumo4,-4.0645494,-1.1692061,4.8125296949129326e-05,0.000267285392522345,0.033962264150943396,0.183586713740183,0.04491138,0.09830822
Mtmr4,-4.0658813,-1.1901003,4.785134492839911e-05,0.0002658188212168873,0.052830188679245285,0.20552633475034224,0.05092235,0.11261214
Rnpepl1,-4.0687003,-0.9546146,4.7276129657149254e-05,0.0002626777510106701,0.052830188679245285,0.20476979609481952,0.05732036,0.108258694
Bivm,-4.0691695,-0.7883889,4.7181028895676e-05,0.0002622035669962387,0.04905660377358491,0.20116723106852077,0.061767425,0.10440046
Fancm,-4.070005,-0.44560623,4.7012151984173365e-05,0.000261319098844588,0.07169811320754717,0.23027595648101448,0.0986539,0.1320858
Spryd3,-4.0708137,-1.2817446,4.684921904870611e-05,0.00026046731136741846,0.04150943396226415,0.1915483824483032,0.045103237,0.10631428
L3mbtl3,-4.0728393,-0.2735183,4.6443465077973836e-05,0.00025826488134212685,0.15471698113207547,0.333345341883421,0.20553134,0.24358103
Exosc1,-4.0738845,-0.49285537,4.623539857946945e-05,0.00025716107634658335,0.06792452830188679,0.2242596728870956,0.08889106,0.12294139
Slc35e2,-4.076444,-0.32525933,4.57295899630683e-05,0.0002544004311195953,0.12075471698113208,0.29029468981915124,0.13926019,0.17160656
Med20,-4.077425,-1.5022727,4.5537253415814234e-05,0.0002533828948608259,0.03773584905660377,0.1867209453130629,0.035064287,0.09630529
Trub2,-4.077505,-1.305395,4.5521571151363184e-05,0.00025334809793643926,0.045283018867924525,0.1969162043374883,0.04409392,0.10563589
Map1s,-4.0777607,-1.1898755,4.5471571491187034e-05,0.00025312225522440345,0.03773584905660377,0.18852222782621225,0.045567606,0.101074986
Zfp46,-4.078676,-1.4181712,4.529289532124921e-05,0.00025223214451439716,0.026415094339622643,0.175156711578644,0.033596035,0.08737841
Slc25a44,-4.078741,-0.5625551,4.5280264377742985e-05,0.00025221407624999043,0.05660377358490566,0.2093090280279559,0.08050755,0.116731375
Uchl5,-4.0793705,-0.33871683,4.515784336482443e-05,0.00025158433572731336,0.07924528301886792,0.23809352258808272,0.11500027,0.14334275
Cluh,-4.080042,-0.731285,4.502760697008487e-05,0.0002509107837590586,0.045283018867924525,0.19738453779090712,0.06637863,0.10789954
Fancc,-4.0809917,-0.29516453,4.484396044646059e-05,0.0002499911238996672,0.11320754716981132,0.2830175084660278,0.14377591,0.1737255
Tmem65,-4.0831547,-0.26719975,4.4428424413744846e-05,0.0002478288901800548,0.1509433962264151,0.32469918582030405,0.18750553,0.22170252
Rhbdd2,-4.083952,-0.5561403,4.427617829667744e-05,0.0002470309200231983,0.04905660377358491,0.20242812882772535,0.07915936,0.114329115
Rab11b,-4.0840473,-0.26821786,4.4258000210374675e-05,0.00024698078206703374,0.09811320754716982,0.2602492974998199,0.14390244,0.17091869
Mideas,-4.084528,-0.47051707,4.4166490350593426e-05,0.0002465213119485761,0.08679245283018867,0.24843288421356005,0.112195455,0.1523049
Zfp536,-4.085268,-0.42292482,4.4025945024959e-05,0.0002458389739860034,0.2830188679245283,0.4782405072411557,0.5533308,0.688528
Tspan7,-4.0855427,-0.37294397,4.397389189217713e-05,0.0002455993504765744,0.4679245283018868,0.7495496793717127,0.91642165,1.0793984
Extl1,-4.086958,-2.0758574,4.3706597753174905e-05,0.0002441572311076527,0.01509433962264151,0.1626918365876504,0.020605508,0.08413246
Ubash3b,-4.087927,-0.31414753,4.352448808151616e-05,0.00024319047509884368,0.24528301886792453,0.44232293392895744,0.40319157,0.48082194
Csnk1a1,-4.0881333,-0.4793764,4.3485864740144936e-05,0.00024302520498496142,0.47924528301886793,0.7693637870163557,0.8613137,1.066355
Dffa,-4.0898194,-1.3245153,4.3170945448076404e-05,0.00024131543669436508,0.04905660377358491,0.20098710281720586,0.04389726,0.10650995
Rundc1,-4.091162,-1.5532734,4.292169876388702e-05,0.00023997212771236878,0.033962264150943396,0.18322645723755313,0.03350129,0.09529753
Wdr33,-4.091471,-0.44503376,4.2864537228258666e-05,0.00023970241734095948,0.44528301886792454,0.7368686504791412,0.7674481,0.94443095
Gba2,-4.091891,-0.6326606,4.2787026072514463e-05,0.000239318774056716,0.052830188679245285,0.2070394120613877,0.07392993,0.112404965
Szt2,-4.0919175,-1.0337629,4.278209804713173e-05,0.000239318774056716,0.052830188679245285,0.20585056560270912,0.0535318,0.10668645
Armcx3,-4.0940537,-0.70074075,4.238959591249484e-05,0.00023724399961856622,0.06415094339622641,0.2206571078607969,0.08656178,0.13711594
Bsdc1,-4.096335,-0.32325444,4.197423270784026e-05,0.00023526233476421944,0.1018867924528302,0.26489660638374524,0.12688603,0.15637551
Ring1,-4.0964036,-1.0152075,4.196179020240772e-05,0.00023524166549941485,0.045283018867924525,0.19792492254485194,0.054050688,0.10638786
Cog7,-4.0970216,-0.30103308,4.1849965018020706e-05,0.0002346637228785927,0.07547169811320754,0.2355717270696736,0.10951998,0.13330448
Slc25a28,-4.0986924,-0.40492848,4.154903679052391e-05,0.00023307361556604959,0.06792452830188679,0.2248000576410404,0.09387305,0.122492515
Inf2,-4.098891,-0.86733335,4.1513446803813864e-05,0.00023292259670463114,0.05660377358490566,0.20999351538295266,0.07939683,0.14041226
Clcn2,-4.09891,-1.4145604,4.1510026214489124e-05,0.00023292259670463114,0.04150943396226415,0.19316953671013762,0.04098319,0.10573011
Cemip2,-4.0990243,-0.2624353,4.148950829376303e-05,0.0002328855416447488,0.12075471698113208,0.2926723827365084,0.15490976,0.18313737
Pphln1,-4.099723,-0.42739716,4.1364557207829484e-05,0.00023223268954750904,0.14339622641509434,0.3149362345990345,0.15257683,0.20021674
Trabd2b,-4.102626,-1.925295,4.084877129672883e-05,0.0002295287504690723,0.022641509433962263,0.17022119749261475,0.032864362,0.11946839
Arhgap12,-4.105399,-0.40169337,4.036173423979735e-05,0.00022688698724337964,0.3283018867924528,0.5357374450608834,0.4553996,0.5664439
Atg2a,-4.1069365,-1.4793415,4.009413280548692e-05,0.00022542986994840625,0.04150943396226415,0.19248504935514085,0.03794078,0.10239357
Kbtbd3,-4.1071615,-0.9878736,4.0055097005844555e-05,0.0002252575254388956,0.06037735849056604,0.214748901217667,0.060860157,0.11729402
Trpm3,-4.1076155,-0.51316965,3.997647349117983e-05,0.00022486243305589325,0.47924528301886793,0.6879458174220044,1.1589172,1.4159743
B4galt4,-4.1093855,-1.4425216,3.967130451133233e-05,0.00022319261981145302,0.04150943396226415,0.19252107500540386,0.040483657,0.1064213
Snx15,-4.111675,-0.79544723,3.9279966419042666e-05,0.00022116272714561776,0.06415094339622641,0.21853159449528065,0.077590615,0.13105437
Gm20063,-4.1135707,-2.5122547,3.8958585241644286e-05,0.00021945852944297314,0.011320754716981131,0.15959363066503351,0.017389895,0.095382035
Ankrd12,-4.115169,-0.42829862,3.868958266198284e-05,0.00021803462376834707,0.49433962264150944,0.7597449383961381,0.87053645,1.053619
Kmt2c,-4.115516,-0.57443637,3.863139315460705e-05,0.0002177523671206821,0.5018867924528302,0.7896102024641545,0.90125614,1.1562839
Gm57315,-4.1168933,-1.4516717,3.8401370860213924e-05,0.00021654666002391356,0.04150943396226415,0.19334966496145256,0.03863919,0.1023365
P2ry12,-4.1171794,-0.69347477,3.835374567881261e-05,0.0002163234984025388,0.0830188679245283,0.24227249801858924,0.15048526,0.23319402
Rap1gds1,-4.1186557,-0.3836087,3.8108889463501606e-05,0.00021498758343151125,0.41509433962264153,0.7010231284674688,0.73517156,0.8823537
Zfp975,-4.118774,-0.40549365,3.808933998371268e-05,0.00021492242027769,0.10566037735849057,0.2695799409179336,0.12308121,0.15997684
Pcid2,-4.120006,-1.1269225,3.7886212559381774e-05,0.00021382115762877302,0.052830188679245285,0.20595864255349808,0.05056196,0.107295275
Kptn,-4.1210666,-0.7452693,3.7712208429420845e-05,0.00021292856492929988,0.052830188679245285,0.20743569421428057,0.067453675,0.11062188
Mkln1os,-4.1210856,-1.4642323,3.7709085814824845e-05,0.00021292856492929988,0.033962264150943396,0.18484761149938755,0.034203015,0.0916713
Rnf141,-4.1219597,-0.27222475,3.75663328287086e-05,0.00021219410618192143,0.09433962264150944,0.2576554506808848,0.13787712,0.16427213
Runx1t1,-4.123703,-0.48465392,3.728298228073731e-05,0.0002106378750806164,0.3849056603773585,0.6106347719576338,0.73127407,0.91948783
Sys1,-4.124092,-0.29269862,3.722001748556116e-05,0.00021032636589632563,0.09811320754716982,0.26309532387059587,0.13778917,0.1663302
Alg9,-4.1244087,-0.30843562,3.716885593709465e-05,0.00021008143858429392,0.09811320754716982,0.26233878521507314,0.12232211,0.14939664
Gtf2e2,-4.125126,-0.4390227,3.7053218718950746e-05,0.00020951599052571688,0.07547169811320754,0.23596800922256647,0.104095735,0.13865522
Ophn1,-4.1251907,-0.3053542,3.704277901791272e-05,0.0002095010465610008,0.3584905660377358,0.6058433604726565,0.5437041,0.6379811
Ppat,-4.125408,-0.7014172,3.700779568928317e-05,0.00020934725687811343,0.045283018867924525,0.19990633330931623,0.067701094,0.107868254
B230216N24Rik,-4.1268044,-1.0702602,3.678391211359779e-05,0.00020812459854545643,0.04905660377358491,0.20239210317746234,0.05589554,0.11396456
Hs6st1,-4.127964,-0.55470186,3.659893238553257e-05,0.00020712159081703033,0.045283018867924525,0.20041069241299805,0.07973602,0.11503924
Sirt3,-4.1303368,-0.5598209,3.6223202752616815e-05,0.00020508163884593633,0.07169811320754717,0.22959146912601772,0.08959924,0.12942584
Sec23b,-4.130581,-0.9274457,3.6184750962481745e-05,0.0002049071145125152,0.07169811320754717,0.22840262266733916,0.07022254,0.1295865
Ss18l1,-4.1306343,-0.45260316,3.617634480120883e-05,0.00020490269494276587,0.07924528301886792,0.2418041645651704,0.09824575,0.13214739
Fam193a,-4.13081,-0.46491364,3.614873761054068e-05,0.00020478949601417416,0.44528301886792454,0.7251242884934073,0.7285819,0.90817946
Hnrnpf,-4.1308556,-0.2911756,3.614153902529837e-05,0.00020478949601417416,0.12452830188679245,0.2934649470422941,0.15848017,0.19073085
Iffo1,-4.1323853,-0.49802312,3.590176752073824e-05,0.0002034761639490058,0.12075471698113208,0.2887455868578428,0.13413574,0.18459357
Dcp2,-4.133393,-0.94663894,3.574473833672108e-05,0.00020262892808179232,0.06792452830188679,0.22465595503998848,0.068916194,0.1288431
Scaf1,-4.133515,-0.69194365,3.5725748874253605e-05,0.0002025640160901444,0.08679245283018867,0.24619929389725484,0.090765886,0.14279144
Kat6a,-4.134072,-0.29765195,3.56392309441319e-05,0.0002021161113273162,0.2981132075471698,0.528496289358023,0.38305935,0.45344234
Rbm34,-4.134358,-0.41900542,3.559486419214908e-05,0.0002019071143852746,0.06792452830188679,0.22519633979393328,0.09883086,0.13005206
Zdhhc6,-4.1358495,-0.30958176,3.536441368927595e-05,0.000200642271079148,0.09811320754716982,0.2641400677282225,0.12652728,0.15457651
Ift122,-4.138741,-0.44669202,3.4921687718184585e-05,0.00019821414216046046,0.07547169811320754,0.23632826572519633,0.09967789,0.13352834
Scyl3,-4.139542,-0.2558672,3.479996700415424e-05,0.00019764851266151434,0.1018867924528302,0.26882340226241086,0.12988864,0.15325062
Zfp523,-4.139771,-0.45245752,3.476526373095422e-05,0.00019749315781199576,0.1320754716981132,0.3045608473232942,0.13407397,0.17925866
Fkbp8,-4.14024,-0.29881895,3.4694224741819396e-05,0.00019713127908917047,0.07547169811320754,0.2356077527199366,0.12672432,0.1537476
Prorp,-4.1405377,-0.73404884,3.464924708156866e-05,0.00019691735809681678,0.052830188679245285,0.20891274587506303,0.07143804,0.11615504
Lnpep,-4.1418004,-0.35389763,3.4458995728764545e-05,0.0001958775576966159,0.4075471698113208,0.6851718423517544,0.65573454,0.78122544
Rps6kb1,-4.143025,-0.33342093,3.42754400812657e-05,0.00019491662962616073,0.3622641509433962,0.6105987463073709,0.49284166,0.5892136
Ccar1,-4.143273,-0.2517816,3.423838472686254e-05,0.00019474712057806866,0.3471698113207547,0.6096981050507961,0.5146733,0.5885836
Sec24c,-4.144471,-1.4193069,3.4059914089425396e-05,0.0001937730026641669,0.04150943396226415,0.19370992146408242,0.040457826,0.10474379
Pura,-4.145673,-0.3179398,3.3881763121631096e-05,0.0001928819862453872,0.3886792452830189,0.6392031126161827,0.5584315,0.65872735
Zfp33b,-4.1460733,-0.5615113,3.38225764042812e-05,0.00019258585038843735,0.08679245283018867,0.25016211542618344,0.09701348,0.1400655
Cir1,-4.1461573,-0.2911108,3.38101878276704e-05,0.00019255611422838142,0.1660377358490566,0.34786367893940484,0.1990339,0.23859267
Zfp384,-4.1465807,-0.4425372,3.3747747532765825e-05,0.00019224124999054858,0.07924528301886792,0.24133583111175158,0.10077422,0.13460937
Rbbp5,-4.1475,-0.35685816,3.36125558235176e-05,0.00019155235948630284,0.09811320754716982,0.2630232725700699,0.121642746,0.15327975
Ccser1,-4.147584,-0.69134915,3.360024032774346e-05,0.00019152279541927595,0.6867924528301886,0.8630304777001225,1.8451934,2.2623649
Mat2b,-4.148576,-0.32225016,3.345501782931178e-05,0.00019073548251084395,0.1018867924528302,0.2672022480005764,0.1418672,0.17443357
