names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OPC-Oligo (for_DEGs),mean_expr_Rest (for_DEGs)
Gm6961,-5.441797,-4.346816,5.2745857152427826e-08,1.5370146206330503e-07,0.0011320754716981133,0.06534505182674497,0.0013910332,0.027930751
Popdc3,-5.4457574,-1.8770983,5.158539494679632e-08,1.503524853260025e-07,0.0060377358490566035,0.07062625625665077,0.009292436,0.033718582
Gm527,-5.450329,-0.57429576,5.0276752987466134e-08,1.4657007190769394e-07,0.02188679245283019,0.08777046466716588,0.025518281,0.03776236
Septin5,-5.4569483,-0.7087879,4.8438747070252545e-08,1.4127310689001257e-07,0.03018867924528302,0.09655933472588972,0.038302384,0.061863273
Glb1l,-5.458214,-0.3993332,4.809482775637248e-08,1.402852824374434e-07,0.026037735849056602,0.09242107752335159,0.032491665,0.04263506
Dnlz,-5.4588814,-0.61247206,4.7914393234919517e-08,1.3980451148032224e-07,0.028679245283018868,0.09502226776494699,0.038893864,0.058868185
Ftl1-ps1,-5.45913,-1.387684,4.7847367107403764e-08,1.3962410449347733e-07,0.010943396226415094,0.0760256966066291,0.012993659,0.033648342
Cfap61,-5.4618816,-1.5571277,4.71113631679043e-08,1.3750622727803482e-07,0.009433962264150943,0.07440980569897135,0.01225878,0.03565241
Fbxl15,-5.466542,-0.96974784,4.589007028006031e-08,1.3395613127922005e-07,0.017735849056603775,0.08339573562448271,0.023782631,0.046059355
Amer3,-5.4667068,-2.788843,4.584731654285429e-08,1.3384587087206595e-07,0.004528301886792453,0.06916801324242305,0.0050368737,0.034301303
Adgra2,-5.474646,-1.0302495,4.383868441848071e-08,1.2809324166208966e-07,0.01660377358490566,0.08221337642375753,0.019693954,0.039817814
Ddx4,-5.4820175,-2.0860767,4.205027065933801e-08,1.22894362912379e-07,0.006415094339622641,0.07141449572380089,0.0077659893,0.03256606
Gm34304,-5.4827795,-2.6300488,4.186945504250624e-08,1.2237922952160805e-07,0.004905660377358491,0.06975919284278564,0.004880341,0.029835906
Cpne9,-5.493227,-1.9477465,3.94654538934458e-08,1.1544053408631489e-07,0.009056603773584906,0.07433098175225633,0.011292039,0.042875852
Pcdha11,-5.4936485,-1.6598233,3.937134421909535e-08,1.1517779196157779e-07,0.008679245283018867,0.07397627399203878,0.009906466,0.030973135
Zpbp,-5.4953547,-0.62542826,3.8992615727401644e-08,1.1409469504467844e-07,0.02188679245283019,0.08840105624088598,0.027328178,0.04185153
Igfbp4,-5.5021,-1.3632475,3.7529376536018164e-08,1.0984905746435817e-07,0.017358490566037735,0.08319867575769518,0.021145284,0.053520218
Ctbs,-5.503271,-0.27761313,3.728086012343955e-08,1.0915402187884916e-07,0.033962264150943396,0.101643479289008,0.042518623,0.051312685
Cyp11a1,-5.503373,-2.913467,3.725924438694553e-08,1.0910591724904385e-07,0.004528301886792453,0.06956213297599811,0.004419507,0.032826684
Gm43847,-5.504929,-1.2007632,3.693170172597411e-08,1.081821460129646e-07,0.01169811320754717,0.07740511567414181,0.014063688,0.03203665
Gm4631,-5.5054502,-0.5658537,3.6822615194027916e-08,1.0787436439855322e-07,0.02188679245283019,0.08840105624088598,0.026201552,0.03854528
Gm9962,-5.5054793,-2.4459445,3.681654935191664e-08,1.0786835471442594e-07,0.005660377358490566,0.07086272809679581,0.0060111685,0.03232433
Trp53i11,-5.508929,-1.1081964,3.6102367847572477e-08,1.0578741810951717e-07,0.018113207547169812,0.08406573917156032,0.024440322,0.051962785
9530051G07Rik,-5.511396,-0.6236089,3.559993682891909e-08,1.0433794749051658e-07,0.021132075471698115,0.08765222874709337,0.026141243,0.03999681
Btla,-5.5172377,-3.3213248,3.443693568623469e-08,1.0097342447502468e-07,0.0018867924528301887,0.06703976668111772,0.0030458588,0.03003661
Rbm42,-5.517793,-0.3082825,3.4328350295883035e-08,1.0066602340394817e-07,0.03924528301886793,0.1075158633192764,0.049980395,0.0615278
Irak2,-5.522508,-0.45184273,3.3419405814856974e-08,9.801128948321403e-08,0.061886792452830186,0.1312024593071375,0.076594695,0.10335228
Zfp354a,-5.5235558,-0.41708162,3.322071776661668e-08,9.743921912334792e-08,0.02679245283018868,0.09399755645765183,0.032722052,0.04345591
Stpg1,-5.5268626,-1.654277,3.260078787079607e-08,9.564179168995418e-08,0.009811320754716982,0.07551334095298151,0.011285456,0.03510063
Myo3b,-5.529467,-2.577788,3.212051435408398e-08,9.426367635367372e-08,0.0060377358490566035,0.07141449572380089,0.006507499,0.038237512
Mei1,-5.5298104,-3.7976723,3.205773663792697e-08,9.408971965713793e-08,0.0022641509433962265,0.0675521223347653,0.0024826971,0.033984117
Sh2d4b,-5.535734,-0.6952985,3.099270288035408e-08,9.099365454492069e-08,0.022264150943396226,0.0891498837346786,0.026754472,0.042969488
Gm13562,-5.535866,-1.734299,3.096950409197126e-08,9.093547972366603e-08,0.008679245283018867,0.07448862964568637,0.009747789,0.032071337
9330159M07Rik,-5.537339,-0.63036835,3.071011812044139e-08,9.018370206516504e-08,0.027924528301886794,0.09517991565837701,0.033100072,0.050783392
Apcdd1,-5.538089,-1.1068188,3.057901410071522e-08,8.982815227792915e-08,0.022264150943396226,0.08883458794781855,0.027150836,0.05758557
4930517O19Rik,-5.538108,-0.5300285,3.0575710432291876e-08,8.982815227792915e-08,0.033962264150943396,0.10172230323572301,0.039796982,0.056969922
Prmt1,-5.540123,-0.3521224,3.022595376045799e-08,8.881042947441293e-08,0.0430188679245283,0.11181176841524455,0.056483656,0.07155088
Plagl1,-5.5413795,-0.2961402,3.000978986338722e-08,8.819458095036799e-08,0.03207547169811321,0.10002758838135026,0.042290602,0.05168157
Wdr27,-5.5418715,-0.8173633,2.992555664130683e-08,8.79566513839329e-08,0.015849056603773583,0.08225278839711504,0.02068511,0.03616848
Cyhr1,-5.544423,-0.98589915,2.9492504178560004e-08,8.671228660443236e-08,0.01509433962264151,0.08146454892996492,0.01900478,0.03729557
Gm57462,-5.5489173,-2.9407494,2.8744374226432778e-08,8.454042638619185e-08,0.0030188679245283017,0.06861624561541796,0.003759915,0.028512958
Mrpl28,-5.553406,-0.47877863,2.801568312016257e-08,8.24153060475989e-08,0.03773584905660377,0.10605762030504867,0.04779165,0.06599172
Gm35256,-5.5542865,-1.6816435,2.787480899838235e-08,8.200986727105373e-08,0.009056603773584906,0.07511922121940645,0.010961141,0.034745317
Kcnq4,-5.5555215,-1.7295896,2.7678379490729262e-08,8.144087351247211e-08,0.010188679245283019,0.07626216844677414,0.012029705,0.039350938
Strn3,-5.5594206,-0.35106397,2.7067162495949466e-08,7.966860075212643e-08,0.6026415094339622,0.8024671895321799,1.0489516,1.2136096
Hcn3,-5.561557,-1.3429627,2.6737853926204098e-08,7.873382301338127e-08,0.012075471698113207,0.07839041500807946,0.014347098,0.036000967
Col12a1,-5.562685,-1.9337896,2.656553228016732e-08,7.823496847524067e-08,0.010188679245283019,0.07630158042013163,0.014261591,0.05342497
2410004B18Rik,-5.571992,-0.39923882,2.5184320546212205e-08,7.421613216458894e-08,0.03509433962264151,0.10353525401016829,0.044648066,0.058473267
Praf2,-5.5731754,-0.6277467,2.501374858466058e-08,7.372155582645934e-08,0.033962264150943396,0.10215583494265558,0.044400472,0.0678
Egln2,-5.5760927,-0.34458768,2.4598093291511987e-08,7.25203825699942e-08,0.034339622641509436,0.10290466243644819,0.045320384,0.05720343
Sla,-5.5771995,-1.4167253,2.444218496681461e-08,7.207654851386178e-08,0.01849056603773585,0.08516927442557048,0.022224436,0.05826775
Ccdc124,-5.5786276,-0.7001563,2.4242361473218695e-08,7.15029915241917e-08,0.033962264150943396,0.10195877507586805,0.0458261,0.073422424
Noa1,-5.5793533,-0.30963022,2.4141469165546417e-08,7.12132260926811e-08,0.03245283018867925,0.10073700390178536,0.040398315,0.04983189
Fxn,-5.5814705,-1.001133,2.384936353468973e-08,7.036701418437609e-08,0.017735849056603775,0.08469633074528042,0.022045791,0.043649565
Rnasel,-5.5823183,-1.493958,2.3733346551802286e-08,7.003239862145041e-08,0.013584905660377358,0.08020336578252472,0.0148830395,0.04136563
Nle1,-5.5842185,-0.95954525,2.347533010513226e-08,6.927865128225193e-08,0.015849056603773583,0.08276514405076262,0.018273458,0.035234857
Hirip3,-5.586322,-1.2234367,2.3192904807343922e-08,6.84602166509207e-08,0.01509433962264151,0.08185866866353998,0.016639901,0.038431577
Dus1l,-5.5902777,-0.8106446,2.2670675738045404e-08,6.693342018253819e-08,0.01849056603773585,0.08572104205257557,0.02368855,0.041185744
Saxo2,-5.5990496,-0.99264234,2.1553006545673653e-08,6.36685670494999e-08,0.015849056603773583,0.08300161589090765,0.019310512,0.03806424
Tprgl,-5.5999103,-0.25236884,2.1446288249942305e-08,6.336028205343042e-08,0.04867924528301887,0.11882709967288062,0.06603792,0.07817998
Slc35f6,-5.6010776,-0.38514096,2.1302365032244296e-08,6.29420000457889e-08,0.029811320754716982,0.09829346155362,0.03800566,0.049352113
Wwtr1,-5.6018257,-1.1677413,2.1210592269243944e-08,6.269152065499778e-08,0.03018867924528302,0.09754463405982737,0.03498055,0.07694064
D11Wsu47e,-5.6041446,-0.5854154,2.0928574970065364e-08,6.187158207125716e-08,0.020754716981132074,0.08836164426752847,0.026517948,0.03952993
Gid8,-5.604498,-0.30270037,2.0885933371630158e-08,6.17523140070095e-08,0.036226415094339624,0.10530879281125606,0.047953915,0.058825333
Carmil2,-5.6072817,-1.2825657,2.0552915732599545e-08,6.079445681802618e-08,0.01509433962264151,0.08217396445040002,0.019105818,0.0458581
Gm29088,-5.6105056,-2.9935107,2.0173653727917693e-08,5.969233296653985e-08,0.0030188679245283017,0.06932566113585308,0.00396514,0.031151183
Gm20387,-5.6121144,-1.6544131,1.9986943937240167e-08,5.914638585833076e-08,0.007547169811320755,0.07421274583218382,0.009958424,0.031019157
Jagn1,-5.6134315,-0.4063822,1.9835311858274082e-08,5.870413367461445e-08,0.035849056603773584,0.104914673077681,0.045006063,0.059223007
Rfxap,-5.619385,-0.35873637,1.9163878207031802e-08,5.672322179146778e-08,0.03207547169811321,0.1009734757419304,0.043595675,0.055566505
Mcfd2,-5.6203637,-0.7571663,1.905557764404291e-08,5.6408876423425476e-08,0.027547169811320753,0.0956922713120246,0.033962864,0.056747783
Gpr135,-5.6261377,-1.989905,1.8428921354622305e-08,5.456585309076598e-08,0.007547169811320755,0.07429156977889884,0.010155851,0.039745264
Med10,-5.628366,-0.87150913,1.819246905664465e-08,5.3871682119466796e-08,0.022264150943396226,0.09013518306861625,0.027936082,0.05053315
Dnajb9,-5.630926,-0.2749842,1.792443914071322e-08,5.308969132616448e-08,0.04943396226415094,0.1199306349268908,0.06297228,0.07570616
Gm42744,-5.636638,-3.5829723,1.7340174031108868e-08,5.138183460695801e-08,0.0022641509433962265,0.06881330548220549,0.0023074555,0.02730698
Serp1,-5.6389613,-0.3417232,1.7107897778752804e-08,5.071033792775376e-08,0.038490566037735846,0.108185866866354,0.045897078,0.057815444
Cdkn2aipnl,-5.639403,-0.6229802,1.706408192631621e-08,5.0586041632846046e-08,0.024528301886792454,0.09285460923028416,0.03127993,0.047774535
Zdhhc7,-5.6450253,-0.406092,1.651568100373305e-08,4.897112652508354e-08,0.03132075471698113,0.10046112008828283,0.036282655,0.047799796
Akr1b3,-5.6545467,-0.5639468,1.5625791376119124e-08,4.638367369380478e-08,0.029056603773584905,0.09797816576675994,0.034040954,0.049922198
Rasl11b,-5.656515,-0.9775662,1.544772083901742e-08,4.5865221982806414e-08,0.017358490566037735,0.08528751034564301,0.022263521,0.04337715
Gm29666,-5.660559,-1.9539142,1.5088040422057928e-08,4.4807211111924905e-08,0.007924528301886792,0.07511922121940645,0.008367203,0.032033917
Cetn4,-5.6618323,-1.3720837,1.497649886209419e-08,4.448579752647258e-08,0.013962264150943397,0.08158278485003743,0.015545519,0.039752316
Gemin2,-5.6651587,-0.30122218,1.468886419149755e-08,4.364106377991366e-08,0.030943396226415093,0.10042170811492532,0.038095005,0.04673641
Ogt,-5.672009,-0.35284746,1.4113271477111075e-08,4.1940234969030585e-08,0.5818867924528301,0.7924171363260158,0.98236567,1.1422144
AU023762,-5.675042,-3.9625337,1.386545083487008e-08,4.120834685686971e-08,0.0018867924528301887,0.0688921294289205,0.0020041114,0.030795988
Slc7a5,-5.6798887,-1.1026207,1.3478243026024698e-08,4.007085528980788e-08,0.018867924528301886,0.08698222520001576,0.022096429,0.04686353
Gm5148,-5.6802506,-1.8329135,1.344973641818628e-08,3.999052977278581e-08,0.009811320754716982,0.07728687975406928,0.009852392,0.034665383
Tsfm,-5.680864,-0.7229304,1.3401597427871595e-08,3.985180642838754e-08,0.021132075471698115,0.08962282741496867,0.028253295,0.046213463
Exosc2,-5.6844625,-0.6319659,1.3122458122035333e-08,3.9034700513571285e-08,0.02150943396226415,0.09013518306861625,0.026110638,0.040177844
Wnt5a,-5.684566,-1.8562738,1.3114516504449744e-08,3.901539619957535e-08,0.010566037735849057,0.07815394316793442,0.012443646,0.04433869
Aldoc,-5.688469,-0.5712805,1.2818348824783039e-08,3.81385265111195e-08,0.05584905660377359,0.1264336105308793,0.07817953,0.11406402
Gm27253,-5.6888814,-1.9985707,1.2787419720741958e-08,3.805071626758986e-08,0.006415094339622641,0.07389745004532378,0.008033145,0.03172153
Ccdc71l,-5.6911855,-1.0729278,1.2616036983130702e-08,3.755321964514479e-08,0.015849056603773583,0.08406573917156032,0.020716406,0.043093614
Tsr3,-5.7004304,-0.5705762,1.1950517120354738e-08,3.559587573705042e-08,0.027924528301886794,0.09726875024632484,0.034437623,0.050726097
4930506C21Rik,-5.7006702,-0.5563489,1.1933721200589854e-08,3.554978809976157e-08,0.024150943396226414,0.09324872896385922,0.03072844,0.044867214
Gm14408,-5.701219,-1.9177519,1.1895353713585998e-08,3.543942280563874e-08,0.006792452830188679,0.07440980569897135,0.008389078,0.03133398
Gm48239,-5.7033453,-2.4488914,1.1747863050349276e-08,3.5003890015844425e-08,0.004905660377358491,0.07243920703109605,0.005537433,0.029867565
Kif27,-5.7073994,-2.03412,1.14715333984811e-08,3.4195706946659324e-08,0.006792452830188679,0.07448862964568637,0.008396516,0.03395171
Itga11,-5.707923,-1.3697809,1.1436305797403613e-08,3.409826195919164e-08,0.013207547169811321,0.08134631300989241,0.016526122,0.042162117
Slc26a10,-5.708805,-3.008001,1.1377208151175658e-08,3.392958746083129e-08,0.004150943396226415,0.07165096756394593,0.004535919,0.03591913
2310058D17Rik,-5.711344,-0.28967434,1.1208753335437209e-08,3.343834818732073e-08,0.030566037735849056,0.10046112008828283,0.03835463,0.04668702
Gpr83,-5.7148113,-2.6161156,1.0982587876588452e-08,3.277092018255765e-08,0.005283018867924529,0.07295156268474362,0.006523148,0.03933992
Cpne2,-5.7157235,-0.4887388,1.0923824455312331e-08,3.2599196258800795e-08,0.0369811320754717,0.10723997950577385,0.04307581,0.05993311
Gm14286,-5.720318,-1.5108618,1.0632507584478676e-08,3.1736889446227726e-08,0.010188679245283019,0.07827217908800693,0.011577982,0.03264789
Zfp513,-5.721848,-0.5739188,1.0537142766603166e-08,3.145573004539796e-08,0.020754716981132074,0.0898592992551137,0.0277896,0.04109076
Casp9,-5.725501,-0.5110412,1.0312888170764086e-08,3.0796544248547566e-08,0.025283018867924528,0.09462814803137193,0.031297695,0.044310585
Ndfip1,-5.725858,-0.27889958,1.0291216776914209e-08,3.0735244503243836e-08,0.5215094339622641,0.7714105545264651,0.8483638,0.96344453
Vps51,-5.726079,-0.25797674,1.0277837893061588e-08,3.0698699887346034e-08,0.03735849056603774,0.1081464548929965,0.044473425,0.05295445
Mroh8,-5.72714,-1.630195,1.0213778270110887e-08,3.051414522102285e-08,0.009433962264150943,0.07756276356757183,0.011384513,0.03482904
2900009J06Rik,-5.733415,-1.2254591,9.842838447537303e-09,2.9425575109626983e-08,0.011320754716981131,0.07969101012887715,0.015290943,0.035395633
Coa3,-5.7334948,-0.31482363,9.838224274802104e-09,2.94150535511219e-08,0.05547169811320755,0.12769479367831948,0.07883367,0.09715107
B4galt7,-5.73446,-0.7742169,9.782362532488173e-09,2.925128881014436e-08,0.020377358490566037,0.08938635557482363,0.024672475,0.04183389
Calhm2,-5.7365317,-1.0395823,9.663499705289435e-09,2.889908036517831e-08,0.016981132075471698,0.08572104205257557,0.019856483,0.04039844
Pex26,-5.7365394,-0.6431627,9.663067956007966e-09,2.889908036517831e-08,0.020377358490566037,0.08954400346825366,0.025847059,0.040078815
Fbxw9,-5.738422,-1.2068344,9.556286330302931e-09,2.858481728768115e-08,0.012452830188679246,0.08095219327631735,0.01591904,0.03637052
Cdh24,-5.7438135,-1.0539368,9.256777446991358e-09,2.7698174833035387e-08,0.015471698113207547,0.08434162298506286,0.017656336,0.03631592
Plekhj1,-5.7446284,-0.2874564,9.212298646013347e-09,2.7568155097269034e-08,0.040754716981132075,0.11200882828203208,0.056331743,0.06833652
Col5a1,-5.7488394,-2.9281523,8.985825607851957e-09,2.6896416852287187e-08,0.005660377358490566,0.07362156623182123,0.0052057253,0.03895712
Gm15328,-5.751211,-3.722707,8.860628512603094e-09,2.6530542470876436e-08,0.0022641509433962265,0.0701927245497182,0.0022182486,0.028896747
Net1,-5.7553296,-1.321697,8.647281471240336e-09,2.5903283515298533e-08,0.01471698113207547,0.08343514759784022,0.017723529,0.043726616
Gm12367,-5.756858,-1.6214685,8.569403223037857e-09,2.567285813390871e-08,0.009056603773584906,0.07752335159421432,0.011331943,0.034464557
Bad,-5.7574887,-0.94492394,8.537447976109592e-09,2.5579976262050038e-08,0.024150943396226414,0.09360343672407677,0.02779381,0.05283529
Gnpnat1,-5.7620907,-0.2999446,8.307845301746748e-09,2.4894814682495274e-08,0.03169811320754717,0.10239230678280062,0.0391648,0.048001498
Spring1,-5.7622633,-1.3723695,8.299338300708428e-09,2.487209682579026e-08,0.012452830188679246,0.08114925314310488,0.014577056,0.037310995
Gm26935,-5.7630405,-0.6924859,8.261192382017415e-09,2.4760539799755483e-08,0.02,0.08946517952153864,0.024847565,0.039853543
Mrpl12,-5.763746,-0.5449666,8.226723773779195e-09,2.465998078998739e-08,0.040377358490566034,0.11141764868166949,0.053777974,0.077525154
Gm20125,-5.764725,-2.4634936,8.179106378978916e-09,2.4519980854977518e-08,0.005283018867924529,0.07354274228510621,0.0070378687,0.03821476
Med16,-5.767265,-0.6018223,8.056829212466633e-09,2.4156103653088423e-08,0.024528301886792454,0.09439167619122689,0.0319201,0.04805117
A530041M06Rik,-5.7696333,-0.30430698,7.944415715264425e-09,2.382703987824033e-08,0.029811320754716982,0.10030347219485279,0.03566237,0.0438555
Gtf2h4,-5.769752,-1.1087743,7.938826340488072e-09,2.3812934111287617e-08,0.014339622641509434,0.08331691167776771,0.018594777,0.03967931
Prodh,-5.770681,-1.4349725,7.895194702931447e-09,2.368470265354114e-08,0.016226415094339624,0.08512986245221298,0.017155038,0.045722064
Ramac,-5.771213,-0.90053135,7.870282915349093e-09,2.3612606290244546e-08,0.025283018867924528,0.09498285579158948,0.03340504,0.06148285
ENSMUSG00000121374,-5.7769885,-0.5440319,7.604953070053419e-09,2.281910541511283e-08,0.023018867924528303,0.09301225712371418,0.029089278,0.042135917
Gm13630,-5.7801213,-2.2823358,7.464673498287165e-09,2.240319187970246e-08,0.005283018867924529,0.07377921412525125,0.0062725972,0.030150725
Flad1,-5.7809367,-0.3370412,7.428591555990093e-09,2.230237487256467e-08,0.027924528301886794,0.098372285500335,0.0364633,0.045842152
Gm43466,-5.782082,-0.677451,7.378162349117475e-09,2.2155925605809848e-08,0.022264150943396226,0.09206636976313404,0.025797319,0.04094486
6230400D17Rik,-5.7822475,-0.5030722,7.370914304488068e-09,2.2136634331238895e-08,0.026415094339622643,0.09667757064596225,0.031795394,0.044768177
Kl,-5.795731,-3.4956484,6.8024222238456286e-09,2.0449886457231152e-08,0.0026415094339622643,0.07109919993694085,0.0035092088,0.03888614
Fgf11,-5.797166,-1.1874359,6.74450618364729e-09,2.02803134685097e-08,0.01849056603773585,0.08796752453395341,0.020340363,0.04573697
Alpk1,-5.8005033,-1.9843199,6.611625560496201e-09,1.988965280010445e-08,0.012075471698113207,0.08103101722303235,0.01311917,0.050932106
Fdx1,-5.8047123,-0.47655344,6.447657242299998e-09,1.940290627176626e-08,0.027169811320754716,0.0977022819532574,0.035796583,0.049466323
9330151L19Rik,-5.8053675,-0.8032535,6.422505923243761e-09,1.9329383306178297e-08,0.020754716981132074,0.09068695069562133,0.025114562,0.043424062
Mtfr1l,-5.80539,-0.44217485,6.421635337578068e-09,1.9328928141673875e-08,0.033584905660377355,0.10471761321089347,0.042540755,0.0573676
Bex1,-5.806186,-0.8253989,6.39118890733558e-09,1.9239440504157186e-08,0.028679245283018868,0.09904228904741261,0.0390062,0.06811256
A330032B11Rik,-5.808489,-1.0952135,6.303918852509506e-09,1.8980983815209593e-08,0.015849056603773583,0.08544515823907303,0.020032937,0.042322516
Gm38250,-5.8087125,-0.45200583,6.295516775537496e-09,1.8957809678212768e-08,0.028679245283018868,0.09959405667441769,0.034709238,0.047182955
Men1,-5.8142567,-0.5834682,6.0903934773219005e-09,1.83462861811255e-08,0.02679245283018868,0.09734757419303984,0.034321263,0.050998457
Rab8a,-5.820447,-0.34656328,5.869047797307707e-09,1.7685467569099258e-08,0.038490566037735846,0.11047176132108935,0.046595115,0.058880925
Arhgap4,-5.8217654,-1.5059165,5.82292139492856e-09,1.754844076735424e-08,0.01509433962264151,0.0846175067985654,0.017966555,0.050205354
Potegl,-5.8257046,-3.3748004,5.6872067388727495e-09,1.7145208692192392e-08,0.0037735849056603774,0.07259685492452607,0.0033152339,0.033866923
Rassf3,-5.825826,-0.6679902,5.683082725219855e-09,1.7134698476958877e-08,0.03018867924528302,0.10105229968864542,0.037863526,0.05950691
Nalcn,-5.833211,-0.3254483,5.437068097704476e-09,1.6403999526759406e-08,0.5686792452830188,0.7625034485476688,1.0005996,1.1490344
Borcs8,-5.840064,-1.7006705,5.218078570404652e-09,1.5746829648110172e-08,0.010943396226415094,0.08047924959602727,0.01278481,0.0409731
Psmb4,-5.8425093,-0.25451785,5.142031309426763e-09,1.5519081352835797e-08,0.07471698113207548,0.15055373822567297,0.10268641,0.12133994
Sord,-5.8452425,-0.557301,5.0583132143214026e-09,1.527155910885574e-08,0.02339622641509434,0.09403696843100934,0.03057295,0.04467054
Apobec4,-5.847844,-2.6801572,4.979847891205112e-09,1.5039733936909223e-08,0.0033962264150943396,0.07255744295116856,0.0051410114,0.032500975
Hyls1,-5.848898,-1.2749113,4.9484116434154955e-09,1.4948152991408024e-08,0.013207547169811321,0.08311985181098018,0.01536,0.036771204
Dcaf12l1,-5.8490076,-0.79258245,4.945147379099578e-09,1.4939971899753278e-08,0.027547169811320753,0.098372285500335,0.03655157,0.06249106
Rsf1os1,-5.850592,-0.5913965,4.898254727743837e-09,1.4803295977334032e-08,0.02490566037735849,0.09581050723209711,0.029390464,0.04395949
E2f4,-5.8514175,-0.36783594,4.8740092852275105e-09,1.473333665137397e-08,0.033962264150943396,0.10586056043826114,0.040864665,0.05242602
Nwd1,-5.8580785,-1.0671407,4.6825326161079846e-09,1.4157719297268092e-08,0.0369811320754717,0.10767351121270642,0.044700667,0.09147118
Smim8,-5.8609834,-0.4712652,4.601346503909266e-09,1.3913817303628402e-08,0.03207547169811321,0.10373231387695582,0.041976176,0.05773221
Nt5c,-5.8616357,-0.45231137,4.583302387849774e-09,1.3860814311932857e-08,0.03169811320754717,0.10333819414338076,0.04272192,0.05800471
Msi1,-5.865348,-0.71664375,4.481925316201611e-09,1.3557281689332129e-08,0.028679245283018868,0.09986994048792024,0.032468416,0.052813217
1600014C10Rik,-5.866047,-0.52670527,4.463080963902391e-09,1.3501799763573209e-08,0.023773584905660377,0.09482520789815946,0.030944536,0.044281643
Mir99ahg,-5.867219,-0.25551608,4.431653880164538e-09,1.3408235532037063e-08,0.8222641509433962,0.8791628896858865,1.9716614,2.1259146
Uprt,-5.8719835,-0.26690793,4.306117838531008e-09,1.3032821167079093e-08,0.02943396226415094,0.10132818350214795,0.038204987,0.0457939
Bicd1,-5.876656,-0.32235494,4.186372993782711e-09,1.2673258488389078e-08,0.6037735849056604,0.7792535372246089,1.0431206,1.1933948
Arl4c,-5.878474,-0.8323751,4.140656368584195e-09,1.2537687246321536e-08,0.03207547169811321,0.1035746659835258,0.03861301,0.06775172
Trmt10a,-5.879125,-0.30490544,4.124404390922948e-09,1.248988459191926e-08,0.035849056603773584,0.10830410278642652,0.043878246,0.05393045
Mrps36,-5.8793335,-0.37837696,4.119220650291989e-09,1.24755927494754e-08,0.038490566037735846,0.11098411697473692,0.05195119,0.067018375
Gm15564,-5.888658,-0.4104928,3.893442689167479e-09,1.1795783634900231e-08,0.040377358490566034,0.11319118748275726,0.045449037,0.059967414
Fam174b,-5.8935623,-1.0453458,3.7795693952079895e-09,1.1453369758569829e-08,0.017735849056603775,0.08844046821424349,0.020850688,0.042565793
Eef1e1,-5.9029074,-0.53839535,3.571508533699806e-09,1.0827759708960147e-08,0.029811320754716982,0.10172230323572301,0.038644467,0.055646736
Gm2415,-5.905426,-1.770673,3.517368853932156e-09,1.0664827477449451e-08,0.009056603773584906,0.07917865447522958,0.010500899,0.035385698
Nptx2,-5.906757,-1.2693317,3.489076545798406e-09,1.0581431917110966e-08,0.016981132075471698,0.08777046466716588,0.020670906,0.049119312
Emg1,-5.909089,-0.5709938,3.4400510860011686e-09,1.0435106421410183e-08,0.033584905660377355,0.10582114846490363,0.041114256,0.060483523
Gm10138,-5.910488,-1.724945,3.41095317810667e-09,1.0348008569010524e-08,0.010943396226415094,0.08126748906317739,0.012090311,0.039421853
G630016G05Rik,-5.91054,-0.5290718,3.4098820272803674e-09,1.0345927063349533e-08,0.027169811320754716,0.0990028770740551,0.03427952,0.04909765
Hhipl1,-5.91671,-1.4134127,3.2844491327684567e-09,9.970980476498524e-09,0.013962264150943397,0.0845780948252079,0.015103581,0.03973618
Bola2,-5.916913,-0.34531564,3.280396672598041e-09,9.959803230814617e-09,0.052830188679245285,0.12690655421116936,0.07865239,0.09890088
Mertk,-5.9172564,-0.52862775,3.273561336924481e-09,9.940173253832162e-09,0.1279245283018868,0.20297166279115594,0.21463941,0.29666877
Gm28578,-5.9221573,-0.91804755,3.1774564444123313e-09,9.652713924404674e-09,0.017358490566037735,0.0885192921609585,0.023903357,0.04469692
Tbrg4,-5.923366,-0.8350771,3.154177551935895e-09,9.58307901634074e-09,0.021132075471698115,0.09257872541678162,0.024407493,0.043133724
1110046J04Rik,-5.9404845,-0.3466783,2.8418059207553753e-09,8.640865122858088e-09,0.027924528301886794,0.10038229614156781,0.036706533,0.046448734
Gm35501,-5.9413176,-0.39602917,2.8274043440016614e-09,8.598048293721667e-09,0.026037735849056602,0.09833287352697749,0.030808218,0.04034592
Gm49169,-5.9435635,-4.8664184,2.788917124602107e-09,8.481969794913256e-09,0.0007547169811320754,0.07086272809679581,0.0010511631,0.030217484
Incenp,-5.9442234,-0.85452694,2.7777061034038804e-09,8.449786369122864e-09,0.020377358490566037,0.09194813384306152,0.024757955,0.044328082
Actr5,-5.9446044,-0.2518601,2.771252435684613e-09,8.431108802858418e-09,0.03509433962264151,0.10826469081306901,0.04217224,0.05001806
Gm19265,-5.947479,-1.8015685,2.7230403726492253e-09,8.285369132950367e-09,0.009433962264150943,0.08012454183580972,0.010270345,0.035354394
Gm34567,-5.9484115,-3.474504,2.7075762310661554e-09,8.240182730631736e-09,0.0037735849056603774,0.07397627399203878,0.0039367066,0.04291084
Gm13524,-5.9525385,-3.2826016,2.640148973390694e-09,8.035886148052555e-09,0.0033962264150943396,0.07366097820517874,0.0030643945,0.029428354
