names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OPC-Oligo (for_DEGs),mean_expr_Rest (for_DEGs)
Arrdc3,12.293953,2.2699378,9.76134324381905e-35,5.390203307879528e-34,0.2984905660377358,0.20817404327434674,0.47508818,0.118755415
Stard9,12.108528,1.6776074,9.518706566537778e-34,5.1597265572497504e-33,0.35509433962264153,0.29811216647617544,0.5294427,0.19736663
Nova1,12.101416,1.2584447,1.03805917460888e-33,5.615592917604309e-33,0.45811320754716983,0.5044338470027194,0.8195181,0.4256627
Rps6ka5,12.054608,1.0037413,1.834030863160311e-33,9.861999058058345e-33,0.4871698113207547,0.5360816616087968,0.8375908,0.5030132
Gpr17,11.965937,3.5799367,5.358920299820199e-33,2.859296831933454e-32,0.17622641509433962,0.040633744531588696,0.27983075,0.026644604
Trim36,11.963886,2.81385,5.492944833928214e-33,2.9302248895702025e-32,0.21735849056603773,0.09281519725692665,0.33143818,0.05438058
Cmtm5,11.870002,2.6132154,1.6946374592341512e-32,8.951230298726488e-32,0.19660377358490566,0.06435975249280732,0.2791714,0.05129315
Pkp4,11.859691,0.35443506,1.9168216449371923e-32,1.0108929852691337e-31,0.6471698113207547,0.7625428605210263,1.2889816,1.11724
Eml1,11.844576,1.3514984,2.29577575827719e-32,1.2090845673247372e-31,0.4449056603773585,0.48689551885862925,0.79095346,0.38690493
Cd81,11.839484,1.2156557,2.4394835688272022e-32,1.2840141722700672e-31,0.4358490566037736,0.39947976195168095,0.73298925,0.38225088
Ccdc50,11.7827635,0.9430071,4.78967861528735e-32,2.50483971180948e-31,0.4928301886792453,0.5647735782130612,0.79769725,0.49152026
Olig2,11.764464,3.352238,5.950259859874794e-32,3.105136578652859e-31,0.17358490566037735,0.039924329011153586,0.23255898,0.02531499
Wwox,11.578399,0.59727883,5.302730581732118e-31,2.7238457413714775e-30,0.5792452830188679,0.6671264730225043,1.0910743,0.83599395
Usp6nl,11.49745,1.8492367,1.3587053319181516e-30,6.923651103478235e-30,0.3309433962264151,0.2701690773657037,0.5330477,0.17849752
Sh3tc2,11.455572,4.25108,2.2050178336099057e-30,1.1183244467553447e-29,0.15849056603773584,0.02727308556339416,0.23080112,0.013541693
Erbb3,11.330123,3.9480605,9.307415319823284e-30,4.6502463674907336e-29,0.15924528301886792,0.029598391991487012,0.22090857,0.01589007
Ankub1,11.231755,4.043613,2.8476538802195644e-29,1.4042293955129326e-28,0.16150943396226414,0.034130768927600204,0.25389564,0.017375076
Micall1,11.179503,2.4373157,5.13768646341676e-29,2.5191539283213202e-28,0.25207547169811323,0.15492846726835613,0.38067228,0.08206993
Rnf144a,11.100484,1.6784636,1.2476705169617513e-28,6.06785643271715e-28,0.3407547169811321,0.29460450084735745,0.5060403,0.18713586
Tnni1,11.085169,4.250867,1.4807022089796192e-28,7.188160497792659e-28,0.15283018867924528,0.025657194655736414,0.21765585,0.012690929
Arhgap24,11.039426,2.3741877,2.4660464843287785e-28,1.192632631999897e-27,0.24867924528301888,0.14799195995743508,0.4583924,0.106311664
Myo1e,10.914627,2.058868,9.813122276194477e-28,4.69262494325228e-27,0.2630188679245283,0.16821030228983566,0.41797677,0.11736931
Cpm,10.887698,2.9680188,1.3193303104791014e-27,6.292226738120954e-27,0.19169811320754718,0.07586804871319908,0.2815093,0.04071192
Atf7ip,10.800828,0.7489732,3.4111501149014594e-27,1.6125546021710454e-26,0.5094339622641509,0.612816773735861,0.81649595,0.5603341
Dnajb2,10.785867,2.1138484,4.014418144041162e-27,1.893739738946384e-26,0.26754716981132076,0.1803491900839475,0.4038637,0.108819105
Zfp521,10.7611265,1.864747,5.252404661378099e-27,2.4725317668400406e-26,0.23547169811320753,0.12568478303708666,0.35248148,0.10977957
Slc1a3,10.757605,0.9937782,5.4569970102486864e-27,2.5665939027723123e-26,0.38452830188679243,0.3072557442951169,0.6396643,0.37146637
Itsn2,10.677247,0.5399054,1.3007230514445407e-26,6.079392658256185e-26,0.5535849056603773,0.6820241989516415,0.9494125,0.73698837
Adarb2,10.636959,0.6078372,2.0056868643004912e-26,9.341793385986167e-26,0.6109433962264151,0.5784889449414732,1.3548149,1.0602835
Zdhhc20,10.547829,0.7345937,5.198448165406406e-26,2.400452005576046e-25,0.5320754716981132,0.6584164269104954,0.9433704,0.6640908
Mtmr2,10.526162,1.6466622,6.544842294990772e-26,3.0164650508816815e-25,0.3652830188679245,0.354313640483979,0.57011664,0.21948372
Afap1l2,10.488562,2.8557687,9.750166717833309e-26,4.473821374798172e-25,0.17735849056603772,0.062192093958144484,0.2623123,0.040598087
Stk32a,10.390841,2.8082607,2.7293631842129147e-25,1.239654982417191e-24,0.18226415094339624,0.06999566468293067,0.28946066,0.04681491
Tmbim1,10.37461,2.8309448,3.2352929633323336e-25,1.465727902963072e-24,0.18830188679245283,0.07846923895479446,0.26487848,0.04173866
Zfand6,10.341111,1.2424784,4.591819827593403e-25,2.0753944283841e-24,0.41358490566037737,0.4312064005044733,0.63834816,0.3203221
Cep97,10.329982,1.8042287,5.157015342763228e-25,2.3281082368959668e-24,0.33132075471698114,0.2963780396484452,0.5073458,0.17330751
Nipal4,10.31462,4.0371175,6.052029237110777e-25,2.72803263883856e-24,0.14754716981132077,0.029953099751704567,0.2087357,0.014039943
S100a16,10.303455,2.5353408,6.797469336218364e-25,3.061481747639749e-24,0.18339622641509434,0.0707444921767233,0.26864895,0.05179848
Plpp3,10.258512,1.0852215,1.08363683253071e-24,4.8569343936780956e-24,0.33849056603773586,0.255941354983644,0.5296613,0.2845398
Pla2g4a,10.169726,2.2217224,2.7066851004255528e-24,1.2011334211137012e-23,0.19433962264150945,0.08402632719820281,0.29110768,0.06993885
Mcam,10.133354,3.8384616,3.9293592714193796e-24,1.7379733929718308e-23,0.14679245283018869,0.03129310684585977,0.20943736,0.016155537
Ndrg1,10.129279,2.4871492,4.096566728046038e-24,1.8113336840973677e-23,0.2120754716981132,0.11271824380246719,0.33126998,0.06770323
Lpgat1,10.065186,0.62907577,7.873860109285962e-24,3.456471510153795e-23,0.5328301886792453,0.6687029519568045,0.9652024,0.71828544
Vldlr,9.973679,1.3000128,1.9872974238295603e-23,8.647559802153893e-23,0.3988679245283019,0.4204075198045166,0.6172588,0.2977039
Unc5b,9.949867,2.9157064,2.5252042188770323e-23,1.0949207255321262e-22,0.17622641509433962,0.06932566113585308,0.25690818,0.038084388
Mbnl1,9.917122,0.4382238,3.50722043821023e-23,1.516559594057111e-22,0.5845283018867925,0.718204390493832,1.0560014,0.8686626
Dusp10,9.911158,2.82449,3.7230619381692564e-23,1.6093737818308867e-22,0.18226415094339624,0.07764158751428685,0.2788811,0.044406734
Nfe2l3,9.883177,3.0293386,4.924661657950752e-23,2.1233257180541833e-22,0.17471698113207548,0.06897095337563552,0.25053278,0.034277998
Ppp1r14a,9.836123,2.46531,7.868474273295816e-23,3.3763319023228774e-22,0.17962264150943397,0.0727150908445986,0.27812454,0.056439918
Lrrc4c,9.820764,0.38181815,9.164695558138632e-23,3.9262654599359858e-22,0.9211320754716981,0.9138454262404918,2.8453033,2.5980973
Gfra1,9.801127,1.4324813,1.1133603147288056e-22,4.756875760337575e-22,0.32264150943396225,0.272139676033579,0.4974742,0.21414812
Bcas1os2,9.775937,4.0927315,1.4282953841549608e-22,6.090826372360545e-22,0.13660377358490566,0.024159539668151184,0.19276176,0.012382948
Rictor,9.733804,0.62022495,2.163490615343265e-22,9.188081687098709e-22,0.5226415094339623,0.6590470184842155,0.8929914,0.6618622
Padi2,9.710584,2.883348,2.7177574609811137e-22,1.151831908147674e-21,0.16452830188679246,0.057226185315098724,0.23374279,0.035064895
Sash1,9.642041,0.99257326,5.312111375133313e-22,2.238300653125798e-21,0.4211320754716981,0.4314034603712608,0.6730881,0.39380985
Zbtb20,9.619567,0.69510657,6.610869092482281e-22,2.779875626212815e-21,0.9486792452830188,0.8591416072202736,2.708843,2.2674356
Lrrn1,9.606923,1.2947066,7.474946707018525e-22,3.140763377913804e-21,0.38452830188679243,0.393410318054625,0.6029706,0.2906682
St3gal4,9.604588,1.852226,7.646362568617199e-22,3.2117830579763034e-21,0.2558490566037736,0.1762897568281244,0.38339335,0.12169827
Bmp2k,9.591855,1.4073994,8.651568718478916e-22,3.628904955752864e-21,0.3177358490566038,0.25739959799787177,0.49190885,0.2147503
Sulf2,9.578999,1.4625161,9.79907450576258e-22,4.1051002801658956e-21,0.34150943396226413,0.31667520592756077,0.5301093,0.22608486
Gm28320,9.572012,2.3228238,1.048454182997637e-21,4.390207869276376e-21,0.25207547169811323,0.1822409648051078,0.37934622,0.08820183
Retreg1,9.565123,1.2732573,1.120688598902248e-21,4.688292488323743e-21,0.40226415094339624,0.4241910692468372,0.66441625,0.32951242
Mtss1,9.553899,1.0369915,1.2490524774933826e-21,5.221225897673801e-21,0.42452830188679247,0.45473534859890435,0.66852874,0.3809259
Lrrc8d,9.463039,1.1245278,2.991184227636744e-21,1.2422429705811331e-20,0.4211320754716981,0.47105190556891186,0.64690745,0.3486847
Rftn2,9.441033,2.297605,3.691223104647498e-21,1.5308406362382818e-20,0.17132075471698113,0.06656682300082765,0.23366338,0.052154895
Snx29,9.420386,0.6619772,4.494314173968054e-21,1.8604563527117795e-20,0.5060377358490566,0.6146691364836637,0.8220168,0.5910413
9330117O12Rik,9.363887,4.1358585,7.68558829483997e-21,3.167358243594325e-20,0.13433962264150942,0.02735190951010917,0.20165901,0.012629318
Aplp1,9.362235,0.8050055,7.806715416413056e-21,3.2157970755636794e-20,0.5249056603773585,0.6210538761675797,0.93418586,0.63359624
Slc38a2,9.273662,1.1797006,1.7986273324960027e-20,7.361632357070464e-20,0.41773584905660377,0.45682418318685214,0.68439126,0.36029094
Smoc1,9.247857,2.410064,2.290387989853284e-20,9.35441940832311e-20,0.1811320754716981,0.08339573562448271,0.2614504,0.054697316
Abca1,9.24048,1.3747987,2.4539288942130418e-20,1.0016264527951455e-19,0.3120754716981132,0.2536554605289087,0.47383034,0.21004157
Rnf122,9.220179,3.292457,2.966067158070238e-20,1.2079148914420628e-19,0.14415094339622642,0.040160800851298625,0.20098443,0.022465726
Tgfa,9.214598,1.9133312,3.1244870664586e-20,1.2712744923643638e-19,0.23433962264150943,0.1534702242541284,0.33042073,0.09889395
Cald1,9.203818,1.5149786,3.4545245970737786e-20,1.40385777258579e-19,0.29471698113207545,0.23919126630670398,0.42892182,0.17177254
Tfeb,9.168953,2.5504913,4.776335903799888e-20,1.9354568803363444e-19,0.1709433962264151,0.07220273519095101,0.23072606,0.043345142
Neu4,9.163116,4.188174,5.041978984387313e-20,2.0424841747397423e-19,0.12566037735849056,0.019705986678753003,0.17603026,0.010503251
C430049B03Rik,9.120355,3.8086636,7.487909824157842e-20,3.0237471742579084e-19,0.12943396226415094,0.02431718756158121,0.19168377,0.014965729
Hip1r,9.050601,1.9246614,1.4218307746891442e-19,5.687746451674454e-19,0.26716981132075474,0.20931699050171443,0.36940673,0.111280225
Adam12,9.037389,1.5947589,1.6045823224610122e-19,6.414986907383931e-19,0.3241509433962264,0.29405273322035236,0.5945487,0.23815472
Grik2,9.01182,0.3040689,2.0266419592757972e-19,8.080704770105457e-19,0.9513207547169812,0.9125054191463366,2.8472114,2.6499693
C1ql1,9.006717,3.5194414,2.1231828317640808e-19,8.461869280554858e-19,0.1320754716981132,0.028810152524336892,0.19270296,0.01836344
Pls1,8.990929,1.9136,2.451496767846142e-19,9.751549689419074e-19,0.29245283018867924,0.25401016828912626,0.47951618,0.15127568
Emid1,8.956446,3.0045404,3.3531325792549003e-19,1.3275183793219268e-18,0.15924528301886792,0.062349741851574506,0.22931443,0.031611007
Fam13c,8.934629,0.7072616,4.0854633321537495e-19,1.6145962602584389e-18,0.5173584905660378,0.6445828242620107,0.9859685,0.7076501
Stmn4,8.927377,1.4190516,4.362313281396287e-19,1.7227418852310145e-18,0.35471698113207545,0.34591889015883026,0.56190735,0.24839787
Ntn1,8.9186735,2.960405,4.719051549768261e-19,1.860888100121414e-18,0.15056603773584906,0.05170850904504789,0.22237776,0.031495366
Gnb4,8.916353,1.8549057,4.818941724408759e-19,1.899999473732404e-18,0.2539622641509434,0.18795570094194616,0.36908,0.1163674
Gm5535,8.872076,3.701611,7.1794805244222085e-19,2.8181119913026964e-18,0.1369811320754717,0.037086666929413155,0.19366218,0.016290661
Klhl4,8.872067,2.5326262,7.180050127450041e-19,2.8181119913026964e-18,0.2,0.11622590943128522,0.32365596,0.06395871
Pex5l,8.869459,0.39999774,7.350213306869168e-19,2.8836360279686755e-18,0.7490566037735849,0.7821700232530643,1.9011439,1.6705248
Cyth1,8.859064,1.0150397,8.068878307785839e-19,3.163273418882485e-18,0.44566037735849057,0.537579316596382,0.7391833,0.43271527
Eps15,8.810658,0.95550436,1.2441301342808859e-18,4.866051922580408e-18,0.45132075471698113,0.5238639498679699,0.758213,0.46058002
Josd2,8.803911,1.9648936,1.3212852274057194e-18,5.162561300042414e-18,0.2611320754716981,0.20234107121743586,0.38653022,0.11410693
Sorbs3,8.761653,3.0198634,1.924078103663775e-18,7.493836591599599e-18,0.14150943396226415,0.042722579119536516,0.18815677,0.025203716
Ptprz1,8.760161,1.265193,1.949707441118567e-18,7.59255636852984e-18,0.48188679245283017,0.5753753990462303,1.3468447,0.78104883
Creb3l2,8.717859,1.9205172,2.835121729476648e-18,1.1008630183675944e-17,0.22754716981132075,0.15118432979939306,0.3131424,0.09270294
Agpat4,8.703288,1.0568354,3.224052844812449e-18,1.2507984397936832e-17,0.43018867924528303,0.5071926851377448,0.69522727,0.39385644
Spsb1,8.699359,2.2678823,3.3376564652273614e-18,1.2937511428254357e-17,0.1830188679245283,0.09352461277736177,0.25214794,0.05784114
Vps8,8.670718,0.8953274,4.294025500499078e-18,1.6584801667156855e-17,0.4486792452830189,0.5403381547314074,0.7077006,0.44043866
Hapln2,8.624619,3.930727,6.4306426198396476e-18,2.4748119048280053e-17,0.12264150943396226,0.02341071217435857,0.18138213,0.012956665
Jarid2,8.6171465,0.27371848,6.864322136258151e-18,2.6409555527098587e-17,0.5966037735849057,0.7431127576557758,1.0389034,0.9204935
Prox1,8.588363,0.963107,8.821742565142318e-18,3.385321661316397e-17,0.3539622641509434,0.30339337090608126,0.5712115,0.33302552
Rab10,8.583685,0.47146785,9.188117199486285e-18,3.5228982470062284e-17,0.5358490566037736,0.6801718362038387,0.892843,0.71297956
Prrg1,8.558649,1.8538544,1.1419800780547068e-17,4.3648655330483594e-17,0.25018867924528304,0.18795570094194616,0.39234918,0.124797545
Cyp2j6,8.552349,2.2148917,1.2060876580494712e-17,4.605311264997767e-17,0.1920754716981132,0.10727939147913136,0.26451457,0.06318475
Pcdh7,8.417053,0.29478005,3.860717995985102e-17,1.4580111391724484e-16,0.7286792452830189,0.7903677137114256,1.8341172,1.6653652
Abca2,8.378278,1.7409053,5.370796954895925e-17,2.0214779966109191e-16,0.2977358490566038,0.26650376384345564,0.45890883,0.16061026
Secisbp2l,8.3513975,1.112466,6.746000124811471e-17,2.533049515842429e-16,0.42377358490566036,0.49560556497063807,0.7016933,0.38556376
Diaph3,8.3434925,1.9894195,7.212811370272306e-17,2.707197115787357e-16,0.20867924528301887,0.13147834312064005,0.3018093,0.08500653
Nkx2-2,8.326114,3.8372734,8.353955361158375e-17,3.130694289460607e-16,0.11962264150943397,0.023844243881291135,0.16023105,0.012084919
Dcc,8.320412,0.30923572,8.765829524912038e-17,3.2841304982485566e-16,0.8754716981132076,0.8418791628896859,2.3562655,2.164313
Dpy19l1,8.230636,1.0322235,1.862229504392525e-16,6.926648225778952e-16,0.4007547169811321,0.42651637567493006,0.64342666,0.36570016
Gprc5b,8.22226,1.8590715,1.9970212254503494e-16,7.419795399315665e-16,0.22150943396226416,0.1501596184920979,0.32150123,0.09941724
Tom1l2,8.192132,0.28694162,2.566391005202765e-16,9.514200649806607e-16,0.5856603773584905,0.7266779647656958,0.99872625,0.87777
Atp10b,8.185767,3.4290233,2.7057374162938677e-16,1.002663968774186e-15,0.12716981132075472,0.03448547668781776,0.18134415,0.018291943
Afap1l1,8.158592,2.3512297,3.3895160852552403e-16,1.2531136104954363e-15,0.1649056603773585,0.07811453119457691,0.23594262,0.05083592
Calcrl,8.152914,2.1527658,3.55257477417382e-16,1.3126744249456894e-15,0.19584905660377358,0.1173688566586529,0.31956062,0.081278384
Rin2,8.13614,1.5800536,4.080797492963355e-16,1.505368322843566e-15,0.2581132075471698,0.1981239900681827,0.38941738,0.1477714
Lgi3,8.112604,1.7237474,4.954637776931778e-16,1.8239637904665965e-15,0.28867924528301886,0.2553107634099239,0.44847816,0.1581492
Nrbp2,8.096081,1.4989268,5.675814691347745e-16,2.086879320696687e-15,0.3490566037735849,0.3655460528908682,0.55543,0.23331319
Car14,8.080316,3.6426196,6.459917160547986e-16,2.3712837992339398e-15,0.11622641509433962,0.023056004414141015,0.16126165,0.013914159
Phyhipl,8.062411,1.0810995,7.480408786523167e-16,2.7402669951448873e-15,0.41962264150943396,0.4762542860521026,0.7112734,0.39874864
Tmod2,8.04877,0.4994212,8.363024793085218e-16,3.0606711548651563e-15,0.5233962264150943,0.6765065226815906,0.9029595,0.7118061
Gas7,8.03803,0.740268,9.129454821645633e-16,3.3384383649648635e-15,0.4852830188679245,0.6123832420289284,0.89912236,0.62725943
Lrch3,8.020521,0.67025805,1.052975315506204e-15,3.84526321386949e-15,0.48603773584905663,0.6060773262917274,0.7812473,0.55626404
Inpp5f,8.00054,1.2359917,1.2387537710525552e-15,4.5132628919569026e-15,0.3886792452830189,0.43589642533401646,0.62551516,0.3140971
Cdc42ep1,7.9898043,3.5081115,1.3515337881718527e-15,4.917496667322638e-15,0.11849056603773585,0.026800141883104086,0.16275139,0.0154151
Mtus1,7.9606404,1.669111,1.7115120649611384e-15,6.214639079122404e-15,0.22037735849056603,0.14744019233043,0.32981867,0.11587858
Prag1,7.9451265,1.7164192,1.93992484792606e-15,7.0354677640401175e-15,0.270188679245283,0.2283135616600323,0.40661496,0.14208676
Svil,7.886644,1.6081975,3.104213381856372e-15,1.1212557275236016e-14,0.24452830188679245,0.18259567256532536,0.38990033,0.14531635
Bcan,7.87602,1.5604365,3.3797489876826295e-15,1.2199604419536842e-14,0.2513207547169811,0.1895321798762464,0.40846086,0.15790085
Rlbp1,7.8328767,3.3756347,4.768321132146254e-15,1.7149617028613283e-14,0.11509433962264151,0.024750719268513775,0.15853783,0.01641635
Epb41l3,7.822824,0.47200397,5.1651309673165376e-15,1.8566831985524465e-14,0.5290566037735849,0.6346115950025618,0.8981503,0.71737176
Rgs3,7.815406,2.4511528,5.478618911171631e-15,1.968581039625324e-14,0.15169811320754717,0.06715800260119024,0.20710118,0.041217245
Phactr4,7.8049884,1.9722518,5.950693281994755e-15,2.1370640000962186e-14,0.19962264150943396,0.12686714223781184,0.27774146,0.07843262
Wls,7.8011,1.163417,6.136997872079618e-15,2.2024994366606026e-14,0.3479245283018868,0.3415441611161471,0.5442198,0.27982882
1500015L24Rik,7.80037,3.9769368,6.172571390520508e-15,2.2146747665013496e-14,0.11396226415094339,0.02451424742836874,0.16853799,0.011590774
Lrmda,7.754565,1.2722118,8.864683119251635e-15,3.167052724561779e-14,0.26528301886792455,0.20238048319079335,0.46148005,0.21736097
Ednrb,7.732369,1.9203011,1.0556355889768163e-14,3.761926827030113e-14,0.16641509433962265,0.08288337997083514,0.25625542,0.07433537
Spata13,7.6402354,1.8821512,2.1682472313316122e-14,7.668922351702043e-14,0.19132075471698112,0.1173688566586529,0.26820034,0.08014845
Tspan15,7.6315265,2.4647183,2.3198983593208404e-14,8.19236022012761e-14,0.15056603773584906,0.06869506956213298,0.20918201,0.041284703
Kcna6,7.515602,1.5403428,5.664950450770525e-14,1.980190173178145e-13,0.3,0.2829779687068932,0.4397448,0.17385845
Zfp704,7.5003977,0.59879506,6.362445905268532e-14,2.2219771441976273e-13,0.48377358490566036,0.6142750167500887,0.7860749,0.5816069
Cd82,7.4952383,3.0806906,6.617800820292117e-14,2.3099546381040427e-13,0.11622641509433962,0.030268395538564617,0.16570121,0.021078467
Prrx1,7.4908285,2.1240294,6.844026745085596e-14,2.3886088925892966e-13,0.1471698113207547,0.06439916446616482,0.21141954,0.052601017
Gm33680,7.448407,2.9332688,9.447397262798702e-14,3.2882327001476827e-13,0.12641509433962264,0.04288022701296654,0.18752289,0.026644638
Cipc,7.446638,1.3246802,9.574887728148063e-14,3.3321750194966777e-13,0.3569811320754717,0.38769558191778664,0.5393383,0.25107253
Nkd1,7.2589808,3.1591263,3.900173674142199e-13,1.333303646618332e-12,0.11924528301886793,0.037323138769558194,0.1622565,0.01952868
Cask,7.2285733,0.30761775,4.88095059571147e-13,1.6630882894593863e-12,0.579622641509434,0.7510739762739921,1.1302664,0.9909914
Lap3,7.222268,2.2332032,5.112760352597628e-13,1.7414104534706336e-12,0.15433962264150944,0.07811453119457691,0.2126632,0.049170814
Carns1,7.1846375,3.6483574,6.7385677861153e-13,2.2870445422877114e-12,0.1109433962264151,0.029164860284554447,0.15707721,0.013473311
Plekhb1,7.1822505,2.568232,6.857322277660786e-13,2.3261740891395696e-12,0.12528301886792453,0.04437788200055177,0.16708143,0.030201254
Bfsp2,7.172687,3.1821773,7.353974587069831e-13,2.491505448929093e-12,0.12075471698113208,0.040436684664801166,0.17731208,0.021148445
Rtkn2,7.1682167,2.5749896,7.598097188890943e-13,2.5729158344738453e-12,0.1630188679245283,0.09234225357663658,0.2382607,0.04416133
Frmd8,7.1317925,2.6551347,9.907005584513963e-13,3.342976768251792e-12,0.1362264150943396,0.05856619240925393,0.18367772,0.031507697
Rassf8,7.095009,1.7459757,1.2934310360747994e-12,4.3551994911440925e-12,0.2369811320754717,0.19063571513025657,0.33566624,0.112361066
Cuedc1,7.0843205,1.432299,1.3972834586006543e-12,4.699587749730827e-12,0.3128301886792453,0.31174870925787257,0.46031147,0.19606483
Sbf1,7.0541472,1.1349703,1.7366247973866667e-12,5.819068251126042e-12,0.39433962264150946,0.45844007409450993,0.6435495,0.34449613
Rtkn,7.001427,2.203601,2.533682158645316e-12,8.443512291057874e-12,0.1879245283018868,0.1265124344775943,0.25948048,0.062332142
Epas1,6.997706,1.8572688,2.6018714609319646e-12,8.668603367047972e-12,0.14,0.061403854490994364,0.18984874,0.056098618
Srpk3,6.9591823,3.307193,3.422530884186986e-12,1.1350704129610504e-11,0.11320754716981132,0.03456430063453277,0.14771838,0.015954126
Mpzl1,6.95785,1.690773,3.4550483737774042e-12,1.1455719373568467e-11,0.2977358490566038,0.29074212745832184,0.4931341,0.18019766
Tnrc6a,6.9521165,0.25309572,3.598462612905203e-12,1.1922403256320937e-11,0.5633962264150943,0.7192291018011272,0.9358849,0.8329745
Tmem98,6.9209213,3.8222783,4.487160433114683e-12,1.4824788004154868e-11,0.09886792452830188,0.018799511291530367,0.13629982,0.010270128
Pcdh17,6.9038982,0.39324787,5.059448901300499e-12,1.6686803974216815e-11,0.5554716981132075,0.6558152366689,0.98417664,0.8223448
Fgd3,6.88174,2.2345536,5.912580126480832e-12,1.9464717961105117e-11,0.15471698113207547,0.08367161943798526,0.21566744,0.04987851
Piga,6.87382,2.677705,6.2505120757507086e-12,2.055455384597008e-11,0.14830188679245282,0.07775982343435936,0.21057649,0.03597762
Tbl1xr1,6.7623825,0.3853011,1.3574078669544772e-11,4.41942922392667e-11,0.5162264150943396,0.6649194025144839,0.8409881,0.69793093
Lypd6,6.757624,1.664568,1.4027272496102893e-11,4.5647670094499786e-11,0.18679245283018867,0.12229535332834116,0.2707649,0.09357336
Endod1,6.7200947,1.7397022,1.8160627731661025e-11,5.894142615650825e-11,0.22452830188679246,0.1775903519489221,0.31933683,0.106744915
Add1,6.7127385,0.47016165,1.9100505365220844e-11,6.196191949335797e-11,0.510943396226415,0.6721317936389075,0.85575414,0.6814877
Evi2a,6.667978,2.5503662,2.5935174799531017e-11,8.378960524989761e-11,0.11735849056603774,0.0419737516257439,0.16694088,0.030544376
Cryab,6.6470447,1.7673256,2.99035902941631e-11,9.642499354424127e-11,0.16566037735849057,0.09726875024632484,0.26544863,0.08554031
Arap1,6.6434927,2.35315,3.063351827264511e-11,9.871943343559296e-11,0.129811320754717,0.05651676979466362,0.17169698,0.036005512
Sgk2,6.597362,4.1074843,4.185381695195438e-11,1.3453906705335736e-10,0.09433962264150944,0.018129507744452766,0.12496796,0.007692547
Dpysl2,6.5897408,0.3960931,4.405953318851226e-11,1.414939233626538e-10,0.5267924528301887,0.6891971781027076,0.88531923,0.7332969
Atad2b,6.587858,0.38817284,4.4621669916059907e-11,1.4326493854039068e-10,0.5188679245283019,0.6743782761202853,0.84302515,0.69872886
Fam222a,6.471718,2.755834,9.689481500355431e-11,3.0858879686446657e-10,0.13547169811320756,0.0675127103614078,0.18646346,0.029896194
Ralgps1,6.4259834,0.2850628,1.310198501027739e-10,4.156438456034869e-10,0.5483018867924528,0.7058290308595752,0.943599,0.82761693
A930009A15Rik,6.4231014,4.09181,1.3352556874514255e-10,4.2349292164565394e-10,0.09056603773584905,0.016158909076577466,0.11669779,0.0072330334
Rapgef3,6.3639474,2.0561106,1.966335371899761e-10,6.202797774471306e-10,0.14943396226415095,0.08367161943798526,0.2088333,0.054341447
Rasgrp3,6.339026,1.4132783,2.312225510765509e-10,7.27852618020961e-10,0.1649056603773585,0.09648051077917472,0.2564526,0.104144014
Trp53bp2,6.328446,1.643861,2.476430038871923e-10,7.787205985311711e-10,0.22792452830188678,0.18720687344815354,0.32213867,0.11477759
6030407O03Rik,6.305096,3.5553951,2.880148110521542e-10,9.035560972529345e-10,0.09660377358490566,0.024277775588223704,0.12664452,0.011418647
5031439G07Rik,6.2708325,1.278867,3.591230223582814e-10,1.123487671529517e-09,0.35245283018867923,0.40231742403342136,0.55055,0.26434836
Soga1,6.266636,1.3908882,3.6893192339482876e-10,1.1536367719794075e-09,0.28641509433962264,0.27387380286130925,0.4142613,0.17874719
Rgcc,6.260698,2.2601373,3.8325882804166255e-10,1.1980182305118047e-09,0.12528301886792453,0.0563985338745911,0.17932896,0.040183604
Plod1,6.222419,2.2459493,4.895481117709565e-10,1.5254734736501914e-09,0.12754716981132075,0.05947266779647657,0.17233583,0.038883537
Gm42413,6.2128987,3.230167,5.201601194429777e-10,1.618985568102955e-09,0.10867924528301887,0.039372561384148505,0.15520625,0.017734298
Lrig3,6.162571,2.4119868,7.157326482411093e-10,2.2187051520810576e-09,0.12641509433962264,0.0596697276632641,0.17008825,0.034244772
Cerox1,6.1230316,2.4942734,9.181154290586683e-10,2.8369091051985303e-09,0.12226415094339622,0.05561029440744098,0.162624,0.030860772
Cnksr3,6.1162176,2.4909785,9.582232556970965e-10,2.958797848837162e-09,0.12377358490566037,0.056832065581523664,0.20239848,0.039130457
Zfp827,6.077722,0.8188202,1.2190192230588573e-09,3.749432981180345e-09,0.41547169811320755,0.5166515587435463,0.64795077,0.41660476
Chdh,6.0571423,2.9155264,1.385611550897164e-09,4.2511283823483445e-09,0.12075471698113208,0.05564970638079848,0.1697965,0.024231888
Thsd7a,6.0502906,0.37966225,1.445847714588668e-09,4.4334050086725445e-09,0.5483018867924528,0.5814448429432861,0.9933469,0.8358837
Il33,6.0213804,2.8008273,1.7293567116604143e-09,5.294270803499525e-09,0.11018867924528301,0.043037874906396566,0.1832942,0.028459733
Bche,6.010978,2.381547,1.8440706993280477e-09,5.6396744469547735e-09,0.1362264150943396,0.07370039017853625,0.20080474,0.041791115
Agmo,5.956608,1.1446788,2.57527213144913e-09,7.841972140983469e-09,0.19773584905660377,0.13853308635163364,0.32672864,0.16107783
Sccpdh,5.9399424,1.6764262,2.851227169784795e-09,8.66853066894291e-09,0.2188679245283019,0.18058566192409253,0.31103426,0.10808395
