names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Ependymal (for_DEGs),mean_expr_Rest (for_DEGs)
Ccdc39,5.4318786,2.872643,5.576386911287385e-08,6.090955947410245e-06,0.6857142857142857,0.3216390982815905,0.9374717,0.1923641
Ccdc138,5.4268613,2.8333688,5.735367642528526e-08,6.239244071042165e-06,0.6857142857142857,0.2749812439712765,0.83636165,0.16848576
Tcf7l2,5.4202237,2.542795,5.9524477099921036e-08,6.449285079334187e-06,0.6857142857142857,0.16483869815297775,0.7995862,0.19074999
Ccdc191,5.4136386,2.9979587,6.175676045160294e-08,6.6642737081709675e-06,0.6571428571428571,0.23611160730234718,0.80193394,0.14318974
Hsp90aa1,5.409259,1.8506945,6.328609162650939e-08,6.801989128017229e-06,0.8857142857142857,0.7951841663391804,2.127918,1.1154644
Spop,5.382615,1.5611684,7.341148049467471e-08,7.766009767290981e-06,0.8857142857142857,0.6602479368368405,1.4235623,0.72662884
Dnah7c,5.3586154,4.7598157,8.386212548089068e-08,8.767997321679115e-06,0.5714285714285714,0.09063627594583973,0.7903502,0.043487296
Dync2h1,5.349647,1.5075924,8.812592916212613e-08,9.142639832379648e-06,0.8571428571428571,0.6439212604051302,1.3644449,0.70541745
Cabcoco1,5.341473,5.6796002,9.219433431551321e-08,9.462255883775118e-06,0.5428571428571428,0.038119395519988566,0.6583394,0.018012498
mt-Cytb,5.341076,2.6885889,9.239659573164055e-08,9.462255883775118e-06,0.7142857142857143,0.3094923368225501,1.1884506,0.30304217
Map3k19,5.3297033,5.549434,9.837335953573194e-08,9.937188611748561e-06,0.5428571428571428,0.03504697938623129,0.62938476,0.018541785
Samd4,5.3165536,2.3046463,1.0575098925935488e-07,1.0563305135311766e-05,0.7428571428571429,0.3478975384945161,1.0369849,0.3137351
Lca5,5.3029337,2.958092,1.1395621059617472e-07,1.1298905456528466e-05,0.6571428571428571,0.2566896502447215,0.79021746,0.14403127
Dstn,5.299683,2.0816424,1.1600386453342842e-07,1.1446464916013687e-05,0.7428571428571429,0.3840520167196599,0.9070529,0.2993169
Arhgap18,5.299223,2.6494417,1.1629642434208175e-07,1.1446464916013687e-05,0.6857142857142857,0.26654996248794255,0.8716306,0.20021875
mt-Co2,5.2876205,2.3259768,1.239176314988972e-07,1.2152068461223969e-05,0.7428571428571429,0.347075845807581,1.135898,0.35178939
Cfap70,5.2867217,5.4858556,1.245278637298173e-07,1.2167504357891601e-05,0.5428571428571428,0.048729948912150337,0.6879146,0.021841614
Nnat,5.277701,3.142692,1.308146693400937e-07,1.2735471612928686e-05,0.6857142857142857,0.3411810939230467,1.5179898,0.33892512
Unc5cl,5.2486005,9.672922,1.532588908781768e-07,1.4760094616116882e-05,0.5142857142857142,0.0029295130577685685,0.7691933,0.0014176532
Foxj1,5.2327127,8.156661,1.6704041412501903e-07,1.6029914026925933e-05,0.5142857142857142,0.0048587045836161625,0.65902746,0.0032638614
Plcb4,5.224643,2.4343302,1.7449139698629793e-07,1.662618381922633e-05,0.7142857142857143,0.330177557071916,1.0950946,0.31339985
2810403D21Rik,5.2184134,3.115387,1.8046249463443155e-07,1.7134371840378714e-05,0.6285714285714286,0.17655675038405202,0.74169326,0.11944549
Spata6,5.217347,4.050206,1.815039958560702e-07,1.717257876286129e-05,0.5714285714285714,0.0932442570826337,0.71146625,0.060713418
Sdc2,5.206236,2.4082882,1.9270973041420386e-07,1.808796313066005e-05,0.6857142857142857,0.31310063949126504,0.8572834,0.2276
Tnrc18,5.2057652,1.8015995,1.931985641421449e-07,1.808796313066005e-05,0.7714285714285715,0.5251688042585116,1.0959256,0.45196962
Prpf4b,5.2019815,1.4580375,1.9717480049735917e-07,1.838308361029567e-05,0.8571428571428571,0.6533528634203851,1.3158683,0.6896174
Dnah3,5.1857066,7.3590474,2.151972850754547e-07,1.9870622164871025e-05,0.5142857142857142,0.014326033367868243,0.7877797,0.0072738947
Ccdc34,5.172348,2.4449067,2.3117039851846787e-07,2.1199824601335265e-05,0.6857142857142857,0.31027830374048804,0.79037124,0.19980428
Bbox1,5.165209,6.7378006,2.4017053272058875e-07,2.1950279640143603e-05,0.5142857142857142,0.015362080668786396,0.65547353,0.008639307
Prelp,5.162951,6.3911467,2.430866362553492e-07,2.21414844616313e-05,0.5142857142857142,0.012646922225000893,0.67562115,0.011434812
Tead1,5.158843,1.9705585,2.484802927024976e-07,2.255630224633821e-05,0.7714285714285715,0.44278518095102,1.144261,0.4357104
Nudt4,5.150805,3.3898616,2.593706694837123e-07,2.338687882223943e-05,0.6285714285714286,0.22128541316851846,0.9964359,0.15100473
Aqp4,5.1480875,3.878931,2.6315593860161036e-07,2.3648829666305253e-05,0.5714285714285714,0.0871708763531135,0.83676165,0.08522877
Tpt1,5.13014,2.1091878,2.8952669504529435e-07,2.5845788358362323e-05,0.7428571428571429,0.3701546925797578,1.0844706,0.3741743
Cdhr3,5.1278615,6.6589265,2.93052123875095e-07,2.6073876054714577e-05,0.5142857142857142,0.0244721517630667,0.72839284,0.01055026
Rps14,5.1099243,1.8133719,3.2228758388540177e-07,2.8486405851976136e-05,0.8,0.46221999928548463,1.1132832,0.45847803
Saxo2,5.102827,4.400123,3.346166859527207e-07,2.947918148049051e-05,0.5428571428571428,0.07606016219499125,0.56852645,0.035621397
mt-Nd5,5.101134,2.8250227,3.3762482849376337e-07,2.9646990658913142e-05,0.6285714285714286,0.18509520917437747,0.7997314,0.15944657
Cald1,5.094747,2.4860249,3.492069956766458e-07,3.046490900594634e-05,0.6571428571428571,0.2438998249437319,0.7922878,0.19532344
Ccdc148,5.0885906,1.801148,3.6073461051261224e-07,3.136873457758541e-05,0.7714285714285715,0.5458540245078776,1.2570537,0.54330194
Nek1,5.087869,1.6106318,3.621088369593203e-07,3.1386659513215924e-05,0.8,0.5849737415597871,1.2137175,0.57365805
Arhgap5,5.0561037,1.5446036,4.27909232404513e-07,3.661758304047536e-05,0.8571428571428571,0.6905433889464471,1.5952905,0.85317534
Ezr,5.0428705,5.348971,4.586000342762169e-07,3.8872501328081855e-05,0.5142857142857142,0.030224000571612303,0.6603366,0.022692392
St3gal6,5.041292,2.8291652,4.6239933426137783e-07,3.9007796136292573e-05,0.6285714285714286,0.17523489693115643,0.8309792,0.16746485
Cep126,5.0404034,2.4623966,4.6455134959485015e-07,3.9007796136292573e-05,0.6857142857142857,0.36922582258583114,0.9572655,0.25552535
Mok,5.038292,3.040206,4.6970437966611685e-07,3.931762206114816e-05,0.6285714285714286,0.2413632953449323,0.7735945,0.13272153
Fgfr1,5.035334,2.163167,4.770165410187743e-07,3.9805697071970386e-05,0.7142857142857143,0.33760851702332895,0.86205935,0.26653588
Gm49417,5.021076,4.6447754,5.13827091503131e-07,4.2351331130948245e-05,0.5428571428571428,0.08545603944124898,0.76119775,0.04459521
Ppil6,5.0168223,3.7295904,5.253315085326825e-07,4.3068365198334195e-05,0.5714285714285714,0.15404951591583008,0.7217045,0.07673136
Wdpcp,5.0160904,1.9570312,5.27335026060735e-07,4.3068365198334195e-05,0.7428571428571429,0.48229788146189845,1.1017798,0.41710848
Agbl3,5.0027633,3.7682006,5.651432485903452e-07,4.5793765900632724e-05,0.5714285714285714,0.13632953449322996,0.76528144,0.0810024
Yap1,5.0025334,3.406999,5.658180230372186e-07,4.5793765900632724e-05,0.5714285714285714,0.1275052695509271,0.61745185,0.07745018
Itm2b,5.001415,1.4018813,5.691109714647154e-07,4.5921957367137846e-05,0.8857142857142857,0.7230181129648816,1.5688857,0.89140344
mt-Nd2,4.999481,2.018079,5.748480215200656e-07,4.624600700073103e-05,0.7714285714285715,0.43656889714551106,1.2590214,0.48405474
Wdr66,4.997955,3.7143524,5.794149616955991e-07,4.6474268718688796e-05,0.5714285714285714,0.15937265549640955,0.7678922,0.0843505
Rsph1,4.9864154,5.481665,6.150987850927015e-07,4.9043633102198485e-05,0.5142857142857142,0.04412132471151441,0.61487126,0.018831309
Gmnc,4.9852343,5.6746836,6.188684690214125e-07,4.9198212315400455e-05,0.5142857142857142,0.039191168589903895,0.7167407,0.020304404
Rrbp1,4.9829135,2.3519986,6.263393466686067e-07,4.964524556042909e-05,0.6857142857142857,0.29066485656103747,0.90641814,0.25386783
Cdkl4,4.973454,3.1712086,6.577043502814497e-07,5.1825559800769954e-05,0.6,0.19874245293129936,0.7182742,0.110343836
Mro,4.9678617,4.096006,6.769522899120005e-07,5.318628078928495e-05,0.5428571428571428,0.08834982673002037,0.6619863,0.05343465
Spata18,4.9659696,10.14175,6.835862405711137e-07,5.339523919809833e-05,0.4857142857142857,0.0011074988389125075,0.5915178,0.0007138402
Dynlrb2,4.9593425,9.0369425,7.073209745573759e-07,5.508902778654113e-05,0.4857142857142857,0.0018577399878532386,0.5795356,0.0014937229
Daw1,4.946758,8.698289,7.545983865072118e-07,5.82645363374965e-05,0.4857142857142857,0.004251366510664142,0.57677054,0.0018767071
Fgfr2,4.9413433,1.4626161,7.758623224976493e-07,5.973472952868721e-05,0.8571428571428571,0.6397770712014577,1.33328,0.6999092
Pdlim5,4.9363885,2.4837296,7.95824893680031e-07,6.109661398052124e-05,0.6571428571428571,0.24029152227501696,0.8674383,0.22063029
Itm2c,4.921776,2.1192298,8.576250403239808e-07,6.491376009438131e-05,0.7714285714285715,0.5402808045443178,1.4002947,0.5326789
Sco2,4.9183474,4.7158065,8.727803141158381e-07,6.587530067497913e-05,0.5142857142857142,0.04876567468114751,0.6455894,0.033936817
Tsnaxip1,4.916633,7.2961497,8.804543360463795e-07,6.626836977469529e-05,0.4857142857142857,0.009574506091243613,0.5093373,0.0042171096
Mt1,4.9139986,2.5793014,8.923728911226525e-07,6.697782006833987e-05,0.6571428571428571,0.2687292343967704,1.0583541,0.27371272
Mlf1,4.908187,7.137492,9.19221377260769e-07,6.880077550695505e-05,0.4857142857142857,0.010217569933192812,0.57593405,0.005515989
Fam149a,4.900233,4.920334,9.572326457231405e-07,7.105204748779222e-05,0.5142857142857142,0.057125504626487085,0.6244695,0.028237918
Anxa5,4.8715086,4.7721863,1.1074938070196989e-06,8.064595825100083e-05,0.5142857142857142,0.061912757672108895,0.7049228,0.036777895
Mir99ahg,4.8597283,1.1491307,1.1754694823338386e-06,8.490555104922108e-05,1.0,0.8735307777499911,2.8378296,2.1101923
Gm28729,4.8477497,6.0798044,1.24869929959557e-06,8.917712289721408e-05,0.4857142857142857,0.015897967203744062,0.5145335,0.009898481
Ddr1,4.8473525,2.7105477,1.2512011660680949e-06,8.917712289721408e-05,0.6285714285714286,0.23757636383123146,0.82465124,0.17874375
Ift88,4.846725,2.1554127,1.2551613020662141e-06,8.922270948814596e-05,0.6857142857142857,0.4141331142152835,0.9239948,0.2934478
Ttc12,4.8386555,5.771488,1.3072030357718586e-06,9.24330146610259e-05,0.4857142857142857,0.01607659604872995,0.48265794,0.011292997
Intu,4.8352375,2.6036806,1.329866868100107e-06,9.378877361115454e-05,0.6285714285714286,0.24125611803794075,0.65458506,0.14156154
Ptma,4.8146353,2.2004907,1.4746895367493194e-06,0.00010292183857780316,0.7142857142857143,0.40441570504805113,1.1734345,0.39597833
Ptpn13,4.8115935,3.1811173,1.4973160448624549e-06,0.00010409582438449579,0.5714285714285714,0.1586938658854632,0.7520383,0.11656291
Trp53bp2,4.8099837,2.6681519,1.509424895228292e-06,0.00010409582438449579,0.6,0.19052552606194847,0.64682823,0.1337315
Cobll1,4.8088446,2.3285358,1.518052287977621e-06,0.00010409582438449579,0.6571428571428571,0.23507556000142904,0.8293977,0.22889248
Erich3,4.808719,3.102743,1.519004984521019e-06,0.00010409582438449579,0.5714285714285714,0.16801829159372655,0.5968357,0.09078261
Mns1,4.808573,5.838565,1.5201171903425858e-06,0.00010409582438449579,0.4857142857142857,0.022864492158193705,0.54769844,0.012663434
Synpo2,4.8084054,4.3404417,1.5213892414049275e-06,0.00010409582438449579,0.5142857142857142,0.06394912650494802,0.61827165,0.04137256
Vim,4.808259,5.6395597,1.5225031255343076e-06,0.00010409582438449579,0.4857142857142857,0.01925618948947876,0.6829322,0.019461319
Slc25a21,4.7976394,5.32475,1.6054663624000775e-06,0.0001086621691629473,0.4857142857142857,0.02068522024936587,0.54210377,0.017796075
Dnaaf11,4.79419,3.8699496,1.6333358167510599e-06,0.00011027068692487683,0.5428571428571428,0.1166089100067879,0.6021031,0.05495379
Son,4.79073,1.0436623,1.661756556140715e-06,0.00011135012135536412,1.0,0.7830731306491372,1.6102422,1.0792042
Mecom,4.785106,5.378376,1.708967837630932e-06,0.00011382310468949728,0.4857142857142857,0.0214354613983066,0.7293905,0.025487728
Gm29266,4.7848244,5.8082776,1.711370833440897e-06,0.00011382310468949728,0.4857142857142857,0.026972955592869136,0.60345787,0.014675728
Abca1,4.7651625,2.2161987,1.8870140305993967e-06,0.00012488686453745266,0.6571428571428571,0.2586545675395663,0.8004597,0.23425448
Phkg1,4.7404838,3.3693166,2.13208549696235e-06,0.00014075955111395171,0.5428571428571428,0.09588796398842485,0.6622115,0.0869785
Bicc1,4.7391562,2.106587,2.146099645916368e-06,0.00014128609263576529,0.6857142857142857,0.34957664963738344,0.90169716,0.29258272
Csrp2,4.7381005,4.9437027,2.157307867890241e-06,0.00014128609263576529,0.4857142857142857,0.031081419027544566,0.4502614,0.018311135
Ccdc81,4.7380586,5.626324,2.1577529131556593e-06,0.00014128609263576529,0.4857142857142857,0.03744060590904219,0.56579155,0.015285456
Katnal2,4.7377453,3.0668373,2.1610935643207865e-06,0.00014128609263576529,0.5714285714285714,0.17884319959987138,0.5913324,0.09188238
Gab1,4.7188883,1.9425837,2.3713680774205286e-06,0.0001539098073436947,0.6857142857142857,0.24475724339966418,0.82266736,0.2867556
Mob3b,4.707171,2.8809645,2.511782602898023e-06,0.00016185035621071913,0.5714285714285714,0.1421885606087671,0.6809143,0.124383375
Syne2,4.697617,3.2619517,2.6321419165317213e-06,0.00016879630858522042,0.5714285714285714,0.17091207888249796,0.77848405,0.11584158
Prag1,4.69076,2.8531706,2.721918479993065e-06,0.0001741379751366992,0.6,0.23178878925368868,0.8359092,0.16624784
Pdzd2,4.6890144,1.8089311,2.74523822111734e-06,0.00017492254470378098,0.7714285714285715,0.462291450823479,1.1280228,0.46772724
Grk4,4.6877813,2.2866378,2.7618311107830044e-06,0.0001754383024745611,0.6285714285714286,0.27344503590439784,0.67289555,0.17959681
Sncaip,4.6847916,2.8642175,2.8024480423293413e-06,0.00017718065622915154,0.6,0.22435782930227574,0.8822762,0.17774606
Gm14964,4.6821785,4.6305633,2.8384213126085754e-06,0.00017903375744082728,0.4857142857142857,0.035225608231217176,0.4891839,0.025153996
Zfp474,4.6795235,12.28523,2.8754237182837267e-06,0.00018094293983673008,0.45714285714285713,0.0002500803829802437,0.5891001,0.00016073557
Efcab12,4.6771507,3.480654,2.908884075297121e-06,0.00018262082968045242,0.5428571428571428,0.14390339752063164,0.5856556,0.068893515
Gm12695,4.6746,10.467721,2.9452667815944283e-06,0.00018447393571431768,0.45714285714285713,0.0009288699939266193,0.5110123,0.0004708799
Frem1,4.6688304,4.1171083,3.029193200161207e-06,0.00018928935183332938,0.5142857142857142,0.07823943410381909,0.77908826,0.06575993
Dnali1,4.667231,9.220024,3.052858508171635e-06,0.0001903255408690762,0.45714285714285713,0.0019649172948447715,0.4737107,0.001015562
Rbms1,4.663719,1.945053,3.1054533811200503e-06,0.00019315632488586977,0.7142857142857143,0.39562716587474545,0.9755157,0.3570956
Folr1,4.661409,8.379392,3.1405197128799933e-06,0.000194886292575255,0.45714285714285713,0.0025008038298024366,0.46474642,0.0017750154
Col8a2,4.6464825,7.515015,3.376427768394158e-06,0.0002080839773778693,0.45714285714285713,0.004144189203672609,0.46398517,0.0032225575
Cfap77,4.6357894,8.083551,3.5557791510983424e-06,0.00021813649723747137,0.45714285714285713,0.007252331106427066,0.6489585,0.0033620875
Wdr93,4.6315875,7.219725,3.6287280252033027e-06,0.00022210460600731834,0.45714285714285713,0.006609267264477868,0.449159,0.0037966429
Lbp,4.62957,7.267252,3.664258465860183e-06,0.0002233086729581413,0.45714285714285713,0.0068236218784609335,0.55628335,0.0048191347
Nek5,4.6292877,7.343345,3.6692555604556782e-06,0.0002233086729581413,0.45714285714285713,0.007538137258404487,0.559454,0.004606057
Rps15,4.6211243,1.6913362,3.816661782062312e-06,0.00023149819883524678,0.7714285714285715,0.4809760280090029,1.0927998,0.47865134
Cpne2,4.6147585,3.7463071,3.935526622258522e-06,0.00023710224291499212,0.5142857142857142,0.10006787896109463,0.58596396,0.057673033
Afap1l2,4.6131487,3.4216506,3.966141813187631e-06,0.00023841214881510438,0.5142857142857142,0.07252331106427067,0.51515555,0.060990788
Cdc14a,4.6063337,3.144647,4.098306983097766e-06,0.00024580693891927897,0.5428571428571428,0.12789825300989605,0.68359095,0.10519229
Riiad1,4.596278,4.6706634,4.301045544020151e-06,0.0002562764607449665,0.4857142857142857,0.05344575041977779,0.52076983,0.026476149
Ect2l,4.596257,7.0243955,4.301476881130624e-06,0.0002562764607449665,0.45714285714285713,0.012754099531992425,0.55059594,0.0056245746
Itgb8,4.594146,2.0939655,4.345256079584264e-06,0.00025831201517351583,0.6571428571428571,0.2867707477403451,0.77987367,0.24426183
Catip,4.5871634,6.5922155,4.493091558629384e-06,0.00026651075095004756,0.45714285714285713,0.01346861491193598,0.49411687,0.0066015488
Mid1ip1,4.5775366,4.0345497,4.70483974633254e-06,0.0002778440527119898,0.4857142857142857,0.045836161623378946,0.45069394,0.03415544
Gpx4,4.5557423,1.9293005,5.22008593080525e-06,0.00030558542257241194,0.6857142857142857,0.3485048765674681,0.8922137,0.32079238
Rfx4,4.5518227,3.4305182,5.318314426549136e-06,0.0003093140879683448,0.5142857142857142,0.08188346254153121,0.6320423,0.07858369
Ctnna3,4.545457,1.787068,5.4816186530008555e-06,0.00031675503915297416,0.7428571428571429,0.46347040120038585,1.196037,0.51190877
Cuedc1,4.544182,2.022318,5.514905301689054e-06,0.00031799464690211347,0.6571428571428571,0.3113858025794005,0.6940817,0.22043794
Cfap100,4.54345,4.7239923,5.534091472010773e-06,0.00031841763994203316,0.4857142857142857,0.06887928262655854,0.6376558,0.033196498
Paqr5,4.536656,5.541813,5.715326615630102e-06,0.00032814279094440347,0.45714285714285713,0.01789861026758601,0.43812442,0.011732777
Crocc,4.52475,2.6521564,6.046688836320009e-06,0.0003464275672322359,0.6,0.2794826908649209,0.7363012,0.15966085
Cmss1,4.52429,1.1439681,6.059851362233022e-06,0.00034644299170893896,0.9142857142857143,0.8408416991175736,2.0198662,1.3757957
Mak,4.522273,4.6507907,6.117911599448145e-06,0.0003482802641465502,0.4857142857142857,0.07402379336215212,0.60133916,0.032297034
Nckap5,4.5178514,1.7158725,6.2470303846000345e-06,0.0003533846451246378,0.7714285714285715,0.5725768997177664,1.4697611,0.70273
5830408C22Rik,4.506343,5.419723,6.595446043007785e-06,0.0003715296334918641,0.45714285714285713,0.02182844485727555,0.4575137,0.013461944
Aopep,4.504472,1.1471264,6.653819787639138e-06,0.0003740337608658235,0.8571428571428571,0.710049658818906,1.5229242,0.96278685
Plxnb2,4.496852,3.3739152,6.896699717469177e-06,0.00038687749772107886,0.5142857142857142,0.10403343931978136,0.5041576,0.061319567
Wdr27,4.4801693,4.1895475,7.458383854706216e-06,0.00041578168916173446,0.4857142857142857,0.07545282412203923,0.49073067,0.034130365
Meig1,4.4714413,5.2906094,7.769417487198606e-06,0.00043044174820830217,0.45714285714285713,0.031224322103533278,0.4544924,0.014593024
Hepacam,4.466445,2.8578308,7.953012026917844e-06,0.0004397066525993466,0.5428571428571428,0.12457575649315851,0.643693,0.1174571
Drc3,4.464365,3.5153935,8.030662175428243e-06,0.0004430880752643879,0.5142857142857142,0.13761566217712837,0.57074535,0.06513256
Pcm1,4.423401,1.0317132,9.715931867131434e-06,0.0005274082611511548,0.8285714285714286,0.7244471437247687,1.3651757,0.8864481
Ubxn11,4.4105544,3.0433052,1.031063602298359e-05,0.0005540935798751381,0.5428571428571428,0.19642027794648279,0.6259751,0.10033614
Neat1,4.4021087,2.7849925,1.072039304042918e-05,0.0005749639940046548,0.5428571428571428,0.13300703797649244,0.7086313,0.13942887
Arhgap42,4.3981366,2.4565535,1.0918433257171057e-05,0.0005844189275302516,0.6,0.2749812439712765,0.7561104,0.18719359
Prdm16,4.3924294,3.8178518,1.1209110578578909e-05,0.0005967864621740756,0.4857142857142857,0.06773605801864885,0.6857258,0.06752976
Adipor2,4.3922935,2.4104404,1.121612070703045e-05,0.0005967864621740756,0.6,0.2668000428709228,0.71128476,0.17813252
Efcab2,4.3892937,2.5185215,1.1371953144185603e-05,0.0006038821758582354,0.5714285714285714,0.21971347933264262,0.560579,0.12326657
Sntn,4.384506,10.2814665,1.1624922262139123e-05,0.0006160979510526198,0.42857142857142855,0.00046443499696330966,0.42070836,0.00042015823
Acot6,4.3738546,5.0158405,1.2207159447453518e-05,0.0006431497536334824,0.45714285714285713,0.04483584009145797,0.5856957,0.024312822
Gm867,4.3682833,8.768252,1.2522687553408968e-05,0.0006584826116635987,0.42857142857142855,0.0028223357507770356,0.40252548,0.0011359906
Slc2a1,4.3636427,3.827526,1.2791455940925153e-05,0.0006713016037747244,0.4857142857142857,0.08327676753242114,0.6269042,0.059595663
Scd2,4.3628063,1.7119627,1.284046422317492e-05,0.0006725599876738987,0.7714285714285715,0.543138866064092,1.2955203,0.5932074
Arhgef33,4.3530645,3.947927,1.3424772979655355e-05,0.0006977246614377938,0.4857142857142857,0.09238683862670144,0.5237889,0.04364086
Nedd4,4.3383994,1.0334103,1.4352429667694672e-05,0.000744497654770185,0.9142857142857143,0.7537422743024543,1.4885801,0.9843715
Cdhr4,4.333476,7.2563653,1.4677331933220546e-05,0.0007598842178143277,0.42857142857142855,0.007323782644421421,0.42571637,0.0034649891
Gm20732,4.323598,1.8834577,1.5350480591356232e-05,0.0007916840949899078,0.6571428571428571,0.3602586545675396,0.72603256,0.2539875
Dock1,4.308651,1.6407528,1.6425349887208676e-05,0.0008438798307252335,0.6857142857142857,0.2846986531385088,0.78687507,0.3247693
Rhbdd1,4.3023686,2.7672007,1.68981829799391e-05,0.0008648650984208831,0.5428571428571428,0.1722696581043907,0.5572568,0.103964515
1700088E04Rik,4.2991595,3.753661,1.7144691021344506e-05,0.0008741515137448328,0.4857142857142857,0.1103569004322818,0.5433994,0.05213304
Otx2os1,4.2986474,7.6011906,1.7184351692607457e-05,0.000874514261326444,0.42857142857142855,0.0137544210639134,0.9652624,0.008336478
2310014F06Rik,4.2895327,4.4081683,1.790494177166413e-05,0.0009077467649143681,0.45714285714285713,0.05205244542888786,0.42615992,0.024718625
Cfap221,4.287024,6.8276706,1.8108266274407526e-05,0.0009163260165599439,0.42857142857142855,0.014290307598871066,0.524553,0.0060535963
Plekha7,4.284453,1.9764942,1.8318955697056486e-05,0.000925244999210353,0.6285714285714286,0.2974884784394984,0.6502315,0.20925362
Ap1s2,4.2766237,2.7771552,1.897491930241306e-05,0.0009551512062658113,0.5428571428571428,0.18223714765460328,0.6756443,0.13174467
Gprc5b,4.276122,2.4366803,1.9017711029110868e-05,0.0009551512062658113,0.5428571428571428,0.1564074166696438,0.5245231,0.11990039
Cep83,4.2715645,1.7998703,1.9410634516529066e-05,0.0009726215927628418,0.6857142857142857,0.5036976170912079,1.0520667,0.42867222
Sfxn5,4.268209,1.8103064,1.9704848674161298e-05,0.0009841436503247472,0.6857142857142857,0.4184202064949448,0.88683236,0.34146205
Il6ra,4.257819,2.9895208,2.064307859465217e-05,0.0010290900219634578,0.5142857142857142,0.12786252724089886,0.58101827,0.09458278
Syt10,4.247534,2.8547618,2.1613662901460637e-05,0.0010754798558560135,0.5428571428571428,0.19463398949662392,0.6786275,0.12597495
mt-Nd4,4.231196,2.0657997,2.3245185847111763e-05,0.001141314872917423,0.6857142857142857,0.42585116644635773,1.2575092,0.47069842
Ptprm,4.2288337,1.5353082,2.3490576436221984e-05,0.0011497118193830322,0.7714285714285715,0.37965774713300704,1.1122046,0.5330826
Ccdc57,4.2271614,1.747314,2.366579244069776e-05,0.0011561815325119068,0.6857142857142857,0.41374013075631455,0.76461715,0.29415342
Vwa3b,4.219019,3.4288678,2.4536789290611365e-05,0.001194944241826006,0.4857142857142857,0.10435497124075596,0.5141761,0.060552325
Odad4,4.218914,5.5681667,2.4548166039745266e-05,0.001194944241826006,0.42857142857142855,0.02340037869315137,0.41145563,0.010671468
Efcab11,4.2125173,5.3981423,2.5254054481899446e-05,0.00122464271501773,0.42857142857142855,0.02293594369618806,0.45451036,0.013552585
Galk2,4.1922913,2.2347827,2.7615128602344755e-05,0.0013250330456160777,0.6,0.31131435104140615,0.7199935,0.20213656
Ccdc40,4.178755,5.5784297,2.9310939497987344e-05,0.0013989718244534,0.42857142857142855,0.02886642134971955,0.4505057,0.011839802
Arhgap21,4.1787443,1.0176362,2.931228645951858e-05,0.0013989718244534,0.8857142857142857,0.7113357865028045,1.419856,0.93578
Slit2,4.1726193,1.3792542,3.0111806808686395e-05,0.0014345820016833395,0.8571428571428571,0.5725054481797721,1.5093759,0.8563959
Lrrc51,4.170236,4.09626,3.0428448674804166e-05,0.0014419972061587088,0.45714285714285713,0.07202315029831018,0.5264271,0.039710425
Zmynd12,4.167048,4.2010484,3.0856976995307766e-05,0.0014597305842674643,0.45714285714285713,0.07427387374513236,0.5053386,0.03512651
Apbb2,4.157379,1.1423122,3.219195828257205e-05,0.0015095949721687803,0.8285714285714286,0.680075738630274,1.3546644,0.8340751
Mid1,4.1358256,2.9086125,3.536807741200821e-05,0.001647033917592146,0.5428571428571428,0.18756028723518273,0.73612267,0.13529149
Ablim1,4.1354284,1.3369163,3.542931166238408e-05,0.001647033917592146,0.8,0.6122325033046336,1.3100821,0.7282276
Ccdc173,4.134174,3.119347,3.562334459974184e-05,0.0016531939022367242,0.5142857142857142,0.16415990854203136,0.5780603,0.08622871
Ak8,4.1290836,4.9911065,3.642120114042162e-05,0.0016873063355916018,0.42857142857142855,0.03686899360508735,0.40427217,0.015543949
Bcl2,4.1239095,2.1988976,3.724953351480494e-05,0.0017168009700562756,0.6,0.29305848308384835,0.80599093,0.23889112
Kif24,4.117,3.7237804,3.838356828747191e-05,0.0017630196237339664,0.45714285714285713,0.07848951448679933,0.45885947,0.043127593
5031425E22Rik,4.115129,1.1843991,3.869626051090867e-05,0.0017743490101162392,0.8,0.6178057232681934,1.1076418,0.6376265
Nek10,4.1096416,2.7655017,3.9627379603935815e-05,0.0018139483644936205,0.5428571428571428,0.21596227358793899,0.71471375,0.1427786
Serf2,4.106056,1.9793204,4.024715265618251e-05,0.0018391853603258912,0.6,0.26930084670072524,0.6790034,0.22032818
Rps6ka2,4.100276,1.5982823,4.1265788702064953e-05,0.001876162000718249,0.6857142857142857,0.42252866992962024,0.77417153,0.3264342
Igf1r,4.0954156,1.2758298,4.214121342453342e-05,0.0019127270349952922,0.8571428571428571,0.685506055517845,1.4653373,0.86493057
mt-Atp6,4.093889,2.00067,4.241969306042761e-05,0.0019191437683363018,0.6571428571428571,0.3662605837590654,1.0630488,0.3876919
Tsga10,4.093858,1.604438,4.2425433509183596e-05,0.0019191437683363018,0.7142857142857143,0.5090922082097817,0.9901119,0.44230086
Prxl2a,4.0882134,2.1531394,4.347080663028143e-05,0.001963127015387667,0.6,0.29759565574648994,0.7428441,0.22132891
Tppp3,4.086478,4.612575,4.379704137993224e-05,0.0019717663453596487,0.42857142857142855,0.03894108820692366,0.45358843,0.023190238
St8sia2,4.086416,4.512587,4.380887637438446e-05,0.0019717663453596487,0.42857142857142855,0.04051302204279947,0.43199232,0.023395874
Gm56880,4.085611,9.639337,4.396102832613258e-05,0.0019751178777575374,0.4,0.0014647565288842842,0.46961865,0.00075129786
