names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-HYa Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Riok3,-3.9569018,-0.95778555,7.592814133971587e-05,0.0015815419827892756,0.22857142857142856,0.5340035058848782,0.25771856,0.45170885
9930021J03Rik,-3.9575305,-0.76473707,7.572863287429456e-05,0.001578610058442432,0.32857142857142857,0.6854004936858298,0.5462077,0.8041072
Rragb,-3.9579742,-1.2523533,7.558810193999342e-05,0.0015769039589500179,0.15714285714285714,0.44052516724501845,0.15358019,0.33322746
Ankrd33b,-3.9586399,-1.2092017,7.537776784440517e-05,0.0015737378570156698,0.14285714285714285,0.4418845919937037,0.18483277,0.38485175
Efcab14,-3.9587288,-1.4046603,7.534976515205902e-05,0.0015737378570156698,0.11428571428571428,0.3978463850033986,0.120722674,0.29245514
Jmy,-3.9610069,-1.2128049,7.463438696727461e-05,0.001560642784288458,0.14285714285714285,0.447179193646478,0.15961097,0.33727187
Tmod2,-3.9612732,-0.89683974,7.455119184319633e-05,0.001560117231173431,0.32857142857142857,0.6628626623260473,0.45616972,0.7305682
Ppp1r16b,-3.9615026,-1.6994425,7.447962188200428e-05,0.0015598343257751015,0.15714285714285714,0.43927306550280826,0.14017223,0.3978991
Stag1,-3.9623013,-1.0908614,7.423078855770576e-05,0.0015558356384910714,0.4714285714285714,0.8232747826709119,0.93065196,1.4520949
Med14,-3.9630482,-0.8865264,7.399879493065542e-05,0.0015521839342597277,0.24285714285714285,0.5505312488820521,0.29218814,0.4869668
B3galt1,-3.963788,-1.2028741,7.376977395425174e-05,0.0015485889266802688,0.5571428571428572,0.8527886094515794,1.2466217,1.9029433
Fam193b,-3.9643724,-1.2226398,7.358932153210948e-05,0.00154600865486144,0.2,0.47307981254248205,0.16681047,0.3532196
Rap1gds1,-3.9646015,-0.9202628,7.35186252060823e-05,0.0015457319712734205,0.34285714285714286,0.6992093871856331,0.5583564,0.88177
Hdac7,-3.9649048,-1.92267,7.342522226795034e-05,0.0015449770730930506,0.12857142857142856,0.4003863628233106,0.08547343,0.29140243
Zfyve28,-3.965001,-1.0725429,7.33956301444416e-05,0.0015449770730930506,0.22857142857142856,0.5087825993632168,0.23677728,0.4458861
Lnpk,-3.965001,-0.86672217,7.33956301444416e-05,0.0015449770730930506,0.24285714285714285,0.5574714699674453,0.30488434,0.50079083
Zc3h6,-3.965526,-1.3630806,7.32342105548612e-05,0.0015445865287355733,0.2,0.46721282152184024,0.1591973,0.3673523
Chpt1,-3.9658146,-0.9297308,7.314568638964622e-05,0.0015439313380124068,0.22857142857142856,0.526419346760634,0.2738724,0.4700916
Ap2b1,-3.966177,-0.85041344,7.303460717780714e-05,0.0015427986594871682,0.34285714285714286,0.6567452509569635,0.4704555,0.7338618
A330102I10Rik,-3.966998,-1.7787192,7.278356854661289e-05,0.001538705339769857,0.14285714285714285,0.41741494651736843,0.11254799,0.34270084
Flrt2,-3.969025,-1.0271577,7.216737690171024e-05,0.0015268798561802789,0.3142857142857143,0.6033341680678281,0.46397012,0.7899087
Arhgef25,-3.9699492,-1.3848366,7.188790960347177e-05,0.0015221655879001468,0.11428571428571428,0.4089006546703395,0.1302967,0.3099977
Esyt2,-3.9701269,-0.8950621,7.183436915866211e-05,0.0015221655879001468,0.38571428571428573,0.7145923514470719,0.6348212,0.9741706
Brd4,-3.9706373,-0.8154585,7.168065040790573e-05,0.0015201729095978115,0.32857142857142857,0.659213680105892,0.45676088,0.70253915
Kcnab2,-3.9722128,-0.788507,7.120808775892502e-05,0.0015113438531455885,0.12857142857142856,0.41405215898114694,0.18821315,0.30579567
Grin2a,-3.9722424,-1.0320386,7.119924159879542e-05,0.0015113438531455885,0.6428571428571429,0.8349729903767038,1.6276422,2.2372394
Cabp1,-3.972494,-2.1642456,7.112409119913168e-05,0.0015113438531455885,0.1,0.3763102350373842,0.06454385,0.26147676
Sp3,-3.9725308,-0.5831726,7.111304600046111e-05,0.0015113438531455885,0.21428571428571427,0.5289950989160377,0.32487884,0.45430648
Pip4p2,-3.9726121,-1.5378009,7.108875227462002e-05,0.0015113438531455885,0.11428571428571428,0.39566415053840376,0.10731051,0.2843588
Thsd7a,-3.9726934,-1.0469599,7.106446639978161e-05,0.0015113438531455885,0.24285714285714285,0.5791507172754267,0.5009214,0.8516498
Ccnh,-3.9727898,-1.0101984,7.103577503004034e-05,0.0015113438531455885,0.21428571428571427,0.5039172897363432,0.22352478,0.4084645
Gm10115,-3.973167,-2.1632726,7.092332236392388e-05,0.0015113438531455885,0.08571428571428572,0.3667584874610954,0.05919233,0.24148972
Wdr17,-3.9738326,-0.8833136,7.072528717769446e-05,0.0015106426601467807,0.3142857142857143,0.6240117339820412,0.47949758,0.75842917
Kcnj6,-3.9739656,-0.9851842,7.068574296371746e-05,0.0015106426601467807,0.32857142857142857,0.6317747647837442,0.5019238,0.8287597
Stk39,-3.9743428,-0.9209906,7.057381458003268e-05,0.0015098076415330237,0.34285714285714286,0.6379994991593031,0.43656278,0.7111905
Crim1,-3.97563,-0.883674,7.01932018031972e-05,0.0015028616194835925,0.2714285714285714,0.5767896111329732,0.4047713,0.65264666
Ano6,-3.9760072,-0.93867266,7.008201141724047e-05,0.0015016775492673457,0.22857142857142856,0.5308911386970987,0.28392476,0.4881727
Ubr3,-3.9781227,-0.94073766,6.946155409380588e-05,0.0014895705973667708,0.45714285714285713,0.7923657568060674,0.8068388,1.2183937
Anapc1,-3.9781892,-1.2923915,6.944211381264211e-05,0.0014895705973667708,0.21428571428571427,0.5045970021106858,0.18568459,0.4053097
Nup98,-3.9784777,-0.62742746,6.935793206132181e-05,0.0014895705973667708,0.2857142857142857,0.5955353629306336,0.39557222,0.55938256
Wls,-3.9786181,-2.0835907,6.931695542412018e-05,0.0014895705973667708,0.05714285714285714,0.34286123135262764,0.08090026,0.3053913
A230057D06Rik,-3.9814732,-1.1219993,6.848942550769089e-05,0.001473427432659451,0.4714285714285714,0.7881801595535363,1.0093906,1.5677013
Bcl9,-3.9819837,-1.2348894,6.834248750199896e-05,0.0014714444224188398,0.17142857142857143,0.46667620648946445,0.17937821,0.38009664
Nvl,-3.9822574,-0.8200392,6.826381756660673e-05,0.0014709292526180616,0.21428571428571427,0.5229134618824456,0.2641002,0.42763352
Slc4a4,-3.9852602,-1.2811627,6.74061844410381e-05,0.0014536149084516002,0.2,0.5075304976210067,0.3898998,0.76958567
Trp53bp1,-3.987642,-1.139975,6.673325304846493e-05,0.0014402590437046206,0.22857142857142856,0.5413372446606805,0.23579383,0.46122226
4833420G17Rik,-3.988574,-1.5092678,6.647166668734046e-05,0.001435766626920288,0.1,0.3872929560333417,0.10020403,0.2623854
Plekhm3,-3.9886553,-0.86115307,6.64488758965883e-05,0.001435766626920288,0.2571428571428571,0.5592601867420313,0.3083572,0.5044615
Golga4,-3.98904,-1.1225327,6.634123768326518e-05,0.0014352568893311879,0.2571428571428571,0.542660895073874,0.242885,0.46911848
Sptbn2,-3.9902678,-0.65020204,6.599872647252856e-05,0.001428997405573604,0.21428571428571427,0.5177261832361464,0.31228098,0.45440906
Asxl2,-3.990512,-0.8729671,6.59308366076704e-05,0.0014286786932645997,0.3,0.6395735699209387,0.41763887,0.66750175
Rala,-3.9917176,-1.2440176,6.559647017379351e-05,0.001422580430645546,0.17142857142857143,0.45583658283547385,0.16418941,0.3525153
Abhd18,-3.9921095,-1.0951073,6.548809599590087e-05,0.001421377333933648,0.21428571428571427,0.5135405859836154,0.22553079,0.43207937
Ift80,-3.9924202,-1.7550808,6.540233494568957e-05,0.001420663492312594,0.1,0.3719815404428863,0.08043592,0.24898776
Asxl3,-3.9927752,-0.8442696,6.530445247455744e-05,0.0014196849821936557,0.22857142857142856,0.5330733731620935,0.30282816,0.49163374
Jpx,-3.9945283,-1.5888991,6.48231867144463e-05,0.001410363584629289,0.12857142857142856,0.4112617608127929,0.11152292,0.3037316
Vps13b,-3.994691,-1.1218885,6.477868292999712e-05,0.001410363584629289,0.45714285714285713,0.8024183450792401,0.8772298,1.4002088
Snx10,-3.9957561,-1.0252336,6.44880987778328e-05,0.001405348916593972,0.24285714285714285,0.5298179086323471,0.25835878,0.47000888
Tcp11l1,-3.996222,-0.8850936,6.43613565604155e-05,0.0014037253658915295,0.15714285714285714,0.4627768039208672,0.20821492,0.35593385
Uvrag,-4.0004234,-0.72021604,6.32292618272971e-05,0.0013801545615755263,0.2857142857142857,0.6054806281973313,0.4088375,0.60544235
Cdk17,-4.0006747,-0.8466189,6.316209706020672e-05,0.0013798093886241908,0.35714285714285715,0.6767073301613422,0.53603524,0.8221458
Slc6a6,-4.0019174,-0.76292086,6.283121424676553e-05,0.001373697906273873,0.2571428571428571,0.5602260938003076,0.3276539,0.5055592
Thsd4,-4.0030346,-1.8323755,6.253521447328756e-05,0.0013683397499163164,0.1,0.3802096376059815,0.112620816,0.35383892
Tmem178b,-4.003478,-1.2546289,6.241796555824434e-05,0.0013668873142216997,0.42857142857142855,0.7851393410367402,0.9447415,1.5584023
Mgll,-4.003545,-0.9555518,6.240039618106277e-05,0.0013668873142216997,0.17142857142857143,0.4747969806460845,0.24355306,0.4284084
Sgsm2,-4.0037446,-1.089148,6.234771613597378e-05,0.0013668873142216997,0.14285714285714285,0.43898687081887455,0.16407178,0.32159698
Alcam,-4.0042844,-1.0806472,6.220549562765673e-05,0.0013655732577738042,0.4,0.7189568203770615,0.74608856,1.207455
Glcci1,-4.0053496,-0.95680904,6.192585104598412e-05,0.0013605458852049006,0.21428571428571427,0.5332522448395521,0.2816479,0.48946077
Ppm1l,-4.005468,-1.0301496,6.189485299820018e-05,0.0013605458852049006,0.37142857142857144,0.6747755160447895,0.54871017,0.9134529
Mamld1,-4.006252,-1.3733971,6.16898616728432e-05,0.001357581149180423,0.12857142857142856,0.4222444818087504,0.13759574,0.3236571
Klf12,-4.007391,-1.0699922,6.139318904460872e-05,0.001352159827564456,0.37142857142857144,0.7163452938861661,0.656504,1.0812433
Fxr1,-4.007672,-0.88396937,6.132019216679915e-05,0.0013516600192960565,0.3142857142857143,0.6195041677100848,0.3752605,0.6099629
Plcl2,-4.0081234,-0.8458011,6.120318477610555e-05,0.0013501884851674518,0.37142857142857144,0.6502700962329625,0.5482966,0.83834875
Cog3,-4.009388,-1.723936,6.087630628927516e-05,0.0013440808134698634,0.11428571428571428,0.404393088398383,0.091265,0.27434424
Gpbp1l1,-4.0108747,-1.2248061,6.049419413126914e-05,0.0013367425956473699,0.12857142857142856,0.4108324687868923,0.13811488,0.29725814
Otud7a,-4.01123,-1.1809741,6.040327997680443e-05,0.0013358322082113047,0.42857142857142855,0.768790469717025,0.9081668,1.4713454
Lnpep,-4.0114665,-0.816879,6.03427424299728e-05,0.0013355926598792166,0.34285714285714286,0.6833971308982936,0.51375693,0.780705
Brdt,-4.0117846,-1.4789939,6.0261485562045905e-05,0.0013348937486003078,0.15714285714285714,0.43050835330733733,0.12337524,0.31190774
Esrrg,-4.01248,-1.1757864,6.008421492900719e-05,0.001332065061998699,0.24285714285714285,0.5261331520767002,0.30089727,0.5839586
Ntrk2,-4.012761,-1.0166632,6.0012692582241985e-05,0.0013315780757100265,0.45714285714285713,0.7807390977712589,0.89592844,1.3693776
Slc7a14,-4.013419,-0.99406147,5.984549510689724e-05,0.0013289656640680405,0.3,0.5833005401924659,0.37272835,0.64168113
Ncoa7,-4.018094,-0.77134156,5.8670830712676306e-05,0.001303957999379332,0.35714285714285715,0.6621114012807212,0.5278653,0.7824389
Cnot1,-4.018116,-0.84775734,5.8665307203165794e-05,0.001303957999379332,0.3,0.6366758487461095,0.40655643,0.6433261
Synj2,-4.018308,-2.0362475,5.8617457411641534e-05,0.001303957999379332,0.05714285714285714,0.34171645261689265,0.06957457,0.2589287
Pakap,-4.018819,-0.95687085,5.849065056277797e-05,0.0013031872144459735,0.34285714285714286,0.6645082817586664,0.53007597,0.85736865
Amph,-4.0194325,-0.92591554,5.833845899073854e-05,0.001300875015005099,0.42857142857142855,0.7450005366150324,0.73555905,1.1198875
Syt14,-4.019573,-0.9833477,5.830367274669395e-05,0.001300875015005099,0.2857142857142857,0.6073408936429006,0.38559833,0.6576187
Ccbe1,-4.020165,-3.1630955,5.815741972433169e-05,0.0012989940714819555,0.04285714285714286,0.31860623188924264,0.03975477,0.30989078
Dzip1,-4.020187,-1.5379572,5.815194200079019e-05,0.0012989940714819555,0.11428571428571428,0.40020749114585197,0.11170038,0.29503143
Pkp4,-4.0217257,-0.99324656,5.777334229037604e-05,0.0012925642858804365,0.35714285714285715,0.7526204700747684,0.7225968,1.1345112
Lrp6,-4.0235376,-0.88583153,5.733038987433443e-05,0.0012837229799361385,0.2714285714285714,0.5927807390977713,0.3377238,0.55524755
Rfx3,-4.0244994,-1.103511,5.709666204920737e-05,0.0012795557208191844,0.5285714285714286,0.7947984116195042,0.9884795,1.5315425
Asap2,-4.025054,-1.2740846,5.696222991865963e-05,0.0012776086126163474,0.14285714285714285,0.449468751117948,0.1800623,0.3901088
Kif21a,-4.0256014,-0.95195174,5.682988408507466e-05,0.0012757050838479165,0.4142857142857143,0.7477551604478947,0.6735384,1.0506011
Dpy19l3,-4.0278945,-2.357869,5.62786215165837e-05,0.001264386755978766,0.02857142857142857,0.3101277143777054,0.044141367,0.20810498
Pou2f2,-4.027983,-1.6749394,5.625738448827789e-05,0.001264386755978766,0.08571428571428572,0.37648910671484276,0.09747686,0.28286365
St7l,-4.030853,-0.9959786,5.557479715304451e-05,0.001250665661224712,0.22857142857142856,0.5485636604300075,0.26814163,0.47831458
Vgll4,-4.0315113,-1.3218172,5.541933431061422e-05,0.0012482125003572542,0.12857142857142856,0.4193109862984295,0.1548454,0.34971368
Clk1,-4.0332866,-0.7899626,5.5002159483450785e-05,0.0012398557259398679,0.2857142857142857,0.5965370443244017,0.3582905,0.5567587
Pals2,-4.033989,-0.8105344,5.483785110300918e-05,0.0012371898061610887,0.2714285714285714,0.5907773763102351,0.4080752,0.6332941
Cul9,-4.034884,-1.719462,5.462924738674826e-05,0.0012335192246066603,0.15714285714285714,0.43333452581118304,0.10499966,0.31084955
Mxi1,-4.0353575,-1.5675384,5.451921574354912e-05,0.0012320700816056895,0.08571428571428572,0.3741637749078811,0.10437291,0.282228
Ypel2,-4.036282,-1.4592615,5.430491543622673e-05,0.0012282601664742527,0.18571428571428572,0.4667835294959396,0.18826956,0.4508325
Syngap1,-4.037288,-1.0276533,5.4072663313561955e-05,0.001224037458496554,0.11428571428571428,0.39605766822881266,0.14175932,0.27040395
Gabbr2,-4.037695,-0.9539265,5.397900534244884e-05,0.0012229476168225972,0.4,0.7265052051658141,0.73477024,1.131984
E130307A14Rik,-4.040698,-0.89596003,5.329237908477165e-05,0.0012084103173061725,0.32857142857142857,0.6776016885486352,0.50330544,0.79630214
Wdr20,-4.0418663,-0.87877,5.3027413535943525e-05,0.001203417737931421,0.15714285714285714,0.47919722391156583,0.22419731,0.37989008
Nploc4,-4.043287,-1.3967434,5.27071101355406e-05,0.0011971598050228031,0.15714285714285714,0.4456408972203341,0.13595748,0.32458857
Asph,-4.044914,-0.83579016,5.2342349839018765e-05,0.0011898806600460525,0.2714285714285714,0.590526955961793,0.38711786,0.611797
Wdr26,-4.0453134,-0.86952907,5.225318410805458e-05,0.001188859489401716,0.32857142857142857,0.6329910921904626,0.3966845,0.6363523
Ubn2,-4.0455723,-1.0613881,5.2195468407637226e-05,0.001188552742468824,0.4142857142857143,0.7859621507530498,0.74673176,1.1989723
R3hdm2,-4.045602,-0.8656641,5.21888761755577e-05,0.001188552742468824,0.32857142857142857,0.6917683254033556,0.54837257,0.8462912
Cert1,-4.047562,-0.5858223,5.175389415231959e-05,0.0011804984175490896,0.2571428571428571,0.5886666905162237,0.40048802,0.5534664
Lrrfip2,-4.04805,-1.300616,5.164609465573424e-05,0.001179040410704825,0.2,0.48613744499695916,0.18037502,0.3967057
Cdk19,-4.0481906,-1.4159745,5.161510093628547e-05,0.001179040410704825,0.18571428571428572,0.4755840160269023,0.21340105,0.49149695
Gdpd1,-4.0483384,-0.9632506,5.158249501210337e-05,0.001179040410704825,0.15714285714285714,0.46291990126283405,0.2005365,0.3597327
Zfand6,-4.0491376,-1.4167392,5.1406760069153695e-05,0.0011765755051602724,0.14285714285714285,0.4302579329588953,0.14621726,0.35090744
Fam13b,-4.05055,-0.8422721,5.1097357806222275e-05,0.0011704910522192604,0.2714285714285714,0.5792938146173935,0.33340216,0.53617525
Papola,-4.053701,-0.7927538,5.0413623418413226e-05,0.0011558140454375114,0.4,0.7285801166243338,0.6363616,0.93260455
Mtus2,-4.0542855,-1.0408901,5.028778455815484e-05,0.001153913553439471,0.3,0.6218652738525382,0.43419954,0.75081074
Sos1,-4.054899,-0.8703665,5.0155894860140236e-05,0.0011518708503350154,0.3,0.5941759381819482,0.34881258,0.5670327
Prkacb,-4.0562305,-0.8457161,4.9870994670303244e-05,0.0011463076362626587,0.3142857142857143,0.6255500304081851,0.421216,0.6633959
Hecw1,-4.056305,-1.049509,4.9855211944914875e-05,0.0011463076362626587,0.4142857142857143,0.7138410904017458,0.72859967,1.1691383
Kndc1,-4.056423,-2.0718646,4.98299694316263e-05,0.0011463076362626587,0.08571428571428572,0.36471935033806746,0.076296784,0.28767866
Nmt1,-4.0579543,-0.8751403,4.950448472678106e-05,0.0011408108958907434,0.18571428571428572,0.48145100704754407,0.23338729,0.39349452
2700049A03Rik,-4.0591526,-2.3737001,4.925116441054963e-05,0.0011359474572630631,0.08571428571428572,0.36178585482774656,0.0524746,0.24625215
Xpo4,-4.0597887,-1.314448,4.911718552504507e-05,0.0011338305627645714,0.21428571428571427,0.5008049225485637,0.18230963,0.40371594
Ep300,-4.060025,-0.97015166,4.906742117068315e-05,0.0011336557238660844,0.2714285714285714,0.6260150967695775,0.3738935,0.6356219
Pxdn,-4.0604987,-1.9232618,4.896803581647214e-05,0.0011323331517974237,0.11428571428571428,0.39509176117053624,0.08224996,0.28152213
Slc12a6,-4.0612826,-0.8308745,4.880384847635348e-05,0.0011295085345044082,0.32857142857142857,0.6556362465567203,0.45803085,0.709702
Far1,-4.0613937,-0.86443555,4.878065661332813e-05,0.0011295085345044082,0.32857142857142857,0.6715200515150431,0.49833226,0.7775238
Tgfbr3,-4.0645223,-2.2562156,4.813093129569754e-05,0.001115856879996025,0.1,0.3769183987407434,0.06907126,0.29389393
Foxg1,-4.0648184,-1.4987214,4.806991797775849e-05,0.0011154047461678501,0.1,0.386613243658999,0.103137694,0.26774934
Dicer1,-4.065188,-1.4466987,4.799375444456955e-05,0.0011145999843782054,0.2,0.49332808643079457,0.1626761,0.3930779
Gng7,-4.066009,-5.003555,4.782508012770394e-05,0.0011116435147330492,0.014285714285714285,0.2943512324258577,0.006776853,0.19731914
Clk4,-4.066608,-0.9398148,4.770234834346454e-05,0.0011097507359211188,0.21428571428571427,0.5248095016635066,0.24937057,0.4339168
Gpr22,-4.066734,-1.8983272,4.767662776234228e-05,0.0011097507359211188,0.08571428571428572,0.3679748148678138,0.0799806,0.2703321
Dip2a,-4.067821,-1.3155366,4.7454768154629704e-05,0.0011059060020077191,0.15714285714285714,0.44420992380066543,0.16828996,0.37581202
Spred1,-4.0710907,-0.83848894,4.679356170416358e-05,0.001091443578985135,0.3142857142857143,0.6372124637784853,0.43812907,0.68468815
Sh3gl3,-4.072111,-2.4459221,4.658891761357972e-05,0.001087614436383047,0.07142857142857142,0.36031910707258613,0.0576787,0.28029248
Snx13,-4.0721927,-0.9026489,4.6572641974622436e-05,0.001087614436383047,0.32857142857142857,0.6269810038278539,0.39670676,0.6472568
Ube2r2,-4.0722,-0.9996314,4.657116263845918e-05,0.001087614436383047,0.2571428571428571,0.5831932171859908,0.31471178,0.55362177
Synj2bp,-4.073465,-0.8830607,4.6318850368781704e-05,0.0010841354611578087,0.21428571428571427,0.5323221121167674,0.2709456,0.4535885
Peak1,-4.0745225,-0.94216585,4.610884818523896e-05,0.0010801610730055543,0.2714285714285714,0.5824419561406647,0.39836004,0.66284233
Wscd2,-4.07578,-1.363358,4.5860369904586126e-05,0.001075277608495837,0.17142857142857143,0.46982434801273565,0.17166372,0.39328083
Camk2a,-4.075972,-1.1566786,4.5822479483784175e-05,0.001075277608495837,0.45714285714285713,0.7871069294887848,0.9379136,1.4964886
Glt8d1,-4.076675,-1.5314201,4.568428597377676e-05,0.0010730216469540049,0.14285714285714285,0.4310091940042214,0.1204026,0.31471413
Tmem63b,-4.0776515,-0.98091114,4.5492925720466595e-05,0.0010694618671119314,0.21428571428571427,0.5223768468500698,0.24293245,0.43355924
Ptbp2,-4.079249,-0.91962063,4.518142951770208e-05,0.0010630691866380514,0.37142857142857144,0.7238579043394269,0.58542883,0.9183984
Fam168a,-4.0796485,-0.94958764,4.510387212385703e-05,0.0010621744469483246,0.42857142857142855,0.7683254033556327,0.7275794,1.1205823
Gon4l,-4.079952,-0.8644535,4.5045070299883915e-05,0.0010617202096121763,0.21428571428571427,0.5209816477658927,0.2599674,0.4321259
Rab40b,-4.0814533,-1.1173134,4.475499915005909e-05,0.0010558093302564422,0.14285714285714285,0.44660680427861055,0.17341962,0.34416625
Peli1,-4.0815125,-0.7983306,4.474360413840838e-05,0.0010558093302564422,0.3,0.6158909598254212,0.41273165,0.6358178
Mmd2,-4.0818896,-1.1216565,4.467102559997709e-05,0.001055682020995061,0.11428571428571428,0.40482238042428365,0.15807967,0.31674662
Tafa5,-4.0838795,-1.0175543,4.429005344550814e-05,0.00104760011978944,0.2571428571428571,0.5938539691625228,0.3547764,0.6217322
Psd3,-4.084634,-0.9300661,4.4146403046413004e-05,0.0010451223346758744,0.4714285714285714,0.7809179694487175,0.81446326,1.2228549
Usp3,-4.0854177,-1.412991,4.399758762173447e-05,0.0010425177948818387,0.18571428571428572,0.48853432547490433,0.18258293,0.42749554
Dennd1b,-4.0864754,-0.8565825,4.379758101239007e-05,0.001038694617654829,0.32857142857142857,0.6265517118019532,0.43978712,0.6932538
Zcchc14,-4.0887904,-1.5051789,4.336280991368071e-05,0.0010292921399121914,0.14285714285714285,0.4461775122527099,0.12734443,0.32606512
Zranb1,-4.0902996,-0.7561564,4.3081651855036525e-05,0.0010235225334613894,0.24285714285714285,0.5779701642041999,0.34490544,0.5280481
Prpf4b,-4.0929847,-0.8850748,4.258562733680302e-05,0.0010126334571149533,0.3,0.6545630164919687,0.43130794,0.6911223
Sacs,-4.094671,-1.0131121,4.227685018786627e-05,0.001006181545215205,0.2,0.5115372231960791,0.23917527,0.43524095
Fam219a,-4.097156,-1.2252445,4.182567925070677e-05,0.0009963262424348323,0.2857142857142857,0.5589382177226058,0.24950655,0.5083568
Prkdc,-4.100366,-1.5294757,4.124967535291982e-05,0.000983477175450715,0.18571428571428572,0.47984116195041676,0.15334946,0.39098617
Dgkd,-4.100381,-0.88073915,4.124703846368138e-05,0.000983477175450715,0.2857142857142857,0.579365363288377,0.33784547,0.5539257
Kcnmb4,-4.1006546,-1.628136,4.1198284852890354e-05,0.000983477175450715,0.07142857142857142,0.3545952133939112,0.08759876,0.24919531
Tex10,-4.1006546,-1.5481004,4.1198284852890354e-05,0.000983477175450715,0.14285714285714285,0.42836189317783424,0.115462266,0.3059488
Fam120c,-4.100921,-0.8159694,4.115090139361191e-05,0.000983477175450715,0.2714285714285714,0.5875576861159804,0.3564569,0.56186765
Cipc,-4.101779,-1.4822564,4.099857287181784e-05,0.0009818463931067249,0.08571428571428572,0.3855400135942475,0.108916275,0.27875704
Zfp236,-4.1023636,-1.3959354,4.089513833774747e-05,0.000980242968006489,0.18571428571428572,0.48391943619647265,0.16211498,0.3805891
Man1c1,-4.102822,-3.2514,4.0814135342411865e-05,0.0009791748362951846,0.04285714285714286,0.3276571387686474,0.028286824,0.24154815
Eif2ak4,-4.102933,-1.1536391,4.0794560729125684e-05,0.0009791748362951846,0.14285714285714285,0.4553715164740815,0.1717851,0.34851858
Adam22,-4.1031547,-1.0505178,4.0755438224717194e-05,0.0009791748362951846,0.4,0.7557686115980395,0.70520484,1.1383243
Slc7a8,-4.104501,-1.1534436,4.051885712319356e-05,0.0009747016033126329,0.15714285714285714,0.4585196579973527,0.18296498,0.36922094
Rab27b,-4.105004,-0.9369004,4.043079906612961e-05,0.0009734548126405936,0.14285714285714285,0.454548706757772,0.23001851,0.40220028
Ccnl1,-4.105492,-1.2597371,4.034550464592489e-05,0.0009722723855031406,0.2,0.487425321074661,0.178472,0.38380867
Sulf2,-4.1059284,-4.000622,4.0269401180904656e-05,0.0009713095239954292,0.04285714285714286,0.31971523628948595,0.018017234,0.25542805
Usp46,-4.107578,-1.2080026,3.998298460193896e-05,0.0009652675617736746,0.17142857142857143,0.46392158265660216,0.18029366,0.37597987
Zfp207,-4.109486,-0.8694341,3.96540270473006e-05,0.000958186786655546,0.34285714285714286,0.6897291882803277,0.5057253,0.7895799
Gm33228,-4.109686,-1.5014809,3.96197501145602e-05,0.000958186786655546,0.12857142857142856,0.41358709261975457,0.14116311,0.3571606
Mon2,-4.110951,-0.7729684,3.940331500715652e-05,0.0009538442110290952,0.2571428571428571,0.589131756877616,0.35725948,0.5502945
Pkp2,-4.110958,-2.3459272,3.94020526113575e-05,0.0009538442110290952,0.04285714285714286,0.329481629878725,0.05921007,0.27010784
Ube2d3,-4.11121,-1.0486023,3.935915398622365e-05,0.0009538442110290952,0.2857142857142857,0.5871999427610632,0.30310693,0.54949814
Nfkb1,-4.1118164,-1.365807,3.9255874895507925e-05,0.0009528503689632321,0.21428571428571427,0.496190033270132,0.18566173,0.42251065
Numb,-4.11226,-0.86419964,3.918046784272411e-05,0.0009518799013869773,0.3,0.6548849855113942,0.49318624,0.77034265
Stim1,-4.1131697,-1.2544128,3.90263129631905e-05,0.0009489927867157726,0.2,0.5091045683826423,0.20461598,0.4328744
Rhoa,-4.1132956,-1.365167,3.9005052339345325e-05,0.0009489927867157726,0.11428571428571428,0.4047866060887919,0.13208361,0.31023806
Taco1,-4.1153593,-1.4481119,3.865769479877369e-05,0.0009417336892502712,0.14285714285714285,0.43176045504954746,0.12415999,0.30800045
Dhdds,-4.1175265,-1.3643724,3.829606901019404e-05,0.0009337707570815914,0.2,0.4867813830358101,0.16594934,0.38168925
Rbm28,-4.118155,-1.2179666,3.819176287922467e-05,0.0009320732684511961,0.18571428571428572,0.49747790934783387,0.19113274,0.39873752
Rnf165,-4.122127,-0.9082538,3.753900118381071e-05,0.0009169754198263578,0.22857142857142856,0.5263835724251422,0.27500135,0.4662846
Mphosph9,-4.122837,-1.0870126,3.742342799917403e-05,0.000914984085839678,0.22857142857142856,0.5229134618824456,0.2347277,0.4459834
Fbxl20,-4.1229258,-0.90126467,3.740900512511548e-05,0.000914984085839678,0.3,0.6233677959431904,0.38815832,0.63434446
Tra2a,-4.123207,-0.8872183,3.7363367495830785e-05,0.000914984085839678,0.38571428571428573,0.7359496297356276,0.63801104,0.97499806
Ano4,-4.125788,-1.0839,3.694668663706715e-05,0.0009058006112572941,0.32857142857142857,0.6417558043859335,0.57144,0.96848106
Jakmip1,-4.126003,-1.8207134,3.6912261974483375e-05,0.0009057830860770488,0.11428571428571428,0.40503702643723394,0.08828089,0.2821948
Akt3,-4.1263947,-1.1514012,3.6849426604552315e-05,0.0009050677265670207,0.5714285714285714,0.8404464637069367,1.2102705,1.829342
Cnksr2,-4.1268682,-0.961469,3.677368528518557e-05,0.0009040337818965564,0.7142857142857143,0.8607662862662326,1.6496453,2.217959
Ppp1cb,-4.128917,-0.85156214,3.644756837276759e-05,0.0008968371448500596,0.2857142857142857,0.6168926412191894,0.38698566,0.61662734
Pcbp3,-4.1289616,-1.0878927,3.644053494468783e-05,0.0008968371448500596,0.17142857142857143,0.47998425929238364,0.2006701,0.38686725
