names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IT-ET Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Msn,-3.2763376,-1.7925829,0.0010516280089003442,0.002571177852516128,0.040330381724830715,0.0615743280307186,0.02148904,0.07255424
Epb41l5,-3.2812352,-1.0179317,0.0010335351734918111,0.0025283221150514353,0.16139593719770817,0.17107789358200767,0.07128366,0.1394314
Rgs3,-3.2813845,-1.5468612,0.0010329882304770735,0.0025272142176927036,0.06496019049036386,0.08454470652770159,0.029038198,0.0825822
Scrg1,-3.284139,-1.4036168,0.0010229448018192354,0.002503782731361164,0.04018156112806012,0.06164289632473944,0.025414487,0.06588067
Klhl13,-3.2904851,-0.8847186,0.0010001477840018381,0.0024502161703254368,0.17642681747153807,0.18527153044432254,0.08933474,0.159173
F11r,-3.306997,-1.9443684,0.0009430189886259052,0.002313000476894393,0.0364610462087953,0.058145913329676356,0.019489855,0.07301459
Rbm47,-3.3172698,-2.0166125,0.000909017887334262,0.002232456871645336,0.03817248307165712,0.05972298409215579,0.021207966,0.08317396
Olig2,-3.3190155,-1.6277544,0.0009033543489783847,0.002218750581083107,0.04137212590222487,0.06287712561711464,0.021883039,0.06613494
Rgs10,-3.3352294,-1.265895,0.000852290419219797,0.0020977414641784324,0.07805640300617606,0.09777838727372463,0.0467046,0.10883444
Cd84,-3.3490949,-1.9432056,0.000810760587567109,0.0019980864888496943,0.0365354565071806,0.05848875479978058,0.021168595,0.079063974
Ddhd1,-3.3552089,-0.31110147,0.0007930506448018519,0.001956055702756174,0.6532480095245182,0.5456664838178826,0.5435607,0.63969976
Slc38a3,-3.3606477,-2.157402,0.0007775997071244255,0.0019191792165365405,0.021951038023662474,0.044569391113549094,0.010378103,0.045488454
Bank1,-3.387753,-1.8521441,0.0007046769508099194,0.001743523910521412,0.05677505766798125,0.07761930883159628,0.03298284,0.11427957
Supt3,-3.3963768,-0.28238362,0.0006828424792076123,0.0016902788960210541,0.6161916809286405,0.5229018102029621,0.5083655,0.591016
Laptm5,-3.39932,-1.590258,0.000675536630813332,0.001672656585878569,0.07016891137733462,0.09030444322545256,0.04480787,0.12926029
Sat1,-3.4098964,-1.4304621,0.0006498755968418914,0.0016107515254258483,0.10417441773941513,0.121023038946791,0.0476998,0.12370546
Hk2,-3.4204803,-1.9491872,0.0006251065430685797,0.0015505042751087176,0.041223305305454275,0.06335710367526055,0.023284664,0.08706747
C1qa,-3.421334,-1.1322299,0.00062314766493957,0.0015459309165290597,0.12753925143239825,0.14330773450356554,0.09631181,0.20017256
Galnt6,-3.4230368,-2.0481033,0.000619257132901626,0.0015367047618273634,0.03809807277327182,0.06027153044432255,0.016830571,0.06783985
Tlr3,-3.4264865,-2.3290591,0.0006114439382488772,0.0015178768127076248,0.017709651015700573,0.04093527153044432,0.009158781,0.045195356
Nr2e1,-3.4278214,-2.4707189,0.0006084457829175868,0.001510852803529762,0.019421087878562393,0.0425809105869446,0.007321846,0.039927594
Nckap1l,-3.4278746,-1.8684909,0.0006083265391932612,0.0015106963131352059,0.04174417739415135,0.06397421832144816,0.024136325,0.08544903
Pax6,-3.4393313,-2.532029,0.0005831531443606003,0.0014497895067514183,0.018602574596324133,0.041826659352715304,0.007871806,0.044695087
Kcna6,-3.4501383,-0.6889317,0.0005602992047970982,0.0013954249358511474,0.29057221519458293,0.27907295666483817,0.15512952,0.239429
Frem2,-3.4604104,-2.20676,0.0005393525626822597,0.0013443787902850017,0.02418334697522137,0.04738069116840373,0.011006258,0.049827326
Sh3tc2,-3.467662,-2.2593622,0.0005250071421684853,0.0013094720050187691,0.027680630999330307,0.050740537575425126,0.0116818715,0.054732863
Rgcc,-3.467806,-1.5252815,0.0005247256840014414,0.0013088914898921956,0.0514919264826252,0.07343664289632473,0.027488424,0.07716565
Gnasas1,-3.4691467,-1.9205645,0.00052211413168431,0.0013026190082040306,0.023662474886524294,0.04703784969829951,0.007856038,0.029420791
Tdo2,-3.470217,-1.3858027,0.0005200381962778731,0.0012976807516703612,0.022546320410744846,0.04607789358200768,0.011850769,0.030676933
Vav3,-3.4766607,-0.5932002,0.0005076998843626334,0.001267363052101817,0.42473398318327255,0.3715715852989578,0.31074893,0.43812498
Acadl,-3.4776828,-1.7571503,0.000505768053973367,0.0012628727660673913,0.04107448470868368,0.06369994514536478,0.01829592,0.06054451
Zhx2,-3.4805672,-0.71500796,0.0005003530812349576,0.001250137532160525,0.338269216459558,0.3125342841470104,0.18563546,0.28880894
Cdc42ep4,-3.4894817,-2.06342,0.0004839581364034533,0.0012101205216043915,0.019867549668874173,0.043540866703236425,0.0073548863,0.030388545
C1qb,-3.4909317,-1.2160779,0.00048133920104450164,0.0012039080640478227,0.0880273829898058,0.1079950630828305,0.06733692,0.14998819
Jag1,-3.4927425,-1.7263367,0.0004780874275776263,0.0011961088621052903,0.03266612099114517,0.055883159626988484,0.013870774,0.045180123
Ghr,-3.4963024,-0.5974158,0.0004717537068471622,0.0011805925400934383,0.42101346826400776,0.3773313219967087,0.29725283,0.4211643
Cables1,-3.4991057,-0.9888003,0.0004668215899775909,0.0011684672680668717,0.21690601979313937,0.22030992868897423,0.107017584,0.20225543
Lrrk1,-3.5037196,-1.9794816,0.0004588083123561057,0.0011493734246698266,0.04568792320857207,0.06801974766867801,0.022791762,0.08701371
Tbc1d16,-3.5053914,-1.1270976,0.00045593670902872163,0.001142499241966031,0.15544311332688443,0.16710093252879868,0.06653759,0.1400007
9330188P03Rik,-3.5119348,-1.9237777,0.0004448571103472441,0.0011157762116149024,0.03333581367661284,0.05650027427317608,0.012259679,0.04573923
Aqp4,-3.5180342,-1.4757338,0.0004347563525120671,0.0010909509891669075,0.07723788972393779,0.09750411409764125,0.04604639,0.123155944
ENSMUSG00000120124,-3.5282679,-1.3245729,0.00041828873277172937,0.0010509039971553407,0.07180593794181114,0.09311574328030718,0.04401488,0.10679045
Fads2,-3.5339394,-1.049019,0.00040941512608708386,0.0010289948964512152,0.15946126943969044,0.17107789358200767,0.07923862,0.15753803
Il15,-3.5424407,-2.3039918,0.00039644274358115617,0.0009970438524921064,0.021578986531735993,0.045460778935820075,0.01170486,0.056513432
Csf3r,-3.544963,-2.0293279,0.00039266828199858403,0.0009879210428185349,0.04047920232160131,0.06342567196928141,0.021840252,0.08630233
Cldn14,-3.5502515,-2.03117,0.00038486316071801126,0.00096882828634935,0.032889351886301064,0.05629456939111355,0.016849883,0.067149274
Plekhh2,-3.5508895,-0.85106707,0.00038393173766613695,0.0009665741395192635,0.23335069573628991,0.23340647284695556,0.115765154,0.19998871
Gm5089,-3.5518923,-2.0122185,0.0003824714075325642,0.0009630781295473714,0.05186397797455168,0.07391662095447066,0.022116411,0.086372145
Vis1,-3.577224,-2.1694303,0.0003472626387244575,0.0008760630084054242,0.042860331869930796,0.06575699396599012,0.022358408,0.09686463
Tnfaip6,-3.5913177,-1.7818209,0.0003290103589361277,0.0008308748444185856,0.04903638663591041,0.07179100383982447,0.025169894,0.08401719
Pals1,-3.6036508,-0.6161974,0.0003137784401666484,0.000793334821748577,0.4134980281270928,0.373217224355458,0.25793526,0.37228292
Mageb18,-3.6063151,-1.6152445,0.00031057588795244817,0.000785502081069492,0.030582632636356872,0.05471749862863412,0.014689784,0.044338692
Pip4k2a,-3.6375673,-0.529084,0.0002752252092039016,0.0006981968817323296,0.5973658754371605,0.5082967635765222,0.48627138,0.6437876
S100a16,-3.6379952,-1.3090069,0.00027476845283065383,0.0006971039871173326,0.06994568048217874,0.09195008228195282,0.041762874,0.10044909
Fgd6,-3.6538575,-1.6460011,0.00025832966228739486,0.0006561412256037716,0.0750799910707642,0.09613274821722435,0.034167193,0.10325945
Stat3,-3.6554472,-0.8911812,0.0002567340360387813,0.00065215008020061,0.2505394746632934,0.24753154141524958,0.12360882,0.21835476
Erbb3,-3.666711,-2.0976207,0.0002456901322396619,0.0006247462717213698,0.02916883696703624,0.05355183763027976,0.013261589,0.055565268
Ptbp3,-3.6792262,-0.59070146,0.00023394275683623697,0.0005957204204122145,0.4112657191755339,0.3736286341195831,0.26221168,0.37259474
Gm48508,-3.6896636,-2.227222,0.00022455065997604255,0.0005722921591156467,0.03385668576530992,0.058077345035655516,0.013862292,0.0633124
Soga1,-3.715022,-0.961957,0.00020318599772087552,0.0005187768679931514,0.2806756455093385,0.26988480526604497,0.14018635,0.25707543
Fgf1,-3.737013,-1.1946014,0.00018621915763163225,0.00047667988621148504,0.11764268174715381,0.13562808557323094,0.051323127,0.11380704
Tnfaip8,-3.7718704,-2.0553973,0.0001620283601291406,0.0004164627928706723,0.03817248307165712,0.06273998902907296,0.01965018,0.079259604
Padi2,-3.7733278,-1.7961626,0.0001610843598199269,0.0004141156475661534,0.05513803110350472,0.07864783324190894,0.024088752,0.08128026
Gm973,-3.7803586,-2.2261071,0.0001566027223056407,0.00040290263772046775,0.03742838008780415,0.06198573779484366,0.01652816,0.07508233
Agps,-3.7855392,-0.40942457,0.00015337564871477444,0.0003946757020653121,0.5712478607039214,0.4866977509599561,0.4117295,0.516767
Znrf3,-3.800131,-0.4018907,0.00014461961173761116,0.00037273079047520487,0.5442369223900588,0.47270981897970377,0.4205136,0.525125
Atp1b2,-3.8035994,-0.854897,0.0001426087498969811,0.000367673873511023,0.16645583748790832,0.18060888645090512,0.10402777,0.18088917
Hnrnpm,-3.837192,-0.27965125,0.0001244490985225884,0.0003217499545176513,0.6300319964283057,0.5305128908392759,0.48607165,0.56520104
Kcnh8,-3.847496,-1.6848398,0.00011933123589290861,0.0003087559276304723,0.0665972170548404,0.0896187602852441,0.03486618,0.10802306
Tbc1d4,-3.8788228,-1.1917335,0.00010496316602020653,0.0002724459303480438,0.1456953642384106,0.16092978606692265,0.06838421,0.1498614
Unc93b1,-3.8815448,-1.8349082,0.00010379504912706886,0.00026954411617322315,0.062207009450107896,0.08598464070213933,0.03166948,0.10866467
Gad1os,-3.8836503,-2.0244393,0.00010289987499445626,0.0002672969490623588,0.019867549668874173,0.04621503017004937,0.006864068,0.027636006
Enpp6,-3.8891613,-1.7015792,0.00010059120886996931,0.00026147680974519447,0.05610536498251358,0.0805677454744926,0.033658158,0.105565235
Zfand6,-3.8980079,-0.6224174,9.698728494742381e-05,0.0002523040320008982,0.45673041148895005,0.40448436642896324,0.2850456,0.41061577
Prima1,-3.9094949,-2.194201,9.248931821404859e-05,0.00024085946699083988,0.03445196815239229,0.06013439385628085,0.013918218,0.062167097
Ctss,-3.9366047,-1.284288,8.264257214144116e-05,0.0002158862447443636,0.12039586278740978,0.13946791003839826,0.08389592,0.19322437
Hsp90b1,-3.9409857,-0.2782134,8.114743402599295e-05,0.0002121867995599874,0.5763821712925069,0.5100109709270433,0.49844876,0.57863396
Pon2,-3.9502285,-1.9163188,7.807666847257814e-05,0.00020433623082284744,0.038693355160354194,0.06452276467361492,0.019999655,0.07348315
Pcsk6,-3.9514189,-1.505156,7.768918175692869e-05,0.0002033617451347953,0.09829600416697672,0.11882885353812397,0.044538587,0.12158285
Cdk6,-3.952657,-1.3535289,7.728822978983754e-05,0.00020235162568965552,0.09956097923952675,0.12129731212287438,0.049005948,0.120754085
Bach1,-3.9546576,-1.2222359,7.664437687427546e-05,0.00020074416674254622,0.11191308877148598,0.13178826110806363,0.046292253,0.10484861
Pxdc1,-3.9627597,-1.7323939,7.408835169314303e-05,0.00019421990341412227,0.027085348612247935,0.05375754251234229,0.011160976,0.036614705
Anxa3,-3.964795,-2.0010684,7.345904365302438e-05,0.0001925889845796434,0.03638663591041,0.06246571585298958,0.022133175,0.085797906
Cyp2j12,-3.9686759,-2.2477684,7.227313768372791e-05,0.00018959086298562616,0.030582632636356872,0.05691168403730115,0.014353802,0.06640989
Elfn1,-3.97761,-1.0883038,6.96113799053638e-05,0.00018275112633679778,0.10670436788451522,0.12781130005485464,0.05523714,0.11399939
Phkg1,-4.002545,-1.6950402,6.266475722172123e-05,0.0001650462680403499,0.08482774015923804,0.10717224355458037,0.041941565,0.12987776
Gjb6,-4.006941,-2.1078339,6.151026751469742e-05,0.00016211681099753992,0.027755041297715603,0.054511793746571585,0.016144471,0.067803025
Tspan15,-4.0102253,-1.5148133,6.066087430648886e-05,0.0001599408981076789,0.06362080511942853,0.0882473944048272,0.029654276,0.082509995
Sorbs3,-4.0169616,-2.1796596,5.895332675041533e-05,0.00015553027882019244,0.0384701242651983,0.06459133296763576,0.014615346,0.06457032
Slc8a3,-4.0176053,-0.43758032,5.879256344155238e-05,0.00015512138449278403,0.4435597886747526,0.4007816785518376,0.3209977,0.41384134
Arl4c,-4.0521054,-1.0933852,5.075873612982384e-05,0.00013446586215206218,0.08423245777215567,0.10840647284695556,0.041530646,0.08661942
Lair1,-4.0532246,-1.7529836,5.051646968601336e-05,0.0001338768656142794,0.08810179328819108,0.11032638507953922,0.047439516,0.1516481
Nfatc1,-4.0599256,-2.3358755,4.908837107106091e-05,0.00013020775228819414,0.027680630999330307,0.05478606692265497,0.013420811,0.06598683
Clu,-4.060963,-0.69818467,4.887068559313137e-05,0.00012966873920089265,0.28402410893667684,0.28346132748217223,0.2202687,0.33632496
Cacna2d2,-4.068644,-1.090212,4.728751348020034e-05,0.00012554248465694923,0.13974254036758688,0.15674712013165112,0.069198996,0.14197323
Tmem164,-4.086641,-0.6666328,4.376641110063882e-05,0.00011633232429262687,0.3387900885482551,0.3274136039495337,0.22766747,0.3406336
Jam2,-4.0887494,-1.6085122,4.3370544087945935e-05,0.00011537140081606844,0.07634496614331424,0.1001782775644542,0.035270963,0.10388556
Phgdh,-4.1482806,-1.3999871,3.349819335955455e-05,8.958857923471988e-05,0.04181858769253665,0.0692539769610532,0.02710488,0.06999962
Mboat1,-4.173052,-1.9441715,3.005464561208206e-05,8.055544414929127e-05,0.05521244140189002,0.08125342841470104,0.023754405,0.08847346
Slc29a4,-4.183087,-0.92344594,2.8757764257856344e-05,7.718720663356308e-05,0.0984448247637473,0.12191442676906199,0.042223245,0.07862354
Dab2,-4.185688,-1.8427402,2.8430343556910233e-05,7.63541560593881e-05,0.04256269067638961,0.06993965990126165,0.02233231,0.07789123
Ngf,-4.2187343,-1.5331056,2.4567786243302754e-05,6.61923610104828e-05,0.044422948136022024,0.07206527701590784,0.019104365,0.054318722
Fgfr3,-4.2318974,-1.8704636,2.3172826135247605e-05,6.249034908210589e-05,0.03913981695066597,0.06685408667032364,0.022364289,0.07945449
Mtss2,-4.2345595,-0.99084103,2.290003328154362e-05,6.178571084195974e-05,0.2116228886077833,0.21852715304443227,0.101845615,0.19315276
Usp54,-4.2371807,-0.75957453,2.2634394090941335e-05,6.108126636774064e-05,0.447429124190788,0.3955704882062534,0.27260217,0.42562452
Sntb1,-4.240069,-1.4620394,2.2345115339613444e-05,6.032584480857785e-05,0.07909814718357021,0.1041552386176632,0.04479295,0.11885717
Tsc22d3,-4.2470546,-1.5841426,2.1659934766477307e-05,5.851034957024683e-05,0.07009450107894932,0.09578990674712014,0.03518496,0.1019903
Adgrv1,-4.250006,-1.7792908,2.1376459788777215e-05,5.775620658868213e-05,0.057965622442145995,0.08468184311574328,0.028424866,0.09437379
Sned1,-4.253496,-1.8701333,2.104587050479252e-05,5.6885880742759785e-05,0.06034675199047548,0.08667032364234778,0.026479328,0.093574494
Ptgds,-4.269758,-0.6017556,1.9568513036827905e-05,5.299928891236426e-05,0.3731676464022621,0.3577207899067471,0.3651527,0.51212955
Trim59,-4.2703257,-1.4535679,1.9518776720480795e-05,5.288590606829877e-05,0.09115261552198824,0.11505759736697752,0.048524857,0.12767112
Itgam,-4.273579,-1.926971,1.9236014090758295e-05,5.21565790735293e-05,0.04747377036981918,0.07494514536478332,0.028968189,0.105948105
Gm19500,-4.310165,-2.1040175,1.6313288322500167e-05,4.4393159532669586e-05,0.04672966738596622,0.07419089413055403,0.020646526,0.08588685
Fhit,-4.3172746,-0.39373693,1.5796764235793043e-05,4.301368615887303e-05,0.5859066894858248,0.5105595172792101,0.5665611,0.69382983
Stxbp3,-4.328216,-1.025221,1.5032190160879764e-05,4.098578890135355e-05,0.2544088101793288,0.25205704882062535,0.12865172,0.24641496
Atp13a4,-4.328567,-2.3198652,1.5008253727412018e-05,4.092467806530961e-05,0.039586278740977754,0.06760833790455294,0.018270046,0.08806405
Plod1,-4.332882,-1.8777943,1.4717014767470255e-05,4.013867101115771e-05,0.05156633678101049,0.07912781130005485,0.02202542,0.07866721
Acsbg1,-4.3436284,-1.7836156,1.4014856407591837e-05,3.825080667059346e-05,0.04739936007143389,0.07535655512890839,0.026163856,0.08734009
Pdgfd,-4.351069,-2.3263307,1.3547537242543568e-05,3.699789874043558e-05,0.02745740010417442,0.05656884256719693,0.016492538,0.08010484
Ltbp3,-4.3599057,-1.3881521,1.3011839987797734e-05,3.556384299380786e-05,0.056179775280898875,0.08427043335161821,0.023699706,0.060881834
Grin2c,-4.3732843,-2.3967311,1.2239124822130123e-05,3.348933645322163e-05,0.024257757273606666,0.053620405924300604,0.012860208,0.0659378
Gnal,-4.394067,-0.47263652,1.1124951426185143e-05,3.050280049199947e-05,0.4271151127316021,0.386039495337356,0.28036362,0.3709134
Tfeb,-4.3953986,-1.6645998,1.1056959470146282e-05,3.032256592802925e-05,0.06756455093384925,0.09441854086670323,0.029365322,0.090275615
Nfe2l2,-4.4248195,-1.9818951,9.652291520934014e-06,2.6535407526856654e-05,0.04174417739415135,0.07055677454744926,0.020802883,0.07976682
Ermn,-4.430144,-1.2505566,9.417031608337956e-06,2.590189777009324e-05,0.07909814718357021,0.10580087767416346,0.053288538,0.12242127
Atf7,-4.436525,-0.2573991,9.142286733909592e-06,2.5161655693961975e-05,0.6701391472579805,0.5626714207350522,0.5842549,0.66714793
Selplg,-4.451965,-1.5826256,8.508808190102014e-06,2.3446997853352592e-05,0.07091301436118759,0.09812122874382885,0.04882203,0.13963808
Vangl2,-4.4601564,-1.1620282,8.189981960080376e-06,2.2577697267606413e-05,0.0985192350621326,0.12390290729566648,0.040507715,0.088473864
Cyth1,-4.4624157,-0.41853428,8.10407796376403e-06,2.2347760148433854e-05,0.571619912195848,0.48950905101481074,0.40627432,0.5127693
Npas1,-4.468614,-1.822842,7.872797645422457e-06,2.1721128733186306e-05,0.03326140337822755,0.06301426220515634,0.015334478,0.053226035
F3,-4.4750304,-1.7897838,7.640035756790008e-06,2.1100602403633213e-05,0.05484038990996354,0.08324190894130554,0.028218536,0.09436332
Ptprc,-4.4811115,-1.7493658,7.425528972922249e-06,2.052504510877696e-05,0.05833767393407248,0.08667032364234778,0.039020818,0.12556195
Dapp1,-4.4869657,-2.282346,7.224475024633756e-06,1.997958459365058e-05,0.036312225612024705,0.06582556226001098,0.017117707,0.08064772
Pik3ap1,-4.48908,-2.2368174,7.153144098150657e-06,1.9790463541732717e-05,0.038023662474886526,0.06747120131651124,0.020827476,0.094583586
Ptgs1,-4.502762,-1.8745201,6.707598480127363e-06,1.859223964937304e-05,0.04814346305528685,0.07727646736149205,0.023655768,0.08413431
Akap7,-4.517856,-0.5799792,6.246883675981373e-06,1.734384835437275e-05,0.3844036014584418,0.35902358749314317,0.22059119,0.3140402
Col27a1,-4.5220904,-2.157041,6.12319035922263e-06,1.7005697669489618e-05,0.04479499962794851,0.0739851892484915,0.020147584,0.086883366
mt-Nd2,-4.549011,-0.32057822,5.389862398884884e-06,1.4996955851510493e-05,0.45107522881166756,0.424026330224904,0.4407152,0.5256892
Tmem132c,-4.5704126,-1.3059714,4.867653299699628e-06,1.3576276122371704e-05,0.07470793957883771,0.10264673614920461,0.043175135,0.10353862
Tnc,-4.5780787,-2.3986192,4.6926642331509296e-06,1.3100455890365245e-05,0.029615298757348016,0.06006582556226001,0.01631556,0.08317984
Arhgap24,-4.6066475,-1.3154196,4.0921323257320554e-06,1.1448937483592286e-05,0.14718357020611653,0.16703236423477785,0.081955075,0.19273089
Lonrf3,-4.622558,-1.3620728,3.7903624236222316e-06,1.061791475424618e-05,0.08214896941736737,0.10950356555128908,0.03363067,0.08426679
Smoc1,-4.6226716,-1.595927,3.7882961887204303e-06,1.0613233092578247e-05,0.07835404419971724,0.10580087767416346,0.037178922,0.10840857
Cyth4,-4.633084,-1.8570862,3.602585436765408e-06,1.010348300656367e-05,0.04561351291018677,0.07590510148107515,0.02516939,0.08832194
Galnt10,-4.659309,-1.0245181,3.172725841959947e-06,8.914686120826495e-06,0.20031252325321824,0.21208173340647285,0.09297631,0.18083043
Cspg4,-4.662486,-1.7659206,3.1241203168460613e-06,8.7817881487241e-06,0.057147109159907734,0.08653318705430608,0.03441972,0.1125213
Cnksr3,-4.6780276,-1.8619314,2.8964744375131085e-06,8.152971730146367e-06,0.04739936007143389,0.07768787712561712,0.02356923,0.08313675
Mafb,-4.6843715,-1.7420412,2.808200123208062e-06,7.907811497652549e-06,0.04308356276508669,0.0739851892484915,0.020877369,0.068191774
Cd63,-4.6862516,-1.1893481,2.78253849173774e-06,7.838013342383171e-06,0.08252102090929385,0.11080636313768513,0.0554898,0.122324824
Folh1,-4.717504,-1.6858969,2.3875566413289905e-06,6.740244479145826e-06,0.08073517374804673,0.10820076796489303,0.04178889,0.12865749
Cyp2j9,-4.724591,-2.276981,2.3057918942861274e-06,6.513522729128284e-06,0.03147555621698043,0.0628085573230938,0.014816428,0.06984714
Inpp4b,-4.7459183,-0.26092753,2.0756249666102273e-06,5.876927592499138e-06,0.610536498251358,0.5722709818979704,0.8455421,0.95272154
Arap1,-4.7557907,-2.0303144,1.9767136522092206e-06,5.602182874682181e-06,0.04747377036981918,0.07816785518376303,0.019187048,0.07615948
Ss18,-4.773216,-0.81053114,1.8130730279236233e-06,5.146553165044132e-06,0.3129697150085572,0.30197476686780034,0.16112243,0.26744747
Arhgap45,-4.782258,-2.006755,1.7333690795746633e-06,4.9249896550884215e-06,0.04851551454721333,0.07933351618211738,0.030753355,0.11823691
Lbh,-4.784833,-1.4937985,1.7112959167285263e-06,4.863302092278742e-06,0.06243024034526379,0.09277290181020297,0.028068628,0.07711784
Dlc1,-4.789083,-0.5101705,1.675449783868524e-06,4.762942836706225e-06,0.6053277773643873,0.49396599012616565,0.6175131,0.79603094
Tbc1d8b,-4.790412,-0.98476666,1.6643916674788481e-06,4.732508370916048e-06,0.1542525485527197,0.17430060340098738,0.07000427,0.13409574
Sall3,-4.795636,-2.3177025,1.6215918948475034e-06,4.612764579139574e-06,0.03236847979760399,0.0641799232035107,0.015501576,0.074999206
Gm33989,-4.7992926,-0.9107851,1.5922712911099448e-06,4.530798431867439e-06,0.33060495572587245,0.31383708173340646,0.17186266,0.3019848
Ccdc141,-4.811797,-1.7371978,1.4957909681591098e-06,4.2603247100313e-06,0.08274425180444973,0.11087493143170597,0.03954892,0.12618586
Fmnl3,-4.8125815,-1.9413067,1.4899320847417767e-06,4.2440872593036725e-06,0.05640300617605477,0.08680746023038947,0.025288811,0.09381916
Pbxip1,-4.8419366,-2.0129313,1.2857992851812279e-06,3.6707848271164037e-06,0.044646179031177916,0.07604223806911684,0.0232476,0.090687506
Arhgap25,-4.8447294,-1.7881668,1.2678444461974506e-06,3.620680228432936e-06,0.05833767393407248,0.0890016456390565,0.026408771,0.08839955
Acsl3,-4.8545766,-0.6378762,1.2064437561065372e-06,3.4482654745859647e-06,0.47697001264975075,0.4266319253976961,0.33778545,0.48567718
Gsn,-4.862724,-1.1628743,1.1578144346081764e-06,3.313855332117778e-06,0.13170622814197486,0.15565002742731762,0.08417478,0.1795087
Abca9,-4.878224,-1.6545218,1.070454592723531e-06,3.0683928852657647e-06,0.0942778480541707,0.12184585847504115,0.054711424,0.1630035
Adamts4,-4.8878427,-1.922199,1.0194704937128154e-06,2.9244338812921267e-06,0.04687848798273681,0.07851069665386726,0.023820646,0.087428465
Slc16a10,-4.895364,-0.75413,9.812403966217578e-07,2.8162710379434553e-06,0.2716719994047176,0.27118760285244103,0.14289054,0.23037335
Cbfb,-4.9068737,-0.9499873,9.253955802366299e-07,2.6633868081574814e-06,0.23208572066373986,0.24012616566099834,0.12067182,0.22135715
6330411D24Rik,-4.9277067,-1.5427138,8.320033223922068e-07,2.398447513429739e-06,0.06295111243396086,0.09400713110257816,0.03114337,0.08815859
Gm15902,-4.9285774,-1.5727036,8.283050870348017e-07,2.3882989257028784e-06,0.04390207604732495,0.07624794295117937,0.016628414,0.048672646
Vsir,-4.9486103,-1.9819214,7.474530062691935e-07,2.160273451484697e-06,0.05067341320038694,0.08248765770707625,0.029666765,0.11238623
Zfp36l1,-4.9672003,-1.9852576,6.792646302176564e-07,1.966369383101533e-06,0.04769700126497507,0.07960778935820077,0.02439975,0.09330358
Gm38505,-4.9815326,-2.5632849,6.308266433325623e-07,1.8289071974909313e-06,0.021876627725277178,0.055540318156884254,0.0075638797,0.04389819
Rreb1,-4.9835105,-0.78072166,6.244099909264401e-07,1.810694631577104e-06,0.3866359104100007,0.36142347778387274,0.27739644,0.43775478
Tbxas1,-4.988525,-1.8604547,6.084212715660112e-07,1.76547295539727e-06,0.0663739861596845,0.09722984092155787,0.037825655,0.13101429
Pla2g7,-5.0113945,-1.3136617,5.403697284524855e-07,1.5720804031526943e-06,0.11481509040851254,0.1413878222709819,0.07585327,0.1788864
Gldc,-5.016659,-2.139375,5.257780102448051e-07,1.5309552595663106e-06,0.04397648634571025,0.07652221612726276,0.020954326,0.08919395
Slc7a10,-5.0378275,-2.2783086,4.708455387670666e-07,1.3736829127764473e-06,0.032814941587915765,0.06623697202413605,0.017089827,0.08030424
Lypd6b,-5.04049,-1.2715793,4.643407261023727e-07,1.3552938638247615e-06,0.07649378674008482,0.10778935820076796,0.03914776,0.092020266
A330049N07Rik,-5.0622478,-2.1080601,4.1434175928038603e-07,1.2123884429776732e-06,0.052980132450331126,0.0851618211738892,0.025823174,0.10685814
Gli2,-5.082173,-2.6164048,3.7314193495104705e-07,1.093502431250369e-06,0.02715975891063323,0.06109434997257268,0.012019026,0.07152758
Vcan,-5.084806,-1.2570798,3.6800216837464065e-07,1.0787931774194408e-06,0.1863233871567825,0.20261930883159626,0.116929315,0.2596451
Slc25a18,-5.1141047,-1.8919531,3.1523228741959543e-07,9.265250014181283e-07,0.046357615894039736,0.07960778935820077,0.021273639,0.076776035
Abcd2,-5.123531,-1.1467278,2.99866858880006e-07,8.826183040974654e-07,0.17434332911674977,0.19343115743280306,0.08411296,0.17755371
Afap1l2,-5.1287217,-1.9494599,2.9171614369525735e-07,8.591924565484561e-07,0.056254185579284174,0.08859023587493144,0.025435926,0.0948567
Nacc2,-5.142476,-1.273836,2.7114079364798195e-07,7.998192035702354e-07,0.1069275987796711,0.1354223806911684,0.050611276,0.1182537
Pcp4,-5.1750684,-0.36749887,2.278276179943892e-07,6.741248866324456e-07,0.39787186546618053,0.3839824465167307,0.32938993,0.4076618
Plaat3,-5.181594,-1.8486036,2.1999753486924174e-07,6.512431157801615e-07,0.05417069722449587,0.08728743828853539,0.027510202,0.09572259
Ly86,-5.188781,-1.906929,2.1167557270186005e-07,6.269535536264307e-07,0.061388496167869636,0.09400713110257816,0.04217881,0.14976224
Plppr1,-5.206874,-0.5058528,1.9204834408376405e-07,5.696996031718635e-07,0.48515514547213334,0.4349286889742183,0.39190355,0.5195614
Fcrls,-5.2123103,-1.8776529,1.8650303704256392e-07,5.533719749705933e-07,0.06079321378078726,0.09366428963247395,0.038941037,0.13620947
Stat5b,-5.224414,-0.9053011,1.7470757047917764e-07,5.189467630748953e-07,0.26140337822754667,0.26666209544706526,0.14078481,0.24931355
Rffl,-5.2330194,-1.0884764,1.6676320744115136e-07,4.95787495457373e-07,0.30984448247637475,0.2997120131651125,0.1783876,0.3473272
