names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Pericytes (for_DEGs),mean_expr_Rest (for_DEGs)
Zfp239,-3.4009995,-5.0226445,0.000671399315562972,0.0042739871142328965,0.008849557522123894,0.19370902446888547,0.0035055028,0.10809249
Kif17,-3.4020364,-1.9957081,0.0006688570204632495,0.0042588123554141025,0.02654867256637168,0.21642245548669078,0.028873578,0.11049423
Celf1,-3.4024384,-0.70516,0.0006678739334570705,0.004253560699689851,0.4424778761061947,0.7806756708343783,0.8922546,1.2085687
Edc3,-3.4025433,-0.7271428,0.0006676176970124106,0.00425293682283629,0.07079646017699115,0.2709848457707878,0.09874323,0.15853895
Rbm14,-3.402823,-2.5164106,0.0006669348466140983,0.004249594339227133,0.035398230088495575,0.22172464443091033,0.022573413,0.122769766
Mboat7,-3.4030735,-2.6402268,0.0006663236779584518,0.004246707122092884,0.035398230088495575,0.2226561100562462,0.022546558,0.13291979
Ckmt1,-3.4032423,-1.1559099,0.000665911788513228,0.004245088910403425,0.035398230088495575,0.22770751979364454,0.066760205,0.14309214
Med26,-3.403283,-0.78555524,0.00066581240239689,0.004245088910403425,0.05309734513274336,0.2449754594633325,0.08084494,0.13553132
Lactb2,-3.403359,-0.64071304,0.0006656278647700447,0.004245088910403425,0.061946902654867256,0.25830258302583026,0.10019989,0.15213415
Tmem196,-3.4034579,-1.5026364,0.0006653866180900595,0.0042447622098955124,0.035398230088495575,0.22731343818292551,0.06247749,0.16778623
9630014M24Rik,-3.4051998,-0.53028756,0.0006611567818940333,0.004218780035500517,0.12389380530973451,0.3351843227170136,0.20262243,0.28094915
Dtwd2,-3.4054618,-3.0365834,0.0006605223533965665,0.004215732930110627,0.02654867256637168,0.21276824418729623,0.015037997,0.11718377
Dsel,-3.4067202,-1.3237078,0.0006574849688403506,0.004198341519187314,0.035398230088495575,0.22570128613907497,0.051983632,0.125364
Vrk2,-3.4079785,-1.0061033,0.0006544605766808144,0.0041810165704739615,0.061946902654867256,0.2584458854297281,0.11274165,0.21486714
Ankrd13a,-3.4100406,-1.6082094,0.0006495318958409713,0.004150516537751938,0.061946902654867256,0.2519614516533515,0.05136052,0.14900203
Gas5,-3.4100873,-0.30224404,0.0006494209131380121,0.004150516537751938,0.1415929203539823,0.36549278114140366,0.22222164,0.2676161
Lgi3,-3.410466,-0.76387864,0.0006485198322320753,0.004147008065701062,0.061946902654867256,0.2592340486511661,0.113595,0.18587573
Grin2a,-3.4116485,-0.69814956,0.0006457131681135023,0.004130043519926162,0.6991150442477876,0.8349514563106796,1.8175883,2.2371688
Dock4,-3.4117825,-0.88290334,0.0006453958851831124,0.004128997008302436,0.584070796460177,0.8599219001898757,1.5010016,2.0053663
Gm14410,-3.4120622,-1.7841235,0.0006447341965213943,0.004125746096815876,0.05309734513274336,0.2443305986457923,0.039621804,0.13032685
Setd1a,-3.4124408,-2.0392995,0.0006438391654936282,0.004121981981609195,0.035398230088495575,0.22441156450399455,0.030865552,0.12119934
Klhl28,-3.4126039,-0.5163985,0.0006434539699101822,0.004120497657646948,0.08849557522123894,0.28939920467165836,0.12502564,0.17436892
Ppm1k,-3.4128253,-0.4299042,0.0006429315473138209,0.004118133653473747,0.13274336283185842,0.3442840253645255,0.17346406,0.22727396
Dennd6b,-3.4140196,-3.3848596,0.0006401200133235648,0.004101102708155504,0.017699115044247787,0.20499408877583922,0.01066021,0.106115684
Wiz,-3.4142292,-2.2030578,0.0006396274625711006,0.004098924378556039,0.02654867256637168,0.21642245548669078,0.026606293,0.117030874
Arhgap32,-3.4142816,-0.62422794,0.0006395043799779108,0.004098924378556039,0.39823008849557523,0.7265073621610002,0.73103136,0.9784861
Rhou,-3.4150505,-1.6808735,0.0006377016978145651,0.004088533672220797,0.035398230088495575,0.22666857736538532,0.04669482,0.14259638
Atp8a1,-3.4154992,-0.8644764,0.0006366523172253512,0.004082779895905772,0.45132743362831856,0.816214667001039,0.9815382,1.3957263
Nek10,-3.4159126,-1.6534299,0.0006356861301900766,0.004077557010791921,0.02654867256637168,0.21713896750617992,0.048019208,0.14387937
Ypel4,-3.4161398,-1.1817856,0.0006351559882902657,0.0040751292753962364,0.035398230088495575,0.22666857736538532,0.056168724,0.123163685
Hnrnpul1,-3.416175,-0.3446547,0.000635074464510793,0.0040751292753962364,0.1415929203539823,0.3580768817396912,0.19111802,0.2369936
Kiz,-3.416507,-0.33645654,0.000634300473925728,0.004072557642624686,0.10619469026548672,0.31540859097911367,0.17857575,0.22063266
Blcap,-3.4166527,-0.8085249,0.0006339612812784255,0.0040713526835447645,0.08849557522123894,0.2883960878443736,0.105016746,0.17725337
Lpcat1,-3.4170837,-1.1013684,0.000632958259679456,0.004065882963802768,0.05309734513274336,0.24691004191595314,0.07356673,0.15168557
Sema4f,-3.4203868,-2.4378297,0.0006253217947189771,0.0040197121110284485,0.017699115044247787,0.2046000071651202,0.020618418,0.10694725
Focad,-3.4205616,-0.68207,0.0006249201463659613,0.004018091489077143,0.3805309734513274,0.6953390893132232,0.7266569,0.99834925
Zfp975,-3.4209342,-0.88613015,0.0006240640986125914,0.004013547709363411,0.07079646017699115,0.26879948411134597,0.08966978,0.15989396
Radil,-3.4214354,-2.3410294,0.0006229155024210021,0.004008079394169618,0.017699115044247787,0.2064629384157919,0.02121988,0.10315422
Jkamp,-3.4220178,-0.60186934,0.0006215823987776266,0.0040004596539293,0.08849557522123894,0.28606742378103395,0.13062114,0.19208318
Ccdc92,-3.4229732,-1.6802741,0.0006194018538303575,0.003989292380733871,0.05309734513274336,0.24397234263604772,0.0453964,0.13875566
Cep85,-3.4234333,-2.1784158,0.0006183540113546957,0.003983498509973789,0.035398230088495575,0.22405330849424998,0.029001186,0.12504335
Sipa1l1,-3.4245636,-0.8325294,0.0006157878229489813,0.00397077485064534,0.4247787610619469,0.7535915164976893,0.9030962,1.2844974
4930509J09Rik,-3.4250937,-1.5645034,0.0006145875129084037,0.003963986191034279,0.04424778761061947,0.23386952316125104,0.048888993,0.13819112
Raver1,-3.4255364,-1.4768119,0.0006135867249539708,0.003959432108432564,0.035398230088495575,0.2261670189517429,0.0457257,0.122416034
Ercc4,-3.425816,-1.7284548,0.00061295542991511,0.00395630852794115,0.04424778761061947,0.23440690717586787,0.0406526,0.12882188
Rbm6,-3.4277792,-0.74289244,0.0006085402019139112,0.003929698443986252,0.4336283185840708,0.7879482678321929,0.8831263,1.2160453
Ncam1,-3.432591,-0.90607965,0.0005978431737811976,0.003863406945526883,0.5486725663716814,0.8557303048758643,1.2626258,1.7491826
Dnajc27,-3.4335232,-0.9678969,0.0005957914515312344,0.0038510744052548157,0.05309734513274336,0.2477698563393401,0.07539225,0.14251272
Lca5,-3.4337444,-0.6589127,0.0005953051315823275,0.0038488568059713998,0.061946902654867256,0.25798015261706014,0.09427307,0.14504294
Pigq,-3.433966,-2.201469,0.0005948191811538428,0.003847566537699508,0.02654867256637168,0.2147744778418658,0.027048826,0.11876789
Fam114a2,-3.4346125,-0.782461,0.0005934018081323371,0.0038393225582749576,0.08849557522123894,0.28947085587360727,0.111596465,0.1848795
Fam204a,-3.435655,-0.4054536,0.000591122755579772,0.0038254981797756437,0.07964601769911504,0.2834521549098986,0.13980758,0.18127556
Tspan9,-3.436727,-1.0954628,0.0005887885369657094,0.0038113100429459437,0.07964601769911504,0.27668111632572634,0.10136263,0.20534709
Chid1,-3.437292,-0.78147256,0.0005875614546315314,0.00380428344239741,0.07079646017699115,0.27084154336689,0.09568813,0.15922634
Ppp2r5c,-3.4401467,-0.2763382,0.0005813990981616122,0.003766199076085468,0.30973451327433627,0.6350446028732132,0.5730707,0.6611655
Cryl1,-3.4408922,-0.36473984,0.0005797992813073186,0.0037567414248197853,0.08849557522123894,0.2936982767885931,0.15396617,0.19419362
Mgat4c,-3.4430768,-0.79282224,0.0005751358801702258,0.0037274242885127753,0.5132743362831859,0.7356070648085121,1.123382,1.5250239
Ankmy2,-3.445238,-0.49333903,0.0005705566101425254,0.0036986383871000384,0.11504424778761062,0.3269444344928886,0.1511857,0.20681414
Tomm20,-3.4458032,-0.25430822,0.0005693649460887892,0.003692695172919567,0.1592920353982301,0.3818650807867302,0.2554096,0.29794064
Scyl2,-3.4465547,-0.63141316,0.0005677837463134181,0.0036833291316855487,0.09734513274336283,0.2975674416938344,0.11745378,0.17652257
Mark4,-3.4472303,-0.6114297,0.0005663653850894139,0.003675015188928411,0.07964601769911504,0.2815892236592269,0.11146826,0.16564377
Bclaf3,-3.4474227,-0.7080458,0.0005659624890493506,0.003673287942211607,0.10619469026548672,0.3116110772758213,0.12512212,0.19699356
Mterf3,-3.4492111,-0.5507215,0.0005622271057636131,0.003650807716739557,0.061946902654867256,0.26471536560025793,0.10725478,0.15344481
Lpcat2,-3.4502714,-1.2741331,0.0005600234980254951,0.003637377663027569,0.05309734513274336,0.24698169311790205,0.08841011,0.20176452
Gm16835,-3.4506733,-2.3945065,0.000559190169291286,0.0036328432903425666,0.02654867256637168,0.21473865224089134,0.022303756,0.11206916
Bscl2,-3.4519782,-1.2428035,0.0005564928239712873,0.0036170687421646077,0.061946902654867256,0.2569770357897754,0.069462664,0.15720284
Sh3gl1,-3.4524791,-1.0668463,0.0005554604593784758,0.0036112321663439744,0.05309734513274336,0.2512091140328879,0.072530106,0.14633626
Rprml,-3.4536092,-1.4630862,0.0005531381842188904,0.0035978753352606113,0.035398230088495575,0.2285673342170315,0.06015322,0.15779859
Nrsn1,-3.4537783,-0.6897673,0.0005527918179956949,0.0035964930144175115,0.05309734513274336,0.25332282449038085,0.10733025,0.1678492
Thsd7a,-3.4549024,-0.65350074,0.0005504918324208003,0.0035823965941261574,0.3185840707964602,0.5793357933579336,0.6174701,0.8517265
Hmgxb4,-3.4549084,-0.7630216,0.0005504799386444847,0.0035823965941261574,0.07964601769911504,0.27900978038906604,0.10560282,0.17312656
Ankrd45,-3.455951,-0.4420886,0.0005483548048252796,0.003570218949758968,0.10619469026548672,0.30992727403002185,0.14537622,0.19275188
Snx5,-3.4559803,-0.33386862,0.00054829555341325,0.003570218949758968,0.11504424778761062,0.3312076810088489,0.18072459,0.2228753
Prtg,-3.4559977,-1.3063405,0.0005482600054288558,0.003570218949758968,0.05309734513274336,0.24984774119585856,0.073263526,0.17226534
Vash1,-3.4568949,-4.9229727,0.0005464380900812791,0.0035603277110775873,0.008849557522123894,0.1967900261526887,0.0034949835,0.10094014
Agl,-3.4574132,-0.4204676,0.0005453877382754351,0.0035543459925930004,0.08849557522123894,0.294629742413929,0.15293968,0.19980985
Coro2a,-3.457926,-26.712172,0.000544351037722103,0.003548450359920647,0.0,0.1881918819188192,0.0,0.10430816
Ndst1,-3.4583628,-0.5940821,0.0005434689355029488,0.0035435598876399506,0.10619469026548672,0.30813599398129904,0.13313822,0.19471623
Irak1bp1,-3.4584036,-0.45678538,0.0005433866739444368,0.0035435598876399506,0.08849557522123894,0.2935191487837209,0.13246423,0.17764026
Tm7sf3,-3.4589396,-1.2673174,0.0005423065995880948,0.0035376980652906303,0.035398230088495575,0.2298570558521119,0.06242785,0.14415383
A630089N07Rik,-3.4591608,-0.6891686,0.0005418610658715155,0.0035356500339892238,0.11504424778761062,0.3251531544441658,0.13612074,0.211163
Csf2ra,-3.459796,-2.0483308,0.0005405849788572844,0.003528180321082155,0.035398230088495575,0.22720596138000215,0.031412505,0.123979576
Tmem106b,-3.4601395,-0.37863544,0.0005398954213408994,0.0035245359502988263,0.1592920353982301,0.38265324400816825,0.21967737,0.27718073
Gga3,-3.4602096,-0.80320615,0.0005397552726817864,0.003524477321253852,0.07079646017699115,0.27227456740586825,0.0954843,0.1611249
Fut8,-3.461165,-0.5903445,0.0005378433016401096,0.0035128462603475313,0.37168141592920356,0.7377207752660051,0.76222247,1.0009867
Marchf6,-3.4619863,-0.30033427,0.000536204519749151,0.0035046984786328604,0.336283185840708,0.6510228209078207,0.5766349,0.67323035
Rgmb,-3.4622426,-1.7626348,0.0005356940800398824,0.0035022140950539266,0.05309734513274336,0.24565614588184717,0.047330976,0.15226047
Ccdc138,-3.4638445,-0.49661154,0.0005325140756750153,0.003482271407492738,0.07079646017699115,0.2763228603159818,0.12303564,0.16950718
Lhx2,-3.464136,-1.6011622,0.0005319377862962019,0.0034793496391866954,0.04424778761061947,0.23698635044602873,0.051754106,0.14941067
Slc45a1,-3.4645205,-1.0143361,0.0005311779741427422,0.003475225752426463,0.061946902654867256,0.25937735105506393,0.07470178,0.1455494
Ids,-3.465767,-0.5085883,0.0005287212909058543,0.0034608382671474556,0.10619469026548672,0.3156593701859349,0.16008887,0.22073624
Ppat,-3.4662097,-2.8120456,0.0005278513747697925,0.003455985974674543,0.008849557522123894,0.19919034141797728,0.016085293,0.107846886
Pcsk1,-3.4672,-2.23273,0.0005259103360640378,0.003444116678050377,0.04424778761061947,0.23354709275248092,0.035983063,0.15888947
B4galnt4,-3.4680388,-2.6915505,0.0005242713678164129,0.0034342202957647525,0.02654867256637168,0.2155984666642783,0.019114958,0.117491245
Rabep1,-3.4682312,-0.49537602,0.0005238964419610088,0.0034326011693470637,0.3805309734513274,0.7359294952172822,0.7589847,0.95610845
Rtcb,-3.469367,-2.8853989,0.000521686067000775,0.003418952346417274,0.008849557522123894,0.19929781822090065,0.016890507,0.11855204
Max,-3.4696527,-0.2898802,0.0005211320075005745,0.003416154438043532,0.08849557522123894,0.3001468849639953,0.15079856,0.18147437
Vwc2l,-3.4697459,-1.0131423,0.000520951208922747,0.003415802582663302,0.10619469026548672,0.3111095188621789,0.19456503,0.36011598
Onecut2,-3.4715574,-2.0021856,0.0005174485275217559,0.003394492659792378,0.05309734513274336,0.24454555225163901,0.042540867,0.16050082
Ppfia4,-3.4717963,-1.0346038,0.0005169884003905754,0.0033923023976788185,0.07079646017699115,0.26829792569770355,0.08161818,0.16059737
Gng3,-3.4725595,-1.2229544,0.0005155207927126478,0.0033834987054686973,0.05309734513274336,0.25131659083581126,0.08889346,0.19638965
Edrf1,-3.4729671,-0.28606993,0.000514738167704216,0.00337918753144693,0.13274336283185842,0.3541002400315265,0.19149305,0.22900108
Prorp,-3.4732003,-2.5394757,0.0005142914507863949,0.0033770799810924805,0.017699115044247787,0.20818256726256584,0.020954829,0.11610346
Mettl25,-3.473637,-0.5364728,0.0005134548304141009,0.0033724104847780226,0.10619469026548672,0.3216422455486691,0.15515865,0.21788499
Apc,-3.4740274,-0.83899766,0.000512708522565137,0.0033683320296638702,0.46017699115044247,0.8141367821445205,0.9522004,1.3472232
Zfyve26,-3.4749012,-0.87092835,0.0005110413485569906,0.0033582003022074687,0.08849557522123894,0.290151542292122,0.10020735,0.17626944
Shc2,-3.4754722,-2.771672,0.0005099548590070394,0.003353521062535279,0.017699115044247787,0.20760935764697452,0.015925365,0.10402182
Usp42,-3.476043,-2.374599,0.0005088705230543956,0.0033472095359783622,0.017699115044247787,0.21015297531616092,0.023013078,0.11397838
Gm26944,-3.4781287,-0.5174581,0.0005049276181177353,0.003322087438497441,0.07964601769911504,0.2850284813527747,0.121180534,0.16924419
Golm1,-3.4781985,-1.890142,0.0005047959483784771,0.003322034565988166,0.035398230088495575,0.22903306702969942,0.047346998,0.16527975
Gpr26,-3.479457,-1.5691288,0.0005024313600327133,0.0033072833522976497,0.05309734513274336,0.24691004191595314,0.049780875,0.14102279
Tyro3,-3.4797714,-1.4876182,0.0005018418286285619,0.003304212187025106,0.04424778761061947,0.23970909612008742,0.05432572,0.145448
Ppp1r37,-3.4818451,-1.037871,0.0004979714001808745,0.003281140638268783,0.061946902654867256,0.2629240855515351,0.07704851,0.15224859
Xndc1,-3.482119,-0.8343039,0.0004974625015515153,0.003278591468405498,0.061946902654867256,0.2620642711281482,0.087835506,0.1515996
Adam10,-3.4822063,-0.2792838,0.0004973001891984591,0.0032783258301674672,0.2920353982300885,0.6090710421667324,0.52712053,0.6110099
Clcn5,-3.4840064,-1.1889269,0.0004939675210279711,0.0032571551631954804,0.07079646017699115,0.26829792569770355,0.0914651,0.1975046
Prr14,-3.4842453,-0.6777496,0.0004935268906233241,0.0032550484906845164,0.09734513274336283,0.3025830258302583,0.11959862,0.18500622
Anks6,-3.4844491,-4.3817754,0.0004931510327291339,0.0032533680946309424,0.008849557522123894,0.19919034141797728,0.005134588,0.10193963
Rexo4,-3.4857075,-0.7976362,0.0004908373528934415,0.0032388997230468498,0.08849557522123894,0.2918711711388959,0.10031041,0.1683997
Ero1a,-3.4863424,-0.43357813,0.000489673648178313,0.0032320144747116854,0.13274336283185842,0.34858309748146027,0.1682229,0.22108261
Msra,-3.4866803,-0.89811045,0.0004890554784263575,0.0032303148243156897,0.4336283185840708,0.7413033353634507,0.94765663,1.3721638
Zc3h3,-3.4877114,-0.847825,0.0004871734911811353,0.0032197472954139535,0.061946902654867256,0.26346146956615196,0.086630315,0.15089023
Ablim3,-3.488789,-0.7688309,0.00048521366277477925,0.003208093287096043,0.09734513274336283,0.3001468849639953,0.13126194,0.21430327
Rnft2,-3.4898727,-0.43492562,0.0004832506553198475,0.0031966876190163227,0.07079646017699115,0.2740300218536166,0.11969691,0.1586208
Tbc1d8,-3.4923952,-0.9160615,0.0004787095139959845,0.003167427885021449,0.061946902654867256,0.2604879446852721,0.08853371,0.16099352
Hdhd5,-3.4933448,-1.1425527,0.00047701036720731934,0.0031569627011972094,0.04424778761061947,0.2409629921541934,0.063461825,0.13509588
Tmem169,-3.493403,-3.8566518,0.0004769063084412947,0.0031569627011972094,0.017699115044247787,0.20760935764697452,0.007899513,0.1087563
Chm,-3.493537,-0.36214316,0.00047666705363013176,0.003156245374825441,0.3008849557522124,0.6145523591158242,0.50880295,0.6165696
Gm31282,-3.493566,-2.9674096,0.0004766150565320997,0.003156245374825441,0.008849557522123894,0.20069501665890446,0.013966243,0.10436038
Xpot,-3.494067,-0.7188221,0.00047572153415286167,0.0031523150734124273,0.08849557522123894,0.29624189445777954,0.117740236,0.18701908
Rab11a,-3.4947953,-0.460277,0.00047442559553278677,0.0031445031455268825,0.11504424778761062,0.3264428760792462,0.1607052,0.21499503
Rgs11,-3.4948301,-1.336925,0.00047436347338539506,0.0031445031455268825,0.035398230088495575,0.22917636943359726,0.048710715,0.11875634
Ash2l,-3.4949176,-0.86839575,0.00047420820121253963,0.0031445031455268825,0.07964601769911504,0.2833088525060008,0.09647823,0.16966692
Eif4e2,-3.4958787,-1.3078828,0.0004725033335594606,0.0031340816027506063,0.05309734513274336,0.2504209508114499,0.061575506,0.14603667
Kcnk1,-3.4971895,-0.70077866,0.0004701877273974301,0.003119492403745419,0.07964601769911504,0.288897646258016,0.12306928,0.19298516
Gclm,-3.4984012,-2.0021849,0.00046805649928330747,0.003106886891240729,0.04424778761061947,0.2389925841005983,0.037901744,0.14388472
Tmed9,-3.4985178,-0.7267312,0.00046785204915548805,0.003106297148704711,0.09734513274336283,0.3078135635725289,0.13229896,0.21032827
Heatr1,-3.499246,-1.4298604,0.00046657612231137393,0.003098591301657592,0.05309734513274336,0.24744742593056998,0.053497583,0.13807227
Coro7,-3.499508,-0.39267936,0.0004661175839182121,0.003096311367090818,0.07964601769911504,0.28549421416544263,0.1295816,0.16689667
Zmpste24,-3.4998517,-0.4754149,0.0004655170261050029,0.0030930866694959024,0.07079646017699115,0.27535556908967146,0.12418379,0.16875798
Sik3,-3.4999275,-0.57898,0.0004653847969010039,0.0030929729143531967,0.39823008849557523,0.7524809228674811,0.7983519,1.0385871
Rps6kb2,-3.4999914,-0.36710444,0.00046527293802272273,0.0030929729143531967,0.08849557522123894,0.2969584064772687,0.13682975,0.17321509
Rnf8,-3.5007722,-0.33924037,0.00046391230600302416,0.003085476154034965,0.11504424778761062,0.33117185540787447,0.16834651,0.20859846
Tacc2,-3.5026712,-0.32280037,0.00046061759848077874,0.003065080453486509,0.1415929203539823,0.36739153799304985,0.20100777,0.2456568
Narf,-3.5030382,-0.4220776,0.00045998341385258644,0.003061618610408471,0.08849557522123894,0.29688675527531977,0.1397282,0.18309341
Rragc,-3.5033586,-1.4006686,0.00045943042680960294,0.0030588294338023537,0.035398230088495575,0.23139755669401355,0.05418797,0.13716412
Syap1,-3.5044188,-1.1225129,0.0004576049618625973,0.0030480528818165567,0.05309734513274336,0.25239135886504493,0.07144011,0.14948349
AI504432,-3.5061083,-2.5306835,0.0004547102324111541,0.00302952242620573,0.008849557522123894,0.20141152867839357,0.021625414,0.118957974
2900060N12Rik,-3.5073082,-2.2314358,0.00045266436657501646,0.0030166397643528503,0.017699115044247787,0.21008132411421201,0.025372729,0.11393124
Nos1,-3.5074074,-1.8545673,0.0004524959172571036,0.0030162652683449202,0.02654867256637168,0.22258445885429728,0.041852318,0.14372627
Brip1os,-3.5082228,-0.69523114,0.0004511109105034587,0.0030077791973270314,0.061946902654867256,0.2667215992548275,0.10990351,0.1723527
Osbpl3,-3.508322,-0.36911455,0.0004509430007445843,0.0030074059146207445,0.13274336283185842,0.3519865295740336,0.23820725,0.29817218
Rcn2,-3.5101511,-0.3533072,0.0004478520776383058,0.0029875335963607938,0.1504424778761062,0.37606133342886827,0.22763175,0.28258562
Ints3,-3.5102327,-0.5789059,0.0004477147273182467,0.0029873590074599673,0.13274336283185842,0.34965786551069394,0.15727492,0.22666219
Heca,-3.5104947,-0.47619322,0.00044727351037567904,0.002985156290063213,0.11504424778761062,0.33117185540787447,0.16039212,0.21672778
Rpe,-3.5108268,-0.88506144,0.00044671521815485175,0.0029821709097691594,0.08849557522123894,0.29427148640418443,0.096862085,0.17213632
2610316D01Rik,-3.510856,-0.75632644,0.0004466662761947602,0.0029821709097691594,0.08849557522123894,0.29760326729480885,0.1378972,0.22295046
Gnl3,-3.5115957,-1.1607434,0.000445424827079249,0.002975034825657325,0.04424778761061947,0.2436499122272776,0.06462097,0.13910523
Snapc4,-3.5116482,-1.7933794,0.0004453369726819529,0.002975034825657325,0.02654867256637168,0.22032744599290652,0.033865035,0.11278851
Cep104,-3.5121086,-0.9369426,0.0004445665000687398,0.002971517874837572,0.061946902654867256,0.26156271271450576,0.0774793,0.14343272
Gkap1,-3.5140774,-0.56724304,0.00044128407560453946,0.0029503117968385107,0.11504424778761062,0.32873571454161143,0.1630309,0.23298934
Nr2c1,-3.514992,-1.8573334,0.00043976710613972573,0.002940901478838833,0.035398230088495575,0.23229319671837495,0.038697902,0.13362612
Nudt21,-3.5151029,-0.6389346,0.0004395838544041444,0.0029404078087725567,0.05309734513274336,0.2569412101888009,0.10458449,0.1584366
Pip4k2c,-3.5162387,-1.0320988,0.0004377072283532903,0.0029285839705809036,0.035398230088495575,0.23369039515637874,0.06822619,0.13487336
Arl15,-3.517031,-0.8254224,0.000436402831755685,0.0029205838329452696,0.415929203539823,0.7622254863325332,0.9663969,1.3573041
Sh3pxd2a,-3.5175726,-0.3557616,0.0004355129448204962,0.0029153544661999833,0.1415929203539823,0.36345072188585964,0.20312625,0.25325733
2700054A10Rik,-3.5193436,-0.42775553,0.00043261587221037713,0.0028974049068526504,0.10619469026548672,0.323361874395443,0.16818781,0.22023885
Zbed6,-3.5194602,-0.3267139,0.0004324259075123127,0.0028968546833347897,0.12389380530973451,0.3473292014473543,0.17632452,0.21658823
Tram1,-3.519833,-0.89169216,0.0004318185436800271,0.002893507298923274,0.061946902654867256,0.266291692043134,0.091400504,0.16345422
Prag1,-3.520497,-1.5357987,0.00043073864925100307,0.002886991146264518,0.035398230088495575,0.23304553433883854,0.060995635,0.16751364
Cables1,-3.5207477,-2.895604,0.0004303319759420345,0.002884985078234148,0.02654867256637168,0.2194318059685451,0.02260365,0.15710759
Cdh12,-3.520771,-0.81358254,0.0004302941640967018,0.002884985078234148,0.415929203539823,0.6851287930355032,0.8957596,1.2661215
Kmt5a,-3.522635,-1.377095,0.0004272792469201537,0.0028666650099237276,0.061946902654867256,0.25991473506968077,0.06274391,0.15546049
Zfp280d,-3.527738,-0.6759289,0.0004191265086689935,0.0028140752843417932,0.36283185840707965,0.73936875291083,0.7068057,0.971373
Dnajc16,-3.529311,-1.4661216,0.00041664311532545667,0.002799500002199305,0.02654867256637168,0.22315766846988858,0.04676996,0.12423742
Ppil4,-3.5307324,-0.2964752,0.00041441069099943734,0.002786590407195916,0.13274336283185842,0.3507326335399276,0.19162443,0.23063718
Tlk2,-3.5315073,-0.2625324,0.0004131985460835724,0.0027791351522567184,0.2920353982300885,0.5980009314656254,0.48873973,0.5630672
Zc3h7b,-3.5317285,-0.35406032,0.00041285282767224146,0.0027775051275796513,0.12389380530973451,0.3419553613011858,0.1742537,0.21777427
Magi3,-3.5328472,-0.49265814,0.00041111016718682966,0.0027664738773629134,0.2743362831858407,0.5536846630602228,0.49661803,0.64445066
Ipmk,-3.535754,-0.6723901,0.0004066131438862799,0.0027368975892345542,0.061946902654867256,0.2662558664421596,0.09901658,0.15347727
Prkag1,-3.5361385,-1.2249309,0.00040602179988261176,0.0027336020453133996,0.061946902654867256,0.26328234156127966,0.07040318,0.1574266
Dnttip1,-3.5387018,-0.9558043,0.00040209999020387137,0.002708555211024824,0.07964601769911504,0.2848851789488769,0.089028694,0.16602759
Hook3,-3.5387542,-0.3489281,0.00040202014194782166,0.002708555211024824,0.3274336283185841,0.6777845448357396,0.6347238,0.75568146
Fbxw7,-3.5397968,-0.49790713,0.00040043512266539107,0.0026993707340740233,0.35398230088495575,0.6924372156342923,0.67747927,0.86215216
Tmem59l,-3.543968,-0.76242495,0.00039415324531447344,0.0026596930440984184,0.10619469026548672,0.314727904560599,0.15054318,0.24341428
Rttn,-3.544096,-0.66962373,0.00039396169276780375,0.0026590682453330535,0.07964601769911504,0.29212195034571703,0.12737061,0.19562581
Ajap1,-3.5441368,-0.4288189,0.0003939007624737738,0.0026590682453330535,0.09734513274336283,0.313079926915774,0.15196633,0.19961128
Gca,-3.5444863,-3.1549456,0.0003933788638831812,0.002656468980281749,0.02654867256637168,0.22054239959875327,0.014923081,0.12567833
Ccdc91,-3.5461817,-1.4049522,0.0003908568091501464,0.0026407650142983236,0.061946902654867256,0.2623150503349694,0.06389106,0.1610225
Ccdc88c,-3.5465603,-0.6980603,0.0003902955318380045,0.0026376360514303774,0.12389380530973451,0.33582918353455377,0.15168625,0.23564765
Synpo,-3.546595,-0.43673635,0.000390243759613039,0.0026376360514303774,0.09734513274336283,0.31526528857521585,0.14906745,0.19686754
Shkbp1,-3.546729,-2.7789917,0.00039004535886149537,0.002637271965930644,0.008849557522123894,0.20363271593880988,0.015982904,0.10488583
Ubn2,-3.5480924,-0.72483593,0.0003880321975403509,0.002624320450014908,0.4336283185840708,0.7864077669902912,0.8763229,1.1991211
Cep192,-3.5484767,-0.9136138,0.0003874661408746275,0.002621151864375942,0.07079646017699115,0.2780783147637302,0.095465,0.172857
Mkx,-3.5485117,-1.2447433,0.0003874147194611493,0.002621151864375942,0.07964601769911504,0.2797621180095296,0.10387911,0.23064253
Map4k3,-3.550207,-0.45200688,0.000384928422369912,0.0026052964002719232,0.3274336283185841,0.6724823558915201,0.63345295,0.7927221
Rad52,-3.5508769,-1.2938944,0.0003839499824306803,0.0025993288052185383,0.061946902654867256,0.26127610790671013,0.061037723,0.14351077
Ip6k2,-3.551407,-0.5670547,0.0003831773865497136,0.002594752111035989,0.12389380530973451,0.34088059327195214,0.1514518,0.21693005
Hibch,-3.5514302,-2.0155861,0.00038314345965120226,0.002594752111035989,0.035398230088495575,0.23243649912227277,0.036392476,0.13964154
Gabra5,-3.5517507,-0.3957629,0.00038267724940226506,0.00259267213601585,0.26548672566371684,0.5477734388994375,0.4866981,0.601482
Reln,-3.551768,-1.4397749,0.0003826518350071405,0.00259267213601585,0.08849557522123894,0.2918711711388959,0.15786938,0.38111958
