names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MY GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Shank3,-3.5456948,-28.32152,0.00039157952419071793,0.012135803708194452,0.0,0.41805064466588093,0.0,0.28926784
Akap11,-3.5458968,-1.2486738,0.0003912795673821213,0.012135803708194452,0.16666666666666666,0.641022893674774,0.33848533,0.67151296
Cdk12,-3.5487618,-1.5568597,0.0003870469961783968,0.0120230668061428,0.16666666666666666,0.6823100825029466,0.3392023,0.7830398
Ppfia1,-3.549027,-28.343578,0.0003866576066109082,0.0120230668061428,0.0,0.4184435158398514,0.0,0.29312953
Dennd4a,-3.5493424,-1.598084,0.00038619452494735243,0.0120230668061428,0.20833333333333334,0.7027750991106825,0.37994608,0.87517226
Cacna1c,-3.549519,-2.0584872,0.0003859354256641793,0.0120230668061428,0.2916666666666667,0.7833851208971749,0.69310945,1.6419377
Mef2a,-3.5500746,-1.3520738,0.00038512217084259284,0.012018853345575458,0.20833333333333334,0.7488481731490411,0.5361947,1.033601
Ppm1a,-3.5504153,-2.253831,0.0003846239213348328,0.01201726135612437,0.08333333333333333,0.5182327940283582,0.10744756,0.4324395
E2f3,-3.552965,-28.474125,0.0003809153459865833,0.01191524487387601,0.0,0.418907818136362,0.0,0.3169089
Pkia,-3.5539114,-1.7318075,0.00037954692811313845,0.011886277340792575,0.16666666666666666,0.6318439944283725,0.26565012,0.69845355
Rlf,-3.5544038,-1.7349771,0.00037883716803681084,0.01187789347158589,0.125,0.589021036465588,0.19923615,0.55036736
Nfyc,-3.5553882,-1.9106168,0.00037742136811468903,0.011847327291170202,0.08333333333333333,0.5187685274474089,0.13744976,0.44081235
Brinp2,-3.556196,-1.9593781,0.00037626338164366914,0.01182479188861449,0.08333333333333333,0.5451980427872424,0.19419678,0.6062469
Slc2a13,-3.5565116,-1.8893659,0.0003758119458660788,0.01182443440915871,0.20833333333333334,0.6620950748241009,0.35696653,0.9513823
Rere,-3.556903,-2.0816407,0.00037525286863737705,0.011820685322727223,0.2916666666666667,0.8525661630772527,0.69790715,1.6626511
Ranbp9,-3.5580766,-1.6581941,0.0003735802982004738,0.011781810578223863,0.16666666666666666,0.6618450658952105,0.30067337,0.7453164
Hmg20a,-3.5588717,-2.1215773,0.00037245122887842336,0.011760005311355152,0.125,0.5871638272795457,0.15756601,0.5554074
Ubl3,-3.559061,-1.8346099,0.00037218287343636006,0.011760005311355152,0.08333333333333333,0.5343047965998786,0.16175736,0.48626423
Sptbn2,-3.5593262,-2.0631633,0.0003718074794741508,0.011760005311355152,0.08333333333333333,0.517339904996607,0.12893938,0.45433268
Satb2,-3.5593262,-29.246292,0.0003718074794741508,0.011760005311355152,0.0,0.419657844923033,0.0,0.4927506
Xkr4,-3.5612953,-2.041863,0.00036902989998998536,0.011707005209835782,0.4166666666666667,0.8610307510982536,1.1229976,2.255541
Acat1,-3.5622923,-1.9941899,0.00036763071617849864,0.011676403479570047,0.041666666666666664,0.4814100503589414,0.1103771,0.3818012
Nmt1,-3.5624943,-2.0866508,0.00036734794184522135,0.011676403479570047,0.041666666666666664,0.481088610307511,0.107470155,0.39333946
Arfgef3,-3.5646527,-1.5473406,0.00036433846520805943,0.01159925895751251,0.16666666666666666,0.6673095467695275,0.36137113,0.8207803
Wdr20,-3.5684137,-2.8864312,0.0003591489051191418,0.011447605077759595,0.041666666666666664,0.47876709882495805,0.060600027,0.37977463
Zer1,-3.5690198,-28.37085,0.0003583194948829096,0.011434732574232519,0.0,0.4208007428836744,0.0,0.2979665
Apex2,-3.5712538,-2.4443753,0.00035527649993909356,0.011351105295319196,0.08333333333333333,0.526054501946498,0.09909972,0.44917676
Ralgps1,-3.5715063,-1.5773411,0.000354934182562354,0.011351105295319196,0.20833333333333334,0.691346119504268,0.3648732,0.8389914
Syne1,-3.5727684,-1.9799988,0.00035322721782376327,0.011312533185845672,0.2916666666666667,0.8179934997678489,0.6898277,1.5930614
Fam171a1,-3.5744345,-2.7721043,0.00035098577899357624,0.011254162149829825,0.08333333333333333,0.5191613986213793,0.07828186,0.44226766
Scn2a,-3.5744596,-1.7316754,0.0003509519203343889,0.011254162149829825,0.2916666666666667,0.7967784563734419,0.71044445,1.4899852
Smim14,-3.57475,-1.695649,0.0003505627652669661,0.011254162149829825,0.125,0.6152005428765313,0.23637056,0.6225739
Zc3h13,-3.5748258,-1.476434,0.0003504613129517969,0.011254162149829825,0.125,0.6175220543590842,0.26812232,0.61824745
Tmem108,-3.5751538,-2.014723,0.00035002200350037573,0.011254162149829825,0.16666666666666666,0.6352369727490268,0.3423042,0.9743701
Rab11fip2,-3.576618,-1.4499979,0.0003480682755087216,0.011227604517310143,0.08333333333333333,0.549591056823458,0.20713596,0.48783693
Htr4,-3.5781074,-29.008419,0.0003460913318238003,0.011177252507338357,0.0,0.4218722097217758,0.0,0.4317913
Fstl4,-3.579117,-2.4669874,0.00034475701075020114,0.011147558217638874,0.08333333333333333,0.5169470338226365,0.14860858,0.6343684
Nrg2,-3.5799248,-2.5917232,0.000343693020375729,0.01112654392469378,0.08333333333333333,0.520447158827101,0.106579,0.51758194
Actr3,-3.580657,-1.9737898,0.0003427314331940093,0.01110879808193369,0.125,0.5623057966355941,0.1593209,0.51785237
Gm3764,-3.5808337,-2.2316926,0.00034249970331450024,0.01110879808193369,0.08333333333333333,0.5384120861459338,0.14482449,0.549243
Huwe1,-3.5820327,-1.704082,0.00034093111824541036,0.011077169464636247,0.20833333333333334,0.7714561234329798,0.4730653,1.0888681
Msi2,-3.5825377,-1.7820314,0.0003402726741516265,0.011069160719678213,0.16666666666666666,0.6521661487910283,0.31238383,0.81582844
Krit1,-3.5832443,-1.5690382,0.00033935285093975606,0.0110526195209106,0.16666666666666666,0.6480588592449731,0.29523754,0.7026164
A230006K03Rik,-3.583724,-2.1764326,0.0003387300106031489,0.011045722554498314,0.16666666666666666,0.6655951998285653,0.4113268,1.1939305
Tom1l2,-3.583888,-1.47458,0.0003385171792907139,0.011045722554498314,0.20833333333333334,0.7137754919818565,0.4161264,0.88961536
Npepps,-3.5839639,-1.5305132,0.000338418991658314,0.011045722554498314,0.20833333333333334,0.7128468873888353,0.38841566,0.863393
Elovl6,-3.584393,-1.7478209,0.0003378630981914338,0.011045722554498314,0.08333333333333333,0.5466980963605843,0.18127398,0.51131487
Nln,-3.5844686,-28.494324,0.00033776508807286716,0.011045722554498314,0.0,0.4226222365084467,0.0,0.32073078
Basp1,-3.5873842,-1.5593381,0.00033401186249517223,0.01095836232630681,0.20833333333333334,0.7494196221293618,0.4609513,1.002769
Fam135b,-3.5893786,-1.869885,0.00033146723437076596,0.010888171867411346,0.25,0.6997749919639987,0.48134312,1.1816405
Rps6ka2,-3.5899212,-28.528618,0.0003307778558808558,0.010878826178113336,0.0,0.42326511661130756,0.0,0.32730862
Vps54,-3.5916884,-1.6695564,0.0003285426517172182,0.010818555210345162,0.125,0.5875924140147862,0.21076168,0.5575329
Stk3,-3.5918903,-1.8905634,0.00032828810178563183,0.010818555210345162,0.125,0.5819493553341191,0.19537385,0.58779496
St3gal3,-3.5942128,-1.5723959,0.00032537401301618505,0.010740540208531808,0.08333333333333333,0.5510911103967999,0.19459997,0.49401668
Meg3,-3.5946293,-1.8319404,0.0003248539446920873,0.010736562723095186,0.625,0.9135326261652202,2.0733657,3.2483697
Rnf150,-3.6008644,-1.7766181,0.00031716108804376867,0.010495219748443429,0.20833333333333334,0.6723454409086039,0.37156835,0.9328812
Jak1,-3.6012933,-2.1377041,0.00031663794261533847,0.01049082801242188,0.08333333333333333,0.5238758527090254,0.12455714,0.45978087
A830082K12Rik,-3.6037169,-2.0255084,0.0003136988384607272,0.010406281221530542,0.08333333333333333,0.5346262366513089,0.16063924,0.53619087
Zfp445,-3.6060014,-1.6061108,0.00031095152566368794,0.010327895543366248,0.125,0.6183077967070253,0.24101456,0.6041487
BC005537,-3.606052,-1.7314885,0.0003108910667584378,0.010327895543366248,0.08333333333333333,0.5492339012107575,0.17097713,0.48192653
Tomm70a,-3.606052,-2.5137918,0.0003108910667584378,0.010327895543366248,0.041666666666666664,0.4852673309761063,0.08024792,0.3901503
Rabgap1,-3.6063547,-1.7379966,0.0003105285443892096,0.010327895543366248,0.20833333333333334,0.7356691310403943,0.39837345,0.96793634
Usp32,-3.60638,-1.794095,0.0003104983520640816,0.010327895543366248,0.20833333333333334,0.7185256616307726,0.3603715,0.9181396
Mphosph9,-3.607579,-2.7861907,0.0003090673784376235,0.010327895543366248,0.08333333333333333,0.5225543769420337,0.07828186,0.44577044
Snap91,-3.607743,-1.6468681,0.0003088720419875891,0.010327895543366248,0.20833333333333334,0.7213114754098361,0.4449277,1.0133562
Nsmf,-3.6114287,-28.47909,0.00030451482524463487,0.010202385728582716,0.0,0.42580092146148074,0.0,0.3178443
Firre,-3.6117315,-28.436314,0.0003041592696237703,0.010202385728582716,0.0,0.4258366370227508,0.0,0.309858
Vamp4,-3.6123374,-28.457384,0.0003034493243602762,0.010192104181950776,0.0,0.4259080681452909,0.0,0.3137701
R3hdm1,-3.6133976,-2.0879357,0.0003022106528175391,0.010163204306892711,0.3333333333333333,0.8396014143362263,0.8077097,1.837924
Chic1,-3.6157074,-3.3651948,0.0002995284944317872,0.010085627375165567,0.041666666666666664,0.4800171434694096,0.043518092,0.37729126
Usp3,-3.6157959,-2.143858,0.0002994263422543231,0.010085627375165567,0.041666666666666664,0.48816029143898,0.11384481,0.42715204
Scaper,-3.6161997,-1.7383559,0.000298959776241392,0.010085627375165567,0.20833333333333334,0.7167041680060002,0.37437043,0.9222904
Pibf1,-3.6164775,-1.8167561,0.0002986394071688445,0.010085627375165567,0.125,0.5852351869709632,0.19175498,0.55655104
Gucy1b1,-3.6166036,-4.0840235,0.0002984938911813116,0.010085627375165567,0.041666666666666664,0.4654094789099611,0.027199639,0.3836441
Mink1,-3.6174746,-3.7089152,0.00029749163936262815,0.010080202206398258,0.041666666666666664,0.47444551591128253,0.034763765,0.38020468
Lncppara,-3.6178153,-3.999528,0.000297100312544154,0.010079653280380577,0.041666666666666664,0.46694524804457305,0.027199639,0.36535275
Smarcc2,-3.618623,-2.5152297,0.00029617464808414767,0.010060951699141653,0.041666666666666664,0.4870531090396086,0.08024792,0.39047205
Cbx6,-3.6186988,-28.526571,0.0002960880056764963,0.010060951699141653,0.0,0.42665809493196183,0.0,0.32691443
Satb1,-3.6188629,-4.152179,0.0002959003618956648,0.010060951699141653,0.041666666666666664,0.4650166077359906,0.034763765,0.48794514
Agfg1,-3.618926,-1.4918187,0.0002958282208736605,0.010060951699141653,0.125,0.5871638272795457,0.23649585,0.55982435
Xpo1,-3.6205668,-1.5558919,0.000293958326550291,0.01003641707040193,0.08333333333333333,0.5545912354012643,0.20275371,0.50733745
Cert1,-3.6219172,-1.5455751,0.0002924275719993238,0.009996856055498514,0.125,0.5882352941176471,0.22568683,0.553365
Plppr5,-3.6222076,-1.8558226,0.0002920995077997663,0.009996856055498514,0.125,0.6067716704168006,0.21944414,0.63562006
Slc4a7,-3.6249719,-1.9202552,0.0002889929897835723,0.009904644943220136,0.125,0.5847351691131826,0.1959542,0.59846306
Wnk2,-3.6260448,-2.086246,0.0002877956227198613,0.009876204830756925,0.125,0.5793421193614058,0.16804759,0.5749627
Asxl3,-3.6265495,-2.6401627,0.0002872337655146172,0.009869528490252896,0.08333333333333333,0.5326975963427265,0.09696599,0.49150014
Specc1,-3.6266506,-1.3763143,0.0002871215174629578,0.009869528490252896,0.16666666666666666,0.6820243580127862,0.4218696,0.85968924
Ankrd11,-3.6285563,-1.5766876,0.00028501052860959103,0.00981824731248681,0.2916666666666667,0.7799207114539805,0.54783094,1.1556123
Napg,-3.6306138,-1.7266117,0.00028274810485108375,0.009752813321371784,0.041666666666666664,0.4901246473088325,0.13775826,0.39797437
Igsf11,-3.632936,-28.799652,0.00028021442651833203,0.009677842725639565,0.0,0.428336726311654,0.0,0.3833975
Ttc19,-3.6347158,-1.82548,0.0002782872728058274,0.009623653822770377,0.125,0.5868423872281153,0.19287919,0.5618934
Odf2,-3.6350312,-1.8843782,0.0002779468778931397,0.009623653822770377,0.125,0.5669845351619701,0.1673596,0.51437813
Hectd4,-3.6356623,-1.659652,0.00027726725829090135,0.009613124168098734,0.16666666666666666,0.7017750633951213,0.3636277,0.8694177
Speg,-3.6362681,-28.388483,0.0002766162888504316,0.00960294532482054,0.0,0.4287295974856245,0.0,0.30113092
Klhl29,-3.6370256,-1.9210273,0.00027580459117755606,0.009587153124115047,0.16666666666666666,0.664488017429194,0.35485575,0.960554
Csnk1g1,-3.6379974,-1.4587681,0.00027476618279315156,0.009563429186077697,0.16666666666666666,0.6858816386299511,0.38508058,0.8290637
Psmd14,-3.6383886,-1.322295,0.000274349157724228,0.009561299439753574,0.16666666666666666,0.6641308618164935,0.3670263,0.7461546
Ypel2,-3.6394994,-4.3675084,0.0002731685743732652,0.009532518952480048,0.041666666666666664,0.4664452301867924,0.027199639,0.45053914
Gabra5,-3.6415188,-2.2690418,0.0002710342489799767,0.009470338452655363,0.08333333333333333,0.5470909675345548,0.15795754,0.60146344
Rit2,-3.6418722,-2.035213,0.0002706623528405348,0.009469658100032774,0.16666666666666666,0.6662380799314261,0.3070236,0.90543795
Foxj3,-3.6432102,-2.08286,0.0002692587887243443,0.009432833967435633,0.08333333333333333,0.5508053859066395,0.13767236,0.48569128
Rsrc1,-3.6450655,-1.4961778,0.0002673236248611968,0.00937726605746783,0.16666666666666666,0.6555234115504125,0.31216437,0.70977443
Cwf19l2,-3.6456587,-28.554623,0.0002667076547598599,0.009367888475029328,0.0,0.4298367798849959,0.0,0.332373
Man1a2,-3.651995,-1.5509776,0.00026021104719182737,0.009151663400581676,0.16666666666666666,0.660630736812029,0.33475995,0.77244157
Nrip1,-3.6527648,-2.1594136,0.00025943180787546267,0.009136215829113607,0.041666666666666664,0.49258902103646557,0.118239276,0.4451407
Phkb,-3.652992,-2.0953255,0.0002592022868186692,0.009136215829113607,0.08333333333333333,0.5355191256830601,0.14670037,0.51593286
Vwa8,-3.6571698,-2.1408746,0.00025501544285449015,0.009004290340998884,0.125,0.5995928426015215,0.17041962,0.5985309
Dyrk1a,-3.6589494,-1.4269819,0.0002532512567457924,0.008953764827315054,0.16666666666666666,0.6788456730597522,0.35126427,0.7568895
Csmd1,-3.659732,-1.2981229,0.000252479143884614,0.008938227399446084,0.7916666666666666,0.9435336976320583,2.7230475,3.583089
Ap2a2,-3.6597824,-1.2602959,0.0002524294060387353,0.008938227399446084,0.08333333333333333,0.5607343119397121,0.24771567,0.5148281
Rsf1,-3.6607292,-1.4433655,0.0002514985211585136,0.008927034694226236,0.20833333333333334,0.6855601985785207,0.36404642,0.78584725
Smad4,-3.660805,-28.466843,0.0002514241896202153,0.008927034694226236,0.0,0.4316225579484982,0.0,0.3155398
Sgcd,-3.6608427,-2.031851,0.0002513870315780371,0.008927034694226236,0.20833333333333334,0.7049537483481553,0.5511771,1.388002
Sel1l,-3.6613982,-1.9600308,0.00025084263834129777,0.008927034694226236,0.08333333333333333,0.5403764420157863,0.14514087,0.4748273
Syt7,-3.663001,-1.5277034,0.0002492775164874933,0.008895201683956102,0.125,0.6349869638201364,0.34271947,0.7786838
Fbxw7,-3.6650963,-1.665625,0.0002472455746427031,0.008834426317352968,0.20833333333333334,0.6915246973106183,0.35840353,0.8618274
Dnmt3a,-3.6673303,-1.5048858,0.0002450961062944664,0.00876928412267951,0.16666666666666666,0.6769170327511697,0.3456557,0.7755879
N4bp2l2,-3.6676586,-1.5500933,0.0002447818457315577,0.00876928412267951,0.16666666666666666,0.6856673452623308,0.33784497,0.77793676
Fam110b,-3.6676962,-1.9462748,0.0002447456092303213,0.00876928412267951,0.08333333333333333,0.5374120504303725,0.15300304,0.4929509
Cpne8,-3.667772,-29.20067,0.00024467315132350667,0.00876928412267951,0.0,0.4324440158577092,0.0,0.48056832
Fam117b,-3.6690342,-1.8942318,0.00024346847815622349,0.008757694789903247,0.08333333333333333,0.5410550376799171,0.15139861,0.47475576
Hdac4,-3.6692615,-1.9563805,0.00024325222877586108,0.008757694789903247,0.08333333333333333,0.5580556448444587,0.16607569,0.5312911
Ldb2,-3.6706371,-2.6396728,0.00024194656309054272,0.008726314295628031,0.125,0.5556269866780956,0.19258414,0.8430866
Anks3,-3.6711042,-28.429605,0.00024150485219306668,0.008722090562402826,0.0,0.4328368870316797,0.0,0.30862147
Stau2,-3.6716092,-1.9602429,0.000241028178000567,0.00871659104020893,0.20833333333333334,0.7400621450766098,0.42636907,1.1213316
Hivep2,-3.6724043,-1.9766439,0.00024027920567862545,0.008701215979224616,0.3333333333333333,0.8253509053894782,0.839675,1.8209883
Cadm3,-3.6732247,-28.51166,0.00023950874543399127,0.008685020229165109,0.0,0.43308689596057004,0.0,0.32404256
Rimbp2,-3.6736033,-1.719782,0.00023915393071191144,0.008683873132741974,0.125,0.6357727061680775,0.31733653,0.8020632
Ckap5,-3.674449,-1.7257564,0.00023836329098546582,0.008666876358294271,0.16666666666666666,0.666130933247616,0.27854797,0.7238759
Cpt1c,-3.6753452,-2.2876189,0.0002375281257292106,0.008648212382579795,0.08333333333333333,0.5319832851173256,0.111424096,0.4545687
Abhd2,-3.6753452,-28.528824,0.0002375281257292106,0.008648212382579795,0.0,0.43333690488946036,0.0,0.32734916
Eefsec,-3.6754966,-1.9989389,0.00023738724256429386,0.008648212382579795,0.041666666666666664,0.4955891281831494,0.11663485,0.40177345
Nrxn1,-3.6766074,-1.1999916,0.00023635649251571662,0.00864067884883987,0.8333333333333334,0.9668559591413979,2.8242943,3.6219704
Strada,-3.6780083,-4.009938,0.00023506233087135535,0.008605074700971823,0.041666666666666664,0.473195471266831,0.027199639,0.3675673
Samd5,-3.6789927,-3.625217,0.00023415690114934025,0.008583623375010604,0.041666666666666664,0.48358869959641415,0.060600027,0.57148695
Ppp4r4,-3.680356,-3.8487866,0.00023290863106465327,0.008549528574736658,0.041666666666666664,0.47765991642558664,0.034763765,0.41189706
Foxn3,-3.6807725,-1.6372209,0.00023252846251449255,0.008547250051661306,0.20833333333333334,0.6989892496160577,0.4093125,0.94519776
Cnot2,-3.6809871,-1.4463658,0.00023233284544972612,0.008547250051661306,0.16666666666666666,0.6967748848173149,0.3825054,0.81970024
Zyg11b,-3.68129,-1.8345026,0.00023205694308194472,0.008547250051661306,0.125,0.5745205185899497,0.1776445,0.52669656
Ecpas,-3.6813405,-1.7696246,0.00023201098925826233,0.008547250051661306,0.20833333333333334,0.7528483160112861,0.45258626,1.0823467
Samd12,-3.6813405,-2.2067451,0.00023201098925826233,0.008547250051661306,0.20833333333333334,0.7502410800385728,0.4941711,1.3738313
Nr6a1,-3.6824007,-2.067918,0.00023104792947545807,0.008547250051661306,0.16666666666666666,0.6259866423800851,0.22051637,0.7102273
Ttc8,-3.6844707,-2.7195277,0.0002291784728803417,0.008493828367303148,0.08333333333333333,0.5286260223579413,0.080647536,0.44031674
Scamp1,-3.6845841,-2.1465688,0.00022907629278518576,0.008493828367303148,0.08333333333333333,0.5543055109111039,0.13508238,0.4949324
Diaph2,-3.6861746,-1.7876091,0.00022765025358879832,0.008460528788286322,0.25,0.7715632701167899,0.5576844,1.2747093
Pigk,-3.6867805,-1.6560827,0.00022710919553738478,0.00845211091979159,0.08333333333333333,0.5635558412800458,0.20839912,0.5482599
Clk1,-3.6870077,-1.5861534,0.00022690661012409784,0.00845211091979159,0.125,0.5961641487195971,0.22154963,0.5565498
Chd9,-3.6875503,-1.7718616,0.00022642334245204194,0.0084499933495644,0.25,0.7916711311118254,0.521046,1.2045006
Tafa2,-3.6890523,-2.1376996,0.00022509095878718845,0.008411952799181855,0.25,0.7282402942962248,0.61754984,1.5601981
Tut4,-3.6892796,-1.749304,0.00022489006371992785,0.008411952799181855,0.16666666666666666,0.6927747419550698,0.31668463,0.81206805
A930015D03Rik,-3.6894057,-2.514909,0.0002247785280858287,0.008411952799181855,0.08333333333333333,0.5406978820672167,0.09909972,0.46714395
Myo9b,-3.6913998,-28.45538,0.00022302314208317003,0.00836959752482511,0.0,0.43522982963677276,0.0,0.31339684
Trpc1,-3.6934447,-2.6385875,0.0002212366830431079,0.008314167375340293,0.08333333333333333,0.5438408514589806,0.09696599,0.49107704
Ppp3cc,-3.694732,-3.7685685,0.00022011877691365623,0.008283741646596558,0.041666666666666664,0.48176720597164185,0.034763765,0.39347026
Zdhhc21,-3.695338,-1.9631122,0.0002195945404627743,0.008275603509445647,0.08333333333333333,0.5434836958462802,0.1447361,0.47450125
Acadsb,-3.695401,-3.1634855,0.00021953999996089104,0.008275603509445647,0.041666666666666664,0.49287474552662597,0.0534479,0.40006357
Zfp608,-3.695666,-1.7233245,0.00021931106870150887,0.008275603509445647,0.16666666666666666,0.6587378120647166,0.33173582,0.83245033
Umad1,-3.6965497,-1.8187745,0.000218549582164145,0.008271024327817712,0.125,0.6030215364834458,0.21236919,0.60687774
Phactr1,-3.6968524,-2.0728693,0.000218289073027747,0.008271024327817712,0.4583333333333333,0.8893889067466695,1.213203,2.3930614
Epc2,-3.6974456,-2.108169,0.00021777975361171706,0.008265172287495534,0.08333333333333333,0.557484195864138,0.13943833,0.49780887
Ndst3,-3.700109,-4.1711698,0.0002155069522788263,0.008190483462138702,0.041666666666666664,0.4753026893817636,0.043518092,0.5885151
Strn3,-3.7012448,-1.7095101,0.00021454430314327402,0.008165446778271633,0.25,0.7840280010000357,0.53532046,1.1986074
Cacna1d,-3.7037945,-1.8908417,0.00021239837253738403,0.00809524009940356,0.25,0.7255973427622415,0.44411126,1.1227995
Spata5,-3.7042868,-2.6098995,0.0002119863875803292,0.008091014537334441,0.08333333333333333,0.5465195185542341,0.09696599,0.48340586
Arpc2,-3.704413,-1.6881821,0.00021188087135802787,0.008091014537334441,0.125,0.5964141576484875,0.22776185,0.6011803
Tent4b,-3.704943,-3.1379979,0.00021143824159039013,0.008091014537334441,0.041666666666666664,0.49458909246758814,0.055213872,0.4052763
Uvrag,-3.7061043,-1.7205536,0.00021047170421599286,0.008067581586710025,0.125,0.6050930390371084,0.22504775,0.6052767
Atrx,-3.7067983,-1.7297249,0.0002098958663813486,0.00805700275666691,0.25,0.803992999749991,0.525486,1.1917199
Prkn,-3.7068362,-2.0053349,0.00020986449963829995,0.00805700275666691,0.3333333333333333,0.8323511553984071,0.72697526,1.6660249
Setd3,-3.7073917,-3.7482643,0.00020940495955230795,0.00805700275666691,0.041666666666666664,0.485017322047216,0.034763765,0.38891304
Pou2f1,-3.7080605,-1.5546408,0.00020885267742316556,0.008051465484017873,0.125,0.6359869995356977,0.28271165,0.67283136
Mat2a,-3.7081995,-2.179614,0.00020873822439130088,0.008051465484017873,0.125,0.5762348655309119,0.14221132,0.52610415
Pspc1,-3.7095246,-1.5849212,0.00020764867913102765,0.008028086342806781,0.125,0.6140576449158899,0.24349195,0.6027109
Cpeb2,-3.7096636,-1.8215089,0.00020753484591980425,0.008028086342806781,0.125,0.595306975249116,0.21741988,0.6197211
Atl1,-3.7102315,-2.8645358,0.00020706977466396947,0.008028086342806781,0.08333333333333333,0.5350191078252795,0.07828186,0.46564323
Kifap3,-3.711153,-1.2699468,0.00020631740719790124,0.008011197588739315,0.20833333333333334,0.7339904996607022,0.49958995,0.94109166
Myh10,-3.7117841,-2.1326423,0.00020580356947234353,0.008002810291927454,0.08333333333333333,0.5523054394799815,0.1408756,0.5088637
Hmgcll1,-3.712453,-2.3901682,0.0002052602140247079,0.007993249204121596,0.125,0.5624129433194043,0.14359789,0.59304845
Wdfy3,-3.7141821,-1.8151382,0.00020386192829435767,0.007950319322597084,0.20833333333333334,0.7510982535090539,0.407604,1.0191286
Syt17,-3.714422,-28.854975,0.00020366871348874565,0.007950319322597084,0.0,0.43794421229329616,0.0,0.39577013
Prkar1b,-3.7152677,-3.7941167,0.00020298874903859284,0.007939312498787467,0.041666666666666664,0.4852316154148362,0.034763765,0.39926392
Rasgrp1,-3.718524,-2.5709915,0.00020039024444571638,0.007849104764222155,0.041666666666666664,0.4999464266580949,0.10868734,0.52012944
Arid2,-3.7186377,-2.6893744,0.00020030016551001782,0.007849104764222155,0.08333333333333333,0.5408407443122969,0.089977644,0.4745542
Ppp6r2,-3.7190163,-1.7022747,0.0002000001770634524,0.007849104764222155,0.125,0.6271652559019965,0.23910795,0.63073605
Csrnp3,-3.7201018,-1.8283569,0.00019914254793216175,0.007834495260522966,0.16666666666666666,0.718061359334262,0.42806014,1.063816
Frmd4b,-3.7205687,-2.616623,0.0001987746320598846,0.00783148733643563,0.125,0.5678417086324512,0.162282,0.73266035
Tulp4,-3.7208085,-1.3037374,0.00019858595055674547,0.00783148733643563,0.16666666666666666,0.6779884995892711,0.38912284,0.7767147
Spata7,-3.72096,-2.0304728,0.0001984668700067739,0.00783148733643563,0.041666666666666664,0.5011964713025465,0.11568111,0.40614632
Focad,-3.721793,-1.8986447,0.00019781312531875976,0.007828039289123822,0.20833333333333334,0.694524804457302,0.37790275,0.9977869
Cnot1,-3.721932,-1.502581,0.00019770436477828003,0.007828039289123822,0.16666666666666666,0.636237008464588,0.27644205,0.64304864
Sergef,-3.7221844,-3.26016,0.00019750676227341772,0.007828039289123822,0.041666666666666664,0.4958748526733098,0.0534479,0.4226569
Opcml,-3.7222853,-1.9072578,0.00019742777324338771,0.007828039289123822,0.625,0.9257830636808457,1.9060184,3.1125846
Myo1d,-3.722601,-28.832901,0.00019718112379161633,0.007828039289123822,0.0,0.43890853244758743,0.0,0.3907954
Hs2st1,-3.7237368,-1.8055078,0.00019629558101365104,0.007825611664446296,0.125,0.6360584306582378,0.24618982,0.6809482
Ccnl1,-3.7241533,-3.724314,0.00019597181933060501,0.007824313202694437,0.041666666666666664,0.4870888246008786,0.034763765,0.38359445
Fer,-3.7251124,-1.6043463,0.00019522809384211353,0.007806218573716653,0.16666666666666666,0.6545233758348512,0.31628904,0.75667584
Carmil1,-3.7258193,-2.5954704,0.0001946817835949651,0.007795975447387053,0.08333333333333333,0.549591056823458,0.1158139,0.5550963
Mnat1,-3.7264378,-1.819372,0.00019420494087309714,0.007788487703373314,0.125,0.5943426550948249,0.20164448,0.5813702
Lmo3,-3.7269554,-2.8076823,0.00019380679362728927,0.007784138332982455,0.041666666666666664,0.5008750312511161,0.097357504,0.5399625
Tlk2,-3.7284572,-1.9590324,0.0001926555352096238,0.007749482381860167,0.125,0.5972356155576984,0.1777256,0.5631578
Ccnd2,-3.7286592,-28.779335,0.00019250123521958766,0.007749482381860167,0.0,0.4396228436729883,0.0,0.37893447
Orc3,-3.729568,-28.546103,0.00019180832136545876,0.007738572965600416,0.0,0.43972999035679844,0.0,0.33070657
Arhgap35,-3.730401,-1.5475706,0.0001911752101043363,0.0077246284142910016,0.125,0.6220222150791099,0.25911486,0.62307054
Usp31,-3.7304769,-28.539282,0.0001911177520271044,0.0077246284142910016,0.0,0.4398371370406086,0.0,0.32937828
Rars2,-3.7309563,-2.554154,0.00019075422759711795,0.0077246284142910016,0.041666666666666664,0.501553626915247,0.08163448,0.40517876
Map6,-3.7329001,-2.0220125,0.00018928763992930795,0.007683019463595928,0.041666666666666664,0.5026965248758885,0.12031429,0.41822907
Mecp2,-3.7332788,-2.262061,0.00018900317718195217,0.007683019463595928,0.125,0.5977713489767492,0.15057766,0.57633317
Mark2,-3.733872,-1.542223,0.00018855832659119302,0.007676609447735389,0.16666666666666666,0.6538447801707203,0.30446467,0.71124697
Dync1i2,-3.7347555,-1.6216276,0.00018789760714557998,0.007661318215480628,0.20833333333333334,0.7342047930283224,0.45507082,1.0200588
Pds5b,-3.7355506,-1.7466499,0.00018730482083175536,0.007648754613600709,0.16666666666666666,0.6735240544305153,0.2968505,0.7700197
