names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Mature GC (for_DEGs),mean_expr_Rest (for_DEGs)
Itgb5,-6.7245584,-3.0065398,1.7612556238744762e-11,1.4597451762340276e-10,0.02530459231490159,0.11219681754982234,0.017073946,0.12961529
Gm13844,-6.727924,-1.1072323,1.7210068843288483e-11,1.4268267504448057e-10,0.04076850984067479,0.13119882589216747,0.027706733,0.058762863
Stk40,-6.7291894,-0.47328663,1.706110275439901e-11,1.4149130586750044e-10,0.1513589503280225,0.25386219681754985,0.10452305,0.14233328
Anks1,-6.731768,-0.4388802,1.676133469465557e-11,1.39048182539486e-10,0.2985004686035614,0.40974046037386064,0.23731418,0.30974
Fxyd5,-6.7352033,-3.1389396,1.6370072841041782e-11,1.358443042738705e-10,0.007497656982193065,0.09551212729800711,0.005809113,0.05004657
Rel,-6.738431,-1.8215268,1.601059051023424e-11,1.3290224498300712e-10,0.03139643861293346,0.12030743086667696,0.020800723,0.0716611
Dusp10,-6.740803,-4.3054023,1.5751381813017878e-11,1.307909855734828e-10,0.006560449859418931,0.09419898038004017,0.0037551296,0.071750075
Mb21d2,-6.7516327,-0.48754743,1.4619045743951323e-11,1.2157652712472054e-10,0.19212746016869728,0.29433801946547195,0.13858469,0.1893069
Tmem130,-6.752823,-0.45085138,1.4499592902613066e-11,1.2062045241275948e-10,0.253514526710403,0.36590452649467015,0.19275743,0.25508884
Osbpl9,-6.760631,-0.39857715,1.3739190660665331e-11,1.1443647025792854e-10,0.5342080599812559,0.5966321643750966,0.48358533,0.59870845
Itfg1,-6.7626634,-0.3894191,1.3547789592064622e-11,1.1294728710480186e-10,0.598875351452671,0.6383052680364592,0.552922,0.6765649
Lipa,-6.7640915,-1.0103047,1.3414849463295494e-11,1.1187368251978581e-10,0.07216494845360824,0.16429785261856944,0.049048945,0.09645871
Gatad2a,-6.764524,-0.7637842,1.3374805742620421e-11,1.1157436519845101e-10,0.10684161199625117,0.2022632473350842,0.07229363,0.11982217
Siglech,-6.764964,-3.2034407,1.3334238150638913e-11,1.1127049040610795e-10,0.026241799437675725,0.11331685462691178,0.017576082,0.15128982
Pgm2,-6.7666245,-0.8394942,1.3182166170621892e-11,1.100698586092636e-10,0.07872539831302718,0.1717132705082651,0.051011864,0.08952081
Dlx1as,-6.7731967,-1.7513566,1.2596744937654787e-11,1.0521434145936715e-10,0.05107778819119025,0.1391549513363201,0.03200619,0.10390947
Gm4924,-6.773336,-0.39152807,1.2584626722466439e-11,1.0514580846787103e-10,0.2057169634489222,0.31496215047118803,0.15405956,0.19761324
Dhcr24,-6.779058,-0.7545561,1.2096210123325621e-11,1.0115940429933378e-10,0.13261480787253982,0.22976208867603892,0.0893071,0.14635214
Herc4,-6.7897763,-0.3951012,1.123074163331166e-11,9.398007713705521e-11,0.542642924086223,0.6010736907152788,0.4908568,0.6061491
Bcl7c,-6.7918863,-1.0163777,1.1067660020406777e-11,9.264424446988476e-11,0.06513589503280225,0.15761625212420824,0.043805603,0.08671054
Rtl1,-6.7929525,-1.625147,1.0986143120730332e-11,9.199054710315489e-11,0.02577319587628866,0.11578866059014367,0.01735646,0.052599452
Entpd7,-6.7948527,-0.47179842,1.0842336687258822e-11,9.081470909808121e-11,0.14058106841611998,0.2435501313146918,0.09619744,0.13106164
Wwtr1,-6.804544,-3.6809015,1.0136980823739837e-11,8.495966148904848e-11,0.00937207122774133,0.097906689324888,0.006343546,0.07845575
9530036O11Rik,-6.807489,-1.7557906,9.931679987490126e-12,8.326497387327916e-11,0.02577319587628866,0.11567279468561718,0.018681837,0.061738092
Mthfd1l,-6.8131566,-0.47612664,9.547999963266647e-12,8.00732706033005e-11,0.1635426429240862,0.26668469025181524,0.12126191,0.16494542
Dip2b,-6.8142176,-0.3234926,9.477832055296936e-12,7.950963076048351e-11,0.7357075913776945,0.7145450332148926,0.76702136,0.89332557
Mctp2,-6.8166895,-3.254613,9.316246205010883e-12,7.817849329439177e-11,0.01218369259606373,0.10091920284257686,0.007994997,0.07381819
Slit2,-6.819636,-0.49824926,9.127158779533097e-12,7.661566898033562e-11,0.5791940018744143,0.5723389463927082,0.6852276,0.8713847
Sparc,-6.82305,-2.0737815,8.912760044663843e-12,7.48393320000367e-11,0.06560449859418932,0.15263401822956899,0.0467671,0.18362129
Smox,-6.8245406,-1.4919322,8.820706655635065e-12,7.408952417534048e-11,0.052014995313964384,0.14282403831299242,0.031470396,0.086107016
Plekho1,-6.829848,-1.1353276,8.500475732893738e-12,7.142207096399461e-11,0.06982193064667291,0.16221226633709254,0.04807616,0.10272618
Gmcl1,-6.8312187,-0.3892561,8.419620476262486e-12,7.076484272667282e-11,0.39128397375820057,0.4952494979144137,0.31402797,0.39419666
Cyp2j6,-6.8317504,-2.1175992,8.388466621299611e-12,7.052506198821045e-11,0.03280224929709466,0.12208404140274988,0.020797126,0.08727679
Cpne2,-6.834832,-2.3651404,8.210116693962943e-12,6.904720988005768e-11,0.01780693533270853,0.10740769349606057,0.012363331,0.06212155
A830019P07Rik,-6.8349724,-3.7385185,8.202069820022193e-12,6.900113214276654e-11,0.008434864104967198,0.09740460373860652,0.0050122263,0.064916156
Pik3cd,-6.8360167,-1.3431883,8.142557081023402e-12,6.852192570219192e-11,0.05670103092783505,0.14842422369843966,0.03589195,0.088666126
Fam98a,-6.8373623,-0.38507307,8.066449445926623e-12,6.79240039523812e-11,0.19962511715089035,0.3111771975899892,0.14579795,0.18646379
Spg11,-6.837598,-0.43073863,8.053220063939187e-12,6.783386304640938e-11,0.20852858481724462,0.3191333230341418,0.14987996,0.19717118
Lactb2,-6.840426,-0.4798711,7.895809388418469e-12,6.654968578005153e-11,0.16026241799437677,0.2655260312065503,0.11358633,0.15508436
Rusc2,-6.8415546,-0.38777947,7.833829835430816e-12,6.604800993976342e-11,0.21649484536082475,0.32936814460064884,0.16073567,0.20550738
Aatk,-6.8429437,-0.561527,7.7582130787538e-12,6.543100609733667e-11,0.3270852858481724,0.4373551676193419,0.25607407,0.35817796
Gm2694,-6.8495173,-3.485764,7.409951642871328e-12,6.25920781653419e-11,0.007966260543580132,0.09717287192955353,0.00454868,0.049811784
Wrn,-6.858236,-0.421139,6.971602876709397e-12,5.896347790279556e-11,0.2985004686035614,0.4112467171327051,0.22936068,0.2965312
Klhl13,-6.8633304,-1.0174178,6.7273499965505405e-12,5.691558388139579e-11,0.09559512652296158,0.18805036304650086,0.06661314,0.13053435
Zmat1,-6.8633885,-0.40574718,6.724596348436785e-12,5.6910205947242966e-11,0.29662605435801315,0.4109763633554766,0.23270512,0.2979574
Dock5,-6.8638287,-3.9669435,6.703913813858151e-12,5.675304479469707e-11,0.00937207122774133,0.09852464081569597,0.006464746,0.09660057
Kif9,-6.8663893,-0.95792955,6.58471639547996e-12,5.5779107675456025e-11,0.060449859418931585,0.15390854317936042,0.039699715,0.07572767
Vmn2r85,-6.874624,-0.6292641,6.215373909752285e-12,5.2667012600139986e-11,0.08013120899718838,0.17708172408465936,0.056697745,0.08639105
Dusp26,-6.8766055,-1.8077314,6.1295495845255365e-12,5.1956150579243274e-11,0.029522024367385193,0.12023018693032597,0.02141505,0.073046654
Kcnk13,-6.8769064,-1.438927,6.1166331500862034e-12,5.1863027056742275e-11,0.08059981255857544,0.17082496524022864,0.05944839,0.15363337
Plekha1,-6.8787937,-0.4648963,6.0361538893706464e-12,5.1229139294816574e-11,0.5646672914714151,0.6174880271898656,0.50565934,0.64620715
Npas4,-6.8843694,-2.2604706,5.804409557015409e-12,4.9340235620690936e-11,0.017338331771321464,0.10771666924146454,0.012076212,0.056582257
Gm15246,-6.8874497,-0.93176085,5.680152020058904e-12,4.832985585148282e-11,0.06232427366447985,0.15587826355631082,0.044642575,0.08350411
Hdac11,-6.891962,-0.56809753,5.502811667232384e-12,4.686546735294268e-11,0.1358950328022493,0.23833616561099955,0.09649977,0.13993391
Ctnnal1,-6.898686,-0.46398163,5.248576785090209e-12,4.4771193084245684e-11,0.24835988753514526,0.35771666924146456,0.18293276,0.2444194
Ankrd13b,-6.9036536,-0.4235555,5.068186052559358e-12,4.324616044213082e-11,0.1682286785379569,0.27668778000926925,0.11687825,0.15382716
Fli1,-6.9063506,-3.788288,4.972792906704558e-12,4.24456624533518e-11,0.014058106841611996,0.10354549667851073,0.010215534,0.13266142
Slc36a1,-6.9082284,-0.9818216,4.90743302366891e-12,4.190108844804055e-11,0.07357075913776945,0.16846902518152326,0.048416004,0.09346499
Hbp1,-6.911776,-0.65415925,4.786223253992775e-12,4.08921522527141e-11,0.13636363636363635,0.23655955507492663,0.09773902,0.14978075
Hcrtr2,-6.913448,-2.0198328,4.7301353338271674e-12,4.042580674934351e-11,0.030927835051546393,0.12138884597559092,0.021436563,0.08422309
Dtx4,-6.9137053,-0.5664707,4.7215531096302645e-12,4.036529814055527e-11,0.14901593252108716,0.2516607446315464,0.10511359,0.1519805
Ptprr,-6.9140935,-0.3795324,4.70863904856469e-12,4.026770567629956e-11,0.5552952202436738,0.574656264483238,0.5391843,0.6573391
Ebf4,-6.9156804,-0.53800917,4.65623074643521e-12,3.9844879030800665e-11,0.13120899718837864,0.23285184613007878,0.089861214,0.1279688
Itgb1,-6.9197545,-0.5046008,4.5242749671338946e-12,3.875271545007579e-11,0.3373945641986879,0.44805345280395487,0.2581205,0.34911332
C030029H02Rik,-6.922829,-4.1004972,4.427122392746585e-12,3.793264626693263e-11,0.008903467666354265,0.09879499459292446,0.0064130765,0.10468897
6720407P12Rik,-6.929756,-1.396128,4.215665704502172e-12,3.615542211298224e-11,0.041237113402061855,0.13370925382357485,0.02941445,0.07563326
Epb41l5,-6.930761,-0.94275564,4.1858244221143156e-12,3.59109521782285e-11,0.07919400187441425,0.17360574694886452,0.05909736,0.11066496
Thoc2l,-6.9452085,-0.33498037,3.779017950057116e-12,3.248311334550054e-11,0.577788191190253,0.6172176734126371,0.52728707,0.6290343
Fxyd7,-6.9469204,-1.3402654,3.7334603550633764e-12,3.2101785516976936e-11,0.05951265229615745,0.15329059168855244,0.04388251,0.10758329
Cfh,-6.9502106,-3.515948,3.647407858472752e-12,3.1371910741729464e-11,0.01780693533270853,0.10771666924146454,0.01287954,0.138272
Scpep1,-6.951679,-0.9324207,3.6096350267368946e-12,3.1056962269747157e-11,0.06982193064667291,0.16487718214120192,0.0471676,0.088171065
Stac2,-6.956467,-2.4854586,3.4891153438208006e-12,3.0039259624628294e-11,0.014526710402999063,0.10566970492816313,0.01027845,0.056245614
Nln,-6.967314,-0.39891848,3.2304947350618223e-12,2.7866257955412895e-11,0.31724461105904406,0.4308666769658582,0.2561989,0.325715
Vopp1,-6.9697995,-0.40754312,3.173925669456315e-12,2.7387085015507765e-11,0.29381443298969073,0.4095087285648077,0.22633867,0.29036313
Apbb2,-6.981185,-0.29756826,2.9270052687275352e-12,2.5272696520150665e-11,0.7099343955014058,0.6778155414799938,0.7310202,0.84327054
Rnft2,-6.9818363,-0.4997493,2.913462791250144e-12,2.5163852523590924e-11,0.1738519212746017,0.28139966012668005,0.11713038,0.16187033
Lair1,-6.9841776,-3.4847255,2.865296245437375e-12,2.4763753655484806e-11,0.015932521087160263,0.10655801019619959,0.010254091,0.10919576
Ifitm10,-6.986794,-1.7315302,2.8123835914418676e-12,2.4314268694351025e-11,0.05388940955951265,0.14622277151243626,0.03627989,0.115727976
C230057M02Rik,-6.993511,-0.3680791,2.680903717340914e-12,2.3199962281787553e-11,0.18697282099343954,0.29731191101498533,0.13099219,0.16605295
Fam20a,-6.9980025,-4.5652304,2.596370161804169e-12,2.2482908877756372e-11,0.005154639175257732,0.09616870075699058,0.0033906468,0.07733733
Hook2,-6.9985094,-0.47928196,2.587000579911692e-12,2.2408995996849504e-11,0.12371134020618557,0.22759925845821102,0.0881597,0.12087089
Lzts2,-7.0002966,-1.9598237,2.554213677554349e-12,2.213926500512431e-11,0.030459231490159326,0.12258612698903136,0.020003762,0.075664885
C730002L08Rik,-7.0101285,-2.8204172,2.380992866907333e-12,2.0657823162350674e-11,0.01218369259606373,0.10381585045573923,0.0080168545,0.055298347
Gm15494,-7.012676,-1.9291396,2.3380310072869907e-12,2.029163215949659e-11,0.022024367385192128,0.11451413564035223,0.013463393,0.050330956
Vwa5b2,-7.02621,-0.4424367,2.1221904011814866e-12,1.8448157903509073e-11,0.14386129334582942,0.24845512127298008,0.103750005,0.13850805
Csf1r,-7.0279245,-2.5353448,2.0962793295157442e-12,1.822881086863691e-11,0.04358013120899719,0.13397960760080332,0.031189304,0.16860999
Cnp,-7.0305834,-1.373691,2.056721038199137e-12,1.7896403593397285e-11,0.10590440487347703,0.19836242854935887,0.08091135,0.19752508
Fam241a,-7.0390806,-2.4586158,1.9351269678506965e-12,1.68438165293645e-11,0.01499531396438613,0.10725320562335856,0.009957139,0.053547215
Dpysl5,-7.044208,-0.5946216,1.865193857478908e-12,1.6256165731579065e-11,0.14386129334582942,0.24490190020083424,0.10318776,0.15198648
Rusc1,-7.0443153,-0.53918374,1.8637589462201145e-12,1.6248930202769137e-11,0.1513589503280225,0.25923065039394405,0.10783006,0.15311024
Fbxo42,-7.0464253,-0.40304413,1.8357274929771236e-12,1.6009736363614187e-11,0.36176194939081535,0.47895102734435346,0.29210144,0.3705798
Clgn,-7.0490127,-0.63117814,1.8019178978938819e-12,1.5725084091071325e-11,0.09137769447047797,0.19187393789587517,0.06386655,0.097258896
Rabl2,-7.0587363,-0.86612403,1.6802382558432288e-12,1.467750387987892e-11,0.05951265229615745,0.1564575930789433,0.04169999,0.07475129
Ypel2,-7.0612164,-0.6667711,1.6505135094429624e-12,1.4422535934547123e-11,0.3828491096532334,0.47292600030897575,0.31433588,0.46143377
Atg16l2,-7.0629354,-0.565117,1.630216314776657e-12,1.4254445941441188e-11,0.11246485473289597,0.2148540089602966,0.08086604,0.117438555
Sgpl1,-7.069491,-0.4947373,1.5550310753266197e-12,1.3610320844959698e-11,0.19212746016869728,0.30318245017766104,0.1378115,0.18913312
Ccdc173,-7.0700226,-0.87399536,1.5490845988843576e-12,1.356269246400218e-11,0.07450796626054358,0.17202224625366908,0.05003777,0.08987634
Bscl2,-7.0708423,-0.5446197,1.5399595098858122e-12,1.3487194273348035e-11,0.15651358950328023,0.26440599412946086,0.11274267,0.16048425
Zfp948,-7.0748773,-0.40660918,1.4958096889903683e-12,1.3109069257394388e-11,0.18744142455482662,0.30059477830990267,0.13758668,0.17858356
Pld5,-7.0787997,-2.570002,1.454084682403768e-12,1.2751715214160982e-11,0.029053420805998126,0.12073227251660745,0.018733654,0.106421724
Lrrc8d,-7.0860415,-0.45914626,1.3800253935566117e-12,1.2114107260655392e-11,0.36035613870665417,0.4750115865904527,0.29288334,0.38376537
Tbc1d4,-7.086186,-1.3508044,1.378583445955136e-12,1.210540431137729e-11,0.06654170571696345,0.1607832535145991,0.047106408,0.11602306
Traf3,-7.086452,-0.4344741,1.3759391032046524e-12,1.208613393367408e-11,0.43158388003748827,0.5174571296153252,0.37141812,0.47489905
Wdr44,-7.092491,-0.45549935,1.3171898671438549e-12,1.1577655129262473e-11,0.3345829428303655,0.4504866367990113,0.2710282,0.35549617
Lcp1,-7.093751,-3.574284,1.3052502371212832e-12,1.1476463963170445e-11,0.011246485473289597,0.10354549667851073,0.007756342,0.08869658
Spata6,-7.093857,-3.6792197,1.3042524191791557e-12,1.1471444354613392e-11,0.008434864104967198,0.10088058087440135,0.005324959,0.06615814
Vav2,-7.097182,-3.5395348,1.2732655200909924e-12,1.1206237970797565e-11,0.009840674789128397,0.1023095936968948,0.006138969,0.06915633
Esr1,-7.097968,-2.6739943,1.2660433908576134e-12,1.1146325659352579e-11,0.01358950328022493,0.1064035223234976,0.010159248,0.06313085
Rgsl1,-7.0988965,-2.0929465,1.2575691679962621e-12,1.107534694987203e-11,0.01874414245548266,0.11204232967712034,0.012908935,0.053947166
Pmepa1,-7.101061,-0.7436998,1.2380284619418504e-12,1.0906827794222139e-11,0.15885660731021556,0.26228178587980844,0.11679759,0.18851307
2610203C22Rik,-7.103192,-2.2734394,1.2190805323211268e-12,1.0743422073948402e-11,0.029053420805998126,0.12223852927545188,0.019526165,0.091057256
Adcy3,-7.107477,-0.39888301,1.1818318468908982e-12,1.0421995971761875e-11,0.21180880974695407,0.3279005098099799,0.15379854,0.19820021
Kcna6,-7.1138477,-0.648078,1.1285161885480755e-12,9.95509848532068e-12,0.18791002811621368,0.2925227869612235,0.1350572,0.20424928
Gm34466,-7.1178646,-2.8082175,1.0961192707954294e-12,9.675665179458998e-12,0.011715089034676664,0.10474277769195119,0.007985675,0.05463692
Klf8,-7.12769,-0.3830695,1.020675373982953e-12,9.024530206950296e-12,0.30178069353327086,0.4193959524177352,0.25763246,0.32442242
Folh1,-7.1324763,-3.9210055,9.857906241459192e-13,8.724701604348105e-12,0.00937207122774133,0.1020778618878418,0.0064586424,0.09362598
Rufy1,-7.1344748,-0.44250417,9.71572809663958e-13,8.60737269886929e-12,0.2591377694470478,0.3754441526340182,0.19600809,0.25794342
Pcsk6,-7.1481943,-2.6638515,8.792670570001663e-13,7.797328653991574e-12,0.02296157450796626,0.11605901436737216,0.0148156965,0.09037927
Zdhhc9,-7.148942,-0.7065846,8.744934896301565e-13,7.757556971397262e-12,0.15182755388940955,0.2560636490035532,0.10556315,0.16694859
Bean1,-7.150501,-2.4609468,8.646191477628599e-13,7.675030228076659e-12,0.01499531396438613,0.10872084041402749,0.009731676,0.052442472
Inpp5d,-7.153659,-3.5523763,8.449490298272069e-13,7.515319573471384e-12,0.019212746016869727,0.11169473196354086,0.013994512,0.1530112
G630016G05Rik,-7.1550465,-3.8370078,8.364454976998394e-13,7.444614283933317e-12,0.006091846298031865,0.09929708017920594,0.0036780266,0.051318817
Msrb2,-7.1568923,-0.69822735,8.25265918260227e-13,7.347546462442777e-12,0.09653233364573571,0.19766723312219991,0.064559884,0.10274112
Vmp1,-7.161882,-0.5070319,7.957696799260856e-13,7.087282499043395e-12,0.5365510777881912,0.6037772284875638,0.4749472,0.62269455
2900026A02Rik,-7.1629148,-0.45517462,7.897952721675231e-13,7.036405491757741e-12,0.2549203373945642,0.36876255213965703,0.19760805,0.26200378
Mtmr7,-7.1713257,-0.38893917,7.427501637057511e-13,6.623862229928155e-12,0.36457357075913777,0.4767881971265256,0.29062852,0.36577475
Triqk,-7.175081,-0.87687355,7.226449011059936e-13,6.450986210205332e-12,0.06279287722586692,0.16143982697358258,0.04653438,0.08385836
Met,-7.1761928,-3.0194538,7.167940364980409e-13,6.400882605750202e-12,0.012652296157450796,0.10628765641897112,0.008217025,0.06476012
Zcchc24,-7.1862335,-2.9778647,6.660300546236791e-13,5.953502184876333e-12,0.02014995313964386,0.11339409856326278,0.013943073,0.10491437
Megf8,-7.202779,-0.4703382,5.899772330154382e-13,5.2842294170416086e-12,0.19775070290534208,0.31229723466707865,0.13935292,0.18827337
Itga6,-7.2078686,-1.4399747,5.683442916329209e-13,5.095565937996859e-12,0.09653233364573571,0.19036768113703073,0.068093546,0.17494752
Trim3,-7.212591,-0.48992306,5.489705682714125e-13,4.926799989797212e-12,0.19540768509840675,0.30959369689479377,0.13568449,0.18571858
Usp35,-7.2150574,-1.3833903,5.391118681987096e-13,4.839938489308162e-12,0.044048734770384255,0.14054534219063802,0.028331695,0.07229177
Fbxl12,-7.215198,-0.45232794,5.385552111942283e-13,4.8365569935791826e-12,0.16494845360824742,0.2763788042638653,0.11748077,0.15748683
Igdcc4,-7.222983,-0.7424895,5.085948536529387e-13,4.570549738345974e-12,0.11246485473289597,0.21412019156496215,0.07998471,0.1304287
Syne2,-7.2255993,-1.1259117,4.988964709759767e-13,4.4848940030526904e-12,0.08106841611996252,0.17885833462073228,0.057531364,0.12154316
Gm10863,-7.2317595,-3.8841841,4.767752671710785e-13,4.288902386637724e-12,0.01218369259606373,0.10594005870539162,0.007674117,0.10773278
Asrgl1,-7.2343655,-0.876462,4.67711464319732e-13,4.208776639742531e-12,0.18275538894095594,0.2825196972037695,0.13039389,0.22768873
Pfkfb3,-7.238949,-1.5206906,4.521763097613886e-13,4.075805918580514e-12,0.042642924086223055,0.1388459755909161,0.029021608,0.08111101
Rell1,-7.2407484,-1.1716081,4.4621593952469567e-13,4.023430300345159e-12,0.06935332708528585,0.16646068283639734,0.049968738,0.10923148
Ttc9,-7.2488236,-1.2680726,4.2040641536756596e-13,3.791984015081067e-12,0.05295220243673852,0.1500463463618106,0.033946395,0.07988264
Abca9,-7.2517633,-3.0121074,4.1138014960132136e-13,3.711814848820519e-12,0.02155576382380506,0.11578866059014367,0.01553334,0.11893108
Nedd9,-7.253555,-1.3600515,4.0597337540773745e-13,3.665492136157898e-12,0.04592314901593252,0.14286266028116792,0.033726804,0.084388316
Dock2,-7.2578835,-4.0901666,3.931944522804481e-13,3.551305859756518e-12,0.01218369259606373,0.10624903445079562,0.008367488,0.13375448
Lrp1,-7.2613463,-0.5361239,3.8325646195267993e-13,3.463875254849818e-12,0.46672914714151825,0.5659663216437509,0.39289916,0.52937883
Gm38190,-7.2617292,-0.85312384,3.821732669408691e-13,3.45524753792098e-12,0.07263355201499531,0.17287192955353003,0.04996523,0.088514954
Snta1,-7.2691684,-0.48500004,3.617071309298352e-13,3.273516540277761e-12,0.2633552014995314,0.380156032751429,0.19980843,0.2696802
Tbc1d1,-7.2721305,-0.50134146,3.538619956377293e-13,3.2035956276232435e-12,0.30506091846298033,0.41012668005561564,0.23909667,0.32377505
Tmx3,-7.278192,-0.4755347,3.3832408035253827e-13,3.0670607419273627e-12,0.37066541705716965,0.4852077861887842,0.2928855,0.38740292
Rspry1,-7.27994,-0.4468588,3.339687439814353e-13,3.0285994433956013e-12,0.38331771321462044,0.5004248416499305,0.3123207,0.40525934
Rpgr,-7.2832723,-0.39473483,3.258192171876845e-13,2.9576899884571224e-12,0.32755388940955954,0.45095010041711725,0.26131415,0.33118448
Grip2,-7.28601,-2.3724053,3.192696941115112e-13,2.8992148295965886e-12,0.015463917525773196,0.1110381585045574,0.011229235,0.056827445
Ctsd,-7.2950974,-1.064567,2.9844350708567e-13,2.7119300085870655e-12,0.20524835988753515,0.3044569751274525,0.15316382,0.29727405
4732440D04Rik,-7.295481,-0.7122745,2.9759316259210417e-13,2.70511782099115e-12,0.1049671977507029,0.2087131160203924,0.07261159,0.116352215
Sqle,-7.297786,-1.2067696,2.925408434616574e-13,2.6609927094836608e-12,0.06982193064667291,0.16835315927699676,0.048023373,0.10755521
Nhs,-7.301025,-0.6913075,2.855834539331062e-13,2.5985869987072686e-12,0.1780693533270853,0.27722848756372626,0.17363802,0.2671192
Zfp385a,-7.3102045,-1.1625774,2.667364179483815e-13,2.4320351375205327e-12,0.06841611996251172,0.1672331221999073,0.043842323,0.09560776
Myo1d,-7.320028,-0.6184856,2.4791917322030576e-13,2.263536590020257e-12,0.3416119962511715,0.44646995210875945,0.27768436,0.3997107
Cdkl4,-7.320756,-0.6989955,2.4657789754900007e-13,2.2520557808095285e-12,0.10402999062792877,0.20709099335702147,0.07195848,0.114329346
Pde5a,-7.3298836,-3.0173523,2.303525221259165e-13,2.1052966903140737e-12,0.018275538894095594,0.11350996446778928,0.012333589,0.09574755
Bclaf3,-7.331046,-0.44193122,2.2836341564720483e-13,2.0878274850086404e-12,0.20243673851921273,0.3197126525567743,0.15133274,0.2004432
Adcy8,-7.3323526,-0.4532834,2.2614671624292085e-13,2.0682648963401235e-12,0.5342080599812559,0.5580488181677739,0.55603254,0.702255
Epb41l4b,-7.3367624,-0.41723242,2.188228428063129e-13,2.002646384947421e-12,0.3612933458294283,0.4716514753591843,0.3166839,0.40380657
Zfand4,-7.3369517,-0.4364461,2.1851370603200215e-13,2.000498562548517e-12,0.16729147141518275,0.2807044646995211,0.12395628,0.16431525
Hnmt,-7.3415823,-1.0248116,2.1108343422038335e-13,1.9351115242243945e-12,0.06701030927835051,0.1673489881044338,0.047415327,0.09421817
Strip2,-7.341798,-1.9599326,2.1074338787821567e-13,1.932653526378039e-12,0.03280224929709466,0.12926772748339255,0.020277698,0.0766781
Mdm1,-7.3529997,-2.1337724,1.9380758817755269e-13,1.7779480690784707e-12,0.023430178069353328,0.11999845512127298,0.013716781,0.058846824
Msi2,-7.3571057,-0.5714528,1.8794080251353113e-13,1.725305556384893e-12,0.6326148078725399,0.6532519697203769,0.62680954,0.83084536
Izumo4,-7.3630013,-0.8381499,1.7982050847985058e-13,1.6518895941379777e-12,0.08762886597938144,0.18994283948710025,0.057798952,0.101089
A330040F15Rik,-7.365775,-1.175212,1.7612021021214627e-13,1.6190044640439173e-12,0.05154639175257732,0.15062567588444306,0.036767654,0.0811894
Scamp2,-7.3736253,-0.8923181,1.660493857929065e-13,1.527472439662923e-12,0.1148078725398313,0.21871620577784645,0.07967117,0.14317583
Zbtb7c,-7.3769994,-2.542552,1.6189696299267417e-13,1.4913168994217191e-12,0.020618556701030927,0.11698594160358412,0.01420252,0.08004605
Tbc1d2b,-7.397067,-1.3300008,1.3922541632232606e-13,1.285120898859808e-12,0.04358013120899719,0.14251506256758845,0.030898826,0.07593561
L3mbtl3,-7.3999343,-0.47556812,1.3625208554668283e-13,1.2581077452368962e-12,0.22446110590440488,0.34045264946701687,0.18437076,0.24804345
Dennd3,-7.4128757,-1.313379,1.2358987250481227e-13,1.1431531408620673e-12,0.04311152764761012,0.14232195272671094,0.028309753,0.06893047
Rims3,-7.4188714,-2.2429743,1.181223395727246e-13,1.0933335392074096e-12,0.018275538894095594,0.11575003862196817,0.013940937,0.06433982
Mylip,-7.42489,-0.7071059,1.1287370204449192e-13,1.0461939889394612e-12,0.15089034676663543,0.2587285648076626,0.10833232,0.17125228
Kazn,-7.428157,-0.5252601,1.1012150083151337e-13,1.022094897182302e-12,0.5440487347703843,0.5757763015603276,0.5299044,0.6959741
Amy1,-7.428794,-0.4283174,1.0959217184178797e-13,1.017533399235951e-12,0.42221180880974696,0.523482156650703,0.36251637,0.4624601
Gm48742,-7.445797,-2.3697095,9.636092009461252e-14,8.962332720464655e-13,0.02014995313964386,0.11775838096709408,0.013100129,0.065929785
Sgsm1,-7.4496803,-0.4614685,9.356675280762877e-14,8.70848163471072e-13,0.33177132146204313,0.4398655955507493,0.25364015,0.3347101
Sgpp2,-7.4618144,-2.2220113,8.53390714773785e-14,7.967549863089507e-13,0.02155576382380506,0.1194963695349915,0.014892574,0.06765895
Tmco3,-7.466253,-0.644249,8.251065683749238e-14,7.7061569316073e-13,0.14198687910028115,0.2518924764405994,0.09904587,0.15076843
Bdh1,-7.4675236,-0.53926104,8.171799864881671e-14,7.634779637321645e-13,0.1415182755388941,0.25351459910397034,0.09948056,0.14150238
Fstl1,-7.47016,-0.54335487,8.009743956488624e-14,7.485976351681716e-13,0.16635426429240863,0.27966167155878263,0.12402351,0.17599608
Plppr3,-7.474501,-0.84835404,7.749732001551135e-14,7.248009010848557e-13,0.08481724461105905,0.1886683145373088,0.058332745,0.10269056
Ywhaq,-7.4766474,-0.56088746,7.62426790649921e-14,7.133150370739336e-13,0.5159325210871603,0.6018847520469643,0.45651856,0.6170734
Pcyt2,-7.4775295,-0.5315358,7.573263980013351e-14,7.087899795992989e-13,0.2450796626054358,0.3629306349451568,0.1803197,0.2512453
Gas6,-7.4804497,-0.6151705,7.406864160323824e-14,6.934579790519204e-13,0.16447985004686036,0.2765332921365673,0.11420449,0.17000595
Cldn11,-7.482873,-1.4198691,7.271512311399335e-14,6.810231293387945e-13,0.13542642924086223,0.2309207477213039,0.100007944,0.24796918
Ctnnbip1,-7.487117,-0.788973,7.04030517581276e-14,6.598290898991589e-13,0.10637300843486411,0.21230495906071373,0.07311135,0.1231528
