names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6b CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Nab1,3.8515284,1.24011,0.0001173829533449664,0.005811743048069676,0.58,0.31648793084896526,0.4267506,0.20321125
Ttc19,3.8513966,0.7795711,0.0001174460913696254,0.005811743048069676,0.84,0.5874251282235214,0.83077025,0.56214947
Lnx1,3.8481314,1.0969524,0.00011902219816860564,0.005878908942629474,0.62,0.32764248054230477,0.44185242,0.2309039
Gtf2ird1,3.8424084,0.9048533,0.00012183283803930318,0.005984731916117141,0.68,0.38190882679961263,0.46715847,0.2761339
Btbd8,3.8368523,0.98375887,0.0001246213456308173,0.006110539337773834,0.68,0.45798213837380297,0.6139922,0.35676268
Gnal,3.8327796,1.1208271,0.00012670346562083747,0.006201315339220224,0.66,0.4061905957462071,0.6109827,0.32735074
Clpb,3.8302429,0.9607009,0.00012801682791543277,0.006232210688852627,0.68,0.4339514364621068,0.5388757,0.31254542
Lmtk2,3.8302166,0.8207016,0.00012803052847959248,0.006232210688852627,0.88,0.5838743230156738,0.87127256,0.58050585
Foxp1,3.8247218,0.8480816,0.0001309198063688588,0.006361329470400065,0.98,0.7952727664000574,1.9076465,1.4320148
Clstn1,3.8166728,0.77391475,0.00013526330127610858,0.0065486935230433104,0.9,0.6660449768659661,1.0459613,0.73221093
Gm50304,3.811029,1.6946204,0.00013838954619924598,0.006675991214315511,0.5,0.2726946666188444,0.4431436,0.15893464
Arhgap25,3.8103795,2.5786574,0.0001387536673697333,0.006681561007571207,0.38,0.0739571751371902,0.30674893,0.058358844
Ctnna3,3.7978363,0.6745785,0.00014596460730469468,0.007016223610513678,0.78,0.46436641440407445,0.72784066,0.5132728
Limk1,3.7969587,2.360202,0.00014648221171443336,0.007028530408512187,0.42,0.14432767834726157,0.3331872,0.074189834
Tusc3,3.7832305,0.7510786,0.00015480583355621713,0.007401481757394225,0.96,0.7134966464617482,1.2485876,0.9069419
A330076H08Rik,3.7826865,0.8499795,0.0001551448001224338,0.007404512929466778,0.92,0.6574369642408809,1.2071145,0.83305347
Zmiz1,3.7741985,0.9862052,0.00016052283861884358,0.007647604031362281,0.66,0.39715218248986767,0.57182646,0.32891172
4930447C04Rik,3.7694588,1.6496295,0.00016360193149022104,0.007742674838551582,0.5,0.2157741831354686,0.42189544,0.15467718
Bmerb1,3.7681773,0.8435319,0.00016444392099596014,0.007765567938772319,0.84,0.5958538072522507,0.9006129,0.59566987
Dtd1,3.7654123,0.892909,0.00016627444937509592,0.007824508677248383,0.82,0.5365302535777052,0.77001977,0.48525438
Cd47,3.7644382,0.7394787,0.0001669240478831064,0.007841344696886484,0.86,0.634015996556795,0.9394769,0.6593628
Gm10862,3.7623403,1.3822824,0.0001683308462089989,0.007884973007146072,0.54,0.28815322262472653,0.3688818,0.15797353
Septin7,3.761875,0.71686035,0.00016864432126512862,0.007884973007146072,0.96,0.7655751228435135,1.4575262,1.1002569
Drd1,3.761243,3.02651,0.0001690710539613951,0.007887047256844942,0.36,0.0592876869552742,0.21933733,0.029654186
Camk1,3.756907,1.6955634,0.00017202642067059334,0.007997900639972896,0.46,0.1857896058247552,0.33688667,0.1166026
Kif5a,3.7564504,0.8331886,0.00017234032268493885,0.007997900639972896,0.78,0.5365661202969765,0.75174314,0.4879859
Add3,3.7535715,0.7554073,0.0001743327698469182,0.008064492949498682,0.88,0.5932355367454539,0.8762945,0.60459167
Peg3,3.75351,0.77899736,0.00017437552674576606,0.008064492949498682,0.88,0.6354506653276425,1.0553803,0.7379167
Klhl29,3.7483313,0.8639529,0.00017801497983423422,0.008218664103343426,0.9,0.665076575445644,1.3705319,0.9608709
Marchf1,3.7461896,0.9355268,0.0001795408875717434,0.008274894766814313,0.98,0.8367346938775511,2.6338427,2.0488465
Gprin3,3.7416604,1.3597323,0.0001828084029405874,0.008411064703790383,0.54,0.2745597360209462,0.40202072,0.1763186
Pkp4,3.7397118,0.7546747,0.00018423132472037012,0.008462043923480931,0.96,0.7528783042215128,1.5175543,1.1348056
Taf1b,3.7386146,0.82205766,0.0001850370945181738,0.008484550733282133,0.78,0.4725440263979054,0.5699235,0.36080325
Kcna6,3.7349808,1.2913002,0.0001877295237610147,0.008578728407242288,0.54,0.28492521789031955,0.4310329,0.19898525
Acer3,3.7339013,0.7211474,0.00018853651672724614,0.008600978275825304,0.8,0.5470033356048922,0.7211521,0.49534893
G2e3,3.7304955,1.0094955,0.0001911035703819277,0.0087033100612922,0.62,0.36042466195617084,0.4375084,0.24107887
Dsel,3.7242196,1.5923023,0.00019592035193215327,0.008907580129301113,0.5,0.22506366342670636,0.33714694,0.12484262
Hs6st2,3.7210333,0.941974,0.00019840923424409732,0.00900550020969408,0.74,0.4453570531903447,0.7335031,0.4468568
Adam10,3.71438,0.7514644,0.00020370249743682943,0.009214623074288901,0.8,0.6089451597862343,0.883248,0.6112505
Frmd4a,3.7086658,0.81319237,0.00020835416201146157,0.009409203921425163,1.0,0.8561385890032639,2.6971412,2.1832457
Rnf157,3.7052164,0.74094903,0.0002112104108883058,0.0095221874841758,0.84,0.5899357985725046,0.82907903,0.57244027
Gm36251,3.6936915,2.5046728,0.00022102195747904764,0.009881630611417653,0.38,0.08887773035400452,0.25674903,0.050292764
Pde2a,3.68925,0.94302845,0.00022491607947224917,0.010039028331261355,0.8,0.5071912772138732,0.73210007,0.44562256
Ftx,3.6870644,0.8012365,0.0002268559142484588,0.010108819926792849,0.96,0.6926222158459165,1.2838509,0.91551685
Reps2,3.6860025,0.79298896,0.00022780422425333253,0.010134270704779876,0.92,0.6864531401312722,1.2578386,0.89737296
Celf2,3.6851773,0.72478586,0.0002285434945066099,0.010150353218830756,0.98,0.9666080843585237,4.2003417,3.7076871
Dnajc6,3.6786819,0.7314537,0.0002344424113358664,0.0103609664351887,0.94,0.7065385029231376,1.3019115,0.9600907
4732471J01Rik,3.6699483,0.8371951,0.00024259948854820515,0.01070385592330094,0.84,0.6018076826512679,0.94680595,0.6328436
Btbd10,3.6683683,0.82793117,0.0002441032895848605,0.01075254982154951,0.84,0.6014848821778271,0.89344084,0.5950876
Ndrg3,3.6590817,0.7694695,0.000253120534002706,0.011113314948778938,0.84,0.6306803916645745,0.94795,0.6560299
Abcb1b,3.6547809,1.7707194,0.00025740176646429425,0.011282847414185296,0.44,0.16064703561565224,0.29072654,0.09429062
Evi5,3.653315,0.78471655,0.00025887632873165367,0.011329001552149078,0.86,0.6116351637315735,0.94179803,0.64615536
Rph3a,3.64854,1.0227355,0.0002637348029217688,0.01150414635472066,0.66,0.42075248377030955,0.6642982,0.38130274
Aig1,3.641527,0.80594045,0.000271025878749462,0.011783924533977419,0.98,0.6767691259280514,1.1664847,0.8173489
Gmcl1,3.6386654,0.822498,0.0002740546321761114,0.01189636181998726,0.74,0.4881460492808723,0.60933834,0.38834873
Tiam2,3.637656,1.1406633,0.00027513060533393907,0.01192380542794023,0.6,0.38506509809547723,0.57677215,0.30298817
Nrxn3,3.6295981,0.980546,0.00028386271385789805,0.012262686690292155,1.0,0.9291632294394032,3.7603292,3.103061
Zfp40,3.6272283,0.91606253,0.0002864799864800331,0.012355886415278475,0.7,0.4488002582403788,0.5599437,0.33487818
Arih1,3.6179504,0.7023768,0.000296945190852704,0.01276626764513945,0.96,0.7533804382913095,1.3581015,1.0207723
Alcam,3.6166074,0.8505557,0.0002984893576637241,0.012812155016652184,0.88,0.7191994548258671,1.6536603,1.2070651
Scai,3.6095855,0.83378255,0.00030668663920568765,0.013143014346821096,0.92,0.718051719809189,1.4172912,1.0129923
Gm45341,3.6041698,1.9524231,0.00031315226474915996,0.013398728270397973,0.42,0.13518166493310857,0.36669704,0.1083639
Sh3pxd2b,3.5955064,1.8463309,0.0003237611249024386,0.013803995783252095,0.42,0.14013127219253255,0.27208441,0.08338559
Map2,3.5897045,0.6661058,0.00033105301542807753,0.014074991336317157,0.98,0.8406082995588393,2.1227677,1.7289315
Pth2r,3.5890112,3.176181,0.00033193472084301964,0.01409018317385772,0.34,0.0534772784333417,0.2390005,0.029430537
Lclat1,3.5859916,0.8793534,0.0003357997240166067,0.014231764328590257,0.72,0.4862092464402281,0.6245801,0.38632286
Far2,3.5845435,0.9656738,0.00033766848263324544,0.014288428548591033,0.66,0.4234783544349198,0.5666307,0.32954702
Gm5820,3.5798035,1.6022147,0.000343852674527839,0.014527234849941876,0.46,0.18083999856533123,0.29304057,0.1062949
Gpr158,3.5734575,0.8489117,0.00035229861333801733,0.01486069660972139,0.96,0.752519637028801,1.854847,1.3845295
Sox5,3.5725884,0.9814213,0.0003534700996383398,0.014884889264908581,0.98,0.6198127757254044,1.5484504,1.0564313
Dscam,3.572211,0.92415655,0.0003539800610449045,0.014884889264908581,0.98,0.7563932427100893,2.064672,1.5319365
Camkv,3.5583162,0.7713821,0.000373239829669555,0.01564579442000147,0.82,0.5571177504393673,0.79376715,0.5364288
Rnft2,3.556543,1.1362436,0.0003757667861992666,0.015727186207436593,0.54,0.2734837344428105,0.32003963,0.15836707
B230208B08Rik,3.5522597,1.9052993,0.0003819376501240971,0.01596059822524804,0.42,0.16125676984326243,0.2687598,0.07910237
Chrm2,3.547081,1.9826075,0.00038952479212170295,0.016252377584332543,0.44,0.174132922061619,0.5046335,0.15365167
Csmd1,3.5446935,0.8377047,0.00039306981951033406,0.016374862093399497,1.0,0.9436175173056921,4.15231,3.5839593
Chl1,3.5409105,0.7715869,0.0003987489115899275,0.016585732591983517,0.98,0.747175495857394,1.5809549,1.1819834
Btbd7,3.5398571,0.6801089,0.000400343687049555,0.016626329012398057,0.8,0.580502851404182,0.7745378,0.54809976
Dpysl5,3.533599,1.2331554,0.0004099428626187465,0.016998710985440924,0.52,0.23725834797891038,0.3184463,0.14800201
Pgm2,3.530711,1.6203235,0.0004144443236286447,0.01715888902296099,0.44,0.16466410817402533,0.24530743,0.08656989
Mcu,3.5300615,0.8076771,0.0004154631498512652,0.01717460744077461,0.88,0.6208529105842688,1.0271394,0.7052626
Slc22a23,3.5293593,0.6827228,0.00041656721462787413,0.017193795786560644,0.86,0.5754815107062157,0.8370821,0.5965684
Ppp2r5c,3.5262609,0.68609697,0.00042147170007628593,0.017369546903450616,0.88,0.6348050643807611,0.91976166,0.66150326
Ctnnal1,3.519783,0.99536943,0.0004318999811195879,0.01775251670649484,0.6,0.3499157132097127,0.4321265,0.23990868
Mier1,3.5196688,0.70568967,0.00043208581786556105,0.01775251670649484,0.78,0.5379290556292816,0.67644614,0.4655177
Stambpl1,3.5184927,1.3081995,0.0004340057213567896,0.017784679712126807,0.56,0.3231591406334063,0.4773718,0.22079897
Cdh13,3.5183785,1.4488617,0.0004341924038390467,0.017784679712126807,0.64,0.5438470643090276,1.4867394,0.81259656
Lonp2,3.5074244,0.7751318,0.00045246706139978046,0.018453107402936604,0.88,0.5638248269430796,0.7666356,0.5148893
Robo2,3.5073628,0.8605146,0.0004525715585610428,0.018453107402936604,0.96,0.7860191528280908,2.1869178,1.6780686
Mapk14,3.5058532,0.71520466,0.00045514628959269035,0.018529970911144833,0.8,0.5998708798106237,0.82867694,0.57994187
Nopchap1,3.5050545,0.9134276,0.0004565140246564656,0.018557536826806702,0.68,0.43222983393708975,0.54502106,0.32550567
2900026A02Rik,3.4991207,0.8794815,0.00046679505218392303,0.018946802193628418,0.64,0.3605322621139844,0.43140832,0.25712836
Gmds,3.4974968,0.71907043,0.0004696460638530206,0.019033770340468572,0.94,0.6661525770237796,1.1143907,0.8082413
Nyap2,3.4962769,0.8005475,0.00047179885432569254,0.019092221710438794,0.9,0.6032782181413866,1.1768556,0.8278711
Rock2,3.4931257,0.6733683,0.00047740160508840193,0.019289896434173472,0.94,0.7710985976112765,1.4697098,1.131182
Sestd1,3.491344,0.83723,0.00048059714055732596,0.01936842221402217,0.76,0.5506976076898246,0.7846323,0.5110009
Rasgef1a,3.4912386,0.7486886,0.0004807866623279787,0.01936842221402217,0.9,0.6258025178436928,0.99266195,0.6985315
Tmem108,3.4825664,0.90214974,0.0004966319538624222,0.01991716507504968,0.92,0.6359527993974391,1.4079546,0.9753627
Mecr,3.4744384,1.0188713,0.0005119237185259505,0.02047803839968969,0.62,0.35307198450557725,0.40620327,0.2209794
Cd46,3.4743245,0.797655,0.0005121414888199282,0.02047803839968969,0.74,0.4959649940819913,0.62986636,0.40861362
Rspo2,3.4729288,1.167799,0.0005148119833415903,0.020554231786610002,0.6,0.34704637566801766,0.67103964,0.3546186
Hk1,3.4709363,0.8592538,0.0005186470756245918,0.020676627480760802,0.72,0.45583013521753163,0.56858134,0.35214582
Pcbp3,3.4683645,0.9088335,0.0005236365878885665,0.02084461498750486,0.68,0.48021950432193966,0.63500625,0.38692603
Xpr1,3.4668372,0.7079136,0.0005266207767862303,0.020932396852434924,0.9,0.6345181306265916,0.9705623,0.6949803
Gm15270,3.4596133,3.3398337,0.0005409516318449743,0.021375544628933027,0.32,0.04128259388113769,0.19945143,0.021566806
Azin1,3.4570239,0.9386063,0.000546176313704829,0.02155030477129039,0.64,0.41031526846239375,0.5126621,0.29967695
Tacc1,3.4492383,0.67880064,0.0005621703293061361,0.022148851537325334,0.84,0.600875147950217,0.85926515,0.6154353
Ube2e2,3.4437523,0.70781803,0.0005737008738356735,0.022537050409304895,0.98,0.8379182956135003,2.2328756,1.807951
Gbf1,3.4363618,0.67982906,0.0005895832130768698,0.0231271546501832,0.88,0.6519852229116603,0.95276016,0.6903045
Fam168a,3.423845,0.69563425,0.0006174181966459571,0.024113411255634983,0.98,0.7686955274201068,1.4697466,1.120787
Dot1l,3.4196758,0.8298999,0.0006269582577094854,0.02443393864144213,0.7,0.4487285248018364,0.5229218,0.3267506
Gm45323,3.419465,1.7811977,0.0006274439025900659,0.02443393864144213,0.44,0.17710985976112764,0.4466297,0.15169954
Astn2,3.416314,0.8964421,0.0006347502380659733,0.024682690154605936,0.9,0.6345539973458628,1.486369,1.0430285
Sfxn5,3.4121974,0.90242064,0.0006444145404857334,0.025022281362502393,0.66,0.41938954843800436,0.566825,0.34218112
Rnf217,3.4106436,0.84526235,0.000648097274010509,0.025092757568677775,0.74,0.48610164628241453,0.6669091,0.42381617
Moxd1,3.4092305,2.5786512,0.0006514640954850812,0.02518682049738724,0.36,0.09045586600193681,0.35402334,0.06869408
Map2k4,3.4074135,0.653116,0.0006558167681608174,0.025318673219082134,0.9,0.718231053405545,1.2441953,0.9442059
Ankrd27,3.40428,1.0972865,0.0006633871486157084,0.02557419323286095,0.58,0.34937771242064486,0.42894244,0.2234252
Pappa2,3.402937,4.276267,0.0006666564051184234,0.02566340631165048,0.3,0.025680570998170796,0.27657387,0.01630875
Sgip1,3.4005144,0.71754545,0.0006725918012474021,0.025835328916806573,0.98,0.8144614612101431,1.9916078,1.5785295
Fam219a,3.40033,0.7323266,0.0006730454127936212,0.025835328916806573,0.84,0.5592697535956386,0.74233246,0.5083982
Ulk2,3.39272,0.64290684,0.0006920232612802655,0.026498313110571357,0.92,0.6776299271905599,1.0302447,0.76727265
Ctnnd1,3.3886123,0.76809686,0.0007024728926176731,0.026849852951119312,0.76,0.5049316738997884,0.644419,0.42614272
Fggy,3.3847501,1.0800439,0.0007124308907195126,0.02715321706898341,0.56,0.317205265234389,0.42959714,0.22620904
Rsrp1,3.3835914,0.6648041,0.0007154437693521398,0.027229425046022656,0.92,0.6284207883504895,0.9003009,0.6529241
Lrfn2,3.3792906,0.81361824,0.000726731781464091,0.027619919332305693,0.82,0.5561852157383164,0.82603896,0.54851514
Meg3,3.367713,1.0858303,0.0007579446212179991,0.028765497135773498,0.98,0.9137764068720634,3.9806833,3.2487793
Tmem117,3.3663876,0.80044734,0.0007615962240268207,0.028863315288576406,0.76,0.5188838276962806,0.75333,0.49798718
Smarca1,3.3643951,0.8130517,0.0007671164660682943,0.02903157668064094,0.7,0.4795739033750583,0.6085638,0.38991207
Heca,3.3629818,1.0675118,0.0007710541962296114,0.02913844158860397,0.56,0.33079875183816937,0.4099925,0.21657687
Usp4,3.3626044,0.7065746,0.0007721090588420552,0.02913844158860397,0.72,0.45984720777590476,0.51481205,0.34542844
Pcdh17,3.3603048,0.73401934,0.0007785653663393927,0.02934088554493616,0.94,0.6469997489329651,1.1571814,0.8377879
Elapor1,3.3556614,0.8601355,0.000791754215431813,0.029754455620493447,0.76,0.5159786234353144,0.71656996,0.45553312
Prss12,3.3514218,2.015109,0.0008039770109129318,0.03017159536764033,0.42,0.17650012553351746,0.37676412,0.10723724
Zfat,3.348104,1.0132215,0.0008136645668630942,0.03045009319165925,0.6,0.3882213693913418,0.4878232,0.2711832
Fdft1,3.3376324,1.2699165,0.0008449542397695279,0.031461945504713255,0.48,0.24005595208206304,0.3410392,0.1557471
Jakmip1,3.3349116,1.0236148,0.000853265567530781,0.031623787309727015,0.62,0.40489939385244433,0.50786287,0.28178695
Stam,3.3310757,0.72592556,0.0008651106829514888,0.032018628169292705,0.7,0.4451418528747175,0.49224007,0.32535174
Akap17b,3.3196034,1.1638323,0.0009014537118554214,0.03322642145069297,0.6,0.4041461927477494,0.5465055,0.2810878
Apex2,3.3133714,0.77486056,0.0009217844869468848,0.033929245430496975,0.78,0.5265593056203149,0.67822576,0.449248
Mast2,3.305735,0.7029718,0.0009472759905487001,0.03481984386599667,0.88,0.6451705462501345,1.0163674,0.73386073
1700087I21Rik,3.3033476,1.0432144,0.0009553787686647458,0.03502186563986592,0.56,0.3320899537319321,0.41826108,0.22473894
Cplx3,3.2973175,4.6368623,0.0009761309457021205,0.035733839933264275,0.28,0.011262149851153116,0.16994481,0.007418003
Klf7,3.2934904,0.6811293,0.0009895168720979826,0.03617458279356842,0.86,0.6331551952942864,0.9385428,0.67833734
Ndfip2,3.2857838,0.74440414,0.0010169901514574234,0.03707805341880728,0.7,0.4683834869624475,0.5581577,0.36891374
Timp2,3.2803419,0.8815871,0.0010368138893908287,0.0376984968984189,0.62,0.3929916430544098,0.53547364,0.32528165
Ptger3,3.279587,1.9507636,0.0010395917017853651,0.037748417604017245,0.38,0.12266417990746387,0.26240236,0.07475174
Abcc5,3.2737324,0.65138996,0.0010613708727943033,0.03843535761722766,0.9,0.6804633980129837,1.0490013,0.77973217
Kdm4b,3.2667718,0.965468,0.001087813246554941,0.03933989493261274,0.58,0.3537175854524587,0.39671212,0.22263297
Rasal1,3.26463,1.0136727,0.0010960711278671618,0.03956888583954436,0.6,0.3493418457013737,0.42685977,0.23404908
Ptprn,3.2637875,0.6505811,0.0010993359926217594,0.039596726704754254,0.84,0.5808615185968939,0.79249936,0.5710388
Nr4a1,3.2507179,1.3111045,0.001151140670967375,0.04137223441293964,0.46,0.2081704386499767,0.26533848,0.11552648
Gm31698,3.2505774,2.110382,0.0011517093911752457,0.04137223441293964,0.38,0.13209712707578639,0.30587643,0.07960992
Ranbp2,3.2484531,0.67014605,0.0011603430135312621,0.04162672466433246,0.94,0.673648721351458,1.0129195,0.7429137
Gucy1a2,3.2336454,0.7467209,0.0012222103744074957,0.04378772368043922,0.92,0.6989347584376457,1.4113225,1.0467154
Yap1,3.2308893,1.75359,0.0012340567120930532,0.04403599449394468,0.38,0.1280441877981421,0.24207966,0.07809673
Rap1gap2,3.22988,0.7982338,0.0012384218036610253,0.04413314836123575,0.74,0.5166959578207382,0.7272808,0.47932813
Kat6b,3.227835,0.6778612,0.0012473096012750083,0.04438536588792076,0.94,0.707578637782002,1.2006776,0.8967777
Glcci1,3.224359,0.6466359,0.0012625502733917661,0.044755574994771445,0.78,0.5334098490011119,0.68764615,0.48966023
Mgll,3.217574,0.8535391,0.0012927968764850982,0.04576739403314175,0.7,0.47473189627344786,0.6756767,0.42804477
Sbf2,3.213308,0.62567395,0.0013121544651432855,0.046391566418947476,0.96,0.785301818442667,1.5582172,1.2327497
Psme4,3.20755,0.63732433,0.0013387075392127345,0.04726816238981101,0.92,0.72985187044941,1.2754483,0.9779081
Fxyd5,3.20195,2.2834315,0.0013650067333266654,0.04794474630651961,0.34,0.08862666331910621,0.20846829,0.046512954
Kcnt2,3.2014058,0.88536465,0.0013675876975618815,0.0479726911664331,0.92,0.6870270076396112,1.5984564,1.1428967
Dzank1,3.1900477,0.743905,0.001422492865787004,0.04977349771467038,0.72,0.5056848750044833,0.64622694,0.43332794
Jakmip2,3.1900039,0.74068075,0.0014227089050593467,0.04977349771467038,0.96,0.7128510455148668,1.3495874,0.99661493
Khdc4,3.189644,0.65285045,0.0014244815683878496,0.04977349771467038,0.72,0.4690649546286001,0.51310533,0.35517865
