names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astro-Epen (for_DEGs),mean_expr_Rest (for_DEGs)
Wnt7a,4.17926,2.8464706,2.9245968918832e-05,9.933499998091465e-05,0.10783410138248847,0.036194223773108616,0.13622142,0.02008718
Arap1,4.1762204,1.9999223,2.963925573937324e-05,0.00010061993704573076,0.13087557603686636,0.06073205137723662,0.1658817,0.044122927
Gm4117,4.1694646,2.6852942,3.053158461239806e-05,0.00010351844524102659,0.12995391705069123,0.062402554012918554,0.19451258,0.032837205
Rhoj,4.1582212,2.3075876,3.207354755224329e-05,0.00010865055758053166,0.12165898617511521,0.0515257257405895,0.16619205,0.035870094
Nphp3,4.1344843,1.9658656,3.557527505605825e-05,0.00012005873408142239,0.19723502304147467,0.1491202019452075,0.2678524,0.07568903
Rnf213,4.1323466,2.4422922,3.590786218033587e-05,0.0001211354999103107,0.11336405529953918,0.042505011507907045,0.15081294,0.029510166
Pnp,4.127602,2.5361083,3.665656328447357e-05,0.00012363020653367702,0.10875576036866359,0.037604870443240034,0.14380488,0.02631499
Gm29683,4.1139684,2.3238275,3.8891507098803145e-05,0.00013090502264121766,0.14285714285714285,0.07821664563070756,0.2520858,0.055686194
Hgf,4.112789,1.8681529,3.909071793090518e-05,0.00013150965203498463,0.17419354838709677,0.11656396168980622,0.24968095,0.07481905
Tns1,4.0863137,2.003061,4.382811518569827e-05,0.00014687720816160046,0.12626728110599078,0.057131190140322224,0.16846408,0.044757508
Zic5,4.0583663,3.8286684,4.941720013485786e-05,0.00016494908914579265,0.08294930875576037,0.010951072833914915,0.10163735,0.0075012986
Rgs3,4.041563,1.9939296,5.309608056677603e-05,0.00017678955202345375,0.1382488479262673,0.07261118123097483,0.1910451,0.051501196
Tgfb2,4.0290756,1.3117929,5.5996621536363376e-05,0.00018607650533890776,0.2534562211981567,0.22444130967406636,0.3524548,0.15718625
Specc1,4.005867,0.2724478,6.179045921859675e-05,0.00020462282957896163,0.5585253456221199,0.6865394609844829,0.9677867,0.85494626
5031425E22Rik,4.002709,0.41508493,6.262129653999789e-05,0.00020729755304050058,0.49216589861751153,0.6231717276709481,0.7778822,0.63265866
Stard8,3.997207,2.4425714,6.409429182405697e-05,0.00021199084457316727,0.1152073732718894,0.047739253099710444,0.15620396,0.03062656
Naaa,3.9970634,2.6314194,6.413315323775211e-05,0.00021209327107672607,0.12073732718894009,0.05479248645036751,0.16034237,0.027680295
Sntb1,3.9927897,1.6414652,6.530045677166696e-05,0.00021582082084313544,0.15299539170506912,0.08968743039572351,0.22465852,0.077646166
Caskin1,3.9880474,1.2405881,6.661936419134956e-05,0.00022007159033950855,0.3244239631336406,0.3499888633157621,0.45310777,0.21718664
Mettl11b,3.9671888,6.2558374,7.272538332920031e-05,0.00023962367260032033,0.07373271889400922,0.0030069047442274855,0.094592035,0.0012974185
Cdkal1,3.961101,0.27790305,7.460497418836135e-05,0.0002456059368342648,0.5290322580645161,0.6739921300764719,0.8497947,0.74409264
Cbx5,3.955059,0.73477674,7.651573954288483e-05,0.0002517421233644319,0.4248847926267281,0.5134753879278343,0.6375315,0.42911425
Bag3,3.9531472,3.1335738,7.712995716692374e-05,0.00025363871607823283,0.09032258064516129,0.02086272180562774,0.11450925,0.013729623
Tcf25,3.9521904,0.45704404,7.743912110475265e-05,0.00025462422712735,0.5059907834101383,0.6470413542208033,0.81775403,0.6532737
Spata17,3.9378214,3.2967966,8.22247473329417e-05,0.0002696995801801933,0.10138248847926268,0.03404113148711857,0.14328334,0.015554783
Pdgfrl,3.9310045,3.5743918,8.459170569084237e-05,0.0002772940260964907,0.08294930875576037,0.013289776523869626,0.11141318,0.009844996
8030451A03Rik,3.9276803,4.7786217,8.576916471807842e-05,0.00028101663894339313,0.07834101382488479,0.008723735986339,0.113602124,0.0043735052
mt-Co2,3.925548,0.99098283,8.653244385430822e-05,0.0002833372277877401,0.34654377880184334,0.3476501596258074,0.595182,0.34304416
Pdlim4,3.9255252,3.4959285,8.654070072400384e-05,0.0002833372277877401,0.08294930875576037,0.013401143366248423,0.10611431,0.0098740375
Acss3,3.908523,3.5046296,9.286212085789974e-05,0.00030340530003061355,0.0847926267281106,0.015776969336996065,0.120072454,0.0111776255
Rps8,3.9078588,0.64947945,9.311766751763246e-05,0.0003041662686845106,0.4728110599078341,0.5475536416957458,0.81699824,0.5909032
Amotl1,3.8876605,2.1561587,0.00010121503390585794,0.0003296942612498973,0.12995391705069123,0.06682010542727745,0.16964467,0.04064198
Gm266,3.885165,4.666195,0.00010226043032515248,0.0003329380543846901,0.07834101382488479,0.009540426163783504,0.10224522,0.0042310734
Lap3,3.8657973,1.7442505,0.00011072690329014586,0.00035915401875980435,0.1447004608294931,0.0829311752914099,0.18735638,0.059688434
Fgfrl1,3.852527,3.500818,0.0001169051279356865,0.0003783715716251381,0.0847926267281106,0.016964882322369885,0.111230515,0.010339586
Fabp5,3.8493156,1.2761817,0.00011844834546754192,0.00038299723739023485,0.2119815668202765,0.1637463805776227,0.31609276,0.14279526
Idh1,3.8484447,1.8282368,0.00011887009718032328,0.00038426846862792184,0.17511520737327188,0.12287474942460465,0.24257159,0.074465245
Gcnt4,3.847775,3.243376,0.0001191954847073447,0.0003852739894245582,0.09493087557603687,0.028584156210557578,0.11797955,0.013136162
Hsdl2,3.8439665,2.1732957,0.00012106156554983888,0.0003910704816451275,0.1391705069124424,0.07921894721211671,0.18336038,0.043650504
Zfp783,3.841375,2.01989,0.00012234696008234353,0.00039508025686967556,0.1622119815668203,0.10821144851139654,0.21006057,0.05603821
Pmp22,3.8324032,2.230617,0.0001268975226039526,0.00040938125013425457,0.10230414746543778,0.03548890043804291,0.13695335,0.03079389
Cyp4f13,3.8253605,1.7565572,0.00013058090362014365,0.00042085988728238693,0.16036866359447005,0.10383101937783057,0.202449,0.06429906
Fam184a,3.8247,1.0640056,0.0001309313383337797,0.00042188812339952756,0.3576036866359447,0.4082337218798723,0.5403987,0.29475307
S100a1,3.820176,1.9180522,0.00013335652511412593,0.00042942694842429554,0.11797235023041475,0.05304773925309971,0.16454361,0.04624134
Fads1,3.7633684,1.6838347,0.00016763996293640558,0.0005359293044736726,0.2110599078341014,0.1742519860420224,0.28493163,0.0976815
Gnai2,3.751478,1.3006119,0.00017579523711642943,0.0005613998123744306,0.24147465437788018,0.20836736209072684,0.3372272,0.15084033
Plekho2,3.7462342,3.613257,0.00017950909171389847,0.0005727154232192415,0.07834101382488479,0.011916252134531145,0.098175734,0.008394105
Cbfb,3.7359188,1.3022916,0.00018703111280757163,0.0005959357288200461,0.2571428571428571,0.23542950478877422,0.36685884,0.16526653
St6gal1,3.7356737,0.9464977,0.00018721329401192734,0.0005964454837681394,0.3244239631336406,0.3225183755289925,0.47186267,0.27222288
Clasp1,3.7265353,0.25731725,0.00019412991029779824,0.0006175293819938249,0.5253456221198156,0.6732868067414062,0.8475388,0.7495262
Serpinh1,3.7211862,3.4353452,0.00019828916611041542,0.0006303868780628091,0.07649769585253456,0.010282871779642141,0.09637048,0.009308378
Gm28175,3.7106009,1.5149493,0.00020676784005621465,0.0006560221823486229,0.2589861751152074,0.2434479174400475,0.44775152,0.18034062
Arnt2,3.667211,0.44895005,0.0002452103444858704,0.0007733335629501569,0.4774193548387097,0.5792931917737025,0.7398284,0.5892262
1110019D14Rik,3.6660206,1.491854,0.0002463539746200914,0.0007768491137239592,0.24792626728110598,0.22882173880763235,0.36269933,0.14449014
Il17rd,3.6579578,2.4877365,0.0002542328402943231,0.000801036165420786,0.11612903225806452,0.056128888558913057,0.1597678,0.030418593
Slc13a3,3.6544344,3.494755,0.0002577494174093276,0.0008116403194408335,0.07741935483870968,0.012621575469596852,0.11246089,0.010503688
Rpl9,3.6345155,0.8379851,0.00027850336677648883,0.0008746359823847891,0.35391705069124424,0.3607543247457124,0.57830393,0.363278
Pcdh17,3.6306326,0.3066351,0.00028272748953773335,0.0008874868742849176,0.5557603686635945,0.6499740144034449,0.9583982,0.83278614
Nid2,3.6040497,2.9633362,0.00031329704532935825,0.0009804672266480149,0.0847926267281106,0.021530922859900513,0.10756787,0.014456194
Etv5,3.595717,0.9614158,0.0003234992867509898,0.001010864732526933,0.34101382488479265,0.3679931695003341,0.5067627,0.2918471
Vwa8,3.5933287,0.4347815,0.0003264804275672862,0.0010198243534913951,0.4792626728110599,0.6040166307817952,0.7385423,0.59251034
Slc25a4,3.582552,0.6656318,0.00034025390564348945,0.0010606290539026174,0.4202764976958525,0.46469671096592174,0.6569831,0.46098104
E330013P04Rik,3.5758326,3.9937217,0.00034911502018619613,0.0010868636997338767,0.07741935483870968,0.014477689509243448,0.10525588,0.0069432706
Gm13872,3.5649412,4.275303,0.0003639378865912504,0.0011309137287737825,0.07557603686635944,0.012732942311975647,0.099070355,0.005363825
Notch3,3.5606906,3.0411375,0.00036988078002517076,0.0011485839083874192,0.08663594470046083,0.02461207216571386,0.11298613,0.014427154
S100a16,3.5588398,1.5142533,0.00037249649836302136,0.001156439157829507,0.13732718894009216,0.07914470265053085,0.18278486,0.06785511
Usp24,3.5580552,0.3682018,0.00037361075304376956,0.0011594965274065706,0.504147465437788,0.6476724329942831,0.8030851,0.67029417
Lpar4,3.548959,3.38322,0.00038675741540278194,0.0011984974918547745,0.0792626728110599,0.01681639319919816,0.1063646,0.010698498
Chrdl1,3.5407467,3.4829853,0.00039899631737750447,0.0012354264862795051,0.08110599078341015,0.019117974608359938,0.11290404,0.010633174
Cd9,3.5390072,1.2480397,0.00040163501368149275,0.0012430238214261357,0.16589861751152074,0.11088425272848763,0.23746757,0.10692203
Spsb4,3.534789,2.9770901,0.00040810074687169345,0.0012623077090413725,0.0912442396313364,0.03032890340782538,0.12392944,0.016617153
Kank2,3.5058522,2.6895945,0.00045514764478100386,0.0014020196280254012,0.08755760368663594,0.02631969708218873,0.11313307,0.01839663
Rpl13,3.4901822,0.6983151,0.0004826915286858716,0.0014838029259569123,0.41751152073732717,0.4642141213156136,0.68059367,0.47057426
Zfp438,3.4797308,1.3414043,0.0005019178462111973,0.001540437753020545,0.2654377880184332,0.2589650308114931,0.3601586,0.15794091
Parp4,3.4776351,2.2260141,0.0005058579097216357,0.0015519984053688457,0.09769585253456221,0.03753062588165417,0.1270518,0.028546387
Sox2ot,3.4751914,0.25533935,0.0005104892672777214,0.0015654926514211793,0.5087557603686635,0.4642141213156136,0.89742595,0.7963979
Zfp516,3.473463,1.5194261,0.0005137880454291894,0.0015752492903562665,0.223963133640553,0.1976019006607766,0.29909644,0.11476886
9630014M24Rik,3.4609468,0.94980836,0.0005382792043805392,0.001647705880804863,0.3207373271889401,0.3349172173138318,0.47377327,0.27288505
Otx1,3.4580915,4.419492,0.0005440168168948269,0.0016647001332381276,0.06912442396313365,0.007721434404929839,0.0848506,0.004129654
Acacb,3.4559574,3.795847,0.0005483417886365655,0.0016772301563630738,0.07465437788018434,0.013698121612591877,0.096543945,0.0072713336
Cflar,3.4530065,1.2691075,0.0005543758456606337,0.001695240579594996,0.19170506912442398,0.14674437597445988,0.2481724,0.110533684
Tcn2,3.4527078,2.2289243,0.0005549897278241379,0.0016969246684836806,0.09585253456221199,0.03597149008835103,0.13217184,0.029697383
Adgrl1,3.444469,0.52673054,0.0005721824325247454,0.0017479015418303669,0.45622119815668205,0.5818546291484149,0.693269,0.52726793
Adcyap1r1,3.4423273,1.2274466,0.0005767318547871549,0.0017607981977196742,0.2912442396313364,0.3013957977578142,0.40683734,0.19426358
Hlf,3.4165387,1.0450478,0.0006342262074077788,0.0019295355743939103,0.31797235023041476,0.33851807855074617,0.4630296,0.2510612
Sh3bgrl,3.408185,1.1111238,0.0006539652840039028,0.001987563305190009,0.31152073732718893,0.3311307446729527,0.4527785,0.2351596
Rassf2,3.4075286,1.2194966,0.0006555403376918711,0.0019921249574508682,0.16866359447004609,0.11663820625139208,0.220929,0.1009042
mt-Cytb,3.372397,0.9897293,0.0007451698676414149,0.00225786133779035,0.31244239631336407,0.3099339223401886,0.5203677,0.29547322
Tmem176b,3.3493948,1.8805997,0.00080988294664996,0.0024462179380040946,0.09769585253456221,0.03938673992130076,0.1383946,0.039517697
Nedd9,3.3392956,1.8179705,0.0008399111350706419,0.0025329306621041693,0.17419354838709677,0.13393718910089836,0.24000208,0.07411657
Zfhx3,3.337866,0.6566424,0.0008442443414405685,0.00254485589572673,0.28663594470046083,0.2554384141361645,0.44677782,0.3055049
Gm31356,3.336959,2.1753006,0.0008470046692218995,0.002552603797890583,0.14654377880184333,0.10015591357933032,0.19455373,0.046453003
Cbr3,3.3198533,3.5333567,0.0009006475727324163,0.0027057692619991084,0.0728110599078341,0.014217833543692925,0.09281069,0.008364571
Dnajc3,3.309714,1.1459656,0.0009339135438051334,0.0028013236126416536,0.3096774193548387,0.3299799539683718,0.44387934,0.225132
Gm17750,3.3048184,1.8721483,0.0009503793987960953,0.002849759451584765,0.14654377880184333,0.0988566337515777,0.20254155,0.059521776
Gas1,3.2981622,2.7320025,0.0009731988788444786,0.0029162321706870903,0.08571428571428572,0.028509911648971712,0.110628,0.017454157
Timp4,3.2953603,1.8471371,0.0009829552071317354,0.002943497873133816,0.18064516129032257,0.14466552825005569,0.24357994,0.07386289
Als2cl,3.2928188,3.9143243,0.0009918834668059683,0.0029682491093748044,0.06912442396313365,0.01083970599153612,0.095689625,0.00663801
2810403D21Rik,3.289351,1.5443457,0.0010041868475356138,0.0030030607226802382,0.2064516129032258,0.1759596109584973,0.29936358,0.113020666
Ramp1,3.265258,1.0252019,0.0010936435140239396,0.003259339088489714,0.3216589861751152,0.34638800207884773,0.45891708,0.25164405
Rnf144a,3.263974,1.1935486,0.001098612488958336,0.00327233317573556,0.2903225806451613,0.2993169500334101,0.42611903,0.20888168
Kremen1,3.256026,1.8214973,0.0011298342242538637,0.0033608596928707316,0.15391705069124423,0.10902813868884104,0.20040178,0.060887877
Gm7967,3.251406,4.4966993,0.0011483573109052664,0.0034133142637195256,0.06451612903225806,0.006719132823520677,0.08468905,0.003907121
Prpf4b,3.2429106,0.3053279,0.0011831531326168617,0.0035120774053706443,0.5087557603686635,0.6595144405672284,0.7968598,0.6861891
Cux1,3.240683,0.49159056,0.001192437194589308,0.0035384635470584983,0.44516129032258067,0.5101715049372634,0.68200237,0.52796364
Lgr6,3.2315025,3.0849662,0.0012314127279710143,0.0036504920565513187,0.0792626728110599,0.022904447249238992,0.10712924,0.013238335
Il15,3.2162933,1.9112643,0.0012985798727684218,0.003841131790102102,0.08847926267281106,0.031813794639542654,0.11474474,0.031813633
Kifc3,3.2064183,1.8892946,0.0013439852026584428,0.00396975732608908,0.18064516129032257,0.14674437597445988,0.24724385,0.072986096
Fzd6,3.2045274,2.7578614,0.0013528444260730822,0.0039950466786002545,0.07557603686635944,0.019043730046774072,0.09937183,0.015328105
Tpcn1,3.1975822,1.6087433,0.0013858493946359604,0.004088468734504639,0.20829493087557605,0.18345831167866955,0.27712637,0.099577524
Spry2,3.1966138,1.5878623,0.0013905098923114004,0.004099967168485387,0.22211981566820277,0.20380132155319622,0.31137097,0.11468557
S100b,3.1923537,1.5666496,0.0014111845426717006,0.004159557773320381,0.13179723502304147,0.08137203949810676,0.17340778,0.061963376
Pax6os1,3.1764135,4.9795265,0.0014910823910932237,0.004384480613774887,0.06175115207373272,0.0052342415918034,0.08571156,0.0028325804
Cs,3.171518,1.0644157,0.0015164446841679346,0.004456131743612468,0.32903225806451614,0.36932957160887964,0.46218497,0.24759525
Mfsd2a,3.1610954,2.3219085,0.0015717700374072057,0.004612654096235432,0.0847926267281106,0.029734946915138467,0.11497104,0.024076346
Mtus1,3.159283,1.0844837,0.001581578104141554,0.004640424072754265,0.19447004608294932,0.15272106318212192,0.26012716,0.13111465
Inppl1,3.154135,2.3409603,0.0016097465792151025,0.004717405451358905,0.08755760368663594,0.03296458534412354,0.10286619,0.0211592
Smad6,3.1480892,3.4677474,0.0016434154495633111,0.004811874591889089,0.06543778801843318,0.00946618160219764,0.08128771,0.007625055
Dab2,3.14403,1.7596968,0.0016663835522771852,0.004875936627429812,0.10783410138248847,0.05475536416957458,0.15158972,0.047205217
Gm16499,3.1398482,3.6465201,0.0016903532284322544,0.004943919804939008,0.06820276497695853,0.012695820031182716,0.0884898,0.007361036
Gask1a,3.118205,3.7926776,0.00181956135085583,0.005311419174089751,0.07096774193548387,0.01625955898730418,0.09029505,0.0067956722
Rnf180,3.1097288,0.75471824,0.001872591617537143,0.005460286138168533,0.3953917050691244,0.47575915064221547,0.6220385,0.4129719
Itga1,3.1095355,1.9523867,0.0018738173237185876,0.00546326730559011,0.09953917050691244,0.04662558467592249,0.13970985,0.038011078
Mdk,3.1077213,2.570255,0.0018853579465513246,0.00549453015442886,0.08847926267281106,0.035191922191699455,0.12264411,0.021731975
Adgrb3,3.0948317,0.29170516,0.0019692455246994043,0.00573030401220197,0.9788018433179724,0.93403370703096,3.4100816,3.215263
Vstm4,3.0898578,3.0329993,0.002002523492667005,0.005820835812198444,0.06912442396313365,0.014403444947657584,0.08437068,0.010697745
Prom1,3.0814543,1.9154803,0.0020599211563856806,0.005983145765007376,0.08294930875576037,0.02865840077214344,0.10476753,0.02885868
Pde1c,3.079531,0.77637374,0.0020732686641832345,0.006018661301491304,0.3336405529953917,0.33476872819066006,0.5285268,0.34117493
Cnksr3,3.0791538,1.6684024,0.002075894323018729,0.006024981687136882,0.11244239631336406,0.0611775187467518,0.15274617,0.05061561
Lama3,3.0725627,2.050612,0.0021222922542013167,0.006151007752172298,0.13456221198156681,0.08987304179968818,0.19440188,0.050499897
Npepl1,3.0507262,2.3536823,0.0022828865425012623,0.006595114654016656,0.08755760368663594,0.0350063107877348,0.111444704,0.022803122
AW011738,3.032461,2.885399,0.002425685815060914,0.006988118135594163,0.08202764976958525,0.029846313757517264,0.107301705,0.0152130285
Tst,3.0232286,3.0574176,0.002500932266380431,0.007191786172692871,0.06912442396313365,0.015776969336996065,0.09305347,0.011646344
Zic2,3.009809,2.866415,0.002614120132096335,0.007502019432813043,0.06820276497695853,0.014848912317172768,0.08833971,0.012585408
D630003M21Rik,3.0010974,3.16749,0.0026900853653632714,0.0077126113708185125,0.07373271889400922,0.021382433736728785,0.09401011,0.010911077
Rps21,2.9897082,0.67456234,0.0027924397761912184,0.007994124950592162,0.4110599078341014,0.46109584972900736,0.70615035,0.49647778
Tank,2.983965,1.0876354,0.002845393480250895,0.008138782500994417,0.3317972350230415,0.3798351770732794,0.49949124,0.26608795
Cyp4f17,2.9725473,2.9760284,0.002953397980676272,0.008435140703738459,0.06728110599078341,0.014663300913208107,0.080643706,0.010617409
Gm26671,2.9699807,4.8046207,0.002978183783213505,0.008503219451168513,0.05898617511520737,0.00619942089241963,0.07207467,0.0026706213
Lifr,2.9672039,1.0318769,0.0030052163798786283,0.0085749351308632,0.32350230414746545,0.35971490088351027,0.46640846,0.25513464
Epc1,2.9663599,0.37883982,0.003013476595133899,0.008597591432496056,0.4857142857142857,0.6372781943722622,0.76740336,0.6353154
Gm2a,2.9655886,1.6134845,0.0030210431512112147,0.008617349200960227,0.14285714285714285,0.099784690771401,0.19390105,0.06759242
Cox8a,2.9644766,0.676099,0.0030319822642655577,0.008644881519611156,0.4110599078341014,0.46402850991164896,0.7148713,0.50279975
Ndufa4,2.9455893,0.7083757,0.0032234006544628302,0.00917508215947206,0.3778801843317972,0.40908753433810974,0.6306777,0.4304081
Zfp532,2.9429865,0.39778113,0.003250625480047476,0.009245718921231681,0.480184331797235,0.6291855371594031,0.7649686,0.62703866
Anxa5,2.942064,2.2244873,0.0032603244491277873,0.00927232408425737,0.10783410138248847,0.06065780681565076,0.14660089,0.033226684
Phactr4,2.941668,1.3473026,0.0032644978608723243,0.009282228309168186,0.17050691244239632,0.13226668646521642,0.22003786,0.09233603
Pygm,2.9386039,3.3627183,0.0032969410293196546,0.009368528495962258,0.06543778801843318,0.013512510208627218,0.08446498,0.008531276
Kyat3,2.92919,2.5562716,0.0033984671278505115,0.009644783663428733,0.0847926267281106,0.03463508797980548,0.10725487,0.019065768
Gm13322,2.9235117,5.8199058,0.003461072755193907,0.009815200520534067,0.055299539170506916,0.003192516148192145,0.06995155,0.0012818311
Aldh2,2.9232168,1.7208797,0.00346435073096351,0.0098234597025105,0.15023041474654378,0.11114410869403817,0.19842955,0.06446111
Grhl1,2.9168632,1.5990063,0.0035357093933037873,0.010016290078869032,0.2184331797235023,0.20617714752394387,0.29704842,0.108115524
Rfx2,2.9114125,2.6737704,0.0035979859307184218,0.010186269303382572,0.0912442396313364,0.04261637835028584,0.12005161,0.019792829
Slc20a1,2.9084384,1.2637745,0.0036323860420614247,0.010278244834687287,0.2995391705069124,0.3329126141510134,0.44697228,0.21082848
Rps24,2.9068596,0.80871195,0.0036507699452285247,0.01032917641658318,0.36589861751152075,0.40682307520974087,0.5902773,0.3779397
Zfp219,2.9044654,2.0886219,0.003678808085716036,0.010405218238230513,0.11797235023041475,0.07305664860049002,0.14989991,0.03731576
Hbegf,2.8687155,2.4032276,0.004121422774294495,0.01160480352246626,0.08847926267281106,0.039980696413987674,0.11296542,0.022356285
Sox13,2.8686123,2.9355147,0.004122769492516178,0.011607168510468327,0.0663594470046083,0.015702724775410203,0.07919218,0.010714831
Nr1d1,2.8616307,1.9901941,0.004214677804258073,0.011851024759356888,0.1336405529953917,0.09306555794788032,0.1814433,0.048862353
Klhdc7a,2.858584,5.2234054,0.004255366294757025,0.011955425798841622,0.054377880184331796,0.0034152498329497365,0.061882358,0.0017072649
Hrh1,2.8579485,1.8815973,0.0042638963446136775,0.011978138502850968,0.13456221198156681,0.09406785952928948,0.17809983,0.05155266
Mmgt2,2.8428695,2.3383658,0.0044709360927312385,0.012532240017910326,0.08571428571428572,0.037196525354517784,0.1067099,0.022022855
Map3k1,2.842659,1.2072512,0.004473889999745116,0.012539211879957364,0.18064516129032257,0.14551934070829312,0.23456731,0.108399734
Tmem243,2.84042,1.4005647,0.0045054184399705415,0.012622917804553583,0.22580645161290322,0.2122652015739847,0.3166524,0.13199753
Boc,2.8320987,1.5708096,0.004624357469290885,0.012935299312913396,0.19815668202764977,0.1769990348206994,0.2740172,0.100853875
Rdh5,2.8258846,3.129819,0.004715025433348737,0.013176571335837814,0.0663594470046083,0.016630781795233498,0.081483126,0.009651936
A930005H10Rik,2.820991,1.9848095,0.004787555370116654,0.013373699219776951,0.1336405529953917,0.09380800356373896,0.17595972,0.04746217
Trim12a,2.810995,2.2623582,0.004938853233586626,0.013783442707361097,0.07373271889400922,0.024277971638577475,0.09618775,0.020826029
1190005I06Rik,2.7948885,2.1001022,0.005191761135547754,0.014454732329516957,0.11981566820276497,0.0774742000148489,0.16020489,0.039726384
Fbxo30,2.7853253,1.9614431,0.005347405462541435,0.01486259516686827,0.12442396313364056,0.08307966441458163,0.16212563,0.044202346
Hip1,2.7785945,0.8196725,0.005459464848010792,0.015162358704501288,0.35391705069124424,0.4054495508204024,0.5157094,0.32377508
Nat8f1,2.7693717,2.5612295,0.0056164509405477875,0.015580635636229512,0.08110599078341015,0.033744153240775114,0.10887129,0.01930031
Zfp395,2.7562642,1.9369217,0.005846576896474394,0.0161889448895576,0.10414746543778802,0.05935852698789813,0.13200103,0.03619114
Padi2,2.755847,1.6530453,0.005854039295863521,0.016206267863162253,0.11059907834101383,0.06563219244190363,0.14949541,0.050000675
Cpne2,2.746142,1.749491,0.0060300661801675984,0.016681548261206977,0.13732718894009216,0.09911648971712822,0.1705225,0.053820495
Odad1,2.7429037,3.3588836,0.006089852045021761,0.01683307524428914,0.06175115207373272,0.013326898804662559,0.08519849,0.008631045
Tspan15,2.737677,1.6605649,0.006187477406527289,0.017081836834828754,0.11797235023041475,0.07476427351696488,0.15895157,0.05306209
mt-Atp6,2.7253926,0.76859885,0.006422508957508587,0.017687077553372524,0.3474654377880184,0.36739921300764716,0.58180565,0.3806864
Hsp90b1,2.7238863,0.5008811,0.006451870969933027,0.017766117335734827,0.4525345622119816,0.5454376716905487,0.6925384,0.5340441
Bbox1,2.7067692,3.7123494,0.006794146601457533,0.018662719196602322,0.06175115207373272,0.014143588982107061,0.08222494,0.006516832
Gpr156,2.6974719,2.6954887,0.006986816772034699,0.019168032132448363,0.07741935483870968,0.03114559358526988,0.0989665,0.015931947
Nde1,2.697447,2.4539728,0.006987338874323247,0.019168032132448363,0.07004608294930875,0.022718835845274333,0.08794513,0.016638396
Prr5,2.676424,3.3186195,0.0074412457920248675,0.0203486947314989,0.06359447004608294,0.016593659514440567,0.08173844,0.008500517
Zfp217,2.6641526,2.4723694,0.007718254272368294,0.021074026247183828,0.06912442396313365,0.022347613037345015,0.08247175,0.015372236
Rps14,2.662055,0.65939415,0.007766517281796394,0.021192883046802998,0.40368663594470044,0.4649936892122652,0.64283514,0.45171884
Eef1a1,2.6539347,0.55023116,0.007955920247413047,0.02168329212374364,0.4599078341013825,0.5540129185537159,0.77327764,0.58604014
Jag1,2.6473033,2.1797433,0.008113651231188335,0.02210147838187242,0.08755760368663594,0.043024723439008095,0.115725756,0.026718918
Sqle,2.6342418,1.43101,0.008432543399260244,0.022917208570660742,0.18433179723502305,0.1599227856559507,0.24354412,0.09737385
Nfatc1,2.6170423,1.5332279,0.008869534062401386,0.02403432636715664,0.08571428571428572,0.040017818694780605,0.106593706,0.038126826
Parva,2.614495,1.6321326,0.008935945367276411,0.024204521372854552,0.16129032258064516,0.13185834137649416,0.21880865,0.0759497
Thbs4,2.6136587,4.715594,0.008957846474695283,0.024261398525860525,0.053456221198156684,0.007053233350657064,0.08748349,0.003473535
Tmcc3,2.6083422,0.50751644,0.009098195806350542,0.024621665959979763,0.42304147465437786,0.4883807261118123,0.6996871,0.53804934
Eci1,2.6074657,2.180797,0.009121522323911913,0.024679821250983097,0.08755760368663594,0.04376716905486673,0.109517954,0.025206547
Rimklb,2.6059499,1.1336101,0.009161985893671091,0.024781816082438315,0.295852534562212,0.3299428316875789,0.41174304,0.20879479
Slc41a1,2.6028726,1.7088515,0.00924463241104331,0.025000329396611686,0.15483870967741936,0.12439676293711485,0.21046935,0.06920894
Sycp2,2.5986507,1.8742757,0.009359096702557992,0.025274264160576203,0.16129032258064516,0.13427128962803475,0.22693007,0.06717669
Fkbp9,2.5953455,1.7185928,0.009449587395730418,0.025498133492998228,0.11612903225806452,0.07584081965995991,0.1431806,0.045712397
Cyp4f14,2.5849612,4.7160454,0.009738995778803128,0.026234267325958904,0.04976958525345622,0.00367510579850026,0.06410712,0.0025158434
Aplp2,2.5807948,0.25771487,0.009857314329518564,0.026518425714273514,0.5244239631336406,0.6735095404261637,0.82596415,0.72949004
Lmcd1,2.5787566,3.0845094,0.009915661593214675,0.02666738334597921,0.06267281105990784,0.017373227411092138,0.08489609,0.010391182
Vim,2.5743415,2.424913,0.010043109555601842,0.026977742053286163,0.06359447004608294,0.018078550746157843,0.09041224,0.017467782
Plscr4,2.566914,1.6713883,0.010260805722527458,0.027534989490094156,0.1400921658986175,0.10598411166382063,0.19523504,0.06549443
Gm29571,2.552015,3.6861107,0.01071019026828203,0.028688217866298875,0.05622119815668203,0.011099561957086643,0.07659479,0.006165499
Loxl3,2.5467272,2.6558166,0.01087384109922937,0.029092911514118608,0.06451612903225806,0.01974905338183978,0.076194786,0.012484797
A330032P22Rik,2.5430603,5.4534655,0.010988625865528758,0.02939123800584887,0.047926267281105994,0.002561437374712302,0.05768459,0.001354238
Car8,2.538559,1.9006937,0.011131001920594715,0.029757240235437268,0.08387096774193549,0.04046328606429579,0.10735761,0.029900527
Efs,2.5311718,2.5398848,0.011368216787284455,0.030349129167842354,0.06359447004608294,0.01900660776598114,0.07679604,0.013632527
