names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astro-Epen (for_DEGs),mean_expr_Rest (for_DEGs)
Zfp94,-3.3640144,-0.8150619,0.0007681753491637149,0.002324684269853477,0.017511520737327188,0.07881060212339445,0.021033967,0.036716145
Nfe2l3,-3.3691568,-1.3196222,0.0007539852351544626,0.002283284488741171,0.020276497695852536,0.08133491721731383,0.02281925,0.056013342
Nsun5,-3.369507,-0.2774005,0.0007530277161691548,0.002280641877081288,0.03317972350230415,0.09599821813052194,0.03746145,0.04522645
Gm2415,-3.3710208,-1.043655,0.0007489019064780766,0.002268657748259968,0.013824884792626729,0.0749127626401366,0.016489048,0.03369879
Dsp,-3.3716044,-0.62624323,0.000747316659704785,0.00226411079561028,0.03963133640552995,0.10253173955007795,0.04841305,0.073776305
Tex15,-3.3746035,-1.964926,0.0007392211497477891,0.0022403420137292007,0.004608294930875576,0.06522384735318137,0.008352714,0.032220244
Mars1,-3.384563,-0.35056424,0.0007129167192978055,0.002161840903682658,0.034101382488479264,0.09714900883510283,0.04059154,0.05147365
Gm29088,-3.3851793,-2.3363752,0.0007113180389878398,0.002157480043752484,0.004608294930875576,0.06540945875714604,0.005909393,0.029493462
Gm28578,-3.3853111,-0.5040211,0.0007109758982912117,0.002156685751533626,0.022119815668202765,0.08419333283836959,0.030666621,0.04321647
Gm43112,-3.385539,-1.3945014,0.0007103861887956387,0.002155140215980446,0.007373271889400922,0.06837924122058059,0.010415148,0.027152276
Blnk,-3.386871,-1.5092603,0.0007069462242726112,0.002145188599232644,0.01935483870967742,0.08066671616304105,0.02487131,0.06923448
Borcs8,-3.3913856,-1.04396,0.0006954017210799319,0.002110872598894913,0.014746543778801843,0.0762862870294751,0.01914404,0.03907933
Map6d1,-3.3975616,-1.2086651,0.0006798930037217452,0.002064495989377703,0.016589861751152075,0.07817952334991461,0.020386988,0.046504427
Rcan3,-3.3982217,-0.5581905,0.0006782541228399332,0.002060217983349424,0.03225806451612903,0.09518152795307744,0.03836185,0.055985395
Cda,-3.4001107,-3.40439,0.0006735857579893692,0.0020462690013764106,0.0018433179723502304,0.06273665454005493,0.0026108546,0.027304262
Capn1,-3.4026828,-0.99832314,0.0006672768586597916,0.002027332563567232,0.01566820276497696,0.07754844457643478,0.017651604,0.03495707
Dcn,-3.4087381,-0.33251026,0.0006526409305024449,0.001983987080280653,0.052534562211981564,0.11741777414804365,0.076872095,0.095869265
Nol6,-3.4124126,-0.32078668,0.0006439055893186319,0.001958318413694583,0.035944700460829496,0.09963620164822927,0.043210104,0.053685647
Kcnh4,-3.414179,-2.8192225,0.0006397450733966487,0.001945885230039388,0.003686635944700461,0.06492686910683793,0.0042058085,0.029312503
Yeats4,-3.4155378,-0.30928975,0.0006365617067147171,0.0019364217207544943,0.035944700460829496,0.099784690771401,0.047231924,0.058202058
Nek3,-3.41771,-0.52573085,0.0006315033931769178,0.0019216869959981632,0.02119815668202765,0.08378498774964734,0.028630702,0.04096369
Capn3,-3.4196565,-1.733093,0.0006270027542673459,0.0019084236528277736,0.01566820276497696,0.07743707773405598,0.018631872,0.060643815
Bora,-3.4209023,-0.55172837,0.0006241374981720598,0.0019001330813373267,0.022119815668202765,0.0848986561734353,0.028197015,0.041065697
Ankrd12,-3.4236832,-0.29149038,0.000617786269055721,0.0018812236003543999,0.567741935483871,0.7648674734575692,0.9297057,1.0568093
Dusp15,-3.4279988,-0.43326572,0.0006080483878337966,0.001852830594363134,0.03870967741935484,0.10260598411166381,0.04579431,0.061352007
Tsr3,-3.4311602,-0.3039054,0.0006010053365038162,0.0018328241280056226,0.029493087557603687,0.09317692479025912,0.040319465,0.04954288
Ntn3,-3.431566,-0.45390463,0.0006001070241197007,0.0018302923652776795,0.020276497695852536,0.08315390897616749,0.02709183,0.036925845
Rnaseh1,-3.4345956,-0.92971337,0.000593438743122273,0.0018105710261945584,0.018433179723502304,0.08103793897097038,0.0204724,0.0386434
Gpr27,-3.4377398,-0.35544875,0.0005865907070319545,0.0017898810240686595,0.030414746543778803,0.09414210409087534,0.04214412,0.053607862
Matn4,-3.447552,-0.48140058,0.0005656913884117484,0.001728858917950828,0.052534562211981564,0.11738065186725072,0.06571796,0.09059957
Wnt5b,-3.4525874,-1.3149306,0.0005552378212131391,0.0016974900735006312,0.016589861751152075,0.07921894721211671,0.019199604,0.04710133
Arc,-3.4535902,-1.2982274,0.0005531774540490277,0.0016917685169926444,0.011981566820276499,0.07446729527062143,0.015623334,0.037992675
6230400D17Rik,-3.4578083,-0.43727127,0.0005445890589834233,0.0016660717311721034,0.02857142857142857,0.09250872373598634,0.032665573,0.043979462
Col6a1,-3.4579766,-1.3722976,0.0005442487393805803,0.00166522018072833,0.017511520737327188,0.08018412651273295,0.019498346,0.04971648
1600014C10Rik,-3.4643629,-0.45222586,0.0005314889219392476,0.0016276621076484596,0.026728110599078342,0.09057836513475388,0.03195456,0.043466084
Fbxo46,-3.467247,-0.3850626,0.0005258184023293298,0.001610847163446482,0.03133640552995392,0.0955898730417997,0.0359647,0.0467134
Rgs10,-3.468466,-1.1976705,0.0005234385021942622,0.001603922061119834,0.027649769585253458,0.09076397653871854,0.036019333,0.0807716
Insc,-3.4686959,-1.9465083,0.0005229912945833146,0.0016027344987971787,0.013824884792626729,0.0762862870294751,0.018414252,0.0691841
Tmem132c,-3.469538,-1.224886,0.0005213545780678284,0.001597900936772277,0.02857142857142857,0.09169203355854183,0.033336926,0.076251656
Popdc3,-3.476265,-2.8558924,0.0005084498146315072,0.0015595943515009818,0.004608294930875576,0.06693147226965625,0.0045512686,0.032490477
Cdkn2aipnl,-3.4790323,-0.6365339,0.0005032280104564117,0.0015442823938971882,0.02488479262672811,0.08887074021827901,0.030388659,0.046852138
Zswim9,-3.4801748,-0.25332388,0.0005010867381398619,0.001538062674642231,0.035944700460829496,0.10089835919518896,0.04091986,0.04858644
Sh3bp1,-3.4827087,-0.58173996,0.0004963681942632765,0.0015239274885573857,0.023963133640552997,0.08794268319845572,0.029129487,0.043287326
Kcnh8,-3.4842646,-2.109021,0.0004934913456206469,0.0015152682501230468,0.018433179723502304,0.08100081669017745,0.017930847,0.07515482
Btla,-3.4856694,-4.142597,0.0004909074055765573,0.0015076788190469875,0.0009216589861751152,0.06329348875194891,0.001636958,0.028525298
Bid,-3.4858434,-1.6498668,0.0004905879338632771,0.0015068698883066135,0.011059907834101382,0.07398470562031331,0.01254894,0.038862273
St8sia6,-3.4863257,-1.4645507,0.0004897042545143796,0.0015043275773180954,0.012903225806451613,0.07591506422154577,0.015730556,0.042825766
Hacd4,-3.4874701,-0.42505,0.00048761320655127757,0.0014984179849076885,0.029493087557603687,0.09417922637166827,0.034533735,0.046096615
Prss36,-3.4877534,-0.6563882,0.0004870969766512681,0.0014970028322794891,0.01935483870967742,0.0829311752914099,0.025635691,0.040112235
Gm15478,-3.4882472,-0.6104666,0.0004861982808757107,0.0014944117830165118,0.02119815668202765,0.08515851213898581,0.02678613,0.04061246
Arhgap25,-3.4935791,-2.0486863,0.0004765917721108313,0.0014657228930545997,0.013824884792626729,0.07673175439899027,0.014944762,0.0604318
Rusf1,-3.4959407,-0.39272434,0.0004723936042866036,0.0014531443786125974,0.023963133640552997,0.08831390600638503,0.031727787,0.04145122
Usp43,-3.4997933,-1.8769557,0.00046561917931341694,0.0014328283104320973,0.007373271889400922,0.07042096666419184,0.009689539,0.035137903
Cdh24,-3.5043118,-0.94298244,0.00045778914281464727,0.0014096715869160636,0.016589861751152075,0.08029549335511174,0.018463714,0.035199337
Itga11,-3.5049624,-1.2301866,0.00045667173881362965,0.001406391933744668,0.013824884792626729,0.07736283317247011,0.01752242,0.040632647
Far2os2,-3.5071461,-2.866052,0.00045294043682338685,0.0013955405959688574,0.003686635944700461,0.06659737174251985,0.004016818,0.028921872
Rsf1os1,-3.5078177,-0.3744838,0.00045179833021094745,0.0013921813225651557,0.026728110599078342,0.09161778899695597,0.033296634,0.042955764
Potegl,-3.5088303,-2.6394851,0.00045008211222452213,0.001387370236947678,0.005529953917050691,0.06852773034375231,0.005207614,0.03201576
Usp34,-3.5099363,-0.29676783,0.0004482138818569976,0.0013820871018473176,0.7133640552995392,0.8365505976687208,1.3208444,1.4756441
Slc26a10,-3.5135975,-2.6037457,0.00044208211131898555,0.0013638055489255043,0.004608294930875576,0.06771104016630781,0.005681837,0.03404973
Ccndbp1,-3.517846,-0.26498058,0.00043506449349394014,0.0013427731380866266,0.03963133640552995,0.10576137797906303,0.049886152,0.059649598
Gm57462,-3.5184662,-4.0155253,0.0004340490403135941,0.0013401008518012494,0.0018433179723502304,0.06485262454525206,0.0017007584,0.02715783
Cracr2a,-3.5204797,-1.6047598,0.00043076718667915464,0.0013302740266715187,0.012903225806451613,0.07643477615264682,0.012240791,0.036774058
Cyp11a1,-3.5217254,-2.9040575,0.00042874792533076236,0.0013244949130418009,0.0027649769585253456,0.06585492612666122,0.0042227847,0.031184252
Gm4631,-3.5229714,-0.78406787,0.000426737504436179,0.0013184358680234712,0.020276497695852536,0.08460167792709183,0.022235898,0.03798789
Gm42744,-3.5240948,-2.9474802,0.0004249322785977802,0.001313311516669238,0.0018433179723502304,0.06496399138763086,0.0033838472,0.025811236
Csf1r,-3.525821,-0.9026058,0.0004221722120970842,0.0013050813781694261,0.06451612903225806,0.1295567599673324,0.08917638,0.16073118
Gm34471,-3.5382836,-1.0016108,0.00040273708518271127,0.001246147567809702,0.011981566820276499,0.07610067562551043,0.016221145,0.032218717
Gm6225,-3.538301,-0.5967889,0.0004027108125865431,0.001246147567809702,0.022119815668202765,0.08694038161704655,0.026257725,0.039448313
Exoc4,-3.5401726,-0.2509663,0.0003998653783504509,0.0012376895192116825,0.7557603686635944,0.844086420669686,1.4920534,1.6294376
Prox1os,-3.5406377,-1.4113933,0.0003991613030516104,0.0012357949317890046,0.017511520737327188,0.08159477318286436,0.02040373,0.05337978
Ccdc126,-3.544366,-0.55515844,0.00039355882654943617,0.0012190116045398673,0.02304147465437788,0.08820253916400624,0.02849998,0.04160087
Imp3,-3.5474336,-0.45032066,0.00038900377345600504,0.0012051806056454348,0.04055299539170507,0.10698641324522978,0.051106576,0.06919421
Rassf3,-3.54849,-0.6714891,0.0003874466582835386,0.0012004948925367482,0.03133640552995392,0.09688915286955231,0.03698946,0.058284715
Mycbp,-3.5501933,-0.43992704,0.0003849483532447802,0.0011932014130874651,0.02304147465437788,0.08820253916400624,0.03257436,0.04393635
Gm20387,-3.5520709,-1.5724887,0.000382212050641523,0.0011850955228176463,0.0064516129032258064,0.07038384438339891,0.010115325,0.029789275
Fli1,-3.553686,-1.3922533,0.00037987244087523244,0.0011779772055761678,0.035023041474654376,0.09922785655950701,0.050017107,0.12630486
Cavin4,-3.5549204,-1.4676406,0.00037809349997528884,0.0011727314261036606,0.01566820276497696,0.07996139282797535,0.014272568,0.03898664
Arhgdig,-3.5568936,-0.2602109,0.0003752661158850085,0.001164230520012721,0.059907834101382486,0.12862870294750908,0.075344205,0.08958712
Men1,-3.5573165,-0.5644845,0.0003746626299212484,0.0011626267312604163,0.027649769585253458,0.09321404707105205,0.034108173,0.050038163
4930567K12Rik,-3.5586083,-3.071997,0.0003728250158325302,0.001157325343740768,0.003686635944700461,0.06752542876234316,0.003502879,0.029081648
Gm5148,-3.5590045,-1.8015665,0.0003722631711477254,0.0011558483254840977,0.009216589861751152,0.0733907491276264,0.009646549,0.03323214
2310026I22Rik,-3.5648339,-2.0245786,0.0003640866263595792,0.0011312451029465648,0.007373271889400922,0.07138614596480808,0.0073913364,0.029738141
Rnasel,-3.570003,-1.803532,0.00035697695709225187,0.0011103103179845824,0.011981566820276499,0.07639765387185389,0.011611241,0.039958872
Akap12,-3.5707629,-0.630937,0.00035594297038258916,0.001107222460544127,0.029493087557603687,0.09544138391862796,0.03826515,0.058650535
A530017D24Rik,-3.5721543,-1.2164751,0.0003540567556227803,0.0011014825776987504,0.011981566820276499,0.07665750983740441,0.015802778,0.036345337
Dapk3,-3.5738556,-0.3519581,0.0003517629338188741,0.0010945998878648692,0.03317972350230415,0.09959907936743634,0.044242743,0.056129295
Tacr3,-3.5746555,-4.596932,0.00035068920981108116,0.0010913851132295287,0.0018433179723502304,0.06581780384586829,0.0015641383,0.037181813
Gm42439,-3.575624,-0.51755613,0.000349393540117975,0.001087604775598933,0.023963133640552997,0.08972455267651644,0.030006243,0.042681735
Lrrc73,-3.5760317,-0.60075563,0.00034884947000929736,0.0010861628342004426,0.027649769585253458,0.09354814759818843,0.036141995,0.054310355
Gm14412,-3.5760527,-0.781063,0.0003488213940224056,0.0010861628342004426,0.020276497695852536,0.085603979508501,0.021826347,0.037217416
Stk32a,-3.5787244,-1.6831646,0.00034527540066155236,0.0010755332733336322,0.018433179723502304,0.08311678669537456,0.022866862,0.07164952
Gm34567,-3.583769,-2.7839212,0.00033867144287402925,0.0010559412473921056,0.005529953917050691,0.06982701017150494,0.0059928084,0.040563762
2900089D17Rik,-3.5863202,-0.43877137,0.000335377054170096,0.0010461552641688506,0.026728110599078342,0.09291706882470858,0.031475946,0.04242953
Zswim1,-3.589101,-1.1667305,0.0003318202638519124,0.0010355412880024258,0.016589861751152075,0.08170614002524315,0.01875305,0.041620035
Tmem232,-3.590812,-0.28313857,0.0003296494192916991,0.0010290055641691397,0.023963133640552997,0.09009577548444576,0.038184986,0.04627605
Gm19265,-3.5912693,-1.1839527,0.00032907132598623243,0.001027439754735076,0.011059907834101382,0.0759521865023387,0.014976353,0.033707555
Trappc14,-3.5966682,-0.32247424,0.00032231919448071626,0.0010072943423699518,0.03778801843317972,0.10527878832875492,0.045654606,0.056770753
Gm54109,-3.5972462,-1.2191627,0.000321604085608881,0.0010052933667183148,0.034101382488479264,0.09952483480585048,0.04295137,0.09728498
Hipk4,-3.6008384,-2.371876,0.00031719270969592865,0.0009920810277650567,0.003686635944700461,0.06830499665899473,0.005683912,0.02907758
Ssh3,-3.6020708,-1.5475913,0.0003156922604070693,0.000987503031098714,0.008294930875576038,0.07324226000445468,0.011108563,0.032132763
Acsf3,-3.6025245,-1.1734798,0.00031514175095156895,0.0009860105784895968,0.016589861751152075,0.08211448511396541,0.016685983,0.037249353
Pcdha11,-3.6077626,-1.9952495,0.00030884896143444505,0.0009667720868759946,0.005529953917050691,0.07030959982181305,0.0075695436,0.029843368
1700047M11Rik,-3.6086447,-1.0362211,0.0003078006985406842,0.0009636030257238942,0.047926267281105994,0.11377979063033633,0.059703108,0.11882342
Apobec4,-3.617341,-3.4580827,0.0002976449015385735,0.000932243676925221,0.003686635944700461,0.06852773034375231,0.002861208,0.031003285
8030453O22Rik,-3.6178272,-0.9494304,0.0002970865801249007,0.0009306034516153044,0.017511520737327188,0.08345088722251096,0.021137219,0.04042457
Pla2g4a,-3.6189067,-1.2794069,0.00029585034815262983,0.0009271633840519201,0.03133640552995392,0.0970005197119311,0.039334767,0.09292877
BB557941,-3.6206005,-1.7028091,0.0002939202241396659,0.0009213294940075622,0.009216589861751152,0.0745415398322073,0.010628558,0.03419283
Gm12709,-3.6208625,-0.3443962,0.0002936224929683971,0.0009205036035539412,0.03133640552995392,0.0987452669091989,0.03807569,0.04809832
Thoc3,-3.6222577,-0.5400164,0.00029204296084293533,0.0009156586181854927,0.034101382488479264,0.1015294379686688,0.03938423,0.056764852
Mndal,-3.6232185,-2.868218,0.0002909599035718536,0.0009123693090180542,0.0064516129032258064,0.07149751280718687,0.006388896,0.04573664
Mroh8,-3.6251895,-1.7746229,0.0002887494640206977,0.0009056493636320937,0.008294930875576038,0.07365060509317692,0.009915504,0.033526164
Litaf,-3.628891,-0.5214884,0.0002846414292969115,0.0008932860552683967,0.06912442396313365,0.13798351770732795,0.08410391,0.118625246
Fam222a,-3.6303856,-1.9847105,0.00028299807079352156,0.0008882324684291466,0.011059907834101382,0.07647189843343975,0.0118306065,0.04602598
Gm14061,-3.631978,-0.9144404,0.00028125718166251184,0.0008829747016323978,0.014746543778801843,0.08074096072462691,0.019674787,0.036766704
Tmem198,-3.633084,-0.4689215,0.0002800536786067484,0.0008792991755273813,0.03133640552995392,0.09878238918999184,0.038118288,0.052380808
Gm10484,-3.6361482,-1.9757755,0.0002767452472045435,0.0008695211403631998,0.008294930875576038,0.07383621649714159,0.007946792,0.030900048
Dmc1,-3.6381233,-0.7497881,0.0002746320946374431,0.000863285491683212,0.017511520737327188,0.08382211003044027,0.023136279,0.03860345
Bag2,-3.6385481,-1.5058824,0.0002741795019237839,0.0008619636383166108,0.011059907834101382,0.0767688766797832,0.01315188,0.036908235
Siglech,-3.6387088,-1.242501,0.000274008432992927,0.0008615266317013747,0.04331797235023042,0.10925087237359864,0.0635209,0.14424916
Cpm,-3.6394036,-1.043516,0.0002732703203946051,0.0008593064375661837,0.02304147465437788,0.08939045214938006,0.031938672,0.06475351
Ncoa2,-3.639482,-0.30240136,0.00027318706953277395,0.0008591451964355847,0.5640552995391706,0.7643106392456752,0.9394019,1.0722266
Col20a1,-3.6401556,-0.9373994,0.0002724733078791783,0.0008570007939498444,0.017511520737327188,0.0838592323112332,0.020724641,0.039320108
Nif3l1,-3.6402571,-0.3226491,0.0002723659896067455,0.0008567635378989993,0.034101382488479264,0.10208627218056278,0.04039822,0.050272364
Akr1b3,-3.6506777,-0.5263045,0.0002615492466444555,0.0008232198966072998,0.026728110599078342,0.09406785952928948,0.034268614,0.04899041
Poln,-3.655267,-0.4329123,0.00025691441270588706,0.0008092005942336402,0.02488479262672811,0.09210037864726409,0.033227686,0.04459989
2010320O07Rik,-3.656886,-2.5144625,0.00025529773125816863,0.0008042028181602568,0.003686635944700461,0.0693072982404039,0.0053434386,0.030154038
Pde4b,-3.6593645,-0.35151976,0.0002528414916153233,0.000796745734690247,0.7023041474654378,0.764978840299948,1.4674536,1.6599796
Oprl1,-3.6653872,-1.0353802,0.00024696460012098005,0.000778683267454909,0.013824884792626729,0.08033261563590467,0.019608848,0.039785966
Tmem86b,-3.6699173,-0.8577039,0.00024262901918078005,0.0007652825150120389,0.017511520737327188,0.08441606652312718,0.021093627,0.03790336
Taf5,-3.6699708,-0.7923856,0.0002425781621663118,0.0007652119297263206,0.018433179723502304,0.08534412354295048,0.025063451,0.043018106
Gm35256,-3.6710865,-2.4618556,0.0002415215156485779,0.0007619681960170585,0.005529953917050691,0.07142326824560101,0.0061751497,0.033556305
Gm48239,-3.672767,-2.6263833,0.00023993834757022833,0.0007573291905570345,0.0027649769585253456,0.06860197490533819,0.004669217,0.028489035
Tbrg4,-3.6733794,-0.7080126,0.00023936376356137372,0.0007556043617121842,0.02119815668202765,0.08842527284876382,0.025910417,0.041985262
Dennd4b,-3.6754022,-0.40863565,0.0002374750022008119,0.000749730150292071,0.035023041474654376,0.10364540797386591,0.03930512,0.051846143
Gm20125,-3.6782136,-3.2415848,0.0002348732477615614,0.0007418648368817626,0.003686635944700461,0.06964139876754027,0.0039257724,0.036528844
Bche,-3.6806364,-1.5987183,0.0002326525104523032,0.0007352826341864723,0.01566820276497696,0.08218872967555127,0.019636225,0.05832627
4930455C13Rik,-3.6807704,-0.73631465,0.00023253029757193562,0.0007349828368142466,0.018433179723502304,0.08567822407008686,0.02417677,0.039958183
Plk5,-3.6811857,-2.378058,0.00023215182039829462,0.0007338728722473148,0.0064516129032258064,0.0725740589501819,0.008183791,0.04182973
Gm12655,-3.6838555,-0.98438567,0.00022973252276456795,0.0007265669593554544,0.017511520737327188,0.08463880020788478,0.019644959,0.038500488
Hemk1,-3.687511,-0.5686432,0.0002264584387030763,0.0007164651180915649,0.022119815668202765,0.08976167495730937,0.027681561,0.040785644
Mettl22,-3.6876755,-0.44493985,0.00022631205462850105,0.000716086305683917,0.029493087557603687,0.09778008760858267,0.035421856,0.047915887
Gm9929,-3.6900754,-0.65461314,0.000224187634821474,0.0007096986036348971,0.025806451612903226,0.0937337590021531,0.029741183,0.046427004
Cpsf1,-3.6909652,-0.4518292,0.00022340464018832693,0.0007073032498951743,0.03317972350230415,0.10167792709184052,0.03842565,0.052194353
Asb5,-3.695476,-0.4958303,0.00021947511381384928,0.0006951080042642776,0.029493087557603687,0.09778008760858267,0.03566044,0.049925894
Shcbp1l,-3.6959028,-2.5589962,0.0002191067137338882,0.0006940230340716228,0.007373271889400922,0.07376197193555573,0.0061659827,0.035799667
Krt12,-3.6985383,-1.7575259,0.00021684471436176638,0.0006870201008018704,0.010138248847926268,0.07684312124136906,0.011063998,0.036926758
Trip12,-3.7015047,-0.34584594,0.0002143247657882537,0.000679276534174378,0.5824884792626728,0.7904076026431064,1.013537,1.172742
Plcg2,-3.702272,-1.5884308,0.00021367732245779447,0.0006773044301570056,0.020276497695852536,0.08723735986339001,0.023063825,0.067811914
Hrh3,-3.7023582,-0.8248379,0.0002136047814486618,0.0006772342746342823,0.02119815668202765,0.08887074021827901,0.027256457,0.047784228
Dtx2,-3.7094164,-0.50819016,0.0002077376326294799,0.0006589434764200361,0.027649769585253458,0.0960724626921078,0.033156037,0.046833124
Gm527,-3.709491,-0.9825209,0.00020767640511008164,0.0006588270372264337,0.016589861751152075,0.08415621055757666,0.01905698,0.03731128
Gm1715,-3.7114391,-2.87052,0.00020608419252176357,0.0006540075886453038,0.004608294930875576,0.07120053456084342,0.004638059,0.03343306
Prlr,-3.7129588,-0.9269323,0.0002048502961090458,0.0006501686104949281,0.016589861751152075,0.08415621055757666,0.0283574,0.05324275
Gnpnat1,-3.715106,-0.2511077,0.00020311850688821092,0.0006448244659837225,0.029493087557603687,0.09837404410126958,0.040022496,0.04745357
Gm2629,-3.7157261,-1.8345327,0.0002026209830038407,0.0006435491505098344,0.022119815668202765,0.08901922934145073,0.03252375,0.111456215
Nab2,-3.7164571,-0.84241015,0.0002020358667970244,0.0006417666084449752,0.017511520737327188,0.08515851213898581,0.023104807,0.041055746
Arhgap24,-3.717523,-0.4491682,0.00020118554403874574,0.0006392166924820973,0.08755760368663594,0.16033113074467295,0.10517699,0.14099284
BC024063,-3.7182083,-0.8313359,0.00020064079319197613,0.0006375612716495268,0.022119815668202765,0.09009577548444576,0.02516037,0.044338908
Plxna3,-3.7184513,-1.0174139,0.00020044787680883452,0.0006370235895746167,0.016589861751152075,0.08423045511916252,0.02024976,0.04057479
Exosc8,-3.721016,-0.48519883,0.00019842297305772336,0.0006306630336007839,0.030414746543778803,0.09941346796347167,0.037128583,0.051594477
1700126G02Rik,-3.721123,-0.35822648,0.0001983387700295411,0.0006304699811538826,0.04423963133640553,0.11429950256143738,0.059678163,0.075874455
Gm19409,-3.7236245,-0.98134106,0.0001963830412822472,0.0006245487417746458,0.016589861751152075,0.08441606652312718,0.018874105,0.036926728
Gm48383,-3.7272146,-1.1741575,0.00019360753954744233,0.0006160135686962434,0.012903225806451613,0.08040686019749053,0.015855609,0.03542999
Gm44724,-3.7287438,-3.9733205,0.00019243666564027924,0.0006124331642489995,0.0027649769585253456,0.06949290964436855,0.0023567867,0.036391042
Pomgnt2,-3.7311246,-0.27692392,0.00019062691587712417,0.0006068173474254623,0.030414746543778803,0.09963620164822927,0.040882517,0.04932347
Ppp1r3f,-3.732912,-1.4169586,0.00018927867517274402,0.0006025969196554066,0.012903225806451613,0.0803697379166976,0.014017043,0.036999136
Cd34,-3.7335227,-1.1762977,0.0001888202516054887,0.0006012726823951017,0.017511520737327188,0.08534412354295048,0.021337759,0.04759004
Gm12367,-3.7346423,-1.916993,0.00018798227931210389,0.0005988244036889427,0.0064516129032258064,0.07365060509317692,0.008904402,0.033218406
Gm16093,-3.738665,-1.135033,0.0001850000647907305,0.0005896739906200389,0.016589861751152075,0.0845645556462989,0.018918764,0.041089725
Gm13630,-3.7446916,-2.8269928,0.00018061552542825824,0.0005761086382071817,0.0027649769585253456,0.0699012547330908,0.0041164914,0.028850336
Chrnb2,-3.746058,-0.9689463,0.000179635061435059,0.0005730492818188336,0.01566820276497696,0.08363649862647561,0.0213526,0.04137719
Sla,-3.7488446,-1.9269307,0.00017765117103799724,0.0005669897809467854,0.013824884792626729,0.08148340634048556,0.015159526,0.056458335
Zpbp,-3.7497058,-0.9788774,0.0001770421979355801,0.0005651804512925077,0.016589861751152075,0.08475016705026357,0.021145312,0.04125681
Anln,-3.750613,-0.5575413,0.0001764028693992762,0.0005632064045578127,0.053456221198156684,0.12402554012918554,0.07305067,0.105744
Prps1,-3.7521994,-0.39303255,0.0001752899348144807,0.0005598526742499817,0.04055299539170507,0.1109584972900735,0.04733242,0.061705556
Top3a,-3.7535315,-0.2967349,0.00017436065557904524,0.0005570170984911361,0.03686635944700461,0.10720914692998738,0.044452216,0.054332115
Noa1,-3.7564557,-0.5180798,0.00017233673995018976,0.000550682388210441,0.027649769585253458,0.09696339743113817,0.03482809,0.049508218
Gm19710,-3.7679272,-0.4966249,0.00016460876309102711,0.0005265520790780832,0.034101382488479264,0.10412799762417403,0.037396573,0.05236678
Smim36,-3.7683463,-1.4976625,0.00016433267967984235,0.0005257315279196766,0.008294930875576038,0.07624916474868215,0.012102405,0.033805095
2810049E08Rik,-3.7695444,-0.49531198,0.00016354591028314627,0.000523526162652864,0.02119815668202765,0.09039275373078921,0.028286396,0.03964612
Kcnk4,-3.772612,-1.9438089,0.00016154735434549918,0.0005173751384104366,0.005529953917050691,0.07335362684683347,0.008255288,0.031393245
Washc1,-3.7735593,-0.42979681,0.00016093486697645463,0.0005154750119987288,0.029493087557603687,0.09945059024426461,0.03689185,0.0493833
Cdk6,-3.7751095,-0.6455674,0.0001599373260437989,0.0005124020449262998,0.04331797235023042,0.11359417922637167,0.05683186,0.08753459
Tigar,-3.7753413,-0.4610163,0.00015978881113931162,0.0005120483429115448,0.025806451612903226,0.0953671393570421,0.03414332,0.046702493
Dut,-3.7755823,-0.2578994,0.00015963429719259507,0.0005116142134500274,0.03778801843317972,0.10873116044249759,0.04889461,0.05819148
Lepr,-3.7821505,-1.5975827,0.00015547930931920982,0.0004986546957993755,0.011059907834101382,0.07940455861608137,0.015080441,0.04495873
Gm56501,-3.7829046,-3.0476534,0.00015500887698707572,0.0004972052673561806,0.003686635944700461,0.0715346350879798,0.003943269,0.03214759
Gm13524,-3.7854059,-3.6824317,0.0001534579067508182,0.0004924655385637746,0.0018433179723502304,0.06964139876754027,0.002203791,0.027931364
Cdk18,-3.7943606,-1.005224,0.00014802442728838316,0.0004753456566402706,0.017511520737327188,0.0865320365283243,0.024009658,0.047624458
Coa7,-3.7947109,-0.5850083,0.00014781564463823681,0.00047475572214073907,0.026728110599078342,0.0967777860271735,0.03206448,0.047720768
Insyn1,-3.7953386,-0.2680052,0.00014744212678466655,0.00047361266547567125,0.03963133640552995,0.11077288588610884,0.051194403,0.06133074
Gm32960,-3.7953463,-1.6271358,0.000147437577178657,0.00047361266547567125,0.009216589861751152,0.07773405598039944,0.012252277,0.037372816
2900009J06Rik,-3.803786,-2.0574653,0.00014250125147927914,0.0004580701791181039,0.007373271889400922,0.07587794194075284,0.008398771,0.034505222
Dach2,-3.8069687,-1.1910107,0.0001406805199002781,0.0004523797953231776,0.029493087557603687,0.0989680005939565,0.038446724,0.085707806
Incenp,-3.809606,-0.9215813,0.00013918844318496098,0.00044774254380221495,0.018433179723502304,0.08786843863686986,0.02307076,0.043259073
Cenpt,-3.8106241,-0.3817165,0.00013861640034412018,0.0004460091818041563,0.029493087557603687,0.10004454673695151,0.03643795,0.04721771
4932441J04Rik,-3.8158278,-0.47753862,0.00013572716593157096,0.00043686978301165686,0.029493087557603687,0.10019303586012325,0.036766265,0.050830714
Bud23,-3.8244934,-0.30425292,0.00013104122164315414,0.0004221915618167329,0.035023041474654376,0.10650382359492168,0.042667475,0.0524265
