names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Clstn3,7.664924,1.2069993,1.7893706641285157e-14,1.7295104224868064e-12,0.6684782608695652,0.4596172559195589,0.7151305,0.37323418
Arhgef6,7.6253047,1.9179122,2.4345840007583405e-14,2.3447050932034624e-12,0.4782608695652174,0.1901827224564818,0.41307262,0.12694088
Lingo2,7.6174617,1.0845126,2.5871262140772725e-14,2.473881899368552e-12,0.9510869565217391,0.8826179406782715,3.3363733,2.6237235
Kcnd3,7.6120725,0.97679734,2.697353171296382e-14,2.570137578465737e-12,0.8532608695652174,0.63026633509929,1.2608793,0.8262607
Ptpro,7.5853004,1.1915221,3.317177815877918e-14,3.1384707011492835e-12,0.6739130434782609,0.41168414603380543,0.73388785,0.38815114
Pcbp3,7.5840254,1.1127785,3.349959106709948e-14,3.1583649542910987e-12,0.6902173913043478,0.4791869391285544,0.7013694,0.38528788
Brinp2,7.567119,1.1262727,3.815923870649257e-14,3.560203972373109e-12,0.7663043478260869,0.544455256424118,1.0331575,0.6038359
Frmd3,7.4705663,1.4138759,7.985057417743142e-14,7.347893589546514e-12,0.5978260869565217,0.3653367931668288,0.6166739,0.27766216
Tbl1x,7.466617,0.9817356,8.228282758511668e-14,7.54586886420507e-12,0.7445652173913043,0.5496089667351426,0.8769222,0.536895
Chsy3,7.439184,1.0706424,1.0130881986032408e-13,9.259074794717374e-12,0.8804347826086957,0.7029588784373085,1.8307636,1.251093
Abat,7.438194,1.3329333,1.0207132265411253e-13,9.297140473613573e-12,0.592391304347826,0.3406494395790536,0.55470264,0.25798196
Plcb4,7.435767,1.2635825,1.0396265149833088e-13,9.437420424865375e-12,0.6141304347826086,0.329513100515371,0.63200057,0.31268984
Chd6,7.4031014,0.7499071,1.330400061737e-13,1.1915949886291062e-11,0.8206521739130435,0.7217356831369157,1.2356929,0.89664847
Gm3510,7.3918595,2.6026144,1.4478929272240353e-13,1.2925210283890309e-11,0.45652173913043476,0.19764298843118175,0.51532996,0.105259344
Hmgcll1,7.3805857,0.98686516,1.5759462373698427e-13,1.4000529890201028e-11,0.75,0.5620787832918874,0.9546892,0.59124637
Dlgap1,7.367679,0.69128025,1.7362420976046468e-13,1.5246021294979366e-11,0.967391304347826,0.9187659927199336,3.3931553,2.934449
Vcan,7.347874,1.7536535,2.0138420624085035e-13,1.756881046003782e-11,0.483695652173913,0.19328215662954554,0.5316946,0.1890677
Dpysl5,7.331949,1.7820123,2.2682899784149845e-13,1.9597733672029142e-11,0.5,0.23602551627202942,0.43325475,0.14641757
Zfp608,7.3095617,0.8547149,2.680146430350301e-13,2.3008158013901784e-11,0.8260869565217391,0.6588460013695174,1.207257,0.83131677
Rab27b,7.285308,1.2159474,3.2093642833744496e-13,2.7289752624769448e-11,0.6521739130434783,0.4535625473024111,0.7619725,0.40000623
Fryl,7.278561,0.8344699,3.3739965676846706e-13,2.8509209991725502e-11,0.8043478260869565,0.6745594118283058,1.1395229,0.78473717
Edil3,7.2398133,0.9205607,4.493029975363367e-13,3.7727411074379266e-11,0.9021739130434783,0.7578837351785779,1.9787321,1.4570361
Pnoc,7.179664,4.1625,6.988278541335188e-13,5.7599706872906897e-11,0.33152173913043476,0.02875986593145205,0.29117158,0.018698435
Bckdhb,7.165836,0.96996593,7.731347298729486e-13,6.352945012748052e-11,0.7282608695652174,0.5411395826575846,0.8081281,0.49160093
Gm28153,7.1530895,3.4302356,8.484627546054077e-13,6.929542314968785e-11,0.3532608695652174,0.05845677010127221,0.27161053,0.028539367
Plppr1,7.1470947,1.170956,8.863370992691772e-13,7.216932684049332e-11,0.6739130434782609,0.4587162576134357,0.8343233,0.45667195
Astn1,7.1231985,0.6883436,1.0545081361996222e-12,8.56031227180781e-11,0.8804347826086957,0.7561898583630663,1.5651089,1.2082814
Fam124a,7.0932846,1.7015436,1.3096580746837294e-12,1.056772146148703e-10,0.4891304347826087,0.23537679749162072,0.40482783,0.14274411
Tnrc6a,7.0780525,0.741386,1.4619449252205147e-12,1.1761215610980608e-10,0.8315217391304348,0.705229394168739,1.1655785,0.84183216
Grk5,7.057908,1.6237742,1.6902798701165414e-12,1.3557558241800438e-10,0.5271739130434783,0.29069809348758424,0.5366921,0.20741656
Trpc7,7.0299664,2.9473855,2.0658350956212298e-12,1.6326173240983072e-10,0.375,0.09262262586946336,0.34246182,0.051593363
Dab1,7.009441,0.7954016,2.3927195128466554e-12,1.8798939564382934e-10,0.9347826086956522,0.8773921505027571,3.116722,2.5974596
Nt5dc3,7.0039144,1.2573735,2.489084953018051e-12,1.9499041599881933e-10,0.6032608695652174,0.40325080188849244,0.619437,0.306643
Acss1,7.0008273,1.3364316,2.5445516789659944e-12,1.9875611515644266e-10,0.5054347826086957,0.22442065808916278,0.40968856,0.18274951
Man1a2,6.9810777,0.85384995,2.9292471809738405e-12,2.2682671974860833e-10,0.782608695652174,0.661008397304213,1.1318119,0.77133316
Prox1,6.9423895,1.0792722,3.855229294623564e-12,2.968195161791839e-10,0.6195652173913043,0.30691606299780155,0.6411718,0.35440177
Cdh20,6.922988,1.1131035,4.4221543180528095e-12,3.3852788184068085e-10,0.7228260869565217,0.4779976213644718,1.1321611,0.6790041
Il1rap,6.9108195,0.921247,4.818613859546097e-12,3.6575184860453e-10,0.8097826086956522,0.6398889970086856,1.3430108,0.91416204
Mapk8,6.891253,0.8261022,5.530303303067416e-12,4.174136229028693e-10,0.7771739130434783,0.6009298302519192,0.90694386,0.60593045
Cdkl5,6.8498955,0.84526885,7.390391527144009e-12,5.546922355708366e-10,0.8315217391304348,0.6852993116372941,1.2864593,0.8994652
C030017B01Rik,6.845956,1.7796624,7.596700230840616e-12,5.685886774448116e-10,0.483695652173913,0.24539589865571051,0.42095673,0.14188708
Gnb4,6.83126,1.753898,8.417193506472395e-12,6.265096662573774e-10,0.45652173913043476,0.19284967744260642,0.40646458,0.13862619
Cep112,6.7972503,1.1012207,1.0663469906139002e-11,7.850066750080958e-10,0.6847826086956522,0.4885573215122356,0.9158751,0.52986217
Etnk1,6.793719,0.6718862,1.092793963164712e-11,8.022779724108146e-10,0.8695652173913043,0.7425667639744837,1.3393513,1.0180953
Farp1,6.7759595,0.811843,1.235834897200013e-11,9.023609697762052e-10,0.8043478260869565,0.6002450715392655,1.0673764,0.7356066
Gm28756,6.7460957,2.302893,1.5187636386812538e-11,1.1059398095220945e-09,0.40217391304347827,0.14423180884419937,0.3320659,0.07678983
Pid1,6.737354,0.93604946,1.612972091254817e-11,1.1713664889734305e-09,0.782608695652174,0.5864057375572134,1.1456482,0.7518111
Sv2a,6.718154,0.86914635,1.8404099160969803e-11,1.33293300392253e-09,0.7934782608695652,0.624355786211122,0.9837653,0.6506278
Rian,6.7045593,0.81317884,2.0201500352148848e-11,1.4591782646834396e-09,0.907608695652174,0.7608390096226619,2.0405595,1.5707518
Hip1,6.691171,1.2842169,2.213917221746665e-11,1.5863454866222104e-09,0.5978260869565217,0.4032147619562475,0.6681219,0.32951793
Adra1b,6.66061,2.7913382,2.7269265667163084e-11,1.9487371502039153e-09,0.34782608695652173,0.07442246008577504,0.28455248,0.04645294
Plcl2,6.6490474,0.7658689,2.949957487612615e-11,2.1025293817546675e-09,0.8206521739130435,0.6499080981727754,1.1711578,0.83679134
Mindy2,6.644525,1.0262532,3.041962360723034e-11,2.162368482344654e-09,0.6358695652173914,0.451616390961185,0.62410015,0.35450155
Adam22,6.591995,0.6589765,4.3395648112106045e-11,3.044493641703106e-09,0.8586956521739131,0.7555771795149026,1.468067,1.1365019
Sox5,6.5665574,0.9782128,5.149188131037961e-11,3.603090757317448e-09,0.8478260869565217,0.6189497963743829,1.5438685,1.0540849
Hecw2,6.5633373,0.7821466,5.261661651269699e-11,3.6722298329770604e-09,0.8695652173913043,0.72703355317692,1.5997833,1.193335
Gm41333,6.555389,3.9780166,5.5497106480008695e-11,3.863231220512522e-09,0.30978260869565216,0.03618409197390709,0.26185068,0.018817365
Nrip3,6.553132,1.3191121,5.6342616707492555e-11,3.91195377501376e-09,0.5543478260869565,0.32825170288679856,0.54963696,0.2574461
Epha3,6.544633,0.95494944,5.964161136532023e-11,4.119717474000397e-09,0.7989130434782609,0.5930370850902801,1.3023766,0.867724
Cpne7,6.525764,0.9368429,6.765587319823448e-11,4.661316186760412e-09,0.6847826086956522,0.415864778174217,0.7290175,0.44502717
ENSMUSG00000121513,6.5139256,0.76286393,7.321171053816401e-11,4.980249777621435e-09,0.9130434782608695,0.792554149998198,2.06094,1.6171726
Gm15155,6.477366,1.6596309,9.333773528312798e-11,6.298869271412068e-09,0.4782608695652174,0.2412513064475439,0.55040133,0.20889026
Lgi2,6.4770494,1.8149158,9.353363748765965e-11,6.298869271412068e-09,0.42934782608695654,0.1832270155332108,0.34948823,0.1123473
Ablim3,6.4445853,1.2999725,1.1591699281101309e-10,7.67698681964628e-09,0.532608695652174,0.29848271885248856,0.45962209,0.21266423
Sik2,6.44448,0.8670406,1.1599764230652733e-10,7.67698681964628e-09,0.7282608695652174,0.5899736908494612,0.9057545,0.5922427
Tnrc18,6.4238033,0.93957675,1.3291097911680022e-10,8.731828872538929e-09,0.6956521739130435,0.5257865715212455,0.73968405,0.45175108
Fchsd2,6.421478,0.6898225,1.34957675053631e-10,8.823145325282397e-09,0.7989130434782609,0.6439254694201175,1.0648971,0.7785007
Nkain3,6.410066,0.9302331,1.45456350679053e-10,9.463467657981002e-09,0.8315217391304348,0.6693696615850362,1.6929508,1.2022609
Efna5,6.401223,1.105614,1.541369324061936e-10,9.955911956140437e-09,0.6467391304347826,0.4123689047464591,0.90258235,0.5195317
Qki,6.399655,0.66711617,1.5572873568290854e-10,1.0034607021102525e-08,0.9021739130434783,0.8292428010235341,1.9792051,1.5949005
St8sia4,6.3914356,1.5108814,1.6433563272815705e-10,1.0513567741441856e-08,0.5054347826086957,0.27988611381410605,0.5312272,0.21992657
Mir99ahg,6.3874497,0.5616615,1.686750653764096e-10,1.0765555835306711e-08,0.8967391304347826,0.8750135149745919,2.4615674,2.1120532
Prkar2b,6.3820605,1.1848148,1.74720995627111e-10,1.1125007470380268e-08,0.5815217391304348,0.3876455112264389,0.56346494,0.28734142
B830012L14Rik,6.3740015,0.81678516,1.8415851010881796e-10,1.167061124203759e-08,0.8152173913043478,0.6127509280282553,1.1305475,0.7842107
Sbf2,6.356756,0.5930489,2.0605884892336072e-10,1.2986499406673323e-08,0.875,0.7850218041590081,1.538806,1.2313066
Syn2,6.3486333,0.7492705,2.172363837540992e-10,1.3606390749353486e-08,0.9565217391304348,0.8022128518398386,1.9192082,1.4950768
Cntn6,6.3377814,1.0486836,2.3309752798983997e-10,1.4565885062993024e-08,0.6467391304347826,0.40717915450318953,0.88516426,0.5235902
Ftx,6.334447,0.72627765,2.3819445051801845e-10,1.4849848922086209e-08,0.842391304347826,0.6921108588315854,1.2447503,0.91399753
Ppp1r2,6.331814,1.1619389,2.422954591914415e-10,1.5070553214060263e-08,0.5978260869565217,0.40389952066890117,0.5830535,0.30286396
Irs1,6.320659,1.4299265,2.604495999296606e-10,1.608800172439076e-08,0.5271739130434783,0.3273507045806754,0.5087069,0.22003825
Trim24,6.317981,0.96053725,2.650029900001741e-10,1.6331720966295134e-08,0.6413043478260869,0.45889645727466033,0.610442,0.3592719
Cit,6.30301,0.8927774,2.919199753701899e-10,1.7877683417718055e-08,0.6847826086956522,0.43327206544851693,0.7101089,0.44276115
Kdm4c,6.2934284,0.71552926,3.1052939322447667e-10,1.896346544532202e-08,0.8043478260869565,0.6854795112985188,1.092897,0.79188603
Stau2,6.2874937,0.6114954,3.2263250237029196e-10,1.9613428368076347e-08,0.8478260869565217,0.7403322881752983,1.4244307,1.1201545
Apbb1ip,6.2850304,1.3355823,3.2778934894449754e-10,1.9881940871644806e-08,0.41847826086956524,0.14978195840991818,0.41991118,0.1879426
Gm46102,6.2838745,2.592101,3.302369821587639e-10,1.9985287636499966e-08,0.3641304347826087,0.11767037877968789,0.3617312,0.069784455
Fam184a,6.278953,1.1321255,3.408601194584651e-10,2.0581823392919005e-08,0.5978260869565217,0.405953796806862,0.57394373,0.30284518
Acadsb,6.237545,0.84726155,4.4449063106220263e-10,2.6600140883388384e-08,0.6793478260869565,0.49244963419468774,0.63228166,0.39890757
Ttc39b,6.2160616,1.0994661,5.097883020429725e-10,3.04400259464326e-08,0.592391304347826,0.4003315673766533,0.563336,0.30236953
Osbpl9,6.2149377,0.73846745,5.134499185054518e-10,3.059068583202104e-08,0.75,0.5922081666486467,0.8494854,0.5890251
Slc6a17,6.2066956,0.87016565,5.411025415966249e-10,3.2166870116595817e-08,0.6793478260869565,0.5068656070926587,0.67893744,0.426343
Has2os,6.193803,3.8648393,5.872975917326656e-10,3.4682827010674125e-08,0.28804347826086957,0.025011712977979602,0.25613648,0.019839436
Lrrc8b,6.1826982,0.98106396,6.301502470968305e-10,3.7131879691868055e-08,0.6358695652173914,0.478898619670595,0.6545227,0.38404948
Rgmb,6.1600084,1.5627491,7.274107355910684e-10,4.267582197670744e-08,0.45652173913043476,0.244170540959383,0.39191952,0.1505051
Aak1,6.15117,0.60486966,7.691341647171638e-10,4.492746740423954e-08,0.907608695652174,0.7743539842145096,1.5619012,1.2463137
Chl1,6.1459503,0.7119467,7.948610191896652e-10,4.6329534892898705e-08,0.875,0.7467473961148953,1.5463355,1.1802864
Gm28154,6.137993,4.3155093,8.357072580089539e-10,4.8604878837014266e-08,0.2826086956521739,0.02436299419757091,0.19207919,0.010579381
Tcp11l1,6.127737,0.939397,8.913778067005015e-10,5.161922772853981e-08,0.6304347826086957,0.46195985151547914,0.59637475,0.35435182
Tnfaip8l3,6.125503,1.9197309,9.039740294881329e-10,5.223609069321748e-08,0.40217391304347827,0.17237899592748765,0.317978,0.0943472
Asic2,6.121389,0.8166982,9.276307529467387e-10,5.348806508943963e-08,0.8967391304347826,0.7912927523696256,2.3228133,1.8286775
Peg3,6.107368,0.7384333,1.0128764687908358e-09,5.805650970381984e-08,0.7771739130434783,0.6349515262911306,1.0354068,0.7365153
Snhg14,6.1072946,0.66584057,1.013342130669576e-09,5.805650970381984e-08,0.9184782608695652,0.81634050527985,2.4054267,1.995467
Ralgapb,6.0980706,0.71873236,1.0735625207060295e-09,6.10320242050454e-08,0.7608695652173914,0.6138321259956031,0.8628411,0.6056179
Tent5a,6.0979514,3.5200949,1.074363507591607e-09,6.10320242050454e-08,0.29347826086956524,0.03647241143186651,0.26219988,0.025795527
Dusp10,6.0926538,2.1023924,1.110539757012183e-09,6.29540153394881e-08,0.3423913043478261,0.08613543806537644,0.25534788,0.06554881
Col14a1,6.08465,4.1471868,1.1674585925976217e-09,6.604128922757494e-08,0.28804347826086957,0.033445057123292606,0.32387757,0.021356639
Atp8a2,6.0772247,0.7270138,1.2228048557688906e-09,6.902682032460103e-08,0.7880434782608695,0.6393123580927668,1.0777054,0.77510226
Bcl11a,6.073037,0.77616,1.2551355713041772e-09,7.055542426975574e-08,0.8478260869565217,0.678956283562187,1.4600433,1.0751765
Tbc1d30,6.058598,1.2576691,1.3731284456513485e-09,7.702705915376145e-08,0.532608695652174,0.357804447327639,0.5049063,0.24270992
A230006K03Rik,6.0549426,0.8208051,1.4046762010793631e-09,7.863260317292186e-08,0.8369565217391305,0.6651169495801348,1.6191901,1.191569
A530058N18Rik,6.034505,2.208323,1.5945092497641134e-09,8.9073728775804e-08,0.3532608695652174,0.10696651890294447,0.2751748,0.066295624
Nav3,6.0304136,0.4984572,1.635406859020518e-09,9.116884294996124e-08,0.9184782608695652,0.8980069917468555,3.02132,2.6957355
Rtl4,6.023272,0.82543063,1.7092568911029202e-09,9.48920096362303e-08,0.8369565217391305,0.627275020722961,1.3248302,0.9393768
Ablim1,6.016993,0.7396497,1.7768670251402406e-09,9.844209683612013e-08,0.8152173913043478,0.612426568638051,1.0251458,0.7277952
Ctif,6.0087004,0.7554041,1.8701629695872884e-09,1.0269005593562799e-07,0.717391304347826,0.5489602479547339,0.73937315,0.49982628
Slco3a1,6.008485,0.80127233,1.8726508153501197e-09,1.0269005593562799e-07,0.7336956521739131,0.5829459040617003,0.91780174,0.6221529
Ankrd55,6.005591,2.0161092,1.9063653470816655e-09,1.0432594068448952e-07,0.3695652173913043,0.12841027858867626,0.28607693,0.07869965
Fmn1,5.9956884,0.88278735,2.0262546534329786e-09,1.1043704368710778e-07,0.6956521739130435,0.5293905647457383,0.8875561,0.5738414
Marchf4,5.990207,1.2658032,2.0957386511105706e-09,1.1399291003105471e-07,0.5217391304347826,0.34573107002558834,0.48250556,0.22943689
Pou2f1,5.988698,0.71226716,2.115272555360781e-09,1.1482297689402865e-07,0.7608695652173914,0.6362129239197031,0.94361734,0.67182624
Vgll4,5.958876,0.9663769,2.539787112417725e-09,1.3758887038440378e-07,0.6086956521739131,0.4184236133636069,0.5954999,0.34823453
Prrc2c,5.952927,0.5554721,2.633885470108189e-09,1.423994015730524e-07,0.8369565217391305,0.7719032688218546,1.3033935,1.0384295
Celf4,5.9398646,0.66554034,2.8525781302157132e-09,1.5329754871779245e-07,0.9021739130434783,0.7916891916243197,1.9718827,1.5890001
Tmeff1,5.9231462,0.87940675,3.15839737144902e-09,1.690560505395123e-07,0.657608695652174,0.5014596172559196,0.71006346,0.44605708
Xkr4,5.919073,0.5776124,3.2376061524330674e-09,1.729512471488599e-07,0.9293478260869565,0.8614625004504991,2.6203883,2.255221
Pcgf5,5.9178257,1.0978208,3.2622528811277284e-09,1.739220930871073e-07,0.5760869565217391,0.39824125130644755,0.57591695,0.310315
Nfix,5.9142895,0.7177205,3.3331124210123205e-09,1.773479816883189e-07,0.7554347826086957,0.5922802465131366,0.8614972,0.60487986
Atp2c1,5.912661,0.6638801,3.366240742902607e-09,1.7875669715769377e-07,0.8369565217391305,0.7181316899124229,1.2385918,0.9348594
Epb41l1,5.911973,0.7437218,3.3803347663139107e-09,1.79151075287682e-07,0.7554347826086957,0.6080657368364147,0.89415973,0.6222495
Phactr1,5.882729,0.57644707,4.035565215751427e-09,2.1303661561343977e-07,0.9293478260869565,0.8896817673982773,2.7606835,2.391719
Gcnt2,5.8799496,1.657207,4.103917690402969e-09,2.162201340022113e-07,0.44565217391304346,0.2462968969618337,0.40980497,0.14893238
Nap1l5,5.8786974,1.2687682,4.135077049159522e-09,2.1743546049103004e-07,0.5434782608695652,0.35452481349335063,0.5872628,0.28639612
AI504432,5.874331,1.826332,4.245547181611556e-09,2.2280830619121585e-07,0.41304347826086957,0.1998053843658774,0.3650645,0.11710971
2610316D01Rik,5.8539295,1.2904038,4.800919987297266e-09,2.5097416353828313e-07,0.5,0.29624824305330305,0.47380254,0.22137544
Klf8,5.8502555,0.9504814,4.908179148569057e-09,2.5608305577097195e-07,0.592391304347826,0.41020650881176346,0.54469526,0.3182233
Pde5a,5.8475356,2.0144,4.989084199364647e-09,2.5974078442324554e-07,0.34782608695652173,0.10491224276498361,0.31629825,0.08808985
Maml3,5.831084,0.81121296,5.506857814322408e-09,2.8455628744392905e-07,0.717391304347826,0.5027930947489818,0.96402895,0.65467495
Gdap1,5.82724,0.98914784,5.635153417280696e-09,2.906268182770294e-07,0.6141304347826086,0.4776732619742675,0.6291035,0.36552715
Rab6a,5.8114667,0.67326796,6.1927871891810264e-09,3.181648026258015e-07,0.7771739130434783,0.650088297834,0.94722956,0.68808
Vezt,5.810476,0.6814356,6.229548591748097e-09,3.194426920997545e-07,0.75,0.6344830071719465,0.925531,0.66772217
Bcl2,5.7827177,1.1768099,7.350334525826192e-09,3.7619712135038056e-07,0.5054347826086957,0.29278840955779,0.4754873,0.23845652
Smarca1,5.7705817,0.857543,7.89984341394237e-09,4.0126425809571173e-07,0.6467391304347826,0.4788625797383501,0.6211045,0.38877296
Lrrc4c,5.753088,0.586932,8.762775782032749e-09,4.4425619860984896e-07,0.9565217391304348,0.9150538796987062,3.0029838,2.6207678
Gm14204,5.7492905,2.905496,8.961875469901387e-09,4.5349452707391763e-07,0.29891304347826086,0.05903340901719105,0.2226154,0.03273575
Tspan7,5.738021,0.5633333,9.578917528513188e-09,4.828996510152897e-07,0.8586956521739131,0.7477565142177532,1.3516071,1.077701
Nav2,5.7332554,0.51123893,9.852098049760783e-09,4.957413381967645e-07,0.8858695652173914,0.8200165783688327,1.9530559,1.6572591
Oprm1,5.725862,1.7730465,1.029098583612516e-08,5.158932638370953e-07,0.3967391304347826,0.17630734854218474,0.3503149,0.11577737
Grb10,5.725298,1.1130456,1.0325243644093168e-08,5.166467350405651e-07,0.5434782608695652,0.35495729268028975,0.50657594,0.26616022
Cacna1d,5.694829,0.6334008,1.2349568682118623e-08,6.13369520311511e-07,0.8858695652173914,0.7259523552095722,1.4389296,1.1227603
Kirrel,5.689013,2.8667521,1.2777567487570946e-08,6.334561593930466e-07,0.29891304347826086,0.06552059682127798,0.24564977,0.037463743
Scai,5.6435275,0.64344496,1.6660081613661154e-08,8.198835035880497e-07,0.8478260869565217,0.7175550509965041,1.317485,1.0117017
Snap25,5.640624,0.6117825,1.6943474233381337e-08,8.323055807147286e-07,0.9565217391304348,0.8527408368472267,2.2181063,1.8499234
Wasf3,5.62092,0.87045985,1.8994306383185492e-08,9.296484745285869e-07,0.6141304347826086,0.44516524308934297,0.5495398,0.33692354
Sema3c,5.617508,1.1127274,1.9373154632093202e-08,9.464666635715351e-07,0.5217391304347826,0.3150610876851552,0.54652625,0.28989777
Adam10,5.608651,0.6281788,2.0390982073947546e-08,9.9258276870828e-07,0.75,0.6083540562943741,0.83280164,0.61027133
Wwox,5.584645,0.7002632,2.341786441132311e-08,1.1296912329124812e-06,0.7608695652173914,0.6596028399466609,1.1671716,0.85948676
Tet2,5.5798697,0.716138,2.4069855040760585e-08,1.1569892753939837e-06,0.7065217391304348,0.5435182181857499,0.70021456,0.48079488
Ogfrl1,5.5744715,1.0331508,2.482825180765218e-08,1.1913127251278823e-06,0.592391304347826,0.44927379536526474,0.65908986,0.37563682
Nr2f1,5.566009,0.9364417,2.606395822148572e-08,1.2483753251538705e-06,0.5760869565217391,0.4135582225105417,0.55688745,0.328871
Ubr3,5.559253,0.48136127,2.709316474874009e-08,1.2953618092502603e-06,0.875,0.7923018704724835,1.4629793,1.2170647
Ammecr1,5.5554967,1.0690019,2.7682359376098326e-08,1.321181165960501e-06,0.5217391304347826,0.33243233502721015,0.4377067,0.2325014
Vat1l,5.518753,1.744024,3.4141328208527296e-08,1.6236769716161566e-06,0.391304347826087,0.1839117742458644,0.3541673,0.11944914
Rfx7,5.5159464,0.57383305,3.4690840156159674e-08,1.6468955388622094e-06,0.8206521739130435,0.707680109561394,1.1362439,0.88416225
Cacna1b,5.507814,0.67690444,3.6331674693039683e-08,1.718718484158409e-06,0.8315217391304348,0.6518182145817566,1.1418458,0.8475468
Rbfox3,5.5037456,0.6764163,3.718055753035552e-08,1.7557848520925357e-06,0.8695652173913043,0.7191408080152809,1.498564,1.1551595
Tmem130,5.4990764,1.0432438,3.817852593648171e-08,1.7997491086197606e-06,0.5271739130434783,0.35701156881825064,0.45918822,0.24903701
Tmem132b,5.4977374,0.6220042,3.846954211059726e-08,1.8102917627175979e-06,0.842391304347826,0.7217717230691606,1.3848363,1.0802847
Lrp8,5.460375,1.0910407,4.7513069389924744e-08,2.208782308836121e-06,0.5652173913043478,0.4042599199913504,0.5329155,0.28549743
Dnm3,5.45771,0.6377889,4.823148645102531e-08,2.234448346446638e-06,0.8532608695652174,0.7271416729736548,1.4402965,1.1219186
Susd4,5.454981,0.65560824,4.8978124367109674e-08,2.26513287735669e-06,0.7717391304347826,0.6174361192200959,0.9376712,0.6863786
Bltp1,5.421223,0.530876,5.91925543148073e-08,2.7234656411624525e-06,0.8478260869565217,0.7513965473744909,1.2456974,0.9981602
Pag1,5.4085736,0.8055618,6.352873854423108e-08,2.9179781276640842e-06,0.5760869565217391,0.4075755937578837,0.56514746,0.36092696
Acsl1,5.394025,0.94913584,6.889674935850617e-08,3.159139343452322e-06,0.5489130434782609,0.3942768587595055,0.48188952,0.27814183
Gm10125,5.3867044,0.9628778,7.176129718276725e-08,3.284882547361083e-06,0.5543478260869565,0.3841856777309259,0.50136966,0.2881627
5730522E02Rik,5.3740406,0.7723187,7.699143369175767e-08,3.512325676226704e-06,0.8967391304347826,0.7481169135402026,2.0357757,1.5888697
Flrt2,5.346168,0.7465099,8.983588312492623e-08,4.077517195214134e-06,0.7934782608695652,0.6027318268641655,1.1028283,0.788298
Bcl11b,5.3431406,0.69721574,9.134978846705825e-08,4.13923915026957e-06,0.75,0.5484196489710599,0.89537317,0.6382798
Slc7a8,5.341499,0.7309396,9.218126949145818e-08,4.169883352248285e-06,0.6195652173913043,0.45788733917180235,0.5532166,0.36821905
Plppr4,5.3177905,0.5755289,1.0503491664250571e-07,4.735382902993504e-06,0.907608695652174,0.7699571124806286,1.5374777,1.238723
Stmn3,5.3087363,0.66522735,1.1038778681052607e-07,4.968374927301232e-06,0.782608695652174,0.6250405449237756,0.92427874,0.6721959
6430548M08Rik,5.3074064,1.2427565,1.1119608750923211e-07,4.9963860725302126e-06,0.44565217391304346,0.2682812556312394,0.35552323,0.16585694
Vldlr,5.300086,0.8367431,1.1574806297771545e-07,5.174959155093534e-06,0.5869565217391305,0.4179911341766677,0.5245537,0.32654452
Pank1,5.2996135,1.0949192,1.1604794437273503e-07,5.179747948995665e-06,0.5271739130434783,0.3911774245864418,0.51219493,0.27245
Stat5b,5.2972884,1.1198467,1.1753505150762654e-07,5.237424268673176e-06,0.46195652173913043,0.2634158647781742,0.38622645,0.19632284
Cacng2,5.2918625,0.9301031,1.2107702938600034e-07,5.377421123308809e-06,0.5652173913043478,0.40984610948931416,0.5326549,0.31421518
Kidins220,5.2852807,0.48640108,1.2551227090120565e-07,5.565205807121116e-06,0.8695652173913043,0.782138609579414,1.3896538,1.1477269
Dock5,5.284423,2.1996603,1.2610169338764608e-07,5.582129326731549e-06,0.30978260869565216,0.0905683497315025,0.35328177,0.088232264
Pdlim5,5.2659388,1.3209713,1.3947478327071483e-07,6.133694642363515e-06,0.44021739130434784,0.2400980286157062,0.47940347,0.22010499
Zeb1,5.2530365,0.5539839,1.496117981437273e-07,6.55802449612064e-06,0.8478260869565217,0.6942372148340361,1.2362776,0.979777
Trpc5,5.249294,0.7706919,1.526833064147267e-07,6.68175967974545e-06,0.75,0.5613940245792338,1.0314845,0.72178996
Rassf2,5.248106,1.332461,1.536708952679423e-07,6.714043830649772e-06,0.3423913043478261,0.11745413918621833,0.24550375,0.10480702
Amy1,5.2451615,0.77155584,1.5614560364838018e-07,6.8110915097921676e-06,0.6467391304347826,0.5162359894763398,0.6838513,0.45422083
Golm2,5.236754,0.61823493,1.6342519951461296e-07,7.105558431970308e-06,0.8043478260869565,0.6500162179695103,0.96342385,0.72066617
Dock7,5.234415,0.60456204,1.6550828729969033e-07,7.1729156124881915e-06,0.8043478260869565,0.655097848416045,1.0080526,0.7629146
Ccser1,5.2089086,0.5370927,1.8995451953958745e-07,8.20388603674529e-06,0.9184782608695652,0.8621832990953977,2.5982683,2.258994
Snap91,5.2086563,0.5577617,1.902129140637259e-07,8.20388603674529e-06,0.8478260869565217,0.7215554834756911,1.2754368,1.0126584
Mir670hg,5.2011895,1.4382976,1.980171275973779e-07,8.485997158758445e-06,0.42934782608695654,0.2444588604173424,0.42458096,0.17830008
Aplp2,5.183664,0.64651304,2.17568768083605e-07,9.294233383794064e-06,0.782608695652174,0.6681443038887087,0.98870826,0.73149437
Adar,5.1779995,0.6096835,2.2427783012906276e-07,9.565627453282407e-06,0.6956521739130435,0.5322016794608426,0.6289862,0.45354885
