names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Nnat,-3.3366876,-1.0167593,0.0008478322621212398,0.018225002306558172,0.20652173913043478,0.3433884744296681,0.18361685,0.3420435
Syt13,-3.3407557,-0.96811056,0.0008355067321507084,0.018003260539606682,0.2826086956521739,0.40890907125094605,0.16384195,0.29882368
Myh9,-3.341829,-0.93363297,0.0008322829480649212,0.017948188454658454,0.20652173913043478,0.34951526291130575,0.13714767,0.24746719
Rbpj,-3.3486311,-0.7465468,0.0008121186873079241,0.017541502514440453,0.266304347826087,0.4128013839333982,0.20273204,0.3199579
Pdk1,-3.350039,-0.9088274,0.0008080014692906884,0.017466612614513915,0.1793478260869565,0.3258009874941435,0.119006164,0.21291156
Syt10,-3.3539515,-2.2405086,0.00079666322331907,0.01723537907454381,0.05434782608695652,0.1964897105993441,0.028371137,0.12750599
Gm56610,-3.3595517,-1.0708038,0.0007806902210494358,0.016958081034436814,0.09239130434782608,0.24222438461815693,0.062007137,0.12608232
Gfra1,-3.3618588,-1.4380693,0.0007741968993979998,0.01684426776261073,0.14130434782608695,0.2783724366598191,0.09626757,0.24201481
Tub,-3.3627715,-0.6793675,0.0007716418406078017,0.016802282218096945,0.3804347826086957,0.4953328287742819,0.26940012,0.40221414
R3hdm2,-3.3629825,-0.39567965,0.0007710523390077145,0.016802282218096945,0.6902173913043478,0.6924712581540347,0.70062023,0.84814185
Onecut2,-3.366794,-1.3890308,0.0007604746049357598,0.01662648709082495,0.09782608695652174,0.2453598587234656,0.06451111,0.16086432
Tshz2,-3.3714585,-1.1638585,0.000747712662802806,0.016387470839731973,0.27717391304347827,0.39806105164522293,0.30177006,0.581788
Hspa12a,-3.3730364,-0.60086876,0.0007434411508363135,0.01630715405956877,0.43478260869565216,0.5349407143114571,0.3416766,0.4810246
Dennd4a,-3.3742564,-0.4709052,0.000740153729084879,0.0162615950126825,0.657608695652174,0.7043283958626158,0.69997483,0.87753826
Prtg,-3.3825078,-1.5507623,0.0007182723789944685,0.015832632340919906,0.10869565217391304,0.2507298086279598,0.062464464,0.17297795
Tpd52l1,-3.3851588,-1.3812809,0.0007113706997564052,0.015706270092403128,0.09782608695652174,0.24211626482142212,0.061199125,0.1522083
B3gnt2,-3.3855166,-1.2851832,0.0007104440643583596,0.01569871053397132,0.10326086956521739,0.2468014560132627,0.06579936,0.15336904
Cep85l,-3.3913188,-0.6603691,0.0006955716691925842,0.01539539600593471,0.40217391304347827,0.5374995495008469,0.33515137,0.4881346
Npy1r,-3.39208,-2.1100795,0.0006936416546903351,0.015365334922942541,0.06521739130434782,0.20859912783363968,0.029975833,0.12342871
Galnt3,-3.395387,-2.2836597,0.0006853164963337711,0.01520599030263289,0.05434782608695652,0.1975709085666919,0.026338192,0.122171216
Fmn2,-3.3965979,-0.3008625,0.0006822914718519402,0.01515138169310879,0.7934782608695652,0.7548203409377591,1.0539138,1.1945875
Gpr26,-3.4011662,-1.5021667,0.0006709902738456306,0.014949841341817656,0.10326086956521739,0.24781057411612067,0.052268784,0.14149816
Jcad,-3.4018679,-1.6902272,0.0006692697464412642,0.014923882229773252,0.09239130434782608,0.23660215518794825,0.04636698,0.14249986
Myo5b,-3.4018908,-1.0755795,0.0006692135893285628,0.014923882229773252,0.14130434782608695,0.28994125491044076,0.107780956,0.21498966
Syne2,-3.402322,-2.888335,0.0006681586506523402,0.01492387609561794,0.02717391304347826,0.17277543518218186,0.016687978,0.117424875
Rspo3,-3.4216866,-1.1320286,0.0006223398046107935,0.013946847831436215,0.1793478260869565,0.31992647853822037,0.12221761,0.25069404
Pde2a,-3.4255717,-0.684592,0.0006135072785944075,0.01378339513029409,0.40217391304347827,0.5084153241791906,0.3006729,0.44709986
Rgs20,-3.4296398,-1.4519125,0.0006043827731713716,0.013612544103197618,0.15760869565217392,0.29913143763289723,0.12558647,0.31194043
Lifr,-3.4323368,-1.0754536,0.0005984038441016817,0.013489187324674655,0.21739130434782608,0.36025516272029406,0.13436353,0.2647152
Prkg2,-3.4380517,-2.319598,0.0005859156926567202,0.013229877866963084,0.06521739130434782,0.20827476844343532,0.031789098,0.14948678
Sptbn2,-3.4449453,-0.67211175,0.0005711746535521622,0.012918739849281649,0.3858695652173913,0.5190110642591992,0.3089404,0.45538685
Gfra2,-3.451876,-1.7319747,0.0005567038563927752,0.012612675060096012,0.07065217391304347,0.21861822899772948,0.045233198,0.14297993
Vps13a,-3.4554763,-0.39755663,0.0005493214309637211,0.012473654959944028,0.6956521739130435,0.7091217068511911,0.81491274,0.97773117
Ston2,-3.4597328,-1.914324,0.0005407118354195028,0.012323093314437693,0.08695652173913043,0.23224132338631204,0.05110219,0.1803446
Kcng1,-3.4601638,-1.7681882,0.0005398467909321848,0.012313822811840243,0.06521739130434782,0.213392438822215,0.037829198,0.12338913
Gm45159,-3.4699242,-0.6527952,0.0005206053108573374,0.01190524655552056,0.3532608695652174,0.48358381086243557,0.2761994,0.4055558
Ankrd11,-3.472369,-0.29730123,0.0005158870184026556,0.011827546232490918,0.782608695652174,0.781165531408801,1.021183,1.1578254
Ccdc148,-3.4733229,-0.57358646,0.0005140565696087232,0.011795644769757807,0.42934782608695654,0.5484556889033049,0.39779007,0.5464093
Coro2b,-3.4743502,-0.6052117,0.0005120920884956175,0.011760610613570293,0.31521739130434784,0.46574404440119654,0.25135842,0.36096612
Chst1,-3.4778774,-0.69587195,0.0005054010779740071,0.011626821031816413,0.358695652173913,0.49817998342163117,0.29111928,0.43657058
Megf11,-3.478414,-1.7823696,0.0005043902425089511,0.011613509696842774,0.09782608695652174,0.242188344685912,0.06003728,0.19297156
Kctd8,-3.4847298,-1.4166692,0.0004926342702488535,0.011362302868314758,0.125,0.27166900926226256,0.1237344,0.3013177
Prr16,-3.4852803,-0.79313916,0.0004916219814887402,0.01134869642835262,0.41847826086956524,0.5243810141636934,0.48634616,0.73495424
Osbpl1a,-3.487266,-0.70914185,0.0004879854110305617,0.01127443507686259,0.45652173913043476,0.5638807799041338,0.37881616,0.56128895
Clmn,-3.4892569,-1.110171,0.00048436562780724245,0.011200434095680382,0.2391304347826087,0.3782030489782679,0.16665916,0.3303719
Gnaz,-3.489312,-1.042611,0.0004842658983272532,0.011200434095680382,0.18478260869565216,0.33412621184272173,0.11165921,0.21780618
St8sia1,-3.4925408,-0.84552526,0.0004784485076769853,0.011092244522243826,0.23369565217391305,0.38378923847623164,0.16328621,0.27666634
Arhgef26,-3.49288,-1.3945345,0.00047784082128580986,0.011087722683894395,0.09782608695652174,0.2477384942516308,0.088490695,0.21772794
Kcnj6,-3.4964669,-0.5265678,0.0004714629084805701,0.01096814575833153,0.6141304347826086,0.63275309042419,0.64152706,0.83097655
Unc5a,-3.4983978,-1.0751183,0.0004680622481273348,0.01089846846376212,0.14130434782608695,0.2951310051537103,0.08832884,0.17778264
Gm30092,-3.5004206,-1.6086082,0.0004645245861347684,0.010825477562394818,0.08695652173913043,0.23566511694958014,0.06312139,0.18123649
Adam11,-3.500439,-1.136596,0.0004644926129634432,0.010825477562394818,0.14130434782608695,0.29718528129167116,0.08806611,0.18432435
Tiam2,-3.501581,-0.91976076,0.0004625063203761135,0.010807304799471189,0.24456521739130435,0.38638411359786645,0.17230761,0.30434805
Elovl6,-3.5049567,-0.65474415,0.000456681426240277,0.010689050455641327,0.42934782608695654,0.548383609038815,0.35463586,0.5129042
Anxa11,-3.5064611,-2.585098,0.00045410766386236166,0.010647358575900226,0.04891304347826087,0.1962734710058745,0.020288426,0.11599066
Ly6e,-3.5096948,-1.2357032,0.0004486213914186594,0.010547059039508888,0.15217391304347827,0.30468158719861604,0.10135094,0.22409649
Lypd1,-3.5097315,-1.568484,0.00044855949231828213,0.010547059039508888,0.11413043478260869,0.2615778282336829,0.06953444,0.19356921
Gfod1,-3.5117037,-0.6248837,0.00044524411988774743,0.010494482018757696,0.46195652173913043,0.5593397484412729,0.37851045,0.5362159
Sorcs2,-3.5178545,-0.7919115,0.00043505108284974225,0.010272251841979415,0.32608695652173914,0.46026597469996755,0.25510904,0.40755644
Rasgef1b,-3.5178773,-0.74497837,0.00043501348845021977,0.010272251841979415,0.47282608695652173,0.5457526939849353,0.5080402,0.74646693
Atp9b,-3.5209503,-0.38312948,0.00043000318093542206,0.010196809554041529,0.717391304347826,0.7267812736512055,0.8119773,0.9682287
Gpd2,-3.5253167,-0.7630558,0.00042297666523124014,0.010057861057312763,0.30978260869565216,0.4542473060150647,0.23522986,0.37160754
Setbp1,-3.5388887,-0.25084108,0.0004018154106767077,0.009597137853229454,0.8206521739130435,0.7778498576422677,1.2959118,1.4251326
4930570G19Rik,-3.5391684,-0.75815403,0.00040138975968199335,0.009595500749693205,0.23369565217391305,0.39467329801419976,0.17327593,0.27762318
Tspan5,-3.548048,-0.3995231,0.0003880973989266728,0.009310872418892587,0.75,0.7383140519695823,0.95942056,1.1391006
Mink1,-3.5501533,-0.73993576,0.00038500685736843164,0.009253250677540034,0.33152173913043476,0.47641186434569505,0.24559838,0.38180816
Pals1,-3.55424,-0.9755397,0.0003790731227225275,0.00911879570953833,0.24456521739130435,0.39456517821746495,0.1748827,0.3190263
Car12,-3.5605557,-1.8128153,0.00037007069888386036,0.008925063045390398,0.08152173913043478,0.2303672469095758,0.04799704,0.15934221
Tex2,-3.5625556,-0.8339426,0.00036726218159111664,0.008866428409122464,0.29891304347826086,0.4496702346199589,0.20791154,0.34497434
Synpo,-3.5658166,-0.78850794,0.0003627249445427476,0.0087726545993372,0.15760869565217392,0.3163585252459725,0.11912144,0.19763128
Sbf1,-3.5669816,-0.72177625,0.0003611167929946237,0.008741629034023007,0.30434782608695654,0.45446354560853425,0.24305746,0.37415823
Mylip,-3.5745175,-1.583143,0.00035087442698350334,0.00850134883052005,0.09782608695652174,0.25224348578224676,0.059037756,0.16739061
Celf1,-3.5774162,-0.32340768,0.00034700743847455493,0.008415243566616689,0.7771739130434783,0.7808411720185966,1.0581675,1.2100843
Rprml,-3.579792,-1.1654822,0.000343867741964068,0.008354182845004075,0.07065217391304347,0.22910584928100336,0.07328286,0.15747574
Gpr22,-3.5845118,-0.87522465,0.000337709449419341,0.008219431979979794,0.21739130434782608,0.36912098605254623,0.1565531,0.27068552
Mmp16,-3.601785,-0.30450684,0.00031603982882766926,0.00770598021832983,0.842391304347826,0.7883735178577864,1.4294239,1.5938573
Cdh9,-3.6034408,-0.90935504,0.00031403246615022303,0.007663989432748858,0.4673913043478261,0.536490431397989,0.50239843,0.80014837
Htr4,-3.6114993,-0.99511003,0.00030443184772707503,0.007449985198931245,0.29891304347826086,0.4235412837423866,0.24093787,0.43375495
Mast4,-3.6144073,-0.5177936,0.0003010355387907346,0.007373586989340964,0.7282608695652174,0.7631095253540924,1.0281245,1.2728983
Rapgef6,-3.6169665,-0.3962779,0.00029807574945562795,0.007314425011755912,0.7282608695652174,0.7169784120805853,0.8010237,0.96162456
Gtf2h2,-3.6186132,-0.86947894,0.00029618594432552237,0.007274694994540024,0.266304347826087,0.42519912062565324,0.1882091,0.32088473
Nt5dc1,-3.6241996,-1.2398822,0.0002898575869088782,0.007132301611942817,0.14673913043478262,0.30266335099290015,0.09093211,0.20280226
D630045J12Rik,-3.6255527,-0.6378769,0.0002883440272033091,0.007101561879883516,0.391304347826087,0.5298590838649223,0.32880738,0.47361243
Bicc1,-3.6275847,-1.1743665,0.0002860850244049466,0.007052389546569647,0.20652173913043478,0.35182181857498107,0.14148605,0.29492024
Fbxo34,-3.6310797,-0.5842307,0.00028223808162248647,0.00696394605435832,0.4891304347826087,0.5727466032363859,0.40734157,0.5618095
Npr3,-3.633006,-1.6664951,0.0002801384940723024,0.00691849387474519,0.09239130434782608,0.24690957580999748,0.054192554,0.16277942
C78859,-3.644835,-0.8954859,0.0002675635133613585,0.006632316977877954,0.2554347826086957,0.40112444588604174,0.15666823,0.27422386
Rapgefl1,-3.6469815,-0.69268954,0.000265339086454855,0.006589335723698664,0.3423913043478261,0.4926658737881573,0.26852852,0.40405145
Gm32647,-3.6485271,-1.3900894,0.0002637480584601696,0.0065619540100229235,0.2717391304347826,0.39168198363787077,0.24422863,0.545256
Apba2,-3.6487153,-0.33204526,0.0002635551026798647,0.0065619540100229235,0.7445652173913043,0.7191408080152809,0.87938523,1.0203514
Bdnf,-3.6574757,-1.5268999,0.0002547114778932681,0.006372530177832509,0.13043478260869565,0.2837423865643133,0.08260082,0.2216497
Dagla,-3.657604,-0.6867258,0.00025458392733526116,0.006372530177832509,0.25,0.41110750711788663,0.19471355,0.29714477
Grid2,-3.658847,-0.4546325,0.00025335251169926215,0.006350356333357439,0.8206521739130435,0.8128085919198472,1.5232726,1.777669
Pigk,-3.6628923,-0.6652244,0.0002493832948762687,0.006262550591892841,0.4673913043478261,0.565250297329441,0.3803315,0.55035406
Trpc6,-3.6657636,-1.3759434,0.00024660161081113897,0.006198489506543783,0.18478260869565216,0.3278552636321044,0.16270608,0.37746263
Kcnip4,-3.6667864,-0.34857747,0.0002456177415128985,0.006179539994804853,0.9347826086956522,0.9529678884203697,3.4654515,3.7003396
Arhgef2,-3.6756065,-0.89978707,0.00023728500273444958,0.005975490181325829,0.2826086956521739,0.4346415828738242,0.19310452,0.33463567
Nptxr,-3.6783905,-0.99088925,0.0002347103222352236,0.005916197334390674,0.2554347826086957,0.4075755937578837,0.19102964,0.34948748
Trim2,-3.6809545,-0.38712725,0.00023236244960090434,0.005862515512466008,0.7934782608695652,0.7951129851875879,1.1285323,1.3176757
Cux1,-3.6855457,-0.8582611,0.00022821309873226366,0.005774092243819138,0.391304347826087,0.5093884023498035,0.33000022,0.5357731
Rap2b,-3.7035756,-0.9869079,0.00021258168168132073,0.005414284158082547,0.13043478260869565,0.2906620535553393,0.09666673,0.18328162
Zfp365,-3.7054884,-0.97669077,0.00021098382815715294,0.005383794361427065,0.21739130434782608,0.3691930659170361,0.14260846,0.2636276
Lmo4,-3.7162485,-0.6574252,0.00020220267154752423,0.00516953928114365,0.3641304347826087,0.5154070710347065,0.34118104,0.49550524
Lpcat2,-3.7276464,-1.7197423,0.00019327636241207343,0.004964948239017603,0.08695652173913043,0.2479907737773453,0.06598409,0.20266949
Glrb,-3.7422638,-0.65160817,0.00018236987597504629,0.004711806314855282,0.4945652173913043,0.6059754207662089,0.4189427,0.5974271
Unc13c,-3.7444425,-2.0809982,0.00018079476980006637,0.004675606799353016,0.07065217391304347,0.22939416873896276,0.06285303,0.24252754
Ncor2,-3.746699,-0.8901258,0.00017917678252575794,0.004638227501413406,0.3423913043478261,0.4812412152665153,0.22255601,0.37978783
Dtnbp1,-3.7537029,-0.9228174,0.00017424137599278479,0.004514817524518927,0.1956521739130435,0.3563628500378419,0.13822691,0.24766284
Mark2,-3.7585142,-0.5389083,0.00017092530288101228,0.004446043454417038,0.5815217391304348,0.6556384473997189,0.54048526,0.7136728
Skap2,-3.7604818,-1.1763356,0.0001695863365078218,0.004419771932070971,0.1793478260869565,0.3416945976141565,0.13369565,0.28011677
Prkcg,-3.7659676,-0.7225244,0.00016590536704883413,0.004336456432492386,0.44565217391304346,0.547374490935957,0.38165432,0.5691691
Grm8,-3.773682,-0.966363,0.00016085564241589387,0.004212661902256401,0.41304347826086957,0.516127869679605,0.5244253,0.85321814
9130024F11Rik,-3.7785761,-1.6659477,0.00015772763690537068,0.004134772296241278,0.07608695652173914,0.23703463437488737,0.057312384,0.17157808
Galnt16,-3.783204,-0.8662617,0.00015482240319183494,0.004062576146254497,0.3532608695652174,0.48279093235304715,0.24683169,0.41234565
Prex1,-3.7887354,-1.41309,0.0001514160246551478,0.003979131940860925,0.11413043478260869,0.28057087252675966,0.08517168,0.212493
Cdh18,-3.7937212,-0.75150657,0.0001484063363955472,0.003909488489165052,0.4673913043478261,0.584603740944967,0.5899747,0.8558943
Arid1b,-3.7992342,-0.32378343,0.00014514385042709832,0.003831056248503076,0.7989130434782609,0.7857786427361516,1.0844387,1.2384838
Kcnk2,-3.804931,-1.0151227,0.00014184381753360508,0.0037587212792189037,0.22826086956521738,0.3863480736656215,0.17751132,0.33115503
Klf13,-3.8090222,-0.9164617,0.00013951748629787377,0.0037043822695888022,0.33695652173913043,0.47922297906079936,0.24127077,0.41543454
4930509J09Rik,-3.8112833,-2.0365014,0.00013824721300455638,0.003674285473226934,0.07608695652173914,0.23490827837243666,0.03568502,0.13892794
Arhgef3,-3.814315,-0.8006368,0.0001365611570488299,0.0036330676137644154,0.29347826086956524,0.4589685371391502,0.23962095,0.3863792
Epn2,-3.831345,-0.6746373,0.00012744455883726395,0.0033972572380528594,0.5543478260869565,0.6474213428478754,0.5207369,0.7374657
Klhl2,-3.8324964,-0.60453796,0.00012684944524458472,0.003384751334381322,0.6521739130434783,0.6871013082495405,0.6672278,0.8931002
Nfia,-3.8448436,-0.58054197,0.00012062935105544411,0.003231615815413543,0.7228260869565217,0.7398277291238693,1.0439551,1.3223389
Arhgef4,-3.8485634,-1.2332422,0.00011881257408484814,0.0031861216224150393,0.20108695652173914,0.35874148556600716,0.12231427,0.26687697
Lrfn2,-3.8594794,-0.6732611,0.00011362878737957536,0.00305320551688919,0.44565217391304346,0.5573935921000468,0.378415,0.5501432
Calb1,-3.8663914,-1.4814521,0.00011045755480814051,0.0029769252735152817,0.19021739130434784,0.3400007207986449,0.12150314,0.30803186
