names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 Lhx6 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Tbc1d1,-4.0111146,-1.0842887,6.043280553826659e-05,0.001247180863911846,0.2669902912621359,0.4042560865644725,0.16322416,0.31913394
Plxna4,-4.0301127,-0.41875342,5.5750119667874426e-05,0.0011585504373362611,0.8155339805825242,0.7461496844003607,1.1717541,1.3807474
Cdc40,-4.04379,-0.88046145,5.259402286541868e-05,0.001098058581502564,0.3883495145631068,0.5012804328223625,0.25953022,0.4353581
Dynll1,-4.04637,-1.2020246,5.20179336863177e-05,0.001087721305954363,0.3446601941747573,0.48097385031559964,0.24265528,0.48969507
Prkcg,-4.0654206,-0.81383866,4.79459277504897e-05,0.0010072768402311636,0.47572815533980584,0.5472317403065825,0.36220875,0.56946236
Gm46123,-4.068079,-1.892256,4.740234794545136e-05,0.0009981983458419107,0.06796116504854369,0.22982867448151487,0.03896229,0.13757597
Agfg2,-4.0819426,-1.0111713,4.466082078228878e-05,0.0009441669979701805,0.20388349514563106,0.3667808836789901,0.13100924,0.24852444
Rtn1,-4.1056156,-0.27305722,4.032394923298245e-05,0.0008599242189605067,0.9805825242718447,0.9047069431920649,1.6963049,1.8534347
Cap2,-4.1057587,-0.60405385,4.0298990908405845e-05,0.0008599242189605067,0.6213592233009708,0.6339765554553652,0.5902834,0.7987794
Pitpnm3,-4.123851,-1.4200028,3.725905194264146e-05,0.0008034917541723725,0.1650485436893204,0.3204328223624887,0.08569993,0.21465476
Arhgef3,-4.124445,-0.94949126,3.716301648274329e-05,0.0008020644601536643,0.3106796116504854,0.45897204688908927,0.21867797,0.38665122
Lhfp,-4.1250777,-2.0476255,3.706093080956015e-05,0.0008005041887884897,0.10679611650485436,0.26535617673579803,0.059199274,0.22484896
Abcc4,-4.147103,-2.503229,3.3670858296956085e-05,0.0007325797266714251,0.06796116504854369,0.22982867448151487,0.026680622,0.14262961
Tmem150c,-4.1773934,-0.97170633,2.9486860878520216e-05,0.0006473136861158809,0.2669902912621359,0.41807033363390445,0.17178369,0.31302902
Epha7,-4.181448,-0.5947594,2.896582860164129e-05,0.0006374380135348907,0.7378640776699029,0.7090351668169522,1.0034057,1.2834291
Ptpru,-4.191062,-2.7631402,2.7765151289219233e-05,0.0006145383979747288,0.05825242718446602,0.2218935978358882,0.02141119,0.1370815
Gpd2,-4.219267,-1.0245492,2.4509802582398688e-05,0.0005483583641873878,0.3106796116504854,0.4543552750225428,0.20007889,0.3719767
Gm10754,-4.2192755,-1.6364566,2.4508859822867327e-05,0.0005483583641873878,0.16990291262135923,0.3220198376916141,0.119644515,0.33299798
Osbp2,-4.231639,-0.74780583,2.3199463423121423e-05,0.0005212120252335056,0.48058252427184467,0.5632100991884581,0.37856036,0.57253456
Calm1,-4.2405286,-0.675307,2.2299385612588296e-05,0.0005026715531965164,0.8349514563106796,0.8371145175834085,1.0189284,1.3420612
Adcy2,-4.2603855,-0.47777164,2.040744837579588e-05,0.0004627410446055994,0.7427184466019418,0.6993688007213706,0.93404734,1.1478021
Inka2,-4.297155,-1.86501,1.7300430855552272e-05,0.00039630228225804735,0.0970873786407767,0.2680252479711452,0.04757068,0.16337118
Tbc1d5,-4.299024,-0.5024501,1.715519516945709e-05,0.0003933106605830308,0.7961165048543689,0.7796934174932372,0.95227665,1.1800973
Celf1,-4.30964,-0.26103428,1.6352073470195482e-05,0.0003758598923388816,0.8689320388349514,0.7801623083859333,1.0865215,1.2099941
Gfra1,-4.315494,-1.8457048,1.592463852255863e-05,0.0003672918773400433,0.11165048543689321,0.2787015329125338,0.073511586,0.24229954
Crym,-4.31748,-1.4105867,1.5782062498105208e-05,0.0003646294233225167,0.1553398058252427,0.32623985572587916,0.097813785,0.2415144
Itgav,-4.328885,-1.8648528,1.4986607302421303e-05,0.0003474461934564801,0.13592233009708737,0.2999098286744815,0.07499277,0.24970771
Lzts1,-4.333703,-1.1784815,1.4662195935874684e-05,0.00034051270941828243,0.24757281553398058,0.3975473399458972,0.14314121,0.29885814
Miat,-4.374167,-0.6684964,1.2189706586788484e-05,0.0002863089300585722,0.5679611650485437,0.6033183047790802,0.47832292,0.6805144
Slc26a4,-4.375763,-1.6875621,1.2100855697535522e-05,0.00028447068468309667,0.10194174757281553,0.2777276825969342,0.06305635,0.1903329
Adgrb2,-4.3877187,-0.92487144,1.1454587436857962e-05,0.0002699866354634855,0.3155339805825243,0.4780522993688007,0.22056176,0.3842487
Ywhaz,-4.388074,-0.5997682,1.1435879727398484e-05,0.0002697984767750109,0.7087378640776699,0.7239675383228134,0.6776437,0.9037544
Aopep,-4.3905935,-0.44606507,1.1304161751721093e-05,0.0002673792484760086,0.7524271844660194,0.7115599639314698,0.78650755,0.9665808
Slc8a2,-4.399644,-1.1496087,1.0842863722600288e-05,0.0002571471740743775,0.23300970873786409,0.3982687105500451,0.14232454,0.29216692
Myo1d,-4.401179,-1.1388407,1.076642254500448e-05,0.0002557858300479844,0.2766990291262136,0.44086564472497747,0.19745225,0.39251187
Arhgap39,-4.413759,-0.5923616,1.0159091789772977e-05,0.00024286013913807822,0.6504854368932039,0.6824526600541028,0.64490455,0.8610729
Zdhhc23,-4.422098,-1.5888112,9.774692690202035e-06,0.00023428479552098597,0.1407766990291262,0.31004508566275923,0.070725866,0.19921795
Adora1,-4.432233,-1.5472444,9.326224013140215e-06,0.0002241463678292286,0.17475728155339806,0.3407394048692516,0.08916012,0.2410209
Tmem108,-4.4378963,-0.7572313,9.084237011565737e-06,0.00021931127448407127,0.6456310679611651,0.6363931469792606,0.68414605,0.97830683
Tspan5,-4.4388504,-0.38614127,9.04406851641607e-06,0.00021853787862958617,0.8252427184466019,0.7377457168620378,0.96524304,1.1391996
Ccbe1,-4.439015,-1.7653188,9.03714753290223e-06,0.00021853787862958617,0.16019417475728157,0.32007213706041476,0.102177076,0.3116786
Enc1,-4.4391236,-1.3295082,9.032597014453271e-06,0.00021853787862958617,0.30097087378640774,0.4503155996393147,0.18588226,0.41435352
Creg2,-4.444865,-1.5970471,8.794705355159669e-06,0.00021385858180374687,0.18446601941747573,0.34456266907123534,0.0844928,0.23643067
Gm2164,-4.4572935,-1.7358484,8.300093239964803e-06,0.0002023806763682888,0.1407766990291262,0.3090712353471596,0.12736054,0.37321982
Arl15,-4.4573803,-0.3986147,8.296736937618095e-06,0.0002023806763682888,0.8495145631067961,0.7617673579801623,1.1620171,1.3597807
2610035D17Rik,-4.465789,-1.0068333,7.977431255464167e-06,0.00019522183773617685,0.3786407766990291,0.5126420198376916,0.26528096,0.4765321
Pkig,-4.477389,-0.9752944,7.556153858387775e-06,0.00018661199832249956,0.3640776699029126,0.5015329125338143,0.24651305,0.4380088
Gpc4,-4.480563,-1.6987852,7.444633308421544e-06,0.00018402695215941756,0.1553398058252427,0.322200180342651,0.088717856,0.26325926
2900026A02Rik,-4.491036,-1.4572574,7.087761457785413e-06,0.00017585240108097328,0.20388349514563106,0.36220018034265106,0.10208176,0.2585946
Rspo3,-4.530021,-1.5673984,5.897780294982372e-06,0.00014755433568545284,0.14563106796116504,0.32028854824165914,0.09192019,0.25102112
Itga4,-4.5306673,-2.1355314,5.879769503325432e-06,0.00014724082623891364,0.10679611650485436,0.27895401262398556,0.048911575,0.19906352
Fndc3b,-4.5363092,-0.8938559,5.72472833621094e-06,0.00014388437504799713,0.4077669902912621,0.5380703336339044,0.29995432,0.5007571
Rtn4rl1,-4.5421457,-1.1124806,5.568446538409981e-06,0.00014036037381526847,0.25728155339805825,0.42330027051397656,0.17663106,0.34904358
Olfm1,-4.5672154,-0.66480607,4.942462661091419e-06,0.00012564235733540817,0.7766990291262136,0.747917042380523,0.77747506,1.0523363
Synpo,-4.5784254,-1.5551418,4.684896652837252e-06,0.00011932054318648053,0.13592233009708737,0.31664562669071233,0.07188375,0.19804454
Mbp,-4.582176,-1.1860479,4.601617574426267e-06,0.0001177575849760322,0.4174757281553398,0.5703516681695221,0.42092144,0.7842681
Raver2,-4.5835943,-1.2220778,4.570506103649948e-06,0.00011707292564830706,0.27184466019417475,0.42319206492335437,0.19683802,0.41045287
Pip4k2a,-4.594778,-1.0225786,4.33209895472655e-06,0.0001116045051903187,0.41262135922330095,0.5534355275022543,0.3215639,0.5712811
Cdh13,-4.597736,-1.073459,4.27107407103422e-06,0.00011013796572810894,0.441747572815534,0.5447790802524797,0.46987405,0.8163585
Pde8b,-4.600754,-0.67858225,4.20964614107928e-06,0.00010876268443346178,0.616504854368932,0.6388458070333634,0.5431523,0.76764476
Vxn,-4.641851,-1.4221259,3.4530189773883955e-06,9.008021351691863e-05,0.21359223300970873,0.38452660054102794,0.12872523,0.31345496
Pcdh11x,-4.650663,-1.144799,3.3087002062990677e-06,8.648324371912057e-05,0.27184466019417475,0.4418394950405771,0.28918818,0.5547438
Smarca2,-4.653126,-0.71838677,3.269405108292423e-06,8.56227244247733e-05,0.6019417475728155,0.6797835888187557,0.5779696,0.82739145
Ak5,-4.657753,-0.6364683,3.196795290797116e-06,8.380281898899367e-05,0.6796116504854369,0.6708025247971146,0.7678278,1.0280443
Vps13a,-4.66921,-0.48361656,3.0236019118243083e-06,7.957314727788362e-05,0.7621359223300971,0.7086384129846709,0.7824294,0.97810197
Dlg1,-4.681708,-0.4139366,2.844947897647005e-06,7.531403941849755e-05,0.8495145631067961,0.7743552750225429,1.0326139,1.2265196
Galnt16,-4.685125,-1.077086,2.7978914825411966e-06,7.414136502552461e-05,0.34951456310679613,0.4829215509467989,0.21684721,0.41269973
Fut9,-4.6855674,-0.51466995,2.7918552972127334e-06,7.405444406328347e-05,0.7864077669902912,0.7504057709648332,0.975368,1.2120483
Nptx1,-4.686114,-1.6782355,2.7844160843249713e-06,7.393009899783791e-05,0.16990291262135923,0.3447069431920649,0.09395598,0.27404338
Skap2,-4.687961,-1.7848443,2.75940507450718e-06,7.333849095154097e-05,0.1650485436893204,0.34192966636609556,0.08983089,0.2805589
Rreb1,-4.696092,-1.5620586,2.6518612078175862e-06,7.068999072823269e-05,0.20388349514563106,0.3756898106402164,0.13824056,0.3630798
Runx1t1,-4.7055545,-0.802502,2.531771351752826e-06,6.762295847077379e-05,0.5970873786407767,0.6097385031559964,0.624157,0.9209119
Calm2,-4.7105327,-0.5359553,2.470702895655247e-06,6.612329363172956e-05,0.883495145631068,0.8571325518485122,1.1405156,1.4075533
Kif26b,-4.722033,-1.3108901,2.3349877449226536e-06,6.28039246307024e-05,0.24271844660194175,0.4085482416591524,0.1637594,0.36564058
Ppp3r1,-4.7282734,-0.90491587,2.264373225261821e-06,6.121097440924057e-05,0.46601941747572817,0.6014788097385032,0.38174975,0.6261486
Pxdn,-4.731287,-1.2853523,2.231007033631764e-06,6.0430603824279744e-05,0.22330097087378642,0.39675383228133454,0.12587759,0.2828926
Slc35f3,-4.7438154,-0.870128,2.0973009832748555e-06,5.6981271406062055e-05,0.5048543689320388,0.5915238954012624,0.47124842,0.7420973
Shisa9,-4.7451987,-0.74566406,2.0830182241178916e-06,5.665050575106047e-05,0.5533980582524272,0.6648512173128945,0.7942901,1.1097735
Dync1i1,-4.748963,-0.4267761,2.044626173168286e-06,5.577574139394096e-05,0.8009708737864077,0.7175834084761046,0.9863489,1.1817938
Sdk2,-4.7820807,-1.3348364,1.734900471195975e-06,4.771420231426392e-05,0.21844660194174756,0.39195671776375113,0.14756905,0.33726248
Pgm2l1,-4.7822933,-0.81172115,1.733067023599838e-06,4.771261365177013e-05,0.5436893203883495,0.6234445446348061,0.44089815,0.6793629
Camk2b,-4.784518,-0.6791801,1.713983410275905e-06,4.728412139026034e-05,0.6650485436893204,0.6785933273219116,0.6306506,0.87847155
Map3k5,-4.8002334,-1.1383708,1.5848092371669443e-06,4.385753706350588e-05,0.30097087378640774,0.4644905320108206,0.2107512,0.41636753
Stim2,-4.819587,-0.9202303,1.4385563253473434e-06,4.005596731822084e-05,0.48058252427184467,0.5776375112714157,0.3754396,0.62178224
Gm14636,-4.8248777,-1.2760351,1.4008923889566218e-06,3.912887577054514e-05,0.21359223300970873,0.3926420198376916,0.13041355,0.29068592
Rtn4r,-4.836773,-1.55302,1.319641905868146e-06,3.701333821573808e-05,0.13592233009708737,0.32321009918845806,0.0769821,0.21091887
Slc44a1,-4.8410397,-0.5910901,1.291614871983442e-06,3.6265090501771244e-05,0.6941747572815534,0.7102254283137962,0.6970777,0.9235637
Prkg1,-4.856595,-0.50379485,1.1942157596555519e-06,3.360060467219338e-05,0.8398058252427184,0.8102795311091073,1.6380812,1.9282924
Syndig1,-4.8660617,-1.3032175,1.1384412153208263e-06,3.209854717279182e-05,0.22815533980582525,0.40144274120829576,0.15918197,0.35474676
Ccnd2,-4.8667336,-1.2461873,1.1345778197173975e-06,3.202322060483873e-05,0.27184466019417475,0.4417673579801623,0.17856961,0.38101372
Etv1,-4.8857317,-1.3197551,1.0304535190660734e-06,2.920705280306476e-05,0.32524271844660196,0.46687105500450854,0.23554848,0.50862837
Nwd2,-4.8887763,-1.0963243,1.0146481457374002e-06,2.881986857924307e-05,0.42718446601941745,0.5347159603246168,0.365481,0.66440845
Ror1,-4.892523,-1.726265,9.955155487121306e-07,2.8366386844003126e-05,0.15048543689320387,0.3355816050495942,0.11182816,0.3303735
Rasal1,-4.9048343,-1.5362138,9.350629079420946e-07,2.681445073255505e-05,0.1650485436893204,0.35116321009918844,0.08759838,0.23548493
Fgfr1,-4.905615,-1.8366468,9.313516260764865e-07,2.6736557898157254e-05,0.16019417475728157,0.34027051397655544,0.08289794,0.26904407
Mmd2,-4.9076877,-1.4182564,9.215648176174639e-07,2.6485071000724903e-05,0.22815533980582525,0.40656447249774574,0.13131069,0.3184737
Adcy8,-4.9192142,-0.9472362,8.689240285483829e-07,2.5078398117180505e-05,0.441747572815534,0.5584851217312895,0.41873989,0.6945154
Ppfibp1,-4.925905,-2.2596898,8.397066462146456e-07,2.4366001710353705e-05,0.08737864077669903,0.2824887285843102,0.05262974,0.23014936
P4ha1,-4.931183,-1.1488003,8.17331934846424e-07,2.3768083430003696e-05,0.33495145631067963,0.4834986474301172,0.2027202,0.40432587
Ppp1r9a,-4.937757,-0.34426507,7.902623832680782e-07,2.3005796574662257e-05,0.8883495145631068,0.8028854824165915,1.1267262,1.2940649
D430041D05Rik,-4.9426703,-0.6258889,7.705976647817796e-07,2.2530967630779562e-05,0.6796116504854369,0.6796032461677186,0.7464922,0.9977897
Cep112,-4.9436765,-1.081209,7.666295509395849e-07,2.2439363871183713e-05,0.3300970873786408,0.4910369702434626,0.28798324,0.5342212
Tnrc6c,-4.9514604,-0.26214853,7.365863332761938e-07,2.1630682814351177e-05,0.8737864077669902,0.7826149684400361,1.179524,1.3087958
Rnf182,-4.9517508,-1.6678252,7.354871942768659e-07,2.1622036006804577e-05,0.16990291262135923,0.3520649233543733,0.097194605,0.2809048
Grik3,-4.9521413,-1.7007258,7.340132255168151e-07,2.160233884954745e-05,0.18932038834951456,0.36328223624887285,0.1254768,0.3608692
Satb2,-4.975827,-1.3655158,6.496959372018914e-07,1.9375504808673497e-05,0.2524271844660194,0.4218935978358882,0.22246277,0.49590293
Tln2,-5.0105147,-0.82547396,5.428459113810741e-07,1.633400855409794e-05,0.49514563106796117,0.5993868349864743,0.39045152,0.61326295
Kcnmb4,-5.0225444,-1.3905537,5.09914072451888e-07,1.5379280024929283e-05,0.1650485436893204,0.3563931469792606,0.10312591,0.2506085
Cdh11,-5.0225444,-0.5443846,5.09914072451888e-07,1.5379280024929283e-05,0.7766990291262136,0.7277908025247971,0.9557543,1.2042804
Gfod1,-5.039869,-0.91001517,4.658512393440946e-07,1.4143980566300363e-05,0.441747572815534,0.5595671776375113,0.32070592,0.5367705
Cnih3,-5.0428305,-1.4674445,4.586953614677608e-07,1.397408657895548e-05,0.21359223300970873,0.39329125338142473,0.12247115,0.30769366
Tspan13,-5.073698,-0.91587377,3.901584143023366e-07,1.2077830175465191e-05,0.5339805825242718,0.6130568079350767,0.41413137,0.67701465
Ptpn3,-5.0757666,-1.1890842,3.8593729026159484e-07,1.1974751719779507e-05,0.2912621359223301,0.4576014427412083,0.18786275,0.38609043
Mmd,-5.0808487,-1.3017104,3.757522159174659e-07,1.1699260766746593e-05,0.30097087378640774,0.45983769161406673,0.1720308,0.38032216
Ildr2,-5.080996,-0.9724575,3.7546065097597225e-07,1.1699260766746593e-05,0.4174757281553398,0.5456086564472498,0.31153896,0.5407114
Sgcd,-5.0835896,-0.87751806,3.7036808850482544e-07,1.1558409451945016e-05,0.6310679611650486,0.7059693417493237,0.97224844,1.3913229
Sema3e,-5.0857577,-1.3535854,3.661613235894816e-07,1.144041251726671e-05,0.27184466019417475,0.4399639314697926,0.24084371,0.5282196
Kcnk9,-5.105363,-1.4664104,3.3016005726711314e-07,1.0375907296803895e-05,0.1796116504854369,0.3727682596934175,0.102724835,0.26156038
Iqgap2,-5.1120977,-1.088714,3.186010849049962e-07,1.0036120927781064e-05,0.4320388349514563,0.5528944995491434,0.44353488,0.7826329
Cntnap5b,-5.1128826,-0.9317978,3.172796030121542e-07,1.0006224099690826e-05,0.48058252427184467,0.597258791704238,0.5709702,0.9037594
Cplx2,-5.153893,-1.1794014,2.551336908756357e-07,8.112949436483232e-06,0.4077669902912621,0.5506943192064924,0.30946594,0.5996322
Glis3,-5.1792397,-2.2554626,2.2279193499598353e-07,7.126689634931044e-06,0.15048543689320387,0.3365554553651939,0.12248726,0.48377645
Adgrl2,-5.1801286,-1.4250858,2.2173277124579534e-07,7.101262888408249e-06,0.27184466019417475,0.43826871055004507,0.19934352,0.46523032
Arap2,-5.1908746,-1.0255206,2.0930850989592102e-07,6.751644250784391e-06,0.441747572815534,0.5802344454463481,0.3942809,0.68505806
Basp1,-5.2220626,-0.658599,1.7694092083699957e-07,5.748975263470591e-06,0.7427184466019418,0.7502254283137962,0.7404075,1.0047917
Icam5,-5.233932,-1.4504458,1.6594166378837738e-07,5.424394776148054e-06,0.21359223300970873,0.40616771866546436,0.12622187,0.31310833
Galnt18,-5.249309,-0.7913296,1.526707165215069e-07,5.00275872308889e-06,0.558252427184466,0.6539224526600541,0.66292083,0.9660733
St3gal5,-5.2625484,-1.0706141,1.4207219771793518e-07,4.684024481817077e-06,0.42718446601941745,0.5522091974752029,0.2835542,0.523883
Prr16,-5.2741094,-1.2587843,1.3340217314288473e-07,4.40899925258218e-06,0.3883495145631068,0.5246889089269612,0.37464473,0.7359819
Tshz2,-5.3027654,-1.8666817,1.1406156143242162e-07,3.8025237663637334e-06,0.21359223300970873,0.39862939585211904,0.19631097,0.5827937
Cadps2,-5.3155494,-1.2065958,1.0633606961617108e-07,3.5537937693862148e-06,0.4174757281553398,0.5508746618575293,0.4252229,0.7988784
Arhgef28,-5.333316,-1.0623738,9.64353034149276e-08,3.2349770321586824e-06,0.4368932038834951,0.5662037871956718,0.34225866,0.6164361
Mmp16,-5.3378,-0.39817828,9.40812059948096e-08,3.1718469323469683e-06,0.9077669902912622,0.7878449053201082,1.3808922,1.5943487
Nfia,-5.379916,-0.80258065,7.452057242863256e-08,2.5443046774553453e-06,0.7524271844660194,0.7396212804328224,0.9477549,1.3232751
Dipk1a,-5.4355187,-1.2490535,5.463722805010689e-08,1.9041534600601453e-06,0.3106796116504854,0.47920649233543733,0.18191864,0.38813043
Ntng2,-5.440558,-1.90194,5.31140005960444e-08,1.8558819193962459e-06,0.1407766990291262,0.3432281334535618,0.07742675,0.26301983
Pcdh17,-5.4475656,-0.9316073,5.106388249517304e-08,1.7912356692497386e-06,0.5485436893203883,0.6482596934174932,0.52530193,0.84068525
Epn2,-5.454539,-0.93667614,4.9100137616995194e-08,1.726859552053221e-06,0.5436893203883495,0.6475743913435528,0.45141542,0.7381528
Ptprz1,-5.454877,-1.3624182,4.900676678974811e-08,1.725834631245782e-06,0.4223300970873786,0.5682957619477006,0.41202542,0.83766586
Nckap1,-5.466859,-0.43884856,4.5808083031049474e-08,1.6238300673407645e-06,0.8592233009708737,0.7888908926961227,1.0102863,1.2141054
Grm8,-5.4803104,-1.4568334,4.245798477545359e-08,1.5130584229660982e-06,0.3786407766990291,0.5164652840396754,0.3999746,0.85440385
Zfhx4,-5.49309,-2.2717752,3.949607656439113e-08,1.4146567926357996e-06,0.10194174757281553,0.31534715960324616,0.06555061,0.28304175
Mast4,-5.5008745,-0.66157204,3.7791255076235946e-08,1.3575548447840372e-06,0.8106796116504854,0.7625247971145176,0.9658273,1.2735553
Dgkh,-5.5077605,-0.88571376,3.634270011105269e-08,1.3107763113879004e-06,0.6553398058252428,0.673868349864743,0.6697513,1.0160381
Khdrbs2,-5.543923,-0.77993345,2.957692261127764e-08,1.0710672649124396e-06,0.7233009708737864,0.7134715960324617,0.92242014,1.2814811
Camk2n1,-5.551655,-1.2062533,2.829779299806163e-08,1.0261291469067694e-06,0.470873786407767,0.5986654643823264,0.33830783,0.65694404
Zbtb18,-5.5847425,-1.335237,2.3404688238082155e-08,8.521463048201456e-07,0.27184466019417475,0.4670874661857529,0.18426038,0.41244736
Rapgef2,-5.5875783,-0.4755431,2.3025773161183684e-08,8.399070541080538e-07,0.8252427184466019,0.7663119927862939,1.013442,1.2355629
Gm10115,-5.632765,-1.6689347,1.7734315833610618e-08,6.500969528637344e-07,0.15048543689320387,0.36880072137060416,0.08293453,0.2429142
Rnf130,-5.6392827,-0.8232699,1.7076003391213566e-08,6.268199605490554e-07,0.6116504854368932,0.6669792605951308,0.49727306,0.7607641
Atp2b4,-5.6401978,-1.5436367,1.698550668431789e-08,6.243509775754058e-07,0.2621359223300971,0.4483678990081154,0.17369255,0.44018802
Gm2824,-5.6426263,-1.979261,1.6747578442004635e-08,6.166038758901452e-07,0.1407766990291262,0.3527502254283138,0.072056025,0.25819886
Lmo4,-5.6568236,-1.2580485,1.5419989039179732e-08,5.707095116842416e-07,0.34951456310679613,0.5156357078449053,0.23803651,0.49639392
Slc4a4,-5.659855,-1.5200529,1.5150089782833043e-08,5.614936723651364e-07,0.3446601941747573,0.5089630297565374,0.34106338,0.7727364
Prmt8,-5.6622143,-1.3741701,1.4943220120527975e-08,5.553586786149194e-07,0.24757281553398058,0.447321911632101,0.15098748,0.35240254
Jmjd1c,-5.6745124,-0.42254534,1.390841987878084e-08,5.17616678868201e-07,0.8543689320388349,0.7978358881875564,1.0509328,1.2508632
5730522E02Rik,-5.6859217,-0.6248389,1.301089188878419e-08,4.86911789765503e-07,0.8106796116504854,0.7486384129846708,1.2655536,1.5942379
Cobl,-5.689686,-1.6228939,1.2727326521107553e-08,4.776302564555307e-07,0.2524271844660194,0.4337240757439134,0.17288855,0.45823866
Synpr,-5.7011604,-1.3381723,1.1899467025678938e-08,4.490711783426869e-07,0.3883495145631068,0.5476645626690713,0.44466677,0.8820232
Grm1,-5.705033,-0.80856776,1.1632068559871359e-08,4.3959730267755754e-07,0.6601941747572816,0.6887285843101894,0.8476492,1.2049899
Gm30382,-5.7494254,-2.2001183,8.95471242317091e-09,3.422661775399749e-07,0.11650485436893204,0.3381064021641118,0.0828793,0.33437833
Cpe,-5.7574744,-0.5363739,8.53818123476516e-09,3.2774418539734266e-07,0.912621359223301,0.84512173128945,1.245682,1.523873
Syt7,-5.779161,-0.8852048,7.507402237275501e-09,2.890027193633133e-07,0.5631067961165048,0.6365013525698828,0.49561632,0.7815641
Palmd,-5.7804837,-1.965713,7.448614726172444e-09,2.8715104403479707e-07,0.11650485436893204,0.3437691614066727,0.070136674,0.24981974
Gpc5,-5.806754,-1.5339849,6.369550526480256e-09,2.4840322590206746e-07,0.5145631067961165,0.6148241659152389,0.585539,1.1954302
Meis2,-5.847925,-1.4934514,4.977425651374216e-09,1.963553306526998e-07,0.3058252427184466,0.49128944995491436,0.2941641,0.67445004
Sez6l,-5.8491178,-0.8378953,4.941874919720945e-09,1.952767339601497e-07,0.6019417475728155,0.6462398557258792,0.5173128,0.7934557
Klf7,-5.8508825,-0.9823954,4.889712850992178e-09,1.9350012416223834e-07,0.5048543689320388,0.6345175834084761,0.40131137,0.6808645
Pdgfc,-5.8739743,-2.0296128,4.254688246353415e-09,1.6961939640877785e-07,0.15048543689320387,0.3653020739404869,0.0855238,0.3108294
Neurod2,-5.877409,-1.985859,4.167376082478676e-09,1.6638543140594654e-07,0.15048543689320387,0.37110910730387736,0.07646612,0.2736552
Stxbp6,-5.881941,-1.7075647,4.05483689365263e-09,1.6261711542156144e-07,0.28640776699029125,0.4666185752930568,0.24912786,0.65440494
Shtn1,-5.8845077,-0.89653784,3.992400978421394e-09,1.6035248772822548e-07,0.558252427184466,0.6583588818755636,0.4963855,0.7869032
Nos1ap,-5.8861213,-0.7816905,3.9536474027266895e-09,1.5903369118453016e-07,0.6699029126213593,0.7003787195671777,0.70394474,1.0139542
Apba2,-5.9114246,-0.59937567,3.3916151390022396e-09,1.3683588406154681e-07,0.7718446601941747,0.7189179440937782,0.7759411,1.0212317
Fat3,-5.914295,-0.8268119,3.3329931762695703e-09,1.346729724005464e-07,0.6650485436893204,0.7391523895401262,0.95016503,1.3385229
Frmd6,-5.937435,-1.7643918,2.8951580809344675e-09,1.1768970897837994e-07,0.18932038834951456,0.3999639314697926,0.09986953,0.3051349
Cacng3,-5.940514,-1.2862111,2.8412996688407077e-09,1.1567533651780276e-07,0.3106796116504854,0.4964111812443643,0.22273783,0.47528854
Slit2,-5.954625,-1.2371391,2.6066899489241972e-09,1.0628491491288798e-07,0.41262135922330095,0.5750045085662759,0.45686612,0.8608479
Rgl1,-5.9724913,-1.0888456,2.336575905905887e-09,9.570700395074877e-08,0.4563106796116505,0.5808115419296663,0.3289326,0.60346735
Pdzd2,-5.9735146,-1.450382,2.321958111895978e-09,9.525345720098463e-08,0.25728155339805825,0.4654643823264202,0.19928987,0.47167897
Ext1,-5.97665,-0.56950796,2.277727925310172e-09,9.358187974477725e-08,0.8300970873786407,0.7755094679891794,1.1731973,1.4615796
Dnah9,-5.984933,-1.7256365,2.1647927641296457e-09,8.921469566282757e-08,0.20388349514563106,0.4162308385933273,0.13556613,0.3921531
Itpka,-6.0040655,-1.7015369,1.924370881055417e-09,7.97960579845047e-08,0.18446601941747573,0.4092696122633003,0.108427234,0.31662333
Klf9,-6.02289,-1.6362723,1.7132965945270749e-09,7.148490604804736e-08,0.25728155339805825,0.4625788999098287,0.14357318,0.3920038
Hs3st4,-6.0326385,-1.3957145,1.6130380045420022e-09,6.740642485543328e-08,0.47572815533980584,0.6061677186654644,0.5889545,1.1347781
C1ql3,-6.0338097,-1.6972111,1.6013878885569318e-09,6.702382019552144e-08,0.33495145631067963,0.5104418394950406,0.22507103,0.5980145
Camk4,-6.0361814,-1.0194987,1.5780364158227845e-09,6.615129079411523e-08,0.5631067961165048,0.6271596032461677,0.5318836,0.8851635
Slc24a4,-6.037938,-1.9460788,1.560961078958207e-09,6.56385355111221e-08,0.1407766990291262,0.37067628494138866,0.0819278,0.28441295
Cdh10,-6.0452404,-0.8015962,1.491872145242483e-09,6.283166856217165e-08,0.7475728155339806,0.7557078449053201,1.0526991,1.44725
Ptn,-6.0626125,-1.3464351,1.3392795137362032e-09,5.667155989620753e-08,0.42718446601941745,0.6027772768259694,0.38757426,0.7901737
Mast3,-6.064447,-1.5318488,1.3240844730475237e-09,5.611695550597313e-08,0.23300970873786409,0.4512894499549143,0.14814192,0.3796106
Adamts3,-6.084872,-1.610562,1.1658445841561958e-09,4.964539457413151e-08,0.23786407766990292,0.44443642921550947,0.15147251,0.40508002
Arhgap44,-6.091793,-1.0366414,1.1165299729394212e-09,4.7696598367062394e-08,0.4320388349514563,0.585356176735798,0.33303928,0.5937334
