names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 Lhx6 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Rab6a,6.8063846,0.6597465,1.0008194452093115e-11,5.221751163645475e-10,0.8058252427184466,0.6497745716862038,0.9413043,0.6879184
Arid5b,6.794702,0.8471799,1.0853661355892714e-11,5.630074915691838e-10,0.8203883495145631,0.5797294860234445,0.9636511,0.6424874
Arfgef2,6.780465,0.7718864,1.1978946360630012e-11,6.201816738152763e-10,0.7330097087378641,0.5013165013525699,0.6277905,0.41313362
Arhgap22,6.765717,1.7343017,1.3265078118316661e-11,6.841317639907269e-10,0.39805825242718446,0.14203787195671777,0.28067604,0.09293202
Ogt,6.759277,0.6542594,1.3868193704515066e-11,7.125016536143783e-10,0.9514563106796117,0.7728043282236249,1.4542663,1.1265414
Btbd1,6.753553,0.82395965,1.4426786184495403e-11,7.39785772475938e-10,0.6553398058252428,0.4365374211000902,0.53133833,0.33368552
Dlx1,6.7385225,2.7160864,1.6000520907781346e-11,8.189218986515901e-10,0.32524271844660196,0.056339044183949506,0.21018043,0.034977656
Cacng7,6.725049,0.9405505,1.7553331916915738e-11,8.938772022871742e-10,0.6310679611650486,0.4037150586113616,0.48965546,0.28455156
Snhg14,6.7249537,0.8235284,1.7564836725255972e-11,8.938772022871742e-10,0.9757281553398058,0.815834084761046,2.5042148,1.9944081
Olfm2,6.710461,1.0637186,1.940104694205538e-11,9.8545582482614e-10,0.5436893203883495,0.29788999098286745,0.4001175,0.21137159
Nfyc,6.686827,0.81130636,2.2806113687963313e-11,1.156226933576555e-09,0.7038834951456311,0.5185211902614968,0.6779243,0.4399615
Nln,6.683362,0.90439457,2.3352148032849925e-11,1.181680259214082e-09,0.6359223300970874,0.4219296663660956,0.53367746,0.3197283
Qpct,6.6804786,2.804759,2.381634866771073e-11,1.2029046780101267e-09,0.32038834951456313,0.054535617673579805,0.2227945,0.03509313
Gm48893,6.67746,2.2053378,2.4311862298636038e-11,1.2256280299518769e-09,0.3786407766990291,0.12941388638412984,0.2782077,0.06723951
Grin3a,6.6748366,1.0526565,2.4750777540216534e-11,1.2454183380255024e-09,0.6310679611650486,0.4005770964833183,0.76026255,0.43761712
Ehbp1,6.6675425,0.68616056,2.6012198388316027e-11,1.3064444312038348e-09,0.9563106796116505,0.7724075743913436,1.5645831,1.2088751
Fgf14,6.652187,0.72509605,2.8876943921937768e-11,1.4476184387732608e-09,0.9902912621359223,0.9241118124436429,3.5560973,3.07197
Rgs7bp,6.649776,0.77170855,2.935395780551457e-11,1.468791147549677e-09,0.9271844660194175,0.7547700631199279,1.6339577,1.228345
Sorbs1,6.647265,0.7407689,2.985890077166021e-11,1.4912800441161893e-09,0.9514563106796117,0.749107303877367,1.6109949,1.2232863
Kif5a,6.637213,0.76925236,3.196694464061656e-11,1.59360260202851e-09,0.7621359223300971,0.5353291253381425,0.7268275,0.48668703
Acyp2,6.6335616,0.76167053,3.276818832912752e-11,1.6305207785252898e-09,0.8300970873786407,0.598809738503156,0.9301438,0.6446344
Abhd6,6.6259947,0.83014345,3.449180056761881e-11,1.7131140134046532e-09,0.6893203883495146,0.47383228133453564,0.60446453,0.3832228
Kif1a,6.62449,0.65162504,3.484497296736122e-11,1.7274620362232397e-09,0.8640776699029126,0.6434986474301172,0.9277195,0.67962354
Gpr149,6.618358,3.771571,3.6321078210946655e-11,1.7907291220699755e-09,0.2961165048543689,0.03253381424706943,0.24008818,0.019674888
Sorcs1,6.6078854,1.1091008,3.8984868768863885e-11,1.915033681571065e-09,0.6699029126213593,0.46348061316501354,1.1001717,0.65717727
Nrp2,6.576849,0.9160169,4.805227994439569e-11,2.347572294738022e-09,0.6699029126213593,0.441370604147881,0.66589147,0.40644535
Clvs1,6.568202,0.76309514,5.092647729390084e-11,2.483474491628159e-09,0.8300970873786407,0.6125518485121731,0.9915193,0.6926192
Npy,6.5632105,1.7966803,5.2661412401249214e-11,2.563427810183997e-09,0.3786407766990291,0.11956717763751128,0.36534312,0.11950444
ENSMUSG00000121513,6.559481,0.82380235,5.3995324407524044e-11,2.6236064499641433e-09,0.970873786407767,0.792028854824166,2.0972178,1.6165521
Rgs8,6.549147,1.7144873,5.786656007856484e-11,2.8066326160849045e-09,0.4223300970873786,0.1830838593327322,0.29491246,0.09940954
Lrrc8b,6.526498,0.8269345,6.732537372701863e-11,3.253656100800343e-09,0.6844660194174758,0.4784129846708747,0.60485053,0.38420364
Gm5820,6.508679,1.666496,7.581456608120156e-11,3.65733822370177e-09,0.4174757281553398,0.17958521190261498,0.30164304,0.10518025
Tmem178b,6.501736,0.80478346,7.939825535344166e-11,3.823353264062683e-09,0.9805825242718447,0.7840577096483319,2.0186477,1.5554066
Elmo1,6.489611,0.6619014,8.605810904167876e-11,4.129252482053408e-09,0.8058252427184466,0.5710369702434626,1.0695274,0.7928719
Negr1,6.4833364,0.7550318,8.971616722875702e-11,4.2971005587106976e-09,0.9854368932038835,0.9018575293056807,3.0417953,2.5507455
Neto2,6.48292,0.8949871,8.996416425814391e-11,4.30131155447745e-09,0.6844660194174758,0.4465644724977457,0.7121829,0.44367287
Dzip3,6.4715366,0.69654924,9.701116550869358e-11,4.630000030583652e-09,0.8980582524271845,0.6768259693417493,1.0778134,0.7866326
Mllt3,6.4533625,0.73620516,1.0939531110220289e-10,5.211794342759205e-09,0.941747572815534,0.7314697926059514,1.5136329,1.1400881
Sema5a,6.4436445,0.8245227,1.166382575646849e-10,5.5470265146249264e-09,0.7233009708737864,0.4337240757439134,0.9157603,0.61315733
Chl1,6.4352794,0.7159414,1.2324658092353883e-10,5.850946341723478e-09,0.9368932038834952,0.7461857529305681,1.5481691,1.1799824
Amot,6.428345,2.4093406,1.2900060595562762e-10,6.113309139378684e-09,0.35436893203883496,0.11181244364292155,0.30521917,0.065027
Ptpro,6.3948455,0.7781354,1.6070968632152453e-10,7.562643207459482e-09,0.6601941747572816,0.4115779981965735,0.5961939,0.38890004
Cnnm1,6.39253,0.78380156,1.6316332507612335e-10,7.664682770621388e-09,0.6990291262135923,0.49853922452660054,0.62962556,0.4116721
Gm14204,6.3835273,2.90337,1.730547363342419e-10,8.101011786238816e-09,0.3106796116504854,0.05875563570784491,0.2214425,0.032593794
St6gal1,6.380518,0.915206,1.7649026216752314e-10,8.239679005768893e-09,0.5533980582524272,0.3218755635707845,0.47467235,0.27924532
Hdgfl3,6.3797717,0.6786914,1.7735196936133974e-10,8.259007654660656e-09,0.8203883495145631,0.5871956717763751,0.7872705,0.55850035
Evl,6.3752923,0.71483225,1.8261436718283747e-10,8.489356481319797e-09,0.7184466019417476,0.5282236248872858,0.6726426,0.4602967
Nalcn,6.3675084,0.6524111,1.9212374550240424e-10,8.916001799049398e-09,0.9271844660194175,0.7444544634806132,1.4623961,1.1345838
Snap91,6.361038,0.6567498,2.0039464963977647e-10,9.283800406587575e-09,0.9174757281553398,0.7209377817853923,1.3246919,1.012084
Cacna1d,6.3603573,0.72159326,2.0128494453470135e-10,9.308995627620354e-09,0.9271844660194175,0.7255184851217313,1.485213,1.1221659
Gpr176,6.3486705,1.2930546,2.1718373506165363e-10,1.0009823260903315e-08,0.5242718446601942,0.3097926059513075,0.4689992,0.21848992
Sgip1,6.3328724,0.68964773,2.4063836065808e-10,1.105291068526942e-08,0.9854368932038835,0.8134896302975654,1.9725627,1.5763463
Stox2,6.3220315,0.6551869,2.5814713592883857e-10,1.1836883178170465e-08,0.9077669902912622,0.7467267808836789,1.3857859,1.0659846
Cyria,6.315535,0.6764839,2.6922814471473153e-10,1.2323952723142821e-08,0.8009708737864077,0.6072497745716862,0.87762237,0.6308451
Ap1s2,6.3010554,1.4221936,2.9562537414885686e-10,1.3509275175815959e-08,0.4223300970873786,0.18142470694319207,0.3192067,0.13130519
Gm26691,6.3007693,1.0112104,2.961718280745034e-10,1.3511268285843645e-08,0.6116504854368932,0.39834084761045985,0.6061685,0.34604916
Scg3,6.296468,0.7438811,3.0450500288856203e-10,1.3867880385789258e-08,0.6407766990291263,0.4395671776375113,0.5777888,0.3832281
Amy1,6.2928987,0.805314,3.115919028935148e-10,1.4145460304707217e-08,0.6990291262135923,0.5157439134355275,0.6951448,0.4539547
Mast2,6.2857866,0.6728234,3.2619751749382523e-10,1.4780653111398117e-08,0.8446601941747572,0.6441118124436429,1.0012842,0.7323834
Stim1,6.2835402,0.74521583,3.309481323376272e-10,1.4945506413297552e-08,0.7038834951456311,0.5081334535617673,0.64409465,0.4314345
Phyhipl,6.2621875,0.76724994,3.7961423668247383e-10,1.7085819999427257e-08,0.6650485436893204,0.4706582506762849,0.64603573,0.42752647
Pgbd5,6.2602057,0.7625418,3.8447010197279846e-10,1.727543752509882e-08,0.7330097087378641,0.5321190261496844,0.73146695,0.49195355
Cacnb4,6.2582283,0.7490901,3.893757613157224e-10,1.7466655603595092e-08,0.9660194174757282,0.7680793507664563,1.7899462,1.3783671
Nfat5,6.249321,0.6028916,4.1224083745482474e-10,1.8461518837351902e-08,0.9320388349514563,0.7523534715960325,1.3279327,1.0388595
Cacna1a,6.245709,0.7690398,4.2188277534405704e-10,1.8861880488344116e-08,0.9563106796116505,0.7512714156898106,1.7617692,1.3428657
Slc6a17,6.239477,0.7648463,4.3903589189130366e-10,1.959617012478294e-08,0.6990291262135923,0.5065825067628494,0.6437084,0.4264041
Nxph2,6.2358603,3.2798038,4.493013706062374e-10,2.0007351261711017e-08,0.2912621359223301,0.04310189359783589,0.2651035,0.030777477
Htr2a,6.2208476,1.7139745,4.944765871738609e-10,2.1888938875389852e-08,0.3883495145631068,0.15188458070333635,0.29086298,0.09794434
Rufy3,6.2201624,0.6138653,4.966407721282758e-10,2.1948581491919032e-08,0.8786407766990292,0.6853381424706944,1.0389388,0.785422
Las1l,6.219312,1.1932042,4.993383065487719e-10,2.2031560421946634e-08,0.5339805825242718,0.34221821460775476,0.4620103,0.22859089
Mpped1,6.2175646,0.7934348,5.049297696834025e-10,2.2241742477693484e-08,0.6941747572815534,0.4515779981965735,0.66301113,0.43354145
Msra,6.1907306,0.84440947,5.988604244249723e-10,2.6293103928593147e-08,0.9757281553398058,0.7398376916140668,1.8350999,1.3693261
Dscaml1,6.1846895,0.7512389,6.222474751117677e-10,2.7230927778914006e-08,0.9320388349514563,0.7369882777276826,1.6322856,1.2369312
Pcbp3,6.158493,0.7740438,7.344050163308221e-10,3.1982921861927374e-08,0.6844660194174758,0.47906221821460776,0.5906872,0.38585928
Lhfpl3,6.157933,0.7587376,7.370031857531754e-10,3.2044135277002954e-08,0.6990291262135923,0.473868349864743,0.9402667,0.6535606
Pou2f1,6.1517105,0.65361005,7.665167969388585e-10,3.327351588650586e-08,0.8300970873786407,0.6355996393146979,0.91894174,0.6717941
Dnaaf9,6.148189,0.5911005,7.837246545891151e-10,3.396561527227342e-08,0.9563106796116505,0.8004328223624887,1.6367885,1.3210602
Depdc5,6.1415243,0.73982435,8.173342860816738e-10,3.530831554182407e-08,0.7427184466019418,0.557078449053201,0.7336328,0.49974045
Amph,6.1283712,0.6619928,8.87831153948873e-10,3.8230806260586885e-08,0.9223300970873787,0.7441298467087466,1.4482012,1.1175838
Nbeal1,6.1170835,0.6261239,9.530342165482187e-10,4.097284703784102e-08,0.8058252427184466,0.6089810640216411,0.8580381,0.63138485
Carmil1,6.0996637,0.6988262,1.062918098610445e-09,4.547867724468576e-08,0.7718446601941747,0.5489630297565374,0.78935724,0.5541781
Prex2,6.0893774,0.9980166,1.1335050842255992e-09,4.834489144943151e-08,0.587378640776699,0.3884580703336339,0.67057866,0.39091954
Ppip5k2,6.07188,0.732902,1.2642158223400437e-09,5.3749175864362295e-08,0.6844660194174758,0.48775473399458974,0.5955263,0.39862067
Rnf152,6.066546,2.3156824,1.3069042847874488e-09,5.547633196246248e-08,0.3300970873786408,0.09417493237150586,0.2636126,0.058821965
Bckdhb,6.0572224,0.68721247,1.384920908478051e-09,5.851073083459942e-08,0.7524271844660194,0.5408115419296664,0.70493174,0.4921168
Mon2,6.0480375,0.66416955,1.4662071388910787e-09,6.184770144741489e-08,0.7718446601941747,0.5883498647430118,0.76953334,0.5488367
Spats2l,6.036177,0.8571134,1.5780788016013346e-09,6.615129079411523e-08,0.6019417475728155,0.3813165013525699,0.512947,0.3148044
Stat5b,6.0190306,0.9101485,1.7546456519737464e-09,7.309663359462723e-08,0.49514563106796117,0.2630117222723174,0.34220368,0.19649923
Cers6,6.0118494,0.7102861,1.8341860425287116e-09,7.629191789898836e-08,0.8980582524271845,0.6889089269612263,1.3267993,0.990427
E130307A14Rik,6.009742,0.64491314,1.8581888659484782e-09,7.717084208351718e-08,0.883495145631068,0.6767177637511271,1.0641487,0.79482925
Akap9,5.9991565,0.6209223,1.983451213771969e-09,8.21191588814373e-08,0.7864077669902912,0.609522091974752,0.8396071,0.6180921
Tll1,5.9925475,2.2949295,2.0657885780441315e-09,8.539652168007049e-08,0.34951456310679613,0.12494138863841299,0.42580402,0.10270976
Col19a1,5.9864373,1.2760712,2.1448691923067604e-09,8.852939354421299e-08,0.4854368932038835,0.271668169522092,0.58402973,0.28333315
Srsf2,5.97972,0.7290329,2.2352111937989414e-09,9.197568878618309e-08,0.7038834951456311,0.5224526600541028,0.6685522,0.45361635
Gm45904,5.9699326,3.1572275,2.373513658707386e-09,9.707201219097026e-08,0.28640776699029125,0.0503155996393147,0.19807349,0.024257654
Csrnp3,5.967834,0.6611154,2.4042392498023218e-09,9.817919246533189e-08,0.9174757281553398,0.7175834084761046,1.3849999,1.062607
Rab3b,5.936464,1.4424161,2.912355387167575e-09,1.1814404652101073e-07,0.39805825242718446,0.16768259693417492,0.27631533,0.110740714
Mdn1,5.9363074,0.6871736,2.915128501802386e-09,1.1814404652101073e-07,0.7135922330097088,0.5410640216411181,0.6737851,0.46828333
Gm45159,5.928866,0.8165354,3.050338096415701e-09,1.2343762748597874e-07,0.6747572815533981,0.4812984670874662,0.62818056,0.4030432
Fam184a,5.8931203,0.91581976,3.789705387692382e-09,1.5266774178005145e-07,0.5922330097087378,0.40584310189359785,0.5115935,0.30309334
Nap1l5,5.881472,0.8896985,4.066329278402315e-09,1.6278023711707194e-07,0.558252427184466,0.35426510369702435,0.47983176,0.28695545
Necab2,5.8812814,1.5095458,4.071020444461196e-09,1.6278023711707194e-07,0.3883495145631068,0.16559062218214607,0.25657612,0.09779016
Fam135a,5.869746,0.6088828,4.3646220673305414e-09,1.7374428881358762e-07,0.8009708737864077,0.6313435527502255,0.89827156,0.670023
Ophn1,5.8672314,0.576769,4.431324748945767e-09,1.761386035564686e-07,0.7718446601941747,0.6036789900811542,0.84481233,0.6366138
Pip5k1b,5.8618193,0.6908633,4.578231618323791e-09,1.8170913380260007e-07,0.8592233009708737,0.5914878268710551,1.084856,0.79461026
Elavl4,5.851017,0.69267464,4.8857618492957716e-09,1.9350012416223834e-07,0.7572815533980582,0.5379260595130748,0.8366114,0.5931037
Ankrd24,5.8477125,1.4640594,4.983786211579504e-09,1.963553306526998e-07,0.4029126213592233,0.1903336339044184,0.2726223,0.10759808
Simc1,5.843697,0.87339336,5.105485475653098e-09,2.008556291812573e-07,0.5728155339805825,0.3755816050495942,0.45216542,0.27160996
Cox16,5.8344383,0.5897015,5.3971991132158846e-09,2.1202154995922635e-07,0.9029126213592233,0.7268890892696123,1.2553284,0.98102206
Tmem131l,5.833615,0.86748976,5.423931629471834e-09,2.1276064654585135e-07,0.587378640776699,0.39769161406672676,0.4805556,0.2912974
Pcdh19,5.8202105,0.8191651,5.877356906621899e-09,2.3019198294853234e-07,0.6844660194174758,0.5107664562669071,0.7969168,0.5251518
Prkd3,5.8199806,1.1430448,5.885444446804679e-09,2.3019198294853234e-07,0.3786407766990291,0.13731289449954914,0.2643265,0.12839064
Cerk,5.8182893,0.85585237,5.9452903663685125e-09,2.3219469788418888e-07,0.5097087378640777,0.3024706943192065,0.36046004,0.21494651
Lekr1,5.8060646,0.82483,6.395822370390281e-09,2.49066300133894e-07,0.6310679611650486,0.4578899909828674,0.590933,0.37489522
Zbtb38,5.8048286,0.7104499,6.4431774266646465e-09,2.505472900933127e-07,0.6893203883495146,0.5104418394950406,0.62271076,0.4239589
Polb,5.7996945,0.58315754,6.643586024427721e-09,2.579669891277064e-07,0.8203883495145631,0.6380883678990081,0.8918038,0.6733987
Lgi2,5.798983,1.5644577,6.671818990616289e-09,2.5868943185838334e-07,0.39805825242718446,0.18326420198376916,0.30174863,0.112513885
Siah3,5.7939224,1.5839238,6.8761174640761474e-09,2.6622662285263125e-07,0.38349514563106796,0.1672858431018936,0.26279545,0.095545635
Arl5a,5.7835975,0.9752028,7.3119849173591186e-09,2.8269501399919355e-07,0.5194174757281553,0.32100991884580704,0.37604415,0.20881172
Pdss1,5.7831855,0.8023794,7.3299217837886646e-09,2.829813194402319e-07,0.616504854368932,0.42878268710550044,0.4904143,0.309658
Rspry1,5.765935,0.7180862,8.120648489761811e-09,3.121628396565091e-07,0.6699029126213593,0.49172227231740306,0.58996713,0.3979108
Bend6,5.7551975,0.784777,8.654053992227373e-09,3.3171816087182524e-07,0.6504854368932039,0.4656447249774572,0.5874867,0.38120022
Sacm1l,5.754573,0.6379184,8.68610248517135e-09,3.3247232731702874e-07,0.7184466019417476,0.5583769161406673,0.69477546,0.49757963
Phkb,5.748615,0.6054547,8.997758959604039e-09,3.434229875632962e-07,0.7475728155339806,0.5348602344454464,0.70570123,0.5151393
Neb,5.724816,2.9389513,1.0354593130491312e-08,3.9409053458399654e-07,0.2766990291262136,0.05132551848512173,0.19744834,0.028068053
Mbip,5.7193737,0.90084463,1.0691745304301825e-08,4.063468123431259e-07,0.5776699029126213,0.39989179440937783,0.4601473,0.2722685
Mfap3l,5.714274,1.0321373,1.1017342245036049e-08,4.1812992390412237e-07,0.49029126213592233,0.295653742110009,0.3496834,0.18622896
Pip4p2,5.712305,0.81951594,1.1145601359791715e-08,4.224009993478186e-07,0.587378640776699,0.3946257889990983,0.4561135,0.28327712
Kcnd3,5.7097034,0.67358583,1.1317334715252994e-08,4.2830532929415204e-07,0.8495145631067961,0.630117222723174,1.1157659,0.82699364
Gm12743,5.695974,1.2459489,1.2266968996321452e-08,4.6229096343780845e-07,0.4320388349514563,0.22456266907123534,0.2887654,0.13203909
Itfg1,5.6933374,0.5679914,1.2457997361744356e-08,4.688324777451973e-07,0.8009708737864077,0.6355275022542831,0.8771997,0.6663839
Fbxo3,5.6920404,0.78861535,1.2552997745303207e-08,4.717469222605555e-07,0.6019417475728155,0.4018394950405771,0.4440097,0.28033566
Grip2,5.6870103,2.06604,1.2928268296843382e-08,4.844945176236844e-07,0.32038834951456313,0.1023985572587917,0.20282926,0.052308347
Epb41l4a,5.6855054,1.9888518,1.3042628384803698e-08,4.874206184974623e-07,0.34951456310679613,0.13605049594229035,0.32764772,0.093196064
Rai2,5.685059,1.5846394,1.3076762636784478e-08,4.880175167366651e-07,0.3883495145631068,0.18095581605049593,0.27817485,0.101590045
Kat2b,5.676143,0.98173285,1.3776564061364445e-08,5.134206329110439e-07,0.5,0.2957619477006312,0.4119225,0.22960752
Impact,5.660024,0.64461434,1.5135166953117666e-08,5.614936723651364e-07,0.7572815533980582,0.5799458972046889,0.7478642,0.53743804
Pank1,5.646425,0.81545466,1.638186890932422e-08,6.054756775702087e-07,0.5776699029126213,0.39069431920649234,0.4395152,0.27279976
Ankib1,5.6460347,0.57288975,1.6419081363250072e-08,6.060174673496284e-07,0.8349514563106796,0.6523715058611361,0.9402899,0.7174594
Srrm3,5.642583,0.633466,1.67517986378789e-08,6.166038758901452e-07,0.7961165048543689,0.5984490532010821,0.8496649,0.6222239
Tra2a,5.6273313,0.58868283,1.830190730094438e-08,6.699894402947896e-07,0.9368932038834952,0.7352569882777277,1.2467195,0.97393614
Phactr3,5.60904,0.6067392,2.0345218256878293e-08,7.437768905609792e-07,0.8398058252427184,0.6267628494138864,0.8970606,0.66975147
Lmbrd2,5.5874915,0.60873413,2.30372720088439e-08,8.399070541080538e-07,0.6844660194174758,0.5208295761947701,0.6087108,0.4379828
Slc32a1,5.564192,1.9686505,2.6337034150968006e-08,9.576131361793103e-07,0.2912621359223301,0.0678449053201082,0.18156083,0.04961387
Acadsb,5.553394,0.6821866,2.8017596554150494e-08,1.0173416478513835e-06,0.6650485436893204,0.4924075743913435,0.58055323,0.39910653
Nol4,5.5344214,0.624405,3.122571682383497e-08,1.1292530431446105e-06,0.9320388349514563,0.7303155996393147,1.4285448,1.1177748
Raf1,5.5148463,0.59178525,3.490844234412406e-08,1.2607390400357708e-06,0.7475728155339806,0.5654824165915239,0.6783599,0.49715802
Met,5.506568,2.151921,3.658963672372803e-08,1.3179135908399088e-06,0.3106796116504854,0.09788999098286745,0.24017748,0.059292194
Hdac8,5.505679,0.5308692,3.6774774612127025e-08,1.322808827078786e-06,0.8300970873786407,0.6611361587015329,0.99482054,0.7791258
Rims3,5.497028,1.9223759,3.862457728435614e-08,1.3856373720035374e-06,0.32038834951456313,0.10690712353471596,0.20805147,0.05922634
Pola1,5.4928994,0.8126229,3.953878865908022e-08,1.4146567926357996e-06,0.6213592233009708,0.45125338142470695,0.6013739,0.38491964
Trpm7,5.4921665,0.56105334,3.9703258725354935e-08,1.4186523430189988e-06,0.8883495145631068,0.7158521190261496,1.1107762,0.8673114
Plch2,5.484504,1.2343056,4.1463113117146395e-08,1.4795668651496995e-06,0.4368932038834951,0.23985572587917042,0.30485415,0.14106418
Ppp6r2,5.4762864,0.57413507,4.343447346790881e-08,1.5458070226261055e-06,0.7912621359223301,0.626726780883679,0.8349799,0.62935424
Ell2,5.4710565,0.9184897,4.473607004405098e-08,1.5900240768302248e-06,0.5436893203883495,0.37341749323715057,0.4972832,0.29330167
Ttc17,5.468038,0.59301704,4.550436614321185e-08,1.6151946080159875e-06,0.7427184466019418,0.575653742110009,0.7155458,0.52649546
Wasf3,5.458567,0.72374594,4.7999184511764586e-08,1.699259667761679e-06,0.616504854368932,0.4450135256988278,0.5079946,0.33706334
Ppfia4,5.458103,1.0781755,4.812475981550033e-08,1.701463547687492e-06,0.4563106796116505,0.2667628494138864,0.3110416,0.15939522
Gfpt2,5.4569716,2.6267765,4.8432406945045926e-08,1.7100903739991906e-06,0.2766990291262136,0.06279531109107304,0.19097319,0.03350177
Rgs10,5.455792,1.6175107,4.8755048422576596e-08,1.7192232954260278e-06,0.3058252427184466,0.08692515779981966,0.22240494,0.078047186
Efr3b,5.453038,0.60428554,4.951640415422572e-08,1.739223241338621e-06,0.6844660194174758,0.45659152389540125,0.5700903,0.40910268
Egfem1,5.4445953,0.85868174,5.1923358196957795e-08,1.8190099540446621e-06,0.9320388349514563,0.7722272317403066,2.391152,1.8677543
Pcca,5.44159,0.56765735,5.280713238141124e-08,1.8475620404798438e-06,0.8640776699029126,0.6783408476104599,1.0355228,0.80005753
Ftx,5.4383416,0.6016269,5.37787146744072e-08,1.8766676146770409e-06,0.8932038834951457,0.6916140667267808,1.1842251,0.9141846
Dym,5.4352283,0.59197783,5.4726335138913914e-08,1.904788374588882e-06,0.8058252427184466,0.6255004508566276,0.87916774,0.6599556
Abcc5,5.4342527,0.59449476,5.50266071612403e-08,1.9127618815297893e-06,0.8786407766990292,0.6793868349864743,1.0220007,0.7784176
Celf4,5.4308267,0.6957192,5.609359237720631e-08,1.947331818056245e-06,0.9611650485436893,0.7911632100991884,1.989444,1.5885663
Cep164,5.4287148,1.0963335,5.676130176845802e-08,1.9679692626044738e-06,0.46601941747572817,0.2885482416591524,0.33155057,0.16878588
Lnx1,5.4255624,0.8532337,5.777241881876183e-08,2.0004444505929515e-06,0.5242718446601942,0.3267087466185753,0.38356978,0.23015001
Mageb18,5.413988,3.0959618,6.163629164892514e-08,2.1314892620419803e-06,0.25728155339805825,0.04169522091974752,0.22291605,0.028787382
Rgs6,5.410393,0.9018954,6.288656935162047e-08,2.1719307435450413e-06,0.6747572815533981,0.5108746618575293,1.1440561,0.7631454
Metap1d,5.40172,0.84445375,6.600490913472755e-08,2.2767033484597297e-06,0.558252427184466,0.38935978358881873,0.45973077,0.28144702
Hip1,5.392171,1.0394675,6.961145718656417e-08,2.3980254546192043e-06,0.5485436893203883,0.40342651036970245,0.58953357,0.32983312
Vwa8,5.388355,0.61040837,7.110552867119013e-08,2.4463579454479883e-06,0.7475728155339806,0.5996393146979261,0.81041056,0.59773666
Pvt1,5.386603,0.7592056,7.180180218893875e-08,2.4671539959293916e-06,0.6844660194174758,0.5340667267808836,0.7647331,0.51790875
Prpf4b,5.3836627,0.5279025,7.29851679876393e-08,2.502201624581671e-06,0.8349514563106796,0.6538503155996394,0.8892245,0.6901633
Osbpl6,5.3836064,0.65052736,7.300804144667027e-08,2.502201624581671e-06,0.8786407766990292,0.6735437330928765,1.2134678,0.91897064
Adarb2,5.381681,0.858467,7.379343966771396e-08,2.5256643233818277e-06,0.7621359223300971,0.5808836789900812,1.5160224,1.0852574
Sppl3,5.381469,0.5163274,7.388061623290348e-08,2.5256643233818277e-06,0.7572815533980582,0.5877006311992786,0.7128916,0.54640317
Tsc1,5.3795953,0.6337604,7.465352184520245e-08,2.5456093045438956e-06,0.6844660194174758,0.5064382326420198,0.578363,0.4086034
Arhgap6,5.3778954,0.9955017,7.536163503164406e-08,2.5664982678077006e-06,0.46116504854368934,0.25374211000901714,0.42382967,0.23485425
Ppp6r3,5.36731,0.5449245,7.991969729134471e-08,2.7182813496435857e-06,0.7864077669902912,0.6317403065825068,0.8282733,0.63327223
Gnas,5.3644176,0.44626573,8.121091672989828e-08,2.7587071207741677e-06,0.8980582524271845,0.7104418394950406,1.0639405,0.8724865
Etnk1,5.364014,0.52713585,8.139254882848983e-08,2.7613860947241434e-06,0.912621359223301,0.74214607754734,1.2666166,1.0183808
Gm47710,5.3603063,3.0065014,8.308092913449373e-08,2.815112945578621e-06,0.2524271844660194,0.038701532912533816,0.16372362,0.021894684
Cwf19l2,5.351993,0.7080852,8.699062444610848e-08,2.9438766736359382e-06,0.6067961165048543,0.42917944093778176,0.4957189,0.3313094
Tbc1d2b,5.3511953,1.7773433,8.737512465148581e-08,2.9531693074030484e-06,0.33495145631067963,0.1338503155996393,0.22629493,0.07146541
Tmem132b,5.3392267,0.61173266,9.334391180563212e-08,3.1509433545443907e-06,0.8883495145631068,0.7213345356176736,1.3792775,1.0800843
Ssbp2,5.337566,0.6300765,9.420275821761136e-08,3.171965054269696e-06,0.941747572815534,0.771433724075744,1.6343458,1.2991145
Cpeb3,5.33499,0.5929568,9.554990670369935e-08,3.213299115304633e-06,0.9271844660194175,0.745897204688909,1.3794637,1.088861
Crtac1,5.333728,0.6519994,9.621666096085388e-08,3.2316771000226796e-06,0.6601941747572816,0.4665825067628494,0.6040285,0.423878
Scg5,5.320805,0.5090429,1.0330902210365681e-07,3.461238683198577e-06,0.8058252427184466,0.6283137962128044,0.8602194,0.672049
Ubn2,5.315571,0.5192886,1.0632340721536795e-07,3.5537937693862148e-06,0.9320388349514563,0.7855004508566276,1.46182,1.1975839
Sclt1,5.3067765,0.60596496,1.1158084254198236e-07,3.7244437752833117e-06,0.8300970873786407,0.6227231740306582,0.9072624,0.6784326
Zfyve9,5.2978735,0.50526553,1.171589792181219e-07,3.896116053949178e-06,0.7912621359223301,0.6542110009017132,0.91480064,0.719875
Lancl3,5.2932205,2.9404037,1.2018080726450266e-07,3.9916666145824305e-06,0.25728155339805825,0.0478990081154193,0.18132928,0.025569608
Prkn,5.2901545,0.5627757,1.2221296010236684e-07,4.049439988083062e-06,0.9660194174757282,0.8321370604147881,1.9915394,1.664538
Yes1,5.2901416,0.9041234,1.2222165352941434e-07,4.049439988083062e-06,0.45145631067961167,0.2542110009017133,0.31661844,0.18151866
