names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MB GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Phf21a,-4.760189,-0.9654674,1.9341157239192965e-06,1.8507724181521188e-05,0.35454545454545455,0.7736538530433849,0.7386534,1.1424785
Lpp,-4.761364,-0.69191974,1.9228865308046943e-06,1.8406826178383376e-05,0.2,0.5309712320424175,0.38580832,0.5656263
Ldlrad3,-4.7625036,-1.6337309,1.9120557537104317e-06,1.830967145481087e-05,0.05454545454545454,0.32586966646365495,0.08207514,0.2354161
Gm44257,-4.76447,-1.0693437,1.893506115572934e-06,1.813850599837602e-05,0.06363636363636363,0.3403432092573353,0.12429231,0.24508339
Dcaf10,-4.7648478,-0.5953757,1.8899608834204479e-06,1.811100176087997e-05,0.1,0.39451151793071326,0.18946442,0.27396584
Utp20,-4.7651844,-1.2238373,1.8868087810588655e-06,1.8087246502694153e-05,0.045454545454545456,0.321713896750618,0.088332266,0.19532204
Gm26691,-4.7655506,-1.1311828,1.8833859136049948e-06,1.8060877765369812e-05,0.10909090909090909,0.4001719628846774,0.17401537,0.34807274
Gm2824,-4.7664423,-1.3483714,1.8750745158393989e-06,1.7987594516460068e-05,0.07272727272727272,0.35130584315551894,0.108870625,0.25685963
Zfyve16,-4.766814,-0.99782753,1.8716172753095648e-06,1.7960841495560002e-05,0.1,0.38594919929781824,0.13963233,0.26178816
Arpp19,-4.766838,-0.6933171,1.8713979748754414e-06,1.7960841495560002e-05,0.08181818181818182,0.36688997957940744,0.17151046,0.26431128
Ube2k,-4.7684264,-0.6731633,1.8567065449049818e-06,1.7830487798998162e-05,0.3181818181818182,0.7251459893239709,0.64734524,0.89682114
Sbf2,-4.7688513,-1.0867232,1.8527931054577255e-06,1.7799267337736533e-05,0.34545454545454546,0.7857270805717765,0.763254,1.2332555
Nme7,-4.7691054,-0.45518523,1.8504596937878426e-06,1.7783208859828086e-05,0.23636363636363636,0.5932361265360226,0.45525616,0.5824754
Acadsb,-4.770109,-0.5387167,1.8412621961674903e-06,1.770115034383559e-05,0.17272727272727273,0.4937484326299574,0.29174384,0.40019244
Lnx1,-4.7720633,-1.5579928,1.8234799950733981e-06,1.7536473682040877e-05,0.05454545454545454,0.3284132841328413,0.084724255,0.23138005
Hltf,-4.773634,-1.1114678,1.809309472702689e-06,1.740642518135383e-05,0.09090909090909091,0.37606133342886827,0.13491854,0.27162302
Rnf146,-4.775323,-1.113286,1.7941915620324507e-06,1.726716592829941e-05,0.08181818181818182,0.36574356034822486,0.11838835,0.2405089
Snx14,-4.7772536,-0.42134616,1.7770551264917968e-06,1.7108373790338437e-05,0.18181818181818182,0.5085444058324078,0.3282186,0.41888183
Gripap1,-4.7780805,-0.5741751,1.7697666087515588e-06,1.704431138966107e-05,0.15454545454545454,0.4668792318991151,0.25391468,0.3579287
Gpatch1,-4.7791257,-1.756754,1.760592951205888e-06,1.69620410896028e-05,0.045454545454545456,0.3190628022785082,0.06258012,0.19740663
Pcmtd1,-4.779285,-0.709133,1.759197602982763e-06,1.6954677041659556e-05,0.3,0.7100275857127504,0.61800337,0.8746917
Gabrb1,-4.7802,-1.1460193,1.7512078098869546e-06,1.6883729404973975e-05,0.5636363636363636,0.845734962203991,1.4253476,2.0783942
Dync2i1,-4.780596,-1.6812508,1.7477649627046823e-06,1.6856584546975883e-05,0.03636363636363636,0.30860172679396697,0.061397146,0.18488076
Gpi1,-4.7816525,-0.3379245,1.7385987818893614e-06,1.6774200814853552e-05,0.2,0.5526098950309891,0.43074825,0.51909876
Zfp821,-4.7834597,-2.2133918,1.723036114530005e-06,1.6630021694476017e-05,0.03636363636363636,0.30903163400566047,0.043194257,0.18623808
Rabl6,-4.7841563,-0.45349157,1.7170706652390876e-06,1.6578400565926802e-05,0.21818181818181817,0.5597750152258805,0.38098815,0.49165002
Rbm10,-4.78431,-0.8239511,1.71575891539563e-06,1.6571690171344562e-05,0.09090909090909091,0.38569842009099703,0.15669855,0.2626031
Rcn2,-4.78705,-0.8634031,1.6925105525829082e-06,1.63530235699039e-05,0.09090909090909091,0.3763121126356895,0.16525109,0.2828559
Afg3l2,-4.788036,-0.5260909,1.6842174768784007e-06,1.6278749497741952e-05,0.11818181818181818,0.4163651345251317,0.21438648,0.2958816
Akap9,-4.788195,-0.4789179,1.682880353120939e-06,1.6271678693184464e-05,0.24545454545454545,0.6111847526242252,0.48024666,0.6201354
Agpat3,-4.788325,-1.3518751,1.6817915993028446e-06,1.626700513796524e-05,0.08181818181818182,0.3661734675599183,0.10683263,0.25292167
Ap2a1,-4.7892637,-0.73107326,1.673942981540108e-06,1.619692038674206e-05,0.06363636363636363,0.3469351198366353,0.15299635,0.24248478
Kndc1,-4.79038,-1.224836,1.6646592833253908e-06,1.6112894431899586e-05,0.08181818181818182,0.36513452513165906,0.13335706,0.28775674
Ap4s1,-4.7913837,-0.95919,1.6563511583770942e-06,1.60382542794928e-05,0.1,0.38770465374556656,0.15164153,0.27638164
Socs6,-4.791496,-1.6430566,1.6554250831887447e-06,1.60350656039227e-05,0.045454545454545456,0.3183462902590191,0.07304924,0.21244033
Morf4l2,-4.7937336,-0.9645071,1.6370559599325515e-06,1.5862853820190285e-05,0.08181818181818182,0.37115322609536777,0.14829604,0.27150965
Gng7,-4.7939405,-2.2591515,1.635369519798736e-06,1.5852229075393952e-05,0.02727272727272727,0.2947013936158779,0.04458929,0.19744314
Ptn,-4.79446,-0.7038132,1.6311367018586292e-06,1.5816904792111645e-05,0.24545454545454545,0.6019417475728155,0.5516413,0.78798515
Pdzd8,-4.7947435,-0.5325468,1.628832332743928e-06,1.5800261653729006e-05,0.11818181818181818,0.4216673234693512,0.22321373,0.30876908
Rsf1,-4.7949204,-0.56062984,1.6273936914482434e-06,1.579200739949957e-05,0.2909090909090909,0.6867051194783792,0.5934962,0.78624254
Tmed8,-4.795357,-3.0623503,1.6238502631151286e-06,1.576331523479173e-05,0.02727272727272727,0.2931608927739763,0.022316907,0.1727056
Mtpap,-4.795576,-1.1973189,1.6220813311827374e-06,1.5751834249685638e-05,0.07272727272727272,0.3564289040948662,0.10673249,0.22975384
Kif1c,-4.7986107,-27.304379,1.5976983010605227e-06,1.5520662816159164e-05,0.0,0.2646795399992835,0.0,0.15335965
Pcdh17,-4.799644,-0.6799258,1.5894773778319557e-06,1.5446385946598425e-05,0.2636363636363636,0.6478343424210942,0.5986372,0.838591
Slc8a3,-4.79978,-0.8915455,1.5883999417352562e-06,1.544150015717306e-05,0.11818181818181818,0.4224913122917637,0.21614543,0.36991984
Asic2,-4.8004885,-1.2353355,1.582789913495496e-06,1.539253165965399e-05,0.45454545454545453,0.7922831655501021,1.1725385,1.8326819
Fbrsl1,-4.800825,-0.700342,1.5801318272456887e-06,1.537224554601436e-05,0.13636363636363635,0.4438075448715652,0.215054,0.32920128
Alms1,-4.800831,-1.5980083,1.5800852324777826e-06,1.537224554601436e-05,0.09090909090909091,0.3752015190054813,0.09648327,0.2674544
Adcy5,-4.801233,-1.624936,1.5769198850261482e-06,1.5352114967627755e-05,0.05454545454545454,0.33210332103321033,0.07783327,0.22286274
Nab1,-4.8014154,-2.21119,1.5754788827221092e-06,1.5343645371055843e-05,0.045454545454545456,0.3171998710278365,0.047676537,0.20385203
Safb,-4.80174,-0.61956304,1.5729253804176918e-06,1.5324331026766996e-05,0.13636363636363635,0.43954429835560493,0.22318916,0.32511488
Phkb,-4.804002,-0.7241993,1.555253717198815e-06,1.5157659550646414e-05,0.20909090909090908,0.5364167233905349,0.342944,0.51629704
Itm2c,-4.8058677,-0.5015459,1.5408172940556316e-06,1.502240953964979e-05,0.2,0.5419696915415756,0.40472886,0.5343282
Tasor,-4.8069363,-0.6791662,1.5326064506249467e-06,1.4947780518436412e-05,0.2818181818181818,0.6646365492781141,0.51759285,0.73505664
Tfg,-4.8070784,-2.2796814,1.5315208838126306e-06,1.4942616611490698e-05,0.05454545454545454,0.32518898004514024,0.04598668,0.2058039
Rimklb,-4.807397,-1.9255128,1.5290810606694832e-06,1.4924231057097354e-05,0.05454545454545454,0.3297030057679218,0.061924625,0.21726266
Abca3,-4.807728,-0.6878798,1.5265548208285464e-06,1.4904988385051978e-05,0.1,0.39304266829076057,0.17726302,0.27187976
Xiap,-4.807946,-0.6673543,1.5248879000220404e-06,1.4894124999488267e-05,0.14545454545454545,0.44878730340701467,0.24158883,0.36046526
Phf8,-4.809304,-0.71171474,1.514565142308666e-06,1.4798678317757765e-05,0.14545454545454545,0.4625443341812059,0.23065381,0.35408098
Pign,-4.809576,-0.67792875,1.5125086684778606e-06,1.4783960684612628e-05,0.10909090909090909,0.4100956543546018,0.19936407,0.30229986
Phc3,-4.811814,-0.5881775,1.4956669888455212e-06,1.4624662296317014e-05,0.22727272727272727,0.58879375201519,0.39528012,0.5474399
Mia3,-4.812605,-0.4787067,1.4897556690819188e-06,1.4572164116574867e-05,0.15454545454545454,0.47046179199656074,0.28207752,0.37439775
Fech,-4.813172,-1.693127,1.4855345118099953e-06,1.4536166180748207e-05,0.045454545454545456,0.3197434886970229,0.067208014,0.20276989
Hacd1,-4.8136854,-0.8899927,1.481719023105227e-06,1.4504112987554626e-05,0.1,0.3921470282663992,0.16005282,0.2788885
Qrich1,-4.8137684,-0.5064151,1.4811059172112749e-06,1.4503395042079794e-05,0.24545454545454545,0.6304947515494572,0.49444425,0.64633906
Nalf1,-4.81639,-0.8860448,1.461787747758713e-06,1.4319444689127458e-05,0.7545454545454545,0.9000823988822413,2.2854705,2.8518152
Cstf2,-4.817234,-0.58696014,1.4556176522955166e-06,1.4264203616768976e-05,0.13636363636363635,0.437430587898112,0.22010866,0.3146855
Camk2n1,-4.8173347,-0.5495446,1.4548858120807123e-06,1.4262233407737592e-05,0.24545454545454545,0.5983950130763444,0.4904779,0.6557657
Dmtn,-4.8175473,-0.5468721,1.4533372005221212e-06,1.4252252035777152e-05,0.11818181818181818,0.42105828825278546,0.21233116,0.29683274
Ppp1r12b,-4.8182383,-0.74421805,1.4483151517098187e-06,1.4208188436087194e-05,0.2909090909090909,0.6936194604664493,0.58823603,0.85075265
Slc39a11,-4.8208303,-1.2713295,1.4296200915878995e-06,1.4029909372157363e-05,0.06363636363636363,0.34843979507756245,0.102825016,0.23223208
Tulp4,-4.8210073,-0.68719614,1.428351031179462e-06,1.4022576619580616e-05,0.2818181818181818,0.6791100920717945,0.54817086,0.7772822
Pou6f1,-4.8211255,-1.0498421,1.4275055927994912e-06,1.4019398859109038e-05,0.09090909090909091,0.3762046358327661,0.13423304,0.26037595
Rnf216,-4.821958,-0.5061046,1.4215588921056248e-06,1.3966101437249776e-05,0.23636363636363636,0.5953140113925411,0.43250912,0.5701349
Zscan26,-4.823198,-1.5525815,1.412746243540547e-06,1.3884598231139171e-05,0.07272727272727272,0.3556049152724537,0.083462276,0.22740406
Gde1,-4.8239713,-0.85815066,1.4072754628667417e-06,1.3835891579666794e-05,0.07272727272727272,0.35728871851825317,0.16032629,0.2740034
Retreg3,-4.824143,-1.257332,1.4060671311558984e-06,1.3829071674289528e-05,0.05454545454545454,0.3354709275248092,0.094998114,0.21368527
Nrxn1,-4.8249755,-0.59220475,1.4002063433871497e-06,1.3776471785724172e-05,0.9272727272727272,0.9668971446996023,3.2258277,3.6228454
Nsf,-4.826652,-1.0981556,1.388472867168665e-06,1.3666031480154591e-05,0.39090909090909093,0.7906351879052771,0.8500684,1.3528059
Vps33a,-4.82729,-1.7321336,1.3840357048057133e-06,1.3627350453693484e-05,0.07272727272727272,0.35159244796331457,0.07362051,0.22618599
Eif3a,-4.827603,-0.50887275,1.3818631996202704e-06,1.3610947277784701e-05,0.18181818181818182,0.5066098233797872,0.3307656,0.44329923
Fgfr1,-4.8284826,-1.8940755,1.3757731461991932e-06,1.3555931220525236e-05,0.06363636363636363,0.33919679002615266,0.07946493,0.26804847
Slc35a3,-4.828949,-0.942216,1.372554670886745e-06,1.3529179753017914e-05,0.05454545454545454,0.33873105721348473,0.12057569,0.22012278
Ralbp1,-4.8290553,-1.2282807,1.371822360930549e-06,1.3526923610350038e-05,0.09090909090909091,0.37541647261132804,0.12106484,0.26353577
Pkp2,-4.82928,-1.7482014,1.3702776070083274e-06,1.3516651725519e-05,0.05454545454545454,0.3298463081718196,0.08836181,0.27029523
Slc30a9,-4.829504,-0.45070654,1.3687345260476498e-06,1.3506388804590654e-05,0.18181818181818182,0.5162110844409415,0.32992017,0.42800105
Camta1,-4.830455,-1.0342222,1.3622152552585592e-06,1.3446996292725013e-05,0.33636363636363636,0.7736538530433849,0.76797307,1.2138042
Phyhipl,-4.831795,-0.5303732,1.3530742023129217e-06,1.3361669906706435e-05,0.15454545454545454,0.4721455952423602,0.31528714,0.4287481
Slc4a10,-4.832368,-1.1093065,1.3491861300611223e-06,1.3328173277478808e-05,0.4090909090909091,0.7746211442696951,0.87938213,1.3964128
Ncan,-4.832728,-1.288967,1.3467465594511746e-06,1.3308966551104472e-05,0.05454545454545454,0.33428868269265216,0.10001528,0.228752
Atg13,-4.832787,-1.1808702,1.3463470348139687e-06,1.3308966551104472e-05,0.07272727272727272,0.35800523053774225,0.11002523,0.23402916
Kifbp,-4.8335667,-0.66821444,1.341083981097608e-06,1.3262762816375681e-05,0.1,0.3926127610790671,0.18671273,0.28232822
Srgap1,-4.8336844,-0.98407316,1.3402882769240978e-06,1.3259773932603281e-05,0.14545454545454545,0.45552251639021246,0.24575326,0.43893313
Rbm33,-4.833897,-0.5323962,1.3388571535256095e-06,1.325049418608955e-05,0.22727272727272727,0.5858560527352846,0.40354195,0.5417404
Jph3,-4.8353677,-2.6193113,1.3289987121890642e-06,1.3157772806381781e-05,0.01818181818181818,0.2883244366424247,0.030136477,0.17226647
Aco2,-4.8353734,-0.48875546,1.328959261172895e-06,1.3157772806381781e-05,0.18181818181818182,0.515781177229248,0.32692468,0.43348634
Cilk1,-4.835539,-1.3608261,1.3278550899107305e-06,1.3156145378282201e-05,0.06363636363636363,0.3451796653888869,0.10788456,0.25664163
Acss2,-4.835899,-0.7317794,1.3254526281993824e-06,1.3137186322286021e-05,0.12727272727272726,0.43220005015584134,0.20842108,0.32557964
Anks3,-4.837505,-0.81322247,1.3147908011471915e-06,1.3036320600304442e-05,0.13636363636363635,0.4336330741948196,0.18724641,0.30883455
Adgra1,-4.837895,-1.6964457,1.3122162036410766e-06,1.3015595936447298e-05,0.05454545454545454,0.3322107978361337,0.081392996,0.24281208
Myo9b,-4.838131,-0.5330854,1.3106582022508924e-06,1.3004943092496852e-05,0.12727272727272726,0.43606921506108265,0.22667955,0.31346914
C230057M02Rik,-4.8393235,-2.4466612,1.302817436432703e-06,1.2931918920187192e-05,0.01818181818181818,0.2900082398882241,0.03215055,0.1639178
Marchf2,-4.841467,-1.8164668,1.2888405935187145e-06,1.2797910845472232e-05,0.06363636363636363,0.3423136173109304,0.06960193,0.2262449
Bbip1,-4.8417916,-1.1191711,1.2867355127071264e-06,1.2781731322159145e-05,0.10909090909090909,0.3988105900476481,0.1392304,0.28103876
Mthfd1,-4.842264,-1.3358176,1.2836794798278208e-06,1.275609009725353e-05,0.06363636363636363,0.3452513165908358,0.09184646,0.21738143
Cdkl2,-4.8434334,-0.9155826,1.276145792053774e-06,1.2685918398995525e-05,0.1,0.39411743631999424,0.15059613,0.26741323
Mllt10,-4.8445373,-1.1129136,1.2690697066517623e-06,1.2620245380360048e-05,0.34545454545454546,0.7906710135062516,0.7452839,1.2221098
Cers5,-4.8453226,-0.698096,1.2640599667309133e-06,1.2575080083694795e-05,0.13636363636363635,0.44488231290079894,0.21850027,0.3337515
Map9,-4.845624,-0.94507086,1.2621439891960557e-06,1.2560669996184451e-05,0.07272727272727272,0.36137283702934114,0.13630822,0.24776496
Rasgef1b,-4.846226,-1.0761368,1.2583204115123803e-06,1.252725804273348e-05,0.21818181818181817,0.5451939956292767,0.42150873,0.7444788
Stimate,-4.8479443,-0.8594156,1.2474731116930802e-06,1.2423870463748354e-05,0.10909090909090909,0.4018915917314513,0.16075064,0.27490148
Hycc1,-4.8495326,-1.2142287,1.2375259346160685e-06,1.232937406864433e-05,0.07272727272727272,0.3577544513309211,0.12676056,0.27274057
Nrxn2,-4.850029,-0.48247498,1.2344354178771897e-06,1.2303145281290833e-05,0.2818181818181818,0.6660695733170924,0.57726413,0.73782843
Atg5,-4.8532114,-1.2200937,1.2147805617957427e-06,1.2111745341540484e-05,0.06363636363636363,0.34317343173431736,0.10107043,0.22135444
Immt,-4.853613,-0.52797675,1.212322406551651e-06,1.2091723483312124e-05,0.12727272727272726,0.43610504066205713,0.2445798,0.33613646
Rab18,-4.854735,-1.2470632,1.2054793710649687e-06,1.2027935648167736e-05,0.045454545454545456,0.32698026009386305,0.09733606,0.21724847
Clcn3,-4.855839,-0.4881269,1.198780677883771e-06,1.196554116446394e-05,0.2727272727272727,0.6769247304123527,0.5785067,0.74135673
Myl12b,-4.856069,-0.9625984,1.1973881446133075e-06,1.1956083034470298e-05,0.08181818181818182,0.3699709812632107,0.15430132,0.28152195
Stag1,-4.8586144,-1.2454935,1.1821021351053414e-06,1.1807838055866366e-05,0.4,0.8240604736144449,0.8678658,1.4530898
Ptprt,-4.860486,-1.1541286,1.170979305179099e-06,1.1701083648256746e-05,0.3,0.6208576648873285,0.6733472,1.1436597
Avl9,-4.862364,-1.1892155,1.1599225976862352e-06,1.1594910788626912e-05,0.08181818181818182,0.3713681797012145,0.119331256,0.25387526
Atpaf1,-4.8623934,-1.2378801,1.1597495548092147e-06,1.1594910788626912e-05,0.08181818181818182,0.3667466771755096,0.109050386,0.2403904
Znrf2,-4.8659477,-0.6599178,1.1390957352535393e-06,1.139519821528764e-05,0.08181818181818182,0.37914233511267154,0.17944197,0.27044454
Ankfy1,-4.8660836,-0.57837015,1.1383136972920093e-06,1.1391616032117799e-05,0.18181818181818182,0.5132375595600617,0.29968852,0.41987202
Kcnk2,-4.86694,-1.0961118,1.133395340077153e-06,1.1346621754051081e-05,0.09090909090909091,0.3854834664851503,0.16804938,0.33016762
Mphosph8,-4.867052,-0.35583568,1.1327523829735115e-06,1.1344411677412693e-05,0.12727272727272726,0.44337763765987176,0.27649856,0.34188515
Atg10,-4.8688116,-0.592551,1.122713912709878e-06,1.1248069662384198e-05,0.14545454545454545,0.46182782216171675,0.26633292,0.37855023
Ranbp10,-4.8689117,-0.8890532,1.1221438368642497e-06,1.1246551621239235e-05,0.09090909090909091,0.3833339304266829,0.14837085,0.25944304
Zfp106,-4.869585,-0.44314182,1.1183281659102791e-06,1.1212491723137762e-05,0.16363636363636364,0.48909110450327803,0.30027086,0.389438
Rpl41,-4.8717284,-0.44655272,1.1062612601366454e-06,1.1095647652061092e-05,0.18181818181818182,0.5135241643678573,0.4207585,0.53818417
Inpp5a,-4.8740845,-1.468791,1.093142199487093e-06,1.0968159410088942e-05,0.08181818181818182,0.36853795722423244,0.09851715,0.25197995
Smyd3,-4.8753834,-0.93663174,1.0859728009647208e-06,1.0900294793396358e-05,0.3181818181818182,0.727976211800953,0.681145,1.0537483
Rnf182,-4.8757377,-1.2700652,1.0840253774287797e-06,1.0884813860803928e-05,0.06363636363636363,0.3509117615447999,0.12554297,0.27960077
Prickle2,-4.8760624,-1.346944,1.082243191898293e-06,1.087098114628304e-05,0.4,0.8120230716870276,0.9903347,1.6685287
Tmem106b,-4.8761215,-0.95238376,1.081919461257577e-06,1.087098114628304e-05,0.09090909090909091,0.3829398488159639,0.15294139,0.2774673
Ndufaf7,-4.8767414,-1.267432,1.078525911256462e-06,1.084174756283619e-05,0.05454545454545454,0.3384086268047147,0.094512746,0.21399964
Galnt9,-4.876889,-0.96554005,1.0777194343086745e-06,1.0837695059833116e-05,0.09090909090909091,0.3867015369182818,0.17184597,0.31198782
Septin11,-4.87719,-0.5620972,1.0760760205559283e-06,1.082522001959483e-05,0.2,0.5329058144950382,0.35004213,0.48168704
Ppp4r3a,-4.87895,-0.47597274,1.0665214400074282e-06,1.073312025955041e-05,0.17272727272727273,0.5142048507863719,0.32216832,0.42441037
Gucy1b1,-4.8792453,-0.48618963,1.0649263422619231e-06,1.0721083108496769e-05,0.14545454545454545,0.4663060222835238,0.28811717,0.38371417
Mfsd4a,-4.879865,-0.915081,1.0615841070629462e-06,1.06914411382239e-05,0.08181818181818182,0.3767778454483574,0.14572664,0.25914758
Rc3h2,-4.880792,-0.56876683,1.0566054956673532e-06,1.0645290464410117e-05,0.2636363636363636,0.660624081968975,0.5329808,0.7150162
Ppib,-4.881229,-0.45035365,1.0542666883620262e-06,1.0625711146394465e-05,0.09090909090909091,0.392290330670297,0.22515956,0.29642335
Vgll4,-4.8812704,-0.85906833,1.0540457079673782e-06,1.0625711146394465e-05,0.11818181818181818,0.419768566617705,0.20771886,0.34978464
Mfap3l,-4.8816366,-2.7050648,1.0520903980974854e-06,1.0611737611441228e-05,0.02727272727272727,0.2972808368860388,0.031146826,0.18755816
Enc1,-4.881926,-0.5487069,1.0505475427903578e-06,1.060015489101649e-05,0.13636363636363635,0.44975459463332496,0.30024275,0.4135948
Ttyh1,-4.8820972,-0.78186816,1.0496354503545245e-06,1.0594930334720539e-05,0.10909090909090909,0.40636979185325833,0.20502537,0.33020195
Atxn3,-4.8825517,-0.727814,1.047217384569452e-06,1.0574494973085748e-05,0.1,0.4009959517070899,0.17725277,0.27852356
Zfp160,-4.8830123,-0.99687374,1.0447733820994749e-06,1.0553782246997326e-05,0.09090909090909091,0.3830831512198617,0.13673304,0.25650865
Frmd5,-4.8830833,-1.1405766,1.0443978693154869e-06,1.0553782246997326e-05,0.35454545454545455,0.7403360441371404,0.84440047,1.3672892
Dalrd3,-4.8841047,-1.6504742,1.0389986412830278e-06,1.0503345933512022e-05,0.05454545454545454,0.3367248235589152,0.07800865,0.2268994
Psmb7,-4.8847957,-0.51004857,1.0353623794081145e-06,1.0470525831650748e-05,0.09090909090909091,0.3887435961738258,0.20612048,0.28214997
Cep170,-4.884855,-0.6345776,1.0350521566223656e-06,1.0470525831650748e-05,0.2636363636363636,0.6623437108157489,0.52237207,0.7251492
Supt20,-4.8849373,-0.72266316,1.0346179950198775e-06,1.0470525831650748e-05,0.14545454545454545,0.4559524236019059,0.22168532,0.34327155
Rheb,-4.885333,-0.43836066,1.0325426471767875e-06,1.0453813462562275e-05,0.13636363636363635,0.4521190842976391,0.27516487,0.35712355
Supt6,-4.8859468,-0.43007946,1.0293291465574151e-06,1.0425206998868354e-05,0.14545454545454545,0.46677175509619173,0.28805184,0.37140337
Dner,-4.886124,-0.8284983,1.0284039655437865e-06,1.0419764160694398e-05,0.2,0.5451223444273278,0.3990194,0.6263678
Bltp1,-4.886508,-0.77443516,1.0264021516972058e-06,1.0403404683554855e-05,0.34545454545454546,0.7519793644538387,0.69490546,0.9993616
Amn1,-4.8866024,-1.0961674,1.0259099730506221e-06,1.0402339990894421e-05,0.1,0.39436821552681545,0.14013487,0.2788403
Cc2d2a,-4.8866377,-1.2223831,1.0257254646300708e-06,1.0402339990894421e-05,0.07272727272727272,0.3621610002507792,0.11363222,0.24747822
Fxr2,-4.887104,-1.0212964,1.0232990806124604e-06,1.038370328400937e-05,0.08181818181818182,0.3682513524164368,0.1282793,0.24514881
Slc17a5,-4.8875294,-0.88340056,1.0210925053884318e-06,1.0365226905850837e-05,0.10909090909090909,0.4075520366854154,0.16693398,0.28903735
Cdk7,-4.8879366,-0.8295867,1.018982168840859e-06,1.034771386120706e-05,0.08181818181818182,0.3710457492924444,0.14526418,0.24518083
Tapt1,-4.887966,-1.8868423,1.0188294091400274e-06,1.034771386120706e-05,0.03636363636363636,0.3127933221079784,0.056567695,0.19493492
6530403H02Rik,-4.891793,-1.2236663,9.992171985876967e-07,1.015467705221309e-05,0.15454545454545454,0.462472682979257,0.32796565,0.64524716
Acsl1,-4.8922,-0.9797114,9.971503994768123e-07,1.0137507088135431e-05,0.1,0.3956221115609214,0.15167722,0.27989724
Alkbh1,-4.8929143,-1.0741483,9.935359441866654e-07,1.01045839592338e-05,0.07272727272727272,0.35829183534553793,0.11714846,0.23244622
Smurf1,-4.8935285,-0.60249424,9.904393862190959e-07,1.0076905076753921e-05,0.13636363636363635,0.45133092107620104,0.24809138,0.35594526
Tpr,-4.8940897,-0.40531325,9.876189203299542e-07,1.0052015298964345e-05,0.21818181818181817,0.573711174004944,0.42994726,0.5373277
Iars,-4.8958135,-1.2749314,9.78998020760434e-07,9.968047297397825e-06,0.05454545454545454,0.34070146526707984,0.09900114,0.22460693
Fkbp5,-4.897532,-2.9230666,9.704787380241354e-07,9.885050678812934e-06,0.02727272727272727,0.29950202414645505,0.029637417,0.20551005
Vav3,-4.8979216,-1.07882,9.685564822612443e-07,9.869212240561104e-06,0.1,0.39823738043205675,0.19663304,0.37775022
Ikzf2,-4.898152,-1.8248806,9.674223272825611e-07,9.861395270896214e-06,0.06363636363636363,0.3446064557732956,0.08859623,0.2838251
Zfp1,-4.8987308,-1.280566,9.64578039283547e-07,9.83613355428801e-06,0.05454545454545454,0.33586500913552825,0.09205425,0.2104612
Hdac9,-4.8998704,-1.2311714,9.590000540671018e-07,9.78296562368376e-06,0.4,0.8005230537742271,0.99013644,1.6036552
Grin2a,-4.9001594,-1.0456085,9.575888321363118e-07,9.772279498481844e-06,0.6181818181818182,0.8353455379213987,1.6208987,2.2381396
Rnf41,-4.9010453,-1.5860229,9.532811817161747e-07,9.73201571151733e-06,0.02727272727272727,0.3057356787160105,0.068016864,0.19169864
Fnbp1,-4.9010863,-0.7184586,9.530806143115485e-07,9.73201571151733e-06,0.2909090909090909,0.6931537276537814,0.6171121,0.8773353
Lzts1,-4.90137,-1.0889343,9.517063889622094e-07,9.723327251488428e-06,0.1,0.39648192598430837,0.15098432,0.29764402
Drp2,-4.902474,-1.9622177,9.463708058422652e-07,9.672492793070242e-06,0.045454545454545456,0.32533228244903806,0.05419648,0.19639698
Trappc9,-4.903236,-0.68122685,9.427069074068946e-07,9.638711796812503e-06,0.24545454545454545,0.6103965894027872,0.42379335,0.6131521
Ccdc149,-4.904789,-1.1077839,9.352793556951624e-07,9.566408940818049e-06,0.09090909090909091,0.3835488840325296,0.12737118,0.25677282
Atf1,-4.905456,-1.5514146,9.321053839107424e-07,9.537574891729492e-06,0.05454545454545454,0.3353992763228603,0.07848771,0.21456312
Nbr1,-4.9067254,-0.4434037,9.260950239665984e-07,9.479685064374286e-06,0.12727272727272726,0.44280442804428044,0.25108692,0.32794937
Serpini1,-4.9070325,-0.6058996,9.246469690561272e-07,9.468469534503864e-06,0.18181818181818182,0.5288216959839501,0.40975043,0.5714144
Gm12353,-4.9081426,-1.9437431,9.194298597285683e-07,9.418635276746713e-06,0.045454545454545456,0.32264536237595387,0.061893564,0.21964054
Zfp512,-4.908196,-1.2809526,9.191808166924232e-07,9.418635276746713e-06,0.08181818181818182,0.37262207573532047,0.11295158,0.25508696
Phf14,-4.9085145,-1.0216159,9.176879218541514e-07,9.40796431141589e-06,0.36363636363636365,0.794396876007595,0.7916157,1.2384741
Agrn,-4.909306,-0.9287344,9.139934084586806e-07,9.373665223391125e-06,0.09090909090909091,0.3839071400422742,0.14504027,0.26015115
Gtf2h2,-4.9127955,-0.6494133,8.978691212494585e-07,9.211814924770123e-06,0.11818181818181818,0.42424676673951206,0.2153332,0.31981933
Ift80,-4.912884,-1.4904985,8.974634608497016e-07,9.211170050814164e-06,0.08181818181818182,0.37244294773044817,0.09594775,0.24916819
Got2,-4.9134803,-0.89860415,8.947366052143252e-07,9.186691854072953e-06,0.07272727272727272,0.3613370114283667,0.14163458,0.24971396
Prex2,-4.9135456,-1.5601336,8.944401031432954e-07,9.186691854072953e-06,0.1,0.390248271414753,0.1514615,0.39354622
