names,scores,logfoldchanges,pvals,pvals_adj,rank_metric
1700027A15Rik,-0.14522032,-0.09708828,0.8845418501792304,0.9294688312932328,-0.03176516923185515
Iqcn,-0.14523314,-0.16222811,0.8845334135430565,0.9294688312932328,-0.03176516923185515
C230037L18Rik,-0.14538467,-0.014241044,0.884412385278822,0.9294208624295733,-0.0317875832705853
Zc3hav1,-0.14577979,-0.04165442,0.8841006086072787,0.9293096123481557,-0.03183957068584995
Triml2,-0.14589098,-0.08320777,0.8840124288196185,0.9292647476709404,-0.03186053781223446
Hs3st4,-0.14592405,-0.008696272,0.8839866577792159,0.9292647476709404,-0.03186053781223446
ENSMUSG00000121450,-0.14611,-0.119516015,0.8838395482113058,0.9292591969389561,-0.031863131970117975
Mettl5,-0.14627288,-0.014624536,0.8837112900924229,0.9291683967036342,-0.03190557004122939
Gm45389,-0.14630525,-0.051426686,0.8836855136413826,0.9291683967036342,-0.03190557004122939
Gm29358,-0.14631663,-0.043547988,0.883676772476797,0.9291683967036342,-0.03190557004122939
Chil3,-0.14633325,-0.11503406,0.8836634264913994,0.9291683967036342,-0.03190557004122939
Vmn2r24,-0.14655793,-0.13683355,0.8834871062541865,0.9291088739392739,-0.031933391947600975
Gm53065,-0.14662889,-0.024562428,0.8834303154052944,0.9290932063286522,-0.03194071553948585
Pkd1l3,-0.14666525,-0.014875307,0.8834016428263537,0.9290932063286522,-0.03194071553948585
Dynlt2a2,-0.1469083,-0.011258629,0.8832097217806244,0.9289933701517993,-0.031987385378547284
9230009I02Rik,-0.14769258,-0.06585536,0.8825908595246893,0.9285185751405796,-0.032209403717025534
Gm42893,-0.14769465,-0.054292884,0.8825888775149581,0.9285185751405796,-0.032209403717025534
Dock2,-0.14775275,-0.033453055,0.8825436999537666,0.9285185751405796,-0.032209403717025534
Gm32027,-0.14789614,-0.06273232,0.8824297813080848,0.928481245367241,-0.032226864262142225
Bcl2l15,-0.14827284,-0.029843662,0.8821329093434916,0.9282573066299592,-0.03233162360831169
Rhpn2,-0.14827336,-0.038136434,0.8821323185364912,0.9282573066299592,-0.03233162360831169
Gm40518,-0.14913815,-0.06598472,0.88145039364799,0.9277588548395957,-0.032564891908176734
Sdc2,-0.14944954,-0.009500607,0.8812043243490295,0.9275879019133693,-0.03264492429292126
Gm11872,-0.14987476,-0.057723593,0.8808691972480414,0.927279146410056,-0.032789506960132754
Fbxw27,-0.14997175,-0.096936844,0.880792794636438,0.927242730310292,-0.032806562904719345
Thbs2,-0.1502979,-0.0760709,0.8805353892936647,0.927147788242648,-0.032851033382433496
Gm57229,-0.15033151,-0.07537048,0.88050860953499,0.927147788242648,-0.032851033382433496
Gm15940,-0.15059207,-0.13770057,0.8803027121690932,0.9270346032176445,-0.03290405473791668
Chst14,-0.1506059,-0.07812074,0.8802920158882577,0.9270346032176445,-0.03290405473791668
Sh3tc2,-0.15098894,-0.047082763,0.8799900737598852,0.9267936107819704,-0.03301696885238843
Cd2bp2,-0.15120713,-0.017132068,0.8798177773969732,0.9266561555354548,-0.033081385008968116
Gm2453,-0.15139805,-0.09345954,0.8796676345213192,0.9265420212012642,-0.033134879462199916
Gm36129,-0.15193857,-0.04203697,0.8792410445677318,0.9263566691887485,-0.033221767490057265
Pqlc3,-0.15273899,-0.03988667,0.8786094978565707,0.9257792399972931,-0.03349256221783075
Slc25a24,-0.15350871,-0.037724968,0.878002862007357,0.9252719160655339,-0.03373061937675425
Gm31504,-0.15359429,-0.10467779,0.8779355408006488,0.9252449355577262,-0.033743283390757016
Gm49807,-0.15395641,-0.12622567,0.877649745810093,0.9250316539576201,-0.033843405743223365
Gm48791,-0.15409793,-0.12819862,0.8775378939565925,0.9250016830878949,-0.03385747703921572
Gm5444,-0.15431459,-0.110590845,0.8773680758772989,0.9248666375211149,-0.03392088646561526
Ildr2,-0.15445279,-0.005921617,0.8772582581544464,0.9248621495760154,-0.033922993898667465
Fgf10,-0.15496443,-0.01408431,0.8768550071313209,0.9246773975635222,-0.0340097579583355
Sap30l,-0.15597898,-0.020121386,0.8760553218027944,0.9240721752578986,-0.034294106602317215
Gm36419,-0.15663888,-0.084669754,0.8755348267087009,0.9236365593276682,-0.03449888519614231
Gm57029,-0.15719578,-0.095154695,0.8750962110911447,0.9232616797288143,-0.03467518959662667
Sh2d4a,-0.15721501,-0.11246188,0.875080954193276,0.9232616797288143,-0.03467518959662667
Gm32006,-0.15759678,-0.10582128,0.8747804730582478,0.9230602974348568,-0.03476992845631347
Rpp30,-0.15762557,-0.014577084,0.8747576312167955,0.9230602974348568,-0.03476992845631347
Ccdc159,-0.15763538,-0.021727892,0.8747499025415841,0.9230602974348568,-0.03476992845631347
Zfp324,-0.15781464,-0.01858659,0.8746087545200764,0.9230547709977278,-0.03477252862050775
Gm30906,-0.1580123,-0.062519655,0.8744527868578968,0.9229340839925017,-0.0348293152043922
Ddx59,-0.15856445,-0.026021905,0.874017937693625,0.9226507602536634,-0.034962656066742516
Asic3,-0.15857406,-0.09604708,0.8740100640693824,0.9226507602536634,-0.034962656066742516
Sp6,-0.15870132,-0.10023094,0.873909969684871,0.9226507602536634,-0.034962656066742516
Commd7,-0.15874578,-0.014555853,0.8738749695692148,0.9226507602536634,-0.034962656066742516
Ect2l,-0.15946764,-0.049092703,0.8733065280705172,0.9222509489809023,-0.03515088921912342
Ttc39b,-0.15978828,-0.0079737175,0.8730537457873077,0.9220762849676061,-0.03523314752555857
D930030I03Rik,-0.15981166,-0.05332542,0.8730351542013103,0.9220762849676061,-0.03523314752555857
Gm15998,-0.15984388,-0.06345331,0.8730096364112728,0.9220762849676061,-0.03523314752555857
Nxpe5,-0.1601567,-0.14908543,0.8727644229125577,0.9220296942483068,-0.03525509213452564
Nme6,-0.16066688,-0.025816869,0.8723616489116357,0.9217359051720941,-0.03539349473381763
Ubtd1,-0.16115259,-0.018308777,0.8719791192074301,0.9214634252528892,-0.035521898129206135
Or51k1,-0.16116591,-0.113581054,0.8719685519617462,0.9214634252528892,-0.035521898129206135
Prkci,-0.16131827,-0.009222757,0.8718486285187423,0.9214402285157561,-0.03553283110979355
Gm29530,-0.16132307,-0.040178668,0.8718447766024735,0.9214402285157561,-0.03553283110979355
Sf3a1,-0.16138405,-0.011706477,0.8717968399149303,0.9214402285157561,-0.03553283110979355
Gm32718,-0.16146517,-0.04159146,0.8717327732833762,0.9214402285157561,-0.03553283110979355
A930023M06Rik,-0.16153313,-0.09777562,0.8716792986326442,0.9214402285157561,-0.03553283110979355
Gm26982,-0.16159134,-0.04931916,0.8716335466894665,0.9214402285157561,-0.03553283110979355
F12,-0.16187415,-0.09496221,0.8714115859299983,0.9213693764842389,-0.03556622647114965
Pir,-0.16189411,-0.019614175,0.8713952723220201,0.9213693764842389,-0.03556622647114965
Tgfb1i1,-0.16218379,-0.025931582,0.8711671515927293,0.9212199059754708,-0.03563668625068447
Frs3,-0.1631467,-0.03238712,0.8704089153447486,0.9206375870142997,-0.03591129807155881
Mageb3,-0.16333354,-0.1040901,0.8702619491519589,0.9205260413169335,-0.035963920967384044
D7Ertd443e,-0.1634958,-0.020194871,0.8701341569282524,0.920434767354516,-0.03600698519565563
Il7r,-0.16380876,-0.09760159,0.869888940611711,0.9203509648357278,-0.03604652806136567
Exosc5,-0.16404444,-0.024110327,0.8697020709496448,0.9202033262152913,-0.0361162012447329
Gm56511,-0.16432649,-0.06210555,0.8694805450989963,0.9200944521999016,-0.03616758791129975
Gdnf,-0.16441374,-0.15476416,0.8694110209469599,0.9200647813409207,-0.03618159310182345
Nfe2l3,-0.1647217,-0.024022376,0.8691689943300228,0.9199154699741372,-0.03625207766574799
Stk19,-0.16562688,-0.009515104,0.8684565993323705,0.9192740769374433,-0.036554986594658966
Adgre4,-0.16564505,-0.113787465,0.8684441038302266,0.9192740769374433,-0.036554986594658966
Ppp1r42,-0.16576543,-0.044652097,0.8683474399904285,0.9192462780003686,-0.03656811990040978
Serpini1,-0.1658092,-0.007558575,0.8683132364624166,0.9192462780003686,-0.03656811990040978
Gm13206,-0.16598277,-0.13351957,0.8681763067002766,0.9191770977168537,-0.03660080509773488
Adig,-0.16601953,-0.11866133,0.868147268882255,0.9191770977168537,-0.03660080509773488
Gm43573,-0.16606903,-0.045071848,0.8681085616748829,0.9191770977168537,-0.03660080509773488
Ctsa,-0.1661958,-0.015188794,0.8680090296629185,0.9191770977168537,-0.03660080509773488
Angpt4,-0.16644351,-0.11416564,0.8678139669053797,0.9190324781791381,-0.036669140578257285
Gm48748,-0.16649538,-0.031414382,0.8677733073838458,0.9190324781791381,-0.036669140578257285
Nat8,-0.16651143,-0.12497189,0.8677600026061449,0.9190324781791381,-0.036669140578257285
Gltp,-0.16697875,-0.027773265,0.8673929154140435,0.9187181851116413,-0.03681768711285699
4122401K19Rik,-0.1670411,-0.023068262,0.8673438001216724,0.9187100391201859,-0.036821537885466306
Cd68,-0.16707318,-0.043426827,0.8673184849225821,0.9187100391201859,-0.036821537885466306
Ltb4r1,-0.16708462,-0.14405318,0.8673104628822965,0.9187100391201859,-0.036821537885466306
Rab4a,-0.1677492,-0.011640972,0.8667866671432427,0.9184269601979282,-0.03695537615109181
Il23r,-0.16805069,-0.11560133,0.866549220817422,0.9183069867779428,-0.03701211141689843
Rras,-0.16881335,-0.05822594,0.8659497686699349,0.9177594365651255,-0.03727114130821142
Zfp456,-0.16899201,-0.08618409,0.8658093180521242,0.9176982917109544,-0.037300076731091515
Gm17033,-0.1695351,-0.15881938,0.8653818789781421,0.9172890747969811,-0.03749377904624639
Gm42670,-0.16959125,-0.06423994,0.8653376281021585,0.9172860107088076,-0.03749522975447451
Fbln7,-0.16967517,-0.087816946,0.8652715148680965,0.9172597704098582,-0.03750765355676418
Gm29156,-0.16980794,-0.10103383,0.8651686222533833,0.9172239997448856,-0.03752459020419201
Gm11823,-0.17051536,-0.1349863,0.8646108896527035,0.9167800941074913,-0.03773482503760054
Gm49970,-0.17070474,-0.049691726,0.8644622177750876,0.9167800941074913,-0.03773482503760054
Gm13075,-0.1710812,-0.16849875,0.8641657137134293,0.9165256180353132,-0.03785539145912113
Ribc2,-0.17137145,-0.106929846,0.8639376917819519,0.9163714251442024,-0.03792846170839156
Ppp5c,-0.17149134,-0.0156868,0.8638437440466256,0.9163340783056033,-0.03794616179811339
Gm56955,-0.17222951,-0.12931907,0.8632641575012213,0.9157884093113023,-0.038204857427668173
Ighd,-0.17285925,-0.15937153,0.8627692101720006,0.9153546701930246,-0.03841059832392573
Scart2,-0.1729567,-0.13151534,0.8626914067720982,0.9153546701930246,-0.03841059832392573
Adamtsl5,-0.17300434,-0.085225165,0.8626540345836848,0.9153546701930246,-0.03841059832392573
Gm28448,-0.17313476,-0.12856846,0.8625513731064531,0.9152949451078908,-0.038438936105986525
Tex264,-0.17320156,-0.0133230565,0.8624994896612712,0.9152836825545564,-0.03844428006083382
Gm49008,-0.17341757,-0.09341691,0.8623291209291433,0.9151904696351888,-0.038488511066783845
Pigg,-0.1736338,-0.012657692,0.8621597607377238,0.9150545163495998,-0.03855303113080659
Adpgk,-0.17365108,-0.015658412,0.8621459253418844,0.9150545163495998,-0.03855303113080659
Sox12,-0.1738599,-0.013199186,0.8619820202383145,0.9149972356696184,-0.03858021799392807
Ptpn1,-0.17528838,-0.0077995723,0.8608595088060613,0.914111949933009,-0.03900061360876073
Trp53bp2,-0.1753583,-0.016413538,0.8608046840720603,0.9140974998013002,-0.03900747891893072
Trp53,-0.17551647,-0.020291245,0.8606801569709919,0.9140527951588688,-0.03902871894452466
Nradd,-0.17564929,-0.06895611,0.860575737479246,0.9139856673601531,-0.03906061458914638
Gm47847,-0.17571138,-0.14344788,0.8605267543096127,0.9139774128192419,-0.03906453688014585
Mettl16,-0.17620103,-0.008607114,0.8601424643556805,0.9136567639484785,-0.039216926278856
Gm38590,-0.1762237,-0.11130113,0.8601251015382381,0.9136567639484785,-0.039216926278856
Gm32884,-0.17640358,-0.17955056,0.8599831774533137,0.9136094484366424,-0.0392394176548407
Ahcy,-0.17668055,-0.06589171,0.8597660601926771,0.9135632274316401,-0.039261389882961135
Gm15409,-0.17681308,-0.15091184,0.8596610969552652,0.9134954630000418,-0.03929360528893584
Gmpr2,-0.17735349,-0.017792374,0.8592371948369387,0.9131325174705844,-0.039466191326634176
Cavin1,-0.1775203,-0.08702526,0.8591065717120763,0.9130812070460741,-0.0394905957366281
Fbxo43,-0.17752258,-0.08924806,0.8591050824877475,0.9130812070460741,-0.0394905957366281
Chtf18,-0.17880122,-0.08750484,0.8581007416537368,0.9124166935072562,-0.03980677750349648
Ankrd39,-0.17905875,-0.024784002,0.8578982401644367,0.912277865859555,-0.03987286207763969
Gm35853,-0.17909592,-0.098209575,0.8578694912055256,0.912277865859555,-0.03987286207763969
Adtrp,-0.17949735,-0.10517533,0.8575543682200915,0.9121308703844031,-0.03994284565379025
Gm26868,-0.17970493,-0.11027626,0.8573907556182794,0.9120005840816402,-0.04000488353194337
Gm41244,-0.18020216,-0.10435698,0.8570015307185027,0.9117177506727564,-0.04013958962928317
Dusp18,-0.18031594,-0.017804101,0.8569112562470027,0.9116998736211718,-0.04014810540181132
Gm47648,-0.1806169,-0.14695685,0.8566749507210536,0.9115014899775248,-0.040242617092945326
Tamm41,-0.18066312,-0.021348095,0.8566387295534145,0.9115014899775248,-0.040242617092945326
Oas2,-0.18087825,-0.118911214,0.856470770234181,0.9115014899775248,-0.040242617092945326
Gm48914,-0.1810411,-0.08312362,0.8563414045486178,0.9114526884906294,-0.04026586969767091
Parg,-0.18126467,-0.0067157983,0.8561664422914881,0.911310201436966,-0.04033376809698187
H2-T10,-0.18210843,-0.15288179,0.8555037438169826,0.9107163356626751,-0.040616873345612765
Dynlt1b,-0.18222186,-0.028370764,0.8554150372138214,0.9107163356626751,-0.040616873345612765
Hebp2,-0.18281807,-0.07186768,0.8549474890288001,0.9103185660224077,-0.04080659970662244
Gm56612,-0.18290691,-0.110657915,0.8548775860182024,0.9102878386168471,-0.04082125937457198
Hfe,-0.18332897,-0.08988496,0.8545465483656709,0.9099790344098454,-0.04096861355253707
H2bc8,-0.1834106,-0.10711604,0.854482986994539,0.9099550410815752,-0.0409800647036652
Cnppd1,-0.18376368,-0.022650795,0.8542057058712075,0.9097034403270896,-0.041100162866181435
Gm43690,-0.1839874,-0.11125643,0.8540307235964321,0.9096044464256673,-0.04114742535043192
Kcnh5,-0.1842051,-0.013565276,0.853859063067506,0.9095089717454083,-0.04119301253199171
Poglut1,-0.18422893,-0.010856297,0.8538406170110933,0.9095089717454083,-0.04119301253199171
Gm10067,-0.18423693,-0.14819849,0.8538343115493062,0.9095089717454083,-0.04119301253199171
Dock8,-0.18443166,-0.038523775,0.8536817503909007,0.9094511413281484,-0.041220627685210405
Ms4a4c,-0.1846942,-0.18512581,0.8534766138844134,0.9092762810553164,-0.0413041375623854
Nlrp3,-0.18501626,-0.1083918,0.8532227085692017,0.9090494442086738,-0.04141249437649356
Armt1,-0.18512012,-0.01940349,0.8531417040372945,0.9090494442086738,-0.04141249437649356
Gm38325,-0.18531823,-0.13528381,0.852986079733642,0.9089283273114261,-0.04147036131088821
Slc34a1,-0.18547589,-0.16067895,0.8528641203099623,0.9089234626725459,-0.041472685687202936
Gm41335,-0.18573956,-0.06556389,0.8526556205435709,0.9088381963961799,-0.04151342884311734
Tex43,-0.18594727,-0.07645391,0.8524926855657096,0.9087081986194514,-0.041575553603557
Lgals8,-0.18606512,-0.01642566,0.8524004719053178,0.9087081986194514,-0.041575553603557
4933408N05Rik,-0.18661563,-0.12441567,0.8519685000154095,0.9084114131414304,-0.04171741800887785
Ccnd1,-0.18714108,-0.021702548,0.8515569019459628,0.9080598601479739,-0.04188552144030121
Micu3,-0.1878267,-0.00593941,0.8510194262478945,0.9075739966977209,-0.04211795577131406
Gdpd2,-0.18812342,-0.054751232,0.8507869733545146,0.9074834525862548,-0.042161285317744296
Dll4,-0.18860918,-0.054160655,0.8504055831850333,0.9071374644739393,-0.0423268964692426
G730013B05Rik,-0.18930718,-0.111749485,0.8498591066217297,0.9067289780466985,-0.0425225044810823
Sipa1l3,-0.189542,-0.007729128,0.8496748673269067,0.9065760226872,-0.042595771436987034
Plek2,-0.18991017,-0.12685846,0.8493880997327276,0.9063572592317375,-0.042700582532859244
Gne,-0.19001848,-0.015470295,0.8493015300284091,0.9063084892926939,-0.04272395199899687
BC055402,-0.19070679,-0.15375952,0.8487620873539159,0.9058635983318165,-0.04293719189443384
Son,-0.19086333,-0.0048549217,0.8486398279706944,0.9057767026677925,-0.04297885392568259
Cracr2b,-0.19086722,-0.12006981,0.8486362512714383,0.9057767026677925,-0.04297885392568259
Gm2396,-0.19141336,-0.16101046,0.8482097930039085,0.9055792032561828,-0.043073559670368806
Gm27209,-0.19144802,-0.100394875,0.8481817281511876,0.9055792032561828,-0.043073559670368806
Psme3ip1,-0.19161074,-0.015362495,0.8480542511794014,0.9055003217301413,-0.04311139104224725
Gm43522,-0.19164164,-0.16633068,0.8480300919462087,0.9055003217301413,-0.04311139104224725
Pwwp2b,-0.19195317,-0.027301857,0.8477859785986646,0.905301046432721,-0.04320697763050615
Grn,-0.19211312,-0.021422256,0.8476606280435022,0.9052543655197569,-0.04322937215406635
Thop1,-0.1921845,-0.027777255,0.8476047107656538,0.9052543655197569,-0.04322937215406635
Dpep2-1,-0.1924951,-0.17379925,0.8473612904072764,0.9050654353040154,-0.043320020613440084
Pdlim3,-0.19266048,-0.14009373,0.8472340896067045,0.9049731560611421,-0.04336430294664554
Gm26684,-0.1940539,-0.08673758,0.846141552204775,0.9040674155608951,-0.043799183336098876
Raet1e,-0.19464375,-0.12190958,0.8456787637020555,0.9036164781934952,-0.04401585796055576
Zg16,-0.19466582,-0.15630688,0.845661843942474,0.9036164781934952,-0.04401585796055576
Iqca1l,-0.19534023,-0.17429195,0.8451333965083956,0.9032513357314441,-0.04419138752316567
Gm10648,-0.19557521,-0.088781424,0.8449503601488892,0.9030992331268466,-0.04426452650643368
Thoc1,-0.19584401,-0.0077537103,0.8447394411513196,0.9029173129237055,-0.04435201954830076
Rbm38,-0.19625446,-0.08593287,0.8444184968361833,0.902704782745246,-0.04445425653841127
4930431P22Rik,-0.19649078,-0.14240254,0.8442341403243099,0.9025947148145268,-0.0445072138400332
Cdnf,-0.19655514,-0.11711118,0.8441830286691844,0.9025835804765545,-0.04451257129591851
Zc3h14,-0.1967257,-0.0077332407,0.8440495137930399,0.9025278490382354,-0.04453938831756325
Fam161a,-0.19675167,-0.03835554,0.844029078751105,0.9025278490382354,-0.04453938831756325
Fzd8,-0.19681971,-0.053734154,0.8439760577420994,0.9025278490382354,-0.04453938831756325
Gm11772,-0.197026,-0.13614729,0.8438148381171497,0.902478681219903,-0.04456304841168066
Vars,-0.19706307,-0.022159515,0.8437854340503768,0.902478681219903,-0.04456304841168066
Wtip,-0.1972192,-0.022618828,0.8436632236660321,0.902462884023791,-0.0445706504695348
Gm16181,-0.19742061,-0.13627668,0.8435051197351093,0.9023372827264738,-0.04463109810405717
Dtwd2,-0.19751182,-0.014726689,0.8434342686097492,0.9023050122631334,-0.04464663013962744
Col4a6,-0.1976948,-0.08774917,0.8432909033637221,0.9022822102856344,-0.044657605251144476
Dpy30,-0.19800417,-0.018012987,0.8430491518430671,0.902110590059613,-0.044740218878681175
Fam228b,-0.19805697,-0.012202347,0.8430077888762602,0.9021098548466923,-0.04474057282535705
Ears2,-0.19918303,-0.02667117,0.8421270326309289,0.901341312180336,-0.04511072297459669
Gm31597,-0.1994817,-0.065811165,0.8418935205396376,0.9011348696200813,-0.04521020486073298
9430078K24Rik,-0.1995162,-0.20353305,0.8418666917600702,0.9011348696200813,-0.04521020486073298
Gm38037,-0.2001158,-0.14041357,0.8413981513702217,0.9008220227414326,-0.04536100499920335
Parp2,-0.20034932,-0.017798508,0.8412148516774599,0.900731551892749,-0.045404624007755356
Nkapd1,-0.2003929,-0.018073726,0.8411806462430911,0.900731551892749,-0.045404624007755356
D130062J10Rik,-0.20085384,-0.028104696,0.8408203194023169,0.900464196422067,-0.0455335505906492
Morc4,-0.20127438,-0.021470478,0.8404914325887182,0.9001989178515764,-0.045661513471936116
Cdc7,-0.20192616,-0.0143547,0.8399819002828506,0.8997400910153615,-0.0458829276048059
Ccdc172,-0.2023191,-0.08818466,0.8396754678083568,0.8994987453535109,-0.04599943808432972
Itga5,-0.20245036,-0.070118845,0.8395722727184473,0.899431642563507,-0.04603183774985125
Tmem53,-0.20322374,-0.047340922,0.8389676773803282,0.8988273585305502,-0.04632371698497149
Epp13,-0.20360385,-0.15308271,0.8386706046650678,0.8986393212031053,-0.046414582173094084
D830005E20Rik,-0.20385638,-0.20069157,0.8384725433559765,0.8985139189480503,-0.04647519081376004
Ilvbl,-0.2038882,-0.034160063,0.8384484692192415,0.8985139189480503,-0.04647519081376004
Dap3,-0.20446128,-0.012711642,0.8380005558561896,0.8982594666013856,-0.046598197144654456
Gm56783,-0.20446953,-0.11538052,0.8379945034826471,0.8982594666013856,-0.046598197144654456
Gm44699,-0.20507666,-0.066790976,0.8375204018969817,0.8979274617263493,-0.04675874601021105
Tnxb,-0.2055227,-0.023855774,0.837171254090061,0.897596522756073,-0.046918838519703944
Kif7,-0.20567836,-0.110910915,0.8370502824394295,0.8975102090476536,-0.04696060268519222
Kynu,-0.20633632,-0.1756406,0.8365351724302363,0.8970446307976879,-0.04718594889908473
Gm15663,-0.20685498,-0.050279558,0.836130650669707,0.8966975614387216,-0.04735401129954581
Foxm1,-0.20696497,-0.16095859,0.8360463975912893,0.8966505636529626,-0.04737677417389899
Gm12708,-0.20742501,-0.11846049,0.8356855406629681,0.8965517624051124,-0.04742463139130987
Cblc,-0.20818554,-0.20915188,0.8350916017746708,0.8961032293477187,-0.04764195757703814
Spring1,-0.20825338,-0.026075242,0.8350388100351731,0.8960899370474703,-0.04764839970923462
Gm16341,-0.20826592,-0.14654069,0.8350285919463141,0.8960899370474703,-0.04764839970923462
4930522L14Rik,-0.2082861,-0.061048195,0.8350131583263491,0.8960899370474703,-0.04764839970923462
Nufip2,-0.20859739,-0.007419205,0.8347702659764827,0.8959751710219442,-0.047704025201232264
Gon7,-0.20876609,-0.01540744,0.8346385727908991,0.8959639045187107,-0.04770948630228367
Cfap418,-0.20965774,-0.013792183,0.8339424720509336,0.8955200767513488,-0.04792467321574693
Gm26629,-0.2097681,-0.14638816,0.8338570438600532,0.8955043407111841,-0.04793230468670184
Gm43329,-0.21008478,-0.040425558,0.8336092581695763,0.8952923064254171,-0.048035147542545314
4921513I03Rik,-0.21046007,-0.173114,0.8333158451160882,0.8950638712216489,-0.04814597258422807
Efcab14,-0.21079256,-0.011155346,0.833056863278571,0.8949157236033978,-0.04821786132915733
Gm12762,-0.21084471,-0.10516319,0.8330162332615821,0.8949157236033978,-0.04821786132915733
Gja5,-0.21096367,-0.079525,0.8329234871258913,0.8949024851021228,-0.04822428590124463
Gm13647,-0.21104002,-0.114126064,0.8328635635604261,0.894881454999425,-0.048234491890192584
Slc25a2,-0.21113588,-0.19995058,0.8327899529706158,0.8948457159390657,-0.04825183674247681
Stag2,-0.2115292,-0.008275484,0.8324822338458642,0.8946017531850748,-0.04837025505911669
4930452N14Rik,-0.21155296,-0.1991887,0.8324647275626381,0.8946017531850748,-0.04837025505911669
Hcn2,-0.21186037,-0.015593426,0.8322237515646687,0.8944973520500736,-0.04842094072181056
Akain1,-0.21186347,-0.019334324,0.8322214756009734,0.8944973520500736,-0.04842094072181056
Poldip2,-0.21192619,-0.017902127,0.8321724843180244,0.8944973520500736,-0.04842094072181056
Gm12930,-0.21200514,-0.104374304,0.8321108362585811,0.8944973520500736,-0.04842094072181056
Cox6a2,-0.21215068,-0.067020155,0.8319972530153468,0.8944706518674856,-0.04843390433204757
Arl4aos,-0.21265812,-0.13304067,0.8316022844031656,0.8941327126336068,-0.048598015782525074
Gm9873,-0.21272504,-0.11280097,0.8315500804363537,0.8941199303751309,-0.04860422437317823
Nudt12os,-0.21331608,-0.15438779,0.8310878624203643,0.8937095913866776,-0.048803581145571914
B3gnt3,-0.21347642,-0.2147975,0.8309647474032154,0.8936205289195805,-0.04884686283998025
Ercc8,-0.21351564,-0.01547075,0.8309327374316673,0.8936205289195805,-0.04884686283998025
Pcsk4,-0.21400793,-0.056822147,0.8305488557960918,0.8932599061076438,-0.04902215884337121
Muc19,-0.21413764,-0.15580466,0.8304476275632326,0.8931943493742664,-0.04905403307410823
Gpsm1,-0.21455595,-0.017123085,0.8301215285673775,0.8929581841593522,-0.04916887796929701
9430085M18Rik,-0.2152718,-0.07448225,0.8295632935683874,0.8925878714128928,-0.04934901869898553
Rsph6a,-0.21535614,-0.13131282,0.829497292679026,0.8925617853105352,-0.0493617112486173
Kcnj11,-0.2155659,-0.029935729,0.8293340599248253,0.8924294410971749,-0.04942611084994777
Etf1,-0.21606116,-0.012174102,0.8289480838549909,0.892230555871681,-0.04952290772606801
Pex7,-0.2161097,-0.012458713,0.828910131892477,0.892230555871681,-0.04952290772606801
Pnlip,-0.21615641,-0.17974862,0.8288744262625085,0.892230555871681,-0.04952290772606801
Tnfrsf13b,-0.2161994,-0.10076952,0.8288405612882057,0.892230555871681,-0.04952290772606801
Gm6213,-0.2163176,-0.09370737,0.8287486012223231,0.892230555871681,-0.04952290772606801
5033406O09Rik,-0.21663992,-0.21165407,0.8284989158108848,0.8920934580207701,-0.049589645425930785
Lmntd1,-0.21677914,-0.058735665,0.8283885154177537,0.8920178915777307,-0.04962643470957733
Ikbkg,-0.21683994,-0.022023235,0.828341123344116,0.8920101691442488,-0.04963019452739849
Foxo6os,-0.21685965,-0.14746098,0.8283255024498754,0.8920101691442488,-0.04963019452739849
Gm7609,-0.21768667,-0.17012452,0.827681197180401,0.8915592593650461,-0.04984978523128233
Ssmem1,-0.2177831,-0.1785921,0.827605581839054,0.8915211090939644,-0.04986836930916181
Sowahb,-0.21790813,-0.09608191,0.8275094737398871,0.8914608786420176,-0.04989771088761062
Gm49769,-0.21829738,-0.17562898,0.8272055947546222,0.8912200962092791,-0.0500150291111051
Gm44140,-0.21836908,-0.20116512,0.8271495173286838,0.8912049267074529,-0.0500224213221118
Gm42745,-0.21908152,-0.17657256,0.8265966422571646,0.8907803854217393,-0.05022935449934828
Qprt,-0.2193873,-0.19905524,0.826356969946111,0.8906086538762197,-0.05031308922677013
Gm10858,-0.21989252,-0.19373758,0.8259635612713022,0.8903144525820141,-0.050456576611869676
Zfp763,-0.22020048,-0.018955402,0.8257231936104226,0.890182585877899,-0.050520905819738754
Nelfe,-0.22026788,-0.028983794,0.8256707434801434,0.890182585877899,-0.050520905819738754
Lime1,-0.2207195,-0.120183356,0.825320027277647,0.8898802841637248,-0.050668415180006296
Abracl,-0.22105618,-0.02412421,0.8250567781680642,0.8896829496869416,-0.050764732380853404
Or11n2,-0.22112116,-0.11257739,0.8250064003866724,0.8896718830971322,-0.05077013451740226
Gm45605,-0.22144407,-0.035566024,0.8247550158742049,0.8894440428912286,-0.05088136925289664
Gm38944,-0.22146454,-0.11784461,0.824739600001676,0.8894440428912286,-0.05088136925289664
Cd274,-0.22159027,-0.1445171,0.8246418830848905,0.8894440428912286,-0.05088136925289664
Gm33758,-0.22162686,-0.18124115,0.8246134405390972,0.8894440428912286,-0.05088136925289664
Gm43768,-0.22175564,-0.03302094,0.8245122516167378,0.8894440428912286,-0.05088136925289664
Il17d,-0.22302052,-0.020334804,0.8235276842593079,0.888667691733283,-0.05126060868850063
Gm30731,-0.22326075,-0.12740263,0.8233413062770025,0.8885243292594697,-0.051330675997703815
Nutm1,-0.22348034,-0.1699752,0.8231699700668671,0.888382656746617,-0.05139992845850702
