names,rank_metric
Slc7a8,2.6362266187751278
Nek11,2.634778040617049
Zfp568,2.633181903154225
Ctif,2.630288973867401
Alkbh2,2.630288973867401
Me2,2.6271529522345416
Smc5,2.627053075004051
Enkur,2.6245975856399193
Zfp971,2.616566719870351
2010320O07Rik,2.616486977121058
Zfp711,2.6137264526283532
Fhl1,2.6113158356363
Gm19345,2.6107877496414216
Tsc2,2.6107877496414216
Spata7,2.6067345791799155
Brdt,2.606226357884514
Trappc8,2.605320031957895
Tom1,2.604338964673022
AU022754,2.6038594735451106
Phactr4,2.60383897017914
Stambpl1,2.602227441788781
Ddx46,2.600300752841994
Nae1,2.599052657214653
Dgcr2,2.598008033083098
Mmaa,2.5973057443749448
1700109H08Rik,2.588815924609462
Peds1,2.5882079460748333
Gm9750,2.5876063275026078
Vwce,2.5855268453288183
Tcerg1,2.5804343981241082
Tmem19,2.579548352785087
Mgat5b,2.5784935142553764
Gm36283,2.578263079814747
Gm15723,2.5761186510773575
Nudt12,2.575812694922091
Wdr11,2.573403546676922
Gtf3c1,2.5723775276379657
Acrbp,2.568314535482156
Arap2,2.56672464170479
Vmn1r13,2.56672464170479
Igfn1,2.5660353729710352
Disp3,2.5653852032318762
Elovl2,2.565003067498757
Gm56721,2.5648094372565056
Washc1,2.5631822252827923
Dtx1,2.5613556924991143
Tarsl2,2.5610468581642847
Lypla2,2.5610468581642847
Acadsb,2.560724618371282
Cep43,2.5581541442526645
Camk1g,2.5576840447490663
Spen,2.5572373425312276
Slc29a2,2.556255660158382
Rpap1,2.552882859549691
9130227L01Rik,2.5507597689062482
Lgmn,2.5496284687009823
Smox,2.5469159635109477
Cdc42bpb,2.5454425433518675
Pfkm,2.5382368660616224
Gm31218,2.5324699294514894
Or52k2,2.5311493516883248
Tdrkh,2.5311097375629354
Fap,2.5304825763187098
Cntrob,2.530333526406621
Tef,2.5279140467737737
Rgs22,2.5274799429790065
Dok3,2.5273352801971463
Ripor1,2.5263344352827235
Gm11508,2.523596740249836
Gigyf2,2.5225318958240477
Camsap2,2.521442366854565
Cfap61,2.5210775375572445
Prrc2a,2.5190763836687635
Katnb1,2.5183949371937255
Enpp2,2.5178031696472156
Dhtkd1,2.5176189499713804
Pdcd6ip,2.5174261882698183
Azin2,2.515561565245455
A330070K13Rik,2.5146481098697597
Dync2i2,2.5138298722507035
Tut1,2.5129839922792283
Pou3f2,2.512295113200631
Garre1,2.511260535410626
Kcnt1,2.511007787228358
Gle1,2.51015895992084
Mkln1,2.509467468212514
Adgrf4,2.5089053603483706
Faap100,2.508211492437365
Mrtfa,2.507348659119241
AI847159,2.5062612523296717
Nup155,2.4972920328191215
Ccnb1ip1,2.4942318067524734
1700123O21Rik,2.493513409292843
Fut9,2.4908948168338427
Ppp4r1,2.4907329005029726
Vmn1r183,2.489669611269259
Cntn3,2.4866691498508144
Armh4,2.4857708540024746
Tom1l1,2.4856204311977037
Gm35256,2.483915132544595
Ebf4,2.48200337265706
1700057H15Rik,2.480321253526023
Cs,2.4780682473674114
Arid5b,2.476071875980136
Opa1,2.4758612968670457
Hfm1,2.4729507974531884
Tmc4,2.469445766906328
Hif3a,2.4668249438369725
Sirt2,2.466709290108687
Flywch1,2.465270864189953
Ddx42,2.464273487527593
Cep85,2.462169273612531
Dach2,2.462169273612531
Iqcb1,2.460013621727239
Fbxo38,2.4581827456761705
Mdm1,2.4539250613625088
Polrmt,2.4520729807980404
Ccnt1,2.449207671685864
Zfp982,2.449207671685864
ENSMUSG00000121481,2.449207671685864
Gramd2,2.4489406735608052
Hpse2,2.446148289982876
A4galt,2.4416669617460305
Wdr19,2.4399782461898747
Hlf,2.4371523213495685
A830031A19Rik,2.4334816805537094
Slc9a3,2.4322997424449437
Gm55594,2.4278112076685017
Gm35996,2.4274229084294663
A830082N09Rik,2.426965556769335
2410018L13Rik,2.425676078905116
Pcyt2,2.4230267000618393
Pcnx4,2.422115615624525
Zfp935,2.4185872291109973
Slc25a27,2.4157628566403133
Adam32,2.4093692483404987
Cul5,2.408833494442759
Hsd11b1,2.4070891441908313
Arhgef11,2.406042034673768
Rasgef1a,2.4009360931802743
Sidt2,2.4008469313479837
Pcm1,2.398926620513534
Nup214,2.398459186974847
Marveld2,2.397700238155142
Nop2,2.3969466583574395
Fancd2,2.396508656989589
Nlgn2,2.396508656989589
Cdan1,2.395742318663821
Eipr1,2.394575638939393
Ptk2,2.39443671931535
Col4a2,2.3899721276557226
Kdm5a,2.3899234032035066
Gm34354,2.386202428630753
Ncoa2,2.385476778114299
Cryzl1,2.382609833944633
Zc3h3,2.382609833944633
Gpr162,2.380233507718348
Lmbrd1,2.379370575884956
Ldb1,2.3789758206712155
Tmem106a,2.3782091375483425
Auh,2.3755707919520885
Ak2,2.3723521004659514
Bcorl1,2.3704119204650764
Cbfa2t3,2.3679246504563123
Tal2,2.3667764667253306
Suz12,2.3667764667253306
Tasor2,2.366719995271013
Ccm2,2.3663594363973606
Gm47181,2.363196158402622
Dlst,2.359592542621545
Polr3c,2.358682748348073
Arhgef10,2.358069694707799
Syn1,2.357894683843514
Gm1604b,2.3518882789224764
Hs6st2,2.3500680054614778
Chchd7,2.3490785172574085
Zfp493,2.347277979752585
Ipo13,2.3450380321763027
5031439G07Rik,2.344662420918824
Gm38250,2.343456041234657
Osgepl1,2.342640737607449
Xylb,2.3409801394019083
Gm13589,2.337265643141602
Gm2447,2.3363473416993408
Med20,2.3342694430978033
Bcl2l2,2.3326773619318937
Trim3,2.3317881978588133
Plscr4,2.3317881978588133
Myo19,2.331417327047298
Kat2b,2.3306873229504257
Wnk3,2.330239086987024
Zfp626,2.3294024276173766
Atg4a,2.3289020669751
Pcf11,2.328468305635256
Syk,2.328283773829589
Evc,2.3242711288714837
Col16a1,2.3242396816645545
Zan,2.3236707738031033
1700047F07Rik,2.32155400131378
Adnp,2.321171228706564
Kcp,2.319431571407528
Srp54c,2.318405372199573
Dpy19l1,2.316367336948087
Aldh7a1,2.3160454326651605
Oxgr1,2.3140505300965013
4933427D06Rik,2.3137432356890995
Ubr3,2.311802491513643
Mms19,2.311082666683592
Gzmk,2.3104771341187478
Gm28403,2.310169516737787
Col28a1,2.3043308141021237
Gm31508,2.3043308141021237
Gucy1a1,2.3038066208138
Aaas,2.302791153711066
Zp2,2.30219799996733
Emsy,2.301943914606097
Msl1,2.301943914606097
Pdss2,2.301866322423814
Vars2,2.3017610836527616
Mdga2,2.3017610836527616
Zfyve27,2.2920346785556243
Gm44200,2.291380780848885
Mindy2,2.2913463431147485
Gm56790,2.2907140265631085
Gm16685,2.2857470695207573
Pcdhb22,2.2857470695207573
Gm10406,2.285395619844256
Vill,2.2811400525082157
Tspyl2,2.2808519437810126
Pigq,2.279874765669443
Rgs20,2.275824013597518
Gm50304,2.2748793434038905
1110015O18Rik,2.2732657557293847
Wdhd1,2.270797175869351
Rnf144b,2.266864409355575
Tspy-ps,2.266615169805966
Thap2,2.266360046306468
Col26a1,2.265524408442863
Gm36642,2.2624389011849697
Gm42567,2.2612152967645587
Pde1c,2.261192080874379
Atxn7l1,2.2609110035668087
Klhl28,2.2522667034115327
Vmn2r76,2.250849661434649
Wdr48,2.250226545723114
Crebbp,2.249837882268693
Ctnna2,2.2496680199175367
Doc2a,2.2484390613483005
Zfp598,2.24493806966518
Rpgr,2.2440539787256446
Stk36,2.2438328027882175
Cep120,2.2428883625952847
Gm20939,2.2424691477157617
Gm46563,2.2420910829939764
Ankrd52,2.2410443049626707
Astn1,2.239302906488029
Gm14286,2.2372310608181425
Tubgcp3,2.2372310608181425
Gm11732,2.2359135667706282
Stradb,2.2320820442572598
Mbnl2,2.231689978309969
Abcc1,2.2307336898228676
Zfp398,2.229328102721519
Slc2a3,2.22800720864181
Lrp1,2.227918583116431
Brd8,2.2272530740127756
Zfp385a,2.225965545941402
Donson,2.2252243632050157
Gm5106,2.224011238143552
Fat2,2.222516097722252
Gm15155,2.2223929919641754
Gm32926,2.221502591438786
Srsf7,2.2211878481309917
Gm45341,2.219226361850322
Gm28784,2.2190197286232793
Gm13849,2.217641692656181
Map2k2,2.2160473821433406
Ssc5d,2.2155850913569033
Eif2ak1,2.215370659765289
Gm3002,2.214800148352222
Rad21l,2.2138565883067587
Pcdhgb4,2.210576560334744
Vmn2r55,2.208310284677244
Cobll1,2.2081319984296575
D5Ertd579e,2.2079225504324875
Gm42744,2.207683284364896
Rcc1l,2.206030272073554
Trmt1,2.2046584284706188
Vmn1r33,2.2032227032217615
Fbxl5,2.2015567067364525
3300002I08Rik,2.2015567067364525
Ptpru,2.1997072101199997
Trim12c,2.1990106978486312
Shisal2b,2.1987839518015617
Gm14246,2.1987080592876938
Zfp286,2.1983082812562795
Loxl1,2.1971913609137506
Rbm12b2,2.1971311962076996
Agap3,2.196677166421182
Cnnm3,2.1958203686853115
Zeb1,2.195265931730845
Phf14,2.186625602847914
Pi4kb,2.184214784131233
Gm47121,2.1831225387657605
Rasgrp2,2.1829991567577585
Asxl1,2.1797980947828055
Disp1,2.1785533333248965
Bak1,2.1744560249354863
Msh3,2.1744560249354863
Ccdc65,2.1744560249354863
Slc12a1,2.1724800314132966
Pkd2,2.172218403756926
Pxk,2.171689071115782
Col5a2,2.17070483527361
Gm28638,2.17070483527361
Ophn1,2.17070483527361
A830009L08Rik,2.163184973903549
Tjp1,2.158495288511102
Rnft2,2.1569233436816337
Ints1,2.1569233436816337
Syt3,2.154015016049603
Dph5,2.151402039031023
Gm13830,2.1505395266332843
Lrch2,2.1498641494406856
Chodl,2.1466100977043463
Gdpd5,2.1464202575173306
Dock6,2.1429285749328626
C030007H22Rik,2.1423492970621894
Cdk3,2.141137830904567
Mill2,2.137524455903415
Wdr3,2.137087077981578
Dcun1d1,2.135377643860031
BC016579,2.134709870228852
Slc43a2,2.132978690429194
Stimate,2.1307562102586752
Musk,2.1304166736799663
5830416I19Rik,2.129387178136887
Kdm4b,2.128249037833178
St3gal2,2.1282008210046572
Fam184b,2.128104018181383
Akap5,2.1258652969495326
Map2k6,2.124833650055254
Gm4956,2.124833650055254
Ninl,2.124628644172525
Gm15726,2.1242213007058086
Farsa,2.1241568829357456
ENSMUSG00000121307,2.1228714577298975
Gm32200,2.121880744533041
Tctn3,2.114571971614476
Ints13,2.1144177142273017
Galk2,2.1136254030452952
Igfals,2.113227575450678
Naa40,2.1119529873815353
Zgpat,2.1105908995528027
Cerk,2.109135025765432
Cep70,2.1054292573565534
4933412O06Rik,2.1021884394992054
Gm43260,2.1020225196898497
Rufy3,2.101818637419913
Micu2,2.10097770914401
Ciapin1,2.1009236618684395
Htr1b,2.100631942257589
Nos1ap,2.0996098581384697
Gm47591,2.0993236067259406
Edc4,2.0969429668567763
B4galnt4,2.0956272082784744
Or51e1,2.095457888284675
6720489N17Rik,2.093754981199328
Ccdc60,2.0936101926373234
Clcn1,2.0866598567827426
Acvr1b,2.0846586486307475
Kcnip1,2.0833944180514417
Gm45216,2.083236759799952
Gm15941,2.0822333819729217
Parm1,2.079826928486725
Zdhhc22,2.079432280871639
Usp29,2.07801554812571
Poc5,2.07748811404295
Setmar,2.0756888066816974
Rnf123,2.075502834575095
Trpc1,2.0728248668048117
Polr3g,2.07249624376409
Mrc2,2.07249624376409
Col5a3,2.0717476301868687
Pbrm1,2.070687188427375
Slc9a2,2.0705606061332613
Gm39185,2.0702711236970814
Vit,2.069403955861316
Rnf144a,2.0665130214773235
Neto2,2.066410649665323
4933427D14Rik-1,2.0658548664890466
Raf1,2.065142818851045
Pygb,2.0650191147202674
Gm31816,2.0644092306743658
Heatr4,2.0642469954345595
Taf6,2.0638773543076905
Rgs7,2.063388016093038
Gm47557,2.063233623409091
Wdr6,2.061909027981524
Cfap410,2.0607475063705394
Plcd3,2.0604711431792
Clock,2.058710170260837
Aox4,2.055904617007836
Rasgrf1,2.0553498335247156
Snx18,2.051496874919467
Ccnt2,2.047530653677137
Zfp7,2.044284150752431
Xxylt1,2.0413385420661276
Lclat1,2.040906855348272
Tbc1d15,2.0407064494471188
Mtmr14,2.03855761981528
Gm3512,2.038429996463971
Bahd1,2.0377761329344843
Slc12a9,2.0357816569425626
Kcnj12,2.0356048864749807
Cyp2j8,2.034849024126939
Usp40,2.030910775743828
Man1c1,2.029891186602729
Snap23,2.0298709947948166
Gm1604a,2.029097118247384
Gm44577,2.027542317674648
Pigs,2.022608075082104
Tnpo3,2.021954230505662
Ilf3,2.0201971737205087
Cacna1s,2.0183204960691934
E230016M11Rik,2.0172183028869464
Tesk2,2.0171232427388572
Zfp668,2.016151290023742
Gm45554,2.014504288304535
Dctd,2.0144737754430015
Afap1,2.0134361214322007
4930544I03Rik,2.0106184934230096
Nipsnap1,2.0100561123838374
Pxn,2.0098797417449052
Cbl,2.009354143102306
Klhl20,2.0081296009090215
Fbxl12,2.0073654660965228
Zfp972,2.0056833255764115
Snx13,2.002569535006048
Ddx49,2.001541906319278
Scpep1,2.0012710534593783
Oxct1,1.9994119475405012
Marchf3,1.9989979286093655
Gm57304,1.9977674135097878
Pde4a,1.9972265745685713
4933406C10Rik,1.997013198164077
Wwox,1.9967033269736152
Adgrf2,1.9966988044183493
Zfp606,1.9958864804217502
Svep1,1.991721079737356
Gm6410,1.9888192420420479
Guf1,1.9871270128196978
Mybl2,1.9865764355723945
Lta4h,1.9850878656516335
Myom1,1.984230413337632
Colgalt2,1.979821517410503
Arnt,1.9761032593564423
Lrp8,1.9737495383729402
Tcf7l1,1.97176291650641
Mrps9,1.9694413226590501
Dnmt1,1.9686265369120457
Sema6b,1.9682879657073153
Ccdc6,1.968052027455368
Agap2,1.9624363568498522
Txlng,1.9617478280958858
Espn,1.9595227749844968
Ap2a1,1.9579855516182547
Nupl2,1.9567175767897045
Cdc23,1.9561657352185533
Gm38101,1.9553187460384438
Nalcn,1.9553187460384438
Fstl1,1.954993776688282
Gm34045,1.9532473519812739
Cdk16,1.952893359480461
Pla2g4c,1.9523742450495742
Cep131,1.9518408407477932
Gm56573,1.9502838524716464
Fnip1,1.9498345361610798
Ralgps2,1.9488390390126882
Gm14169,1.9488390390126882
9530036O11Rik,1.9487527963503868
Zcchc14,1.9479551244789424
Zfp369,1.947402511543977
Cluap1,1.9467425471036077
Tmem104,1.9437753274237626
Zfp60,1.9430687006582306
Zfp955a,1.942526417625121
Supt16,1.94172771392565
Slc27a4,1.9378711861940188
Gm26673,1.9372681302220145
Pms2,1.9372681302220145
Ofcc1,1.9363321688118382
Was,1.9346370346565116
Zfp455,1.9342058960329414
Zfp341,1.9336664228255496
ENSMUSG00000096808,1.9334424865511004
Safb,1.93035232764477
Agxt2,1.9303048243165681
Gm29296,1.9300253067009527
Gm26843,1.9287158983164585
9530052E02Rik,1.9276673012417935
Sptb,1.9267041299738716
Rps6ka5,1.925182345610298
Lin54,1.9237584022385426
Mbd4,1.9217787021435433
Med26,1.9215465732209602
Pepd,1.9199334057853599
Mbtd1,1.9199333483817764
Gm38085,1.919286047035592
Pcdhb20,1.9183642943498684
A530041M06Rik,1.9173303235704695
Brpf3,1.9139836905816654
Rexo2,1.9122029144856636
4833420G17Rik,1.910349861295853
Zfp983,1.910187809807743
Cyb561,1.9101716441894099
Foxp1,1.9093424173238627
Gm17066,1.9090639098066324
Elp1,1.9085664383388743
Gm26782,1.907139983994601
Mybbp1a,1.9067073639290448
Atp1b3,1.9065173178124954
Pik3r2,1.9053223317368777
Lias,1.9045430407620931
Ipo11,1.9024051948585938
Rbm45,1.9020639375018638
Faxc,1.9006817480610623
Ankrd10,1.900094691598061
Steep1,1.8981359283375323
Wdr45,1.8976709281821629
Ppp2r5e,1.8972168603183044
Anapc2,1.8971589136760345
Tubgcp4,1.8971425341247925
Igflr1,1.8964652351183484
Gm4657,1.8959029696272596
Zmat1,1.8951266755544576
Slx1b,1.8869216577231271
Gm14440,1.8862362393806458
Gnaz,1.8852460247073588
Gm56518,1.8852126379907554
Fhip1b,1.8846118797433389
Zbtb46,1.8840940267468058
Zfp879,1.883478020924937
Slc14a2,1.8823768448591147
Nanos2,1.8822644192432492
Hdgfl2,1.8813357246939926
Gmeb2,1.880843372481873
Kdm3b,1.8806151049230475
Sec24a,1.8771290161855176
Slc38a7,1.8767794071566783
9530026P05Rik,1.8760664874868977
Dlg1,1.872254033009288
Potegl,1.8714716120816621
Gm35722,1.8703237229990417
Phactr2,1.8700467180004317
Gm12069,1.8694907044064657
Gm14403,1.8663450521768017
E2f1,1.8660722394629392
Gm56750,1.8640835824153037
Sema4a,1.8640115260654742
Gm26930,1.8628811485187378
Rhod,1.86133124934044
Zfp609,1.8588016526568687
Ppp2r5a,1.8578008671533457
Clk2,1.8568037911251443
Recql5,1.8561844375623462
Lgr5,1.8546742875550393
Sacs,1.8529463054315365
Has2os,1.8516941377490566
4933407K13Rik,1.8472350792047858
Chrna4,1.8462231766965937
Klhl4,1.8458862450188145
Or52i2,1.8446868095556774
Myo1f,1.8442579499641698
Rbl1,1.8397245299064628
Syt12,1.8387436969640194
Pank1,1.8385410378576945
Kir3dl1,1.8379870985579916
Rfc2,1.8365562525157177
Akap17b,1.8363786363415602
Slc37a4,1.8353625395264286
C1qtnf7,1.835223464642955
Ano8,1.8331695054931383
Slc30a8,1.831188106170312
Cwc27,1.8247877513589774
Macir,1.823579434882358
Hdac7,1.823579434882358
Cdc6,1.8233533611087511
Sppl3,1.8211239536109192
Pid1,1.8196384263425842
Pkn1,1.818912447901126
Gm47814,1.8141263087000599
Erlin1,1.8139500155021124
Calcoco1,1.813737493408935
Crnde,1.8102036122871192
Insl5,1.8094095144596345
Klhl41,1.8065885908218848
Akt2,1.8036268756201594
Abcg4,1.8026307980349692
Nap1l1,1.8023883846479245
Chml,1.8019741460795322
Kcnk3,1.8008726328686901
Nr4a1,1.7982074852800074
Erap1,1.7975739606269914
Pip4k2c,1.7972910376582145
Gm57142,1.7953572426632327
Hdx,1.7936065121106701
Prkaa1,1.7935574203928184
2310026L22Rik,1.7932406187161931
Slc16a3,1.7924186643206972
Slc22a1,1.7918541792480371
Tmem200a,1.7908165552759805
Tbc1d22a,1.7898244366868228
Luzp4,1.7852445122211114
Slc26a11,1.7841237055573693
Gm56521,1.7821442843005975
Pakap-1,1.7810067720757927
Szt2,1.7800718641536508
Gm15581,1.7778819665895869
9430014N10Rik,1.7742028350767853
Clstn1,1.771792842014107
Gm52965,1.7687583818041916
Atosb,1.768491159668579
Ppm1m,1.7680587089412851
Ak3,1.7677009724469241
Tnfrsf23,1.7616912746712587
Gm37986,1.7615467004578627
Cfap44,1.7615467004578627
Crybg1,1.7599142213022292
Polh,1.759006379815823
Rab43,1.7583868114492256
B230217O12Rik,1.7580049830909794
Zmat4,1.754031113735922
Prkcd,1.7532700266034822
Gm3604,1.753174764498003
Pot1a,1.7528923625967674
Gm57295,1.7503686419356286
9330159M07Rik,1.7499924032358647
Myo1a,1.748816703422583
Rab3ip,1.7486930087902017
Cyria,1.7486303572179756
Tnn,1.7469119870184533
Gm45570,1.7464397761497956
Pigu,1.7464397761497956
Popdc3,1.7449177418972401
Nrxn2,1.7402917045406148
Phf10,1.7387555314822087
Ulk2,1.7385368929663583
Pip5k1a,1.7381363657550628
Gm32515,1.7377694545378277
Spop,1.7362705360647441
Gm56636,1.7358318860834752
Rbms2,1.7349812301658916
Setd1b,1.7340490050321704
Klc1,1.7335695096688426
Casp4,1.731071465989453
Gm48693,1.731071465989453
Saa3,1.7308763380280991
Gm15991,1.7306758868467458
Gm12756,1.7301149202786124
Myo5c,1.7291100255941239
Slc22a5,1.7290478499559938
Fbxl18,1.728915196272594
Herc6,1.7287268827317173
Lgi4,1.7268213769170466
4930488L21Rik,1.7263404027417368
Lig1,1.726294606750403
Prr12,1.7253587581229513
Frmd7,1.7241203572821648
Zfp446,1.7227933752270055
Brcc3,1.722266385134583
Gm15859,1.7221920505144772
Ssh3,1.7213387658889752
Adam19,1.720805949514228
Nalf1,1.7205341213445422
Egfl6,1.7199701482864977
Or8b1c,1.7198452543538965
2610316D01Rik,1.7195694147044323
Bcas3,1.7193794193759668
Gm34081,1.7187374165054747
Tnni3k,1.71770149731126
Tgm3,1.7172800764997547
Gm13839,1.7171255213965955
Fam168a,1.7165810679416649
2010315B03Rik,1.7159196708827185
Scube2,1.7131917858234018
Tpp2,1.7131917858234018
Snx32,1.7128482987752507
Sp1,1.712177038648654
Mroh3,1.7112117854141171
Slc41a2,1.7110364205463304
E130006D01Rik,1.7096413027084871
4921509O07Rik,1.7096413027084871
Tecrl,1.709535356593681
Itgb1bp2,1.7089249308658876
A530058N18Rik,1.708437634377173
Map3k12,1.7083997372534963
Khnyn,1.7080887112169003
Nf2,1.706686154222612
Chia1,1.7066111144068816
Sfrp4,1.706028087714887
Ncoa3,1.706028087714887
Cnnm1,1.70380062362161
Abcc4,1.7025504736144779
Ralb,1.7020236551000822
Srsf4,1.7020236551000822
Pcdha10,1.7019008867179777
Gm11190,1.701084519363138
Ptprh,1.7000800280270632
A330032P22Rik,1.6992002218157471
Plcxd3,1.6986713793203039
Mrnip,1.697700757053855
Gm46392,1.696808722525542
Scfd1,1.6965375461592989
Zscan20,1.6954149306829411
Ankle2,1.6953046012367423
Wnt7a,1.6931543848881787
Inhbb,1.692287297103949
Dis3,1.6911643617189833
Tonsl,1.6908294514317104
Tmem45a2,1.6908294514317104
Mfsd11,1.6903794015847295
Lars,1.6899133351200344
Wwc2,1.689195657203684
Gm56763,1.688493398359828
Scap,1.6884765339835226
Nectin3,1.6878667689741509
Hsf2,1.687528178255124
Tnks2,1.6856937289825615
9230112J17Rik,1.6847314535171465
Nkain2,1.684391362457911
Pdpk1,1.6831013860898523
BC035044,1.6827272184302877
1700022A22Rik,1.6804612873586198
Zfp938,1.6784597435934465
Exosc10,1.677950167896094
Zw10,1.6732488685910047
Cfap95,1.6725762150202876
Itpr3,1.671968567265465
Pou5f2,1.6715817976032858
Ttc7,1.6707385400818053
Ing3,1.6700703081658566
Gm39075,1.6700703081658566
Dus2,1.669165699323255
Lats1,1.668920849730567
Gm44644,1.6686589851902704
Srpk2,1.6679227014640414
Tmem132e,1.667362645334846
Fam91a1,1.6672089287866105
Fgd1,1.66415980108515
Tor1b,1.6639984212468086
Mau2,1.6634620056369533
Map3k2,1.6632067777446224
Glt1d1,1.6625123198033818
Gm38190,1.6623935612470966
Fer,1.662230902537069
Aanat,1.661258744462055
Rapgef6,1.660149071659115
Cert1,1.6593072853711488
Lyrm1,1.6584677696321157
Chd1l,1.6583186371291039
Pla2g5,1.65831170103535
Habp4,1.6581406410865216
Med23,1.6575667685004232
Nyap1,1.6575667685004232
Lypla1,1.6571800197780464
Gal3st2b,1.6557422417691283
Dcun1d2,1.6556533087019352
Trem3,1.6518637568912213
Gm38642,1.6513537467256205
Or1j15,1.6507934118088492
Abcd1,1.6494886611480037
Igf1,1.6472784456544596
Cenpe,1.6462962415553046
Rmrp,1.6459639820451748
Etv3,1.6442482324628882
Fancg,1.6442476436211424
Sfta3-ps,1.6431188607655094
Greb1l,1.6429550458128925
Tacc2,1.6415023453615039
D030018L15Rik,1.640471000732848
Dgat1,1.6391234238965422
Parp8,1.6355326606540692
Pcdhb19,1.6350686453520091
Abcc8,1.6333183503325266
Per1,1.631723882486134
Gm45591,1.6316799948216654
Gen1,1.6309744410447982
Ifi203,1.6294961655498548
Sgf29,1.6292396064399688
C130026L21Rik,1.626437762010161
Nfkb1,1.6257123381351672
Ftl1-ps1,1.624899825632058
Ciart,1.6221475537386654
Gm56549,1.6211690489311574
Dcaf11,1.6203664488437424
Tbck,1.6199852042949934
Tacc3,1.6199852042949934
Gm28050,1.6185579381399944
Srrt,1.6172918435002899
Gm14033,1.6149270227808783
Mgll,1.6147033935608992
Gpr173,1.6145131033603204
Tab3,1.6135711809441569
5730420D15Rik,1.6130757541635266
Gm35281,1.6122852181800127
2810407A14Rik,1.6122202284636804
B230334C09Rik,1.6106237461939152
Ercc5,1.6095644948632346
Gm42812,1.6094790477634322
Alkbh8,1.6081439459984535
Mgrn1,1.6064314748464135
Gm50070,1.6050171875123032
Cdk5rap2,1.6050171875123032
Radil,1.6027657734992053
C430049B03Rik,1.6021597007048447
Sptbn5,1.5994233916017746
Wdr33,1.5989149154359743
Trnp1,1.5975927458690253
4930467D21Rik,1.5969510493313854
Bdkrb2,1.5942783672287222
Tlcd4,1.5942783672287222
Vmn2r71,1.594038698810358
Gdap1l1,1.5931663307389645
Gm39027,1.59296874851835
Bbs4,1.5911552936497901
Adamts17,1.5911552936497901
Gm32786,1.5904827154341632
Ptp4a2,1.5900213886239452
Jmy,1.5875213034899787
Gm35019,1.5870317737324868
Gm12198,1.5865853572628166
Prr3,1.5859306187574047
Adamtsl1,1.585620045533233
Plk3,1.5842879928586389
Anks6,1.5831600477046537
Podn,1.5819850772600215
Gtpbp8,1.5819850772600215
Cul7,1.5819850772600215
Bsdc1,1.5787276343520582
Gm28590,1.5781272690306465
Baz1b,1.5773804510897165
Vmn2r87,1.5773804510897165
Lsp1,1.5763541255666211
BC051537,1.5758965880059943
Coro7,1.5753984996026633
Eya3,1.574449379725215
Rab3gap1,1.5717939431339447
Hs6st1,1.5704886477861153
Recql4,1.569941598118932
Mex3a,1.569297325936307
Lmbrd2,1.5689157792952828
Amhr2,1.5684442930110947
Phrf1,1.5684442930110947
ENSMUSG00000121304,1.5682654026512204
Ulk1,1.5669513690382275
Lgi3,1.5669296653652771
Ankfn1,1.566341715546848
Capn6,1.5659321483604205
Gtpbp2,1.5651949189217924
Pate13,1.563838797542897
Apbb3,1.5626402196351181
Dbn1,1.5622345633248769
Gm50306,1.5600473014325713
Btbd8,1.5581966733204553
Ppox,1.557215590151676
Atad3a,1.5559812075556678
Utrn,1.555495822529801
Cyp4x1,1.5539200813365206
Ctdp1,1.5524607621733177
Mta3,1.552352818214537
Sumf2,1.5520658002773096
Gm10649,1.5520658002773096
Gm49932,1.5520658002773096
Urb1,1.5518209707108876
Gm32856,1.5513775322409977
Hsd17b4,1.550962429371683
Gm12737,1.550962429371683
C130074G19Rik,1.5506365804144941
Pfkfb4,1.5500093759704652
Mta1,1.5482044745699484
Hpse,1.5470835914886094
Phka2,1.5462762498501677
Ak5,1.546115948882586
Gm41496,1.545600380884807
Rpap3,1.545600380884807
Fam20a,1.544761895067781
Sart3,1.544508385176347
Traf2,1.5417829846806936
Zfand4,1.5408736635584142
Gm49965,1.5399108713332024
Gm34471,1.539609317696081
Soat1,1.5395256044312147
Unc5d,1.5378177033374776
Gm56866,1.5369134400024171
Ccdc171,1.5360778024581454
Gm20045,1.5352396125826426
Cntf,1.533883825846109
Spag5,1.531130158772839
Prx,1.529742240938261
Fzd10os,1.527965271469438
Plk4,1.5273173032091194
Hbs1l,1.526633364711516
Tbc1d17,1.5265371722417562
Srd5a2,1.5261351597262622
mt-Co3,1.522951729959737
Rell1,1.5229128969237615
Hrh1,1.522414390030595
Slc4a1ap,1.5183235755252342
Rc3h2,1.5183134836006151
Med1,1.5179303113876201
Zmiz2,1.516178969846836
Lpcat1,1.5160337434800164
Glipr2,1.5152370345001065
Gnrh1,1.515034092989357
4930404H11Rik,1.5150263149453336
Scn4b,1.5137890820587503
Ska3,1.5130280746121314
Sgip1,1.512865169940309
Slc25a32,1.512865169940309
Eqtn,1.512390913041956
Polr2a,1.5108216665436998
Gbp5,1.51023928397963
Tmem25,1.5097245042336362
Ctdspl2,1.5094678105536607
Fkbp15,1.508078231751253
Zfp90,1.5079683067499157
Hgs,1.506455315039754
Elmo1,1.5046885724491572
Npbwr1,1.5021395314925086
Gm43149,1.5020211797551943
Zfp189,1.5013052281424824
Dctn2,1.5005705247958505
Kdm6b,1.5005705247958505
Castor2,1.4996721973908864
Mrps6,1.4984937568391412
Gm56858,1.497550483613934
Trps1,1.497308515326462
