names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_BAM NN (for_DEGs),mean_expr_Rest (for_DEGs)
Lmbr1,-3.2776468,-1.359159,0.001046762650973339,0.021487022484074574,0.1111111111111111,0.5296014908256881,0.20677373,0.46327516
Dnah9,-3.2779334,-2.8058205,0.0010457006233660826,0.02148163283627419,0.037037037037037035,0.4150301032110092,0.06610041,0.39057437
Fam118b,-3.2802618,-2.6535163,0.0010371085371100484,0.021321427997052028,0.037037037037037035,0.4153884747706422,0.05367187,0.2978283
Hpca,-3.280787,-28.478975,0.001035178865313224,0.021298052152347875,0.0,0.3647147362385321,0.0,0.3178221
Ubap2,-3.2812288,-2.0596087,0.0010335587590580367,0.02128101444895743,0.037037037037037035,0.4167144495412844,0.07972699,0.29711378
Tbcel,-3.2825181,-2.5061386,0.0010288432110593015,0.021200166473284838,0.037037037037037035,0.41610521788990823,0.05827109,0.29332045
Cnot7,-3.2826614,-1.4134281,0.0010283204921666745,0.021200166473284838,0.07407407407407407,0.47211869266055045,0.14958623,0.35753185
Nr2f1,-3.283187,-2.707225,0.0010264059583177097,0.021182433256526006,0.037037037037037035,0.41499426605504586,0.05827109,0.3306363
Afg3l2,-3.2836168,-2.116784,0.0010248419758434781,0.021166413444207728,0.037037037037037035,0.4168219610091743,0.076601304,0.29661372
Nos1ap,-3.2844524,-1.6244268,0.001021807210836296,0.02111996904243944,0.25925925925925924,0.7005805619266054,0.4498866,1.0122114
Clip1,-3.2862315,-1.3113943,0.0010153751714095196,0.021003180027539488,0.18518518518518517,0.6516628440366973,0.34753323,0.70871
N4bp2l1,-3.2870793,-2.1231723,0.001012323441840317,0.020956187120376977,0.037037037037037035,0.41753870412844035,0.076601304,0.297752
Rprd1a,-3.2872226,-0.9952314,0.0010118084960611918,0.020956187120376977,0.14814814814814814,0.5959002293577982,0.32555902,0.56932276
Ube2h,-3.2893717,-1.2072166,0.0010041133482282022,0.020818306841737494,0.18518518518518517,0.6507669151376146,0.35668075,0.68791074
Mfsd6,-3.2899687,-1.8666888,0.0010019854422456973,0.02079023075918292,0.07407407407407407,0.4703268348623853,0.11540756,0.3688943
Kpna3,-3.2902193,-1.3549987,0.0010010929672209833,0.020787765092138966,0.14814814814814814,0.5828196674311926,0.2498876,0.54589933
Apba1,-3.2903626,-1.5166128,0.0010005833119599852,0.020787765092138966,0.25925925925925924,0.7297520068807339,0.48972574,1.0324357
Khdrbs2,-3.2906253,-1.5958784,0.000999649567789799,0.020787765092138966,0.2962962962962963,0.7139478211009175,0.6197116,1.2794704
Septin8,-3.2906373,-1.7784913,0.0009996071440462656,0.020787765092138966,0.07407407407407407,0.4703268348623853,0.12390202,0.3733015
Ttc19,-3.2909358,-1.4664346,0.0009985470920027821,0.020787765092138966,0.14814814814814814,0.588302752293578,0.24178137,0.5629407
Nek9,-3.2912343,-2.0015936,0.0009974880807605477,0.020787765092138966,0.037037037037037035,0.4180404243119266,0.08159014,0.29298344
Agfg2,-3.2917476,-28.067684,0.0009956690133758625,0.020771449060100484,0.0,0.3659331995412844,0.0,0.24789739
Tmem150c,-3.2923565,-2.61062,0.0009935154964822149,0.02074262734302806,0.037037037037037035,0.41732368119266056,0.05827109,0.31223303
Nudcd1,-3.2927148,-28.007792,0.0009922507370888122,0.0207323307197328,0.0,0.3660407110091743,0.0,0.23892923
Itpr1,-3.2928224,-1.6278338,0.0009918716000509547,0.0207323307197328,0.2222222222222222,0.6709432339449541,0.41120204,0.9446514
Fbxl3,-3.2935266,-2.003364,0.0009893894659389866,0.020704746845623498,0.037037037037037035,0.41821961009174313,0.08442645,0.30246773
Syt7,-3.2935624,-1.4284964,0.0009892634095090469,0.020704746845623498,0.18518518518518517,0.6363962155963303,0.36382478,0.77985734
A330102I10Rik,-3.2956998,-2.446334,0.000981768899907564,0.020577324758593016,0.037037037037037035,0.41829128440366975,0.072447896,0.3432479
Zfp280c,-3.2960103,-1.4862653,0.0009806846951198988,0.020570646181008338,0.07407407407407407,0.47348050458715596,0.15052687,0.37508348
Elapor2,-3.2960818,-1.8906219,0.0009804346515124983,0.020570646181008338,0.07407407407407407,0.4715094610091743,0.12913778,0.4128575
Arel1,-3.2969177,-1.9178063,0.0009775218347864885,0.020536365676867042,0.037037037037037035,0.41850630733944955,0.087914996,0.2980471
2210408I21Rik,-3.2975147,-1.5614762,0.0009754461598583472,0.02050879367401705,0.2222222222222222,0.7035192087155964,0.4483567,0.9820022
Uchl3,-3.2986846,-2.9574704,0.0009713896715733745,0.020439499197475782,0.037037037037037035,0.41574684633027525,0.043398507,0.29604083
Spred2,-3.2997472,-1.4540954,0.0009677192595183905,0.020378226099732877,0.18518518518518517,0.6527379587155964,0.3524693,0.76908755
Ywhah,-3.30241,-1.3029569,0.0009585789436366102,0.020201581345502526,0.14814814814814814,0.5781608371559633,0.28453115,0.59448516
Frmd3,-3.303353,-28.268524,0.0009553601220264039,0.02014954982641246,0.0,0.3672233371559633,0.0,0.28016627
Tmem132a,-3.310123,-28.281258,0.0009325500936351207,0.019683912816948698,0.0,0.3679759174311927,0.0,0.28233084
Hspa12a,-3.3118064,-1.3346872,0.0009269566358100663,0.01958123019199409,0.1111111111111111,0.5346903669724771,0.21872605,0.48035952
Rab30,-3.3122363,-1.6667026,0.0009255335089351617,0.019566550263641066,0.1111111111111111,0.5277737958715596,0.17435582,0.4729667
Abi2,-3.3123677,-1.6207223,0.0009250990685723048,0.019566550263641066,0.25925925925925924,0.7561639908256881,0.50472754,1.1049386
Stk39,-3.3137047,-1.588568,0.0009206864192371387,0.019494754992042486,0.18518518518518517,0.6392631880733946,0.2966761,0.71232647
Zfp365,-3.315281,-28.164885,0.0009155108381431103,0.019400454432890672,0.0,0.3685493119266055,0.0,0.26308474
Nrn1,-3.31546,-3.0154972,0.000914924412972341,0.019400454432890672,0.037037037037037035,0.4166427752293578,0.051674455,0.3568669
Runx2,-3.3155675,-1.7485642,0.0009145727249734391,0.019400454432890672,0.1111111111111111,0.5165567660550459,0.20362844,0.56467956
Inpp5a,-3.3168929,-28.094624,0.000910245527703061,0.019334622394767787,0.0,0.368728497706422,0.0,0.2520283
Ube2d1,-3.31743,-2.2498395,0.0009084966698967642,0.019312741708960485,0.037037037037037035,0.4205131880733945,0.07471928,0.31408155
D630045J12Rik,-3.3189702,-1.4294295,0.0009035005209048434,0.019221741090034158,0.1111111111111111,0.529350630733945,0.2025329,0.4729199
Shank3,-3.319603,-2.922601,0.0009014552295828984,0.01919342473763271,0.037037037037037035,0.41918721330275227,0.043398507,0.28990245
Nr1d2,-3.3207493,-2.749116,0.0008977614730873375,0.019129937178316223,0.037037037037037035,0.419509747706422,0.051674455,0.30493972
Slc24a4,-3.3223732,-28.286308,0.0008925526612440088,0.019034039688592474,0.0,0.3693377293577982,0.0,0.28319332
Sos1,-3.3224447,-1.2592907,0.0008923235072081313,0.019034039688592474,0.14814814814814814,0.5951834862385321,0.27693608,0.5674762
Arcn1,-3.3226955,-28.0886,0.0008915218974722118,0.019034039688592474,0.0,0.36937356651376146,0.0,0.25109932
Slf2,-3.323376,-1.3121933,0.0008893494631785591,0.01901099449133483,0.14814814814814814,0.5957210435779816,0.26657063,0.5644958
Prkaa2,-3.3245819,-1.2611043,0.0008855121089098421,0.018959131766061718,0.07407407407407407,0.47806766055045874,0.1823353,0.39163473
Ptpn12,-3.3249042,-1.380206,0.0008844888846976731,0.01895232562346609,0.14814814814814814,0.596473623853211,0.26741034,0.5866958
Dmtn,-3.325764,-2.44228,0.0008817656429210896,0.018909052534149783,0.037037037037037035,0.42126576834862384,0.061735686,0.29721686
Tro,-3.3262415,-28.10388,0.000880256091557201,0.018891758131103827,0.0,0.3697677752293578,0.0,0.25346056
Gopc,-3.3270774,-2.4951665,0.000877620140288116,0.018850242341759933,0.037037037037037035,0.42101490825688076,0.061671242,0.3064872
Sfxn5,-3.3302534,-2.692633,0.000867670123220376,0.018651436968745203,0.037037037037037035,0.42019065366972475,0.061338767,0.34285533
Crtac1,-3.330301,-2.2592254,0.0008675213003649174,0.018651436968745203,0.07407407407407407,0.46839162844036697,0.10506975,0.42551664
Kcnq1ot1,-3.3307786,-1.5894194,0.0008660343730198949,0.018646108656285718,0.4074074074074074,0.8039349197247706,0.842084,1.6045977
Arhgef7,-3.33091,-1.5913761,0.0008656258824855413,0.018646108656285718,0.1111111111111111,0.531608371559633,0.17231444,0.44895104
Rnf121,-3.3330114,-28.014969,0.0008591142839506304,0.01852680642837355,0.0,0.3705203555045872,0.0,0.239989
Map1a,-3.333477,-2.980663,0.000857677534270971,0.01851067899265943,0.037037037037037035,0.41847047018348627,0.05367187,0.36132747
Iqce,-3.333656,-28.005388,0.0008571255317834421,0.01851067899265943,0.0,0.37059202981651373,0.0,0.23857598
Rgs6,-3.3341455,-2.1062763,0.0008556184054938345,0.018495950567674443,0.1111111111111111,0.5124713302752294,0.23711045,0.7664667
Mgll,-3.335256,-1.7292902,0.0008522089068682653,0.01843707997387302,0.07407407407407407,0.47552322247706424,0.14967947,0.42875785
Pde8b,-3.3359485,-1.5669487,0.0008500889367813605,0.01840603523877128,0.18518518518518517,0.6391198394495413,0.3284662,0.7664121
Pcsk5,-3.3370829,-2.5132687,0.0008466271354145425,0.01834586381337803,0.07407407407407407,0.4634461009174312,0.12653954,0.57105196
Rtn4rl1,-3.3372262,-2.4947665,0.0008461907865402086,0.01834586381337803,0.037037037037037035,0.4224483944954128,0.071257405,0.3480396
Tnpo1,-3.3373933,-1.2168194,0.0008456819764804349,0.01834586381337803,0.18518518518518517,0.6690797018348624,0.3892624,0.74485344
Dhx30,-3.3379545,-1.3727113,0.0008439759030153875,0.018332766785790995,0.1111111111111111,0.535980504587156,0.19870315,0.45059097
Slc9a7,-3.3407483,-1.320946,0.0008355292461040838,0.018163973173799947,0.1111111111111111,0.5396717316513762,0.21980445,0.47881773
Sugp2,-3.3407602,-2.2574909,0.0008354933181458875,0.018163973173799947,0.037037037037037035,0.42338016055045874,0.06874928,0.29288915
Ephb2,-3.3423603,-28.11793,0.0008306919129092311,0.01808808079406081,0.0,0.37155963302752293,0.0,0.25564945
Psmb2,-3.3423722,-1.3219068,0.0008306561779438026,0.01808808079406081,0.07407407407407407,0.4795011467889908,0.16704206,0.3746641
Cdip1,-3.3426468,-1.2909898,0.0008298346672231887,0.01808808079406081,0.1111111111111111,0.5319667431192661,0.20732805,0.4470847
Kcnj6,-3.3432915,-1.6132023,0.000827908864087002,0.01807919205432071,0.18518518518518517,0.6330633600917431,0.35269037,0.8301897
Sfswap,-3.343387,-1.283641,0.0008276239127868575,0.01807919205432071,0.14814814814814814,0.6006665711009175,0.2828013,0.58539844
Kcnk9,-3.3436496,-28.149582,0.0008268407657761517,0.01807919205432071,0.0,0.37170298165137616,0.0,0.2606409
Spink10,-3.3440795,-2.7385635,0.000825560735249835,0.018078905424745776,0.037037037037037035,0.4231293004587156,0.05658097,0.32823247
Msantd2,-3.3474824,-1.7274492,0.0008154918577051879,0.017872974075479935,0.07407407407407407,0.4789994266055046,0.1289159,0.37544012
Chrna7,-3.3492613,-2.1521196,0.0008102732492991388,0.017773095680545192,0.07407407407407407,0.4754157110091743,0.12499487,0.46486142
Lix1,-3.3500972,-28.291338,0.0008078322679589036,0.017734030261483447,0.0,0.3724197247706422,0.0,0.2840537
Zer1,-3.3510642,-2.971099,0.0008050162207928732,0.017686660550044565,0.037037037037037035,0.4219108371559633,0.043398507,0.2984689
Rps6ka2,-3.3510761,-2.6078079,0.0008049815117731571,0.017686660550044565,0.037037037037037035,0.4242044151376147,0.061671242,0.3276959
4632427E13Rik,-3.3519716,-1.4508314,0.0008023822895700652,0.017657667584559913,0.14814814814814814,0.5899154243119266,0.24101073,0.55676395
Orc2,-3.353118,-2.7390018,0.0007990666496911366,0.017599115473115445,0.037037037037037035,0.4234518348623853,0.051674455,0.30310127
Nckap5,-3.3531775,-1.670069,0.0007988943089704953,0.017599115473115445,0.14814814814814814,0.5743620986238532,0.278746,0.7045934
Lrrc8b,-3.3537626,-1.5276935,0.0007972071944466624,0.017586992869279,0.07407407407407407,0.48032540137614677,0.15136082,0.38605812
Cpne7,-3.3548849,-3.3546896,0.0007939799412469459,0.017530189828517204,0.037037037037037035,0.4180045871559633,0.05367187,0.44727844
Tulp3,-3.3555775,-28.110733,0.0007919947106489454,0.01750073838415885,0.0,0.37302895642201833,0.0,0.25452632
Camsap1,-3.3560789,-1.403479,0.000790560006898716,0.0174834134859,0.07407407407407407,0.4812571674311927,0.15888445,0.37537777
Cep85l,-3.3564134,-1.320753,0.0007896048782548403,0.01747667469415779,0.1111111111111111,0.5370197821100917,0.22428167,0.4873812
Cacna2d3,-3.3565087,-1.6894313,0.0007893321811444593,0.01747667469415779,0.3333333333333333,0.7467746559633027,0.7522004,1.5298945
Cwc27,-3.3585145,-1.4916278,0.0007836256952871816,0.01737295580228265,0.14814814814814814,0.5960077408256881,0.25156,0.59019184
Alcam,-3.3593981,-1.619578,0.0007811242930776843,0.01733179996283846,0.3333333333333333,0.7198609518348624,0.5677218,1.2084846
Crmp1,-3.3595414,-2.053412,0.0007807193593897616,0.01733179996283846,0.07407407407407407,0.47688503440366975,0.10506975,0.3783459
Usp54,-3.3605802,-2.940659,0.0007777894125286223,0.017286353610127446,0.037037037037037035,0.4218033256880734,0.05367187,0.35300007
Fubp1,-3.3607235,-1.0618289,0.0007773860839277143,0.017286353610127446,0.18518518518518517,0.6758170871559633,0.42825013,0.7495085
Map2k6,-3.3613324,-1.8681467,0.0007756741024579785,0.017267906489681756,0.07407407407407407,0.47580991972477066,0.12706186,0.40186933
Arf3,-3.3617742,-1.3640916,0.0007744342680722139,0.01725460098101193,0.1111111111111111,0.5370914564220184,0.21458322,0.4800226
Edem3,-3.3618338,-1.9986792,0.0007742668640610778,0.01725460098101193,0.07407407407407407,0.47839019495412843,0.10534633,0.3674007
Atl1,-3.3622398,-1.5772756,0.0007731294073859249,0.01725414217313937,0.1111111111111111,0.5363030389908257,0.18150796,0.46618435
Nlgn3,-3.3636367,-28.144188,0.000769227061630938,0.017181322648398424,0.0,0.3739248853211009,0.0,0.25978443
Dync1i2,-3.36538,-1.6929253,0.0007643831154889631,0.01708733303925827,0.25925925925925924,0.7355934633027523,0.4379047,1.0211773
Gk,-3.365571,-28.155743,0.0007638539974986592,0.01708733303925827,0.0,0.37413990825688076,0.0,0.26162204
Brsk1,-3.3675053,-28.054602,0.0007585157973766107,0.01698443289625794,0.0,0.37435493119266056,0.0,0.24591427
Gnl3l,-3.3678396,-2.618851,0.0007575966640309253,0.016978000302344424,0.037037037037037035,0.42517201834862384,0.058125637,0.3130743
Vamp4,-3.3692007,-1.9679348,0.0007538651449352403,0.01690847783339725,0.037037037037037035,0.426963876146789,0.09013518,0.31407723
Dync1h1,-3.3698573,-1.5004541,0.0007520709606057794,0.01688232807976382,0.18518518518518517,0.6480432912844036,0.2982277,0.6846626
Ogfod1,-3.3718512,-2.5708518,0.0007466474348352099,0.016788633116336476,0.037037037037037035,0.4263546444954128,0.058125637,0.3042395
Exoc5,-3.3719468,-1.2994331,0.0007463885391438357,0.016788633116336476,0.14814814814814814,0.5963661123853211,0.27053043,0.56794274
Zc3h7a,-3.372114,-1.255791,0.000745935672283016,0.016788633116336476,0.1111111111111111,0.5381307339449541,0.2185955,0.45960453
Srrm3,-3.3765078,-1.5524521,0.0007341228642153145,0.01654855818914891,0.14814814814814814,0.6003440366972477,0.2589247,0.62425435
Baiap2,-3.3774152,-1.6299222,0.0007317050129279172,0.016507904028021107,0.1111111111111111,0.5376290137614679,0.19109528,0.5018188
Man1a2,-3.3791943,-1.4177165,0.0007269862044488737,0.0164152263139002,0.18518518518518517,0.6622706422018348,0.36285725,0.77410537
Zswim5,-3.380436,-1.9061508,0.0007237093086675877,0.01635497823708838,0.07407407407407407,0.48218893348623854,0.13173133,0.423787
Trp53bp1,-3.3805315,-1.4565398,0.0007234578089743002,0.01635497823708838,0.1111111111111111,0.5422520068807339,0.19374415,0.46167687
Ubxn7,-3.3807344,-2.4237635,0.0007229236416937298,0.01635497823708838,0.037037037037037035,0.4275372706422018,0.06757714,0.31854865
Ttc21b,-3.3817375,-1.9170539,0.0007202896009050744,0.016318871480876348,0.037037037037037035,0.4286840596330275,0.09345025,0.31476104
Zdhhc21,-3.3829076,-1.1948923,0.0007172278235829464,0.016263216556686725,0.1111111111111111,0.5449397935779816,0.23577368,0.47542083
Tmx4,-3.3850448,-1.0190781,0.0007116665856196964,0.016150744219257804,0.14814814814814814,0.6029959862385321,0.3337788,0.58946204
Zfhx2,-3.3853433,-1.54525,0.0007108930728635358,0.016146827445345062,0.07407407407407407,0.4846616972477064,0.14616214,0.3779786
Lancl1,-3.3893788,-2.6530793,0.0007005115689580208,0.015924488881473787,0.037037037037037035,0.42796731651376146,0.05658097,0.31200403
Cacna2d1,-3.3896892,-1.3700974,0.0006997188558250197,0.01591993704997314,0.5555555555555556,0.8276232798165137,1.1618419,1.8984996
Tecpr2,-3.390119,-2.0501723,0.0006986226292184296,0.015908466141609495,0.07407407407407407,0.48129300458715596,0.10534633,0.37850964
Ppp2r3a,-3.390549,-1.2235429,0.0006975279988434358,0.015897012153454723,0.14814814814814814,0.604644495412844,0.33353463,0.6546588
Car10,-3.3912654,-1.8325193,0.0006957071563031541,0.015868973930276527,0.25925925925925924,0.6391556766055045,0.50388134,1.2039647
Myo9a,-3.3914206,-1.5003583,0.0006953132231094827,0.015868973930276527,0.3333333333333333,0.8034690366972477,0.6972113,1.3486397
Syt11,-3.3918624,-1.2781796,0.0006941931630042211,0.015861369294152567,0.25925925925925924,0.7941155389908257,0.5955834,1.0900553
Cabp1,-3.392328,-28.15746,0.0006930143745602339,0.0158479116973902,0.0,0.37711439220183485,0.0,0.26189613
Ralgapa2,-3.394919,-1.6536865,0.0006864893777435364,0.015725464262548016,0.25925925925925924,0.7077838302752294,0.43073553,0.99101573
Dcun1d5,-3.395086,-2.0534186,0.0006860703773320812,0.015725464262548016,0.037037037037037035,0.4297950114678899,0.08442645,0.31164044
Nr2c2,-3.3984053,-1.1706622,0.0006777992936123204,0.015552918035322843,0.14814814814814814,0.6106651376146789,0.3133015,0.60337216
Qser1,-3.398453,-2.5469275,0.0006776809645522793,0.015552918035322843,0.037037037037037035,0.4294008027522936,0.061735686,0.31637636
Brd9,-3.4029186,-1.5374442,0.0006667016517256998,0.01533756282694311,0.1111111111111111,0.5445455848623854,0.2001733,0.49670848
Cryzl1,-3.4035394,-1.3401374,0.0006651882794840232,0.015315860385377638,0.07407407407407407,0.4868836009174312,0.16731615,0.3791915
Lrrtm3,-3.4037304,-1.8236969,0.00066472326947216,0.015315860385377638,0.18518518518518517,0.6276161123853211,0.38799003,0.98505294
Brinp2,-3.4060705,-1.548275,0.0006590513731193658,0.01520060978173164,0.1111111111111111,0.5463374426605505,0.25113174,0.60700816
Mgat4c,-3.4062498,-1.6893197,0.000658619158535829,0.01520060978173164,0.4074074074074074,0.7359518348623854,0.74915534,1.5253166
Vps35l,-3.4064288,-1.9151224,0.000658187207542448,0.01520060978173164,0.07407407407407407,0.48423165137614677,0.11540756,0.37937078
Tmod2,-3.4070497,-1.3047634,0.0006566918161336949,0.015185291824020982,0.18518518518518517,0.6638474770642202,0.3619026,0.73104686
Dlg1,-3.4105003,-1.506273,0.0006484383041930788,0.015020290718679333,0.25925925925925924,0.7754085435779816,0.61363536,1.2256815
Rc3h2,-3.4120643,-1.224975,0.000644728959834731,0.014947253797031254,0.18518518518518517,0.6611955275229358,0.3699184,0.7160392
Chd5,-3.4123151,-28.214283,0.0006441361707861968,0.014946406657189212,0.0,0.37933629587155965,0.0,0.27110976
Prrc2b,-3.4126256,-1.296251,0.0006434029438370287,0.014942296543561764,0.14814814814814814,0.6066155389908257,0.28245682,0.5886575
Epha6,-3.4128883,-1.1959454,0.0006427831274540848,0.014940815427933615,0.7407407407407407,0.8860378440366973,1.8243626,2.5580263
Zfp831,-3.4129598,-28.156107,0.000642614183033648,0.014940815427933615,0.0,0.37940797018348627,0.0,0.26168025
Btbd10,-3.4157178,-1.2244463,0.0006361411400362532,0.014812055834293002,0.14814814814814814,0.6023509174311926,0.2991049,0.5959086
Mtmr12,-3.4164581,-2.0954826,0.000634414139565173,0.0147846556202222,0.07407407407407407,0.4842674885321101,0.10994554,0.4032471
Speg,-3.4169357,-2.9901378,0.0006333022613535837,0.014771555349453815,0.037037037037037035,0.43001003440366975,0.043398507,0.30189154
Mtmr1,-3.4200044,-1.4466354,0.0006262015721970961,0.014618624018189377,0.07407407407407407,0.4896072247706422,0.16094553,0.38931412
Prkar1b,-3.4219744,-1.860413,0.0006216818817584195,0.014525732315520637,0.07407407407407407,0.48631020642201833,0.12687491,0.39958024
Aatk,-3.4227624,-2.7330945,0.0006198825187983916,0.014496295282952813,0.037037037037037035,0.43033256880733944,0.061338767,0.3510777
Fbxl2,-3.4233713,-2.716104,0.0006184954221917852,0.014476456441022011,0.037037037037037035,0.4322677752293578,0.05367187,0.3091831
Fzd3,-3.4242907,-1.7873979,0.0006164066492422177,0.014440145305264508,0.07407407407407407,0.48742115825688076,0.13484968,0.4043549
Sgsm1,-3.4254367,-2.4553185,0.0006138116579854979,0.014391901614372015,0.037037037037037035,0.43323537844036697,0.06874928,0.32952538
Fhod3,-3.4274666,-28.766106,0.0006092412852659415,0.014297216886546591,0.0,0.38102064220183485,0.0,0.37605092
Ubr1,-3.4275742,-1.6110675,0.0006090002092643713,0.014297216886546591,0.14814814814814814,0.5942158830275229,0.22129641,0.5634071
Lhfpl3,-3.4277172,-2.5046124,0.0006086789126871665,0.014297216886546591,0.07407407407407407,0.47591743119266056,0.15136082,0.656163
Ppp3r1,-3.427801,-1.2739259,0.0006084915625399861,0.014297216886546591,0.14814814814814814,0.6009174311926605,0.30658764,0.62465304
Nell1,-3.4278128,-2.425724,0.0006084648026144799,0.014297216886546591,0.1111111111111111,0.5048021788990825,0.19879332,0.780095
Bbof1,-3.4290783,-28.058834,0.000605634453174367,0.014274910312978284,0.0,0.38119982798165136,0.0,0.24655476
Mdn1,-3.4300933,-1.6219715,0.0006033736906143826,0.014234109804046057,0.1111111111111111,0.5427537270642202,0.17812546,0.470081
Fktn,-3.4303799,-2.5465558,0.0006027367810308063,0.014231579355270444,0.037037037037037035,0.43312786697247707,0.061338767,0.3145066
Lrrn3,-3.4312634,-2.6454046,0.0006007769133093478,0.014197779824645712,0.037037037037037035,0.43284116972477066,0.061671242,0.33504692
Gpr158,-3.4369228,-1.7071387,0.0005883631720185696,0.013916653549418102,0.3333333333333333,0.7532970183486238,0.6515642,1.3860809
Pus7,-3.4374602,-28.086685,0.0005871971475580834,0.013901310444833217,0.0,0.3821315940366973,0.0,0.25080442
Zbtb16,-3.439227,-1.7739097,0.0005833773776502439,0.013835260492022996,0.14814814814814814,0.5802393922018348,0.25014833,0.6790272
Inpp5b,-3.4393945,-28.09141,0.0005830172482634813,0.013835260492022996,0.0,0.38234661697247707,0.0,0.2515321
Kif2a,-3.4393945,-1.4225785,0.0005830172482634813,0.013835260492022996,0.14814814814814814,0.6017775229357798,0.2609287,0.58733696
Usp45,-3.4401345,-1.7139907,0.000581424876095404,0.013825563204144695,0.1111111111111111,0.5427178899082569,0.16975333,0.47434735
Rab11fip4,-3.4419494,-2.4516618,0.0005775381121557726,0.013745304759632957,0.037037037037037035,0.4346688646788991,0.06610041,0.3175938
Dlgap4,-3.4437642,-1.4710823,0.0005736755515337212,0.013665480558254511,0.14814814814814814,0.6121702981651376,0.28114322,0.6418566
Sorcs1,-3.4442778,-2.8845148,0.0005725872263639137,0.013651658183139629,0.07407407407407407,0.46538130733944955,0.11941778,0.6609683
Elavl4,-3.4453523,-1.9156547,0.0005703155567114904,0.013609572832005104,0.1111111111111111,0.5399584288990825,0.19526474,0.5952866
Shisa7,-3.4461641,-28.120056,0.0005686047531588333,0.0135808086376692,0.0,0.3830991972477064,0.0,0.25598207
Kif3c,-3.4474776,-1.8455788,0.0005658473918723904,0.013526974572607767,0.07407407407407407,0.4873136467889908,0.1231255,0.38587752
Samd5,-3.4477284,-2.3215437,0.0005653224041564039,0.01352645859277166,0.07407407407407407,0.4847692087155963,0.14367081,0.57228583
Mapk4,-3.447788,-2.033037,0.0005651974739571767,0.01352645859277166,0.07407407407407407,0.48792287844036697,0.14255208,0.48676842
Mprip,-3.4506416,-1.5492322,0.0005592557102853723,0.013417143692292816,0.18518518518518517,0.6533471903669725,0.3012026,0.7073729
Il1rap,-3.451979,-1.603655,0.0005564913515640129,0.013362754795822189,0.18518518518518517,0.641449254587156,0.4018232,0.9174852
Larp4,-3.4520504,-1.8618006,0.0005563436206834362,0.013362754795822189,0.07407407407407407,0.48756450688073394,0.12328782,0.38994277
Garem1,-3.4532564,-1.7231213,0.0005538622939122473,0.013323437634218518,0.14814814814814814,0.6017775229357798,0.2553882,0.6732591
Sbno1,-3.4534833,-1.5222523,0.0005533966632139701,0.013323437634218518,0.18518518518518517,0.6655676605504587,0.31350932,0.7215737
Gcn1,-3.4542236,-28.116533,0.0005518797717446798,0.01329956005989197,0.0,0.383995126146789,0.0,0.25543058
Anks3,-3.454331,-3.0288577,0.0005516599000126074,0.01329956005989197,0.037037037037037035,0.4338087729357798,0.043398507,0.3089555
Myo16,-3.4550235,-2.3180223,0.0005502449050336169,0.013283989755843025,0.07407407407407407,0.48598767201834864,0.1289159,0.52242494
Agrn,-3.4551907,-28.147173,0.000549903861423595,0.013283989755843025,0.0,0.3841026376146789,0.0,0.26025787
Npas3,-3.4554772,-2.1299663,0.0005493196733063185,0.013283989755843025,0.18518518518518517,0.5852207568807339,0.34685433,1.0348846
Prr16,-3.4585934,-2.223373,0.0005430038485559621,0.013144606676305135,0.1111111111111111,0.5240825688073395,0.20857441,0.7338243
Sh3d19,-3.45888,-1.673793,0.0005424264923771115,0.013142470559218201,0.1111111111111111,0.5430762614678899,0.21096599,0.55924976
Dixdc1,-3.4613156,-28.29774,0.0005375420056154036,0.01304765464398003,0.0,0.38478354357798167,0.0,0.28515294
Clip4,-3.4618292,-2.14704,0.0005365176758117475,0.013034565957560269,0.037037037037037035,0.4376791857798165,0.08294692,0.3242948
Ephb1,-3.4649334,-3.735275,0.0005303626977767265,0.01290837471853319,0.037037037037037035,0.42621129587155965,0.043398507,0.46417114
Dync1li2,-3.4653037,-1.5044876,0.0005296332414562649,0.012902307523055156,0.07407407407407407,0.49294008027522934,0.15716226,0.39397183
Kdm1a,-3.465626,-1.4974202,0.0005289986703980238,0.012898542897999,0.07407407407407407,0.49426605504587157,0.15666428,0.39126584
Gmeb1,-3.4677632,-28.176605,0.0005248095850155207,0.01280802320560131,0.0,0.38550028669724773,0.0,0.2649706
Fez1,-3.4680617,-2.0541475,0.0005242269837583898,0.012805435503261757,0.07407407407407407,0.4868119266055046,0.11465591,0.40848383
Stxbp6,-3.4684079,-2.918976,0.0005235519214405525,0.012800582465066102,0.07407407407407407,0.46566800458715596,0.114706606,0.6519351
Parp6,-3.468563,-2.3859677,0.000523249570361426,0.012800582465066102,0.037037037037037035,0.43800172018348627,0.068413906,0.31489238
Pbx1,-3.468611,-1.28434,0.0005231565720035535,0.012800582465066102,0.5555555555555556,0.8137543004587156,0.99434096,1.6385788
Lrba,-3.468802,-1.6575007,0.0005227847325943031,0.012800582465066102,0.2962962962962963,0.7641915137614679,0.50391173,1.120668
Gm10125,-3.4693751,-28.324846,0.0005216706917079846,0.012800582465066102,0.0,0.38567947247706424,0.0,0.2898475
Tspoap1,-3.4698765,-2.2062376,0.000520697721317368,0.012788983338023472,0.037037037037037035,0.438682626146789,0.076601304,0.31289947
