names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CGE-derived INS (merge) (for_DEGs),mean_expr_Rest (for_DEGs)
Inpp5j,-6.5730753,-1.1545192,4.928648197805777e-11,1.6601617230203402e-09,0.25015994881637876,0.3520164046479836,0.10138698,0.21312226
Stard9,-6.6065726,-0.7540403,3.9331935567999795e-11,1.3341835721404324e-09,0.4305822136916187,0.4989747095010253,0.23220623,0.36521167
Htr1f,-6.635989,-0.66285086,3.22333020333503e-11,1.098029485390677e-09,0.42226487523992323,0.5269993164730007,0.40098062,0.57716286
Wasf3,-6.640715,-0.40526837,3.121646356317884e-11,1.0664075297242542e-09,0.6493921944977608,0.7012987012987013,0.45141593,0.562798
Clec16a,-6.6561213,-0.36016658,2.8114875009812055e-11,9.633207927241363e-10,0.7434420985284709,0.7901572112098428,0.6338469,0.75882584
Dip2a,-6.660389,-0.44784796,2.731040190093813e-11,9.396338848317056e-10,0.653230966090851,0.706766917293233,0.48060244,0.61066467
Mpped1,-6.667613,-0.40797052,2.599973766803724e-11,8.971026962707865e-10,0.6327575175943698,0.7443609022556391,0.56133145,0.6926972
Rnf130,-6.678876,-0.36335388,2.4078205383587438e-11,8.343877675659278e-10,0.7421625079974408,0.8380041011619959,0.7109687,0.8470148
Trpc4,-6.69093,-0.37691024,2.2175697628318427e-11,7.703338481501796e-10,0.7875879718490083,0.82365003417635,1.0107536,1.1846228
Hdac8,-6.695739,-0.28521293,2.145844978715659e-11,7.479092687031538e-10,0.8413307741522713,0.8673957621326043,0.8852264,1.0060216
Pam,-6.712831,-0.26877227,1.9088406647908233e-11,6.682052117852062e-10,0.9590531030070377,0.9829118250170882,1.9188254,2.0798597
Cntnap5c,-6.731339,-0.3374576,1.6810894758590893e-11,5.893356468208196e-10,0.8963531669865643,0.9104579630895421,1.5178095,1.7049216
Grip2,-6.738022,-0.86012495,1.605576560958089e-11,5.636837593894259e-10,0.29750479846449135,0.40601503759398494,0.14374411,0.24733564
Tenm2,-6.747494,-0.26180652,1.504203159319634e-11,5.288646553146579e-10,0.999360204734485,0.9993164730006835,3.7117527,3.889157
Tbc1d5,-6.767251,-0.31207752,1.3125222644616104e-11,4.641818827796391e-10,0.8701215611004478,0.9070403280929596,1.1161872,1.2666732
Thsd7a,-6.7688127,-0.51431435,1.2984373418826036e-11,4.6123252126697086e-10,0.799744081893794,0.8215994531784006,1.2171162,1.4806315
Cdh4,-6.787716,-0.6283952,1.1392279386023431e-11,4.06476528493316e-10,0.5438259756877799,0.605604921394395,0.44674993,0.6262886
Adcy8,-6.8199224,-0.4221022,9.108979475281986e-12,3.2841416419564575e-10,0.6928982725527831,0.8072453861927547,0.81882787,0.99278915
Mical3,-6.8415112,-0.33425903,7.836207582624112e-12,2.8508644021135815e-10,0.8323736404350608,0.9029391660970608,0.93487793,1.0818815
Entrep2,-6.853378,-0.4350292,7.212624801271539e-12,2.6480008492960933e-10,0.7287268074216251,0.8557758031442242,0.97399116,1.172067
Mef2c,-6.8731556,-0.29288673,6.279701919467119e-12,2.3196371323381303e-10,0.945617402431222,0.9535201640464799,1.8306084,2.0037246
Gabra3,-6.8876038,-0.42590535,5.6740005004524134e-12,2.1088368526681468e-10,0.6673064619321817,0.7634996582365003,0.5644636,0.7025958
Pde8b,-6.8902893,-0.3831033,5.5679030017163645e-12,2.0726024094797051e-10,0.7325655790147153,0.8298017771701982,0.7643919,0.91499066
Arl15,-6.8929124,-0.32286742,5.466151056323989e-12,2.0378758829799839e-10,0.8944337811900192,0.9343814080656186,1.319055,1.4877416
Kcnab1,-6.9237657,-0.2752361,4.39793005911815e-12,1.6447165767671043e-10,0.9014715291106846,0.9070403280929596,1.4044365,1.5516388
Eya4,-6.940983,-1.5087601,3.893815426664281e-12,1.4630054716970757e-10,0.1836212412028151,0.3082706766917293,0.12343712,0.31762326
Ephx4,-7.0118284,-0.89463305,2.352231714050022e-12,8.907413302072441e-11,0.3256557901471529,0.42720437457279564,0.145941,0.256286
Mir124-2hg,-7.0178037,-0.48313144,2.2538302782981255e-12,8.561711107654899e-11,0.5988483685220729,0.6732740943267259,0.43231225,0.56300265
Calb1,-7.020073,-0.8832437,2.2175260042140735e-12,8.437108417929186e-11,0.4165067178502879,0.5023923444976076,0.28042793,0.4681666
Gm16083,-7.048678,-0.653923,1.8062599802001489e-12,6.927064548270762e-11,0.5527831094049904,0.6110731373889269,0.41108185,0.5877948
Pygo1,-7.073452,-0.73829085,1.5112633522568808e-12,5.823562652120754e-11,0.4472168905950096,0.5167464114832536,0.23191233,0.36145398
Usp25,-7.0779696,-0.41425243,1.4628186883621024e-12,5.654979982425823e-11,0.708253358925144,0.7375256322624744,0.6008793,0.7408398
Akain1,-7.085277,-1.2443023,1.3876656852256938e-12,5.3730772287742135e-11,0.21944977607165708,0.34107997265892004,0.0986351,0.21960385
Sorbs2,-7.086297,-0.26729745,1.3774802550261799e-12,5.3422277716667497e-11,0.964171465131158,0.9863294600136705,1.8734064,2.0323606
Amy1,-7.111196,-0.33439335,1.1504152666168413e-12,4.476026055121164e-11,0.8170185540627,0.8509911141490089,0.7748317,0.90643215
Sparcl1,-7.1175666,-0.46257275,1.0984912204426914e-12,4.2878545467004504e-11,0.6609085092770314,0.721120984278879,0.5090224,0.6494703
Coro2b,-7.119357,-0.5053013,1.0843169457601147e-12,4.239397617156916e-11,0.5975687779910429,0.6452494873547505,0.37244546,0.49503446
Fhit,-7.135054,-0.47326103,9.674895706052436e-13,3.788783547716535e-11,0.653230966090851,0.7293233082706767,0.6283878,0.7948633
Gars,-7.1370735,-0.61443835,9.533872570093446e-13,3.7396382243995204e-11,0.48112603966730644,0.5632262474367737,0.25346515,0.36579213
Col19a1,-7.1649084,-0.46004117,7.783866202243759e-13,3.068193676183939e-11,0.7056941778630839,0.7867395762132604,1.0861436,1.3083382
Osbpl6,-7.1926804,-0.29289317,6.353156210485118e-13,2.5207481741898452e-11,0.8637236084452975,0.8933697881066303,1.0475023,1.183892
Pdss1,-7.2080655,-0.45258355,5.675239785011347e-13,2.259214462515922e-11,0.6666666666666666,0.7163362952836637,0.4685903,0.5977371
9630002D21Rik,-7.220057,-2.0389245,5.196582991999622e-13,2.0720944499887235e-11,0.11132437619961612,0.24948735475051265,0.05545491,0.21052267
Pnkd,-7.223159,-0.6039353,5.079361423901783e-13,2.0287121149792794e-11,0.5118362124120281,0.5857826384142174,0.28981137,0.41273087
Vwc2,-7.235234,-0.50197226,4.647282044562098e-13,1.8623151540970646e-11,0.6474728087012156,0.709501025290499,0.651892,0.83363944
Rab27b,-7.268169,-0.44215,3.6439324861395335e-13,1.4626744999364086e-11,0.7005758157389635,0.7641831852358169,0.6216357,0.7752325
Rps6ka2,-7.2914233,-0.5241215,3.066975814667969e-13,1.2331393242147475e-11,0.5892514395393474,0.657552973342447,0.4061094,0.5425674
Bcan,-7.2977314,-1.2518822,2.9266032916349196e-13,1.1826227126801242e-11,0.19705694177863084,0.32809295967190705,0.08832024,0.19877262
Mageb18,-7.308557,-1.4785419,2.700263740988181e-13,1.0985329719249891e-11,0.17786308381317978,0.31100478468899523,0.10583023,0.27085486
Rnf157,-7.346697,-0.37083057,2.0316501453605619e-13,8.293264762858266e-12,0.7715930902111324,0.8291182501708817,0.69274217,0.82944655
Bcl9,-7.3492365,-0.4517003,1.9934195170445299e-13,8.151021332512811e-12,0.673064619321817,0.7190704032809296,0.49937987,0.6343663
Mirg,-7.3562527,-0.31826016,1.8914499592288245e-13,7.747224628922961e-12,0.8342930262316058,0.8776486671223513,0.83977497,0.9710182
Gm13832,-7.4052806,-1.2829239,1.3087353818978517e-13,5.415735899936059e-12,0.2072936660268714,0.3369788106630212,0.09507154,0.21728086
Xkr6,-7.4255786,-0.2891367,1.1228788025360272e-13,4.654632199703559e-12,0.8976327575175944,0.9261790840738209,1.0634936,1.1991565
Dennd2b,-7.4304504,-0.5892074,1.0822862594444721e-13,4.494100391803563e-12,0.525911708253359,0.6042378673957621,0.33500648,0.46918008
Maf,-7.4391317,-0.42641345,1.013492870585443e-13,4.215710240963698e-12,0.7895073576455535,0.8475734791524265,0.8919334,1.0767045
Ndfip2,-7.4615536,-0.50592905,8.550833162791003e-14,3.5815350590027568e-12,0.6257197696737045,0.6787423103212576,0.4038842,0.53453463
Mfn1,-7.4924064,-0.36637053,6.762205178373531e-14,2.862231098698561e-12,0.7888675623800384,0.8250170881749829,0.6610339,0.79191744
Stambpl1,-7.527403,-0.6155699,5.175952675807122e-14,2.2024318771049245e-12,0.5374280230326296,0.6049213943950786,0.32265797,0.45959735
Cntnap2,-7.528319,-0.27990368,5.139778625150676e-14,2.1909102373120157e-12,0.999360204734485,1.0,3.766336,3.9562624
Atp1b1,-7.5611706,-0.2873369,3.99457825061679e-14,1.7157154118400127e-12,0.9436980166346769,0.9528366370471634,1.4083422,1.5623431
Mypn,-7.621149,-2.495628,2.5142714937000723e-14,1.0930273403298292e-12,0.08701215611004479,0.23444976076555024,0.031061662,0.1637575
Srgap2,-7.6355767,-0.29660562,2.248121399201463e-14,9.808651409124644e-13,0.9059500959692899,0.9261790840738209,1.1943787,1.3420385
Elovl6,-7.64228,-0.4216428,2.134082417400115e-14,9.361974670430667e-13,0.6999360204734485,0.7593984962406015,0.56767064,0.70485103
Pakap-1,-7.6486297,-0.42784187,2.031320812898278e-14,8.927432565299659e-13,0.7127319257837492,0.7785372522214627,0.6060532,0.7517991
Gm26691,-7.6700106,-0.50294703,1.7198216301391975e-14,7.586114311405207e-13,0.6564299424184261,0.7300068352699932,0.5694403,0.7358772
Epha6,-7.687394,-0.44065607,1.5016197415848643e-14,6.647979753001814e-13,0.9750479846449136,0.9958988380041012,2.630856,2.91716
Fhod3,-7.6888933,-0.49322295,1.4841339323300438e-14,6.582666966157786e-13,0.6353166986564299,0.7436773752563226,0.5690106,0.7318579
Slc9a9,-7.7029247,-0.43182814,1.3298654491383104e-14,5.90931355665075e-13,0.7536788227767115,0.8298017771701982,0.8532486,1.0358064
Bckdhb,-7.7103987,-0.37450227,1.2542519854306266e-14,5.593963855020595e-13,0.7920665387076136,0.8168147641831852,0.6908226,0.82871425
Myo5b,-7.7175603,-0.75466233,1.1857734406153205e-14,5.298361325376508e-13,0.4113883557261676,0.5167464114832536,0.27525288,0.42828506
Tmem178,-7.7185388,-0.5110172,1.1767077303973862e-14,5.267626204254767e-13,0.6513115802943058,0.7265892002734108,0.53107363,0.6924553
Pcnx2,-7.725388,-0.45574376,1.115129635460006e-14,5.00126296842063e-13,0.6813819577735125,0.7669172932330827,0.5602834,0.70814383
Cadm1,-7.747789,-0.29957795,9.350627594990733e-15,4.2093554205188193e-13,0.982085732565579,0.9876965140123035,2.2817802,2.4701016
Epha5,-7.7654223,-0.2783225,8.137351125722163e-15,3.676922411104926e-13,0.9776071657069738,0.9849624060150376,2.2475877,2.4217935
Nrxn3,-7.7671504,-0.31005737,8.02714806700983e-15,3.63394424898242e-13,1.0,1.0,4.244325,4.4564614
Rarb,-7.769961,-1.0898051,7.851031712441245e-15,3.560908620761487e-13,0.28598848368522073,0.4094326725905673,0.14630167,0.28917688
Hunk,-7.7774763,-0.7455947,7.398550701926978e-15,3.362013115192629e-13,0.44273832373640437,0.5379357484620643,0.2758787,0.4270022
Gm5820,-7.7792044,-0.7465797,7.298203400974838e-15,3.3226830001716065e-13,0.4113883557261676,0.5311004784688995,0.24847886,0.38748196
Gm20754,-7.790717,-0.53817123,6.662991147805207e-15,3.0449995977939397e-13,0.7952655150351887,0.8639781271360218,1.4276199,1.7230264
Tango2,-7.8267126,-0.42644587,5.007919927822666e-15,2.3061327637032716e-13,0.7210492642354447,0.7771701982228298,0.57736754,0.7178697
Acsl6,-7.8315425,-0.55244774,4.819201525660624e-15,2.2234798763220396e-13,0.581573896353167,0.6555023923444976,0.35560018,0.48629504
Atp1a3,-7.843659,-0.29275718,4.3760434975840135e-15,2.0346067875639648e-13,0.8841970569417786,0.9063568010936432,0.9685365,1.0991852
Tshz3,-7.8496547,-0.6708337,4.171839733005747e-15,1.9434156311355976e-13,0.5175943698016635,0.6110731373889269,0.40989143,0.5914406
Atp13a3,-7.8754907,-0.4370368,3.394079844584037e-15,1.584167034437247e-13,0.7146513115802943,0.771701982228298,0.563347,0.7051847
9630014M24Rik,-7.876594,-0.45623586,3.3642546898720623e-15,1.5732953388520144e-13,0.7376839411388356,0.7915242652084757,0.67403644,0.8415742
Pitpnc1,-7.877614,-0.4764216,3.336910142990171e-15,1.5635436553263671e-13,0.7523992322456814,0.8045112781954887,0.7676142,0.95797384
Cacng3,-7.917607,-0.62671304,2.421254363117167e-15,1.1434017663002715e-13,0.5585412667946257,0.6582365003417635,0.45960656,0.6423132
Plcb1,-7.921396,-0.3071625,2.3485884894597297e-15,1.1112653277042854e-13,0.9840051183621241,0.9938482570061518,2.3744602,2.569363
Ppip5k2,-7.9377384,-0.4595376,2.0590079319742694e-15,9.819633075973922e-14,0.7344849648112604,0.7853725222146275,0.59823674,0.754281
Heg1,-8.006648,-1.2149668,1.178769724500318e-15,5.6552769013676617e-14,0.26423544465770954,0.39302802460697195,0.12837356,0.2760958
Apbb2,-8.01406,-0.3923559,1.1098274939639649e-15,5.335146779366892e-14,0.7504798464491362,0.820915926179084,0.7529859,0.90600187
Ogdh,-8.018848,-0.39947757,1.0674145895899888e-15,5.1415225951370586e-14,0.7543186180422264,0.8120300751879699,0.6427478,0.7836124
Ttc19,-8.038668,-0.34551355,9.082072109982963e-16,4.383419332601797e-14,0.8023032629558541,0.8298017771701982,0.71695673,0.84665424
Creb3l2,-8.046932,-1.6342988,8.489503363653022e-16,4.105646566470269e-14,0.17722328854766475,0.3219412166780588,0.06914147,0.20068094
Asap2,-8.049181,-0.6233746,8.335002217390587e-16,4.039038096652614e-14,0.4990403071017274,0.6015037593984962,0.3247552,0.46440494
Sacs,-8.077203,-0.48200178,6.626931744475738e-16,3.230830448055742e-14,0.6602687140115163,0.719753930280246,0.48210275,0.6233734
Atp1b3,-8.08272,-0.5115589,6.33380963991689e-16,3.0941880601979385e-14,0.6353166986564299,0.6910457963089542,0.4316094,0.5706618
Sox5,-8.114073,-0.56572497,4.895087395770797e-16,2.401085230952014e-14,0.7370441458733206,0.7922077922077922,1.1305205,1.4120184
Anks1,-8.144759,-0.51534086,3.8003714460307904e-16,1.867921345024603e-14,0.6269993602047345,0.7026657552973342,0.41637316,0.55283844
Phkb,-8.202594,-0.43999767,2.3525557453477476e-16,1.1634281842085246e-14,0.7376839411388356,0.7969924812030075,0.61594623,0.7678
Trhde,-8.215814,-0.7654801,2.1073096319793887e-16,1.0464421685895174e-14,0.689699296225208,0.7559808612440191,0.85720265,1.1957573
Wipf3,-8.22566,-0.63044006,1.9411796399337126e-16,9.65937405953792e-15,0.5284708893154191,0.6233766233766234,0.37763053,0.5366541
Tmem241,-8.229553,-0.88950264,1.8791225006705983e-16,9.369935053033269e-15,0.3761996161228407,0.4894053315105947,0.18544556,0.3202435
Mast2,-8.265466,-0.29313612,1.391502358200728e-16,6.967347774408801e-15,0.9027511196417146,0.9268626110731374,1.0976629,1.2375386
Arhgap18,-8.289699,-0.7006724,1.135356024435948e-16,5.708541647706757e-15,0.5425463851567498,0.6370471633629529,0.38716307,0.5700848
Epha10,-8.303689,-0.54873186,1.0092766816817776e-16,5.0852342262811575e-15,0.6110044785668586,0.7142857142857143,0.4743746,0.635482
Col11a1,-8.328276,-1.2739415,8.202825232028759e-17,4.167865883716891e-15,0.20281509916826615,0.3622693096377307,0.122813076,0.27459338
Cplx1,-8.340996,-0.67074674,7.36674004356248e-17,3.750963365944161e-15,0.5476647472808701,0.6247436773752563,0.33052084,0.4846057
Cdh18,-8.346888,-0.6049836,7.008532257892775e-17,3.5761332817603725e-15,0.6967370441458733,0.784688995215311,0.9356467,1.2106783
Hcn1,-8.363356,-0.282483,6.095932138636616e-17,3.117079185285016e-15,0.9833653230966091,0.9842788790157211,2.22123,2.3975546
Grin3a,-8.445151,-0.83216834,3.0365078553930865e-17,1.5761046377001528e-15,0.672424824056302,0.6924128503075871,0.73914254,1.081112
Las1l,-8.472549,-0.6231926,2.400804455695111e-17,1.251536244825997e-15,0.6046065259117083,0.6814764183185236,0.39624476,0.55900735
Cit,-8.482959,-0.40977767,2.1953913066371986e-17,1.1469371850119368e-15,0.8835572616762636,0.8947368421052632,1.0088259,1.1983721
Msi2,-8.511605,-0.34754577,1.7154224519194162e-17,9.080051501544444e-16,0.9014715291106846,0.9200273410799726,1.1161016,1.2842993
Depdc5,-8.553555,-0.41884682,1.1935490768719614e-17,6.359609727297415e-16,0.7722328854766475,0.8291182501708817,0.67863494,0.83218527
Il1rapl1,-8.591486,-0.38046202,8.585160176669637e-18,4.615290127118561e-16,0.9897632757517595,0.9979494190020506,3.0282707,3.2807026
Ttll5,-8.597795,-0.43067756,8.126289258168417e-18,4.3783792056762443e-16,0.763275751759437,0.810663021189337,0.6723208,0.8295582
Chrm2,-8.608703,-1.3519152,7.389173538844727e-18,3.990153710976153e-16,0.2763915547024952,0.41148325358851673,0.21663813,0.4808434
E230016M11Rik,-8.64626,-0.60640144,5.321479640168324e-18,2.8930590441041513e-16,0.5911708253358925,0.6842105263157895,0.43088704,0.59885204
Parp8,-8.668432,-0.44877338,4.3811224370981746e-18,2.403529675969759e-16,0.7434420985284709,0.8092959671907041,0.6797246,0.8452171
Cntn3,-8.682672,-0.5541553,3.865785899368958e-18,2.130516878727734e-16,0.7562380038387716,0.8557758031442242,1.1439575,1.4209278
Me3,-8.707633,-0.52907646,3.102849618767997e-18,1.713968582991019e-16,0.7357645553422905,0.8188653451811346,0.8625978,1.0905522
Grm1,-8.741297,-0.53310144,2.3044896812791283e-18,1.2907285926494542e-16,0.8234165067178503,0.8325358851674641,1.2585591,1.5362293
Elfn1,-8.791137,-1.1048074,1.480538438592568e-18,8.37025534156418e-17,0.344849648112604,0.47436773752563227,0.24025626,0.46000192
Ntrk3,-8.795404,-0.3585568,1.4253311151553353e-18,8.077099900564964e-17,0.9347408829174664,0.9405331510594669,1.7329581,1.941817
Ralgapa2,-8.832753,-0.31311727,1.0212988864431191e-18,5.828664071349783e-17,0.9001919385796545,0.935064935064935,1.1978443,1.3541868
Mpped2,-8.860317,-0.6101667,7.978691628929388e-19,4.597100698352521e-17,0.6679462571976967,0.7723855092276145,0.62606037,0.8451591
Tmcc3,-8.864731,-0.8914312,7.668899589031336e-19,4.429203302211768e-17,0.4996801023672425,0.6035543403964456,0.36891535,0.6030265
Slc25a3,-8.865148,-0.5649692,7.640294653970501e-19,4.4232898184188833e-17,0.6992962252079334,0.7621326042378674,0.5236961,0.7021935
Lrrc4c,-8.870602,-0.3191135,7.275162101737201e-19,4.22204829055997e-17,0.9904030710172744,0.9931647300068353,3.0620286,3.273889
Mapk10,-8.89802,-0.2592166,5.685175677636314e-19,3.3233439568008006e-17,0.982725527831094,0.9897470950102529,2.0682483,2.2269194
Sfxn5,-8.89904,-0.64663285,5.633171472330859e-19,3.300956246705996e-17,0.5553422904670505,0.6514012303485988,0.3582528,0.5154933
Arhgap26,-8.904911,-0.35638702,5.342888962471001e-19,3.138491165174429e-17,0.8931541906589892,0.9316473000683527,1.1581703,1.3339803
Cep83,-8.909408,-0.5682972,5.130584861654919e-19,3.027963993780469e-17,0.6429942418426103,0.7163362952836637,0.47663498,0.6447167
Nxph2,-8.929436,-2.2021751,4.281884863825096e-19,2.5589308947981048e-17,0.12667946257197696,0.29733424470266573,0.074328855,0.30385578
Ttll11,-8.936368,-0.44388068,4.0217100687566915e-19,2.409424509849158e-17,0.7517594369801663,0.8147641831852358,0.6823183,0.8462786
Osbpl9,-8.955334,-0.33861876,3.387092461950585e-19,2.0342826646787502e-17,0.8829174664107485,0.9043062200956937,0.92716926,1.0754793
Trim2,-8.991475,-0.31622618,2.4393438110359245e-19,1.4761094559042514e-17,0.9321817018554063,0.9535201640464799,1.3757263,1.5439087
Dip2c,-9.005112,-0.335418,2.1544731953767763e-19,1.3103114251882394e-17,0.9571337172104927,0.987012987012987,1.8996528,2.1006172
Man1c1,-9.006339,-0.85660326,2.1304884611758875e-19,1.2990046607331665e-17,0.4849648112603967,0.5809979494190021,0.28823605,0.47307837
Plxna4,-9.012502,-0.4287216,2.0140834506464181e-19,1.2311468483596024e-17,0.8809980806142035,0.9323308270676691,1.3895432,1.6205037
Tm6sf1,-9.022932,-0.96306205,1.8312124968556304e-19,1.1222117499814503e-17,0.3889955214331414,0.5112781954887218,0.20487438,0.36689493
Slc35f3,-9.032946,-0.57004094,1.6711149676502085e-19,1.0293384368513458e-17,0.6692258477287268,0.7566643882433356,0.6416084,0.8481904
St6galnac5,-9.046248,-0.56074846,1.479639554008378e-19,9.184443046066436e-18,0.7575175943698017,0.8769651401230348,1.2125492,1.500536
Cux1,-9.073105,-0.574256,1.1567276442549972e-19,7.217261291253201e-18,0.7159309021113244,0.7874231032125769,0.6339625,0.84061015
Luzp1,-9.118156,-0.56191546,7.64129857509208e-20,4.830263382743246e-18,0.6525911708253359,0.734107997265892,0.50487244,0.6778035
Chchd3,-9.17114,-0.41046396,4.680426254074258e-20,2.9979623910405434e-18,0.8195777351247601,0.8735475051264525,0.87476635,1.0503033
Gm19938,-9.197413,-0.7032439,3.6667025847922113e-20,2.367529894159132e-18,0.5585412667946257,0.6425153793574846,0.340246,0.50674653
Lekr1,-9.303297,-0.55703014,1.361568715303855e-20,8.93515556931282e-19,0.6833013435700576,0.7573479152426521,0.53988814,0.7193674
Sipa1l2,-9.308626,-1.0060916,1.294960872003749e-20,8.521267115119752e-19,0.36084452975047987,0.49829118250170884,0.1874375,0.34646085
Sptb,-9.38499,-0.83842087,6.2922827129557006e-21,4.209537134967364e-19,0.43378119001919385,0.5591250854408749,0.23629893,0.38975614
Sh3kbp1,-9.400311,-0.51908207,5.4401597504686766e-21,3.649604663796312e-19,0.7108125399872041,0.8161312371838687,0.6798257,0.8734317
Osbpl3,-9.527431,-0.55823964,1.6122413462423816e-21,1.1062456006524648e-19,0.7332053742802304,0.7915242652084757,0.7062082,0.92075574
2210408F21Rik,-9.532094,-0.40438104,1.5414219416151897e-21,1.0606744583388637e-19,0.8406909788867563,0.8967874231032126,0.95259565,1.1338562
Zfpm2,-9.590095,-0.8562013,8.800416791413407e-22,6.073044068893997e-20,0.6449136276391555,0.7532467532467533,0.91076887,1.3057575
Tnr,-9.635979,-0.5109863,5.635220867279797e-22,3.9225046059990356e-20,0.8317338451695457,0.9302802460697197,1.3088782,1.5790681
Unc5d,-9.64439,-0.5786995,5.191904806384823e-22,3.6349370743305834e-20,0.9053103007037748,0.9624060150375939,2.16393,2.5263548
Arhgap5,-9.648262,-0.44893754,4.999581619450298e-22,3.5104934029982795e-20,0.8387715930902111,0.8694463431305537,0.8813041,1.0750794
Neto1,-9.652822,-0.5381638,4.782157719291183e-22,3.36764580442716e-20,0.8829174664107485,0.9282296650717703,1.520099,1.8226057
Csrnp3,-9.75171,-0.2979795,1.8138678985966969e-22,1.3001545973155609e-20,0.9488163787587972,0.9658236500341764,1.4180176,1.5783123
Rcan2,-9.760141,-0.49747264,1.6692207560571065e-22,1.200045154891921e-20,0.7690339091490723,0.8455228981544771,0.70232564,0.89108455
Pcdh15,-9.798261,-0.6385478,1.145410931695395e-22,8.284107170856425e-21,0.8701215611004478,0.9439507860560492,1.83752,2.2214992
Frmd4b,-9.803819,-0.75496787,1.0840756352012345e-22,7.864119758489919e-21,0.6577095329494562,0.7238550922761449,0.6012783,0.87185204
Vwa8,-9.823659,-0.4234346,8.905104673640171e-23,6.4991073018166635e-21,0.8266154830454254,0.8687628161312372,0.8193437,0.9939518
Fam13c,-9.967912,-0.5099621,2.106102561268497e-23,1.5655362372095827e-21,0.7543186180422264,0.8434723171565277,0.70974225,0.90489423
Efna5,-9.975906,-0.7399933,1.9431953567003256e-23,1.4489138381043542e-21,0.6436340371081254,0.7737525632262474,0.77115524,1.0788078
Gm30382,-9.991645,-1.0278897,1.6580690471064588e-23,1.24401666450193e-21,0.38451695457453616,0.5331510594668489,0.28642866,0.5165733
Kazn,-10.064531,-0.53595567,7.926407509059128e-24,5.984313430977431e-22,0.8451695457453615,0.9179767600820232,1.0827172,1.3431792
Ccdc136,-10.114433,-0.68376225,4.767671321156812e-24,3.6222270062694217e-22,0.6052463211772233,0.7026657552973342,0.40653002,0.59096444
Exoc4,-10.139708,-0.30217588,3.682009581037454e-24,2.833147563888372e-22,0.9590531030070377,0.9801777170198223,1.6837467,1.8574816
Manba,-10.17539,-0.9606819,2.553735144246986e-24,1.996888221235208e-22,0.4331413947536788,0.5686944634313056,0.2458746,0.43339762
Coro6,-10.211303,-1.1751847,1.764792872727458e-24,1.3935498867792819e-22,0.3058221369161868,0.47368421052631576,0.15705705,0.32500517
Plekhh2,-10.222649,-0.9674051,1.5699120433841277e-24,1.2437421596336621e-22,0.4235444657709533,0.5591250854408749,0.23760563,0.42162353
Man2a1,-10.239263,-0.69000715,1.322409661971398e-24,1.0545998112224884e-22,0.6436340371081254,0.7300068352699932,0.5388353,0.7663541
Samd5,-10.24632,-0.6960991,1.2293558588084115e-24,9.836480565960727e-23,0.5790147152911068,0.7293233082706767,0.5746466,0.8144901
Trio,-10.25013,-0.3196263,1.1818505983627253e-24,9.487896603655959e-23,0.9424184261036468,0.9617224880382775,1.4093188,1.5810994
Pkia,-10.253252,-0.52166003,1.1442718202534302e-24,9.216937297318934e-23,0.7613563659628919,0.859876965140123,0.75384206,0.9613676
Plcxd3,-10.368338,-0.79403555,3.4548153367333667e-25,2.859304899308811e-23,0.5579014715291107,0.722488038277512,0.5970955,0.8822466
Smarca2,-10.382474,-0.5942752,2.979529469826008e-25,2.4830099567920267e-23,0.7613563659628919,0.8427887901572112,0.76537085,1.0064448
Rab30,-10.421342,-0.5574391,1.9813707298173255e-25,1.6626945176627341e-23,0.7332053742802304,0.8133971291866029,0.6041263,0.797941
Slc8a3,-10.493479,-0.5940351,9.255647931087279e-26,7.794161705325386e-24,0.6871401151631478,0.8038277511961722,0.590358,0.7950565
Lsamp,-10.49962,-0.269637,8.672823631997e-26,7.328992433439149e-24,1.0,1.0,4.254406,4.438883
Prkacb,-10.519939,-0.5448395,6.991857457755437e-26,5.950243640020563e-24,0.7485604606525912,0.83526999316473,0.6763453,0.87972814
Epb41,-10.559932,-0.97690237,4.56992765603966e-26,3.959069700289898e-24,0.4420985284708893,0.5809979494190021,0.27243403,0.48018017
Dgkg,-10.591202,-0.45995322,3.273622663673707e-26,2.8669792084333657e-24,0.8746001279590531,0.9268626110731374,1.181806,1.4131744
Cntn1,-10.6119995,-0.35689545,2.620797086701868e-26,2.312061429894791e-24,0.9673704414587332,0.9856459330143541,1.8240764,2.0354548
St8sia4,-10.677662,-0.8242416,1.294925264362965e-26,1.1465801495190311e-24,0.5674984005118362,0.6801093643198907,0.4315948,0.67070436
Vcl,-10.693338,-0.8864576,1.0936271530095162e-26,9.719157325860218e-25,0.4888035828534869,0.6179084073820916,0.2970118,0.49427748
Zfyve9,-10.884162,-0.4323342,1.3715455176046466e-27,1.2512235699238754e-25,0.8643634037108126,0.9008885850991114,0.9193901,1.1100768
Cemip,-10.940642,-1.1951461,7.367565188059358e-28,6.850982238966085e-26,0.48240563019833654,0.5939849624060151,0.3820496,0.7253015
St3gal6,-10.956236,-1.6642433,6.202577500793951e-28,5.790033973996958e-26,0.22456813819577734,0.4128503075871497,0.107063495,0.30613548
Man2a2,-11.201605,-0.71333957,4.004137945918218e-29,3.8116860983989864e-27,0.617402431222009,0.7245386192754614,0.3979116,0.58850366
Tbc1d4,-11.285754,-1.4308673,1.5431310812910112e-29,1.4925610024824382e-27,0.255278310940499,0.45454545454545453,0.13596423,0.33121613
