names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CGE-derived INS (merge) (for_DEGs),mean_expr_Rest (for_DEGs)
Palmd,6.4903626,0.8732017,8.562987610682461e-11,2.8058638587166854e-09,0.3307741522712732,0.1975393028024607,0.16754475,0.09492602
Tmem132e,6.4836593,1.1462376,8.952428174456892e-11,2.9255126208089523e-09,0.2456813819577735,0.10799726589200273,0.10849052,0.050478227
Tmeff1,6.4788294,0.45643175,9.243698702802879e-11,3.012520156404662e-09,0.6583493282149712,0.5358851674641149,0.4987379,0.38612136
Ak5,6.4724174,0.3585512,9.644738507724928e-11,3.138971381351989e-09,0.7293666026871402,0.7006151742993848,0.8782061,0.7405353
Htr3a,6.4706683,3.7598612,9.757033353770707e-11,3.169142063679327e-09,0.15227127319257838,0.017088174982911826,0.111421935,0.008663166
Sh3gl3,6.46969,0.5330548,9.820421634618818e-11,3.183244073326509e-09,0.5361484325015995,0.4032809295967191,0.34569484,0.25106996
Gucy1a2,6.461883,0.25335637,1.0340808012384504e-10,3.3429264452385017e-09,0.8662827895073576,0.8537252221462748,1.1714272,1.053609
Chst9,6.4541383,0.8428718,1.088363124502281e-10,3.513691352615675e-09,0.3563659628918746,0.22351332877648666,0.28407618,0.16819596
Prrg1,6.4300513,0.87332565,1.2756096043347282e-10,4.107190068288448e-09,0.33589251439539347,0.20300751879699247,0.19958574,0.11385059
Gm4876,6.4164357,0.91927147,1.395017301817945e-10,4.479679559597785e-09,0.2712731925783749,0.13260423786739575,0.15602973,0.08552574
Megf10,6.4017377,1.8487405,1.5361828040746488e-10,4.926421658233534e-09,0.21177223288547664,0.07997265892002735,0.14368121,0.04200432
Kcnb1,6.382772,0.35492012,1.73910702810506e-10,5.547636247004274e-09,0.7063339731285988,0.619958988380041,0.57671225,0.4762524
Adamts18,6.3566446,1.5169421,2.062083037259643e-10,6.5518743890977895e-09,0.2328854766474728,0.10184552289815448,0.14744724,0.054027878
Ogfrl1,6.348796,0.5175528,2.1700659034959172e-10,6.8858850091957406e-09,0.6097248880358286,0.48735475051264526,0.42481264,0.31462696
Kcnj6,6.34661,0.33583426,2.2011114521169256e-10,6.975206343787373e-09,0.7991042866282789,0.719753930280246,0.8536341,0.7266712
9530059O14Rik,6.3425713,0.39829317,2.2596171285710658e-10,7.14181350715296e-09,0.7549584133077415,0.7648667122351333,0.96501166,0.80327356
Slc12a6,6.3235846,0.3025178,2.5556420042291143e-10,8.045762356843658e-09,0.854766474728087,0.7990430622009569,0.88195145,0.76445705
Kcnh7,6.317235,0.3157351,2.6628468588483833e-10,8.372324249152018e-09,0.963531669865643,0.963773069036227,2.3704345,2.1741843
Itga4,6.3107395,0.9681157,2.7770533805737325e-10,8.70866583564294e-09,0.29750479846449135,0.16541353383458646,0.15596934,0.08276001
Gng2,6.307658,0.35041064,2.8328875626960457e-10,8.86068364415215e-09,0.8522072936660269,0.7758031442241968,0.9076565,0.769962
Foxo1,6.2985606,0.70714724,3.0042235485131587e-10,9.36011900936493e-09,0.40307101727447214,0.2768284347231716,0.2536305,0.16282839
Bmp3,6.297457,1.8556082,3.0256792417535685e-10,9.41478796620064e-09,0.18106206014075496,0.04784688995215311,0.077650934,0.022065984
Slit1,6.291524,0.47260234,3.1436450021563464e-10,9.76923177186238e-09,0.5617402431222009,0.4408749145591251,0.40517792,0.3075001
Rasa3,6.289775,0.54239506,3.1792626175623373e-10,9.859774136652041e-09,0.472808701215611,0.34107997265892004,0.26998052,0.19294262
Rgs8,6.289692,0.6998658,3.1809684870364704e-10,9.859774136652041e-09,0.4235444657709533,0.29049897470950103,0.25419393,0.16396798
Angpt1,6.283675,1.1473541,3.3066114143334077e-10,1.022290491691987e-08,0.28790786948176583,0.1619958988380041,0.23021543,0.110528335
Hip1,6.255487,0.51600116,3.96277983001724e-10,1.2204551077510895e-08,0.6020473448496481,0.48530416951469585,0.45239696,0.3365128
Pls3,6.252968,0.40278935,4.0272546994064834e-10,1.238727997196753e-08,0.6653870761356366,0.5645933014354066,0.5331224,0.4270225
Cald1,6.228568,0.7834346,4.707170987907192e-10,1.4423346828595014e-08,0.32053742802303264,0.18591934381408065,0.17001419,0.10225744
Pdcd4,6.220886,0.37243518,4.943548272970939e-10,1.5090040127532584e-08,0.7530390275111964,0.6561859193438141,0.6180443,0.5072364
Prkca,6.2176385,0.38300097,5.046928619129099e-10,1.538610491938041e-08,0.891234804862444,0.8653451811346549,1.4970914,1.2974416
Pkib,6.2097483,0.8302784,5.306958246770772e-10,1.613797757768021e-08,0.3288547664747281,0.19822282980177716,0.18255359,0.10673628
Lypd1,6.2061257,0.957597,5.430674333907627e-10,1.649336199972652e-08,0.3058221369161868,0.17634996582365003,0.16457193,0.088113554
Rab40b,6.1845994,0.5075279,6.226044536673822e-10,1.8837695555433714e-08,0.5291106845809341,0.4101161995898838,0.3343083,0.24626751
Grik4,6.18233,0.45589003,6.316232198368704e-10,1.908659175225996e-08,0.6788227767114523,0.5844155844155844,0.7026168,0.5555692
Ctnnb1,6.17927,0.49212006,6.439882562259068e-10,1.9435856093915714e-08,0.5022392834293026,0.3718386876281613,0.2753944,0.20328042
Megf11,6.156473,1.0279408,7.438275198054585e-10,2.2309267729756743e-08,0.2783109404990403,0.1496924128503076,0.17197682,0.08803424
Rab11fip4,6.1480417,0.42805442,7.844543778759548e-10,2.346931582206769e-08,0.6026871401151631,0.47573479152426523,0.37952757,0.2949697
Col23a1,6.13859,1.0325314,8.325715077613237e-10,2.481640122886599e-08,0.2763915547024952,0.1496924128503076,0.16202098,0.0824843
Cers5,6.1258698,0.36882722,9.018954945699433e-10,2.6797306963196184e-08,0.7389635316698656,0.6288448393711552,0.56404567,0.46173546
D130043K22Rik,6.0948706,0.44298092,1.0952587941777931e-09,3.2326241175218104e-08,0.5387076135636596,0.40669856459330145,0.32832623,0.2514511
Pknox2,6.091061,0.3027324,1.121648136980534e-09,3.2983850709449556e-08,0.8682021753039028,0.7942583732057417,1.0454737,0.9145147
Syt10,6.0591044,1.0997022,1.368815879557558e-09,4.010530613535794e-08,0.24888035828534869,0.12030075187969924,0.12370721,0.059631817
Numb,6.0204024,0.2981937,1.7398393888886074e-09,5.049767787592912e-08,0.8016634676903391,0.7559808612440191,0.8314936,0.72008365
Nedd9,6.0131574,1.0876334,1.8194404613024966e-09,5.266755296876121e-08,0.2648752399232246,0.14080656185919344,0.13573124,0.066165194
Nek10,5.982429,0.9013891,2.198340597742718e-09,6.333114229190864e-08,0.2616762635956494,0.13123718386876282,0.12043653,0.06627608
Smad3,5.975455,0.61266714,2.294489264227809e-09,6.589835079338877e-08,0.40243122200895715,0.2781954887218045,0.22184849,0.15051994
Stum,5.975372,0.53258806,2.295661697211974e-09,6.589835079338877e-08,0.39923224568138194,0.2672590567327409,0.20558499,0.14651106
Gm35438-1,5.973831,0.69343597,2.317457261817655e-09,6.644481034954334e-08,0.3563659628918746,0.22624743677375256,0.1933307,0.123889185
Slitrk1,5.9674606,0.4699957,2.409744571381719e-09,6.900866617973523e-08,0.5118362124120281,0.38414217361585784,0.28832605,0.21613957
Gm56822,5.9654827,1.6535733,2.4391170780015833e-09,6.976685950901441e-08,0.19897632757517594,0.07518796992481203,0.09066993,0.029720481
Gm46102,5.9646707,0.7080608,2.4512759670922205e-09,7.003147140148165e-08,0.36340371081253997,0.23650034176349966,0.25115255,0.16107266
Hdgfl3,5.9594455,0.29407343,2.5309538797795966e-09,7.222214838935049e-08,0.8221369161868202,0.7477785372522214,0.743332,0.64161426
Foxg1,5.957197,0.49113348,2.5660086462690328e-09,7.313580146360164e-08,0.5143953934740882,0.38414217361585784,0.29350168,0.21728024
Cnih3,5.9517426,0.4891486,2.653025436259395e-09,7.552655390883127e-08,0.4760076775431862,0.3520164046479836,0.28931665,0.2143337
Prmt8,5.940667,0.46650535,2.8386474726239782e-09,8.071544950493022e-08,0.5438259756877799,0.42925495557074506,0.35548875,0.26921633
Snx7,5.9399176,0.5100668,2.8516553177957013e-09,8.098970126626376e-08,0.5694177863083814,0.45864661654135336,0.4206172,0.31274715
Atp6ap1l,5.9281964,1.8443369,3.0627966589246543e-09,8.6577928091011e-08,0.17338451695457455,0.048530416951469584,0.07348338,0.021012237
Cracdl,5.891181,0.4403525,3.8344521592741166e-09,1.0801046292860564e-07,0.5649392194497761,0.45181134654818866,0.47937265,0.37381738
Ptpn3,5.881105,0.4370722,4.0753702355213935e-09,1.1439535752015995e-07,0.5284708893154191,0.40054682159945315,0.34375253,0.2646759
Kctd6,5.8673854,0.8701026,4.427210666082821e-09,1.2383849208122957e-07,0.2923864363403711,0.16678058783321942,0.1283957,0.07227911
Hs3st2,5.8654284,0.8809146,4.479746973531422e-09,1.250176432335235e-07,0.2930262316058861,0.1722488038277512,0.19197004,0.108784676
Dscam,5.864575,0.27989966,4.502851309497033e-09,1.255169802522298e-07,0.872040946896993,0.8632946001367054,1.6564198,1.5024538
Gm38413,5.859828,0.9600788,4.63346485155345e-09,1.2885954674920705e-07,0.2533589251439539,0.12850307587149692,0.09748478,0.05129542
Arl4c,5.8528123,0.67895955,4.8332968632969206e-09,1.342619626939366e-07,0.4069097888675624,0.2877648667122351,0.25161716,0.16441609
Ptpro,5.8462543,0.4202526,5.0276508447020264e-09,1.3949993426705485e-07,0.6660268714011516,0.557758031442242,0.58468,0.46603465
A830036E02Rik,5.8435273,0.8287924,5.110697505051908e-09,1.414782054157128e-07,0.2751119641714651,0.15037593984962405,0.14194117,0.08237463
Me1,5.83953,0.57318395,5.234831124750806e-09,1.4458219358772752e-07,0.4165067178502879,0.2891319207108681,0.22322868,0.15538219
Usp53,5.8316603,0.45305467,5.487849640236349e-09,1.5122353631058606e-07,0.5201535508637236,0.38619275461380725,0.30712202,0.23318712
Sh3rf3,5.811716,0.34855703,6.183560522335633e-09,1.6961830480629997e-07,0.9117082533589251,0.8243335611756665,1.3187575,1.1477035
Gm26901,5.799912,0.51801306,6.6349720116442625e-09,1.8179370412791858e-07,0.4491362763915547,0.3192071086807929,0.23883055,0.17259496
Prkd3,5.7928753,1.2980149,6.919147581069433e-09,1.8914954635922386e-07,0.2200895713371721,0.09911141490088858,0.12991011,0.054883808
Lhx2,5.785214,0.9302512,7.242005442512078e-09,1.9772293871477774e-07,0.25015994881637876,0.127136021872864,0.10596279,0.057002738
Stk32c,5.781529,0.5692099,7.402465244609955e-09,2.0167530876831012e-07,0.4510556621880998,0.3287764866712235,0.26030034,0.18264583
Reln,5.7789683,0.5582973,7.516001703390506e-09,2.0453715821972537e-07,0.6737044145873321,0.5714285714285714,1.2081215,0.953195
Acvr2a,5.7743673,0.29114494,7.724267182591193e-09,2.0996755172181297e-07,0.7709532949456174,0.7518796992481203,0.83404183,0.7249165
Arid5b,5.740641,0.33939996,9.431868445180482e-09,2.54660448019873e-07,0.7747920665387076,0.7060833902939166,0.81965756,0.6949208
Zbtb20,5.72815,0.3698712,1.0153171074007102e-08,2.7382863622215793e-07,0.927703134996801,0.8448393711551606,1.7116482,1.5066979
Jade3,5.725714,0.48334485,1.0299942199425698e-08,2.7747629522479696e-07,0.43378119001919385,0.303485987696514,0.22890718,0.16889659
Dlx1,5.7143474,0.80568784,1.1012586410986677e-08,2.9568242042609045e-07,0.3896353166986564,0.2836637047163363,0.2607165,0.15734755
Meis2,5.7135563,0.612731,1.106392965777747e-08,2.9673015799322117e-07,0.4676903390914907,0.3718386876281613,0.48586535,0.3429538
Prag1,5.7126193,0.72172004,1.1125031768493012e-08,2.98037002349706e-07,0.32501599488163785,0.2050580997949419,0.16819023,0.105318554
Tbc1d8,5.7118073,0.5409816,1.1178252091114112e-08,2.9913002595821364e-07,0.417786308381318,0.29049897470950103,0.2285566,0.16253452
Epha4,5.7097254,0.37950847,1.1315847511712154e-08,3.0247599497455664e-07,0.7050543825975688,0.6008202323991798,0.7910396,0.6558669
Rab3c,5.7071023,0.2565864,1.149156272393414e-08,3.0683236878406856e-07,0.9571337172104927,0.9425837320574163,1.5550439,1.4174767
Ppp1r7,5.706832,0.4750244,1.150984224750066e-08,3.069801115047684e-07,0.4293026231605886,0.2987012987012987,0.21529056,0.15941873
Cck,5.695944,0.55450493,1.226914078284167e-08,3.265082725016119e-07,0.6647472808701216,0.5755297334244702,0.59768164,0.44269633
Ramp1,5.6918216,0.6338856,1.2569118648464269e-08,3.341221341386462e-07,0.3525271912987844,0.22966507177033493,0.16379456,0.10857832
Zbtb46,5.6906347,0.9954883,1.2656788907886372e-08,3.3608170237876006e-07,0.23928342930262317,0.11688311688311688,0.10693452,0.05506322
Itgbl1,5.689469,1.0388641,1.274349955865244e-08,3.3801150150945526e-07,0.27895073576455537,0.16062884483937115,0.18323986,0.09337982
Slc24a4,5.688865,0.6600011,1.2788629850833692e-08,3.388353809983263e-07,0.3493282149712092,0.23103212576896787,0.19834395,0.1300118
Fbln2,5.671815,1.9210106,1.4129266811127693e-08,3.7394424382329597e-07,0.19001919385796545,0.07313738892686261,0.12191238,0.03366491
Nrxn2,5.6582203,0.28663018,1.5295079478066465e-08,4.021470460150139e-07,0.889315419065899,0.8325358851674641,0.94059235,0.8242362
Syde2,5.63355,2.7150545,1.7653718630381954e-08,4.611411708179164e-07,0.14779270633397312,0.03007518796992481,0.07289577,0.01145054
Cbln2,5.624078,2.3355823,1.8650177867676813e-08,4.866423442742452e-07,0.16506717850287908,0.04921394395078606,0.12132806,0.025234932
Ap1s2,5.6195183,0.59741604,1.914905550838705e-08,4.985793003935067e-07,0.4459373000639795,0.3308270676691729,0.2963259,0.20535628
Epn2,5.616708,0.3301825,1.9463012637988426e-08,5.062064755651331e-07,0.7063339731285988,0.6103896103896104,0.580849,0.48639917
Gm10115,5.603342,0.5966813,2.1025748906442966e-08,5.462612045984601e-07,0.3550863723608445,0.23650034176349966,0.17301096,0.11769479
3110039M20Rik,5.602718,0.31764737,2.110167758062983e-08,5.476431065214319e-07,0.7268074216250799,0.6418318523581682,0.59075,0.49846178
Serpine2,5.6008234,0.790408,2.133362645102181e-08,5.52472106931623e-07,0.3857965451055662,0.27546138072453863,0.2810776,0.17197835
Nexmif,5.5899143,0.28446564,2.271818336555064e-08,5.864359358798732e-07,0.7984644913627639,0.732740943267259,0.7898851,0.68704665
Tnks,5.5883527,0.25668722,2.2923356342076433e-08,5.906787891979324e-07,0.8662827895073576,0.807928913192071,0.89486754,0.7935181
Tle2,5.5826483,0.5685774,2.3688320662815794e-08,6.095187124393756e-07,0.39731285988483683,0.2734107997265892,0.21232021,0.14798637
Gm44643,5.5541477,0.53993887,2.789694563986398e-08,7.132378331109172e-07,0.3710812539987204,0.24948735475051265,0.18722612,0.13244663
Kif6,5.5532107,0.8795359,2.804693366197352e-08,7.163121424336907e-07,0.30646193218170187,0.19275461380724537,0.17941783,0.10148852
Slc35d1,5.5363064,0.48817468,3.089173860929209e-08,7.853662067104273e-07,0.4504158669225848,0.3274094326725906,0.24012634,0.17688614
Sox11,5.528395,0.39886242,3.231736377814261e-08,8.19296199192407e-07,0.4990403071017274,0.37115516062884485,0.30622756,0.2403926
Raver2,5.49267,0.4851631,3.95901600185122e-08,9.973738638973303e-07,0.4209852847088932,0.30211893369788106,0.2649147,0.19613948
Ptpn14,5.4905257,1.3232892,4.007386670684059e-08,1.008504708221054e-06,0.18234165067178504,0.06561859193438141,0.06786323,0.027674597
Adamtsl1,5.480658,0.40817666,4.237471923163623e-08,1.0641842940299552e-06,0.5438259756877799,0.43130553656869447,0.5850187,0.46944728
Rnf169,5.4802,0.2996306,4.2484563243049304e-08,1.0658314803599995e-06,0.710172744721689,0.6349965823650034,0.5852022,0.49846536
Tmem196,5.4763274,0.5354225,4.34243442984821e-08,1.0853982848681448e-06,0.5009596928982726,0.3875598086124402,0.37208834,0.27079457
Hs3st4,5.475641,0.510965,4.3593171573213424e-08,1.0879771442168623e-06,0.6308381317978247,0.5516062884483938,0.864962,0.67541677
Gm12371,5.4744954,1.2369511,4.3875965506907086e-08,1.0939014008989133e-06,0.19897632757517594,0.08270676691729323,0.08478385,0.036852542
Gm45341,5.474058,0.4360908,4.3984409890314365e-08,1.0954710732144066e-06,0.5035188739603327,0.3827751196172249,0.5015011,0.39293566
Rbm24,5.471831,0.6837858,4.454100752854056e-08,1.1081876294600938e-06,0.29942418426103645,0.1825017088174983,0.13103211,0.08356595
Gnai1,5.467646,0.36621487,4.560509759505004e-08,1.131156715220582e-06,0.7511196417146513,0.6855775803144224,0.6888629,0.570517
Slc39a10,5.460901,0.38703883,4.737242574174761e-08,1.1737834378233019e-06,0.5918106206014075,0.4914559125085441,0.39719254,0.3169242
Arsb,5.4590483,0.2980527,4.786940505050785e-08,1.1848784699243895e-06,0.7152911068458093,0.6780587833219412,0.6733253,0.57741195
Rundc3b,5.4392705,0.28705162,5.349921085760439e-08,1.321512814661071e-06,0.7843889955214332,0.7293233082706767,0.7382765,0.6393474
Mxd4,5.434628,0.4680014,5.4910923010395145e-08,1.354994538711431e-06,0.37875879718490085,0.2535885167464115,0.17671001,0.1307987
E130308A19Rik,5.4293814,0.3697397,5.654967999652184e-08,1.3925792362333661e-06,0.6212412028150992,0.5003417634996582,0.42979681,0.3475207
Srgap1,5.427362,0.34408706,5.719302068558776e-08,1.40698336076782e-06,0.7287268074216251,0.6438824333561176,0.6671347,0.5581001
Nr4a1,5.419909,0.7237669,5.96293705690388e-08,1.465422204882378e-06,0.30902111324376197,0.19207108680792892,0.14982791,0.09337367
Chrm1,5.4016304,0.38917348,6.603796377259349e-08,1.6212623032611028e-06,0.5009596928982726,0.3725222146274778,0.2834958,0.22335897
C230057M02Rik,5.3966336,0.39474887,6.790279135783569e-08,1.663652926818021e-06,0.5041586692258477,0.3848257006151743,0.28135964,0.22086008
Rgs10,5.3939896,1.074704,6.891013243905913e-08,1.683391517301562e-06,0.23160588611644273,0.11893369788106631,0.12941903,0.06353548
Vwc2l,5.393969,0.5747293,6.891812141086781e-08,1.683391517301562e-06,0.4868841970569418,0.3868762816131237,0.50951326,0.36889806
Abcb1b,5.386745,0.7954163,7.174514780539036e-08,1.747128553837231e-06,0.254638515674984,0.1367053998632946,0.11880376,0.070164025
Dpf3,5.383435,0.7757609,7.307775111535866e-08,1.7759884539478286e-06,0.32309660908509275,0.21326042378673957,0.20799172,0.1266689
2900060N12Rik,5.376148,0.560596,7.609616182009793e-08,1.8456192963496862e-06,0.35956493921944976,0.23855092276144907,0.17734817,0.12360425
Add3,5.3731294,0.329194,7.738171168323507e-08,1.8749106078259896e-06,0.6973768394113884,0.619958988380041,0.56911665,0.4764092
Car4,5.3697987,1.2478763,7.882465861900132e-08,1.907952842391988e-06,0.2053742802303263,0.09227614490772386,0.09175202,0.03966452
Ccnd2,5.3660927,0.46097517,8.046055810733667e-08,1.945594459294273e-06,0.5579014715291107,0.44976076555023925,0.39937162,0.30500183
Cntn6,5.362991,0.3304501,8.185517070615126e-08,1.9773319270681514e-06,0.780550223928343,0.6753246753246753,1.0812924,0.9359406
Maoa,5.3627825,0.507055,8.194960242708013e-08,1.9776294838214405e-06,0.3781190019193858,0.254272043745728,0.18586364,0.13429286
2610316D01Rik,5.3514156,0.36781245,8.726881957107965e-08,2.097587076397088e-06,0.5956493921944978,0.47231715652768286,0.44787464,0.3631399
Celf5,5.34898,0.31374186,8.84513852771951e-08,2.123891488550316e-06,0.6749840051183621,0.583732057416268,0.50783205,0.4268087
Rasal1,5.3420057,0.59353817,9.192381223074464e-08,2.202878700263934e-06,0.34804862444017914,0.23171565276828435,0.16014764,0.10894702
Svop,5.3289313,0.2921289,9.879225282205756e-08,2.365121885652519e-06,0.7479206653870761,0.6801093643198907,0.63465935,0.54458994
Plpp4,5.3283486,0.9046301,9.910978257584072e-08,2.3703674315357974e-06,0.2667946257197697,0.15379357484620643,0.21551679,0.120862044
Rgmb,5.309799,0.54063874,1.097461175523584e-07,2.6143674531463892e-06,0.4382597568777991,0.3253588516746411,0.24741265,0.17645176
Vrk1,5.308592,0.5594005,1.1047552731849804e-07,2.6291428853149277e-06,0.3921944977607166,0.278879015721121,0.20945556,0.14679332
Gm32442,5.29329,0.74978393,1.2013521968371945e-07,2.850577961441083e-06,0.32053742802303264,0.21120984278879015,0.20724286,0.12834619
Snx10,5.2817774,0.2846197,1.2793671009876438e-07,3.0267462927491566e-06,0.7063339731285988,0.6404647983595352,0.5632695,0.48302898
Zc3h12b,5.2770724,0.3112735,1.312641750555955e-07,3.099378815724472e-06,0.7709532949456174,0.696514012303486,0.7185622,0.6137906
Ptprn,5.2679534,0.29667947,1.3795293919264116e-07,3.2509379525592655e-06,0.8208573256557902,0.747095010252905,0.75300676,0.649491
Scpep1,5.263665,0.685866,1.4121166549447177e-07,3.3244787407320216e-06,0.3160588611644274,0.20232399179767602,0.15590365,0.09973483
Jam3,5.2563577,0.4172836,1.4693641992180557e-07,3.4536762344295842e-06,0.5118362124120281,0.4025974025974026,0.31160238,0.24199058
Slc17a7,5.256295,0.3218224,1.469863037821925e-07,3.4536762344295842e-06,0.6513115802943058,0.5905673274094326,0.5893943,0.49613684
C1galt1,5.240036,0.44939405,1.6054544000980056e-07,3.750316563720695e-06,0.3723608445297505,0.25153793574846206,0.18228514,0.1366598
Ephb2,5.2309175,0.38518426,1.6867101750701425e-07,3.93250027651397e-06,0.5067178502879078,0.3848257006151743,0.29068425,0.22975881
Glra2,5.2173643,0.5412717,1.8148710356815084e-07,4.219049616153808e-06,0.5169545745361485,0.4203691045796309,0.42807177,0.31272778
Mid1,5.2144704,0.9302484,1.8434303935908795e-07,4.277184739811439e-06,0.2578374920025592,0.14832535885167464,0.14102586,0.07647797
Errfi1,5.197899,0.6559769,2.015537528287361e-07,4.658561020275701e-06,0.3198976327575176,0.20574162679425836,0.15539424,0.101378664
Hrh2,5.175477,0.6403445,2.273292573878451e-07,5.224234575313799e-06,0.40243122200895715,0.2987012987012987,0.23931088,0.15995714
Tcerg1l,5.1610084,0.4482127,2.456234489477082e-07,5.639270871741282e-06,0.4856046065259117,0.3745727956254272,0.36688632,0.2813132
Gm16070,5.1605916,1.0880578,2.4617040752441936e-07,5.6464458045886815e-06,0.2559181062060141,0.151742993848257,0.15739484,0.07712984
Sdk1,5.1529098,0.37585405,2.564754565359569e-07,5.84938910531438e-06,0.7722328854766475,0.6876281613123718,1.117868,0.95020986
Phc2,5.1426253,0.25144696,2.7092562871683607e-07,6.161447442886006e-06,0.7658349328214972,0.7026657552973342,0.6701832,0.58884853
Gad2,5.136234,0.36234123,2.802986558768002e-07,6.362594559978187e-06,0.8861164427383237,0.8639781271360218,1.1941282,1.0259343
Cpne6,5.1343813,0.36898056,2.830739641468675e-07,6.407474955369509e-06,0.48240563019833654,0.35611756664388244,0.260318,0.20720999
Adamts3,5.132112,0.3937151,2.8650910228413166e-07,6.479141051090166e-06,0.5003198976327575,0.3889268626110731,0.3515802,0.2781533
Itpka,5.1193914,0.45398292,3.0652276757861927e-07,6.92522920671995e-06,0.3889955214331414,0.2686261107313739,0.20421073,0.15305762
Gm48159,5.1137705,1.3881501,3.157907651248976e-07,7.121259164108647e-06,0.1689059500959693,0.06015037593984962,0.06689424,0.026088156
Marchf1,5.111751,0.2745963,3.1918597872090594e-07,7.1910899078711865e-06,0.9033909149072297,0.8844839371155161,1.9431926,1.7824485
Hs6st2,5.1106896,0.34976527,3.209851995009456e-07,7.224866864281097e-06,0.6071657069737684,0.5099111414900889,0.532617,0.43951467
Erbb4,5.11044,0.49561706,3.214099663862326e-07,7.227672857559316e-06,0.9948816378758797,0.9863294600136705,4.013866,3.6777103
Nrip3,5.105714,0.4179442,3.2954811740716845e-07,7.396865666015139e-06,0.5911708253358925,0.49419002050580996,0.43002278,0.3380124
Arsj,5.104298,1.1370595,3.320244541812303e-07,7.445509268622674e-06,0.21177223288547664,0.10594668489405332,0.097703874,0.045610998
Ccnyl1,5.1016126,0.4256288,3.3677166338358137e-07,7.544938363655975e-06,0.419065898912348,0.30211893369788106,0.21021798,0.16056727
Frmd3,5.099739,0.29840326,3.4012240141205027e-07,7.612925572126225e-06,0.7562380038387716,0.6500341763499659,0.6343025,0.5424487
Bmt2,5.099406,0.3029835,3.4072144767943817e-07,7.61925287456972e-06,0.7268074216250799,0.6404647983595352,0.5764693,0.4898307
Gm28756,5.094055,0.58168244,3.5048433562252316e-07,7.823044243867328e-06,0.3512476007677543,0.23991797676008203,0.191608,0.13200814
Ephb1,5.0913696,0.44155172,3.554860107012085e-07,7.92733803863695e-06,0.4171465131158029,0.30553656869446344,0.2829841,0.21579333
Scube1,5.0910993,1.0435697,3.5599385975185034e-07,7.931319258338171e-06,0.25015994881637876,0.14627477785372522,0.13519289,0.06786946
Rreb1,5.088601,0.33543655,3.607148818431206e-07,8.02907321100713e-06,0.4293026231605886,0.3082706766917293,0.25762036,0.20935872
Gpr155,5.064951,0.39260724,4.0850566520733757e-07,9.034389752849878e-06,0.5374280230326296,0.43130553656869447,0.32834607,0.2593361
Eif4e3,5.0632854,0.40443635,4.1209223710924464e-07,9.105348108751421e-06,0.544465770953295,0.43677375256322626,0.32148528,0.25190854
Pdzd4,5.0622444,0.2521899,4.143492526715811e-07,9.14682621571252e-06,0.7920665387076136,0.734107997265892,0.7150834,0.6296018
Esr1,5.0616198,1.0025598,4.157091819670771e-07,9.16844316712004e-06,0.23352527191298783,0.1264524948735475,0.14978829,0.07756358
Rspo3,5.0533547,0.50253123,4.3411617189076865e-07,9.56524584714015e-06,0.3838771593090211,0.2727272727272727,0.23379323,0.17051354
Rps6ka6,5.0531883,1.0800445,4.3449505716539297e-07,9.56524584714015e-06,0.20985284708893154,0.10321257689678742,0.098130174,0.047618818
Msmo1,5.044632,0.5659589,4.543953592065878e-07,9.975987083984923e-06,0.36084452975047987,0.24948735475051265,0.18498732,0.12862629
Efcab1,5.042404,0.6480496,4.597187486988856e-07,1.0074491668484042e-05,0.23864363403710812,0.1264524948735475,0.09471406,0.061467476
Wls,5.041988,0.32976577,4.607204254699995e-07,1.0087264297290425e-05,0.5802943058221369,0.4559125085440875,0.41934404,0.34678522
Lonrf1,5.0412383,0.40938687,4.6252875130889896e-07,1.0117658897841527e-05,0.4715291106845809,0.3568010936431989,0.24485499,0.18970563
Vps37b,5.0403643,0.52644634,4.6464711818042114e-07,1.0154774223463941e-05,0.34037108125399873,0.22693096377306904,0.15321858,0.10881476
Hacd2,5.030704,0.34572932,4.886816336035043e-07,1.0641418140783722e-05,0.6110044785668586,0.5037593984962406,0.40361443,0.33021864
Sez6l,5.025562,0.26611933,5.019604172786984e-07,1.0910843582797989e-05,0.7325655790147153,0.69377990430622,0.74842745,0.6554865
Dixdc1,5.024063,0.33870232,5.058962073202096e-07,1.0986478139855662e-05,0.5316698656429942,0.4025974025974026,0.29757008,0.2422094
Map2k1,5.014736,0.3257316,5.310625648370058e-07,1.1522622352733736e-05,0.6314779270633397,0.5338345864661654,0.4279058,0.35494918
Ccbe1,5.012488,0.50843173,5.373076634687714e-07,1.1647630753359037e-05,0.3838771593090211,0.2734107997265892,0.25986317,0.18947336
Minar2,5.0036397,0.5420129,5.625779519530939e-07,1.215168376218683e-05,0.38323736404350606,0.2768284347231716,0.1993429,0.14107502
Nmnat2,4.992856,0.25084653,5.949295700877119e-07,1.2804543133147859e-05,0.8950735764555342,0.8503075871496925,1.0765327,0.965367
9130024F11Rik,4.9868393,0.78740937,6.137508279473324e-07,1.3197834768110316e-05,0.26231605886116444,0.15789473684210525,0.13556182,0.08076393
H2bc6,4.979303,0.6296377,6.381369804868388e-07,1.3697763848524979e-05,0.3122200895713372,0.2050580997949419,0.15413426,0.10229552
Rasgrf1,4.9767423,0.29410866,6.46633444786439e-07,1.3867782621760104e-05,0.8905950095969289,0.8174982911825017,1.304955,1.1606106
