names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_P GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Map4k4,-3.970065,-0.6939405,7.185302052792325e-05,0.000867726140038336,0.19148936170212766,0.6351158135544752,0.46940425,0.6775624
Lonrf2,-3.9702635,-1.221086,7.179317972824419e-05,0.000867393318029641,0.0851063829787234,0.44563197026022305,0.15424794,0.32844177
Ubash3b,-3.9705071,-1.611969,7.171980317595536e-05,0.0008668965862968604,0.0851063829787234,0.4410566199599657,0.18386975,0.48058555
Cc2d2a,-3.970868,-3.5486488,7.161122755676921e-05,0.0008659737553782127,0.02127659574468085,0.3615956534172148,0.023696309,0.2473279
Atg3,-3.970895,-1.4747565,7.16030906563741e-05,0.0008659737553782127,0.06382978723404255,0.41385473262796685,0.118270755,0.29932356
Gm57223,-3.9718156,-1.515194,7.132695584178281e-05,0.0008633131997606775,0.0851063829787234,0.4475264512439234,0.1428719,0.36394534
Setd7,-3.9725823,-1.2080429,7.1097613306032e-05,0.0008609251327323479,0.0851063829787234,0.4484915641978839,0.16504338,0.34681827
Prkcg,-3.9730246,-0.9028781,7.096572123830768e-05,0.0008597154777607427,0.14893617021276595,0.5462181870174435,0.34272528,0.56777644
Wdr26,-3.9738998,-0.7465285,7.070531108132287e-05,0.0008569470946121541,0.2127659574468085,0.6329353731770089,0.42523015,0.6361073
Ust,-3.9742699,-1.1179771,7.059551283258742e-05,0.0008560024502760035,0.19148936170212766,0.5905776379754075,0.40237144,0.7300373
Cntn3,-3.9763722,-1.3930163,6.997459407843261e-05,0.0008488565882110538,0.23404255319148937,0.6632828138404346,0.5653088,1.0972656
Fnbp1l,-3.9768865,-1.1954521,6.9823484002303e-05,0.0008474060592330088,0.1276595744680851,0.5249499571060909,0.30386743,0.5951026
Robo2,-3.977419,-1.6281688,6.966739701168433e-05,0.0008458937901960949,0.3191489361702128,0.7861023734629683,0.8797544,1.6788758
Lztfl1,-3.9775271,-1.4848285,6.963569092996542e-05,0.0008458910557360628,0.0851063829787234,0.4382327709465256,0.12464762,0.31593654
Dnajc10,-3.9775994,-1.6369039,6.961456112695458e-05,0.0008458910557360628,0.0851063829787234,0.44434515298827565,0.12024465,0.33459207
Cnot3,-3.9776535,-1.3221154,6.959871775555735e-05,0.0008458910557360628,0.06382978723404255,0.42500714898484415,0.13487884,0.3082509
Zfx,-3.9778159,-1.6043639,6.95512081070231e-05,0.0008458910557360628,0.06382978723404255,0.41367600800686305,0.11146613,0.30640864
Rps6ka2,-3.979801,-1.6596663,6.897300836746241e-05,0.0008393590284572984,0.06382978723404255,0.4235058621675722,0.1156439,0.3273834
Ift57,-3.9800084,-1.265566,6.891282349306934e-05,0.0008390066004797342,0.0425531914893617,0.39480268801830143,0.12291496,0.27341318
Mtmr2,-3.9800084,-4.6940975,6.891282349306934e-05,0.0008390066004797342,0.02127659574468085,0.3559122104661138,0.011062159,0.253047
Khdc4,-3.9800537,-1.0383583,6.889974640135734e-05,0.0008390066004797342,0.10638297872340426,0.4688304260794967,0.18852583,0.35495615
Rbpj,-3.980622,-1.9826958,6.873517608553446e-05,0.0008379828409338978,0.06382978723404255,0.41135258793251356,0.09082541,0.31901863
Dync1li1,-3.9811635,-0.79013056,6.857878828360622e-05,0.0008364557608626868,0.1276595744680851,0.5016085215899342,0.260232,0.41474262
Dcaf10,-3.9817228,-1.756664,6.841754127467774e-05,0.0008348679991147098,0.0425531914893617,0.39394480983700314,0.08916429,0.27394405
Mosmo,-3.9821289,-1.0441684,6.830073190043537e-05,0.0008338212931234432,0.0851063829787234,0.4457034601086646,0.17566657,0.33362567
Ppp4r2,-3.9822822,-0.9725789,6.825665304274703e-05,0.0008336619396630057,0.1276595744680851,0.5002859593937661,0.22822577,0.40751994
Nrbp2,-3.982977,-2.534944,6.805733859175201e-05,0.000831605587976524,0.02127659574468085,0.3645624821275379,0.050845817,0.2641319
Grk3,-3.984935,-0.81466275,6.749859295165124e-05,0.0008251534088311505,0.0851063829787234,0.4599299399485273,0.2372373,0.38589483
Rab7,-3.9853592,-0.7969064,6.737814755007507e-05,0.0008240559056306404,0.10638297872340426,0.47826708607377755,0.23432748,0.37759224
A330102I10Rik,-3.9855485,-1.7666583,6.732439728108086e-05,0.0008237734767498373,0.06382978723404255,0.4173219902773806,0.11337076,0.34251028
Mtif2,-3.9859726,-0.89085114,6.720424605049956e-05,0.0008226779459575958,0.0851063829787234,0.4568201315413211,0.19976003,0.34358826
Dido1,-3.9862254,-0.64119625,6.713276307313083e-05,0.0008221774584207043,0.1276595744680851,0.5214469545324564,0.29621613,0.43028536
Styx,-3.986875,-3.0837576,6.694927994260652e-05,0.0008203042189046225,0.02127659574468085,0.36434801258221333,0.031286236,0.23857918
Xrcc4,-3.9874163,-0.95871836,6.679673994525382e-05,0.0008188085777048222,0.14893617021276595,0.529561052330569,0.2816298,0.48994252
Dpp8,-3.9875877,-0.56910163,6.674850421841898e-05,0.0008185907386348325,0.10638297872340426,0.4938876179582499,0.28394634,0.39686665
Rybp,-3.989248,-1.1852858,6.628308148163203e-05,0.0008132540636581977,0.0851063829787234,0.4569273663139834,0.17812632,0.36699575
Sec22a,-3.9897444,-1.8847692,6.614455786100203e-05,0.0008119252031636018,0.0425531914893617,0.3939090649127824,0.08152574,0.2728339
Galnt16,-3.9902856,-1.152741,6.599375366582821e-05,0.000810444314899819,0.10638297872340426,0.48123391478410066,0.20569651,0.41063356
Slc7a6,-3.9912963,-1.8518388,6.571312269047857e-05,0.0008073669898002557,0.0851063829787234,0.4388046897340578,0.09670564,0.31225526
Fam120b,-3.9915578,-0.95255494,6.564064360309664e-05,0.0008068454225138182,0.1276595744680851,0.513583071203889,0.23929456,0.4208224
Eif3h,-3.9916663,-2.0354867,6.561067439275752e-05,0.0008068454225138182,0.0425531914893617,0.39140692021732915,0.076181605,0.28104946
Ttll5,-3.9945354,-0.70080185,6.482119277865867e-05,0.0007975024954041018,0.1702127659574468,0.5939019159279383,0.40877002,0.5992621
Rsbn1,-3.9953837,-1.0772783,6.458955117586389e-05,0.0007950166010515174,0.10638297872340426,0.48570203031169573,0.19907285,0.38170636
Megf9,-3.9954288,-0.60844034,6.457725178632241e-05,0.0007950166010515174,0.19148936170212766,0.629932799542465,0.50151795,0.6895747
Map3k4,-3.9963582,-1.7851067,6.432437701725904e-05,0.0007924786842979139,0.06382978723404255,0.41964541035173003,0.097650915,0.30271536
Eprs,-3.9964664,-0.8755085,6.429497691346637e-05,0.0007924786842979139,0.0851063829787234,0.45946525593365745,0.21382156,0.3628256
Syn1,-3.9967823,-0.79289824,6.42092992425753e-05,0.0007917869989206048,0.2127659574468085,0.646804403774664,0.48802978,0.73714375
Lcor,-3.9981267,-0.83509654,6.384576498942837e-05,0.0007876656130697613,0.2553191489361702,0.7258721761509865,0.6167847,0.92492074
Prepl,-3.9997327,-0.74669576,6.341402961662371e-05,0.0007826986567747722,0.14893617021276595,0.56108807549328,0.3355482,0.5122318
Ift88,-3.999796,-1.6604908,6.339710786554606e-05,0.0007826986567747722,0.06382978723404255,0.41510580497569344,0.1028876,0.2945883
Pja2,-4.000707,-1.0159205,6.315342643979213e-05,0.0007801988820400986,0.2765957446808511,0.7492851015155848,0.61647093,1.0019854
Ube2l3,-4.001519,-1.4038911,6.293703188371157e-05,0.0007778831861616054,0.06382978723404255,0.4216828710323134,0.12748459,0.30732977
Glt1d1,-4.0016546,-27.814377,6.290103443605183e-05,0.0007777960401733606,0.0,0.3372891049470975,0.0,0.21190238
Zbtb38,-4.0023947,-0.873647,6.27045926465162e-05,0.0007757239430993969,0.1276595744680851,0.5111524163568774,0.2539005,0.4250133
Nedd4,-4.0024037,-0.9698054,6.27022006032949e-05,0.0007757239430993969,0.2553191489361702,0.7548613096940234,0.6193045,0.98572135
Zfp697,-4.004226,-0.91999835,6.222077500262366e-05,0.0007704480296407824,0.0851063829787234,0.4587503574492422,0.21384363,0.37234578
Hnrnph1,-4.0058866,-0.79656786,6.178529611355932e-05,0.0007654084400974362,0.19148936170212766,0.6162782384901344,0.3909606,0.60484195
Dcun1d1,-4.0066895,-1.3280023,6.157569379121065e-05,0.0007631636956502906,0.06382978723404255,0.4222547898198456,0.13373227,0.30691534
Klf9,-4.006924,-0.87145764,6.151458882579117e-05,0.0007627581918546418,0.0851063829787234,0.4606805833571633,0.23171096,0.39004987
Tor1aip2,-4.007258,-2.2122984,6.14277307338868e-05,0.0007620328369434619,0.0425531914893617,0.3870102945381756,0.06372117,0.2661294
Cadps,-4.0078444,-1.6607383,6.12754232969806e-05,0.000760494514544974,0.425531914893617,0.8287460680583357,1.1069847,2.0019107
Traf3,-4.0082865,-0.9038788,6.116084335635341e-05,0.0007594232259635935,0.1276595744680851,0.5116171003717472,0.27644742,0.46739018
Strn,-4.008909,-0.89549714,6.0999840001822274e-05,0.0007577742491211116,0.1276595744680851,0.5156562768086932,0.25827926,0.4371043
Usp13,-4.009911,-2.362919,6.0741676355894014e-05,0.0007549162089189972,0.02127659574468085,0.3669931369745496,0.05439359,0.25274542
P4htm,-4.0101542,-4.0793037,6.0679036401389206e-05,0.0007544866765873799,0.02127659574468085,0.36252502144695453,0.01626127,0.24461554
Ywhab,-4.011508,-0.74938095,6.03321489518971e-05,0.0007505207603414237,0.14893617021276595,0.5515441807263368,0.35416725,0.5390891
Sympk,-4.011896,-1.5020694,6.023305470085873e-05,0.0007496350994960974,0.06382978723404255,0.41728624535315983,0.11152046,0.2883069
Hif1a,-4.0120945,-1.2765917,6.018241493149603e-05,0.0007493519412461995,0.0851063829787234,0.44109236488418646,0.15529369,0.34146628
Wasf3,-4.013881,-1.3815835,5.9728467573301944e-05,0.0007440444708829964,0.0851063829787234,0.44563197026022305,0.14344656,0.33782214
Zfp280c,-4.014567,-0.99017906,5.955508780490666e-05,0.0007422287612791474,0.10638297872340426,0.4724764083500143,0.20590283,0.3744309
Nrn1,-4.01528,-1.6944366,5.937536933359784e-05,0.0007403323313196166,0.06382978723404255,0.41603517300543325,0.12442828,0.35686296
Cdh9,-4.016227,-1.569914,5.913729782067752e-05,0.0007377062174752113,0.14893617021276595,0.5353517300543322,0.34408963,0.7972069
Etv5,-4.016606,-2.6125576,5.904232255950272e-05,0.0007368635425795812,0.02127659574468085,0.367529310837861,0.055749528,0.3005788
Lmtk3,-4.0171204,-2.1219535,5.8913658582430625e-05,0.00073559944521836,0.06382978723404255,0.41192450672004577,0.07326049,0.28582686
Snrk,-4.018618,-2.3665738,5.854046391126874e-05,0.000731279528263966,0.02127659574468085,0.36767229053474404,0.052893776,0.24695718
Rnf25,-4.0194664,-27.790367,5.833013078631693e-05,0.0007289909833620167,0.0,0.3387903917643695,0.0,0.20874587
Rab11fip3,-4.020197,-0.66069716,5.814946055880078e-05,0.0007270711983317715,0.1702127659574468,0.6086288247068916,0.42291248,0.60549396
Pls3,-4.0203958,-1.0240365,5.810048123065757e-05,0.0007267969882065965,0.1276595744680851,0.5168001143837575,0.27567175,0.4980422
Arel1,-4.020558,-1.5452151,5.806043629932524e-05,0.0007266343378494965,0.06382978723404255,0.417715184443809,0.11237711,0.29796073
Ppp4r4,-4.0206394,-1.1726573,5.804042363744979e-05,0.0007266343378494965,0.10638297872340426,0.4779096368315699,0.20384927,0.4119231
Vav3,-4.0211177,-2.0526192,5.7922703748112206e-05,0.0007255865033621329,0.0425531914893617,0.39766228195596226,0.10485598,0.3774966
Heatr3,-4.0214696,-1.9629747,5.783622413887919e-05,0.000724841111292763,0.06382978723404255,0.4126036602802402,0.08307295,0.29095477
St6gal2,-4.0217853,-1.6014045,5.775871836173016e-05,0.000724207541941059,0.0425531914893617,0.39837718044037745,0.11164284,0.3063088
Ino80dos,-4.022011,-27.96188,5.770341733074642e-05,0.0007238519251527339,0.0,0.33900486130969404,0.0,0.2322504
Ptk2,-4.02248,-1.3667998,5.758855177844802e-05,0.000722748428905604,0.2978723404255319,0.7969330855018587,0.7341804,1.3336945
Bltp2,-4.023292,-1.9267013,5.739025762368595e-05,0.0007205963655833839,0.0851063829787234,0.4407706605661996,0.09670564,0.32643947
Lrrc4,-4.0242577,-2.1853254,5.715534935912064e-05,0.000717982345619248,0.0425531914893617,0.38793966256791534,0.06939682,0.2828052
Rab1a,-4.024519,-1.522086,5.7091839670219605e-05,0.0007175199868750238,0.0425531914893617,0.3983414355161567,0.11303652,0.29543233
Farsb,-4.025656,-0.88264275,5.681667633152435e-05,0.0007143959256097611,0.10638297872340426,0.49395910780669144,0.22892688,0.3881853
Dclk1,-4.027082,-1.7576007,5.6473405266195426e-05,0.0007104121720518123,0.3829787234042553,0.8279239348012583,0.96939963,1.8768774
Cyb5b,-4.027217,-1.5486176,5.6440918544570377e-05,0.0007103360568115251,0.06382978723404255,0.41760794967114667,0.11458515,0.3039214
Gtf2f2,-4.0272894,-2.155022,5.6423599532019555e-05,0.0007103360568115251,0.0425531914893617,0.3885115813554475,0.069776215,0.27904335
Snx24,-4.027578,-1.203355,5.635437380848474e-05,0.0007099118725897726,0.10638297872340426,0.48487989705461826,0.19970606,0.41145217
Atg7,-4.028372,-27.87691,5.616441766025751e-05,0.0007078507985605625,0.0,0.33954103517300543,0.0,0.22032592
Pstk,-4.029229,-3.49115,5.596003224269919e-05,0.0007056058500053155,0.02127659574468085,0.3671718615956534,0.023696309,0.23873049
Fmr1,-4.02931,-1.3900563,5.594070599189535e-05,0.0007056058500053155,0.0851063829787234,0.4548184157849585,0.14444649,0.34166238
Sec11a,-4.029545,-2.1292794,5.588491011030664e-05,0.0007053205893207794,0.0425531914893617,0.39376608521589934,0.068563394,0.27039844
Zfat,-4.0319724,-2.0854354,5.5310723210276066e-05,0.0006984018480545668,0.0425531914893617,0.3882613668859022,0.070962675,0.27163717
Atp2b4,-4.0332985,-1.5146626,5.4999314303324306e-05,0.0006947962272356954,0.0851063829787234,0.4466685730626251,0.17611569,0.4384169
1500004A13Rik,-4.0340023,-0.7180421,5.483475215863377e-05,0.000693043175212836,0.19148936170212766,0.6216042321990277,0.4403219,0.647102
Ube2g1,-4.03495,-0.7262491,5.461396271691217e-05,0.0006905774956251435,0.1702127659574468,0.6061981698598798,0.408007,0.606217
Ercc6,-4.0352116,-1.9908092,5.4553131369293107e-05,0.0006901330696294283,0.06382978723404255,0.41356877323420077,0.079625554,0.28474292
Actr10,-4.038758,-2.247851,5.373506544001855e-05,0.000680104196124964,0.02127659574468085,0.36949528167000284,0.05996342,0.2573702
Phactr3,-4.0405803,-0.8681475,5.33191197083722e-05,0.0006751577505013954,0.19148936170212766,0.6273234200743495,0.4205838,0.670067
Ppp4r1,-4.0414824,-3.514118,5.311433672866597e-05,0.0006728817670434958,0.02127659574468085,0.36781527023162713,0.025369657,0.2573944
Iqce,-4.041807,-2.176412,5.304079746621049e-05,0.0006722670886401301,0.02127659574468085,0.3697812410637689,0.05779367,0.23818235
Numa1,-4.0429983,-1.0852826,5.277197809525209e-05,0.0006691755787727341,0.0851063829787234,0.45110094366599945,0.17563586,0.34173805
Fbxo34,-4.0430617,-0.77141726,5.275775863033588e-05,0.0006691755787727341,0.14893617021276595,0.571382613668859,0.36449084,0.5600052
Fnip2,-4.043179,-1.1961265,5.273136068443657e-05,0.0006691755787727341,0.0851063829787234,0.46000142979696884,0.18547736,0.38317752
Wscd2,-4.04335,-1.4114411,5.2692801584771456e-05,0.0006691188934701366,0.10638297872340426,0.46968830426079494,0.166398,0.3931075
Clk4,-4.044063,-0.9017083,5.253276322196136e-05,0.0006674020556851544,0.1276595744680851,0.5246997426365456,0.25515723,0.43375543
Fam149b,-4.0453806,-1.7127774,5.223820760115249e-05,0.0006639738118462476,0.06382978723404255,0.41978839004861307,0.10000394,0.29621235
Ryr3,-4.045516,-1.6693916,5.220803385667859e-05,0.0006639043396729549,0.2765957446808511,0.7191878753217044,0.7009996,1.4424245
Camsap1,-4.0458946,-1.1296406,5.212363521511997e-05,0.0006631449234044856,0.10638297872340426,0.48019731198169857,0.18878612,0.37475568
Rasa3,-4.046229,-2.4345193,5.204939116932391e-05,0.0006625140410799306,0.02127659574468085,0.37013869030597657,0.057878055,0.27922976
Atm,-4.04686,-3.452644,5.190920352946656e-05,0.0006610427956572352,0.0425531914893617,0.3851873034029168,0.027323429,0.26487806
Sucla2,-4.047835,-1.6044956,5.169361573214946e-05,0.000658609509114678,0.0425531914893617,0.400092936802974,0.10438765,0.28862572
Bbip1,-4.0488544,-2.3070426,5.146895554277521e-05,0.0006560582710789231,0.0425531914893617,0.3982699456677152,0.063465625,0.2808467
Secisbp2l,-4.049089,-0.9938697,5.14173949252438e-05,0.0006557121032944001,0.10638297872340426,0.4894552473548756,0.23021093,0.4157704
Dpm1,-4.0497026,-0.84039205,5.128277541788202e-05,0.0006543058762955793,0.10638297872340426,0.49220760651987416,0.23317257,0.38539425
Ppp1r10,-4.05,-27.89268,5.121756581529654e-05,0.000653784319932075,0.0,0.34136402630826423,0.0,0.22249675
Map7d2,-4.0513806,-0.77142435,5.091625585576272e-05,0.0006502470507815325,0.1702127659574468,0.5870031455533314,0.37541142,0.5753057
Ip6k1,-4.052662,-0.71865374,5.0638112537779306e-05,0.0006470024174465667,0.19148936170212766,0.6288247068916214,0.42548105,0.62739694
Cwf19l2,-4.0527525,-1.3221819,5.06185793573509e-05,0.0006470024174465667,0.06382978723404255,0.43008292822419214,0.14643264,0.33240023
Arhgef3,-4.052779,-1.3004359,5.0612720795952096e-05,0.0006470024174465667,0.0851063829787234,0.45724907063197023,0.1744388,0.3848546
Spag9,-4.052888,-1.149896,5.0589292976501295e-05,0.0006470024174465667,0.2765957446808511,0.7833142693737489,0.6428271,1.0990093
Tle1,-4.0536275,-1.1200756,5.0429477753355595e-05,0.0006455645865805931,0.10638297872340426,0.49731913068344297,0.2374175,0.45897892
Palmd,-4.0538173,-28.070553,5.0388626498161325e-05,0.000645349091518396,0.0,0.34168573062625107,0.0,0.24833517
Zc3h7b,-4.0538173,-27.85977,5.0388626498161325e-05,0.000645349091518396,0.0,0.34168573062625107,0.0,0.21798776
Cpne7,-4.0540605,-2.0519483,5.0336149543196186e-05,0.000645292146100039,0.06382978723404255,0.4172147555047183,0.12729,0.44654015
Desi1,-4.0546923,-1.5639443,5.020033931359628e-05,0.000643858289907557,0.06382978723404255,0.4201458392908207,0.11928847,0.31815332
Rufy2,-4.054954,-0.92411685,5.0144176887205654e-05,0.0006434450969241718,0.1276595744680851,0.50657706605662,0.23417382,0.4059252
Hnrnpr,-4.0555587,-0.8143778,5.0014649974614345e-05,0.000642089653520252,0.19148936170212766,0.6472333428653131,0.4380845,0.67637175
Ergic2,-4.056082,-1.2934461,4.990277835886445e-05,0.00064095968188465,0.0851063829787234,0.4510294538175579,0.14889471,0.3318409
Stau2,-4.057724,-1.3347518,4.955327084230839e-05,0.0006367749342576885,0.2553191489361702,0.7404203603088362,0.5991623,1.1216127
Ppp4r3a,-4.0578957,-1.0413729,4.951691785580218e-05,0.0006366122405671792,0.1276595744680851,0.5135115813554475,0.22858211,0.42433733
Wdr41,-4.060142,-2.6042664,4.904283290557396e-05,0.000630819013964946,0.02127659574468085,0.37121103803259936,0.045937065,0.25142026
Rimbp2,-4.0605845,-1.0149243,4.8950047180435534e-05,0.000629927091828689,0.2127659574468085,0.6360451815842151,0.4755432,0.8021959
Nkain3,-4.0606112,-1.5408757,4.894437183130662e-05,0.000629927091828689,0.23404255319148937,0.6697883900486131,0.58917546,1.2044865
Ergic1,-4.0606565,-0.9067694,4.893491430224962e-05,0.000629927091828689,0.0851063829787234,0.4526737203317129,0.19241817,0.33489883
Rab12,-4.0610538,-1.3199203,4.8851762715913516e-05,0.0006295668413317008,0.0851063829787234,0.44609665427509293,0.14550343,0.33002943
Rnf14,-4.061595,-1.2259985,4.873859003073424e-05,0.0006284097476611464,0.0851063829787234,0.45771375464684017,0.1671123,0.3544977
Palm,-4.061604,-1.724557,4.873670592676422e-05,0.0006284097476611464,0.0425531914893617,0.40105804975693454,0.09208708,0.27670702
Plppr4,-4.0618477,-1.2299465,4.868586121176087e-05,0.0006283328966186428,0.2978723404255319,0.7703031169573921,0.7164951,1.2402272
Shisa6,-4.062849,-1.4980901,4.8477360774005034e-05,0.0006259426641026022,0.2127659574468085,0.6171718615956534,0.50330824,1.0465664
Cpne8,-4.063571,-1.8278981,4.832761539818978e-05,0.0006243091469948843,0.06382978723404255,0.4326923076923077,0.16028696,0.48069414
Gpd2,-4.064464,-1.1028349,4.814291258389748e-05,0.0006222222516254572,0.0851063829787234,0.4527452101801544,0.18961221,0.3704663
Nckap1,-4.0645275,-1.2718184,4.812987815423424e-05,0.0006222222516254572,0.2765957446808511,0.7887474978553045,0.681615,1.2117336
Zfp157,-4.064771,-4.571365,4.807963383090651e-05,0.0006220027737296378,0.02127659574468085,0.36295396053760365,0.011062159,0.23464644
Dlg2,-4.0680556,-0.7787591,4.7407101700606895e-05,0.0006135976987935006,0.8936170212765957,0.9553545896482699,3.196763,3.719354
Gm14636,-4.068723,-2.2645128,4.727147353961502e-05,0.0006121371055467256,0.0425531914893617,0.39069202173291395,0.06742494,0.28903818
Pi4ka,-4.069391,-1.119647,4.713621334128399e-05,0.0006106798710126812,0.2553191489361702,0.7211895910780669,0.5669678,0.9774839
Brd8,-4.0709248,-2.312741,4.682686900248148e-05,0.0006069647709101193,0.0425531914893617,0.3970188733199886,0.062198333,0.27674526
Zfp512,-4.0711684,-2.6265771,4.677791534288103e-05,0.0006066228693355276,0.02127659574468085,0.37206891621389765,0.045937065,0.25487947
Dcun1d4,-4.071394,-1.3993436,4.673263115182142e-05,0.0006063282467645782,0.06382978723404255,0.42779525307406346,0.12911846,0.3100964
Gdi1,-4.072197,-1.0635386,4.657175660193121e-05,0.0006045328984994646,0.0851063829787234,0.46504146411209607,0.19835086,0.37743366
Washc4,-4.0723233,-1.3658935,4.654649834274013e-05,0.0006044970567759436,0.06382978723404255,0.4292250500428939,0.13568057,0.318113
Ift74,-4.072964,-1.8727332,4.641860274371272e-05,0.0006031275898082983,0.0425531914893617,0.4010223048327137,0.0861705,0.28485942
Pdzd8,-4.0740376,-2.0181787,4.6204989523487834e-05,0.0006006425101577736,0.06382978723404255,0.4210752073205605,0.08555119,0.3088077
Zc2hc1a,-4.0740376,-1.3804897,4.6204989523487834e-05,0.0006006425101577736,0.0851063829787234,0.4533171289676866,0.14667712,0.34452
Ilf3,-4.074642,-1.0606897,4.6085130409342515e-05,0.0005996646266823406,0.06382978723404255,0.43455104375178727,0.16370006,0.3155441
Zbtb18,-4.0750394,-1.145651,4.600657742074065e-05,0.0005989325267903592,0.0851063829787234,0.4651844438089791,0.20664524,0.41069263
Stum,-4.0752287,-2.2398741,4.596913099936482e-05,0.0005987351187362737,0.0425531914893617,0.3911924506720046,0.0721283,0.30253902
Ptcd3,-4.0758696,-1.4042958,4.5842740373484186e-05,0.000597378483916353,0.0425531914893617,0.40309551043751785,0.11246555,0.27388835
Nars2,-4.0759506,-2.186956,4.5826742581171905e-05,0.000597378483916353,0.02127659574468085,0.3727480697740921,0.05996342,0.24794742
Rab27b,-4.076474,-1.5791047,4.57237726249852e-05,0.0005964066846763847,0.0851063829787234,0.4543894766943094,0.15332364,0.40218768
Pde1a,-4.0780983,-1.6469785,4.5405605990848975e-05,0.0005925442607936435,0.3191489361702128,0.76268944809837,0.83715415,1.6296207
Nol4,-4.078955,-1.2131724,4.5238532343816126e-05,0.000590650808590058,0.23404255319148937,0.7312696597083215,0.63650745,1.1194396
Rph3a,-4.0810037,-2.3452284,4.484167212885601e-05,0.0005857538794858341,0.06382978723404255,0.4210394623963397,0.08769305,0.3823516
Dcun1d5,-4.0822396,-1.4313321,4.460375752357373e-05,0.0005829294575186898,0.06382978723404255,0.42890334572490707,0.12694871,0.3111964
Gk,-4.0826097,-2.2581499,4.4532789886092094e-05,0.000582285189410849,0.02127659574468085,0.37331998856162424,0.060506754,0.2611225
Ipo9,-4.082637,-1.9454719,4.452760133915062e-05,0.000582285189410849,0.0425531914893617,0.40202316271089505,0.07925696,0.27588168
Dstyk,-4.084324,-0.98921543,4.420531128848312e-05,0.0005785663489145355,0.06382978723404255,0.43562339147841006,0.17667225,0.32468998
Ift81,-4.085046,-2.087693,4.406811003938364e-05,0.0005770517138198042,0.0425531914893617,0.3933371461252502,0.07160137,0.27422848
Nfatc3,-4.085181,-1.5412468,4.404242981314737e-05,0.0005769966304628326,0.06382978723404255,0.42325564769802687,0.1233277,0.32354075
Amy1,-4.0861826,-1.1655906,4.385283683062431e-05,0.0005747930368970123,0.1276595744680851,0.5164784100657707,0.22876233,0.4552787
Zeb1,-4.086968,-0.9605906,4.3704778374019936e-05,0.0005731319643288998,0.23404255319148937,0.6944166428367172,0.6182723,0.9803238
Brms1l,-4.0876355,-2.19827,4.357921690112209e-05,0.0005717644326822025,0.0425531914893617,0.39394480983700314,0.06494946,0.26847214
Auts2,-4.087951,-1.6424845,4.3519948984457397e-05,0.0005712657690338888,0.5531914893617021,0.9052402058907635,1.6825655,2.6859655
Ercc6l2,-4.0884748,-1.6840446,4.3421901884445635e-05,0.0005702573331549629,0.06382978723404255,0.4298684586788676,0.112739444,0.32459682
Nalcn,-4.088682,-1.3294886,4.338307918971369e-05,0.0005700260820672894,0.2553191489361702,0.7449957106090935,0.61038655,1.1358788
Cilk1,-4.089016,-28.123281,4.3320694371264946e-05,0.000569484861915797,0.0,0.3446525593365742,0.0,0.2564879
Casc3,-4.0915875,-1.2354223,4.2843006990711656e-05,0.0005634809583164083,0.0851063829787234,0.4533171289676866,0.15724865,0.3371427
Immt,-4.092084,-1.1516525,4.275139877468129e-05,0.0005625514618392195,0.06382978723404255,0.4355161567057478,0.16533317,0.33606344
Glce,-4.09378,-2.4944646,4.243966642083154e-05,0.0005587230949180516,0.02127659574468085,0.3742136116671433,0.05339475,0.2693155
Ell2,-4.093798,-2.5528858,4.243636174125255e-05,0.0005587230949180516,0.02127659574468085,0.3742136116671433,0.056730144,0.29454836
Mast4,-4.093979,-1.3472462,4.2403328369889406e-05,0.0005587230949180516,0.2765957446808511,0.7622962539319417,0.6967143,1.2704477
Slc44a5,-4.0943127,-1.2052186,4.234228093464937e-05,0.0005582615744426048,0.1702127659574468,0.6088790391764369,0.4348031,0.81351924
Slitrk5,-4.09434,-0.9763951,4.233733479876895e-05,0.0005582615744426048,0.06382978723404255,0.43655275950814987,0.17655632,0.32203668
Zdhhc20,-4.0966587,-0.8525864,4.191564471394071e-05,0.0005531794565145318,0.19148936170212766,0.6472333428653131,0.43911317,0.69092244
Galnt11,-4.0966587,-1.3777158,4.191564471394071e-05,0.0005531794565145318,0.10638297872340426,0.48412925364598225,0.15970132,0.3715423
Prr16,-4.0975337,-1.451919,4.175752374123586e-05,0.0005516345442119014,0.1276595744680851,0.523162710895053,0.33293784,0.73273987
Grm8,-4.0979037,-1.8278809,4.1690859409386547e-05,0.0005510247871766929,0.1276595744680851,0.5150486130969403,0.32049602,0.8506977
Spast,-4.0979757,-0.87857527,4.16778635141458e-05,0.0005510247871766929,0.10638297872340426,0.48681012296253934,0.22969867,0.38849086
Fstl4,-4.100331,-1.4822979,4.125597458910082e-05,0.0005458139031064201,0.1276595744680851,0.5172290534744066,0.27549353,0.6345545
Abce1,-4.100376,-2.2738225,4.124793212155628e-05,0.0005458139031064201,0.0425531914893617,0.3949099227909637,0.06336429,0.27486098
Sphkap,-4.1008544,-1.3775877,4.116277337454463e-05,0.000545117654299662,0.23404255319148937,0.6626036602802402,0.5262995,1.029532
Gapvd1,-4.1030016,-0.8433025,4.0782414808994896e-05,0.0005403468865471858,0.23404255319148937,0.6840506148126966,0.51174957,0.7879412
