names,scores,logfoldchanges,pvals,pvals_adj
Lyrm7,0.49320903,0.08508554,0.621928333344528,0.750926598283265
Aldh1l2,0.49262556,0.14848758,0.6223405540796767,0.7513482330512026
Epha10,0.49142227,0.052801687,0.6231904754512514,0.752240832092474
Gmip,0.49067423,0.11913249,0.6237183744048191,0.7528112565452062
3300002I08Rik,0.4900148,0.06962119,0.6241838885854587,0.7530417275305437
Wfs1,0.48986942,0.10147526,0.6242873065790022,0.7530970744819405
C230037L18Rik,0.48869264,0.111804634,0.6251200865549125,0.7537579927973564
Msn,0.4886208,0.15780431,0.6251675994652973,0.7537579927973564
Atp8b1,0.48818052,0.1287776,0.6254839866793778,0.7539384038005886
Acaa2,0.48766962,0.120205335,0.6258455976119568,0.7541767562823145
Zmpste24,0.48732275,0.056805454,0.626090936620914,0.7544032585889234
Gm16251,0.4872262,0.20135501,0.6261560427560267,0.754414892109081
Nek11,0.48696923,0.17729883,0.626342017997372,0.7544601940310859
Sfi1,0.48693994,0.05435437,0.6263600067314308,0.7544601940310859
Eif2ak4,0.48655736,0.044051997,0.6266313525782095,0.7547202152820945
Etv3,0.4855583,0.08321143,0.6273423563627094,0.7553090936561647
Abca6,0.4850583,0.19698292,0.6276966489036733,0.7554682332213796
Smug1,0.48427108,0.1154009,0.6282515686684018,0.7558686409385927
Cops7b,0.48225582,0.062119897,0.6296844978774168,0.7570570513982198
Pepd,0.48185775,0.076570325,0.6299656931878721,0.7573282014510029
Osbpl7,0.4816496,0.08889014,0.630112878884038,0.7574382149865115
Nploc4,0.48066258,0.043487135,0.6308155174460741,0.758081893371066
Zcwpw1,0.4790172,0.14500988,0.6319860578553302,0.7592755889768729
Abcc1,0.47806212,0.06523768,0.6326663869485247,0.7599034337807609
Mtss1,0.47717634,0.06850654,0.633292636607969,0.7604542207459327
Stk33,0.47677737,0.19537118,0.633579286898044,0.7606034634065918
Gm57200,0.47676596,0.18730266,0.6335846417336939,0.7606034634065918
Car15,0.47619,0.17181858,0.6339971284387405,0.7609643522195909
Ppox,0.4756122,0.11843143,0.634410676764711,0.7611610134685332
Cfap97d2,0.47541693,0.18828768,0.6345526067445868,0.7611610134685332
Uvssa,0.47501552,0.07050517,0.6348336399360901,0.7613221790559105
Man1c1,0.47446063,0.046889838,0.635227933671261,0.7615682091643907
Rfwd3,0.47365853,0.061732665,0.6358021030286655,0.7620551151180508
Gm56822,0.4734336,0.17857033,0.6359630454135243,0.7621094720950876
Wdtc1,0.47333694,0.062135797,0.6360311045431374,0.7621094720950876
Sipa1l1,0.47230795,0.01818411,0.6367625984487374,0.7627359704080888
Fam78a,0.47194266,0.20531788,0.6370260506133509,0.762855560966517
Mindy4,0.47193637,0.06449542,0.6370306525645424,0.762855560966517
Slc5a3,0.47136372,0.067843705,0.6374380357660527,0.7632762257170522
Plec,0.47106692,0.047030214,0.6376495058469132,0.763293904152058
Gm35040,0.47068357,0.16626841,0.6379307586993781,0.7633996555944518
Lpin2,0.47066882,0.0349838,0.6379338981590094,0.7633996555944518
Tent4a,0.4695838,0.05894078,0.6387104226752666,0.7639257407030331
Chd1l,0.4682978,0.08468538,0.6396291033803932,0.7645151894101296
Gpr137b,0.46614578,0.15980472,0.6411692876268654,0.7659195152269413
Hook2,0.46585384,0.08212206,0.6413780165429779,0.7660387951072964
Tiprl,0.46536177,0.06331171,0.6417299917645964,0.7662573756325552
Agap3,0.4652695,0.03837364,0.6417943116392533,0.7662669249541063
Dnm3,0.46437946,0.028118638,0.6424301720195548,0.7668915056879918
Gtf2ird1,0.46330413,0.05904436,0.643202238156378,0.7674091423412718
Lsmem1,0.46312073,0.16647695,0.6433347002533653,0.7674998769683474
Rfx2,0.4626571,0.10239119,0.6436675462893959,0.7677623152084194
Gm47512,0.4623847,0.14158072,0.6438622617122749,0.7679272438498729
Stx1a,0.46127978,0.080884494,0.6446562298996437,0.7687394169326542
Gtpbp3,0.460838,0.09794617,0.6449718175495293,0.7689135627200618
Mapk8ip3,0.46051657,0.036168624,0.6452010713382553,0.769119475646803
Trim3,0.4601681,0.06278835,0.6454525993986844,0.7692812516987809
Lcor,0.45843187,0.023837656,0.6466953661921433,0.7699223468773493
B3gntl1,0.45825297,0.063108146,0.646825576291882,0.7699765478564227
Gm4631,0.4575185,0.11592171,0.6473566882946103,0.7703507492820574
Gm38190,0.45749044,0.09840003,0.6473746524682991,0.7703507492820574
Cpd,0.45747083,0.029717954,0.6473881664231036,0.7703507492820574
Galk2,0.45735878,0.06399778,0.6474692851821993,0.7703507492820574
Pus1,0.45710257,0.14227742,0.6476541537642005,0.7704909725395198
Rcc1,0.45661756,0.13923654,0.6480055259637563,0.7707741896080524
Gm10516,0.45595825,0.077256195,0.6484784725080619,0.7712693083724261
Dusp18,0.45535737,0.0768575,0.6489079399247033,0.771712633101013
Ube2f,0.45511663,0.05383583,0.6490814082877441,0.771851460515231
Ints2,0.45436385,0.0477918,0.6496222051864704,0.7721819164443793
Mvp,0.45433596,0.08922034,0.6496430882486119,0.7721819164443793
Eef2kmt,0.4536622,0.16685735,0.6501279256515905,0.7725871598121092
Rhobtb3,0.45337337,0.045645926,0.6503342895117565,0.7726659688068681
Ust,0.45304212,0.0269684,0.6505707845620172,0.7728794554633465
Gm3739,0.4523437,0.20005122,0.6510795845664019,0.7734155113619902
Gm45708,0.45218748,0.21542923,0.6511925529328627,0.7734155113619902
Atad3a,0.45205417,0.06582899,0.6512849093334927,0.77345768082072
Tpk1,0.45102674,0.06274114,0.6520256462372729,0.774067095729328
Kmt5b,0.45058778,0.030969275,0.6523408386796399,0.7742930768158003
Ece2,0.4504269,0.05086112,0.65245821013236,0.7743103584133599
Brap,0.4498415,0.05370926,0.652881313755673,0.774585560463959
Serpina3n,0.44868058,0.1218755,0.6537177614234115,0.7751965609836585
Zbtb25,0.44790083,0.05551903,0.6542791638775112,0.7755918815503651
Ppp1r14b,0.4477061,0.15627387,0.6544246351408697,0.7756307258519601
Sstr1,0.44710106,0.12437452,0.6548551742321411,0.7759366526239575
Pop1,0.44691214,0.06588262,0.6549937591132968,0.7760070947355358
0610040J01Rik,0.4468551,0.095896535,0.6550325568399291,0.7760070947355358
Clcn7,0.4463424,0.06223377,0.6554038474596009,0.7762487459465369
Mapkapk2,0.44625896,0.061419386,0.6554644801390422,0.77625298157135
Snx7,0.4453194,0.05049145,0.6561412442297402,0.7765812638317194
Efcab5,0.44478682,0.08056216,0.6565268405368405,0.7768079849830031
Tmem268,0.44475412,0.18918118,0.6565505638383862,0.7768079849830031
Mroh7,0.44473967,0.1692478,0.6565611921587322,0.7768079849830031
Slc29a4,0.44438395,0.042755507,0.6568182868234218,0.7769770274091518
Gm32261,0.4441117,0.14920656,0.6570151298371829,0.7770672495489525
Gm10033,0.4440447,0.0638347,0.657065905094535,0.7770672495489525
4930441J16Rik,0.44369543,0.16775899,0.6573174534309175,0.7772971711366913
Gm43154,0.44357887,0.06855189,0.6574006929704863,0.7773280399672751
Hgf,0.44262612,0.17189406,0.6580904903744902,0.777873251220238
Gm13936,0.4420817,0.16947393,0.6584888594470506,0.7782765122732277
Sh2b1,0.44162235,0.08569047,0.658815388607636,0.7785948021201258
Gm14061,0.44107094,0.097609244,0.6592145689914317,0.7789642314531104
1700094M23Rik,0.44063944,0.09696628,0.6595262266199708,0.7791641466798109
Ephx1,0.4403121,0.17943998,0.6597679730311269,0.7793144012058066
Vis1,0.4401277,0.15159982,0.6598968866786035,0.7793990054051915
Pals1,0.43957925,0.03695945,0.6602945354017109,0.7798009682413435
Cd247,0.4392381,0.19033019,0.6605429844498829,0.7799900037331703
C920006O11Rik,0.4391145,0.15269308,0.6606327670706891,0.7799900037331703
Chkb,0.43890747,0.11820891,0.6607841941439765,0.7799900037331703
Zfp94,0.43883976,0.116122454,0.6608305971102066,0.7799900037331703
2310002F09Rik,0.4378988,0.13809744,0.6615119627367683,0.7805611667852326
Gm30085,0.43723488,0.09963146,0.6619954933774652,0.7807219332643117
Irf2,0.43685237,0.03581891,0.6622715053784731,0.7808478924234447
Gm32618,0.4359763,0.06263154,0.6629062524884792,0.7813931350810743
1700109H08Rik,0.4357673,0.051460132,0.6630572817238758,0.7815034495238092
Vxn,0.4349326,0.055253126,0.6636653128946638,0.7820168527569635
Vmn2r85,0.4341084,0.09686602,0.6642623923334658,0.7823399262277406
Rab26,0.43366402,0.073198654,0.664584928161911,0.7824239942219816
Dnmbp,0.43253514,0.05142165,0.6654045207556059,0.7833131001450223
Etfdh,0.43203276,0.06745775,0.6657699681962738,0.7835323333263361
Syn1,0.43196917,0.026757112,0.6658153109581604,0.7835323333263361
Plagl1,0.43159312,0.16153346,0.666089162907753,0.7837868068984587
Eml3,0.43133911,0.20157307,0.6662754752677167,0.7839382375696
Slc25a47,0.431131,0.11465238,0.6664270577725917,0.7839669351606745
Kif16b,0.43092284,0.03946813,0.6665758279382054,0.7839695816620229
Acadm,0.43054008,0.08641507,0.6668561973392566,0.784079039391633
Tdrd5,0.4283882,0.06834657,0.6684189648920854,0.7856174197977236
Ciapin1,0.42826554,0.06645826,0.6685110524805766,0.7856174197977236
Coq9,0.42806208,0.06473582,0.668657426055481,0.7857215651653843
Dgkq,0.42741066,0.07507602,0.6691321732103156,0.7860757461813612
Nek3,0.42679888,0.103166826,0.669578323457801,0.786464049956262
Ap4e1,0.42602426,0.039812304,0.6701420376456371,0.7869902824487607
Arl10,0.42493153,0.14116713,0.6709388263331506,0.7876045423172312
Gm17382,0.4241192,0.12392333,0.6715307023043637,0.7880048564546397
Zfp971,0.42389524,0.0925261,0.6716914888915424,0.7880616338711137
Zkscan17,0.42317778,0.113685794,0.6722175643755062,0.7884748653615623
Taf1a,0.42268708,0.06598407,0.6725753702904151,0.7888265442069912
E130307A14Rik,0.42191154,0.024853691,0.673138709870845,0.7893511590926432
Afap1l1,0.42162025,0.10926687,0.6733515084888838,0.7894396433979824
Serpini1,0.42151022,0.044411156,0.6734318695084818,0.7894396433979824
Gabrb1,0.42134893,0.011148389,0.6735473776350451,0.7894396433979824
Chka,0.42134702,0.025462704,0.6735527787920561,0.7894396433979824
Arsk,0.42125466,0.070783705,0.6736189494512017,0.7894396433979824
Clk3,0.4212544,0.064320855,0.6736203469465034,0.7894396433979824
Usp48,0.42073932,0.030699305,0.6739951697191204,0.7897328158241017
Sap30bp,0.419461,0.052016173,0.6749302007658388,0.790430006147821
Dbf4,0.41902417,0.19676338,0.6752518091526343,0.7905715599246614
Pigz,0.41868287,0.13570058,0.6754993791362358,0.790756242742083
Pnkp,0.41744536,0.057156347,0.6764031641168586,0.7916136153590546
Zfp619,0.41742265,0.119385794,0.6764250125339635,0.7916136153590546
Mtmr14,0.41572273,0.09382691,0.677666368162219,0.7924076239214606
Abca17,0.4156134,0.1302995,0.677743122098867,0.792428255083799
Gm49519,0.4149442,0.17517921,0.6782387684571098,0.7928033718411358
Osbpl1a,0.41399193,0.04374546,0.678929736377814,0.7934065507146675
Brdt,0.41366237,0.038301725,0.6791713055541924,0.7936206829910493
Cdr2l,0.4133933,0.08085289,0.6793688900183759,0.7937807093082053
C030013E06Rik,0.41323578,0.13555199,0.6794832885412245,0.7937807093082053
Tspan14,0.4119185,0.06357246,0.6804475634849092,0.7944978631318392
Dgcr6,0.41171968,0.07740428,0.6805920209296927,0.7945983390327358
Gm15787,0.41059828,0.11431026,0.6814168147017856,0.7954247759775027
Pgr,0.41001338,0.054937035,0.681844464212777,0.7958556911131461
Smarca2,0.40993208,0.022635631,0.6819052734244395,0.7958583893745818
Usp12,0.40929633,0.040501427,0.6823707999249973,0.7961285252533735
Fcgr3,0.40874833,0.19415402,0.682778786624969,0.7965362195191823
Aar2,0.4086348,0.059791718,0.682855981103199,0.7965579716118514
Ccdc88c,0.40729508,0.0719837,0.6838423718772014,0.7974351135158417
Zfyve19,0.4071425,0.08642551,0.6839524174459284,0.7974950839348522
Gm26691,0.4062825,0.0630953,0.6845814624181132,0.798091756315204
Sfswap,0.40598112,0.024277816,0.684805615937047,0.7982846718210543
Ctu2,0.40586764,0.14432314,0.6848907308578164,0.798315489489427
Mcam,0.40577027,0.15982214,0.6849584831575204,0.7983260655665266
Wiz,0.4051711,0.062992364,0.6854004347435931,0.7987163926045587
Rcor1,0.40508002,0.03195966,0.6854669181362179,0.7987163926045587
Ints10,0.40354413,0.03099428,0.6865965531395208,0.7995831335764683
Abca4,0.40311366,0.12824897,0.6869120830322367,0.7997808206806658
Myo1e,0.40271574,0.09396584,0.6872035162980838,0.7999346968510612
Sap25,0.40268642,0.12215188,0.6872265206067935,0.7999346968510612
Usp21,0.40223414,0.070065916,0.6875604210775772,0.8001932873191137
Cyb5d2,0.4020335,0.0799004,0.6877096039899661,0.8002984485744152
Tmem151b,0.40152735,0.08232484,0.6880802824850558,0.8005252245283996
Zbtb17,0.40145817,0.07134557,0.6881316257521018,0.8005252245283996
Rapgef6,0.40123066,0.020910498,0.6882976100627021,0.8006403030867871
Shroom3,0.40058455,0.120699234,0.6887717512985222,0.801024755345795
Fggy,0.40019745,0.054288123,0.6890581833815961,0.8011825130250931
Mipep,0.39964142,0.03954748,0.6894685527397868,0.8014541746432672
Farp2,0.3988927,0.04849024,0.6900190172523257,0.8020255215478762
Plekhd1,0.39876097,0.08838479,0.6901180835594906,0.8020721447827498
Nampt,0.39829993,0.04042808,0.6904584323287604,0.8023306262241873
Usf2,0.3980801,0.04667384,0.6906180237643202,0.8024475372203926
Ythdf2,0.39794073,0.04300271,0.6907210815947039,0.8024987459518315
Igflr1,0.39762238,0.11452231,0.6909587738517495,0.8027063545600762
4930447M23Rik,0.39707896,0.110437326,0.6913566612457644,0.8031000150485507
Ppm1f,0.39655638,0.05624231,0.6917428349965657,0.8031575935832341
Thap4,0.3962626,0.06818974,0.6919602385954944,0.8031777504945539
Ptpn3,0.39623284,0.027827494,0.6919794304230453,0.8031777504945539
Gm47661,0.3962247,0.18178633,0.6919903446781881,0.8031777504945539
Gm44763,0.39605734,0.18126993,0.692111313958476,0.8031777504945539
Gm45464,0.39572567,0.10947557,0.692358122649817,0.8032970140615748
Selenok-ps1,0.3956428,0.13552502,0.6924180586549524,0.8032970140615748
Mcoln1,0.3948495,0.064662896,0.693001240377566,0.8035572266367219
Cfp,0.39465198,0.082945436,0.6931464124598385,0.8035572266367219
Cmtm6,0.39400896,0.115117125,0.6936214305547987,0.8038776354628194
Pdp1,0.3926515,0.048457656,0.6946222922337453,0.8046485509941207
Cep192,0.3925939,0.052804947,0.694665942630815,0.8046485509941207
C230034O21Rik,0.3924262,0.08438478,0.6947890727099281,0.8046825005719394
Wwc2,0.3916346,0.04267085,0.6953737089635721,0.8050854659560376
Gm31282,0.3907566,0.08324731,0.6960230751898849,0.8057001563820628
4930432B10Rik,0.38997695,0.063543685,0.6965999702978269,0.8060253362414929
Gm6938,0.38987738,0.17101578,0.6966716915844056,0.8060253362414929
Tbc1d17,0.38981697,0.07707061,0.696718702991544,0.8060253362414929
Gm26542,0.38963324,0.08584191,0.6968553850888991,0.8060681878970585
Tecpr2,0.38957664,0.033090085,0.696895420863131,0.8060681878970585
Rtn4rl2,0.38944912,0.09162708,0.6969927352018372,0.8060681878970585
Borcs8,0.3891288,0.10069473,0.6972289073811178,0.8062042567499667
Pknox1,0.3884153,0.065882005,0.6977542566563103,0.8066060550436828
Cxadr,0.38750842,0.05245455,0.698426022725791,0.8070975094875467
Acbd4,0.38745674,0.08313219,0.6984642106829733,0.8070975094875467
ENSMUSG00000121502,0.38721734,0.055331808,0.6986413151941164,0.8072035115124926
Cenpj,0.38716123,0.14281361,0.6986864058486668,0.8072035115124926
Gm43623,0.3870504,0.14427145,0.6987632079796885,0.8072236940276524
Whrn,0.3866559,0.15301095,0.699061159715453,0.8073805852714017
T2,0.38644832,0.15699665,0.6992135613516397,0.8073805852714017
St3gal3,0.38628277,0.027608836,0.6993316388486538,0.8073805852714017
Tnfaip6,0.3858969,0.13115996,0.6996196231050595,0.8075951655135796
Slc25a28,0.38573584,0.05722221,0.6997385230858052,0.8075960813184916
Prpf3,0.3842221,0.045598276,0.7008592590854335,0.8086024942748409
Coasy,0.38415766,0.10260568,0.7009076968014112,0.8086024942748409
Acap3,0.38358662,0.059147168,0.7013306764984144,0.8089532728919819
Tmem147os,0.38318312,0.13844827,0.7016313348015097,0.8091465658785045
Gm15396,0.3831206,0.08041881,0.7016766765332302,0.8091465658785045
Aacs,0.38149533,0.063764036,0.7028822562110357,0.8101247963191411
Mttp,0.38016137,0.06166963,0.7038711350972786,0.8109761143978166
Prkag1,0.3801115,0.04797855,0.7039080686473098,0.8109761143978166
Camk1g,0.37994102,0.18133752,0.704038139445249,0.8109761143978166
Gm14440,0.3798375,0.13164867,0.7041097429488217,0.8109899299711073
Mas1,0.3792013,0.042717498,0.7045835420110249,0.8113982638445907
Dact1,0.37861487,0.13288745,0.7050225017914779,0.8117663453684035
Pank1,0.37849882,0.03683478,0.7051041353823897,0.8117916359378363
Lrp5,0.37832594,0.13619377,0.7052342461528819,0.8118727296420679
Spata1,0.37746117,0.08406367,0.7058759813360898,0.8124740038982657
Cyp4x1,0.37647095,0.06654228,0.7066117920784238,0.813102462610885
Gm27010,0.37629625,0.13343175,0.7067447173009155,0.813102462610885
Zfp874b,0.37601784,0.07091366,0.7069500421513664,0.8131387200130713
Raver2,0.3754002,0.04107384,0.7074068281454335,0.8134834665035897
Tmem91,0.37537944,0.15701476,0.7074224080739799,0.8134834665035897
Trim11,0.3742201,0.05604171,0.7082852699525708,0.8138463248145152
Gpalpp1,0.37392485,0.054696847,0.7085039229035736,0.8138463248145152
Dyrk1a,0.3733107,0.020688752,0.7089620708786526,0.814028945421898
Kif5a,0.37244514,0.035186067,0.7096056987951198,0.8146941969095929
Npas4,0.3723668,0.17250091,0.7096612221665259,0.8146941969095929
Dnase1l2,0.37184498,0.15226099,0.7100547021740282,0.8150083711362233
Gm19325,0.37137845,0.14512081,0.710402491542993,0.8152700040018911
Gm57349,0.37102503,0.11794957,0.7106619950436577,0.8154123805362061
Gm56935,0.3706993,0.17601977,0.7109077637494075,0.815574679636621
Fhip2b,0.36796275,0.060680844,0.7129460538077095,0.8171818894364166
Gm12404,0.36762577,0.1684086,0.7131990253016858,0.8173045299569871
Gm48286,0.36754006,0.15718749,0.71326130962705,0.8173045299569871
Hcrtr2,0.36721784,0.123170465,0.713499557607405,0.8174451773683153
Ide,0.36660916,0.032823663,0.7139537120724254,0.8178966194632324
Gm15510,0.36407077,0.12413402,0.7158467316648158,0.8194604861055734
Rad52,0.36323446,0.04148035,0.7164726034583264,0.8196786566734432
Insc,0.36270264,0.10510506,0.7168693209510699,0.8199681868134718
1810034E14Rik,0.36258927,0.116260335,0.7169535604238991,0.8199681868134718
Bop1,0.36228386,0.053934846,0.7171821904986428,0.820144885410947
Taf6,0.36178994,0.056147516,0.7175522406555097,0.8203865892464376
Gm29088,0.36128825,0.15274006,0.717928555935563,0.8207224605918272
Etv4,0.36115974,0.12619719,0.7180263202946384,0.8207652568987192
Slc35f5,0.36072743,0.06712106,0.7183490387436626,0.8209961922133342
Bcr,0.36049616,0.029967599,0.7185185797938465,0.8211209809403848
Sh3rf3,0.35991064,0.020507427,0.7189561868247607,0.8215163900979519
Rnf144b,0.35976905,0.085075535,0.7190626223074303,0.821522055986436
Orc2,0.3597044,0.033955317,0.7191110742184834,0.821522055986436
Brd1,0.35952562,0.03444515,0.7192443709728078,0.8216053456830437
Gm46102,0.35802323,0.07251785,0.7203686197122846,0.8226823697797054
Cstf3,0.35785407,0.020989262,0.7204947598432313,0.8227573617313382
Acox3,0.35696945,0.07852722,0.7211572539609421,0.8233640896822544
Acaca,0.35689998,0.023362,0.7212076337187376,0.8233640896822544
Samsn1,0.35565805,0.1637641,0.7221391587535625,0.8240126859718374
Tubd1,0.35493556,0.07405695,0.7226814546891198,0.8245623273268597
Pou6f1,0.35478693,0.037538826,0.7227895861308812,0.824616546692716
Gad1os,0.353973,0.09499268,0.7233999082829203,0.8250198802455285
Rmc1,0.35387525,0.08226978,0.723476057857195,0.8250198802455285
Nova1,0.3537932,0.030129466,0.7235346241844884,0.8250198802455285
Map3k2,0.353552,0.022880962,0.7237162604966085,0.8250510913404021
Vash1,0.35221168,0.0468191,0.7247215905170827,0.8259895483777256
Map3k5,0.352067,0.027520886,0.7248289385691329,0.8260236540369472
Tbc1d9,0.35179228,0.046319883,0.7250358372837519,0.8261400809250791
Tbl3,0.35164547,0.07433246,0.7251453539967583,0.8261612992135817
Yif1a,0.35121095,0.13884093,0.7254715035036514,0.8262845147170115
Nup210l,0.35080433,0.11334958,0.7257738584626516,0.8264964714475914
2310075C17Rik,0.35040078,0.16568932,0.7260832653963294,0.826779613802901
Ablim3,0.35017684,0.024726436,0.7262470440532991,0.8268968980119787
Stk4,0.34993088,0.035032675,0.7264317379985998,0.8270379745163975
Gm14966,0.3475899,0.061353464,0.728190559048193,0.8287629710432212
Commd9,0.34743544,0.09001537,0.728304491463558,0.8287784708589573
Frs2,0.34669292,0.025998516,0.7288628329802456,0.829201570939962
Meis2,0.34650475,0.05088087,0.7290013319332811,0.8292407084157216
Ctbs,0.3464636,0.07733696,0.7290369800338439,0.8292407084157216
Traf7,0.34619474,0.05834714,0.7292376499620583,0.8293996177674138
Anln,0.3460237,0.086119846,0.729366027373887,0.8294296533979797
Dnhd1,0.34569997,0.053765513,0.7296090701477465,0.8296139907530372
Dcdc2a,0.3451921,0.101862974,0.7299885320069818,0.8297018505015339
Tnxb,0.34465688,0.060997825,0.7303914050485685,0.8299486399136201
Rrp36,0.34441406,0.08789223,0.7305755713519453,0.8300192608136296
Fam161b,0.3430668,0.11830463,0.731590053593334,0.831033036581557
Wdr13,0.34237885,0.036030196,0.7321062187417018,0.8313417165496079
Pola1,0.34074318,0.031712636,0.7333353586034551,0.8323322604983808
Gm26618,0.34029266,0.043208387,0.7336750488447454,0.8325507681973926
Rnf40,0.33999082,0.06463506,0.7339034245564808,0.8326283829448493
Rit1,0.339591,0.07310855,0.7342050943790723,0.8326825866144781
Zscan29,0.33928663,0.14482431,0.7344344087649839,0.8328038115725626
Zbtb49,0.33605647,0.0671593,0.7368681964564093,0.8345897280044496
Rps6kc1,0.335696,0.028817184,0.7371388680637265,0.8348116335388426
Gm16001,0.3354534,0.14465243,0.7373238390112221,0.8348972808778757
Ganc,0.33486158,0.06515455,0.7377683966034243,0.8351921314519544
Gm12371,0.33446437,0.09121667,0.7380694894689773,0.8354634665301137
Gpr17,0.3339421,0.11809839,0.7384661161926128,0.8357733558606186
Telo2,0.33352038,0.051725775,0.7387806624629255,0.835848519558807
Leng1,0.33316478,0.10769837,0.7390518812269539,0.8359495214576578
Rad54l2,0.3329524,0.028074095,0.7392093325620623,0.836017682242294
Nup155,0.33287564,0.040956937,0.7392670272141855,0.836017682242294
Ssbp2,0.332618,0.014748704,0.7394588322361271,0.8361317663374759
Zfp772,0.33190966,0.0883894,0.7399965629625767,0.8365543535175437
Dtd1,0.33156878,0.02310438,0.7402534912421418,0.8366637114312027
Drosha,0.33102188,0.028551409,0.7406663836627083,0.8370102292325896
Pgap2,0.33034554,0.040435757,0.7411775053133465,0.8372228576866931
9030612E09Rik,0.3301221,0.15345235,0.741346840613862,0.8372228576866931
Abca8b,0.32985708,0.027068472,0.7415447711253421,0.8373768767563313
Tango2,0.32915753,0.02631199,0.7420759330912499,0.8377680748242017
Cables2,0.32819784,0.07504458,0.7428011914435373,0.838169545458184
Sdhaf2,0.3279705,0.04017757,0.7429720445368744,0.8382232909796977
Gm15939,0.32635775,0.13344087,0.7441927133185224,0.8393220479730165
Tarbp1,0.32601488,0.045455348,0.7444505913582053,0.8395432937191962
Gm47578,0.3243105,0.15164985,0.7457440526661085,0.8405362398983819
Glb1,0.32426563,0.04548766,0.7457747089778914,0.8405362398983819
Sgcd,0.3239487,0.02600327,0.7460106649594238,0.8405362398983819
Erap1,0.32384846,0.081432484,0.7460917792090422,0.8405580205481136
Fbxl7,0.32365447,0.026081871,0.746234815938934,0.8405799528770656
A130010J15Rik,0.32345265,0.14752135,0.7463922499865305,0.8406141242174884
Arl3,0.32337263,0.02575274,0.7464505133900388,0.8406141242174884
Tspan4,0.32230076,0.11507215,0.7472639350575623,0.8413212377075583
Kif27,0.32112885,0.07543008,0.748151097284164,0.8420413367431379
Gm14399,0.32083243,0.048819292,0.7483757511820142,0.8422245094574656
Gm26930,0.32062674,0.1250297,0.7485336161843652,0.842332493646674
Limch1,0.3185714,0.014303542,0.7500881065437522,0.843663086105138
Gm27008,0.31804404,0.06456195,0.7504879116849871,0.8440429890447424
Gm42456,0.31686383,0.086438425,0.751384544271579,0.8447720622109604
Dhtkd1,0.31562045,0.05451698,0.7523282529465833,0.8453440602360643
4930447N08Rik,0.31413278,0.13066599,0.7534565003150243,0.8461669527506722
Gm28643,0.31408212,0.115070835,0.7534959671131491,0.8461669527506722
Lipe,0.3120544,0.06479398,0.7550340166924318,0.8475443726980638
Cep164,0.31129968,0.042770825,0.7556091924758316,0.8481200448505642
Pcdhb18,0.31094217,0.11319667,0.7558817847031386,0.8481581754658755
Gm57257,0.31090155,0.07899834,0.7559126419119546,0.8481581754658755
Gm56501,0.30990753,0.08512811,0.756668677913312,0.8488190437838564
Gm50023,0.3071715,0.13645345,0.7587508754657553,0.850523659941633
Apobec4,0.3061421,0.071868196,0.7595323802153462,0.8510609927835768
Inca1,0.3055032,0.09590391,0.7600195768859768,0.8513846310031877
2900060B14Rik,0.30533567,0.13663797,0.7601456754919056,0.8514557809210749
Vars2,0.30496156,0.066495724,0.7604306088642447,0.8516525011460848
Gtf2i,0.30494198,0.017570239,0.7604464964294478,0.8516525011460848
Gm34821,0.3045523,0.07225994,0.7607432902911634,0.8517745423760413
Zfp97,0.3042693,0.14928475,0.7609627992668972,0.8519502044129474
Als2,0.30388948,0.028559722,0.7612471423069652,0.8521984177640305
Ppargc1b,0.3033378,0.026925515,0.761667569043825,0.8524378375364117
Vmn2r57,0.30310887,0.11246898,0.7618436024317854,0.8524378375364117
Cdh6,0.30307823,0.07146604,0.7618679077344065,0.8524378375364117
Adcy5,0.30304435,0.038052317,0.7618915227505828,0.8524378375364117
Abcb8,0.3024261,0.047507785,0.7623618285857056,0.8528848514027239
Jrk,0.3015231,0.13590387,0.7630485119466894,0.8534425357641162
Gm20404,0.30121633,0.08062014,0.7632862665791712,0.8536382784060521
Gm57462,0.3008458,0.06733386,0.7635687473662925,0.8538138249295972
Cep112it,0.30019903,0.07880829,0.7640623492284931,0.854225348118469
Dcp1a,0.2997371,0.029227115,0.7644131954572151,0.854336771888229
Tmem63a,0.29931337,0.08073457,0.764735518786789,0.8544679674388846
Gm38839,0.29911605,0.1299795,0.7648859682766511,0.8544679674388846
Dennd6a,0.29899684,0.022631183,0.7649769569431413,0.854475492546095
Nelfa,0.2987827,0.040905558,0.7651410222966412,0.8545885894709633
Srp54c,0.29762858,0.08377767,0.7660227816249568,0.855503196848427
Slc22a21,0.29629388,0.14284255,0.7670440393379648,0.8564415051034614
Tmem255a,0.29608843,0.06275335,0.7671963914702847,0.8565326527123932
Bckdha,0.29569027,0.044330202,0.7675008754673495,0.8565815156586299
Slc38a10,0.29562682,0.038349662,0.7675480955882985,0.8565815156586299
Homez,0.2942146,0.088112965,0.7686282316911563,0.8574150551845683
Gm53028,0.29406977,0.12374321,0.7687411943739886,0.8574150551845683
Shq1,0.2938709,0.053256854,0.7688912014702869,0.85751002508429
Gm29514,0.2933335,0.029875604,0.7692997723613162,0.8577547453676206
Fbxo10,0.29191092,0.033693723,0.7703868578151359,0.8586853351282094
Ap1b1,0.29142126,0.028593238,0.7707631921029057,0.8590344252117663
Igdcc3,0.2909209,0.067059584,0.7711457731698663,0.8593200298121083
