names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NP-CT-L6b Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Zdhhc2,14.892189,0.47291097,3.70437979993421e-50,1.2318896686167355e-48,0.6860146252285192,0.4601122508225276,0.5390991,0.41526833
Zmat4,14.88894,0.57048726,3.8888485911343865e-50,1.2916361142618166e-48,0.8112431444241316,0.581730210954132,1.0908059,0.846328
Nhs,14.880085,0.7721766,4.439374871711643e-50,1.47085083604059e-48,0.4538391224862888,0.2541126378943294,0.39357072,0.24871904
Ptk7,14.869716,1.4671214,5.183328104652489e-50,1.7152219971922705e-48,0.30895795246800734,0.11886975033868782,0.1662442,0.06336744
Gm42456,14.847578,1.291162,7.212730168342611e-50,2.3838383717511186e-48,0.3391224862888483,0.15053222372750144,0.1721519,0.07395937
Ptprr,14.841902,0.54120946,7.849853342002329e-50,2.588043672387762e-48,0.7888482632541134,0.5549835494484227,0.8268551,0.63329893
Miga1,14.841805,0.48102742,7.8611351046479905e-50,2.588587013013376e-48,0.6992687385740403,0.48190439326495066,0.51355916,0.3926591
Usp13,14.840038,0.5965842,8.070962081099326e-50,2.6544277982758736e-48,0.5553016453382084,0.3504161021869557,0.34942353,0.24419662
Fdft1,14.832321,0.7235728,9.054720408328373e-50,2.974331752711288e-48,0.4218464351005484,0.2245790594155216,0.23578478,0.14930642
Stxbp1,14.832002,0.4597636,9.097894246226316e-50,2.984864693481088e-48,0.8254113345521024,0.603561060576737,0.796672,0.63431203
Focad,14.831041,0.5889619,9.229027630843612e-50,3.024194785863022e-48,0.8839122486288848,0.6780336752467583,1.249128,0.97592366
Ank,14.813609,0.4976064,1.1963957787523694e-49,3.9156095706548314e-48,0.850091407678245,0.6530675440294175,0.9703826,0.77049506
Lmtk2,14.803876,0.511256,1.3827947064007771e-49,4.5201573918477955e-48,0.7879341864716636,0.5655893168182697,0.7356266,0.56673527
Fbxo42,14.796918,0.49020818,1.533497970038652e-49,5.006693858437251e-48,0.6631627056672761,0.45372556609251014,0.47004613,0.35571676
Cplane1,14.775685,0.53860456,2.1020809459659203e-49,6.83812530485524e-48,0.8939670932358318,0.6861621830849622,1.1153167,0.8803168
Sfxn5,14.772896,0.40642038,2.1909326246087432e-49,7.118544089871455e-48,0.6124314442413162,0.40239984517127925,0.42389864,0.33525854
Slit1,14.768093,0.4851302,2.352759882137795e-49,7.635103627179052e-48,0.7454296160877514,0.49266498935552544,0.66422117,0.5150331
Scg3,14.765773,0.35147586,2.435146680038617e-49,7.883420637667184e-48,0.6389396709323584,0.42322430810915423,0.4612589,0.3779919
Sla,14.754929,1.6242348,2.8599322507658087e-49,9.247458432981622e-48,0.25411334552102377,0.06402167602090188,0.14012116,0.047638375
Cdkl1,14.752228,0.92336226,2.9767575065962845e-49,9.613638726231029e-48,0.4063071297989031,0.21420553512676602,0.21774548,0.12068675
Dync2h1,14.7491,0.5134538,3.11797854435708e-49,1.0057633071653631e-47,0.840036563071298,0.6276756338300755,0.88457686,0.69121915
Sybu,14.742609,0.5622759,3.432610105789141e-49,1.1059260616613215e-47,0.9003656307129799,0.6837236307335011,1.1978312,0.94250053
Iqce,14.729337,0.5994799,4.1778822555922396e-49,1.3444274994941735e-47,0.556672760511883,0.35331914070059994,0.3306461,0.23002334
Snx14,14.718649,0.46291158,4.8933759034693276e-49,1.5727872072514452e-47,0.7047531992687386,0.49053609444551965,0.5287858,0.40918696
Mlip,14.717455,0.54074395,4.980566422196286e-49,1.5988986829679116e-47,0.8158135283363802,0.5677569189084575,0.93776,0.726785
Spats2l,14.712982,0.5891076,5.320986588258259e-49,1.7061445062828094e-47,0.5658135283363802,0.36651828914263596,0.4308626,0.30603242
Sdk1,14.7117605,0.7307863,5.417963213487222e-49,1.7351689099690305e-47,0.6307129798903108,0.4491581188310432,0.8173207,0.5663988
Pi4ka,14.69911,0.5517359,6.531199620225144e-49,2.0892063547077335e-47,0.9159049360146252,0.7038513644281014,1.2093813,0.95709634
Chl1,14.698612,0.5701155,6.5794208834967505e-49,2.1021288839424222e-47,0.9291590493601463,0.7307915618347204,1.4460686,1.1589673
Herpud2,14.687516,0.5076959,7.750276508162885e-49,2.4732770757047113e-47,0.6005484460694699,0.39454228759434873,0.39218578,0.29099342
Sema3c,14.687106,0.52939266,7.797314467049516e-49,2.485336177101073e-47,0.5013711151736746,0.3002515966711825,0.3877576,0.2838113
Nopchap1,14.664873,0.52873814,1.0821927831906473e-48,3.445322284873542e-47,0.626599634369287,0.4151732146313141,0.4300439,0.31659898
Slc25a27,14.648011,0.4897179,1.3871716109578553e-48,4.411041560525156e-47,0.7047531992687386,0.4937100832204374,0.5348469,0.40788355
Nipal3,14.6339855,0.7272009,1.7050041690548165e-48,5.415302839539352e-47,0.420018281535649,0.22597251790207085,0.227152,0.14327878
Gm30003,14.623166,2.171333,1.9988498013010734e-48,6.341097303537172e-47,0.2477148080438757,0.06146700212889491,0.13118036,0.030644862
Nek1,14.621492,0.4926698,2.048595426781969e-48,6.491245178965979e-47,0.779707495429616,0.5688407199535513,0.7231858,0.56192875
Synj2bp,14.610445,0.46235156,2.4093990713378252e-48,7.625506837084496e-47,0.7253199268738574,0.5151151538610412,0.5700885,0.4432268
Ice1,14.601691,0.4830134,2.739646096867469e-48,8.660504779156341e-47,0.6914990859232175,0.47671763112057286,0.49517363,0.37738714
Gm30092,14.600308,0.970701,2.795794499208612e-48,8.827614358840821e-47,0.40904936014625226,0.21919876137023417,0.30858395,0.16928373
ENSMUSG00000121395,14.5988655,0.5195711,2.855565492011023e-48,9.005756428443215e-47,0.726691042047532,0.5040061931488291,0.59716535,0.45100844
Ddah1,14.594572,0.75138795,3.041144473243751e-48,9.579783352410269e-47,0.34323583180987205,0.14584865492548868,0.19107968,0.11785133
Gm10125,14.592708,0.5792088,3.1254339962907843e-48,9.833771836104612e-47,0.56672760511883,0.3688794271337333,0.39405605,0.28010988
Csmd3,14.5901985,0.5465455,3.24251595278465e-48,1.0190222649277607e-46,0.9762340036563071,0.8929746467969808,2.8856215,2.532176
Sacm1l,14.587498,0.4706797,3.373474612437529e-48,1.0589399864041634e-46,0.7614259597806216,0.5411650861234759,0.626408,0.4876278
Rnf152,14.585991,1.7750634,3.4487996493145894e-48,1.0813214303043527e-46,0.26828153564899454,0.08124637120185794,0.16613759,0.051460374
Akap7,14.585097,0.48173988,3.49423207807916e-48,1.094289230046469e-46,0.5648994515539305,0.35479001354751305,0.34993368,0.26238987
Rgs11,14.584184,0.91335595,3.541331124282203e-48,1.1077481642545143e-46,0.40447897623400364,0.2135088058834914,0.20066334,0.11152711
Clip1,14.567663,0.4810867,4.51060327207131e-48,1.4076644590076201e-46,0.8427787934186471,0.6333268821366363,0.8735802,0.6930293
Nr1d2,14.564334,0.506535,4.735779824936586e-48,1.4762227830167759e-46,0.6051188299817185,0.40220630927036966,0.39850596,0.29612133
Psmd14,14.5616865,0.49481457,4.922838902224586e-48,1.53275412865324e-46,0.8601462522851919,0.6470679311012193,0.9231863,0.73080957
Tmem130,14.553352,0.5191083,5.560983393364552e-48,1.7294400900428879e-46,0.543418647166362,0.341629572285659,0.33282143,0.24338625
Nrg2,14.551822,0.47899884,5.686806028618082e-48,1.7665257570978944e-46,0.7404021937842779,0.5014128120766402,0.65114784,0.50588703
Cracd,14.507176,0.5204475,1.091203411759423e-47,3.3818495587053853e-46,0.756398537477148,0.5389587768531062,0.7572402,0.58190626
Glcci1,14.49712,0.45644474,1.2634114015041441e-47,3.906543654593366e-46,0.7289762340036563,0.5158118831043158,0.6109909,0.47860494
Pdss2,14.486766,0.49036798,1.4689910392104605e-47,4.5369872670787444e-46,0.8130712979890311,0.6039481323785563,0.7981462,0.62564915
Exoc6,14.480376,0.48880696,1.6121287452397448e-47,4.97335239777175e-46,0.7586837294332724,0.5454228759434875,0.6606431,0.51104593
Phtf1,14.477614,0.48533753,1.678221622730237e-47,5.1713090599497095e-46,0.6928702010968921,0.48910392877878844,0.5281125,0.40345034
Vps13b,14.476004,0.5408763,1.7179882846158865e-47,5.287782956200329e-46,0.9515539305301646,0.788852332107606,1.6687027,1.3760529
Cdkl2,14.472463,0.5894905,1.8087706862243644e-47,5.560831617717239e-46,0.5744972577696527,0.3775885426746661,0.3672708,0.2584588
Sidt1,14.472276,0.53592145,1.8136998146964411e-47,5.569613030959242e-46,0.8039305301645339,0.568531062512096,0.8435336,0.6489736
Zmat3,14.46542,0.6501581,2.003782882012705e-47,6.1463066255344045e-46,0.46983546617915906,0.27377588542674663,0.2518983,0.16766393
Fbn1,14.462182,0.6299152,2.1003285458655759e-47,6.435100117150288e-46,0.5009140767824497,0.29781304431972133,0.3150781,0.21457578
Pou2f2,14.4417925,0.48443076,2.824001402185401e-47,8.642473539489946e-46,0.5626142595978062,0.3599380685117089,0.36692122,0.27524233
Fxyd6,14.435529,0.6798009,3.092661847582662e-47,9.45390487423733e-46,0.4040219378427788,0.20793497193729438,0.23045214,0.14995916
Hcrtr2,14.422687,1.5821143,3.7255577998769657e-47,1.1375652054851597e-45,0.28473491773308957,0.10009676795045482,0.19547644,0.06962454
Golga1,14.41582,0.49632934,4.1151928270493306e-47,1.2544873545036273e-45,0.6540219378427788,0.4464873233984904,0.45343167,0.34124795
Septin3,14.415776,0.46993393,4.117818558512093e-47,1.2544873545036273e-45,0.6704753199268738,0.4594929359396168,0.47756055,0.36600402
Oxr1,14.414194,0.6242101,4.2132956699562297e-47,1.2821206642324335e-45,0.9739488117001828,0.8448616218308497,2.399597,2.014891
Stau2,14.414026,0.54565257,4.2235529238686717e-47,1.283788088963249e-45,0.9172760511882998,0.7245597058254306,1.3673153,1.0998529
Stim1,14.405518,0.4439726,4.777278824211728e-47,1.450457423803041e-45,0.6992687385740403,0.49216179601316046,0.54033864,0.42315498
Raph1,14.404334,0.5140434,4.859816265344869e-47,1.473851727424567e-45,0.8135283363802559,0.5820011612154055,0.82897466,0.64396334
Gm56822,14.403788,1.2740289,4.898395149283677e-47,1.4838768620208838e-45,0.3126142595978062,0.12734662279852912,0.15229131,0.0658074
Zfp831,14.403427,0.6193179,4.924022064519928e-47,1.4899602801086762e-45,0.5630712979890311,0.36226049932262433,0.3649202,0.2520732
Osbpl6,14.398958,0.5675519,5.252914293947516e-47,1.587691868148141e-45,0.886654478976234,0.6555835107412425,1.1518738,0.90026945
A830031A19Rik,14.397891,0.9186725,5.334699357766952e-47,1.6105996825078428e-45,0.3912248628884826,0.20162570156764079,0.20103008,0.11135085
Cabp1,14.392708,0.59399605,5.749967982503306e-47,1.734025136811042e-45,0.5580438756855576,0.36017031159280044,0.36026827,0.25257614
Lrif1,14.392583,0.47512433,5.760390682859576e-47,1.7352208256551213e-45,0.6261425959780622,0.4159860654151345,0.41716835,0.31656495
Tbc1d12,14.385977,0.48123038,6.337656869288921e-47,1.9069746929204177e-45,0.6622486288848263,0.45535126766015094,0.4933089,0.37627444
Shank1,14.376263,0.49805173,7.292748759183392e-47,2.1919033463004224e-45,0.7856489945155393,0.5680665763499129,0.7457665,0.57918024
Klhl1,14.373205,1.2405947,7.622059241062017e-47,2.288321025780295e-45,0.3482632541133455,0.1642732726920844,0.28564277,0.13095501
Gfod2,14.364084,0.63120586,8.694877864600458e-47,2.6074929489041773e-45,0.4890310786106033,0.2941745693826205,0.2751867,0.18608247
Socs7,14.362152,0.4742748,8.940742668988467e-47,2.6782358474439254e-45,0.6339122486288848,0.4282175343526224,0.4176524,0.31711
Fam81a,14.358555,0.4769486,9.417078287772851e-47,2.817782779426019e-45,0.6165447897623401,0.4044126185407393,0.41434696,0.31397992
Tbcd,14.358446,0.46866626,9.43186059533862e-47,2.8190666762708427e-45,0.7248628884826326,0.5179020708341397,0.5828779,0.45218083
Zfp654,14.349721,0.4655743,1.0696668905533453e-46,3.1935499276853767e-45,0.7097806215722121,0.499980646409909,0.54145175,0.41892505
Tecpr1,14.337286,0.55195564,1.2796245065535034e-46,3.811919123181002e-45,0.5511882998171846,0.3532030191600542,0.3292889,0.23586419
Map7d2,14.323667,0.4376867,1.5568841766787348e-46,4.627597104796195e-45,0.7838208409506399,0.569576156377008,0.7060271,0.5638702
Lypd6b,14.320176,1.6112667,1.6370738089981367e-46,4.860571629588943e-45,0.26416819012797077,0.07826591832784982,0.16784215,0.05809526
Uri1,14.30735,0.4760376,1.968718818640902e-46,5.838794112238525e-45,0.776508226691042,0.5737565318366556,0.70837843,0.554471
Lmbrd2,14.295372,0.4233853,2.3385127022560926e-46,6.927876109109285e-45,0.7152650822669104,0.5043932649506483,0.54287404,0.43021736
Armc9,14.284648,0.4847326,2.727839734608532e-46,8.072362738869081e-45,0.7673674588665448,0.5468937487904006,0.6569183,0.5090904
Dnai4,14.273296,0.65206456,3.2103854432199807e-46,9.489885243049602e-45,0.5086837294332724,0.314224888716857,0.29446018,0.19712256
Snap91,14.273198,0.54579777,3.2148875578237036e-46,9.492750404255266e-45,0.9172760511882998,0.7042384362299207,1.2472624,0.99301946
Pknox2,14.2600565,0.5066001,3.881419316081998e-46,1.1448269706160625e-44,0.7614259597806216,0.5434875169343913,0.75041866,0.58045924
Tmem163,14.257224,0.8927251,4.042162888415601e-46,1.1909311053917457e-44,0.40676416819012795,0.22125024191987613,0.35753196,0.20822163
Map3k9,14.255954,1.0251651,4.116390806616459e-46,1.2114722998223904e-44,0.35648994515539306,0.17182117282755952,0.17321932,0.0888605
Sv2a,14.253512,0.36788708,4.262886315323653e-46,1.2532139528746885e-44,0.8121572212065814,0.608631701180569,0.7722266,0.64314413
Zfp961,14.232165,0.5552816,5.786176714299698e-46,1.6991756099806875e-44,0.5443327239488117,0.34704857751112833,0.3225683,0.2303607
Lrrc49,14.224558,0.4717333,6.4510438849036056e-46,1.890289522217665e-44,0.7257769652650823,0.5179020708341397,0.5823549,0.4509782
Sertad2,14.221177,0.5010386,6.770452847594433e-46,1.9817218738002442e-44,0.5991773308957953,0.39535513837816916,0.41943324,0.31350124
Ablim2,14.215111,0.47418657,7.38343606598851e-46,2.1587913720686755e-44,0.7769652650822669,0.5661312173408167,0.7321313,0.5749883
Fam227a,14.213899,0.71271724,7.512416333966058e-46,2.194115509713782e-44,0.4506398537477148,0.25914457131797947,0.23294806,0.14846946
Pitpnc1,14.207876,0.3832048,8.187066306031542e-46,2.388561038469789e-44,0.7125228519195612,0.48910392877878844,0.7318347,0.60279673
Slc25a26,14.202759,0.51121944,8.80759277451701e-46,2.5668114734411284e-44,0.6010054844606947,0.39779369072963033,0.37834755,0.27964267
Ftx,14.1873,0.54731387,1.0980538676180063e-45,3.196609688287739e-44,0.9003656307129799,0.6740081285078382,1.1374283,0.8960226
Fam98a,14.187106,0.6376844,1.1010957303189694e-45,3.201995917063929e-44,0.47714808043875684,0.28794271337333077,0.26284298,0.1766577
R3hdm1,14.17099,0.58777136,1.3853367299833272e-45,4.0242159929353513e-44,0.9675502742230347,0.8282949487129863,2.160702,1.8096261
Zwint,14.167381,0.39911294,1.458373571426085e-45,4.231803225077636e-44,0.7824497257769653,0.5839365202245016,0.72608,0.5928332
Pdzd4,14.161827,0.47507846,1.5783542410746712e-45,4.575013857354522e-44,0.7801645338208409,0.5603251403135282,0.69121337,0.54037327
Itfg1,14.161153,0.42733213,1.593573794129933e-45,4.614151707787855e-44,0.8281535648994516,0.6190439326495065,0.8085829,0.6552484
Ube2o,14.154312,0.47686633,1.75647485880377e-45,5.080353009263434e-44,0.6028336380255942,0.40131604412618543,0.38091013,0.28752565
Tbc1d9b,14.1512575,0.4835989,1.8344786669522356e-45,5.295398480965578e-44,0.583180987202925,0.3830849622604993,0.36408696,0.27316093
Pxdn,14.151246,0.603588,1.8347659046441955e-45,5.295398480965578e-44,0.5740402193784278,0.37917553706212503,0.38853118,0.27191952
Ttc19,14.14293,0.45627466,2.065036193974072e-45,5.953596838206364e-44,0.7883912248628885,0.5693439132959164,0.6963463,0.5501635
Scn2a,14.141227,0.5825057,2.115646922281937e-45,6.092972433195674e-44,0.9579524680073126,0.7826591832784981,1.7878445,1.4640348
Wrn,14.1381645,0.47399774,2.209729423174111e-45,6.357112376947363e-44,0.5859232175502742,0.38718792335978325,0.37616175,0.28427327
Tpk1,14.13127,0.57072866,2.4370918909485554e-45,7.003706856661784e-44,0.4977148080438757,0.30164505515773177,0.3078088,0.21726696
Tcf20,14.130932,0.51261485,2.4488366290256382e-45,7.027105228594719e-44,0.906764168190128,0.7168182697890458,1.2375995,0.9989596
Ece1,14.130885,0.6967895,2.4504643093387613e-45,7.027105228594719e-44,0.43921389396709326,0.24946777627249855,0.23058341,0.14841558
Prkcz,14.130783,0.4233989,2.454010629941302e-45,7.029772454853175e-44,0.7627970749542962,0.5584671956647959,0.654502,0.5242151
Sez6l,14.126574,0.5197531,2.605164093108138e-45,7.454819934165673e-44,0.8546617915904936,0.626437004064254,0.9831397,0.77324766
Trib2,14.118885,0.9454202,2.905537887576124e-45,8.305510961613878e-44,0.3304387568555759,0.1447261467002129,0.1789478,0.09690601
Pgap1,14.099642,0.4245605,3.8170221862536415e-45,1.0899403416008007e-43,0.6430530164533821,0.4263595897038901,0.46342328,0.36410215
Dennd11,14.076414,0.65970284,5.303366486872444e-45,1.5127543259263544e-43,0.4328153564899452,0.243158505902845,0.22905527,0.15095457
Rfx7,14.051868,0.472469,7.502796587435446e-45,2.1370063584939572e-43,0.879798903107861,0.6925101606347978,1.0721493,0.8691972
Klhl32,14.051822,0.5025143,7.507755870555621e-45,2.1370063584939572e-43,0.6956124314442413,0.5011805689955486,0.634501,0.48579338
Pak3,14.051436,0.5490694,7.548721255606842e-45,2.1463930173349825e-43,0.9177330895795247,0.7271530868976195,1.4121815,1.1385028
Faxc,14.048238,0.5516002,7.897431354909266e-45,2.2431710412939956e-43,0.5543875685557587,0.360905748016257,0.3302086,0.23660533
Lrig2,14.044391,0.43963772,8.338265665324e-45,2.3658838271093547e-43,0.7449725776965265,0.5390361912134701,0.6184036,0.48926607
Ogdh,14.043917,0.43806595,8.39416721092388e-45,2.3792328371046903e-43,0.7705667276051188,0.5674085542868202,0.6759078,0.53818464
Ric8b,14.042251,0.45042545,8.593943686003205e-45,2.433290483065396e-43,0.6745886654478976,0.466498935552545,0.4783432,0.3708064
Ctnnal1,14.037141,0.5213779,9.236437401331839e-45,2.6124533997240686e-43,0.5310786106032906,0.3340429649700019,0.3196201,0.2330001
Rapgef6,14.036709,0.5180936,9.292914847353324e-45,2.6256637428852137e-43,0.9012797074954296,0.6999032320495452,1.1748209,0.9409724
Apex2,14.033505,0.48734677,9.722496392940897e-45,2.7441541814949783e-43,0.7148080438756855,0.5096574414553899,0.5718165,0.43846476
Tnik,14.010308,0.5774501,1.3481781672610224e-44,3.801211684606891e-43,0.9597806215722121,0.8048771047029224,1.9905354,1.6553642
Prkce,13.998028,0.5949908,1.6025642610877437e-44,4.513721351721978e-43,0.9689213893967094,0.8237275014515193,2.1624575,1.8071026
Arhgap20,13.992538,0.46126,1.731209429929498e-44,4.870952605466556e-43,0.7362888482632541,0.512715308689762,0.6195084,0.48441148
Tbcel,13.9894705,0.46084192,1.8075169418348765e-44,5.080332659738821e-43,0.606489945155393,0.3982581768918134,0.37466428,0.28534845
Mmaa,13.988808,0.54244506,1.8244527664551175e-44,5.12257532232487e-43,0.5539305301645339,0.3535513837816915,0.3218868,0.23168612
Sash1,13.988143,0.32230026,1.8415820970626124e-44,5.165272541552442e-43,0.6357404021937842,0.4130443197213083,0.49529126,0.41386205
Ntm,13.980287,0.7363784,2.0565871225652338e-44,5.7623040649976884e-43,0.9574954296160878,0.8022837236307335,2.4020622,1.950176
Trim37,13.97678,0.43253163,2.160438430880529e-44,6.046977149766648e-43,0.7947897623400365,0.5841300561254112,0.72382855,0.58061254
Gm29514,13.971561,0.6071603,2.3247289755970815e-44,6.500048654973317e-43,0.5059414990859232,0.31093477840139344,0.34542653,0.23969503
Adam22,13.970269,0.5307371,2.3672960457440494e-44,6.6121876038609774e-43,0.9282449725776966,0.7401974066189279,1.3784919,1.1168084
Gpr26,13.966156,0.8111465,2.5080255291840716e-44,6.997990235636138e-43,0.41361974405850094,0.23197213083026902,0.2238242,0.13362765
Rap1gap,13.963043,0.47136456,2.6200316436443533e-44,7.302930525386283e-43,0.5950639853747715,0.3976775691890846,0.3805883,0.28822583
Heca,13.954777,0.5277663,2.942221678936861e-44,8.192486685288441e-43,0.5091407678244972,0.31519256822140507,0.2906723,0.21024393
Dennd5b,13.951208,0.47259066,3.093204549367939e-44,8.603975801399226e-43,0.856489945155393,0.6508225275788658,0.9360445,0.7499737
Brdt,13.950542,0.50380564,3.1222284772515934e-44,8.675726906282349e-43,0.6147166361974405,0.4141668279465841,0.4071134,0.3033336
Cdadc1,13.937925,0.4675999,3.7261350413442514e-44,1.034310419017769e-42,0.6211151736745887,0.41703115928004647,0.396848,0.30178913
Sbf2,13.934987,0.48979855,3.882684612673587e-44,1.0766536175700647e-42,0.9309872029250457,0.771550222566286,1.4618278,1.2118963
Pak1,13.934451,0.33575082,3.9119803490981206e-44,1.0836588863945e-42,0.7975319926873857,0.5950841881168957,0.7827009,0.6631226
Klhdc10,13.930941,0.48258364,4.109103682186836e-44,1.1370918222488185e-42,0.8656307129798904,0.6625120959938069,0.9770729,0.78191984
Htr2a,13.929628,1.1931685,4.1852538755891006e-44,1.1569729592292091e-42,0.31992687385740404,0.13915231275401588,0.19713466,0.091028556
Septin8,13.928988,0.39617842,4.222918104426137e-44,1.1661850921472794e-42,0.6549360146252285,0.4529901296690536,0.45761767,0.3653061
Cables1,13.92153,0.4535491,4.687605372870216e-44,1.2931823035833954e-42,0.39808043875685556,0.20348364621637313,0.20356432,0.15260313
Ubp1,13.918961,0.4449341,4.859179703946426e-44,1.3391400886670817e-42,0.6901279707495429,0.4845751886975034,0.49741623,0.3875971
Ror2,13.916077,2.3551717,5.059252847463248e-44,1.3928496312637039e-42,0.2216636197440585,0.04296497000193536,0.13255544,0.027325911
Grik5,13.910985,0.4791722,5.432642608457235e-44,1.494115730698525e-42,0.7518281535648994,0.5470872846913102,0.6489902,0.50404996
Trappc9,13.899524,0.44533002,6.376405273484373e-44,1.75188148975997e-42,0.793418647166362,0.5933423650087091,0.7518437,0.6006003
Adamts3,13.899032,0.5545991,6.42044391515288e-44,1.762179039838181e-42,0.6247714808043876,0.42632088252370814,0.5328464,0.39147577
Tmod3,13.859748,0.49315763,1.1106421303184287e-43,3.0451993920057324e-42,0.5073126142595978,0.31124443584284883,0.2872776,0.21223563
Rapgef4,13.853591,0.5961466,1.2100874040676143e-43,3.314479974240244e-42,0.9209323583180987,0.70764466808593,1.4764376,1.1737697
Pgm2l1,13.852057,0.41978082,1.2361961408302231e-43,3.3825448374855494e-42,0.8286106032906764,0.6042190826398297,0.8175924,0.6656038
Smad2,13.838166,0.4576154,1.4998325498818652e-43,4.099745739097224e-42,0.5137111517367459,0.31863750725759626,0.289155,0.21846113
Zfand4,13.833719,0.70447487,1.5955368795069462e-43,4.3569182878406146e-42,0.44149908592321757,0.2577511128314302,0.24082305,0.15452088
Grm7,13.832848,0.670849,1.614980493085002e-43,4.405535619207513e-42,0.9808043875685558,0.8846526030578672,3.0907314,2.6522985
Btbd7,13.825833,0.4100899,1.7803813809945313e-43,4.851810112304569e-42,0.7659963436928702,0.5637313721695375,0.665867,0.5377041
Uhrf1bp1l,13.821997,0.44667608,1.877875048586786e-43,5.1123102893137736e-42,0.7097806215722121,0.49676795045480937,0.5481443,0.42895675
Gmds,13.820419,0.47883683,1.919473374639856e-43,5.2202681757664905e-42,0.8542047531992687,0.6493129475517708,0.9876074,0.7925105
Thrb,13.81961,0.56913346,1.9412086814451796e-43,5.274042191145802e-42,0.8473491773308958,0.6790400619314882,1.3730758,1.0941554
Hcn1,13.817704,0.7141481,1.993249546020693e-43,5.4099611415733354e-42,0.9506398537477148,0.7307915618347204,1.9180058,1.5129247
Fzd3,13.808672,0.400581,2.2596032711943894e-43,6.126694237839883e-42,0.6882998171846435,0.4687826591832785,0.49537244,0.39586893
Abcc5,13.799618,0.46435842,2.562074851716676e-43,6.939813635647892e-42,0.8546617915904936,0.664447455002903,0.9492981,0.7645338
Lrrc3b,13.798797,0.6453968,2.5914389335401516e-43,7.01228239116051e-42,0.4926873857404022,0.30276756338300753,0.31798118,0.21456964
Ralgapb,13.784906,0.44879776,3.1417267395590466e-43,8.492776407641004e-42,0.8025594149908593,0.5970195471259919,0.74538714,0.594009
4930578G10Rik,13.773354,0.59064925,3.686915989919646e-43,9.956525894386019e-42,0.7317184643510055,0.5515386104122315,0.8057714,0.6001358
Septin7,13.766428,0.32212004,4.057881673657122e-43,1.0947317326422376e-41,0.9177330895795247,0.7516160247725954,1.2416215,1.088128
Homer1,13.762085,0.565965,4.309205638744896e-43,1.1613676581050688e-41,0.8779707495429616,0.6709889684536482,1.2083519,0.9501351
Ikzf2,13.757719,0.53211045,4.5774030656788855e-43,1.2324130298075317e-41,0.523308957952468,0.3282755951228953,0.37700477,0.27510256
1700019D03Rik,13.755659,1.1959275,4.7096814061872954e-43,1.2667581519945207e-41,0.306672760511883,0.12947551770853494,0.15252337,0.06945419
Usp45,13.753163,0.45884952,4.875075887982175e-43,1.3099328911008106e-41,0.7285191956124314,0.5251790207083414,0.59329695,0.46328723
Prim2,13.753037,0.67645055,4.883523491735243e-43,1.310891870358901e-41,0.4026508226691042,0.2166053802980453,0.21162385,0.13755722
Kdsr,13.744196,0.57163215,5.518278869402606e-43,1.4798019283517767e-41,0.48857404021937845,0.3000967679504548,0.26750946,0.18761452
Mid2,13.74124,0.5915561,5.748288334049829e-43,1.5399452396402685e-41,0.4753199268738574,0.2833365589316818,0.26741302,0.18519595
Gm56495,13.740959,0.93902403,5.7706225436665655e-43,1.5443887225928348e-41,0.37294332723948814,0.19291658602670794,0.17771976,0.09662147
Gm12353,13.740767,0.52844095,5.7859998705340674e-43,1.5469633484701534e-41,0.49817184643510054,0.306599574221018,0.29401773,0.2126702
Acadsb,13.740021,0.44053966,5.845917443777404e-43,1.5614294404999884e-41,0.6745886654478976,0.4770659957422102,0.50063485,0.39122373
Ide,13.737965,0.450189,6.0142923745079996e-43,1.604806714032075e-41,0.6713893967093236,0.46870524482291465,0.4891198,0.3796477
Sh3gl3,13.735162,0.4036054,6.251662352075805e-43,1.6664897559551279e-41,0.5415904936014625,0.34418424617766596,0.34842065,0.27391955
Eipr1,13.733051,0.4747996,6.436426810828807e-43,1.7140415104754217e-41,0.6010054844606947,0.3976775691890846,0.3681904,0.27785224
Cenpc1,13.732513,0.4433612,6.484415059197632e-43,1.7251112142637659e-41,0.6471663619744058,0.4433133346235727,0.44132805,0.34216127
Exoc2,13.725408,0.42341143,7.1526171838791044e-43,1.8991188115694815e-41,0.7513711151736746,0.5356299593574608,0.5943665,0.47336447
Gdap1,13.72416,0.45542488,7.276720328670517e-43,1.9285154085868947e-41,0.6640767824497258,0.4616605380298045,0.46450925,0.35850352
Gm38413,13.724151,0.97533405,7.277687474161188e-43,1.9285154085868947e-41,0.37248628884826324,0.19372943681052834,0.19314201,0.1028855
Zfyve9,13.712607,0.45600274,8.533502035312945e-43,2.2590660067867865e-41,0.8368372943327239,0.6384749371008323,0.8800445,0.70736134
Cd200,13.712007,0.52395916,8.604536329438731e-43,2.2756288501182944e-41,0.4844606946983547,0.2940197406618928,0.27523303,0.19913608
Hipk2,13.711051,0.31133002,8.718556648222967e-43,2.303516392701584e-41,0.7586837294332724,0.550764466808593,0.6992096,0.5964713
Jakmip3,13.70436,0.4386081,9.560626270886008e-43,2.5235169734647054e-41,0.6617915904936015,0.4592219856783433,0.46293744,0.36074275
