names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NP-CT-L6b Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Eif4a1,2.4634845,-0.2884751,0.013759387922297623,0.03924785068706339,0.3820840950639854,0.32026320882523707,0.19789512,0.2368677
Efnb3,2.4586363,-0.35714483,0.013946585938955381,0.03975649948861989,0.23080438756855576,0.18610412231468937,0.10341071,0.13063245
Cdk5r1,2.4546454,-0.2742456,0.014102363663308365,0.04016647356721388,0.46206581352833637,0.384749371008322,0.2603573,0.30723155
Ttc9b,2.4510963,-0.3135399,0.014242186309628983,0.04053893497242911,0.1905850091407678,0.15262241145732533,0.10444969,0.12824076
Eid1,2.4468055,-0.2826111,0.014412863427914714,0.040994351678635375,0.496800731261426,0.4162957228565899,0.30444154,0.35968274
Ermp1,2.442253,-0.32229066,0.014595910715808727,0.041479864720653674,0.2893053016453382,0.2366944068124637,0.12684411,0.15622796
Cct5,2.4346912,-0.38329533,0.014904507450799574,0.042321052013419055,0.2851919561243144,0.23661699245209986,0.13998918,0.17897336
Mrps18c,2.4342768,-0.38473958,0.014921576330868025,0.0423560908525696,0.17047531992687387,0.1328430423843623,0.06704147,0.08666538
Psmc5,2.4324355,-0.39091367,0.014997659223602314,0.04255407638206908,0.25182815356489946,0.20681246371201858,0.12021506,0.15486014
Tbcb,2.4314187,-0.35574004,0.01503982741663757,0.04266020929853811,0.18327239488117003,0.1447261467002129,0.08327211,0.10536941
Slc25a37,2.419716,-0.31101614,0.015532642723338397,0.0440023310465053,0.19744058500914077,0.1568027869169731,0.07227043,0.088904664
Jund,2.413413,-0.41920125,0.015803901531097144,0.04474719010965019,0.260054844606947,0.2125411263789433,0.12432857,0.16299254
Myh9,2.4059486,-0.27129653,0.016130529522669523,0.045643147459365006,0.4085923217550274,0.34255854461002516,0.2108807,0.24946299
9430041J12Rik,2.404706,-0.28574672,0.01618547963648745,0.0457889911383889,0.15493601462522852,0.11863750725759628,0.060758628,0.07358835
Txn1,2.4014692,-0.37558976,0.01632937853697777,0.04617177746907215,0.170018281535649,0.13323011418618153,0.07932725,0.10175212
Ubxn1,2.3989756,-0.335436,0.016441004807187447,0.04646575136133128,0.15585009140767825,0.11987613702341784,0.06750569,0.084448196
Tmem223,2.3932757,-0.25390396,0.01669868880979765,0.047151509911650145,0.1956124314442413,0.15749951616024774,0.08808454,0.10417928
Esd,2.3929234,-0.26960617,0.01671473092628388,0.047191848270384355,0.17047531992687387,0.13408167215018385,0.07369435,0.08818693
Pnpla7,2.3899634,-0.61766195,0.016850057648135196,0.04753895936637891,0.20795246800731262,0.16481517321463132,0.090037175,0.13502218
Mmgt1,2.3886354,-0.26159775,0.016911080943944973,0.04770110696659683,0.12157221206581353,0.0878652990129669,0.045105554,0.053835396
Fasn,2.3842454,-0.26440284,0.01711418816911073,0.04823856457610462,0.15173674588665448,0.11662473388813625,0.06811145,0.081268184
Rpl41,-2.3847587,-0.5811746,0.017090329292239758,0.04817636887143121,0.5612431444241316,0.5080704470679311,0.39848,0.5495152
Kcng2,-2.4018588,-0.9864539,0.01631200488837689,0.04612750698281278,0.13574040219378428,0.1577704664215212,0.04869063,0.094271846
Boc,-2.407622,-0.86843896,0.0160567915873777,0.04544406888064449,0.1590493601462523,0.17940778014321657,0.0625328,0.11137178
Dbi,-2.4200144,-0.94789374,0.01551989278248161,0.043975484452734456,0.21160877513711152,0.22670795432552737,0.12865545,0.23495784
Gm20319,-2.4212143,-0.97714484,0.015468750814562348,0.04383519662384416,0.12751371115173674,0.1506096380878653,0.045225393,0.0871617
Rps28,-2.4238126,-0.8106653,0.015358529348450618,0.04354122004567083,0.3272394881170018,0.3239016837623379,0.19223583,0.31610554
Doc2b,-2.4414246,-0.90883064,0.0146294417654193,0.04157075933130463,0.1736745886654479,0.19098122701761178,0.063913435,0.116819695
Echdc2,-2.4465811,-1.0489084,0.014421835342227875,0.04101118802472886,0.07815356489945155,0.10702535320301916,0.027081713,0.055242315
Scd2,-2.4485571,-0.6174043,0.014342963607867007,0.040812817128389973,0.5973491773308958,0.5388813624927424,0.43493077,0.6075196
mt-Atp6,-2.455994,-0.75917184,0.014049550611041297,0.040029393231146515,0.376599634369287,0.36578285271917943,0.2549487,0.39978155
Rpsa,-2.4601073,-0.76246387,0.013889547387173845,0.03960230669496617,0.42321755027422303,0.40011612154054577,0.25048193,0.39397642
Hs3st1,-2.4679224,-0.87432617,0.013589973420755701,0.038781073259951754,0.21252285191956125,0.22635958970389009,0.09074237,0.16052331
Rpl18a,-2.479148,-0.80446017,0.013169671519905059,0.03766969062591537,0.3117001828153565,0.3140700599961293,0.19051982,0.31228969
Ptma,-2.498019,-0.7621515,0.012488948403696945,0.03583321341242252,0.4305301645338208,0.4025933810721889,0.26031426,0.40832162
Slc16a2,-2.4991558,-0.345066,0.012448958447406986,0.03572610418475122,0.5338208409506399,0.48356880201277336,0.37363693,0.45451865
4930509J09Rik,-2.5091467,-0.74074334,0.012102323158090142,0.034805675185473846,0.22257769652650822,0.23402361137991098,0.08744764,0.14211415
C1ql2,-2.513721,-1.582801,0.011946490668157344,0.034379587046523274,0.047074954296160876,0.07787884652603058,0.02092554,0.061417777
Arhgap5,-2.5515873,-0.288005,0.010723345740186671,0.030995700302571642,0.7723948811700183,0.6839171666344107,0.7523296,0.86282
Actg1,-2.5714219,-0.71661395,0.010128187710031794,0.029373384108856374,0.4346435100548446,0.4112250822527579,0.26643908,0.40661016
Rps16,-2.5992064,-0.712499,0.009343956628053755,0.027225343157211496,0.43875685557586835,0.41664408747822723,0.28681466,0.434582
Plce1,-2.6130078,-1.2545204,0.00897492304341165,0.026201236655418413,0.13254113345521024,0.15718985871879235,0.054455493,0.12533382
Plekha2,-2.6286685,-1.3832217,0.00857198655025245,0.02508213858273803,0.12522851919561243,0.14917747242113413,0.046799883,0.11776463
Ptpn14,-2.6295314,-1.1186802,0.008550263668500759,0.025024026225096984,0.13482632541133455,0.1584671956647958,0.044823118,0.09489816
Tubb2a,-2.6317306,-0.7236646,0.00849512217425711,0.024874891175233768,0.3807129798903108,0.37321463131410876,0.24240135,0.37361637
Emx2os,-2.655194,-1.2028297,0.007926282096614534,0.023294236020565736,0.136654478976234,0.16059609057480162,0.047534153,0.106215544
9530026P05Rik,-2.6803653,-0.8600666,0.007354187306358807,0.021684079109169443,0.21343692870201098,0.22988194310044513,0.13698818,0.23624693
Nhsl1,-2.7028956,-1.1631049,0.006873832274255585,0.020357089519370396,0.19926873857404023,0.21679891619895492,0.095242694,0.20193864
Rps3,-2.7184298,-0.9685092,0.006559259320406061,0.019466235690226513,0.263254113345521,0.2721501838591059,0.14712924,0.27015156
Prag1,-2.753219,-0.9458682,0.0059012419945497835,0.017602838853635953,0.21937842778793418,0.23336558931681828,0.093708634,0.1733178
Tgfbr1,-2.7635386,-1.0082144,0.00571783087377759,0.017095595368688533,0.29981718464351004,0.30164505515773177,0.19858074,0.3659263
Rps10,-2.8110974,-0.7621494,0.004937285393992775,0.014871074827551378,0.3473491773308958,0.34774530675440296,0.21547279,0.34203032
Dynll1,-2.8248506,-0.64405066,0.004730266701854977,0.01426512528382079,0.5132541133455211,0.47656280239984516,0.34766388,0.50059795
Prdm8,-2.8380232,-1.0928653,0.0045393888793058956,0.01371566166501174,0.14442413162705667,0.16946003483646216,0.049274743,0.102316655
Maml3,-2.8459277,-0.50224555,0.004428223389967367,0.013388810902264334,0.5470749542961609,0.49920650280627055,0.5130484,0.66758806
Cep85l,-2.852162,-0.36936408,0.004342299372247253,0.013146770043074218,0.5818098720292505,0.5312947551770854,0.4013771,0.49346748
Scg2,-2.8568187,-1.0857506,0.004279101813549012,0.01296712143115619,0.24085923217550273,0.2519450358041417,0.11460173,0.22930491
Arsj,-2.8581755,-0.9729364,0.0042608454317480645,0.01291616840603232,0.1540219378427788,0.17902070834139733,0.060928706,0.11628087
Trpc6,-2.864309,-0.7042348,0.004179199556204995,0.012681546253554853,0.32541133455210236,0.32606928585252565,0.25363508,0.38551804
Cerkl,-2.8886409,-0.83519244,0.003869106073662246,0.011796536956689498,0.1453382084095064,0.1727888523321076,0.054031283,0.09444505
Epb41l2,-2.888824,-0.9661307,0.0038668548715743646,0.011791011166500588,0.3391224862888483,0.33682988194310043,0.22839423,0.4063006
Rpl38,-2.9007084,-0.67689323,0.0037232012053606866,0.011378800772070251,0.5127970749542962,0.4761757305980259,0.3491633,0.51166433
Rpl35a,-2.923752,-0.6734956,0.003458399681776698,0.01061539861198765,0.4680073126142596,0.44222953357847883,0.30994073,0.45711476
Rpl21,-2.926455,-0.6841205,0.003428491618020187,0.01052600203110174,0.3596892138939671,0.3615637700793497,0.24353923,0.36676854
Dgkd,-2.933494,-0.27658096,0.0033517015030187355,0.01030083717100691,0.6375685557586838,0.5736404102961099,0.48176035,0.5594516
Zfp462,-2.9420235,-0.28989828,0.0032607528795244247,0.010032798565535475,0.6170018281535649,0.5599767756918909,0.5775198,0.67068005
Phactr2,-2.9438124,-0.67167,0.00324196446469422,0.009980704074969489,0.3414076782449726,0.33737178246564736,0.19692409,0.29765743
Foxn2,-2.947294,-0.7082427,0.0032056818285700274,0.009872397791825402,0.3053016453382084,0.31000580607702727,0.13771822,0.21610759
Calr,-2.9556336,-0.6486006,0.0031202754470399593,0.009622610038099819,0.5155393053016454,0.4785755757693052,0.33305416,0.48215935
Prtg,-2.9567413,-0.8917036,0.0031090876546668437,0.009590309411192526,0.23811700182815357,0.2500096767950455,0.099842936,0.17798582
Rpl9,-2.9754379,-0.7452643,0.0029257063419842917,0.009051667174337124,0.3619744058500914,0.3603638474937101,0.24514042,0.38231373
Kctd12,-3.0054862,-0.9799464,0.0026515661972379735,0.00824243217489407,0.18875685557586838,0.21261854073930714,0.081881754,0.15554895
Mt1,-3.0077927,-0.8514431,0.0026315262127352607,0.008183924691689404,0.25182815356489946,0.2707180181923747,0.16712806,0.2838342
A330008L17Rik,-3.0596242,-0.39807975,0.002216148870393219,0.00695328352959666,0.42413162705667273,0.4220243855235146,0.33238113,0.41842625
mt-Nd4,-3.0628085,-0.74647874,0.0021927024862834037,0.006884542627533893,0.45018281535648996,0.4241145732533385,0.31608486,0.48469347
Bhlhe22,-3.0771275,-1.1870725,0.002090058709330673,0.0065762195142442794,0.113345521023766,0.14662279852912716,0.047438532,0.104914695
Anxa11,-3.0883033,-0.954095,0.0020130292078758415,0.006344879157257931,0.17184643510054845,0.1967485968647184,0.06350425,0.11957813
Rps14,-3.0965574,-0.7009687,0.001957819122894613,0.006180286634419437,0.49177330895795246,0.4601509580027095,0.31509447,0.47131547
Fau,-3.0995023,-0.7347901,0.0019384598369720223,0.006120612904751849,0.42687385740402195,0.41312173408167213,0.28629875,0.43931836
Daam1,-3.1008139,-0.30600885,0.0019298953183057535,0.006094286896565472,0.6974405850091407,0.6292626282175343,0.60085654,0.7022572
Btbd3,-3.1081612,-0.42784202,0.0018825534848325503,0.005954586478805254,0.5169104204753199,0.48933617185988,0.35756811,0.4563117
Bcl6,-3.1279283,-0.8827778,0.0017604311181406162,0.00558210811239537,0.20978062157221206,0.2308109154248113,0.09072522,0.16136532
Pla2g7,-3.1281376,-1.692938,0.0017591786847370075,0.005578795144445107,0.09689213893967093,0.13133346235726728,0.0443065,0.13668777
Raver2,-3.144833,-0.4511514,0.0016618165475175948,0.00528688262275607,0.4369287020109689,0.4195471259918715,0.3196944,0.41542178
Neurod1,-3.1467927,-1.2250005,0.0016507197109555003,0.0052540675945717,0.10374771480804387,0.13833946197019548,0.03611753,0.082473435
Rpl17,-3.1687093,-0.67850995,0.0015311744660149124,0.00488862380012128,0.4789762340036563,0.45287400812850787,0.30849186,0.45639277
Nefl,-3.1864204,-0.95008653,0.001440450944550209,0.004608276804389107,0.23811700182815357,0.2588349138765241,0.12476947,0.22851893
Lama2,-3.187879,-1.3405918,0.001433204102466763,0.004585638751283868,0.20292504570383912,0.22368879427133734,0.1267147,0.2942581
Golm1,-3.2093265,-1.1336119,0.0013304628508301142,0.004269621020160656,0.21069469835466179,0.22976582155989936,0.08199474,0.17183654
Serinc1,-3.2196476,-0.33490512,0.001283482066995802,0.004122300160193305,0.7874771480804388,0.6942132765628024,0.71691823,0.84242123
Arhgap12,-3.2300293,-0.3940307,0.0012377746395832937,0.003981990430240426,0.5772394881170019,0.5300948325914457,0.46376365,0.5740013
Slc26a4,-3.2329028,-0.65364593,0.0012253921768684939,0.003945157895094229,0.26051188299817185,0.2767950454809367,0.12756716,0.19395617
Slc25a4,-3.257459,-0.75480175,0.0011241449657183402,0.0036287572355660504,0.49497257769652653,0.4602670795432553,0.31248572,0.48178923
Dock1,-3.2745454,-1.2236167,0.0010583214942452893,0.003426156451851919,0.2806215722120658,0.28562028256241534,0.15960996,0.33942094
Trpm3,-3.2814207,-0.37751123,0.001032855892612825,0.0033473450530100844,0.7993601462522852,0.6763692664989356,1.2361273,1.4285675
Calm3,-3.282282,-0.6501912,0.001029705335664683,0.0033379397236470063,0.48628884826325414,0.45856396361525065,0.31871384,0.46315363
Ntf3,-3.2928371,-1.2012872,0.0009918187947515569,0.003221343045445949,0.1343692870201097,0.16597638862008904,0.0491645,0.10964035
Dpf3,-3.3369362,-0.7927801,0.0008470740929790874,0.0027693005083766977,0.2742230347349177,0.2868589123282369,0.16362152,0.2684748
Prnp,-3.336979,-0.38870603,0.0008469440841096075,0.0027692124044810355,0.7029250457038391,0.6224114573253339,0.5615954,0.68635106
Ston2,-3.3424902,-1.1784345,0.0008303025597669648,0.002718770385198433,0.2129798903107861,0.23216566673117864,0.08695262,0.18698609
mt-Nd2,-3.346638,-0.7499476,0.0008179794209699428,0.002679725315954933,0.4547531992687386,0.4354944842268241,0.32515678,0.49846944
Mbp,-3.3581936,-0.6823097,0.0007845363853627853,0.00257393072951136,0.593235831809872,0.5657441455389974,0.5663298,0.79860914
St18,-3.3794677,-0.79959106,0.0007262636291860677,0.002391507808361475,0.40447897623400364,0.4011225082252758,0.42588213,0.6544888
Nectin3,-3.401994,-0.5568314,0.0006689612749202122,0.002210402048340642,0.4236745886654479,0.4131604412618541,0.3176878,0.43831217
Serpine2,-3.4271445,-1.1746818,0.0006099642995660913,0.002023175006707922,0.24542961608775138,0.26088639442616607,0.11689326,0.24679741
Cox6c,-3.429056,-0.78458434,0.0006056844923164867,0.0020092274454992587,0.45109689213893966,0.43154635184826784,0.29267156,0.4610175
Rpl37,-3.4528923,-0.7605777,0.0005546101380559251,0.001844581558307056,0.4328153564899452,0.4203986839558738,0.2949971,0.45825067
Trps1,-3.4575934,-0.34441847,0.0005450233427733368,0.0018140440010305412,0.7641681901279708,0.6741242500483839,1.0250273,1.1845051
Ckb,-3.477216,-0.6133453,0.0005066495179692275,0.0016913495524702624,0.5941499085923218,0.5459260692858525,0.42972973,0.59952873
Pdlim5,-3.4849913,-1.14552,0.0004921531172545456,0.001644999908027073,0.22212065813528337,0.24242306947938844,0.11096925,0.23081943
Dleu2,-3.4852927,-0.32983792,0.000491599085161647,0.0016434539351605614,0.7129798903107861,0.6495064834526805,0.6952018,0.8162691
Cntnap5c,-3.493939,-0.38652256,0.0004759497081703117,0.0015930205105301788,0.5255941499085923,0.5056706018966518,0.63134,0.76571876
Fgf13,-3.5337732,-0.32688162,0.0004096723948052013,0.0013792629054524194,0.6718464351005484,0.634991290884459,0.7531963,0.879443
Gm10649,-3.550067,-0.42004976,0.00038513322896984717,0.0012989242955215004,0.45612431444241314,0.44044900329011033,0.33154815,0.42264265
Cd81,-3.5548244,-0.9105263,0.0003782317533077214,0.001276609372111352,0.41681901279707495,0.40174182310818657,0.25097713,0.4293456
Bmp1,-3.5619721,-1.1208596,0.00036807957594523394,0.0012432807298112427,0.1773308957952468,0.20704470679311013,0.06272292,0.13170911
Pparg,-3.5632284,-0.755652,0.00036632157192554985,0.0012374981943222938,0.23811700182815357,0.26138958776853105,0.124929145,0.20267229
Ppp1r1a,-3.583315,-0.80938935,0.00033926125921522116,0.0011486832201503267,0.28884826325411334,0.30199341977936905,0.13429008,0.22464108
Selenow,-3.5996182,-0.5662167,0.00031868478032321876,0.0010826981979118586,0.5872943327239488,0.5412812076640217,0.41778222,0.56975937
Lhx2,-3.6751375,-0.9066818,0.00023772136192833613,0.0008154695512593376,0.20978062157221206,0.2384749371008322,0.08532818,0.15442789
Tpt1,-3.6920173,-0.83144736,0.0002224822232137227,0.0007653434051661411,0.36517367458866545,0.371047029223921,0.23531574,0.38669464
Ndufa4,-3.7050316,-0.78747386,0.00021136427540647333,0.0007285898755833148,0.41042047531992687,0.4076640216760209,0.28537253,0.4511019
P3h2,-3.7338953,-0.733072,0.00018854095569543263,0.0006515878430271736,0.32084095063985374,0.3316431197987227,0.1782231,0.2808673
Rpl19,-3.8161852,-0.7633826,0.00013553078127021118,0.0004748614021033478,0.40904936014625226,0.4068511708922005,0.2684873,0.42054626
Slc4a7,-3.8868177,-0.3071941,0.00010156692636746646,0.00035947093144017697,0.649908592321755,0.5787884652603058,0.51412356,0.6052313
Prdm5,-3.8909311,-1.0958309,9.986027266875534e-05,0.0003535703685082957,0.260054844606947,0.27505322237275015,0.1201992,0.24136595
Chd7,-3.8976536,-1.0947877,9.712919205761742e-05,0.0003441272930627875,0.32221206581352835,0.32428875556415715,0.17967692,0.35093412
Pard3b,-3.949499,-1.0173006,7.831495058683487e-05,0.0002795699112884619,0.3217550274223035,0.32773369460034835,0.19305842,0.35840502
Slc30a3,-4.0696454,-1.2754191,4.708469881036298e-05,0.00017082984837084165,0.14945155393053017,0.18834913876524095,0.050546706,0.118230276
Itgav,-4.0807786,-0.96971786,4.4885066578602496e-05,0.00016302537698932807,0.2810786106032907,0.29936133152699823,0.13953601,0.2571665
Zswim5,-4.1067204,-0.4616658,4.013160768077051e-05,0.00014625475361213937,0.5050274223034735,0.4785368685891233,0.3299989,0.4307511
Bdnf,-4.1248417,-0.8411459,3.709895399798156e-05,0.0001355335001938497,0.2573126142595978,0.2840719953551384,0.13350187,0.2278236
Rpl37a,-4.1264586,-0.7362417,3.6839186311382816e-05,0.00013462109835262563,0.49314442413162707,0.4733501064447455,0.33438787,0.507706
Plp1,-4.1615534,-0.5920024,3.160897918888639e-05,0.00011607670777714602,0.7696526508226691,0.7139926456357655,0.96064883,1.2331198
Wls,-4.175114,-0.8205977,2.9783655827345294e-05,0.00010953522904534676,0.33180987202925044,0.34302303077220825,0.19003914,0.31455284
Cox7c,-4.2191744,-0.7414652,2.4519830984576445e-05,9.071290906726822e-05,0.4757769652650823,0.46173795239016835,0.32310414,0.4932724
Ttc28,-4.222439,-0.6731174,2.416729613452388e-05,8.945794835854203e-05,0.48217550274223037,0.4637507257596284,0.3325885,0.48806047
Gng7,-4.2370358,-0.86014926,2.2649008261386475e-05,8.408107930138913e-05,0.2755941499085923,0.2951809560673505,0.117237434,0.20358501
Adamts17,-4.2435393,-0.41983584,2.2002165702829408e-05,8.1770151097514e-05,0.5393053016453382,0.5033094639055545,0.4488924,0.56414807
Cracdl,-4.2573133,-0.333906,2.0689821269024942e-05,7.704205896600614e-05,0.6951553930530164,0.5835107412425005,0.6116291,0.7242022
Pcdh20,-4.2639728,-1.0968508,2.008240542966407e-05,7.487362756973408e-05,0.1773308957952468,0.21583123669440682,0.07350716,0.15112753
Aplp1,-4.273954,-0.5497144,1.9203676611322582e-05,7.174677287906533e-05,0.6681901279707495,0.6071995355138378,0.5061447,0.6752223
Rpl13,-4.2798715,-0.75119734,1.870013680264468e-05,6.993356658135873e-05,0.47623400365630714,0.46123475904780337,0.320427,0.4921106
Pcdh19,-4.3313766,-0.44537592,1.481798836135768e-05,5.585065889601359e-05,0.5338208409506399,0.5089607122121154,0.41886714,0.53555185
Cecr2,-4.338424,-1.114216,1.435080625302586e-05,5.415816910376472e-05,0.24588665447897623,0.2694406812463712,0.11012337,0.22475338
Camk2n1,-4.349634,-0.4990796,1.3636480310375517e-05,5.157103813367912e-05,0.656764168190128,0.5919489065221598,0.5135317,0.66710776
Atp1a2,-4.359186,-1.3078092,1.3054705456700234e-05,4.9433474580261454e-05,0.296617915904936,0.3166247338881362,0.20094211,0.43887883
Sipa1l3,-4.3833447,-0.38102365,1.1687106124387156e-05,4.44742305002525e-05,0.576782449725777,0.5299787110508999,0.4317789,0.5325182
Eif1,-4.4026604,-0.84093666,1.0693154833046838e-05,4.0813220222154616e-05,0.40904936014625226,0.4094058447842075,0.2676323,0.4380367
Rps23,-4.4486966,-0.8536113,8.639286736160028e-06,3.3252776765595184e-05,0.3743144424131627,0.38560092897232434,0.248342,0.41170803
Pebp1,-4.486288,-1.0087972,7.247480079100772e-06,2.808071949898165e-05,0.2870201096892139,0.31372169537449196,0.16734342,0.31228873
Cyp7b1,-4.487196,-0.48903626,7.216662921905187e-06,2.7969383053741873e-05,0.5571297989031079,0.5197213083026901,0.44687995,0.5826466
Pkp2,-4.4913454,-0.7300242,7.077471352691093e-06,2.7445757720711454e-05,0.3130712979890311,0.33009483259144573,0.17630856,0.27748036
Tgfbr3,-4.4998775,-0.61945266,6.799265803382971e-06,2.6401195395505843e-05,0.36745886654478976,0.37696922779175535,0.20570609,0.30075362
Prmt8,-4.537467,-0.4899084,5.6933902372631406e-06,2.222405253150612e-05,0.45429616087751373,0.4438165279659377,0.2668556,0.35734272
Cox8a,-4.5446053,-0.81474435,5.503830226203889e-06,2.1504714000014324e-05,0.47486288848263253,0.4608863944261661,0.33193663,0.52617675
Zbtb18,-4.603195,-0.65980536,4.1605815601385285e-06,1.6387830933346446e-05,0.486745886654479,0.4626669247145345,0.28609928,0.42087406
F730043M19Rik,-4.6602974,-0.81591606,3.1575296801240826e-06,1.2532174668380221e-05,0.2970749542961609,0.3194503580414167,0.14500488,0.24271467
Wipf3,-4.698618,-0.47665974,2.619281650576698e-06,1.0442151031305026e-05,0.5722120658135283,0.5240565124830656,0.46020365,0.5950929
Slc1a3,-4.734567,-1.2663736,2.1952317096804465e-06,8.79020695008689e-06,0.29387568555758686,0.31631507644668083,0.19329281,0.4140669
Kctd4,-4.7703924,-1.0462376,1.8386725512599925e-06,7.397085110399161e-06,0.2449725776965265,0.27718211728275594,0.10219579,0.2006602
Nptxr,-4.7712374,-0.75242454,1.8309748969852976e-06,7.369427124325187e-06,0.39808043875685556,0.4064640990903813,0.22813341,0.35885534
Tmtc2,-4.7833133,-0.53285193,1.7242907435439588e-06,6.952534855796244e-06,0.5242230347349177,0.5174375846719567,0.4774239,0.634093
Ptpro,-4.8196564,-0.67897886,1.4380584287622242e-06,5.8335491506790815e-06,0.4085923217550274,0.41292819818076254,0.2682667,0.40053385
Enpp2,-4.8523374,-0.8900172,1.2201497987953919e-06,4.9712547526356605e-06,0.40904936014625226,0.41981807625314493,0.32139805,0.532077
Gapdh,-4.884626,-0.90235853,1.0362542528968476e-06,4.2419487774738415e-06,0.32312614259597805,0.3517321463131411,0.23006684,0.3944117
Alcam,-4.8948107,-0.25272435,9.840034768811986e-07,4.034819689271754e-06,0.7605118829981719,0.7145732533384943,1.0957097,1.2156674
Aldoa,-4.9614224,-0.83768815,6.997887693380002e-07,2.905334399275659e-06,0.47074954296160876,0.46452486936326687,0.31319338,0.505191
Smoc2,-4.9924407,-1.267731,5.96209857817989e-07,2.4883750977895875e-06,0.16727605118829983,0.2135088058834914,0.07114645,0.16343567
Erbin,-5.1666775,-0.88126755,2.3829214610202724e-07,1.0192470496277414e-06,0.4538391224862888,0.44505515773175924,0.3311932,0.5441937
Fstl4,-5.1706295,-0.48007238,2.3330656793668485e-07,9.987171388336341e-07,0.5415904936014625,0.5144571317979485,0.5006937,0.6452383
Rps29,-5.1845083,-0.75822556,2.1658566224865126e-07,9.289156815037924e-07,0.5351919561243145,0.5150764466808593,0.3797861,0.57739174
Fam13c,-5.195084,-0.3184555,2.0462751187911993e-07,8.791719290361293e-07,0.6878427787934186,0.627869169730985,0.6329275,0.74252576
Nell1,-5.1983094,-0.48731038,2.011089414296786e-07,8.643309750824478e-07,0.5095978062157221,0.5031546351848268,0.62185895,0.7925029
Ncdn,-5.200744,-0.8261056,1.9849229243637962e-07,8.534946227821285e-07,0.466636197440585,0.45453841687633056,0.27943617,0.4520648
Palmd,-5.2154965,-0.73430026,1.8332557908819767e-07,7.905566217460876e-07,0.31855575868372943,0.34302303077220825,0.16110574,0.25527093
Rps21,-5.2227407,-0.7765139,1.7629433956129704e-07,7.612130650830871e-07,0.4547531992687386,0.4595316431197987,0.33445153,0.5190053
Sntb2,-5.24267,-0.53447217,1.5826943967113782e-07,6.849250835824566e-07,0.5095978062157221,0.4909618734275208,0.36204988,0.48974612
Tafa5,-5.2943006,-0.31487414,1.1947274406290516e-07,5.204657316748154e-07,0.6069469835466179,0.5918327849816141,0.5325993,0.62855893
Pcsk1n,-5.358066,-0.69310045,8.411741857827068e-08,3.6980285294472074e-07,0.5822669104204753,0.5508418811689568,0.44284436,0.6422443
St6galnac3,-5.437126,-0.28382587,5.414673675258063e-08,2.412807324281661e-07,0.7970749542961609,0.6937487904006193,0.9678646,1.0943434
Apoe,-5.4495544,-1.248825,5.049616678841411e-08,2.2583755020051382e-07,0.3203839122486289,0.3489452293400426,0.21942279,0.45937636
Atp6v0c,-5.480116,-0.5158639,4.25046812831919e-08,1.91178571489683e-07,0.7458866544789763,0.6758660731565705,0.70101756,0.8970857
Cox4i1,-5.6272755,-0.78904897,1.8307836080512e-08,8.404345866565744e-08,0.5438756855575868,0.5260692858525257,0.39176944,0.60361177
Ptprz1,-5.6677356,-0.69876254,1.4469692202056546e-08,6.698839239649542e-08,0.5722120658135283,0.5660538029804528,0.60493433,0.85399884
Foxo1,-5.678083,-0.97689724,1.3621259741148124e-08,6.315845543479726e-08,0.3180987202925046,0.3419392297271144,0.17423795,0.3181844
Ubash3b,-5.7065997,-0.68304557,1.152553839144027e-08,5.372852473594727e-08,0.41224862888482633,0.4428488484613896,0.33386424,0.49247164
Zfp536,-5.744799,-0.6633268,9.203019990397993e-09,4.313363808512019e-08,0.46206581352833637,0.47760789626475714,0.4973444,0.7033334
Sparcl1,-5.834197,-0.7577827,5.405025700835522e-09,2.5700414188895856e-08,0.6325411334552102,0.5866460228372363,0.4928209,0.7309113
Ppia,-5.8463182,-0.8109339,5.025725578982284e-09,2.3922275696590604e-08,0.5493601462522852,0.53098509773563,0.41694218,0.64581865
Plxdc2,-5.8496194,-0.4828841,4.926987951569335e-09,2.347307912387731e-08,0.7340036563071298,0.6835300948325914,0.9390568,1.1558605
Rps8,-5.9495573,-0.75196254,2.68868659996518e-09,1.302650720177865e-08,0.5662705667276051,0.5428294948712986,0.40905845,0.6157992
Ust,-5.95921,-0.39827284,2.534607049925728e-09,1.2294233351277685e-08,0.6160877513711152,0.5876911167021482,0.60517997,0.7400149
Myo6,-6.002947,-0.6744009,1.9376826956329023e-09,9.459581037728214e-09,0.5374771480804388,0.5290884459067157,0.37885413,0.55106586
Prox1,-6.0411735,-1.2359962,1.5299731219532589e-09,7.510116512035819e-09,0.27787934186471663,0.31074124250048385,0.17448203,0.37088484
Gpc5,-6.0730467,-0.71038276,1.2550594579554514e-09,6.195746396337126e-09,0.6430530164533821,0.6104896458293013,0.8949856,1.2143586
Itga4,-6.1115665,-1.0843815,9.865776933567163e-10,4.900969240246805e-09,0.2303473491773309,0.2807818850396749,0.102224916,0.20557494
Cpne6,-6.123096,-0.7072998,9.177429999475095e-10,4.569159608780726e-09,0.40676416819012795,0.4280627056318947,0.22843009,0.34995586
Cntn3,-6.1366167,-0.30555782,8.429737166645884e-10,4.204697190788471e-09,0.6983546617915904,0.6595316431197987,0.97032756,1.1070468
Kirrel3,-6.171977,-0.26508677,6.744124147815366e-10,3.382131688163473e-09,0.8158135283363802,0.7681052835300949,1.6237488,1.7738373
