names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Ependymal NN (for_DEGs),mean_expr_Rest (for_DEGs)
Wls,4.7375374,3.0246036,2.1633106894034505e-06,0.0001931168047317964,0.8333333333333334,0.34267187332067495,1.3604834,0.3046375
Ahnak,4.7363677,5.759693,2.17582753410142e-06,0.0001935910127195535,0.6666666666666666,0.03202808727116398,1.001007,0.031270698
Fam149a,4.7315135,5.83526,2.228519659964011e-06,0.000197624829251594,0.6666666666666666,0.05746426396302798,0.97340447,0.02843805
Hepacam,4.7219515,3.9267526,2.3359234143613595e-06,0.00020556143173550482,0.7222222222222222,0.12510299860280155,1.0656635,0.11788667
Akap9,4.721513,2.2283216,2.340967551584089e-06,0.00020556143173550482,0.8333333333333334,0.6106831942105829,1.6128057,0.61908615
Synpo2,4.6658077,5.173386,3.074069355040192e-06,0.0002605685917032491,0.6666666666666666,0.06412782574427686,0.9243265,0.04126264
Cox7c,4.6644483,2.2212975,3.094464532036022e-06,0.00026147252193650287,0.8888888888888888,0.4630458925948483,1.3509994,0.4784655
Prpf4b,4.6622987,1.8004063,3.1269670423918086e-06,0.00026339060949551066,0.8888888888888888,0.6550352882169599,1.4971702,0.6911121
Rrbp1,4.6552515,3.1095264,3.2358529265612092e-06,0.0002709794298264427,0.7777777777777778,0.29154874073012577,1.2525829,0.25431755
Mir99ahg,4.638818,1.4775244,3.50407667712512e-06,0.00029060043306898753,1.0,0.8750761294020707,3.057317,2.1137483
Tmsb4x,4.6353235,2.0171475,3.5637967617500228e-06,0.00029264975376340285,1.0,0.7214201268226275,2.1847706,1.0814168
Dnal1,4.634373,2.8314178,3.5802066681490876e-06,0.00029264975376340285,0.7777777777777778,0.43098197972270985,1.2657614,0.30576932
mt-Nd2,4.622969,2.7378895,3.782863365830001e-06,0.00030616126096341006,0.8333333333333334,0.4371081574893419,1.6375965,0.48305556
Mro,4.6186996,5.042859,3.861522283163973e-06,0.00031158890014599383,0.6666666666666666,0.08884749041665174,1.0368038,0.053745437
Sncaip,4.601798,3.7283614,4.18859135291982e-06,0.0003349626477766535,0.7222222222222222,0.22505642532153478,1.2769048,0.17820838
Arhgap5,4.5969296,2.1986642,4.2876285693611766e-06,0.00034185937420595005,0.8888888888888888,0.6921147852255222,1.9737483,0.8544525
Lca5,4.5963154,3.462215,4.300277948701567e-06,0.00034185937420595005,0.7222222222222222,0.2576218966073156,0.99875355,0.14461921
Crocc,4.5948677,3.3600404,4.3302359763380675e-06,0.0003432254887439642,0.7222222222222222,0.2805144556299932,1.024448,0.16033223
Ctnna3,4.5846624,2.5988104,4.547201954774392e-06,0.00035878550464707367,0.8333333333333334,0.4646938702396733,1.6213614,0.5129427
1700088E04Rik,4.5747933,4.648115,4.7668982122305996e-06,0.0003743178342813187,0.6666666666666666,0.11080858381399349,0.8536737,0.0523755
Spop,4.570875,1.985243,4.856915287911812e-06,0.00037856672459067896,0.8888888888888888,0.661877978003081,1.6562202,0.7279163
Esrrg,4.568682,2.375675,4.908006252661078e-06,0.0003800522421008737,0.8333333333333334,0.526528857521585,1.6320376,0.5837588
Myo1e,4.554178,3.5301988,5.259074571101082e-06,0.0004025963923803022,0.7222222222222222,0.17726507362161,1.0326571,0.14543343
Afap1l2,4.5295568,4.337145,5.91075159429137e-06,0.00044612891949047503,0.6666666666666666,0.07283344678106975,0.8210193,0.061069783
Ccdc39,4.5220127,3.3421943,6.125441766274758e-06,0.00045846969431699927,0.7222222222222222,0.3226095367749794,1.149836,0.19289702
Rps14,4.5059004,2.47723,6.60920540994769e-06,0.00048788282792663304,0.8333333333333334,0.4628309389890015,1.4422231,0.4574805
Rps8,4.502026,2.3712113,6.730874640159446e-06,0.000495503018030368,0.8888888888888888,0.5451581700283022,1.6557273,0.59824365
Rpl38,4.496894,2.5798686,6.895330741957881e-06,0.0005062227787880007,0.8333333333333334,0.47931071543725146,1.5795202,0.4973615
Gm42722,4.4913383,4.567935,7.07770530609055e-06,0.0005167878847137312,0.6666666666666666,0.13928993658868627,0.97565705,0.0673679
Fam166c,4.486426,10.985765,7.242797925596213e-06,0.0005259837304345142,0.6111111111111112,0.0007881632214380396,0.59031296,0.00039666367
Dnali1,4.48106,9.936741,7.4273288475768855e-06,0.0005379307982059054,0.6111111111111112,0.0021137104574929246,0.7372418,0.001111712
Ube2u,4.4691586,8.741081,7.85279199526565e-06,0.0005670435952286844,0.6111111111111112,0.005767921756887472,0.77610385,0.0027376118
Foxj1,4.468135,8.827704,7.890448312150536e-06,0.0005670435952286844,0.6111111111111112,0.0051230609393472576,0.9504494,0.0034864268
Ppil6,4.4680767,4.403808,7.89260530761176e-06,0.0005670435952286844,0.6666666666666666,0.15473077060867696,0.99277526,0.07719193
Ccdc170,4.4618335,8.584018,8.126135108510302e-06,0.0005807953579731412,0.6111111111111112,0.008168237022176048,0.9716533,0.0042705177
Wdr93,4.4618044,8.104429,8.127244309560889e-06,0.0005807953579731412,0.6111111111111112,0.006806864185146705,0.73012507,0.0038996218
Lbp,4.4589972,8.0757065,8.234404110405676e-06,0.0005868924096726804,0.6111111111111112,0.006985992190018987,0.8426391,0.0048898933
Sfxn5,4.4532075,2.5995831,8.459702111506661e-06,0.00060124094859502,0.7777777777777778,0.4195894386128327,1.2445853,0.34200162
Efcab12,4.452681,4.159644,8.480473372441851e-06,0.00060124094859502,0.6666666666666666,0.144448823129008,0.82385147,0.06913277
Ect2l,4.449596,8.004653,8.603199550128619e-06,0.0006083367681893578,0.6111111111111112,0.012933041951778742,0.89865524,0.005654331
Lrrc23,4.4481044,7.9547806,8.663133725967066e-06,0.0006093675476877881,0.6111111111111112,0.012431483538136352,0.9022185,0.0058877626
Drc7,4.4469495,7.88117,8.709827320036171e-06,0.0006110523762124594,0.6111111111111112,0.012718088345932002,0.8234564,0.0054076696
Agbl3,4.446116,4.5082645,8.743666902246159e-06,0.0006118289834983185,0.6666666666666666,0.13692544692437217,1.0749308,0.08139424
Dnah3,4.440692,7.935934,8.967010644775808e-06,0.0006258198520106526,0.6111111111111112,0.01461684519757819,1.0538852,0.0076024057
Armc3,4.43787,7.562352,9.08534276955252e-06,0.0006308091995293959,0.6111111111111112,0.014437717192705908,0.91392803,0.007873618
Bbox1,4.4363203,7.439985,9.150966729177362e-06,0.000632098910059115,0.6111111111111112,0.015584136423888511,0.93129975,0.0088171195
Epb41l4a,4.411611,4.1636333,1.026042430999281e-05,0.0006997401045926568,0.6666666666666666,0.1372837029341167,1.0198677,0.094328746
Cfap97d2,4.407371,6.8049836,1.046328008256782e-05,0.0007093163232504625,0.6111111111111112,0.024003152652885752,0.9305921,0.013643442
Mns1,4.406523,6.7293177,1.0504308241655736e-05,0.0007093163232504625,0.6111111111111112,0.023107512628524344,0.8606026,0.012778985
Itpkb,4.4064794,4.202886,1.0506434560985638e-05,0.0007093163232504625,0.6666666666666666,0.13395192204349227,1.0933838,0.10233261
Psap,4.384475,2.0751421,1.162658096912584e-05,0.000773282749109929,0.8888888888888888,0.6244760505857486,1.630261,0.68017423
mt-Atp6,4.3813024,2.921195,1.179720373348952e-05,0.0007826934921453417,0.7777777777777778,0.36688997957940744,1.5227883,0.38749284
Hspa8,4.374635,1.7317322,1.216356786872077e-05,0.0008030345666646858,1.0,0.6710851574535163,1.6877114,0.84454846
Fjx1,4.370322,3.5978944,1.2406337043359587e-05,0.0008150569104035993,0.6666666666666666,0.11682728477770214,0.7118981,0.0822398
Cep126,4.3685236,3.2028925,1.250891929943396e-05,0.000819791857501928,0.7222222222222222,0.37050836527782754,1.305969,0.25640294
Map3k19,4.3638744,6.111888,1.2777896636572976e-05,0.0008333545694774656,0.6111111111111112,0.03539569376276287,0.8378704,0.01878457
Galk2,4.3628073,2.9841673,1.2840417221037603e-05,0.000835404384332398,0.7222222222222222,0.31222011249238707,1.0209312,0.20246878
Cpe,4.354181,1.5101436,1.335654290720409e-05,0.0008624879898157087,1.0,0.8455200085981442,2.415142,1.521246
Acot6,4.336826,5.9597535,1.4455498608856954e-05,0.0009248077324285389,0.6111111111111112,0.04510443162684054,0.9318746,0.024430528
St8sia2,4.3231115,5.3597903,1.5384379672588444e-05,0.0009772536212823914,0.6111111111111112,0.04076953390893132,0.6826226,0.023562727
Pcp4l1,4.3052597,5.454232,1.6678992358680373e-05,0.0010446725516963674,0.6111111111111112,0.04596424605022749,0.9096031,0.033274136
Ptma,4.2915454,2.820472,1.774338662992297e-05,0.0011087553459210005,0.7777777777777778,0.40511589581915236,1.4880618,0.3956532
Tpt1,4.2893233,2.7126853,1.792184897854634e-05,0.0011173087750662185,0.7777777777777778,0.37054419087880197,1.3774087,0.37310696
Ubxn11,4.2861357,3.6264794,1.8180789205773008e-05,0.0011282166419379232,0.6666666666666666,0.19714828216243327,0.8371952,0.10080424
Chchd2,4.2791324,2.1927001,1.876232080401434e-05,0.0011616211059996895,0.8333333333333334,0.45666893562139504,1.2786107,0.4490993
Prxl2a,4.2768517,2.9903333,1.895550780613662e-05,0.0011708838959790598,0.7222222222222222,0.298319779314298,1.087484,0.2211441
Rhbdd1,4.261076,3.4141245,2.0344522315351533e-05,0.0012432974763918205,0.6666666666666666,0.1728226991007774,0.77511954,0.10421293
Slc1a3,4.259789,2.8030772,2.046198283583657e-05,0.0012458761481320992,0.7777777777777778,0.3149070325654713,1.4809686,0.39659747
Mid1ip1,4.259438,4.790145,2.049412941847368e-05,0.0012458761481320992,0.6111111111111112,0.04614337405509977,0.6763513,0.034342404
Ulk4,4.2588096,2.8185472,2.055184567353096e-05,0.0012460848526755534,0.7222222222222222,0.4594633324974026,1.3904195,0.35599723
Ptpn13,4.258064,3.6119444,2.0620500471067172e-05,0.0012460848526755534,0.6666666666666666,0.15938809873535628,0.92415494,0.117159046
Tcf7l2,4.2578883,2.9006839,2.063668624639454e-05,0.0012460848526755534,0.7222222222222222,0.16544262530003942,0.9451259,0.19116223
Stpg1,4.2516017,5.367291,2.1224724850819475e-05,0.0012758576213456809,0.6111111111111112,0.06914340988070075,0.8584696,0.032405816
Wdr27,4.244525,4.986093,2.1905686684905215e-05,0.0013138522348736675,0.6111111111111112,0.07584279726292409,0.7451518,0.034325358
Rpl41,4.2428584,2.2971754,2.2069077916731266e-05,0.0013177691636057092,0.8333333333333334,0.5128793035503171,1.5027262,0.53700703
Iqub,4.2422004,5.0400853,2.213389322941796e-05,0.0013187088937349461,0.6111111111111112,0.0747680292336904,0.7668979,0.03444605
Mob3b,4.24049,3.5713658,2.230326205586503e-05,0.001325859848321003,0.6666666666666666,0.14276501988320853,0.94785744,0.124805525
Arhgef4,4.2392325,2.7686486,2.242854117959715e-05,0.0013303640209619766,0.7222222222222222,0.3574678465231254,1.1220354,0.26537254
Plcb4,4.2297726,2.9486125,2.339275225367574e-05,0.0013784281865269015,0.7222222222222222,0.3311360298069,1.3478658,0.31412706
Vit,4.2286615,4.964473,2.3508568183034655e-05,0.001382221503453263,0.6111111111111112,0.06559667538422957,0.87634313,0.043928746
Lrrc51,4.228106,5.053321,2.3566680549880428e-05,0.0013826128960159106,0.6111111111111112,0.07236771396840182,0.8542958,0.039843846
Iqck,4.224129,5.3290577,2.398665134333298e-05,0.0014041858858286648,0.6111111111111112,0.08211227743345395,0.9875503,0.041054286
Gm49417,4.2207956,5.4761815,2.4344162297188353e-05,0.001422016610707502,0.6111111111111112,0.08590979113674632,1.1122254,0.04483343
C2cd3,4.2129736,2.6619995,2.5203067620087676e-05,0.001464798358159283,0.7222222222222222,0.3455737469996059,0.97447735,0.23164053
Arhgap6,4.2076516,3.0284538,2.580383913486929e-05,0.001487873728656519,0.7222222222222222,0.25497080213520584,1.1531844,0.23565666
Arhgef33,4.1891418,4.816392,2.8001161495299286e-05,0.0015940491724124829,0.6111111111111112,0.0928241321248164,0.81687194,0.043863717
Tuba1a,4.179463,2.6909432,2.9219866946823842e-05,0.0016564089132091913,0.7777777777777778,0.41217353921112027,1.4451334,0.40688437
Actb,4.171816,1.591614,3.0218159373788866e-05,0.0017022262942845007,0.9444444444444444,0.6835166409916527,1.6128516,0.84710217
Glt8d1,4.1557918,2.1909401,3.2416312443178734e-05,0.001814638156975443,0.7777777777777778,0.43116110772758215,0.98827976,0.31435934
Dmd,4.1495924,1.3555845,3.330677453153371e-05,0.0018567490283450433,1.0,0.874861175796224,3.157006,2.281615
Slc2a1,4.1453233,4.7269354,3.393347558012395e-05,0.0018838687785907658,0.6111111111111112,0.0835453014724322,0.9648946,0.05953617
St3gal6,4.1359076,3.571291,3.5355472626683344e-05,0.001942743454967242,0.6666666666666666,0.17593952638555513,1.154818,0.1679225
Psat1,4.13272,4.1451993,3.584952102393792e-05,0.001965870673292269,0.6111111111111112,0.06914340988070075,0.642234,0.049651816
Samd4,4.1205993,2.7870696,3.778878639067606e-05,0.002059603834315346,0.7222222222222222,0.3490130046931537,1.2673222,0.3145448
Malat1,4.113845,0.879007,3.891233022494368e-05,0.0021122713396853265,1.0,0.9937305198294701,5.592273,4.9861183
Lca5l,4.1069145,4.45331,4.009796759845642e-05,0.0021722427205050888,0.6111111111111112,0.11439114391143912,0.80066955,0.054498866
Golgb1,4.0959635,2.0560553,4.204161962482745e-05,0.002271685645663522,0.7777777777777778,0.5238777630494752,1.2054156,0.4461345
Sorbs1,4.0920305,1.4435326,4.276123909568888e-05,0.0023025941773570343,0.9444444444444444,0.7504746892129115,2.0208693,1.2256341
Utrn,4.088302,2.3281915,4.3454182945294684e-05,0.0023307135194836973,0.7777777777777778,0.37566725181814925,1.2933341,0.4231038
Srgap3,4.0839014,1.2902555,4.428583634316865e-05,0.002365726486164894,0.8888888888888888,0.7506896428187583,1.8439603,1.1555803
Zfp474,4.079164,11.892588,4.519790011003168e-05,0.0024040608879812506,0.5555555555555556,0.0004657328126679325,0.8495588,0.0003520079
Gm56880,4.0743833,10.129446,4.6136453487008924e-05,0.0024355334090293314,0.5555555555555556,0.0016121520438505356,0.69434476,0.0008944946
Rfx4,4.0700846,4.2046185,4.699604188270496e-05,0.002466529099460942,0.6111111111111112,0.08225557983735177,0.9208482,0.078785874
Gm867,4.0700703,9.592404,4.699899140022338e-05,0.002466529099460942,0.5555555555555556,0.003009350481854333,0.6625706,0.0012166243
Unc5cl,4.0693684,10.148374,4.714077483797473e-05,0.002469147407205421,0.5555555555555556,0.003224304087701071,1.0730641,0.0016941262
Dnaaf3,4.067731,8.979569,4.747318166275562e-05,0.0024817206055996956,0.5555555555555556,0.0031168272847777023,0.6260429,0.0017223553
Daw1,4.0640755,9.2032385,4.822319567446225e-05,0.0025160335296559237,0.5555555555555556,0.0044782001218070435,0.78160316,0.0020082644
Nme9,4.0629354,8.992513,4.845949004537298e-05,0.0025185812331125186,0.5555555555555556,0.005051409737398345,0.78445476,0.0023359603
Ctnna1,4.053183,3.1089272,5.052542054115361e-05,0.002620884266294976,0.6666666666666666,0.19460466449324687,0.86831087,0.14866953
Zfp704,4.0523934,1.7409866,5.069628052046842e-05,0.002624680265096313,0.8333333333333334,0.6033031204098449,1.3239466,0.60167176
Rpl14,4.0478024,2.5212982,5.1700700711014734e-05,0.002666406579855981,0.7222222222222222,0.2849926557518002,0.97846097,0.2540307
Rps21,4.046428,2.534019,5.200503621663771e-05,0.002676964220576734,0.7777777777777778,0.4596782861032494,1.5670037,0.5036581
Nek5,4.0459456,7.620882,5.211227944681958e-05,0.002677355542516333,0.5555555555555556,0.007774155411457027,0.67495865,0.004885172
Tsnaxip1,4.043665,7.6401076,5.2622090702264816e-05,0.002698388506049343,0.5555555555555556,0.009852040267975495,0.6371119,0.0044567017
Ppp1r36,4.040273,7.4535656,5.3389020091472905e-05,0.0027273060263457737,0.5555555555555556,0.010246121878694515,0.61741453,0.0048609385
Cobll1,4.0380797,2.5655499,5.389050421122808e-05,0.0027476999016237164,0.7222222222222222,0.23598323361874396,0.92773545,0.22971998
Antxr1,4.0366178,3.0543094,5.422730291646648e-05,0.002759635661676997,0.6666666666666666,0.23476516318561244,0.9096478,0.1643106
Rpl23,4.0352435,2.8490427,5.454571127161353e-05,0.0027601568020117805,0.7222222222222222,0.3266220040841185,1.2968308,0.31397504
Cfap221,4.029863,7.594684,5.58093684160076e-05,0.0028187927243197826,0.5555555555555556,0.014509368394654821,0.7910445,0.006218135
Phkg1,4.02824,4.180628,5.619593741342173e-05,0.00283299219192991,0.6111111111111112,0.09629921541933865,0.9751475,0.087163635
Gm29571,4.019833,6.79409,5.8239369533580143e-05,0.002909262505042086,0.5555555555555556,0.01253896034105972,0.6663186,0.008497752
Crtc3,4.0084434,1.8074342,6.112023489822291e-05,0.0030412976142874994,0.7777777777777778,0.5044244617203454,1.03208,0.41622594
Gm28729,4.007493,6.733361,6.136661837138473e-05,0.0030479131897210867,0.5555555555555556,0.01619317164045427,0.73236185,0.010099041
Efhb,4.004569,6.8833594,6.21306327530819e-05,0.0030720701943554025,0.5555555555555556,0.02056389495933794,0.8073432,0.010464775
Zfand4,4.0043206,2.9880257,6.219598755970744e-05,0.0030720701943554025,0.6666666666666666,0.2725253466126894,0.8701944,0.16115546
Ttc12,4.003487,6.5465326,6.241559364957192e-05,0.003077260552961463,0.5555555555555556,0.016336474044352095,0.7275017,0.011380679
mt-Co2,3.9993787,2.9040856,6.350898469361493e-05,0.0031243476188894384,0.7222222222222222,0.3476516318561244,1.4228323,0.35112506
Acss3,3.997054,6.7630258,6.413567171936806e-05,0.0031390264100171583,0.5555555555555556,0.018127754093074912,0.9618416,0.014773824
Idh2,3.9938521,3.8105035,6.500843324466472e-05,0.0031759574568802564,0.6111111111111112,0.12288181134238527,0.6985071,0.06956242
5830408C22Rik,3.9919367,6.322876,6.553585655162049e-05,0.00319591373056632,0.5555555555555556,0.022104395801239567,0.73995066,0.013596072
Flvcr1,3.986264,2.979006,6.712185812028041e-05,0.003267326680601331,0.6666666666666666,0.2933400207788486,0.90064144,0.17001702
Efcab11,3.977784,6.1617317,6.956056279138945e-05,0.003379913783371853,0.5555555555555556,0.0231433382294988,0.68397784,0.01361983
Rps16,3.9769943,2.3304791,6.97918312496861e-05,0.0033830865071190295,0.7777777777777778,0.41840719378067565,1.2904537,0.42118886
Wdr66,3.9747574,4.3246617,7.0451048670898e-05,0.003400896326428564,0.6111111111111112,0.15999713395192205,1.0187961,0.084640205
Nck2,3.9745965,2.3547435,7.049866966210309e-05,0.003400896326428564,0.7222222222222222,0.48085121627915306,1.224879,0.38522118
Ccdc40,3.9738362,6.4343896,7.072419959485029e-05,0.0034056617260100844,0.5555555555555556,0.029090387991258553,0.7129243,0.011952785
Gm29266,3.9721987,6.2341356,7.121227666211166e-05,0.0034230301858871916,0.5555555555555556,0.027191631139612368,0.75459325,0.014857107
Ddr1,3.9704442,3.233867,7.173875135643861e-05,0.0034253524199330536,0.6666666666666666,0.238419374485007,1.0462512,0.17925107
Nxn,3.970152,4.02508,7.182685429565048e-05,0.0034253524199330536,0.6111111111111112,0.11009207179450435,0.9615686,0.094625324
Slc25a21,3.9695961,5.944288,7.199453192166096e-05,0.0034253524199330536,0.5555555555555556,0.02099380217103142,0.75186336,0.0180407
Plpp3,3.9694939,2.686299,7.202546026282751e-05,0.0034253524199330536,0.7222222222222222,0.2641063303836922,1.1997935,0.30774274
Celsr1,3.9666135,5.8425045,7.290104362672864e-05,0.003450161938097674,0.5555555555555556,0.023107512628524344,0.6639521,0.016291043
Ptprz1,3.9656487,2.1380348,7.319663089190406e-05,0.003456579037021902,0.8333333333333334,0.567047612223695,1.9067938,0.8338352
Slc39a12,3.9585137,3.9987748,7.541762420873213e-05,0.0035427824519032036,0.6111111111111112,0.1162899007630853,0.9740057,0.09814316
Rplp1,3.9546099,2.0121665,7.665961895541536e-05,0.0035948411192530732,0.8888888888888888,0.6537455665818794,1.802896,0.81366354
Ccdc81,3.9518466,6.3545966,7.755044708906632e-05,0.0036277328345829824,0.5555555555555556,0.03779600902805145,0.8236564,0.015506469
Gja1,3.9503114,3.7966278,7.804957171158364e-05,0.0036409583192539108,0.6111111111111112,0.09063877046537455,0.94369054,0.10700499
Cabcoco1,3.9375474,5.9959693,8.231864166297287e-05,0.003820210537969052,0.5555555555555556,0.03854834664851503,0.7812399,0.01838453
Ildr2,3.9313776,1.763032,8.446051765258809e-05,0.003906117227753945,0.8333333333333334,0.5444774836097875,1.2301977,0.5385753
Gli3,3.9285996,3.4565816,8.544196698153479e-05,0.003944717616484261,0.6111111111111112,0.07756242610969799,0.772506,0.10087232
Ezr,3.9271376,5.433912,8.596283803455642e-05,0.003961957903925439,0.5555555555555556,0.03059506323218572,0.69896245,0.023133067
Pcm1,3.9244618,1.3029906,8.692381023174087e-05,0.003992551762268166,0.8333333333333334,0.7261849317522301,1.5107888,0.8882099
Ptges3,3.9205582,2.3718562,8.834410825175082e-05,0.004043962842801609,0.7222222222222222,0.3782108694873357,0.99070764,0.2830027
Arhgap18,3.9166543,2.9316418,8.978631089739821e-05,0.004096024064198794,0.6666666666666666,0.2674381112743166,0.99184483,0.20074606
Efcab1,3.9154701,3.8557355,9.022821142566744e-05,0.004105984694385627,0.6111111111111112,0.17067316304231003,0.8536664,0.0890423
Tppp3,3.9152508,5.479316,9.031026998071848e-05,0.004105984694385627,0.5555555555555556,0.03915738186508079,0.7165891,0.023208132
Dnai1,3.9076626,6.0133777,9.319330252255533e-05,0.004209596736503355,0.5555555555555556,0.04918855013792856,0.8876072,0.021885594
Gm14964,3.9076042,5.3150573,9.321585627910296e-05,0.004209596736503355,0.5555555555555556,0.035538996166660695,0.70409197,0.025348233
Cfap70,3.9052064,5.8259315,9.414501121667067e-05,0.004237313988931225,0.5555555555555556,0.04918855013792856,0.822167,0.022235034
Ift74,3.89582,2.1200137,9.786712118665315e-05,0.004375523371523079,0.7222222222222222,0.40124673091391105,0.88832045,0.28458074
Sash1,3.8916383,2.0793738,9.956960891882774e-05,0.0044295287941206974,0.7777777777777778,0.4312685845305055,1.1661801,0.42058662
Eif5,3.8832898,2.3700132,0.00010305260614990023,0.004576898392145155,0.7222222222222222,0.4076595134883388,1.0744162,0.31700903
Riiad1,3.8784797,5.4209976,0.00010511133685899731,0.004645298719409963,0.5555555555555556,0.053774227062658976,0.7675978,0.0265923
Pcnx4,3.8740788,2.8969421,0.00010702879970229915,0.0047104892260390096,0.6666666666666666,0.3251531544441658,0.98403496,0.20286661
Slc38a3,3.870906,4.735207,0.0001084315796668329,0.004760713309882026,0.5555555555555556,0.03349693691111669,0.56936973,0.02839631
Lmo4,3.8613148,1.8510641,0.00011277846998962474,0.004918203753527603,0.7777777777777778,0.5142406763873464,1.1954383,0.4940365
Dnajc3,3.8571918,2.955159,0.00011469717470924107,0.004986914376112149,0.6666666666666666,0.3298104825708451,1.1110785,0.2332878
Rps15a,3.8512118,2.519836,0.00011753475415397473,0.005093804587285969,0.7222222222222222,0.3556049152724537,1.1236917,0.30896187
Rpl13,3.8461823,2.006948,0.00011997249795709725,0.005166123429658979,0.7777777777777778,0.462472682979257,1.2397664,0.47670105
Cdkl4,3.8425565,3.704766,0.00012175942934454667,0.005220783022832426,0.6111111111111112,0.19962024862967076,0.92766327,0.11085438
Cfap100,3.8424249,5.4235377,0.00012182474712750021,0.005220783022832426,0.5555555555555556,0.06932253788557304,0.90116745,0.03350769
Prnp,3.83162,1.6097037,0.00012730222940706345,0.005434384007401584,0.8333333333333334,0.6297065883280192,1.3734447,0.67613655
Mak,3.8314006,5.37042,0.00012741577687618155,0.005434384007401584,0.5555555555555556,0.07448142442589474,0.8629532,0.032584824
Fmn2,3.8217218,1.2163165,0.00013252314727196123,0.0056331072312979765,0.8888888888888888,0.7549887149356931,1.8467069,1.1932396
Son,3.8207715,1.1342293,0.00013303489492020644,0.005638245467674995,1.0,0.7848672661483896,1.6628287,1.0808702
Apbb2,3.8200989,1.5349203,0.00013339817929555964,0.005644738704994784,0.8333333333333334,0.681582058539032,1.5651091,0.8353322
Wdpcp,3.8148353,2.2473245,0.00013627372769555942,0.005742361551017262,0.7222222222222222,0.483753089958084,1.2426474,0.41812888
Syt10,3.8071594,3.6037827,0.00014057208128149013,0.005911067017267043,0.6111111111111112,0.19528535091176155,0.969571,0.12630947
Saxo2,3.8033435,4.834253,0.00014275619586085074,0.005984179380313665,0.5555555555555556,0.07659513488338766,0.71533227,0.035972517
Zmynd12,3.7977438,4.813597,0.0001460191667544905,0.006101920700922489,0.5555555555555556,0.07462472682979257,0.69830376,0.03529742
Ift80,3.7853892,2.5546007,0.00015346820545939478,0.006383422106337365,0.6666666666666666,0.37204886611972915,0.9773727,0.24851494
Ski,3.7829769,1.6652589,0.0001549638836197576,0.006429139261585116,0.7777777777777778,0.5498154981549815,1.1001438,0.48982206
Fgfr2,3.7828453,1.4442067,0.0001550458593787553,0.006429139261585116,0.8333333333333334,0.6414932110486153,1.3263837,0.7016141
Sdc2,3.7733417,2.6525702,0.00016107544783395612,0.006628020341957735,0.6666666666666666,0.3141546949450077,0.9602566,0.22827019
Gpx4,3.7653735,2.2916086,0.00016630039192227412,0.006811724894743149,0.7222222222222222,0.3492996095009494,1.0477437,0.3207096
Gab1,3.7624345,2.2229066,0.00016826732299623086,0.006871341898037573,0.7222222222222222,0.2455486690789238,0.9378288,0.28741217
Arhgap21,3.7616158,1.2968636,0.00016881920923021221,0.0068834175296142676,0.8888888888888888,0.7132518898004514,1.5727365,0.93793416
Trim37,3.7514837,1.7502679,0.00017579122622017037,0.007135211855794529,0.7777777777777778,0.6017626195679433,1.312539,0.5917789
Slc25a18,3.7507818,4.2471595,0.0001762840292557468,0.00714442212081737,0.5555555555555556,0.0635187905277111,0.67886424,0.049900047
Kif24,3.7451675,4.222075,0.00018027348219218307,0.00727319589565159,0.5555555555555556,0.07888797334575287,0.6025697,0.043349694
Serpine2,3.7440124,2.6947155,0.00018110468876546395,0.007295776592395827,0.6666666666666666,0.25991473506968077,1.0024488,0.23620293
Sclt1,3.7434714,1.6418211,0.00018149522584238122,0.00730056394967782,0.8333333333333334,0.624117794576004,1.3954946,0.6796593
Rpl9,3.7412052,2.3737113,0.00018313988171809846,0.00735542016273143,0.7222222222222222,0.36065632500985206,1.2011653,0.3704668
Neat1,3.7343042,3.2081516,0.000188234837084271,0.007537809347920062,0.6111111111111112,0.13348618923082434,0.8697045,0.13975808
Nek10,3.7305028,3.4506922,0.00019109798805110785,0.00764107580198403,0.6111111111111112,0.2168165370974098,0.98793113,0.14338508
Ift81,3.7242744,2.4676821,0.00019587778786084688,0.00778585230742745,0.6666666666666666,0.393544226704403,1.0091217,0.27394044
Ccdc60,3.7149756,4.399967,0.00020322331224352202,0.008053997640093563,0.5555555555555556,0.09017303765270662,0.76602834,0.053094607
Creb5,3.7036445,2.5877244,0.0002125240360348734,0.008385493169246767,0.6666666666666666,0.1984380037975137,0.9072165,0.2197498
Gprc5b,3.7008958,2.956415,0.0002148396972938962,0.008452039042879929,0.6111111111111112,0.1569161322681188,0.6878718,0.119983576
Atxn1,3.689623,1.162203,0.00022458646264933646,0.00878555858112392,0.9444444444444444,0.7900261526887113,2.211772,1.5333229
Tubb4b,3.6895792,3.2802038,0.00022462518590368936,0.00878555858112392,0.6111111111111112,0.17450650234657686,0.9414869,0.14925393
Spata6,3.6865675,4.311941,0.00022729922402340774,0.008865867105701383,0.5555555555555556,0.09375559775015226,0.8111661,0.061058305
Fank1,3.6865237,4.489382,0.00022733838614917204,0.008865867105701383,0.5555555555555556,0.11245656145881847,0.81176776,0.054236926
Abca1,3.6732478,2.5974689,0.00023948691806780352,0.00927235372980098,0.6666666666666666,0.2596639558628596,0.9571221,0.23511766
1700024G13Rik,3.6704407,11.365471,0.0002421326043788003,0.009347849252382707,0.5,0.0005732096155913015,0.59481287,0.000307971
