names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_PV (for_DEGs),mean_expr_Rest (for_DEGs)
Lrp4,-3.433716,-3.7762349,0.0005953674579376563,0.004831628992686446,0.014553014553014554,0.10528226538391723,0.0064397035,0.084815934
Dhx40,-3.43464,-0.5476502,0.0005933418331673262,0.004816645032388536,0.21621621621621623,0.3211472136503903,0.151082,0.21381398
Spop,-3.436368,-0.3571513,0.0005895695728179829,0.004788916088760339,0.6361746361746362,0.6609548012343438,0.60901695,0.7295683
Ntf3,-3.4365585,-1.2202036,0.0005891552481243189,0.004786997737254444,0.07276507276507277,0.16507533127609367,0.04684414,0.10592114
Gm6999,-3.4417827,-2.07189,0.0005778943058706526,0.00470118679949877,0.02079002079002079,0.11294245779633327,0.015490322,0.063570015
Zfp341,-3.4420073,-0.5944352,0.0005774148151898313,0.00469870868690211,0.1288981288981289,0.22871664548919948,0.084072925,0.124364786
Syndig1,-3.4445114,-0.46362317,0.0005720926247597028,0.004658220856755519,0.30353430353430355,0.40076238881829734,0.26851058,0.35399815
2900076A07Rik,-3.446663,-0.7417671,0.000567556053006,0.004626890517072578,0.12266112266112267,0.22036667271737156,0.07470148,0.121953726
Ldlr,-3.4467256,-1.8460405,0.0005674247130853952,0.004626890517072578,0.033264033264033266,0.12546741695407515,0.022147384,0.0774339
Shroom4,-3.4481864,-0.5367891,0.0005643641789286469,0.004603662868188446,0.158004158004158,0.25946632782719187,0.12562712,0.17747244
Sema5a,-3.449224,-0.72550666,0.0005622001847400172,0.004587403268741045,0.38461538461538464,0.4357233617716464,0.4165749,0.6175859
Neurod1,-3.4505172,-1.4211649,0.0005595134238712681,0.00456686685887636,0.04365904365904366,0.1372299872935197,0.03050478,0.07968978
Cpox,-3.4572964,-0.8190604,0.000545624646096642,0.004458921606026998,0.14553014553014554,0.24407333454347432,0.092874244,0.15845907
Fam228b,-3.469493,-0.5954815,0.000521442027477843,0.004272993985461922,0.20997920997921,0.310691595570884,0.13688584,0.20020777
Gpd1,-3.4698765,-1.7322519,0.0005206976739942643,0.004268196003729677,0.02702702702702703,0.12074786712652023,0.020518668,0.06660826
Ppp2r2a,-3.4737592,-0.43415213,0.0005132214254992042,0.004208196430626677,0.5758835758835759,0.6051915048103104,0.4763282,0.60124433
2510009E07Rik,-3.4739382,-0.5893903,0.0005128790461548118,0.004206672762570145,0.22453222453222454,0.3248865492829915,0.14911096,0.21667795
Tm7sf3,-3.4748335,-0.93603015,0.0005111703407832652,0.0041939380326248355,0.13513513513513514,0.23071337810854964,0.07838346,0.1449671
Dusp14,-3.4822266,-1.3145475,0.0004972627811875815,0.004084821440082639,0.04573804573804574,0.14017062987838083,0.028937567,0.07048298
Ndrg1,-3.4825363,-2.2751584,0.0004966877325574571,0.004081345374256536,0.031185031185031187,0.12368850971138137,0.020130971,0.09388339
Col4a1,-3.4849608,-0.4390872,0.0004922089478976723,0.004047017879440164,0.19542619542619544,0.30444726810673445,0.14201578,0.18803826
4933406C10Rik,-3.4863422,-1.0567014,0.0004896740135735142,0.004028640766907632,0.062370062370062374,0.15806861499364677,0.037422117,0.076330535
Foxo6,-3.4869478,-3.6005576,0.0004885668655023576,0.004020763147334869,0.006237006237006237,0.09918315483753858,0.0041907863,0.049687505
Trhr,-3.489776,-1.9901341,0.000483425831426136,0.00398333397436991,0.031185031185031187,0.12452350698856417,0.021591317,0.083154276
Trim46,-3.4912765,-0.45952296,0.0004807182592015005,0.0039634549324161755,0.2993762993762994,0.4045380286803413,0.20628104,0.27385977
Fxyd6,-3.4913619,-0.8427581,0.0004805648453250103,0.003963406198245251,0.12681912681912683,0.22494100562715558,0.09083864,0.15747002
Csad,-3.4918706,-0.6284646,0.00047965042455312256,0.003957079185674671,0.1891891891891892,0.2914866581956798,0.122101024,0.1829592
Pxn,-3.4928029,-0.88440883,0.0004779790480533979,0.003944501542135995,0.08108108108108109,0.17858050462878924,0.05506175,0.099387996
Cfap300,-3.496046,-0.49485716,0.0004722071232023672,0.0039004627729626825,0.1787941787941788,0.28469776728988927,0.11837511,0.16304258
Nsa2,-3.499744,-0.8135076,0.00046570517562320377,0.003850307098152457,0.15176715176715178,0.24988201125431111,0.09722192,0.16504629
Fth1,-3.5056078,-0.805586,0.0004555660149053374,0.003771121016791872,0.5322245322245323,0.5807587583953531,0.4875547,0.7410947
Gm40578,-3.507623,-2.9852252,0.00045212927459469215,0.003744979534019537,0.012474012474012475,0.10582682882555818,0.00958467,0.07349295
Pld1,-3.5129354,-2.2895515,0.0004431852659329518,0.0036765631662915763,0.05405405405405406,0.14547104737701944,0.03188297,0.14702995
Tnks1bp1,-3.5228155,-0.82915604,0.00042698865691425265,0.0035498716619077873,0.10602910602910603,0.20635324015247777,0.062510535,0.10849883
Zfp667,-3.5269852,-0.98336506,0.000420320364149475,0.0034976798342200043,0.07692307692307693,0.17462334361953166,0.048775267,0.09423941
Maoa,-3.529762,-0.6649733,0.0004159334683409593,0.0034654673780842096,0.13305613305613306,0.23594118714830278,0.09052546,0.13996108
Wwc2,-3.5406058,-0.52036583,0.0003992096927005189,0.0033343998889844395,0.3180873180873181,0.4163732074786713,0.23004706,0.3155403
Gramd3,-3.5416574,-2.6816595,0.00039762159161961513,0.0033221679623193587,0.029106029106029108,0.12267199128698493,0.020337954,0.12382947
Chsy1,-3.5417967,-0.80826193,0.00039741171869313644,0.0033214472414571,0.1392931392931393,0.2398257396986749,0.08743784,0.14842513
Necab2,-3.550068,-1.1467168,0.00038513180053778345,0.0032258389901652874,0.07068607068607069,0.16845162461426758,0.04626988,0.09971221
Plscr4,-3.5533423,-3.194582,0.0003803691839013112,0.0031899250847154284,0.014553014553014554,0.10891268832819023,0.0080748955,0.07160056
Shf,-3.5534077,-1.1514486,0.0003802746598447787,0.0031899250847154284,0.060291060291060294,0.15748774732256307,0.037519254,0.08151304
Zfp81,-3.556085,-0.58339363,0.0003764220937155191,0.003159781836343642,0.1995841995841996,0.30419313850063534,0.12496501,0.18185978
Mog,-3.5565171,-1.9162523,0.00037580387730369385,0.003155578182234454,0.08316008316008316,0.1741876928662189,0.061803333,0.21561962
Phyhip,-3.5579584,-1.6774752,0.0003737486558933091,0.003141265681530565,0.04573804573804574,0.14198584135051734,0.026302978,0.081811324
Serinc5,-3.5585978,-0.6020255,0.0003728399456225813,0.0031346086792486735,0.3471933471933472,0.43928117625703395,0.2494752,0.35773298
Zc3h12b,-3.560198,-0.3734466,0.00037057519239558356,0.0031175189166153193,0.5509355509355509,0.5987293519695045,0.502119,0.61243224
Gdpd5,-3.561696,-0.9699866,0.0003684669142608849,0.00310269695587276,0.07484407484407485,0.17338899981847886,0.052412566,0.10021189
Gm49906,-3.5621963,-2.5090547,0.0003677653229042919,0.0030987313347250935,0.02494802494802495,0.11954982755491014,0.016706098,0.09157391
Tbc1d8b,-3.5635152,-1.3457779,0.00036592165515390607,0.003084164013169842,0.07068607068607069,0.16630967507714647,0.042390358,0.10441273
St3gal2,-3.5657237,-0.7086371,0.00036285364570998126,0.0030592649702626913,0.17463617463617465,0.27656561989471773,0.10758517,0.17027308
Rab31,-3.5661187,-0.95542866,0.00036230734244279366,0.0030556177939227453,0.22245322245322247,0.3133418043202033,0.15743278,0.28565234
Lamp5,-3.5680118,-1.2645404,0.0003597004571115549,0.0030355374631242083,0.07068607068607069,0.16768923579597023,0.047914527,0.11146734
Intu,-3.5703082,-0.6233475,0.0003565612984337929,0.0030099912312020155,0.1392931392931393,0.24352877110183335,0.0951408,0.14302404
Pamr1,-3.5749555,-2.887361,0.00035028738111642375,0.0029593699616862847,0.018711018711018712,0.11366854238518788,0.009997911,0.07171319
Diaph3,-3.5751972,-2.0231316,0.00034996405456583864,0.002958016403329375,0.04573804573804574,0.1403884552550372,0.027368618,0.1068616
Gm46218,-3.5774653,-0.5375005,0.0003469421713598038,0.0029370939333452826,0.19750519750519752,0.3051007442367036,0.13190039,0.18618709
Cmya5,-3.581979,-2.3359938,0.0003410011746080686,0.0028904421330343227,0.02494802494802495,0.1204574332909784,0.013211482,0.064988926
Gm34466,-3.5846508,-5.0310445,0.00033752944750856155,0.0028655343616287676,0.004158004158004158,0.09929206752586676,0.0016294891,0.051948324
Cr1l,-3.586069,-0.5139526,0.000335699942125955,0.0028509031115437453,0.2681912681912682,0.37378834634234887,0.18969978,0.2610409
Gm15997,-3.5863733,-1.5639921,0.0003353088533770402,0.0028493829507403763,0.031185031185031187,0.1282991468506081,0.021699516,0.062843606
Syngap1,-3.5871863,-0.5009949,0.0003342656049326042,0.002842315444474391,0.29313929313929316,0.3970956616445816,0.19903533,0.27129394
Ntsr2,-3.589875,-2.2692084,0.0003308364571655053,0.002815830093138146,0.031185031185031187,0.12713741150844074,0.023506086,0.108545296
Spata13,-3.590762,-2.590103,0.00032971272900337976,0.0028071549519394215,0.031185031185031187,0.12597567616627336,0.01719467,0.09933081
D7Ertd443e,-3.5931978,-1.9812905,0.0003266444311050477,0.00278191311055234,0.08316008316008316,0.17451443093120347,0.05635866,0.20613608
Gm47728,-3.594417,-2.2091765,0.0003251185480781926,0.002769795620437868,0.016632016632016633,0.11308767471410419,0.011732762,0.053135972
Cd200,-3.5956535,-0.5687791,0.000323578137748719,0.0027584214978769285,0.1995841995841996,0.3108005082592122,0.14359483,0.20623437
Ube2e3,-3.5995505,-0.52538115,0.00031876776395229505,0.0027217317500470824,0.4158004158004158,0.49370121619168633,0.3129247,0.42450172
Pls3,-3.602586,-0.5075235,0.0003150669863238679,0.002691844172503126,0.446985446985447,0.5172989653294608,0.3757155,0.49974474
Kremen1,-3.6039305,-3.0799165,0.00031344085661387966,0.0026796550484298274,0.016632016632016633,0.11239789435469232,0.008198994,0.06729683
Aagab,-3.6051812,-0.54538333,0.0003119352350664448,0.002667632007076821,0.2702702702702703,0.3805409330186967,0.17833659,0.25069377
Slc7a4,-3.6184123,-1.2000933,0.0002964158654759416,0.0025397622147125478,0.06444906444906445,0.1640588128516972,0.04293049,0.0960215
Itpkb,-3.6195805,-2.0281699,0.00029508094993164677,0.0025299378189736275,0.0395010395010395,0.13563260119803958,0.026563538,0.104180895
Il6ra,-3.6244552,-2.1162708,0.0002895712211643716,0.0024850778386096024,0.033264033264033266,0.1300054456344164,0.023084916,0.09644937
Sbf1,-3.6340852,-0.5719094,0.0002789687937712771,0.002400221418070514,0.3575883575883576,0.45398438918133965,0.26672444,0.37458733
Ankfn1,-3.6355488,-1.9735395,0.00027738936624821975,0.002388927009964636,0.037422037422037424,0.1342167362497731,0.028200898,0.1064571
Gm32618,-3.636504,-0.86362976,0.00027636342618441443,0.0023808545243908996,0.07276507276507277,0.1741876928662189,0.052314144,0.09324032
Prdx1,-3.6492946,-1.3708702,0.0002629614702007576,0.002274879170732246,0.11642411642411643,0.21310582682882556,0.067446314,0.16589628
Dipk1a,-3.650079,-0.45015502,0.0002621596443588338,0.0022694038801294664,0.3804573804573805,0.4784897440551824,0.29764694,0.38773435
Gm32014,-3.6547945,-0.57922417,0.00025738806978751994,0.002228816447048231,0.15384615384615385,0.25797785442003995,0.10569803,0.15406393
Entpd1,-3.662338,-2.4190147,0.0002499237025362022,0.002169072960965037,0.04365904365904366,0.14009802141949537,0.02849816,0.14375585
Neat1,-3.664555,-2.685361,0.0002477688600061527,0.0021517612373514296,0.0395010395010395,0.1351606462152841,0.023473958,0.14217697
Pdcd4,-3.667926,-0.49607968,0.0002445257623074756,0.0021242829722605463,0.5280665280665281,0.5847885278634961,0.42844388,0.56210726
Cdk17,-3.6720448,-0.28782606,0.0002406175389936348,0.002092360282446268,0.7214137214137214,0.6750771464875658,0.71629006,0.8232843
Ywhah,-3.6728919,-0.6496754,0.00023982107705203528,0.0020861095307180924,0.5072765072765073,0.578217462334362,0.41991356,0.59809715
Sema5b,-3.6764078,-1.3189632,0.00023654132730709088,0.002058246588323035,0.09563409563409564,0.19233980758758396,0.06596787,0.15711574
Bmper,-3.6798897,-1.1723515,0.00023333490662550663,0.0020329795528623096,0.10395010395010396,0.20279542566709022,0.06971081,0.15076149
Dlk2,-3.68035,-1.3356519,0.00023291394051889276,0.0020299700232704015,0.031185031185031187,0.13116718097658378,0.02483152,0.061524656
Vwa3b,-3.6826496,-3.296046,0.00023082235395864838,0.0020130466247545867,0.008316008316008316,0.10651660918497005,0.0064987126,0.062072616
Yap1,-3.683039,-2.084664,0.00023046990456025194,0.0020106254336149255,0.031185031185031187,0.1297513160283173,0.01923265,0.07915294
Vash1,-3.686103,-0.80942297,0.0002277141875236353,0.0019872296910555635,0.09355509355509356,0.1978217462334362,0.0590368,0.10127216
Fstl1,-3.6884906,-0.70289814,0.00022558834607381824,0.0019699573802416303,0.1683991683991684,0.2728262842621165,0.10985681,0.17312443
Gpr22,-3.6901705,-0.59826934,0.0002241038440573242,0.001958266760917171,0.2577962577962578,0.3691414049736794,0.18718164,0.27127087
Calcrl,-3.6932771,-2.7873602,0.00022138252683248085,0.0019357463377770129,0.029106029106029108,0.12644763114902885,0.015962249,0.10533435
Myo10,-3.6953607,-1.3951329,0.00021957493802138555,0.0019211913333229012,0.08108108108108109,0.18090397531312397,0.05104832,0.1290524
Bin3,-3.702944,-0.6306297,0.00021311194373524868,0.0018664660782810078,0.15384615384615385,0.2598656743510619,0.096754916,0.14607798
Dbx2,-3.7035038,-2.6770458,0.00021264188057718074,0.0018635640349343922,0.012474012474012475,0.1115265928480668,0.011848915,0.073464066
Gpr37,-3.7037086,-1.2901323,0.0002124703239315793,0.0018629186457660189,0.08731808731808732,0.18740243238337267,0.060471486,0.14188674
Tesk2,-3.705883,-1.0139351,0.0002106555440461676,0.0018485677558852133,0.11226611226611227,0.21444908331820658,0.07226173,0.14091617
Rpl15,-3.7088504,-0.75999266,0.00020820238332001033,0.0018282346535322476,0.2993762993762994,0.40388455255037214,0.21781002,0.34508482
Trp53bp2,-3.709922,-1.3505124,0.00020732313278881977,0.0018221136562123587,0.09355509355509356,0.19273915411145398,0.055451237,0.13575043
mt-Co1,-3.7148278,-0.84206074,0.0002033420547653228,0.0017908230126333082,0.44282744282744285,0.5154837538573244,0.3848757,0.6105841
Pcsk1,-3.7184122,-0.9394028,0.00020047903511114488,0.0017685067870769741,0.13305613305613306,0.2345253222000363,0.08641917,0.15965076
Scaper,-3.7244236,-0.25469077,0.00019576192819878213,0.001728029898390695,0.7588357588357588,0.7154474496278816,0.820827,0.9234842
Egr3,-3.7280788,-1.4430382,0.00019294494526411163,0.0017048440247440576,0.04781704781704782,0.14852060265020875,0.033139832,0.08765774
Pias1,-3.7294433,-0.3664435,0.00019190330238006884,0.0016967560825773115,0.6715176715176715,0.6733345434743148,0.6267714,0.7531069
Rnf220,-3.7338035,-1.1358527,0.00018860970785779913,0.0016698328995515858,0.31392931392931395,0.3989471773461608,0.24130298,0.46982062
Vmn2r87,-3.7377658,-1.2611849,0.00018566284945673278,0.0016442850246876763,0.06860706860706861,0.16964966418587765,0.03531686,0.08265257
Mobp,-3.7477765,-1.6661968,0.00017840914213416734,0.001582129917209596,0.13097713097713098,0.22308948992557634,0.10242924,0.2943989
Car7,-3.749422,-1.0914959,0.00017724247947187977,0.0015733417322132176,0.06652806652806653,0.1697222726447631,0.038901027,0.08114627
Cdk19,-3.7563064,-0.7645664,0.00017243957248307536,0.001533747538106665,0.3908523908523909,0.47631149028861863,0.31911543,0.4938536
Prkd3,-3.7572756,-2.2954237,0.0001717732720085712,0.0015293399002221035,0.04158004158004158,0.1404973679433654,0.028135866,0.13109829
Lhx9,-3.760263,-2.2594073,0.00016973486061573197,0.0015126950927843177,0.029106029106029108,0.12924305681611908,0.017378198,0.08059622
Cflar,-3.7612805,-1.9289497,0.00016904573150452928,0.0015072417736969538,0.0498960498960499,0.15019059720457434,0.032165453,0.11731175
Gm12122,-3.7637022,-2.695263,0.00016741625148732894,0.0014935174891980508,0.010395010395010396,0.11076420402976947,0.0073243184,0.046512976
Exoc6,-3.766121,-0.40794572,0.00016580344245847007,0.0014806043532266835,0.49480249480249483,0.5631875113450717,0.4185419,0.52448857
Dclk3,-3.775964,-2.4839327,0.0001593899456137031,0.0014252272341564733,0.02286902286902287,0.123470684334725,0.011574003,0.063090794
Susd6,-3.7775416,-0.49393144,0.00015838404812411458,0.0014167041854510514,0.5343035343035343,0.5697222726447632,0.44829226,0.58588284
Mal,-3.7784853,-1.4571614,0.00015778518102182044,0.0014118174538982069,0.18503118503118504,0.27623888182973316,0.13559565,0.33556035
Agap2,-3.7803924,-0.62764233,0.00015658132017408165,0.001401979364571001,0.288981288981289,0.39208567798148486,0.18619269,0.27474803
H3f3a,-3.7848947,-0.7833069,0.00015377362165993366,0.0013789141223716351,0.2765072765072765,0.383191141768016,0.20078412,0.3240377
Dbn1,-3.7888854,-0.53271514,0.00015132466322824925,0.0013589885364114495,0.367983367983368,0.46774369214013434,0.2641866,0.3628529
Tor1b,-3.7911763,-0.79781383,0.00014993541712948294,0.001347863719728741,0.12266112266112267,0.2307859865674351,0.07729883,0.13077524
Adam12,-3.7931802,-0.84645003,0.0001487301109988023,0.0013379236968656906,0.19750519750519752,0.29860228716645487,0.16137825,0.27375677
Slc9a4,-3.7947521,-2.9626997,0.00014779106281628574,0.0013308129550514737,0.014553014553014554,0.11559266654565258,0.007960663,0.060443524
Chd1l,-3.796014,-1.4520084,0.00014704115061576068,0.0013258374889414395,0.04781704781704782,0.150771464875658,0.029663853,0.0791557
Gm37459,-3.8056269,-1.5544311,0.00014144545419728514,0.0012766675694595403,0.05197505197505198,0.15440188781993103,0.02916915,0.08336338
Meis1,-3.8073409,-2.686703,0.00014046907009791348,0.0012691337974212963,0.033264033264033266,0.13352695589036123,0.01966839,0.12034564
Arpc3,-3.811772,-0.8689023,0.0001379740609876702,0.0012482703766796964,0.16424116424116425,0.272898892721002,0.105106115,0.1843223
Gm43111,-3.8119683,-1.6481396,0.00013786460456537866,0.001247700210398021,0.04158004158004158,0.14445452895262298,0.021224547,0.065071076
Acss1,-3.8141825,-1.2065208,0.0001366345188285036,0.001237401254102424,0.12681912681912683,0.22740969322926122,0.08476418,0.1857734
Ccnl1,-3.8203163,-0.49353448,0.00013328068540538335,0.0012082496683004894,0.39501039501039503,0.48825558177527684,0.28778985,0.3849215
Angpt1,-3.822141,-1.5346932,0.00013229799594786983,0.0012001509625655848,0.11226611226611227,0.20827736431294247,0.07898136,0.21358559
Radil,-3.8312309,-0.85690594,0.00012750379533019672,0.0011586158202645876,0.0997920997920998,0.20755127972408785,0.058521435,0.103597485
Dagla,-3.8383622,-0.588587,0.00012385762328226055,0.0011262451227053607,0.3097713097713098,0.4107823561444908,0.2075008,0.2977078
Tnfrsf11a,-3.8383708,-2.7724485,0.00012385332300177007,0.0011262451227053607,0.02079002079002079,0.12325285895806862,0.011827577,0.07815819
Stn1,-3.8404884,-1.2326128,0.00012278976641421556,0.0011172912372333127,0.06860706860706861,0.17346160827736432,0.040513616,0.092723764
Hebp1,-3.845582,-1.3956039,0.00012026667580048125,0.001096189137977928,0.05197505197505198,0.15676166273370848,0.035746533,0.09143894
Kitl,-3.8551095,-0.7580077,0.00011567784400852241,0.0010572325403091828,0.17463617463617465,0.2817208204755854,0.14248212,0.2302942
4930578M01Rik,-3.8552318,-1.090725,0.00011562006491738787,0.0010572325403091828,0.079002079002079,0.18464331094572517,0.04745092,0.09848482
Foxk1,-3.8634348,-0.6058869,0.00011180376652295104,0.0010235663395133541,0.1683991683991684,0.2812125612633872,0.11045133,0.1635911
A830036E02Rik,-3.8714075,-0.75332105,0.00010820869337279408,0.0009930217182127653,0.11434511434511435,0.22356144490833182,0.09148146,0.14969611
Grm2,-3.8776352,-2.2238224,0.00010547673186654448,0.0009686123667990603,0.02494802494802495,0.12906153566890544,0.016756648,0.07597425
Chrd,-3.8785617,-1.0327178,0.00010507584828414342,0.0009652608695367294,0.079002079002079,0.18642221818841895,0.04774093,0.09534754
Hpcal1,-3.8801649,-1.2597405,0.0001043856886439322,0.0009592487872306628,0.07068607068607069,0.17698311853330914,0.049698446,0.115122594
Coq8b,-3.8803666,-0.7313409,0.00010429911064338089,0.0009587810821031969,0.12474012474012475,0.2375385732437829,0.08190225,0.13251495
Scml4,-3.8822825,-1.3528095,0.00010348059769968798,0.0009515823614615387,0.062370062370062374,0.16747141041931385,0.038059548,0.09447441
Gm12296,-3.8864124,-0.7255734,0.00010173663465692996,0.0009361860867231876,0.11226611226611227,0.22203666727173715,0.07844828,0.12658197
Il18,-3.8886406,-1.9288017,0.00010080719897753477,0.0009279511601666184,0.07276507276507277,0.1742966055545471,0.040698696,0.14682594
P2ry12,-3.8925605,-1.3596308,9.919180592528337e-05,0.0009143340738292844,0.1392931392931393,0.24251225267743692,0.09812235,0.2347315
Tef,-3.8936148,-0.49093053,9.876139770001891e-05,0.0009109916773771055,0.39293139293139295,0.49460882192775457,0.3013684,0.40163767
Dynll1,-3.8995214,-0.7823232,9.638305928121633e-05,0.0008913101286525129,0.38461538461538464,0.48106734434561627,0.31430912,0.4917536
Dcaf6,-3.9052458,-0.26132965,9.412965841616796e-05,0.0008715588978781644,0.760914760914761,0.7166817934289345,0.8492373,0.9568715
Ltk,-3.906104,-2.2905557,9.37960806915596e-05,0.000868769627087972,0.018711018711018712,0.12354329279361045,0.011996115,0.057366475
Cpped1,-3.9072583,-0.6777409,9.334938748547477e-05,0.000865228713947812,0.19542619542619544,0.3092394263931748,0.12886265,0.19885379
Zbtb46,-3.9105098,-1.4878315,9.21015062660103e-05,0.0008539570301475835,0.062370062370062374,0.16721728081321474,0.033872303,0.09223991
Map2k6,-3.9112518,-0.51432097,9.181902179932393e-05,0.0008516317279074332,0.3866943866943867,0.47569431838809223,0.2979181,0.40259656
Nsun2,-3.9114022,-0.5383924,9.176175910078038e-05,0.0008513944982865915,0.3076923076923077,0.41404973679433654,0.21857412,0.3036627
Gm28175,-3.9123573,-0.84671825,9.139951919360357e-05,0.0008483264527572118,0.13721413721413722,0.24588854601561083,0.111307964,0.19205971
Rgma,-3.9148815,-1.8373154,9.044866165783876e-05,0.0008397911329461393,0.04365904365904366,0.1487021237974224,0.032111585,0.11029846
Acvr1,-3.9204552,-0.47101268,8.838184901360571e-05,0.0008208849923939113,0.5343035343035343,0.5800689780359412,0.44717693,0.57751113
Sowaha,-3.9216747,-2.151416,8.793568807079942e-05,0.0008175889060423462,0.0395010395010395,0.14369214013432566,0.020910209,0.089725904
Mettl7a1,-3.9320834,-1.0955361,8.421286468598218e-05,0.0007840608711407974,0.10187110187110188,0.209548012343438,0.05676683,0.117619015
Vps37b,-3.9496348,-0.8543624,7.827049963780706e-05,0.0007310143640138602,0.14760914760914762,0.25728807406062804,0.09074643,0.15849
Pros1,-3.95551,-2.4422705,7.637154813999032e-05,0.0007150186405998398,0.033264033264033266,0.13828280994735886,0.022145813,0.11484926
Gal3st3,-3.9569113,-1.3738585,7.592510768803953e-05,0.0007113346037578879,0.060291060291060294,0.16732619350154293,0.033828102,0.08541552
Fezf2,-3.9668765,-2.7248263,7.282067245974536e-05,0.000682725564896496,0.016632016632016633,0.12278090397531312,0.010920339,0.07007427
Tbr1,-3.967499,-1.6457814,7.263079491811582e-05,0.0006811830573995713,0.035343035343035345,0.14271192593937193,0.025857573,0.07878159
Sema4d,-3.9736328,-0.6619212,7.07846401493606e-05,0.0006650291191654962,0.3284823284823285,0.434162279905609,0.22800599,0.34017006
Ppfibp2,-3.9806335,-2.9272175,6.87318230928388e-05,0.0006464207513141683,0.031185031185031187,0.13574151388636777,0.017822752,0.12820214
Tspan33,-3.987711,-1.0098944,6.671384470446615e-05,0.000628321418580093,0.0997920997920998,0.20951170811399528,0.06023667,0.11781009
Sertad2,-3.9884245,-0.570718,6.651356638621255e-05,0.0006266548137438749,0.30561330561330563,0.41306952259938284,0.2287563,0.3233608
Enox2,-3.9885297,-0.63131535,6.648409145071463e-05,0.0006265968212138555,0.35135135135135137,0.4454165910328553,0.2779731,0.40304247
Lars2,-3.9887342,-0.41955763,6.642677024582858e-05,0.0006262762514054084,0.8108108108108109,0.7963332728262843,0.98480064,1.1766168
Bves,-3.988942,-2.0048122,6.636870066364933e-05,0.0006259483983265207,0.016632016632016633,0.12368850971138137,0.015726667,0.06167427
Notch2,-3.98953,-1.6724697,6.620429874253824e-05,0.0006246171022514054,0.08108108108108109,0.18555091668179344,0.04924154,0.14918764
Pcmtd1,-3.991821,-0.31253892,6.556782827791051e-05,0.0006188294857138938,0.7276507276507277,0.708005082592122,0.7550331,0.8756607
Stac,-3.9926283,-1.5964975,6.534494626066033e-05,0.0006173764789113724,0.058212058212058215,0.16482120166999456,0.040566776,0.11796046
Gm16168,-3.9954367,-1.8112862,6.457514144435465e-05,0.0006109626938766935,0.10187110187110188,0.20439281176257035,0.074094556,0.23894985
Gm15738,-4.005621,-0.7581244,6.185482689398325e-05,0.0005862572129246313,0.13305613305613306,0.24679615175167907,0.08682111,0.14271684
Map3k5,-4.008449,-0.5730469,6.111886320492362e-05,0.0005801002664487098,0.3762993762993763,0.46367761844254857,0.29805925,0.4164576
Sinhcaf,-4.0091624,-1.5937752,6.09345218717062e-05,0.0005787594919380507,0.0395010395010395,0.14830277727355237,0.02424478,0.07145915
Fdft1,-4.0118284,-0.94574285,6.0250277693117654e-05,0.0005728679977402942,0.1288981288981289,0.24189508077691052,0.084736064,0.1572869
Ctdsp2,-4.012718,-0.8670235,6.002357661833301e-05,0.0005711166797927082,0.15176715176715178,0.26491196224360136,0.091001615,0.1602161
Foxg1,-4.0165725,-0.6075682,5.905074333131014e-05,0.0005624578069168038,0.27234927234927236,0.38787438736612817,0.1843611,0.26885894
Fa2h,-4.0166974,-2.5168755,5.901942796752112e-05,0.0005623588757047137,0.062370062370062374,0.16503902704665094,0.03500356,0.18555596
Suclg2,-4.0215154,-2.0093396,5.782497691824369e-05,0.0005515644763199176,0.04781704781704782,0.15556362316209837,0.026664691,0.10327427
Gm56822,-4.0232263,-1.8276842,5.740629012629119e-05,0.0005477652754593197,0.035343035343035345,0.14365583590488293,0.021243146,0.07344813
Fhip1a,-4.0268674,-1.8539355,5.65248996285928e-05,0.0005401223517141851,0.02702702702702703,0.13537847159194047,0.021241765,0.07474296
B3galt5,-4.0348115,-1.0771508,5.464609539801933e-05,0.0005227271567621144,0.11642411642411643,0.22563078598656744,0.07212964,0.14652772
Lama4,-4.035559,-2.774257,5.447238485044168e-05,0.000521251061585245,0.02494802494802495,0.13189326556543837,0.01480851,0.097183175
Aspa,-4.036207,-2.4231863,5.432221516156405e-05,0.000519999259490996,0.05405405405405406,0.15890361227082955,0.0384776,0.19094954
Kif1c,-4.0372305,-0.7464178,5.40859034439264e-05,0.0005179216769559167,0.15176715176715178,0.2655654383735705,0.09446828,0.15375896
Plce1,-4.0473523,-1.9665021,5.180026803305505e-05,0.0004976307479614548,0.0498960498960499,0.15708840079869305,0.03246878,0.12131162
Prkd1,-4.0490746,-0.59803355,5.142053711518909e-05,0.0004943362548426229,0.4303534303534304,0.5071700853149392,0.45025527,0.6210233
Bcl11b,-4.053097,-0.55714893,5.0544117669544724e-05,0.0004869560565724872,0.5093555093555093,0.5489562534035215,0.4768767,0.6413532
Ccnyl1,-4.0574255,-0.70038223,4.961663388722436e-05,0.0004783634562431713,0.19126819126819128,0.308948992557633,0.12680641,0.19859417
Ppp1r7,-4.0651965,-0.7123454,4.799200700551601e-05,0.00046303239793113655,0.18711018711018712,0.30419313850063534,0.12399173,0.19580393
Susd4,-4.06751,-0.41029415,4.7518130824114875e-05,0.00045895477183463936,0.5904365904365905,0.6173171174441823,0.5572276,0.68872315
Ttyh1,-4.068204,-0.78517425,4.7376950855625914e-05,0.000457755724376364,0.30561330561330563,0.4068978035941187,0.2056794,0.33184075
