names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_PV (for_DEGs),mean_expr_Rest (for_DEGs)
Map3k20,9.584482,2.0538437,9.292237723944843e-22,3.192869918700741e-20,0.36174636174636177,0.12426937738246506,0.28581387,0.07666585
Fer,9.578628,0.6979829,9.834339334714899e-22,3.3703962031826886e-20,0.8295218295218295,0.650971138137593,1.0355438,0.75133944
Tia1,9.570638,0.6384116,1.0624869741707433e-21,3.627576238369488e-20,0.9085239085239085,0.7219822109275731,1.2454176,0.9514997
A330102I10Rik,9.539334,1.0429652,1.4375189988602082e-21,4.901793845098197e-20,0.5945945945945946,0.41357778181158106,0.60281426,0.3375361
Pacrg,9.535162,0.8027097,1.4965193734057252e-21,5.096511478252451e-20,0.7276507276507277,0.5452532220003631,0.8158369,0.5440282
Macf1,9.495864,0.52464473,2.183938416243432e-21,7.418764253408472e-20,0.9896049896049897,0.8751134507170085,2.1283162,1.8155522
Rpgr,9.495045,0.9480859,2.201165996933593e-21,7.467844739596672e-20,0.6070686070686071,0.43866400435650754,0.54973614,0.32195458
Slc32a1,9.492163,2.4229944,2.2628982241168892e-21,7.667600918287619e-20,0.31185031185031187,0.06534761299691413,0.23374002,0.047932852
Crebzf,9.489221,1.0448194,2.3276749893335048e-21,7.877157048286054e-20,0.5571725571725572,0.3778181158104919,0.46722656,0.25361294
Nol4,9.472809,0.6973822,2.724172033018032e-21,9.184253767527543e-20,0.9168399168399168,0.7271374115084407,1.4613453,1.1126243
Grip2,9.465677,2.4177701,2.9166373290109467e-21,9.796255628815517e-20,0.33471933471933474,0.09972771827917952,0.24237448,0.050054733
Gm4258,9.450656,0.66849893,3.3671445543845853e-21,1.1295277674945545e-19,0.9251559251559252,0.7188237429660556,1.4116563,1.0825247
Oxct1,9.446517,0.6025609,3.50291841879922e-21,1.1736087021587912e-19,0.8503118503118503,0.7084407333454348,1.1297563,0.8669583
Arhgef12,9.430913,0.5908349,4.065355701419361e-21,1.3570806120169007e-19,0.8981288981288982,0.7237248139408241,1.1900204,0.92369395
Prpf4b,9.430904,0.62042606,4.065686239946428e-21,1.3570806120169007e-19,0.7900207900207901,0.6512252677436922,0.9228584,0.6863408
Fndc1,9.415982,1.889257,4.6868107664307994e-21,1.5566700283559403e-19,0.39501039501039503,0.17632964240333998,0.34304568,0.10478422
Phka1,9.415507,1.1166651,4.708037158163381e-21,1.5617896103685193e-19,0.4760914760914761,0.24788527863496096,0.39825755,0.2034402
Vwa5b2,9.411608,1.5118209,4.886061918753443e-21,1.618846902058015e-19,0.4407484407484408,0.23699400980214194,0.3389158,0.13231564
9330159M07Rik,9.40675,2.4110138,5.11715050670425e-21,1.6933230802357536e-19,0.32224532224532226,0.084734071519332,0.22369015,0.04605727
Olfm2,9.399496,1.1343745,5.482493247725142e-21,1.8119876207426147e-19,0.5051975051975052,0.29537121074605194,0.41235232,0.20903507
Tenm3,9.395676,0.9277227,5.685151111670593e-21,1.876658604061288e-19,0.9064449064449065,0.7318206571065529,2.0155637,1.4860421
C2cd5,9.366318,0.6709246,7.51073766643734e-21,2.476239522664679e-19,0.8731808731808732,0.6850608095843166,1.1571152,0.86277616
Pfkp,9.3586855,0.7423595,8.073468864399333e-21,2.6552522446317023e-19,0.7068607068607069,0.5271737157378834,0.7191106,0.48809397
Fnbp1l,9.325024,0.7904665,1.1095881986497198e-20,3.631502423595368e-19,0.735966735966736,0.5205300417498638,0.8711788,0.5897198
Fgd3,9.320774,2.0143092,1.1549427920059075e-20,3.7753421923599433e-19,0.3284823284823285,0.08622254492648393,0.23203254,0.06264214
Dhx32,9.317918,1.2510566,1.1864575130682946e-20,3.8736468257770445e-19,0.49272349272349275,0.31326919586131785,0.401256,0.18848945
Arhgef10l,9.311465,1.43384,1.2608036241692092e-20,4.106399197748685e-19,0.42203742203742206,0.19822109275730623,0.3105593,0.12645836
Gm40841,9.296651,0.8700463,1.4493865202125283e-20,4.714892953766421e-19,0.6673596673596673,0.48850971138137594,0.6845935,0.43035832
Ndufaf5,9.2964525,1.12739,1.452100309842697e-20,4.718009108279718e-19,0.5155925155925156,0.345398438918134,0.42811197,0.2188135
Slc25a36,9.288542,0.6648861,1.5641613477389487e-20,5.075968045138351e-19,0.7505197505197505,0.5898711199854783,0.78569853,0.5613661
Rufy3,9.2848835,0.6081974,1.6188352253301916e-20,5.247056996938751e-19,0.8336798336798337,0.6826284262116536,1.0321745,0.781858
Zswim6,9.278861,0.66436017,1.7129992754474083e-20,5.545577172442393e-19,0.9064449064449065,0.7082955164276639,1.302823,0.98983395
Slc4a4,9.264027,0.74109364,1.9686450374002564e-20,6.335029000592202e-19,0.7546777546777547,0.5023779270284988,1.0696511,0.7632973
Sema4g,9.249474,2.1719284,2.256004018858239e-20,7.219790054702069e-19,0.33264033264033266,0.10125249591577419,0.22184217,0.053652365
Map3k4,9.249426,0.851889,2.257024058782932e-20,7.219790054702069e-19,0.604989604989605,0.41575603557814483,0.4881148,0.29909477
Kif5c,9.22082,0.59764415,2.9483653620470704e-20,9.386561288886822e-19,0.8918918918918919,0.7021237974223997,1.1719457,0.90523523
Pitpnc1,9.210289,0.6672442,3.252475891147325e-20,1.0342488425459007e-18,0.7338877338877339,0.5025231439462697,0.8462641,0.6087299
Snhg20,9.209462,1.1903627,3.277634743289864e-20,1.0410170869054214e-18,0.501039501039501,0.31650027228172084,0.41147172,0.2013529
Wsb1,9.20033,0.79142183,3.5685367504241014e-20,1.1320729927260401e-18,0.6528066528066528,0.48861862406970413,0.61608887,0.40016663
Zdhhc17,9.196254,0.6261499,3.70647213314492e-20,1.1744446487925e-18,0.7650727650727651,0.5867852604828463,0.74845916,0.5432532
Pnpla8,9.193152,0.6994724,3.8149329841304814e-20,1.2073880952130275e-18,0.6985446985446986,0.5428934470865856,0.6905103,0.4778196
Kif1a,9.19178,0.58016497,3.863946420848454e-20,1.221461650919976e-18,0.8253638253638254,0.6407696496641859,0.8955129,0.6774959
Specc1,9.1748,0.6326537,4.52415588711574e-20,1.4268836008127383e-18,0.8586278586278586,0.678417135596297,1.1292692,0.85450697
Eya4,9.174794,2.7944558,4.524394595803695e-20,1.4268836008127383e-18,0.316008316008316,0.08451624614267562,0.4217743,0.07290215
Gnas,9.158797,0.50765324,5.247904093410702e-20,1.6511848125286368e-18,0.8461538461538461,0.7082229079687784,1.0891113,0.8699462
Cyria,9.139753,0.64986813,6.259498267850167e-20,1.9671662977442572e-18,0.8024948024948025,0.6036667271737157,0.8626244,0.62740797
Scmh1,9.129819,0.599604,6.861377085360261e-20,2.1512859076269573e-18,0.8731808731808732,0.6971501179887457,1.1012068,0.8437268
Stat5b,9.122872,1.0996603,7.315901062934922e-20,2.2911219296160995e-18,0.4760914760914761,0.26041023779270284,0.37779087,0.1940925
Zfp941,9.122384,1.5489123,7.348987128534409e-20,2.297818423057401e-18,0.41164241164241167,0.20515520058086767,0.29860222,0.11236927
Ktn1,9.119905,0.5393339,7.51901487052312e-20,2.3465264758531502e-18,0.8627858627858628,0.7083681248865493,1.0733956,0.8436236
Asah2,9.110762,1.9778724,8.180593941080884e-20,2.550029689058508e-18,0.34303534303534305,0.11657288074060627,0.2558342,0.07140041
Gas2,9.110043,1.1092402,8.234999713596712e-20,2.564014395183588e-18,0.5239085239085239,0.3497549464512616,0.45970643,0.23943055
Smarca1,9.102877,0.86849105,8.797040148517102e-20,2.732675939776353e-18,0.6444906444906445,0.47573062261753496,0.6197907,0.38542485
Hunk,9.094341,1.071888,9.516185252832732e-20,2.9526547083558374e-18,0.5426195426195426,0.3547286258849156,0.5219863,0.28218824
Atxn2,9.089103,0.5922585,9.985995930894686e-20,3.0948524874641313e-18,0.8856548856548857,0.7082955164276639,1.134333,0.8750419
Ocrl,9.083159,0.70279425,1.0546826928922182e-19,3.264899073503906e-18,0.7401247401247402,0.5658740243238337,0.75160265,0.5237516
Mapk8,9.077383,0.6507019,1.1121622272084294e-19,3.4388721570875138e-18,0.7796257796257796,0.5973860954801234,0.83219826,0.60268587
Phactr3,9.060272,0.6460055,1.3012509612912448e-19,4.01892107240181e-18,0.8108108108108109,0.6233073153022327,0.907947,0.6654154
Ankrd44,9.054343,0.8127463,1.373919782657435e-19,4.2384873203220754e-18,0.5613305613305614,0.3481212561263387,0.5333008,0.33725652
Clip1,9.022199,0.59767115,1.8435076231524492e-19,5.667625839142598e-18,0.8440748440748441,0.6462152840805954,0.93355554,0.7030968
Aco2,8.997854,0.67008036,2.3017191716816e-19,7.052131601263921e-18,0.6756756756756757,0.511635505536395,0.6176819,0.4299021
Dock11,8.990723,0.95762926,2.456096269059435e-19,7.499466676093979e-18,0.5343035343035343,0.3186422218188419,0.49433032,0.28459874
Bach1,8.9731655,2.0134728,2.88112340686114e-19,8.767359676371328e-18,0.340956340956341,0.11842439644218551,0.26817146,0.07341604
Snrnp70,8.92845,0.5614753,4.32020225201309e-19,1.3102012924558887e-17,0.8898128898128899,0.7478308222907969,1.2640388,1.0009724
Ypel4,8.921912,1.5894202,4.583051265671025e-19,1.3883493518441988e-17,0.41372141372141374,0.22261753494282083,0.32325736,0.11939476
Srpk2,8.920952,0.5661613,4.622987270619455e-19,1.3988701347020807e-17,0.9168399168399168,0.7604646941368669,1.3669297,1.0900506
Prkca,8.918033,0.6744093,4.7464524727555e-19,1.4330019993588794e-17,0.9334719334719335,0.755890361227083,1.623917,1.2675244
Spock1,8.899494,0.77000135,5.610154130218846e-19,1.691861296060386e-17,0.8711018711018711,0.6054819386458522,1.2883238,0.93230027
Ppp1cc,8.889089,0.88874125,6.161209228998205e-19,1.8538823290389894e-17,0.5363825363825364,0.3527318932655654,0.41953275,0.24804676
Gpr137c,8.884493,0.7701199,6.421311534719401e-19,1.9299847979632028e-17,0.7234927234927235,0.5491740787801779,0.8301527,0.5644985
Chpt1,8.878896,0.73051906,6.752715616008622e-19,2.022803440380732e-17,0.6777546777546778,0.5229624251225268,0.6852968,0.46578336
Usp13,8.877574,1.0384213,6.83341378361475e-19,2.0446974205537674e-17,0.5301455301455301,0.3635142494100563,0.45756868,0.24880263
Ubr3,8.85888,0.58310384,8.082215630741936e-19,2.4076400664970712e-17,0.9501039501039501,0.7886730804138682,1.5120845,1.2120849
Fam13b,8.849466,0.64449584,8.793878529419928e-19,2.6167388270820982e-17,0.738045738045738,0.5756761662733708,0.7409596,0.53202546
Adar,8.848483,0.7109288,8.871704044977584e-19,2.6369766337228723e-17,0.6943866943866944,0.5292067525866764,0.6586814,0.45077816
Ndst3,8.844592,1.0794268,9.186359054111671e-19,2.7274858318671892e-17,0.6153846153846154,0.4724269377382465,0.98032993,0.5811342
Kif2a,8.834183,0.6241418,1.0083247831070105e-18,2.990473170208098e-17,0.7713097713097713,0.5968778362679252,0.7965268,0.58228713
Mast1,8.828694,0.9724427,1.0590464598452887e-18,3.1339844026478976e-17,0.5592515592515592,0.3911054637865311,0.4649759,0.2636679
Mme,8.819988,2.6683018,1.1447171734102657e-18,3.3800604889597626e-17,0.30353430353430355,0.08157560355781449,0.25318933,0.044328537
Adgra1,8.810094,1.0645278,1.2504093313919744e-18,3.675984544256275e-17,0.5114345114345115,0.3279724087856235,0.447113,0.23867445
Atcay,8.809483,0.797207,1.2572444300607036e-18,3.692039107730176e-17,0.5925155925155925,0.43231076420402975,0.4977507,0.31567374
Galnt1,8.801448,0.8185071,1.3506252780252416e-18,3.961932447657013e-17,0.5883575883575883,0.4237792702849882,0.5307687,0.3343661
Uqcc1,8.7867155,1.0446464,1.5399591413433722e-18,4.507483891927714e-17,0.5176715176715176,0.3449627881648212,0.42534167,0.22871213
Ttll7,8.774186,0.49633723,1.7214365932733336e-18,5.03318838533781e-17,0.8440748440748441,0.6613904519876566,0.98757994,0.7858689
Nmt2,8.767407,0.6631193,1.8282707373732175e-18,5.33974290361069e-17,0.7567567567567568,0.5754220366672718,0.7907978,0.5659207
Snrpn,8.761123,0.57030386,1.9331458144266354e-18,5.63991618172027e-17,0.8586278586278586,0.6976220729715011,1.158116,0.90454996
Dnm1l,8.7573395,0.56977385,1.9991211475883632e-18,5.819760047204694e-17,0.7962577962577962,0.6359411871483027,0.8607705,0.65212643
Fbxo3,8.755069,0.8888654,2.0397889924205375e-18,5.93172405046968e-17,0.5571725571725572,0.3995280450172445,0.46551025,0.2777455
Gm26633,8.723897,4.3437204,2.6878819812544436e-18,7.765955788850203e-17,0.2494802494802495,0.020693410782356144,0.17400998,0.00931735
Mpc1,8.718374,0.6735888,2.822252441176298e-18,8.136687027296902e-17,0.6611226611226612,0.5120711562897078,0.62653697,0.4357645
Bcan,8.680364,0.8886325,3.945068493633118e-18,1.1301065077177173e-16,0.41995841995842,0.19146850608095844,0.31032303,0.17942823
Kcnj3,8.666907,0.77764547,4.440153025324885e-18,1.270574140473692e-16,0.9771309771309772,0.7803231076420403,2.104958,1.6493872
Pparg,8.657136,1.255967,4.8376747157392375e-18,1.3828544639565245e-16,0.4553014553014553,0.2561263387184607,0.4107597,0.19284129
Slmap,8.646161,0.5675943,5.326087400915101e-18,1.5192353339977578e-16,0.7796257796257796,0.6288255581775277,0.8539805,0.64721334
Tmtc2,8.644671,1.0217876,5.396018022698122e-18,1.5375504164358276e-16,0.6444906444906445,0.5157015792339807,1.002728,0.61514276
Unc80,8.631236,0.7438844,6.06925290718264e-18,1.7275511188135335e-16,0.9688149688149689,0.7452895262298058,1.7331098,1.33014
Myh10,8.62305,0.6433257,6.519398379029783e-18,1.8498018420752933e-16,0.7027027027027027,0.5492103830096207,0.70619655,0.50504166
Lrrc4,8.617211,1.0961673,6.860417464445225e-18,1.9445086209877972e-16,0.525987525987526,0.3848974405518243,0.5222417,0.2782292
Arih1,8.607508,0.57427,7.466595522056124e-18,2.114092957614837e-16,0.918918918918919,0.7491740787801779,1.2862911,1.014946
Ide,8.603373,0.6941428,7.740733393217312e-18,2.1894053292184127e-16,0.6486486486486487,0.4816119077872572,0.5652829,0.38506097
Sec24b,8.59841,0.6213659,8.08283677471419e-18,2.283762609217353e-16,0.7401247401247402,0.5864948266473045,0.7537273,0.5488454
Tial1,8.598168,0.6182939,8.099866909986797e-18,2.286170418816652e-16,0.7276507276507277,0.5744781267017608,0.7219162,0.5244138
Heg1,8.58158,1.4705962,9.357876017985541e-18,2.638469345259932e-16,0.39293139293139295,0.18925394808495188,0.34714907,0.13954958
Rnf214,8.563195,0.754786,1.0978139951261525e-17,3.088823251208348e-16,0.6112266112266113,0.4528952622980577,0.5278718,0.3450568
Syngr1,8.561539,0.84202844,1.1137115170147186e-17,3.130274943743252e-16,0.5301455301455301,0.3527318932655654,0.43187413,0.2633818
Mipol1,8.551568,1.0266604,1.214279434292694e-17,3.4093718285731123e-16,0.5155925155925156,0.34572517698311855,0.45036188,0.24626012
Etv6,8.550126,0.8535198,1.229536728690577e-17,3.448606670137349e-16,0.6195426195426196,0.4641132691958613,0.68757284,0.4364977
Srcin1,8.545118,0.6014859,1.2840469860586384e-17,3.5977416595824415e-16,0.7713097713097713,0.6002904338355418,0.8173498,0.60617036
Prkaa2,8.5211,0.76971304,1.5804449016033078e-17,4.4235994277167587e-16,0.6340956340956341,0.4739154111453984,0.591965,0.38774055
Ttc7b,8.517601,0.6124959,1.6289166823178366e-17,4.545066589187983e-16,0.8565488565488566,0.6711925939371937,1.0805074,0.82106984
Zfp608,8.503211,0.62094074,1.84417925637311e-17,5.140362719786874e-16,0.8336798336798337,0.6551824287529497,1.0918504,0.827394
Dcbld2,8.471418,1.2733954,2.4242186047961097e-17,6.743142226798289e-16,0.44490644490644493,0.2663641314213106,0.37130588,0.17058957
Frmd4a,8.456687,0.7084404,2.750811858307607e-17,7.627896246927286e-16,0.9958419958419958,0.8526411326919586,2.6196516,2.1737385
Lrrtm4,8.456014,0.87127244,2.7667412522029815e-17,7.664158499659186e-16,1.0,0.9186422218188419,3.60975,3.0280335
Sacm1l,8.432257,0.6387141,3.390617208671963e-17,9.344193271488782e-16,0.6860706860706861,0.5560718823742966,0.6917962,0.49503353
Ankrd29,8.423906,1.9257342,3.6413637052984025e-17,1.0024942905877878e-15,0.3388773388773389,0.1374841168996188,0.24971282,0.07200456
Anapc4,8.41597,0.8639397,3.8965646183153606e-17,1.0694656924834907e-15,0.5634095634095634,0.41601016518424394,0.4854423,0.29516506
8030462N17Rik,8.4148445,0.61846507,3.934161090907071e-17,1.0786827399252346e-15,0.7297297297297297,0.5720094390996551,0.71672887,0.5202503
Rbm20,8.395406,2.626355,4.6428818800736144e-17,1.2678276028209149e-15,0.28482328482328484,0.0705028135777818,0.23296604,0.04160868
Myo1e,8.375518,1.6563652,5.4981607106123786e-17,1.4968143697482737e-15,0.37422037422037424,0.17371573788346342,0.39143735,0.14149101
Zdhhc2,8.36894,0.73856384,5.813856775937911e-17,1.5811572021199562e-15,0.6486486486486487,0.4747141041931385,0.6282384,0.42134097
Supt3,8.367641,0.65448993,5.878286399058677e-17,1.5970632511901584e-15,0.7047817047817048,0.5651842439644219,0.76437205,0.54759985
Agbl1,8.365061,2.4168944,6.00839644858449e-17,1.6307637633683359e-15,0.31185031185031187,0.10836812488654929,0.3065945,0.065025814
Capn2,8.354845,1.4147176,6.551851130513341e-17,1.776470634479248e-15,0.3991683991683992,0.20998366309675076,0.3036956,0.12495787
Ncald,8.351769,0.6392765,6.724757923156079e-17,1.821514570516168e-15,0.8898128898128899,0.697513160283173,1.3463905,1.0387375
Msrb3,8.3468275,1.3163241,7.012129519175514e-17,1.8963989725774654e-15,0.4282744282744283,0.24882918860047196,0.35445437,0.15770702
Scn9a,8.330296,1.4558659,8.064055115651553e-17,2.1777001101262034e-15,0.3908523908523909,0.19241241604646941,0.2962335,0.118392885
Eps8,8.323241,1.1602323,8.559005569408868e-17,2.3067249714144063e-15,0.45114345114345117,0.2563804683245598,0.46329227,0.234025
Fez1,8.31809,0.6095534,8.939150923559511e-17,2.406763379920281e-15,0.6340956340956341,0.4828099473588673,0.5668037,0.40534747
Stxbp1,8.307196,0.5421766,9.798996141701303e-17,2.6329902632751404e-15,0.7775467775467776,0.6180795062624795,0.83952343,0.6435566
Gk,8.304658,1.0118023,1.0010750429836815e-16,2.6818431111636614e-15,0.5197505197505198,0.3701216191686331,0.4646276,0.25719824
9630002D21Rik,8.303887,3.214902,1.0075899691618298e-16,2.6966078158743394e-15,0.2681912681912682,0.05634416409511708,0.2775728,0.03387551
Gm10125,8.297305,0.8919078,1.0650000226140706e-16,2.8474179709094608e-15,0.5467775467775468,0.38148484298420765,0.47859535,0.2857655
Ndrg4,8.294181,0.5818423,1.0933593849215392e-16,2.917434624909807e-15,0.7234927234927235,0.5721909602468688,0.7493954,0.55699766
Mblac2,8.278462,0.8240241,1.247755724437084e-16,3.3261107455976637e-15,0.5904365904365905,0.4584861136322382,0.5613855,0.35445213
Dexi,8.276502,1.0884875,1.2684694293958208e-16,3.3779755765971958e-15,0.4573804573804574,0.2859321110909421,0.3348236,0.17144357
Srrm2,8.274827,0.48791486,1.286419093774736e-16,3.4223842623492233e-15,0.9147609147609148,0.7777455073516064,1.3514615,1.1123574
L3mbtl3,8.260954,1.1062574,1.4451303218564537e-16,3.837020923743371e-15,0.4968814968814969,0.3287347976039209,0.45894107,0.23942767
Herc1,8.251779,0.56628317,1.5605425092332455e-16,4.135283749812358e-15,0.9542619542619543,0.7976402250862226,1.649003,1.3448699
Hdx,8.250175,0.9304137,1.5816198315018557e-16,4.1870073765965376e-15,0.5509355509355509,0.40377563986204396,0.4969513,0.2909933
Lrch1,8.24073,0.5629738,1.7116247938915042e-16,4.526708485419756e-15,0.7650727650727651,0.6013069522599382,0.832157,0.6306371
Klhl24,8.239793,0.71650547,1.7250964614481716e-16,4.557850729509574e-15,0.6237006237006237,0.47257215465601743,0.55620056,0.37349132
Trip11,8.229551,0.6140861,1.8791578229776796e-16,4.9551492348783366e-15,0.7027027027027027,0.5677981484842984,0.7162834,0.521129
Nceh1,8.226976,0.6981149,1.9199847833488302e-16,5.0578422675081436e-15,0.5945945945945946,0.43746596478489747,0.50718355,0.34158996
Akap7,8.220501,0.9072559,2.026541495775932e-16,5.333317335112566e-15,0.5322245322245323,0.36834271192593937,0.45204943,0.2660034
Itga9,8.211499,1.583962,2.1844286104276963e-16,5.7375949914166365e-15,0.3367983367983368,0.12775458340896714,0.3037727,0.11190117
Zfp385a,8.209061,1.633467,2.229251432840768e-16,5.849608007854632e-15,0.35135135135135137,0.15636231620983845,0.25329253,0.088843785
Retreg1,8.202754,0.64116514,2.34942203956563e-16,6.152921072429676e-15,0.5925155925155925,0.419096024686876,0.5142583,0.35847083
Gmds,8.189682,0.58201104,2.619178839135682e-16,6.8527103610103e-15,0.8295218295218295,0.6623706661826103,1.0459932,0.8034956
Zwint,8.188314,0.5215628,2.64909728294846e-16,6.924245524593883e-15,0.7588357588357588,0.5965874024323834,0.7795076,0.60009277
Lancl3,8.180243,3.0619273,2.832737762283303e-16,7.382702587056484e-15,0.2577962577962578,0.045634416409511706,0.18385269,0.0238823
Nipsnap2,8.179128,0.8395343,2.859051432020182e-16,7.444061238215338e-15,0.5571725571725572,0.4035215102559448,0.47465718,0.2922699
Ppig,8.173773,0.5811499,2.9889179630392523e-16,7.774658825446728e-15,0.738045738045738,0.5919767652931567,0.7665276,0.5711044
Exoc4,8.169236,0.5367649,3.103468294755242e-16,8.064815578343651e-15,0.9708939708939709,0.8383372662915229,1.9272745,1.6187552
Ubn2,8.154914,0.5364631,3.49428346201022e-16,9.071632524078706e-15,0.9397089397089398,0.7822835360319477,1.466067,1.1931349
Mtif2,8.153035,0.74936044,3.549021578019467e-16,9.204846505925006e-15,0.6008316008316008,0.45365765111635503,0.5196962,0.34033105
Sipa1l2,8.1379795,0.9920396,4.0192961833940773e-16,1.0394464720673614e-14,0.47193347193347196,0.28429842076601924,0.39979696,0.22083782
Ecpas,8.134341,0.5596894,4.1418497399818683e-16,1.0701106010895462e-14,0.9168399168399168,0.749428208386277,1.3489717,1.077024
Stac2,8.133835,2.3117402,4.159181448163199e-16,1.0735562489158996e-14,0.2972972972972973,0.09526229805772372,0.22563925,0.049726363
Ubr5,8.127545,0.5299512,4.38072058087919e-16,1.1278865724735446e-14,0.8898128898128899,0.7524051552005808,1.3043182,1.050714
Letm2,8.127502,1.0592412,4.382261189662749e-16,1.1278865724735446e-14,0.4864864864864865,0.33055000907605736,0.40010738,0.21195813
Ric8b,8.107757,0.71451527,5.156293328037803e-16,1.32583350932417e-14,0.6174636174636174,0.4803412597567617,0.559071,0.37602
Lama3,8.09979,2.5795388,5.505441552414594e-16,1.4142563529003837e-14,0.288981288981289,0.08814666908694863,0.27783436,0.052192915
Tomm40,8.09901,0.9912016,5.540796475215506e-16,1.421978999895326e-14,0.49272349272349275,0.3431475766926847,0.40316138,0.22297865
Ankrd45,8.086777,1.1123399,6.126424550744513e-16,1.5707731648712317e-14,0.4656964656964657,0.3063713922671991,0.37217337,0.18942441
Ube3a,8.085399,0.5966539,6.196124102725594e-16,1.5871292148735625e-14,0.9230769230769231,0.7551642766382284,1.3744068,1.082688
Gars,8.070189,0.89313483,7.018937473428749e-16,1.7927647329945863e-14,0.5031185031185031,0.3441277908876384,0.39165506,0.22963838
Cacng7,8.06893,0.8524069,7.091694579324216e-16,1.809628046974755e-14,0.5467775467775468,0.40185151570157923,0.46344754,0.28256324
Ccdc148,8.063552,0.6989418,7.410886463870285e-16,1.8874930737838346e-14,0.7006237006237006,0.5434380105282265,0.77146477,0.5402249
Atp5c1,8.045276,0.6092879,8.605136806006578e-16,2.1895835793314087e-14,0.5966735966735967,0.44857505899437283,0.50375974,0.35719973
Afg1l,8.043084,0.87136585,8.760494809232587e-16,2.227005634097253e-14,0.5550935550935551,0.40860410237792705,0.49607116,0.30090111
Epb41l4a,8.038207,1.6802477,9.116260045012073e-16,2.315254323340968e-14,0.33471933471933474,0.13403521510255945,0.2696979,0.09220942
Gpatch8,8.037192,0.52521694,9.19204345615109e-16,2.3322965785342757e-14,0.9480249480249481,0.7980758758395353,1.5718697,1.2950896
Tbc1d2b,8.034674,1.8978345,9.382814099546802e-16,2.3762131466053024e-14,0.32432432432432434,0.131675440188782,0.2379719,0.06961694
Slc30a9,8.022418,0.61769056,1.0368392630694584e-15,2.620872154155818e-14,0.656964656964657,0.5123615901252496,0.5943271,0.42465833
Mtss2,8.009036,1.1556026,1.156112357633865e-15,2.9141406237919283e-14,0.40332640332640335,0.21190778725721546,0.301569,0.14669025
Crtc3,8.007905,0.6566735,1.166793938506023e-15,2.9383086342696194e-14,0.6465696465696466,0.5007079324741333,0.5907095,0.41264838
Zcwpw2,8.003149,1.1892157,1.2127674450254586e-15,3.048368685484946e-14,0.4553014553014553,0.29609729533490653,0.3803123,0.18476115
Limk1,7.9942613,1.851176,1.3035308751600791e-15,3.27038978669947e-14,0.3305613305613306,0.1411145398438918,0.23728923,0.071601555
Amph,7.9924846,0.59767306,1.3224583900105549e-15,3.3147814309313066e-14,0.9313929313929314,0.7408604102377927,1.4099314,1.1137244
Map3k13,7.988196,0.81596565,1.3692800087751154e-15,3.4289425755626606e-14,0.5613305613305614,0.409148665819568,0.46719235,0.29137447
Brinp2,7.98101,0.65174663,1.4514047754371463e-15,3.631214740781762e-14,0.7151767151767152,0.5417680159738609,0.83160913,0.60188675
Sbf2,7.9651155,0.5420781,1.6506920041601545e-15,4.114479976974337e-14,0.9438669438669439,0.7811218006897803,1.505856,1.226484
Hibadh,7.9622593,0.74879205,1.6892617407638598e-15,4.206715752949482e-14,0.5696465696465697,0.41129061535668904,0.48561123,0.31629804
Srgap1,7.95913,0.6788591,1.7325349763562064e-15,4.3104828532121544e-14,0.6237006237006237,0.4512978762025776,0.6270045,0.43482953
Trim24,7.9494314,0.7141864,1.873691617477019e-15,4.653058573161507e-14,0.604989604989605,0.4562352514067889,0.5329993,0.35707515
A730060N03Rik,7.94834,2.601806,1.8902702562091563e-15,4.6898949016011107e-14,0.28274428274428276,0.08644037030314032,0.20224272,0.03625856
Vezt,7.9443355,0.5583255,1.952348670075188e-15,4.839447303036928e-14,0.7900207900207901,0.6310401161735342,0.8715361,0.6649189
Auh,7.9407225,0.75950104,2.010066880352789e-15,4.9779259977031745e-14,0.5717255717255717,0.4277727355236885,0.48005134,0.3103953
Xpo6,7.930911,0.63791937,2.1754437351441756e-15,5.382520549109024e-14,0.6777546777546778,0.52978762025776,0.6273114,0.4451637
Dnm2,7.9224377,0.5626398,2.3289865029835515e-15,5.751826041835297e-14,0.6985446985446986,0.5540751497549464,0.66733396,0.4962532
Tmem196,7.9194818,1.2781307,2.385026163461837e-15,5.884816621875075e-14,0.4074844074844075,0.22337992376111818,0.35924265,0.16401096
Tfdp2,7.919206,0.5735405,2.3903201437105794e-15,5.892468097385622e-14,0.735966735966736,0.5732074786712652,0.75378525,0.5630266
Acat1,7.917694,0.65379775,2.4195615998574153e-15,5.95908526014379e-14,0.6153846153846154,0.4786349609729533,0.5448044,0.3786762
Raf1,7.914965,0.6025315,2.473222171209756e-15,6.085666642894336e-14,0.7006237006237006,0.5631149028861863,0.67891353,0.49468458
Ano6,7.906856,0.62399054,2.6397070811868603e-15,6.483448745108861e-14,0.6860706860706861,0.5273552368850971,0.6731294,0.48437044
Tmem117,7.9060316,0.6427559,2.6572354112833392e-15,6.520540228418569e-14,0.6943866943866944,0.5150117988745689,0.6921045,0.49418107
B4galt5,7.9057617,1.0552882,2.6630023347111496e-15,6.528729264022681e-14,0.47193347193347196,0.31178072245416594,0.36224318,0.19067623
Dpysl5,7.9050426,1.2666166,2.6784207465324216e-15,6.560543797568474e-14,0.41164241164241167,0.234162279905609,0.319337,0.14528352
