names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NLL Gata3 Gly-Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Osbpl10,-3.2807624,-28.599043,0.00103526899505319,0.0247048649174771,0.0,0.42370391601877394,0.0,0.34117687
Chst1,-3.2814422,-2.0022037,0.0010327771799701457,0.024667309178486946,0.05,0.4975815986528609,0.12782493,0.435833
Far2,-3.2846463,-28.54354,0.0010211046382197484,0.02441021497238847,0.0,0.4242055103722547,0.0,0.33020794
Phf6,-3.285756,-28.407839,0.0010170907483038386,0.024335911315159522,0.0,0.42434882304467775,0.0,0.30463645
Qki,-3.2872124,-1.6319476,0.001011844679721425,0.024231966616858013,0.3,0.8301028268424635,0.8207673,1.5979902
Septin11,-3.2879753,-1.9221432,0.0010091067457608112,0.024187955627647632,0.1,0.5332664540862025,0.15147373,0.48231506
Dhx15,-3.2888908,-1.3730439,0.0010058302778426054,0.024130946040741792,0.1,0.5680197771487944,0.2285368,0.50985605
Sil1,-3.2911935,-4.174471,0.0009976329488333747,0.023955672328107937,0.05,0.4647629966679804,0.025996074,0.38903767
Aatf,-3.2918591,-28.448484,0.000995274190284364,0.023920409206566063,0.0,0.42513704274300457,0.0,0.31211218
Ythdc2,-3.291984,-2.350606,0.0009948324982789081,0.023920409206566063,0.05,0.4987281000322453,0.09324403,0.40443787
Rab3gap2,-3.292636,-1.7410657,0.0009925288314740182,0.023897177152067087,0.05,0.5001253985883701,0.13974497,0.4063701
Tef,-3.2947304,-2.8591442,0.0009851610698324495,0.023741056454168536,0.05,0.4945003761957651,0.06578799,0.40105388
Pdxdc1,-3.2979624,-28.456123,0.0009738915729296797,0.023490544492478,0.0,0.4259252624413314,0.0,0.31353465
Npas3,-3.2979624,-2.424206,0.0009738915729296797,0.023490544492478,0.15,0.5851456415033499,0.29121047,1.0347519
Lrrc49,-3.2993772,-1.6377563,0.000968995814586326,0.02341449418879009,0.1,0.5358102540217119,0.17301008,0.4623208
Ephb1,-3.299627,-29.137547,0.0009681342268266518,0.02341449418879009,0.0,0.426140231449966,0.0,0.46409672
Ubac2,-3.3006256,-1.8108585,0.0009646949656872001,0.0233525709261397,0.1,0.5367776145605675,0.15700747,0.46779034
Agk,-3.3007367,-28.43363,0.000964313524847227,0.0233525709261397,0.0,0.426283544122389,0.0,0.309362
Pkig,-3.3016798,-2.0062237,0.0009610769128754263,0.023306982535164895,0.05,0.5008419619504855,0.12782493,0.43681756
Kat6b,-3.3016937,-1.3667232,0.0009610293907976195,0.023306982535164895,0.2,0.7083587116190749,0.44708553,0.8976442
Urgcp,-3.301763,-3.3948445,0.0009607918130520538,0.023306982535164895,0.05,0.48529253699258357,0.04301334,0.38001326
Fchsd2,-3.3026924,-1.5861907,0.000957613515022238,0.023286040858504557,0.15,0.6453011357529289,0.3321797,0.7807087
Bzw2,-3.3030946,-1.9674577,0.0009562408557997876,0.02327372445230099,0.05,0.5012002436315431,0.12782493,0.42739204
Nsmf,-3.3046205,-28.481209,0.0009510507672127619,0.02316838995014226,0.0,0.42678513847586974,0.0,0.31824413
Firre,-3.3051753,-28.438951,0.0009491699405403572,0.023143553813356987,0.0,0.4268567948120813,0.0,0.3103456
Scg5,-3.3053696,-1.4128345,0.0009485124656102465,0.023143553813356987,0.15,0.6299666798036616,0.30829597,0.6736986
Cnnm2,-3.306396,-3.106352,0.0009450442436136269,0.02308485347808923,0.05,0.4926731396223711,0.055686325,0.400906
Crebrf,-3.3067567,-1.7757243,0.0009438284705977695,0.023076133762476858,0.1,0.5574862957256995,0.178304,0.5118318
Sgce,-3.307797,-4.1472287,0.0009403295461458108,0.023011525414333277,0.05,0.46676937408190317,0.025996074,0.38299143
Lncppara,-3.3087401,-4.069296,0.0009371675783018525,0.022955052715561326,0.05,0.468166672638028,0.025996074,0.3661176
Tmem108,-3.3096695,-2.0789745,0.0009340617466148814,0.022899853222209728,0.15,0.6368098599118627,0.33060375,0.97659963
Cbx6,-3.3098915,-28.527195,0.0009333214673620938,0.022899853222209728,0.0,0.42746587366987926,0.0,0.3270351
Fbxo38,-3.311986,-3.9990337,0.0009263618049126142,0.02275259753016631,0.05,0.4683099853104511,0.025996074,0.3514378
Zc3h7a,-3.3126795,-1.8469797,0.0009240678990230432,0.022717021451737575,0.1,0.5380316004442692,0.15029645,0.45959294
Rsbn1,-3.3132482,-3.404639,0.0009221908248383217,0.022691636871250642,0.05,0.4865823510443911,0.04301334,0.38216347
Rras2,-3.3143024,-1.9901296,0.0009187207115509086,0.022626971145163075,0.05,0.5029916520368314,0.13529065,0.454589
Wsb1,-3.315662,-3.123758,0.0009142639518467494,0.022537864574424,0.05,0.49303142130342875,0.055686325,0.40490615
Cap2,-3.3167853,-1.5481222,0.0009105954357424909,0.022468043487971285,0.15,0.6342302318082477,0.34870213,0.797563
Uhrf2,-3.317909,-1.357686,0.0009069405651780903,0.02239843105361699,0.1,0.5856830640249364,0.2487183,0.5444537
Syt7,-3.3196428,-1.6949027,0.00090132700325554,0.02228027284036464,0.15,0.636308265558382,0.3109981,0.7797908
Mier1,-3.3196566,-2.0506482,0.0009012822248875916,0.02228027284036464,0.1,0.538676507470173,0.13394818,0.46613315
Gabra5,-3.3212934,-2.0675032,0.0008960128301489435,0.02218973709318167,0.1,0.5484934255311525,0.1800998,0.6027626
Nmt2,-3.3215709,-1.6901797,0.0008951225476101656,0.022188139164469694,0.1,0.5802371824728602,0.2139328,0.57084304
Bmpr2,-3.3218899,-1.344772,0.0008940997363599244,0.022183250153269777,0.2,0.7121923256063918,0.430319,0.8611255
Tex10,-3.322098,-28.416302,0.0008934332692894095,0.022183250153269777,0.0,0.4290423130665329,0.0,0.30618
Cdh8,-3.3227222,-2.0924194,0.0008914366299814254,0.02215809643626355,0.2,0.690982050087779,0.4575445,1.2453946
Runx1t1,-3.3234851,-2.1271868,0.0008890019101187258,0.022118038263787186,0.15,0.6099745620006449,0.29639837,0.919169
Qser1,-3.3243172,-28.471186,0.0008863528832184134,0.022072569019535467,0.0,0.42932893841137904,0.0,0.31635675
Septin8,-3.3253298,-4.1028666,0.0008831397680425457,0.022012955071709837,0.05,0.47024470638816235,0.025996074,0.37330908
Igsf11,-3.3262591,-28.804556,0.000880200251083781,0.021960056403548,0.0,0.4295797355881194,0.0,0.38448095
Snx3,-3.3270915,-28.500204,0.0008775755490749204,0.021914921007103263,0.0,0.42968722009243665,0.0,0.3218508
Pik3c2a,-3.3280487,-1.8993748,0.0008745661130235294,0.021860085076225333,0.1,0.540503744043567,0.15147373,0.47630668
Iqgap1,-3.328201,-28.496294,0.0008740872330656623,0.021860085076225333,0.0,0.4298305327648597,0.0,0.32110563
Fbxw4,-3.329297,-2.1291008,0.0008706551404685198,0.021802892473801606,0.05,0.5044606069291677,0.1079521,0.40457296
Uqcrc2,-3.3295882,-28.508488,0.0008697449165191455,0.021800415957900596,0.0,0.43000967360538855,0.0,0.32343405
Zfp106,-3.3323903,-3.4392207,0.0008610343802514284,0.02160223510490745,0.05,0.4893052918204292,0.04301334,0.38983932
Ppp1r21,-3.3351367,-28.51211,0.0008525748985460408,0.021409988340123472,0.0,0.43072623696750384,0.0,0.32412803
Tmem200a,-3.3354142,-28.914755,0.0008517247052734145,0.02140864624012783,0.0,0.4307620651356096,0.0,0.40950263
Usp37,-3.3355112,-3.413089,0.0008514273234317385,0.02140864624012783,0.05,0.48934111998853497,0.04301334,0.38402876
Phf21a,-3.3355389,-1.649403,0.0008513423748796534,0.02140864624012783,0.2,0.7739242592526244,0.5193017,1.1429062
Camkk2,-3.337675,-4.1312847,0.0008448248905447051,0.021294976368608096,0.05,0.46999390921142203,0.025996074,0.37948895
Cert1,-3.3390205,-1.1785774,0.0008407435080660364,0.021211998180032297,0.1,0.5897674751889936,0.28318116,0.55443674
Cnot7,-3.3393812,-4.0286703,0.0008396526414594709,0.021204385785729307,0.05,0.4720361147934506,0.025996074,0.3575682
Phtf1,-3.3399084,-1.7455418,0.0008380606593602682,0.021184092113838572,0.05,0.5065744688474079,0.14226714,0.4138668
Cep170,-3.3406157,-1.3480507,0.0008359284519274128,0.02115009181100714,0.15,0.6628211099566479,0.3501444,0.72626007
Kcnip3,-3.3410735,-2.1133673,0.0008345514708746988,0.02113515364976735,0.05,0.5063594998387733,0.13529065,0.48664588
Mbd2,-3.3423495,-28.470295,0.0008307237161288052,0.021058062502246223,0.0,0.4316577693382537,0.0,0.31618857
Sash1,-3.3434591,-28.96512,0.0008274084787069809,0.02099382986105437,0.0,0.4318010820106768,0.0,0.42136878
Txndc16,-3.3444579,-1.8308651,0.0008244352632821155,0.02093816212135203,0.05,0.5071477195371,0.14188713,0.43329355
Cyfip2,-3.3446105,-1.3018968,0.0008239818958426414,0.02093816212135203,0.2,0.6997241231055856,0.44272622,0.8642257
Gnao1,-3.3449988,-1.4895717,0.0008228289131223439,0.020936944029921762,0.2,0.7759306366665473,0.55436933,1.1250316
Tmem178,-3.3459005,-2.0998578,0.0008201581140984502,0.02088876637518991,0.05,0.5071477195371,0.13529065,0.48304802
Ccny,-3.3469408,-1.3512342,0.0008170864181061285,0.02083027709156705,0.15,0.6822758052380782,0.38629562,0.7898202
Dync1i2,-3.3498538,-1.6162385,0.0008085423617090781,0.02063203538378246,0.2,0.7355164630432446,0.45698744,1.0210172
Pi4ka,-3.3503392,-1.5797642,0.0008071264383298006,0.020615482317416105,0.2,0.7223316971803232,0.44200048,0.97887075
Pak1,-3.350353,-1.6984731,0.0008070860172055668,0.020615482317416105,0.15,0.6126616746085772,0.25942582,0.67360574
Plaa,-3.3506722,-28.4404,0.0008061568496348847,0.020615482317416105,0.0,0.4327326143814267,0.0,0.31061327
Nek1,-3.3507555,-1.6012208,0.0008059146213985391,0.020615482317416105,0.1,0.5870445344129555,0.22839141,0.5757434
Cep83,-3.350797,-2.6653857,0.0008057935326091729,0.020615482317416105,0.05,0.5054637956361291,0.08137739,0.430382
Nipa1,-3.3515322,-1.8333918,0.000803657079188143,0.020615482317416105,0.05,0.5080075955716384,0.13529065,0.41625768
Erp44,-3.3521147,-3.1000247,0.000801967775220643,0.020601218088124932,0.05,0.49955214789867797,0.055686325,0.39945948
Nol4l,-3.3534462,-4.115645,0.0007981188755904834,0.020521965729297886,0.05,0.4715345204399699,0.025996074,0.37607703
Secisbp2l,-3.354126,-3.553993,0.0007961609478670062,0.020491230526040665,0.05,0.49027265235928486,0.04301334,0.41622224
Eif3a,-3.354334,-2.0932734,0.0007955624739844716,0.020491230526040665,0.05,0.5068252660241482,0.12291,0.44344687
Sltm,-3.3546948,-1.2401946,0.0007945261082070414,0.020488403577277547,0.2,0.7173515818136219,0.46372795,0.87285584
Mdn1,-3.3551385,-1.8194672,0.0007932523011741946,0.020475205891018835,0.1,0.542653434129913,0.15700747,0.47002295
Lrif1,-3.3576076,-28.516232,0.0007862012767498336,0.02031271952525772,0.0,0.4336283185840708,0.0,0.32491902
Map6,-3.3586063,-2.9357255,0.0007833657370766206,0.020258938744224055,0.05,0.5038156999032639,0.06578799,0.41890687
Atg4c,-3.3592722,-1.790659,0.0007814806542198667,0.020229658168485376,0.05,0.5092257532872344,0.14091404,0.4210402
B3gat1,-3.3602154,-3.498396,0.0007788173274250089,0.020180155822478292,0.05,0.4902368241911791,0.04301334,0.40326577
Ino80,-3.3612142,-1.3201238,0.0007760065199462432,0.020126732809802657,0.15,0.6205080434237398,0.2992746,0.6265317
Kazn,-3.3613806,-2.1107097,0.0007755389686173483,0.020126732809802657,0.1,0.57507792626563,0.2051992,0.684985
Pals2,-3.3616579,-1.6262509,0.000774760297503924,0.020126732809802657,0.1,0.5916663680985991,0.25212532,0.6340591
Ddhd2,-3.3621435,-1.9365276,0.0007733993692413131,0.020117367910468618,0.1,0.5443731861989897,0.14548375,0.46965116
Psap,-3.3623655,-1.36572,0.0007727779700640945,0.020117367910468618,0.15,0.6249865644369603,0.3211425,0.6810439
Chic2,-3.3626845,-4.094693,0.0007718855207539924,0.020116938838661273,0.05,0.47436494572032534,0.025996074,0.37154737
Rab11fip4,-3.365098,-28.477678,0.0007651648842975034,0.019961146059295064,0.0,0.43459567912292646,0.0,0.31757817
Pip5k1a,-3.3664296,-1.7901313,0.0007614802432958972,0.019884328607736406,0.1,0.5832825767618501,0.19361293,0.5532068
Ranbp17,-3.366596,-3.2785277,0.0007610208233353654,0.019884328607736406,0.05,0.49708000429938015,0.055686325,0.441919
Ppip5k1,-3.366596,-4.0603285,0.0007610208233353654,0.019884328607736406,0.05,0.47389917953495037,0.025996074,0.36421567
1700025G04Rik,-3.3666515,-1.4011141,0.0007608677405495899,0.019884328607736406,0.15,0.6205080434237398,0.30407834,0.66194844
Rab40c,-3.367678,-1.7789835,0.0007580408612496236,0.019871763845636475,0.1,0.5457346565870087,0.16691011,0.48451474
Sh3rf3,-3.36894,-1.7187436,0.000754577934401817,0.019800301852907053,0.15,0.6186091505141342,0.2912787,0.748097
Srebf2,-3.3712013,-28.576326,0.000748411806055767,0.019657698170790282,0.0,0.4353838988212533,0.0,0.3366506
Asxl1,-3.371659,-1.8326286,0.0007471691583597309,0.019644261531434414,0.1,0.583605030274802,0.18527566,0.54523665
Arih2,-3.371756,-28.488483,0.0007469058128794553,0.019644261531434414,0.0,0.4354555551574648,0.0,0.31962213
Anapc1,-3.372186,-2.8795316,0.0007457406044359078,0.019644261531434414,0.05,0.5054637956361291,0.06578799,0.40574488
Adgrb1,-3.3722692,-2.9395142,0.0007455152753055732,0.019644261531434414,0.05,0.5055354519723406,0.06578799,0.41980547
Bmt2,-3.3727548,-1.7743695,0.0007442021151076139,0.01964313441349861,0.1,0.5449822650567876,0.16676228,0.4829189
Trip4,-3.3731432,-28.533815,0.0007431531339753181,0.019634734228040115,0.0,0.43563469599799365,0.0,0.32831696
Skic3,-3.3745024,-3.445096,0.0007394925044263002,0.01955724763182548,0.05,0.49374798466554404,0.04301334,0.39115554
Cbl,-3.3745856,-1.7851063,0.0007392689292208946,0.01955724763182548,0.1,0.5459854537637491,0.16574106,0.4832165
1500004A13Rik,-3.3761947,-1.1587738,0.000734958796275948,0.019475683289876453,0.15,0.6225502490057684,0.3423602,0.6479039
Cers4,-3.3789828,-4.0794964,0.0007275455952151616,0.019298272599636124,0.05,0.47493819641001755,0.025996074,0.36829054
Nfix,-3.379926,-1.5132018,0.0007250534122338673,0.019251171133126497,0.1,0.5937085736806277,0.25648904,0.6068204
Phc3,-3.380134,-1.7058176,0.000724504734699317,0.019251171133126497,0.1,0.5892300526674071,0.20201275,0.54827917
Cep112,-3.3815212,-3.619016,0.0007208567303740445,0.019177643906089677,0.05,0.49016516785496755,0.055686325,0.53274673
Tmtc1,-3.3815212,-2.1704576,0.0007208567303740445,0.019177643906089677,0.05,0.5121636630719071,0.147014,0.5382048
Tmem167,-3.3838239,-3.1401703,0.0007148386968709957,0.01905527359615442,0.05,0.5028483393644083,0.055686325,0.40870818
Zfyve9,-3.384226,-1.5620122,0.0007137921556592241,0.019046271323300248,0.15,0.6555838199992834,0.3061854,0.7216098
Eps15l1,-3.3852663,-2.879186,0.0007110921815010433,0.018993088386613354,0.05,0.5076493138905808,0.06578799,0.40566635
Nfat5,-3.3861542,-1.5046678,0.0007087957105546591,0.018950587803585762,0.2,0.7540754541220307,0.49835625,1.0413803
Fgf13,-3.3865979,-1.8235558,0.0007076500611004841,0.018938801934033873,0.15,0.6396044570241124,0.33123457,0.8712628
Bicd1,-3.3871667,-1.840185,0.0007061847123252106,0.018918427936369303,0.2,0.7647522482175486,0.48941112,1.1819143
Ttc14,-3.3876104,-1.7769535,0.0007050429851378636,0.018906691627399594,0.2,0.7594496793378954,0.4665073,1.1108954
Tsc1,-3.3887618,-2.8982916,0.000702089619673024,0.01884630177883532,0.05,0.50807925190785,0.06578799,0.41010195
Ywhae,-3.3897052,-1.0378599,0.000699678567091321,0.018800363097743796,0.15,0.6868976389237218,0.44798747,0.7702812
Gpatch2,-3.3908842,-2.9511847,0.0006966755718625675,0.018738411026974162,0.05,0.5071835477052058,0.06578799,0.42258644
Parp6,-3.390898,-28.463318,0.0006966403139036154,0.018738411026974162,0.0,0.4379276987567626,0.0,0.3148796
Mboat2,-3.3910089,-1.3361186,0.0006963583099255699,0.018738411026974162,0.15,0.6238400630575759,0.31275505,0.65598667
Mrtfb,-3.3914804,-1.683959,0.0006951609762129237,0.018738411026974162,0.2,0.706674787718104,0.4155758,0.97664005
Arglu1,-3.3928816,-1.3542575,0.0006916154651867545,0.0186770930146413,0.15,0.6686252731897818,0.35407242,0.7353515
Taf3,-3.3936722,-28.55793,0.0006896219595932518,0.018641994018380962,0.0,0.4382859804378202,0.0,0.3330222
Ralgps2,-3.394116,-1.8158172,0.0006885051406416705,0.018630546957745908,0.1,0.5657267743900254,0.1827583,0.53413117
Ola1,-3.3943102,-1.7517563,0.0006880170611694829,0.018630546957745908,0.1,0.5808104331625524,0.19660036,0.5490779
Crmp1,-3.3950453,-4.126002,0.0006861722435006455,0.01860489221277734,0.05,0.47680126115151733,0.025996074,0.37833405
Btbd1,-3.3950593,-28.569921,0.0006861374798560745,0.01860489221277734,0.0,0.438465121278349,0.0,0.33538362
Tspoap1,-3.396169,-28.452688,0.0006833616864203126,0.018566156232673207,0.0,0.4386084339507721,0.0,0.3128951
Tub,-3.3962798,-3.4911196,0.0006830846819419839,0.018566156232673207,0.05,0.4948944860449285,0.04301334,0.40159586
Fgfr2,-3.3965573,-1.5795063,0.0006823926273175114,0.018566156232673207,0.15,0.6419691161190928,0.2932326,0.7023098
Fam13b,-3.3974311,-1.9995767,0.0006802169129254833,0.018536945689967277,0.1,0.5803446669771775,0.16363843,0.53704673
Dlg1,-3.3977225,-1.7764392,0.0006794931089776381,0.018536020140334147,0.2,0.7753215578087492,0.53202116,1.2255867
Cabin1,-3.3993592,-4.062928,0.0006754393168368523,0.018444161019721773,0.05,0.47819855970764213,0.025996074,0.36476713
Syt17,-3.3997755,-28.857874,0.0006744122823978235,0.018434850486296558,0.0,0.43907420013614706,0.0,0.39642742
Serinc5,-3.4006076,-28.675564,0.0006723625675401613,0.01839753787149097,0.0,0.4391816846404643,0.0,0.35680017
Msantd2,-3.4009407,-4.112768,0.0006715443044388955,0.018393879164396654,0.05,0.4789151230697574,0.025996074,0.37545204
Hectd2,-3.4010653,-2.0130172,0.0006712376945360823,0.018393879164396654,0.05,0.5148866038479453,0.14188713,0.47952926
Psmb2,-3.401329,-4.1093583,0.0006705908343222508,0.018393879164396654,0.05,0.47941671742323816,0.025996074,0.3747131
Nrip1,-3.4032016,-3.6760397,0.0006660113839561302,0.018298288227915356,0.05,0.49371215649743827,0.04301334,0.4458334
Crtc3,-3.4037979,-3.1750343,0.0006645588609948386,0.01827706918621424,0.05,0.5049263731145427,0.055686325,0.4168814
Mia2,-3.403909,-3.5037801,0.0006642889493517897,0.01827706918621424,0.05,0.49783239582960126,0.04301334,0.40450573
Wdr20,-3.404103,-4.1351004,0.0006638168492313638,0.01827706918621424,0.05,0.47991831177671884,0.025996074,0.38032302
Dync1h1,-3.4057539,-1.2852737,0.0006598165754441701,0.018202537353372537,0.15,0.6479524201927556,0.33879527,0.68453646
Ptprj,-3.405851,-1.669165,0.0006595819647098479,0.018202537353372537,0.2,0.7136971086668339,0.42956337,0.9956604
Fmnl2,-3.4064333,-1.5747107,0.0006581759285020349,0.018194637035853577,0.2,0.7189638493783813,0.44611558,0.98385704
Nhsl2,-3.4069328,-3.6978915,0.00065697297345869,0.018180086299521114,0.05,0.4918132635878327,0.04301334,0.45130977
Ppp1r16b,-3.4069884,-28.865238,0.0006568394380682012,0.018180086299521114,0.0,0.4400057325068969,0.0,0.39809838
Pam,-3.4072518,-1.8144104,0.0006562054895755099,0.018180086299521114,0.2,0.7309304575257067,0.51897347,1.2216371
Lin7a,-3.408847,-3.2917361,0.000652380560909265,0.018108952140115653,0.05,0.5038515280713697,0.06578799,0.5103771
Grik4,-3.4103174,-1.9561998,0.000648873347651672,0.01803022425170675,0.1,0.5692021066962846,0.26101008,0.7688533
Cpne1,-3.4105947,-4.0962124,0.0006482135789008277,0.01803022425170675,0.05,0.48034824979398805,0.025996074,0.37187493
Smg6,-3.4106503,-1.3477759,0.000648081700042536,0.01803022425170675,0.2,0.7122639819426033,0.44110793,0.8800959
Ski,-3.411011,-1.9704839,0.000647225095521763,0.01803022425170675,0.1,0.5502848339364408,0.14974476,0.49045938
Man2a2,-3.4111495,-28.535284,0.0006468959127249847,0.01803022425170675,0.0,0.4405431550284834,0.0,0.32860205
Ano4,-3.4112883,-2.102175,0.0006465668856473714,0.01803022425170675,0.15,0.6426856794812081,0.3229061,0.9694249
Gm40841,-3.411538,-3.636058,0.0006459750291050511,0.01803022425170675,0.05,0.49324639031206335,0.04301334,0.43595225
Gm30439,-3.413244,-2.3993375,0.0006419441425161203,0.01796774907230016,0.05,0.5164988714127047,0.14226714,0.59142447
Ccnd2,-3.413369,-28.783258,0.0006416501200567788,0.01796774907230016,0.0,0.44082978037332954,0.0,0.37979272
Trim44,-3.4153385,-1.2246023,0.0006370276467411764,0.017867362075089155,0.15,0.6476299666798037,0.34885487,0.68083584
Kif5c,-3.4156299,-1.5251564,0.0006363466766588097,0.017866912436595835,0.2,0.7072122102396905,0.4165713,0.9112011
Elapor1,-3.415838,-2.0461338,0.0006358606840977047,0.017866912436595835,0.05,0.516749668589445,0.1310114,0.45623326
Rragb,-3.4164205,-28.560984,0.0006345017410974186,0.017852420715484436,0.0,0.4412238902224929,0.0,0.33362266
Zfp652,-3.4166424,-1.9801849,0.0006339847595413742,0.017852420715484436,0.1,0.5508222564580273,0.14974476,0.49307105
Brinp2,-3.4172251,-2.2960207,0.0006326295466786045,0.0178370996004765,0.1,0.5462362509404894,0.15700747,0.60698634
Stx8,-3.4176135,-2.077751,0.0006317275691213665,0.017830377922574706,0.05,0.516606355917022,0.124300376,0.44387695
Runx2,-3.4177105,-2.5798688,0.0006315022617344608,0.017830377922574706,0.05,0.5164988714127047,0.119487666,0.5646493
Ddx5,-3.418723,-1.5013317,0.0006291570781335316,0.01779521125205052,0.25,0.8073877682634087,0.5813464,1.1731354
Cdk12,-3.4193473,-1.5712464,0.0006277154563783408,0.017773144692187583,0.15,0.6838522446347318,0.33709288,0.7844632
Bin1,-3.4198606,-1.6595048,0.0006265324257623314,0.01775836105509899,0.15,0.623983375729999,0.25942582,0.6604576
Nmt1,-3.4204016,-4.1946487,0.000625287693309575,0.017741795479649717,0.05,0.482032173694959,0.025996074,0.3935655
Rnf157,-3.4205263,-1.754007,0.0006250007742746555,0.017741795479649717,0.1,0.5907348357278492,0.2065542,0.57316214
Fam222b,-3.425298,-1.9351054,0.0006141254656032467,0.017461959006094433,0.1,0.5713517967826305,0.168491,0.53167814
Pkd1,-3.4260747,-1.6953329,0.00061237182245183,0.017430541175085457,0.1,0.5963956862885601,0.21607494,0.5772386
Tbl1x,-3.4277809,-2.1547985,0.000608536415568025,0.017339738585697595,0.1,0.5512163663071907,0.14890608,0.5394147
Ankrd33b,-3.4277947,-28.80925,0.0006085053252137691,0.017339738585697595,0.0,0.44269284511482926,0.0,0.38552126
Pcbp3,-3.4282525,-4.1681557,0.0006074801724162739,0.017339738585697595,0.05,0.4808856723155745,0.025996074,0.38762915
Ctcf,-3.4283357,-4.159374,0.0006072939537690215,0.017339738585697595,0.05,0.4822471427035936,0.025996074,0.3856771
Sobp,-3.4285576,-1.9440391,0.0006067976303965022,0.017339738585697595,0.2,0.7404965784099459,0.45665368,1.1715653
Rai1,-3.430139,-1.8254244,0.0006032722382338391,0.01728136998011008,0.05,0.5188635305076852,0.14188713,0.43196875
Gm10649,-3.430569,-28.944368,0.0006023168808786262,0.0172724168508097,0.0,0.44305112679588693,0.0,0.41644645
Cntnap5b,-3.431429,-2.2230697,0.0006004103890239427,0.01723614012080485,0.1,0.5967539679696177,0.272733,0.9017553
Adamts3,-3.431956,-28.888824,0.0005992446717419329,0.0172210741494179,0.0,0.44323026763641576,0.0,0.4034985
Wdr44,-3.4322336,-28.643177,0.0005986319827913946,0.0172210741494179,0.0,0.44326609580452153,0.0,0.3501164
Lmbrd1,-3.4325385,-1.4757588,0.0005979586984129356,0.017220954154721947,0.1,0.6013041453190499,0.24983923,0.58187455
Cyth3,-3.4330657,-28.609682,0.000596797412540782,0.01720595115340216,0.0,0.44337358030883883,0.0,0.34331414
Hnrnph3,-3.433135,-4.107114,0.0005966447681434753,0.01720595115340216,0.05,0.483393644082978,0.025996074,0.37422827
Ptprs,-3.4339118,-1.513898,0.000594937631872896,0.017189219535940554,0.2,0.7347282433449178,0.4752128,1.0069878
Hook1,-3.4352713,-2.0210896,0.0005919610791611126,0.017121629921484496,0.1,0.5501773494321235,0.14974476,0.50420433
Cacnb4,-3.435285,-1.9916676,0.0005919307777488583,0.017121629921484496,0.2,0.7699473325928845,0.55963176,1.3819916
Plxna4,-3.4353821,-2.1557133,0.000591718708287361,0.017121629921484496,0.2,0.7470531331733008,0.5113115,1.3798276
Specc1l,-3.4358675,-2.068302,0.0005906594214543258,0.017121629921484496,0.05,0.5192576403568485,0.119487666,0.42676404
Dtna,-3.4367137,-1.7769177,0.0005888174540940082,0.017104351342168648,0.2,0.7541471104582422,0.49463525,1.1609266
Tom1l2,-3.438531,-1.4333359,0.00058487981178479,0.017008355565646435,0.2,0.7152377198953818,0.4266767,0.89084965
Frmd4a,-3.4391828,-2.441279,0.0005834730554762297,0.01698582990319208,0.3,0.8567948120812583,0.8973011,2.1850872
Fam171a1,-3.4422622,-1.8711715,0.0005768708549576684,0.016811843679731615,0.05,0.5205116262405504,0.14188713,0.44320595
Rnf19a,-3.4438019,-4.19903,0.0005735959018824974,0.016734551447972534,0.05,0.4829278778976031,0.025996074,0.39455453
Tead1,-3.443885,-29.033466,0.000573419371529264,0.016734551447972534,0.0,0.44477087886496364,0.0,0.43791324
Smarca4,-3.4452167,-1.850792,0.0005706017570860057,0.016683426782264386,0.1,0.5881193794561284,0.18351126,0.5461267
Rbm6,-3.44831,-1.7717468,0.0005641063556279536,0.01652948503350394,0.2,0.7885421518397764,0.52829397,1.2169108
Ppp3cc,-3.448837,-4.197927,0.0005630064066475683,0.016515264352205416,0.05,0.4830353624019204,0.025996074,0.39430767
Mib1,-3.4507513,-1.5938497,0.0005590286315992209,0.016416502001170563,0.15,0.6836372756260972,0.33430332,0.787664
Camk4,-3.4516807,-2.0938435,0.0005571068465797057,0.016377966047698787,0.15,0.6270287700189889,0.28683123,0.8829847
Srrm2,-3.451847,-1.6646329,0.000556763296704564,0.016377966047698787,0.2,0.7819497689083157,0.50031173,1.1178544
Galnt11,-3.4518747,-4.0958886,0.0005567060575802198,0.016377966047698787,0.05,0.4849342553115259,0.025996074,0.37180528
Smc6,-3.455093,-4.2067266,0.000550103388798961,0.016225332664136206,0.05,0.48550750600121817,0.025996074,0.39629874
Mta3,-3.4553425,-3.2150693,0.0005495941742154108,0.016225332664136206,0.05,0.5114470997097919,0.055686325,0.426429
Trak1,-3.4559805,-3.5153198,0.0005482948422581664,0.0162075714097656,0.05,0.5044964350972735,0.04301334,0.40717468
Fam120c,-3.4580612,-1.6451607,0.0005440777428619114,0.01610062659768674,0.1,0.588477661137186,0.21619062,0.5623938
Thoc2,-3.4588518,-1.5582163,0.0005424831830133079,0.016071139060162717,0.15,0.689763892372183,0.34501743,0.7945032
Opa1,-3.460239,-2.1418092,0.0005396962245460365,0.016006222465289183,0.1,0.5558381999928343,0.13394818,0.49014544
Osbpl9,-3.460336,-1.6922755,0.0005395016378854818,0.016006222465289183,0.1,0.5936010891763104,0.22262013,0.59100455
Srcin1,-3.46035,-1.6135095,0.0005394738451277272,0.016006222465289183,0.1,0.6051019311382609,0.24323635,0.61118865
