names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OEC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Jakmip1,-4.060122,-2.5574348,4.904703352367205e-05,0.001661908941716353,0.025,0.4058298375820157,0.05397605,0.28251895
Napb,-4.0618196,-1.7246935,4.8691685363786176e-05,0.0016540399313842407,0.15,0.5777132408303753,0.20205137,0.5539112
C78859,-4.0634384,-3.9280992,4.835504455325657e-05,0.0016446836039822838,0.025,0.40070273564949266,0.020480324,0.27381226
Fmn1,-4.072789,-1.8852204,4.645345917899181e-05,0.0015820081725469075,0.125,0.5310673694023161,0.1915076,0.5764591
Strbp,-4.078333,-1.1590233,4.53597896498575e-05,0.0015526338189702817,0.6,0.8273278118389444,1.0412704,1.6278216
Cntnap5a,-4.0791864,-1.6369195,4.519356912453223e-05,0.0015508955330474853,0.45,0.7058907891434513,0.7098568,1.4386035
Synpr,-4.079304,-2.1326008,4.517068754187087e-05,0.0015508955330474853,0.175,0.5470223369545731,0.27881402,0.87965786
Fam117b,-4.0824733,-1.6264328,4.4558903666991974e-05,0.0015330316792984307,0.125,0.5426481660750779,0.18013065,0.4758546
Galnt13,-4.0880957,-1.5624005,4.349289295026257e-05,0.0014982744020173785,0.35,0.6979670861568248,0.4881134,1.0502703
Dgkz,-4.08839,-1.9496429,4.343775269432371e-05,0.0014982744020173785,0.1,0.510594815531892,0.14134045,0.4614903
Cdc40,-4.08994,-2.1266665,4.314843997509064e-05,0.0014902295400137347,0.1,0.5010218350005378,0.117443085,0.43451542
Fam169a,-4.0909214,-4.464696,4.296627625356795e-05,0.0014858479317031799,0.025,0.3980136961743932,0.014173078,0.27397028
Tmem200a,-4.096043,-3.1054513,4.202716552438195e-05,0.0014552447650001844,0.05,0.430999247068947,0.05717083,0.40971428
Camk4,-4.0960727,-1.7207633,4.2021825050336755e-05,0.0014552447650001844,0.3,0.627155713312538,0.35800666,0.88331014
Ttc13,-4.09621,-3.5502186,4.199691135017942e-05,0.0014552447650001844,0.025,0.40701301495105946,0.026765417,0.27594554
Jph4,-4.0978584,-1.8387691,4.1699037952150864e-05,0.0014513641836454581,0.15,0.5706141766161127,0.18172374,0.538155
Elmod1,-4.098182,-1.5722775,4.164076314253632e-05,0.001451215701219132,0.3,0.6883223979061346,0.41527218,0.92855257
Adgrb2,-4.0982213,-2.075795,4.163370478225789e-05,0.001451215701219132,0.075,0.47742999533899827,0.105126545,0.38343993
Agpat4,-4.115716,-2.1864417,3.859797622260172e-05,0.0013539525079651544,0.1,0.5016313506148937,0.10950716,0.4231552
Miat,-4.1186004,-1.7493024,3.8118047743196085e-05,0.0013388652847838938,0.175,0.6036714352300026,0.25422353,0.67963266
Arnt2,-4.1259594,-1.7911028,3.691926621084926e-05,0.001300158169181546,0.15,0.5772112867950235,0.21159768,0.59638226
Camk2b,-4.1265187,-1.6604037,3.6829637566450056e-05,0.0012987038863655027,0.25,0.6791079559714603,0.36765045,0.8773733
St6gal2,-4.1299133,-4.654388,3.6289993311915127e-05,0.0012813562684509323,0.025,0.3993761428417769,0.014173078,0.30709076
Cdc42bpa,-4.1320033,-1.1428442,3.5961527157379045e-05,0.0012714292562089145,0.6,0.8279731813129684,1.008755,1.578364
Prkag2,-4.132337,-1.624288,3.590935792662786e-05,0.0012712575065724513,0.25,0.6646229966655911,0.3898369,0.9041123
B230334C09Rik,-4.133779,-1.7954874,3.568462861145535e-05,0.0012649682991949936,0.125,0.5573841023986232,0.17933197,0.5198843
Rgs17,-4.147104,-1.9406147,3.367077121991257e-05,0.0011951567010291292,0.125,0.5419310888817181,0.1724867,0.5438676
Wdr70,-4.148693,-2.0565345,3.343786992962541e-05,0.0011884597420754428,0.1,0.5122799469362876,0.12093724,0.42837894
Rasgrf2,-4.1500864,-2.433259,3.323498117951623e-05,0.0011859547732982752,0.1,0.49334910903158724,0.13323085,0.57082856
Ints10,-4.155905,-2.228529,3.2400276267426865e-05,0.0011577066799278721,0.075,0.483811982359901,0.09148768,0.37086505
Matk,-4.1571608,-2.62707,3.222273620664505e-05,0.0011528960344508023,0.05,0.4479222688322398,0.06371824,0.34106514
Rapgef6,-4.158083,-1.5356518,3.209294425430706e-05,0.0011497832161509742,0.3,0.7176508551145531,0.44282037,0.9613087
Plppr1,-4.160752,-2.8779101,3.172016833132773e-05,0.001139466474682856,0.075,0.4606862428740454,0.0763997,0.45970866
Arap2,-4.16292,-1.9584867,3.142032095803421e-05,0.0011302061902843095,0.175,0.579792764691119,0.2250562,0.6835704
Ablim1,-4.162979,-1.8236991,3.141221797905115e-05,0.0011302061902843095,0.2,0.6143558854110645,0.26539898,0.73042053
Ppp6r2,-4.163548,-1.6679765,3.133399148332131e-05,0.0011301266458481124,0.2,0.6285540138395899,0.24453029,0.63142437
Ldb2,-4.167277,-2.1069334,3.082603404457343e-05,0.0011147988355015989,0.175,0.5569538560826073,0.26860005,0.84473413
Cdh9,-4.170485,-2.185299,3.039519673635363e-05,0.001101695071896813,0.15,0.5365888637911871,0.23819844,0.7989901
Rnf180,-4.171201,-2.457378,3.0299800379514797e-05,0.0011002103191858955,0.075,0.4743465634075508,0.09131322,0.42207226
Bmerb1,-4.175244,-1.835899,2.9766711386974772e-05,0.0010823160148416943,0.175,0.5968950557527518,0.20591268,0.59677565
Ppm1h,-4.1777067,-1.6622111,2.9446323689831624e-05,0.0010721175034495605,0.25,0.6760962317593489,0.34617394,0.8369038
Smpd3,-4.178727,-2.0655134,2.9314536145851363e-05,0.0010687674168779189,0.125,0.5291312609802445,0.13700114,0.4790896
Cit,-4.1802087,-2.9906144,2.912418831191059e-05,0.0010632702988329315,0.05,0.43548097952744613,0.06815478,0.44506216
Itga8,-4.1811504,-2.0167747,2.9003784000737733e-05,0.0010603152055779902,0.15,0.5445125667778137,0.2268841,0.7083579
Tpd52,-4.18222,-3.3086762,2.886764857570157e-05,0.001056776181511037,0.025,0.41583306442938583,0.036397796,0.31283364
Dynll1,-4.183643,-2.1449566,2.8687492227804914e-05,0.0010516138010383603,0.075,0.48054928113011364,0.13310586,0.4883819
Stmn2,-4.1861153,-1.9954826,2.8376933040093264e-05,0.0010416505338624398,0.15,0.5699688071420889,0.18719426,0.5993194
Meis2,-4.1886663,-2.5427923,2.8059866223114227e-05,0.0010314208008414217,0.1,0.4904808002581478,0.15234275,0.6723904
Uhrf2,-4.191198,-1.6823854,2.77485696754659e-05,0.0010213754344928338,0.15,0.5859596285540138,0.2034467,0.5447306
Trio,-4.1936603,-1.2913765,2.7448872267037563e-05,0.0010117300381554174,0.475,0.7647269728586282,0.67005247,1.2047285
Mcph1,-4.203139,-2.1568003,2.632392246475201e-05,0.0009715986217416024,0.075,0.4759599870926105,0.096478134,0.37270582
B3galt1,-4.203639,-1.0730436,2.6265766179375583e-05,0.0009707856083078706,0.7,0.8536803986949195,1.31334,1.9050142
Klf12,-4.2083097,-1.6183066,2.5728834755603496e-05,0.0009522503992879695,0.35,0.7175074396758812,0.49214467,1.0825019
Spock1,-4.2139316,-1.920443,2.5096330613327962e-05,0.0009326948873860613,0.275,0.611846115234305,0.3455104,0.9408944
Osbp2,-4.216512,-1.9847828,2.481099726842375e-05,0.0009259326341702031,0.15,0.5631924276648381,0.1780195,0.5716677
Bcr,-4.217866,-2.3040755,2.4662515818397024e-05,0.000921671488234114,0.05,0.4553440177835144,0.08083701,0.3476903
Opcml,-4.2189846,-0.70242524,2.4540495205904375e-05,0.0009183887272738865,0.975,0.9259259259259259,2.6550598,3.1144817
Celf5,-4.221761,-2.0227683,2.424006210579797e-05,0.0009084106956524289,0.125,0.5432576816894339,0.14471953,0.49027842
Cdon,-4.225225,-4.723713,2.387021997747563e-05,0.0008958000150764947,0.025,0.4079093614427593,0.014173078,0.32002258
Zfp804a,-4.2258825,-1.8017741,2.380063225372853e-05,0.0008944377463743855,0.275,0.6616112724534796,0.44973508,1.0919104
Rapgefl1,-4.228345,-2.0038877,2.3541650123954156e-05,0.0008859441720317201,0.075,0.49227349324154746,0.116853796,0.40356934
Sec23a,-4.234713,-2.6571796,2.2884383719118678e-05,0.0008648430246592389,0.05,0.4548420637481625,0.06234943,0.34062064
Cpeb3,-4.235537,-1.467215,2.280060137354728e-05,0.0008628903646580498,0.375,0.7477680972356674,0.5399902,1.0917944
Sgms1,-4.2392654,-1.619397,2.242521982664446e-05,0.0008498810391282604,0.175,0.6357964934925244,0.28620785,0.7021663
Gm45159,-4.239462,-2.2335541,2.2405626736057725e-05,0.0008498810391282604,0.075,0.4833100283245491,0.100942895,0.4051392
Gm26652,-4.243357,-2.8608286,2.202005899058112e-05,0.0008380722168228254,0.05,0.45082643146534723,0.06109978,0.37685224
Micu1,-4.2474,-1.9814491,2.1626605297448194e-05,0.0008242650841736638,0.1,0.521386827291958,0.13318051,0.44631565
Nbea,-4.2488813,-0.45689785,2.1484085598880444e-05,0.000819996278468633,0.95,0.9072102111792334,2.2568865,2.544761
Pcdh7,-4.2542286,-1.5564729,2.097709428318395e-05,0.0008017845282918247,0.525,0.7859524577820802,0.9130074,1.6841496
Herc3,-4.2553864,-1.8145114,2.0868833886707594e-05,0.0007987828583131525,0.175,0.6123480692696569,0.22618711,0.6380323
Lrpprc,-4.258467,-1.7383763,2.058333619684997e-05,0.0007889789495140637,0.125,0.5696102685454089,0.18892467,0.5270029
Trim35,-4.260891,-2.546111,2.0361374018583713e-05,0.0007815858855419206,0.075,0.4782904879710301,0.07460798,0.37323186
Flrt2,-4.261264,-1.7187052,2.0327428937400952e-05,0.0007813991638740538,0.2,0.6045677817217023,0.31212282,0.7910558
Shisa6,-4.2652373,-1.9460795,1.9968977542222132e-05,0.0007698227066850914,0.3,0.6182998099745438,0.39274594,1.0485709
Arfgef3,-4.2705455,-1.730352,1.9499538802785965e-05,0.0007528054707339926,0.25,0.6691764368434262,0.32567203,0.82300466
Ube2b,-4.270899,-1.6393082,1.9468676599698134e-05,0.0007526954535739408,0.25,0.7113047219533183,0.3625461,0.85920376
Pde4a,-4.2746468,-1.5438213,1.9144047269179315e-05,0.000742280736108006,0.1,0.5391703416872826,0.20053098,0.499215
Shank1,-4.281525,-1.9142687,1.856169262839519e-05,0.0007217839087192168,0.15,0.5870352443440536,0.19483307,0.5937645
Rab6b,-4.2852926,-1.7277049,1.8249879364813247e-05,0.000710687331206568,0.175,0.6316374457710372,0.24775715,0.65812474
Man1a,-4.2938485,-2.1944196,1.7560231098543315e-05,0.0006848235262958764,0.15,0.558889964504679,0.2463737,0.823617
Nptn,-4.293878,-1.0945894,1.755790188970287e-05,0.0006848235262958764,0.65,0.8414183786884658,1.0770488,1.6359563
Sgcz,-4.2946434,-1.8569884,1.749744568228778e-05,0.0006843615218094216,0.5,0.7483059051306873,0.80635196,1.7030921
Sorcs3,-4.2986956,-2.0766983,1.718062920506554e-05,0.0006739321266278994,0.2,0.585242551360654,0.30399188,0.91574234
Adcy1,-4.3020215,-1.9096802,1.6924671272265678e-05,0.0006648624518797936,0.2,0.6104478147072533,0.25228813,0.731508
Ly6h,-4.3036995,-2.2358384,1.6796942645859224e-05,0.0006608109061409039,0.125,0.5466637983578932,0.14556935,0.552795
Slc6a15,-4.30419,-3.2833562,1.6759769012720934e-05,0.0006603152395481107,0.05,0.446882506901868,0.043602295,0.36040607
Tmem132d,-4.311284,-2.8777432,1.6230924877808923e-05,0.000641360222745185,0.075,0.47800365709368614,0.107175544,0.6051362
Cdkl2,-4.3163958,-28.191748,1.5859736937064274e-05,0.0006276158048584934,0.0,0.39432074862858985,0.0,0.2674232
Ust,-4.3196144,-1.8849014,1.563021828952679e-05,0.000620360362540007,0.15,0.5920906385572406,0.25621572,0.73167306
Nipa1,-4.324795,-2.408406,1.5267387314225483e-05,0.0006077551068640574,0.1,0.5082643146534724,0.09287346,0.41651997
Susd4,-4.3266196,-1.7281786,1.5141495339000985e-05,0.0006036379521646238,0.175,0.6190885948872397,0.26168808,0.6886458
D130043K22Rik,-4.327778,-28.252728,1.5062142180193692e-05,0.0006013666573280898,0.0,0.39536051055896165,0.0,0.27750283
Phactr3,-4.3306427,-1.8660356,1.486747784831076e-05,0.0005953638297825785,0.175,0.6289842601556057,0.23339109,0.67205554
Ccdc148,-4.3313293,-2.1106117,1.4821169490247764e-05,0.000594395260004414,0.125,0.5482772220429529,0.15544519,0.54598963
Grk3,-4.331349,-2.9175906,1.4819848417381205e-05,0.000594395260004414,0.05,0.4611164891900613,0.060660165,0.38698012
Nrg1,-4.334381,-1.4068308,1.4617085892712797e-05,0.0005879657154748396,0.775,0.8488401276397404,1.4518425,2.2693555
Ube2q2,-4.33445,-2.6721947,1.4612523353732393e-05,0.0005879657154748396,0.05,0.46194112796242515,0.065838724,0.36031383
Trpc5,-4.3390317,-2.0330338,1.4311185511950032e-05,0.000577389721780927,0.15,0.5632282815245061,0.23105028,0.7245366
Cnnm1,-4.3394537,-2.307783,1.428373914578485e-05,0.0005771489787176525,0.075,0.5006274425441899,0.09848658,0.41373113
Spata7,-4.3395615,-2.083518,1.4276726049953046e-05,0.0005771489787176525,0.075,0.5027428202646015,0.1120697,0.40721953
Slc35f3,-4.3440847,-2.0394595,1.3985748516126902e-05,0.0005668130658044191,0.2,0.5914452690832168,0.23666075,0.7408214
Sel1l3,-4.3447127,-3.4598613,1.3945802453899723e-05,0.0005660479032270175,0.05,0.4493922770786275,0.043642975,0.39934596
Dcun1d4,-4.348824,-3.894635,1.3686956478661054e-05,0.0005563820281113804,0.025,0.42884801548886736,0.024202334,0.31068206
Atp9a,-4.349452,-1.6666509,1.364782487625436e-05,0.0005556319006438707,0.175,0.6289125524362698,0.2476106,0.6376275
Slc12a5,-4.351581,-2.4291797,1.3515937113982281e-05,0.0005510974662408253,0.075,0.4988706034204582,0.08887313,0.405848
Epha3,-4.353926,-2.0099814,1.3372085368564907e-05,0.0005460606897467159,0.2,0.5949589473306801,0.2965235,0.8714109
Ptprn,-4.356752,-2.0251203,1.320068107505376e-05,0.0005398817359006005,0.15,0.5819439962711986,0.17363699,0.5720058
Dnm3,-4.359813,-1.7054152,1.3017359033239873e-05,0.0005340098278216113,0.275,0.728622136172959,0.4933459,1.1249204
Mtf2,-4.3637967,-1.8466241,1.2782439903737597e-05,0.0005251745569012679,0.2,0.6214190957656591,0.22148821,0.63747996
Sec61a2,-4.368565,-1.8679559,1.2506549161103126e-05,0.0005154156072988359,0.175,0.6205586031336273,0.2182595,0.6367408
Cpt1c,-4.368693,-2.0261753,1.2499247973746763e-05,0.0005154156072988359,0.1,0.5335054318597398,0.13238779,0.4552514
Ccdc30,-4.3715873,-2.2324498,1.2334656400319054e-05,0.0005098957191947277,0.1,0.5307446846653042,0.12377034,0.48191044
Efr3b,-4.375875,-3.1424932,1.2094633964414622e-05,0.0005007439362462572,0.05,0.45885769603097776,0.055936597,0.41079825
St8sia3,-4.3784065,-28.324203,1.1955026968563455e-05,0.0004964939329911901,0.0,0.3999856584561328,0.0,0.28973535
Plekha6,-4.3805847,-2.6165533,1.1836132335092415e-05,0.0004923171452692464,0.05,0.4709045928794235,0.07178488,0.3759902
Syndig1,-4.386648,-28.661142,1.1511070019777245e-05,0.0004802833096761096,0.0,0.40073858950916064,0.0,0.35381106
Pip4k2a,-4.3869524,-2.0722883,1.1494990833514014e-05,0.0004802833096761096,0.125,0.553009931519128,0.16778815,0.57001525
Astn2,-4.3890424,-2.0017867,1.1385089610119811e-05,0.0004765067878877248,0.25,0.6355813703345166,0.37851948,1.0447764
Cadm3,-4.4014444,-3.8226857,1.0753260595067894e-05,0.0004514689252960536,0.025,0.43451292531641034,0.026765417,0.32485738
Kcnh1,-4.402602,-2.4302387,1.069601629705813e-05,0.00044976832222527697,0.1,0.5176938797461547,0.12154402,0.5286135
Dop1b,-4.40899,-1.9716933,1.0385396695101143e-05,0.0004373912369864698,0.075,0.5096984690401922,0.12691593,0.4257691
Mycbp2,-4.412826,-1.1549697,1.0202994930987052e-05,0.00043038378931808805,0.675,0.8809293320425944,1.2747146,1.9080608
Robo1,-4.4136014,-1.5320032,1.0166514791034081e-05,0.00042951926483504046,0.55,0.7936968914703668,0.98392427,1.7653626
Pvt1,-4.413984,-2.0230024,1.014855156819991e-05,0.00042943556005910487,0.1,0.5358000788784912,0.15521903,0.5202521
Tmtc1,-4.4148083,-2.4303155,1.0109964450439185e-05,0.000428477515431074,0.1,0.5124233623749597,0.12430886,0.53851783
Camta1,-4.4148474,-1.3041131,1.0108130468260875e-05,0.000428477515431074,0.5,0.7737262916352945,0.6722462,1.2140757
Sestd1,-4.417408,-1.9305425,9.989147498631853e-06,0.0004246968248231612,0.1,0.5517191925710803,0.16160657,0.51199245
Usp33,-4.420342,-1.9497598,9.854485363799005e-06,0.0004196355336375266,0.125,0.5765300634613316,0.16681382,0.5313832
Rnf165,-4.4217157,-2.2556446,9.792030543648127e-06,0.000417637874139405,0.1,0.5276612527338568,0.117537476,0.46726027
Clip4,-4.423805,-3.634017,9.6977346786098e-06,0.00041427365789228193,0.025,0.43788318812520166,0.030407906,0.32448265
Pde2a,-4.4325476,-2.3471136,9.312606310269869e-06,0.0003990904809520756,0.075,0.5083360223728084,0.10495143,0.44662452
Rab11fip4,-4.4388275,-4.176196,9.045035560023158e-06,0.0003888641687965156,0.025,0.43487146391309023,0.020480324,0.3177765
Gabra5,-4.442889,-1.9587023,8.875880711677627e-06,0.00038220338897881065,0.1,0.5488150299379728,0.19303754,0.6030471
Gnao1,-4.444773,-1.5892893,8.798462123495994e-06,0.0003794778126137037,0.4,0.7760567925137141,0.525809,1.1254818
Pigk,-4.4468336,-2.0403392,8.714524521108088e-06,0.0003764618551160359,0.125,0.5652360976659138,0.16396122,0.5497864
Usp31,-4.4534273,-3.4030073,8.451036231547714e-06,0.0003656672198738922,0.025,0.44132515865332905,0.036328606,0.3302765
Snca,-4.45589,-1.7956349,8.354587345940526e-06,0.00036207703546035794,0.275,0.6852389659746871,0.36872724,0.93531126
Elapor2,-4.460786,-3.052185,8.165958156968755e-06,0.0003544738217734256,0.05,0.4717292316517873,0.05983712,0.41308916
Myo1d,-4.4611983,-3.7512429,8.150268658578348e-06,0.0003543652408673143,0.025,0.4402495428632892,0.034976188,0.39158395
Mpped2,-4.4666634,-1.9992833,7.94490196496198e-06,0.00034599597374153715,0.175,0.5991538489118353,0.21904428,0.6826218
Celf2,-4.4679484,-0.47651193,7.897325681808097e-06,0.0003444823718671811,1.0,0.9665842027894302,3.3882859,3.7090275
Ankrd33b,-4.4773874,-3.669374,7.556199623502897e-06,0.00033105605969729657,0.025,0.4429744361980567,0.036328606,0.3857456
Kif21a,-4.477927,-1.5851709,7.5371285516362e-06,0.00033091935323932136,0.35,0.7487361514467032,0.4826003,1.0512145
Kirrel3,-4.479379,-1.5792463,7.486038316601374e-06,0.00032921415641093117,0.625,0.7732960453192786,0.96375287,1.76564
Grik4,-4.4796147,-2.2620785,7.4777846807740485e-06,0.00032921415641093117,0.15,0.569466853106737,0.21628352,0.7692817
Pfkp,-4.482637,-2.216932,7.372632393880251e-06,0.0003252916788564242,0.1,0.53207127747302,0.12853265,0.4932663
Ccdc85a,-4.482892,-1.8123037,7.363820915505672e-06,0.0003252916788564242,0.3,0.6942382847513535,0.45503855,1.1064961
Mmp16,-4.4834414,-1.567779,7.34487653861137e-06,0.0003251348148146417,0.475,0.7891793051521996,0.8429559,1.5938504
Dlgap3,-4.4841084,-2.381197,7.321935305770854e-06,0.0003251348148146417,0.075,0.5145745939550392,0.101700924,0.44321668
Arhgap20,-4.4984536,-2.2895796,6.844957776570749e-06,0.00030450995936499343,0.1,0.5321071313326879,0.123542085,0.49646878
Camk2a,-4.505567,-1.6095121,6.619595020963846e-06,0.00029546265483936635,0.45,0.7881036893621598,0.75986767,1.4979631
Gm10649,-4.5057435,-3.956918,6.614091136831405e-06,0.00029546265483936635,0.025,0.44333297479473666,0.032746315,0.41669807
Pgbd5,-4.5118566,-2.115582,6.426270937740608e-06,0.0002877898334951502,0.1,0.5342225090530995,0.13759062,0.49423054
Myrip,-4.5121603,-2.522601,6.417059698672926e-06,0.0002877898334951502,0.075,0.510558961672224,0.09777626,0.46387455
Prmt8,-4.529223,-3.866499,5.920093999828085e-06,0.0002669008821734575,0.025,0.4464522605858521,0.028456565,0.35137936
Kcnk10,-4.5338836,-3.367942,5.790890184426705e-06,0.00026151465421100093,0.025,0.4495715463769675,0.04267607,0.37165168
Tsc22d1,-4.534031,-1.7941126,5.786854351787564e-06,0.00026151465421100093,0.25,0.7028432110716719,0.35119623,0.8998481
Gm33228,-4.53775,-28.680498,5.68577111985298e-06,0.00025806869930819184,0.0,0.41454232548133807,0.0,0.35782814
Scn3a,-4.538299,-1.9577935,5.670979414626082e-06,0.0002578328542656562,0.2,0.6388440715643039,0.2502902,0.74421716
Pid1,-4.540919,-2.2398772,5.600959711332666e-06,0.0002555140703624936,0.15,0.5883259832921014,0.2141445,0.7551805
Gm57223,-4.5427146,-3.7717686,5.553447493258259e-06,0.00025377743902015205,0.025,0.4486393460255997,0.03170839,0.36467218
Elapor1,-4.5524573,-2.5347993,5.302288352718419e-06,0.0002427129268101259,0.075,0.5170485102721308,0.09516432,0.45651785
Large1,-4.5535955,-1.1207057,5.273668146306456e-06,0.00024181478343217487,0.725,0.845900111146965,1.3190571,1.9398879
Atp2b1,-4.559512,-0.9899467,5.127259524980642e-06,0.00023550335630124762,0.825,0.8991072388942669,1.4565783,2.019792
Pitpnm2,-4.566302,-2.511072,4.964037570032977e-06,0.00022878848972004471,0.075,0.5075113836004446,0.096800245,0.4570415
Sidt1,-4.571973,-2.2052457,4.831530110310543e-06,0.00022306394169079776,0.175,0.5890072066257933,0.18674633,0.66621035
Pak5,-4.5729837,-1.6750392,4.808275634572425e-06,0.00022237240327187792,0.35,0.7421031874081245,0.5390685,1.1882433
Fam110b,-4.576123,-2.389828,4.7367106403188075e-06,0.00021981936943932012,0.1,0.5390627801082787,0.11507609,0.49419594
Khdrbs3,-4.5790963,-1.8299859,4.6698887429594164e-06,0.00021709327080159089,0.35,0.675271592986985,0.47194114,1.1455724
Gabra2,-4.580941,-1.494385,4.628883248581694e-06,0.00021555995301454094,0.5,0.7701050518088273,0.7563521,1.4315281
Snrpn,-4.582972,-1.7527556,4.584132581699293e-06,0.00021384660151086804,0.25,0.702126133878312,0.364837,0.90976775
Mrtfb,-4.5858765,-1.7214327,4.5208607113200265e-06,0.00021126178663159845,0.3,0.7068946972141551,0.40704116,0.9770547
Etl4,-4.5955997,-1.95001,4.315061179698036e-06,0.00020199598240154396,0.45,0.7130257072173819,0.6703857,1.5454106
Bsn,-4.5960903,-1.9452034,4.304919292791358e-06,0.00020187291692374133,0.15,0.622100319099351,0.22505672,0.679022
Ints6l,-4.601006,-2.5938113,4.204550597377137e-06,0.00019751096949567075,0.075,0.510845792549568,0.093377955,0.4642817
Zwint,-4.6043615,-1.8830963,4.137327454007074e-06,0.00019469350033129608,0.125,0.6012692266322469,0.20285638,0.6040799
Greb1l,-4.6083255,-3.8045435,4.0592443318055165e-06,0.00019169050122252063,0.025,0.45444767129181457,0.036265977,0.4160994
Chrm3,-4.613104,-2.1144047,3.966995957811012e-06,0.0001883271755943143,0.3,0.6612168799971317,0.47111654,1.282536
Rit2,-4.6143503,-1.864642,3.943271733264952e-06,0.000187532232695273,0.225,0.6678498440357105,0.34043407,0.9070294
Cntnap5b,-4.6227293,-2.337854,3.7872363217592645e-06,0.00018075140313618371,0.175,0.5970026173317557,0.2544887,0.90223247
Rundc3b,-4.625408,-2.1847072,3.7386170833439076e-06,0.00017906709630918145,0.1,0.5654870746835897,0.1427229,0.52913195
Csgalnact1,-4.626919,-3.3055542,3.7114554021111893e-06,0.00017808358331201368,0.05,0.48270051271019326,0.06529162,0.5110783
Svop,-4.629274,-2.2649834,3.6695022978430383e-06,0.00017638555767986123,0.1,0.5602524111720627,0.13415703,0.5247759
Zfyve28,-4.6344543,-2.2660286,3.578799929475394e-06,0.0001723339679301144,0.075,0.5100211537772041,0.11073899,0.44677687
Fnbp1,-4.637212,-1.6671675,3.5314088335446286e-06,0.00017035719094675794,0.2,0.6938080384353376,0.36673754,0.8783774
Osbpl10,-4.641362,-28.600264,3.4612021746223905e-06,0.00016727068782752453,0.0,0.42400774443368827,0.0,0.34142154
Ahi1,-4.644855,-1.5233365,3.403154756238993e-06,0.00016476174468494007,0.425,0.7598149940841131,0.6622831,1.308288
Chrna7,-4.6508694,-3.5409126,3.3053834333540243e-06,0.0001606069671866594,0.05,0.4756373023555986,0.049629353,0.46512794
R3hdm1,-4.652047,-0.9890732,3.286561779530273e-06,0.00015998173010141022,0.775,0.8407013014951059,1.3005141,1.8408759
Gm1043,-4.664292,-3.5995603,3.0968127515003393e-06,0.00015101879969657735,0.025,0.4615825893657452,0.036397796,0.371111
Kcnq1ot1,-4.6667056,-1.3461428,3.0606711867173197e-06,0.00014952769961289886,0.55,0.8039152414757449,0.94168174,1.6048106
Farsb,-4.6710134,-2.9557762,2.9971776391754372e-06,0.00014669246478077232,0.05,0.4951776558746549,0.05946225,0.3888801
Setbp1,-4.673947,-1.4846401,2.9546581104219314e-06,0.0001448752982245206,0.475,0.7785665626904736,0.7555444,1.4252403
Usp29,-4.675752,-2.3094368,2.9287805405945154e-06,0.0001438689819483997,0.1,0.5601448495930587,0.16431712,0.6340565
Ak5,-4.678833,-1.8963411,2.8851212999715794e-06,0.00014198389987222772,0.3,0.6713993761428417,0.39310902,1.0270325
Spock3,-4.682051,-2.5331852,2.8401825756620735e-06,0.0001402862239118381,0.15,0.5725144311785164,0.2042203,0.8378932
Ppp3ca,-4.6873693,-0.82123864,2.767392317767759e-06,0.00013694259959193313,0.925,0.9404467390914631,2.0703044,2.5832286
Ralyl,-4.6932664,-1.381185,2.6887718635280413e-06,0.00013354399255637427,0.725,0.8561901688716791,1.4518203,2.2534049
Lrfn2,-4.7025876,-2.3813736,2.568851596980808e-06,0.00012782415261273022,0.1,0.5573123946792872,0.13155529,0.54961056
Cntn4,-4.7065907,-2.3025768,2.5189401985409987e-06,0.0001255731412519418,0.3,0.6520024380624574,0.40406576,1.240211
Negr1,-4.7371054,-0.90053225,2.1679258327623726e-06,0.000108679416280457,0.925,0.9024416478433903,1.9961342,2.5551677
Mctp1,-4.7434435,-1.6604747,2.1011539832766612e-06,0.0001055289860385867,0.5,0.7435014879351762,0.72421944,1.4726405
Iqsec2,-4.744268,-2.1814528,2.0926180833270756e-06,0.00010529709344381745,0.125,0.5982933562798035,0.17276843,0.6181371
Tenm4,-4.747977,-1.6620771,2.054616975751388e-06,0.00010357890832727919,0.5,0.7488078591660392,0.7942751,1.5765642
Atp2b3,-4.748359,-2.8912895,2.0507341659993628e-06,0.00010357749443684752,0.075,0.5191638879925424,0.07204053,0.44097233
Osbpl6,-4.751401,-1.9773812,2.0201204904671187e-06,0.00010239720621417116,0.25,0.675665985443333,0.3253803,0.9219965
4933406I18Rik,-4.7599764,-2.3554497,1.9361549956218146e-06,9.853122108401166e-05,0.15,0.5911584382058729,0.16441794,0.649479
Dcx,-4.762302,-3.7173362,1.9139706054222262e-06,9.758707811706872e-05,0.05,0.4845649134129289,0.043479484,0.46027404
Map7,-4.764127,-2.0100193,1.8967313145067445e-06,9.707651508723091e-05,0.25,0.6972141551037969,0.33460408,0.95575297
Mtmr7,-4.7651277,-3.7595086,1.8873409487233697e-06,9.678025055762776e-05,0.025,0.47000824638772365,0.03158499,0.36088163
Abr,-4.7671585,-1.888438,1.8684211464130398e-06,9.599326234057052e-05,0.225,0.7083288516008749,0.3432897,0.92282844
Camkk2,-4.7682185,-3.706383,1.8586224215829442e-06,9.567276717994963e-05,0.025,0.47033093112473556,0.034772173,0.37972984
