names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Peri NN (for_DEGs),mean_expr_Rest (for_DEGs)
Slc24a3,-3.6044598,-1.3196472,0.00031280300558243263,0.003970248823807258,0.30434782608695654,0.731002331002331,0.6564167,1.1987668
Nudcd1,-3.606729,-1.5922067,0.0003100812027427607,0.003937562342957458,0.043478260869565216,0.36621839698762776,0.0857385,0.23895057
Prelid3a,-3.6069212,-2.1785083,0.00030985174874515343,0.003936508978147646,0.021739130434782608,0.33623812085350546,0.049316607,0.20607528
Brms1l,-3.607635,-1.4283297,0.000309000882133209,0.003927556150860608,0.06521739130434782,0.39490765644611797,0.10849961,0.2688361
Sec11a,-3.6079643,-1.5747683,0.0003086089127754946,0.003924430424172996,0.06521739130434782,0.39483593329747174,0.09933034,0.27085683
Brd8,-3.6096022,-1.0098909,0.0003066668568998754,0.0039015807030774873,0.06521739130434782,0.3980276134122288,0.14718783,0.27712032
Carnmt1,-3.6103344,-1.6898944,0.00030580260429276566,0.003892428222333782,0.043478260869565216,0.3661108122646584,0.08176389,0.24285334
Plcxd3,-3.610911,-1.879603,0.00030512361116418455,0.003885626271081345,0.06521739130434782,0.3934731934731935,0.14083792,0.44245008
Iqsec3,-3.6109748,-1.2768114,0.00030504825468962533,0.003885626271081345,0.06521739130434782,0.39813519813519815,0.12880386,0.28749642
Ccdc58,-3.6132076,-27.639654,0.00030243240828436605,0.0038550089234349696,0.0,0.30783575398960017,0.0,0.18988073
Zfp697,-3.6139853,-0.87520987,0.00030152609452044923,0.0038452805694183536,0.10869565217391304,0.4599964138425677,0.22046755,0.3732458
Usp4,-3.614031,-0.9235117,0.0003014728612358731,0.0038452805694183536,0.10869565217391304,0.4608929532006455,0.19715965,0.34597668
Ttc17,-3.614278,-0.61766654,0.0003011855535543043,0.0038445870897881977,0.17391304347826086,0.5775506544737314,0.37394536,0.5281438
Mtif2,-3.6146443,-1.1196078,0.00030076038385154204,0.003840984559929151,0.10869565217391304,0.4579164425318272,0.1732003,0.34422892
Tmem181a,-3.6159892,-1.5317454,0.0002992027089130849,0.003822908601281308,0.06521739130434782,0.395875918952842,0.100078166,0.26569477
Smpd4,-3.6161358,-2.425034,0.00029903362276453757,0.0038225658628368814,0.021739130434782608,0.3369912139142908,0.0414919,0.20499279
Gm4924,-3.616154,-27.68203,0.00029901249328954645,0.0038225658628368814,0.0,0.3080867850098619,0.0,0.19502258
Stx16,-3.616703,-0.8178192,0.00029837925885975355,0.003817833659791228,0.13043478260869565,0.49399318630087863,0.24122049,0.39263424
Sorbs1,-3.6179292,-1.3673327,0.000296969567297313,0.0038016066094706045,0.32608695652173914,0.7512999820692129,0.659912,1.2270808
Scrn1,-3.6183958,-2.4789412,0.00029643468364041055,0.0037965681360428174,0.021739130434782608,0.3369553523399677,0.04299512,0.21907145
Gm2164,-3.6191006,-28.747469,0.00029562882358154545,0.0037880526893829883,0.0,0.3083378160301237,0.0,0.3720191
Gnb5,-3.6191738,-2.2916782,0.0002955452156341146,0.0037880526893829883,0.043478260869565216,0.3646763492917339,0.054913253,0.24403471
Nxph1,-3.6192744,-2.321148,0.0002954302908688474,0.0037880526893829883,0.10869565217391304,0.4228079612694997,0.19561324,0.73222184
Wdfy2,-3.6203907,-0.8121798,0.00029415847423346384,0.003774612322183941,0.08695652173913043,0.4313788775327237,0.20654015,0.33848706
Mitf,-3.622532,-1.1032159,0.00029173342754018356,0.0037452829421905074,0.13043478260869565,0.4844181459566075,0.24458985,0.46706125
Cpped1,-3.6245725,-27.710695,0.00028943981763214537,0.0037176137188220586,0.0,0.30880401649632416,0.0,0.19857195
Tom1l2,-3.6248105,-1.0581292,0.0002891735035997666,0.0037159694125900185,0.2608695652173913,0.7156177156177156,0.52504694,0.89112014
Agfg2,-3.6257803,-1.8581401,0.0002880901356574832,0.0037038191124959684,0.043478260869565216,0.3661108122646584,0.0747508,0.24794298
Cnot3,-3.6289647,-1.2408015,0.00028456009212742803,0.0036619394997432905,0.08695652173913043,0.4261072261072261,0.14247802,0.30887097
Dlg4,-3.629102,-0.826126,0.00028440884996284055,0.0036617469087213824,0.15217391304347827,0.5310381925766541,0.28565207,0.46132842
Lonrf1,-3.6296237,-27.639427,0.00028383481634534663,0.00365610810891633,0.0,0.30923435538820154,0.0,0.18985404
Zdhhc23,-3.6304655,-27.710901,0.00028291059547897834,0.0036459509355012704,0.0,0.3093060785368478,0.0,0.19859739
Hacd3,-3.630749,-0.9279749,0.00028259980891245495,0.0036436933135689372,0.17391304347826086,0.5595481441635288,0.29126438,0.49670932
Chst9,-3.6314812,-3.7409773,0.0002817992564146371,0.0036351157080467106,0.021739130434782608,0.3346243500089654,0.032539304,0.36618477
Prox1,-3.63257,-28.67594,0.00028061236508142073,0.0036215438279240033,0.0,0.30948538640846335,0.0,0.35687858
Phf8,-3.6357362,-0.870697,0.00027718795928470264,0.0035790679798077658,0.10869565217391304,0.46300878608570917,0.20911567,0.35438046
Sgk3,-3.6361387,-2.571924,0.00027675530331001735,0.0035751995192020033,0.043478260869565216,0.36367222521068676,0.052901823,0.27992016
Med1,-3.6369166,-1.3572757,0.0002759212822856333,0.0035661399014021004,0.06521739130434782,0.39892415277030663,0.11712634,0.27638763
Ppm1b,-3.6375387,-0.7110253,0.0002752557620239116,0.0035592503972966816,0.15217391304347827,0.5316837009144701,0.2988214,0.45114264
Ttbk1,-3.6392407,-3.3117344,0.0002734430456113039,0.003539217069159796,0.021739130434782608,0.3377443069750762,0.023019878,0.20801358
Far2,-3.6399636,-1.7192044,0.00027267651880229606,0.0035309966555266002,0.08695652173913043,0.42445759368836294,0.1123306,0.33033046
Ndufaf7,-3.6415377,-2.7768533,0.000271014585311727,0.0035111677470231945,0.021739130434782608,0.3388560157790927,0.034308378,0.21447799
Gripap1,-3.6419952,-0.59688383,0.00027053324916455053,0.0035066224819351047,0.10869565217391304,0.46745562130177515,0.2506324,0.35823548
Hecw2,-3.6420865,-1.2280443,0.00027043707814086764,0.0035066224819351047,0.30434782608695654,0.7286713286713287,0.6861217,1.1968529
Inpp5a,-3.642718,-1.6850224,0.0002697743709494343,0.003500162891072573,0.043478260869565216,0.3689080150618612,0.08540154,0.2520591
Crebrf,-3.643093,-0.9282806,0.00026938130971481615,0.003496751590356092,0.17391304347826086,0.5577909270216963,0.301067,0.5119403
Slc24a4,-3.6440265,-1.7020214,0.00026840577777057417,0.0034857724739948423,0.043478260869565216,0.3695176618253541,0.09588313,0.2832281
Ankrd45,-3.644356,-27.668308,0.00026806226374170687,0.003482994693781269,0.0,0.3104895104895105,0.0,0.19334401
Tln2,-3.6461952,-0.73063993,0.0002661518722229046,0.003459845576501909,0.1956521739130435,0.5992827685135378,0.41120902,0.6119505
Calb1,-3.6469638,-2.5801013,0.0002653572873182999,0.0034511860165744035,0.021739130434782608,0.3395373856912318,0.058401708,0.30721286
Rmdn1,-3.6473846,-0.77885824,0.00026492310039935704,0.003447207606649261,0.15217391304347827,0.5393580778196163,0.29538855,0.46349674
Herc4,-3.6474304,-0.8945623,0.0002648759463209138,0.003447207606649261,0.1956521739130435,0.5988524296216604,0.36556605,0.5990846
Rnf25,-3.6474671,-2.1626072,0.00026483822872345265,0.003447207606649261,0.021739130434782608,0.3397884167114936,0.050685436,0.20927188
Farp2,-3.6477232,-27.702965,0.0002645743464904084,0.003447207606649261,0.0,0.3107764030840954,0.0,0.19760899
Efcab14,-3.647833,-1.517731,0.0002644613295791324,0.003447207606649261,0.06521739130434782,0.39874484489869105,0.112247966,0.2927772
Ahctf1,-3.648437,-0.9322158,0.0002638405451467508,0.003441454101016114,0.10869565217391304,0.4648377263761879,0.19715871,0.34774342
Nell1,-3.6491783,-1.6828282,0.00026308054047983386,0.003433207441813082,0.17391304347826086,0.5049668280437511,0.31349605,0.7803019
Prdm15,-3.6505234,-2.8348901,0.0002617065125155936,0.0034169358558279886,0.021739130434782608,0.3397166935628474,0.033352517,0.21670675
Gm32647,-3.654879,-2.2396894,0.0002573033056830382,0.0033627139220346477,0.06521739130434782,0.39142908373677604,0.14239645,0.54393417
Spag9,-3.65573,-1.1984316,0.00025645116801576454,0.003353208216342381,0.30434782608695654,0.7845436614667384,0.6275896,1.0998313
Clstn3,-3.6557941,-1.1824132,0.0002563871358286787,0.003353208216342381,0.10869565217391304,0.4615743231127846,0.1831471,0.3758036
Adora1,-3.6560318,-2.6676786,0.00025614943322564145,0.0033525257042245427,0.021739130434782608,0.34003944773175543,0.041846722,0.24022764
Prkce,-3.6561875,-1.3560894,0.0002559941240447508,0.0033521257861025603,0.5,0.8368298368298368,1.1201105,1.8384358
Sun1,-3.6566083,-0.90554225,0.0002555743182990122,0.003348260327983646,0.08695652173913043,0.4347857270934194,0.17703733,0.30954373
Copa,-3.657359,-0.77106416,0.00025482756963648393,0.0033401057542108894,0.13043478260869565,0.49890622198314505,0.25277337,0.39930192
Ift74,-3.6575053,-1.1305898,0.00025468210135575,0.0033398282398384594,0.06521739130434782,0.4020082481620943,0.14040352,0.28520828
Cadm3,-3.6597104,-0.8621603,0.00025250038422116477,0.003312834630870458,0.08695652173913043,0.4344988344988345,0.19144589,0.3246499
Cfap36,-3.6597745,-0.6400096,0.0002524372775619749,0.003312834630870458,0.13043478260869565,0.5029585798816568,0.28325996,0.41229403
Sdcbp,-3.6598935,-1.5138069,0.0002523201187218308,0.003312834630870458,0.06521739130434782,0.40025103102026177,0.1125415,0.29278824
Rprd2,-3.6599941,-0.9543346,0.00025222102415079536,0.003312834630870458,0.15217391304347827,0.5329747175901022,0.2541387,0.4451149
Larp1,-3.6600947,-0.8557164,0.0002521219660793772,0.003312834630870458,0.13043478260869565,0.4984758830912677,0.24058296,0.40025708
Dpy19l1,-3.660589,-1.526932,0.000251636209981346,0.003309576584531947,0.08695652173913043,0.4256051640667025,0.15441878,0.39284495
Gm39469,-3.6608543,-2.470797,0.00025137570336419813,0.0033077694169422155,0.021739130434782608,0.3408284023668639,0.041846722,0.2126077
Dnmt3a,-3.6609275,-0.9204368,0.0002513038839937505,0.0033077694169422155,0.2391304347826087,0.6786444324905864,0.48272172,0.77674186
Silc1,-3.660946,-2.2189717,0.0002512859321583011,0.0033077694169422155,0.021739130434782608,0.34097184866415636,0.05371732,0.2286689
Iqce,-3.6629314,-1.913132,0.00024934528674545474,0.00328587928143716,0.043478260869565216,0.3707728169266631,0.06911255,0.23862454
Lrrn1,-3.6636178,-1.7546517,0.00024867783192780463,0.0032786915328263545,0.06521739130434782,0.39426214810830196,0.10641782,0.3212897
Slitrk1,-3.6644595,-2.022744,0.00024786137594280417,0.003269531257527319,0.043478260869565216,0.36901559978483056,0.06686414,0.24763791
Serpini1,-3.6653106,-1.1544611,0.00024703860137657315,0.003260278594788075,0.15217391304347827,0.5290658059888829,0.29728284,0.57134026
Atxn3,-3.6656125,-1.5881058,0.0002467472654234851,0.00325803391740985,0.06521739130434782,0.4014344629729245,0.101608895,0.2788063
Lnpep,-3.6662989,-0.85930884,0.0002460863363711224,0.003250904551766007,0.2391304347826087,0.6848484848484848,0.5029341,0.7819256
Kcna1,-3.6682754,-1.3575616,0.00024419212694873533,0.0032274680034985333,0.08695652173913043,0.4285816747355209,0.14975724,0.3464091
Wdr35,-3.6683118,-2.8375673,0.00024415717833060305,0.0032274680034985333,0.021739130434782608,0.34115115653577194,0.033315346,0.2168471
Hectd1,-3.6683395,-0.55758536,0.0002441309699462626,0.0032274680034985333,0.1956521739130435,0.6190424959655729,0.44751823,0.60471064
Kcnk9,-3.668733,-1.5325626,0.0002437556063241511,0.0032264596758275568,0.043478260869565216,0.3718845257306796,0.09797232,0.26065686
Cep126,-3.6692636,-2.0197568,0.00024325015950145022,0.003221356227601758,0.043478260869565216,0.37127487896718664,0.06988859,0.25738814
Fam171b,-3.669529,-0.88055813,0.0002429978049544175,0.0032196010942431943,0.2391304347826087,0.6764210148825534,0.4854949,0.76576835
Tmem131l,-3.6699681,-1.7433773,0.0002425806542720824,0.003215659684405947,0.06521739130434782,0.3996413842567689,0.096842125,0.2930163
Add1,-3.6722193,-0.67010206,0.00024045328079555064,0.003189032406207525,0.21739130434782608,0.6590998744844899,0.49242854,0.6993508
Eftud2,-3.6730518,-1.1039653,0.0002396707701085996,0.0031802239964533684,0.06521739130434782,0.4034068495606957,0.13976528,0.2794673
Dstyk,-3.6730702,-0.74924725,0.00023965359893368917,0.0031802239964533684,0.08695652173913043,0.4367222521068675,0.2059062,0.3252098
Epha4,-3.673244,-1.3238906,0.00023949053032879496,0.0031802239964533684,0.2826086956521739,0.7015958400573785,0.6166673,1.1425523
Wdr41,-3.6735644,-1.4265867,0.00023919041327242832,0.0031785590527349896,0.043478260869565216,0.3723148646225569,0.101341486,0.2520791
B3galnt2,-3.6743512,-2.3355427,0.0002384544808341816,0.0031703473033223455,0.021739130434782608,0.34208355746817287,0.046427537,0.21500136
Sv2a,-3.6747906,-0.91569626,0.00023804465217101533,0.0031664652494233572,0.21739130434782608,0.6261430876815492,0.39784664,0.6532428
Scaf4,-3.6752481,-0.753573,0.0002376184501360778,0.0031623614438615207,0.15217391304347827,0.5332616101846871,0.28834343,0.4469113
Gspt1,-3.6756048,-0.9934994,0.00023728650969790022,0.0031595086796742215,0.10869565217391304,0.4630446476600323,0.1962198,0.3588197
Supt3,-3.676346,-0.8917578,0.00023659848467643527,0.0031519094116290607,0.17391304347826086,0.5694459386767079,0.33437178,0.5519997
Snx32,-3.6792192,-1.6124506,0.00023394897968016953,0.0031181592678601964,0.043478260869565216,0.3724941724941725,0.08826626,0.24854797
Ino80d,-3.6793017,-0.67243993,0.0002338734504869536,0.0031181592678601964,0.13043478260869565,0.5057916442531827,0.27577102,0.4095201
Atp6v1h,-3.6796587,-0.7703443,0.00023354642165323406,0.0031158849800508436,0.1956521739130435,0.6080329926483773,0.3949122,0.6021169
Zmym5,-3.680061,-0.7801255,0.00023317798123595362,0.00311374365591976,0.10869565217391304,0.4675990675990676,0.22422227,0.35881674
8030462N17Rik,-3.6818364,-0.6927263,0.00023155998873211303,0.0030939914953912865,0.17391304347826086,0.5769410077102385,0.35573342,0.5250493
Palm,-3.6819463,-1.417707,0.00023146025354290982,0.0030939914953912865,0.06521739130434782,0.40193652501344806,0.11280224,0.2768868
Dbn1,-3.6825044,-1.2144089,0.00023095388935338916,0.0030889651602416957,0.10869565217391304,0.46767079074771384,0.17198135,0.361476
Nphp4,-3.6839228,-27.571825,0.0002296718993641494,0.0030733485736626964,0.0,0.3138604984758831,0.0,0.18190578
Pgr,-3.6843436,-27.668856,0.00022929272485532282,0.0030698034463689707,0.0,0.3138963600502062,0.0,0.19341053
Ift80,-3.6845083,-1.5364697,0.00022914451221374814,0.003069348476163217,0.043478260869565216,0.3727810650887574,0.09310396,0.24924174
Tmem260,-3.6854966,-0.9698124,0.00022825712289291486,0.003058986978619762,0.10869565217391304,0.46637977407208175,0.20445165,0.36763087
Clpb,-3.6859176,-0.9905785,0.00022788014109941678,0.0030554587781144353,0.08695652173913043,0.43496503496503497,0.16982092,0.31318662
Pcnx,-3.6868784,-0.9318698,0.00022702182737517702,0.003045470045716928,0.21739130434782608,0.64769589384974,0.42874613,0.703732
Stimate,-3.6871712,-1.6282423,0.0002267608499462591,0.0030434885304974936,0.06521739130434782,0.40233100233100233,0.097558185,0.2751969
Cds1,-3.6884155,-1.9434141,0.0002256548342495471,0.003030157619332999,0.043478260869565216,0.37263761879146495,0.079671495,0.27684763
Nipal2,-3.688974,-27.822126,0.0002251604003873139,0.0030250299792035622,0.0,0.3142908373677604,0.0,0.21293025
Naa15,-3.6894221,-0.7708963,0.00022476396891079413,0.0030212145295813093,0.1956521739130435,0.6126591357360588,0.38735306,0.5917931
Usp16,-3.68977,-1.3732907,0.00022445698342453277,0.0030185981704790765,0.06521739130434782,0.40236686390532544,0.116356984,0.277384
Rab11fip3,-3.690941,-0.97673255,0.0002234258202665752,0.003006235248153668,0.1956521739130435,0.6100412408104716,0.35343033,0.60667443
Zfp407,-3.6915817,-0.97967535,0.00022286378551105058,0.0030001753089588822,0.2391304347826087,0.6550475165859782,0.44977614,0.7514323
Grm8,-3.6922405,-1.6395683,0.00022228707743349798,0.002993911664480246,0.17391304347826086,0.5160121929352699,0.35862988,0.8518649
Cntln,-3.6939058,-1.0987401,0.00022083552790254515,0.0029758528759986904,0.13043478260869565,0.4956786802940649,0.22011009,0.4235091
Dpp10,-3.6945922,-1.404035,0.00022023995490470127,0.0029693164015500866,0.6521739130434783,0.8862470862470863,1.6800542,2.5300195
Thra,-3.6956627,-0.94793814,0.00021931387127307377,0.0029583151210378976,0.2391304347826087,0.6732651963421195,0.45263132,0.743989
Tmem200a,-3.6957817,-1.5354604,0.00021921119907250742,0.0029583151210378976,0.08695652173913043,0.43102026178949254,0.16096021,0.4096189
Synj2bp,-3.6958458,-1.0018076,0.00021915593273495054,0.0029583151210378976,0.15217391304347827,0.5335126412049489,0.2524662,0.4543278
Gk,-3.697447,-1.562203,0.00021777851841844382,0.0029420355907006463,0.043478260869565216,0.37432311278465125,0.09646583,0.26164117
Vta1,-3.697978,-1.9915255,0.00021732380023599968,0.0029373694730087077,0.043478260869565216,0.37321140398063474,0.070113085,0.2537244
Las1l,-3.6992316,-2.3865356,0.0002162532617696486,0.002924370983266461,0.021739130434782608,0.3441635287789134,0.04841138,0.23061267
Lrp8,-3.6994512,-1.2071944,0.00021606623263278578,0.002923313026607731,0.06521739130434782,0.4058812981889905,0.13470103,0.2873788
Skap2,-3.7014735,-3.7920103,0.00021435113023295555,0.00290303168818524,0.021739130434782608,0.34115115653577194,0.023019878,0.27957478
Mbp,-3.7020864,-1.1987664,0.00021383369769753988,0.0028974843455032255,0.1956521739130435,0.5698404159942622,0.4165963,0.78219026
Akap17b,-3.7028735,-1.6734711,0.00021317124946658238,0.0028899654254122445,0.06521739130434782,0.4050564819795589,0.09719573,0.28186706
Rmnd5a,-3.7031753,-0.7633987,0.00021291756622334558,0.002887983343978443,0.15217391304347827,0.5379953379953379,0.2961528,0.46063665
Pcf11,-3.7074487,-1.0484726,0.00020935782194357846,0.002841133674557552,0.08695652173913043,0.4384436076743769,0.16996327,0.32438758
Btbd1,-3.7088945,-1.0104803,0.00020816616306275484,0.002826389490397283,0.08695652173913043,0.4387305002689618,0.1804923,0.33539864
Pde2a,-3.7090042,-0.8823551,0.00020807591811172502,0.002826389490397283,0.13043478260869565,0.5083378160301237,0.26640838,0.4464317
Kctd3,-3.7090957,-3.451463,0.0002080007420568565,0.002826389490397283,0.021739130434782608,0.3431952662721893,0.023019878,0.22693245
Bbs5,-3.71002,-27.643158,0.00020724289253048271,0.002818125770391736,0.0,0.31608391608391606,0.0,0.19030128
Ppip5k1,-3.710075,-0.8446659,0.00020719795347680432,0.002818125770391736,0.10869565217391304,0.4741975972745204,0.21886645,0.36421293
Esf1,-3.7104409,-1.7380478,0.00020689859360976864,0.0028162944327732946,0.043478260869565216,0.37457414380491305,0.08735806,0.26583454
Zyg11b,-3.7128565,-0.7542404,0.00020493298417647218,0.002790952501176791,0.17391304347826086,0.5761879146494531,0.34497947,0.52760863
Sf3b2,-3.7130396,-1.2585479,0.00020478479138917407,0.0027903485520421436,0.06521739130434782,0.40559440559440557,0.14163674,0.31045523
Ube2h,-3.7131495,-0.74124444,0.0002046959240407194,0.0027903485520421436,0.21739130434782608,0.6510310202617895,0.4650104,0.6879578
Trak1,-3.7163796,-0.81084865,0.00020209789178834463,0.0027565331737831574,0.13043478260869565,0.5047875201721356,0.25191134,0.40716964
Fbxo8,-3.7167273,-1.0324669,0.0002018200713001635,0.0027541418566964923,0.10869565217391304,0.46681011296395913,0.18974777,0.3558543
Socs2,-3.7171757,-27.97779,0.00020146235868351086,0.0027506573058058625,0.0,0.316693562847409,0.0,0.23454656
Lrrc49,-3.717258,-0.64017004,0.00020139672114870006,0.0027506573058058625,0.15217391304347827,0.5361305361305362,0.32001793,0.46234807
Trit1,-3.7177613,-2.940983,0.00020099603920926813,0.0027470821839028657,0.021739130434782608,0.345311099157253,0.031303916,0.21848969
Mmd2,-3.7183652,-1.4835683,0.0002005162094504916,0.0027419188539107935,0.06521739130434782,0.40580957504034426,0.125388,0.3174097
Jarid2,-3.7190516,-1.1141688,0.00019997225471948558,0.0027358729553526363,0.2826086956521739,0.7314326698942084,0.5380986,0.9332971
4933412O06Rik,-3.721385,-27.687094,0.00019813316070215042,0.0027120927295296903,0.0,0.3170521785906401,0.0,0.19564536
Mgat4a,-3.722117,-1.3881772,0.00019755947274591328,0.002705618263344898,0.08695652173913043,0.4328850636542944,0.14715521,0.34710094
Fbxo21,-3.7230687,-27.701412,0.00019681601154397966,0.0026968109281931326,0.0,0.31719562488793257,0.0,0.19741622
Ankrd42,-3.7235444,-3.3590295,0.00019644526753583927,0.0026931042544326537,0.021739130434782608,0.34516765285996054,0.02320602,0.21582867
Uba6,-3.723764,-0.92100555,0.0001962743763337008,0.002692135013826718,0.10869565217391304,0.4675990675990676,0.20894076,0.36463058
Taf15,-3.7259145,-0.85259205,0.00019460843093562893,0.002670647874995071,0.21739130434782608,0.6593150439304285,0.44059297,0.69300115
Cbl,-3.7260609,-0.8206006,0.00019449548937046764,0.0026704618290160787,0.15217391304347827,0.5463152232383002,0.301466,0.48328862
Dop1b,-3.7263904,-0.82661486,0.00019424159601076854,0.0026683393071622445,0.13043478260869565,0.509700555854402,0.2617012,0.42561105
Matn2,-3.726857,-27.969831,0.00019388244684882705,0.0026647679523416792,0.0,0.3175183790568406,0.0,0.23339596
Txndc11,-3.726857,-1.1616713,0.00019388244684882705,0.0026647679523416792,0.10869565217391304,0.47000179307871615,0.17732292,0.36049953
Prmt7,-3.7272778,-27.702475,0.00019355904373880372,0.0026630473657253744,0.0,0.3175542406311637,0.0,0.19754885
Dhx32,-3.7285407,-27.662605,0.00019259187339289432,0.002651098175239278,0.0,0.31766182535413306,0.0,0.19265077
Ccl25,-3.7289708,-1.5389144,0.0001922635129046412,0.0026479346959239923,0.06521739130434782,0.4078178232024386,0.10504473,0.27902743
Dmtf1,-3.7316608,-1.1124084,0.00019022142236872186,0.0026211536507936184,0.10869565217391304,0.46996593150439303,0.18793482,0.369504
Homer2,-3.7326035,-1.6520058,0.00018951083079067602,0.0026127019103876167,0.06521739130434782,0.40459028151335846,0.109946705,0.3113301
Hs3st4,-3.7340035,-1.5479826,0.00018845989598376798,0.0025995469225276414,0.2608695652173913,0.6057737134660212,0.5414619,1.1317244
Fggy,-3.7344337,-27.924582,0.0001881381612233891,0.0025964419065600745,0.0,0.3181638873946566,0.0,0.22694689
Mfsd6,-3.734818,-1.1562289,0.00018785109043673574,0.0025938123330087816,0.10869565217391304,0.47053971669356287,0.18249922,0.36895642
Mthfd1,-3.7354674,-3.4781327,0.00018736674019454865,0.0025884546575976977,0.021739130434782608,0.34563385332616103,0.021597907,0.217765
Hltf,-3.735916,-1.926124,0.00018703315518668379,0.0025851753497254082,0.043478260869565216,0.37647480724403803,0.07898988,0.27182817
Scfd1,-3.737133,-1.075385,0.00018613052204365845,0.002574023225585745,0.13043478260869565,0.5059350905504751,0.21550342,0.4099701
Scaf11,-3.7371788,-0.8354834,0.00018609666846192263,0.002574023225585745,0.08695652173913043,0.44224493455262687,0.20771185,0.3449768
Ttll7,-3.7373252,-1.0318844,0.00018598837589103932,0.002574023225585745,0.2391304347826087,0.6665232203693742,0.46318072,0.7905341
Zbtb11,-3.7375264,-0.98665726,0.000185839570325749,0.002573973842604575,0.15217391304347827,0.5397884167114936,0.26722592,0.47438833
Zfp943,-3.7382402,-1.4762638,0.0001853128882592654,0.0025685634754384055,0.06521739130434782,0.4087143625605164,0.11193408,0.2848259
Lmbr1,-3.738597,-1.1129173,0.00018505007371213798,0.0025670085083351305,0.15217391304347827,0.5298188990496683,0.24101664,0.46339342
Serac1,-3.7387617,-2.4989822,0.0001849288929027862,0.0025666525580050957,0.021739130434782608,0.34764210148825536,0.0414919,0.21469347
Slc38a6,-3.7403996,-1.532962,0.0001837278698286243,0.002551301220824359,0.06521739130434782,0.40828402366863903,0.10971035,0.28934276
Nt5dc3,-3.7415342,-1.9287113,0.0001829001796625614,0.002541120903584811,0.06521739130434782,0.40512820512820513,0.090866916,0.30906305
Foxo3,-3.7416167,-2.1954002,0.00018284024202727287,0.002541120903584811,0.043478260869565216,0.3751120674197597,0.06665108,0.27435103
Rspo2,-3.742358,-2.8053694,0.00018230163365946483,0.0025354269650257866,0.021739130434782608,0.34803657880580957,0.05930989,0.35567307
6820431F20Rik,-3.7449567,-0.86977863,0.0001804249400859168,0.002510625655157216,0.2391304347826087,0.6790747713824636,0.48656654,0.7632608
Acap2,-3.7470796,-1.2422619,0.00017890536237124774,0.0024907705113551433,0.2826086956521739,0.7566074950690336,0.6005736,1.0809039
Fam117b,-3.7473633,-0.8904487,0.00017870322916707852,0.002489246121160912,0.15217391304347827,0.5426932042316658,0.28415504,0.47574666
Trmt11,-3.747482,-2.1327333,0.00017861852755404962,0.002489246121160912,0.021739130434782608,0.3485386408463332,0.055268645,0.22250572
Tmem38a,-3.7479305,-1.4676884,0.00017829960680649956,0.002486201574930277,0.06521739130434782,0.4092522861753631,0.11432112,0.28890803
Cxadr,-3.748269,-2.6778207,0.00017805914398137486,0.0024841376940703754,0.021739130434782608,0.3483234714003945,0.03951387,0.2294486
Rnps1,-3.748269,-2.0047724,0.00017805914398137486,0.0024841376940703754,0.043478260869565216,0.37661825354133044,0.06837227,0.24997547
Cemip,-3.7497058,-3.3738754,0.00017704218989235984,0.002472517485658892,0.021739130434782608,0.34714003944773175,0.033352517,0.30127746
Safb,-3.7499619,-1.1882569,0.00017686139715375945,0.0024712770366726554,0.08695652173913043,0.44005737851891696,0.15600428,0.32550332
Csde1,-3.7500443,-0.9759298,0.00017680332208185813,0.0024712770366726554,0.1956521739130435,0.6050206204052357,0.33469886,0.57767206
Patj,-3.7504287,-27.804325,0.0001765325421073913,0.002469250081429258,0.0,0.31952662721893493,0.0,0.21057545
Nudt3,-3.7505934,-1.138941,0.00017641661296910376,0.0024689137450415724,0.08695652173913043,0.44073874843105615,0.16642159,0.33558148
Olfm3,-3.7511606,-2.1260712,0.00017601784923973617,0.0024646167843000054,0.06521739130434782,0.4001075847229693,0.12738372,0.4656406
Mfap3,-3.751975,-2.6605623,0.00017544691178223164,0.0024579032948845486,0.021739130434782608,0.34857450242065624,0.04031327,0.23119101
Tmeff1,-3.7526615,-1.0244261,0.00017496713734496339,0.0024524606053516777,0.13043478260869565,0.5031020261789493,0.24525276,0.44813022
Hnrnpl,-3.753183,-1.2358768,0.0001746033342464929,0.0024486386175382384,0.08695652173913043,0.4398063474986552,0.14842924,0.31980807
Pitpnm3,-3.753796,-27.83058,0.00017417661560426172,0.002443929849235777,0.0,0.3198135198135198,0.0,0.21405621
Tmcc3,-3.754034,-1.460606,0.00017401128759634714,0.0024428857354826788,0.13043478260869565,0.48732293347677963,0.23375867,0.5450956
Actr1b,-3.7540705,-3.4913836,0.00017398586562135344,0.0024428857354826788,0.021739130434782608,0.34717590102205487,0.023019878,0.23261288
Kcnc3,-3.75429,-1.2443056,0.0001738334071068683,0.0024428857354826788,0.06521739130434782,0.41004124081047155,0.14446917,0.31350416
Grina,-3.7549307,-1.11718,0.0001733894537680453,0.002437977301280679,0.10869565217391304,0.4707907477138246,0.21347274,0.41621485
Apoo,-3.7550404,-2.3121285,0.00017331345463268558,0.002437977301280679,0.021739130434782608,0.34907656446117985,0.04916526,0.22335497
Sh3rf1,-3.7552052,-1.2971244,0.0001731995146696403,0.0024378580194726216,0.17391304347826086,0.5570378339609109,0.30627492,0.63160014
