names,scores,logfoldchanges,pvals,pvals_adj
Ptpdc1,-1.6876976,-0.3411449,0.09175541139211515,0.20209035658294494
Klhl33,-1.6877158,-0.5571909,0.09173335421867852,0.20208108362219784
Med15,-1.6881577,-0.19436748,0.09167887741715791,0.20200037536378265
Fam174a,-1.6888342,-0.2862683,0.09155050070158076,0.2017567768478005
Spsb1,-1.6890129,-0.35705158,0.09150870401256887,0.20170392360021752
Rpgr,-1.6901532,-0.23459806,0.09128457800933719,0.20124908037377823
Ptprs,-1.6903172,-0.12193963,0.09127659565019432,0.20124908037377823
Smap1,-1.6907119,-0.16533418,0.09119682434649595,0.20113393885379308
Soga1,-1.6914623,-0.28320593,0.09103050698509638,0.20080624013096557
Ppif,-1.6914755,-0.536053,0.09101817107534266,0.20080624013096557
Raf1,-1.6917887,-0.1560932,0.09099839402517293,0.20080624013096557
Ppp4r1,-1.6918525,-0.28440824,0.09096077459308755,0.2007697564751521
Miip,-1.6918846,-0.565394,0.09093903030189775,0.2007697564751521
Bdnf,-1.6919428,-0.20417659,0.09094527061668878,0.2007697564751521
Actl6a,-1.6921403,-0.39990953,0.09089598393442402,0.20074414396128012
Aste1,-1.6925526,-0.42905822,0.0908140305497612,0.20060227622219004
Dtd2,-1.692953,-0.53704554,0.0907237984601133,0.2004811807111364
Ica1,-1.6931125,-0.12003761,0.09075384936361718,0.2005084558720463
Acbd6,-1.693797,-0.1513421,0.09061202488950634,0.20027326914383767
Gm57390,-1.694394,-0.71104234,0.09044847307745663,0.19995081231082418
Mpc1,-1.6957403,-0.19137278,0.09023227190687225,0.1995118169891651
Dusp12,-1.6964015,-0.3701066,0.09009663525755947,0.19932868327888745
Cbl,-1.6965786,-0.1580156,0.09009201727871773,0.19932868327888745
Creb1,-1.6968215,-0.17806107,0.09002645949685956,0.19925129024295168
Tor3a,-1.697857,-0.69191307,0.08978358625089627,0.19882489414105975
Adam17,-1.6990197,-0.36733913,0.0895860439111482,0.1984705097252849
Knop1,-1.6995488,-0.26035622,0.08950274590963966,0.19832477337276905
Txn2,-1.6998858,-0.38118693,0.08942939755512425,0.19823890744727504
Synj2bp,-1.7000033,-0.17241785,0.0894464875163939,0.19823890744727504
Mipol1,-1.700905,-0.2689399,0.08924299578850507,0.19794288762257453
Stx8,-1.7012664,-0.18360855,0.08918952102107779,0.19786303811161124
Zup1,-1.7013419,-0.21106453,0.08918459811193861,0.19786303811161124
Ccdc85b,-1.7014909,-0.3463395,0.08913278785531098,0.19781469166712784
Sec63,-1.7017697,-0.16857965,0.08909398797202826,0.1977673447965646
Ubxn11,-1.7019039,-0.32813278,0.08905438174623556,0.19771818912012262
Acadsb,-1.7020457,-0.2064161,0.08905021796315642,0.19771818912012262
Cdc14b,-1.7022983,-0.30436,0.08897650790692123,0.19762279306199865
Bhlhe41,-1.7026429,-0.3659688,0.0889194397110506,0.19757355099062515
Herc4,-1.702879,-0.17519519,0.08889510220722831,0.1975582418630905
Zfp973,-1.7032145,-0.69292235,0.08878801896175553,0.19735899856771846
Ech1,-1.7032919,-0.6576017,0.0887816705016556,0.19735899856771846
Mtres1,-1.703536,-0.46450132,0.08873491088693641,0.19735717854503654
Kifbp,-1.7035705,-0.20953274,0.08875807974942945,0.19735899856771846
Nck1,-1.7042729,-0.22615576,0.08861754080049279,0.1971735929424209
Glrx2,-1.7047268,-0.2668016,0.08853499548355558,0.19702864659204006
Atp2b2,-1.7050709,-0.10582942,0.0885036943502529,0.19699770613876816
Sort1,-1.7052097,-0.12816736,0.08846485612297238,0.19694997362965322
Sec61b,-1.7055837,-0.6617485,0.08834088064653046,0.19671264337476194
Mtln,-1.7064621,-0.5299236,0.08818046235217461,0.19643269234972913
Lrrc8a,-1.7065737,-0.53675723,0.08817142579736044,0.19643269234972913
Nup93,-1.7077065,-0.1594429,0.08800538402005531,0.19619707880667184
Nipal3,-1.7079427,-0.30461606,0.08793014194881468,0.196067939599533
Tomm5,-1.708568,-0.664876,0.08780784102774822,0.19590078742632014
Zfp952,-1.7085801,-0.34741738,0.08782057731837861,0.19590078742632014
Paxip1,-1.7091066,-0.29425818,0.08771501920558106,0.19574244431706628
Zdhhc15,-1.7094373,-0.2810158,0.08764677241489834,0.19562870176500963
Cep70,-1.7117779,-0.20603219,0.08723910988737878,0.19479559086073556
Fbxo31,-1.7120887,-0.29468563,0.08716540192377036,0.1946693976297538
Lgr6,-1.7132143,-0.7250876,0.08691288854591751,0.19429706554894846
4933412E12Rik,-1.7132205,-0.6853871,0.08693999903152008,0.19430848771635856
Ddhd1,-1.7132419,-0.16134812,0.08696947944418486,0.19430848771635856
Samd14,-1.7133948,-0.5770557,0.08690579826591205,0.19429706554894846
Irf2bp1,-1.7139636,-0.56442934,0.08680363621133276,0.19416783342965643
Tctn1,-1.7149116,-0.42638677,0.08664140552972971,0.1938815483820414
Cfap97,-1.7162778,-0.30712053,0.08638975367711776,0.1934330988503074
Vps11,-1.7163256,-0.35861543,0.08638467752516227,0.1934330988503074
Exosc9,-1.7163855,-0.40568548,0.08637688518924996,0.1934330988503074
Gatm,-1.716767,-0.6010415,0.08628066854660307,0.1933035239321699
Cog5,-1.7182591,-0.14185669,0.08606973419825664,0.19290728430856294
Lmo4,-1.7187136,-0.18330634,0.08596878004235334,0.19271916381302057
Fxyd6,-1.7193387,-0.48050895,0.08580736513143376,0.19239540502638108
Ppp2r5a,-1.7199317,-0.29514626,0.0857291018013317,0.1922579955825864
Fmnl1,-1.7202411,-0.28122458,0.08566941397421479,0.19216219778724922
Eif2b4,-1.7207711,-0.38982847,0.08557261998547004,0.19202055400699727
Ap4b1,-1.7208002,-0.65508884,0.08554205351393217,0.1919906188182862
Sccpdh,-1.7212217,-0.5545162,0.08548824075101048,0.19190788065497455
Slc2a8,-1.721879,-0.83233774,0.08534808481749552,0.19163124417777153
Bcap31,-1.7226138,-0.36019906,0.08523376974726221,0.191412529720002
Bak1,-1.7239784,-0.7089097,0.08495826561363484,0.19090741050668533
Tspyl2,-1.7250918,-0.35406607,0.08479394051917137,0.19057598024981687
Gm10778,-1.7255726,-0.82911676,0.08468003529477038,0.1903955598972766
Zfp799,-1.7256684,-0.21451637,0.08470093161121509,0.19040473469005129
Dlat,-1.7261274,-0.22166927,0.0846280290146454,0.190354225771321
Nudt4,-1.7261287,-0.41902003,0.08460943493629342,0.19035021493813836
Pdik1l,-1.7275319,-0.44007066,0.08435274227034298,0.18984816154384684
Timm17b,-1.7279224,-0.8295005,0.08426296394244477,0.189721523308869
Slc4a1ap,-1.7280229,-0.289508,0.08428216140636857,0.18972702059727858
Ptar1,-1.7281297,-0.28622562,0.0842586645844357,0.189721523308869
Pdhb,-1.7290205,-0.26541024,0.08410092042672178,0.18946622283656037
Tsc22d1,-1.7295032,-0.13813324,0.08403193563211014,0.18938965110716227
Mrps15,-1.7300959,-0.31439537,0.08389465980297298,0.18918277268147377
Cenpc1,-1.7300981,-0.2329475,0.0839067282881181,0.18918277268147377
Taldo1,-1.7301034,-0.34917304,0.08389085928374401,0.18918277268147377
Asb11,-1.7301974,-0.7419018,0.08385029575114518,0.18918277268147377
Adprs,-1.7301995,-0.5174579,0.08385978293493827,0.18918277268147377
Ubap2l,-1.7308902,-0.15212502,0.08377031712420768,0.18906344444835632
Atosa,-1.7309971,-0.16218372,0.08376985335827207,0.18906344444835632
D130009I18Rik,-1.7316843,-0.765448,0.08358353884917796,0.18875476872541724
Ppp4r4,-1.7317607,-0.1806522,0.0836189434300653,0.1887970680874635
Lsm3,-1.7320065,-0.7010896,0.08352799770300644,0.18866696947758665
Mnat1,-1.73277,-0.15291621,0.08344828369195913,0.18852452439027398
Prpsap2,-1.7329162,-0.3421549,0.08338782977169894,0.18842554310615586
Fez1,-1.7334183,-0.20023717,0.08331872008548068,0.18830695958640672
Kin,-1.7342684,-0.44072014,0.08313818504036946,0.1879364482355966
Mrps18a,-1.7362796,-0.42410317,0.08279478466235038,0.18723769243647664
Psenen,-1.737319,-0.5321437,0.08260219433742236,0.18691140017638555
Caly,-1.7377415,-0.22393747,0.08256153179053302,0.1868567308543285
Cpsf2,-1.7379019,-0.30382174,0.08252569494917159,0.18681296359645538
Nkrf,-1.7387748,-0.51922214,0.08235229642182294,0.1865323169402483
Zbtb4,-1.7393776,-0.2476862,0.08226459788139533,0.1863709567449058
Dbi,-1.7394367,-0.4686573,0.08222615988115337,0.1863211543594756
Gar1,-1.7398587,-0.54916644,0.08215817822724306,0.18624165206548013
Ivns1abp,-1.7399565,-0.29046023,0.08215666198500755,0.18624165206548013
Nek4,-1.7414883,-0.3491316,0.08188259945484769,0.1856913025490167
Med8,-1.7417073,-0.46496713,0.08182882307730281,0.1856437114214185
Brd1,-1.7417163,-0.22327931,0.08185240186324032,0.1856600052679227
Trim59,-1.7418983,-0.76369077,0.08177784708155802,0.1856437114214185
Zfp354c,-1.741918,-0.25743526,0.08181638529803047,0.1856437114214185
Kmt5a,-1.7419872,-0.2710546,0.08180276744490717,0.1856437114214185
Rogdi,-1.7424786,-0.20536232,0.0817195350509707,0.1855816878022746
Gpld1,-1.7428744,-0.354284,0.08163442784689297,0.185425602108399
Aco1,-1.7434163,-0.3165312,0.08153843148279073,0.1852447150240047
Rprm,-1.7449691,-0.683524,0.08123770268843022,0.1846087854963848
Tmem35a,-1.7450485,-0.38869008,0.08124221302909877,0.1846087854963848
Npat,-1.7456877,-0.2045808,0.0811630888949138,0.18450304267358142
Lss,-1.7459608,-0.64556015,0.08108785012747502,0.1843690214846184
Rbis,-1.7465138,-0.43912914,0.08100026280259272,0.1842068639714315
Rab28,-1.7483525,-0.15355368,0.08071041990538998,0.1835845891098294
Uqcc3,-1.7484388,-0.7195856,0.08062889827353814,0.18347287281978947
Pgs1,-1.7485385,-0.35432678,0.0806568805042649,0.18349967007229082
Chtop,-1.7488099,-0.28212494,0.0806167603891648,0.18347287281978947
Psma3,-1.7501341,-0.19484024,0.0804091654204731,0.18304643748613128
Cep44,-1.7501526,-0.32454517,0.08036412940106312,0.18301750547229237
Supt5,-1.7502953,-0.2270338,0.08035630209203046,0.18301750547229237
9530062K07Rik,-1.7504964,-0.34766912,0.08030615770359172,0.18298096751774895
Atxn7,-1.7505903,-0.18728139,0.08031576512966636,0.18298096751774895
Minpp1,-1.7506585,-0.2800477,0.08029126387696564,0.18298096751774895
Cracd,-1.7511368,-0.24602392,0.08021783150060363,0.18286823154446044
Vdac3,-1.7516334,-0.31650746,0.08012301624711385,0.18272566222881573
Bcar1,-1.7518778,-0.2834959,0.08008012459975584,0.1826646355445277
Ppp4r2,-1.7520909,-0.18488775,0.08006588231227893,0.1826646355445277
Spast,-1.7527374,-0.20538056,0.07994533230342928,0.182430672646459
Atf6b,-1.7539077,-0.37178668,0.0797363064400157,0.1820270560121568
Mrtfa,-1.7550117,-0.13207172,0.07957393634601156,0.18176632665844036
Nphp4,-1.7557697,-0.24267614,0.07941203999537476,0.18143311720492905
Cpne1,-1.7558408,-0.20063035,0.07940957593874781,0.18143311720492905
Zfp958,-1.7563251,-0.44529986,0.07930755281611661,0.18126754552621888
Hmgn5,-1.7565084,-0.6778973,0.07923293141272572,0.1812067223563509
B3gnt2,-1.7566402,-0.2486954,0.07926483591881116,0.181226147671958
Ints6l,-1.7568951,-0.18434304,0.07922927304773762,0.1812067223563509
Far1os,-1.7570926,-0.47971594,0.07916650350481663,0.1811279691220527
Panx1,-1.7572981,-0.5614497,0.07913303489915484,0.18108798588583877
Suv39h1,-1.7573298,-0.69642013,0.07911388931372361,0.18108798588583877
Sec61g,-1.7573494,-0.48179638,0.07912148204430458,0.18108798588583877
Ctsd,-1.7574062,-0.34713435,0.07912239656160898,0.18108798588583877
Aldh18a1,-1.7584053,-0.5438256,0.07894886541841226,0.18084928244642565
Rtraf,-1.7586696,-0.34563673,0.07891422932708335,0.18083479681580053
Polg,-1.7597121,-0.3191548,0.07873447227778702,0.18050956847729724
Fmn2,-1.7598138,-0.10762196,0.07877492404665724,0.18056041801220646
Ube2e3,-1.7600982,-0.1831926,0.07868633573373243,0.1804669595934884
Tug1,-1.7615322,-0.28106168,0.07843136747441093,0.17996037962596917
9830166K06Rik,-1.7615635,-0.4012467,0.07840942605509743,0.17996037962596917
Mif,-1.76165,-0.3835377,0.07841630911247675,0.17996037962596917
Ap4s1,-1.7617894,-0.23677622,0.07839034920424096,0.17996037962596917
Pa2g4,-1.7620689,-0.34656543,0.0783268489670071,0.17989754784045062
Pcif1,-1.7621394,-0.42784572,0.07831732883389601,0.17989754784045062
Copg2,-1.7623767,-0.17732285,0.07829426417351429,0.17989754784045062
Brd3,-1.7624203,-0.2739883,0.07828025287140208,0.17989754784045062
Cep43,-1.7630483,-0.3479393,0.07817669998373823,0.17977148129891715
Gpatch4,-1.7641755,-0.40511194,0.07797202616754159,0.17933724401687456
Zfp655,-1.764278,-0.40508002,0.07796357851532155,0.17933724401687456
Slitrk1,-1.7653983,-0.24574856,0.07778257334003229,0.17897420807339678
Trp53,-1.7660482,-0.52607155,0.07765019796287367,0.17874226296678564
Kmt2d,-1.7667836,-0.25318635,0.07755515241470536,0.17855977852617094
Serp2,-1.7668694,-0.2743677,0.07754057088453012,0.17855977852617094
Prkar2b,-1.7678655,-0.20482005,0.07738204536580096,0.17823937743197107
Pcca,-1.7678678,-0.13725674,0.0773845075912364,0.17823937743197107
Ccnyl1,-1.7683305,-0.2998638,0.07729341836170589,0.17810203014033288
Slc25a17,-1.7684824,-0.33512163,0.07725518404875562,0.1780501626265133
Axin1,-1.7696579,-0.24514903,0.07707492570665928,0.17767088431932065
Ttyh3,-1.7697315,-0.34212446,0.07704393462306487,0.17763560817286977
Mpped1,-1.7708814,-0.43871444,0.0768373865614542,0.17722429404272655
Zfp507,-1.7709613,-0.26224527,0.07684988817007748,0.17722429404272655
Snf8,-1.7710882,-0.3220874,0.07682792186148357,0.17722429404272655
Arih1,-1.7717978,-0.12817794,0.0767635886146478,0.1771634931550289
Acad11,-1.7733353,-0.37687308,0.07644893698508756,0.17647937074049877
Smarcd1,-1.7742641,-0.33119106,0.07629860282603937,0.17616824628858968
Tppp,-1.775617,-0.2716173,0.076078786609296,0.17572852861290847
Hps4,-1.7756516,-0.29185337,0.07607383670445045,0.17572852861290847
Ston2,-1.7756524,-0.20198213,0.07609264115420739,0.17572852861290847
Strip1,-1.7758363,-0.41197103,0.07603770874376127,0.17570917879706302
Igbp1,-1.7768142,-0.4110517,0.07586737310430673,0.17538715101267152
Gm16599,-1.7768569,-0.7167212,0.07585363111411661,0.17538715101267152
Gm56637,-1.7768993,-0.81141144,0.07582239956120264,0.17538715101267152
Tbrg4,-1.7771585,-0.5772403,0.07580533011698622,0.17538695400789436
Gm15860,-1.7773309,-0.62107414,0.07577585601325525,0.17536484015949733
Fam222b,-1.7775229,-0.15743087,0.07578028463308491,0.17536484015949733
Ehd1,-1.777717,-0.27445748,0.07573429648400834,0.1753300836410604
Tmem9b,-1.7783649,-0.38430515,0.07561127164622256,0.17508106929451492
Tmem87b,-1.7788922,-0.25559497,0.07554521608409424,0.17496389480879507
Kcng1,-1.7791686,-0.25780958,0.07550577095612983,0.17490831516699223
Cfp,-1.7797167,-0.53413427,0.07537591047445735,0.17466622724675643
Pdzd8,-1.7802732,-0.2003369,0.07531928800894652,0.17458347965717533
Gucy1a1,-1.7804977,-0.38609132,0.07526906924087551,0.17450279914300437
Septin4,-1.7806888,-0.47558695,0.0752253995406827,0.1744372719637826
Magohb,-1.7811588,-0.82017547,0.07514108738954765,0.17431315970330835
Tbc1d20,-1.7811728,-0.2750492,0.07515932254104475,0.17431974787633137
Cct4,-1.7832886,-0.33537713,0.0748156794276793,0.17366501397286035
Gm56730,-1.7835193,-0.674879,0.07475294044774365,0.17355496097801956
Lrguk,-1.7837046,-0.6532693,0.0747326110131585,0.17354334587817757
Ap3s1,-1.7839214,-0.22183311,0.07472845815701533,0.17354334587817757
Nudt5,-1.783952,-0.3822656,0.07469610666469191,0.1735297529266119
Gm32926,-1.7844166,-0.52264434,0.07460469038411985,0.1733529466897987
Lrriq1,-1.7846637,-0.41514596,0.07456801721611771,0.17330329616956092
Nom1,-1.7854719,-0.33407938,0.07445798098734756,0.17308308739883727
Fam91a1,-1.7858548,-0.29526988,0.07440697503399979,0.17300003661395885
Mir22hg,-1.7858971,-0.5358287,0.07438195252829684,0.17297737697225407
Nudcd3,-1.7862662,-0.17401595,0.0743538851213429,0.1729476255605928
Fjx1,-1.7862747,-0.41491053,0.07432067504421654,0.17290589758078156
Sbds,-1.7863638,-0.43819842,0.0743156542649498,0.17290589758078156
Epn1,-1.7878256,-0.2621879,0.07409203639953593,0.17244483620800521
Paqr7,-1.7884291,-0.41034126,0.07399948944576025,0.172264847655087
Nr2c2,-1.7888582,-0.15992022,0.07393549393590108,0.17215126420649968
Samd8,-1.7891126,-0.18274878,0.07388995685946236,0.17211602170740428
Vps52,-1.790605,-0.44355172,0.07362379962287673,0.1716372829174044
Pi4ka,-1.7911932,-0.12735361,0.07356961037481673,0.17154627229696248
Abhd13,-1.7913291,-0.40845478,0.07350928160266451,0.17144090537321735
Atp6v0a2,-1.7921584,-0.2997385,0.07338803995457588,0.17122867842688289
Jrkl,-1.7921965,-0.70380026,0.07334344759964993,0.17115990461064226
Cuta,-1.7926322,-0.59192264,0.07328354610224821,0.17110984257691755
Parg,-1.7927573,-0.18199018,0.07330688389478292,0.17110984257691755
Dnajc2,-1.7927879,-0.40146002,0.07327371942515433,0.17110984257691755
Tle5,-1.7928197,-0.27438596,0.07329238647801724,0.17110984257691755
Cyb5r1,-1.7932886,-0.8316527,0.07317569150970224,0.17094457498748886
Sec23b,-1.7937778,-0.37539518,0.07312245128943572,0.17092073312872322
Sart3,-1.7941626,-0.32000244,0.07305835656862902,0.1708114332906435
Mmut,-1.7942238,-0.43917826,0.07305435248941942,0.1708114332906435
Faim,-1.7959409,-0.2993945,0.07277657180239118,0.17022291314159788
Wee1,-1.7964573,-0.45112503,0.07267926972621473,0.1700304485764317
Coa6,-1.7973671,-0.74072844,0.07252470075210894,0.16973898028444181
Dgke,-1.7973869,-0.217693,0.07255829807906772,0.16978251893971558
Pigc,-1.7976134,-0.71744776,0.07248067473770527,0.16973386227124027
Zbtb16,-1.7978528,-0.13066347,0.07250752378397855,0.16973386227124027
Podxl2,-1.7980331,-0.37890998,0.07243284293035326,0.16966426985941044
Sytl2,-1.7988868,-0.59091175,0.07228149295836335,0.16941489231371315
Uchl5,-1.7990962,-0.35584486,0.07227873345690965,0.16941489231371315
Zfp326,-1.7993373,-0.25293422,0.07225675878754242,0.16941489231371315
Psmd6,-1.8005073,-0.39417908,0.07205888096465425,0.16899807563437863
Zc2hc1a,-1.8013926,-0.22443911,0.07192191634892928,0.16874675897615546
Slc33a1,-1.8015522,-0.25631285,0.07190671823901987,0.16874606644982837
Nudt2,-1.8016057,-0.82251453,0.07184967759762274,0.16864715991664228
Qtrt1,-1.8022808,-0.34842125,0.07177286738444584,0.16850179916941327
Dusp7,-1.8027297,-0.40197718,0.07169896475117811,0.16836320569838029
Atg4c,-1.803224,-0.19248986,0.07164428919143953,0.16826971302938598
Ctso,-1.8034596,-0.6692754,0.07155686811636905,0.16809925678042464
Mxd4,-1.8038687,-0.2686753,0.07153868922787354,0.16809925678042464
Fnbp1,-1.8042381,-0.17014717,0.07149738871621564,0.168099030820953
Sp3os,-1.8044072,-0.32517624,0.07143501423097176,0.16798726191844096
Wdr41,-1.8055869,-0.23724815,0.07127180084445833,0.16763826359821388
Dancr,-1.8058455,-0.63111365,0.07118057587330529,0.16745847924650648
2900026A02Rik,-1.8063012,-0.29087627,0.07114963094777531,0.16743378164566616
Tent2,-1.8064214,-0.1750707,0.07115529076030606,0.16743378164566616
Gm42664,-1.8065357,-0.48276743,0.0710936409625487,0.16735827372535111
Rchy1,-1.8067453,-0.25892648,0.07109293733143675,0.16735827372535111
Atn1,-1.807402,-0.35446495,0.07097394090004992,0.16718076405476706
Zmynd8,-1.8083198,-0.15664554,0.07086485071369172,0.16695853196652755
Myo18a,-1.8084643,-0.18612267,0.07084143689756345,0.16693810405642268
Pxylp1,-1.8092324,-0.2752243,0.07069205887741199,0.16662077074707243
Mob4,-1.8103423,-0.24742417,0.07052544089220913,0.1662626623407212
Plekho1,-1.8105069,-0.57274,0.07047191173377754,0.16617106550636465
Ndufb7,-1.8105745,-0.40971386,0.0704715704255467,0.16617106550636465
Tbc1d14,-1.8119212,-0.2399137,0.07027090149866802,0.16576612868112875
Pafah1b2,-1.8124286,-0.24676728,0.07020934959036,0.16565544184447722
Mapk4,-1.8124945,-0.22647657,0.07019354547285248,0.16565267098564163
Atg4d,-1.8125491,-0.5269317,0.07017998237954956,0.16565267098564163
Senp1,-1.8127251,-0.2802468,0.0701587819425078,0.16563967638344781
Chst11,-1.8130962,-0.1964568,0.07010424873958915,0.1655454449381372
Pts,-1.8134191,-0.7294462,0.07002824887644374,0.16540047184563464
Ddx49,-1.8136212,-0.41002578,0.0699993674044356,0.16536675091183484
Zfp395,-1.813747,-0.7388133,0.06996103306853561,0.16536675091183484
Osgepl1,-1.8138158,-0.41588336,0.0699734100316573,0.16536675091183484
Snx30,-1.8140672,-0.20226824,0.06995836604028434,0.16536675091183484
Panx2,-1.8144742,-0.30115327,0.06988823759547715,0.16527663205797571
Anapc4,-1.8145521,-0.24185966,0.0698727727450195,0.16527457818923247
Isoc2b,-1.8147905,-0.6589447,0.06980663818320527,0.16515264608199612
Suclg1,-1.815159,-0.30414844,0.06977361678214168,0.1651090204439269
Sh3glb1,-1.8152499,-0.29782748,0.06974906949864114,0.16508543351444682
Pank2,-1.81578,-0.23277967,0.06969446276178078,0.16499067569551407
Ube2j2,-1.8158588,-0.3087353,0.0696629616265147,0.1649505885606495
Zmym3,-1.8164223,-0.30271974,0.06958696404685032,0.16480510225946163
Atp23,-1.8171258,-0.54215944,0.06945748906050232,0.1645795446249459
Mageh1,-1.8171668,-0.5438747,0.0694427146123531,0.1645795446249459
Dlg3,-1.8172395,-0.20173319,0.06947719008277324,0.1645795446249459
Ppm1b,-1.8173501,-0.19644389,0.06945373708779119,0.1645795446249459
Dip2b,-1.817372,-0.14853802,0.0694633058601555,0.1645795446249459
4930567K12Rik,-1.8173914,-0.6504621,0.06941411382735715,0.1645795446249459
Ctsa,-1.8174796,-0.40422684,0.06940872215905872,0.1645795446249459
Gspt1,-1.8176202,-0.2009376,0.06940473980025513,0.1645795446249459
Gmip,-1.817667,-0.6470753,0.06936232668714033,0.1645795446249459
Ccdc127,-1.8182014,-0.35774747,0.06932072685257656,0.16451867326592423
Jmjd6,-1.81821,-0.5515834,0.0692932690837279,0.16448798445179266
Tut7,-1.8188429,-0.2785338,0.06921642892116381,0.164340034530161
Lrfn1,-1.8188764,-0.38199627,0.06919203880517055,0.16431658040917496
Tcf3,-1.8190039,-0.5605565,0.06917031720489752,0.16429945494253295
Nfkb2,-1.8192831,-0.5323131,0.06912607651141732,0.1642288217244604
Csnk1g1,-1.8203404,-0.1240903,0.06900677063527628,0.16401269474670918
Exoc4,-1.8204608,-0.08236049,0.06902062090153398,0.16401269474670918
Cox11,-1.8205866,-0.34640148,0.06895552459621082,0.16392681188387467
Gclm,-1.821423,-0.35771656,0.06880385773730402,0.16363496768735422
Clcn2,-1.8220747,-0.5201316,0.0687136716740095,0.16347330693076156
Camkk2,-1.822216,-0.2119252,0.0687214467005586,0.16347330693076156
Stam2,-1.8224027,-0.28914744,0.0686727354461514,0.16342609992786306
Zfp956,-1.8226829,-0.38378817,0.06862290125133108,0.16334183537288666
Elmod2,-1.8229432,-0.48216042,0.06857024265170909,0.16329698095283038
Ifrd1,-1.8230507,-0.32368943,0.06857521367400057,0.16329698095283038
Ankrd26,-1.8234305,-0.33518228,0.06850480689314355,0.16319796516959068
Gatd1,-1.825967,-0.8533197,0.06809590273266417,0.16229212937107057
Tdp2,-1.8264371,-0.4425926,0.06804988266588466,0.16221659398438149
Clgn,-1.8273456,-0.48540708,0.06789105729780208,0.1619061587580061
Emc6,-1.8278534,-0.7241608,0.06781322737457206,0.1617887007084449
Supt7l,-1.8278718,-0.5551608,0.06782837466040598,0.1617907491636353
Proser1,-1.8290153,-0.3544333,0.06766856372504647,0.1615116245907886
Strbp,-1.8290489,-0.10179451,0.06769894244887698,0.16155007910403243
Bax,-1.8306785,-0.47598088,0.06740683536341593,0.16092085111110238
Phax,-1.8310618,-0.38196868,0.06736211664828412,0.16085161138327342
Slc7a6,-1.8311474,-0.20602101,0.06736362635162789,0.16085161138327342
Cep57,-1.8312392,-0.47019157,0.06732643449727782,0.16083063666934108
Shld2,-1.8314489,-0.34463298,0.06729946526524382,0.16080013614651947
Spcs1,-1.8327705,-0.41753322,0.06710736305160032,0.16037498350216767
6430590A07Rik,-1.8335776,-0.38597468,0.06698353208554447,0.16012812737040152
Phtf2,-1.8336947,-0.20592083,0.06698289317972878,0.16012812737040152
Kbtbd7,-1.833883,-0.6207601,0.06692557719049849,0.16010950993619574
Pak2,-1.8355962,-0.23282662,0.06670388952876824,0.15961287851526687
Pros1,-1.8359256,-0.4654449,0.06660631514837946,0.15946220012757673
3110056K07Rik,-1.8360324,-0.3812414,0.06662090040929146,0.15946220012757673
Simc1,-1.8360589,-0.21974967,0.06662683642175797,0.15946220012757673
Cry2,-1.8362205,-0.20037515,0.06661492352760554,0.15946220012757673
Aco2,-1.8366203,-0.19909883,0.06655291451917915,0.15946220012757673
Ccp110,-1.8372,-0.41012147,0.0664487346057456,0.15933905589598846
Rfesd,-1.8372009,-0.53029495,0.06643616989668466,0.15933905589598846
Naa40,-1.8373551,-0.23916107,0.0664421891774306,0.15933905589598846
Wdr33,-1.8377627,-0.12727985,0.06640146234136823,0.15932692479154748
Ankrd6,-1.8378823,-0.17458668,0.06637496671779451,0.15929710643187522
Thoc3,-1.8379037,-0.48242384,0.06633130824963093,0.15925983954846715
Macroh2a1,-1.8379564,-0.22673608,0.0663644830604718,0.15929710643187522
Ranbp6,-1.8391552,-0.4381888,0.06615322439264291,0.1589201898317801
Caprin1,-1.8392038,-0.16720545,0.06617580986106537,0.1589201898317801
Hirip3,-1.8396716,-0.6148238,0.06607840577681415,0.1588210122290101
Rab21,-1.8407041,-0.29187065,0.06594930761592858,0.15857804419943922
Hacd4,-1.8424652,-0.68546015,0.06565186081866754,0.15794533442857378
Mrps26,-1.8427336,-0.38580272,0.06563545724894075,0.15794533442857378
Sptbn4,-1.8433776,-0.1309256,0.06559723618907182,0.15793270367188184
Iigp1,-1.8434561,-0.6866421,0.06548794277575389,0.15770309996806917
Obi1,-1.8446097,-0.42663196,0.0653569753091114,0.15742119366625576
Prox1os,-1.8448402,-0.25718433,0.06534312307168648,0.15742119366625576
Furin,-1.8449038,-0.6136424,0.0653112291169563,0.15738831989011653
Atp6v0e,-1.844987,-0.31279114,0.06531552725988321,0.15738831989011653
Tomm34,-1.8463063,-0.3627909,0.06510907072575069,0.15699105788493933
Arid4a,-1.8475647,-0.19276702,0.06495500657719049,0.1566529370550645
Ptpa,-1.8475827,-0.2889489,0.06493777175390943,0.15664473574126894
Pcsk2,-1.8477885,-0.12628444,0.06492263992928718,0.15664160492634108
Fam76a,-1.8478613,-0.27802262,0.06489715474759879,0.1566134874695356
Cers2,-1.8492254,-0.6272701,0.0646733358620489,0.15610662587209118
Tbc1d15,-1.8504406,-0.2842743,0.06453252872716203,0.15579996221271974
Myl1,-1.8510475,-0.67526144,0.06439830616770979,0.15560862585082758
Rbm12b2,-1.8510554,-0.4829858,0.064427131353354,0.1556118618417294
Cdk16,-1.8511217,-0.34748664,0.06442330615524747,0.1556118618417294
C2cd2l,-1.8514779,-0.2733033,0.0643784786859116,0.1555939197781381
