names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA2-FC-IG Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Klhl29,5.7242017,0.65884817,1.0392109856508716e-08,4.924797034292578e-07,0.6951871657754011,0.6652970011534025,1.2649049,0.9595597
Grhl1,5.717664,1.2387359,1.0799863607817317e-08,5.109019984895269e-07,0.4385026737967914,0.20566608996539792,0.25230023,0.11476247
Epdr1,5.7106886,1.1863877,1.125199441436474e-08,5.313551668084017e-07,0.5187165775401069,0.3045703575547866,0.4017955,0.19662395
Gm13481,5.6761684,2.1139169,1.3774522339047624e-08,6.425719014760584e-07,0.33689839572192515,0.10517589388696655,0.24150379,0.061194498
Srgap3,5.668042,0.4484438,1.444384114527523e-08,6.726274030737356e-07,0.7379679144385026,0.7508650519031141,1.3773957,1.1545321
Fkbp5,5.604029,1.1022372,2.094253036901757e-08,9.59730281722833e-07,0.5026737967914439,0.29783016147635527,0.39562294,0.20380096
Myh9,5.602259,0.9237716,2.1157565237277232e-08,9.668431597374817e-07,0.5454545454545454,0.3472462514417532,0.42395282,0.245546
Col4a1,5.586239,1.1090862,2.320397487288055e-08,1.0531939270849667e-06,0.5080213903743316,0.30215542099192616,0.36630318,0.18655209
Arl5b,5.584251,1.4004685,2.347098532737724e-08,1.0635166538728944e-06,0.42780748663101603,0.21734429065743946,0.295891,0.1225998
Shank2,5.5680623,0.62680227,2.5758799568170833e-08,1.1632587300785718e-06,0.6898395721925134,0.6394535755478662,1.0329785,0.775554
C1qtnf4,5.5676756,1.0466894,2.581601938339061e-08,1.1638866456907813e-06,0.6577540106951871,0.4460423875432526,0.6696069,0.37949985
Cnih2,5.5557227,1.545917,2.764654388516837e-08,1.2381043903241236e-06,0.48663101604278075,0.26978806228373703,0.55294573,0.22544011
Slc9a4,5.546832,2.0000594,2.9089171416085174e-08,1.291943861074725e-06,0.33689839572192515,0.11270905420991927,0.2162103,0.058588132
Slco3a1,5.543333,0.71598446,2.9676723537568463e-08,1.3158639627961463e-06,0.6737967914438503,0.5833333333333334,0.8829735,0.62235564
Kcnd2,5.5380964,0.29907885,3.057770992354195e-08,1.3535800093007776e-06,0.8556149732620321,0.9132064590542099,3.0583608,2.861812
Errfi1,5.520661,1.2329706,3.377267858013492e-08,1.4901015984371516e-06,0.42780748663101603,0.20912629757785467,0.27186468,0.12479099
Cdc40,5.5096774,0.8711329,3.5949176520942054e-08,1.5809400542024765e-06,0.6417112299465241,0.4994953863898501,0.6877906,0.4323513
Atp1b1,5.5051684,0.8344574,3.6881533157634247e-08,1.6166505643485028e-06,0.9358288770053476,0.8596453287197232,1.9677423,1.493223
Cacnb2,5.491842,0.57245106,3.9776367919856386e-08,1.735050334426203e-06,0.7647058823529411,0.7818267012687428,2.0604036,1.7238123
Celf4,5.4882884,0.5826818,4.058473277172209e-08,1.767442090074834e-06,0.8609625668449198,0.791955017301038,1.9229538,1.5892888
Nckap1,5.484216,0.58458185,4.1530685222733526e-08,1.8057111843605985e-06,0.8556149732620321,0.7889633794694348,1.5112154,1.2105893
Lhx9,5.482123,1.8796495,4.2025155629541343e-08,1.8242583711886526e-06,0.34759358288770054,0.12640570934256054,0.2624575,0.078402475
Tgfb2,5.4795933,1.3505158,4.2630442472932965e-08,1.847548369754369e-06,0.44385026737967914,0.2246611880046136,0.3734822,0.16344464
Fgf2,5.4780736,3.1365304,4.299810495546747e-08,1.8604816105529967e-06,0.26737967914438504,0.038711072664359865,0.14644249,0.017774586
Ptpn3,5.469738,0.83594763,4.5070072933948026e-08,1.942203104935944e-06,0.6310160427807486,0.4551975201845444,0.606167,0.3831352
4930447C04Rik,5.4644423,1.3608637,4.643648533984757e-08,1.9963973777307266e-06,0.42780748663101603,0.21485726643598616,0.35559362,0.1538045
Gpi1,5.457649,0.9527849,4.824800017479812e-08,2.0643690520650086e-06,0.7112299465240641,0.5510741061130334,0.8365399,0.5163769
Tmem9b,5.4571304,1.3694776,4.8389101382498916e-08,2.0645738154430275e-06,0.42245989304812837,0.19975490196078433,0.29593202,0.12512062
Rapgef4,5.4570665,0.4671049,4.8406457154041955e-08,2.0645738154430275e-06,0.6844919786096256,0.7258506343713956,1.4339132,1.1973596
Echdc2,5.4273148,1.8592448,5.720819872857839e-08,2.424580914569245e-06,0.3315508021390374,0.10355392156862746,0.17813231,0.05234708
Gm12296,5.418133,1.2017792,6.022461574849908e-08,2.5404009814162798e-06,0.4385026737967914,0.21929065743944637,0.2670657,0.124943875
Prkg1,5.416113,0.48543647,6.090867815779659e-08,2.5652291255485806e-06,0.8021390374331551,0.8105536332179931,2.218055,1.9241836
Schip1,5.3972487,0.4006825,6.767051009676369e-08,2.82345746319882e-06,0.7486631016042781,0.8340542099192618,2.217219,1.9737512
Cdh8,5.3932223,0.6600362,6.920530755063994e-08,2.8830180060243336e-06,0.7433155080213903,0.6902753748558247,1.5879915,1.2425174
Srl,5.39289,1.6406169,6.93334013384603e-08,2.8838831175919944e-06,0.32620320855614976,0.09901239907727798,0.16255403,0.055066437
Tdrd5,5.3753457,1.3040885,7.643597647736208e-08,3.1743967356208952e-06,0.42780748663101603,0.212550461361015,0.25763935,0.1124456
Nptx2,5.331129,2.0524697,9.760388511958325e-08,4.016257876207047e-06,0.3048128342245989,0.07972895040369089,0.17649345,0.04548285
Ryr1,5.3026376,1.3741562,1.1414132255524277e-07,4.661059782765005e-06,0.37433155080213903,0.1509155132641292,0.19317351,0.07900222
Trnp1,5.300604,1.4520116,1.1542028175244642e-07,4.706135008631617e-06,0.42245989304812837,0.21053200692041524,0.31437483,0.1266511
Unc13b,5.2878323,0.7487966,1.2377442555952266e-07,5.008763275277672e-06,0.6470588235294118,0.5368728373702422,0.78774774,0.53835887
Phactr2,5.271166,0.7831875,1.3555990817854395e-07,5.477435688357106e-06,0.5668449197860963,0.3369377162629758,0.45554408,0.28915757
Cacna1c,5.263167,0.38292494,1.4159479352807894e-07,5.7041260901041695e-06,0.7486631016042781,0.7844939446366782,1.8611444,1.6419057
4921539H07Rik,5.234985,1.28128,1.6499840705462388e-07,6.57790385394324e-06,0.40641711229946526,0.188689446366782,0.359152,0.16363554
Chgb,5.232787,1.0991292,1.6697290708442767e-07,6.636926055264159e-06,0.7112299465240641,0.5413783160322952,0.9955936,0.58584607
Ppp2r2b,5.2013655,0.4144413,1.9782967720506092e-07,7.828694295287168e-06,0.7433155080213903,0.7696799307958477,1.8087084,1.5745397
Erc1,5.200824,0.50959945,1.9840691868961955e-07,7.839991037044232e-06,0.6951871657754011,0.7001874279123415,1.137867,0.9119617
Pgm2l1,5.1895127,0.84258294,2.1084491484378673e-07,8.307042319431891e-06,0.7647058823529411,0.6219002306805075,1.004364,0.67540157
Cabp7,5.185409,2.387437,2.1554148421051015e-07,8.479648141634565e-06,0.27807486631016043,0.06145472895040369,0.17395231,0.035669144
Camta2,5.182984,1.0844176,2.1836407981773009e-07,8.578132784652643e-06,0.5294117647058824,0.3671784890426759,0.48196426,0.25621372
Gm41505,5.1815095,1.5093806,2.2009729888707697e-07,8.633597695030303e-06,0.34759358288770054,0.1328215109573241,0.182335,0.06789974
Scn2a,5.1776104,0.59723085,2.247460961366176e-07,8.803101462377427e-06,0.8770053475935828,0.7971453287197232,1.8232696,1.4888682
Nsf,5.172783,0.5203426,2.3063304170211902e-07,9.020538326835427e-06,0.8342245989304813,0.7901167820069204,1.6296722,1.3506875
Nup93,5.165371,0.70445615,2.3996250279265344e-07,9.344626739186374e-06,0.6524064171122995,0.5491277393310265,0.73833054,0.5130639
Aff3,5.138854,0.50836384,2.7641903201080043e-07,1.0671522112256046e-05,0.7058823529411765,0.6977004036908881,1.3055313,1.0615578
4930578M01Rik,5.123184,1.1009064,3.00418808214914e-07,1.1548288092610501e-05,0.39572192513368987,0.18198529411764705,0.1979582,0.09718276
Htr1f,5.1193213,0.69263154,3.06637349560045e-07,1.1770493689540585e-05,0.5882352941176471,0.35449106113033446,0.5729201,0.3910579
Septin3,5.1091475,0.8652578,3.2361555465310015e-07,1.2369203347836133e-05,0.6256684491978609,0.4759227220299885,0.6009869,0.37313992
4930509J09Rik,5.0632343,1.0910447,4.122028276689001e-07,1.5512450951629337e-05,0.43315508021390375,0.23251874279123413,0.27278525,0.13734098
Lsm11,5.0553856,1.8324016,4.295219571485111e-07,1.611907121310125e-05,0.3048128342245989,0.09706603229527105,0.16172884,0.04811512
Rasl11b,5.0512633,2.1385593,4.3889733687404373e-07,1.6379404780285493e-05,0.2887700534759358,0.07767445213379469,0.16777089,0.040647145
Cacng5,5.0504217,2.4666088,4.4083585947543624e-07,1.642893140652562e-05,0.26737967914438504,0.05640859284890427,0.16039161,0.030988902
Cyth3,5.0489063,0.78957325,4.443460341296501e-07,1.6536811547179636e-05,0.5989304812834224,0.44200547866205303,0.53316694,0.34178698
Kcnq2,5.038032,0.6831278,4.703422787524025e-07,1.7431857972520076e-05,0.7112299465240641,0.6126730103806228,0.9189467,0.66184187
Nectin1,5.017653,1.0948731,5.230651319162099e-07,1.9200491932498032e-05,0.4385026737967914,0.23050028835063438,0.2846329,0.14337179
Frrs1l,5.0157285,0.76165444,5.283289539519598e-07,1.9367256470244418e-05,0.7433155080213903,0.6169622260668973,0.9429593,0.6547077
Arg2,5.0066333,2.7428539,5.539033962071824e-07,2.0249502389234e-05,0.2620320855614973,0.05482266435986159,0.16264278,0.026042473
Arhgap21,4.998093,0.46780366,5.790006791882965e-07,2.1138244904605337e-05,0.7005347593582888,0.7134515570934256,1.1463403,0.9369414
Lgi1,4.9728227,0.60755354,6.598500766208111e-07,2.3992113070096336e-05,0.7433155080213903,0.6692257785467128,1.1143469,0.8517911
Slc66a2,4.9460917,1.5481207,7.571823083071353e-07,2.7456799762770213e-05,0.32620320855614976,0.11973760092272202,0.17009844,0.061476845
Gm10649,4.937347,0.7910686,7.919252225058968e-07,2.856245735400463e-05,0.6042780748663101,0.4416450403690888,0.6361361,0.41466552
Ctbp2,4.9337664,1.3353063,8.065901148049115e-07,2.905238121287932e-05,0.36363636363636365,0.1580161476355248,0.21208374,0.08950083
Slitrk4,4.9201894,1.0381901,8.646061313209805e-07,3.1058779075661425e-05,0.5508021390374331,0.3679714532871972,0.48439312,0.2650185
Nf2,4.910343,0.7598463,9.091716905101398e-07,3.244281981939901e-05,0.5668449197860963,0.3947520184544406,0.4349951,0.27901554
Gm47728,4.9092646,1.5850725,9.141847609735509e-07,3.257844101771792e-05,0.3155080213903743,0.11043829296424452,0.14842565,0.05195783
Pkm,4.8902054,1.1438394,1.0073094109839147e-06,3.5849541553824885e-05,0.6363636363636364,0.4608203575547866,0.743753,0.40515572
Ptpn13,4.8760138,0.95904607,1.0825096771911659e-06,3.8373397132093175e-05,0.3689839572192513,0.1583044982698962,0.21617895,0.11701522
Nrg3os,4.8684154,0.8997212,1.1249657562273135e-06,3.982586280609738e-05,0.5026737967914439,0.29992070357554784,0.3251883,0.18729004
Hgf,4.8642526,1.4779861,1.1489024376690387e-06,4.051313451465495e-05,0.32085561497326204,0.11782727797001154,0.21105881,0.080987304
Stim2,4.862751,0.66515416,1.1576549908827364e-06,4.076826946922559e-05,0.7005347593582888,0.576088523644752,0.8574823,0.6183645
Sox5,4.8616543,0.74853194,1.1640875059134493e-06,4.094114042394553e-05,0.7005347593582888,0.6199178200692042,1.4217538,1.0548553
Arntl2,4.858897,1.102891,1.1804145319812344e-06,4.129913863845803e-05,0.44919786096256686,0.27014850057670126,0.2950554,0.14823745
C030017B01Rik,4.858897,0.83457804,1.1804145319812344e-06,4.129913863845803e-05,0.45454545454545453,0.2455666089965398,0.2423784,0.14306054
Ano3,4.857496,0.6434472,1.188796981212512e-06,4.153832884938907e-05,0.7379679144385026,0.667207324106113,1.3934383,1.0780323
Gpr22,4.854133,0.9438767,1.2091436235078305e-06,4.219440151124079e-05,0.5508021390374331,0.3668901384083045,0.46548712,0.2686156
Htr4,4.853501,0.78012204,1.2130079165214013e-06,4.227434853038917e-05,0.6096256684491979,0.4214604959630911,0.6550399,0.43098474
Slc6a15,4.847031,0.8682052,1.2532291070861387e-06,4.3506803756336627e-05,0.5882352941176471,0.44535755478662054,0.5805287,0.3584655
Spink8,4.835392,2.1916053,1.3288337522987556e-06,4.5835382444502646e-05,0.27807486631016043,0.07583621683967705,0.21015409,0.04992815
Adora1,4.8336816,0.9241237,1.3403101612689105e-06,4.6103401595770286e-05,0.5240641711229946,0.3382713379469435,0.41320094,0.23873278
Syt1,4.8334675,0.43976927,1.3417513973908583e-06,4.6103401595770286e-05,0.9679144385026738,0.9508001730103807,3.4288862,3.135552
Sntg2,4.8322845,0.9440476,1.3497511614102862e-06,4.631904688006946e-05,0.4385026737967914,0.23832179930795847,0.28842708,0.16022411
Cnksr2,4.8119464,0.38329977,1.4946742111309318e-06,5.0902276366398145e-05,0.8449197860962567,0.861411476355248,2.4571886,2.217237
Gpr12,4.7933555,1.9048996,1.640146595168474e-06,5.557470241132017e-05,0.2887700534759358,0.0891724336793541,0.16280499,0.046133008
Emx2os,4.770924,1.4109225,1.8338245143173795e-06,6.151668501836203e-05,0.3582887700534759,0.15783592848904268,0.2485987,0.10087426
Pfn1,4.755823,1.4878205,1.9763948020004432e-06,6.605190090765163e-05,0.3582887700534759,0.15679065743944637,0.33457363,0.13249506
Armh4,4.753348,0.92679673,2.0007559060788616e-06,6.675872900044679e-05,0.47058823529411764,0.2874134948096886,0.3599012,0.2052795
Lingo1,4.7531705,0.73973876,2.0025134192169747e-06,6.675872900044679e-05,0.6737967914438503,0.5166882929642446,0.69432706,0.47016725
Ptpru,4.751159,0.9358607,2.0225358333667568e-06,6.734267390652387e-05,0.42245989304812837,0.2193267012687428,0.24497473,0.13549544
Aph1b,4.7486663,1.4854703,2.047627105406662e-06,6.800956776548455e-05,0.3422459893048128,0.1481401384083045,0.19941087,0.07586134
Nectin3,4.7476788,0.7315109,2.057645294939633e-06,6.825793712966412e-05,0.6042780748663101,0.4137471164936563,0.635292,0.42824447
Nos1ap,4.741668,0.5454732,2.119654824390815e-06,7.005550446664354e-05,0.732620320855615,0.6999351211072664,1.266242,1.0099515
Hdac4,4.734748,0.67065644,2.1932760227677395e-06,7.230488625982745e-05,0.6631016042780749,0.5582107843137255,0.74817026,0.53021055
Mical2,4.7153745,0.47314283,2.4126684626552706e-06,7.867524464993582e-05,0.6898395721925134,0.6916089965397924,1.2378231,1.016531
Flt3,4.7044864,1.0362811,2.5450596189946617e-06,8.269135666552184e-05,0.37967914438502676,0.18021914648212226,0.19336124,0.098950334
Prss23,4.70197,2.773225,2.5766312947208465e-06,8.351517839463105e-05,0.23529411764705882,0.03607987312572088,0.14426874,0.02244754
Dlat,4.6840024,0.81975156,2.8132653117163225e-06,9.074722560122159e-05,0.5935828877005348,0.4308318915801615,0.50846726,0.31879404
Igdcc3,4.674903,2.182872,2.9409304801570443e-06,9.44119498229627e-05,0.25668449197860965,0.06044550173010381,0.13610516,0.031606242
Rnf128,4.6595693,1.370529,3.1687150139577507e-06,0.00010112039480409116,0.3850267379679144,0.2001874279123414,0.29074574,0.1226589
Atp2c1,4.6298857,0.46758258,3.658675997867194e-06,0.00011525043852601582,0.7379679144385026,0.7187860438292965,1.1445733,0.9354597
B3gat2,4.629094,0.9456165,3.672689794635944e-06,0.00011555641075160167,0.39572192513368987,0.2050533448673587,0.23117039,0.12666115
Rasgrp1,4.616982,0.7833558,3.8936078224601185e-06,0.00012179422839290265,0.6684491978609626,0.4994953863898501,0.77465266,0.51861167
Traf3,4.600671,0.6733609,4.211328472923155e-06,0.00013112212754049266,0.6363636363636364,0.5114258938869666,0.6667966,0.4665156
Grin2b,4.5952425,0.32560244,4.322460993327052e-06,0.00013427112935340797,0.8877005347593583,0.885705017301038,2.6874065,2.4788013
Tspoap1,4.594524,0.69274765,4.337388336805393e-06,0.00013457924319856918,0.5882352941176471,0.43728373702422146,0.4644007,0.31164822
Flna,4.593878,0.95133734,4.350846183435356e-06,0.00013484110374729872,0.44385026737967914,0.2600562283737024,0.28173903,0.15554829
Cacna1h,4.5800414,1.0368737,4.648841507678895e-06,0.00014374496123283303,0.42780748663101603,0.23742070357554787,0.2608554,0.13563119
Nphp4,4.5794907,0.9429826,4.6610940954771375e-06,0.00014395815901778241,0.48128342245989303,0.3122116493656286,0.32256293,0.18065618
Gm31698,4.572006,1.6419989,4.830768289062836e-06,0.00014902726053630128,0.3155080213903743,0.13130767012687428,0.22841612,0.07901472
Actn1,4.562852,0.8120661,5.046346825319713e-06,0.0001553211216452929,0.6149732620320856,0.45123269896193774,0.55149215,0.3500306
Wdfy2,4.540066,0.71307695,5.623671720834194e-06,0.00017190905476543208,0.5721925133689839,0.429858708189158,0.5051687,0.33714494
Arhgef9,4.5383186,0.53727823,5.670457885288756e-06,0.00017294574730727455,0.7647058823529411,0.6921136101499423,1.1211963,0.88598
Unc13a,4.535074,0.6392044,5.758319018555416e-06,0.00017522766934154475,0.6417112299465241,0.5383866782006921,0.6637269,0.47302336
4930578G10Rik,4.51859,0.64731973,6.22528121589557e-06,0.00018858320887386016,0.6577540106951871,0.5665008650519031,0.8476319,0.61614925
Trim2,4.509704,0.4196957,6.491814436879125e-06,0.0001959944426055529,0.7914438502673797,0.7951268742791234,1.5356876,1.3149526
Actr3b,4.5081253,0.6440532,6.540299035571651e-06,0.00019721836111675822,0.6844919786096256,0.5526239907727797,0.7308005,0.5241502
Nmrk1,4.506619,1.2873453,6.586870736462422e-06,0.00019819621129758708,0.32085561497326204,0.13419117647058823,0.15900935,0.06823057
Reps2,4.505923,0.50426143,6.6085048969578175e-06,0.000198624750090891,0.7112299465240641,0.6867070357554786,1.1178365,0.8965369
Pakap,4.4990206,0.5075691,6.8267189435554275e-06,0.00020449714382757452,0.7058823529411765,0.6649365628604383,1.0738416,0.85662097
Fbxo34,4.494075,0.5644013,6.987300153410514e-06,0.00020907433755249497,0.6737967914438503,0.5715109573241061,0.74616235,0.5595426
Add2,4.460974,0.6365729,8.158787862974021e-06,0.00024188490887105352,0.6951871657754011,0.6035899653979239,0.8735851,0.6406066
Mfsd4a,4.459291,0.7512294,8.223128330097128e-06,0.00024307531158383917,0.5454545454545454,0.3755046136101499,0.40272254,0.25820827
Dynll1,4.458617,0.8804653,8.249000074888802e-06,0.00024357212309039793,0.6524064171122995,0.4788062283737024,0.76642734,0.4859958
Me1,4.4317365,0.75615567,9.347722176111521e-06,0.00027331152869653597,0.5187165775401069,0.3385957324106113,0.37141207,0.23610096
Rnf165,4.4268227,0.73686486,9.563133924838841e-06,0.00027900261515789325,0.6577540106951871,0.5261678200692042,0.68680334,0.4652766
Fam13c,4.4249935,0.5744922,9.64451954031195e-06,0.00028107184387004565,0.6898395721925134,0.6338667820069204,0.9608386,0.7341736
Jdp2,4.4203205,1.0105828,9.85545262622211e-06,0.00028655896715783615,0.41711229946524064,0.2442329873125721,0.2580283,0.1363753
Col4a2,4.404883,0.77004564,1.0584107928062884e-05,0.0003061302260786326,0.5401069518716578,0.40480824682814304,0.46295118,0.29657587
Acan,4.4018707,3.3119695,1.0732148103926207e-05,0.00030974524119494867,0.20855614973262032,0.022635524798154557,0.1325861,0.014174998
Gpr158,4.3834844,0.317029,1.1679595569394586e-05,0.0003352892446043082,0.7219251336898396,0.7530997693194925,1.5533032,1.3842393
Cyria,4.378216,0.6626162,1.1965489715443723e-05,0.00034312989183988565,0.732620320855615,0.6078431372549019,0.8722731,0.63105035
Sema7a,4.376082,1.318041,1.2083169283903011e-05,0.0003457665161432097,0.3582887700534759,0.1820573817762399,0.23681788,0.101809554
Ubb,4.3686247,1.0032912,1.2503155714790738e-05,0.00035664521662041095,0.6470588235294118,0.4815816032295271,0.97236216,0.59895575
Gm26633,4.365485,2.9697359,1.2684100195904417e-05,0.0003610400129914743,0.20855614973262032,0.023428489042675894,0.087689444,0.011631079
Gpt2,4.3649163,0.8143427,1.2717146192440735e-05,0.00036159758538717733,0.44919786096256686,0.2665441176470588,0.27071533,0.16279887
Ppp1cc,4.351203,0.6782779,1.3539275487935312e-05,0.0003821432062613675,0.5294117647058824,0.3556805074971165,0.37539274,0.25051448
Lrrc8d,4.350593,0.5312525,1.3576979192414967e-05,0.00038249131564400935,0.6042780748663101,0.4667315455594002,0.5076683,0.37683645
Actr3,4.350543,0.6549849,1.358007871694771e-05,0.00038249131564400935,0.6737967914438503,0.5625360438292965,0.72572666,0.5170929
Sgk1,4.3498015,0.6243228,1.362608721528428e-05,0.00038269522509938787,0.6096256684491979,0.4715253748558247,0.60614705,0.432183
Cog5,4.3456655,0.5183568,1.3885401147301928e-05,0.00038945796328601547,0.7112299465240641,0.6933751441753172,1.0677345,0.847002
Tanc1,4.3444643,0.63506585,1.3961591149277326e-05,0.0003911866049854867,0.6898395721925134,0.544586216839677,0.90820783,0.669318
Rgs11,4.343818,0.97220826,1.4002736883746173e-05,0.0003915229345122369,0.40106951871657753,0.22779700115340254,0.21929036,0.11776615
Gm56822,4.3405104,1.4594026,1.4215209619147988e-05,0.00039705060547453886,0.3155080213903743,0.14103950403690887,0.18646681,0.07189389
Atp1a3,4.339009,0.7084592,1.4312666674215181e-05,0.00039935758414970087,0.8288770053475936,0.7059183967704729,1.1774478,0.8648051
Skil,4.337694,0.91199803,1.4398538495034859e-05,0.0004013368561842185,0.5508021390374331,0.38923731257208766,0.48514158,0.28656176
Ackr3,4.337016,2.1955268,1.4443003247099774e-05,0.00040215906450732735,0.23529411764705882,0.05255190311418685,0.12360992,0.028319644
Kcna4,4.3338995,0.85260046,1.4649111952693379e-05,0.0004074758159098045,0.4919786096256685,0.3255839100346021,0.35094297,0.20930052
Slc24a4,4.3315744,0.63083,1.4804689410841434e-05,0.0004109524839558981,0.5614973262032086,0.36768310265282583,0.4085292,0.28207284
Dscam,4.3028417,0.33944088,1.6862137812050785e-05,0.00046422709324775067,0.7165775401069518,0.7570645905420992,1.7205206,1.5316241
Gpm6b,4.3004303,0.39207622,1.70466877813092e-05,0.00046834816020836214,0.8449197860962567,0.8326485005767013,1.7316391,1.5136756
Tiam2,4.2935553,0.78771514,1.7583454154939778e-05,0.00048210960524819573,0.5294117647058824,0.38447952710495964,0.47584796,0.3023165
Cpne7,4.2764974,0.7391634,1.898566296773891e-05,0.00051680516759297,0.5721925133689839,0.41659457900807384,0.66101426,0.44545475
Ywhah,4.269286,0.8494922,1.9609974732564135e-05,0.0005317053693884948,0.7165775401069518,0.5768094002306805,0.8983818,0.59213483
Capzb,4.26348,0.75443405,2.0126731378630893e-05,0.0005435228865766956,0.5882352941176471,0.4398428489042676,0.5193551,0.33907506
Ppp3cb,4.26161,0.59553444,2.0295921756680333e-05,0.0005475415839377516,0.7807486631016043,0.6981329296424452,1.0662931,0.81557006
Nsmf,4.2607455,0.5956299,2.0374593221633927e-05,0.0005487523429717475,0.6096256684491979,0.4252450980392157,0.44722015,0.31714523
Pcsk2,4.2553587,0.44558725,2.087142183920311e-05,0.0005608151048193875,0.8074866310160428,0.770040369088812,1.7301205,1.4834344
Itgbl1,4.2276816,0.85410255,2.361117802628473e-05,0.0006275295287500205,0.39572192513368987,0.21802912341407152,0.30768073,0.18174033
Tubb2a,4.2231226,1.1370375,2.4094088841277447e-05,0.0006384695928650148,0.5240641711229946,0.3729815455594002,0.66941035,0.36002132
Nefl,4.2223716,1.2221086,2.4174505744800977e-05,0.0006396623637802788,0.43315508021390375,0.2563076701268743,0.45017982,0.2181163
Kcnv1,4.222258,1.2336938,2.4186712378145265e-05,0.0006396623637802788,0.36363636363636365,0.189878892733564,0.23292829,0.10574021
St8sia1,4.2216163,0.7037485,2.4255667668271223e-05,0.0006403420691290322,0.5401069518716578,0.38174019607843135,0.4157412,0.27497697
Crym,4.2212343,0.96893215,2.4296836274670636e-05,0.0006406830134449461,0.48663101604278075,0.3238898500576701,0.42460355,0.23921348
Homer1,4.2095366,0.54543805,2.5589530905256086e-05,0.0006723076384907522,0.7754010695187166,0.6882208765859285,1.2217284,0.97065675
Pcdh20,4.2028933,1.1387745,2.6352467845264842e-05,0.0006908203034168452,0.3850267379679144,0.2121179354094579,0.29333213,0.14393811
Tbata,4.180717,1.8244826,2.9059122900197358e-05,0.0007558747650806418,0.2620320855614973,0.088739907727797,0.14010951,0.04158734
Dkk3,4.175808,0.7094786,2.969305565042467e-05,0.0007679041437217621,0.5508021390374331,0.3624567474048443,0.45324996,0.30060014
9530052E02Rik,4.169392,0.87050104,3.054128613439686e-05,0.0007860578145893138,0.43315508021390375,0.27328431372549017,0.2806153,0.16312455
Napb,4.1663213,0.7407697,3.095545717406025e-05,0.0007951942010200754,0.7165775401069518,0.5761606113033448,0.80215216,0.5517312
Rnf115,4.1547008,0.64741385,3.257137306948642e-05,0.0008343115294347951,0.5721925133689839,0.4454296424452134,0.4919388,0.34054103
Znrf1,4.151848,0.5641512,3.2980155657199606e-05,0.0008423733674039481,0.6844919786096256,0.6052840253748558,0.80331236,0.60644054
Flrt2,4.1421885,0.5924504,3.440076866400281e-05,0.0008745020378446126,0.6737967914438503,0.6035178777393311,1.0332804,0.7887327
Gm2762,4.1405277,1.2145053,3.465079120473327e-05,0.0008791942961956402,0.33689839572192515,0.1637831603229527,0.18950841,0.086098745
Lamb1,4.1307273,0.76947045,3.616177214067918e-05,0.0009158028439397263,0.41711229946524064,0.24228662053056516,0.24054722,0.1480164
Fth1,4.127724,0.8321808,3.663713035116527e-05,0.0009260956656028322,0.7219251336898396,0.5791522491349481,1.0724257,0.73227537
Gpr155,4.124853,0.61090845,3.7097144512655613e-05,0.00093684236189385,0.5721925133689839,0.4243800461361015,0.4589965,0.3230993
Stk38l,4.0867887,0.9689641,4.3738563415970407e-05,0.0010963201483088852,0.40641711229946526,0.24275519031141868,0.26129103,0.14197616
Plxna1,4.0850005,1.2405877,4.407675753392955e-05,0.001101973018468116,0.35294117647058826,0.1866349480968858,0.2242863,0.10111606
Sbf1,4.0849457,0.58280385,4.408712299416541e-05,0.001101973018468116,0.5989304812834224,0.45249423298731256,0.5162063,0.37233123
Gm16638,4.0824203,1.2263083,4.456905988103213e-05,0.0011129838652447336,0.3048128342245989,0.13393886966551327,0.15814984,0.07067564
Sipa1l3,4.079431,0.56000423,4.514602781243264e-05,0.0011263451878552135,0.6470588235294118,0.5341695501730104,0.7012561,0.5243402
Parp1,4.070372,0.8318457,4.6938064858292385e-05,0.0011678016692058485,0.42780748663101603,0.26373269896193774,0.26774183,0.15912235
Galnt18,4.068848,0.4883384,4.7246139853102767e-05,0.0011743790729443768,0.6898395721925134,0.6529700115340253,1.1846541,0.96234936
ENSMUSG00000121444,4.05508,1.5061967,5.0117146891354963e-05,0.0012400071242824196,0.28342245989304815,0.1163134371395617,0.14641407,0.05402193
Hacd2,4.045921,0.6502227,5.211780781049976e-05,0.0012832200231836133,0.5828877005347594,0.44878171856978083,0.5047609,0.34950525
Gk,4.0406156,0.6320511,5.331103573266924e-05,0.0013081895252391074,0.5240641711229946,0.3727652825836217,0.3793448,0.26057398
Tmem151b,4.0361066,1.4688206,5.434548168455994e-05,0.0013311422906692118,0.31016042780748665,0.14493223760092272,0.19755627,0.07595207
Hcrtr2,4.0294957,1.3501328,5.589662114342519e-05,0.0013641618620561624,0.28342245989304815,0.11371828143021914,0.1899604,0.07886713
Stmn3,4.0254645,0.7750225,5.686294961161704e-05,0.0013864858947950543,0.7593582887700535,0.6251802191464821,0.9704434,0.67185724
Stum,4.0209694,0.7017235,5.7959180622173365e-05,0.0014081041440486422,0.5561497326203209,0.39049884659746253,0.45263928,0.30156127
Slitrk5,4.016656,0.6574529,5.902982273247974e-05,0.001432819635791988,0.5775401069518716,0.4362024221453287,0.46891373,0.3215706
