names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_VLMC (for_DEGs),mean_expr_Rest (for_DEGs)
Fez2,-2.6815913,-1.0726854,0.007327290892198828,0.04022973156382969,0.04861111111111111,0.18477871027903306,0.051274773,0.10495553
Gm15398,-2.6843846,-1.291606,0.007266344324307027,0.039927744784075625,0.020833333333333332,0.1533964564952299,0.036698528,0.08755933
Hrh2,-2.6871884,-2.3387253,0.007205630264815483,0.03962654220540156,0.006944444444444444,0.13750806972240154,0.014799122,0.07271022
Gpatch4,-2.6893053,-26.070648,0.007160089341560976,0.03940835735512975,0.0,0.12972527078401835,0.0,0.068104275
Lage3,-2.69135,-0.8409928,0.007116348931454704,0.03919169825541871,0.041666666666666664,0.1776773545656696,0.054335564,0.09533129
Lrba,-2.6924188,-0.59828395,0.007093580230489747,0.03909094587678819,0.5,0.7633598737536762,0.85976946,1.1193565
Mknk1,-2.692584,-0.9321244,0.007090066274311313,0.039087008779389615,0.05555555555555555,0.19270497094899935,0.062224746,0.11556006
Pex5,-2.6931727,-1.0011787,0.007077560503375194,0.039026072383683864,0.041666666666666664,0.17638619898142172,0.046857044,0.091688
Fam229b,-2.6950057,-0.61043304,0.007038743861350195,0.03882797116700467,0.04861111111111111,0.18578294240011478,0.06529835,0.0980509
Gapvd1,-2.6958473,-0.4208014,0.007020985133710055,0.03873796109708197,0.4027777777777778,0.6847069794132415,0.6398146,0.7882849
Vgf,-2.6970916,-1.0531973,0.006994802085236785,0.038609353334082254,0.04861111111111111,0.1848863065777204,0.068412565,0.13709179
Scn2b,-2.697107,-0.2656541,0.006994476708515365,0.038609353334082254,0.11805555555555555,0.2699949788393946,0.14916211,0.17679389
Gm32250,-2.6976905,-2.1448138,0.006982230746617596,0.03855580356794385,0.020833333333333332,0.15285847500179328,0.017567579,0.0754567
Gm34237,-2.6982276,-26.056412,0.006970977147332296,0.03850157367909945,0.0,0.13015565597876766,0.0,0.067457624
Fndc4,-2.6986406,-0.7675816,0.006962331620945216,0.03846172916422655,0.041666666666666664,0.17807187432752314,0.06083532,0.10145666
Fbxo36,-2.70146,-0.32184803,0.006903582623490839,0.038176428296604,0.05555555555555555,0.1956818018793487,0.08753634,0.10826758
Plekhm1,-2.702952,-0.25667682,0.00687266712841124,0.038021117097057855,0.05555555555555555,0.19553834014776558,0.08797538,0.10424136
Patl1,-2.70321,-0.4368346,0.006867331066239436,0.037999420459195556,0.06944444444444445,0.21171365038376014,0.08860233,0.11814617
Pnma2,-2.705105,-0.81276286,0.006828278166071373,0.03781447533436475,0.041666666666666664,0.17835879779068933,0.0585582,0.10068934
Pa2g4,-2.7054718,-0.61743355,0.0068207460512943255,0.03778348639455398,0.041666666666666664,0.1788250484183344,0.070491165,0.10620175
Zmynd11,-2.706019,-0.4391548,0.006809514815425178,0.03775725610616478,0.4236111111111111,0.7270999210960476,0.75416106,0.9267983
Hinfp,-2.7064373,-0.59867585,0.006800943660643153,0.037717514171616416,0.04861111111111111,0.1868947708198838,0.06508313,0.096976995
Zbed4,-2.706902,-0.3832611,0.006791431527111734,0.037672536154725905,0.05555555555555555,0.19561007101355712,0.08304902,0.10700973
Ccnjl,-2.7069433,-0.58193314,0.006790586583017432,0.037672536154725905,0.06944444444444445,0.21139086148769815,0.09696269,0.14185427
Dusp12,-2.7074597,-0.8769599,0.006780032749942669,0.0376248409729367,0.0625,0.20131267484398538,0.061439402,0.110083826
Zkscan6,-2.7102995,-2.0787272,0.006722249729781962,0.03731959715686804,0.013888888888888888,0.14643856251344953,0.017681971,0.07265456
Gm38085,-2.7108674,-25.830685,0.006710746384276444,0.03726343363205374,0.0,0.13076536833799585,0.0,0.05796457
Ugt8a,-2.7110531,-0.99171394,0.006706985497958868,0.037250248104620666,0.11805555555555555,0.2563661143390001,0.17641553,0.32472998
Iglon5,-2.7114973,-2.3223,0.006698008826494768,0.03720808293734017,0.013888888888888888,0.14643856251344953,0.0147520965,0.071693756
Zmym2,-2.7115695,-0.4633557,0.006696548530512687,0.037207663154440844,0.4305555555555556,0.6944982425937881,0.6550002,0.82221794
Psmc5,-2.7120137,-0.6662644,0.006687584418058949,0.03717322989516838,0.06944444444444445,0.2110322071587404,0.098711364,0.15241493
Fbxl18,-2.712153,-0.570029,0.006684772329472341,0.037165287087300186,0.04861111111111111,0.18718169428305,0.0680336,0.09940594
Gm28756,-2.712623,-2.392639,0.006675302376644872,0.0371203176449602,0.013888888888888888,0.14629510078186644,0.01548722,0.07877332
Arl1,-2.7135007,-0.32591045,0.006657643560942789,0.03703744978934426,0.0763888888888889,0.22064414317480813,0.114141,0.14111382
Drc3,-2.716201,-3.487968,0.006603579785502803,0.03679000390554848,0.006944444444444444,0.13876335987375368,0.0060693733,0.06607228
Slc36a4,-2.716387,-0.7062104,0.006599872941094405,0.036776977587558414,0.0625,0.20278315759271215,0.07107931,0.11349604
Ubqln4,-2.717812,-0.29811203,0.006571515905472672,0.0366341560954462,0.06944444444444445,0.21382971092461087,0.09515543,0.11577589
Gyg,-2.7179565,-2.0745428,0.006568645235264742,0.036625751706072546,0.020833333333333332,0.15346818736102144,0.019916931,0.081334226
Rab3b,-2.719139,-1.3447254,0.0065452095497139685,0.03650265267762855,0.034722222222222224,0.16957176673122445,0.04562426,0.112043425
Rab26,-2.7197275,-1.4641572,0.006533570935783308,0.036445308499999475,0.034722222222222224,0.1700738827917653,0.031749472,0.08526249
Fancm,-2.7206001,-0.37029427,0.00651635145024858,0.036364353783630184,0.08333333333333333,0.22950290510006455,0.10352878,0.1319013
Zfp710,-2.7216845,-0.30956328,0.006495011337530649,0.036267862560151395,0.1388888888888889,0.2954594361953949,0.19847275,0.24065423
Olfml2b,-2.7230322,-2.2945414,0.006468576254498031,0.036150300324118576,0.013888888888888888,0.14697654400688617,0.018768085,0.08887625
Caprin2,-2.7232645,-0.7249709,0.006464028276674765,0.036139916727892414,0.034722222222222224,0.17168782727207518,0.05719145,0.09283918
Shq1,-2.7232852,-0.9768126,0.006463624151226296,0.036139916727892414,0.034722222222222224,0.17097051861415968,0.045904245,0.088423446
Pou6f2,-2.7248082,-1.3893212,0.006433882476730536,0.03599384179674152,0.041666666666666664,0.17814360519331468,0.055096045,0.13834968
Ppp1r12b,-2.7254124,-0.42814565,0.006422120766995269,0.035935523742016424,0.4166666666666667,0.6934222796069148,0.69145083,0.85055363
Ptbp2,-2.7259133,-0.4222909,0.006412384277591462,0.0358885160464242,0.4375,0.7243741481959687,0.75289863,0.9183184
Adgrl2,-2.726094,-0.25454345,0.006408874373407125,0.03587634466946863,0.24305555555555555,0.437020299835019,0.4010989,0.46290505
Fgf10,-2.727798,-3.7564237,0.006375865879208922,0.03571388704906061,0.006944444444444444,0.139193745068503,0.0059721633,0.07784182
Chgb,-2.7279217,-0.31069902,0.0063734712396195,0.03570791747468223,0.3194444444444444,0.5431461157736174,0.5001214,0.59048384
Asns,-2.729631,-1.5640318,0.006340527620603268,0.035538167952776346,0.020833333333333332,0.15529732443870597,0.030091286,0.0864766
Gm9828,-2.7301989,-25.996185,0.006329613564766149,0.03549180227154975,0.0,0.131697869593286,0.0,0.064786874
Sirt3,-2.7307875,-0.34006846,0.006318320478326672,0.035435873774292984,0.08333333333333333,0.22882146187504482,0.10339254,0.12916785
Unc13b,-2.7317634,-0.2741632,0.006299637679842618,0.03535322983654368,0.3055555555555556,0.5373359156445018,0.464287,0.5391494
Ube2d-ps,-2.7319646,-0.4917917,0.006295788693729592,0.03534122560961794,0.041666666666666664,0.1804389928986443,0.06848468,0.09501611
Pum3,-2.7321608,-0.56000096,0.006292040435731307,0.03533273281256013,0.0625,0.20274729215981638,0.080684274,0.11678782
Csnk1e,-2.7337048,-0.42497456,0.0062626175759019995,0.035174860841238866,0.09722222222222222,0.24503263754393514,0.116969496,0.1540854
Gm40437,-2.7339268,-3.996158,0.006258396396963754,0.035158501188880635,0.006944444444444444,0.1393013413671903,0.0045149545,0.06972201
Scamp2,-2.7347271,-0.65979946,0.006243201767400795,0.03508781248484823,0.06944444444444445,0.21153432321928126,0.089925416,0.13859041
Gm42722,-2.7369163,-2.7569954,0.006201806640363093,0.03486975192018337,0.006944444444444444,0.1399110537264185,0.010370271,0.06809451
Tmem104,-2.7371953,-1.2326748,0.006196552398999015,0.03484750166619999,0.027777777777777776,0.16361810487052578,0.037466228,0.085917644
Rpap3,-2.737758,-1.7785245,0.006185958824278185,0.034795209045081606,0.020833333333333332,0.15558424790187217,0.024705157,0.082328916
Kbtbd3,-2.738522,-0.440754,0.006171600991616496,0.03472662397476771,0.06944444444444445,0.21400903808908975,0.0874261,0.116899304
Rrp15,-2.7386718,-0.964041,0.006168791151118589,0.034720447890774296,0.034722222222222224,0.17226167419840757,0.04513561,0.08623851
Gm26936,-2.7390487,-3.7449968,0.006161723203274071,0.03468793263607255,0.006944444444444444,0.1397317265619396,0.0059721633,0.0772508
Gm35835,-2.7390695,-2.084981,0.00616133612928384,0.03468793263607255,0.020833333333333332,0.15536905530449752,0.020699007,0.08501646
Gskip,-2.740102,-1.0682697,0.00614201032540815,0.034598703866607336,0.041666666666666664,0.17886091385123018,0.046601817,0.09534002
Hic2,-2.7402158,-1.4327023,0.006139887823170731,0.034593999959865285,0.027777777777777776,0.16365397030342158,0.031580344,0.083064914
Ttl,-2.740293,-0.40569863,0.006138441041299528,0.034593102093061726,0.0625,0.20565239222437415,0.08721392,0.11397365
Htr2a,-2.7406442,-2.6103423,0.006131886146763855,0.034563411110456216,0.020833333333333332,0.15393443798866652,0.01702769,0.09972747
Xpr1,-2.741997,-0.28146815,0.006106689417617867,0.03444306142976324,0.375,0.6347105659565311,0.6015623,0.6944939
Plek,-2.7453067,-1.5236409,0.006045436698995702,0.03414775785201062,0.034722222222222224,0.17118571121153434,0.038623877,0.10725865
Hexa,-2.7472377,-0.25960776,0.006009954194161522,0.033954472076770416,0.10416666666666667,0.25751380819166486,0.13859648,0.16379207
A330093E20Rik,-2.7482395,-2.7911813,0.0059916228349754025,0.03385802430615963,0.013888888888888888,0.14780144896348898,0.012987672,0.086624004
Trdmt1,-2.7488384,-0.94775337,0.005980685898914381,0.03380332984935411,0.041666666666666664,0.18065418549601894,0.050666645,0.095534906
Ube2w,-2.7526386,-0.27752933,0.0059117110840911325,0.03344865799737392,0.375,0.6458647155871171,0.58891803,0.6791319
Arrdc3,-2.752902,-0.9435061,0.005906958245232499,0.033435847493026596,0.0763888888888889,0.21741625421418836,0.082354814,0.15279774
Tipin,-2.755117,-0.6768861,0.005867114608388459,0.03324533309308265,0.04861111111111111,0.18901083136073452,0.06873968,0.10774006
Ptpra,-2.757523,-0.47162384,0.005824109210940062,0.033022539459371066,0.4305555555555556,0.7144752887167348,0.67442614,0.84811157
Gm56750,-2.7576368,-1.5963937,0.005822085956109372,0.03301803496003774,0.041666666666666664,0.17825120149200202,0.056068778,0.16074689
Chga,-2.7605386,-0.33953512,0.005770615369095049,0.03274687116527644,0.0763888888888889,0.22272433828276308,0.12052761,0.15021232
Zfp667,-2.7618086,-0.6095767,0.0057482149258101575,0.03262664449863095,0.034722222222222224,0.1736604260813428,0.06233726,0.093619846
Kptn,-2.762108,-0.46581247,0.00574294495693311,0.032617402450389486,0.0625,0.2066924897783516,0.08109819,0.11035217
Prcp,-2.7632854,-0.9942456,0.00572227072986374,0.03252060374607418,0.041666666666666664,0.18083351266049782,0.055434898,0.107550085
2310022A10Rik,-2.766275,-3.0112755,0.005670070399556981,0.03225805454924753,0.006944444444444444,0.14127394017645792,0.00923863,0.07216635
Mettl4,-2.7676485,-0.48719868,0.005646233210016403,0.03213604879329395,0.0625,0.20590345025464457,0.08075926,0.11145045
Rabepk,-2.7677,-1.2221346,0.005645338840814305,0.03213604879329395,0.027777777777777776,0.165016856753461,0.038387075,0.087365
Aff3,-2.7681184,-0.5174154,0.005638099158994969,0.032110157779184995,0.4652777777777778,0.6972598809267628,0.8424623,1.0620872
Galns,-2.76865,-0.68643385,0.005628905240971252,0.032064592712507424,0.041666666666666664,0.18205293737895417,0.061345678,0.0969586
Gm20319,-2.7688205,-1.6779004,0.005625962478882143,0.03205462506521696,0.013888888888888888,0.1494871243095904,0.027075777,0.08417175
Kcng2,-2.7695744,-2.061766,0.005612959632974703,0.0319873224470902,0.020833333333333332,0.15673194175453697,0.022576729,0.09105504
Ppp6r1,-2.7727962,-0.5562208,0.005557690867827624,0.031699247212593554,0.0625,0.20622623915070654,0.07882887,0.11386606
Spryd3,-2.7729976,-0.37167028,0.005554252930819395,0.031686364384525934,0.04861111111111111,0.19083996843841905,0.08276872,0.105842665
Cstf3,-2.7731266,-0.32401845,0.005552050134543885,0.031680523914885156,0.375,0.6605695430743849,0.6198732,0.7299246
Gprin1,-2.773519,-2.2928662,0.005545358474123449,0.031649061639697766,0.013888888888888888,0.14941539344379887,0.01687272,0.080088206
Anks6,-2.775099,-0.5152313,0.005518489320275441,0.03150909648019573,0.05555555555555555,0.19916074887023885,0.07222978,0.10170072
Arid5b,-2.7751973,-0.25599515,0.005516824854847463,0.03150628774702473,0.3402777777777778,0.5814145326734094,0.5637785,0.64413345
Rcc2,-2.7764106,-0.9944649,0.005496275471034193,0.03140227980154981,0.027777777777777776,0.16559070367979342,0.045955226,0.0895619
Hif1an,-2.778357,-0.8462104,0.005463453296969261,0.031228034479805156,0.027777777777777776,0.1661645506061258,0.047018766,0.0830054
Aacs,-2.781264,-0.94766456,0.0054147670258034636,0.030982706555225524,0.04861111111111111,0.18954881285417116,0.05259759,0.09908757
Exoc7,-2.783567,-0.75267506,0.005376476939460521,0.03079640489518316,0.041666666666666664,0.18248332257370348,0.06348599,0.10475352
Prr5l,-2.7848785,-1.9000117,0.005354779908689761,0.030678664423559463,0.041666666666666664,0.1781077397604189,0.08298475,0.2798464
Abraxas2,-2.7880538,-0.6041359,0.005302572889013026,0.030424969790258383,0.06944444444444445,0.21372211462592353,0.08074589,0.12029587
Arhgef26,-2.7882087,-0.5161012,0.0053000380049230715,0.030416920374259488,0.09722222222222222,0.24675417832293237,0.15622088,0.2165657
B3galt5,-2.7882655,-0.3947842,0.00529910882169355,0.030416920374259488,0.0763888888888889,0.22451760992755182,0.112483114,0.14542004
Etv3,-2.788751,-1.2294816,0.005291174527573711,0.030385522452640652,0.034722222222222224,0.17401908041030056,0.039076332,0.08932972
Cfap47,-2.7889574,-2.8556302,0.005287801488007559,0.030372643433681727,0.013888888888888888,0.14977404777275663,0.012610215,0.08787645
Fam98b,-2.7917457,-0.54161805,0.005242455164246498,0.03014439765959842,0.06944444444444445,0.2160533677641489,0.08952661,0.12780079
Gpr161,-2.7926648,-1.3137087,0.0052275848401135815,0.03006628605764676,0.041666666666666664,0.18101283982497668,0.043835185,0.10561062
Ermp1,-2.7928815,-0.39151803,0.005224081673300287,0.030058045944663537,0.09027777777777778,0.241553690553045,0.119563356,0.15409477
Edem1,-2.7933257,-0.91106045,0.005216915139189154,0.030029672191519405,0.041666666666666664,0.18251918800659925,0.060939975,0.111681715
Car11,-2.7944717,-0.2780449,0.005198456522399573,0.029929832174175386,0.11805555555555555,0.27680941108959184,0.1435163,0.1715369
Gm43696,-2.795071,-0.5302732,0.005188834971244594,0.029880839193600996,0.04861111111111111,0.1919159314252923,0.06917571,0.0984328
Exosc7,-2.7961965,-0.60486054,0.005170796615021265,0.029789730927448837,0.0625,0.20837816512445306,0.07680466,0.11458638
Fsd1,-2.7963617,-1.2061095,0.005168153557688832,0.02978088914756571,0.020833333333333332,0.1588480022953877,0.03695441,0.08328748
Bcas1,-2.7969503,-1.7320375,0.005158747584692834,0.029745825665385504,0.05555555555555555,0.19284843268058247,0.0805453,0.24579687
Hsf1,-2.7990465,-0.42518646,0.005125374642212479,0.029572432174414708,0.0763888888888889,0.22516318771967578,0.09123655,0.12068551
Cep63,-2.8005025,-0.25222072,0.00510230938661642,0.029451998543154286,0.09722222222222222,0.25220572412309017,0.12670758,0.14918825
Fn3k,-2.8006523,-1.4252728,0.005099942755891549,0.02944466305346066,0.020833333333333332,0.15891973316117924,0.031934924,0.08355999
