names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_VLMC (for_DEGs),mean_expr_Rest (for_DEGs)
Slc6a20b,3.195827,4.370896,0.001394306312471693,0.009558597908440023,0.1875,0.040276881141955385,0.33059585,0.018759051
Arglu1,3.195791,0.7021867,0.001394480975105504,0.009558597908440023,0.5625,0.667097051861416,1.0137672,0.7320245
Klhl13,3.1956308,2.236171,0.0013952547236053795,0.009559024585231144,0.2916666666666667,0.1804389928986443,0.48306376,0.12382133
Rpl21,3.1561625,1.5342897,0.0015985978101860177,0.010779002047603086,0.4097222222222222,0.361129043827559,0.80361444,0.35480297
Fam180a,3.1492538,8.425445,0.0016368787856553416,0.011001233859569541,0.1527777777777778,0.0009683666881859264,0.23434207,0.0007678058
Tec,3.149161,3.0479088,0.0016373994792340623,0.011001981497129096,0.1875,0.038591205795853956,0.27189317,0.037084
Ldb2,3.1439874,0.7139426,0.0016666263119957344,0.011162076022763057,0.5763888888888888,0.5550893049279105,1.1513348,0.8408438
A4galt,3.1401613,5.4370456,0.0016885480551767412,0.011297631036503743,0.1597222222222222,0.009289147120005739,0.23900172,0.006212541
Slc6a12,3.1326177,7.8082795,0.001732549227099933,0.011560366956090192,0.1527777777777778,0.0019008679434760777,0.20526928,0.0010160436
Rps21,3.132437,1.1391917,0.0017336161436608336,0.011561947159528272,0.4791666666666667,0.4590416756330249,0.89137566,0.502648
Gm30624,3.1313372,6.01104,0.0017401221298612433,0.011602253506047546,0.1597222222222222,0.010114052076608565,0.31616104,0.0057493225
Fzd2,3.127697,4.137429,0.0017618164917842104,0.011726531863820099,0.16666666666666666,0.0173947349544509,0.24643591,0.01575432
Flt1,3.1219761,3.4151523,0.0017964149969640609,0.011923262683309944,0.1736111111111111,0.02420916720464816,0.3353627,0.036670834
Trim12a,3.1208608,3.718979,0.001803232141804297,0.011963666086489248,0.1736111111111111,0.025428591923104513,0.26219034,0.022509854
Akap13,3.1205976,1.103456,0.0018048452113320456,0.011968457756291231,0.4791666666666667,0.504949429739617,0.92469734,0.5352775
Rps16,3.1159816,1.3390021,0.0018333376099248866,0.012127469615628191,0.4444444444444444,0.41822681299763287,0.8433435,0.42095605
Shroom2,3.1065378,1.9669504,0.0018929210182513669,0.012487794687064627,0.3194444444444444,0.22476866795782224,0.5078282,0.15636507
Aplp2,3.1053915,0.7664239,0.0019002729136745574,0.01253321875072051,0.5694444444444444,0.668208880281185,1.0418992,0.7316527
Slc4a4,3.1006722,0.9069255,0.0019308186054022858,0.012694175661159633,0.5347222222222222,0.5065633742199268,1.150821,0.7665808
Ppara,3.0994847,4.047966,0.0019385758336190025,0.012735827053628997,0.1736111111111111,0.027795710494225665,0.30151713,0.021051897
Serpinf1,3.091115,4.953767,0.001994064101996544,0.013062039556029342,0.1597222222222222,0.011871458288501542,0.24258797,0.008819862
Isyna1,3.0807211,3.921542,0.0020649990457466518,0.013457803628234911,0.18055555555555555,0.037515242808980706,0.28279078,0.021339044
Cdk12,3.073353,0.63673633,0.0021166784063168195,0.013747920903488746,0.5486111111111112,0.6825191880065993,1.0443201,0.7813282
Fau,3.0728936,1.2761868,0.0021199405397174676,0.013765781126681574,0.4444444444444444,0.41406642278172295,0.8261124,0.42547467
Zic5,3.071773,4.872996,0.0021279136141455417,0.013807543784614996,0.1597222222222222,0.012983286708270569,0.25545204,0.00988313
Rpl26,3.0620558,1.4426336,0.00219822472022064,0.01419180639892566,0.3958333333333333,0.3362742988307869,0.6961372,0.31488192
Ahcyl1,3.059221,0.9911584,0.0022191328052858683,0.01429244929962399,0.5069444444444444,0.5959041675633024,0.9153321,0.5615613
Rreb1,3.058488,1.4138788,0.0022245703101809746,0.014324036480844187,0.4097222222222222,0.37328742557922673,0.7653496,0.35872406
mt-Nd2,3.0529788,1.1352984,0.002265820361506738,0.014537891179142228,0.4652777777777778,0.4368409726705401,0.8604648,0.4830836
Fgfr1,3.0426521,1.6312877,0.0023450332212709476,0.014963439243778286,0.3819444444444444,0.337852377878201,0.66317546,0.26523492
Rps27a,3.0398123,1.2373796,0.002367257008866127,0.015084272401609734,0.4375,0.3960978409009397,0.74356127,0.3839034
Smo,3.0203774,2.8681843,0.0025245983316109916,0.015968916471371785,0.20833333333333334,0.07452836955742055,0.33053234,0.05225842
Fhit,3.002972,0.9484844,0.002673571013442024,0.01676519326282081,0.5069444444444444,0.5468402553618822,0.9920702,0.6308723
Crebbp,2.9913182,0.27469248,0.002777757886243938,0.017329545949239522,0.625,0.7687755541209382,1.1962899,1.0673659
Ndfip1,2.9765823,0.41403127,0.002914809470342041,0.018092153030281968,0.6111111111111112,0.7484757191019296,1.1374415,0.9517318
Rpl13,2.9762,1.1259644,0.002918443716205308,0.01810634556786807,0.4722222222222222,0.46241302632522774,0.847708,0.47708172
Col12a1,2.9659095,3.088972,0.0030178918254389784,0.018615875424597188,0.2013888888888889,0.06936374722042896,0.3505434,0.04816249
Pgrmc1,2.9502287,1.1925441,0.0031753889295865244,0.019487448146762856,0.4375,0.41944623771608924,0.6832659,0.35692233
Adcy5,2.949005,1.9487505,0.003187989344690304,0.01955290428939248,0.3680555555555556,0.3307868875977333,0.6677306,0.21996902
Atp1b2,2.9469602,1.8025508,0.003209144922342069,0.01967367649174798,0.2847222222222222,0.1732300408865935,0.42816412,0.1425459
Il31ra,2.9411721,2.4858642,0.0032697278367178275,0.019994899174467007,0.2638888888888889,0.1544006886163116,0.46745476,0.101096444
Abca4,2.936205,3.9463024,0.0033225465546163737,0.020254374840390325,0.18055555555555555,0.04694785166056954,0.28434527,0.021110846
Rnf213,2.9296527,3.2264907,0.003393409717307884,0.020615175017875388,0.18055555555555555,0.04454486765655261,0.27288055,0.03297046
Crispld2,2.9265032,6.279945,0.00342796050845698,0.020792166786058476,0.14583333333333334,0.005272218635678933,0.23341563,0.0033776555
Frmd6,2.9200387,1.4919546,0.00349987968347509,0.021175808848226903,0.4027777777777778,0.3971379384549171,0.686751,0.30084282
St3gal6,2.8967469,1.7997802,0.0037705379512225413,0.022594637544458,0.2847222222222222,0.1752385051287569,0.48938227,0.16663511
Gm49417,2.8858368,3.1795468,0.0039037450137425684,0.023314876310127318,0.20833333333333334,0.0853955957248404,0.3415875,0.0439609
Susd6,2.8837714,0.8710669,0.0039294377145207265,0.02344227162281792,0.5138888888888888,0.5693996126533247,0.89361453,0.58191985
Lhfpl2,2.8752108,2.0873141,0.00403757955494117,0.023986239805719487,0.2708333333333333,0.1644788752600244,0.4632819,0.1298597
Cux1,2.8489552,0.87780905,0.004386305378433975,0.02585783798124636,0.4861111111111111,0.5077469335054874,0.8294251,0.53244936
Adk,2.8476954,0.7154333,0.004403705527981061,0.025937651805535096,0.5347222222222222,0.6413098056093537,1.0410432,0.7494472
Trpm6,2.844014,4.602102,0.004454910144503297,0.026187581619515114,0.1527777777777778,0.0176816584176171,0.23302788,0.010746943
Slc38a9,2.8262985,1.1094247,0.004708935021651912,0.027524273228581007,0.4791666666666667,0.5690768237572628,0.9136746,0.52602446
Aldoa,2.8138652,0.9174393,0.004894973614776263,0.028476329535446477,0.4791666666666667,0.46495947206082777,0.7842518,0.48885608
Plscr2,2.8136897,6.501425,0.00489764735193634,0.028478637599335527,0.1388888888888889,0.00347894699089018,0.20413773,0.002496542
Ppfibp2,2.8123214,1.9420801,0.004918532091215215,0.028562990553480185,0.25,0.13334767950649165,0.4126981,0.12482865
Tmem45a,2.8030844,6.525099,0.0050616440789410504,0.029267565397276957,0.1388888888888889,0.004088659350118356,0.241134,0.002956506
Vim,2.8028262,3.9240057,0.005065697384399965,0.02927840153125985,0.1527777777777778,0.019152141166343877,0.25638473,0.019070549
Nbl1,2.792959,3.2700202,0.005222831056394708,0.030057286460768003,0.18055555555555555,0.05311670611864285,0.27798966,0.032681387
Serpinh1,2.7904289,4.4003186,0.005263824745432159,0.030247855198837062,0.14583333333333334,0.012158381751667743,0.2203372,0.01160543
Uqcr11,2.788627,1.4163792,0.0052931992840467654,0.030390654863747136,0.3611111111111111,0.2913707768452765,0.6219075,0.27999938
Mpp7,2.7871296,2.4392476,0.005317720469398326,0.030498857846901394,0.25,0.14550606125815937,0.41578943,0.09080919
Rpl19,2.7859988,1.2542,0.005336306134257164,0.030592392965114148,0.4305555555555556,0.40689333620256796,0.78726363,0.4067781
Gapdh,2.7849042,1.2044532,0.005354353596479024,0.030678664423559463,0.4027777777777778,0.3492217201061617,0.725078,0.37986836
4930581F22Rik,2.7657535,2.3263896,0.005679145113604435,0.03230284276091261,0.2222222222222222,0.10573129617674486,0.3173655,0.0718277
Il13ra1,2.7602494,3.5742095,0.005775725642759227,0.03276895017334046,0.1597222222222222,0.029553116706118644,0.24330227,0.02286288
Pear1,2.7526953,5.341335,0.0059106856705568415,0.03344865799737392,0.1388888888888889,0.006599239652822609,0.1997115,0.005437608
Adgra2,2.750212,3.2074134,0.005955674263183546,0.03367612951425545,0.19444444444444445,0.07538913994691916,0.29575014,0.036579106
Rell1,2.7497935,2.3210337,0.005963280588783899,0.033712044902298205,0.2569444444444444,0.1585610788322215,0.43323916,0.10302235
mt-Co2,2.7444186,1.2622733,0.0060618181186748036,0.03421870858167898,0.3958333333333333,0.3473208521626856,0.6974367,0.3509888
Tcn2,2.7435513,3.0664995,0.0060778571658339315,0.03430077195779701,0.16666666666666666,0.03762283910766803,0.24478926,0.03257101
Fam193a,2.7416046,0.36496854,0.0061139887734713355,0.034476994405702996,0.5833333333333334,0.7231188580446166,1.0638316,0.90557086
Ptk7,2.731309,2.7307806,0.006308330354036447,0.03539462029921891,0.2361111111111111,0.13316835234201277,0.39167446,0.06973818
Arnt2,2.7267962,0.8038849,0.0063952522913436225,0.035807549295353854,0.5069444444444444,0.5756401979771896,0.8815686,0.593514
Slc30a10,2.7145643,2.896626,0.006636301519423963,0.036943393685895706,0.2013888888888889,0.0842479018721756,0.3142437,0.0483913
Fndc3b,2.7129018,0.89319247,0.00666968854774175,0.03709677732929432,0.4791666666666667,0.5360088946273581,0.7862227,0.4968045
Ttc23,2.7041345,2.7933073,0.00684825846661405,0.03790169000987014,0.19444444444444445,0.07553260167850226,0.2920779,0.047772862
Lmntd1,2.7023685,4.0501103,0.006884740354028005,0.03808006861110179,0.1527777777777778,0.025428591923104513,0.23653981,0.015980884
Peli2,2.6944377,1.5872154,0.007050751063242736,0.03888622353639826,0.3263888888888889,0.25611505630872966,0.5224474,0.2056799
Mpped2,2.6916752,0.86823016,0.007109412391012015,0.03916152335926463,0.5208333333333334,0.597410515744925,1.0201889,0.6788845
Gpx4,2.6774917,1.3028024,0.0074175699091334904,0.040683834141338415,0.3888888888888889,0.34871960404562086,0.6573269,0.31977153
Gm14964,2.671719,3.5759635,0.007546379705099371,0.0413312724574032,0.1597222222222222,0.035148124237859554,0.25936642,0.024526866
Stxbp4,2.670671,1.4681636,0.007569982225819238,0.041426766274493466,0.4027777777777778,0.4185137364607991,0.69647056,0.31031036
Zfp423,2.6705625,2.3199558,0.007572427639395914,0.041431710582481816,0.2708333333333333,0.18739688688042463,0.46414387,0.11180245
Il34,2.665301,2.3486667,0.007691942738502523,0.041948955020004626,0.2916666666666667,0.22028548884585036,0.51241165,0.12345964
Ndufa4,2.6619396,1.1881123,0.007769178632122656,0.04232721610809728,0.4305555555555556,0.40771824115917077,0.8091264,0.4361992
Hnrnph1,2.6610053,0.84520173,0.007790775926084683,0.04241034739851005,0.5138888888888888,0.6160246754178323,0.9107753,0.60283655
Arhgap42,2.6571379,1.9068146,0.007880721135964561,0.042822037800478815,0.3263888888888889,0.2751237357434904,0.5688617,0.1859367
Chd7,2.6561775,1.2355094,0.0079032010126351,0.042926826603902395,0.3819444444444444,0.32379312818305717,0.6625848,0.33584723
Tshz2,2.6496253,0.77665925,0.008058110515087103,0.04368874688062762,0.4722222222222222,0.3962413026325228,0.850497,0.5781015
Cox4i1,2.646708,0.8982809,0.008127951662610166,0.044011297977762105,0.5,0.527580517896851,0.9095553,0.5854425
Csnk1a1,2.6450298,0.26812133,0.008168370799534839,0.0441617954493966,0.6319444444444444,0.7672692059393157,1.1892804,1.0637561
Phlda1,2.6406255,2.8963275,0.008275312500864197,0.04468602228661998,0.2013888888888889,0.08944838964206298,0.34679204,0.054181196
Arhgef12,2.6331182,0.4496755,0.00846049276453208,0.045505051901872165,0.5833333333333334,0.7274585754250054,1.1269329,0.9272391
Fgd6,2.6259668,2.3404942,0.00864032237360473,0.04634966304227572,0.2013888888888889,0.08543146115773617,0.30836204,0.068886995
Hspg2,2.624485,4.762519,0.00867801127728461,0.046514694398690895,0.1388888888888889,0.01377232623197762,0.23464356,0.00969591
Actb,2.6053395,0.67265373,0.00917832869983517,0.048812133783809865,0.5833333333333334,0.6832364966645147,1.1387126,0.8466025
Rpl9,2.6049883,1.2575718,0.009187739490337889,0.048847360527380104,0.3958333333333333,0.3603041388709562,0.7275056,0.36982942
Bmp4,2.604064,3.6449187,0.009212553198908,0.04894055050507275,0.14583333333333334,0.02209310666379743,0.2258312,0.02005181
Ebf2,2.5986218,5.7793274,0.009359879627537804,0.04960551589584632,0.13194444444444445,0.007352413743633886,0.23983473,0.0049227905
Slc1a5,2.597016,5.5508103,0.009403750484462273,0.0498183705673307,0.13194444444444445,0.007388279176529661,0.1989398,0.0046844506
Dcp1a,-2.6190686,0.25222903,0.008817019274668403,0.04717509118087216,0.1875,0.3743633885661,0.28946742,0.2483174
Phrf1,-2.6526818,0.2700857,0.007985508696123977,0.04333208092149278,0.1527777777777778,0.32296822322645435,0.23564686,0.1991456
Rnf25,-2.6709807,0.4086965,0.007562999230733375,0.04139698295575592,0.1597222222222222,0.3391076680295531,0.26776585,0.20806667
Ro60,-2.7168,0.2984633,0.006591642207208122,0.036738731820718164,0.19444444444444445,0.3874184061401621,0.3258838,0.2725103
Pex7,-2.7545645,0.30437484,0.005877029557496082,0.03329449382456667,0.1388888888888889,0.30959041675633026,0.23493512,0.19429536
