names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NP SUB Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Oip5os1,4.783277,0.4070505,1.7246035239719059e-06,3.770553025966242e-05,0.6707317073170732,0.4883149720065017,0.5307124,0.42397377
Fbxl7,4.781811,1.0556871,1.7372257858995165e-06,3.795061533912196e-05,0.5,0.3803503702365902,0.6775879,0.38268325
Faf1,4.779754,0.5070574,1.7550947279900843e-06,3.8309825622334336e-05,0.9552845528455285,0.783095539100596,1.5022495,1.2404041
Mob1b,4.772535,0.53207296,1.8192168112904683e-06,3.964505735553519e-05,0.5650406504065041,0.4114863644572873,0.39889845,0.29191634
Dmxl1,4.771534,0.4760832,1.828280729548708e-06,3.9810294329800475e-05,0.9512195121951219,0.7646378905544519,1.3490894,1.1157175
Ctif,4.771022,0.45170748,1.8329373686179631e-06,3.987937416580135e-05,0.7357723577235772,0.5484197218710493,0.6353637,0.50021404
Eml2,4.7681746,0.53245586,1.8590280426253492e-06,4.0414307043157876e-05,0.6016260162601627,0.440635723315875,0.44845197,0.33019567
Fhad1,4.763234,2.1338542,1.9051444184072638e-06,4.138337148149004e-05,0.23170731707317074,0.05876828607549214,0.13635346,0.032743707
Nap1l5,4.755971,0.4388239,1.9749484235193086e-06,4.2830398821601146e-05,0.524390243902439,0.3542712660285353,0.3727601,0.2876283
Parn,4.753179,0.6928299,2.002426800193174e-06,4.3391296871927884e-05,0.491869918699187,0.33928119920534583,0.34155294,0.22463606
Pak5,4.744478,0.48298433,2.0904430549601318e-06,4.522560779933876e-05,0.9390243902439024,0.7397868882066101,1.4289565,1.1851659
Fam222b,4.7435136,0.41986835,2.100430627164303e-06,4.540512546412294e-05,0.7560975609756098,0.5693696947805671,0.66044223,0.53027135
Washc4,4.7411942,0.54498965,2.1246214599766294e-06,4.585428002375263e-05,0.5813008130081301,0.42828246342784904,0.43456665,0.31703985
Gm13832,4.7392244,1.6414685,2.145377031884288e-06,4.626507291069889e-05,0.2886178861788618,0.1255914755282644,0.19403897,0.06638633
Zfr2,4.739026,0.66540945,2.1474800989944114e-06,4.627328809942248e-05,0.4959349593495935,0.3393173198482933,0.30943573,0.2059228
Rhot1,4.7373104,0.41838127,2.165733239189395e-06,4.6591875209783066e-05,0.6951219512195121,0.5254831135994221,0.55308163,0.43997505
Rbm33,4.7367225,0.42315865,2.172020827045167e-06,4.668808787093416e-05,0.7682926829268293,0.5842513996749142,0.6742248,0.5410623
Mnat1,4.736568,0.4253632,2.1736806076121563e-06,4.668808787093416e-05,0.7804878048780488,0.5938594906989344,0.7217259,0.58100194
Otud7a,4.7353487,0.63568676,2.186788659903973e-06,4.690384538948301e-05,0.959349593495935,0.7679609897056168,1.8250912,1.4699609
Nap1l1,4.735309,0.30650318,2.187216906327585e-06,4.690384538948301e-05,0.7479674796747967,0.5689723677081452,0.6284241,0.5348803
Banp,4.732354,0.43613636,2.2193053367820024e-06,4.752263270279344e-05,0.6666666666666666,0.4813436879176449,0.48092595,0.37600538
Myh10,4.7323265,0.45628,2.2196093800523174e-06,4.752263270279344e-05,0.7235772357723578,0.5517067003792667,0.64643496,0.50822383
Gm30003,4.7311473,2.1146126,2.232546417651502e-06,4.776156229482154e-05,0.24390243902439024,0.07462524832942026,0.1530733,0.037483096
Specc1l,4.7295704,0.45049572,2.2499524847606916e-06,4.80827968946378e-05,0.6910569105691057,0.5173920895791945,0.54506236,0.42549074
Aqr,4.729463,0.55675596,2.2511409934296374e-06,4.80827968946378e-05,0.556910569105691,0.39093371862019144,0.37568894,0.27002618
Gm15270,4.7235227,2.9118354,2.317943574145928e-06,4.9391866643379126e-05,0.21138211382113822,0.04027451688640058,0.14668792,0.020776285
Igsf21,4.7220135,0.6408805,2.335212911950469e-06,4.9681053795810845e-05,0.483739837398374,0.31327433628318585,0.33630535,0.2282337
Gabra1,4.721553,0.41940528,2.340509169247852e-06,4.975433653298242e-05,0.8170731707317073,0.6193606646198302,0.85781294,0.70082617
Mgll,4.7147937,0.42810625,2.4195565950097657e-06,5.13940598481521e-05,0.6504065040650406,0.4735777496839444,0.540972,0.4274886
Klhl24,4.7133045,0.47261095,2.437314411619564e-06,5.17303619590977e-05,0.6300813008130082,0.4751309373306845,0.4912479,0.37648582
Gpatch8,4.710938,0.4922332,2.4657952148866686e-06,5.225230080757475e-05,0.975609756097561,0.8003612064294744,1.5574838,1.2984825
Dcaf5,4.709095,0.4479033,2.488189095504608e-06,5.2685296293308764e-05,0.7398373983739838,0.556691349106014,0.63326067,0.4994897
Spire1,4.70844,0.43355614,2.496199391959926e-06,5.2813289497608825e-05,0.8739837398373984,0.6693516344590934,0.9219422,0.7519565
Ppa2,4.706113,0.8128532,2.524848633942222e-06,5.333544244813483e-05,0.43089430894308944,0.2845584251399675,0.2864362,0.17295015
Asah1,4.7046394,0.4798475,2.5431495187113227e-06,5.367983312472368e-05,0.556910569105691,0.39653241827704533,0.3814809,0.28745958
Chgb,4.7041035,0.2806992,2.5498404126802117e-06,5.377881623918154e-05,0.7032520325203252,0.5410872313527181,0.67896086,0.5877864
Crebrf,4.6992345,0.39662,2.6113821016701914e-06,5.494740569450121e-05,0.7073170731707317,0.5558244536752754,0.6296724,0.51054364
Psmb2,4.6982975,0.4082687,2.623391131483866e-06,5.5148922366691266e-05,0.6585365853658537,0.47751489976521583,0.47071004,0.37360808
Gripap1,4.6981506,0.43231946,2.625278703022143e-06,5.5148922366691266e-05,0.6260162601626016,0.46545060502076935,0.45697287,0.3571792
Mccc2,4.6980076,0.64889115,2.6271165102108233e-06,5.5148922366691266e-05,0.4959349593495935,0.3423514538558786,0.3260908,0.21984777
Slc38a9,4.69576,0.4417595,2.6561737506110796e-06,5.567191004595921e-05,0.7276422764227642,0.5689001264222503,0.66541785,0.52825326
Ube4b,4.693385,0.43109447,2.6872088181374488e-06,5.627848865421142e-05,0.7967479674796748,0.6031063752934802,0.7245474,0.5816684
C2cd5,4.6865625,0.49087238,2.7783178482831132e-06,5.810955419046181e-05,0.8902439024390244,0.6883872132923966,1.0794439,0.86821455
Herpud2,4.686515,0.47470477,2.778964537951002e-06,5.810955419046181e-05,0.5813008130081301,0.41029438324002165,0.39462018,0.2987444
Msra,4.685979,0.66643345,2.786249756969596e-06,5.8216587068252755e-05,0.975609756097561,0.7394979230630305,1.732737,1.3695621
Nr4a3,4.684776,0.9113515,2.802667813583318e-06,5.851412909944348e-05,0.3902439024390244,0.22878815242911324,0.26794568,0.15132494
Arrb1,4.684172,0.5965469,2.8109388603824625e-06,5.864124780937637e-05,0.4715447154471545,0.31027632291854795,0.29440004,0.20407408
Anxa6,4.683298,0.6408409,2.8229516071734806e-06,5.880285211683053e-05,0.491869918699187,0.34220697128408883,0.32657725,0.22129826
1700019D03Rik,4.6832867,1.5033927,2.8231157573094427e-06,5.880285211683053e-05,0.3008130081300813,0.14227921256998374,0.19935292,0.07493595
Tia1,4.679669,0.47308016,2.873388646103979e-06,5.971226057294192e-05,0.9227642276422764,0.7250496658840527,1.1703936,0.95616096
Fancc,4.677667,0.830372,2.9015694371724685e-06,6.020476507862875e-05,0.4268292682926829,0.28076575763048583,0.28877303,0.17250676
Ttc7b,4.6697087,0.47221214,3.0162674857427902e-06,6.253634825764565e-05,0.8943089430894309,0.6741556799711035,1.0224802,0.8255759
Gm5468-1,4.669403,1.0609655,3.020760196539445e-06,6.258120777256352e-05,0.3699186991869919,0.21708506411414122,0.24548125,0.12518832
Rev1,4.668903,0.45697078,3.028125755796664e-06,6.268546922824064e-05,0.7642276422764228,0.5878273433267112,0.7024313,0.5550939
Gm13629,4.663224,0.95315576,3.1129355843760612e-06,6.439151589852561e-05,0.34552845528455284,0.17511287700921077,0.23789722,0.12990594
Fam13a,4.662438,0.5916061,3.124856558638978e-06,6.458838133125334e-05,0.5487804878048781,0.39140328697850824,0.40639353,0.2872266
Nmnat2,4.6610317,0.47295848,3.1462790319258935e-06,6.498118185076769e-05,0.8211382113821138,0.6362651255192342,0.9171544,0.7334655
Sae1,4.659324,0.54451793,3.1724901940851115e-06,6.547220546472116e-05,0.5284552845528455,0.3711396062849919,0.344534,0.24843535
Dcun1d4,4.6587324,0.51331556,3.1816214311993933e-06,6.561025929111872e-05,0.5813008130081301,0.42690987899584615,0.4170049,0.3093238
Ankrd45,4.6581845,0.66224146,3.1901010320115236e-06,6.568430247521045e-05,0.4715447154471545,0.3085425320570706,0.28915986,0.19217129
Nab1,4.6563144,0.7331054,3.219205826905471e-06,6.623281819980858e-05,0.4634146341463415,0.31565829871771717,0.31722265,0.20260198
Fam110b,4.6551943,0.44441476,3.2367533383839096e-06,6.654289380441901e-05,0.7357723577235772,0.5366805129131299,0.6237887,0.49249676
A230077H06Rik,4.65496,1.114445,3.240436213036574e-06,6.656767663936754e-05,0.36585365853658536,0.212353259888026,0.24845268,0.12245257
Kif1a,4.65164,0.39756915,3.293054577151452e-06,6.759692627048091e-05,0.8414634146341463,0.6433808921798808,0.82563305,0.68017215
Tex10,4.6499324,0.5603231,3.3204372083756924e-06,6.810698304508005e-05,0.5853658536585366,0.42734332671121544,0.42247358,0.30492538
Traip,4.6491184,0.86004895,3.3335684585539044e-06,6.832416817798887e-05,0.42276422764227645,0.2693516344590934,0.2799786,0.16382411
Fsd1l,4.648098,0.5374302,3.3501009251341927e-06,6.861067977008824e-05,0.6097560975609756,0.4608994040093914,0.47730073,0.35169318
Taf1b,4.6474543,0.513633,3.360562541263756e-06,6.877251750476552e-05,0.6219512195121951,0.47177171753657215,0.48172078,0.3601068
Trp53bp1,4.6435666,0.48453966,3.4244541549857027e-06,7.002669950111554e-05,0.6910569105691057,0.540509301065559,0.59755194,0.4602081
Vav2,4.638011,1.2589183,3.517780890291999e-06,7.182581498643314e-05,0.26422764227642276,0.09405815423514538,0.14645976,0.06382696
Pkn2,4.6361246,0.41984197,3.550018910799992e-06,7.237405776418496e-05,0.7601626016260162,0.5867076033953404,0.6792548,0.5463166
Nme7,4.6357555,0.38106063,3.5563638492778556e-06,7.244844323737375e-05,0.7642276422764228,0.5914755282644031,0.70620555,0.58113164
Flnb,4.6326656,0.43568966,3.6098706409647893e-06,7.343698230885429e-05,0.8048780487804879,0.595448798988622,0.749813,0.60188186
Bbof1,4.632638,0.6606603,3.6103555500556946e-06,7.343698230885429e-05,0.5203252032520326,0.3795918367346939,0.36423153,0.2452687
Gtf3c2,4.623727,0.42334557,3.7690649389463536e-06,7.644843415637869e-05,0.6178861788617886,0.44244175546324727,0.42265752,0.33091712
Srrm1,4.623687,0.39901027,3.7697869466766567e-06,7.644843415637869e-05,0.7926829268292683,0.6174101499006682,0.74473107,0.609043
Stk25,4.6223288,0.62534136,3.7945595705945656e-06,7.6892771992365e-05,0.4959349593495935,0.34383240021672384,0.33489183,0.2294228
Lmtk3,4.6210303,0.4734429,3.818391556072149e-06,7.731739345264403e-05,0.5772357723577236,0.41090843417012823,0.3772035,0.2851912
Nbeal1,4.6189613,0.3976063,3.8566590630533615e-06,7.803345559054506e-05,0.7926829268292683,0.6088134368791764,0.7704038,0.6318365
Rps6kb2,4.6145535,0.80704373,3.9394183165082484e-06,7.958809786810273e-05,0.44308943089430897,0.29575582445367526,0.2849039,0.17261055
Rab26,4.6128097,1.2376425,3.972616694312921e-06,8.019850531644492e-05,0.3252032520325203,0.16850279934982842,0.18837674,0.08425261
Aifm3,4.6109314,0.70803577,4.008686297254333e-06,8.086591652193988e-05,0.4634146341463415,0.31125158027812894,0.30920544,0.20033272
Smarcad1,4.605221,0.39585248,4.120281775398808e-06,8.29857247495508e-05,0.7560975609756098,0.567816507133827,0.6355072,0.5157538
Desi2,4.605082,0.44056112,4.123034705643853e-06,8.29857247495508e-05,0.7398373983739838,0.5789416651616399,0.67671067,0.5381425
Snap91,4.6036644,0.4980958,4.1512154637443675e-06,8.349038885539758e-05,0.926829268292683,0.7205707061585697,1.245444,1.0123365
Pacs1,4.602862,0.4543047,4.167242549650305e-06,8.37500428639519e-05,0.8292682926829268,0.6186382517608814,0.8314514,0.6659692
Map3k13,4.5994267,0.559765,4.236546485023153e-06,8.507922574930651e-05,0.573170731707317,0.4114141231713925,0.40779954,0.29385164
Taf3,4.593371,0.48975912,4.361428133026136e-06,8.734268800845205e-05,0.5894308943089431,0.4366263319487087,0.43992013,0.33183187
Dzip1,4.5933313,0.6015615,4.362258552562064e-06,8.734268800845205e-05,0.5487804878048781,0.3991331045692613,0.41743657,0.29373318
Kif3b,4.591401,0.53533876,4.4028000346052655e-06,8.808878401328629e-05,0.5365853658536586,0.37894166516163985,0.3539493,0.25698814
Kif21a,4.5902934,0.4657899,4.426236691023606e-06,8.849180051175915e-05,0.9349593495934959,0.7465053277948347,1.2696028,1.0484529
Srebf2,4.588121,0.4689891,4.4725333289444e-06,8.93509074711792e-05,0.5894308943089431,0.4337005598699657,0.43939123,0.3354945
Rgs17,4.587585,0.43191928,4.484030549084025e-06,8.951404223914394e-05,0.7439024390243902,0.539534043705978,0.67847013,0.5421351
Usp40,4.585214,0.46434268,4.53521415259221e-06,9.046860005950458e-05,0.6463414634146342,0.49044608994040095,0.50363487,0.3883506
Ccser2,4.584368,0.39182183,4.553610742908246e-06,9.076819040203603e-05,0.7276422764227642,0.5519956655228463,0.6102983,0.49528715
4833420G17Rik,4.58407,0.5494487,4.560105416631501e-06,9.083026875084391e-05,0.5447154471544715,0.38623803503702364,0.36308125,0.26167813
E130307A14Rik,4.5818067,0.47641212,4.609755748550951e-06,9.16832990107802e-05,0.9146341463414634,0.6761423153332129,0.9895231,0.7951035
4930419G24Rik,4.5800714,0.85853827,4.648171274093401e-06,9.237896607610185e-05,0.3983739837398374,0.2402022756005057,0.26153392,0.15259945
Synj2bp,4.5799046,0.46308142,4.651879494540189e-06,9.238433260775675e-05,0.6747967479674797,0.5316236229004876,0.58198816,0.45285788
Pabpc4,4.5784473,0.6308724,4.684403068560295e-06,9.296152913752963e-05,0.483739837398374,0.3331406899042803,0.3172242,0.2159811
Pinx1,4.576561,0.8864542,4.726821106981646e-06,9.373408350154748e-05,0.3902439024390244,0.23789055445186924,0.23406635,0.13336033
Sv2a,4.5754848,0.31566304,4.7511862869355936e-06,9.41477695648668e-05,0.8089430894308943,0.6238396243453134,0.7626148,0.6518468
Syt9,4.5748453,1.2832518,4.765718456968811e-06,9.436614218036252e-05,0.3130081300813008,0.15405454217085063,0.20887978,0.09115932
Nrip3,4.5744085,0.5276235,4.7756717391482654e-06,9.445668747466326e-05,0.508130081300813,0.32815604117753294,0.35437402,0.25852692
Pde1a,4.5742774,0.66816086,4.778661604317816e-06,9.445668747466326e-05,0.959349593495935,0.7614592739750767,2.0145364,1.6270344
Hook3,4.574182,0.40306494,4.780837177727653e-06,9.445668747466326e-05,0.8699186991869918,0.6764674011197399,0.91310245,0.75535095
Spred2,4.568837,0.4458259,4.904380764181258e-06,9.682638584390184e-05,0.8495934959349594,0.6505327794834748,0.944395,0.7671244
Ptpn4,4.5680227,0.44482613,4.923463084420142e-06,9.713175703257651e-05,0.9065040650406504,0.7060140870507495,1.0732381,0.88133776
P2rx4,4.5665894,1.0054936,4.957239573428955e-06,9.772635901543363e-05,0.34959349593495936,0.19349828426946,0.22588126,0.11887737
Gm16638,4.5603547,1.3781066,5.10673306010575e-06,0.00010045235528919583,0.2926829268292683,0.13368249954849196,0.17349304,0.0703529
Camkmt,4.5593143,0.47673488,5.132097005531679e-06,0.00010087742980148954,0.7926829268292683,0.6250677262055264,0.8870105,0.70609385
Tbc1d9,4.5581226,0.488174,5.161287836396948e-06,0.00010137704982747514,0.5528455284552846,0.38450424417554635,0.3747964,0.28078222
Trpc7,4.5562406,2.131046,5.2077336399478086e-06,0.00010216509618083246,0.25203252032520324,0.09308289687556438,0.21052974,0.05211427
Esyt2,4.5561886,0.48340014,5.209013091467825e-06,0.00010216509618083246,0.8902439024390244,0.713852266570345,1.1944188,0.9731806
Ankrd27,4.5527773,0.68411654,5.294225572423932e-06,0.00010376064269221813,0.491869918699187,0.34852808379989164,0.33715826,0.22278577
Ndufaf2,4.5500693,0.5585682,5.362828568540342e-06,0.00010502857407921209,0.516260162601626,0.3728733971464692,0.37316966,0.26782754
Clasp1,4.549708,0.42499402,5.372046445693067e-06,0.00010513247486946302,0.8333333333333334,0.6676900848835109,0.9199235,0.75332135
Srpk1,4.549005,0.5116792,5.390019188476551e-06,0.00010540743493039659,0.5609756097560976,0.3962073324905183,0.36830488,0.2717992
Gm20642,4.547472,1.0216142,5.4294138583214305e-06,0.00010610061845316133,0.3821138211382114,0.23185840707964603,0.2507347,0.13134906
Sugp1,4.54001,0.53785205,5.625151807800387e-06,0.00010976603418707073,0.5487804878048781,0.3949792306303052,0.362133,0.26281312
Jakmip1,4.538338,0.5602448,5.669925086832258e-06,0.00011047925096677503,0.5609756097560976,0.403901029438324,0.39126325,0.28122252
Rab11fip3,4.5371428,0.4069475,5.702145304813792e-06,0.00011102655386981636,0.7967479674796748,0.6076936969478056,0.7430051,0.6050425
Ubac2,4.5352645,0.40530962,5.753131433680854e-06,0.00011193819089283459,0.7154471544715447,0.5348744807657576,0.5807301,0.46656242
Samd4,4.53063,0.49949452,5.880799124672824e-06,0.00011433941568737973,0.516260162601626,0.3477695502979953,0.41999066,0.31422734
Pias2,4.5294824,0.40792474,5.912831592984085e-06,0.00011487909248263366,0.8699186991869918,0.7007043525374752,1.0190722,0.8478114
Csgalnact2,4.528696,0.833888,5.934874035854771e-06,0.00011522403565275846,0.4105691056910569,0.26266931551381617,0.2541039,0.1504049
Dpy19l4,4.5252333,0.46290797,6.032889142195936e-06,0.00011704240523523812,0.5609756097560976,0.40700740473180425,0.39618388,0.30210832
Psd2,4.523244,1.300247,6.089901584578454e-06,0.00011797812226216514,0.2764227642276423,0.11179338992234061,0.16417125,0.069943
Dync1h1,4.52131,0.3665027,6.145814809697963e-06,0.00011888988044390517,0.8292682926829268,0.6459815784720968,0.8168991,0.68311024
Sgsm3,4.520865,0.57803357,6.1587430070006275e-06,0.0001190542623007963,0.483739837398374,0.3293480223947986,0.29487258,0.20680082
Pdgfc,4.5198364,0.5863083,6.1887392115045705e-06,0.00011941902192401241,0.532520325203252,0.3622178074769731,0.43288338,0.30806866
Mbd5,4.519765,0.52582103,6.190829077155214e-06,0.00011941902192401241,0.9878048780487805,0.8441394256817771,2.0114725,1.7041712
Mapre3,4.519761,0.39159256,6.1909452006010156e-06,0.00011941902192401241,0.6341463414634146,0.46899042802961893,0.449978,0.35990277
Papola,4.5170927,0.43255165,6.269453277909934e-06,0.00012084663527793395,0.9024390243902439,0.7277587141051111,1.1236241,0.9314577
N4bp2l2,4.5168543,0.41910997,6.276509065990338e-06,0.00012089591297717592,0.8658536585365854,0.6850641141412317,0.9442784,0.77698094
Zfp365,4.5107384,0.56107724,6.460229770809788e-06,0.00012427514377514996,0.516260162601626,0.3668773704171934,0.36585706,0.2619149
Kidins220,4.510707,0.43601003,6.461197463858746e-06,0.00012427514377514996,0.9512195121951219,0.7812172656673289,1.3632085,1.1474199
Tpm3,4.5102262,0.32688946,6.4758507438170665e-06,0.00012446788947522501,0.6626016260162602,0.4854614412136536,0.4741195,0.39448
Gm1976,4.5090985,0.4370075,6.510368558650353e-06,0.0001250418893287598,0.7520325203252033,0.5700198663536211,0.70042175,0.5593018
Pcbd2,4.506847,0.9113999,6.5798099012778475e-06,0.00012619521202522182,0.3780487804878049,0.2268737583528987,0.2374309,0.13320182
Ccar1,4.5060644,0.3654227,6.6041022308880275e-06,0.0001265707752809995,0.7682926829268293,0.607151887303594,0.70802766,0.58751804
Scaf4,4.5022044,0.42560366,6.725222219526437e-06,0.00012880022882300453,0.7032520325203252,0.5311179338992235,0.56196934,0.44562545
Mef2a,4.50085,0.3319441,6.768215210934322e-06,0.000129531298232055,0.926829268292683,0.7484197218710493,1.1876394,1.0334848
Atxn7l1,4.500104,0.42739293,6.79203039408608e-06,0.0001298945599210626,0.8089430894308943,0.6181686834025646,0.7889773,0.6382564
Acot7,4.4986067,0.40722018,6.840029201764406e-06,0.0001307194769924677,0.6219512195121951,0.4594545782914936,0.45894417,0.36407033
Kctd1,4.49815,0.5251009,6.854735214984983e-06,0.00013090741665006857,0.6585365853658537,0.5086508939859129,0.62872505,0.47511536
Atosa,4.49593,0.41784617,6.92665107532009e-06,0.00013218687101835996,0.7113821138211383,0.547011016796099,0.6196896,0.4962272
Rubcn,4.493599,0.56661725,7.002945735018771e-06,0.00013354801412345944,0.556910569105691,0.41997471554993676,0.4197395,0.30170363
Fcho2,4.4893537,0.4019607,7.143957184469524e-06,0.00013614051740900435,0.8252032520325203,0.6512551923424237,0.853392,0.70304894
Specc1,4.4864507,0.42815942,7.2419421836586624e-06,0.000137817448345124,0.8617886178861789,0.681596532418277,1.0409614,0.85930234
2700054A10Rik,4.486443,0.7176576,7.242212023197437e-06,0.000137817448345124,0.4715447154471545,0.3220155318764674,0.33891806,0.21939147
Qrich1,4.4830155,0.40142298,7.359549385790981e-06,0.00013995123283524674,0.8170731707317073,0.6285714285714286,0.7869467,0.64501643
Zfyve16,4.476209,0.5760237,7.5980056141973055e-06,0.00014428156244062303,0.524390243902439,0.3846487267473361,0.36773548,0.26093906
Dhx32,4.4756293,0.6477949,7.618655463648358e-06,0.00014455008001042926,0.4634146341463415,0.3158389019324544,0.2857023,0.19150384
Wdr1,4.47551,0.6093522,7.622905224219512e-06,0.00014455008001042926,0.4268292682926829,0.2732887845403648,0.25480437,0.17414625
Cab39l,4.473866,0.5224245,7.681783880507276e-06,0.00014556384546490162,0.524390243902439,0.3715369333574138,0.35969394,0.26342446
Chm,4.472349,0.40833142,7.736497031444082e-06,0.00014649730460528716,0.7967479674796748,0.6130395521040275,0.75594944,0.6158198
Plekha1,4.468672,0.3205825,7.870676815526322e-06,0.0001489331591783044,0.8252032520325203,0.6131479140328698,0.74624604,0.635561
Dnajc15,4.4679294,0.7046984,7.898042283172855e-06,0.00014934581009771612,0.43089430894308944,0.29004876286797904,0.28280327,0.18277317
Nfyc,4.463978,0.40197507,8.045186346465926e-06,0.00015191437605730106,0.6788617886178862,0.5184757088676178,0.5491975,0.44076127
Mecr,4.4628024,0.6156518,8.089463213084497e-06,0.00015253605370917924,0.5,0.3522485100234784,0.32053953,0.2204292
6820431F20Rik,4.461484,0.43577012,8.139402249478605e-06,0.000153370083059951,0.8577235772357723,0.6767563662633195,0.93350095,0.7612889
Gprasp1,4.4604316,0.42097783,8.179474579080345e-06,0.00015401715622977497,0.9390243902439024,0.7512732526638974,1.2069083,1.0116472
Nr4a1,4.4582076,1.0524218,8.26477694989402e-06,0.0001555143954087201,0.35772357723577236,0.20729636987538377,0.2250275,0.114824094
Gsk3b,4.452958,0.40517855,8.469537492859367e-06,0.00015925575397699872,0.9105691056910569,0.7588585876828607,1.1950816,1.007855
Unc79,4.4527435,0.65099007,8.478003612869961e-06,0.0001593034664879831,0.9715447154471545,0.7385587863463969,1.6642131,1.315512
Gm47902,4.452108,6.9926376,8.503135925303697e-06,0.000159664054726003,0.16666666666666666,0.002275600505689001,0.09190929,0.0007556348
Dop1a,4.4493995,0.42046463,8.611063253081893e-06,0.0001615777022418369,0.7804878048780488,0.6047318042261153,0.7311304,0.5905824
Cped1,4.4485064,1.1144899,8.646956085077304e-06,0.00016213796929939088,0.25203252032520324,0.08885678165071338,0.1491261,0.07164614
Gmpr,4.4477477,0.78955257,8.677537271000264e-06,0.00016259792640988641,0.3943089430894309,0.2504605381975799,0.24262342,0.14743316
Ubr4,4.446421,0.4263284,8.731262881873752e-06,0.0001633767643704371,0.5975609756097561,0.4453314068990428,0.42273617,0.33039862
Gnal,4.442438,0.47875154,8.894517806813276e-06,0.00016618578437198203,0.5772357723577236,0.4051291312985371,0.4310733,0.32694137
Sec24b,4.4424305,0.4144896,8.89484623531511e-06,0.00016618578437198203,0.7804878048780488,0.5891999277587141,0.6848249,0.55264896
Cntn3,4.442307,0.553271,8.899938359184301e-06,0.00016618578437198203,0.8211382113821138,0.6623442297272891,1.3662407,1.0953788
Zkscan2,4.4384513,0.6734258,9.060854319659837e-06,0.000168955694357571,0.47560975609756095,0.33668051291312984,0.31516185,0.20888047
Cibar1,4.4345236,0.54100996,9.227609012772002e-06,0.00017194580733230494,0.532520325203252,0.392848112696406,0.37040532,0.2685963
Hibch,4.4277925,0.7852324,9.520242221584779e-06,0.00017722473342900115,0.3861788617886179,0.23084702907711757,0.22811085,0.13861041
Mib1,4.4277053,0.41048107,9.524098067416362e-06,0.00017722473342900115,0.8617886178861789,0.6816687737041719,0.9506756,0.785888
Eif4e3,4.4275503,0.616061,9.530937097262544e-06,0.0001772292593795464,0.4796747967479675,0.32970922882427306,0.29382682,0.20117968
Kcnh3,4.426732,0.8935938,9.567139109275152e-06,0.00017777941069586675,0.3780487804878049,0.22727108542532057,0.22308964,0.1262201
Tasp1,4.4255133,0.43755776,9.621334502703912e-06,0.0001786629288788211,0.8170731707317073,0.6304858226476431,0.83260226,0.67262644
Kcna4,4.424822,0.61907107,9.65218119360225e-06,0.00017911195350282628,0.4796747967479675,0.3253386310276323,0.30583957,0.20939939
Snap25,4.419477,0.5491994,9.894012269160618e-06,0.00018347281550886528,0.9959349593495935,0.8521582084161098,2.1790373,1.8494458
Tmem260,4.415895,0.42969614,1.0059298391861048e-05,0.00018640920537193542,0.6138211382113821,0.46447534766118836,0.4676305,0.36647138
Ndufs4,4.4126744,0.33693355,1.0210158027743247e-05,0.00018907439435248867,0.7560975609756098,0.5774607188007946,0.6349956,0.531963
Nudcd3,4.410391,0.34990156,1.0318424151146865e-05,0.0001909476976179864,0.7439024390243902,0.5734874480765758,0.6294553,0.52342796
Lcor,4.4096165,0.44169167,1.0355388796148291e-05,0.0001914998602563693,0.9105691056910569,0.724905183312263,1.1194886,0.9239203
Atxn7,4.4056573,0.39785862,1.0546367057219311e-05,0.00019489744348520144,0.7032520325203252,0.54303774607188,0.59354126,0.47937888
Stox2,4.403926,0.43880466,1.0630936970723031e-05,0.00019632527587857586,0.9390243902439024,0.7462163626512552,1.2760425,1.0664972
Afg1l,4.4019995,0.5011749,1.0725772039141536e-05,0.00019794058701355294,0.556910569105691,0.4109806754560231,0.4072645,0.30392992
Pde4a,4.4001136,0.4163625,1.081943436369981e-05,0.0001995320530903321,0.7113821138211383,0.5370055986996568,0.62095433,0.49770132
Ptchd4,4.398668,0.55432653,1.089173727107264e-05,0.00020072769579816314,0.6382113821138211,0.46801517067003795,0.78194237,0.5919119
Shisa4,4.397254,0.6039453,1.0962897180704745e-05,0.00020190064924299967,0.44308943089430897,0.2886400577930287,0.30478856,0.21062855
Ppp4r1l-ps,4.3937,0.70682347,1.1143762386205358e-05,0.0002050910241899575,0.4146341463414634,0.26350009030160737,0.25769988,0.16559401
Cep78,4.3893514,0.7025981,1.1368920498595306e-05,0.00020906693525700915,0.44308943089430897,0.29806754560231175,0.27134058,0.1752483
Gm12394,4.3892283,1.3875464,1.1375357623585687e-05,0.00020906693525700915,0.3130081300813008,0.16763590391908975,0.20452787,0.08318418
Ralgps1,4.3852453,0.43750516,1.1585517213321601e-05,0.000212783901245353,0.8943089430894309,0.6906628137980856,1.021578,0.83836263
Abcb7,4.3788238,0.45058346,1.1932152589840147e-05,0.00021900064213729834,0.5284552845528455,0.3682499548491963,0.35299447,0.2698485
Mfn1,4.378101,0.37297004,1.197178185956509e-05,0.0002195780058474498,0.6910569105691057,0.4995484919631569,0.51307046,0.41718793
Preb,4.3769455,0.64362854,1.2035406251524423e-05,0.00022059438334137875,0.45528455284552843,0.30189633375474084,0.27487928,0.18441105
Scml4,4.375909,1.3065603,1.2092745836790955e-05,0.0002213433791788644,0.3130081300813008,0.16489073505508398,0.21534556,0.092711784
