names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Unknown (for_DEGs),mean_expr_Rest (for_DEGs)
Jtb,-9.9495325,0.30575678,2.5337147217095545e-23,7.903519221306678e-23,0.044612575006522305,0.15062208076716405,0.09720614,0.07935695
Tmbim4,-9.962948,0.37823403,2.213985159396995e-23,6.912593682662939e-23,0.05296112705452648,0.16074897697681148,0.11567156,0.090157494
Rhob,-9.962953,0.7984051,2.213889430835094e-23,6.912593682662939e-23,0.12366292721106183,0.25205637994461205,0.27059036,0.16438627
Cript,-9.971642,0.5542701,2.0284746443622215e-23,6.337067049646889e-23,0.05922254109052961,0.16864382259331212,0.1312003,0.091186926
Tspan3,-9.99403,0.9911135,1.6186448065218197e-23,5.062032815554155e-23,0.28489433863814245,0.523829206795354,0.6812702,0.39958692
C1d,-10.007413,0.55876404,1.414012347825117e-23,4.4236246112540335e-23,0.05896164883902948,0.16864382259331212,0.13135529,0.09102539
Agpat1,-10.007733,0.43430263,1.4094447587133602e-23,4.409848703612946e-23,0.048004174276024,0.1554168561154053,0.10107294,0.075765654
Cyb561,-10.143642,0.25477254,3.5366064637236376e-24,1.1123564986568435e-23,0.03365510044351683,0.14008184185508205,0.079166606,0.066768795
Ube2v1,-10.179759,0.9887043,2.4416534651436714e-24,7.691351536742139e-24,0.10331333159405166,0.22787583185218865,0.2316018,0.12339674
Cdipt,-10.192051,0.93975353,2.1517595761610693e-24,6.782144259407383e-24,0.1054004696060527,0.23081056503947422,0.24203391,0.13344403
Nolc1,-10.233619,0.40319097,1.4018117204125813e-24,4.423567930415274e-24,0.04826506652752413,0.15814491795147356,0.105450384,0.08074629
Polr2m,-10.313077,0.5895293,6.150031030483947e-25,1.9461940147109135e-24,0.06757109313853378,0.18244946885462737,0.14639707,0.09963869
Atxn7l3,-10.386705,0.53334415,2.8503013216762653e-25,9.040084574296653e-25,0.05843986433602922,0.1722812383747365,0.12452768,0.08767142
Chga,-10.396871,1.0400462,2.562089395529316e-25,8.1288631547848295e-25,0.11009653013305505,0.23969743314181788,0.25684196,0.1331418
Anp32b,-10.44299,0.6885374,1.5776060735781314e-25,5.017194365847366e-25,0.08296373597704149,0.20328194105733063,0.18178843,0.11662664
Vma21,-10.4688835,0.45820487,1.2005076664607237e-25,3.819732504179946e-25,0.05843986433602922,0.17285991815814492,0.12491727,0.09244178
Grina,-10.487897,1.0014434,9.818986083629479e-26,3.1266400416572715e-25,0.2689799112966345,0.501302029512669,0.6536287,0.37897846
Ppp3r1,-10.51408,0.680187,7.440311667495644e-26,2.372388447912756e-25,0.33629011218366817,0.640929194395073,0.8296995,0.5915074
M6pr,-10.545303,0.5826076,5.34004867116643e-26,1.7049323644753086e-25,0.06731020088703366,0.18488819079899144,0.14789446,0.10114206
Kcnj4,-10.547311,0.43621302,5.227172415450934e-26,1.6690923684274105e-25,0.04956952778502478,0.16310503038068863,0.11124936,0.083393246
Arpc4,-10.553925,0.79494417,4.871850402190774e-26,1.5558191146525565e-25,0.09653013305504826,0.22233703963956516,0.20782371,0.124990866
Polr1d,-10.573612,0.7423658,3.9498352255034735e-26,1.26302597297725e-25,0.078006783198539,0.19856983424957633,0.17656493,0.10924395
Ppp5c,-10.574701,0.3123948,3.9041999603257374e-26,1.2485819201851055e-25,0.04487346725802244,0.15769024097879553,0.0951691,0.07733636
Mrps26,-10.589567,0.527128,3.3312777994611716e-26,1.0659930269324959e-25,0.057918079833028956,0.17376927210350102,0.1325227,0.0937945
Rab24,-10.590693,0.48004243,3.2914476604053184e-26,1.0533730185218068e-25,0.05296112705452648,0.1677758029181995,0.11821593,0.08614898
Rprml,-10.5965185,1.0065453,3.092797929742215e-26,9.899163832301764e-26,0.11296634489955648,0.2459802422188236,0.26458743,0.14042397
Lamtor1,-10.596757,0.4446921,3.0849227176147796e-26,9.875133836348479e-26,0.061309679102530656,0.1777786963171165,0.12979123,0.09697098
Hyou1,-10.599259,0.43057927,3.003492737603633e-26,9.616759992779983e-26,0.05165666579702583,0.1659570950274873,0.111512415,0.083907105
Sqle,-10.613463,0.4765214,2.580034124689899e-26,8.264844650741247e-26,0.060266110096530136,0.1767866738312735,0.13403143,0.0981094
Scp2,-10.638256,0.2702714,1.9779648150429278e-26,6.341476504021414e-26,0.04148186798852074,0.15421816227834498,0.09175976,0.076668315
Maged1,-10.648334,1.05953,1.775137367019267e-26,5.696636934409137e-26,0.23636837985911818,0.44178068036208823,0.56589997,0.311252
Strap,-10.662836,0.6224809,1.5189399292831368e-26,4.8785460076306335e-26,0.06496217062353248,0.1831108171785227,0.14162931,0.09424522
Emc10,-10.663789,1.0549067,1.5034507112150903e-26,4.8299522489657435e-26,0.1826245760500913,0.34989459761087915,0.41969103,0.22394994
Nr2f2,-10.675969,0.25880155,1.3187427507037082e-26,4.238083687526449e-26,0.05922254109052961,0.17583598561567396,0.12513162,0.105627485
Eid1,-10.695211,1.0130374,1.0717518585010327e-26,3.446382532063517e-26,0.24132533263762065,0.4512462282478403,0.56841916,0.32157204
Rpn1,-10.699178,0.896865,1.0268525474030767e-26,3.30239712133102e-26,0.12027132794156013,0.2566031496713925,0.27120546,0.15470685
Arf5,-10.709343,1.0878223,9.201292950796083e-27,2.960233974950799e-26,0.1729715627445865,0.33588227999834663,0.40800664,0.2127146
Pnrc1,-10.722148,0.4644024,8.012061206914705e-27,2.57887020399854e-26,0.06470127837203235,0.18335882279998347,0.14521392,0.107303664
Sec11c,-10.743833,0.97060853,6.335855615036387e-27,2.0415450338892878e-26,0.14792590660057398,0.29649072045633035,0.34042126,0.18809083
Eef1a2,-10.745748,1.1791861,6.205689974792518e-27,2.00032257224898e-26,0.18445082181059222,0.35576406398545035,0.4481981,0.22291996
Car2,-10.75525,0.33583316,5.598216873086908e-27,1.8049446529859038e-26,0.12314114270806158,0.2569751581035837,0.2744097,0.22328746
Ndufb3,-10.773649,1.1092253,4.584600621771064e-27,1.4790277188976887e-26,0.1612314114270806,0.3181085437936593,0.38825864,0.19877693
Pnma8c,-10.817492,0.57532656,2.8445553305272e-27,9.18999660109004e-27,0.062092355857031045,0.18145744636878436,0.13805363,0.09472141
Egr3,-10.842911,0.25919175,2.155036827317459e-27,6.968211738871255e-27,0.04669971301852335,0.1626503534080106,0.10038829,0.08455703
Eno1,-10.849504,1.0650014,2.005103465298727e-27,6.48575058535895e-27,0.13227237151056614,0.2758649196048444,0.3112617,0.16086808
Rwdd1,-10.877701,0.83720464,1.4722916280535436e-27,4.769770441982001e-27,0.0866162274980433,0.2131608316455173,0.19650893,0.1147051
Psma4,-10.878204,0.9858605,1.4641942652878287e-27,4.744109478871815e-27,0.11218366814505609,0.24767494729880543,0.26066196,0.14007552
Uqcrc1,-10.917136,1.0168147,9.545824672687127e-28,3.098904300532839e-27,0.12992434124706495,0.27317819203901955,0.2971919,0.15788539
2210016L21Rik,-10.917174,1.023212,9.541874377096047e-28,3.0979961879237648e-27,0.11922775893555962,0.25817385194064396,0.2745341,0.14447904
Vdac1,-10.917226,1.0969788,9.53645946523741e-28,3.0966122759024674e-27,0.24236890164362118,0.45732236597362874,0.5808494,0.31348002
Cct8,-10.958883,1.0827128,6.0237933225954495e-28,1.959793274950233e-27,0.1406209235585703,0.2893812259744554,0.32758427,0.16805956
Tmem223,-10.964506,0.4746506,5.660902273542824e-28,1.8419525804080367e-27,0.05713540307852857,0.17682800810151697,0.1337556,0.09802487
Stub1,-10.992369,0.99171275,4.158663772475252e-28,1.3551212171526804e-27,0.13148969475606576,0.27619559376679204,0.30160806,0.16299388
Fkbp1a,-10.99678,0.91802055,3.9602114940849113e-28,1.2910808401609024e-27,0.29846073571614923,0.5690902327119415,0.7402444,0.45760113
Nsmce3,-11.011897,0.45410466,3.3487867707230564e-28,1.0922784720724511e-27,0.05374380380902687,0.17290125242838839,0.11933694,0.08848912
Erh,-11.01702,0.5494207,3.163583210592941e-28,1.0324970347216364e-27,0.060266110096530136,0.18129210928781053,0.13705762,0.09564831
Asns,-11.021806,0.5377975,2.9998036623196086e-28,9.792822792677424e-28,0.05191755804852596,0.1708758731864589,0.11616007,0.08143812
H3f3a,-11.030542,0.9862326,2.7221795011923713e-28,8.889762177569155e-28,0.2149752152361075,0.4077212416814781,0.5132578,0.29160815
Fkbp3,-11.08437,1.1173667,1.4939832296088969e-28,4.888969599268184e-28,0.2063657709366032,0.39515562352746664,0.48702487,0.25403845
Ik,-11.111609,0.80089706,1.1015543712991487e-28,3.6082855000375625e-28,0.09626924080354814,0.2283305088248667,0.21903238,0.1315144
Kctd13,-11.159184,0.46280843,6.458123402860238e-29,2.1193182197710625e-28,0.07487607618053743,0.20055387922126236,0.16426553,0.121805616
Mrps25,-11.172944,0.26094076,5.531644092761847e-29,1.8163910151840503e-28,0.04852595877902426,0.16810647708014714,0.10504061,0.088405006
Ier3ip1,-11.174363,0.92409766,5.443932771026278e-29,1.7880268128282126e-28,0.11035742238455518,0.24866696978464845,0.2521949,0.14077969
Scn1b,-11.187267,1.1175723,4.7071556615145146e-29,1.5467931102469731e-28,0.20010435690060005,0.3859380812631753,0.4775624,0.2485125
Clptm1l,-11.202691,0.5514442,3.955306418341137e-29,1.300686372057598e-28,0.06261414036003131,0.18616955317653866,0.14043728,0.09792548
Nars,-11.239737,1.0622913,2.601586571571623e-29,8.566744016927635e-29,0.17088442473258544,0.3388583474558757,0.39659354,0.20952441
Fndc5,-11.24916,0.46380624,2.3380923806643772e-29,7.702861975043136e-29,0.05635272632402818,0.17885338734344644,0.12310419,0.090741344
Mocs2,-11.30989,0.47520235,1.172364230639418e-29,3.8704296445854725e-29,0.05948343334202974,0.18319348571900962,0.1301101,0.095272526
Ptn,-11.385709,0.30749902,4.926589809350281e-30,1.6320733346966103e-29,0.3462040177406731,0.6407638573140991,0.89066124,0.770546
Pak1ip1,-11.392831,0.40240943,4.539949271006118e-30,1.5049153332338315e-29,0.057918079833028956,0.1821187946926797,0.12714222,0.0976508
Naa12,-11.402567,0.41328445,4.059687122834368e-30,1.3458827019193025e-29,0.05896164883902948,0.18340015707022692,0.12714106,0.09695108
Atp6v1g2,-11.413306,1.0844651,3.588243611529676e-30,1.1903222943432395e-29,0.18027654578659014,0.35642541230934566,0.42508575,0.22298363
Pdcd6,-11.487838,0.31549594,1.5186607633926711e-30,5.051549234013503e-30,0.047743282024523874,0.1707518703757285,0.10681388,0.086714
Slc7a4,-11.541549,0.47385576,8.14452401607205e-31,2.7141679314381248e-30,0.05426558831202713,0.17947340139709833,0.123697765,0.09058104
Eif1ax,-11.579221,0.7149448,5.252112944505711e-31,1.753532241785145e-30,0.09105139577354553,0.22647046666391105,0.20270303,0.1283043
Mrps17,-11.582626,0.43553337,5.047527207243289e-31,1.68564573774083e-30,0.05557004956952778,0.18112677220683668,0.122676015,0.09213041
Git1,-11.590448,0.2853165,4.607148594664123e-31,1.5391530863934474e-30,0.05191755804852596,0.17682800810151697,0.10931937,0.09056268
Tesc,-11.592262,0.76997197,4.510614425538429e-31,1.5070903956008155e-30,0.07722410644403861,0.20911007316165833,0.17853846,0.1085213
Tceal3,-11.61948,0.9787641,3.2812651967534113e-31,1.097430866775755e-30,0.13331594051656664,0.28673583267887404,0.3122315,0.17054643
Hmgb1,-11.637777,0.91904116,2.648285955858405e-31,8.862802794110766e-31,0.26689277328463346,0.511842268424751,0.6473993,0.39309722
Selenos,-11.637813,0.7408828,2.647185514880426e-31,8.860223565624943e-31,0.1207931124445604,0.2669780515025007,0.26768368,0.1686117
Got1,-11.651633,1.1299984,2.251028689019443e-31,7.538968076025482e-31,0.18184189929559091,0.36188153598148226,0.42986935,0.21944901
Smc1a,-11.695985,0.840314,1.3362818469649202e-31,4.482073802015654e-31,0.14557787633707278,0.3032695407762576,0.32472393,0.19414827
Pdha1,-11.702352,0.8018091,1.2396988421372872e-31,4.159678807221392e-31,0.09496477954604748,0.23357996114578597,0.21360092,0.128039
Vps4a,-11.703213,0.46341705,1.2271717764402637e-31,4.118674198469883e-31,0.05713540307852857,0.18476418798826108,0.1277828,0.09427182
Dmwd,-11.70771,0.42012808,1.1637990853992842e-31,3.9074448862525013e-31,0.0633968171145317,0.19212168809159674,0.13515386,0.102694176
Rtraf,-11.721647,0.65228313,9.873318399561304e-32,3.3166153943769498e-31,0.08113749021654057,0.21522754515769024,0.18266346,0.12001635
Dact3,-11.745572,0.33845642,7.441758979019104e-32,2.5026290834323323e-31,0.05530915731802766,0.18253213739511429,0.11593073,0.09277444
Xbp1,-11.748835,0.30598584,7.159953620306846e-32,2.4084621153936524e-31,0.056091834072528046,0.18385483404290498,0.12383858,0.101327024
Ddrgk1,-11.753939,0.5671299,6.740213892822349e-32,2.268974533953101e-31,0.08505087398904253,0.22002232050593146,0.18264776,0.126858
Phb2,-11.75521,0.25526738,6.639555868486958e-32,2.2359301439559412e-31,0.045656144012522826,0.17124788161865,0.103390194,0.08733285
Fis1,-11.81197,0.97310597,3.3853741688240226e-32,1.142489373477788e-31,0.13931646230106967,0.2968627288885215,0.32370546,0.17790885
Islr2,-11.848352,0.2781129,2.1946375465557257e-32,7.418532001000422e-32,0.05191755804852596,0.17984540982928945,0.11455994,0.095399454
Rnf187,-11.9045105,0.9904385,1.1211985162358324e-32,3.7976306732959556e-32,0.14349073832507175,0.30479890877526555,0.33274275,0.1812434
Dnajb11,-11.910306,0.57514715,1.0459226129187353e-32,3.544002598881011e-32,0.07357161492303678,0.2075393708924069,0.16521026,0.113844775
Gm28307,-11.9676075,0.58413726,5.252141448805244e-33,1.783007463416259e-32,0.14792590660057398,0.30913900715082876,0.34934446,0.2460143
Hpcal1,-11.970225,0.32379436,5.0890048070855965e-33,1.728062165631113e-32,0.06183146360553091,0.19311371057743976,0.1364186,0.11044783
Tmco1,-11.970848,0.7306836,5.0509914998408785e-33,1.7153708493519264e-32,0.11661883642055831,0.26557268631422315,0.26597327,0.16857588
Nfe2l1,-12.021046,1.01622,2.7546224305589357e-33,9.376324386764454e-33,0.1677537177145839,0.3431571115611954,0.3909822,0.21231923
Ndufv3,-12.028134,1.0206922,2.5280779139436155e-33,8.610654524992389e-33,0.14531698408557267,0.30951101558301986,0.3531392,0.18958592
Thra,-12.039241,0.44309932,2.209804744914363e-33,7.52852206109407e-33,0.3608139838246804,0.7204976646137312,0.8896568,0.7202761
Reep5,-12.050141,0.8975894,1.9361783264589638e-33,6.599658966377313e-33,0.24732585442212365,0.4787748522299839,0.5846403,0.35514733
Extl2,-12.089892,0.52459794,1.1944325871589241e-33,4.081180520976639e-33,0.07331072267153665,0.20919274170214525,0.1617377,0.11514446
Ctxn1,-12.107581,1.0280086,9.62923674284033e-34,3.294341625669972e-33,0.1946256196190973,0.38969949985533003,0.46911463,0.25737828
Tmed2,-12.122665,0.6458044,8.011092560804154e-34,2.7428396675434202e-33,0.09496477954604748,0.23783739098086223,0.20939411,0.13878268
Tmbim6,-12.148187,0.8885359,5.865176106004267e-34,2.0109389047892647e-33,0.18992955909209497,0.37837390980862234,0.43555874,0.25838315
Lamtor4,-12.15572,0.39524165,5.348875884737645e-34,1.834153841537781e-33,0.056091834072528046,0.1881535981482247,0.12627684,0.097436905
Rbis,-12.194383,0.43946126,3.3302007561592227e-34,1.1431080009964017e-33,0.05817897208452909,0.190881659984293,0.13371319,0.1002953
Tmem70,-12.200135,0.45462045,3.1030716263328826e-34,1.0654170022944614e-33,0.06574484737803288,0.2005125449510189,0.14390865,0.10700721
Arf1,-12.204657,1.0002296,2.935447304161751e-34,1.0079932148603995e-33,0.198017218888599,0.3944942752035713,0.46864036,0.26148948
Prpf19,-12.206703,0.45212752,2.86255059065869e-34,9.83338460380964e-34,0.066005739629533,0.20088455338321,0.14248133,0.106100634
Ndufa9,-12.21984,0.7816171,2.4356469439546738e-34,8.369032402053974e-34,0.0881815810070441,0.2301492167155789,0.20325612,0.1232001
Rnf227,-12.261861,0.94560707,1.451284658870134e-34,4.994367159815639e-34,0.12261935820506131,0.27888232133261687,0.2900957,0.16104938
Aarsd1,-12.262131,0.59527856,1.4464622404476867e-34,4.978409171362795e-34,0.06626663188103313,0.2023312528417311,0.15431716,0.10476355
Cnih1,-12.263601,0.4227334,1.420438737446826e-34,4.889468213578814e-34,0.06391860161753196,0.1989831769520109,0.14284642,0.108452454
Uba1,-12.269313,0.9973507,1.323721993823336e-34,4.557715270890957e-34,0.15183929037307592,0.32178729384532717,0.35391527,0.19285528
Smim10l1,-12.309151,0.4974114,8.086966831314471e-35,2.7901489311430384e-34,0.07748499869553874,0.2166742446162113,0.17045958,0.123678006
Tmem179,-12.33119,0.70718175,6.153081872898465e-35,2.1248336965015007e-34,0.07878945995303939,0.21886496093911462,0.17535219,0.11100321
Dynlt3,-12.3935175,0.44692445,2.8333718434973535e-35,9.804597737897474e-35,0.072006261414036,0.21059810689042285,0.15463448,0.115720265
Atp5a1,-12.396449,0.83487153,2.731612275255419e-35,9.453686480694631e-35,0.2888077224106444,0.5664448394163601,0.6906234,0.4432775
Pde1c,-12.39946,0.35749695,2.6309086619914704e-35,9.106339784582096e-35,0.1807983302895904,0.35907080560492705,0.4153127,0.33778867
Gaa,-12.427674,0.9046418,1.8493697065629862e-35,6.40863606078765e-35,0.13227237151056614,0.29367999007977513,0.3066678,0.17538619
Tmem50b,-12.447857,0.31965008,1.4365158865325535e-35,4.981182329478605e-35,0.05948343334202974,0.19513908981936923,0.1290545,0.10469827
Mlf2,-12.454211,0.998845,1.3265622559815658e-35,4.6005069460795915e-35,0.1594051656665797,0.3354276030256686,0.370613,0.202525
Necab2,-12.4707,0.2502414,1.0787434571738846e-35,3.743489176580431e-35,0.050873989042525436,0.1851361964204522,0.113696426,0.096434176
Gnai2,-12.51271,0.2752318,6.361679798977085e-36,2.2105048001876926e-35,0.08635533524654318,0.22919852849997932,0.18366948,0.15409431
Ufc1,-12.530151,0.48023173,5.106482500410143e-36,1.775736829118941e-35,0.06365770936603182,0.20166990451783573,0.14630178,0.10700366
Tomm20,-12.551589,1.0057802,3.896125046408179e-36,1.3557223516833434e-35,0.20401774067310202,0.40900260405902533,0.48169488,0.2686291
Capns1,-12.556652,0.5888231,3.654705926500718e-36,1.2723755927063268e-35,0.07931124445603965,0.22175835985615674,0.17569703,0.12018794
Vstm2l,-12.578523,0.40514106,2.771649368549759e-36,9.661938055647642e-36,0.061048786851030525,0.19885917414128054,0.1373176,0.10539942
Arl8a,-12.625887,0.7879991,1.5201949070319726e-36,5.3159340385149795e-36,0.12209757370206105,0.28070102922332907,0.2752569,0.16848762
Slc48a1,-12.626636,0.3343835,1.5058008455405247e-36,5.266285138575282e-36,0.084007304983042,0.22754515769024097,0.17204794,0.13880226
Sar1a,-12.680127,0.47892565,7.620855436245167e-37,2.670479728376469e-36,0.07148447691103574,0.21283015748356962,0.15732399,0.11533198
Dpcd,-12.720879,0.29229227,4.527380651927948e-37,1.588544242848054e-36,0.05296112705452648,0.19013764311991072,0.11678128,0.09636038
Pnma8a,-12.741713,0.8358543,3.4670071967761237e-37,1.2183950219379341e-36,0.11609705191755805,0.274748894308271,0.2685978,0.15924911
Sprn,-12.742949,0.6565459,3.41247740488522e-37,1.1993887229465777e-36,0.08374641273154187,0.22998387963460504,0.18753278,0.122975476
BC031181,-12.75298,0.83016944,3.0005030557405526e-37,1.055557961609697e-36,0.13227237151056614,0.29777208283387757,0.30631515,0.18364783
Sumo2,-12.781331,0.9426037,2.0847050579471602e-37,7.34540059100973e-37,0.22384555178711193,0.4464101186293556,0.53531766,0.3136148
Cox7a2l,-12.796052,0.9074755,1.7249974538936494e-37,6.083564980459687e-37,0.14375163057657186,0.3151324763361303,0.33354193,0.19149803
Pcdh20,-12.80794,0.5371361,1.480132254032458e-37,5.220681762385423e-37,0.08557265849204279,0.23295994709213408,0.19363317,0.13735469
Fkbp8,-12.8211155,0.7679967,1.24890678703913e-37,4.407423872831813e-37,0.10174797808505087,0.2550324474021411,0.2299687,0.14135642
Atp6v1a,-12.829134,0.562024,1.1261645497165272e-37,3.9753075999583666e-37,0.33211583615966606,0.6658537593518786,0.82205313,0.6225833
Slc25a3,-12.9306965,0.7376348,3.0206820703905074e-38,1.070082099293249e-37,0.29950430472214973,0.5948001488033728,0.7296084,0.4972903
1500011B03Rik,-12.962271,0.6233835,2.0023095274318332e-38,7.104457546823367e-38,0.08478998173754239,0.23382796676724674,0.18937579,0.12693536
Ckmt1,-12.981106,0.8428205,1.5660316202442502e-38,5.559422596903554e-38,0.09470388729454735,0.24788161865002273,0.22257406,0.13014297
Cplx1,-13.026862,0.9850686,8.607476169721491e-39,3.061727358755844e-38,0.17349334724758675,0.365642954573637,0.41555926,0.23134065
Cwc15,-13.037341,0.4646657,7.502830260006434e-39,2.6698589469788487e-38,0.06887555439603443,0.21340883726697804,0.15622938,0.11558713
Bri3,-13.037994,0.6307726,7.438835218944932e-39,2.647437116994044e-38,0.09548656404904775,0.2484189641631877,0.21646054,0.14503558
Arpc5l,-13.038439,0.80501336,7.395570515550316e-39,2.6323881276041464e-38,0.1054004696060527,0.2625966188566941,0.24365488,0.14662117
Gna11,-13.040106,0.42650807,7.235697304550685e-39,2.575823881468957e-38,0.07044090790503522,0.21572355640061175,0.15548912,0.117936544
Neurod6,-13.055517,0.81059486,5.910712267634631e-39,2.1060978468550924e-38,0.162014088181581,0.3472492043152978,0.38395792,0.23655424
Thy1,-13.101874,0.96004164,3.212239232969385e-39,1.1461010249619888e-38,0.2475867466736238,0.49658992270491464,0.60351753,0.3548061
Tmem50a,-13.102208,0.815785,3.198172022198677e-39,1.1412334958363672e-38,0.14583876858857292,0.32108461125118837,0.33557314,0.20418496
Htatsf1,-13.124433,0.49331188,2.3856343048324332e-39,8.523067912624315e-39,0.07513696843203757,0.22241970818005208,0.16726238,0.12163069
Idh3g,-13.136519,0.44035408,2.0336856891934646e-39,7.270507513122458e-39,0.07044090790503522,0.21659157607572438,0.1566537,0.117765725
Ddn,-13.166865,0.7595932,1.361338968499407e-39,4.87072943855913e-39,0.12235846595356117,0.288265200677882,0.28365234,0.17707475
Enpp5,-13.230218,0.7980932,5.871677824352638e-40,2.1050297950681172e-39,0.11400991390555701,0.2770222791716612,0.2614627,0.1585913
Dusp8,-13.248264,0.46412674,4.6175869159945666e-40,1.656536187353458e-39,0.07096269240803549,0.21832761542594967,0.15529522,0.1149229
Tex264,-13.264694,0.43406892,3.709326444148608e-40,1.3317691281971284e-39,0.06391860161753196,0.21006076137725788,0.14606528,0.11011624
Ift20,-13.276569,0.42786542,3.165702324007156e-40,1.1373501998405172e-39,0.07018001565353509,0.2177902699127847,0.15576337,0.11804361
Atp6ap2,-13.317231,0.8965014,1.837987206025873e-40,6.616655442914685e-40,0.2269762588051135,0.4587690654321498,0.5391742,0.3248839
Filip1l,-13.344988,0.48818338,1.2669156020517897e-40,4.567559670888446e-40,0.08792068875554396,0.24130946968131278,0.19925152,0.14599587
Clstn1,-13.374935,0.3921276,8.472780960454423e-41,3.0595837173418943e-40,0.35063918601617533,0.7148762038606209,0.8596057,0.71198165
Bcap31,-13.385837,0.5464389,7.31687583284058e-41,2.6443100689768175e-40,0.09313853378554657,0.2491216467573265,0.20656739,0.14592278
Tgoln1,-13.395913,0.64180315,6.388531574279795e-41,2.3103612839959367e-40,0.11166188364205583,0.27466622576778404,0.24558312,0.16416438
Ccn3,-13.3975725,0.651493,6.247359309858301e-41,2.2596115850840294e-40,0.10174797808505087,0.2618526019923118,0.24265726,0.16112876
Nap1l5,-13.411941,0.8929874,5.147384891597897e-41,1.8627640678415553e-40,0.18210279154709105,0.3826313396436986,0.44542354,0.264039
Mbp,-13.440779,0.36100557,3.487490056819562e-41,1.2632631144074095e-40,0.32507174536916256,0.6063324102012979,0.9022756,0.76119787
Hmgcs1,-13.46227,0.7504431,2.6077893932865916e-41,9.45248900547831e-41,0.15157839812157578,0.3337328979456868,0.3434164,0.21798497
Sez6l2,-13.4761305,0.7840143,2.1614816450003537e-41,7.838981212195911e-41,0.27263240281763634,0.5481750919687512,0.6476598,0.42467692
Tkt,-13.510377,0.46282038,1.3582468968128162e-41,4.932571174126284e-41,0.09705191755804853,0.2551564502128715,0.21290274,0.15884024
Acot13,-13.516174,0.50449336,1.2553684477132742e-41,4.560809922938842e-41,0.07618053743803808,0.22849584590584054,0.17902268,0.12944432
Jpt1,-13.518841,0.6438084,1.2106870371488395e-41,4.399075143771375e-41,0.0873989042525437,0.2432108461125119,0.20390049,0.1351929
Rnf6,-13.521846,0.2851837,1.1622280651346714e-41,4.223568854499408e-41,0.06809287764153404,0.2173769272103501,0.14486355,0.120377585
Slc22a17,-13.524088,0.82937634,1.1273313919607414e-41,4.097307520896134e-41,0.27315418732063657,0.5505311453726285,0.6629316,0.42479283
Tmem9b,-13.531698,0.42132306,1.0164860722961157e-41,3.6959378569142935e-41,0.07070180015653535,0.22134501715372215,0.15887359,0.12096082
Pdgfa,-13.536944,0.4731337,9.464514621792353e-42,3.441758125423745e-41,0.06965823115053484,0.2201876575869053,0.15894361,0.116986275
Pld3,-13.565386,0.9555002,6.424056083092151e-42,2.338948332692223e-41,0.21288807722410644,0.4382672673913942,0.5030407,0.29051143
Igsf8,-13.574906,0.8306226,5.6415939968429376e-42,2.0548953598369222e-41,0.16697104096008347,0.3591121398751705,0.38730425,0.23583408
Selenof,-13.597928,0.7267357,4.119393673659463e-42,1.5020777311878106e-41,0.12783720323506392,0.30000413342702437,0.29021132,0.18520385
Lamp1,-13.608862,0.741963,3.547246207539247e-42,1.2938035237760225e-41,0.18366814505609183,0.38478072169635846,0.42566192,0.2755543
Mcrip1,-13.618941,0.29993084,3.0901296870545486e-42,1.1273833630842596e-41,0.06522306287503261,0.21489687099574256,0.14204247,0.11687296
Gps1,-13.639166,0.2534928,2.3422427157375476e-42,8.551095349438573e-42,0.06183146360553091,0.21092878105237053,0.13443719,0.11395931
Marcks,-13.651045,0.62927294,1.9900333971526664e-42,7.268206793732791e-42,0.25515262196712757,0.5063448104823709,0.6204447,0.44201067
Npdc1,-13.653767,0.93701327,1.91707471544941e-42,7.002691354557591e-42,0.16984085572658492,0.3667589798702104,0.40133518,0.22946543
Gde1,-13.6662245,0.882316,1.615637189866867e-42,5.909633990161001e-42,0.18132011479259066,0.3838300334807589,0.4212402,0.2501255
Akap5,-13.701063,0.39586586,1.0004864945731465e-42,3.666040107620407e-42,0.0633968171145317,0.21390484850989955,0.14461128,0.11176844
Hdgf,-13.730524,0.57306147,6.665003768947431e-43,2.4442288968420563e-42,0.08765979650404383,0.24564956805687596,0.19381082,0.13431995
Trir,-13.74637,0.47317177,5.354911951167219e-43,1.966468281096941e-42,0.08896425776154449,0.2472202703261274,0.19114976,0.14127499
Arl1,-13.749397,0.49337062,5.1355554729990575e-43,1.8864302878945274e-42,0.08452908948604226,0.24135080395155623,0.18406692,0.13414781
Snrpd3,-13.755472,0.4390755,4.7218990265321656e-43,1.7351945684206687e-42,0.07852856770153926,0.23382796676724674,0.176679,0.13325493
Eef1g,-13.779033,0.861666,3.4080654613559588e-43,1.2535895817472226e-42,0.15992695016957997,0.3512586285289133,0.37075505,0.22073877
Phax,-13.813741,0.29082668,2.106045127636818e-43,7.755164119446526e-43,0.0633968171145317,0.21485553672549912,0.14174917,0.117325075
Zrsr2,-13.868194,0.3170125,9.873191130700917e-44,3.6451311580370105e-43,0.07122358465953561,0.22518910428636382,0.15786901,0.12863676
Atp6ap1,-13.868433,0.86454797,9.840271987041635e-44,3.63347682137981e-43,0.21836681450560919,0.44988219732980617,0.51210594,0.3128515
Saraf,-13.877176,0.86604494,8.710814461072309e-44,3.2173138772372914e-43,0.16566657970258283,0.3617988674409953,0.38639954,0.2301451
