names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Unknown (for_DEGs),mean_expr_Rest (for_DEGs)
Gm42702,-8.094106,-2.4446957,5.768677922839111e-16,1.6491581634927855e-15,0.003652491521001826,0.08518993097176869,0.0068585593,0.036782235
Slc14a2,-8.096873,-3.17478,5.63899390964115e-16,1.6122554410731825e-15,0.002869814766501435,0.0842805770264126,0.0046700523,0.041401718
Tgds,-8.104586,-1.258188,5.292548156171847e-16,1.5133635091660908e-15,0.010435690060005217,0.09263009961559128,0.018078187,0.042710137
6330411D24Rik,-8.105338,-2.0251334,5.259911466969282e-16,1.5041913699176737e-15,0.008348552048004174,0.09031538048195759,0.017072268,0.06773876
Frem1,-8.106845,-2.201894,5.195094167441903e-16,1.485813520800042e-15,0.008087659796504044,0.08998470632000992,0.016686799,0.074566774
1600012H06Rik,-8.10925,-0.8940887,5.093326227729465e-16,1.4568626329475274e-15,0.014870858335507435,0.09754887777456289,0.026392153,0.048505504
Zbed3,-8.109932,-0.8764635,5.064810574676184e-16,1.4488604294852451e-15,0.012522828072006262,0.0950274872897119,0.024440506,0.04442098
Gm9916,-8.116584,-2.7344203,4.794909674746e-16,1.3719435945099033e-15,0.002348030263501174,0.0839912371347084,0.0050013866,0.03282259
Nle1,-8.118766,-1.6609198,4.709493482988888e-16,1.347647389647619e-15,0.00573962953300287,0.08762865291613277,0.0118734315,0.037073858
Gm15513,-8.120085,-4.1574893,4.6585777029799965e-16,1.3332195428594365e-15,0.0015653535090007827,0.0831645517298392,0.001896839,0.03332085
Rara,-8.121783,-1.3389357,4.593823821883777e-16,1.3148279302728706e-15,0.008870336551004436,0.09114206588682677,0.0161558,0.04037423
Rnd3,-8.125483,-0.7667926,4.455860517435903e-16,1.2754764259454853e-15,0.01643621184450822,0.09940891993551854,0.030256791,0.050947964
Gm30003,-8.126231,-2.0696697,4.4284323639605323e-16,1.2677602559090082e-15,0.0052178450300026085,0.08721531021369817,0.010397776,0.042941194
Gm15813,-8.128177,-3.6214173,4.357941781475711e-16,1.2477133262466952e-15,0.0026089225150013043,0.08432191129665606,0.0030994704,0.037492886
Rab3d,-8.139453,-0.71780676,3.970685874556503e-16,1.136960032495026e-15,0.01174015131750587,0.09449014177654694,0.02462782,0.040189266
Ears2,-8.142331,-1.4199072,3.877395199136578e-16,1.1103656506533077e-15,0.009653013305504827,0.09209275410242632,0.016322548,0.043090478
Scyl1,-8.144843,-0.28044745,3.7977467103736674e-16,1.0876727148554725e-15,0.019566918862509785,0.10308766998718638,0.040355295,0.048806183
Pafah2,-8.150554,-1.920741,3.6226314846904277e-16,1.0377410233862665e-15,0.007565875293503783,0.08994337204976646,0.0114343455,0.04261965
Pomk,-8.152876,-0.2940383,3.553698354732324e-16,1.0182115034299163e-15,0.01904513435950952,0.10263299301450833,0.0401394,0.048994593
Unc119b,-8.158132,-1.4195302,3.402458306341516e-16,9.749819205651758e-16,0.009392121054004696,0.09205141983218286,0.016182404,0.042714406
Homer3,-8.159833,-0.70003307,3.354890891222297e-16,9.6145390621953e-16,0.017740673102008872,0.10126896209647418,0.034291644,0.05512656
Bloc1s5,-8.163661,-0.5846675,3.2502114350651305e-16,9.31752707353036e-16,0.017218888599008608,0.10073161658330922,0.034085453,0.050692134
Zfp28,-8.168344,-1.3715172,3.126516259135228e-16,8.963880909407124e-16,0.009131228802504566,0.09184474848096556,0.016183425,0.041347336
Gm13883,-8.168555,-1.9877474,3.1210369590421925e-16,8.95008143964394e-16,0.003913383772501957,0.08622328772785516,0.0093005905,0.03638958
Zcchc24,-8.171291,-0.9730649,3.051069140702576e-16,8.750371204042931e-16,0.03365510044351683,0.11780267019385773,0.054776393,0.10483359
St8sia3os,-8.175556,-2.0572214,2.94504107665219e-16,8.447187631260071e-16,0.004956952778502478,0.08742198156491547,0.009915143,0.04063365
Zfp867,-8.1809435,-1.9029446,2.8163076303211943e-16,8.080532410756058e-16,0.006000521784503,0.08862067540197578,0.011502026,0.04235344
Cox7b2,-8.182264,-2.6121616,2.785584615885332e-16,7.993235650239094e-16,0.003913383772501957,0.08630595626834209,0.0070471526,0.042331118
A430073D23Rik,-8.189539,-1.5799221,2.622280672827777e-16,7.526242435257676e-16,0.014870858335507435,0.0980448890174844,0.020109769,0.058954794
Lepr,-8.189884,-2.1444929,2.614777608858966e-16,7.505509491511634e-16,0.0054787372815027395,0.08804199561856735,0.011282469,0.048948642
Sox1ot,-8.1911125,-1.6648393,2.5882325200047586e-16,7.430107672278618e-16,0.012001043569006,0.09511015583019881,0.023084069,0.07143278
Timm21,-8.192041,-0.85376567,2.5683204649062486e-16,7.373733400152891e-16,0.013566397078006782,0.09701153226139793,0.026356516,0.04713649
Zfp513,-8.193109,-0.958656,2.545648010151648e-16,7.309421033636971e-16,0.01147925906600574,0.09469681312776423,0.022160439,0.042627923
Zscan12,-8.197617,-1.7937878,2.4520022256042786e-16,7.04128457860286e-16,0.007044090790503522,0.08986070350927955,0.01227994,0.04194776
Pigc,-8.206703,-0.9351985,2.273439396780217e-16,6.530609000586318e-16,0.012001043569006,0.09539949572190302,0.023616403,0.04468239
Gm47167,-8.206762,-2.1460562,2.272321266468567e-16,6.528094988774767e-16,0.007565875293503783,0.09043938329268797,0.01046692,0.045519657
Ydjc,-8.210219,-0.32281122,2.2078553993706613e-16,6.34357084913277e-16,0.01643621184450822,0.10040094242136155,0.034509532,0.042979736
Prox2,-8.210566,-2.5284529,2.201483233198994e-16,6.325938880981389e-16,0.0054787372815027395,0.08824866696978464,0.007668613,0.043456253
Akap12,-8.216688,-0.5622828,2.0920078178496897e-16,6.012648418613881e-16,0.020088703365510045,0.10441036663497706,0.04134897,0.06047019
Nwd1,-8.216722,-1.0935535,2.091427146165144e-16,6.011622530750686e-16,0.02817636316201409,0.112511883602695,0.045002718,0.093698986
Rapgef3,-8.222036,-1.573044,2.000770265150793e-16,5.752268031735695e-16,0.017740673102008872,0.10131029636671765,0.026098417,0.07573176
Kat2a,-8.223119,-0.47387552,1.9827788455844958e-16,5.701152229091001e-16,0.01904513435950952,0.10333567560864713,0.03515451,0.04849693
Plxna3,-8.225356,-1.3212729,1.946121412783616e-16,5.59634871163268e-16,0.009653013305504827,0.09300210804778242,0.017555667,0.043305226
Eps8l1,-8.226872,-1.3788759,1.9216416026895435e-16,5.526544992429416e-16,0.009131228802504566,0.092423428264374,0.016713394,0.04289767
Slc25a47,-8.234885,-1.8531648,1.7972924657850286e-16,5.169476402873444e-16,0.006261414036003131,0.08936469226635804,0.011755537,0.04183498
Zfp273,-8.240014,-1.5199286,1.7219100410964926e-16,4.953187325153919e-16,0.008087659796504044,0.09147274004877444,0.0149920415,0.042405635
Gm34471,-8.2411995,-3.5271301,1.7049228673638466e-16,4.904847692298347e-16,0.0020871380120010435,0.08494192535030794,0.0031832866,0.036097478
Cdh24,-8.241368,-2.0442765,1.702520576235724e-16,4.898461064723622e-16,0.006000521784503,0.0891993551853842,0.009476076,0.03851987
Piga,-8.24552,-1.7353247,1.644437202399319e-16,4.732358105223273e-16,0.012261935820506132,0.09585417269458107,0.01777053,0.05798269
Zfp566,-8.245935,-1.4642191,1.6387286180888546e-16,4.716435086551792e-16,0.009653013305504827,0.09312611085851279,0.016006667,0.043557435
Calhm2,-8.248963,-2.0355194,1.597745670435787e-16,4.598974415062625e-16,0.007304983042003652,0.09060472037366181,0.010625161,0.04286046
Nalf2,-8.256864,-0.8208836,1.4955071072886658e-16,4.3056119118018273e-16,0.013305504826506652,0.0973422064233456,0.024471417,0.04283122
Tstd3,-8.259213,-0.25046426,1.4663494563800206e-16,4.222118505457689e-16,0.01852334985650926,0.1031703385276733,0.03997671,0.047378942
Klhl33,-8.261513,-1.7328244,1.4383738669806278e-16,4.1420111248279357e-16,0.006522306287503261,0.08998470632000992,0.013073277,0.04280839
A330032B11Rik,-8.262872,-1.903336,1.4220850627990973e-16,4.095544012584324e-16,0.006783198539003391,0.09027404621171413,0.012134972,0.0446585
Ppp1r3f,-8.263626,-1.8946834,1.4131243515605486e-16,4.070610133622635e-16,0.00573962953300287,0.08915802091514075,0.010941123,0.04009234
Spats1,-8.265187,-1.5098379,1.3947539543092492e-16,4.018123593040584e-16,0.008087659796504044,0.09167941139999174,0.015702283,0.044083398
Htra2,-8.265403,-0.7050854,1.3922438444043266e-16,4.0113223353146316e-16,0.015131750587007565,0.09949158847600545,0.030186923,0.048754256
2900079G21Rik,-8.266394,-0.69469315,1.3807172756789344e-16,3.9785386806962965e-16,0.014870858335507435,0.09920224858430124,0.031450428,0.050419997
Zc4h2,-8.270628,-0.8778156,1.3325508853752413e-16,3.8401589757649863e-16,0.013566397078006782,0.09771421485553673,0.025639888,0.046621006
Kcnh8,-8.278929,-2.8509274,1.2428823498933775e-16,3.5825197105379806e-16,0.006522306287503261,0.08998470632000992,0.011865363,0.08260635
Gm37107,-8.281521,-2.2146385,1.2161161290035046e-16,3.505744060328738e-16,0.0052178450300026085,0.08866200967221924,0.008118559,0.03713863
Nr6a1os,-8.282721,-1.268216,1.203929895666313e-16,3.4709867270980505e-16,0.01904513435950952,0.10350101268962096,0.028533308,0.06739342
Obsl1,-8.285668,-1.2417806,1.1744762524112759e-16,3.3864338343482117e-16,0.009131228802504566,0.09300210804778242,0.017745692,0.04146949
Zfp35,-8.288396,-0.9417376,1.1478565048886258e-16,3.310034802141809e-16,0.012261935820506132,0.09655685528871988,0.023790145,0.04520754
Herc6,-8.291188,-1.7141286,1.121223956455218e-16,3.233582452500988e-16,0.013827289329506914,0.09796222047699747,0.019257255,0.061842725
5330439A09Rik,-8.292333,-2.6483498,1.110487496854332e-16,3.2029625419145453e-16,0.0031307070180015655,0.0865952961600463,0.0058578015,0.036171105
4930590L20Rik,-8.297307,-2.3750837,1.0649779547084085e-16,3.072029806013412e-16,0.004174276024002087,0.08775265572686314,0.007783955,0.039737936
Gm43259,-8.301553,-3.0672157,1.0275911849253935e-16,2.964502376953545e-16,0.002869814766501435,0.086388624808829,0.0045322212,0.0373663
Brd8dc,-8.303848,-1.9232603,1.0079260742485943e-16,2.908707294067203e-16,0.00573962953300287,0.08953002934733187,0.01046519,0.03912518
Panct2,-8.31783,-1.8269659,8.958842487979373e-17,2.5859286459555886e-16,0.0052178450300026085,0.08915802091514075,0.011078481,0.038762793
Gpr61,-8.320723,-0.39909646,8.74289605793634e-17,2.5241390037256844e-16,0.01643621184450822,0.1015583019881784,0.035822205,0.046973567
Pla2g4a,-8.321533,-1.6141928,8.683258827482547e-17,2.5071906801467443e-16,0.021393164623010698,0.10602240317447195,0.03373902,0.099891335
Taf5,-8.323298,-1.1872813,8.554861644093362e-17,2.470382937955816e-16,0.009913905557004957,0.09428347042532964,0.020369107,0.045795944
Dusp5,-8.324231,-1.2098951,8.487786886954602e-17,2.451277231862319e-16,0.008348552048004174,0.09263009961559128,0.018289404,0.04181006
Ptrh2,-8.326557,-0.570979,8.322738050592998e-17,2.4038694122265276e-16,0.016175319593008088,0.10126896209647418,0.034374554,0.050647847
Dyrk3,-8.330557,-0.9676324,8.046284450730302e-17,2.324270728780082e-16,0.010696582311505349,0.0952341586409292,0.021798547,0.042194992
A930024E05Rik,-8.330673,-2.0536113,8.038401506025606e-17,2.3222432906881844e-16,0.0054787372815027395,0.08953002934733187,0.010496877,0.042874254
P4ha2,-8.331548,-1.0204222,7.979231981516961e-17,2.305397455304954e-16,0.010174797808505087,0.09465547885752076,0.020770026,0.041691583
8030453O22Rik,-8.331849,-1.3068107,7.958906033888183e-17,2.2997720736700234e-16,0.008087659796504044,0.092423428264374,0.017670572,0.043159563
4930415C11Rik,-8.341249,-2.4468493,7.35097417543999e-17,2.1247921266574068e-16,0.0033915992695016956,0.08733931302442856,0.0071483655,0.038368676
Gm14507,-8.345631,-1.5158728,7.083488576048115e-17,2.0476959444692077e-16,0.008609444299504304,0.09312611085851279,0.018520154,0.052076083
Fam20a,-8.352258,-1.9793357,6.697052421750227e-17,1.9364015772347852e-16,0.016175319593008088,0.10081428512379614,0.020839179,0.07976593
Vmn2r86,-8.35634,-2.4386332,6.469405773290632e-17,1.8709819516555728e-16,0.0033915992695016956,0.08754598437564584,0.0069712093,0.037223432
Prr36,-8.356593,-0.6071702,6.455522188323393e-17,1.8671677201318575e-16,0.015914427341507956,0.10114495928574381,0.030791681,0.046533883
Nmnat3,-8.357303,-2.6733503,6.416851023701943e-17,1.8561824416715602e-16,0.0052178450300026085,0.08948869507708841,0.0072910623,0.045623507
Prps2,-8.3640585,-0.5803374,6.059691015059031e-17,1.7532453706755267e-16,0.01852334985650926,0.10424502955400322,0.035880744,0.0531833
Gzmk,-8.364118,-2.9243803,6.056655158050851e-17,1.7525557193283045e-16,0.0031307070180015655,0.0872979787541851,0.005115994,0.038198456
Dach2,-8.365323,-1.313118,5.995050083826542e-17,1.7349164862942292e-16,0.02243673362901122,0.10796511387591452,0.037702132,0.09118336
Oser1,-8.37083,-0.90548897,5.721422282631213e-17,1.6560876519907432e-16,0.013566397078006782,0.09870623734137973,0.025608564,0.047445368
Zscan20,-8.377746,-2.1736717,5.3950923405971215e-17,1.5621350343948777e-16,0.006000521784503,0.09052205183317488,0.009069247,0.04028154
Tfb1m,-8.378784,-1.8847286,5.347738427590872e-17,1.548590705349356e-16,0.007565875293503783,0.0922167569131567,0.011810037,0.042935967
Gm31615,-8.379846,-2.5534341,5.299730147258221e-17,1.5348539454282002e-16,0.004696060527002348,0.08911668664489729,0.0085248165,0.049035024
Gm56596,-8.382155,-1.7438586,5.196722872304641e-17,1.5055088256477166e-16,0.007304983042003652,0.09205141983218286,0.013414965,0.04424029
Zfp511,-8.384169,-0.72631407,5.1085513430855445e-17,1.4801248068655226e-16,0.015392642838507697,0.10093828793452651,0.030903246,0.05062157
Lcp1,-8.3845215,-1.4390881,5.0932714339859896e-17,1.4758568255279147e-16,0.02269762588051135,0.10821311949737528,0.034215555,0.090188704
St6galnac4,-8.385847,-0.80684245,5.0361881931651775e-17,1.4594734334593218e-16,0.014870858335507435,0.10031827388087464,0.029083317,0.050336357
Cbr4,-8.387479,-0.71938556,4.9667870963289665e-17,1.439516441358638e-16,0.015131750587007565,0.10073161658330922,0.03002827,0.048971843
Pld2,-8.390717,-1.1707913,4.8318625130017025e-17,1.400562521298336e-16,0.016175319593008088,0.10164097052866532,0.026388522,0.058458183
Mfsd4b4,-8.3910885,-1.9745548,4.8166067419926096e-17,1.3962911118496217e-16,0.006000521784503,0.09064605464390527,0.01003087,0.038855653
Gm1604b,-8.394286,-4.1741447,4.687336111859155e-17,1.3591099743784988e-16,0.0020871380120010435,0.08642995907907246,0.0022983437,0.040699493
Mthfd2,-8.399545,-1.185717,4.482113008143951e-17,1.300306375824098e-16,0.01174015131750587,0.09705286653164139,0.021604374,0.048484992
Robo3,-8.402436,-1.7485743,4.373094938570723e-17,1.2688161213626534e-16,0.006261414036003131,0.0911007316165833,0.012835585,0.04249314
Prlr,-8.403855,-1.6491768,4.320539782368131e-17,1.2538384701612667e-16,0.008087659796504044,0.09316744512875626,0.018723292,0.057589162
Lrrc14,-8.413793,-0.8260403,3.969626006584519e-17,1.1526242791973852e-16,0.012001043569006,0.09754887777456289,0.026212763,0.046009846
Lrp4,-8.417924,-0.99599105,3.832158244064215e-17,1.112829266378531e-16,0.028959039916514478,0.11557061960071095,0.045840148,0.08943277
Nlrp5-ps,-8.4245405,-2.9199855,3.621683328729302e-17,1.0518226442169947e-16,0.0033915992695016956,0.08820733269954119,0.006096355,0.045241516
Abca9,-8.426532,-1.0388168,3.5606214331817863e-17,1.0342006043627132e-16,0.03365510044351683,0.12048939775968255,0.059783954,0.119181626
Colec12,-8.433386,-1.8190354,3.358047991099539e-17,9.75573029742076e-17,0.009131228802504566,0.09444880750630348,0.019371923,0.066741645
Cfap410,-8.439559,-0.41149908,3.1853612973848123e-17,9.255045205528754e-17,0.01643621184450822,0.10271566155499524,0.034944136,0.046215083
Zfp442,-8.441221,-2.0734134,3.140385265595866e-17,9.126341346156276e-17,0.007304983042003652,0.09254743107510437,0.010622538,0.043965757
Ntn3,-8.4428425,-1.5490093,3.097117781903682e-17,9.001574342861216e-17,0.007044090790503522,0.09238209399413054,0.013895753,0.040128984
Stk33,-8.446667,-2.8279011,2.997386239742111e-17,8.713596046940444e-17,0.004696060527002348,0.08973670069854917,0.007058063,0.049068596
Zfp82,-8.447144,-1.9290152,2.9851687583272976e-17,8.67901801950384e-17,0.006522306287503261,0.0917207456702352,0.011013225,0.04130468
Matn4,-8.448209,-0.31682783,2.9580492657082743e-17,8.601102020298814e-17,0.038351160970519174,0.1269788781879056,0.07453291,0.092017986
Gm29394,-8.449462,-1.4497945,2.926483549825246e-17,8.510239500411727e-17,0.009653013305504827,0.09527549291117265,0.017322259,0.04662719
Gm26843,-8.450121,-1.2671676,2.9100220526675265e-17,8.463285264116943e-17,0.009392121054004696,0.0950274872897119,0.019245192,0.045708857
4930567K20Rik,-8.452375,-2.729175,2.854344449925062e-17,8.302255398299029e-17,0.0031307070180015655,0.08820733269954119,0.0062351995,0.04063632
Taf13,-8.452436,-0.5522406,2.8528472311409164e-17,8.298798863349185e-17,0.01904513435950952,0.10565039474228083,0.03534802,0.051415242
Ppan,-8.459845,-0.35748008,2.6773368682979403e-17,7.789934125735317e-17,0.017740673102008872,0.1043690323647336,0.037330464,0.047581047
Mme,-8.463632,-1.0813614,2.5917686526676287e-17,7.542599772249451e-17,0.01121836681450561,0.0971355350721283,0.024712037,0.051588975
Zfp12,-8.467299,-0.8939633,2.5114688709016907e-17,7.310493831776453e-17,0.015392642838507697,0.10172363906915223,0.02569106,0.047226634
Rab9b,-8.468498,-0.74039584,2.485778855315133e-17,7.236498141096168e-17,0.014088181581007045,0.1003596081511181,0.027734641,0.04591265
Mak,-8.47539,-4.554944,2.3429336347872215e-17,6.822131205757764e-17,0.0010435690060005217,0.0861819534576117,0.0016453413,0.037976556
Det1,-8.475408,-1.7254028,2.342587683635945e-17,6.821863125533525e-17,0.007565875293503783,0.09325011366924317,0.013273873,0.04323728
Gm4631,-8.476678,-1.508674,2.317148056579458e-17,6.748511628039241e-17,0.008087659796504044,0.09382879345265159,0.014594992,0.040982965
Aim2,-8.480206,-1.2316767,2.2479684282930983e-17,6.547741102247757e-17,0.02321941038351161,0.10999049311784401,0.03494338,0.08020713
Hepacam,-8.480311,-0.62327915,2.2459142589316452e-17,6.542467057403871e-17,0.04826506652752413,0.13727111147852686,0.08210611,0.12381919
Mapk7,-8.480481,-1.1435262,2.2426397234505916e-17,6.533636492368794e-17,0.013044612575006522,0.09911958004381433,0.02207018,0.048122853
Fxyd5,-8.486751,-0.5696287,2.1249537476008965e-17,6.191445152682292e-17,0.014088181581007045,0.1006489480428223,0.0331553,0.048820626
D11Wsu47e,-8.492128,-1.6309279,2.0288595038138623e-17,5.912097914269438e-17,0.007826767545003914,0.09370479064192122,0.013812646,0.042174235
Gm48383,-8.495132,-2.4934654,1.977067603367997e-17,5.761801139099575e-17,0.003913383772501957,0.08948869507708841,0.0070457933,0.039044753
Noa1,-8.495856,-0.3236024,1.9647973356418476e-17,5.726662806019791e-17,0.01904513435950952,0.10618774025544579,0.04038554,0.050289024
Fancd2,-8.497543,-1.706364,1.9364462130579787e-17,5.64464197709567e-17,0.007565875293503783,0.09345678502046047,0.013252286,0.042613972
Dusp6,-8.503429,-0.28644168,1.8407089589002843e-17,5.366737166411745e-17,0.02348030263501174,0.11118918695490432,0.047412135,0.057530858
ENSMUSG00000120124,-8.508117,-2.2263453,1.767812642506346e-17,5.154761335230116e-17,0.008609444299504304,0.09465547885752076,0.018968593,0.08581994
Ninj2,-8.510629,-0.64048666,1.7299296326039377e-17,5.045393381967633e-17,0.04748238977302374,0.13698177158682265,0.09020192,0.13727948
Tbrg4,-8.510731,-1.1232101,1.728407386010218e-17,5.04150091859472e-17,0.01121836681450561,0.0976315463150498,0.020734092,0.044626076
Ikbip,-8.512971,-0.53452355,1.695328933441294e-17,4.945552973788684e-17,0.020610487868510306,0.10800644814615798,0.039738197,0.057058964
Lmnb2,-8.519618,-0.87490195,1.600805587957555e-17,4.670319885821879e-17,0.010957474563005479,0.09750754350431944,0.023808578,0.04323772
Fbxo30,-8.520445,-1.5073814,1.5894118058812847e-17,4.6375822808155196e-17,0.010174797808505087,0.09647418674823297,0.019131167,0.053457588
Slc9b2,-8.521702,-2.0690525,1.5722521802747375e-17,4.588012172456798e-17,0.004696060527002348,0.09064605464390527,0.009709248,0.040123645
Gm16126,-8.524637,-3.1917138,1.532892296593245e-17,4.473641360862441e-17,0.002348030263501174,0.08808332988881082,0.0041106977,0.036945604
1700047M11Rik,-8.524765,-1.148276,1.531200144640497e-17,4.4691883430903926e-17,0.035481346204017744,0.12321745959575084,0.0586684,0.12568787
Ccdc126,-8.526834,-1.0074439,1.5040817930807868e-17,4.3905136100033396e-17,0.010957474563005479,0.09750754350431944,0.022172634,0.044086263
A830019P07Rik,-8.532181,-1.3788968,1.4361457411752155e-17,4.192659285677754e-17,0.015653535090007827,0.10250899020377795,0.02582597,0.06582543
4933421O10Rik,-8.534392,-1.2315363,1.408934143284953e-17,4.1141121962689294e-17,0.009392121054004696,0.09585417269458107,0.019081417,0.04424327
Fkbp14,-8.534431,-1.3545187,1.4084629242452347e-17,4.1131832164405455e-17,0.010957474563005479,0.09746620923407598,0.01856395,0.046801157
Gm14061,-8.542077,-2.6327906,1.3183080951905e-17,3.850319404105297e-17,0.003913383772501957,0.08994337204976646,0.0066854483,0.04076151
Pex26,-8.546996,-1.3531663,1.2633319100756672e-17,3.690154193252873e-17,0.008348552048004174,0.0948208159384946,0.016736478,0.04221318
Clic4,-8.553384,-0.59280664,1.1953189437520526e-17,3.4918699737570834e-17,0.048786851030524395,0.13880047947753482,0.0895146,0.13210738
Gm14858,-8.558256,-2.8162742,1.14587841688729e-17,3.347803964527724e-17,0.0054787372815027395,0.0917207456702352,0.0065907817,0.045522816
Camsap3,-8.558705,-0.46413627,1.1414242826992005e-17,3.335153379309212e-17,0.017218888599008608,0.10474104079692473,0.033929907,0.046510544
Ccdc85c,-8.5617075,-0.6032599,1.1120772382878897e-17,3.250110440808745e-17,0.017218888599008608,0.10474104079692473,0.032751773,0.049340874
Gm527,-8.567334,-1.8229547,1.0590803765966654e-17,3.096234329142901e-17,0.006783198539003391,0.09337411647997354,0.011630717,0.040556666
Zdhhc16,-8.57088,-0.45161667,1.0269737800844295e-17,3.003023775260488e-17,0.01643621184450822,0.1040796924730294,0.035050087,0.047630943
Cfap299,-8.579326,-2.0829523,9.543105300588154e-18,2.7911531449526905e-17,0.006522306287503261,0.09316744512875626,0.012259408,0.050939806
Nsun4,-8.580335,-1.2352957,9.459775460278128e-18,2.767082153469119e-17,0.012001043569006,0.09907824577357087,0.02021142,0.046948254
Poglut2,-8.583322,-1.4304644,9.217256839110733e-18,2.6970237533148793e-17,0.010435690060005217,0.09746620923407598,0.018019235,0.047845017
Nek3,-8.585708,-1.9312221,9.027922059235765e-18,2.6419109750780332e-17,0.006522306287503261,0.09320877939899971,0.011995251,0.044995103
Exosc2,-8.588483,-1.3593615,8.812551564159355e-18,2.5791663275129276e-17,0.008609444299504304,0.09552349853263341,0.016719496,0.042348605
Primpol,-8.596346,-1.427848,8.229453635382435e-18,2.4092985310822188e-17,0.013305504826506652,0.1006489480428223,0.02125672,0.056193482
Tti2,-8.59959,-0.8146117,8.000104635386498e-18,2.342408320288059e-17,0.014349073832507175,0.10193031042036953,0.027816523,0.04841983
Rcan3,-8.601966,-0.8349067,7.836205124355564e-18,2.2946690463321053e-17,0.01695799634750848,0.10474104079692473,0.033372354,0.058770727
Pcdhgc5,-8.605755,-0.5847289,7.58158645270343e-18,2.2203512586827373e-17,0.015131750587007565,0.102963667176456,0.032036696,0.04767068
Rmi1,-8.6078615,-0.77620316,7.443639543770628e-18,2.180189606944809e-17,0.01643621184450822,0.10441036663497706,0.03103366,0.052575395
Pcdhb17,-8.614539,-1.1686276,7.022332390063938e-18,2.0574645220915714e-17,0.009913905557004957,0.09725953788285868,0.020014321,0.044442642
Gm15614,-8.614542,-1.8088645,7.022200696511709e-18,2.0574645220915714e-17,0.007826767545003914,0.09490348447898152,0.013970493,0.048115093
Gm16093,-8.623323,-1.9117982,6.503835989076503e-18,1.9065903668610696e-17,0.006783198539003391,0.09387012772289505,0.012104376,0.044803973
2810455O05Rik,-8.625866,-0.6519961,6.360972518868343e-18,1.8651171058707157e-17,0.013827289329506914,0.10168230479890877,0.028510058,0.04444144
4930557K07Rik,-8.629195,-2.1174781,6.178525762944304e-18,1.812016887691699e-17,0.006261414036003131,0.09333278220973008,0.01035491,0.044176694
Smug1,-8.633557,-1.6142781,5.947298845145327e-18,1.7445842791381542e-17,0.008087659796504044,0.09539949572190302,0.014677158,0.044272102
Gm20713,-8.639193,-2.7777097,5.661189512279514e-18,1.6613822869697524e-17,0.008870336551004436,0.09597817550531146,0.009774266,0.06518542
Coa7,-8.641101,-0.44690192,5.56737173673586e-18,1.6342066699376508e-17,0.017740673102008872,0.10614640598520234,0.036074363,0.048857838
Smim20,-8.64806,-0.5348225,5.2382252685854165e-18,1.5379273707046562e-17,0.018784242108009393,0.1073864340925061,0.037950344,0.05452389
D330050G23Rik,-8.6516075,-2.4818347,5.077894602791092e-18,1.4910176808763704e-17,0.003913383772501957,0.09105939734633985,0.0074201087,0.04076129
2810449D17Rik,-8.65978,-1.6601679,4.726780228686297e-18,1.388223682859338e-17,0.008609444299504304,0.09622618112677221,0.015049573,0.04681148
Mro,-8.661272,-1.473053,4.665299506234325e-18,1.3703169843956747e-17,0.013044612575006522,0.10093828793452651,0.021779725,0.059330247
Tmem86b,-8.666028,-2.0013971,4.474568945472633e-18,1.3144382591543637e-17,0.006261414036003131,0.09378745918240813,0.010522992,0.041482776
Gm15478,-8.669318,-1.8790643,4.347171789990262e-18,1.2774333551732102e-17,0.007044090790503522,0.09465547885752076,0.012288045,0.04447492
Sat1,-8.670392,-0.6919295,4.3063467573104856e-18,1.2655751653607431e-17,0.03522045395251761,0.1252428388376803,0.057876248,0.09189924
Sh3bp1,-8.675833,-1.5301765,4.105349239728523e-18,1.2066367761048502e-17,0.009653013305504827,0.09746620923407598,0.016486151,0.04689322
Spsb1,-8.679175,-0.99214613,3.986491744031352e-18,1.1718305782969308e-17,0.025045656144012524,0.11416525441243335,0.041879,0.0816465
Iqck,-8.686039,-2.1604633,3.7529470963262995e-18,1.103421473665474e-17,0.006522306287503261,0.09424213615508618,0.010620157,0.046627212
Dpp7,-8.686656,-1.033965,3.7326385688349034e-18,1.0975705662573195e-17,0.010957474563005479,0.09916091431405778,0.02218888,0.044918645
Ccdc65,-8.696144,-2.1285203,3.4335275409730086e-18,1.0099494803059085e-17,0.004696060527002348,0.09234075972388707,0.009088141,0.039144516
Nrros,-8.696916,-1.0092572,3.4102756529502644e-18,1.003219912357933e-17,0.021654056874510826,0.11069317571198281,0.0364145,0.07199386
Dmc1,-8.698436,-1.891262,3.364906086326921e-18,9.899816767721928e-18,0.0054787372815027395,0.09325011366924317,0.011549916,0.04219121
Gm26543,-8.70205,-2.7109227,3.2594237012113656e-18,9.591579766898412e-18,0.003913383772501957,0.09155540858926135,0.006434573,0.041396793
Itga7,-8.7062645,-0.96646774,3.140531194595831e-18,9.244749474012925e-18,0.015392642838507697,0.10420369528375976,0.027285289,0.052640736
Bmp3,-8.719614,-0.48552242,2.791522725382778e-18,8.220078425318931e-18,0.01643621184450822,0.10565039474228083,0.036592342,0.050865658
Sh2d4b,-8.7210045,-1.9928627,2.7574555382173695e-18,8.12065216044506e-18,0.006783198539003391,0.09486215020873806,0.011790817,0.0461278
