names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Subiculum (for_DEGs),mean_expr_Rest (for_DEGs)
Zbbx,-2.9295843,-1.16114,0.0033941571702880966,0.0312653421891125,0.07125890736342043,0.15479079876833907,0.03895001,0.0850983
Mgat3,-2.9323218,-0.48667908,0.0033643799083678066,0.031032354201276497,0.30641330166270786,0.3972106502445209,0.20867956,0.2815276
Mt3,-2.9341822,-0.72846234,0.0033442792290339475,0.030869386081807684,0.4323040380047506,0.5015758014852382,0.38976192,0.5820569
Calm1,-2.936167,-0.45618042,0.0033229547657055224,0.03070419345065591,0.8741092636579573,0.83600796957073,1.1216067,1.3453493
Sub1,-2.937129,-0.710482,0.003312663221962769,0.0306301654418925,0.2992874109263658,0.3872486868320956,0.20855066,0.32168832
Pde3a,-2.9377723,-2.0995634,0.0033057967579236463,0.030587674724848656,0.04513064133016627,0.12754935700054337,0.029415151,0.12039288
D430019H16Rik,-2.9436235,-0.82276493,0.0032439432862655143,0.03004645160356924,0.11163895486935867,0.19865966310451005,0.062856145,0.10862829
Tgfa,-2.9504974,-1.6004472,0.0031726263819219945,0.029426465613477386,0.08076009501187649,0.16232566564028256,0.041891728,0.121978536
Trim26,-2.9515688,-0.915059,0.0031616412666292766,0.029344836212203337,0.09738717339667459,0.18409708386161927,0.0592901,0.109016605
Kcnc3,-2.9565308,-0.49531987,0.0031112119833038698,0.028916729848279137,0.3182897862232779,0.4097083861619272,0.23241028,0.31394354
Rhou,-2.9609678,-0.8090154,0.0030667408844655825,0.02855278155425856,0.14014251781472684,0.22720521644629596,0.08416388,0.14309494
B3galt5,-2.972473,-0.9009234,0.0029541135337024724,0.02767678892977177,0.14014251781472684,0.22503169715631227,0.080961026,0.14623126
Col11a1,-2.9729795,-1.0125759,0.0029492400244072185,0.027640767162825937,0.1187648456057007,0.20108675964499184,0.085049145,0.16474737
Plppr3,-2.9759507,-0.95748806,0.0029208174440624726,0.027403060307946453,0.09501187648456057,0.18206846585763448,0.0527549,0.10002307
Pfkfb3,-2.9792163,-1.6083739,0.0028898672752553736,0.027122693670406414,0.047505938242280284,0.132802028618004,0.026230654,0.07792118
Nrip1,-2.9844089,-0.5023725,0.0028412679318793967,0.026703347089751448,0.42042755344418054,0.4932439775403007,0.33455834,0.4464945
Col4a1,-2.9858534,-0.5916443,0.0028278809137132358,0.026622691811877486,0.2161520190023753,0.3038942220612208,0.12871414,0.18814108
Arhgef4,-2.988849,-0.5998335,0.002800305888838741,0.026392220004593812,0.27078384798099764,0.35808730302481434,0.18376291,0.26676342
Akap5,-2.9953253,-0.76230705,0.0027415232926070883,0.025892699779385752,0.10451306413301663,0.19467487773953993,0.0705947,0.1169565
Colgalt2,-2.9987395,-2.4689038,0.002710990180914008,0.025631353329049755,0.023752969121140142,0.10874841514218439,0.011165334,0.060304787
Paqr8,-3.0109184,-0.7981642,0.002604589000715234,0.02468617511436273,0.1995249406175772,0.2872305741713458,0.13554622,0.22507852
Gab1,-3.0167603,-1.3128624,0.0025549165783925504,0.02424959677195614,0.17339667458432304,0.24640463684115196,0.12694144,0.28987235
Tnfrsf21,-3.0183144,-0.4576047,0.0025418516596222925,0.024151186030428217,0.3254156769596199,0.4194892229668538,0.23996346,0.31658408
mt-Co3,-3.024997,-0.7263157,0.0024863559283273074,0.02367412607872245,0.5724465558194775,0.6081144720159392,0.5448248,0.7876849
Abhd17c,-3.0296829,-0.6492409,0.002448106952755062,0.023334740624522354,0.14251781472684086,0.23448650606774135,0.08815472,0.1349977
Gm46102,-3.0431514,-1.8127666,0.0023411445153239236,0.022434576721381536,0.0332541567695962,0.12030429270059771,0.021146,0.07239527
Gpr37,-3.0479193,-1.1844621,0.0023043185305563823,0.02212112858737049,0.0997624703087886,0.18699510958159754,0.064805366,0.14164367
Wnt4,-3.058696,-2.112287,0.0022230261610113352,0.021371274757200208,0.026128266033254157,0.11334903097264988,0.0153327845,0.06466938
Smap2,-3.0588021,-0.5121911,0.002222238158440555,0.021371274757200208,0.4584323040380047,0.5230936424560768,0.34569252,0.46309394
Hspa8,-3.0620253,-0.70274574,0.0021984492889457353,0.02115771217549137,0.6294536817102138,0.6717623618909618,0.60211694,0.8520123
Mal,-3.062098,-1.2472118,0.0021979143945139203,0.02115771217549137,0.19714964370546317,0.27585582322043106,0.15489684,0.3348315
Ddx17,-3.0682194,-0.29858544,0.0021533849014190353,0.020768647631417617,0.7315914489311164,0.7143271146531426,0.73873746,0.85215074
1700047M11Rik,-3.07384,-2.7742407,0.002113228090224842,0.020432687579827816,0.026128266033254157,0.11251584857815614,0.018145459,0.11802224
Rab40b,-3.0742922,-0.44942114,0.00211002736778415,0.020409084007329055,0.3586698337292161,0.44712914327114656,0.26362282,0.34492433
Map3k14,-3.0766623,-1.8525474,0.0020933230345068035,0.02026210012146895,0.03800475059382423,0.12588299221155588,0.02142611,0.07530466
Gm20063,-3.0824924,-1.2534239,0.002052750713278473,0.0198908805141697,0.07125890736342043,0.15950009056330375,0.041151192,0.09545005
Sec14l5,-3.0845892,-2.544737,0.002038333822511698,0.019763146648502438,0.030878859857482184,0.11780474551711646,0.021841783,0.12119878
Gm44257,-3.0880854,-0.6203602,0.0020145051185814916,0.019555546436519033,0.25653206650831356,0.34048179677594637,0.16656224,0.24577285
Gm31698,-3.0881097,-1.5997169,0.0020143405389760794,0.019555546436519033,0.04513064133016627,0.13341785908349937,0.027298244,0.08054356
Cyth1,-3.0943372,-0.4669586,0.0019725310372629198,0.019217515943167025,0.4489311163895487,0.5300489041840246,0.35510275,0.46327198
mt-Nd4,-3.094844,-0.8347159,0.0019691637105668344,0.01919166808231079,0.35391923990498814,0.42727766708929543,0.29294935,0.4744068
Anxa11,-3.0957909,-0.9410084,0.001962886791844203,0.019151331916068895,0.10688836104513064,0.19612389059952906,0.062094755,0.11599738
Bves,-3.0968015,-1.9029981,0.001956207656301905,0.019093098338115577,0.035629453681710214,0.12316609309907625,0.016834337,0.061557516
Gramd3,-3.1071625,-2.682173,0.0018889249581823151,0.018496870855087028,0.035629453681710214,0.12236913602608224,0.020292047,0.123605266
Actg1,-3.1101549,-0.7483232,0.0018698924014017694,0.018343924361323673,0.32779097387173395,0.41438145263539217,0.25540093,0.39796922
A530058N18Rik,-3.1179,-2.692837,0.001821446773022733,0.01792100871150525,0.021377672209026127,0.10961782285817787,0.010896305,0.068442464
Nup93,-3.1200213,-0.3675964,0.0018083800866261729,0.017798964442360905,0.4916864608076009,0.5492483245788806,0.42007157,0.5149625
Sox2,-3.1219332,-2.4659526,0.0017966771146110407,0.017703232148734385,0.04275534441805225,0.12979532693352652,0.01969955,0.104285635
Gprc5b,-3.1284733,-1.6915655,0.0017571698317797168,0.01737128527590912,0.07125890736342043,0.15819597898931353,0.039264824,0.12164314
Rras2,-3.1299453,-0.46612632,0.001748389225225596,0.017297208572095643,0.4489311163895487,0.501865604057236,0.3482487,0.4545515
Diaph3,-3.1317782,-1.9882935,0.0017375106103442225,0.01720225132643672,0.052256532066508314,0.14008331823944936,0.027978618,0.10667951
Ryr1,-3.1420906,-1.3729094,0.0016774608457081313,0.016636896348723215,0.06413301662707839,0.15330556058685021,0.031787846,0.08033552
Unc13c,-3.142995,-1.0684881,0.001672286685651235,0.016599034611341476,0.14489311163895488,0.22927005977178047,0.12334607,0.2431943
Slc39a12,-3.1463516,-2.4757655,0.0016532113678933535,0.016446423345166387,0.028503562945368172,0.11769606955261729,0.018713465,0.09991403
Neurod1,-3.1494076,-1.7492418,0.0016360178530235752,0.016293476542158437,0.047505938242280284,0.13696794059047274,0.024370769,0.07967642
Adgra3,-3.1503122,-1.5671297,0.0016309614458719919,0.016255168416387397,0.07125890736342043,0.1595725412063032,0.03370422,0.09673879
Slitrk2,-3.1713467,-1.2186955,0.0015173396834889542,0.015218707463735796,0.09026128266033254,0.1805470023546459,0.052031636,0.11716252
Vat1l,-3.1723542,-1.1016837,0.0015120846369582192,0.015174359042988281,0.09501187648456057,0.18627060315160296,0.058641072,0.12187236
Tmem164,-3.1780505,-0.8593398,0.001482688649508497,0.014915703486444519,0.25653206650831356,0.33399746422749504,0.16900767,0.2882186
Slc20a2,-3.1790278,-0.6140231,0.001477698992691056,0.014871075630565047,0.25415676959619954,0.35095091468936784,0.16946411,0.2489221
Zfp941,-3.1796196,-0.67305833,0.0014746848331967663,0.014851867116940446,0.11401425178147269,0.21014309001992393,0.0744355,0.11619273
D16Ertd472e,-3.1850216,-1.0740701,0.0014474317022715522,0.014626735554733587,0.09738717339667459,0.1891324035500815,0.06059728,0.12356561
Fa2h,-3.1855497,-1.6519252,0.0014447926920232075,0.014611057446241471,0.07600950118764846,0.16460786089476545,0.062593155,0.18480797
Cdc14a,-3.1858168,-2.4192998,0.0014434597094891484,0.01460307319050204,0.040380047505938245,0.1297591016120268,0.020935845,0.107210614
Cdh13,-3.1872401,-0.5966646,0.00143637461845497,0.014547827364449695,0.5320665083135392,0.5432711465314255,0.60689443,0.8163749
Cox6b1,-3.1923752,-0.8210486,0.0014110795033453485,0.014334860587859929,0.25653206650831356,0.3513493932258649,0.20021836,0.3304699
Plekha2,-3.1941748,-1.8180677,0.0014023118935010816,0.014251180249006831,0.05938242280285035,0.14863249411338525,0.03349148,0.11341236
Col26a1,-3.1964843,-1.7698467,0.0013911339668247489,0.014154684723135278,0.047505938242280284,0.1378011229849665,0.0282535,0.09323845
Tspan2,-3.198366,-1.3431396,0.0013820879166331782,0.014077597543568422,0.17814726840855108,0.25959065386705305,0.116701886,0.27311018
Lifr,-3.1992004,-0.5775916,0.0013780929492517955,0.014047555973594745,0.26365795724465557,0.35971744249230214,0.18471357,0.26448497
Dleu2,-3.199498,-0.46607015,0.0013766718639300181,0.01404386540233986,0.6460807600950119,0.6545191088570911,0.6429821,0.80922693
Fhod3,-3.2112944,-0.6701717,0.0013213849896670858,0.01354643095947627,0.31353919239904987,0.3806556783191451,0.25272006,0.3767398
Mxd4,-3.2234368,-0.79483247,0.0012666223938035091,0.013005022438479286,0.16389548693586697,0.25977178047455174,0.09758469,0.1636766
Selenow,-3.2259922,-0.6938596,0.001255367963644034,0.01290426059032716,0.4821852731591449,0.5458431443579062,0.3817698,0.56074816
Tspan13,-3.228056,-0.45029685,0.0012463463471953692,0.012816427994312886,0.6152019002375297,0.6111211737004166,0.5352583,0.676616
Abtb3,-3.2342045,-1.8111937,0.0012198209270190337,0.012596690357033603,0.0688836104513064,0.15797862706031515,0.04315854,0.143904
Rbmx,-3.2357492,-0.5286375,0.0012132392970833712,0.012538361504857763,0.27315914489311166,0.3730845861257019,0.1829591,0.25434557
Gm6999,-3.2359982,-2.6418772,0.0012121820682097625,0.012532255549363724,0.021377672209026127,0.1127332005071545,0.01045628,0.0635423
Plod2,-3.2405777,-1.3265393,0.001192877772373226,0.012346928252568792,0.0665083135391924,0.1593189639558051,0.037311852,0.091070086
Kcng3,-3.242444,-1.6968458,0.001185091997626677,0.012280532964222449,0.04513064133016627,0.13740264444846947,0.022485971,0.071132384
Metap1d,-3.245145,-0.574215,0.0011739078912277408,0.01216933064710239,0.29453681710213775,0.39094366962506794,0.19895071,0.28347227
Rassf8,-3.2496002,-1.1922705,0.0011556732991035682,0.0119941836797655,0.10451306413301663,0.19637746785002716,0.061127413,0.13456705
Mag,-3.250793,-1.5583644,0.0011508363111934381,0.011948598022321361,0.13539192399049882,0.22021372939684838,0.10202395,0.27485794
Hif1a,-3.2517946,-0.5537403,0.0011467891783852133,0.01191578701593607,0.3491686460807601,0.4418402463321862,0.24556135,0.34257486
Sorbs2os,-3.262292,-0.6150732,0.0011051523685169432,0.0115054026121853,0.15914489311163896,0.25727223329107046,0.100198045,0.14964229
Ccdc50,-3.2641675,-0.5315915,0.0010978622004804892,0.01144280734170316,0.498812351543943,0.5588118094548089,0.38842288,0.522432
Rin1,-3.2773085,-1.5151244,0.001048018103155278,0.010961559529693389,0.05463182897862233,0.14787176236189095,0.026632464,0.074313655
Hsp90aa1,-3.283697,-0.6251404,0.0010245507647825974,0.010728635639013403,0.7743467933491687,0.7956167360985329,0.8502948,1.1207922
Ar,-3.2884464,-0.5399398,0.0010074197920323877,0.01056571811549971,0.23515439429928742,0.33388878826299584,0.17678288,0.24775511
Rhob,-3.289703,-1.1386062,0.001002932578698566,0.010526874370949402,0.14251781472684086,0.23589929360623074,0.08595264,0.18032922
Fgf10,-3.2911048,-1.4785177,0.0009979469574832056,0.010482734459567527,0.04513064133016627,0.13993841695345047,0.028776884,0.078215204
Ccnjl,-3.292859,-1.0495957,0.0009917418450359425,0.010421628226873592,0.1187648456057007,0.21206303205940952,0.07147978,0.14269334
Kcnj6,-3.2970593,-0.351323,0.0009770288148546274,0.010287133328818119,0.6460807600950119,0.6307190726317696,0.69984317,0.8298074
Eya1,-3.2990167,-1.7716862,0.0009702412273718012,0.010223679129207961,0.08076009501187649,0.17141822133671436,0.04977888,0.16064928
Dock11,-3.299126,-0.8549192,0.0009698636750025137,0.010223679129207961,0.23990498812351543,0.323600796957073,0.17058925,0.289992
Rab3c,-3.3055143,-0.3751026,0.0009480224481129279,0.010009180031746317,0.6864608076009501,0.6441586669081688,0.72984713,0.8729215
Cdh9,-3.3088284,-0.6315365,0.0009368723262714109,0.009899236888286594,0.5344418052256532,0.5346495200144902,0.58251095,0.7996233
Tbl1xr1,-3.3099666,-0.37686947,0.0009330714112461252,0.009862953902511165,0.6484560570071259,0.6508241260641188,0.5885601,0.7132565
Arhgap15,-3.3120363,-0.56983304,0.0009261954089890039,0.00979798056674588,0.28978622327790976,0.37942401738815434,0.23574731,0.33262247
Lamb1,-3.31244,-0.81873065,0.0009248599705064356,0.009787706737892053,0.14726840855106887,0.24423111755116828,0.08739606,0.1493598
Thsd7b,-3.3181303,-0.46187094,0.0009062221866350617,0.009615446038111097,0.5130641330166271,0.555334178590835,0.67816126,0.84859055
Fibcd1,-3.3291073,-2.061329,0.0008712483295047395,0.009275135742389997,0.035629453681710214,0.1299764535410252,0.020457413,0.08274299
Cilk1,-3.3356686,-0.70586085,0.0008509452340214609,0.00907337239609391,0.24703087885985747,0.34551711646440864,0.16550119,0.25741097
Gm16083,-3.3375745,-0.72508156,0.0008451305239854855,0.009018529459686257,0.19239904988123516,0.28694077159934794,0.12596974,0.20041585
Ptprj,-3.3393924,-0.2708652,0.0008396186862844896,0.008973967422619028,0.8099762470308789,0.7102336533236733,0.8809506,0.9951254
Gm5087,-3.342415,-1.5861421,0.0008305275202201473,0.008887405204426666,0.0688836104513064,0.16268791885527983,0.040672723,0.11745894
Yes1,-3.3432467,-0.97185117,0.0008280426007842202,0.008871413350507177,0.16389548693586697,0.2564752762180764,0.097871505,0.18371142
Pnma2,-3.3464303,-1.125929,0.0008185927795792149,0.008777169986948725,0.08076009501187649,0.1791342148161565,0.047682524,0.10127797
Gad2,-3.3532739,-1.2873179,0.0007986165719746717,0.008579867823983177,0.13539192399049882,0.2249592465133128,0.10370092,0.2364122
C130073E24Rik,-3.36182,-0.8968184,0.0007743059235258583,0.008352308376210281,0.26128266033254155,0.3443216808549176,0.24045764,0.40954828
Npy1r,-3.362612,-0.9034125,0.0007720878401602285,0.008335074433549755,0.10926365795724466,0.20854917587393587,0.06785147,0.12338505
Notch2,-3.3692462,-1.6536084,0.0007537406005170404,0.008156669325772402,0.09263657957244656,0.18514761818511138,0.04979442,0.14896199
Lypd6,-3.3722324,-2.7270815,0.0007456146819368269,0.008071984892684344,0.035629453681710214,0.12979532693352652,0.01769605,0.11173028
Adarb2,-3.373064,-0.8051455,0.0007433665016280405,0.008054136249494132,0.5676959619952494,0.5817062126426372,0.7585053,1.0930464
Agrn,-3.374011,-0.51488227,0.0007408141965193964,0.00803296104135439,0.27790973871733965,0.38431443579061764,0.18936509,0.26074386
Amot,-3.3750186,-2.8410683,0.000738107222061802,0.008010073124717536,0.019002375296912115,0.11476181851113929,0.009710887,0.06758618
Gfra1,-3.3850791,-0.8623495,0.0007115775718729304,0.007747199901225949,0.18527315914489312,0.2782829197609129,0.14055683,0.24244569
Snx9,-3.398314,-0.92591286,0.0006780253993671693,0.0074209949006093035,0.1496437054631829,0.2470929179496468,0.08763236,0.16042049
Kcns3,-3.4000833,-2.2685692,0.0006736531234110075,0.007385173164444624,0.0332541567695962,0.12928817243253035,0.016150419,0.07552651
Olfml2b,-3.404132,-1.9327824,0.000663747056430012,0.007282516703256196,0.052256532066508314,0.14772686107589206,0.02422634,0.08949649
Vegfc,-3.4069147,-0.9512545,0.0006570163012900229,0.007220461356099352,0.09026128266033254,0.1905089657670712,0.065741576,0.12344351
Kcng2,-3.4088967,-1.698555,0.0006522620496381889,0.007171146184033608,0.06175771971496437,0.15747147255931895,0.029139863,0.09164207
Ano6,-3.414335,-0.47208118,0.0006393790244404534,0.007035263876623662,0.47268408551068886,0.5309545372215179,0.37504745,0.4893268
Gse1,-3.4158251,-0.44093502,0.0006358906697964011,0.007002615695667746,0.517814726840855,0.5755841333091831,0.45124978,0.57331383
Megf9,-3.4301193,-0.36951113,0.0006033159642904955,0.006673981045897742,0.6579572446555819,0.6286904546277848,0.5713723,0.6909827
Ankfn1,-3.4306686,-2.5203505,0.0006020957006710764,0.006663225484774226,0.03800475059382423,0.133997464227495,0.019383209,0.106421486
Sytl5,-3.436362,-3.1327958,0.0005895826877170887,0.006535514364256673,0.023752969121140142,0.12023184205759826,0.010283097,0.08678472
Slitrk5,-3.4566317,-0.5557024,0.0005469717697079279,0.006080732913550691,0.34441805225653205,0.4372758558232204,0.23073265,0.32314646
Pacsin2,-3.457005,-0.9408395,0.0005462146555443922,0.006077344842433879,0.1330166270783848,0.23387067560224598,0.085739434,0.15858492
Mindy3,-3.465806,-0.46838373,0.0005286443858610411,0.0058989512658165185,0.4323040380047506,0.5178047455171164,0.34404424,0.4498944
Plat,-3.4662492,-1.2016935,0.0005277738932985177,0.0058930812779374895,0.0688836104513064,0.1695345046187285,0.041888893,0.09385002
Orai2,-3.4682734,-0.8336698,0.0005238140182660902,0.005854776485361831,0.16864608076009502,0.2685020829559862,0.101917684,0.17497595
Crispld1,-3.4738667,-1.919453,0.0005130159013972672,0.005755631428202325,0.0498812351543943,0.1476544104328926,0.025238806,0.09229503
Neo1,-3.4794145,-0.3770064,0.0005025109326295548,0.0056495685187264175,0.6912114014251781,0.6727404455714544,0.67060137,0.8068086
Gm20033,-3.4884887,-1.1877184,0.00048575958052171414,0.005474983191534589,0.07838479809976247,0.1796775946386524,0.044179454,0.09793733
Ptgds,-3.490604,-1.1616694,0.0004819302418717347,0.005434102223706887,0.28028503562945367,0.3664191269697519,0.22358459,0.44502217
Megf11,-3.4955385,-0.9662565,0.00047310613422807765,0.005350320634136552,0.14251781472684086,0.24205759826118456,0.10345062,0.19304961
Car4,-3.4969802,-1.5840603,0.0004705569530013796,0.005323732769325081,0.047505938242280284,0.14852381814888607,0.027855646,0.081293106
