names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Subiculum (for_DEGs),mean_expr_Rest (for_DEGs)
Nbeal1,5.5373316,0.38406762,3.0711445253959545e-08,6.876804449782442e-07,0.7482185273159145,0.6068828110849483,0.76349753,0.63019353
Vps13d,5.5278416,0.4074053,3.241942039010537e-08,7.253204212174282e-07,0.7862232779097387,0.6494837891686289,0.8629025,0.70949674
Zfp961,5.5265093,0.71226627,3.2666459808115906e-08,7.296323982078756e-07,0.4750593824228028,0.36069552617279477,0.3614148,0.23564556
Ankrd45,5.525074,0.78316796,3.293467571906023e-08,7.350122396770335e-07,0.42992874109263657,0.30726317696069555,0.30876338,0.1907886
Gpr176,5.5198145,0.69860375,3.393575033176113e-08,7.567249887256611e-07,0.44418052256532065,0.30860351385618545,0.33383977,0.21849255
Tmem151b,5.5172257,1.4570725,3.443926684960856e-08,7.673160035232024e-07,0.2826603325415677,0.1434522731389241,0.19311747,0.07472759
Fra10ac1,5.5152593,0.7639226,3.4826609956031327e-08,7.750893306743589e-07,0.4323040380047506,0.31407353740264443,0.32821953,0.2060232
Golga4,5.515162,0.43071786,3.4845847095445685e-08,7.750893306743589e-07,0.667458432304038,0.5399746422749502,0.5886568,0.46667114
Rabl6,5.508355,0.39458105,3.6220238692063775e-08,8.043287716163254e-07,0.669833729216152,0.556674515486325,0.60431993,0.4894369
Uap1,5.504537,1.1440827,3.701393711454569e-08,8.212753842013564e-07,0.334916864608076,0.20547002354645896,0.2456712,0.11867674
Dner,5.5021396,0.46302652,3.7520959304094303e-08,8.318384294562821e-07,0.669833729216152,0.5417859083499366,0.7846411,0.62298006
Gls,5.49258,0.58208704,3.961043511981671e-08,8.767153143900124e-07,0.9928741092636579,0.7995290708205035,1.8600439,1.5310903
Slc22a23,5.4877334,0.33954608,4.071243614880673e-08,9.003647401797834e-07,0.7102137767220903,0.5725412063032059,0.7067598,0.5944047
Gdap1,5.485199,0.50640243,4.130040014391385e-08,9.126165722590173e-07,0.5819477434679335,0.47581959789893136,0.48587304,0.36492458
Uri1,5.4849715,0.4091052,4.135361243746346e-08,9.130415498723446e-07,0.7054631828978623,0.5877558413330918,0.69670814,0.5644406
Pcm1,5.4783344,0.34682804,4.2934847999754736e-08,9.471751771374464e-07,0.8551068883610451,0.7225864879550806,1.0328834,0.88482285
Kifap3,5.474732,0.33967435,4.381745001524142e-08,9.6585306145163e-07,0.8646080760095012,0.7315341423655135,1.0883837,0.9385661
Stxbp1,5.473415,0.3746481,4.414452478455668e-08,9.722650663615066e-07,0.7695961995249406,0.6185473646078609,0.7767893,0.6449385
Ablim2,5.4712963,0.39292622,4.467552804726081e-08,9.831543313922178e-07,0.7363420427553444,0.5801847491396486,0.7151242,0.58524424
Depdc5,5.4702525,0.39885312,4.493949872497371e-08,9.881541168085464e-07,0.6745843230403801,0.5554428545553342,0.6170063,0.49910647
Mapre3,5.4689445,0.4713659,4.527236411487779e-08,9.938467514434363e-07,0.5771971496437055,0.4675602245969933,0.46865007,0.35851818
Lrrc1,5.4591813,1.0846398,4.783350774042913e-08,1.0475031401673435e-06,0.3087885985748218,0.16511501539576165,0.21601968,0.10768215
Gfod2,5.4579797,0.8367279,4.8158320032330966e-08,1.0537573772546686e-06,0.42280285035629456,0.3076254301756928,0.31924137,0.19109409
Sh3kbp1,5.4533634,0.3826504,4.942588703673983e-08,1.080613168980634e-06,0.7315914489311164,0.5719978264807101,0.7704423,0.63673806
Pik3ca,5.452605,0.43955624,4.963730247963762e-08,1.0843531037624901e-06,0.6080760095011877,0.5095815975366781,0.5390467,0.42314193
Ccdc30,5.451591,0.47462913,4.9921121746418016e-08,1.0896673771943558e-06,0.6508313539192399,0.526933526535048,0.61667806,0.4785259
Hira,5.4481525,0.44088355,5.08956641839759e-08,1.1100377407657731e-06,0.667458432304038,0.5445752581054157,0.60409033,0.47694367
Ythdc2,5.444447,0.49960703,5.1966540103876644e-08,1.1324743978841569e-06,0.6033254156769596,0.49548994747328384,0.5296801,0.401438
Prepl,5.4404106,0.39891943,5.315786206733025e-08,1.1574973693267131e-06,0.667458432304038,0.5587031334903098,0.6298738,0.510081
Spire1,5.438077,0.39123264,5.3858710851588085e-08,1.1718085510786817e-06,0.8076009501187649,0.6674515486324941,0.9020844,0.74992055
Sp4,5.4373336,0.51341605,5.4083873174313854e-08,1.1757553982150594e-06,0.5534441805225653,0.4454265531606593,0.46285698,0.3452582
Kcnj9,5.434311,0.7786453,5.500865601204481e-08,1.1948929563812805e-06,0.43705463182897863,0.329070820503532,0.33305982,0.20732756
Cwf19l2,5.4314914,0.53760314,5.5885030071360054e-08,1.2119699419026994e-06,0.5391923990498813,0.42774859626879186,0.44982204,0.3302566
Septin6,5.41883,0.7547419,5.999034753215152e-08,1.2974310997858906e-06,0.43942992874109266,0.3216808549175874,0.34387898,0.21771272
Cmip,5.418745,0.3962603,6.001886330606111e-08,1.2974310997858906e-06,0.8479809976247031,0.6909617822858178,0.9968438,0.83251214
Epb41l3,5.4180775,0.39942333,6.024337327128473e-08,1.3012374918001775e-06,0.7862232779097387,0.6220974461148343,0.8853076,0.7320862
Bicdl1,5.413276,0.47533196,6.188193927243172e-08,1.3355563921688678e-06,0.6318289786223278,0.5031334903097265,0.54611623,0.42041722
Trhr,5.406927,1.6716752,6.411517021515911e-08,1.3826441602578855e-06,0.26128266033254155,0.12081144720159391,0.23471338,0.079770155
Etnk1,5.4038258,0.43471798,6.52343623970573e-08,1.4056514174891175e-06,0.9073634204275535,0.7393225864879551,1.2180426,1.0156763
Hrh2,5.4032187,1.4371383,6.545558591725287e-08,1.4092881358946991e-06,0.2755344418052256,0.1347219706574896,0.18109897,0.070755094
Hook3,5.4010153,0.33824927,6.626475120453037e-08,1.4255675459293284e-06,0.8076009501187649,0.6743705850389422,0.8840919,0.7532281
Zfp644,5.395777,0.37875602,6.82275651728347e-08,1.4666197409552546e-06,0.7767220902612827,0.667342872667995,0.8803254,0.73511755
Kidins220,5.3945236,0.40784553,6.870551535747867e-08,1.4757131875743019e-06,0.9382422802850356,0.7785908349936606,1.3451995,1.1441774
Gm26871,5.389337,0.588157,7.071798777434072e-08,1.5177255043902038e-06,0.9786223277909739,0.7956891867415323,2.2613995,1.9048421
Clec16a,5.3862753,0.40708545,7.193284264196898e-08,1.5413361098801487e-06,0.7030878859857482,0.5721065024452092,0.65916973,0.5328349
Anks1,5.373538,0.58524567,7.720660349338781e-08,1.6490790428198176e-06,0.5130641330166271,0.39956529614200326,0.42508504,0.30238214
Kif1a,5.3725877,0.3232676,7.761456938134807e-08,1.6563322907375236e-06,0.7767220902612827,0.6419126969751856,0.7962479,0.67948407
Glrb,5.3724604,0.36662328,7.766947102081428e-08,1.6563322907375236e-06,0.7149643705463183,0.6022097446114835,0.71571565,0.59388196
Tnrc6c,5.369562,0.49728858,7.892802847310207e-08,1.6818367367741892e-06,0.9572446555819477,0.7788444122441587,1.5634624,1.3014336
Ralgps1,5.36138,0.4045914,8.258848467709983e-08,1.7570487595199307e-06,0.8598574821852731,0.6882811084948379,1.0043572,0.8359658
Esco1,5.344561,0.42870918,9.063642081850332e-08,1.920662955357401e-06,0.5914489311163895,0.48179677594638654,0.47959554,0.3765238
Map3k13,5.342197,0.5899443,9.182682665796321e-08,1.9443552657994257e-06,0.5225653206650831,0.41007063937692445,0.41315818,0.29258057
Slc17a6,5.3367434,1.4776541,9.463087395990153e-08,2.0005755966188465e-06,0.24703087885985747,0.10190182937873574,0.17196102,0.06520078
Usp7,5.330968,0.36990416,9.769065523459502e-08,2.0620516722484663e-06,0.6769596199524941,0.5542474189458432,0.59357333,0.4868297
Slc38a9,5.328543,0.39709,9.900369768945548e-08,2.08809211688828e-06,0.684085510688836,0.5668538308277487,0.64808136,0.52618504
Mef2a,5.3228254,0.2859805,1.0216776869353624e-07,2.153135642976721e-06,0.9073634204275535,0.7458793696794059,1.1630362,1.0310826
Xpo6,5.322443,0.429058,1.0238283490418466e-07,2.155977095513669e-06,0.6365795724465558,0.5307371852925195,0.56407696,0.44652355
Pdgfc,5.322258,0.67471826,1.0248711161741338e-07,2.156482920250507e-06,0.4821852731591449,0.3608766527802934,0.45247754,0.3063508
Faim2,5.3181367,0.4559709,1.0483534766860845e-07,2.2041672862719163e-06,0.5463182897862233,0.4362253214997283,0.44557604,0.34306687
Chchd3,5.316744,0.39121655,1.0564075595613247e-07,2.219364435137826e-06,0.8194774346793349,0.6779206665459155,0.9564047,0.798294
Synpo2,5.316173,2.1214569,1.0597236586341544e-07,2.224591774023416e-06,0.20902612826603326,0.06230755297953269,0.16434152,0.040228616
Gbf1,5.3147984,0.37284157,1.0677554833430329e-07,2.2397025634213345e-06,0.7790973871733967,0.6489766346676327,0.8246502,0.68779707
Ric8b,5.308595,0.4716684,1.1047347838402835e-07,2.315462062541998e-06,0.5866983372921615,0.4811084948378917,0.4921734,0.3774381
Slc17a7,5.3074055,0.36304018,1.1119669727960366e-07,2.328803784803547e-06,0.8931116389548693,0.7098351747871763,1.134532,0.9709153
Map7d2,5.3001947,0.34370226,1.1567933519836339e-07,2.4189134138365946e-06,0.7173396674584323,0.5842419851476182,0.68421793,0.5732418
Clgn,5.2948956,1.2620018,1.1908434709057433e-07,2.4881776098940375e-06,0.3087885985748218,0.18232204310813258,0.20996226,0.09295853
Rnf169,5.2945104,0.39236537,1.1933576810505428e-07,2.491493464633107e-06,0.7315914489311164,0.5871400108675965,0.705905,0.5774248
Tecpr1,5.2875695,0.6812601,1.2395221280025476e-07,2.5778606485625738e-06,0.4679334916864608,0.3671074080782467,0.3629897,0.24130502
4930447C04Rik,5.276896,1.0761918,1.3139039097041637e-07,2.7283306069359257e-06,0.34441805225653205,0.2138380728128962,0.29878035,0.1528502
Atxn10,5.275949,0.34839,1.320707142923296e-07,2.7403398401813874e-06,0.8194774346793349,0.6870856728853468,0.93539256,0.79573137
Camta1,5.275251,0.45002976,1.3257441539863658e-07,2.7486686279022877e-06,0.9429928741092637,0.7692447020467307,1.4370116,1.2084912
Phtf1,5.274143,0.47499385,1.333775840227085e-07,2.7631886528066134e-06,0.6152019002375297,0.5032783915957254,0.5348089,0.41128466
Orc3,5.2731237,0.45901242,1.3412109868903724e-07,2.7764514035242147e-06,0.5534441805225653,0.43756565839521827,0.428727,0.32888833
Tmem241,5.2661953,0.97052604,1.3928024091165572e-07,2.8788154409970687e-06,0.3491686460807601,0.22242347400833182,0.25247234,0.13677144
Ndst1,5.262508,0.80615616,1.4210364323485155e-07,2.9349153679634597e-06,0.41330166270783847,0.3057054881362072,0.31584918,0.1926169
Madd,5.2547145,0.4277951,1.4825443859074346e-07,3.057250011460688e-06,0.6104513064133017,0.49128781017931533,0.5031763,0.3961946
Krit1,5.2527933,0.39257658,1.4980968895993434e-07,3.086952716528708e-06,0.7838479809976246,0.6454990038036588,0.8462014,0.6999959
Tmem150c,5.2522836,0.599067,1.5022509919627146e-07,3.0931405482021565e-06,0.5225653206650831,0.41412787538489404,0.437588,0.30926037
Zc2hc1a,5.2456737,0.5464022,1.5571247265311916e-07,3.2036708577253533e-06,0.5558194774346793,0.45107770331461694,0.4675397,0.34226933
Gm13483,5.2422776,1.2158082,1.5860661957262387e-07,3.2582261987128468e-06,0.3182897862232779,0.19221155587755842,0.25871167,0.11966483
Mfn1,5.240599,0.40912616,1.6005601934155286e-07,3.285489105964496e-06,0.6199524940617577,0.4982068465857635,0.5215908,0.41583714
Grp,5.2302866,1.5066816,1.6924728832974455e-07,3.4622466719349876e-06,0.23040380047505937,0.08657851838435066,0.15581506,0.057643455
Mbd5,5.230217,0.4892437,1.693112068076879e-07,3.4622466719349876e-06,0.9928741092636579,0.8415866690816881,1.9850436,1.6999035
Usp47,5.225938,0.35020998,1.732745770288709e-07,3.5405991519131265e-06,0.7600950118764845,0.6276399203042927,0.7565597,0.63508564
Dock7,5.2252398,0.39690703,1.739295357148062e-07,3.5485851364137e-06,0.8052256532066508,0.6523455895671074,0.9170456,0.76111466
Myh10,5.223534,0.38464382,1.7553999831944708e-07,3.5787251554199873e-06,0.66270783847981,0.5501539576163739,0.62141204,0.5067719
Crebrf,5.223358,0.39085868,1.757070209703198e-07,3.5794144453923374e-06,0.6508313539192399,0.5541749683028437,0.6256339,0.508679
Gm12353,5.222988,0.74074215,1.760588461011069e-07,3.5838645414672294e-06,0.4346793349168646,0.31979713819960154,0.34023297,0.21714903
Atcay,5.222284,0.5197033,1.7672977056941126e-07,3.594798588342226e-06,0.5391923990498813,0.43347219706574897,0.42853373,0.31712505
Arg2,5.2212734,2.5237787,1.7769710037100792e-07,3.6115551331040415e-06,0.19714964370546317,0.05393950371309545,0.13707708,0.025225995
Emb,5.2183294,0.71170455,1.8054410869021546e-07,3.664063595548406e-06,0.43705463182897863,0.3229849664915776,0.32819942,0.212848
Zranb2,5.217571,0.36663446,1.8128499078736333e-07,3.673851174142117e-06,0.7933491686460807,0.6482521282376381,0.8380107,0.7018059
Cert1,5.2175555,0.37524292,1.812998383666709e-07,3.673851174142117e-06,0.7054631828978623,0.5859808005796051,0.66981095,0.5512439
Arih1,5.2164874,0.4063163,1.8234806769780858e-07,3.692307896789839e-06,0.9097387173396675,0.7496830284368774,1.2054187,1.0167692
Cnnm2,5.2077804,0.44628498,1.9111299610851147e-07,3.863962532306775e-06,0.5961995249406176,0.4894403187828292,0.5106283,0.3981357
Sbf2,5.1979594,0.4239188,2.0148797064529133e-07,4.058457099879294e-06,0.9358669833729216,0.781597536678138,1.4443802,1.2280282
Smarcc2,5.174828,0.36894816,2.2812115050769003e-07,4.591472145424442e-06,0.6009501187648456,0.48487592827386344,0.47854385,0.38881683
Rsbn1,5.1736445,0.4144114,2.2957166006131994e-07,4.617208462460829e-06,0.5961995249406176,0.48331823944937513,0.47985184,0.3798569
Mbnl2,5.170209,0.44448417,2.33832506914582e-07,4.6993862833169925e-06,0.9738717339667459,0.805868502082956,1.5869839,1.3500999
Arhgef10l,5.1666126,0.8229018,2.3837467108545836e-07,4.783515617674582e-06,0.33729216152019004,0.2,0.21683207,0.12828796
Trappc8,5.1596265,0.36945778,2.474432073349377e-07,4.961790284395356e-06,0.6888361045130641,0.5747147255931896,0.63569355,0.52332765
Mib1,5.1541543,0.36681205,2.547778308847569e-07,5.10505616396228e-06,0.831353919239905,0.6793696794059048,0.9299655,0.7838703
E130308A19Rik,5.1493626,0.41690698,2.613733469691512e-07,5.233309860701261e-06,0.5273159144893111,0.39344321680854916,0.42240122,0.33196643
Psmd1,5.14681,0.32716456,2.6495322438143127e-07,5.301037333677631e-06,0.6793349168646081,0.5748234015576889,0.6336076,0.5335379
Dpysl3,5.143317,0.6505608,2.6992952091624214e-07,5.396582014151359e-06,0.4489311163895487,0.3402282195254483,0.3604443,0.24408326
Cadm2,5.1419663,0.43228993,2.718775541083071e-07,5.431486898803131e-06,1.0,0.9623256656402825,3.752989,3.4615104
Abi2,5.138901,0.42223257,2.763494450871935e-07,5.511741505161725e-06,0.9263657957244655,0.7515667451548632,1.3041209,1.0997218
Zdhhc17,5.13881,0.35484493,2.764833539517579e-07,5.511741505161725e-06,0.7007125890736342,0.5881543198695889,0.6559149,0.5451102
Prkcg,5.138792,0.38664833,2.7651014324369204e-07,5.511741505161725e-06,0.7007125890736342,0.5431262452454265,0.6901097,0.5654659
Nrg3os,5.136765,0.8396701,2.7950841243630006e-07,5.567376606496206e-06,0.4085510688836104,0.2987502264082594,0.31158045,0.1858796
Dcun1d2,5.1256056,0.5640564,2.965827959746854e-07,5.898726667535009e-06,0.503562945368171,0.4031878282919761,0.38196006,0.27355456
Tpm3,5.119782,0.36122885,3.0588941664143597e-07,6.069283518521334e-06,0.5985748218527316,0.48400652055786997,0.48175558,0.39327407
Dcaf5,5.1196756,0.38013408,3.0606174795669546e-07,6.069283518521334e-06,0.667458432304038,0.5551168266618366,0.6096446,0.49789745
Prkar1b,5.1187315,0.36791044,3.075971576405004e-07,6.095232762389562e-06,0.5938242280285035,0.4831371128418765,0.4885587,0.3975417
Rab26,5.115621,1.3298078,3.1271041907392616e-07,6.191988917108619e-06,0.2921615201900237,0.1675058866147437,0.19744322,0.08327249
Timm9,5.1133237,0.5446269,3.16539334723091e-07,6.263189929314767e-06,0.5534441805225653,0.45393950371309544,0.4609001,0.337472
Phc3,5.1122036,0.38710722,3.1842211216739933e-07,6.295807324457704e-06,0.6983372921615202,0.5856185473646078,0.66655964,0.54495734
Desi2,5.10821,0.3867207,3.25225279303893e-07,6.42559062859971e-06,0.6912114014251781,0.5773591740626698,0.6572972,0.5370754
Mid2,5.1046653,0.7242724,3.313807145425597e-07,6.542395150447155e-06,0.41330166270783847,0.29654048179677595,0.29689378,0.18998897
Eml1,5.1000977,0.3972666,3.394781548670734e-07,6.697340691100046e-06,0.6009501187648456,0.481072269516392,0.5273718,0.42350817
Ttc7b,5.0970416,0.38305458,3.45002476949367e-07,6.8013327627509104e-06,0.8194774346793349,0.6721608404274588,0.98065764,0.823157
Gng2,5.091743,0.33803475,3.54787199622528e-07,6.989099746229712e-06,0.7292161520190024,0.587466038761094,0.71851444,0.60528135
Nopchap1,5.0869536,0.501551,3.6386045055115737e-07,7.1573428303877e-06,0.5344418052256532,0.4300670168447745,0.43263298,0.32378736
Atad1,5.085658,0.42926246,3.663538785812484e-07,7.199227354112362e-06,0.5938242280285035,0.5044738272052165,0.523094,0.41235793
Synj2bp,5.0855002,0.4223412,3.6665865195201586e-07,7.199227354112362e-06,0.6199524940617577,0.530121354827024,0.5678098,0.45133373
Fus,5.08543,0.3666572,3.6679353359805817e-07,7.199227354112362e-06,0.8622327790973872,0.718130773410614,1.0459461,0.88862926
Rev1,5.08428,0.3869456,3.690230567887609e-07,7.237700391178106e-06,0.6983372921615202,0.586270603151603,0.67649657,0.5535922
Usp9x,5.0825744,0.3452838,3.7235319785340367e-07,7.297688130066343e-06,0.9192399049881235,0.7755841333091831,1.2717434,1.1054848
Srrm2,5.081045,0.36124066,3.753643115585491e-07,7.351340416602197e-06,0.9239904988123515,0.7779025538851657,1.2887292,1.1138338
Afg1l,5.0751634,0.5526878,3.8716317129441896e-07,7.576893235747297e-06,0.5106888361045131,0.409599710197428,0.4175132,0.30252352
Kl,5.073021,2.1234522,3.9154971244392276e-07,7.657162134911357e-06,0.20190023752969122,0.06252490490853106,0.14013958,0.033941638
Sh3glb1,5.0671997,0.38171405,4.037101747866918e-07,7.883497381190705e-06,0.6175771971496437,0.5017207027712371,0.53478044,0.43353137
Sybu,5.0663686,0.44868797,4.054768585938424e-07,7.912246325647456e-06,0.8907363420427553,0.6976634667632675,1.1622397,0.95928353
Gfra2,5.065886,0.9765684,4.0650546897729293e-07,7.926561648345326e-06,0.33966745843230406,0.21528708567288535,0.25992146,0.14049575
Marchf11,5.060778,0.7287537,4.1754873350980117e-07,8.130097441600258e-06,0.4489311163895487,0.3437058503894222,0.36449075,0.23536818
Akt3,5.0592575,0.56649536,4.2089165083190024e-07,8.189253191783607e-06,0.995249406175772,0.8373120811447201,2.1612659,1.8225119
Btbd7,5.0564475,0.3558292,4.2713846859495774e-07,8.304783394462023e-06,0.6769596199524941,0.5779750045281652,0.6572407,0.54598075
Myocd,5.0403447,3.769343,4.646944735385298e-07,9.021922329465533e-06,0.16152019002375298,0.02035863068284731,0.14092265,0.011037146
Slc20a1,5.0336924,0.59528875,4.811220922846928e-07,9.320656539069715e-06,0.4418052256532066,0.32990400289802574,0.31405792,0.21851262
Sik3,5.030724,0.30775815,4.886309675734243e-07,9.459304105690137e-06,0.8836104513064132,0.7490309726498823,1.1781534,1.0354757
Gm13832,5.030096,1.5472825,4.9023469944388e-07,9.48351790788845e-06,0.25415676959619954,0.1247600072450643,0.18100546,0.06568551
Kdm2a,5.0255375,0.36178854,5.020244421623513e-07,9.704601986260704e-06,0.7909738717339667,0.6373483064662199,0.78719836,0.6583923
Slc9a7,5.0247574,0.43916437,5.040689338240604e-07,9.737118800756652e-06,0.6508313539192399,0.536134758195979,0.6020295,0.47567087
Syn3,5.021826,0.4343859,5.118257270114569e-07,9.879854371262822e-06,0.6294536817102138,0.5064299945662017,0.623404,0.49488178
Raph1,5.0203357,0.42008662,5.158123573674516e-07,9.942523703345354e-06,0.7624703087885986,0.5975366781380185,0.80675095,0.65607524
Lcor,5.0162387,0.38236642,5.269285146472043e-07,1.0127731894542474e-05,0.8836104513064132,0.7225864879550806,1.0896243,0.9217842
Bdp1,5.0102572,0.37021023,5.435738741827102e-07,1.0440192994488507e-05,0.7054631828978623,0.5791704401376562,0.6555414,0.5403238
Mef2d,5.005741,0.42687628,5.564749086289271e-07,1.068034342489948e-05,0.5629453681710214,0.4674877739539938,0.45699823,0.3583338
Atosa,5.005292,0.4123792,5.577740981375366e-07,1.0697637413958322e-05,0.6413301662707839,0.5457706937149067,0.6162176,0.4947646
Lrrc3b,5.0043845,0.74739236,5.604077396541872e-07,1.07404821430157e-05,0.42755344418052255,0.31588480347763087,0.34686157,0.22072525
Hnrnpu,5.0023875,0.33513862,5.662458015516384e-07,1.0844636270629025e-05,0.8907363420427553,0.7524361528708567,1.1595672,1.0060875
Lrif1,4.9973345,0.49990878,5.812814885018066e-07,1.1124667803449817e-05,0.5296912114014252,0.43090019923926826,0.4310632,0.32286403
Grm1,4.99474,0.5162001,5.891513501497548e-07,1.1259243796958685e-05,0.8978622327790974,0.6840065205578699,1.4593176,1.1968
Gm32014,4.9932437,0.9148811,5.937357580063955e-07,1.133879162589328e-05,0.37054631828978624,0.2544466582140916,0.2687675,0.1514718
Cstf3,4.990916,0.3759479,6.009365297730477e-07,1.1468156644177409e-05,0.7980997624703088,0.6569824307190726,0.8702959,0.7272096
Ptprn,4.982652,0.32998645,6.271868063654108e-07,1.195284913206798e-05,0.6959619952494062,0.5781199058141641,0.6746681,0.5689505
Usp13,4.982561,0.6266764,6.274820778484457e-07,1.195284913206798e-05,0.4655581947743468,0.36486143814526356,0.36455682,0.250675
2700054A10Rik,4.9797263,0.75613016,6.36742174015851e-07,1.2117041229324304e-05,0.42992874109263657,0.32084767252309365,0.3447753,0.21812649
Zyg11b,4.9795413,0.3663265,6.37351515465711e-07,1.212005323465227e-05,0.665083135391924,0.5726861075892049,0.6362147,0.5246651
Gm1976,4.979223,0.38992915,6.384016983859245e-07,1.2131438214731112e-05,0.6912114014251781,0.5683752943307372,0.68230087,0.5577285
Mro,4.977253,1.5257401,6.449299353647933e-07,1.2246832058835332e-05,0.22327790973871733,0.08686832095634849,0.14508705,0.052808452
Slc38a2,4.976543,0.32903543,6.472994647178092e-07,1.2283147328366902e-05,0.5534441805225653,0.45154863249411337,0.46914202,0.38970435
Col5a1,4.975569,2.3266644,6.50563625984497e-07,1.2336375885817526e-05,0.1995249406175772,0.06516935337801123,0.1594329,0.033875488
Dync1i2,4.9740787,0.40441066,6.555871796850437e-07,1.2422868489518424e-05,0.9121140142517815,0.7309545372215178,1.2043573,1.0166466
Dis3l2,4.970719,0.36613888,6.670507200777413e-07,1.2628417567044407e-05,0.8099762470308789,0.6684658576344865,0.89719737,0.75476277
Thada,4.969502,0.36625013,6.71250743112795e-07,1.2692827211429136e-05,0.7030878859857482,0.5799673972106503,0.65759116,0.5432525
Htr4,4.955326,0.51765126,7.220903463851715e-07,1.362539860068087e-05,0.5463182897862233,0.4195616736098533,0.5695874,0.42926756
Agpat3,4.952173,0.51100904,7.33893094768558e-07,1.3828686855842324e-05,0.4655581947743468,0.3635211012497736,0.3412467,0.2510658
Itga3,4.9519,1.8106983,7.349241714556595e-07,1.3838410993001802e-05,0.2209026128266033,0.08965767071182756,0.1380909,0.041344
Ptpn12,4.9516478,0.34760934,7.358762901791841e-07,1.3846635796298792e-05,0.7173396674584323,0.5925738090925557,0.697128,0.5834197
Gabrb1,4.9451957,0.6161498,7.606733422936098e-07,1.429321168351699e-05,1.0,0.8422024995471835,2.4522185,2.0699883
Pcdh10,4.9408016,0.42634192,7.780211454102597e-07,1.4600580820511936e-05,0.6080760095011877,0.4987864517297591,0.63475084,0.50665236
Abcb7,4.9407773,0.53248477,7.781180400064418e-07,1.4600580820511936e-05,0.47743467933491684,0.3670349574352472,0.36865312,0.2686524
Tmem132b,4.9405437,0.44439724,7.790512450490748e-07,1.460789040786367e-05,0.9049881235154394,0.7178409708386162,1.2897813,1.0764441
Dnmt3a,4.9346743,0.3416166,8.02847195233818e-07,1.5033103927479227e-05,0.8052256532066508,0.6744430356819416,0.9075201,0.7731182
Dym,4.925011,0.3572729,8.435556823631396e-07,1.5784360156753176e-05,0.7315914489311164,0.6235826842963231,0.7853978,0.6583069
Pkia,4.9238186,0.37704042,8.48716045773377e-07,1.5869867884433292e-05,0.7719714964370546,0.6292338344502807,0.8354575,0.6959122
Slc6a15,4.9209504,0.5163253,8.612492938355873e-07,1.6081840531870902e-05,0.5415676959619953,0.4436877377286723,0.47913677,0.35750246
Lpin2,4.919184,0.35993174,8.690566668858336e-07,1.6205102456087683e-05,0.6365795724465558,0.513602608223148,0.5330758,0.43740746
Mical3,4.9146075,0.38684133,8.896044576152349e-07,1.6576748804522442e-05,0.828978622327791,0.6760731751494294,0.99609417,0.8355344
Dph6,4.9109173,0.46647158,9.065134255838191e-07,1.6868431956673974e-05,0.5605700712589073,0.4758920485419308,0.5087251,0.3920131
Specc1l,4.9100585,0.39171004,9.104928159488932e-07,1.6930755684807446e-05,0.6152019002375297,0.5160297047636297,0.52638215,0.4240038
Gsk3b,4.908923,0.33352557,9.157776069324297e-07,1.7017250552056976e-05,0.8907363420427553,0.7567831914508242,1.1590124,1.0062847
Cep290,4.9086504,0.5992935,9.170537499066504e-07,1.7029187463712297e-05,0.47743467933491684,0.38648795508060135,0.38470352,0.26979423
Grin1,4.9079885,0.46288225,9.201519522849745e-07,1.7074919169818552e-05,0.9073634204275535,0.7013946748777395,1.2426243,1.0254055
Ola1,4.9069386,0.3407743,9.250899835778904e-07,1.71547052165203e-05,0.6912114014251781,0.5771418221336715,0.65234375,0.54608315
Specc1,4.906602,0.34230572,9.26679548125529e-07,1.7160495836066824e-05,0.8218527315914489,0.6793696794059048,1.0004199,0.8570694
Bcl2,4.904605,0.6234975,9.361565081578416e-07,1.7312130333242398e-05,0.41330166270783847,0.2916138380728129,0.346365,0.23797113
Nudcd3,4.899986,0.31144017,9.584362548853807e-07,1.7711954724051017e-05,0.6793349168646081,0.5719253758377105,0.6156039,0.52211225
Snta1,4.899321,0.53226995,9.616837915728583e-07,1.775975496877162e-05,0.47743467933491684,0.36964318058322765,0.36105302,0.26288518
Osbp2,4.8980527,0.40414134,9.679117160415398e-07,1.78624916277721e-05,0.6912114014251781,0.5589929360623076,0.6986957,0.5676388
Ap3s1,4.896775,0.39083385,9.742235757349165e-07,1.7966635195605496e-05,0.6223277909738717,0.5175873935881181,0.5514021,0.44539073
Sgip1,4.8931966,0.5161499,9.92111350340046e-07,1.8283972553934865e-05,0.9881235154394299,0.8106864698424199,1.8659507,1.5726216
Rfx7,4.8848143,0.3679881,1.0352627871898951e-06,1.901401988502562e-05,0.8574821852731591,0.7047636297772143,1.0398839,0.882586
Hnrnph3,4.881907,0.46233222,1.050647522423209e-06,1.9283400906770236e-05,0.5724465558194775,0.48042021372939686,0.4824405,0.3715782
Peak1,4.8757434,0.369702,1.0839948703045902e-06,1.9881871785040504e-05,0.7149643705463183,0.5795689186741533,0.79215604,0.6601279
Cog5,4.874772,0.37954554,1.089341033610686e-06,1.995268818890193e-05,0.828978622327791,0.6899112479623256,1.0033631,0.84494215
Hip1,4.873892,0.49470395,1.0942079044190646e-06,2.0028178740967484e-05,0.505938242280285,0.4018474913964861,0.43824318,0.32953787
