names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OPC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Kat2a,-2.9910862,-0.50460565,0.002779870692314881,0.008492907959352002,0.030413625304136254,0.09388026116787783,0.033417623,0.047085714
Gpatch11,-2.994746,-0.4008136,0.0027467356077034988,0.00839549377533762,0.045012165450121655,0.10959459957947545,0.04846005,0.06349584
B130046B21Rik,-2.9949918,-1.2067139,0.0027445223628361245,0.00838968326386879,0.010948905109489052,0.07285403371574016,0.013267237,0.030360743
Dubr,-2.9956527,-1.0029721,0.0027385823375769896,0.008372477803014417,0.030413625304136254,0.09299494632778782,0.029386567,0.058050223
Map6d1,-2.9960477,-1.4106475,0.0027350357772347716,0.008362586633397623,0.015815085158150853,0.07783392969124645,0.017707193,0.04640153
Gm17231,-2.9960916,-1.4250315,0.002734641974099228,0.008362334112216485,0.015815085158150853,0.07772326533623519,0.015670052,0.04153407
Prox1os,-2.997894,-1.8659558,0.0027185209953883996,0.008313983513098828,0.019464720194647202,0.08111697222324689,0.01491617,0.05333069
Fpgt,-2.998388,-0.31263947,0.002714118128353151,0.008303353536246063,0.04257907542579075,0.10712309565089084,0.046486795,0.057418138
Egf,-3.0008688,-0.3086969,0.0026921043206084355,0.00823788214266583,0.0364963503649635,0.10055701058688997,0.038949553,0.04802254
Med10,-3.0019908,-0.99540347,0.002682203081047285,0.008209690837793807,0.023114355231143552,0.08572798701538234,0.024888575,0.049019996
Alpk1,-3.005003,-1.7635826,0.00265578333354923,0.008133222951044884,0.014598540145985401,0.0765797336677856,0.014533737,0.04851227
Snrpc,-3.00551,-0.31408352,0.0026513585776304486,0.00812059785488774,0.04744525547445255,0.11232432033641963,0.052969854,0.06543992
Mettl26,-3.0062938,-0.25921512,0.0026445335707470843,0.008101541106598354,0.0364963503649635,0.10077833929691246,0.04690331,0.055881523
Kcnk13,-3.006544,-0.32269043,0.0026423575419026405,0.008095797850732491,0.09854014598540146,0.16640230181858423,0.11968111,0.14756264
Cdc42ep3,-3.0068603,-0.5356278,0.0026396112133056306,0.00808830577050089,0.027980535279805353,0.09133498100261905,0.03132726,0.04509754
St8sia3os,-3.007633,-1.2541625,0.002632908946358527,0.008068688798888415,0.015815085158150853,0.07823969899295437,0.01575881,0.03718695
Gm13524,-3.0098834,-2.602683,0.002613480907874392,0.008011891841937811,0.0072992700729927005,0.06898078129034638,0.004595009,0.027590854
Cage1,-3.0106099,-0.30747998,0.0026072351240640015,0.007993656753035112,0.030413625304136254,0.09406470175956325,0.036770806,0.045310255
Frg2f1,-3.0123773,-0.6210651,0.0025921021378975976,0.007949073778282177,0.0170316301703163,0.07986277619978605,0.023359623,0.03570515
Adrm1,-3.013633,-0.9512584,0.002581398112012928,0.007919863812489995,0.0267639902676399,0.08982256815079863,0.028958358,0.05525611
Rsf1os1,-3.0143335,-0.6617889,0.002575446129884217,0.007904310395201475,0.027980535279805353,0.0912243166476078,0.027497442,0.04316089
Itga11,-3.0151567,-1.3610648,0.002568465334166842,0.00788468679641986,0.014598540145985401,0.07694861485115645,0.015960857,0.040497206
Fkbp14,-3.0158372,-0.53402364,0.002562707611946614,0.007868809682665468,0.024330900243309004,0.08779372164225903,0.030225893,0.043475218
Nudt19,-3.0159009,-0.64579463,0.0025621695905124102,0.007868056788236396,0.027980535279805353,0.09163008594931572,0.035846315,0.055531725
Gm48765,-3.0183818,-2.1010983,0.0025412855647592545,0.007804816907655865,0.0072992700729927005,0.06931277435538014,0.008079629,0.034212932
Gm26935,-3.0187814,-0.8136406,0.0025379365372893165,0.007795422354476902,0.021897810218978103,0.08499022464864067,0.022387456,0.039021563
Mrpl43,-3.018891,-0.4404538,0.0025370171818876537,0.007793489388055477,0.04744525547445255,0.11247187280976798,0.054187793,0.072844595
3110040N11Rik,-3.0199318,-0.4909277,0.002528316811691157,0.007768538905676545,0.029197080291970802,0.09306872256446198,0.03334213,0.0465469
Gm27253,-3.0208583,-1.9985598,0.0025205938859287663,0.007746581003649313,0.0072992700729927005,0.06946032682872846,0.0076103257,0.030070245
Mcfd2,-3.0226848,-0.93472534,0.002505430819309591,0.007701741919099498,0.027980535279805353,0.09129809288428198,0.029292095,0.055265114
Samd10,-3.025093,-1.0763565,0.0024855657134132425,0.007643854309406239,0.010948905109489052,0.0734442436091335,0.015989797,0.03342387
Cdk18,-3.0259054,-1.4157807,0.0024788981083052964,0.007625414100762829,0.023114355231143552,0.08580176325205652,0.018035814,0.047414795
Potegl,-3.0259647,-2.8694282,0.002478412194584158,0.007624792267973016,0.006082725060827251,0.06805857833191929,0.0044090715,0.03178115
Atp6ap1l,-3.0263402,-1.1375006,0.0024753367642467165,0.007616202777431498,0.015815085158150853,0.07857169205798813,0.01904534,0.041430954
Gm15328,-3.0290604,-3.0521805,0.002453157481318685,0.007553150168790314,0.0036496350364963502,0.0657715149950201,0.003311196,0.027139131
Egln2,-3.0300152,-0.54207355,0.0024454137990966907,0.0075301706144542836,0.0340632603406326,0.09838061160500203,0.039008446,0.056305736
Gm34567,-3.0316596,-2.6522799,0.002432132823787994,0.007491850163382254,0.0072992700729927005,0.06934966247371721,0.0065174475,0.040283997
AU023762,-3.0336049,-3.132322,0.00241650786270684,0.007445426702320008,0.0024330900243309003,0.06459109520823343,0.003340581,0.028918492
Phyh,-3.034619,-0.3425934,0.002408396805716542,0.0074229894665753015,0.04744525547445255,0.11269320151979048,0.053409237,0.06725285
Ak1,-3.03528,-0.9618575,0.002403125744102269,0.007409293028574637,0.021897810218978103,0.0853591058320115,0.027050124,0.052030306
Gm42744,-3.0369375,-4.0046277,0.0023899507408875614,0.007369517604733622,0.0024330900243309003,0.06455420708989634,0.0016227548,0.025734654
Ppp1ca,-3.0371592,-0.27651635,0.0023881932803396532,0.007365640980498023,0.06934306569343066,0.13689180714891733,0.08261033,0.09922279
Rab9b,-3.0413854,-0.58914065,0.0023549224847895147,0.0072665097802359045,0.0267639902676399,0.09063410675421446,0.029402165,0.043909524
Tmem199,-3.0441473,-0.3597765,0.0023334096795866294,0.007202609774898648,0.04257907542579075,0.10819285108266627,0.047149703,0.06010952
Nop2,-3.0463426,-0.6667009,0.0023164374360295876,0.007151042498404759,0.024330900243309004,0.08812571470729279,0.027182365,0.042812496
2900009J06Rik,-3.0473657,-1.1271331,0.0023085670547640094,0.007128383907321182,0.012165450121654502,0.0752517614076506,0.015712157,0.03400536
Tbl3,-3.0491571,-0.30433136,0.002294844411483399,0.007086825575975052,0.032846715328467155,0.09771662547493452,0.04002396,0.049195584
Gpr135,-3.0495787,-1.9919909,0.0022916264317537002,0.007077701404738152,0.0072992700729927005,0.06997676048544764,0.009630785,0.037772503
Mrpl55,-3.051919,-0.4538185,0.0022738350007172883,0.007025982804654271,0.03527980535279805,0.10033568187686746,0.04365041,0.059315834
Gm29088,-3.054457,-3.44882,0.0022546845616912264,0.006967610600649023,0.0024330900243309003,0.06499686450994135,0.0027131995,0.029235175
BB557941,-3.0568871,-1.4810467,0.0022364844853089215,0.006912162194645815,0.010948905109489052,0.07407134162086391,0.01229509,0.033950847
Top3a,-3.0578399,-0.4460422,0.002229385943762337,0.0068926015773667,0.0413625304136253,0.10668043823084584,0.040264945,0.05446181
Sparc,-3.0643802,-0.69254345,0.0021812157230413475,0.006750664187758697,0.0827250608272506,0.148216459478402,0.111908115,0.17510064
Peg13,-3.064716,-0.4472674,0.002178767674929785,0.006743864465541219,0.046228710462287104,0.11228743221808256,0.052429914,0.070824705
Rab8a,-3.0658467,-0.424486,0.0021705460078401107,0.006719964423397139,0.040145985401459854,0.10590578774576709,0.04376294,0.058304835
Med16,-3.0674033,-0.8811257,0.0021592737728087304,0.006685836169090871,0.025547445255474453,0.08989634438747279,0.025890196,0.047176912
Dnttip2,-3.068086,-0.62652737,0.0021543462070059104,0.006671347537426393,0.032846715328467155,0.09771662547493452,0.03728351,0.056991156
Emg1,-3.069761,-0.80160075,0.0021423006765306663,0.00663634069384125,0.0364963503649635,0.10122099671695747,0.034614388,0.059579797
Pafah2,-3.0735176,-1.2262855,0.002115513190556396,0.006558652293786819,0.0170316301703163,0.08078497915821314,0.016874127,0.0390422
Mrpl12,-3.0737503,-0.6773482,0.0021138637977350877,0.0065550513843210395,0.0413625304136253,0.10682799070419417,0.0481775,0.075971134
Rasl11b,-3.0737941,-1.1235801,0.0021135527238223557,0.006554843223581105,0.0170316301703163,0.08096941974989856,0.019571856,0.042163108
Fam161b,-3.074905,-1.3049976,0.0021056965071587445,0.006531232269116411,0.015815085158150853,0.0795307831347523,0.015175207,0.037085105
Mvp,-3.0773308,-0.4360489,0.0020886331643511914,0.006479802924156161,0.03527980535279805,0.10059389870522704,0.03795471,0.051012117
Polr2k,-3.0786965,-0.4556766,0.0020790841570132762,0.006453158287968896,0.04744525547445255,0.11372606883322882,0.054167684,0.073562436
Prss36,-3.0828612,-0.7103221,0.002050207988434005,0.006366472743467203,0.01824817518248175,0.08259249695673024,0.024658203,0.040034354
Zdhhc16,-3.0840335,-0.37477872,0.002042146057078259,0.0063429042369313165,0.029197080291970802,0.09428603046958575,0.03587417,0.046273068
Bysl,-3.0852892,-0.86698794,0.0020335427030445997,0.006316912419746635,0.0267639902676399,0.09137186912095614,0.025603075,0.046214607
Hyls1,-3.0852914,-1.2553036,0.00203352769138134,0.006316912419746635,0.014598540145985401,0.0786085801763252,0.014993652,0.035427082
Slx4,-3.0856822,-0.4850621,0.002030857234623634,0.006310029358734625,0.030413625304136254,0.09572466708473201,0.031594213,0.043946743
Nr1d1,-3.0863101,-0.5880587,0.002026573238733981,0.006297446851483992,0.031630170316301706,0.09683131063484451,0.036653597,0.054602496
Gm28578,-3.0881412,-0.9682114,0.002014128050586789,0.0062609464043575916,0.019464720194647202,0.08392046921686525,0.022415085,0.043393098
Prr5l,-3.088488,-0.5469819,0.002011778245975307,0.006254365552395754,0.11313868613138686,0.17982957689328266,0.20108654,0.281726
Men1,-3.0885627,-0.79130036,0.002011272920870006,0.006253518095785357,0.027980535279805353,0.09273672949942824,0.029184137,0.049981087
Tceal6,-3.0893948,-0.7397662,0.002005647913016399,0.006237472155410955,0.0364963503649635,0.1020694234387104,0.046381067,0.0762906
9430038I01Rik,-3.0904398,-0.591547,0.0019986037131544195,0.0062177239518883005,0.029197080291970802,0.09421225423291157,0.030897105,0.046200395
2310026I22Rik,-3.0909183,-1.7257035,0.001995385175067646,0.006209148772908818,0.0072992700729927005,0.0709727396805489,0.009022721,0.029536346
4930567K12Rik,-3.0931532,-2.696204,0.0019804183688928523,0.006164717512992464,0.0036496350364963502,0.06709948725515512,0.0045102327,0.02887564
Rock1,-3.0948503,-0.27233353,0.0019691225001092134,0.006130975849123356,0.5097323600973236,0.7182854402596923,0.7650298,0.8703646
Taf13,-3.0961545,-0.4471569,0.0019604825826366975,0.006104782361275706,0.030413625304136254,0.09601977203142868,0.036682222,0.04968435
Mrpl32,-3.0963016,-0.42611223,0.0019595102337318345,0.006102461750159294,0.040145985401459854,0.10634844516581209,0.047593072,0.06343724
Aip,-3.0983477,-0.6302807,0.0019460302601508432,0.006061886516375279,0.040145985401459854,0.10605334021911542,0.042555276,0.065124124
Gm42702,-3.0985715,-1.6436439,0.001944560164508588,0.006058009463228493,0.012165450121654502,0.0761370762477406,0.010825982,0.033444427
Zdhhc7,-3.1004992,-0.4980032,0.0019319479115692368,0.00602151031015722,0.030413625304136254,0.09601977203142868,0.033617385,0.047153976
Gpr83,-3.1011095,-2.9520657,0.0019279701940976843,0.006010506916742636,0.004866180048661801,0.06846434763362721,0.0048520765,0.03694829
Tmem144,-3.102418,-0.53410524,0.0019194677571081722,0.005986083871111489,0.04744525547445255,0.1139842856615884,0.047832355,0.068542905
Isg20l2,-3.1039195,-0.6213982,0.0019097523683177591,0.005957859762765376,0.027980535279805353,0.09321627503781033,0.029076679,0.04438736
Setdb2,-3.1039371,-0.2973384,0.0019096390056992077,0.005957859762765376,0.0413625304136253,0.1081190748459921,0.044391178,0.054279983
Pcdhb19,-3.1068022,-0.29507655,0.001891229236712988,0.005902128872297095,0.0340632603406326,0.09996680069349663,0.03918918,0.047873292
Tbrg4,-3.1078625,-0.88457453,0.001884456939259341,0.005881677077232953,0.023114355231143552,0.08797816223394445,0.02298691,0.042034447
Mrm3,-3.1079328,-0.66687864,0.0018840090447585001,0.005880962248218041,0.0267639902676399,0.0921465196060349,0.027973402,0.044053778
Ebna1bp2,-3.1096475,-0.3856364,0.0018731078898070641,0.005847613454062485,0.038929440389294405,0.10568445903574458,0.043762498,0.05679834
Zfp7,-3.1100404,-0.59390056,0.001870617593269811,0.005840517630857521,0.023114355231143552,0.08819949094396695,0.026212828,0.039304066
Septin2,-3.110102,-0.2536832,0.001870228324877009,0.005839980835496249,0.0340632603406326,0.10029879375853037,0.040322717,0.047891732
Usp43,-3.110427,-2.2043488,0.0018681719992604511,0.005834237752223189,0.006082725060827251,0.0700505367221218,0.0077077774,0.03503868
Trp53i11,-3.1112435,-1.6164863,0.0018630125648418905,0.005818801303882553,0.015815085158150853,0.07993655243646021,0.016723005,0.050415926
Ramac,-3.1144466,-1.1728663,0.0018429031393925553,0.005758670468133267,0.025547445255474453,0.09048655428086613,0.026961977,0.0597915
Atp8a1,-3.117472,-0.2822072,0.0018240934660711094,0.005701883600899339,0.7068126520681265,0.8197277656866723,1.2568557,1.4005877
Gm30003,-3.1178188,-1.1614081,0.0018219480802592416,0.0056958400135620505,0.01338199513381995,0.07801837028293186,0.017684685,0.03913234
Camsap3,-3.1180887,-0.6290008,0.0018202795435790355,0.005691948252760233,0.029197080291970802,0.09502379283632742,0.029596169,0.045407612
Chrnb2,-3.1191075,-0.92245567,0.0018139978584665278,0.005672965835311406,0.01824817518248175,0.08310893061344941,0.021953208,0.04120797
Rfxap,-3.126528,-0.48920333,0.001768836749161576,0.005536887633966862,0.030413625304136254,0.09657309380648493,0.039287046,0.054718845
Lmo1,-3.1276236,-0.31575412,0.0017622577297209526,0.005516936408901549,0.04866180048661801,0.11652956582684718,0.05289052,0.065415755
Fam20a,-3.1279023,-1.634387,0.001760586905184733,0.005512347954126518,0.0267639902676399,0.09137186912095614,0.02420167,0.073298894
St8sia6,-3.1307497,-1.7954724,0.001743606637657544,0.005459819409609393,0.010948905109489052,0.07554686635434726,0.01248874,0.042699136
Gmpr2,-3.1311758,-0.26856434,0.0017410797839055255,0.005453177968707481,0.03527980535279805,0.1020694234387104,0.043978147,0.052742902
Gm37107,-3.1312218,-1.2345002,0.0017408064605664406,0.005452957518701358,0.014598540145985401,0.07942011877974105,0.01452667,0.03385121
Hspa8,-3.13172,-0.25986674,0.0017378544826399866,0.0054443453361940584,0.5024330900243309,0.6764174259471024,0.7490246,0.8480047
Gpr27,-3.1343613,-0.71715903,0.0017222869917098854,0.005396833990349227,0.027980535279805353,0.09376959681286658,0.03301107,0.053705636
Btrc,-3.1365216,-0.26367992,0.0017096489452312188,0.0053591072279938,0.5279805352798054,0.7124202294440961,0.7737047,0.8762887
Imp3,-3.1377926,-0.6300123,0.0017022524499361528,0.005336544549035634,0.040145985401459854,0.10660666199417168,0.04526093,0.06920341
Jagn1,-3.1381812,-0.70571023,0.0016999972261103086,0.005330096320371527,0.0340632603406326,0.10052012246855288,0.03618248,0.058356017
Kl,-3.1385808,-4.430641,0.001697681161408305,0.005323455806633348,0.0024330900243309003,0.0666568298351101,0.0017216892,0.036486935
Ttc38,-3.1396105,-0.620425,0.0016917262106011955,0.005306021160132382,0.023114355231143552,0.08908480578405696,0.027318941,0.041695643
Cox7b2,-3.1408246,-1.2752668,0.0016847293883657665,0.005286544279503462,0.012165450121654502,0.07709616732450478,0.01594704,0.03817039
Atox1,-3.1409452,-0.27668226,0.0016840349593285721,0.005285599738016439,0.06204379562043796,0.13051016267660187,0.07934457,0.09534151
Zfp951,-3.1428442,-0.26992482,0.0016731480630941846,0.005253270443484546,0.040145985401459854,0.10756575307093585,0.049688987,0.059613068
Npy5r,-3.1435556,-1.0580293,0.001669086892832787,0.0052418230090038685,0.012165450121654502,0.0772806079161902,0.017782012,0.036674023
Gm48239,-3.1446028,-2.626962,0.0016631244499461094,0.0052242405856969786,0.0036496350364963502,0.06816924268693055,0.004645188,0.028355356
Xk,-3.1453514,-0.404156,0.0016588740099177392,0.005211498263356676,0.040145985401459854,0.10752886495259877,0.04072389,0.053543523
H2-DMa,-3.1472285,-0.25531822,0.001648260657926033,0.005178760977370499,0.040145985401459854,0.10797152237264378,0.046704885,0.05550018
Hcfc1r1,-3.1489828,-0.29772946,0.0016383989629253867,0.005150787426442627,0.07177615571776155,0.14157659817772694,0.090514496,0.11015582
Gm34471,-3.1494064,-1.7621619,0.001636025007359528,0.005143926041159668,0.010948905109489052,0.07576819506436977,0.0096528875,0.032372016
Tsr3,-3.1514833,-0.8100123,0.001624434652099593,0.005109875802144236,0.0267639902676399,0.09288428197277657,0.02869289,0.049774226
Mfsd4b4,-3.1520739,-1.1687415,0.001621152701441109,0.005100149056049947,0.015815085158150853,0.08126452469659523,0.015996141,0.035609365
Ccdc124,-3.1528246,-1.2462299,0.0016169889216139386,0.005087645471167041,0.031630170316301706,0.0975690730015862,0.030837603,0.07166255
Zfp874a,-3.1529148,-0.5475802,0.001616490416310858,0.005086978664317174,0.030413625304136254,0.09705263934486702,0.033677958,0.048850145
Gm26638,-3.1548424,-1.0951396,0.001605848998235649,0.005054903160741223,0.0170316301703163,0.08240805636504482,0.015956644,0.03378498
Gm43466,-3.1559443,-0.8323822,0.001599793736597778,0.005036491822188904,0.021897810218978103,0.08768305728724778,0.022749184,0.04015484
Plagl1,-3.160399,-0.66849726,0.001575532926757987,0.004962439308637569,0.029197080291970802,0.09579844332140618,0.032629337,0.05137444
H2ac25,-3.1610048,-1.0886872,0.001572259087222745,0.004952708285307756,0.023114355231143552,0.08893725331070862,0.025338717,0.053141695
Mog,-3.1666932,-0.5228821,0.0015418293082796431,0.004861412052742785,0.10583941605839416,0.17518167398281015,0.15460946,0.21530454
Plk5,-3.1667435,-3.028615,0.0015415616322586602,0.004861138488298345,0.0072992700729927005,0.07211627134899849,0.005204229,0.04169706
2810029C07Rik,-3.1681025,-1.4486675,0.0015343737116894404,0.004840744585311173,0.009732360097323601,0.07517798517097643,0.012696757,0.034283027
Dedd2,-3.1685944,-1.3512374,0.001531780205676977,0.004833129888039029,0.012165450121654502,0.07768637721789812,0.014595456,0.03682418
Brd8dc,-3.1692772,-1.263761,0.001528186094517742,0.004822922287960033,0.014598540145985401,0.08023165738315688,0.0151076,0.03589969
Ism1,-3.1698742,-1.0134977,0.0015250490609790867,0.00481358725108752,0.019464720194647202,0.08532221771367443,0.022255575,0.04443137
Gm20387,-3.1728117,-2.0399032,0.0015097037994523002,0.004767952643545288,0.004866180048661801,0.0700505367221218,0.007324946,0.02978411
Tesk1,-3.1731148,-1.1397803,0.00150812922290726,0.004763539699014702,0.023114355231143552,0.08912169390239404,0.022460647,0.048839148
Tomm22,-3.176151,-0.6729218,0.0014924325706745709,0.004716178192876128,0.038929440389294405,0.10645910952082334,0.04740094,0.07454231
Maz,-3.1770709,-0.4297629,0.0014877068348730473,0.004701797536231332,0.046228710462287104,0.11413183813493674,0.04786265,0.06395019
Slc39a2,-3.1776483,-0.6354212,0.0014847476087680013,0.0046929970882950475,0.023114355231143552,0.08967501567745029,0.026951207,0.041559327
Ccdc130,-3.1790226,-0.56786686,0.0014777257808648362,0.004671351968451546,0.030413625304136254,0.09764284923826036,0.031651355,0.046566878
Arhgap21,-3.1812377,-0.27705592,0.001466472233193638,0.004636322968103665,0.5425790754257908,0.7185436570880519,0.8289571,0.94166005
Hsdl1,-3.18178,-0.3588097,0.0014637294599877603,0.004628196115541436,0.0340632603406326,0.10170054225533956,0.042201865,0.053802814
Gm49169,-3.1831784,-4.2600727,0.0014566777950262837,0.004606983563130443,0.0012165450121654502,0.06636172488841344,0.0014990936,0.028339723
A830019P07Rik,-3.183218,-1.1828953,0.0014564789885373913,0.004606897047910501,0.0267639902676399,0.09284739385443949,0.027569003,0.061528835
Mrpl23,-3.1839995,-0.33444417,0.0014525521724716437,0.00459555832736525,0.05474452554744526,0.12449739938765723,0.064584084,0.08076929
Carmil2,-3.1842937,-1.6693559,0.00145107663063264,0.004591430648268845,0.012165450121654502,0.0779445940462577,0.014101751,0.044181086
Gm14408,-3.1845748,-3.2724147,0.001449668448040427,0.004587515157089421,0.004866180048661801,0.07008742484045889,0.003133383,0.02987346
Pbx2,-3.1860654,-0.41025293,0.0014422195188721063,0.004564480385405594,0.045012165450121655,0.11343096388653215,0.04595804,0.06062433
Aph1c,-3.18614,-0.3234557,0.001441847453053849,0.004563840389157371,0.0340632603406326,0.10184809472868789,0.037418153,0.046606164
Klhl33,-3.1870468,-1.2341969,0.0014373350068279651,0.004550093265017369,0.014598540145985401,0.0806374266848648,0.016920192,0.039358605
1810055G02Rik,-3.1873784,-0.37201187,0.0014356884302298342,0.004545416297899805,0.03527980535279805,0.10280718580545206,0.038182132,0.04914164
Cwh43,-3.1876001,-2.3942685,0.0014345880483231596,0.00454246769484366,0.0072992700729927005,0.07281714559740307,0.0075969333,0.039307185
Eif4a3,-3.1879184,-0.29337287,0.0014330096513171882,0.004538004635343883,0.045012165450121655,0.11357851635988048,0.052802324,0.06433377
Dmc1,-3.187947,-0.81644666,0.0014328682180860268,0.004538004635343883,0.0170316301703163,0.08344092367848316,0.022061892,0.038532138
Plcg2,-3.1880546,-1.4127988,0.0014323352392481804,0.004537473223131173,0.02068126520681265,0.08683463056549486,0.025865756,0.06744065
ENSMUSG00000121374,-3.1884124,-0.69681036,0.0014305635836639797,0.004532395176636144,0.021897810218978103,0.08864214836401195,0.02580487,0.041498728
Pwp2,-3.1892664,-0.5745166,0.0014263436821305808,0.004519901621616222,0.024330900243309004,0.09118742852927073,0.028158462,0.041649427
Slc14a2,-3.1906452,-2.1173024,0.0014195553008222069,0.004500171181346472,0.009732360097323601,0.07532553764432476,0.008731428,0.037343867
Ltv1,-3.1907065,-0.41945454,0.0014192533288875943,0.004499744772532114,0.032846715328467155,0.10077833929691246,0.03806701,0.050591465
Gm44724,-3.1926033,-3.271005,0.0014099643949867773,0.00447082172448604,0.0036496350364963502,0.06905455752702054,0.0038051158,0.03614044
Cfap61,-3.193835,-2.942345,0.0014039630872030697,0.004452843266424278,0.004866180048661801,0.07038252978715556,0.0045438064,0.03440709
Gm20125,-3.1962874,-2.76552,0.0013920840345483495,0.0044188184298067515,0.0036496350364963502,0.06920211000036888,0.0054174135,0.036272146
Egfr,-3.196621,-1.1596248,0.0013904747312351627,0.004414753164160324,0.05474452554744526,0.12080858755394887,0.06329076,0.13624388
Slc24a5,-3.1969306,-0.8536122,0.0013889834247050629,0.004410539425883366,0.02068126520681265,0.08757239293223652,0.023452708,0.04198643
Cfap299,-3.1969965,-1.0374237,0.0013886663158017985,0.0044100536468023085,0.0170316301703163,0.08355158803349441,0.022924175,0.04649871
Flad1,-3.197923,-0.62559074,0.0013842127196310497,0.004396429760813984,0.0267639902676399,0.093954037404552,0.029735917,0.04551504
Hipk4,-3.1984432,-3.6486084,0.0013817173091726222,0.0043895417471587084,0.0024330900243309003,0.06794791397690804,0.0023476125,0.029050471
Spring1,-3.1992798,-1.7494403,0.0013777143943491882,0.004377342529994405,0.010948905109489052,0.0768379504961452,0.010848461,0.036017694
Htra2,-3.2009988,-0.82968646,0.0013695214864837605,0.00435234090382243,0.023114355231143552,0.09019144933416946,0.02665332,0.046891127
Cggbp1,-3.2012708,-0.35571346,0.0013682281438925424,0.004348744999573293,0.0705596107055961,0.1415028219410528,0.07156225,0.090688944
Gm49685,-3.2014444,-2.10834,0.0013674047470925846,0.004346642086167958,0.0072992700729927005,0.07318602678077392,0.007156757,0.030500332
Snrpf,-3.2027133,-0.39706135,0.0013613942917595745,0.004328560480366794,0.04744525547445255,0.11649267770851009,0.06184904,0.08067235
5730409E04Rik,-3.2039778,-1.6792567,0.0013554288850046298,0.004311123832868656,0.01824817518248175,0.08440001475524733,0.015552791,0.048979934
Psmb4,-3.2041426,-0.4294578,0.0013546539160449011,0.004309169021442701,0.07420924574209246,0.14563429119480614,0.09050979,0.12007229
Rabep2,-3.2054818,-0.60105646,0.0013483659999508468,0.004290182879654145,0.030413625304136254,0.09812239477664245,0.033279758,0.05005502
Slc30a10,-3.2063446,-1.5037564,0.0013443292057917257,0.004277845305497829,0.02068126520681265,0.08709284739385444,0.018241612,0.050887287
Bax,-3.206933,-0.2656715,0.0013415827764676562,0.004270623054577174,0.049878345498783457,0.1196281677671622,0.064481355,0.07702854
Gm1715,-3.2077627,-2.4282327,0.0013377178801861503,0.0042593292381327,0.004866180048661801,0.07071452285218931,0.0062260036,0.033062335
Nop53,-3.207844,-0.8984806,0.0013373401227181263,0.004258631085261443,0.0267639902676399,0.09410158987790034,0.032088324,0.05901017
Ccdc71l,-3.2081952,-1.3652632,0.0013357077096445074,0.004254441223109046,0.01338199513381995,0.07982588808144897,0.016457273,0.0418601
Klhl4,-3.2105598,-0.5704087,0.0013247672771033669,0.004221514505772726,0.057177615571776155,0.126600022132871,0.061243206,0.08964438
4930590L20Rik,-3.2109592,-1.5320243,0.001322926663719089,0.00421623051288482,0.012165450121654502,0.07853480393965104,0.01265944,0.036180235
4930473A02Rik,-3.2125993,-0.63025063,0.001315396749893319,0.004194222222574283,0.029197080291970802,0.0968681987531816,0.030474579,0.04678404
D7Ertd443e,-3.2136598,-0.4825235,0.0013105490852922828,0.0041797571420538445,0.10462287104622871,0.17551366704784388,0.15132871,0.20560749
Mycbp,-3.21436,-0.97086155,0.001307356464445587,0.004170564905574371,0.02068126520681265,0.08786749787893319,0.022792771,0.0441959
Gm13883,-3.214652,-1.6049429,0.0013060274930850652,0.00416682008302015,0.010948905109489052,0.07713305544284187,0.0111140385,0.03343056
Lmnb2,-3.2151701,-0.5792994,0.0013036723868281024,0.0041598001465468605,0.02068126520681265,0.08790438599727028,0.027687611,0.04109086
1700029J07Rik,-3.2160835,-0.57767224,0.0012995305542777436,0.004147569306739871,0.03527980535279805,0.10332361946217124,0.033902507,0.05018431
Mrpl19,-3.216551,-0.28078207,0.0012974145606435518,0.0041413078218688806,0.043795620437956206,0.1133202995315209,0.053273972,0.0643589
1110046J04Rik,-3.2168188,-0.47140262,0.0012962040158315954,0.004137935357656525,0.027980535279805353,0.09576155520306909,0.03338143,0.04598915
4933421O10Rik,-3.2169485,-1.247901,0.0012956189624782394,0.0041365591161823066,0.019464720194647202,0.0862813087904386,0.017746493,0.041644044
Bud31,-3.2218223,-0.6928273,0.001273781404609069,0.004070597384753789,0.0364963503649635,0.10457781548563208,0.040283415,0.064331084
Borcs8,-3.2235742,-2.2515006,0.0012660150690194296,0.004047331933914583,0.009732360097323601,0.07606330001106644,0.008385201,0.039313376
Zfp382,-3.2254622,-0.43486455,0.0012576942934985275,0.004022166825316048,0.031630170316301706,0.09985613633848538,0.03551066,0.04770878
Myo1c,-3.227043,-0.30279812,0.0012507669262997528,0.004001917993531122,0.031630170316301706,0.10022501752185621,0.03819625,0.04691011
Gnb1l,-3.2274294,-0.2503064,0.0012490789370359278,0.0039969930973151584,0.040145985401459854,0.10955771146113837,0.045478694,0.053866826
Gm15892,-3.2277148,-0.299266,0.0012478334777282823,0.0039934832713862485,0.0267639902676399,0.09513445719133867,0.035839118,0.043921657
Poli,-3.2282064,-0.5118801,0.0012456901454134743,0.003987573767841322,0.024330900243309004,0.09229407207938323,0.030386154,0.043052614
C630043F03Rik,-3.228584,-1.539578,0.00124404668028565,0.003982787358426714,0.014598540145985401,0.08137518905160648,0.015037162,0.04310236
