names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MB Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Gcfc2,-3.418498,-26.998857,0.0006296775441625101,0.004468947599484059,0.0,0.22820953198797767,0.0,0.12584952
Med26,-3.4191985,-1.9245639,0.00062805899780235,0.004458638116499113,0.013333333333333334,0.2448475740661228,0.037537653,0.13558777
Nadk,-3.419613,-0.5471646,0.000627102906694175,0.0044530272470593235,0.05333333333333334,0.2970516673822814,0.12593131,0.17906667
Porcn,-3.420592,-0.76037997,0.0006248499275851641,0.0044382018382800315,0.05333333333333334,0.2944754544153428,0.10996918,0.17974281
Srek1ip1,-3.4209352,-2.197635,0.0006240623457235093,0.0044337798068722085,0.02666666666666667,0.26037641333905825,0.03808157,0.1638685
Prkn,-3.423322,-1.177431,0.0006186076090775117,0.0043973509142626295,0.41333333333333333,0.833047087448118,1.0644163,1.6668335
Eif4enif1,-3.4245012,-0.3039622,0.0006159293056835849,0.004379470876876931,0.10666666666666667,0.36771862029483326,0.2030775,0.24527772
Fars2,-3.42503,-0.50564027,0.000614731635360093,0.004372111975152382,0.30666666666666664,0.6801917847430943,0.6177393,0.79457754
Mapk8ip1,-3.4251087,-0.9881988,0.0006145537884044073,0.004372004314118725,0.06666666666666667,0.31290253327608414,0.1081502,0.20422103
Zmym3,-3.4251728,-1.1879394,0.0006144083128718174,0.004372004314118725,0.05333333333333334,0.2920781451266638,0.07807725,0.1697509
Zfp26,-3.4257946,-1.3092047,0.0006130037005128662,0.004363287266961779,0.06666666666666667,0.30649778159438956,0.07725719,0.18151832
Septin6,-3.4259162,-1.1065699,0.0006127295852535238,0.004362491774181819,0.08,0.3241376842707886,0.10816967,0.2199306
Pdgfc,-3.4271739,-0.7894958,0.0006098983816255739,0.00434348516148401,0.10666666666666667,0.36342493201660225,0.19011493,0.30889678
Recql5,-3.4279885,-3.814101,0.0006080710354502159,0.004331619491661532,0.013333333333333334,0.24420352082438815,0.010370666,0.13682626
Srpr,-3.42806,-1.7167888,0.000607910985240327,0.004331619491661532,0.04,0.2754758837841706,0.05836116,0.18027294
Naf1,-3.4309402,-1.2045866,0.0006014934923504717,0.004287037172269808,0.02666666666666667,0.26266638042078144,0.06839369,0.15112606
Dennd11,-3.4315975,-2.601034,0.0006000373240313983,0.00427779328647484,0.02666666666666667,0.258587376556462,0.027708359,0.1573998
Dcaf7,-3.4343917,-0.30452174,0.0005938851381277096,0.004235056704217505,0.12,0.3919063975955346,0.22584721,0.2722631
Clk2,-3.434649,-1.3710127,0.0005933216583060182,0.004232161656140883,0.04,0.276227279232861,0.06587243,0.16221868
Ipo5,-3.4353924,-0.51513374,0.0005916966219662592,0.004221690980412476,0.10666666666666667,0.3656433376270216,0.17723964,0.24461709
Cdk5rap2,-3.4355423,-1.1872417,0.0005913689927935042,0.004220474060122565,0.05333333333333334,0.29587090310576786,0.09131007,0.19697821
Fam228b,-3.4355853,-1.0308766,0.0005912754154804473,0.004220474060122565,0.06666666666666667,0.309646486331759,0.10255612,0.19940148
Ddb2,-3.435914,-1.0925224,0.0005905584472167303,0.004216929438403812,0.06666666666666667,0.3094318019178474,0.09761219,0.1977462
Trafd1,-3.4360425,-1.1203886,0.0005902781147827038,0.004216048097876462,0.06666666666666667,0.30993273221697437,0.092520066,0.19123356
Trim2,-3.4366357,-0.9043898,0.0005889870725913341,0.0042079453976413585,0.4,0.7945827966222986,0.89883494,1.3155092
Rtca,-3.437722,-1.1861519,0.0005866295667568079,0.004192217143286018,0.04,0.2778731930728496,0.07317156,0.1593443
Cyp46a1,-3.4392657,-0.7967791,0.0005832945354174027,0.004169492994590479,0.06666666666666667,0.31447688564476883,0.12341498,0.20554166
Rexo4,-3.4397874,-1.5474987,0.0005821714150773691,0.004162572092370652,0.05333333333333334,0.29172033777014456,0.06086712,0.16843109
Atxn2l,-3.4404876,-1.8306404,0.0005806668300088895,0.004154024952699378,0.04,0.2757979104050379,0.049569454,0.16615762
Rbfox2,-3.4409165,-0.9774472,0.0005797474431137123,0.0041485522760227565,0.4266666666666667,0.7804494060397882,0.9040626,1.3593419
Bcl6,-3.4420815,-27.333637,0.0005772566131965655,0.004131828768404826,0.0,0.22978388435666236,0.0,0.15626806
Alg6,-3.4446683,-4.100008,0.0005717604262111759,0.004093579177269996,0.013333333333333334,0.24459710891655934,0.0085213315,0.13693352
Gm10125,-3.4450614,-0.57597995,0.0005709296470390197,0.0040887205799409534,0.12,0.38503649635036497,0.20294309,0.28923774
Mtf1,-3.4454758,-1.8733127,0.0005700547704564493,0.004083543503642973,0.02666666666666667,0.2599470445112351,0.044521306,0.15426484
Pip4k2a,-3.4457903,-0.3880621,0.0005693919039244669,0.004079882788920113,0.24,0.5518462859596394,0.4606468,0.56853735
Zfp672,-3.447434,-1.0339597,0.000565938586748708,0.004056220278991139,0.06666666666666667,0.3095749248604551,0.0953796,0.18641312
Ptpdc1,-3.4475698,-1.5638596,0.0005656541866493371,0.004055263605994581,0.04,0.2794475454415343,0.06304142,0.17594965
Atg2b,-3.4494565,-0.75339997,0.0005617162700467719,0.004029182107890219,0.06666666666666667,0.31243738371260915,0.11849833,0.19233572
Noct,-3.4510074,-1.7905071,0.0005584985564923848,0.004007171218411316,0.02666666666666667,0.2615213968799199,0.045852516,0.15041263
Chmp4b,-3.4515433,-0.99731463,0.0005573904414824875,0.0040013575107225325,0.05333333333333334,0.2959424645770717,0.10764497,0.20447588
Rad17,-3.4522507,-0.49247932,0.0005559308651258425,0.003991946110617688,0.10666666666666667,0.3637469586374696,0.17912674,0.2437207
Luc7l2,-3.4528654,-1.2850775,0.000554665840564483,0.003983927061204934,0.4533333333333333,0.857342206955775,1.0904961,1.7603993
Uqcc1,-3.4530368,-0.62831146,0.0005543132892891595,0.0039824593805346835,0.09333333333333334,0.34864748819235725,0.15630585,0.23231503
Gmfb,-3.454466,-1.6798809,0.0005513834687198208,0.003962469592003633,0.05333333333333334,0.2956562186918563,0.063645385,0.19107461
Cuedc1,-3.4545019,-0.72659916,0.000551310408363227,0.003962469592003633,0.06666666666666667,0.312508945183913,0.13947436,0.22127207
Ppil4,-3.454852,-0.59886575,0.0005505948939316269,0.003958920203356386,0.09333333333333334,0.3505796479175612,0.15813772,0.23069875
Zfp385b,-3.4565387,-0.92821234,0.0005471608430163387,0.003936335167831063,0.3333333333333333,0.6661657363675397,0.75337934,1.1439666
Ero1b,-3.4568887,-0.692015,0.0005464503469330992,0.003932276599381997,0.06666666666666667,0.3145126663804208,0.12455352,0.19415934
Nup88,-3.4577248,-1.8954135,0.0005447573309982938,0.003921143713882709,0.02666666666666667,0.2622727923286103,0.04408884,0.15502961
Asb7,-3.4579108,-1.1930807,0.0005443817694444719,0.003919490392543665,0.08,0.32546157148990984,0.09311367,0.20140694
Tmem29,-3.4585183,-0.4948491,0.0005431556546928479,0.003911710651727908,0.09333333333333334,0.3531558608844998,0.16667882,0.22760406
Snx5,-3.4585395,-0.54349446,0.0005431124270957562,0.003911710651727908,0.08,0.3310433662516101,0.15813115,0.22290252
Eif4e3,-3.4592543,-0.7994329,0.0005416733399091456,0.003903127552523128,0.08,0.3308644625733505,0.121013895,0.20203222
Neurl1a,-3.4594615,-0.47513568,0.0005412566696116446,0.0039011713284508825,0.10666666666666667,0.36911406898525834,0.18047422,0.24289267
Gng7,-3.4595473,-1.9323206,0.000541084341679178,0.0039009756535872044,0.05333333333333334,0.29429655073708316,0.05554961,0.1972223
Narf,-3.4604406,-0.87544566,0.0005392922960777511,0.003889099301022322,0.05333333333333334,0.29672964076141406,0.10396276,0.18315008
Iars,-3.4606407,-1.0602585,0.0005388916366615261,0.003887253228750391,0.09333333333333334,0.34023901531415485,0.11390513,0.22440962
Mmp24,-3.4614267,-0.6214444,0.0005373203009288003,0.00387695931416672,0.05333333333333334,0.2956562186918563,0.11398726,0.17037122
Riok2,-3.4617054,-4.267786,0.0005367642168376648,0.00387398724319851,0.013333333333333334,0.24534850436524974,0.007873835,0.14173831
Morc2a,-3.4617698,-0.6815799,0.0005366359659122192,0.00387398724319851,0.12,0.3796693860025762,0.16900173,0.25875267
Snx19,-3.4623988,-2.1246004,0.0005353834604295287,0.003866098785740778,0.013333333333333334,0.24774581365392873,0.035836726,0.14765374
Cdk9,-3.4626417,-1.149247,0.0005349002677792955,0.0038636479019434596,0.04,0.2819164162015171,0.08209374,0.17375608
Usp10,-3.4628346,-0.8155903,0.0005345168454647175,0.003861916546823598,0.06666666666666667,0.31218691856304565,0.113645084,0.1921283
Rmnd1,-3.4629989,-1.1038514,0.000534190428465054,0.0038605962379924695,0.05333333333333334,0.29601402604837557,0.08633967,0.17715365
Naa50,-3.463142,-0.9621012,0.0005339067385834818,0.003859584090863103,0.05333333333333334,0.29927007299270075,0.10084587,0.1878976
Prox1,-3.4632206,-1.6937256,0.0005337507689925546,0.003859494930793849,0.06666666666666667,0.3088235294117647,0.12421604,0.35617024
Rnf220,-3.4632564,-0.6787001,0.0005336798877597631,0.003859494930793849,0.13333333333333333,0.3982395878059253,0.3156816,0.4663517
Ece1,-3.463735,-1.0594542,0.000532730925068798,0.003854194926386269,0.02666666666666667,0.2649205667668527,0.077392705,0.15503865
Cbx1,-3.4656003,-0.5583073,0.0005290491922174184,0.0038285892256617374,0.05333333333333334,0.3003792757979104,0.13686585,0.19555391
Kif1c,-3.4656217,-2.1742363,0.0005290070116207164,0.0038285892256617374,0.02666666666666667,0.26427651352511805,0.035991948,0.153071
Ptprn2,-3.4657433,-1.1167068,0.0005287680474294894,0.0038285892256617374,0.41333333333333333,0.7637398024903392,1.0329312,1.59401
Nrp2,-3.4661863,-0.5519029,0.0005278973831237766,0.0038233430416538747,0.16,0.44278660369257195,0.2954988,0.40813607
Rps6kl1,-3.4668224,-1.6278582,0.0005266498937086062,0.003815336382839107,0.05333333333333334,0.2963360526692429,0.059022434,0.1721881
Foxk2,-3.4668725,-0.35735998,0.0005265518931903205,0.003815336382839107,0.18666666666666668,0.4904107628452841,0.31367573,0.3866272
Tmem120b,-3.4678514,-1.0435119,0.0005246373008398135,0.0038028066559389773,0.04,0.2823100042936883,0.08165241,0.16158068
Hgsnat,-3.4694235,-1.3544683,0.0005215763422578561,0.0037816395889014014,0.05333333333333334,0.29483326177186203,0.07571184,0.1832499
Rab11a,-3.469874,-1.2170502,0.0005207028655400722,0.0037763255052798215,0.08,0.32628452840990413,0.09825058,0.2151119
6530403H02Rik,-3.4719462,-0.9785778,0.0005166996534826611,0.003748304451695223,0.18666666666666668,0.4620008587376557,0.378092,0.6447153
Parm1,-3.4733183,-0.7027927,0.0005140650544744003,0.003730199301573626,0.13333333333333333,0.40002862458852156,0.24296132,0.36993223
Cul3,-3.473533,-0.34751645,0.0005136545312768557,0.0037282272434924677,0.26666666666666666,0.6216187204808931,0.5146244,0.61859524
Nrxn1,-3.4737186,-0.40748447,0.0005132989917123749,0.0037266533118917896,0.96,0.9667596965793617,3.3482625,3.6220202
Atf2,-3.4742403,-0.47391868,0.0005123019718465534,0.003720419995545105,0.29333333333333333,0.6797624159152712,0.6079157,0.77100444
Vps45,-3.4752765,-0.7978702,0.0005103269416502663,0.003707078919205909,0.09333333333333334,0.3454630027193359,0.13339461,0.22161482
Celsr3,-3.4752765,-1.8990936,0.0005103269416502663,0.003707078919205909,0.013333333333333334,0.24864033204522684,0.035956495,0.12799758
Gorasp2,-3.4760983,-0.66394573,0.0005087655878278595,0.0036977363659547163,0.09333333333333334,0.3483254615714899,0.1512749,0.23012738
Eda,-3.476127,-0.63253736,0.0005087113600934711,0.0036977363659547163,0.14666666666666667,0.41562902533276086,0.26971567,0.39201242
Inpp5k,-3.4762914,-1.8908864,0.0005083996551707269,0.0036970767887516726,0.04,0.2781952196937169,0.04585278,0.16042511
Tpst1,-3.4774847,-0.752266,0.000506141740502603,0.003681653645724132,0.10666666666666667,0.36757549735222556,0.15828468,0.25377333
Fkbp5,-3.4794357,-1.3476748,0.00050247078088633,0.003655940937561789,0.05333333333333334,0.29909116931444113,0.08568896,0.20513935
Efcab6,-3.4796216,-2.2050772,0.0005021224633758867,0.003654396151384095,0.013333333333333334,0.24892657793044226,0.035684526,0.15487474
Gpbp1,-3.4797573,-0.28974122,0.000501868066034553,0.0036535342547679324,0.21333333333333335,0.5324173465006441,0.38845834,0.45760843
Plcb1,-3.4797645,-0.89980614,0.0005018546800301092,0.0036535342547679324,0.6666666666666666,0.8712609131243738,1.7217151,2.2588177
Cfap300,-3.4798717,-0.799887,0.0005016539299045529,0.0036535342547679324,0.04,0.28356233004150566,0.09651888,0.16246967
Rspo3,-3.4800646,-0.9070022,0.000501292768338537,0.0036523147194296333,0.06666666666666667,0.3189852583369114,0.14103413,0.24999358
Hmgxb4,-3.4800646,-1.7489345,0.000501292768338537,0.0036523147194296333,0.04,0.2788750536711035,0.05473344,0.17318982
Fbxl7,-3.4803863,-0.90376335,0.0005006913710671842,0.003649912409271633,0.12,0.381207957635609,0.22405523,0.3851727
Nalf1,-3.4807293,-0.62984276,0.0005000506221376691,0.0036462307237012668,0.8,0.8997781594389581,2.4452624,2.8506775
Wdr59,-3.4809222,-0.50103927,0.0004996905369207852,0.003644594117009093,0.08,0.3381279519106913,0.15302718,0.2102754
Actr1b,-3.4824302,-0.8836537,0.0004968848533806092,0.0036251143117939093,0.09333333333333334,0.3465364247888937,0.13253736,0.23228814
Unkl,-3.4826446,-1.9245905,0.000496487135826901,0.0036231964529247233,0.02666666666666667,0.2657793044224989,0.042454816,0.15241298
Kitl,-3.4826589,-1.7995503,0.0004964606318801279,0.0036231964529247233,0.04,0.2805567482467439,0.071399055,0.22923404
Zfp397,-3.483495,-0.77922845,0.0004949124449914851,0.003614650012753793,0.08,0.32918276799771,0.12735184,0.20952365
Prmt7,-3.484324,-0.67988706,0.0004933819357291926,0.0036044514989242533,0.06666666666666667,0.3169457564047517,0.12764858,0.1973096
Vcl,-3.4846241,-0.611552,0.000492828874954599,0.003602369931999476,0.13333333333333333,0.40736367539716617,0.22839083,0.33075815
Nemf,-3.4849243,-0.27132156,0.0004922763923300316,0.003599310656301482,0.2,0.519071132102476,0.36934555,0.4312855
Setd4,-3.485689,-2.143047,0.0004908714859286691,0.0035900154673117416,0.04,0.2796622298554458,0.037566375,0.15622084
Senp1,-3.4863107,-0.88996893,0.000489731935749933,0.003582656442581187,0.06666666666666667,0.3170173178760555,0.11373311,0.20148358
Nptx1,-3.4873397,-0.8701048,0.00048785120317903423,0.0035698697792539897,0.09333333333333334,0.3433519393158723,0.15839057,0.2728421
Nav2,-3.4890478,-1.1331758,0.00048474456963489866,0.0035481031288721676,0.4266666666666667,0.8197724345212538,1.0772055,1.6577387
A230006K03Rik,-3.489062,-1.0355389,0.0004847186507198001,0.0035481031288721676,0.3333333333333333,0.666058394160584,0.7527632,1.1944426
Gcn1,-3.4891264,-0.34767807,0.00048460203159582876,0.0035481031288721676,0.12,0.38342636324602836,0.20565133,0.25506487
Glis3,-3.489891,-1.7782362,0.00048321756320827747,0.0035398189540366454,0.09333333333333334,0.3348361242307142,0.16544268,0.4806478
Ckap5,-3.4899483,-0.41160506,0.0004831141999098129,0.0035398189540366454,0.29333333333333333,0.6667024474023185,0.5870554,0.7238608
Pom121,-3.49052,-1.3578514,0.00048208170048820757,0.0035334247932673588,0.06666666666666667,0.3150851581508516,0.08242449,0.1990207
Macroh2a1,-3.49062,-0.47089806,0.00048190122482354093,0.003533065732880913,0.13333333333333333,0.4105481608701875,0.22482973,0.29967272
Eid1,-3.4908628,-0.37307125,0.0004814631891004029,0.0035308176558754983,0.14666666666666667,0.4233218834979247,0.28494236,0.35555804
Jarid2,-3.4912703,-0.5708169,0.00048072966815883604,0.0035264008144766375,0.3333333333333333,0.7303205953914412,0.7114724,0.93228203
Gnai3,-3.4916492,-0.8489255,0.0004800485576770836,0.0035223661236437023,0.08,0.32968369829683697,0.124919586,0.21483454
Zmiz1os1,-3.4916847,-1.6576358,0.0004799843484550799,0.0035223661236437023,0.04,0.2821311006154287,0.062775515,0.18598552
Rbm4,-3.491799,-0.67759055,0.0004797789327713643,0.0035223114545263824,0.08,0.3325103764133391,0.13299504,0.20499204
Top3b,-3.491949,-1.1962517,0.00047950944912080666,0.0035212951347023983,0.04,0.2831687419493345,0.07590275,0.16610506
Mbnl1,-3.494136,-0.36494136,0.0004755986700978582,0.0034935309637860712,0.32,0.706597967654215,0.7458605,0.8867576
Tmem135,-3.4947648,-0.5481788,0.0004744795221960678,0.0034862632653563964,0.30666666666666664,0.7020538142264205,0.6445284,0.8430535
Clcn3,-3.4962656,-0.44360456,0.0004718187466112026,0.0034676613023640625,0.30666666666666664,0.6763274652926864,0.5919752,0.7411165
Wbp11,-3.4970946,-1.7741908,0.00047035495935818564,0.003457848907785075,0.05333333333333334,0.2931157864605696,0.062098954,0.19814643
Cr1l,-3.497359,-0.6512101,0.00046988895359340743,0.003455368413534444,0.10666666666666667,0.37272792328610277,0.17322412,0.26007667
Itpk1,-3.4974878,-1.3337549,0.000469662403857313,0.0034546479035439366,0.04,0.28424216401889224,0.07582808,0.18112381
Prr14,-3.497938,-0.7613365,0.00046887028198568223,0.0034497657384872076,0.05333333333333334,0.30245455846572206,0.11320011,0.18495429
Klf3,-3.4980023,-1.8320013,0.0004687572235154483,0.0034497657384872076,0.04,0.28170173178760555,0.06121156,0.20272838
Ccdc6,-3.4982667,-0.91037196,0.0004682926947339473,0.003448348782543482,0.08,0.32903964505510236,0.113341354,0.2034059
Rbm41,-3.4988885,-0.6156256,0.00046720211595452496,0.0034412611994786417,0.08,0.33694718763417775,0.14579633,0.21551313
Nrg3os,-3.4995959,-1.1431477,0.00046596399497665246,0.003433082683033357,0.05333333333333334,0.3010948905109489,0.08954451,0.1880515
Ephb2,-3.500089,-0.3847607,0.0004651028732048465,0.0034276780589726345,0.10666666666666667,0.37093888650350654,0.20101291,0.2551765
Plec,-3.5001104,-0.3810237,0.00046506546682957025,0.0034276780589726345,0.10666666666666667,0.37008014884786034,0.19510448,0.2472957
Zdhhc1,-3.5013754,-1.9489677,0.00046286345223034165,0.0034130463670223052,0.04,0.28023472162587665,0.044627126,0.16229485
Acvr1b,-3.5018542,-2.3210447,0.00046203246233517185,0.00340785403868956,0.02666666666666667,0.26624445398597396,0.033177204,0.15577699
Stag1,-3.502133,-1.0964736,0.00046154939297645515,0.0034052257521354616,0.4,0.8235294117647058,0.92837596,1.4521946
Crebzf,-3.5044696,-0.72838825,0.0004575175432394021,0.0033764065879820747,0.12,0.38163732646343207,0.16323377,0.25755903
Slc35a3,-3.5055704,-0.6305183,0.00045563015680316924,0.003363401734423395,0.08,0.3383068555889509,0.14746468,0.21992594
Ppfia2,-3.5067065,-1.1893306,0.00045368911668816164,0.0033499935601568847,0.5333333333333333,0.8459281522828109,1.3830954,2.0556986
Cep290,-3.5093079,-0.5366552,0.00044927449464613367,0.0033192206959421536,0.12,0.3886145699155575,0.19496223,0.27175483
Eef1a2,-3.51093,-0.76436347,0.0004465417510508287,0.0032999386278151173,0.08,0.333011306712466,0.1571543,0.25391793
G3bp1,-3.511902,-0.50325745,0.0004449119525029687,0.0032887989446368,0.13333333333333333,0.403606698153714,0.2095699,0.2855286
5330438D12Rik,-3.5130813,-0.68545574,0.0004429420777304627,0.00327513858795199,0.08,0.3343351939315872,0.14433397,0.22290914
Lnpep,-3.5132456,-0.49911815,0.00044266813651107654,0.003274013990655829,0.30666666666666664,0.6835551738943753,0.60797656,0.78050005
Rab4a,-3.5133672,-27.074064,0.0004424657598670355,0.003273418217959043,0.0,0.2345427221983684,0.0,0.13215742
Gpr162,-3.5134385,-0.40143368,0.00044234675512724164,0.003273418217959043,0.08,0.3373765564620009,0.17046733,0.2195262
Smad2,-3.5134742,-0.70780504,0.00044228726396151283,0.003273418217959043,0.08,0.33454987834549876,0.14312154,0.22419818
Pds5a,-3.514382,-0.3170584,0.0004407786899744085,0.003264532359319834,0.26666666666666666,0.6241233719765278,0.52979857,0.62609637
Rab21,-3.514439,-0.581069,0.0004406838226822127,0.003264532359319834,0.08,0.33809217117503937,0.15309902,0.22113468
Rgl1,-3.5147464,-0.4772421,0.0004401742374392848,0.0032618537672348545,0.25333333333333335,0.5792543294690139,0.4644465,0.60043144
Gm30092,-3.514975,-27.560839,0.0004397953682507942,0.0032599452537651974,0.0,0.23465006440532418,0.0,0.18064371
Trpc6,-3.515904,-1.5125879,0.0004382593402501726,0.003249455980276528,0.08,0.3266781165020753,0.14832474,0.37582955
Dennd10,-3.5167258,-0.581755,0.00043690472221871376,0.0032403063444705602,0.06666666666666667,0.32191927866036923,0.14214775,0.20588519
Ints7,-3.5168617,-1.6215051,0.0004366812923514524,0.003239543436080488,0.04,0.2834907685702018,0.058812242,0.17091508
Serinc1,-3.5174978,-0.39131182,0.00043563611912939536,0.003233575282046092,0.30666666666666664,0.7025547445255474,0.6888058,0.8330085
Blmh,-3.5182123,-0.6735406,0.00043446455351424585,0.0032257702550228754,0.09333333333333334,0.35208243881494206,0.1582929,0.24181211
Zcwpw2,-3.5184696,-1.3837574,0.0004340435104323153,0.003223534860507549,0.05333333333333334,0.2995205381422642,0.07646543,0.18843722
Tecpr1,-3.5195844,-0.36900428,0.000432223388512711,0.0032109047413150524,0.10666666666666667,0.3693645341348218,0.19332686,0.24329272
Matn2,-3.5204635,-1.1443657,0.0004307933192199181,0.003201166064004203,0.06666666666666667,0.3167310719908401,0.112051584,0.23277687
Kansl3,-3.5218928,-0.6204506,0.0004284774311855554,0.0031848377803474063,0.09333333333333334,0.3539430370688421,0.15562932,0.23022258
Rnf32,-3.5228004,-1.1221601,0.00042701288213651585,0.0031748301447172608,0.05333333333333334,0.3039573493631029,0.08654205,0.1796263
Snapc1,-3.5230076,-0.6862469,0.0004266791137025535,0.0031732266219727688,0.04,0.2864963503649635,0.1118527,0.17431699
Ikzf4,-3.5230649,-3.6358821,0.0004265870825287618,0.0031732266219727688,0.013333333333333334,0.2510376413339058,0.01221921,0.1422198
2900026A02Rik,-3.523115,-0.38900322,0.0004265065704562622,0.0031732266219727688,0.09333333333333334,0.36084871904966365,0.2021715,0.25727555
Pet100,-3.5235507,-27.199394,0.0004258055655537694,0.0031693616472104665,0.0,0.23522255617575497,0.0,0.14333032
Mtr,-3.5239794,-1.6063352,0.00042511710216866635,0.0031651140302776572,0.04,0.28324030342063833,0.05980363,0.17197084
Ern1,-3.5252945,-1.7250974,0.0004230122901531515,0.0031503160300485537,0.02666666666666667,0.2689280091598683,0.052922744,0.16524032
Tatdn1,-3.5255947,-0.9981465,0.000422533210017361,0.0031476205581276655,0.04,0.28656791183626734,0.087409414,0.1675901
Gabrb3,-3.5265594,-1.0348568,0.0004209967389661065,0.0031370444747696284,0.56,0.8219908401316731,1.3895578,1.9703882
Polr2a,-3.5276384,-1.1172888,0.00041928434997088,0.0031251513130977934,0.06666666666666667,0.3174109059682267,0.103490934,0.21231814
Arl5a,-3.5282173,-0.71268266,0.0004183684662552321,0.0031191899800993577,0.06666666666666667,0.32216974380993274,0.13309513,0.20969702
Arhgap23,-3.5282674,-0.4940877,0.00041828940358263825,0.0031191899800993577,0.17333333333333334,0.4566337483898669,0.314014,0.41843578
Ryr3,-3.5283103,-1.0202814,0.00041822164668346695,0.0031191899800993577,0.41333333333333333,0.7192643480749964,0.95284086,1.4424914
Ubash3b,-3.5296037,-0.6185058,0.0004161824589250747,0.0031063396309213218,0.16,0.4412122513238872,0.3377369,0.4804699
Ubqln1,-3.5304399,-0.7659588,0.00041486925520160226,0.003097398412688817,0.08,0.33297552597681407,0.13388915,0.21802975
Adcyap1r1,-3.530497,-1.2135752,0.00041477960499510105,0.003097398412688817,0.05333333333333334,0.3016673822813797,0.09252397,0.2027892
Etl4,-3.5308402,-1.0327914,0.000414242083602305,0.003094435581427282,0.44,0.7125017890367826,1.0297898,1.5441028
Kdm2b,-3.5309186,-0.4261753,0.00041411899328031487,0.0030943763485656458,0.12,0.3903320452268499,0.22231069,0.2885706
Pak2,-3.531955,-0.48672485,0.00041249962881581646,0.003083133526086506,0.13333333333333333,0.41233719765278376,0.23462662,0.3152078
Jkamp,-3.5326767,-1.4058522,0.00041137515442764223,0.0030772968818125685,0.04,0.2859238585945327,0.076880544,0.19206485
Bbs5,-3.532784,-0.85077846,0.0004112083976668822,0.003076906055502402,0.06666666666666667,0.315371404036067,0.109669834,0.18982665
Ttc28,-3.5328555,-0.6187741,0.0004110972615717359,0.003076906055502402,0.17333333333333334,0.4659725203950193,0.3345533,0.47630048
Sdf2,-3.533813,-1.7808567,0.00040961074208070627,0.003066659414797597,0.02666666666666667,0.2689637898955203,0.053682048,0.17354055
Mgll,-3.5341346,-0.47038472,0.0004091126649688093,0.0030637840879910554,0.17333333333333334,0.47484614283669674,0.32628107,0.4282195
Gigyf1,-3.5345278,-1.6351397,0.00040850467231567087,0.0030600837873214597,0.05333333333333334,0.2988407041648776,0.061853275,0.18081492
Stard3nl,-3.5347993,-0.81937134,0.00040808509777993067,0.0030577932452166027,0.08,0.33319021039072566,0.13101494,0.22075894
Gm20275,-3.5351064,-1.8685968,0.0004076108015559591,0.0030550912797234647,0.05333333333333334,0.29844711607270646,0.054690056,0.18671033
Atg4a,-3.5359282,-4.21873,0.0004063448637435431,0.003046452703345146,0.013333333333333334,0.2505724917704308,0.0085213315,0.14785044
Nisch,-3.5367146,-0.29707786,0.0004051374041737594,0.0030382478510044423,0.29333333333333333,0.658866466294547,0.5926677,0.69001526
Tpk1,-3.5367432,-1.0502098,0.00040509355977346394,0.0030382478510044423,0.06666666666666667,0.3176255903821383,0.11477654,0.22463058
Wdr45b,-3.5381937,-1.3809402,0.00040287426800778806,0.003022963301136349,0.05333333333333334,0.3012022327179047,0.07846201,0.1927464
Tppp,-3.5396445,-0.8125135,0.00040066633857256114,0.003008076143460385,0.08,0.3359095463002719,0.14803606,0.24703266
Rexo2,-3.539959,-4.249075,0.00040018926565141787,0.003005334144229625,0.013333333333333334,0.25093029912695003,0.0085213315,0.1507675
Ddx5,-3.5404735,-0.7534668,0.00039940974544660243,0.0030003186637266445,0.37333333333333335,0.8069987118935166,0.8434789,1.1733441
Cdyl,-3.5405164,-1.3701032,0.0003993448495045201,0.0030003186637266445,0.05333333333333334,0.30159582081007585,0.08555037,0.20772448
Sptlc2,-3.5406663,-0.29953232,0.000399117791276911,0.0029998028116393284,0.13333333333333333,0.42053098611707457,0.26340672,0.31546187
Iffo1,-3.544404,-1.0231681,0.0003935017177842969,0.0029592474550417178,0.04,0.2878202375840847,0.09495488,0.18435557
Psma1,-3.545326,-1.0054533,0.00039212788912236095,0.002949741427972519,0.09333333333333334,0.3555173894375268,0.12574655,0.23823282
Traip,-3.5459976,-1.4295375,0.0003911296288995915,0.0029430560427140926,0.02666666666666667,0.270502361528553,0.06432246,0.16462618
Auh,-3.546548,-0.33275536,0.00039031367496847156,0.0029377390606170396,0.14666666666666667,0.43105052239874053,0.25646603,0.31349283
Otulin,-3.5468338,-1.4741248,0.0003898904308365589,0.002935375700918559,0.02666666666666667,0.270502361528553,0.06295258,0.16595016
Hps5,-3.546891,-1.0717312,0.0003898058334915958,0.002935375700918559,0.04,0.28756977243452125,0.08449088,0.17000797
Asph,-3.5469697,-0.45336026,0.0003896895401492515,0.002935375700918559,0.25333333333333335,0.5906326034063261,0.47991633,0.611588
Ino80dos,-3.5473626,-0.8546163,0.00038910855959467815,0.0029319537286340443,0.08,0.3391298125089452,0.13495623,0.23212099
Cacng2,-3.54792,-0.42446408,0.00038828601134509517,0.0029265764726066497,0.13333333333333333,0.4107270645484471,0.24427271,0.31578937
