names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6 CT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Palld,4.086555,-0.4596157,4.378261670243506e-05,0.00012719633590598228,0.17356205852674067,0.08815887156644395,0.052996416,0.07217653
Rpp14,4.0741754,-0.26342264,4.617767802127676e-05,0.00013405296115295015,0.1977800201816347,0.10976243504083148,0.0500717,0.05980776
Kctd6,4.069823,-0.2925694,4.7048886905651244e-05,0.00013647885038916646,0.2885973763874874,0.18548626577579808,0.08575386,0.104061
Lair1,4.068846,-0.5259308,4.724653705646437e-05,0.00013696347510057155,0.18264379414732593,0.09684484038604306,0.072598286,0.10293516
Cend1,4.0685453,-0.43056157,4.730757334379348e-05,0.00013711082900957078,0.27547931382441976,0.175909428359317,0.10015852,0.1327646
Ndufb5,4.0671453,-0.50044405,4.759258023813743e-05,0.00013790710999663031,0.39455095862764883,0.268634001484781,0.15688774,0.21535206
Hpgds,4.0645356,-0.49363592,4.81281541058526e-05,0.00013941391772577183,0.218970736629667,0.12991833704528583,0.0954731,0.13195026
Smim7,4.053733,-0.28765097,5.0406769476904196e-05,0.00014582578551296466,0.20686175580222,0.11915367483296214,0.06748112,0.08177692
Ubxn1,4.0514545,-0.33212388,5.09002531996231e-05,0.00014719003481208275,0.20787083753784055,0.11978470675575352,0.0669373,0.08355886
Eci2,4.0462413,-0.250335,5.204654815694494e-05,0.00015040769509325774,0.16649848637739656,0.08351893095768374,0.04786823,0.056685813
Sumo2,4.0407457,-0.3146165,5.3281500635217e-05,0.0001539268812029116,0.5933400605449042,0.41035634743875277,0.28710166,0.34613842
Arap1,4.037364,-0.31685448,5.405514684527521e-05,0.00015611154296351514,0.14127144298688193,0.0607275426874536,0.039672073,0.04917993
Dock1,4.0346184,-0.7866002,5.469115022917382e-05,0.00015788044764266228,0.42078708375378404,0.2809948032665182,0.20453787,0.33038488
Npnt,4.032065,-0.4183819,5.528891012835558e-05,0.0001595853752842362,0.23107971745711403,0.13760207869339272,0.07897236,0.104197934
Dock2,4.032045,-0.6351587,5.529363021571415e-05,0.0001595853752842362,0.18163471241170534,0.09632516703786191,0.082901075,0.12596457
Skp1,4.0154552,-0.41303852,5.933111757490293e-05,0.00017092603508498357,0.5095862764883956,0.3546399406087602,0.22791226,0.29328746
D8Ertd738e,4.007998,-0.4243776,6.123561976373532e-05,0.00017620395753639994,0.22300706357214933,0.13225686711210097,0.070257425,0.09319538
Higd1a,4.007974,-0.32476252,6.12418593015422e-05,0.00017620395753639994,0.2885973763874874,0.18930957683741648,0.10510318,0.12997855
Cope,4.0060287,-0.5050666,6.174821761777399e-05,0.0001776228034888756,0.26337033299697277,0.16544172234595397,0.07867504,0.10989828
Antxr2,3.9994276,-0.30446818,6.349587897590483e-05,0.0001825523505331225,0.21089808274470231,0.12293986636971047,0.06722615,0.082387
Unc93b1,3.9991488,-0.3893799,6.357071479168441e-05,0.00018274795190462823,0.15237134207870837,0.07197475872308834,0.05587262,0.07256879
Rassf2,3.9911377,-0.6485429,6.575704346217359e-05,0.00018891176711521482,0.20383451059535823,0.11581291759465479,0.069608256,0.10706276
Litaf,3.9853213,-0.631902,6.738890247682112e-05,0.0001934551078581393,0.22300706357214933,0.13244246473645138,0.07834385,0.11892408
Tuba1b,3.9802227,-0.5277203,6.885075823488008e-05,0.0001975250772764497,0.30978809283551967,0.20419450631031924,0.127815,0.17944965
Slitrk2,3.9783573,-0.36739123,6.939304120481611e-05,0.0001989746043296776,0.27547931382441976,0.17616926503340757,0.09199598,0.117166504
Tspyl1,3.976161,-0.30382174,7.003671556628245e-05,0.00020075597901280236,0.23007063572149344,0.14120267260579064,0.0811917,0.099306345
C1qtnf4,3.970852,-0.2770345,7.161611263774375e-05,0.00020510818019358072,0.6316851664984864,0.4406829992576095,0.3262166,0.3834736
Anp32e,3.968162,-0.3050868,7.242905321351266e-05,0.00020739222717893065,0.2250252270433905,0.1360059391239792,0.07417452,0.09086982
Psma7,3.9659338,-0.44880003,7.310916668163404e-05,0.00020925045896202669,0.39959636730575177,0.27576095025983666,0.16166122,0.21469922
Sec14l5,3.9652338,-0.5628964,7.332405543441193e-05,0.0002098431536396473,0.20080726538849647,0.11369710467706014,0.08364083,0.12121826
Kbtbd11,3.9496112,-0.3861297,7.827828170416012e-05,0.00022352151215629994,0.4026236125126135,0.274090571640683,0.15445578,0.19743939
Mtch1,3.9470658,-0.28715342,7.911482287355262e-05,0.0002257662798016524,0.6004036326942482,0.4224573125463994,0.28906912,0.34288138
Erh,3.9320307,-0.30063128,8.423127602173445e-05,0.00023985739579313316,0.25529767911200807,0.16184112843355605,0.08360062,0.10201142
Pla2g4a,3.9310238,-0.6308042,8.458486056083234e-05,0.00024083874147181998,0.17457114026236126,0.09179658500371195,0.06052467,0.09222571
Ppp1r15b,3.9221506,-0.25269124,8.776213423824527e-05,0.00024962088991019906,0.18869828456104945,0.10579064587973273,0.05411227,0.064145066
Naca,3.9123304,-0.6508677,9.14097188560524e-05,0.0002595835072566189,0.42785065590312815,0.289086859688196,0.1530217,0.230809
Nme1,3.9087844,-0.48459736,9.276174255931321e-05,0.0002632838304181627,0.384460141271443,0.26488492947290276,0.16144542,0.21925649
Dad1,3.9001055,-0.43771493,9.615079294259636e-05,0.0002726724861601651,0.3249243188698285,0.21893095768374166,0.13284257,0.17599137
Rack1,3.8990123,-0.64195544,9.658585217133798e-05,0.0002738484592005753,0.34611503531786075,0.2311804008908686,0.12531713,0.18924055
Bdnf,3.8942668,-0.3118607,9.849620828113458e-05,0.0002790587427787944,0.40161453077699294,0.2783593170007424,0.18264288,0.22213471
Id2,3.8914025,-0.31738138,9.966640786195286e-05,0.00028228485076954503,0.23208879919273462,0.14342984409799556,0.09073737,0.11185717
Cox14,3.890871,-0.35970205,9.988500547127691e-05,0.00028287416705451206,0.2674066599394551,0.17156644394951745,0.10329276,0.13070224
Psmc3,3.878574,-0.49272457,0.00010507061727080044,0.00029715266667365624,0.32694248234106965,0.21852264291017076,0.12000252,0.16501018
Tfeb,3.877922,-0.37481,0.00010535247356823037,0.0002978870845815374,0.1584258324924319,0.0789532293986637,0.047931086,0.06171987
Dnajb11,3.8774407,-0.4568205,0.00010556107143591202,0.0002984140967367655,0.28456104944500504,0.18626577579806977,0.09050633,0.1222318
Gramd3,3.873403,-0.75404763,0.00010732609467045202,0.0003033079684260671,0.2058526740665994,0.1182256867112101,0.075292,0.12388344
Timm10b,3.872697,-0.3365305,0.00010763757883562333,0.0003041562460104321,0.22199798183652875,0.1344469190794358,0.07142211,0.08936926
Hhip,3.8690186,-0.41260904,0.00010927432899377791,0.00030861900568244827,0.16548940464177597,0.08541202672605791,0.06331334,0.08342242
Ncl,3.8618581,-0.37031442,0.0001125279359727419,0.00031760773525079566,0.5832492431886983,0.4108760207869339,0.29294983,0.36462983
Esd,3.8594432,-0.2725597,0.00011364568474993914,0.00032059417839694115,0.2199798183652876,0.13418708240534521,0.07306386,0.08760932
Tmem60,3.857221,-0.28074712,0.00011468355637575551,0.00032321661000802925,0.1927346115035318,0.10994803266518188,0.059288796,0.07157944
Tmem59,3.8539414,-0.3428083,0.00011623141377796458,0.0003274759450785266,0.6064581231079718,0.42249443207126947,0.28513294,0.34955475
Tmem47,3.8507884,-0.75206923,0.00011773818968705503,0.00033158213571860066,0.28355196770938446,0.1809576837416481,0.08550729,0.14006484
Cdc37,3.8493683,-0.30984798,0.0001184228131579278,0.0003334217641025569,0.2734611503531786,0.1793615441722346,0.09930712,0.121702984
Wwtr1,3.8493564,-0.39124218,0.00011842863106046904,0.0003334217641025569,0.16851664984863773,0.08853006681514476,0.056588925,0.07358292
Lamp1,3.8461893,-0.41539386,0.00011996911300997542,0.0003376880438485271,0.5035317860746721,0.35289532293986636,0.23212068,0.2989546
Ppfibp2,3.843608,-0.6432745,0.00012123867352770265,0.0003411186552554314,0.218970736629667,0.1311432813659985,0.0838013,0.12797762
Lhx2,3.8420634,-0.2609566,0.00012200428470130049,0.0003431649879539353,0.3410696266397578,0.23314773570898292,0.12693962,0.15030132
Tbcb,3.8400798,-0.44112813,0.00012299433576364727,0.00034576875936066147,0.2341069626639758,0.14480326651818856,0.07793262,0.104394756
H2aj,3.8228765,-0.48661962,0.00013190381591061858,0.0003700026655724315,0.38042381432896066,0.260913140311804,0.15129742,0.20609395
Lypd1,3.7980616,-0.4528804,0.00014583209021585688,0.0004081779441770911,0.3794147325933401,0.25623608017817373,0.1456954,0.19448306
Lhfpl2,3.795133,-0.61363256,0.00014756420106392399,0.0004129400210984834,0.25529767911200807,0.16221232368225685,0.08916108,0.13338746
Kcnj4,3.7905722,-0.34905788,0.0001503006517921829,0.0004201163542760798,0.23208879919273462,0.14487750556792872,0.06971396,0.087978914
Plxnd1,3.790123,-0.26704162,0.00015057277487605996,0.0004208332079175921,0.23814328960645811,0.14788418708240533,0.072416104,0.08652073
Npm1,3.7872586,-0.453391,0.00015231849296939867,0.00042557948487966543,0.4772956609485368,0.33110616184112845,0.20148385,0.2666935
Calb1,3.7855358,-0.3507185,0.0001533777723107522,0.0004284054825353338,0.47527749747729564,0.3340014847809948,0.24983922,0.30889875
Lama2,3.7846413,-0.7594502,0.00015393049006441685,0.00042985993224182924,0.32593340060544906,0.21870824053452115,0.17818686,0.2853197
Amot,3.7732606,-0.2589415,0.00016112779356452188,0.00044949167494587864,0.1927346115035318,0.11069042316258351,0.0564469,0.067179255
Gm2a,3.7731664,-0.46187788,0.00016118871304376275,0.00044961494025598514,0.17860746720484358,0.09888641425389755,0.0537506,0.07330463
Tceal5,3.7631075,-0.42082286,0.00016781494524322098,0.00046751556025768253,0.30373360242179614,0.20319227913882704,0.11074113,0.14563039
Limd1,3.7555158,-0.35874146,0.00017298477876699403,0.00048146892536452554,0.17860746720484358,0.09936896807720862,0.05073804,0.0646078
Mrps21,3.7487867,-0.56796265,0.00017769216284303446,0.0004943149824611591,0.2623612512613522,0.16926503340757237,0.08088999,0.11769134
Enpp4,3.7483835,-0.25865945,0.0001779779751911527,0.0004950588191911256,0.16750756811301715,0.0900890868596882,0.05038782,0.05999103
Hebp1,3.74716,-0.29495925,0.00017884801479887532,0.0004972729881669888,0.2391523713420787,0.15233853006681514,0.07495398,0.09120304
Mrps7,3.7439327,-0.34181765,0.00018116214795936228,0.0005032906240351597,0.18970736629667004,0.10898292501855976,0.054488596,0.06856692
H3f3a,3.739849,-0.4407134,0.0001841307696896767,0.0005113792022285905,0.5388496468213926,0.3762435040831477,0.24859588,0.3242956
Cyth2,3.729303,-0.32483828,0.00019201021305672686,0.000532601881370316,0.17558022199798184,0.09729027468448403,0.05165205,0.0642841
Tgfa,3.728926,-0.5610428,0.0001922977267547424,0.0005332892886675538,0.25025227043390513,0.1583147735708983,0.08459373,0.12242572
Tmem205,3.7190957,-0.2839218,0.00019993727459593558,0.0005537326910320336,0.2119071644803229,0.12939866369710468,0.06657627,0.08048789
Tmem223,3.7082186,-0.45782337,0.0002087224258423887,0.0005771117084158246,0.2462159434914228,0.15772086117297698,0.07665296,0.10383772
Mrps36,3.7079518,-0.35940942,0.0002089423706461732,0.0005776604073734617,0.18062563067608475,0.1016332590942836,0.051994476,0.066226155
Cnn3,3.7068427,-0.49215254,0.00020985921426158545,0.0005799565038783093,0.22300706357214933,0.1368596881959911,0.06555165,0.09101947
Chpf,3.688745,-0.27590424,0.00022536302498022434,0.0006217150391394895,0.1917255297679112,0.11169265033407573,0.059391443,0.07147059
Txn1,3.6847456,-0.54223734,0.0002289312971954755,0.0006310406191672575,0.21695257315842584,0.13337045285820343,0.07043992,0.10099925
Tmed2,3.680768,-0.33327547,0.00023253242063055667,0.0006409012352387996,0.3148335015136226,0.21525612472160358,0.120379955,0.14942744
Hnrnpa0,3.673794,-0.32604158,0.00023897528037603608,0.0006579165761991895,0.2260343087790111,0.14183370452858204,0.07567151,0.093982615
Zfp706,3.663978,-0.5484307,0.000248328053083543,0.0006825465206991408,0.4238143289606458,0.29439495174461766,0.16271463,0.22985964
Ston2,3.6599505,-0.60076874,0.0002522639224046744,0.0006930809401854399,0.33905146316851664,0.22731997030438011,0.12334698,0.18155846
Notch2,3.6591382,-0.6724331,0.0002530648177912931,0.0006952102703253292,0.2785065590312815,0.18084632516703786,0.09658487,0.14980853
Bmp1,3.6589859,-0.41206574,0.0002532153747466168,0.0006954816640541341,0.3007063572149344,0.20170749814402375,0.097332604,0.12753272
Jam2,3.6537127,-0.42612758,0.0002584754664029368,0.0007096388865072967,0.16246215943491424,0.08630289532293986,0.053935956,0.071817756
Cfh,3.6412592,-0.68068725,0.00027130792987159854,0.0007441857978409404,0.17658930373360243,0.09832962138084632,0.08345487,0.13059871
Gm29260,3.6402762,-0.26601893,0.00027234565552115283,0.0007468035272837409,0.12209889001009082,0.05044543429844098,0.04467165,0.053479023
Tceal9,3.634538,-0.5248376,0.00027847935698198216,0.0007633891371256744,0.24217961654894046,0.15356347438752785,0.07841313,0.11096849
Gm44593,3.6257648,-0.3260528,0.0002881075270384842,0.000788736551352427,0.16347124117053483,0.08771343726800297,0.052465666,0.065343626
Npy,3.6207244,-0.29622898,0.00029377937519749583,0.0008037727127132383,0.19677093844601412,0.11870824053452116,0.1005192,0.12208262
Rapgef3,3.6206481,-0.28516933,0.0002938659386086349,0.0008039276899220138,0.16246215943491424,0.08741648106904232,0.057337333,0.06944248
Ccnd3,3.6112413,-0.6251017,0.0003047350465445392,0.0008325603152670837,0.1927346115035318,0.1133630289532294,0.06297135,0.09553294
Naa12,3.6099215,-0.38445407,0.0003062897381698739,0.0008366377213199667,0.2522704339051463,0.1637342242019302,0.07916867,0.10214597
Nudc,3.6060624,-0.48600742,0.00031087839066921394,0.0008489128411871727,0.25731584258324924,0.16915367483296215,0.08546385,0.11774878
Cald1,3.583919,-0.6043311,0.00033847698647808085,0.0009222142188872473,0.35519677093844604,0.2410913140311804,0.13509384,0.19876799
Dynlrb1,3.5778136,-0.5465784,0.0003464803700823137,0.0009434462448431059,0.3440968718466196,0.23711952487008167,0.13935596,0.19754739
Fkbp2,3.5756636,-0.5488352,0.000349340807451345,0.0009511386661483068,0.31180625630676084,0.21391982182628064,0.115423344,0.16465327
Jtb,3.5715597,-0.34754214,0.00035486159490177236,0.0009658763224281425,0.21392532795156408,0.133630289532294,0.06540698,0.08250607
Yipf3,3.5712528,-0.2846042,0.00035527770173034086,0.0009669109536609195,0.18768920282542886,0.11095025983667409,0.059986766,0.07260388
Mrpl30,3.5646539,-0.45718607,0.00036433651902306307,0.0009908625775455165,0.22805247225025227,0.14458054936896808,0.07427408,0.10061453
Fmnl3,3.5644314,-0.53051794,0.0003646458845610684,0.0009916035743503602,0.14228052472250252,0.06989606533036377,0.04319883,0.061815333
Cggbp1,3.5610337,-0.4785481,0.00036939777421607785,0.0010042207803709036,0.21796165489404642,0.13652561247216036,0.066144496,0.09100827
Caly,3.555249,-0.51011586,0.0003776211849358633,0.0010257461826957792,0.5166498486377397,0.3599480326651819,0.21928026,0.29949492
Gm2629,3.5526636,-0.5193415,0.0003813516857757911,0.0010357747697155065,0.1574167507568113,0.08403860430586489,0.07780613,0.109726496
Efnb3,3.550634,-0.5315512,0.0003843046265555973,0.0010435841652904395,0.2815338042381433,0.18674832962138085,0.09176908,0.1300873
Ikzf1,3.5461671,-0.52583414,0.0003908782652988372,0.0010606846080165376,0.15136226034308778,0.07858203414996288,0.07729677,0.10948521
Atp6v1d,3.543714,-0.4231954,0.0003945328533044313,0.0010701693688966352,0.6054490413723511,0.42401633259094285,0.2845599,0.36560982
Degs1,3.5424364,-0.50873375,0.00039644896799149293,0.0010751497547367194,0.3007063572149344,0.2052338530066815,0.11181344,0.15556978
Dipk2a,3.5393736,-0.27076036,0.00040107768979760197,0.0010874831003896634,0.23713420787083753,0.15308092056421677,0.07694604,0.092119575
Rnf7,3.537771,-0.6091621,0.0004035197332660352,0.001093773351443394,0.21594349142280525,0.13329621380846327,0.06467683,0.09705092
Aip,3.53386,-0.28863797,0.0004095381042299851,0.0011097507927248587,0.17658930373360243,0.10144766146993318,0.05341244,0.06486633
Ppp1r11,3.5247939,-0.6040077,0.0004238122860571175,0.0011476202888596942,0.2341069626639758,0.14974016332590942,0.07174624,0.10711001
Cyp2j6,3.5236988,-0.4622165,0.00042556766267640156,0.0011521413698856334,0.18970736629667004,0.11288047512991833,0.061069448,0.083196074
Fam107b,3.5172944,-0.43338874,0.0004359697602498718,0.0011795899162132773,0.18869828456104945,0.11158129175946548,0.05993646,0.08011638
Tubb5,3.5159247,-0.43875796,0.0004382254247132156,0.0011853349267207673,0.35822401614530774,0.25352635486265773,0.16537139,0.2181305
Rer1,3.5151844,-0.44438505,0.0004394486062427333,0.0011884041918017556,0.21493440968718466,0.13422420193021528,0.06594128,0.088700294
Prdm8,3.5125167,-0.38866034,0.0004438838588276821,0.0012000361491799796,0.2542885973763875,0.16484780994803266,0.076628014,0.0991786
Ptprc,3.511167,-0.5736028,0.0004461440504213834,0.001205782602577205,0.14228052472250252,0.07078693392724573,0.05811081,0.08530104
Bank1,3.508319,-0.30480945,0.0004509482408272393,0.0012183991182531846,0.13521695257315844,0.06525612472160357,0.0617959,0.07579516
Trappc4,3.5022755,-0.4225802,0.00046130225943174125,0.0012453724214740165,0.2119071644803229,0.13325909428359317,0.06959438,0.09221586
Rasgrp3,3.5022273,-0.59445924,0.0004613856175994406,0.0012454723271947928,0.17558022199798184,0.10051967334818114,0.08109375,0.12004336
Ly86,3.4896114,-0.45577413,0.00048372351909128,0.0013045920865183873,0.14732593340060546,0.07602078693392725,0.07332658,0.09925492
Cdr2l,3.4877279,-0.36067477,0.0004871434810628114,0.0013134201621671424,0.16347124117053483,0.08964365256124722,0.038386654,0.049026046
Bag1,3.4867973,-0.40422332,0.0004888417422731779,0.001317734511926193,0.20887991927346114,0.1301410541945063,0.06875068,0.090008385
Nr2f2,3.4841697,-0.5361462,0.0004936662473047592,0.00133033919015935,0.24217961654894046,0.15720118782479583,0.07658315,0.10922724
Dnajb9,3.4836102,-0.2945685,0.0004946994749098915,0.001332722567759052,0.1856710393541877,0.110913140311804,0.061619356,0.0750652
Tmed4,3.477667,-0.30626082,0.000505797546495613,0.0013616651712591043,0.19374369323915236,0.11711210096510764,0.057977315,0.07121106
Csf1r,3.4773784,-0.68907577,0.0005063427758749943,0.0013629964323543474,0.20282542885973764,0.12457312546399406,0.102378644,0.16025081
Myrf,3.4686975,-0.48690847,0.0005229879370878178,0.0014068160846480793,0.15338042381432895,0.08151447661469934,0.047127325,0.065438434
Gm49497,3.4686031,-0.25457704,0.0005231714629120345,0.001407168889734371,0.136226034308779,0.06674090571640683,0.04278687,0.05083744
Rgs2,3.463264,-0.27775437,0.0005336645684060085,0.0014345305075099486,0.18365287588294651,0.10939123979213065,0.061228387,0.073758796
Lacc1,3.4630694,-0.44931212,0.0005340506021285093,0.0014354245952978937,0.1927346115035318,0.1157757980697847,0.052257936,0.07069106
Ctso,3.458376,-0.4562424,0.0005434423902000034,0.001459645844129757,0.1574167507568113,0.08541202672605791,0.044301305,0.06029152
Pkm,3.4540455,-0.36638394,0.0005522439827114968,0.0014822491075275116,0.6488395560040363,0.45512249443207126,0.33174136,0.41020638
Trf,3.4527059,-0.8280143,0.0005549940005456437,0.0014893327468951808,0.3854692230070636,0.26907943578322197,0.20169532,0.33412862
Atp1a1,3.4480605,-0.27390873,0.000564627581440613,0.001514579526136495,0.7043390514631686,0.4967706013363029,0.40632045,0.473804
Runx1,3.4424684,-0.4710176,0.0005764310149818957,0.0015448535181092696,0.14732593340060546,0.07702301410541945,0.07363793,0.10067805
Ncbp2as2,3.4367461,-0.43038252,0.0005887471740461128,0.0015762890162035724,0.24318869828456105,0.15957683741648107,0.084993325,0.1129221
Abhd17a,3.435328,-0.5151186,0.0005918368812840571,0.0015844034074028708,0.23208879919273462,0.15115070527097252,0.07753012,0.10904061
Smoc2,3.4336312,-0.3880796,0.0005955538767981544,0.0015941953247226948,0.3057517658930373,0.20694135115070528,0.12263627,0.15763952
Nrros,3.4329453,-0.35126013,0.0005970626503964832,0.0015980748497015146,0.16750756811301715,0.09625092798812175,0.053409815,0.067645475
Mesd,3.432578,-0.43321806,0.0005978714370663608,0.0016000802304754098,0.20686175580222,0.12951002227171493,0.0647726,0.086501814
Polr2h,3.427574,-0.26083198,0.000609000551926867,0.0016288915817514352,0.15539858728557013,0.0844097995545657,0.039960444,0.047693364
Cers2,3.425524,-0.3121897,0.0006136146665703425,0.0016405797105219007,0.18668012108980828,0.11273199703043801,0.06445231,0.07941961
Eif3f,3.4247377,-0.48212972,0.0006153930797671806,0.0016443528294892743,0.23208879919273462,0.14981440237564958,0.07509299,0.10339448
Cln8,3.4225876,-0.26457646,0.0006202810175469295,0.0016569192704529274,0.14228052472250252,0.07275426874536006,0.035944298,0.043025654
Cspg4,3.4162996,-0.3511745,0.000634783573679967,0.0016948166360076225,0.13925327951564076,0.07019302152932443,0.059899233,0.07579569
Akap5,3.4152205,-0.33609703,0.0006373038556489851,0.0017012074906902674,0.2795156407669021,0.19072011878247958,0.093940176,0.11718959
Slc1a3,3.41504,-0.7254018,0.0006377263718222723,0.0017021662472300047,0.437941473259334,0.3106904231625835,0.26199657,0.40227327
Atpif1,3.4102745,-0.4084484,0.0006489754853522508,0.0017318473822042883,0.6094853683148335,0.42676317743132886,0.29910013,0.3803119
Blnk,3.4070332,-0.3326286,0.0006567315405414482,0.001752023083235575,0.14530776992936428,0.07605790645879733,0.05446251,0.06811363
Wfs1,3.4002798,-0.39203185,0.0006731692665075784,0.0017948063297339384,0.2522704339051463,0.16826280623608017,0.0945865,0.12237687
Nr6a1os,3.3979993,-0.30182946,0.0006788059516160475,0.0018092962920269015,0.16044399596367306,0.0896807720861173,0.05101532,0.06252276
Anxa11,3.3957167,-0.3489453,0.0006844915017372395,0.001823907839317694,0.28456104944500504,0.19201930215293245,0.09235423,0.11620643
Rbm8a,3.3935807,-0.49992412,0.0006898524044082882,0.0018378280890789913,0.2209889001009082,0.1414996288047513,0.0681852,0.09511629
Chchd4,3.3921125,-0.35180202,0.0006935596820095808,0.0018473382886198886,0.20181634712411706,0.1267260579064588,0.06279577,0.07946399
Mmgt1,3.3875353,-0.29758918,0.000705236247010307,0.001877322959893694,0.1584258324924319,0.08812175204157387,0.04363583,0.05336988
Ndufb3,3.386324,-0.5031976,0.0007083572327623325,0.0018854441648661587,0.4127144298688194,0.2929101707498144,0.16506629,0.2266364
Nwd1,3.384304,-0.59084874,0.0007135891480385033,0.0018991818945913812,0.1715438950554995,0.09866369710467705,0.059448853,0.08824241
Cpq,3.3816686,-0.84195244,0.0007204700938516662,0.0019167357843360665,0.18970736629667004,0.11310319227913883,0.06381897,0.11165147
F730043M19Rik,3.3805232,-0.3963454,0.0007234793866725005,0.0019245511454202642,0.4520686175580222,0.3138084632516704,0.18547033,0.23761033
Slc2a1,3.3768427,-0.45169595,0.0007332294746495281,0.0019487513337124451,0.15136226034308778,0.08140311804008908,0.04473088,0.06068572
4930511M06Rik,3.376205,-0.6233522,0.0007349314934360536,0.0019528885708689438,0.15943491422805248,0.08793615441722345,0.045034606,0.068554856
Cox5a,3.3753464,-0.53713655,0.0007372280545956897,0.0019586037005127725,0.4682139253279516,0.3321455085374907,0.21664327,0.30086005
Nsg1,3.3725505,-0.50522584,0.0007447542672827907,0.0019776210259797,0.4772956609485368,0.33697104677060136,0.20292512,0.27712035
Npy1r,3.369195,-0.33796224,0.0007538809965856379,0.002001065136644877,0.2966700302724521,0.20438010393466963,0.099088475,0.123685755
Cpm,3.3681197,-0.43560869,0.0007568269386566863,0.00200848788560051,0.15438950554994954,0.08455827765404603,0.04782562,0.06415248
Ggh,3.3592865,-0.34013835,0.0007814398869199302,0.0020725782017114325,0.16448032290615539,0.09342984409799554,0.04660182,0.058635257
Maf1,3.3553734,-0.2734968,0.00079257932579426,0.002101707932901586,0.16044399596367306,0.09046028210838901,0.045603808,0.05486606
Clmn,3.3513398,-0.37394205,0.0008042154487436732,0.0021319326270464187,0.5166498486377397,0.37216035634743877,0.26503685,0.3316573
C1qa,3.3504834,-0.8973381,0.0008067064886186163,0.0021383252786013832,0.2119071644803229,0.13314773570898292,0.084817186,0.15261462
Ranbp1,3.3472643,-0.3799478,0.000816133940745819,0.002162461195921522,0.21493440968718466,0.1384929472902747,0.073837936,0.0950567
Hpcal1,3.3472261,-0.48176003,0.0008162461526998766,0.002162545269477981,0.25832492431886983,0.17256867112100965,0.08381535,0.11519177
Tmem147,3.3469934,-0.5008829,0.0008169315467505252,0.0021639344106059357,0.22805247225025227,0.14810690423162584,0.08233486,0.11461479
Mboat1,3.344025,-0.4630254,0.0008257232245986717,0.002186575642551129,0.13420787083753785,0.06655530809205643,0.042460583,0.058070056
Ctbp2,3.3425848,-0.2715998,0.0008300199234009,0.0021975204790405144,0.23511604439959638,0.15660727542687453,0.075838834,0.09085425
Nek6,3.3407314,-0.40031084,0.0008355799015793098,0.0022118049409354796,0.21392532795156408,0.136822568671121,0.06280883,0.08208983
Fuca1,3.340609,-0.43706542,0.0008359481693434467,0.0022125617917906236,0.1987891019172553,0.1236822568671121,0.062073246,0.083146356
Chmp2a,3.3374941,-0.48387545,0.0008453747654645693,0.0022366305580969847,0.2250252270433905,0.14639940608760207,0.085125715,0.11712668
Npc2,3.3362126,-0.61320466,0.0008492820008865197,0.0022465256314058656,0.18869828456104945,0.11373422420193022,0.05954234,0.08969926
Nat14,3.3358536,-0.30179912,0.0008503795151061053,0.0022492073600650702,0.20383451059535823,0.12891610987379362,0.06903751,0.084439985
Glo1,3.3322833,-0.51506907,0.0008613651454152536,0.0022773670626102397,0.2260343087790111,0.1461766889383816,0.068191595,0.09608214
Cops7a,3.329337,-0.3332778,0.0008705303394072289,0.0022999377125572573,0.18365287588294651,0.111358574610245,0.053913187,0.06746052
Srp9,3.316053,-0.45822415,0.0009129854400368572,0.0024093418556069878,0.2401614530776993,0.1598737936154417,0.081846975,0.11080337
Unc50,3.315411,-0.3866716,0.0009150845262083481,0.0024146441342647856,0.18869828456104945,0.11596139569413512,0.057534058,0.07457343
Dbx2,3.306943,-0.4689199,0.000943201341500322,0.0024863945890428382,0.17961654894046417,0.10764662212323682,0.053533737,0.07335617
Magee1,3.2966113,-0.61460817,0.0009785883408430836,0.002577908697887614,0.2058526740665994,0.13010393466963624,0.06091858,0.09182659
Adrm1,3.2893386,-0.34192798,0.0010042317218382246,0.0026436471407654647,0.15338042381432895,0.08556050482553823,0.043551087,0.054884277
Rfxap,3.288115,-0.3311124,0.00100860633459128,0.0026543831743846913,0.16145307769929365,0.09216778025241278,0.043686457,0.05465384
Hgf,3.287072,-0.27637395,0.0010123494339293168,0.002663973096629198,0.18970736629667004,0.11659242761692651,0.06847324,0.08235051
Hck,3.2817006,-0.2632496,0.0010318308452178138,0.002712846850391649,0.1170534813319879,0.05267260579064588,0.040583804,0.04851365
Znhit1,3.278722,-0.25177866,0.0010427826089717998,0.002739496353448598,0.19071644803229063,0.11907943578322197,0.06477959,0.07666887
Sox10,3.2746465,-0.72989285,0.001057942796972236,0.002777965694776114,0.18062563067608475,0.1076837416481069,0.06817677,0.110660635
Slco2b1,3.2720551,-0.5792204,0.0010676878231716236,0.0028027326893924898,0.14228052472250252,0.07498144023756496,0.06283385,0.09247761
Pnrc2,3.271752,-0.280185,0.0010688321578943873,0.0028054625459238243,0.15237134207870837,0.08448403860430587,0.044173364,0.053393275
Bhlhe41,3.263613,-0.3520314,0.0011000134354719716,0.002883363672922825,0.19576185671039353,0.12279138827023015,0.055863377,0.07076668
