names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6 CT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Adam9,9.957307,0.28485516,2.3432423568543017e-23,2.485705571601859e-22,0.5166498486377397,0.2789161098737936,0.20910701,0.17471303
Rint1,9.957251,0.40843937,2.3445660505704252e-23,2.4861282469939753e-22,0.44803229061553984,0.22516703786191536,0.17219317,0.13241032
Pex13,9.956781,0.28613624,2.3556573375966022e-23,2.4969038525136375e-22,0.5580221997981837,0.3132516703786192,0.24327001,0.20364639
Cep112,9.956691,0.41807535,2.357796226075015e-23,2.4981855124067684e-22,0.7406659939455096,0.4806236080178174,0.6569695,0.5278231
Donson,9.955336,0.577439,2.3901594753851594e-23,2.531477536602256e-22,0.3703329969727548,0.1617297698589458,0.120044746,0.08201867
Nipsnap2,9.951719,0.2878777,2.4786444035041776e-23,2.6241597762867317e-22,0.6579212916246215,0.3979955456570156,0.34850937,0.29381013
Acat1,9.951412,0.33934167,2.4863007345877218e-23,2.6312288593293455e-22,0.7477295660948536,0.4724573125463994,0.45976365,0.3793654
AI504432,9.95122,0.42784736,2.491116658705635e-23,2.635287583441749e-22,0.40968718466195764,0.1935412026726058,0.15494251,0.11741148
Vps53,9.950905,0.30099574,2.4990126144062906e-23,2.642600116060489e-22,0.6770938446014128,0.40538233110616184,0.34684932,0.2900767
Gm14443,9.95077,0.64693284,2.502389765833698e-23,2.6451303307612694e-22,0.39656912209889,0.1862286562731997,0.14140072,0.09257926
Zfp60,9.950644,0.3121787,2.5055694185774392e-23,2.6469960265262804e-22,0.5035317860746721,0.2678544914625093,0.19765459,0.16213468
Gan,9.950343,0.4477067,2.5131561315220218e-23,2.6533793812965316e-22,0.44803229061553984,0.23028953229398663,0.17614943,0.13210464
Spindoc,9.949671,0.36206037,2.5301820167509017e-23,2.670306001182118e-22,0.615539858728557,0.36224944320712693,0.30158162,0.2420609
Lats1,9.948065,0.3211395,2.571356096989898e-23,2.7126948694981764e-22,0.6821392532795156,0.41573867854491464,0.36438274,0.3015052
Kcns3,9.947974,0.75895727,2.5736888298976981e-23,2.7140902221095425e-22,0.3218970736629667,0.12108389012620638,0.120653376,0.0730426
Hectd4,9.94512,0.5097006,2.648545731895082e-23,2.7919350261287114e-22,0.9142280524722503,0.6951744617668894,1.0816848,0.8626238
Ablim2,9.944645,0.46674857,2.661220848974048e-23,2.804196243605203e-22,0.829465186680121,0.5751299183370453,0.7390038,0.58305454
Ifrd1,9.944438,0.300501,2.666748150833944e-23,2.808918965617721e-22,0.5832492431886983,0.3316258351893096,0.26682127,0.22178791
Rspry1,9.943696,0.3129409,2.6866974302813105e-23,2.828822882118292e-22,0.763874873864783,0.48307349665924276,0.472942,0.3966192
Prcc,9.942262,0.33597484,2.7256676739356573e-23,2.8687305287368236e-22,0.43693239152371344,0.21425389755011137,0.15704507,0.12638637
Reep2,9.941745,0.34064272,2.7398666508423496e-23,2.882545689433592e-22,0.5166498486377397,0.28188567186340013,0.21719833,0.17527267
Usp31,9.94154,0.3162575,2.745500379705228e-23,2.8873422779913684e-22,0.7063572149344097,0.4309576837416481,0.3937161,0.32750607
Nudcd1,9.941347,0.33699578,2.7508131901739925e-23,2.891797747260375e-22,0.6125126135216953,0.35660727542687454,0.29077476,0.23678242
Gm14410,9.9402685,0.5136744,2.780775992508988e-23,2.922152949500059e-22,0.4591321897073663,0.23634001484780995,0.17867535,0.12841803
Pcmtd2,9.939871,0.3537524,2.7918843550494906e-23,2.932679148560587e-22,0.7588294651866802,0.496362286562732,0.4982756,0.4090801
Plekhh2,9.937444,0.28308573,2.860729860004282e-23,3.0038222484687397e-22,0.44904137235116043,0.22594654788418708,0.18985641,0.15856263
1700109H08Rik,9.937382,0.36132127,2.8625155787634206e-23,3.004523187553637e-22,0.46417759838546924,0.23804751299183372,0.17249906,0.13676552
Arid3b,9.93722,0.48262665,2.867186700385226e-23,3.0082509425752064e-22,0.37436932391523714,0.16603563474387528,0.13231677,0.09644251
Ralgps1,9.936418,0.4936542,2.890364862828677e-23,3.031385787049436e-22,0.9101917255297679,0.6844469190794358,1.0400854,0.8326164
Nrbp2,9.932775,0.26776928,2.997948615865523e-23,3.1429917794891375e-22,0.6044399596367306,0.3560876020786934,0.3085747,0.26255617
Stard5,9.932374,0.6396037,3.0100367660711486e-23,3.154434005629164e-22,0.3350151362260343,0.13233110616184113,0.12481912,0.08188881
Stx18,9.9316635,0.3710363,3.031551217523965e-23,3.1757419576946954e-22,0.6992936427850656,0.4368596881959911,0.4000747,0.3223571
Rptor,9.930885,0.43035546,3.0553069561932137e-23,3.199380277198428e-22,0.875882946518668,0.6217891610987379,0.78363246,0.63267237
Atad1,9.930484,0.35752937,3.067624080492848e-23,3.2110268423390274e-22,0.7780020181634713,0.4971789161098738,0.502125,0.4114914
Dipk1a,9.929393,0.3816591,3.101375953961057e-23,3.245092363042586e-22,0.7406659939455096,0.46829992576095025,0.47540262,0.38334316
Setd1b,9.927485,0.28373024,3.1612652271218205e-23,3.306469313069806e-22,0.49041372351160445,0.2558648849294729,0.18885653,0.15764943
Ptdss1,9.926487,0.3313438,3.193082178416185e-23,3.3384481764219024e-22,0.5812310797174571,0.3319599109131403,0.26162475,0.21323456
B3galt1,9.924311,0.52893317,3.263504326658534e-23,3.4107491737578685e-22,0.9626639757820383,0.8494432071269488,2.2121296,1.892838
E430024I08Rik,9.923933,0.39461073,3.275861865539925e-23,3.4223331386880944e-22,0.4046417759838547,0.18919821826280622,0.14369424,0.11113984
Zfp317,9.922834,0.45566493,3.3121477496847813e-23,3.45889662005558e-22,0.41372351160444,0.19914625092798813,0.14811432,0.110117696
Rassf5,9.922144,0.7427618,3.3351287739927465e-23,3.4815427411493823e-22,0.3350151362260343,0.1356347438752784,0.11797644,0.07216186
Tm9sf4,9.921625,0.27233976,3.3525354646597824e-23,3.497910237380815e-22,0.6296670030272452,0.3677802524127691,0.30238867,0.25646037
Slc35a1,9.921368,0.43993795,3.361171181604615e-23,3.504643758235002e-22,0.43491422805247226,0.21525612472160358,0.1584968,0.11921032
Ccdc93,9.919411,0.30362114,3.4277468042503047e-23,3.571289516487231e-22,0.5519677093844602,0.30723830734966595,0.24032517,0.19893709
Rnpepl1,9.919322,0.50668615,3.430778727968237e-23,3.573062962035137e-22,0.40968718466195764,0.1963994060876021,0.14829586,0.10662106
Camsap1,9.918007,0.3647246,3.476298131395898e-23,3.6190674463621765e-22,0.7436932391523713,0.47119524870081664,0.45773956,0.37213135
Zfp672,9.917062,0.31913126,3.50934881817379e-23,3.65206052456738e-22,0.5438950554994955,0.30115070527097254,0.22597082,0.18500507
Clns1a,9.912842,0.25351578,3.660829178325466e-23,3.808226094525949e-22,0.5650857719475277,0.31302895322939867,0.23918861,0.20430498
Zfp369,9.910102,0.33638138,3.7626238920063167e-23,3.911091062986837e-22,0.5479313824419778,0.30998515219005196,0.24080303,0.1952748
Psmd14,9.909353,0.48939517,3.79090376577599e-23,3.9389630389172794e-22,0.9081735620585267,0.6562360801781737,0.93171257,0.7401086
Brd8,9.908535,0.2865748,3.8220782818507554e-23,3.9698200012883575e-22,0.6478304742684158,0.3882702301410542,0.32657516,0.27507934
Dip2c,9.907617,0.58046794,3.8573756733844644e-23,4.004933707258136e-22,0.9697275479313825,0.8344469190794358,2.1236894,1.7788922
Phf12,9.907544,0.36488536,3.8601637833450943e-23,4.006280450308331e-22,0.7800201816347124,0.5128433556050482,0.53352183,0.43657425
Pikfyve,9.906957,0.39890087,3.882930231274594e-23,4.028352714839704e-22,0.8042381432896064,0.540460282108389,0.59611577,0.48129418
Mtor,9.906014,0.3442643,3.919727763276587e-23,4.064958896149822e-22,0.7194752774974773,0.44458054936896807,0.4069231,0.33330902
Dtx3,9.905882,0.36177897,3.924922647106094e-23,4.068775907706047e-22,0.6246215943491423,0.3747216035634744,0.3158591,0.25390878
Gm49797,9.90582,0.42141432,3.9273650205708976e-23,4.0697376823270353e-22,0.8133198789101918,0.5639569413511507,0.6472762,0.51863575
A430010J10Rik,9.905242,0.99954116,3.950127507888062e-23,4.0917473452949973e-22,0.2795156407669021,0.08530066815144766,0.093749315,0.047987733
Clip4,9.904293,0.38078597,3.9877954928482575e-23,4.1291739843095443e-22,0.6841574167507568,0.42821083890126205,0.40095484,0.32123223
Rbm18,9.902508,0.37077802,4.0596385400622485e-23,4.2003268221591304e-22,0.4308779011099899,0.21061618411284336,0.15197292,0.119498305
Crocc,9.901722,0.42719716,4.09168688619903e-23,4.2318562983898363e-22,0.5045408678102926,0.27256867112100963,0.20859031,0.15913433
Acap3,9.898856,0.41862434,4.210651541365328e-23,4.353220735532372e-22,0.4399596367305752,0.21896807720861172,0.1657592,0.12652795
Rgs17,9.898344,0.43055674,4.232237566790884e-23,4.373854746910425e-22,0.7911200807265388,0.5321455085374908,0.67377144,0.5385375
Eftud2,9.894507,0.333518,4.397707304776686e-23,4.543114005357538e-22,0.6559031281533805,0.3935412026726058,0.33810997,0.2770715
Tex10,9.893157,0.31227478,4.457430219770139e-23,4.60127353074236e-22,0.6851664984863775,0.41930215293244244,0.36517063,0.30378297
Nr3c1,9.892981,0.43496808,4.4652985868159486e-23,4.607625692309699e-22,0.8799192734611504,0.6159985152190052,0.83949685,0.67948645
Dync2h1,9.892528,0.4786808,4.485569048221795e-23,4.626765463559295e-22,0.8698284561049445,0.6374907201187825,0.8818235,0.7009506
Crem,9.891968,0.34667748,4.510718899507446e-23,4.650921597458367e-22,0.4682139253279516,0.24201930215293244,0.19624443,0.15743873
Pank1,9.891769,0.36642992,4.5196765580637024e-23,4.658370123328411e-22,0.6357214934409687,0.38311061618411285,0.33819473,0.27166882
Farsa,9.888504,0.38181072,4.669531860859077e-23,4.810978569834486e-22,0.46215943491422806,0.2376391982182628,0.17427467,0.13637657
Secisbp2,9.882295,0.31784874,4.9682155323636607e-23,5.114787408222665e-22,0.4783047426841574,0.24922048997772828,0.17937566,0.14636698
Zfp64,9.880142,0.3656972,5.0760845320611087e-23,5.223837279834622e-22,0.4944500504540868,0.26525612472160354,0.20479608,0.16244763
Zbed4,9.878506,0.43737897,5.1596664863018346e-23,5.307819237631328e-22,0.40060544904137235,0.18789903489235338,0.14082657,0.10586895
Rnps1,9.877875,0.3010346,5.1921909358502787e-23,5.339233465223765e-22,0.6286579212916246,0.3667780252412769,0.29760408,0.24791332
Cdh7,9.874472,0.52944237,5.371512631509786e-23,5.521520444095944e-22,0.43491422805247226,0.22360801781737194,0.25239363,0.18141343
Ltn1,9.874231,0.3198864,5.384422658653473e-23,5.532674448872612e-22,0.7144298688193743,0.43797327394209357,0.39783472,0.33033395
Xpnpep3,9.8710985,0.30928427,5.555297094630861e-23,5.706071595287891e-22,0.5327951564076691,0.29591685226429104,0.22482899,0.18520267
Pdlim7,9.869495,0.42919776,5.644767857120354e-23,5.795755151731904e-22,0.4934409687184662,0.267260579064588,0.20414846,0.15546511
Fam118b,9.868388,0.34363195,5.707411719250418e-23,5.857836245082457e-22,0.6700302724520686,0.4056421677802524,0.36172614,0.295233
Zfp182,9.867757,0.28136757,5.74346751125294e-23,5.8925915245271665e-22,0.6014127144298688,0.34840386043058647,0.2836575,0.23890993
Wbp1l,9.867155,0.26524115,5.778015981968071e-23,5.92577440593443e-22,0.5438950554994955,0.30196733481811433,0.22731274,0.19256938
Ttll4,9.866735,0.2643369,5.802206267474773e-23,5.948312949524882e-22,0.5761856710393541,0.3261692650334076,0.25750896,0.21875958
Chd1,9.866134,0.32597256,5.837104516238117e-23,5.981807717441579e-22,0.7144298688193743,0.4491462509279881,0.41601998,0.3447078
Heatr3,9.865019,0.31944463,5.902332953834058e-23,6.046347177640913e-22,0.6609485368314834,0.40400890868596884,0.34928125,0.28894147
Tbc1d4,9.864882,0.4280843,5.910359895645245e-23,6.052262591310509e-22,0.3511604439959637,0.1467706013363029,0.14502867,0.109751545
Fkbp15,9.864552,0.32442504,5.929881989515058e-23,6.069940154600747e-22,0.6599394550958627,0.40211581291759463,0.35250935,0.29081827
Sec22b,9.8637295,0.3542096,5.978668269221079e-23,6.117548225208317e-22,0.48940464177598386,0.26057906458797325,0.19652344,0.15690683
Zfp68,9.861764,0.3646737,6.096895307722505e-23,6.2361468183671e-22,0.4419778002018164,0.22249443207126948,0.168805,0.1334958
Tyw1,9.859401,0.30043015,6.242075696027319e-23,6.382213620709819e-22,0.5015136226034309,0.2678544914625093,0.19500586,0.1611325
Aida,9.858324,0.36582643,6.309387926514127e-23,6.448583247829386e-22,0.41977800201816345,0.20389755011135857,0.1528869,0.12061821
Col4a1,9.857784,0.33130464,6.343376366382543e-23,6.480856386490454e-22,0.5358224016145308,0.294988864142539,0.22916244,0.18623231
Tdrd5,9.85755,0.4957701,6.358215949141219e-23,6.49354855771283e-22,0.4238143289606458,0.2062731997030438,0.1544102,0.11190975
Kat14,9.856599,0.35527036,6.418687760359199e-23,6.552816873892541e-22,0.4651866801210898,0.24016332590942835,0.18066043,0.14391628
Mrs2,9.853333,0.30214596,6.630752884011889e-23,6.766742498799827e-22,0.5398587285570131,0.2999628804751299,0.22278588,0.18431869
Setx,9.852471,0.40172917,6.687913716651585e-23,6.822484493789981e-22,0.8314833501513622,0.5703043801039347,0.6695904,0.5433159
Cul2,9.8512535,0.3208132,6.769434800528798e-23,6.903025164713807e-22,0.7063572149344097,0.4374907201187825,0.39594004,0.3285295
Sec16a,9.850806,0.32006675,6.799630505298813e-23,6.9311863307048215e-22,0.5398587285570131,0.3024498886414254,0.23039114,0.18858616
Zzef1,9.850188,0.4501093,6.841555164798176e-23,6.971277484949829e-22,0.8668012108980827,0.6141796585003712,0.77196705,0.6162927
Ccdc66,9.845655,0.27740988,7.15711252256293e-23,7.290053581549125e-22,0.5640766902119072,0.3155530809205642,0.24101388,0.20282924
Bbs2,9.84551,0.5388113,7.167541999262389e-23,7.29747462080219e-22,0.36629667003027244,0.1599480326651819,0.12347428,0.08660144
Nelfb,9.845477,0.37511072,7.169829921443164e-23,7.29747462080219e-22,0.41372351160444,0.19832962138084634,0.14787193,0.11589452
Rexo4,9.844601,0.36412227,7.232599108375643e-23,7.3585739508539765e-22,0.5196770938446014,0.28351893095768377,0.21022147,0.16701013
Dus2,9.8428335,0.37968957,7.360801505750599e-23,7.486174733516979e-22,0.4581231079717457,0.23325909428359318,0.17274773,0.13534556
Nhlrc2,9.841861,0.2853761,7.432335799206391e-23,7.556067458368359e-22,0.6559031281533805,0.39020044543429844,0.33258122,0.28046796
Cblb,9.840625,0.38426566,7.524184645552116e-23,7.646552247578871e-22,0.8314833501513622,0.5621380846325167,0.7031974,0.5775359
Slain2,9.84027,0.3046831,7.550783485465668e-23,7.670682504894612e-22,0.6417759838546923,0.3823682256867112,0.32009995,0.26654178
Hspbap1,9.838136,0.47700357,7.712650074143681e-23,7.829199376359679e-22,0.39253279515640765,0.18333333333333332,0.1396785,0.10228679
Gripap1,9.838014,0.31560212,7.72203343276217e-23,7.835764287700888e-22,0.7194752774974773,0.4575723830734967,0.4261664,0.35555306
Bcl9,9.837805,0.36673415,7.738057356426572e-23,7.849060066711287e-22,0.7134207870837538,0.4581291759465479,0.46435496,0.37729347
Spop,9.83751,0.42809054,7.760762717386381e-23,7.866152177147192e-22,0.8890010090817356,0.6536748329621381,0.88632274,0.7227091
Mapk9,9.836612,0.29499012,7.830367591943752e-23,7.933709547342708e-22,0.693239152371342,0.42353377876763176,0.37753022,0.3176231
Jade3,9.833226,0.36128178,8.098224652773304e-23,8.198918478523687e-22,0.5489404641775983,0.30660727542687455,0.2406222,0.19208695
Zfp704,9.828872,0.4116357,8.456098719665888e-23,8.558017800279563e-22,0.8415741675075681,0.5946919079435783,0.7356587,0.59722555
Vcan,9.826452,0.27441794,8.661617835124586e-23,8.762713525218284e-22,0.39656912209889,0.18778767631774312,0.22568254,0.19006085
Slc30a9,9.825005,0.35681453,8.787014881098818e-23,8.886228447690073e-22,0.7679112008072654,0.5069413511507053,0.51776797,0.42504364
Moxd1,9.824374,1.181108,8.842109621880479e-23,8.938581096310325e-22,0.27447023208879917,0.08418708240534521,0.14473861,0.06642632
Dcaf12,9.824058,0.33991536,8.869961644089577e-23,8.963364775354905e-22,0.4581231079717457,0.2342242019302153,0.17703743,0.1423853
Eif2d,9.823801,0.36871672,8.892588972837913e-23,8.982852093990779e-22,0.4591321897073663,0.23530066815144765,0.16774823,0.13229816
Sgms1,9.821986,0.47222584,9.054209737455559e-23,9.14267627378545e-22,0.8668012108980827,0.6266146993318485,0.87261826,0.69527894
Hikeshi,9.82079,0.27958795,9.162231882547316e-23,9.248278387830443e-22,0.48335015136226034,0.25356347438752785,0.1887939,0.15801543
Vash1,9.820311,0.5429886,9.205906993686119e-23,9.28538742193491e-22,0.39959636730575177,0.18916109873793616,0.14150573,0.09923859
Zdhhc6,9.820114,0.35492367,9.223875139786071e-23,9.300019700039465e-22,0.48133198789101916,0.25519673348181143,0.19188605,0.15306383
Mapkbp1,9.819986,0.334497,9.23562817437747e-23,9.308376933440457e-22,0.5691220988900101,0.32516703786191536,0.24916187,0.20244795
Lurap1l,9.819208,0.3667462,9.307198988109596e-23,9.376994256111918e-22,0.6256306760847629,0.37483296213808465,0.365837,0.29458314
Slc45a4,9.817884,0.45944613,9.430206609974071e-23,9.497363253748249e-22,0.44904137235116043,0.23147735708982925,0.17940846,0.13358167
Sun1,9.815332,0.33751628,9.671833097685842e-23,9.737060896771021e-22,0.698284561049445,0.4244988864142539,0.37428075,0.30693594
Dnttip1,9.810816,0.31940886,1.0114741597409573e-22,1.017914257387248e-21,0.5126135216952573,0.2764291017074981,0.20148733,0.16457215
Lpin2,9.81021,0.3412401,1.0175643710942172e-22,1.023659852164044e-21,0.7780020181634713,0.5069042316258352,0.5261226,0.43600804
Zfp81,9.809996,0.31276512,1.0197308587304597e-22,1.0254553957368059e-21,0.5327951564076691,0.29487750556792874,0.21909776,0.17999426
Abhd2,9.809498,0.2825134,1.0247698225977264e-22,1.0301371168425331e-21,0.6871846619576185,0.42479584261321457,0.38392556,0.32555577
S100pbp,9.809438,0.2911565,1.0253810434288291e-22,1.0303660672001735e-21,0.6770938446014128,0.4078322197475872,0.35687867,0.30046478
Rasgrf2,9.808923,0.474373,1.0306319783204114e-22,1.0352553741110077e-21,0.7124117053481333,0.48470675575352634,0.71996576,0.5646928
Pnkp,9.808856,0.43686724,1.0313081483949548e-22,1.035547456927221e-21,0.4328960645812311,0.2151818856718634,0.15313,0.11532982
Lrrc40,9.8078375,0.3807228,1.0417726530990159e-22,1.0452737561154056e-21,0.4772956609485368,0.2528953229398664,0.18794194,0.14738953
Lin7a,9.807739,0.44523102,1.0427875657605493e-22,1.04590152638992e-21,0.7588294651866802,0.4941351150705271,0.63932043,0.50530404
Capza1,9.807556,0.29034942,1.0446750009832658e-22,1.0474036297171773e-21,0.7295660948536832,0.45794357832219745,0.4269146,0.36147508
Fancl,9.806333,0.31799364,1.0574146458311458e-22,1.059781109044494e-21,0.5519677093844602,0.3085003711952487,0.24962752,0.2049448
Xpa,9.8062105,0.26367128,1.0586970376110858e-22,1.0606707457348946e-21,0.4389505549949546,0.21770601336302894,0.16358891,0.13805887
Mpped2,9.804812,0.47327912,1.073459687502714e-22,1.0750600746626139e-21,0.8577194752774975,0.5890126206384558,0.85032785,0.67576504
Snta1,9.8024,0.3190745,1.0994204447966606e-22,1.1006493052044066e-21,0.615539858728557,0.36343726800296955,0.3187413,0.26306507
Rad54l2,9.802243,0.33420494,1.101124978893529e-22,1.1019451837195206e-21,0.6871846619576185,0.42208611729769857,0.37087438,0.3046555
Sorcs1,9.801768,0.28783837,1.1063202066634472e-22,1.1063202066634471e-21,0.7416750756811302,0.4548255382331106,0.75790197,0.656859
Lhx6,9.8013525,1.4522513,1.110877657238726e-22,1.1104643843007652e-21,0.2341069626639758,0.045619896065330366,0.07606391,0.028472872
Ankrd13b,9.800045,0.37837663,1.1253543297662497e-22,1.1245173239426973e-21,0.49142280524722504,0.26102449888641427,0.19062573,0.14976291
Bmt2,9.799865,0.40061507,1.1273672564582612e-22,1.1259821147698025e-21,0.8002018163471241,0.5352635486265775,0.59350014,0.47861648
Usp42,9.799838,0.40794015,1.127658306976382e-22,1.1259821147698025e-21,0.4177598385469223,0.20230141054194506,0.14671242,0.11252499
Rprd2,9.798567,0.35979685,1.1419432500828063e-22,1.139822255933321e-21,0.7850655903128153,0.5230512249443207,0.5376737,0.44138426
Adam11,9.795425,0.36104193,1.1779997542560329e-22,1.1753751725532717e-21,0.5176589303733602,0.2880103934669636,0.22829103,0.18204941
Kbtbd3,9.794629,0.45270047,1.1873181629069935e-22,1.1838406447596185e-21,0.42179616548940463,0.20631031922791387,0.15516138,0.11568398
ENSMUSG00000121307,9.794625,0.410907,1.187365291264299e-22,1.1838406447596185e-21,0.46215943491422806,0.24042316258351892,0.18131545,0.13934664
Dis3l,9.794296,0.5767022,1.1912361246938342e-22,1.1871019010528876e-21,0.3521695257315843,0.14988864142538977,0.12010285,0.08209955
Shfl,9.794272,0.41003314,1.1915198463489535e-22,1.1871019010528876e-21,0.48133198789101916,0.25697847067557533,0.18672454,0.14367308
Wdr37,9.791516,0.42767084,1.224452217354709e-22,1.2194600103899565e-21,0.8546922300706358,0.5777654046028211,0.6772943,0.54236686
Nrep,9.790221,0.29183707,1.240245537410089e-22,1.2347312927087473e-21,0.48234106962663975,0.25348923533778767,0.21521132,0.17910622
Mapk8ip3,9.789327,0.34442446,1.251266782061744e-22,1.2449292890504817e-21,0.7759838546922301,0.5101707498144024,0.5263439,0.43542004
Git2,9.786987,0.25735483,1.2805403115584825e-22,1.2734314645291052e-21,0.698284561049445,0.43288789903489233,0.39413556,0.33944848
Rnf115,9.786695,0.3377695,1.2842532095401233e-22,1.2766512667533523e-21,0.7093844601412714,0.4365998515219005,0.41206276,0.33896092
Sike1,9.78618,0.35259116,1.2908148339886987e-22,1.2826995040412845e-21,0.5035317860746721,0.2740163325909428,0.20690708,0.1655375
Hivep3,9.785809,0.5612408,1.2955587139172876e-22,1.2869376208117382e-21,0.9535822401614531,0.7759836674090571,1.6258283,1.3262477
Dhx8,9.785299,0.31200907,1.3021000572822232e-22,1.2929574478630206e-21,0.4248234106962664,0.20631031922791387,0.14866899,0.12143475
Cops7b,9.785194,0.47719646,1.3034432560955768e-22,1.2938130879677928e-21,0.43491422805247226,0.2202301410541945,0.1670435,0.12275225
Upp2,9.7817545,0.54183453,1.3485198800774005e-22,1.338062377314614e-21,0.9031281533804238,0.699517446176689,1.2630081,1.0086854
Tmeff2,9.781392,0.47908637,1.3533663333880224e-22,1.3423755399828779e-21,0.9656912209889001,0.8453600593912398,2.3419268,2.047023
Gm26549,9.780585,0.35477751,1.364192035234453e-22,1.3526140216512823e-21,0.46316851664984865,0.23567186340014848,0.17126745,0.13634926
Zkscan3,9.778187,0.33401212,1.3969092914057433e-22,1.3845427023265335e-21,0.7376387487386479,0.4678544914625093,0.4461732,0.3688735
Ypel4,9.7741995,0.4257325,1.4530191118192134e-22,1.4390941221740605e-21,0.43693239152371344,0.21870824053452115,0.16029952,0.121716455
Pskh1,9.772965,0.3470989,1.4708246419248907e-22,1.4561922670789172e-21,0.4318869828456105,0.21417965850037118,0.15788554,0.12615617
Maoa,9.771871,0.40274486,1.486813362782606e-22,1.4714797443082366e-21,0.4450050454086781,0.22720861172976986,0.17881826,0.13811637
Zfp811,9.771122,0.55287886,1.4978348487937478e-22,1.4812963705221938e-21,0.3622603430877901,0.15716406829992577,0.12112492,0.08413379
Tiam2,9.770611,0.30180198,1.5054161473398448e-22,1.4882462059978525e-21,0.6397578203834511,0.3760950259836674,0.3601771,0.30139223
Scaf1,9.76812,0.25509247,1.5428880137425426e-22,1.524729714206036e-21,0.46417759838546924,0.23730512249443206,0.16680506,0.14159094
Ttc8,9.766289,0.41413105,1.571021142693567e-22,1.5519609597123584e-21,0.7961654894046418,0.5198218262806236,0.5483467,0.437053
Anapc5,9.764518,0.31648573,1.5987126814513808e-22,1.5787361172583096e-21,0.7346115035317861,0.46328878990348926,0.43960643,0.36696398
Chrna7,9.763473,0.4235089,1.6152776919693728e-22,1.5945081404561736e-21,0.7214934409687185,0.46596139569413514,0.57888275,0.46032655
Bdp1,9.759096,0.42958802,1.6865191451769486e-22,1.6642221605179805e-21,0.8435923309788093,0.5729398663697105,0.6730128,0.53817344
3110082I17Rik,9.758087,0.30319497,1.7033780200465668e-22,1.6802410939299284e-21,0.520686175580222,0.28266518188567186,0.21035446,0.17373478
Wiz,9.757876,0.44697684,1.7069182568965743e-22,1.6831153601031543e-21,0.4238143289606458,0.20864884929472902,0.15447153,0.11559193
Ddx55,9.757651,0.36427554,1.710702537142341e-22,1.686228069442946e-21,0.4873864783047427,0.2587602078693393,0.18781136,0.1488542
Fam149b,9.757515,0.31464705,1.7130041861766002e-22,1.687877612121938e-21,0.6720484359233098,0.4108760207869339,0.3542845,0.2940494
Rprd1b,9.7568035,0.3044097,1.7250700108134613e-22,1.6991433720878926e-21,0.6165489404641776,0.3678916109873794,0.3013173,0.250563
Rbm33,9.756246,0.41328853,1.7345774389078119e-22,1.7078818535526898e-21,0.8234106962663976,0.5771343726800297,0.666883,0.5376496
Uxs1,9.756124,0.38502312,1.7366705298188807e-22,1.708690484666178e-21,0.751765893037336,0.4869710467706013,0.48545578,0.39105448
Hjurp,9.755116,0.2840266,1.7539908498677493e-22,1.725100078182519e-21,0.4389505549949546,0.2180029695619896,0.15787463,0.13142948
Carf,9.755058,0.33014044,1.75499663360837e-22,1.7254577221023383e-21,0.6246215943491423,0.36911655530809206,0.31091335,0.25470522
Banp,9.751875,0.35710427,1.810916506396005e-22,1.779785169234113e-21,0.7416750756811302,0.4734595397178916,0.45794272,0.37394902
Celsr3,9.7516985,0.56065214,1.8140683854788938e-22,1.7822309878544012e-21,0.45408678102926336,0.24120267260579065,0.18083863,0.12609802
Zfyve9,9.748004,0.45880935,1.8813034999838544e-22,1.8476105644943775e-21,0.8789101917255298,0.6469933184855234,0.8901205,0.71510255
Skp2,9.747747,0.52284896,1.8860662527358012e-22,1.8516112609065027e-21,0.39455095862764883,0.18589458054936897,0.13947321,0.099092394
Zfp251,9.746881,0.27807677,1.9022288236021398e-22,1.866796511694284e-21,0.5277497477295661,0.2898663697104677,0.21416079,0.1797798
Klhl22,9.743224,0.34570855,1.971956785067723e-22,1.9337565358561864e-21,0.6750756811301716,0.41588715664439496,0.36367264,0.2965028
Adam10,9.743191,0.38972798,1.9726187810873864e-22,1.9337565358561864e-21,0.8486377396569122,0.6004825538233111,0.73907244,0.607054
2010315B03Rik,9.742986,0.33658883,1.9765953789814538e-22,1.9369481339617675e-21,0.5035317860746721,0.2743504083147736,0.20666361,0.1670372
Ei24,9.742166,0.2838461,1.9926206086388585e-22,1.9519400566578973e-21,0.5489404641775983,0.30575352635486264,0.23252223,0.19476399
Slc23a2,9.7421055,0.40025648,1.9938011027659206e-22,1.9523846804417013e-21,0.8193743693239153,0.5540460282108389,0.62929624,0.5092158
Polr3b,9.74192,0.33300132,1.9974256028080934e-22,1.955221345991019e-21,0.47527749747729564,0.2505939123979213,0.19069661,0.15425508
Ptpn23,9.741533,0.41738728,2.005050377866559e-22,1.9619702714229585e-21,0.42078708375378404,0.20538233110616183,0.14595778,0.111244984
Slc9a8,9.74046,0.33126968,2.0263373522005867e-22,1.9813567923446057e-21,0.5317860746720484,0.298626577579807,0.231163,0.18789665
Ccdc171,9.739211,0.31236553,2.0514077676476504e-22,2.005141022797103e-21,0.5257315842583249,0.2902746844840386,0.24271156,0.19985211
Nr2f1,9.738417,0.25177145,2.0675027147177928e-22,2.0201381070715307e-21,0.6670030272452069,0.4053452115812918,0.38054118,0.32852727
