names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sncg (for_DEGs),mean_expr_Rest (for_DEGs)
R3hdm4,-4.282569,-0.9925546,1.8474787355430735e-05,0.0002806204274959999,0.2656826568265683,0.408142676995136,0.15924263,0.29525465
Pou2f2,-4.2900457,-0.98786557,1.786362630491981e-05,0.00027226071401769444,0.22509225092250923,0.3771932985047739,0.15302826,0.28363326
Ulk4,-4.2924905,-0.78079504,1.7668025087880572e-05,0.00026958536860383363,0.3284132841328413,0.4595928661502432,0.22297427,0.35708424
Gm47591,-4.2943425,-0.8904466,1.7521175626246534e-05,0.00026764865780400473,0.1881918819188192,0.34725274725274724,0.12186424,0.21531087
Wasf2,-4.295897,-1.4631854,1.7398851740837885e-05,0.0002660826102881696,0.16236162361623616,0.30992613943433617,0.09698872,0.24749418
Sema5a,-4.2963266,-0.8430459,1.736514883864647e-05,0.000265718422149448,0.2915129151291513,0.4362457214916231,0.38868228,0.61633724
Cdh7,-4.308934,-1.7716035,1.640431666393055e-05,0.00025230909488254945,0.08118081180811808,0.2322104125382814,0.057908636,0.18528052
Ddn,-4.317852,-1.7412087,1.5755492201796523e-05,0.00024330464107027162,0.11808118081180811,0.2670149522608539,0.061704643,0.19291995
Septin8,-4.3212323,-0.86044,1.5516028861485232e-05,0.00024015881077656,0.33210332103321033,0.4700414339758602,0.22294214,0.37393358
Ugt8a,-4.328215,-2.3046737,1.5032275995254882e-05,0.00023293959399798075,0.11439114391143912,0.25703476851017837,0.07522053,0.32639673
Gm43445,-4.334145,-2.1778848,1.4632764047487213e-05,0.00022727304621733031,0.04059040590405904,0.19502792289677537,0.023419727,0.10185467
Ptpre,-4.335994,-0.7349126,1.4510318231632467e-05,0.000225501591026006,0.4317343173431734,0.5439740587281571,0.35625404,0.53782016
Rilpl1,-4.3400793,-1.199178,1.4243145114385744e-05,0.00022147760950436626,0.14391143911439114,0.29990992613943435,0.09152791,0.19891177
Nck2,-4.3425083,-0.78257644,1.4086503418118786e-05,0.0002195500851768282,0.35424354243542433,0.4808863267879661,0.24235214,0.386454
Zmiz1,-4.355633,-1.0163306,1.3268313027810425e-05,0.00020788313181181698,0.24354243542435425,0.3980904341560079,0.17686294,0.33026668
Nedd4l,-4.3603783,-0.30859512,1.2983776070467566e-05,0.0002036626170539775,0.8228782287822878,0.7476490722392362,1.0343875,1.1773859
Rap2a,-4.378331,-1.0512754,1.1959153992496704e-05,0.00018913623765649584,0.1881918819188192,0.34253287695910645,0.11759765,0.23001039
Son,-4.3820696,-0.3999095,1.1755724141526265e-05,0.00018602844975430552,0.8339483394833949,0.7828499369482976,0.9071884,1.0815537
B230208B08Rik,-4.388177,-3.9434702,1.1430468109720097e-05,0.00018120158000482537,0.007380073800738007,0.16281751035849396,0.0054026456,0.08005423
Tyro3,-4.392976,-1.7228695,1.1180968655238998e-05,0.0001779814145534786,0.08487084870848709,0.24042514862186992,0.046536956,0.1460428
Rorb,-4.4018936,-2.6566105,1.073102175798906e-05,0.00017153037158665438,0.0996309963099631,0.24323545307151864,0.05819725,0.32052535
Ranbp9,-4.405236,-0.51911277,1.05668836398435e-05,0.00016900724012059215,0.6346863468634686,0.6616465501711404,0.5735039,0.7466342
Ski,-4.4217362,-0.751058,9.791089781859563e-06,0.0001573484344728268,0.44280442804428044,0.5494505494505495,0.3194792,0.49073127
Sema3a,-4.4249015,-1.9898254,9.64863602310046e-06,0.00015515191498546342,0.07011070110701106,0.2248964150603495,0.049188755,0.1825358
Tbc1d5,-4.4278703,-0.41047758,9.516812611109561e-06,0.00015312380530569695,0.8413284132841329,0.7772293280490001,0.9896753,1.1776396
Arsj,-4.430013,-3.0792239,9.422742823100814e-06,0.00015170107828443312,0.02214022140221402,0.178562421185372,0.014043018,0.11290302
Boc,-4.4456573,-2.8116846,8.7623630670873e-06,0.0001415782896047118,0.02214022140221402,0.17931904161412357,0.016181767,0.10843904
Kcnk12,-4.4480186,-2.6982627,8.66660305792564e-06,0.00014011529733240792,0.02952029520295203,0.1874617186092596,0.016250817,0.10105086
D16Ertd472e,-4.451693,-3.035936,8.519594975281985e-06,0.00013790452830471502,0.033210332103321034,0.18926319582057288,0.015921855,0.123661496
Dock1,-4.4634476,-1.975956,8.06512976798144e-06,0.00013086354883192107,0.14022140221402213,0.28661502431994235,0.093981124,0.32760546
Kdm7a,-4.464334,-0.6953588,8.031811736083464e-06,0.00013040168057314966,0.5092250922509225,0.5792469825256711,0.39057553,0.57309467
Gm3510,-4.4648056,-2.1609886,8.014143027877056e-06,0.0001301934843766968,0.04059040590405904,0.20025220680958386,0.025285937,0.10842916
Cdyl,-4.48486,-1.3091365,7.296189531347907e-06,0.00011946899007149193,0.14391143911439114,0.30243199423527295,0.08944794,0.2085267
Chrm1,-4.488632,-0.91053337,7.168193966790145e-06,0.00011755593432469091,0.28044280442804426,0.4289677535579175,0.18343192,0.32096353
Adgrb2,-4.4991384,-0.809789,6.822945998787885e-06,0.00011219862851127936,0.33579335793357934,0.47706719509998197,0.23678386,0.3841276
Igsf21,-4.5037556,-1.1831391,6.676294683825454e-06,0.00010999875474789924,0.15498154981549817,0.3154746892451811,0.10781744,0.22992602
Cds1,-4.5074563,-1.0550884,6.5609396985495354e-06,0.0001082877455159865,0.2177121771217712,0.37254548729958564,0.14304046,0.27727053
Tmem150c,-4.510931,-0.8881895,6.454377378224602e-06,0.00010659441927037188,0.2656826568265683,0.4172221221401549,0.18079625,0.31246078
Gm32647,-4.518438,-1.3514972,6.229754733527158e-06,0.00010307482123760759,0.25830258302583026,0.3914249684741488,0.2502459,0.5455592
Plcl2,-4.5333915,-0.5911038,5.80440488500556e-06,9.639329991353485e-05,0.6863468634686347,0.6491442983246262,0.6276542,0.8395839
Rnf169,-4.538903,-0.692159,5.654760987714071e-06,9.402439835388434e-05,0.5239852398523985,0.5899477571608719,0.39726657,0.58113325
Fermt2,-4.5410647,-0.9246373,5.5970852613777495e-06,9.313468834968519e-05,0.36162361623616235,0.48618266978922714,0.23400389,0.40577304
Rab40b,-4.5482173,-0.8556425,5.410229536130541e-06,9.023765837109103e-05,0.2915129151291513,0.44730679156908665,0.2051565,0.34505567
Fam81a,-4.5565543,-0.8733688,5.199964008009292e-06,8.705484915589387e-05,0.26199261992619927,0.4224824355971897,0.18911527,0.32307827
Gm28376,-4.5586476,-1.483493,5.148402153522248e-06,8.6353037369003e-05,0.1033210332103321,0.26651053864168617,0.063888475,0.16930255
Kcnh3,-4.5638423,-2.0816417,5.0225786646220835e-06,8.434793044899712e-05,0.07011070110701106,0.22943613763285894,0.031684678,0.12774678
Hs3st2,-4.5678186,-2.126574,4.928264566199893e-06,8.281580293545411e-05,0.06642066420664207,0.22558097640064853,0.044653963,0.18183278
Mylip,-4.5788794,-1.748738,4.674741314412407e-06,7.890094165719935e-05,0.08856088560885608,0.25209872095117997,0.052861758,0.16757067
Arhgap10,-4.5860543,-1.2013098,4.517012482060829e-06,7.642272148787584e-05,0.16974169741697417,0.3245541343902,0.113639064,0.2443076
Ramp1,-4.5951757,-1.2662559,4.323843386154659e-06,7.339334920150076e-05,0.18450184501845018,0.3470005404431634,0.11694708,0.26114053
Arhgef3,-4.595289,-0.82486033,4.321497201856636e-06,7.339334920150076e-05,0.3025830258302583,0.45807962529274004,0.23576069,0.3859123
Cemip,-4.6021624,-1.1988941,4.181269952871608e-06,7.129498826657078e-05,0.19557195571955718,0.34714465862006844,0.14287072,0.30200338
Tiam2,-4.605701,-0.9314261,4.110789106767869e-06,7.02205361086158e-05,0.22509225092250923,0.3858043595748514,0.17079657,0.3039548
Jcad,-4.6126385,-1.7380983,3.975897795631674e-06,6.817637126268225e-05,0.07011070110701106,0.236497928301207,0.04486292,0.14242654
Lyzl4,-4.617403,-3.9193473,3.885724749325564e-06,6.671528691014563e-05,0.014760147601476014,0.17748153485858403,0.0065983715,0.09545915
Add3,-4.652041,-0.76396304,3.286657389339797e-06,5.6865733452389154e-05,0.5018450184501845,0.5932264456854621,0.39931276,0.60619974
Tom1l1,-4.652177,-2.4409924,3.284493008817236e-06,5.6864901512190165e-05,0.04428044280442804,0.20850297243739865,0.023652952,0.12219123
Homer1,-4.6582313,-0.5136704,3.1893746864168675e-06,5.532504701357084e-05,0.7416974169741697,0.6865429652314898,0.7660826,0.9721865
Smoc2,-4.6818013,-2.5660448,2.843649117176016e-06,4.964837672418424e-05,0.04797047970479705,0.21145739506395245,0.028390782,0.15746127
Mb21d2,-4.684955,-1.3012338,2.8002128344948113e-06,4.895362320291189e-05,0.11808118081180811,0.28820032426589803,0.07990354,0.18647525
Tspan14,-4.685476,-1.5375953,2.793104230021898e-06,4.886113975305234e-05,0.0996309963099631,0.26780760223383177,0.06728948,0.18404564
Sh3d19,-4.685804,-0.943694,2.7886316216363078e-06,4.881467861457172e-05,0.44280442804428044,0.5421725815168438,0.32940868,0.55985874
Ptpn3,-4.6887465,-0.89676404,2.7488382194547666e-06,4.8149467377281336e-05,0.3173431734317343,0.45649432534678436,0.22529891,0.38559648
Sorl1,-4.730726,-0.6916188,2.237187757661212e-06,3.954818095286629e-05,0.5830258302583026,0.6303008466942893,0.51707417,0.7388874
Tiam1,-4.7314425,-0.7213158,2.2293015087131953e-06,3.946069271352013e-05,0.5387453874538746,0.6026661862727436,0.5041326,0.7327507
Satb1,-4.7347016,-0.8186927,2.1937752999224993e-06,3.888307540166066e-05,0.3062730627306273,0.46615024319942355,0.30588657,0.4892781
Rora,-4.7370744,-0.44914693,2.1682545457782634e-06,3.848150571008054e-05,0.8450184501845018,0.8002882363538101,1.3962853,1.6390984
Bcl6,-4.757374,-1.9862311,1.961278210062434e-06,3.501630930523429e-05,0.06273062730627306,0.23076923076923078,0.041995745,0.1569447
Grhl1,-4.7574267,-2.6140623,1.9607653217227734e-06,3.501630930523429e-05,0.04059040590405904,0.2082507656278148,0.019953871,0.11635057
Syt16,-4.7598486,-0.5293043,1.9373836646239117e-06,3.465878766208023e-05,0.7047970479704797,0.6683120158529995,0.71860284,0.9233281
Pkia,-4.7731347,-0.6381796,1.8138027034603125e-06,3.257812743447767e-05,0.5498154981549815,0.6321743829940552,0.50154185,0.6999264
2310002F09Rik,-4.775104,-2.5988646,1.7961438596318997e-06,3.2304140233138654e-05,0.033210332103321034,0.20162132949018194,0.025967512,0.14788026
Gm10855,-4.79271,-3.8349595,1.6454356592688877e-06,2.9692986007088656e-05,0.01107011070110701,0.18050801657359034,0.006264347,0.08588006
Cdon,-4.8107567,-1.0429392,1.5035979126908362e-06,2.729842967162349e-05,0.25461254612546125,0.4076742929201946,0.1682004,0.32020825
Map3k5,-4.8184676,-0.96369797,1.4466494417528432e-06,2.6317854096072376e-05,0.3247232472324723,0.46352008647090615,0.2347989,0.41617942
Ptbp3,-4.81886,-1.1499087,1.4438080211859886e-06,2.6283957675655495e-05,0.22878228782287824,0.39322644568546206,0.15760426,0.3212055
Nebl,-4.819,-0.3898829,1.4427984260061238e-06,2.6283385563921728e-05,0.8487084870848709,0.7451990632318501,1.1801769,1.3748838
Sirpa,-4.824217,-1.0169023,1.4055445324670242e-06,2.562210419768585e-05,0.3985239852398524,0.5231129526211493,0.26417312,0.47737205
Tmem163,-4.8244243,-2.3357546,1.4040822880149386e-06,2.5612824900856347e-05,0.07011070110701106,0.23732660781841108,0.04795648,0.22153476
Npas2,-4.8313465,-0.917986,1.3561265244856977e-06,2.4805391227318378e-05,0.3726937269372694,0.4869392902179787,0.2929376,0.496585
Ipcef1,-4.8318067,-1.704014,1.3529946615755631e-06,2.476496359437015e-05,0.1033210332103321,0.272995856602414,0.068251505,0.20712118
Gtdc1,-4.8319955,-0.4201967,1.351713121854829e-06,2.4758371904730234e-05,0.7822878228782287,0.7275806161052063,0.9026369,1.0857973
Ldlrad4,-4.839563,-0.43838525,1.3012498960907215e-06,2.388291305188367e-05,0.8154981549815498,0.7418483156188074,0.9737936,1.1734537
Rimbp2,-4.8398347,-0.59830284,1.2994727689862626e-06,2.3866598293001284e-05,0.5719557195571956,0.6358854260493605,0.5959576,0.8035698
4921539H07Rik,-4.8445387,-4.142157,1.269061757065872e-06,2.3339965374647488e-05,0.02214022140221402,0.1912087912087912,0.010179033,0.16606297
Zmiz1os1,-4.8448215,-1.330897,1.2672547011280252e-06,2.3322694396787695e-05,0.1070110701107011,0.2831561880742209,0.07843137,0.1866826
Phyhd1,-4.8597903,-1.8892051,1.1751003759351409e-06,2.170099457139329e-05,0.08487084870848709,0.2566744730679157,0.046819013,0.16344123
2610035D17Rik,-4.874163,-0.9191327,1.0927056529555642e-06,2.022107499649863e-05,0.36900369003690037,0.5116915871014232,0.2793004,0.4757881
Ankrd6,-4.875631,-1.3370504,1.084613097732539e-06,2.009900271453333e-05,0.16605166051660517,0.33269681138533597,0.10414792,0.24475089
Bmp1,-4.876008,-3.262734,1.082542087181299e-06,2.007446920811698e-05,0.03690036900369004,0.20634119978382273,0.014057559,0.1274053
Myh9,-4.879275,-1.3291693,1.0647656171700074e-06,1.978578985709412e-05,0.18450184501845018,0.34927040172941815,0.106084205,0.24779487
Plp1,-4.890641,-1.2291172,1.0050806059870532e-06,1.8728513094918252e-05,0.7158671586715867,0.7182849936948298,0.6999157,1.2167118
Gm46123,-4.8998723,-2.1014185,9.589902157397954e-07,1.7906926405092634e-05,0.055350553505535055,0.22961628535399028,0.03376604,0.13747673
Lrrn1,-4.9014,-1.2031204,9.515608090217202e-07,1.7780555589995565e-05,0.23247232472324722,0.3941271842911187,0.15266863,0.3219024
Mical3,-4.9040256,-0.5131195,9.389224866542827e-07,1.755660905803798e-05,0.7011070110701108,0.67814808142677,0.6533529,0.83974856
Zeb1,-4.91678,-0.7115014,8.797930265897444e-07,1.6519943133799044e-05,0.6457564575645757,0.694037110430553,0.70320714,0.9823105
Sox6,-4.9385204,-1.9597342,7.871755950203562e-07,1.4853517021205738e-05,0.15129151291512916,0.31046658259773013,0.14533755,0.4753006
Anxa11,-4.941463,-3.364332,7.753859967148596e-07,1.4641336424264426e-05,0.02214022140221402,0.19646910466582598,0.011893725,0.116196245
Trps1,-4.9483438,-0.8953088,7.484766655854362e-07,1.4183052189196525e-05,0.6383763837638377,0.681534858584039,0.79054815,1.1757511
Gcnt2,-4.9520707,-1.5357351,7.342787635267806e-07,1.3943512633190526e-05,0.06642066420664207,0.24867591424968474,0.054836344,0.15137292
Ppp1r14c,-4.9520745,-0.9638739,7.342645254891541e-07,1.3943512633190526e-05,0.2988929889298893,0.4558457935507116,0.20802712,0.3722913
Pcdh1,-4.9548435,-1.2958632,7.23885239719174e-07,1.3765602541581179e-05,0.17712177121771217,0.352368942532877,0.10621752,0.2430587
Dpy19l3,-4.9565787,-1.4286627,7.174527179578264e-07,1.3652942302781015e-05,0.13653136531365315,0.31107908484957664,0.08277597,0.20889263
Onecut2,-4.9587893,-2.1911888,7.093379758832296e-07,1.3508087464197292e-05,0.07380073800738007,0.24543325526932083,0.037592087,0.16122064
St3gal5,-4.960585,-0.86897105,7.028116384505657e-07,1.3393296968203335e-05,0.43911439114391143,0.5507836425869213,0.31930202,0.52296036
Osbpl1a,-4.9682546,-0.8983265,6.755830388108237e-07,1.291103574171183e-05,0.46863468634686345,0.5626013330931364,0.33925584,0.56123513
Hs6st2,-4.970699,-1.0447307,6.67119889352824e-07,1.2758371122356144e-05,0.3062730627306273,0.4461178166096199,0.24235775,0.4483784
Ube2e3,-4.9731812,-0.9382249,6.586307205282611e-07,1.2613975381749377e-05,0.34686346863468637,0.4937849036209692,0.2436123,0.4243342
Kcnk2,-4.9749994,-1.1995351,6.524783702982855e-07,1.2513985588804377e-05,0.22140221402214022,0.3858764186633039,0.15781076,0.3311724
Mfsd4a,-4.977101,-1.2002505,6.454376783794254e-07,1.2387793155753687e-05,0.21033210332103322,0.3771932985047739,0.121537186,0.2600137
Asxl3,-4.984332,-0.7994362,6.217613895926885e-07,1.1959003964463522e-05,0.3985239852398524,0.5335615204467663,0.31188494,0.4928595
Cdc40,-4.99213,-0.9250426,5.971708169247034e-07,1.1502494516678696e-05,0.36900369003690037,0.5003062511259233,0.25227153,0.43491727
Calm2,-4.996091,-0.55986285,5.850410112228588e-07,1.1285033719711569e-05,0.8856088560885609,0.8564222662583318,1.131256,1.4097675
Nhsl2,-4.996283,-0.9453483,5.844579383825006e-07,1.1281885635300137e-05,0.35424354243542433,0.4916591605116195,0.260098,0.45236894
Gm44257,-4.998558,-1.3148344,5.77606287592914e-07,1.1173708385616702e-05,0.17343173431734318,0.340839488380472,0.106228,0.24593402
Tmod1,-5.0206795,-1.7379823,5.148905363053858e-07,1.0018181542741287e-05,0.13653136531365315,0.30646730318861465,0.07381538,0.22756602
Dkk3,-5.035011,-1.318984,4.778222410380743e-07,9.344311220300625e-06,0.1992619926199262,0.3643667807602234,0.13260157,0.30289006
Adk,-5.035071,-0.75950193,4.776717054309857e-07,9.344311220300625e-06,0.5719557195571956,0.6414339758602053,0.5091969,0.75330573
Fgfr1op2,-5.0382476,-0.99452233,4.6981398849684444e-07,9.207805886878345e-06,0.28044280442804426,0.44719870293640784,0.18786621,0.34484953
Nek10,-5.047637,-2.4993205,4.473083200078983e-07,8.792373488377636e-06,0.04059040590405904,0.2180868312015853,0.02714937,0.14462884
Shroom4,-5.0675325,-1.9389058,4.0300577373049686e-07,7.950635198339538e-06,0.08118081180811808,0.2594487479733381,0.04951194,0.17782329
Atp2c1,-5.07553,-0.4738592,3.8641749042643137e-07,7.62897719894064e-06,0.7527675276752768,0.7168798414700054,0.7503456,0.93700325
Cdkl4,-5.0789175,-3.4938974,3.795913789560133e-07,7.505239405848475e-06,0.02214022140221402,0.20097279769410917,0.01047301,0.11208559
Gm1604a,-5.094252,-2.0559125,3.5012018584532586e-07,6.932740894372811e-06,0.07749077490774908,0.25505314357773373,0.04153601,0.16241334
Emb,-5.0981984,-1.4993849,3.4290157548692714e-07,6.799826814268437e-06,0.15498154981549817,0.3263556116015132,0.0817874,0.21587735
Gm41414,-5.10463,-3.4382622,3.31442022161161e-07,6.5871650410284e-06,0.02214022140221402,0.2019816249324446,0.012659736,0.12936115
Itgav,-5.109112,-1.9733232,3.236767960548773e-07,6.4375984529937466e-06,0.12915129151291513,0.29954963069717166,0.06974235,0.24969555
Ccnjl,-5.115521,-3.210671,3.128759746326445e-07,6.236630147165547e-06,0.033210332103321034,0.21239416321383534,0.016450139,0.14284581
Ahcyl2,-5.129988,-0.54500717,2.8976029991288e-07,5.806009887143241e-06,0.8339483394833949,0.7449468564222662,0.96939224,1.2200819
9530026P05Rik,-5.133225,-2.6993449,2.8481916096309775e-07,5.715527150917428e-06,0.05166051660516605,0.23030084669428932,0.039102495,0.23032151
Rap2b,-5.1368613,-1.4968941,2.7936464146598653e-07,5.614456182641031e-06,0.1070110701107011,0.29047018555215276,0.06885812,0.18331148
Gsg1l,-5.1379633,-1.9476271,2.7773244555416206e-07,5.590015589543321e-06,0.07749077490774908,0.2582597730138714,0.050769717,0.18306766
Mmd,-5.1430783,-1.0587733,2.7027271599447687e-07,5.452123032110806e-06,0.3025830258302583,0.45880021617726535,0.20019582,0.37961105
Lhx2,-5.1446214,-2.3364956,2.680609404420027e-07,5.415637195245573e-06,0.055350553505535055,0.23797513961448388,0.0315755,0.15016359
Ndst4,-5.1498384,-1.5306355,2.6071075962274345e-07,5.275073878812588e-06,0.22140221402214022,0.3764727076202486,0.17971586,0.45031336
Nr4a2,-5.1571307,-2.5844321,2.507629021593336e-07,5.085282400770788e-06,0.055350553505535055,0.23538101243019277,0.032325994,0.17986208
Sh3bp4,-5.188147,-3.355217,2.1239665743748367e-07,4.330120019230035e-06,0.033210332103321034,0.21466402450009006,0.014082316,0.1355181
Efr3a,-5.189045,-0.7199437,2.1137525118987563e-07,4.315845744279603e-06,0.5977859778597786,0.6241037650873716,0.51597756,0.7477575
Pced1b,-5.189339,-1.1695205,2.110415385619091e-07,4.312308852592013e-06,0.14760147601476015,0.33813727256350207,0.11025022,0.23284161
Trpc6,-5.1943755,-1.6147065,2.0540823380931005e-07,4.206798203091587e-06,0.15498154981549817,0.3276526751936588,0.13954392,0.3774812
Olfm1,-5.2124567,-0.6779939,1.863562403059371e-07,3.82535689611958e-06,0.7490774907749077,0.747072599531616,0.7732388,1.0531753
Kcng1,-5.2142143,-2.8950927,1.8459779645302456e-07,3.792158096859916e-06,0.02952029520295203,0.21351107908484956,0.017511912,0.12347102
Trim9,-5.2286363,-0.28711683,1.7076488719892979e-07,3.5187519317754933e-06,0.8819188191881919,0.7349666726715907,1.0734631,1.2088042
Cacng3,-5.2313447,-0.95620996,1.6828118458082878e-07,3.472899715581313e-06,0.36162361623616235,0.4949018194919834,0.2720149,0.47406992
Rasgef1a,-5.237007,-0.6613452,1.6320126122488206e-07,3.3784421333687062e-06,0.5977859778597786,0.6248964150603495,0.49502,0.69964397
Kitl,-5.2412095,-2.0287492,1.595272769050175e-07,3.312595000338347e-06,0.1033210332103321,0.28160691767249146,0.06156913,0.23041986
Tgfbr1,-5.2581253,-2.3926568,1.455314794239843e-07,3.036048798231722e-06,0.13284132841328414,0.303116555575572,0.07815963,0.35550433
Ociad2,-5.28394,-1.38333,1.26434930601587e-07,2.6582993624918962e-06,0.14391143911439114,0.33449828859664926,0.097510934,0.23680323
Sh3rf1,-5.289885,-0.9293915,1.2239334125213788e-07,2.577358212731148e-06,0.4833948339483395,0.5556836606016934,0.38056448,0.6323246
Slc16a7,-5.2910504,-0.7091133,1.21615713999856e-07,2.562991557000887e-06,0.5793357933579336,0.6296162853539903,0.48798418,0.70721686
Srgap3,-5.2999535,-0.46965566,1.1583221329478948e-07,2.4449423183275676e-06,0.7712177121771218,0.7490181949198342,0.9448901,1.1561315
Gm38413,-5.3106594,-3.437565,1.0922924102226588e-07,2.309197251194559e-06,0.02214022140221402,0.20947577013150784,0.01076565,0.110888995
Nos1ap,-5.3113084,-0.58548355,1.0884099124819898e-07,2.3028011297945724e-06,0.7084870848708487,0.69850477391461,0.77351874,1.0122223
Ppp1r9a,-5.32653,-0.3197237,1.001067741595579e-07,2.1213478088858996e-06,0.8819188191881919,0.8012970635921456,1.1371869,1.2929231
Hdac4,-5.352103,-0.8276461,8.693787668815637e-08,1.8554573046948067e-06,0.44280442804428044,0.5587101423166997,0.3339969,0.5328442
Abi2,-5.35706,-0.37605593,8.458706217809368e-08,1.808157804873013e-06,0.8302583025830258,0.7534498288596649,0.93785596,1.1044018
Zfp804a,-5.3644614,-0.8106546,8.119112669980997e-08,1.7397173639743973e-06,0.6383763837638377,0.6601693388578634,0.75665194,1.0932667
Lifr,-5.371995,-1.4678807,7.787033135923222e-08,1.6725625928237966e-06,0.17343173431734318,0.3600792649972978,0.10401737,0.26484177
Slc1a2,-5.376431,-0.8987291,7.597671587125547e-08,1.6331954843685076e-06,0.7785977859778598,0.729165916051162,0.816987,1.2107527
Rap1gap2,-5.3818636,-0.92072046,7.371868395987501e-08,1.5871963445527575e-06,0.3763837638376384,0.5172041073680418,0.28232017,0.4808965
Wwc1,-5.390717,-1.1340603,7.017702010002068e-08,1.5158010692022153e-06,0.2988929889298893,0.4550171140335075,0.19109914,0.37992138
Klhl3,-5.3926487,-0.8000731,6.942659836521921e-08,1.5007986307911826e-06,0.47232472324723246,0.5644028103044496,0.35902235,0.56079763
Sptb,-5.3928413,-1.1347821,6.935227644723662e-08,1.5003990886773332e-06,0.2066420664206642,0.39481174563141774,0.13762644,0.2806507
Mast4,-5.395897,-0.53079075,6.818215106822301e-08,1.476272682677802e-06,0.8413284132841329,0.7606197081606918,1.0213445,1.271771
St6galnac5,-5.398236,-0.7210482,6.729944414887406e-08,1.4595125619695286e-06,0.6236162361623616,0.7204107368041794,1.0042588,1.348464
Col23a1,-5.4202476,-2.9299443,5.951656389027904e-08,1.299114599294718e-06,0.04797047970479705,0.23602954422626554,0.027512494,0.1927492
Rgs6,-5.4247065,-1.0808494,5.8049839053449346e-08,1.2691612492808657e-06,0.3726937269372694,0.5123761484417222,0.4358841,0.76808894
Prkacb,-5.426702,-0.81024486,5.740481440027328e-08,1.2581299860810301e-06,0.5313653136531366,0.6256530354891011,0.43098226,0.6651251
Galnt3,-5.427004,-5.9017386,5.7307874713800434e-08,1.2570306886202593e-06,0.007380073800738007,0.1978021978021978,0.0021734089,0.122289404
Mdga1,-5.434847,-2.3905954,5.48435588510796e-08,1.2059299724455883e-06,0.05166051660516605,0.24392001441181768,0.03264354,0.1604159
Lgi1,-5.441701,-0.67776453,5.277415599321366e-08,1.1623291569980748e-06,0.6420664206642066,0.6687083408394884,0.612606,0.85530216
Kctd4,-5.4617176,-2.1285493,4.715501114567476e-08,1.0411299502746761e-06,0.08487084870848709,0.2764907223923617,0.047897723,0.1943679
Pxdn,-5.4763317,-1.2130235,4.342333010852646e-08,9.619001484056932e-07,0.21033210332103322,0.3961448387677896,0.13171896,0.28245175
Gm44643,-5.4887695,-1.6384785,4.0474380081195815e-08,9.002869145544135e-07,0.0996309963099631,0.29673932624752297,0.06193168,0.18141492
Gng12,-5.501558,-1.3565319,3.764503052346519e-08,8.408328929056605e-07,0.18450184501845018,0.37686903260673754,0.13314712,0.31092602
Cdh10,-5.502633,-0.6254207,3.741610578158434e-08,8.371113758127987e-07,0.7564575645756457,0.7539902720230589,1.1314592,1.4445319
Arntl,-5.5126677,-1.0904803,3.534356938677983e-08,7.940482520257308e-07,0.2656826568265683,0.4500450369302828,0.18191057,0.35406044
Gabra4,-5.521438,-0.7982972,3.362359839382229e-08,7.579413496996686e-07,0.5535055350553506,0.6121779859484777,0.46081978,0.70210344
Tjp1,-5.527708,-0.30088055,3.24441520968235e-08,7.338168071057639e-07,0.9077490774907749,0.7955323365159431,1.1794015,1.3283331
Car12,-5.5384746,-3.1370113,3.051178711170496e-08,6.912746371766546e-07,0.03690036900369004,0.23055305350387317,0.019476807,0.1595792
Tspan7,-5.544514,-0.67747986,2.947717792729437e-08,6.700945608345175e-07,0.7490774907749077,0.7467843631778058,0.7960794,1.0804917
Iqcj,-5.5510287,-1.3556999,2.83993115530699e-08,6.466860181618544e-07,0.1992619926199262,0.38039992794091154,0.15703014,0.361266
Ano4,-5.5563593,-0.86731017,2.7545956531616873e-08,6.28319059426609e-07,0.5461254612546126,0.6418303008466942,0.64116704,0.9705709
R3hdm2,-5.5602827,-0.6086555,2.6933818162611456e-08,6.148782447148428e-07,0.6826568265682657,0.6908665105386417,0.6285187,0.8475751
Eml1,-5.563776,-1.059637,2.6399904552607998e-08,6.037152641094272e-07,0.3062730627306273,0.4845973698432715,0.22756518,0.42699704
Syt17,-5.5780582,-1.221921,2.4321841102265348e-08,5.604870243721011e-07,0.28044280442804426,0.43905602594127185,0.18994775,0.39739484
Mal2,-5.5826907,-1.2234334,2.3682582479039057e-08,5.471633630367837e-07,0.18081180811808117,0.3839308232750856,0.13232681,0.28545046
Iqsec2,-5.595215,-0.78730917,2.2034858673437336e-08,5.108512964238665e-07,0.5276752767527675,0.5965051342100522,0.40247473,0.61799127
Rtn1,-5.6058607,-0.3534817,2.0722263242343316e-08,4.812508326030811e-07,0.974169741697417,0.9041253828139074,1.6529071,1.8554071
Efcab6,-5.606038,-2.6691177,2.0701058117838635e-08,4.811742488116991e-07,0.055350553505535055,0.25015312556296165,0.026160115,0.1557927
Tbl1xr1,-5.6064076,-0.7379564,2.0656910912392354e-08,4.805638062476039e-07,0.5571955719557196,0.651702395964691,0.4851125,0.71359277
Nf2,-5.6140695,-1.2998465,1.9762290929789686e-08,4.613490506372275e-07,0.2066420664206642,0.39672131147540984,0.123855546,0.28112814
Plekha6,-5.626605,-1.0567505,1.8379087568062404e-08,4.320613149202422e-07,0.3025830258302583,0.47076202486038554,0.19871892,0.37659898
