names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sncg (for_DEGs),mean_expr_Rest (for_DEGs)
Mipol1,3.345823,0.5284444,0.0008203871373850775,0.008813995354473024,0.4354243542435424,0.34779319041614126,0.3418627,0.24886382
Pxk,3.3380482,0.41614506,0.0008436911069096832,0.009046280942802548,0.4944649446494465,0.4144478472347325,0.38445914,0.3011001
Ermard,3.3377955,0.90325826,0.0008444588885285739,0.009050901609398795,0.2988929889298893,0.19881102504053325,0.20360808,0.113988996
Appl1,3.3369806,0.27648437,0.000846938539280691,0.009073859071161152,0.6826568265682657,0.5786705098180508,0.61752474,0.5337636
Dag1,3.3364186,0.28984392,0.0008486529731200648,0.009088603183633377,0.6051660516605166,0.5021437578814628,0.4840226,0.4116269
9530077C05Rik,3.3362224,0.9256268,0.0008492520562886238,0.00909139551891447,0.2915129151291513,0.19041614123581338,0.18456833,0.101392865
Lonp2,3.333657,0.27256018,0.0008571224059076327,0.009164695203636327,0.6752767527675276,0.5619167717528373,0.5940801,0.5138334
Vdac3,3.3325067,0.41887996,0.0008606744154759387,0.00919901413836057,0.3948339483394834,0.29897315798955143,0.27130365,0.2095587
Sugp2,3.3313181,0.41589904,0.0008643572090240411,0.009232534076428624,0.5018450184501845,0.42104125382813906,0.37236634,0.2913038
Nol4l,3.331273,0.35084483,0.0008644977944285233,0.009232534076428624,0.5571955719557196,0.4692127544586561,0.45692024,0.3744331
Phf6,3.3299716,0.4431703,0.000868548703591251,0.00927211111064637,0.5055350553505535,0.42212214015492705,0.3928031,0.3029716
Lin52,3.3297904,0.36271182,0.0008691137010021191,0.009274457961051207,0.5461254612546126,0.46622230228787603,0.45249626,0.36812672
Pdpr,3.3257992,0.5130414,0.0008816540522586809,0.009400811263567762,0.44280442804428044,0.34941451990632316,0.30224627,0.22097233
Nagk,3.3208838,0.65001166,0.0008973288428369456,0.00955656995918697,0.3247232472324723,0.22460817870653937,0.19789603,0.13055342
Atxn2l,3.319326,0.64787513,0.0009023507968923849,0.009606246399563543,0.36531365313653136,0.27425689065033326,0.24774663,0.1650279
Wdfy3,3.3181715,0.33575636,0.0009060884499476232,0.00963839930724174,0.9188191881918819,0.7489461358313817,1.1717718,1.0171038
Zfp157,3.3176396,0.5119093,0.00090781552632027,0.00965294942312056,0.44280442804428044,0.3615564763105747,0.31838375,0.23342475
2210408F21Rik,3.3169568,0.362418,0.0009100370253390991,0.009672743224233225,0.7896678966789668,0.6015492704017295,0.8402817,0.70530164
Dynll2,3.3168058,0.35558695,0.0009105286435622448,0.00967414181594208,0.4095940959409594,0.31806881642947216,0.31978694,0.25813687
Trim35,3.316651,0.3398423,0.0009110328076606177,0.009675672546182134,0.5682656826568265,0.4755539542424788,0.45058852,0.3714041
Mtmr1,3.3160136,0.36243752,0.0009131136796218188,0.009690374001622062,0.5867158671586716,0.4869392902179787,0.47528905,0.3875089
Rnf217,3.3160062,0.29716307,0.000913138331674993,0.009690374001622062,0.6162361623616236,0.4839128085029724,0.4983249,0.42246443
Ptpn11,3.3153722,0.43649504,0.0009152113073848554,0.009708538424568126,0.4797047970479705,0.40688164294721674,0.37922025,0.29323143
Klhl22,3.3130863,0.40139407,0.0009227251176299376,0.00978438196950135,0.5129151291512916,0.42309493784903623,0.37703013,0.29767552
Fam174a,3.3091931,0.5404178,0.0009356526019310465,0.009909730159198746,0.36900369003690037,0.2774995496306972,0.25936577,0.18531288
Dnmt3a,3.3086348,0.2749209,0.0009375202407025285,0.009925598450621331,0.8191881918819188,0.6750135110790848,0.881271,0.77410066
Ift20,3.3076653,0.5985117,0.0009407715781545962,0.009956097796382039,0.3025830258302583,0.1965771932985048,0.18029556,0.12264492
Tgoln1,3.3068466,0.4994006,0.0009435250011644967,0.009981305819405524,0.3505535055350554,0.2514141596108809,0.23886758,0.17467923
Srsf1,3.302135,0.3151186,0.0009595187221789054,0.010138524602810534,0.5645756457564576,0.4758061610520627,0.4429022,0.3701036
C2cd5,3.2994416,0.36142465,0.0009687740822001949,0.01023229543581731,0.8634686346863468,0.686578994775716,1.0190612,0.8663505
Nat8l,3.2986758,0.71161705,0.0009714205631155331,0.010256216318630404,0.3062730627306273,0.20659340659340658,0.19790153,0.1254275
Trmt11,3.2976346,0.5088273,0.0009750294744063545,0.010290275717713569,0.4280442804428044,0.3462078904701856,0.30145952,0.22095293
Gpr137c,3.2948203,0.3159351,0.000984846220014231,0.010385721323305489,0.6642066420664207,0.5510718789407314,0.668925,0.5680828
Aars,3.2909234,0.6233878,0.0009985907993020607,0.010518280978928408,0.3284132841328413,0.22857142857142856,0.2072249,0.13930222
Grm4,3.2883356,1.2742324,0.0010078162647676932,0.010611294292440406,0.22878228782287824,0.12271662763466042,0.150122,0.06482117
Parg,3.2849896,0.29975504,0.0010198617837512208,0.010725513162189941,0.6826568265682657,0.5603314718068817,0.587414,0.5003932
Gm56620,3.282711,2.4771545,0.0010281402579255053,0.010804695899237498,0.15129151291512916,0.03819131687984147,0.09078724,0.016924292
Dgkd,3.2797534,0.27010927,0.0010389785862188875,0.0109052166451959,0.6900369003690037,0.577481534858584,0.6363093,0.5525165
Cnot10,3.2796175,0.32039136,0.0010394787943319704,0.010906206639476784,0.5904059040590406,0.48456134029904524,0.44986463,0.3749816
Smchd1,3.2758489,0.2563633,0.0010534487821305194,0.011035543382396512,0.6826568265682657,0.5702395964691047,0.59562016,0.5197511
Mrap2,3.2746418,2.1321797,0.0010579602559961804,0.011078484831885178,0.16605166051660517,0.055017114033507473,0.11840281,0.028269822
Lrfn2,3.2738647,0.30501398,0.001060873967604474,0.011104668293545858,0.6900369003690037,0.5537020356692488,0.64115196,0.54662514
Glce,3.2735026,0.41977957,0.0010622343482159927,0.011114578246325437,0.46863468634686345,0.37265357593226445,0.34463075,0.26818532
Khdc4,3.272948,0.37761497,0.0010643205589261503,0.011132072175299983,0.5461254612546126,0.4674112772473428,0.43921655,0.35381308
Ap3s2,3.2722917,0.62393755,0.0010667948496514634,0.011144936862416339,0.3763837638376384,0.29425328769591064,0.26060897,0.17662999
Bach1,3.272118,1.030037,0.001067449861237856,0.011147445694310608,0.22878228782287824,0.12120338677715727,0.14958492,0.07604744
Jag2,3.2714806,1.090574,0.001069859512467407,0.01116826926961897,0.2730627306273063,0.17582417582417584,0.17781588,0.087444566
Cd46,3.2709713,0.37434998,0.0010717879959256512,0.011184055708940679,0.5830258302583026,0.4940731399747793,0.5015322,0.40706897
Wasf3,3.269964,0.3737869,0.0010756115800288407,0.01121959749820456,0.5350553505535055,0.444100162132949,0.41783455,0.33667523
Snx16,3.2676818,0.64731634,0.0010843222396176647,0.01130606852096494,0.3726937269372694,0.2859664925238696,0.25468314,0.16990218
Epdr1,3.2654183,0.6075935,0.001093025308367908,0.011383562029397554,0.3874538745387454,0.30441361916771753,0.28633815,0.19687183
Pdcd4,3.2649128,0.26602924,0.0010949777981205712,0.011397491677317911,0.6826568265682657,0.5828499369482976,0.6421657,0.55900913
Bcl9,3.2648525,0.35563314,0.0010952111466630012,0.011397491677317911,0.5719557195571956,0.46485317960727796,0.46320212,0.3787381
Hnmt,3.2597861,0.94572693,0.0011149625877952941,0.011580612575979728,0.26199261992619927,0.1587101423166997,0.16654137,0.08991346
Zbtb37,3.2583299,0.45576903,0.0011207001076663035,0.011625789708012528,0.3985239852398524,0.30448567825617007,0.257599,0.19411051
Zmynd8,3.2573793,0.33258408,0.0011244605608385404,0.011656734286161874,0.8376383763837638,0.6851378130066654,0.9765963,0.8392288
Klc1,3.2569983,0.26395422,0.001125970998646549,0.011667890757282211,0.7527675276752768,0.6465141415961088,0.77455795,0.68009907
Cyld,3.2561834,0.30052447,0.0011292075391725318,0.01169691849559211,0.6273062730627307,0.534858584038912,0.56177074,0.47749645
Dipk1b,3.2551045,0.6597552,0.00113350619229544,0.011727882705806112,0.3247232472324723,0.23152585119798236,0.21283345,0.1398757
Gm28175,3.2538786,0.7052559,0.001138409385216027,0.011774080131160372,0.34317343173431736,0.24305530535038733,0.2930611,0.18967406
Zfp799,3.2527921,0.3924531,0.0011427707458415886,0.011814640223456517,0.5018450184501845,0.4130066654656819,0.35980695,0.28511393
Fam149b,3.2514038,0.38568184,0.001148366071626635,0.011863358840679617,0.5018450184501845,0.4183390380111692,0.37052935,0.29512244
Snx10,3.2487104,0.27084938,0.0011592945133688136,0.01196705477303881,0.6309963099630996,0.5280490001801478,0.543148,0.46871012
Capn2,3.2461262,0.69096535,0.001169869348154073,0.012066944101689039,0.31365313653136534,0.2122500450369303,0.19822422,0.12733999
Fam169a,3.245153,0.44342896,0.0011738753356557107,0.01210361867577473,0.4833948339483395,0.39564042514862185,0.35499611,0.27262118
Rdx,3.243874,0.28926918,0.001179158287814672,0.012148766561955612,0.5129151291512916,0.4208250765627815,0.41454828,0.3509093
Tmx2,3.2436063,0.38871574,0.0011802675255196129,0.01215553407846378,0.42066420664206644,0.3254909025400829,0.28417715,0.22397529
Rnf187,3.2418447,0.44402614,0.0011875875579488483,0.012226236659802894,0.3763837638376384,0.281823094937849,0.26500398,0.20134814
Senp7,3.240045,0.29845452,0.0011951076197612251,0.012289529943736745,0.7970479704797048,0.6710142316699694,0.8667293,0.7520704
Caap1,3.2391663,0.38681695,0.0011987969123163475,0.012322751734483649,0.5276752767527675,0.4408214736083588,0.40773636,0.3257125
Tnpo3,3.237842,0.27024078,0.0012043744690722986,0.012375350663087061,0.6900369003690037,0.5751756440281031,0.6078949,0.5268936
Morc4,3.237182,1.2101955,0.0012071642487074229,0.012399274985767757,0.22509225092250923,0.11878940731399748,0.13323061,0.059773244
Kdm5a,3.2369857,0.2541725,0.0012079943614938548,0.01240306018087118,0.6900369003690037,0.5791749234372185,0.604036,0.5279771
Zfp804b,3.2341678,0.73235035,0.0012199775926069456,0.01251175492875902,0.5276752767527675,0.4657539182129346,0.9862288,0.6990749
Slc4a1ap,3.2340508,0.54310685,0.0012204772533943376,0.012512103700383767,0.39114391143911437,0.30707980544046115,0.26616362,0.19002809
Rngtt,3.2323685,0.28235912,0.0012276868744829572,0.012581215224011082,0.7749077490774908,0.6412177985948477,0.7773856,0.67639565
Uqcrc2,3.2314403,0.33933675,0.0012316802924351763,0.01261251884822149,0.4981549815498155,0.4277787785984507,0.39237452,0.32192624
Usp40,3.2307954,0.37250465,0.0012344632690102807,0.01262658090533165,0.5682656826568265,0.48985768330030627,0.47846758,0.38795954
Mta3,3.2297919,0.271574,0.001238803888239541,0.012661339093570357,0.6199261992619927,0.5087731940190957,0.49405995,0.424825
Hook2,3.2295277,0.8408321,0.0012399484966964251,0.012665910304599418,0.30996309963099633,0.21880742208611062,0.2016746,0.11756674
Spag9,3.2294712,0.3016224,0.0012401938969631957,0.012665910304599418,0.9261992619926199,0.7809764006485318,1.2407242,1.0967345
Nbdy,3.228777,0.73354685,0.0012432077918283898,0.012691866780558067,0.3025830258302583,0.20562060889929742,0.19879347,0.12422527
Gm47664,3.225065,1.8736289,0.0012594406936295682,0.012845488045036936,0.16236162361623616,0.05152224824355972,0.09435763,0.026644656
Trappc6b,3.2250085,0.4411072,0.0012596896538396847,0.012845488045036936,0.4059040590405904,0.3172041073680418,0.28552148,0.21785241
Atp6v0e2,3.224171,0.2945982,0.0012633795814652631,0.012878228131248719,0.42066420664206644,0.3209511799675734,0.2956721,0.24724002
Asxl1,3.2238464,0.28393155,0.0012648116926056848,0.012887937118056409,0.6678966789667896,0.5809043415600793,0.63032305,0.54309374
Dhx40,3.2226846,0.48806614,0.001269952953372223,0.012935419202847472,0.4095940959409594,0.3184651414159611,0.2861172,0.21202084
Ptdss1,3.221206,0.5052601,0.0012765242794227501,0.012997426065967902,0.42066420664206644,0.3390380111691587,0.2912932,0.21369348
Gabarap,3.2206929,0.37369588,0.001278811451648167,0.013015781706737214,0.2952029520295203,0.1845433255269321,0.19216138,0.15144901
Ints3,3.220572,0.45411754,0.0012793501592953255,0.013016334259850586,0.4354243542435424,0.3479373085930463,0.29776412,0.22568537
Cdk12,3.2182105,0.29255095,0.001289930850953382,0.013114052956911607,0.8118081180811808,0.6805620608899298,0.89660174,0.7815675
Pnpla8,3.217192,0.26102746,0.0012945192907959627,0.013155723654949892,0.6457564575645757,0.5445865609800036,0.5537366,0.48076454
Zfp318,3.2147512,0.30947447,0.0013055759212663538,0.013263071835322089,0.5608856088560885,0.4635561160151324,0.42113528,0.35247502
Atp6v1g2,3.2143514,0.35684407,0.0013073956500861015,0.01327169728040374,0.42066420664206644,0.33147180688164296,0.3102725,0.25004134
Chpt1,3.2118013,0.3116533,0.001319055885039177,0.013379777890148237,0.6309963099630996,0.5245901639344263,0.5551029,0.4687155
Wdr44,3.2113185,0.36502314,0.0013212745165542903,0.013397225003703312,0.5350553505535055,0.44074941451990635,0.42955607,0.3482787
Tuba1b,3.2100244,0.27074322,0.0013272367435281669,0.013447530655581389,0.3173431734317343,0.20659340659340658,0.21064787,0.17760782
Scfd2,3.2093153,0.29108202,0.0013305151921800932,0.013475666495996647,0.6715867158671587,0.5712123941632138,0.6246478,0.53595024
Rtl8a,3.2092059,0.98426896,0.001331021574999716,0.013475715795117697,0.2029520295202952,0.09252386957304991,0.13727419,0.07174184
Zfp354c,3.208538,0.53280526,0.001334116113053329,0.013501958552822203,0.4059040590405904,0.3261034047919294,0.2825139,0.20347334
Pdcd11,3.207829,0.6492914,0.001337410235622226,0.01353020068944624,0.3210332103321033,0.22716627634660422,0.20507507,0.13551591
Rnf152,3.2065992,1.3225305,0.0013431401783225074,0.013583054795455693,0.2029520295202952,0.09479373085930463,0.14288789,0.059602387
Pck2,3.2035396,1.050056,0.0013574931232922165,0.013723039963454423,0.26199261992619927,0.16627634660421545,0.16857742,0.08496504
Mccc1,3.2029588,0.538966,0.0013602345222401815,0.013745581651972049,0.44280442804428044,0.3591064673031886,0.32294637,0.23298298
Sqstm1,3.20211,0.33267692,0.0013642489947124131,0.013780966348843059,0.44649446494464945,0.36018735362997656,0.3216107,0.26330665
Mrps9,3.1993864,0.3506638,0.001377204905677163,0.01390138836046032,0.5682656826568265,0.4840569266798775,0.46192485,0.3787368
Atl2,3.1953726,0.31756064,0.0013965047655141241,0.014080754780984955,0.4944649446494465,0.4016213294901819,0.3463762,0.28679505
Dcun1d5,3.1953197,0.34750795,0.0013967603652812952,0.014080754780984955,0.5055350553505535,0.4275265717888669,0.38041508,0.31027946
Gpr149,3.1948822,2.701224,0.0013988798520163169,0.014093701396204888,0.14391143911439114,0.03332732840929562,0.1251792,0.02029708
Map1lc3a,3.1909664,0.35368544,0.0014179780301051574,0.014270063546414073,0.30996309963099633,0.20169338857863447,0.20932384,0.16739379
Map3k2,3.188435,0.30670157,0.0014304513857479083,0.01438481614335565,0.6974169741697417,0.6028103044496487,0.6760075,0.57718104
Nemf,3.18802,0.26396057,0.0014325058218195572,0.014398082107701682,0.6051660516605166,0.5173121960007205,0.49828228,0.43041763
Peli2,3.1879523,0.31129003,0.0014328422611088313,0.014398082107701682,0.36900369003690037,0.25537740947577015,0.25090298,0.20688184
Slf1,3.1859076,0.29533496,0.0014430070033550249,0.01448995325438484,0.6678966789667896,0.5355791749234372,0.5754656,0.4909962
Supt20,3.1818597,0.33054212,0.00146332650071449,0.014671486221715801,0.5424354243542435,0.45382813907404074,0.41400275,0.34206206
Inpp5b,3.1807544,0.50694823,0.0014689207215984438,0.014722081234371572,0.4575645756457565,0.3800756620428752,0.33887538,0.24986672
Bicd2,3.1796038,0.6069348,0.0014747649874947404,0.014775143629374972,0.36900369003690037,0.28164294721671773,0.25349382,0.17348194
Tbc1d23,3.1768463,0.30327615,0.0014888593872130257,0.014910790806714126,0.5682656826568265,0.4787245541343902,0.44917768,0.3781089
Papolg,3.174896,0.5370301,0.0014989024707757672,0.015005778461156805,0.3985239852398524,0.31648351648351647,0.2736035,0.196293
Gm19938,3.1739528,0.49476042,0.0015037812482090892,0.015049013832170662,0.43911439114391143,0.35510718789407314,0.3084455,0.2282606
Slc30a7,3.1724362,0.41787302,0.0015116570068731709,0.015122197980149703,0.45018450184501846,0.3636461898756981,0.31733263,0.24650417
Atxn7l1,3.17201,0.2789102,0.0015138776711844542,0.015133144726460672,0.7601476014760148,0.6167897676094397,0.7329171,0.6371547
Cend1,3.1704898,0.6001155,0.0015218218776588317,0.015206899908030052,0.28044280442804426,0.17813006665465683,0.19276159,0.13124605
Rtn3,3.1666343,0.3061936,0.0015421407072850491,0.015404208477601959,0.974169741697417,0.8640245000900738,1.7918885,1.6182942
Inafm1,3.1655743,1.2558093,0.001547771020917832,0.01545470357936163,0.2066420664206642,0.10232390560259413,0.12904152,0.056076523
Neto2,3.1645896,0.30738065,0.0015530175517967247,0.015495574309980688,0.5535055350553506,0.44622590524229866,0.5259391,0.444204
Pitpnb,3.1637862,0.52872115,0.0015573113344215534,0.01553264868444957,0.4059040590405904,0.3253828139074041,0.2801214,0.20220195
Klhl15,3.1632469,0.42688575,0.0015602001451058022,0.015555687532093843,0.4797047970479705,0.40882723833543505,0.3794761,0.29513478
Gm49797,3.1608438,0.2837173,0.0015731285285394202,0.01564974585777646,0.6642066420664207,0.5706359214555936,0.6064213,0.5217586
Tmem41b,3.1576598,0.6999516,0.0015904100665783119,0.015798269311999718,0.34317343173431736,0.25815168438119257,0.23939726,0.15401416
Ralbp1,3.1559207,0.4128975,0.0015999230265781141,0.01588689272880781,0.44649446494464945,0.3735543145379211,0.33589008,0.26223612
Timp4,3.1529217,0.977954,0.0016164513785247127,0.016033240509767087,0.24723247232472326,0.14505494505494507,0.15141277,0.07973224
Cep126,3.151741,0.46911392,0.0016230017758493474,0.016074477595677098,0.45387453874538747,0.36879841470005403,0.3387147,0.25559786
Zfp346,3.1499114,0.4582431,0.0016332000228657649,0.016157615837409094,0.4575645756457565,0.3806881642947217,0.33370692,0.25335112
Id2,3.1467085,0.6983949,0.0016511942970311297,0.016329624866112055,0.25092250922509224,0.14527112232030265,0.17360981,0.11050058
Ahsa2,3.1456711,0.82228696,0.0016570618316319367,0.016381090163841535,0.2730627306273063,0.17913889389299226,0.16725947,0.09800085
C920021L13Rik,3.145143,0.94307405,0.001660056303916788,0.01639915914935445,0.26199261992619927,0.16544766708701136,0.16077456,0.0868381
Raph1,3.139858,0.2952367,0.001690297819745732,0.016653654864230125,0.7416974169741697,0.5986308773194019,0.7611558,0.65733504
Slc4a3,3.138911,0.55434734,0.0016957690540451232,0.016685553808427407,0.3948339483394834,0.3177445505314358,0.28792045,0.20473915
Gpatch2,3.1347954,0.3112193,0.0017197401948693598,0.01688940754244872,0.5904059040590406,0.5046658259773014,0.50005305,0.4206255
Gm49179,3.1303816,1.1135745,0.001745793098228443,0.01712649162080988,0.2656826568265683,0.17153666006125023,0.18419571,0.089356065
Gm21814,3.1296763,1.4721254,0.0017499905878410466,0.01716140404937552,0.2029520295202952,0.10048639884705458,0.13176602,0.049519755
Mark1,3.126198,0.2924785,0.0017708222212986782,0.017353024466190914,0.6346863468634686,0.5227526571788866,0.526446,0.44836885
Znhit6,3.1254096,0.82832104,0.0017755759439003229,0.01739326489704764,0.3062730627306273,0.21805080165735904,0.200026,0.117523804
Zfp654,3.1237197,0.30677694,0.0017858052898108245,0.01748709480219273,0.6162361623616236,0.515330571068276,0.50690687,0.4276802
Cacna1c,3.1230633,0.5626992,0.0017897928793277065,0.017513377519131637,0.977859778597786,0.7809764006485318,1.9629955,1.6378065
Lrrc8b,3.1227992,0.33800963,0.00179139938930054,0.017522716268840742,0.5571955719557196,0.4778958746171861,0.46518996,0.38431054
Scn2a,3.1214335,0.44855264,0.0017997285115610576,0.017597782061734214,0.966789667896679,0.7945955683660602,1.7353444,1.4867545
Sik2,3.120117,0.26213914,0.0018077922064079523,0.017657352448630197,0.6937269372693727,0.58832642767069,0.6775788,0.5922698
Usp10,3.1139755,0.5392559,0.0018458479116778303,0.01798329709455522,0.39114391143911437,0.310718789407314,0.26707053,0.19116375
Egln3,3.1116593,3.5526378,0.0018603907583095126,0.018111847708614712,0.12546125461254612,0.01686182669789227,0.10257827,0.0091638565
Ewsr1,3.111248,0.26974127,0.0018629834442681294,0.018130519792642026,0.7527675276752768,0.6257611241217799,0.71366966,0.6226535
Kcnh2,3.1084828,2.3411496,0.0018805050580129755,0.018281176160929325,0.14391143911439114,0.03624572149162313,0.08259491,0.01684969
Trafd1,3.1060762,0.46250144,0.0018958788738557785,0.01841730489533795,0.3985239852398524,0.30837686903260675,0.25378165,0.1903355
Thada,3.1051369,0.2609662,0.0019019102541549622,0.018460351830963607,0.7047970479704797,0.5806161052062692,0.62413234,0.54419726
Gm57184,3.105065,0.9215125,0.001902371202826134,0.018460351830963607,0.26199261992619927,0.16523148982165375,0.16279373,0.089236625
Nup188,3.1049445,0.5319994,0.0019031477693538352,0.018461220419688645,0.3763837638376384,0.2889569446946496,0.24060562,0.17237826
Dscam,3.1043108,0.36956507,0.0019072295221834567,0.018494138311464986,0.8966789667896679,0.7538461538461538,1.7337903,1.5279092
Dcaf7,3.1033185,0.38067,0.001913635556146842,0.018549562551827433,0.46494464944649444,0.39041614123581336,0.34075803,0.2714393
Cnot7,3.1020434,0.27124688,0.0019218974207589686,0.01862292956934493,0.5571955719557196,0.4698612862547289,0.41680527,0.35660815
Cbfa2t2,3.1016889,0.27246195,0.0019242009133691278,0.01863852867419916,0.7047970479704797,0.6024139794631598,0.6856376,0.5963702
Gm35657,3.101372,5.0137525,0.001926261498277257,0.01865176448962519,0.11439114391143912,0.005368402089713565,0.06878913,0.0022017837
Idh2,3.1009722,0.9395172,0.0019288646519197233,0.018670242506153806,0.22509225092250923,0.12196000720590884,0.12900402,0.06933488
Tsen2,3.099531,0.6912516,0.0019382726477291748,0.018754550250083876,0.34686346863468637,0.26287155467483336,0.23737524,0.1535152
Gas2,3.098139,0.42671707,0.0019474004645000658,0.01883608728621914,0.43911439114391143,0.3519005584579355,0.31401905,0.24251975
Rcor3,3.0979578,0.35187376,0.0019485907191602945,0.01884081778475607,0.5387453874538746,0.45786344802738244,0.4230006,0.34541446
Sanbr,3.096811,0.29674578,0.001956144522093715,0.018900252897755525,0.6457564575645757,0.5550711583498469,0.60038376,0.51273054
Galns,3.095042,0.9392085,0.0019678509943098447,0.01899969680815865,0.2730627306273063,0.18043595748513783,0.17663392,0.09599587
Trnau1ap,3.0945551,0.81130916,0.0019710821564618564,0.019024058025908792,0.2767527675276753,0.1821293460637723,0.17041454,0.10064011
Iars,3.092903,0.3657979,0.001982089454405024,0.01911656268480366,0.42435424354243545,0.3387137452711223,0.2797487,0.2235464
Adgrl3,3.0902207,0.53880274,0.0020000776567567257,0.019283131193775824,0.996309963099631,0.8812466222302288,2.7322693,2.3878288
Numa1,3.086437,0.28053752,0.0020257082482301268,0.01951623543561976,0.5350553505535055,0.4496487119437939,0.40110996,0.3409443
Azin2,3.0862634,0.76985717,0.0020268909255906392,0.019520630527104114,0.3173431734317343,0.23134570347685102,0.2065306,0.12622793
Ssh1,3.0857542,0.6917365,0.0020303654857845737,0.019547087281630775,0.3247232472324723,0.23747072599531616,0.21015133,0.13521944
C78859,3.085377,0.522478,0.002032942756737075,0.01956488963951476,0.46863468634686345,0.39827058187713926,0.3705519,0.27174872
Lclat1,3.0850224,0.30410832,0.0020353681281417946,0.019581217903032588,0.5904059040590406,0.4842731039452351,0.45758379,0.38524094
Zfp398,3.0841322,0.32359257,0.0020414690635320136,0.01961883896176867,0.5424354243542435,0.46110610700774635,0.4159559,0.34513456
Scn2b,3.084019,0.5532217,0.002042245807028298,0.01961928667674307,0.35424354243542433,0.268384074941452,0.24864377,0.17594889
Trim26,3.0832267,0.8404714,0.0020476906084323544,0.01966456277647511,0.2767527675276753,0.18187713925418844,0.1850353,0.107520126
Nfx1,3.0826836,0.27749687,0.002051431880535237,0.019686419510707792,0.6383763837638377,0.5421725815168438,0.5366869,0.46123973
Tmem170b,3.0823252,0.39086044,0.002053903513172325,0.01969606973552476,0.43911439114391143,0.3603675013511079,0.30709147,0.24228303
Nars,3.0815895,0.25806817,0.002058985425857313,0.019737758969955763,0.4059040590405904,0.3150063051702396,0.27488196,0.23472075
Lipa,3.0813367,0.7944777,0.0020607341798429034,0.019747477679165053,0.25461254612546125,0.15633219239776616,0.1549513,0.09224243
Gk5,3.0803673,0.7032644,0.002067454731767334,0.019797757891157616,0.30996309963099633,0.21689785624211855,0.19131991,0.12177332
L1cam,3.0766704,0.5125705,0.002093266663775083,0.0200092761492837,0.41697416974169743,0.3403711043055305,0.3013615,0.22036463
Gm12905,3.0760403,0.6684515,0.0020976945900093606,0.020037345763793644,0.33579335793357934,0.25029724373986667,0.21408702,0.13994022
Pdss2,3.075282,0.26828098,0.0021030354016528113,0.02008122290064358,0.7195571955719557,0.6192397766168258,0.7302005,0.6381612
Zscan26,3.0748181,0.50065064,0.0021063098073645925,0.020085705345205172,0.4317343173431734,0.3537020356692488,0.30662748,0.22603545
Sestd1,3.0747502,0.33100766,0.002106789380680647,0.020085705345205172,0.6605166051660517,0.5486939290217979,0.608081,0.51001817
Mbip,3.074739,0.5000246,0.0021068693193018106,0.020085705345205172,0.47232472324723246,0.3992794091154747,0.36605996,0.27198353
Mcts1,3.0737014,0.33791494,0.002114208851869831,0.02014496164884481,0.45387453874538747,0.37056386236714106,0.3208927,0.2618642
Dus2,3.067262,0.62912005,0.0021602942784126056,0.02056220590185856,0.3284132841328413,0.23981264637002342,0.20327315,0.13605197
Atg16l1,3.065968,0.34321538,0.002169664958643883,0.020644085495312017,0.5239852398523985,0.44438839848675915,0.39050433,0.3196044
Caskin1,3.0654135,0.47251162,0.0021736923594309478,0.020675084494835242,0.4280442804428044,0.34818951540263016,0.30091223,0.22556823
Mapk1ip1l,3.0647683,0.33827397,0.002178385917118656,0.020712395468145184,0.4870848708487085,0.4032066294361376,0.34279978,0.28022233
Ube2q2,3.064561,0.3701921,0.0021798975143481917,0.020719436225870504,0.5276752767527675,0.4595568366060169,0.4429526,0.35849366
9530036O11Rik,3.0639951,1.1370825,0.002184024940503654,0.020751326078972128,0.21033210332103322,0.10783642586921276,0.123045735,0.057829015
N4bp2l2,3.0586307,0.2680156,0.0022235102917279566,0.021096653085709814,0.8118081180811808,0.6839128085029724,0.88103724,0.7764654
Izumo4,3.0563107,0.91911316,0.0022407890687145236,0.02125308940217411,0.2730627306273063,0.1812646370023419,0.17619427,0.09702729
Rbpj,3.0547755,0.35280612,0.00225229152792601,0.02134711582200067,0.5018450184501845,0.40987209511799677,0.39075062,0.31799775
Larp1,3.0541794,0.29253852,0.0022567714145434875,0.02138203381832987,0.5756457564575646,0.49591064673031887,0.47028372,0.39893946
4930447C04Rik,3.0535116,0.7633104,0.0022617997163785026,0.021422121388470345,0.30996309963099633,0.21488020176544767,0.24907963,0.15412419
Parp11,3.0498939,0.696494,0.0022892223654493987,0.02165132170349361,0.30996309963099633,0.22158169699153304,0.19450559,0.12441991
Rbm5,3.0480266,0.25788003,0.0023034957740437705,0.021770992419471023,0.8560885608856088,0.6917312196000721,0.8992834,0.797155
Camsap1,3.0476909,0.28150186,0.0023060707331430713,0.021787665471010662,0.5498154981549815,0.478832642767069,0.43880945,0.37377483
Coq5,3.0472796,0.91592306,0.0023092279262864838,0.021809825792378845,0.28044280442804426,0.19610880922356333,0.19409317,0.10753682
A730060N03Rik,3.0460007,1.6516287,0.0023190724067180843,0.021895107367714307,0.1881918819188192,0.08884885606197082,0.1158759,0.038357668
Vps26c,3.0457857,0.97213006,0.0023207314430455667,0.021903074771561077,0.24723247232472326,0.15128805620608898,0.15580957,0.08245174
Rab21,3.0449069,0.40160778,0.0023275244268744005,0.021959473788664027,0.42066420664206644,0.33658800216177265,0.2820025,0.22043686
