names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CTX-MGE GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Lnx2,-3.113618,-0.9901233,0.0018480863755885827,0.009513042320319007,0.055873925501432664,0.10575731400458181,0.027884388,0.05464703
Gm34544,-3.1153352,-1.4474367,0.0018373590316089904,0.009461448290405055,0.04011461318051576,0.08934540128441056,0.021419035,0.057367336
Notch1,-3.118217,-2.4322946,0.00181948844575161,0.009374813909366397,0.02865329512893983,0.0772899688286326,0.01334937,0.070026405
Zmat2,-3.120126,-0.5765293,0.001807736513541898,0.009316049121379132,0.2800859598853868,0.3265857963721035,0.19085744,0.27276537
Gm29865,-3.123924,-1.0894587,0.001784565169863525,0.009200166176944151,0.04656160458452722,0.09621812446013445,0.022858093,0.04802877
Mcur1,-3.126322,-0.7945977,0.0017700764702561936,0.009129079412395314,0.08810888252148998,0.13828069253013858,0.043573976,0.07441521
Stk26,-3.126641,-1.196141,0.001768156917561986,0.009122576108849955,0.04154727793696275,0.09129830623051789,0.020097556,0.045465156
Egr1,-3.1285417,-0.5654041,0.0017567608893715502,0.009069003861174554,0.1303724928366762,0.18135726893754459,0.08068917,0.11720836
Gli3,-3.1293309,-2.1450906,0.0017520493719513737,0.009046419412823484,0.03151862464183381,0.08025688211214181,0.024817802,0.105393365
AI115009,-3.1315625,-1.5801176,0.0017387882155808416,0.008981399337304347,0.025071633237822348,0.07496150523904307,0.011041729,0.03265796
Napepld,-3.1350753,-0.5635275,0.0017181001224123899,0.00887965960554355,0.15329512893982808,0.20325233785255567,0.08257016,0.119744
Junb,-3.1370914,-0.9665502,0.001706329437678971,0.008825615397581126,0.0673352435530086,0.1176249671386187,0.037488986,0.07199521
Rab31,-3.1372051,-0.7366843,0.0017056678173657733,0.008823891846865292,0.27722063037249284,0.3136290231719683,0.18306424,0.2887469
Dsel,-3.139788,-0.33022967,0.0016907015889389152,0.008749836613017845,0.17191977077363896,0.22770120554324558,0.1016456,0.12620147
Limd2,-3.1418686,-0.98709905,0.0016787339519019084,0.008695204052057579,0.06446991404011461,0.1145078303977166,0.039141368,0.0761499
Foxp4,-3.1449826,-0.7404562,0.0016609670972218642,0.008609217959558543,0.07879656160458452,0.12937995267961092,0.040352605,0.066532716
Ppp2r2a,-3.1526566,-0.2986409,0.0016179200989819248,0.008399055846144575,0.6246418338108882,0.6037105193976039,0.5150373,0.60357505
Nck2,-3.1619818,-0.2923161,0.0015669933935885745,0.008150428278305265,0.45702005730659023,0.48090284297893116,0.32732052,0.38813108
Csrp1,-3.1633718,-1.5064675,0.0015595307027989262,0.00811632577652666,0.0651862464183381,0.11394449243249333,0.038860757,0.10668345
2900076A07Rik,-3.1692655,-0.4476394,0.0015282471108108181,0.007961225255425879,0.16905444126074498,0.22131670860404853,0.091423616,0.12271452
Plxnb2,-3.1694303,-1.1970154,0.0015273817237731338,0.007958260018961431,0.05659025787965616,0.10707176925676945,0.02825844,0.06364188
Tbc1d1,-3.174438,-0.35504478,0.0015012690903090087,0.007832835040117099,0.3674785100286533,0.40398843279378077,0.25875992,0.32043365
Kcnj2,-3.178869,-1.2591095,0.001478508616359006,0.007721579498846743,0.0329512893982808,0.08344913058174033,0.01948154,0.046010885
Zfp521,-3.1881535,-1.2970109,0.001431844719771217,0.007493897082246319,0.09097421203438395,0.13843091598753146,0.057885174,0.13665478
Sec14l5,-3.1886916,-1.4418614,0.0014291829901677759,0.007483759872618438,0.07020057306590258,0.11893942239080632,0.047258705,0.123518
1700047M11Rik,-3.189148,-1.5620725,0.0014269278768966865,0.007473986754817537,0.0651862464183381,0.11364404551770758,0.042426042,0.12041973
Cdh24,-3.1982882,-1.3731204,0.001382460052058054,0.0072552151560156064,0.029369627507163324,0.08036954970518646,0.013907459,0.035633694
Zcchc24,-3.201353,-1.7841519,0.0013678378583139334,0.0071798795180495,0.06017191977077364,0.10872422728809103,0.03055693,0.10153375
Kcnj4,-3.2030535,-0.5625134,0.0013597868714640164,0.007139013918764775,0.09742120343839542,0.1502234573928719,0.06083854,0.08859513
ENSMUSG00000120124,-3.2151093,-1.9068848,0.001303948508117289,0.00686060239144538,0.03510028653295129,0.08540203552784767,0.02184274,0.079560496
Ehd1,-3.2171917,-0.8087348,0.0012945211994044076,0.006815004825234411,0.08739255014326648,0.13888158635971007,0.04837216,0.08325144
Vmn2r87,-3.2205381,-0.5641006,0.0012795016028622132,0.006741217268413269,0.11891117478510028,0.1705036241409096,0.05699145,0.08315217
Arntl,-3.2223709,-0.34338766,0.001271344196037379,0.00670218139052862,0.4140401146131805,0.45010703421339243,0.29019833,0.35569584
Ppp1r9b,-3.2286093,-0.5276954,0.001243937265596708,0.0065667179423543305,0.2191977077363897,0.27006422052803547,0.12929305,0.18146986
Tbc1d14,-3.2293153,-0.49252775,0.001240870325796619,0.006553102526366972,0.28581661891117477,0.3326322905321666,0.16457649,0.224492
Abcc8,-3.229441,-0.48239905,0.0012403254964759522,0.0065515128937111925,0.17693409742120345,0.22931610771021896,0.09267751,0.12721932
Aqp4,-3.2305183,-2.1197765,0.001235659344826596,0.006529432958798552,0.04011461318051576,0.09028429789311601,0.021332033,0.08957621
Folh1,-3.2306201,-1.7136385,0.0012352192878972205,0.006528391476356868,0.04727793696275072,0.09753257971232208,0.028332205,0.09007377
Cnn3,-3.247443,-1.0000452,0.0011644698435791159,0.006172677983225654,0.09097421203438395,0.1421113906936568,0.047186565,0.092249334
Ar,-3.2478657,-0.33520103,0.0011627419255970104,0.006164734716020456,0.2843839541547278,0.33496075412175613,0.20226207,0.24904597
Nt5dc1,-3.2511969,-0.47950506,0.0011492025725152088,0.006100172485871921,0.251432664756447,0.3034513839336012,0.15077938,0.2044931
Frrs1l,-3.252103,-0.26486585,0.0011455447214209977,0.006081957452002016,0.6432664756446992,0.6152026138881587,0.57587284,0.66041964
Sox10,-3.254316,-1.6944935,0.0011366576199373292,0.006035966452117794,0.06303724928366762,0.1124047019942164,0.036183484,0.11266514
Slc4a4,-3.2594512,-0.48077083,0.0011162796303455637,0.005932443367758168,0.505730659025788,0.5068163893792016,0.6107537,0.7769153
Tdrd5,-3.2608209,-0.3394801,0.001110902394534577,0.005905634895325722,0.15902578796561603,0.21617155518834266,0.091370665,0.11427262
Trp53bp2,-3.2755136,-0.8636413,0.0010546999098198834,0.005627439749177971,0.14326647564469913,0.19356292485071544,0.077806965,0.13735302
Pcdh1,-3.2756002,-0.39461994,0.0010543767853782985,0.005627439749177971,0.3022922636103152,0.35325046005933824,0.19112936,0.24441586
Gm20713,-3.2773855,-1.7385614,0.0010477319481157414,0.0055969299097157,0.03510028653295129,0.08664137905133887,0.018259797,0.05967646
Itpk1,-3.284318,-0.4845169,0.0010222951758593521,0.005471926568792987,0.2349570200573066,0.28613813046907277,0.13433015,0.18328062
Npy2r,-3.286446,-0.92818934,0.001014602093414739,0.005433996063395263,0.0651862464183381,0.11747474368122582,0.035537735,0.06657419
Alpk1,-3.2901964,-2.0704591,0.0010011744090893154,0.005366358741717515,0.025071633237822348,0.0771021895068915,0.011938408,0.049213193
B230334C09Rik,-3.2912638,-0.25382984,0.0009973828683780234,0.005348169561627917,0.5601719197707736,0.5553010102527509,0.45435485,0.5222413
Arc,-3.2933614,-1.7847418,0.0009899710976159469,0.0053105456963346955,0.022206303724928367,0.07466105832425733,0.011321149,0.038479507
Camta2,-3.2953522,-0.4215937,0.0009829843052364827,0.0052751724149599135,0.3223495702005731,0.36977504037255415,0.2007372,0.26063558
Efcab5,-3.2957814,-0.51452696,0.0009814833484133748,0.005268169710720611,0.13252148997134672,0.18601419611672362,0.0696316,0.09804802
Rskr,-3.2973902,-0.765311,0.0009758780637054161,0.00524017657309443,0.0651862464183381,0.11863897547602058,0.036708232,0.061615814
Efcc1,-3.3116674,-1.5966926,0.000927417243070454,0.004992927533821499,0.03151862464183381,0.08393735681826717,0.01274552,0.038061798
4930578M01Rik,-3.3128247,-0.4932495,0.00092358811759083,0.004973309162257636,0.1303724928366762,0.18560108160889324,0.071324326,0.098998
BB557941,-3.3149512,-1.9828842,0.0009165912372151886,0.004940583057968328,0.022206303724928367,0.07462350245990912,0.008856856,0.034560937
Serpine2,-3.3164394,-0.73042554,0.0009117232356710974,0.0049173029591494145,0.2148997134670487,0.2620272655575168,0.1521384,0.24108574
Itprid1,-3.3210945,-1.7732031,0.0008966517774656733,0.004838930158767352,0.029369627507163324,0.08179667255041875,0.012436999,0.041886933
Celsr2,-3.3234262,-0.45839524,0.0008891894283886352,0.004803482095054811,0.34169054441260743,0.3863371765501183,0.214716,0.28449377
Tpcn1,-3.3255103,-0.7179188,0.0008825687823473281,0.004769634590038758,0.1339541547277937,0.18706576031847372,0.06735755,0.10850154
B3galt5,-3.329763,-0.6763603,0.0008691994749801678,0.004701165437342413,0.17621776504297995,0.2262740826980133,0.09507342,0.14789791
Mal,-3.3386216,-1.0188973,0.0008419520158235417,0.004559300819262105,0.23710601719197708,0.2766740526533218,0.18220234,0.34002632
Glp2r,-3.3405561,-0.36838603,0.0008361078034533984,0.004528566151742152,0.24713467048710602,0.30431516881361026,0.16707812,0.21086618
Mzf1,-3.3438704,-0.537202,0.0008261831173556317,0.004476616326546849,0.10888252148997135,0.16389379201562324,0.054448463,0.078075
Gm9828,-3.3471153,-0.75959814,0.0008165727550752704,0.004427221535285011,0.07951289398280802,0.1337364329440042,0.03937232,0.06577626
Nek6,-3.349126,-0.92999923,0.0008106687132260515,0.0043960985518433915,0.08882521489971347,0.14177338791452285,0.04446722,0.0830851
Fkbp5,-3.3587484,-0.49105445,0.0007829632467152396,0.004252723355415098,0.252865329512894,0.30082247342922597,0.15199088,0.20758928
Cd9,-3.3619251,-1.6539061,0.0007740107837797407,0.004207499445713459,0.06446991404011461,0.11555939459946671,0.038286034,0.11583999
Emid1,-3.368469,-2.11425,0.0007558689295835145,0.004116375787983185,0.020773638968481375,0.0741728320877305,0.012324271,0.052298177
Vrk1,-3.3693109,-0.41292763,0.0007535642074026664,0.004104656446971345,0.2342406876790831,0.28966838171780523,0.14159633,0.18441859
Cldn11,-3.3734787,-1.0600535,0.0007422479650480635,0.004051229498444336,0.18051575931232092,0.22593607991887935,0.12373343,0.24265224
Marcks,-3.3762856,-0.51003706,0.0007347161652344948,0.00401175032713897,0.4376790830945559,0.47380478461711795,0.35336065,0.47224644
Tm7sf3,-3.3772647,-0.58139974,0.0007321054327508528,0.004000180313474452,0.17765042979942694,0.23179479475720133,0.099993624,0.14613852
Disc1,-3.3797069,-0.65516025,0.0007256319347332714,0.003968599651187258,0.15544412607449856,0.20877304991174372,0.087834455,0.13503537
Ss18,-3.380204,-0.50195,0.000724320375329832,0.003962551068872875,0.25787965616045844,0.3098358808727983,0.15978968,0.21942782
Rpl15,-3.391038,-0.500117,0.0006962846388035218,0.003817418535941773,0.35744985673352436,0.4044391031659594,0.2574383,0.34731498
Mag,-3.3962512,-1.0753936,0.0006831562411227685,0.0037485007553540515,0.17621776504297995,0.22112892928230743,0.14206406,0.27890372
Fancd2,-3.398566,-1.3805056,0.0006774011782666756,0.003719200993057943,0.03008595988538682,0.084425583054794,0.015480256,0.03981468
Paqr8,-3.3998303,-0.6947532,0.000674276896766428,0.0037043181795366835,0.23925501432664756,0.2883914823299658,0.14674117,0.22779508
Actn4,-3.4038167,-0.373393,0.0006645134647914686,0.003652920785381907,0.34885386819484243,0.39666503924587826,0.22348188,0.28095654
B4galt4,-3.4065082,-0.64804274,0.0006579958949156602,0.003620796579230758,0.13825214899713467,0.1938633717655012,0.07003563,0.10767267
C030047K22Rik,-3.407876,-0.7245041,0.0006547065146377397,0.0036041721057807957,0.07808022922636103,0.1330979832500845,0.04206507,0.06858166
Slc2a9,-3.407932,-1.426545,0.0006545721641998653,0.003604170912305406,0.03581661891117478,0.09013407443572313,0.017743366,0.046998262
Dsp,-3.411635,-1.392447,0.0006457454293284049,0.0035584863999290894,0.0494269340974212,0.10275284485672438,0.029266374,0.075076394
Sipa1l3,-3.4168956,-0.31729004,0.000633395388966406,0.003494729794974811,0.5487106017191977,0.5328426033725167,0.44430137,0.5288646
Gm2694,-3.4213607,-1.1733949,0.0006230865376263793,0.0034413844328922533,0.03868194842406877,0.09310098771923236,0.021420432,0.04767833
E130114P18Rik,-3.4231358,-1.5052286,0.0006190316125786885,0.003419691494652418,0.04512893982808023,0.09910992601494724,0.023443727,0.06516569
mt-Nd4,-3.4235091,-0.5635343,0.000618181891462595,0.0034164021850267234,0.3939828080229226,0.42783640665489914,0.34694803,0.4780604
Mbd4,-3.429296,-0.9785673,0.0006051492269506031,0.003349198708169455,0.07664756446991404,0.13088218725353964,0.034289494,0.06647991
Nkain4,-3.4323745,-1.2715446,0.0005983209506555113,0.0033120898113130587,0.04871060171919771,0.10357907387238517,0.026536386,0.06290123
0610040J01Rik,-3.434993,-0.8929811,0.0005925692901289485,0.0032816028082779977,0.13681948424068768,0.18961955909415254,0.09318599,0.16667181
Sec24d,-3.4350524,-0.40963602,0.0005924394236894564,0.003281559949399236,0.2686246418338109,0.3196379614676832,0.16561437,0.2145142
Grp,-3.4359891,-1.639238,0.000590394745137176,0.0032715831721666154,0.03724928366762178,0.09141097382356254,0.020014592,0.061070465
Mms22l,-3.4438465,-1.2266936,0.0005735014565618218,0.003182565910329647,0.058022922636103154,0.11229203440117175,0.027360927,0.062896706
Acvr1,-3.451858,-0.28062558,0.0005567404370549405,0.0030959469254276182,0.5967048710601719,0.5784354226912533,0.49844724,0.5793669
Apcdd1,-3.4536264,-1.9422692,0.0005531030065865079,0.003076356403845885,0.030802292263610316,0.0852518120704548,0.015088901,0.056784607
Abcg2,-3.4536774,-0.8565646,0.0005529986106803433,0.003076356403845885,0.12893982808022922,0.1840988470349645,0.07157817,0.12606789
Srsf9,-3.4584646,-0.46080622,0.0005432635175238951,0.0030266412431820574,0.18553008595988538,0.24223532504600592,0.102848224,0.13896723
Mtmr10,-3.460311,-0.55325145,0.0005395517461593676,0.0030072091722261373,0.2170487106017192,0.27070267022195516,0.12678218,0.18094307
Gm11767,-3.4614038,-1.6077638,0.0005373658510897867,0.0029956473897889144,0.03510028653295129,0.0896458481991963,0.013364851,0.0401882
Ajap1,-3.4797115,-0.3262743,0.0005019538163556263,0.002806971705614085,0.25716332378223494,0.315131257745897,0.16370821,0.20131403
Dnah2,-3.4965563,-0.82831216,0.0004713048511447347,0.0026438332672774575,0.06876790830945559,0.1251736958726105,0.03913752,0.06847195
Cmya5,-3.5000982,-1.0853299,0.0004650869315119522,0.0026100429928417198,0.0659025787965616,0.1216058887595298,0.031557184,0.06581368
Rab8b,-3.501337,-0.5072337,0.00046293012852876696,0.002598779719790444,0.3431232091690544,0.3855485033988057,0.2246068,0.30596298
B3galt2,-3.501432,-0.5003627,0.0004627650611465955,0.0025986410016737766,0.2843839541547278,0.33473541893566683,0.17885722,0.24454732
Gm44724,-3.5033293,-2.7321558,0.00045948107919504974,0.0025818186110353383,0.014326647564469915,0.06966612836594434,0.0055975956,0.036618646
St3gal1,-3.503638,-0.6794574,0.00045894854007187956,0.0025798259148338207,0.13681948424068768,0.19145979644721522,0.07757426,0.12149535
Elovl2,-3.506832,-0.7199794,0.00045347540203351656,0.0025507398058699166,0.07091690544412607,0.1279152739700304,0.038553324,0.06273386
Rgs14,-3.5083015,-1.3214198,0.0004509774606204006,0.002538283277517839,0.036532951289398284,0.09261276148270553,0.01900977,0.046847466
Prr7,-3.510019,-0.71356255,0.00044807466108775644,0.002523002125613583,0.1497134670487106,0.2047545724264844,0.07684287,0.1230834
Ttyh2,-3.5104449,-1.2779843,0.0004473574017884844,0.0025194913825312463,0.08237822349570201,0.13629023171968302,0.050415717,0.11813185
Gm56681,-3.5200722,-0.7423782,0.0004314292345446512,0.002434377054224019,0.09097421203438395,0.1473316558380591,0.04134663,0.068237856
Phf24,-3.5201027,-0.25900438,0.0004313795490857134,0.002434377054224019,0.5924068767908309,0.57133736432944,0.50312924,0.57800424
mt-Co2,-3.5205474,-0.59354764,0.00043065695415511095,0.0024315512414683402,0.3008595988538682,0.35005821158973977,0.25107536,0.35814002
Sprn,-3.5313492,-0.5916405,0.00041344570944863913,0.0023397822689311147,0.15544412607449856,0.21286663912569947,0.09087094,0.13396563
Rtn4rl2,-3.5338624,-1.6081764,0.00040953422256349755,0.0023196004553712435,0.032234957020057305,0.08791827843917828,0.012178074,0.036673047
Tex2,-3.534626,-0.38458356,0.0004083525863245038,0.002313957466892384,0.4140401146131805,0.44931836106207984,0.27599025,0.34707817
Spint2,-3.537769,-1.3924787,0.00040352294071306194,0.002290380527452466,0.05300859598853868,0.10812333345851954,0.022773229,0.058714468
Mobp,-3.5384734,-1.0072459,0.00040244804715114217,0.0022850852177758413,0.17621776504297995,0.22387050737972736,0.15928367,0.29793945
Usp53,-3.5517068,-0.41132486,0.0003827411476148256,0.0021802532619059497,0.32664756446991405,0.3821684756074661,0.21211831,0.27326506
Ttyh1,-3.5550466,-0.5629907,0.00037791219742461355,0.0021532020239184405,0.36891117478510027,0.40710556953468285,0.23815249,0.33451107
Pfkl,-3.555895,-0.47829032,0.00037669443441431415,0.0021467188658987535,0.18051575931232092,0.2390055207120592,0.10623836,0.14509313
Spef2,-3.5645075,-1.6152645,0.00036453999253460896,0.0020800997238065284,0.03868194842406877,0.09490366920794682,0.019172225,0.057612237
Gm50024,-3.5719388,-1.6955743,0.00035434814942138845,0.002025815909564406,0.025071633237822348,0.08160889322867766,0.011000882,0.03520222
Phldb1,-3.5780482,-0.9052237,0.0003461696270083839,0.0019824334777739294,0.2148997134670487,0.26337927667405264,0.1469061,0.25956535
Spsb1,-3.578099,-1.600966,0.00034610222056949354,0.0019824334777739294,0.04871060171919771,0.10478086153152814,0.026673622,0.078813255
Aspa,-3.5813386,-1.4098976,0.00034183808452691787,0.0019592980655371768,0.10816618911174786,0.15968753520862283,0.07755937,0.19416139
Kank1,-3.5826812,-1.6131979,0.00034008566978591505,0.0019505020164669238,0.07736389684813753,0.1308070755248432,0.046783354,0.13673533
Utp4,-3.5871918,-0.46700114,0.00033425840382105823,0.0019195390704577547,0.1840974212034384,0.24200998985991662,0.098727405,0.13403071
Gm31615,-3.590844,-2.07366,0.0003296090494830716,0.0018944588576706167,0.02363896848137536,0.08040710556953468,0.010925745,0.045207027
Pcsk2os2,-3.598255,-1.6319507,0.00032035963985784275,0.0018428738006808468,0.034383954154727794,0.0911105269087768,0.012804503,0.039163455
Adam11,-3.6012757,-0.43622494,0.00031665971742611646,0.0018223702307217282,0.24068767908309455,0.29808089533180604,0.14023356,0.1853946
Anln,-3.6119788,-1.6683134,0.0003038694267492966,0.0017536450809178695,0.06876790830945559,0.12404701994216397,0.035288807,0.10810559
Zfp101,-3.6162045,-0.5825661,0.0002989543305402366,0.0017271345649572474,0.15616045845272206,0.21425620610658355,0.08260278,0.12128907
C2cd2l,-3.6233337,-0.5055856,0.0002908302468016686,0.001684182916284663,0.17765042979942694,0.2363390543433357,0.10266256,0.14279567
Meis1,-3.6282365,-1.4859627,0.0002853638882571478,0.001653953338539595,0.07951289398280802,0.13456266195966501,0.045462463,0.12246649
Hap1,-3.637979,-0.44380018,0.00027478569833034455,0.0015950511372081137,0.19054441260744986,0.25000938896608704,0.11655148,0.15541233
Dusp5,-3.639228,-1.9324385,0.0002734564599253829,0.0015876782796445633,0.02650429799426934,0.0839749126826154,0.010651966,0.04006252
Slc7a4,-3.6418908,-0.7364683,0.0002706428898114721,0.0015722502027418457,0.10673352435530085,0.1652833589965073,0.05933896,0.09699643
Prox1os,-3.6564124,-2.1659858,0.0002557698082294765,0.001487883686323021,0.024355300859598854,0.08198445187215984,0.012331526,0.054188166
Ccnd1,-3.657797,-1.8365105,0.00025439226560063284,0.0014808319273589697,0.04369627507163324,0.10095016336800991,0.020407787,0.07104937
Rcc2,-3.6602495,-0.65723026,0.0002519699218460406,0.001467685194017583,0.10816618911174786,0.16787471363653433,0.058627613,0.09095803
Fam241a,-3.6666353,-1.3750974,0.00024576289852968914,0.0014346402527683569,0.04512893982808023,0.10312840350020656,0.020290624,0.051803328
Ypel1,-3.6679013,-0.63746977,0.0002445495408884371,0.0014287989049080899,0.12679083094555874,0.18672775753933976,0.06649707,0.10161686
Lct,-3.6757162,-1.9688449,0.00023718310910258148,0.0013875702463719496,0.032234957020057305,0.08990873924963383,0.014416742,0.05528686
Pou3f1,-3.678362,-1.2110626,0.0002347367789521248,0.001374156263713201,0.04369627507163324,0.10241484207759041,0.029784137,0.067649014
Zdbf2,-3.6819544,-0.40831354,0.00023145274223125215,0.0013555220540003804,0.2148997134670487,0.277049611296804,0.140378,0.18233033
Skap1,-3.6859272,-1.1048955,0.00022787144530274567,0.0013357124204373422,0.058022922636103154,0.11661095880121682,0.033495497,0.07070382
Chgb,-3.6965015,-0.5651326,0.00021859097172652518,0.001284395235139237,0.5193409742120344,0.5432080219326247,0.44016778,0.5978072
Katnal2,-3.6985245,-0.5641681,0.0002168565353820452,0.0012744827440322737,0.12106017191977077,0.1824088331392947,0.064521335,0.093983755
Rbpj,-3.6997156,-0.47466856,0.00021584113491361425,0.0012687926701222523,0.3646131805157593,0.41318961955909417,0.24217524,0.32264453
Pros1,-3.7013838,-1.4266012,0.00021442678547437907,0.001261030362376136,0.08237822349570201,0.13933225673188868,0.045077212,0.116845556
Rcor1,-3.7034187,-0.33846685,0.00021271343421666881,0.0012515020751920059,0.46131805157593125,0.49171893191121796,0.33531547,0.4079413
Acss1,-3.7082722,-0.77695173,0.00020867830716779075,0.0012299157959198372,0.17191977077363896,0.22852743455890637,0.11379887,0.18774323
Gm12371,-3.7156017,-1.1366209,0.00020272073301731393,0.001196114645624775,0.06160458452722063,0.11995343072820822,0.030769756,0.06644646
4930467D21Rik,-3.7352142,-1.1072608,0.00018755537104569555,0.001109558084543778,0.05515759312320917,0.1142824952116273,0.04323485,0.090924725
mt-Nd2,-3.739771,-0.6357482,0.00018418805798860833,0.0010913193204308504,0.4054441260744986,0.43865249558718594,0.34320304,0.49236837
Ets2,-3.7406957,-0.69806504,0.0001835115378219615,0.0010875507325267106,0.1346704871060172,0.1951402711533406,0.074299075,0.11789697
Amz1,-3.7415323,-1.1250708,0.00018290157933199084,0.0010841750356608412,0.05945558739255014,0.11893942239080632,0.031792082,0.06808514
Kcnb1,-3.7442307,-0.27760014,0.00018094733133680493,0.0010733012788123506,0.5558739255014327,0.5595448229240996,0.45006222,0.5241466
D030068K23Rik,-3.746912,-1.2537087,0.0001790248340603441,0.0010627884160160617,0.03796561604584527,0.09745746798362565,0.019645948,0.04622464
Noct,-3.7500703,-0.47302726,0.00017678505944218034,0.00104977117065445,0.2020057306590258,0.26398017050362416,0.11188561,0.15213788
Arpc3,-3.7507813,-0.58570784,0.00017628442646860739,0.00104702973899458,0.2134670487106017,0.27404514214894654,0.12754261,0.18577866
Gramd3,-3.7509322,-1.6215292,0.00017617825857678922,0.0010466305124824955,0.0666189111747851,0.12393435234911931,0.04279367,0.12622248
Sertad2,-3.754949,-0.41225442,0.00017337663625128393,0.0010306704017858405,0.36962750716332377,0.4134525106095317,0.25381118,0.325335
Erf,-3.7594056,-1.6652848,0.00017031750718675035,0.0010133816249131935,0.03939828080229226,0.09888459082885792,0.017302478,0.053878933
Dyrk2,-3.7620988,-0.4028609,0.00016849343868286827,0.001002750542061721,0.20630372492836677,0.2710031171367409,0.12552696,0.16282336
Wnt7b,-3.7630355,-1.7031163,0.0001678632991890471,0.0009996646385659787,0.042263610315186245,0.10147594546888497,0.018999862,0.06058286
4933406C10Rik,-3.768461,-0.67554075,0.0001642571245135113,0.000979056995492025,0.09813753581661891,0.15949975588688173,0.048945244,0.077071995
Gm46218,-3.7728615,-0.4257014,0.00016138591956547327,0.0009625837200275843,0.24641833810888253,0.3062680737597176,0.14283024,0.1875003
Trhr,-3.7958426,-1.2606518,0.00014714275105342145,0.0008805625213375132,0.0666189111747851,0.12588725729522665,0.036145512,0.084516145
Fgf5,-3.8029397,-1.6911448,0.0001429891339519452,0.0008568505863712684,0.029369627507163324,0.08972095992789274,0.012948156,0.0412217
Fa2h,-3.8145866,-1.4513242,0.00013641113009536562,0.0008190764392541842,0.11103151862464183,0.16603447628347168,0.073218584,0.18874682
1700016P03Rik,-3.8171134,-0.7793802,0.00013502210585926877,0.0008109172964771014,0.07593123209169055,0.13783002215795997,0.045799263,0.07736603
Plat,-3.817446,-0.76418346,0.00013484026150597112,0.0008100062210296097,0.10959885386819485,0.1711045179704811,0.057002842,0.094970874
Sypl,-3.818325,-0.5019686,0.00013436078292580452,0.0008074869687354881,0.28939828080229224,0.34686596312014123,0.17413689,0.23852576
Gm12339,-3.8258634,-1.4300832,0.00013031456149438321,0.0007838711142498493,0.03008595988538682,0.09114808277312503,0.017183261,0.045644723
Ppp1r1a,-3.828482,-0.5477468,0.00012893611654049203,0.00077575312392365,0.24570200573065903,0.30386449844143165,0.15617055,0.22080646
Vash1,-3.8299024,-0.5476499,0.0001281941398389915,0.0007719803983580684,0.1353868194842407,0.19923386036729634,0.07096852,0.10210936
Aifm3,-3.830503,-0.44058132,0.00012788154137568106,0.0007702705708954383,0.25429799426934097,0.31475569910241485,0.15374611,0.20339097
Gpr161,-3.834055,-0.6503069,0.00012604795629059706,0.00075973723318267,0.12249283667621777,0.18334772974800015,0.069601096,0.10717624
Ppp1r14c,-3.8395872,-0.31798267,0.00012324129628232943,0.0007436545320247456,0.40186246418338106,0.4571299808465092,0.31022,0.37391576
Gfra1,-3.8417342,-0.36609674,0.00012216815921403453,0.0007380077423743498,0.2170487106017192,0.28005408044466146,0.19377996,0.24341357
Atad2,-3.8439283,-0.9434219,0.00012108037723626153,0.0007316010200895766,0.08524355300859598,0.14597964472152328,0.04307239,0.081249654
Ldha,-3.84831,-0.7566402,0.00011893544593885641,0.0007191258848733285,0.15974212034383956,0.2216547113831825,0.09525439,0.15602183
Dagla,-3.8602335,-0.4047335,0.00011327873385260639,0.0006861586065418246,0.3624641833810888,0.4115371615277726,0.2340542,0.29944906
Gm36251,-3.8659627,-1.5875129,0.00011065185627147073,0.0006710032448689728,0.030802292263610316,0.09219964697487512,0.017690655,0.052249867
Rph3al,-3.8672762,-1.8739595,0.00011005775569481244,0.0006677019407359698,0.0336676217765043,0.09426521951402711,0.013440214,0.048405197
Adgrl1,-3.8786006,-0.3240878,0.00010505910882225296,0.0006383849511655218,0.5773638968481375,0.5769707439816727,0.45061564,0.53805035
Tnfrsf25,-3.878738,-1.6695594,0.00010499977020952875,0.0006381687006401351,0.032234957020057305,0.09373943741315206,0.013497522,0.042320725
Exph5,-3.8846438,-1.4607308,0.00010248007097465855,0.0006231363446682677,0.03724928366762178,0.09877192323581327,0.01928237,0.052202698
Colgalt2,-3.888411,-1.2845625,0.00010090260993702067,0.0006139613063876235,0.04871060171919771,0.11056446464115371,0.025641711,0.061351955
Palm,-3.8926673,-0.38321862,9.91480863566184e-05,0.0006035589217041994,0.3445558739255014,0.40338753896420926,0.22078545,0.27931285
Jun,-3.893789,-1.0507214,9.869048860140655e-05,0.0006010456547415671,0.11174785100286533,0.17219363803657942,0.06692163,0.13398589
Dlk2,-3.8942676,-0.7662625,9.849587274327986e-05,0.0005999963955139265,0.06948424068767908,0.13260975701355768,0.03700898,0.06215406
Wdr13,-3.897105,-0.42247292,9.734940232443052e-05,0.0005934161616282776,0.22134670487106017,0.28801592368648365,0.1289877,0.16933501
Gm33524,-3.9012747,-2.1045141,9.568750599370224e-05,0.0005838154600478609,0.02865329512893983,0.09002140684267848,0.009636334,0.040798023
Wfs1,-3.90651,-0.90601176,9.363875797956155e-05,0.0005718348697524588,0.11246418338108882,0.17392120779659745,0.068153635,0.12412993
