names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CTX-MGE GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Fam193b,9.863672,0.4857851,5.982055441383014e-23,1.2402610317126664e-21,0.5916905444126075,0.4661433882900815,0.4582645,0.34722185
Cwf19l2,9.860752,0.50861394,6.158653600664571e-23,1.2758906881253433e-21,0.5551575931232091,0.4228790325609344,0.43786478,0.32654244
Pcmt1,9.858527,0.4095911,6.296634669142162e-23,1.3034712909079345e-21,0.7005730659025788,0.5681826717241897,0.65324235,0.52705616
Mtm1,9.856668,0.62338835,6.414224361685191e-23,1.3267914441761438e-21,0.4799426934097421,0.3467908513914448,0.33483723,0.22966146
Ankrd17,9.854428,0.42429206,6.558869418038383e-23,1.3556678558668566e-21,0.9340974212034384,0.7995643519735607,1.5532155,1.3289584
Minar1,9.843451,3.4977818,7.315783104936758e-23,1.510953820366262e-21,0.17621776504297995,0.021782401321966426,0.11097153,0.010335889
Tex9,9.843298,1.4059484,7.326901470713011e-23,1.5120878841632766e-21,0.2714899713467049,0.12442257858564615,0.16828461,0.06687502
Ppargc1b,9.834419,0.64321905,8.002833704649218e-23,1.6503157455404795e-21,0.5193409742120344,0.39516280467194953,0.39539275,0.27042085
Myef2,9.825239,0.4143794,8.766537251459002e-23,1.8064176069532467e-21,0.7757879656160458,0.623014233672588,0.7947094,0.6475041
Naa35,9.820048,0.5550079,9.229931924109724e-23,1.8976023036178815e-21,0.5351002865329513,0.4134525106095317,0.4142633,0.29962257
Ftx,9.8200445,0.4649705,9.230242690095165e-23,1.8976023036178815e-21,0.8553008595988538,0.6831036166297367,1.1087863,0.90470564
Ap1s2,9.819512,0.9664678,9.279161640708023e-23,1.9062008660995762e-21,0.3237822349570201,0.1753107747774815,0.23488283,0.12706715
Fnip2,9.818465,0.46463776,9.376034671498528e-23,1.9246298825299116e-21,0.5830945558739254,0.45288616817516053,0.49002072,0.37722668
Fbxo42,9.811003,0.4802169,1.0095992254782754e-22,2.0708344418779588e-21,0.5924068767908309,0.4636647012430991,0.4715942,0.3590357
Ndrg4,9.7951355,0.40500274,1.1813860318724694e-22,2.4213457419079522e-21,0.7055873925501432,0.5679948924024486,0.6830586,0.55392694
Fut8,9.793198,0.40838817,1.2042579576819396e-22,2.4663423264415946e-21,0.8703438395415473,0.7292973297780448,1.1778859,0.9908107
Enah,9.792387,0.4242863,1.213960951022595e-22,2.4843206971802838e-21,0.8760744985673352,0.7351560446163669,1.2654562,1.0634447
Klhdc10,9.7882,0.4169395,1.2652827946763558e-22,2.587378134927982e-21,0.8244985673352435,0.6707101813948249,0.95670325,0.7887934
Pabpn1,9.787935,0.40314648,1.2685993702939239e-22,2.5921874585397518e-21,0.8065902578796562,0.65437338040335,0.86499214,0.7128398
Ggt7,9.787524,0.6160021,1.2737613511696235e-22,2.6007574092650292e-21,0.4992836676217765,0.3788260036804747,0.36049354,0.2493563
Kdm5a,9.77927,0.37852332,1.38203519912715e-22,2.819687608241953e-21,0.7084527220630372,0.5735531603259849,0.6381853,0.5229221
A230077H06Rik,9.779081,1.1090447,1.3846095547315687e-22,2.822796565678092e-21,0.3424068767908309,0.20629436286476133,0.23770557,0.11725012
Chd5,9.777729,0.5596343,1.403233812746005e-22,2.8585968573529306e-21,0.498567335243553,0.3718781687760544,0.37031996,0.2655059
Chfr,9.773446,0.48807782,1.4638660344845121e-22,2.9798545717120338e-21,0.6045845272206304,0.4776730386449844,0.4912976,0.37317374
Smc5,9.770503,0.4724664,1.50701622479364e-22,3.0653691112948604e-21,0.5916905444126075,0.46730762008487625,0.48073688,0.3680275
Hecw2,9.764755,0.5280911,1.5949644937318914e-22,3.2396826206182884e-21,0.9090257879656161,0.7168663386787847,1.4478985,1.1807058
2610316D01Rik,9.764745,0.8293063,1.595124714208409e-22,3.2396826206182884e-21,0.42263610315186245,0.2901941638186803,0.35599664,0.21563904
Dhx57,9.760155,0.45668665,1.6690042334777453e-22,3.3871709783645783e-21,0.6181948424068768,0.49337138994253954,0.51198167,0.39687875
Prrc2c,9.749285,0.33926678,1.8577172249116195e-22,3.764469218203259e-21,0.8846704871060171,0.7650880685018966,1.1892183,1.0316834
Fbxl2,9.746117,0.5426445,1.9165971599917063e-22,3.880856495024653e-21,0.5530085959885387,0.42426859954181845,0.41524082,0.30259874
Inpp5f,9.7413435,0.41911206,2.0088164965717257e-22,4.0614672131589366e-21,0.5601719197707736,0.42468171404964883,0.43143478,0.338938
Akap8l,9.735773,0.41080126,2.1219741386464527e-22,4.287025947776705e-21,0.8073065902578797,0.6423555038119202,0.85438544,0.70083183
Inpp5j,9.731127,1.4224116,2.22118544953198e-22,4.484091136658475e-21,0.29297994269340977,0.15386637623464905,0.19768895,0.07839586
Gm13483,9.729733,1.1208353,2.251819271113421e-22,4.5425213074187404e-21,0.32521489971346706,0.18725353964021482,0.23654863,0.11574874
Cep350,9.728335,0.37261847,2.2829854361451417e-22,4.6019368844126e-21,0.7507163323782235,0.6122732564689977,0.73084193,0.60525596
Pik3c2a,9.726049,0.41222638,2.3348549364032727e-22,4.702964928122634e-21,0.6568767908309455,0.5327674916438202,0.58657974,0.46971557
Htt,9.705497,0.39378983,2.856820342799557e-22,5.7371272504502305e-21,0.7693409742120344,0.6166297367333909,0.7588499,0.6229956
Rnf152,9.695521,1.689099,3.1502481515297087e-22,6.321670487797108e-21,0.23710601719197708,0.08844406054005333,0.16697949,0.05482721
Igdcc4,9.694615,0.97870386,3.178338770323633e-22,6.3732808028803e-21,0.33882521489971346,0.19945919555338565,0.22656335,0.1213605
Apoo,9.685197,0.6373572,3.4853761818980266e-22,6.98374780071588e-21,0.4691977077363897,0.3413828069253014,0.32109317,0.21786578
Gm3764,9.67003,0.2850622,4.042592641321349e-22,8.094222374985444e-21,0.6769340974212035,0.5307394749690164,0.63228655,0.5445244
Mdh1,9.659546,0.35445267,4.478452367439824e-22,8.95921022198673e-21,0.5974212034383954,0.47019942163968903,0.5321265,0.43793908
Mrap2,9.659481,2.5723026,4.481272250967683e-22,8.95921022198673e-21,0.1977077363896848,0.0486724001952905,0.13326593,0.023685636
Ell2,9.650572,0.5613261,4.888238247314212e-22,9.751073623261535e-21,0.5,0.36699590641078605,0.40116403,0.28853878
Bdp1,9.64932,0.40259853,4.94830369587293e-22,9.863569755794186e-21,0.7148997134670487,0.5741164982912081,0.66120523,0.535868
Pip4p2,9.643254,0.56794673,5.249682329484869e-22,1.0456557760804925e-20,0.5179083094555874,0.38851541668231493,0.3892446,0.27839443
Gapvd1,9.637674,0.38261864,5.542950828350199e-22,1.1032525093168136e-20,0.8273638968481375,0.675742667217486,0.93215984,0.77989197
Rars2,9.615892,0.4667577,6.851234879186263e-22,1.3626401273407466e-20,0.6224928366762178,0.4947985127877718,0.5173944,0.39900374
Marchf4,9.615545,0.7254707,6.874435885793121e-22,1.3662432858821093e-20,0.46275071633237824,0.339767904758328,0.34777802,0.2243803
Fam114a2,9.611592,0.67360127,7.143543649267408e-22,1.4165831576074928e-20,0.417621776504298,0.28193187366207234,0.2734331,0.17994629
A730060N03Rik,9.602439,2.105595,7.807486916645177e-22,1.547103049043185e-20,0.22636103151862463,0.08266045743042776,0.13839285,0.033906344
Tmem117,9.59466,0.43371686,8.419463931492977e-22,1.6671407209964352e-20,0.6590257879656161,0.5107597551357644,0.61889803,0.4912735
Herc1,9.59348,0.4313626,8.516301970286831e-22,1.6850738876407008e-20,0.9312320916905444,0.7935554136778458,1.567681,1.3388331
Kif21a,9.592555,0.40656388,8.593009952776975e-22,1.6990005697653958e-20,0.8789398280802292,0.7400007511172869,1.2311608,1.0401437
Dexi,9.589862,0.7646534,8.820293309182646e-22,1.742656479542189e-20,0.41117478510028654,0.28249521162729563,0.27236122,0.16912335
Cenpc1,9.5838375,0.48784503,9.350468086553618e-22,1.8460475935760155e-20,0.5723495702005731,0.45329928268299097,0.45522836,0.34438244
Fgf1,9.579753,1.1069359,9.727756959989405e-22,1.9191250331491578e-20,0.2679083094555874,0.11961542794907425,0.16425651,0.079625554
Map4k3,9.570228,0.4094749,1.0667096623033518e-21,2.1028971845994912e-20,0.83810888252149,0.6624103353738686,0.9481055,0.7839902
Podxl2,9.558247,0.72227454,1.1976909960242e-21,2.3593810163614554e-20,0.3975644699140401,0.2628159387088294,0.27616847,0.17629914
Rab3gap2,9.557983,0.42915165,1.2007383478236827e-21,2.3636512385364365e-20,0.6131805157593123,0.4926578285199234,0.50884145,0.40057212
Slc9a6,9.555058,0.6911486,1.235154297815636e-21,2.4278416958526803e-20,0.44054441260744986,0.31599504262590605,0.31594783,0.20711873
Gm11508,9.549053,1.0163777,1.3088686040971534e-21,2.570855218720067e-20,0.3531518624641834,0.2240207308371202,0.24537458,0.12881552
Krit1,9.541124,0.4012328,1.412915491923295e-21,2.773194979399484e-20,0.7722063037249284,0.641116160288429,0.84377545,0.6948462
Agl,9.518566,0.6321424,1.755852064072579e-21,3.4362523642847927e-20,0.419054441260745,0.2872648063995193,0.28797486,0.195011
Ehmt1,9.516076,0.37907818,1.7984123504435333e-21,3.5169825223011453e-20,0.8237822349570201,0.6833289518158261,0.9426073,0.7905735
Ncoa1,9.509163,0.39673334,1.922033111926851e-21,3.7560021612708714e-20,0.9090257879656161,0.7790964059037819,1.4083195,1.2078838
Dhx32,9.500585,0.7513084,2.0871614143808067e-21,4.075728721250892e-20,0.4305157593123209,0.3103992188380216,0.29675192,0.18667802
Osbpl6,9.49883,0.47062474,2.122628746740717e-21,4.138972019225186e-20,0.8452722063037249,0.6646261313704135,1.1169143,0.9095863
Map4k2,9.498105,0.9000359,2.137448669535355e-21,4.1648474075717904e-20,0.3746418338108882,0.2505351710669621,0.2523822,0.14309764
Ccar1,9.497221,0.37872577,2.155669757467407e-21,4.197307708923857e-20,0.7335243553008596,0.6005933826567018,0.70602906,0.58169085
Rbm33,9.489445,0.37938654,2.322680391146644e-21,4.519219559023195e-20,0.7034383954154728,0.5782100875051639,0.65284896,0.5353445
Pspc1,9.488334,0.38230917,2.3475776455264065e-21,4.564356825998158e-20,0.7335243553008596,0.607353438239381,0.7237656,0.59604037
Cadm1,9.474397,0.47294232,2.6830545616546076e-21,5.205319571960961e-20,0.9591690544412608,0.8525932324332445,2.3036897,2.0138915
Golga4,9.465265,0.40149075,2.9281654066503365e-21,5.676753569747081e-20,0.6626074498567335,0.5356217373342848,0.5753104,0.46295676
Npepps,9.458557,0.37600997,3.122219983063177e-21,6.044239981621582e-20,0.8524355300859598,0.7050737972734442,1.0130883,0.85511726
Vopp1,9.444123,0.5442831,3.583905546376451e-21,6.928024606556493e-20,0.5186246418338109,0.394561910842378,0.38639235,0.28023
Ldhb,9.438203,0.5788376,3.792281310814312e-21,7.325564257482427e-20,0.42191977077363896,0.28887970856649264,0.32915273,0.23187807
Hrh2,9.4375305,1.2952787,3.816676282569718e-21,7.367391646023588e-20,0.2707736389684814,0.12983062305178952,0.1590334,0.06787943
Chpt1,9.419547,0.41357177,4.530375996516032e-21,8.732510977502566e-20,0.6454154727793696,0.5193976039358545,0.5799982,0.46381325
Dgkd,9.417599,0.38926277,4.615206587861475e-21,8.88964881833963e-20,0.7012893982808023,0.5722011492094491,0.6699684,0.54727405
Slf2,9.408363,0.38480195,5.039204953867073e-21,9.692443601317699e-20,0.7220630372492837,0.5870732714913434,0.6796884,0.5569873
Tmx4,9.404455,0.34044668,5.230034084265792e-21,1.0052290117612435e-19,0.7277936962750716,0.5945093326322906,0.6941091,0.58295184
Entrep1,9.403038,1.6494668,5.300974219274861e-21,1.0181356488342782e-19,0.23925501432664756,0.09772035903406318,0.16222784,0.054622862
Faxc,9.397083,0.6326662,5.609642717890338e-21,1.0766507130693813e-19,0.4863896848137536,0.3702257107447328,0.34884238,0.23841274
Gkap1,9.395191,0.5831713,5.711395796346796e-21,1.0953976091922798e-19,0.4512893982808023,0.3214406429563976,0.32460952,0.22791515
Heg1,9.388516,0.9350635,6.0851070887943124e-21,1.1654086063856248e-19,0.3237822349570201,0.18590152852367897,0.24846728,0.13760515
Gigyf2,9.380112,0.37605724,6.590307171400992e-21,1.2612646274611442e-19,0.8373925501432665,0.6933939234611485,0.98682874,0.83142763
Epdr1,9.379013,0.70913565,6.6592915739509416e-21,1.2735598903349595e-19,0.42406876790830944,0.29901979194051154,0.2979165,0.19250703
Cfap46,9.368521,2.388483,7.355624927528285e-21,1.40473092965661e-19,0.1969914040114613,0.05261576595185338,0.121565945,0.024387415
Sec24a,9.360334,0.46492556,7.948495482987935e-21,1.5168755229253255e-19,0.5995702005730659,0.47673414203627895,0.48856518,0.37598276
Marchf11,9.360235,0.7427916,7.955903787587702e-21,1.5172117443043403e-19,0.4577363896848137,0.33942990197919404,0.36085168,0.23085731
Rbm28,9.351019,0.4454732,8.680727345463525e-21,1.6530910260283836e-19,0.6117478510028653,0.49066736770946784,0.5037656,0.39268494
Fip1l1,9.347742,0.34992474,8.953871207147366e-21,1.7026929889317037e-19,0.7206303724928367,0.5949224471401209,0.68434596,0.57147473
Pou6f1,9.335006,0.5594168,1.0098572884985097e-20,1.919014522061878e-19,0.49212034383954156,0.3689488113568934,0.35608977,0.25483662
Pstk,9.332053,0.6173537,1.0383978542588601e-20,1.9712516627637946e-19,0.4792263610315186,0.36068652120028544,0.3384329,0.23312344
Suco,9.33201,0.42380953,1.0388136786280362e-20,1.9712516627637946e-19,0.5773638968481375,0.45393773237691065,0.4489831,0.3523891
Spag9,9.331856,0.3503083,1.0403286703789606e-20,1.972733336138509e-19,0.8989971346704871,0.776354827806362,1.2574583,1.0898966
Samd5,9.330604,0.45907602,1.0526960693669179e-20,1.9947773895549426e-19,0.6454154727793696,0.4747061253614752,0.7132376,0.56359476
Msrb3,9.330049,0.89283764,1.0582223095776677e-20,2.0038360435765984e-19,0.37249283667621774,0.24561535283734556,0.27154177,0.1553108
Khdc4,9.327692,0.4525424,1.082017658209986e-20,2.044572044732934e-19,0.5830945558739254,0.4622000225335186,0.45271263,0.34953722
Zkscan3,9.301866,0.45912313,1.380020929485678e-20,2.600362017901835e-19,0.580945558739255,0.4707252037405641,0.47412455,0.3655192
Mon2,9.299522,0.38340586,1.4107794260083967e-20,2.656457125216932e-19,0.7249283667621776,0.5811394449243249,0.66400206,0.54382545
Gm27008,9.292639,1.7381952,1.505090808054573e-20,2.832058124119494e-19,0.2349570200573066,0.0942276636496789,0.14927351,0.047127753
A830082K12Rik,9.289592,0.56965655,1.5488183731984777e-20,2.9122987885124633e-19,0.6303724928366762,0.5291996845307395,0.7077494,0.52685857
Taf1b,9.287002,0.47802547,1.586957591252635e-20,2.9819266067803005e-19,0.580945558739255,0.46621850001877796,0.46608597,0.35507193
Cryzl1,9.282642,0.43257186,1.6532729428810255e-20,3.1043636600428477e-19,0.6024355300859598,0.4792503849476096,0.47680178,0.37338957
Usp8,9.273508,0.4601603,1.801213565784428e-20,3.379045640183475e-19,0.5737822349570201,0.4557779697299733,0.45205724,0.3474524
Lin52,9.269008,0.4371,1.8788522990733256e-20,3.52055517964437e-19,0.579512893982808,0.4611109024674203,0.46625504,0.3637733
Eprs,9.266928,0.41686922,1.9158536721049436e-20,3.5873859351539954e-19,0.5702005730659025,0.4529988357682052,0.45380265,0.35779303
Ppp2r5e,9.266066,0.36214882,1.931395684710286e-20,3.613969501961378e-19,0.8173352435530086,0.6772449017914147,0.9188464,0.77564406
Adcy8,9.256632,0.48216525,2.109833646169118e-20,3.945109956337105e-19,0.6912607449856734,0.5491794043639915,0.8613424,0.6821696
Fam219a,9.255555,0.4253833,2.131192356722253e-20,3.9822766776861573e-19,0.6826647564469914,0.5517332031396702,0.62821954,0.50139254
Cept1,9.249097,0.41465282,2.2639801431626517e-20,4.22745979477279e-19,0.585243553008596,0.4597213354865362,0.45685974,0.36077997
Caskin1,9.246336,0.6311061,2.3232104741447255e-20,4.335046211129776e-19,0.4577363896848137,0.3432981560070605,0.32452607,0.22117233
Qser1,9.23652,0.4995281,2.5464480867333476e-20,4.745011101978159e-19,0.5372492836676218,0.42216547113831826,0.4151803,0.3104422
Rbp4,9.233239,3.2290368,2.625682052882148e-20,4.889263808797181e-19,0.167621776504298,0.022495962744582567,0.13347952,0.015114666
Gpsm1,9.229446,0.9976044,2.7203371640412886e-20,5.062012437520043e-19,0.3173352435530086,0.18458707327149135,0.1956168,0.1027461
Ccnc,9.225381,0.4506004,2.82555928898625e-20,5.254171494467857e-19,0.5716332378223495,0.4510834866864461,0.43247348,0.3335527
Sh3yl1,9.213593,1.3451475,3.1538764940532853e-20,5.856576461313875e-19,0.2843839541547278,0.15187591542419349,0.18209243,0.07567738
Ubxn7,9.211938,0.4507578,3.2028834613516827e-20,5.939370504245667e-19,0.5401146131805158,0.420062342734818,0.40699527,0.3129917
Rab12,9.211134,0.4671445,3.226979595101595e-20,5.976656222847261e-19,0.5580229226361032,0.4395913921958914,0.42546397,0.3247007
Atp5a1,9.211119,0.31548694,3.227438846055592e-20,5.976656222847261e-19,0.6475644699140402,0.5222894054906674,0.56085753,0.47276825
Apex2,9.209072,0.42972493,3.289566527141909e-20,6.087510508560819e-19,0.6468481375358166,0.5193224922071581,0.5601084,0.4430453
Sbf2,9.208983,0.38992316,3.292271757335568e-20,6.088323614563435e-19,0.9068767908309455,0.7775566154655049,1.4194623,1.2215519
Tafazzin,9.20418,0.7005645,3.44291794828242e-20,6.358158437824649e-19,0.4333810888252149,0.3159199308972096,0.2983994,0.19388042
Ubr4,9.191459,0.4222484,3.8755087832233985e-20,7.147214893974791e-19,0.5565902578796562,0.44000450670372176,0.41729698,0.32674932
Sipa1l2,9.190347,0.5978326,3.915767808209416e-20,7.216507613620509e-19,0.417621776504298,0.28073008600292937,0.31539252,0.2191381
Stim1,9.180062,0.3982814,4.3084021928139926e-20,7.929230611021368e-19,0.6282234957020058,0.5020467946069779,0.5319028,0.42708224
Auh,9.17685,0.48796186,4.43884852391287e-20,8.152553645764787e-19,0.5429799426934098,0.4243812671348631,0.40973434,0.30828726
Tmem196,9.169884,0.81128496,4.735286245936361e-20,8.679204735901092e-19,0.35673352435530087,0.21973936230142338,0.26903287,0.16204983
Timm9,9.168151,0.50495636,4.812005016280319e-20,8.813808778967428e-19,0.5594555873925502,0.450031922484696,0.44613358,0.3337644
Ppp6r2,9.167804,0.364992,4.8275563505285096e-20,8.836269696096802e-19,0.7550143266475645,0.6200097645247306,0.74959856,0.62415177
Septin6,9.162198,0.64409757,5.085081180851091e-20,9.301302336927762e-19,0.4462750716332378,0.3170466068276561,0.3176282,0.21449374
Gm1604b,9.161793,2.0805078,5.10423353558729e-20,9.32998334021976e-19,0.20845272206303725,0.06790100274157809,0.12423542,0.030796561
B230216N24Rik,9.161611,1.0721406,5.1128311116010716e-20,9.339345477139416e-19,0.3230659025787966,0.1945393773237691,0.21510197,0.10808422
Nceh1,9.153975,0.4566224,5.487668391101757e-20,1.0017231635115776e-18,0.5544412607449857,0.4342209035940962,0.44119227,0.3393975
Lclat1,9.152924,0.44346198,5.541310541554068e-20,1.0108283384355587e-18,0.6010028653295129,0.4792879408119578,0.48849073,0.38060808
Glce,9.152551,0.62047946,5.560500175866663e-20,1.0136407037010668e-18,0.4863896848137536,0.3677094678334022,0.38029602,0.26311573
Cd47,9.144254,0.35006553,6.004307697473036e-20,1.0923205675768482e-18,0.7593123209169055,0.6263191497352312,0.77648246,0.6528018
Timp3,9.140753,1.0808767,6.201922082913365e-20,1.1275077562102985e-18,0.29441260744985676,0.15660795433206895,0.23896976,0.120101966
Nsmaf,9.137363,0.50509155,6.399333428813489e-20,1.16261047486287e-18,0.5308022922636103,0.4141285161677996,0.40064374,0.29804668
Ube2q2,9.136107,0.43330324,6.474051816216626e-20,1.17539035339014e-18,0.5730659025787965,0.45431329102039286,0.45369574,0.35429344
Psmd1,9.133009,0.3381747,6.662133752888393e-20,1.2079050873151897e-18,0.6934097421203438,0.5703233559920382,0.63311726,0.52995974
Atp6v0a1,9.12262,0.37123436,7.332991401067929e-20,1.327745815004685e-18,0.8767908309455588,0.7342922597363578,1.163861,0.9942253
Rabgap1,9.121289,0.3814667,7.423589064865236e-20,1.3432447015012046e-18,0.8689111747851003,0.7282082097119466,1.1300563,0.9589227
Ppp6r3,9.114967,0.35440266,7.869386770850748e-20,1.4229503535178976e-18,0.7578796561604585,0.6247793592969543,0.7495758,0.62754697
Usp9x,9.111636,0.3463101,8.114855460828014e-20,1.4663494702921906e-18,0.8997134670487106,0.7714350095767454,1.2661525,1.0998131
Nbas,9.109803,0.31071693,8.253118462879736e-20,1.4903312708170598e-18,0.7521489971346705,0.6194464265595072,0.7615003,0.6524868
Plekho1,9.106508,1.0600615,8.507618066121839e-20,1.5352565308038536e-18,0.2843839541547278,0.14842077590415742,0.1867989,0.09395021
Agps,9.101743,0.3530585,8.889379454633854e-20,1.6030713150739039e-18,0.6432664756446992,0.5211627295602208,0.55911326,0.4615323
Znrf1,9.099922,0.37780216,9.039688125856236e-20,1.6290839700989742e-18,0.7328080229226361,0.5976640252375408,0.72719663,0.600441
Pcdh19,9.094318,0.5165506,9.51817769222576e-20,1.7132844976220876e-18,0.6210601719197708,0.5051263754835318,0.6790072,0.51844305
Vps35l,9.094301,0.4094933,9.519664141979072e-20,1.7132844976220876e-18,0.5945558739255015,0.4769970330867165,0.47168136,0.3741502
Arih1,9.088917,0.37861913,1.000308881619094e-19,1.799082975174368e-18,0.8861031518624641,0.7451459045329928,1.1857228,1.0110097
Mypn,9.088813,2.843972,1.0012616318463495e-19,1.7995919764355458e-18,0.1826647564469914,0.042513238442182744,0.14044516,0.020783536
Fam222b,9.087347,0.3588775,1.0148530291314123e-19,1.8228008618155784e-18,0.6962750716332379,0.562887294851091,0.6339398,0.52479845
Slc2a3,9.085001,0.502667,1.0369729958664983e-19,1.86128686699618e-18,0.5487106017191977,0.43369512149322115,0.4334097,0.32418364
Ttc21b,9.080966,0.51095605,1.0761554518243444e-19,1.9300922491270397e-18,0.5379656160458453,0.4214519097157021,0.4157483,0.308777
Fus,9.080907,0.35713837,1.0767429406183225e-19,1.9300922491270397e-18,0.8424068767908309,0.7139745371239719,1.0360211,0.8834892
Ube2h,9.078005,0.3429725,1.1058353060332948e-19,1.980919644874309e-18,0.7707736389684814,0.6423930596762685,0.804615,0.6802408
Akain1,9.077273,1.333563,1.1132896822941266e-19,1.992944288024196e-18,0.2786532951289398,0.1468809854658805,0.20025952,0.08431858
Gsdme,9.071273,0.8555363,1.1763514821341347e-19,2.1044317127126632e-18,0.35959885386819485,0.23209524167198708,0.23446661,0.13630523
Dpysl2,9.069318,0.31427866,1.1976491542748172e-19,2.1411066384141276e-18,0.7936962750716332,0.6675554887895745,0.8616655,0.74169683
Alms1,9.049584,0.5550881,1.435137007244972e-19,2.55717051622496e-18,0.48495702005730656,0.3682728057986255,0.36426532,0.26167226
Slc25a23,9.04554,0.42256188,1.4892694835436093e-19,2.6518668669858703e-18,0.6275071633237822,0.5157922409584257,0.5384862,0.42675373
Dnajc6,9.042369,0.4122488,1.5331334263379742e-19,2.72816524276168e-18,0.8703438395415473,0.6968866188455327,1.1347953,0.95009696
Ube2o,9.030262,0.5187674,1.712616233261644e-19,3.0455326398239827e-18,0.5193409742120344,0.41168738498516544,0.39297384,0.2896707
Dnajc18,9.021484,0.459403,1.8555718399527168e-19,3.2975671520852843e-18,0.5365329512893983,0.42137679798700567,0.40552843,0.31021085
Xpo7,9.0205,0.35981712,1.8723207467702885e-19,3.3251327472384433e-18,0.7464183381088825,0.6096819018289706,0.7219955,0.60151374
Kantr,9.015998,0.46966234,1.9508568972030692e-19,3.460034642102077e-18,0.5616045845272206,0.4445487662898562,0.44081268,0.33649996
Atp11c,9.015821,0.5524702,1.954001004824283e-19,3.4633249999754937e-18,0.5372492836676218,0.4239305967626845,0.4967288,0.36371362
Stox2,9.011815,0.37267777,2.0267408133908627e-19,3.589883035979728e-18,0.8789398280802292,0.7395125248807601,1.2341857,1.05818
Ndufaf2,9.007191,0.54704535,2.114025949068821e-19,3.742020899306931e-18,0.4828080229226361,0.36733390918992,0.36437747,0.26304322
Ankrd50,8.992436,1.3280264,2.4180926921959457e-19,4.274615173638491e-18,0.251432664756447,0.11668607052991324,0.15090872,0.0628634
Mcf2,8.989256,1.6932081,2.4890912775338895e-19,4.394341828340053e-18,0.23209169054441262,0.09790813835580425,0.14542744,0.047271166
Rarb,8.983639,0.88784283,2.6195612033451495e-19,4.618609549467465e-18,0.3230659025787966,0.19052089983850978,0.2401268,0.13686748
Umad1,8.974464,0.382726,2.8473256667429143e-19,5.016894469861122e-18,0.7277936962750716,0.5960491230705675,0.72861826,0.6001395
Rnf25,8.973728,0.6606476,2.86643728666297e-19,5.04725883962215e-18,0.44484240687679083,0.3326322905321666,0.30486873,0.20333776
Dhx35,8.973355,0.84223664,2.8761735563520683e-19,5.061086015663398e-18,0.3638968481375358,0.241559319487738,0.22510296,0.13174023
Rusc1,8.96849,0.8286066,3.0060822154740096e-19,5.2862191838865604e-18,0.3653295128939828,0.24505201487212228,0.24416609,0.1447246
Tcf25,8.964462,0.2989396,3.1179785246934954e-19,5.479403725213487e-18,0.751432664756447,0.6358207834153303,0.75929284,0.6544175
Kansl3,8.960055,0.5660981,3.2451567097092083e-19,5.699173907835714e-18,0.4656160458452722,0.34735418935666806,0.31796736,0.22541203
Igfbp4,8.9332485,1.773202,4.1367773046052777e-19,7.255561760753513e-18,0.20845272206303725,0.07007924287377473,0.1472936,0.045381796
Dnm2,8.92934,0.34141344,4.2855560472234047e-19,7.511604108864506e-18,0.6747851002865329,0.5504187478874827,0.59336615,0.4943079
Itga9,8.925068,0.9137972,4.454277524909834e-19,7.802244921403341e-18,0.26432664756446994,0.12438502272129794,0.19944863,0.11078991
Atp5c1,8.916294,0.37963408,4.821535227250285e-19,8.434547627357757e-18,0.5587392550143266,0.44552521876290985,0.44167906,0.35545796
Ep400,8.91457,0.36329296,4.897148550242963e-19,8.56124798601356e-18,0.7091690544412608,0.5764825177451459,0.6404065,0.5291653
Sptbn4,8.91103,0.40862793,5.056084556639393e-19,8.833354488745154e-18,0.7901146131805158,0.6280842753595974,0.8798386,0.72396624
Ktn1,8.906996,0.29985437,5.243410429929003e-19,9.15467435036987e-18,0.8302292263610315,0.704848462087355,0.96499276,0.8415067
Cdr1os,8.904313,0.5945629,5.371785113344487e-19,9.372718571140674e-18,0.9469914040114613,0.7599804709505389,1.8740913,1.5373404
Rbm6,8.8941965,0.38308293,5.884343873478805e-19,1.0253717242566504e-17,0.91189111747851,0.7800353025124873,1.3983096,1.2052126
Metap1d,8.894,0.5112395,5.894782928125157e-19,1.0265250633747438e-17,0.5007163323782235,0.38370826604574304,0.37538776,0.27734897
Igsf3,8.89011,1.0911915,6.104836718262627e-19,1.0624155610085284e-17,0.2843839541547278,0.15078679535809517,0.18473296,0.090968646
Ndufs1,8.887982,0.44810176,6.222873126669071e-19,1.0822563165928671e-17,0.5716332378223495,0.45930822097870583,0.45799038,0.3547325
Tbc1d19,8.88387,0.3983566,6.4573672035308245e-19,1.1223121394493742e-17,0.6511461318051576,0.525331430502873,0.55016804,0.44247618
Slc7a8,8.86986,0.4159079,7.323833094923138e-19,1.2704415446132002e-17,0.5702005730659025,0.4518721598377587,0.46098283,0.36391982
Slc12a5,8.868384,0.3916997,7.421458957673536e-19,1.2865458205979864e-17,0.6067335243553008,0.4916062643181733,0.49853143,0.40054032
Gfpt1,8.867889,0.6012242,7.454550695567485e-19,1.2914492404248763e-17,0.43982808022922637,0.32226687197205844,0.29977822,0.20736192
Dchs2,8.86246,1.5526438,7.826769737705632e-19,1.3550599410576696e-17,0.2851002865329513,0.16231644571299808,0.28527996,0.10664365
