names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-STR-CTX Inh IMN (for_DEGs),mean_expr_Rest (for_DEGs)
Gm48678,-3.2311208,-1.4413705,0.0012330582926887172,0.015307053913533283,0.03389830508474576,0.2863447187141217,0.07398361,0.18941565
Abcd3,-3.231347,-0.6899364,0.001232082424939963,0.015305619398121499,0.11864406779661017,0.4014423076923077,0.19100979,0.29232228
Rab6b,-3.2331007,-0.49029204,0.0012245435993395368,0.015219003938137536,0.288135593220339,0.631709242250287,0.508326,0.65785277
Vapb,-3.2333674,-1.5421164,0.0012234008812426593,0.015211837889398545,0.06779661016949153,0.3266360505166475,0.07780392,0.2115804
Dcun1d4,-3.2339008,-0.48867017,0.0012211183991733968,0.015190486752680173,0.13559322033898305,0.42888920780711826,0.23066275,0.31044033
Tab2,-3.2348788,-0.5255093,0.0012169440610238806,0.015152588934064723,0.23728813559322035,0.5685993111366245,0.38334116,0.5143068
Herpud2,-3.2351453,-0.89388937,0.001215807894865891,0.01514546042422183,0.13559322033898305,0.41238518943742825,0.17242013,0.29985806
Atp6v0d1,-3.2355332,-0.7563647,0.001214157038500977,0.015131910772041396,0.13559322033898305,0.41374856486796785,0.1946469,0.30967677
Mboat2,-3.2355413,-0.58967006,0.0012141226676876799,0.015131910772041396,0.288135593220339,0.6242106773823192,0.4800622,0.6561127
Gm2164,-3.235695,-2.6299374,0.0012134697929700308,0.015131910772041396,0.06779661016949153,0.30833811710677383,0.07028201,0.37204385
Ankrd12,-3.2358484,-0.90025544,0.0012128172425491907,0.015131910772041396,0.3728813559322034,0.7596512629161883,0.69408864,1.0542804
Xpo5,-3.2363172,-1.080739,0.0012108272509789646,0.015118461075188093,0.06779661016949153,0.3308338117106774,0.10204677,0.20476668
Arf1,-3.2365112,-0.89361286,0.0012100046887751983,0.015115214313058846,0.1016949152542373,0.36886481056257175,0.16633199,0.28983068
Top3b,-3.2370203,-2.0475712,0.0012078479182312067,0.015095290029243034,0.03389830508474576,0.28365384615384615,0.042770326,0.16606705
Morc2b,-3.2370365,-1.74139,0.0012077795075183207,0.015095290029243034,0.01694915254237288,0.2649971297359357,0.044673238,0.1421547
Hps4,-3.2375214,-1.4066657,0.001205728849713613,0.01508283714702271,0.05084745762711865,0.30338691159586684,0.07544452,0.18876784
Itga4,-3.2379982,-2.382886,0.0012037155063306893,0.015064664953472575,0.03389830508474576,0.27820034443168773,0.041188028,0.19828802
Tro,-3.238556,-0.7627082,0.0012013648583550861,0.015042252443616571,0.1016949152542373,0.36997703788748565,0.15699826,0.25341922
Slc43a2,-3.238564,-0.92161685,0.001201330822189085,0.015042252443616571,0.11864406779661017,0.38924368541905857,0.1533575,0.27304062
Pik3c2a,-3.240043,-0.66726816,0.0011951171800299138,0.014977984434423407,0.22033898305084745,0.5408653846153846,0.32517844,0.47639355
Tbc1d19,-3.2413602,-0.6508825,0.0011896076398475483,0.01491589233910575,0.22033898305084745,0.5334385763490241,0.30795217,0.44868064
Arhgef1,-3.2429442,-2.081437,0.0011830137479961328,0.014840139779951488,0.05084745762711865,0.30087543053960963,0.049185336,0.19340235
Tmem87b,-3.2433565,-0.76907426,0.001181303535967687,0.01482560766532076,0.11864406779661017,0.4006888633754305,0.17432976,0.28107843
Ror1,-3.2438574,-2.0039217,0.0011792275313849947,0.014806469050614396,0.0847457627118644,0.33474454649827784,0.09278023,0.32926127
Slit1,-3.2449322,-0.8959912,0.001174785534020843,0.014757591070191702,0.2033898305084746,0.5144589552238806,0.31782138,0.5283998
Aatf,-3.2451262,-0.52746767,0.001173985619241888,0.014754440406468443,0.13559322033898305,0.42544489092996557,0.22641356,0.31206968
Ube2f,-3.2455385,-1.2109967,0.0011722874711795534,0.01473999267692775,0.06779661016949153,0.3231199770378875,0.09115443,0.19961801
Srp72,-3.2456677,-1.1923296,0.0011717551867820575,0.01473999267692775,0.0847457627118644,0.3489523536165327,0.11111815,0.237894
Srsf10,-3.2477205,-0.54681957,0.001163335031714381,0.014641129883918228,0.1694915254237288,0.4677812858783008,0.25592688,0.35492438
Prpf38b,-3.2478094,-0.47630957,0.0011629716457007742,0.014641129883918228,0.13559322033898305,0.42343570608495984,0.22987914,0.30715248
Zdhhc23,-3.2483022,-1.6354909,0.00116095840818717,0.014624919094228438,0.05084745762711865,0.30934270952927667,0.06830288,0.19854543
Ankrd42,-3.2500076,-1.2136403,0.0011540193996120874,0.014544325172409377,0.0847457627118644,0.34518513203214696,0.09878513,0.21575849
Mtor,-3.2504845,-0.750017,0.0011520859772875276,0.014526771567205943,0.15254237288135594,0.4549727324913892,0.21317087,0.33618066
Cep89,-3.2508883,-1.9092804,0.0011504498279308376,0.01451295158521202,0.03389830508474576,0.2826492537313433,0.04531205,0.16051634
Maco1,-3.2521977,-0.64953,0.0011451634442597555,0.014453049200215892,0.22033898305084745,0.5597014925373134,0.3432343,0.49613702
Klf9,-3.2522218,-0.42372212,0.0011450657603549969,0.014453049200215892,0.1694915254237288,0.4616819747416762,0.3045224,0.3903528
Kifap3,-3.2530947,-0.7578635,0.001141554265084858,0.01442104518233669,0.3389830508474576,0.7353257749712974,0.65446854,0.94105
Cep78,-3.2533615,-2.1868103,0.0011404832952502109,0.014414292635641188,0.05084745762711865,0.2998708381171068,0.041492973,0.17637943
Rbbp4,-3.2534342,-0.6054867,0.001140191373800044,0.014414292635641188,0.15254237288135594,0.43767939150401836,0.2261573,0.32650357
Onecut2,-3.2547514,-27.375988,0.0011349162910109152,0.014364201949817848,0.0,0.2449052812858783,0.0,0.16056876
Gm32647,-3.254913,-1.522426,0.001134270597813181,0.014362794987389339,0.13559322033898305,0.39143226176808266,0.22442657,0.54394776
Supt3,-3.2555354,-0.5942671,0.0011317878482544187,0.014338113853180685,0.23728813559322035,0.5694962686567164,0.39740264,0.55196774
Pitpna,-3.2568607,-0.4473467,0.0011265166502671614,0.014278067166357843,0.23728813559322035,0.5834888059701493,0.42885184,0.54821444
Rnps1,-3.2595277,-1.1410842,0.0011159786886397135,0.014151178557691883,0.1016949152542373,0.376650401836969,0.12111276,0.24994855
Nptx1,-3.2611601,-1.288407,0.0011095732277624946,0.014076597086864132,0.0847457627118644,0.34396526980482206,0.12091715,0.2730366
Tmem132b,-3.2617986,-0.90332097,0.0011070773824637518,0.014051567910628726,0.3898305084745763,0.7232706659012629,0.7151868,1.0830679
Mcph1,-3.2621703,-0.6016726,0.0011056264979272144,0.014039784498726017,0.1694915254237288,0.4760332950631458,0.26042813,0.37254706
Firre,-3.262219,-0.6193633,0.0011054373818004202,0.014039784498726017,0.13559322033898305,0.4271670493685419,0.21258175,0.31032982
Dvl1,-3.2627523,-1.9006808,0.001103359077712379,0.014024247123051855,0.05084745762711865,0.3043197474167623,0.054969795,0.19144498
Uba2,-3.262833,-0.8925363,0.0011030444985437667,0.014024247123051855,0.0847457627118644,0.350351607347876,0.1309546,0.23090975
Dip2b,-3.263213,-0.7613927,0.0011015670871131447,0.014014728991823011,0.3728813559322034,0.718534730195178,0.61002964,0.8857189
Wdr70,-3.2633665,-0.6529557,0.0011009703552534269,0.014013772357015435,0.2033898305084746,0.5123421354764638,0.2926313,0.42822504
H2aj,-3.2656617,-3.4167259,0.0010920863389819074,0.013907279586940213,0.01694915254237288,0.26567881745120553,0.021029683,0.2045375
Clip1,-3.2666557,-0.5576992,0.001088259297997876,0.013865114906212863,0.3050847457627119,0.6519446039035591,0.5310595,0.70873624
Pak6,-3.2668417,-5.2358913,0.0010875450504594598,0.013862588000875562,0.01694915254237288,0.25947187141216993,0.0042331517,0.14830081
Ippk,-3.2668982,-2.7735186,0.0010873277568457557,0.013862588000875562,0.03389830508474576,0.28516073478760046,0.026997065,0.17152435
Mccc2,-3.2670841,-1.238896,0.0010866140748031707,0.013862588000875562,0.0847457627118644,0.3442522962112514,0.09967433,0.22103995
Mpc1,-3.2682478,-0.7419421,0.00108215564325812,0.013813549707527639,0.2033898305084746,0.5164322617680827,0.28529662,0.43964934
Sec61a1,-3.2709148,-1.0629389,0.001072002146455714,0.01369044566314878,0.11864406779661017,0.3945536739380023,0.16808772,0.3238244
Nudcd3,-3.2714725,-0.6688935,0.001069890313101263,0.013669972759406056,0.23728813559322035,0.575703214695752,0.36045495,0.524709
Prkar1a,-3.2725391,-0.3161086,0.0010658610036797058,0.01362496915740899,0.2033898305084746,0.5264781859931114,0.3921975,0.46867248
Sesn3,-3.2729998,-0.867962,0.001064125418213357,0.013615738089234716,0.1694915254237288,0.46483926521239954,0.23320828,0.3916007
Nmt2,-3.273226,-0.8891819,0.0010632738078510426,0.01361132311431992,0.2542372881355932,0.5805826636050516,0.34770548,0.57105917
Gm57395,-3.273687,-2.0966587,0.0010615421203440602,0.013595632399258768,0.03389830508474576,0.28849741676234214,0.04030401,0.16204104
Zranb2,-3.2739697,-0.7294727,0.0010604800967742717,0.013588507487040859,0.288135593220339,0.6525904133180253,0.4809291,0.7050578
Edil3,-3.2749474,-0.9908404,0.0010568160982637762,0.013548019351310909,0.4067796610169492,0.7595795063145809,0.98085415,1.4614873
Stambpl1,-3.2758608,-1.685189,0.0010534049272220582,0.013510735271817044,0.06779661016949153,0.32412456946039037,0.07429939,0.22156928
Prpf39,-3.276289,-0.6924214,0.0010518085095094101,0.013496702316388658,0.23728813559322035,0.5638633754305397,0.3352092,0.4968531
Slitrk3,-3.2774527,-1.2303544,0.0010474823688501036,0.013447611682275339,0.06779661016949153,0.3332017795637199,0.09776684,0.21589589
Slc35e2,-3.279239,-1.482335,0.0010408749581851387,0.013369173100590189,0.03389830508474576,0.2900401836969001,0.06496295,0.17187735
Stk38,-3.279263,-0.70900273,0.0010407855307394329,0.013369173100590189,0.2033898305084746,0.5167551664753157,0.27932099,0.42313734
Homer2,-3.2799985,-0.7972447,0.0010380762745208032,0.013345985404963628,0.11864406779661017,0.4046354764638347,0.19071624,0.31125304
Snx27,-3.282229,-0.60053414,0.0010298990517947032,0.013247193643716454,0.2033898305084746,0.5288461538461539,0.31376237,0.4439472
Cyth1,-3.2825847,-0.5324481,0.001028600959336646,0.01323683322671249,0.2033898305084746,0.5308553386911596,0.34116933,0.46252936
Arhgef17,-3.2829401,-2.19672,0.001027304381207903,0.013226482378081626,0.05084745762711865,0.30496555683122845,0.044537164,0.18961965
Gm11906,-3.284209,-1.9097515,0.0010226902723336152,0.013173388119656876,0.03389830508474576,0.2901836969001148,0.056758687,0.19838889
Tpm1,-3.2843707,-0.39174607,0.001022103867081811,0.013172149116780942,0.15254237288135594,0.45368111366245695,0.28822005,0.36343956
Crocc,-3.2846615,-3.0374055,0.0010210491217964397,0.01316487039475544,0.03389830508474576,0.28132175660160735,0.021079462,0.16118504
Adss,-3.2863345,-0.6384923,0.0010150038608378222,0.013093208708935326,0.1016949152542373,0.3788389781859931,0.17195633,0.25625145
Abcg1,-3.2874901,-2.385834,0.0010108470329552124,0.013045850036266357,0.03389830508474576,0.2882821469575201,0.03800659,0.18437184
Cxadr,-3.2880156,-0.9033085,0.0010089627798913908,0.013030781618300966,0.0847457627118644,0.3483424225028703,0.12911782,0.22934756
Exosc10,-3.288646,-1.6185317,0.0010067059680153659,0.01301115409358965,0.05084745762711865,0.309414466130884,0.06500476,0.1875048
Washc2,-3.2886944,-0.90328246,0.001006532560797167,0.01301115409358965,0.1016949152542373,0.37876722158438575,0.15667288,0.27553096
Fbn2,-3.2887995,-1.8304496,0.001006156940009819,0.01301115409358965,0.06779661016949153,0.32721010332950634,0.0881338,0.28342834
Usp12,-3.2890177,-1.0033057,0.0010053772191128867,0.01301115409358965,0.0847457627118644,0.3524325487944891,0.121046774,0.22947988
Naa16,-3.2911916,-0.75687766,0.0009976393784950435,0.012918828963933407,0.13559322033898305,0.42461969001148103,0.19292782,0.30718198
Trmt6,-3.2922664,-1.76152,0.000993834008793491,0.012875756902739201,0.01694915254237288,0.2692307692307692,0.04867254,0.15624185
Osbp,-3.2928808,-1.1062425,0.000991665549924541,0.012853860746006954,0.0847457627118644,0.34891647531572906,0.11188005,0.22701646
Sod2,-3.2948525,-0.551599,0.0009847332287475539,0.012770164988632612,0.15254237288135594,0.4446756601607348,0.23702005,0.33076093
Acsl6,-3.2953293,-0.7771837,0.0009830637210966001,0.012754670297375975,0.15254237288135594,0.4398679678530425,0.20849134,0.33453193
Ss18,-3.2973418,-1.8341218,0.0009760466631636591,0.01266974581604228,0.05084745762711865,0.30855338691159584,0.06581668,0.21717967
Nckap1,-3.297471,-0.9102981,0.0009755973576298416,0.01266974581604228,0.4406779661016949,0.7901478185993112,0.81464756,1.2134452
Snap47,-3.2975357,-0.36371994,0.0009753727766934476,0.01266974581604228,0.13559322033898305,0.41920206659012627,0.2546899,0.31716737
Sap130,-3.2994592,-0.89626914,0.0009687133514255883,0.012592804911855616,0.15254237288135594,0.4460390355912744,0.19333194,0.33430943
Zmiz1os1,-3.3001783,-2.8634028,0.0009662338977739245,0.012566652871822532,0.03389830508474576,0.28268513203214696,0.027719501,0.1861017
Csmd2,-3.3019402,-1.0627029,0.0009601854377731106,0.012494035212088854,0.3728813559322034,0.7263920780711826,0.74669504,1.1995591
Zcchc18,-3.3023524,-0.46605828,0.0009587755018257299,0.012481733398283606,0.2033898305084746,0.522782721010333,0.35929886,0.46824136
Pfkfb2,-3.3026836,-1.4645511,0.0009576434146070486,0.012473038560587202,0.03389830508474576,0.2920134902411022,0.06575326,0.17190342
Purg,-3.3033464,-0.67074704,0.0009553829535552679,0.012449631407386056,0.3050847457627119,0.6725028702640643,0.5415191,0.76265585
Arhgef12,-3.3040576,-0.7214768,0.0009529625913871993,0.01242411685132171,0.3389830508474576,0.7291188289322618,0.65802526,0.9302187
Smpd3,-3.304195,-0.4851666,0.0009524956764995407,0.012424057683273135,0.2033898305084746,0.5292408151549942,0.36380705,0.4788427
Cdyl2,-3.3055608,-1.2052071,0.0009478655036324808,0.012369667840021739,0.1016949152542373,0.37098163030998854,0.12507357,0.26788244
Cdc14b,-3.3067648,-0.7485798,0.0009438005835086116,0.012322605286140135,0.1016949152542373,0.37367250287026404,0.17331532,0.27607822
Aqr,-3.307072,-0.94868404,0.0009427664800235482,0.012315087660784024,0.11864406779661017,0.3929750287026406,0.1496416,0.2712137
Zup1,-3.3076458,-0.88252544,0.0009408371514739141,0.012295862966976687,0.15254237288135594,0.4467207233065442,0.19586432,0.33567554
Stxbp6,-3.3086398,-1.3292758,0.0009375034481918775,0.012258256765409124,0.2033898305084746,0.46584385763490244,0.31187555,0.6521346
Cul2,-3.3087611,-0.7207794,0.0009370976485201666,0.012258256765409124,0.15254237288135594,0.4476535591274397,0.21367107,0.33116943
Strada,-3.3088176,-0.77158874,0.0009369083310351575,0.012258256765409124,0.1694915254237288,0.4748493111366246,0.2319515,0.36857057
Snx32,-3.3098197,-1.1655504,0.0009335605748233853,0.012224548072857876,0.1016949152542373,0.3725243972445465,0.11848708,0.24855876
Atp9b,-3.309836,-0.88547504,0.0009335066696872057,0.012224548072857876,0.3728813559322034,0.7274684270952928,0.6332128,0.96790636
Miat,-3.310054,-0.7000475,0.0009327792325366707,0.012224548072857876,0.2711864406779661,0.603760045924225,0.46926928,0.67946744
Asb7,-3.3107815,-1.5683863,0.000930358233318209,0.012200451795637031,0.06779661016949153,0.3262413892078071,0.07270228,0.20183554
Rab3c,-3.310838,-0.8748124,0.0009301701776046089,0.012200451795637031,0.3050847457627119,0.6469933983926521,0.5653265,0.87284267
Arhgap23,-3.3108704,-0.9322755,0.0009300627330099913,0.012200451795637031,0.1694915254237288,0.4577353616532721,0.24149825,0.4195377
Sike1,-3.3112502,-3.2603254,0.0009288011200759585,0.01219789154273754,0.03389830508474576,0.28268513203214696,0.0188293,0.16731903
Rab6a,-3.3115008,-0.532084,0.0009279698604152876,0.01219293405836615,0.288135593220339,0.6516934557979334,0.5231887,0.69013995
Sobp,-3.3124948,-0.95243883,0.0009246784253730734,0.01215563076799143,0.3898305084745763,0.7408510332950632,0.766128,1.1719106
Oxct1,-3.3127697,-0.7432478,0.0009237705080141059,0.012149639525373974,0.3389830508474576,0.7128300803673938,0.60521984,0.87218595
6430548M08Rik,-3.3133757,-3.2156668,0.0009217706690738067,0.012129274181201365,0.01694915254237288,0.2699842135476464,0.019428028,0.16741912
Ube2h,-3.3137636,-0.6991001,0.0009204928782539544,0.01211839472742957,0.288135593220339,0.651083524684271,0.47603494,0.68803847
Ahdc1,-3.3140304,-1.1775216,0.0009196153493839493,0.012112776685267999,0.1016949152542373,0.37205797933409873,0.119996525,0.2533808
Tacc1,-3.3148952,-0.5587407,0.0009167753573423903,0.012081291737023063,0.2542372881355932,0.6020378874856487,0.45637754,0.61620945
Tmem167,-3.3149838,-0.60536385,0.000916483856716124,0.012081291737023063,0.1864406779661017,0.503193168771527,0.28657725,0.40871337
Specc1,-3.3153152,-0.7843048,0.0009153981108928444,0.01207498637196403,0.3220338983050847,0.6839480482204363,0.58419025,0.8614877
Fbxl20,-3.3155658,-0.6373212,0.0009145779725851865,0.012070093380827093,0.2711864406779661,0.6247488518943742,0.45135123,0.6351344
Camsap2,-3.3163903,-0.6659238,0.0009118842566688242,0.012040456991003099,0.2542372881355932,0.5892293340987371,0.38644385,0.5587309
Mapk1ip1l,-3.3165357,-0.67993444,0.0009114096589482258,0.012040106949822433,0.11864406779661017,0.4055324339839265,0.18454361,0.28117836
Foxo3,-3.3167052,-0.817454,0.0009108562509258326,0.01203871493476494,0.1016949152542373,0.3751435132032147,0.16470523,0.27424034
Stx17,-3.3171902,-1.7774198,0.0009092768006015731,0.012023753755986353,0.05084745762711865,0.30597014925373134,0.05861744,0.18810007
Lpp,-3.3191056,-0.95754886,0.0009030627532325935,0.011947462422136776,0.22033898305084745,0.5315011481056258,0.33085948,0.56621474
Asxl2,-3.3191218,-0.7138731,0.0009030104818922805,0.011947462422136776,0.288135593220339,0.6410017221584385,0.4574508,0.66853935
Gucy1b1,-3.3193076,-0.8294448,0.0009024095629941792,0.011947462422136776,0.1694915254237288,0.4667766934557979,0.23393063,0.38413274
Glt1d1,-3.3198087,-1.1612414,0.0009007915402875918,0.01193504373152248,0.06779661016949153,0.33833237657864523,0.10056373,0.21237247
Mpp2,-3.3198652,-2.0109098,0.0009006090293314279,0.01193504373152248,0.05084745762711865,0.3115312858783008,0.05243493,0.19636476
Dnajc18,-3.3202531,-0.5768234,0.0008993584486268449,0.011927819108886142,0.13559322033898305,0.42888920780711826,0.22235163,0.31584212
Bri3bp,-3.3227665,-0.75382185,0.0008912946464842875,0.01182670970421373,0.06779661016949153,0.33922933409873707,0.14357123,0.23138079
Ptchd1,-3.3234777,-4.254836,0.0008890251224785035,0.011802423439227957,0.01694915254237288,0.2671139494833525,0.010437283,0.1825741
Gm36975,-3.3238657,-2.4917464,0.0008877894593276787,0.011791845166650878,0.01694915254237288,0.27152698048220436,0.031632587,0.1661619
Gorasp2,-3.3243425,-1.5383754,0.0008862728045378533,0.011777522382755748,0.0847457627118644,0.34902411021814006,0.08546902,0.23045892
Rab11fip4,-3.3248436,-0.5329725,0.000884681620113409,0.011762194523724543,0.13559322033898305,0.4349167623421355,0.22976317,0.31753603
Mbtps1,-3.3249245,-1.734539,0.0008844252256200257,0.011762194523724543,0.06779661016949153,0.3326994833524684,0.0683479,0.21139215
Ndufaf7,-3.3253043,-1.0177617,0.0008832210939524956,0.011754408516346487,0.06779661016949153,0.338906429391504,0.11162638,0.21439838
Nmnat2,-3.3262255,-0.70924443,0.0008803067451390281,0.011721428266543947,0.2711864406779661,0.6386696326061998,0.50960904,0.7355603
Rnf25,-3.3262901,-1.0135719,0.0008801025645660243,0.011721428266543947,0.06779661016949153,0.33983926521239954,0.1090964,0.20922215
Rrnad1,-3.3281004,-1.7954464,0.0008744033027461614,0.01166015719344385,0.05084745762711865,0.31339695752009183,0.05781032,0.18779562
Srsf4,-3.3285367,-0.8097751,0.0008730345018046389,0.011647684738575297,0.13559322033898305,0.4240097588978186,0.18187767,0.29984823
Arntl2,-3.329232,-2.7391024,0.0008708586603514239,0.011624427324213989,0.01694915254237288,0.27188576349024113,0.023862751,0.14948574
Atp1b3,-3.329555,-0.48957047,0.0008698483551603163,0.01161671237731496,0.15254237288135594,0.45081084959816303,0.269368,0.3604926
Zmynd8,-3.3301935,-0.89860433,0.0008678561943169989,0.011595870681898438,0.3050847457627119,0.689150401836969,0.5364118,0.84301865
Ppp2r3a,-3.330339,-0.62777126,0.0008674028764060329,0.011595579745786122,0.2542372881355932,0.6049440298507462,0.46900818,0.65474063
Traip,-3.3331594,-3.4019752,0.0008586568272583389,0.011484374787671262,0.01694915254237288,0.27123995407577495,0.01684631,0.16516034
Upf2,-3.3335636,-0.6443887,0.0008574105301526217,0.011473416805378956,0.22033898305084745,0.553817451205511,0.3405964,0.4911988
Nfs1,-3.3336284,-1.9894094,0.0008572112783572271,0.011473416805378956,0.06779661016949153,0.32645665901262916,0.055103637,0.20289475
Rab3gap2,-3.3341777,-0.73920375,0.0008555193709494896,0.01145952417617786,0.1864406779661017,0.5004664179104478,0.2627102,0.40648285
Zfp322a,-3.3342748,-0.9650448,0.0008552211207147946,0.01145952417617786,0.0847457627118644,0.3522890355912744,0.1263803,0.23347257
Tnfrsf21,-3.334598,-0.9865766,0.0008542276495142176,0.011453641188845821,0.13559322033898305,0.4195967278989667,0.17175108,0.31575403
Kif16b,-3.3348162,-0.6571933,0.0008535576615981832,0.011450371626132392,0.2033898305084746,0.5167192881745121,0.30595756,0.44753608
Sptlc1,-3.3349617,-1.0138235,0.0008531112737594169,0.01145009986309467,0.0847457627118644,0.35910591274397247,0.12010823,0.22928119
Bbip1,-3.3352365,-0.77338415,0.000852268687367245,0.011444507560998438,0.11864406779661017,0.3990743398392652,0.1737264,0.2808839
Wipi2,-3.3357377,-0.668002,0.0008507341928341943,0.0114296138807274,0.1016949152542373,0.38748564867967855,0.17469108,0.2648854
Cs,-3.3374994,-1.4747108,0.0008453590324875002,0.011363080141540334,0.1016949152542373,0.3694029850746269,0.1002001,0.25689864
Ipo7,-3.3375883,-0.7207367,0.0008450886453900765,0.011363080141540334,0.13559322033898305,0.42203645235361653,0.19787513,0.30792916
Gm11613,-3.3381703,-1.8783512,0.0008433208187508388,0.01134703575354784,0.01694915254237288,0.2727109644087256,0.04465287,0.15519792
Lsm14a,-3.3390834,-0.8283889,0.0008405532276671811,0.011315463540790159,0.11864406779661017,0.4080439150401837,0.17379093,0.29045805
Cttn,-3.339358,-1.2443714,0.0008397221513416235,0.011309941958170137,0.06779661016949153,0.33090556831228474,0.092473984,0.20663558
Znrf2,-3.3395197,-1.0918064,0.0008392336390122591,0.01130903103322939,0.1016949152542373,0.3795924225028703,0.13624476,0.2708706
Fbxw8,-3.3405058,-0.8261998,0.0008362594176436468,0.011274606398436924,0.1016949152542373,0.3876291618828932,0.15349485,0.25785044
Pdcd6ip,-3.3406513,-0.91854936,0.0008358214267082161,0.011274358301028999,0.13559322033898305,0.4241532721010333,0.17579629,0.30990142
Arnt2,-3.3417988,-0.7390768,0.0008323736182942121,0.011233490267988689,0.2542372881355932,0.5772818599311137,0.3977448,0.59625053
Plekha1,-3.341936,-0.6764139,0.0008319617379456518,0.011233490267988689,0.2542372881355932,0.6157792766934558,0.44297066,0.63694525
Stk32c,-3.342114,-5.3842363,0.0008314289969646117,0.011232024710125249,0.01694915254237288,0.2651047646383467,0.0042331517,0.16311665
Usp36,-3.3423645,-1.9030094,0.0008306788535982264,0.011227535611762748,0.03389830508474576,0.2941661882893226,0.047862824,0.16835554
Pan3,-3.3442314,-0.93541145,0.0008251088146320554,0.011157863034304643,0.3728813559322034,0.7509687141216992,0.6634064,1.0297474
Commd10,-3.344304,-0.59800184,0.0008248925030388102,0.011157863034304643,0.2033898305084746,0.5252942020665902,0.33256742,0.46824658
Tax1bp1,-3.3448536,-0.40019524,0.0008232598483885689,0.011144076637884559,0.2033898305084746,0.542372273249139,0.37887728,0.47493276
Kantr,-3.34546,-0.6227531,0.0008214626033531311,0.011125352899243263,0.15254237288135594,0.45203071182548793,0.23511304,0.3422612
Ctxnd1,-3.3458235,-27.973827,0.0008203860042930214,0.011116375156507052,0.0,0.25175803673938,0.0,0.23397231
Psmb2,-3.3483531,-0.29046452,0.0008129338025732085,0.01102095422560147,0.1694915254237288,0.4797646383467279,0.31592557,0.37458718
Matn2,-3.3487732,-1.5033323,0.0008117018385061603,0.011009807370348575,0.05084745762711865,0.317558840413318,0.08864508,0.23331717
Atp9a,-3.3492258,-0.6241523,0.0008103770454734244,0.010997389500944907,0.2711864406779661,0.6290183696900115,0.4564781,0.63745123
Stam2,-3.349436,-1.237312,0.0008097626452369913,0.010994604485860515,0.1016949152542373,0.38221153846153844,0.123565584,0.27008843
Gm50304,-3.3508422,-2.449623,0.0008056620024574437,0.010944458041471948,0.01694915254237288,0.27364380022962115,0.031209309,0.15971482
Zfp592,-3.3508503,-1.6294014,0.0008056384913352238,0.010944458041471948,0.06779661016949153,0.33539035591274396,0.07467944,0.21502449
Gpr176,-3.3511412,-2.0935664,0.0008047925148430439,0.010943711980684508,0.05084745762711865,0.31192594718714123,0.05624412,0.22068484
Rspo2,-3.3512301,-1.5264324,0.0008045341864957946,0.010943711980684508,0.0847457627118644,0.34805539609644087,0.13824843,0.35564423
Nrd1,-3.352887,-0.5933328,0.0007997339428276678,0.010885942778003766,0.2711864406779661,0.6313145809414467,0.46461195,0.63776946
Ggnbp2,-3.3532102,-0.7570028,0.0007988004145286862,0.010878746648953776,0.3050847457627119,0.6595866819747417,0.4756488,0.7076899
Tbc1d9b,-3.3539214,-0.8421942,0.0007967502109069614,0.010856327670928019,0.11864406779661017,0.4004377152698048,0.16647296,0.28120753
Zfand4,-3.3546567,-3.1590536,0.0007946352508972044,0.010833003141353567,0.01694915254237288,0.2733208955223881,0.019485291,0.16191322
Nt5dc3,-3.3547375,-0.71583647,0.0007944031557287657,0.010833003141353567,0.11864406779661017,0.40517365097588975,0.19916973,0.30893558
Acbd6,-3.3558123,-0.559176,0.0007913222669882499,0.010798795994908215,0.2542372881355932,0.6037241676234214,0.4370766,0.59205323
Prkacb,-3.3562245,-0.7075632,0.0007901438179132377,0.010788193286244257,0.2711864406779661,0.6268297933409873,0.45562097,0.66398287
Ap2a2,-3.356378,-0.7653421,0.0007897052044730581,0.01078768624514035,0.23728813559322035,0.5622488518943742,0.33410963,0.51539177
Agpat4,-3.3573802,-0.36564088,0.0007868482201305378,0.010754125979098448,0.1864406779661017,0.5017221584385764,0.34253225,0.42287573
Phf6,-3.359336,-0.66280967,0.0007813001047750603,0.010683732221529706,0.13559322033898305,0.42465556831228474,0.20289777,0.3046332
Sybu,-3.3593926,-0.9002829,0.0007811401638076449,0.010683732221529706,0.3389830508474576,0.7031429391504018,0.6264551,0.96531
Acin1,-3.3596997,-0.5782786,0.0007802724430368752,0.010680550455629566,0.23728813559322035,0.5882964982778416,0.39077228,0.5387535
Brinp2,-3.3599744,-0.67493755,0.0007794968198164748,0.010675371839178733,0.2033898305084746,0.5466417910447762,0.4206989,0.60705775
Ralgapa2,-3.360136,-0.86259323,0.0007790409052514206,0.010674568650742311,0.3389830508474576,0.7081300229621125,0.65848243,0.9911768
Gtf2a1,-3.3607018,-0.28936133,0.0007774471528767981,0.01065816581520386,0.1694915254237288,0.48877009184845005,0.33345252,0.3945252
Rad54l2,-3.3609443,-0.58384025,0.0007767650431327778,0.010654250489524114,0.13559322033898305,0.4321182548794489,0.21505311,0.30719995
Unc13b,-3.3622372,-0.90508175,0.0007731364978459108,0.010615318189637008,0.22033898305084745,0.5382821469575201,0.32410568,0.5404854
Gnb5,-3.3630698,-0.7541182,0.0007708089540979122,0.010588771266160991,0.0847457627118644,0.36473880597014924,0.15167749,0.24391809
