names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ENTmv-PA-COAp Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Mapk10,3.7112305,0.54501635,0.0002062541505641846,0.004527817831421275,0.9371428571428572,0.8113921314310419,2.1030393,1.7797904
Gnptg,3.7095094,0.7557792,0.00020766117432142594,0.004554984288993237,0.42857142857142855,0.2692751116875631,0.25334984,0.15765247
Dlgap4,3.7089124,0.42594036,0.00020815150715267086,0.004562015495262859,0.8228571428571428,0.6103905461882115,0.79109865,0.6405646
Inha,3.7067163,0.8405989,0.00020996390897573468,0.004595351439488838,0.36,0.19909208819714655,0.17359948,0.10062622
Peds1,3.7066553,0.61148274,0.0002100145726718382,0.004595351439488838,0.46285714285714286,0.29489119469664216,0.27059948,0.18514511
Foxo6,3.706293,1.483249,0.00021031489311890372,0.0045981783385719635,0.2571428571428571,0.0969159821299899,0.13025323,0.04856116
Pank1,3.70413,0.50086904,0.0002121174337987313,0.0046338174359121225,0.56,0.3910145554114426,0.3681094,0.27343628
Slc35a3,3.7018166,0.45759958,0.00021406142003221567,0.00467248607332708,0.5028571428571429,0.33754863813229574,0.290855,0.21979214
Ift81,3.7015154,0.48175117,0.00021431552242870197,0.004674235460762355,0.56,0.39267185473411154,0.36456975,0.27384585
1700025G04Rik,3.7004998,0.43225574,0.00021517521068031728,0.004689179165434003,0.8228571428571428,0.6188932122784263,0.8167881,0.6607143
Tbcd,3.7001283,0.3918141,0.00021549044163092138,0.004689399589500811,0.7085714285714285,0.5342268338377287,0.57174623,0.46241593
Catsper2,3.7000766,0.82338685,0.0002155343689256979,0.004689399589500811,0.37714285714285717,0.21836719988470962,0.20265178,0.119515546
Col4a1,3.6978478,0.44951063,0.00021743524313882142,0.004726929598009816,0.48,0.3024210981409425,0.24796818,0.18737589
Cwc22,3.6968555,0.52458787,0.00021828646595586313,0.0047386292774925206,0.5257142857142857,0.36366911658740453,0.32389346,0.23578148
Tasor2,3.6967616,0.39877188,0.0002183673127149268,0.0047386292774925206,0.72,0.535487822452803,0.5725696,0.46133155
Lonrf2,3.6965923,0.45488074,0.00021851290773119205,0.0047386292774925206,0.6285714285714286,0.4449848681366191,0.42661005,0.3279882
Tor1aip2,3.6963995,0.48978975,0.000218678835284359,0.0047386292774925206,0.5542857142857143,0.3862948551664505,0.3556222,0.26553488
Ccnt2,3.69402,0.4022412,0.0002207363868883582,0.0047793607700968455,0.8114285714285714,0.6119757890185906,0.72529835,0.59118855
Arnt2,3.692962,0.39733636,0.0002216571316099575,0.004793531955933708,0.7771428571428571,0.5753350626891482,0.7279432,0.5949983
Dmxl2,3.6924682,0.4917047,0.00022208804526090625,0.004793531955933708,0.9085714285714286,0.7260772445597349,1.2467139,1.0162998
Jakmip1,3.6924682,0.5129188,0.00022208804526090625,0.004793531955933708,0.5714285714285714,0.4042369217466494,0.3812042,0.28156745
Agap1,3.6924496,0.3693951,0.00022210447655889344,0.004793531955933708,0.84,0.7072344718259115,1.0806068,0.9189973
Plch2,3.6920638,0.6263844,0.0002224415697717099,0.004796954237372268,0.4057142857142857,0.24027237354085604,0.21126619,0.14183715
Spata7,3.6917677,0.4655171,0.00022270088220331666,0.0047986950319191006,0.6685714285714286,0.5010808473843493,0.52568275,0.40604734
Slc44a5,3.6905873,0.4784152,0.00022373683604799273,0.00481570082791159,0.8171428571428572,0.6082648796656579,1.0109669,0.81307876
Dscaml1,3.6904604,0.5354451,0.00022384854239157335,0.00481570082791159,0.9371428571428572,0.7371739443723879,1.5150584,1.2381119
Mapkapk2,3.6902158,0.6962303,0.00022406382806028748,0.00481647604798394,0.37714285714285717,0.2099726185329298,0.18690075,0.11941352
Mmp17,3.689962,0.42207602,0.00022428759965254275,0.004817432296294023,0.5371428571428571,0.36136330883412593,0.32808918,0.2545004
Snx1,3.688998,0.37948143,0.0002251390141975562,0.0048318572775465935,0.56,0.3825118893212278,0.3427738,0.273296
Immp2l,3.687813,0.5024493,0.00022618978806646773,0.00485053440171268,0.8457142857142858,0.669260700389105,1.1464714,0.9225185
Emc2,3.683534,0.3881188,0.00023002269863457885,0.004928795783342212,0.6571428571428571,0.4714656290531777,0.45890158,0.36809215
Shprh,3.6813238,0.4206782,0.00023202612476223264,0.004967762527777841,0.7942857142857143,0.6062112696353942,0.7297424,0.5893207
Slc20a1,3.6807923,0.52421504,0.0002325102353826902,0.004974164032430641,0.49714285714285716,0.33156794927222943,0.30299503,0.22000659
Mink1,3.6800213,0.34636295,0.0002332145247909196,0.004985261957941137,0.6628571428571428,0.47427583225248593,0.46276686,0.38039473
Ptpn2,3.6789868,0.46388555,0.00023416244768198504,0.0050015460804570255,0.6285714285714286,0.4502449920737858,0.4399807,0.33697897
Ube2e3,3.6766872,0.33180752,0.0002362823865808481,0.005042817893111507,0.6914285714285714,0.49236201181726474,0.5082689,0.42285296
Golm2,3.6753237,0.38402292,0.00023754810311036012,0.005065807563948712,0.8171428571428572,0.649985588701542,0.86694956,0.72135305
Bcl9,3.6747406,0.3916722,0.00023809124532692399,0.005073363808036834,0.6457142857142857,0.46606139213143105,0.47379708,0.37979373
Mdn1,3.674256,0.39488405,0.00023854328946842853,0.005078968453262025,0.72,0.5412163135898544,0.58054066,0.46910068
Eda,3.6701794,0.4915922,0.00024238040384445708,0.00515658072153647,0.6,0.4149733390978527,0.5156278,0.3919507
Prpf6,3.669963,0.32826954,0.00024258559668187667,0.005156863119337046,0.6,0.42412451361867703,0.3734161,0.3078984
Gabpb2,3.6675649,0.4609401,0.00024487150634299853,0.005201341798763929,0.48,0.3100230580775328,0.26893264,0.2022695
Anapc10,3.666897,0.42682144,0.00024551156241304,0.005210818074279924,0.6,0.4326992362011817,0.40841827,0.31863514
Vwa5b2,3.6643202,0.73946846,0.0002479963818005666,0.005258827714773376,0.4057142857142857,0.24002017581784119,0.2170128,0.13554789
5330434G04Rik,3.6641462,0.4675639,0.0002481649997146498,0.005258827714773376,0.8057142857142857,0.64526588845655,1.0547501,0.8558045
Tbc1d32,3.6635773,0.44340798,0.00024871717702495933,0.005266375529283418,0.6057142857142858,0.45799106499495607,0.46324894,0.35999075
Tpd52l1,3.6632292,0.7543536,0.00024905543990333954,0.005269385567088767,0.4,0.2401642888024211,0.24296145,0.15103278
Akirin2,3.6624064,0.3903165,0.0002498571034767094,0.005282187545569772,0.4857142857142857,0.31636402939904884,0.26680496,0.20969641
Sez6,3.660897,0.3939096,0.0002513338783061799,0.0053092305896910805,0.5828571428571429,0.3993731085170774,0.3863872,0.30671874
Zfp462,3.6578546,0.38394997,0.0002543353428751304,0.005365282262976082,0.8,0.5640582216457702,0.80118364,0.6633048
Tspoap1,3.6578028,0.40520373,0.0002543866618173252,0.005365282262976082,0.6171428571428571,0.437166738723159,0.39552125,0.3121487
Ap1b1,3.6571727,0.4892281,0.0002550126000023642,0.0053742655388733535,0.5828571428571429,0.41443291540567806,0.3916447,0.29381582
Pex19,3.6531615,0.7886086,0.0002590311013102641,0.005451102859966651,0.32571428571428573,0.16457702839025795,0.15306135,0.09143748
Txndc11,3.6531286,0.40857482,0.0002590643227457169,0.005451102859966651,0.6342857142857142,0.4683671998847096,0.45390266,0.359607
Nptxr,3.6524234,0.4155109,0.0002597771714051908,0.005461825192220248,0.5657142857142857,0.40556996685401353,0.44140446,0.34785745
Nabp1,3.652141,0.883295,0.0002600628254956837,0.005463555997708383,0.32571428571428573,0.16313589854445887,0.14774077,0.0827898
Mpc1,3.6515722,0.39642984,0.000260639790658502,0.005471399355464022,0.6742857142857143,0.5147715809194409,0.54508466,0.43865642
Rubcn,3.6504765,0.42766383,0.00026175418838144044,0.005490503545518583,0.6,0.42005332180429455,0.38837537,0.30220327
Dnmt3a,3.6501803,0.38495004,0.000262056272568659,0.00549255229634935,0.8228571428571428,0.6770067733102753,0.9279919,0.775301
Slc6a7,3.6495125,0.5107285,0.00026273835980124245,0.005502556296071228,0.5142857142857142,0.3437815247153769,0.3130589,0.22953016
Morn1,3.6492586,0.69094783,0.0002629981816483261,0.0055037080536530555,0.42857142857142855,0.2669332756881395,0.22635221,0.14613318
Zmynd11,3.6486757,0.45204344,0.00026359572154656944,0.005511919873895969,0.9142857142857143,0.7259691598213,1.126673,0.9260123
Smyd2,3.6460094,0.4983282,0.0002663442728266412,0.005565062683399572,0.4114285714285714,0.24131719267906038,0.19199224,0.13962327
Axin1,3.6452522,0.4711067,0.00026712960944850084,0.005577134891904598,0.5257142857142857,0.3606427439112264,0.31907356,0.23991776
Nbeal1,3.6449702,0.41553986,0.00026742283629975564,0.005578922058520523,0.7942857142857143,0.6092736705577172,0.77745795,0.63214624
Fars2,3.641909,0.3838804,0.00027062380390749163,0.005637667962654203,0.84,0.6797809482634385,0.94911575,0.79457235
Patj,3.641876,0.6284286,0.00027065841726177603,0.005637667962654203,0.4742857142857143,0.31802132872171784,0.30785286,0.20961322
Phf12,3.640376,0.31792656,0.0002722402079149112,0.005666223382396331,0.7085714285714285,0.5211485804871019,0.52353126,0.43948776
Nol4,3.6401644,0.4615008,0.0002724640406064118,0.005666492856884121,0.9028571428571428,0.730724888312437,1.3448346,1.1186498
Slc37a3,3.6373947,0.6143601,0.00027540971082203703,0.005723324771684559,0.48,0.33124369505692464,0.29749107,0.20402235
Lrpprc,3.6369667,0.3843627,0.00027586746738131513,0.005728407147245701,0.7657142857142857,0.5677331027525581,0.6434133,0.52578175
Sec63,3.633821,0.37972558,0.00027925468677127786,0.005794265199648058,0.7428571428571429,0.5592664649084883,0.6169845,0.5043185
Nln,3.6327207,0.43472168,0.0002804486258854607,0.0058145482851406855,0.5885714285714285,0.4224672142960081,0.41283923,0.32072908
Gm47591,3.6283429,0.49073607,0.00028524640650028635,0.00590523087464737,0.5142857142857142,0.3456549935149157,0.289655,0.21438093
Rffl,3.6283286,0.2897101,0.00028526199014857785,0.00590523087464737,0.4742857142857143,0.3044026516789163,0.31741914,0.26667196
Cenpv,3.6267958,0.47258404,0.00028696017426833653,0.005935812072817708,0.52,0.3585170773886727,0.30968198,0.23237911
Necab2,3.626377,0.6746476,0.00028742543210101557,0.005940862585041761,0.3314285714285714,0.16619829946678197,0.15310009,0.098619856
Serac1,3.6244023,0.58036596,0.0002896305832271298,0.005979855954829638,0.5085714285714286,0.3460873324686554,0.30490413,0.21383767
Stk39,3.6242893,0.39661402,0.00028975706934083323,0.005979855954829638,0.7885714285714286,0.6378800979968295,0.8602766,0.7109894
Npat,3.6214962,0.39880174,0.0002929041393176297,0.0060355323799576,0.6228571428571429,0.44473267041360426,0.41722962,0.3312509
Phc2,3.6198034,0.4301769,0.0002948270071349889,0.006070499372963335,0.7828571428571428,0.5917279146851131,0.7133488,0.5723703
Slc1a1,3.6187313,0.3960472,0.0002960509322296231,0.006091032579640101,0.7714285714285715,0.5707955036748811,0.67739975,0.55169326
Ap1s1,3.6182094,0.48656273,0.00029664851140661535,0.006098657613998282,0.4342857142857143,0.27219339962530625,0.24843253,0.18338822
Abcb4,3.6173253,0.7009735,0.00029766320537043364,0.006112166055955792,0.3485714285714286,0.1850050439544603,0.17674652,0.11237058
Gm38604,3.6172407,0.6299132,0.0002977605272514377,0.006112166055955792,0.34285714285714286,0.1791684680789739,0.16788064,0.11165338
Ptpn1,3.6166482,0.422158,0.0002984426153343233,0.0061214908962086015,0.6285714285714286,0.4519383196425998,0.43845442,0.34408692
Tafa2,3.616173,0.6410767,0.0002989904248452773,0.006128049363533639,0.9257142857142857,0.7276985156362589,1.9250613,1.5591508
Brinp2,3.6144192,0.38503325,0.0003010216951499838,0.006163415160306037,0.7657142857142857,0.5445309122351923,0.7359935,0.6058487
Tub,3.6142876,0.39030632,0.00030117469689176877,0.006163415160306037,0.7028571428571428,0.49326271797088916,0.49837393,0.4007273
Rexo4,3.6129944,0.5291094,0.0003026812676727796,0.006189532467555242,0.45714285714285713,0.2908560311284047,0.23444179,0.16812769
Als2,3.6117811,0.44481984,0.0003041011189942075,0.006209116312594494,0.5428571428571428,0.3739371667387232,0.32719588,0.2502714
Fam78b,3.6112545,0.49569803,0.00030471942795648005,0.0062170167267962175,0.56,0.39829226113272803,0.37380216,0.27873245
Mettl4,3.6085508,0.8041188,0.0003079123607832727,0.00627739388030845,0.36,0.20474852284190806,0.18630068,0.11089918
Zfp280d,3.6080804,0.43269265,0.0003084708411814599,0.006279251138292295,0.9085714285714286,0.7382547917567372,1.166767,0.9702185
Gm31698,3.6071165,1.0595078,0.0003096186923768507,0.00629784577151096,0.2914285714285714,0.13153912667531345,0.15913533,0.079516135
Pgr,3.6063406,0.56986004,0.0003105454761233091,0.006311919019238514,0.4742857142857143,0.31236489407695633,0.27402377,0.19258182
Dhdds,3.6059408,0.46749768,0.0003110239232192484,0.0063130088638857105,0.6457142857142857,0.4864173512033434,0.49588588,0.38135725
Nup153,3.6059034,0.37774384,0.0003110689890504161,0.0063130088638857105,0.5771428571428572,0.4102176106067157,0.3651612,0.29208496
Vps33a,3.6051838,0.40891933,0.00031193205048494333,0.0063255557975693925,0.52,0.3503026372676178,0.2894126,0.22538215
Cog5,3.6049957,0.42517808,0.00031215805685065183,0.0063255557975693925,0.8685714285714285,0.6923908344141807,1.0262262,0.8473593
Aldh7a1,3.6042998,0.5869064,0.0003129956141066886,0.006337748418271834,0.45714285714285713,0.3079334198011241,0.27011955,0.18769749
Kdm4c,3.6041024,0.42521855,0.0003132336822427182,0.006337792953209216,0.8571428571428571,0.6851851851851852,0.9647594,0.7927914
Plec,3.6025505,0.3919767,0.0003151101249805667,0.006370962421540879,0.5428571428571428,0.369289522986021,0.31318924,0.24707885
Osbpl6,3.6016853,0.4812796,0.0003161609483033908,0.006387402015723391,0.8628571428571429,0.6738723158956622,1.1334149,0.9198039
Camkk2,3.5960567,0.4032605,0.0003230775042991366,0.006513859562885381,0.6514285714285715,0.4685473411154345,0.4754373,0.3786292
Ttc39c,3.5960002,0.4158181,0.0003231475547944255,0.006513859562885381,0.5428571428571428,0.36860498630926647,0.32748643,0.25499114
Ppp4r3b,3.5899484,0.36579537,0.0003307435409085129,0.006661978219049282,0.76,0.5755512321660181,0.62890744,0.5184792
Stx1a,3.58937,0.5281529,0.0003314781790722852,0.006671774285896857,0.49714285714285716,0.32331748090502954,0.2949694,0.21342453
Dpp9,3.5888903,0.69895905,0.00033208854906518646,0.006679056372291587,0.37714285714285717,0.21652975933131574,0.18405788,0.11732784
Pitpnm2,3.588119,0.30829775,0.00033307213360371475,0.006693828145049974,0.7257142857142858,0.5055123216601816,0.53964597,0.45600164
Galnt11,3.5872726,0.44307896,0.00033415481511743267,0.00671056792392034,0.6571428571428571,0.48353509151174523,0.47651973,0.37089577
Srcin1,3.5861676,0.3622974,0.0003355732724715461,0.006731542624474154,0.7828571428571428,0.6036172359129558,0.73271465,0.6101575
Rcc1l,3.5860689,0.9786846,0.00033570030207649297,0.006731542624474154,0.33714285714285713,0.18248306672431186,0.17616753,0.09326512
Nprl3,3.5853212,0.6149297,0.0003366635586349032,0.006745049623606506,0.44,0.28246144977662485,0.24231662,0.16470075
Syn1,3.5851567,0.39902657,0.0003368759432407864,0.006745049623606506,0.8514285714285714,0.6463467358408993,0.89064,0.7369464
Mtrex,3.5847194,0.392999,0.0003374408887311721,0.0067513303650086325,0.5714285714285714,0.4188643896815103,0.3817032,0.3030255
Adam22,3.5838258,0.44828168,0.0003385978349539375,0.006769437369949629,0.9085714285714286,0.7552961521833117,1.3584815,1.1373006
Teddm2,3.5831864,0.99832416,0.0003394282426998336,0.006780993963824929,0.32571428571428573,0.16915261565067014,0.17489679,0.09136857
Baz1b,3.5814183,0.39230996,0.00034173400246079205,0.006821985621189808,0.76,0.5901066436085891,0.68657804,0.5607187
Tafa5,3.5804307,0.3966566,0.0003430281629797076,0.006842737000196543,0.7714285714285715,0.5933131575154922,0.7579568,0.6212963
Mbd5,3.5799842,0.3883332,0.0003436151214874522,0.006848472209019744,0.9371428571428572,0.8448263438535812,1.9308147,1.7054648
Htt,3.5798242,0.4309237,0.00034382541905350335,0.006848472209019744,0.7828571428571428,0.6245856751693327,0.7804313,0.62972736
Zfp157,3.5793633,0.41120774,0.0003444322447178325,0.006855477344865303,0.5371428571428571,0.3623360714800404,0.30111665,0.23445994
Kif16b,3.5770829,0.34918272,0.0003474501887980873,0.006910426774984904,0.7028571428571428,0.5148796656578758,0.54072434,0.44664752
Gnl3l,3.5763116,0.47537148,0.00034847627315092594,0.006925708180151909,0.5942857142857143,0.42372820291108226,0.41174182,0.31220406
Gm5468-1,3.575766,0.6757932,0.00034920375079324693,0.006935036795132701,0.37714285714285717,0.2174304654849402,0.19407418,0.12582007
Neurl1a,3.5747316,0.48593363,0.00035058735307013777,0.006957372361148155,0.5257142857142857,0.3683888168323966,0.32519618,0.24248005
Shkbp1,3.5740638,0.8792982,0.00035148312651599634,0.006970001187811677,0.35428571428571426,0.2024427150886295,0.18407905,0.10424652
Eif4enif1,3.5729353,0.4646979,0.00035300197799018073,0.006994958074185956,0.52,0.36701974347888744,0.32434168,0.2449971
Uxs1,3.570363,0.3506293,0.00035648666243798857,0.007058803699122146,0.6857142857142857,0.495172215016573,0.47964627,0.39386603
Ccdc149,3.5701375,0.52082783,0.0003567939786765809,0.007059686455846634,0.5371428571428571,0.3824398328289379,0.34987256,0.25615442
Dgkb,3.569136,0.5871131,0.00035816068589653884,0.0070815140765562905,0.9428571428571428,0.7785343709468223,1.9698043,1.6305528
Gpr45,3.568059,0.4233258,0.00035963551680261835,0.007105445835651732,0.6971428571428572,0.5078541576596052,0.5604134,0.44489068
Stimate,3.566244,0.41082862,0.00036213433716921785,0.007149558882980811,0.5771428571428572,0.4006701253782966,0.35052222,0.27442756
Creg2,3.5654585,0.45425943,0.0003632204564342944,0.007165736904838099,0.5085714285714286,0.34234039486957774,0.30944866,0.23484273
Junos,3.5623128,0.8618388,0.00036760205139706284,0.007246857755714658,0.33714285714285713,0.18378008358553105,0.17921245,0.102557085
Itpka,3.5619178,0.41074806,0.00036815568554885434,0.007252451078224132,0.5771428571428572,0.4065427294999279,0.3997164,0.31455445
Arnt,3.5603142,0.37928602,0.00037041119211033904,0.007291537532604257,0.72,0.537109093529327,0.5638743,0.45891428
Nr2c1,3.5598724,0.625057,0.0003710352122475466,0.007298474489818138,0.38857142857142857,0.23115722726617668,0.19843519,0.13305962
Gm49797,3.5596418,0.4057981,0.0003713608888880846,0.007299537003966959,0.7485714285714286,0.5716962098285056,0.6465645,0.5224223
Lrrk2,3.556449,0.4424018,0.00037590143384510057,0.007383385619457495,0.5542857142857143,0.3833405389825623,0.37360355,0.2876852
Srgap3,3.5557153,0.45097107,0.0003769519278358142,0.0073986108845495455,0.8914285714285715,0.7498919152615651,1.378801,1.1546197
Ift88,3.5552733,0.3862345,0.0003775862420674783,0.007405651331644629,0.5942857142857143,0.4143968871595331,0.3695994,0.2942569
Csnk1g3,3.5548596,0.4075063,0.0003781809722509817,0.007411905707063369,0.8114285714285714,0.6315030984291685,0.7940423,0.6491944
Gpsm1,3.5523815,0.72662693,0.0003817609573112602,0.007471570973194391,0.3485714285714286,0.19062545035307682,0.17123775,0.10694203
Me3,3.5523674,0.47563627,0.0003817814271007033,0.007471570973194391,0.84,0.6281524715376855,1.029889,0.8307349
Rlim,3.550858,0.36226618,0.0003839776314929236,0.00750124955707448,0.5257142857142857,0.3476365470528895,0.28852236,0.23125958
Jcad,3.5508533,0.6159707,0.0003839844916627164,0.00750124955707448,0.3942857142857143,0.23465196714223951,0.20932889,0.14144123
Tbck,3.5507498,0.36597168,0.0003841354443816332,0.00750124955707448,0.7771428571428571,0.6039414901282606,0.70709693,0.58653337
Zfp950,3.5502467,0.41829255,0.0003848704146719958,0.007510143821522532,0.8228571428571428,0.6431041936878513,0.85327727,0.6972466
Gm45323,3.5483751,0.51756483,0.0003876157808590034,0.007554363894300734,0.34285714285714286,0.17653840611039054,0.21088015,0.15185772
Ski,3.5483186,0.34023708,0.0003876988392348609,0.007554363894300734,0.7142857142857143,0.5489263582648797,0.5876009,0.48960158
Rabl6,3.5472982,0.34689608,0.00038920368430647175,0.007578190577764417,0.7428571428571429,0.5585458999855887,0.5916283,0.4913179
Fhip1a,3.5461886,1.402194,0.00039084648513881435,0.007599164294992722,0.28,0.13301628476725752,0.18317333,0.07330392
Mpv17l,3.5439126,0.48818085,0.0003942359099425104,0.007653987644620849,0.5085714285714286,0.35477013978959504,0.3078565,0.22873884
Ints8,3.5432496,0.38377064,0.0003952284789046971,0.0076677178542737985,0.6114285714285714,0.44541720709035887,0.41178516,0.3296668
5430402O13Rik,3.542027,0.8750904,0.00039706487307719857,0.0076977872579973485,0.33714285714285713,0.18169044530912234,0.1698318,0.096149266
Appl1,3.540494,0.37620023,0.000399378693790923,0.007737062366374984,0.76,0.5798025652111255,0.650502,0.53422993
Stau2,3.5362196,0.47449628,0.00040589712659437025,0.007857677083278622,0.92,0.7399120910794063,1.353758,1.1206983
Sik2,3.5358574,0.37110737,0.0004064538346497671,0.007862789443512774,0.7885714285714286,0.5896382764087045,0.71691155,0.59353524
Ophn1,3.5356553,0.30906463,0.00040676503385262796,0.007863148532100801,0.7885714285714286,0.6037613488975356,0.744192,0.6374803
Washc4,3.5328293,0.3779549,0.0004111379455670294,0.007941967359731185,0.5942857142857143,0.4285920161406543,0.3959252,0.31758413
Larp1b,3.5308495,0.5063428,0.00041422727644859576,0.007995895774550121,0.4514285714285714,0.2866767545755873,0.23898382,0.17399706
Matk,3.530558,0.3663074,0.0004146840645770915,0.007998966845072827,0.6228571428571429,0.4462458567516933,0.42022046,0.34016642
Qrich1,3.5280845,0.3782405,0.0004185783658664321,0.00806437163483198,0.8057142857142857,0.6291252341835999,0.7786973,0.6454311
Mbtd1,3.5280235,0.40848038,0.0004186750439371273,0.00806437163483198,0.8685714285714285,0.6780515924484796,0.9378895,0.7753058
Sptan1,3.5271723,0.4050947,0.0004200232683380464,0.00808454528670724,0.9085714285714286,0.7567012537829658,1.3052858,1.1087294
Plaa,3.525677,0.43100876,0.0004224017956763271,0.008124506979114467,0.6114285714285714,0.4312941346015276,0.39854622,0.3098351
Abhd18,3.5236456,0.33938244,0.00042565315600408943,0.008181187626487757,0.7085714285714285,0.5127900273814671,0.5205839,0.43167824
Ltbp4,3.5229216,0.72722393,0.0004268178449219712,0.008197709430345508,0.38857142857142857,0.2417855598789451,0.21300723,0.13400747
Edem3,3.5217412,0.38464904,0.0004287225158724115,0.008228410001065499,0.6514285714285715,0.4769058942210693,0.45621657,0.36658576
Pea15a,3.5203493,0.27721906,0.0004309788585671434,0.00826581151299011,0.5428571428571428,0.36269635394149013,0.31318408,0.26503688
Lrrc8d,3.5195687,0.3326983,0.0004322490873452477,0.008278649156374095,0.6514285714285715,0.4664937310851708,0.4555735,0.37722144
Tada2a,3.5195594,0.42169178,0.0004322644125937051,0.008278649156374095,0.6228571428571429,0.4609453811788442,0.44251898,0.3475152
Nexmif,3.5169494,0.45986727,0.000436536826250914,0.008354518889859016,0.8285714285714286,0.6232886583081135,0.8741769,0.70092744
G630018N14Rik,3.5162582,3.1243107,0.0004376750238569306,0.008367498588579549,0.17714285714285713,0.024283037901714946,0.09324865,0.011145892
Tmem248,3.5161595,0.54727525,0.0004378378494805674,0.008367498588579549,0.42857142857142855,0.27413892491713504,0.22817272,0.16160057
Far2,3.5136862,0.4730952,0.0004419347369631494,0.008439791316417785,0.5885714285714285,0.4228635250036028,0.4326849,0.32932395
Tsga10,3.51228,0.39438778,0.0004442794991263403,0.008478544134605656,0.7028571428571428,0.5095474852284191,0.5497782,0.44312984
Gpr173,3.5115511,0.76902366,0.0004454995763024172,0.008495793907200816,0.36,0.20309122351923908,0.17895932,0.10885349
Pcyt1b,3.510827,0.62478715,0.0004467148785025444,0.008512928216569765,0.4057142857142857,0.2514771580919441,0.23134264,0.15597984
Zfat,3.5106297,0.4436796,0.00044704686117684245,0.00851321698073831,0.5657142857142857,0.38748378728923477,0.35308874,0.2710571
Emb,3.5102768,0.63443524,0.00044764026018153297,0.008518480022009766,0.4742857142857143,0.3246865542585387,0.3156007,0.21434408
Gcnt2,3.508951,0.7199908,0.00044987802535068294,0.008550769040661373,0.3942857142857143,0.24668540135466205,0.23647742,0.15010981
Arid4a,3.5088944,0.32641473,0.0004499734805915587,0.008550769040661373,0.72,0.5244631791324398,0.53868824,0.45058742
Nrxn2,3.5068395,0.32813284,0.0004534625477805513,0.008610981384355768,0.8571428571428571,0.664504971897968,0.86167586,0.7366896
ENSMUSG00000095041,3.5061483,0.5203743,0.00045464187919130904,0.008627279162337905,0.7028571428571428,0.5618604986309267,0.8513556,0.6607291
D430019H16Rik,3.505363,0.7502776,0.00045598513639573195,0.0086466623958739,0.3485714285714286,0.19700244992073787,0.1750279,0.10769991
Ankrd52,3.5037124,0.62249535,0.00045882047037635226,0.008694291988020159,0.38857142857142857,0.23364317625018013,0.1929593,0.12948793
Afdn,3.5032282,0.42318383,0.00045965560828959556,0.008703978995589452,0.8457142857142858,0.6841043378008359,1.0130529,0.83641887
Kif3b,3.501479,0.4465952,0.000462683661309464,0.008755147872806547,0.5428571428571428,0.37930537541432485,0.33645698,0.2573465
Lancl1,3.5005808,0.39561486,0.00046424560899776434,0.008767730505350138,0.6,0.42650237786424555,0.39226472,0.31124952
Edrf1,3.5005338,0.5839643,0.00046432752173849074,0.008767730505350138,0.5028571428571429,0.35332900994379596,0.32596806,0.22880046
Irf2,3.5005338,0.37995204,0.00046432752173849074,0.008767730505350138,0.7485714285714286,0.5615362444156219,0.6378692,0.52224773
Tsc1,3.4983613,0.40563384,0.0004681266262778979,0.008833260146128593,0.6628571428571428,0.5067733102752559,0.5126946,0.40920696
Shank1,3.4968143,0.39982533,0.00047084970626746835,0.008878408145548683,0.7714285714285715,0.5852428303790171,0.7257868,0.5923572
Exoc2,3.4965978,0.3946157,0.0004712316161979978,0.008879378350098319,0.7485714285714286,0.5526732958639573,0.59670997,0.4829357
Klf10,3.495803,0.9543828,0.00047263720257322873,0.008899622728200881,0.3028571428571429,0.1496613344862372,0.15254116,0.0816189
Gm43376,3.4955587,0.695438,0.00047307047690704903,0.008901543217431657,0.4057142857142857,0.25075659316904453,0.2216974,0.14259714
Rufy1,3.4952905,0.37642303,0.0004735458378880523,0.00890425238911964,0.5257142857142857,0.3667315175097276,0.31816003,0.25353202
Dnajc5,3.4950979,0.3516432,0.0004738880396892849,0.008904455682832926,0.72,0.550007205649229,0.58804965,0.48693687
Cibar1,3.4947782,0.42029345,0.00047445610250123574,0.008908899702451576,0.5542857142857143,0.3930681654417063,0.3457598,0.26901215
Ica1,3.4939647,0.46598822,0.0004759041861245144,0.008929850196344763,0.8514285714285714,0.6575154921458424,1.0069488,0.8143545
4932441J04Rik,3.4933627,1.5896112,0.0004769782530255984,0.00893862322215639,0.24571428571428572,0.09680789739155497,0.14306028,0.049838636
Fcho2,3.4933298,0.40360773,0.0004770370562177991,0.00893862322215639,0.84,0.651606859778066,0.8544769,0.70342666
Polb,3.4912937,0.42443526,0.0004806876277651143,0.009000750214668028,0.8114285714285714,0.6383484651967142,0.8290914,0.67403793
Eif2b3,3.4907622,0.5079031,0.0004816445955072675,0.009008177841122308,0.46285714285714286,0.30624009223231013,0.26518437,0.1935538
Npas3,3.4907012,0.4868855,0.00048175480304029613,0.009008177841122308,0.7257142857142858,0.583945813517798,1.2627031,1.0327789
Esrrg,3.488444,0.39029545,0.0004858405092899911,0.009078257638819236,0.7314285714285714,0.5254359417783542,0.71233225,0.58362794
Luc7l,3.4871838,0.32228717,0.0004881357306599199,0.009108477140855588,0.7028571428571428,0.5207522697795072,0.5118422,0.42824233
