names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lymphoid NN (for_DEGs),mean_expr_Rest (for_DEGs)
Myo5b,-3.207042,-27.834633,0.001341074780839291,0.012871696356757301,0.0,0.2893868770168519,0.0,0.2145984
Vkorc1l1,-3.2070904,-0.3984686,0.0013408488971601437,0.012871696356757301,0.12195121951219512,0.46364288275367516,0.2837741,0.3594314
Arfgef2,-3.2078075,-0.6009177,0.0013375099201290792,0.01285368081325764,0.14634146341463414,0.5035496593761205,0.29195255,0.4148975
Ripk2,-3.2080207,-2.5184813,0.0013365187316138323,0.01284875074005856,0.024390243902439025,0.3211545356758695,0.038219195,0.20149177
Arid2,-3.2084858,-0.42549837,0.0013343584903920626,0.012832574315259386,0.17073170731707318,0.5422732162065257,0.37341654,0.47497728
Utp20,-3.211025,-2.0534787,0.0013226238490802412,0.012724275984527777,0.024390243902439025,0.3218357834349229,0.050644603,0.19527397
Fbh1,-3.21181,-27.511024,0.001319015279941493,0.01269410478940828,0.0,0.28981713875941195,0.0,0.17501876
Rnpep,-3.2126145,-2.5687795,0.0013153270363793859,0.012663144918493048,0.024390243902439025,0.3213338114019362,0.038219195,0.20794576
Sidt1,-3.2132638,-0.7065572,0.001312356723910741,0.012639077122394843,0.1951219512195122,0.5889924704195052,0.45727003,0.66582996
Kcnmb4,-3.2136903,-1.3449943,0.001310409439577005,0.012624848204171433,0.04878048780487805,0.35543205449982074,0.10586616,0.24973197
Rap2b,-3.2141943,-27.581112,0.0013081115414094611,0.012607229956123464,0.0,0.290032269630692,0.0,0.18297964
Gm56971,-3.2153864,-27.651905,0.0013026909217468904,0.012568511693838042,0.0,0.290139835066332,0.0,0.19135468
Pptc7,-3.2153864,-27.520323,0.0013026909217468904,0.012568511693838042,0.0,0.290139835066332,0.0,0.17605644
Rcbtb1,-3.2157352,-1.9471503,0.0013011083250266734,0.012562263993340537,0.024390243902439025,0.322373610613123,0.06590029,0.23323618
Hpcal4,-3.2165782,-27.73465,0.0012972910392086512,0.01252991021694337,0.0,0.290247400501972,0.0,0.20158285
Arhgap12,-3.2176929,-0.9026541,0.0012922610629521108,0.01248581616739418,0.17073170731707318,0.5355683040516314,0.342134,0.56682473
Eps15l1,-3.2182937,-0.50307393,0.0012895567241039195,0.012464168768587164,0.14634146341463414,0.5078522768017211,0.30226275,0.4055746
Osbpl2,-3.2199996,-2.4566808,0.0012819083269169505,0.012394701959071055,0.024390243902439025,0.3222301900322696,0.040650956,0.20518483
Mpv17l,-3.2200577,-1.2605486,0.0012816483257103335,0.012394701959071055,0.04878048780487805,0.35618501254930085,0.10222404,0.22942118
Slc43a2,-3.220775,-1.1867094,0.0012784456441132853,0.012370124039367653,0.07317073170731707,0.38913589100035856,0.12918189,0.2729989
Cdh4,-3.2212594,-3.2064734,0.0012762858540833763,0.012353674675511643,0.024390243902439025,0.32047328791681606,0.03441321,0.28004858
Mtch1,-3.2225773,-0.33661592,0.0012704282543344549,0.012301407997825874,0.0975609756097561,0.4292577984940839,0.27903995,0.34106323
Cux1,-3.2227325,-0.50634193,0.0012697407590538236,0.012299183199630945,0.14634146341463414,0.5091430620294012,0.40384874,0.5346095
Uba6,-3.2232366,-0.51310533,0.0012675087707332174,0.012281990865344952,0.12195121951219512,0.46751523843671566,0.26863962,0.3645149
Mtpap,-3.224099,-1.1659874,0.0012636970401684565,0.012253893709608958,0.04878048780487805,0.3567228397275009,0.10900958,0.22986712
Stum,-3.224477,-0.7002403,0.0012620300684453335,0.012242147270442639,0.07317073170731707,0.39207601290785227,0.19687925,0.3027282
Bend6,-3.2246418,-0.44911948,0.0012613040752938519,0.012239523475314483,0.12195121951219512,0.46751523843671566,0.29392073,0.3828521
Ccdc39,-3.227113,-2.1295226,0.0012504603469145434,0.012138681185546887,0.024390243902439025,0.32330584438866977,0.047696877,0.19372812
Rab40c,-3.228557,-0.5880285,0.0012441641179832118,0.01208192621980806,0.17073170731707318,0.5459662961634995,0.3469047,0.48448926
Cpne6,-3.228751,-0.71768403,0.001243321218606041,0.012078105981180158,0.0975609756097561,0.42782359268555037,0.22062857,0.340729
Scn3b,-3.2289448,-0.5184013,0.001242478846577482,0.01207428810399166,0.0975609756097561,0.4293653639297239,0.24176879,0.33056334
Tex10,-3.2301853,-0.69212574,0.0012371001334445454,0.01202636779509947,0.0975609756097561,0.42922194334887054,0.20021728,0.30611613
Mbnl2,-3.2309413,-1.2813175,0.0012338330326431607,0.011998948095230449,0.36585365853658536,0.8107923987092148,0.7824238,1.3570089
Cd99l2,-3.2310286,-1.9653167,0.0012334565726595515,0.011998948095230449,0.04878048780487805,0.35507350304768737,0.06618374,0.2368029
2700054A10Rik,-3.2314548,-1.9504344,0.0012316176281553545,0.011990422343671875,0.024390243902439025,0.32377196127644314,0.061929934,0.22067721
Clns1a,-3.231765,-3.010381,0.0012302818046805496,0.011981758641452109,0.024390243902439025,0.32240946575833634,0.02796455,0.20580375
Flrt3,-3.234062,-27.65872,0.0012204299383102187,0.011890120537489331,0.0,0.2918250268913589,0.0,0.19217865
Cnot3,-3.2341104,-1.1619374,0.0012202228800848437,0.011890120537489331,0.0975609756097561,0.42603083542488346,0.14989012,0.30883026
Pfkfb2,-3.2348566,-27.483059,0.0012170382780554922,0.011865681615149155,0.0,0.2918967371817856,0.0,0.17193156
Dcaf7,-3.2363975,-0.7789369,0.0012104865606985228,0.011806088524852742,0.07317073170731707,0.392470419505199,0.16756696,0.27232718
Ttc21b,-3.238171,-1.041784,0.0012029862396319114,0.011737196898659935,0.0975609756097561,0.4287916816063105,0.16525114,0.31476662
Zfp638,-3.2381904,-1.0175074,0.0012029045065886175,0.011737196898659935,0.2926829268292683,0.779634277518824,0.69690204,1.111747
Abca3,-3.2391112,-0.74257654,0.0011990280908513431,0.011707080232985317,0.07317073170731707,0.3933309429903191,0.17130801,0.2720411
Kifbp,-3.2407491,-0.8257014,0.0011921606637690398,0.011644259191375536,0.07317073170731707,0.3928648261025457,0.16889866,0.28225893
Rttn,-3.2408168,-27.689583,0.0011918769994356377,0.011644259191375536,0.0,0.29243456435998566,0.0,0.19595213
Cbarp,-3.2412143,-27.674446,0.0011902167887897325,0.011633730489188837,0.0,0.292470419505199,0.0,0.1940936
Zkscan1,-3.2412143,-27.53092,0.0011902167887897325,0.011633730489188837,0.0,0.292470419505199,0.0,0.17724587
Lhfpl4,-3.2440152,-2.2955945,0.0011785748015726363,0.011528323596016287,0.024390243902439025,0.3246324847615633,0.044164862,0.20023459
Lrrn1,-3.2444124,-0.80952275,0.001176931719291685,0.011516444026717983,0.07317073170731707,0.39419146647543923,0.195615,0.32112002
Dnajc5,-3.2454786,-0.38991266,0.0011725339013031163,0.01147759050200901,0.17073170731707318,0.5516314091072069,0.39185306,0.4877111
Rnf149,-3.2455852,-27.50805,0.0011720949557259565,0.011477475021995791,0.0,0.2928648261025457,0.0,0.17468819
Ski,-3.24764,-0.57467407,0.0011636648855261333,0.011399079647862633,0.17073170731707318,0.5505198996055934,0.3541831,0.4904154
Cdin1,-3.247727,-0.9981281,0.0011633082481255874,0.011399079647862633,0.0975609756097561,0.4277518823951237,0.1771807,0.32728133
Ppib,-3.2483666,-0.91494966,0.0011606959920516743,0.011378293070568585,0.07317073170731707,0.39243456435998564,0.16809827,0.29650223
Lrp6,-3.2486186,-0.67328805,0.0011596684107534764,0.011372368685016754,0.1951219512195122,0.5941914664754392,0.3829591,0.5562489
Galntl6,-3.2502081,-1.3597481,0.0011532060974260338,0.011313124438786976,0.4878048780487805,0.8141269272140552,1.2327077,1.9793019
Tmed8,-3.2507508,-27.489737,0.001151007087875588,0.011295675840473722,0.0,0.2933309429903191,0.0,0.17266434
Zfp182,-3.2511482,-1.7706976,0.001149399556959832,0.011284021225981251,0.04878048780487805,0.3578343492291144,0.07674736,0.24073817
Naa25,-3.2519236,-2.1554127,0.0011462688845043068,0.011257399461487839,0.024390243902439025,0.32534958766583005,0.0500081,0.20575215
Mtmr2,-3.2527666,-1.7019565,0.0011428732258964933,0.011228154873798454,0.04878048780487805,0.3567945500179276,0.08495431,0.2534566
Bin1,-3.252786,-0.613721,0.0011427952742242827,0.011228154873798454,0.21951219512195122,0.6242380781642166,0.47713363,0.66043967
Asxl2,-3.253096,-0.5883063,0.001141548715667579,0.011223349429194236,0.21951219512195122,0.6408748655432055,0.49014235,0.66835517
Cibar1,-3.253319,-0.7435191,0.001140653528187471,0.011218653112151297,0.07317073170731707,0.3945500179275726,0.16961947,0.2696398
Ubr1,-3.2540846,-0.52500314,0.0011375836936592999,0.011192557249588205,0.1951219512195122,0.5943707422015059,0.4224447,0.5632832
Drp2,-3.2541332,-2.479168,0.001137389657548583,0.011192557249588205,0.024390243902439025,0.32563642882753674,0.038219195,0.19657442
Tfg,-3.254482,-2.4625015,0.0011359935004422817,0.01118510273246028,0.024390243902439025,0.32545715310147005,0.040650956,0.20593506
Tanc1,-3.2545788,-0.91557753,0.001135605960276028,0.01118510273246028,0.17073170731707318,0.5461097167443528,0.4102677,0.6713011
Rab6b,-3.2557225,-0.42807308,0.0011310422067608288,0.011144519287005307,0.21951219512195122,0.6315883829329508,0.52563214,0.6577308
Ints2,-3.2561295,-2.4923134,0.0011294219155979167,0.011132636416770368,0.024390243902439025,0.3257081391179634,0.038219195,0.19820707
Septin8,-3.2562556,-0.41957572,0.00112892083196258,0.011131780827462212,0.12195121951219512,0.4704553603442094,0.2913215,0.37318057
Irak1bp1,-3.2571084,-27.536562,0.0011255342819429005,0.011102461878049096,0.0,0.2939046253137325,0.0,0.17788206
Wdr48,-3.2571084,-27.503313,0.0011255342819429005,0.011102461878049096,0.0,0.2939046253137325,0.0,0.17416218
Nopchap1,-3.257312,-0.49341577,0.0011247275172427702,0.011102461878049096,0.0975609756097561,0.43316600932233773,0.2420026,0.32602197
Clk1,-3.2573605,-0.4946099,0.0011245355092256992,0.011102461878049096,0.1951219512195122,0.5978128361419863,0.42505082,0.55748284
Nim1k,-3.257506,-27.689688,0.0011239596669871724,0.011102461878049096,0.0,0.2939404804589459,0.0,0.19596523
Flvcr1,-3.2583005,-27.472126,0.0011208165451933045,0.011076256185856599,0.0,0.2940121907493725,0.0,0.1707385
Rad54l2,-3.2583199,-0.74292344,0.0011207399853063614,0.011076256185856599,0.0975609756097561,0.4319827895302976,0.19462386,0.3071705
Peak1,-3.2583878,-0.6045888,0.0011204720637765953,0.011076256185856599,0.1951219512195122,0.5835424883470778,0.48186943,0.6633922
Ift140,-3.2586977,-27.492071,0.0011192480335840815,0.011072972997939716,0.0,0.2940480458945859,0.0,0.17292087
Pcbp2,-3.2589498,-0.42000106,0.0011182544195033394,0.01106721777239585,0.17073170731707318,0.5490498386518465,0.37936854,0.48074007
Dgcr8,-3.2589595,-1.8665761,0.0011182162198691598,0.01106721777239585,0.04878048780487805,0.35826461097167445,0.06860277,0.23027956
Dcun1d5,-3.2593763,-0.6832432,0.0011165747764845988,0.011058740967247021,0.0975609756097561,0.42990319110792397,0.20511627,0.31157714
Rbbp6,-3.2613533,-0.37908825,0.0011088177761293674,0.01098596373325815,0.1951219512195122,0.5994621728217999,0.45956588,0.5645778
Ufl1,-3.2614696,-1.0573659,0.0011083630374389196,0.010985508969378005,0.04878048780487805,0.36045177482968804,0.1307874,0.2552519
Sltm,-3.2621286,-0.8659816,0.001105789440540723,0.010964045117095656,0.2682926829268293,0.7176407314449623,0.568099,0.87301046
Cept1,-3.2625842,-0.60051847,0.0011040138617350534,0.010950480791738977,0.12195121951219512,0.46769451416278235,0.2560997,0.3664263
Stim1,-3.2629523,-0.4776695,0.0011025802152811244,0.010940299255762117,0.14634146341463414,0.5101111509501614,0.32880983,0.43315607
Msh3,-3.26334,-0.9168276,0.0011010729737724228,0.010929379684250092,0.07317073170731707,0.3957332377196128,0.15829228,0.28050753
Enpp2,-3.2641058,-1.4198256,0.0010981017679028118,0.010903915189781432,0.0975609756097561,0.42015059160989604,0.22511952,0.51611143
Unc5a,-3.2642608,-27.53277,0.0010975009083291011,0.010901977599557466,0.0,0.2945500179275726,0.0,0.17745389
Gpi1,-3.2654917,-0.44603145,0.001092742359304947,0.010858723074897901,0.17073170731707318,0.552707063463607,0.4048189,0.5186878
Akap8,-3.2660344,-0.9805738,0.001090650169445434,0.010841942305955903,0.07317073170731707,0.3954105414126927,0.1437692,0.26627868
Arhgef4,-3.266548,-1.5906148,0.0010886734741141465,0.01082629764968435,0.04878048780487805,0.35815704553603445,0.09645176,0.26617378
Prpf40b,-3.266645,-27.481422,0.0010883008844981444,0.01082629764968435,0.0,0.2947651487988526,0.0,0.17175247
Dcaf1,-3.2671974,-0.68887156,0.0010861793747197394,0.010809496221747926,0.12195121951219512,0.4679455001792757,0.23561269,0.3564759
Uba5,-3.2692714,-1.7243972,0.0010782484998558828,0.010734545087487059,0.024390243902439025,0.32732162065256365,0.06723887,0.20687218
Kcna4,-3.270163,-2.2194076,0.0010748554565870802,0.010704731696995864,0.024390243902439025,0.32714234492649696,0.04908172,0.21048556
Cadm3,-3.271636,-0.3583289,0.0010692711904516634,0.010653065215957061,0.0975609756097561,0.4344209394048046,0.26163667,0.32452282
Bcl2l1,-3.2719269,-0.94778913,0.0010681722088385203,0.01064606352058273,0.07317073170731707,0.3956256722839728,0.1661753,0.29914826
Siah1a,-3.2723727,-1.9443827,0.0010664891329433262,0.010633233024930307,0.024390243902439025,0.32750089637863034,0.057532385,0.20532206
Fhl1,-3.2733998,-27.620565,0.0010626200765395887,0.010598589998744896,0.0,0.29537468626747937,0.0,0.18760483
Fam120a,-3.2738748,-0.64555675,0.0010608359428130284,0.01058472401908135,0.1951219512195122,0.597454284689853,0.39493302,0.56394166
Hgsnat,-3.2741947,-27.585966,0.0010596359454819035,0.010576678252265506,0.0,0.29544639655790605,0.0,0.18354303
Heatr5b,-3.2751153,-1.0300393,0.0010561884155202525,0.01054618458752478,0.07317073170731707,0.3962352097525995,0.14230351,0.2717722
Txndc16,-3.2753189,-0.6829478,0.0010554277318118514,0.010542506748618754,0.14634146341463414,0.5073503047687343,0.29103562,0.43329367
Sec61a1,-3.2758615,-1.0637016,0.0010534017192879571,0.010526182297235927,0.07317073170731707,0.3944424524919326,0.16794986,0.3237241
Kcna2,-3.276075,-0.8618016,0.0010526067707505365,0.010522151759697514,0.07317073170731707,0.39612764431695946,0.17387393,0.29648116
Cacna1e,-3.2776544,-1.3029203,0.0010467341932341094,0.010467341932341093,0.43902439024390244,0.7747938329150234,1.051774,1.722023
Zfp652,-3.2777903,-0.61685985,0.0010462312164082838,0.010466207291470806,0.17073170731707318,0.5510577267837935,0.3475293,0.49303874
Xylt1,-3.2782166,-0.9766381,0.0010446518876364571,0.010454300268451249,0.24390243902439024,0.642524202223019,0.5826481,0.9385002
Kifap3,-3.278488,-0.786756,0.001043648009116224,0.010448145307359515,0.2682926829268293,0.7351738974542847,0.6447669,0.94087934
Lrch3,-3.2789047,-0.58320826,0.001042108076457345,0.010436617224900805,0.1951219512195122,0.5966654714951596,0.42072687,0.57866246
Dnmbp,-3.2789629,-27.553225,0.0010418933693691263,0.010436617224900805,0.0,0.2958766583004661,0.0,0.17977358
Zfp354c,-3.2796996,-1.963002,0.0010391772869512053,0.01041502935485971,0.024390243902439025,0.32818214413768376,0.056602284,0.2046061
Man1c1,-3.2800484,-2.1293392,0.0010378930097730678,0.010406039243508332,0.024390243902439025,0.32818214413768376,0.06056058,0.24149473
Slc39a14,-3.280155,-27.518656,0.0010375008847995208,0.010405990584010125,0.0,0.2959842237361061,0.0,0.1758696
Reck,-3.281347,-27.6066,0.001033125541945648,0.010365975844689904,0.0,0.29609178917174617,0.0,0.18595569
Srpk1,-3.282665,-0.55563074,0.0010283076463788762,0.010321489151363617,0.07317073170731707,0.3981355324489064,0.1933899,0.27276558
Pi4k2a,-3.2841284,-27.532658,0.0010229827302170864,0.010271878161783673,0.0,0.29634277518823954,0.0,0.17744127
Cnot2,-3.2894685,-0.7328923,0.0010037677982927882,0.010082706818739148,0.24390243902439024,0.6986733596271065,0.56875956,0.8211854
Bcl9,-3.2905927,-0.94419336,0.0009997653616410503,0.010050016935014974,0.12195121951219512,0.46769451416278235,0.21570261,0.3806247
Rps6kl1,-3.2908835,-27.489067,0.0009987326560415152,0.010043393139159997,0.0,0.2969523126568663,0.0,0.1725903
Bbip1,-3.2912807,-0.59969205,0.000997322888776058,0.010032971179862479,0.07317073170731707,0.39896020078881317,0.19385317,0.28078514
Trpc4ap,-3.291649,-0.58056813,0.0009960179204604419,0.010023596075944597,0.14634146341463414,0.512513445679455,0.29987368,0.42064044
Uggt1,-3.2920465,-0.70297337,0.0009946117014111113,0.010013194611059035,0.12195121951219512,0.47361061312298314,0.23703524,0.36146343
Irs1,-3.292822,-2.4621687,0.0009918731502250079,0.009989367146381545,0.024390243902439025,0.32911437791323056,0.044164862,0.22220123
Mmp17,-3.2929866,-1.3136965,0.0009912921082026094,0.0099872586979393,0.04878048780487805,0.3629257798494084,0.11059251,0.2551737
Clcn3,-3.293219,-0.72257954,0.0009904723500706756,0.009982742703075413,0.24390243902439024,0.677411258515597,0.510788,0.7419311
Arhgef2,-3.2936747,-0.71325916,0.000988868808220274,0.009970320779316609,0.0975609756097561,0.4341340982430979,0.2165312,0.33387563
Lrif1,-3.2945664,-0.917101,0.0009857369156248724,0.009942474070135257,0.0975609756097561,0.43381140193617784,0.18506229,0.3248916
Cacul1,-3.2972217,-0.65123075,0.0009764636489355973,0.009856340438354433,0.12195121951219512,0.47407673001075656,0.24507502,0.3619699
Mfap3l,-3.2972412,-27.621452,0.0009763962588283805,0.009856340438354433,0.0,0.29752599498027965,0.0,0.18771003
Smg1,-3.2984042,-0.7832654,0.0009723607248819696,0.009822305517886662,0.2682926829268293,0.7420222301900322,0.6914197,0.9988207
Usp14,-3.298598,-0.36382353,0.0009716896394908439,0.009819217981616763,0.14634146341463414,0.5135891000358551,0.3513502,0.43290988
Med1,-3.3012536,-0.9191765,0.0009625388552937702,0.009730405960023931,0.07317073170731707,0.39885263535317317,0.1555432,0.27630258
Cltb,-3.3014667,-2.2618947,0.0009618075931231077,0.009726672949649193,0.024390243902439025,0.3297239153818573,0.05026888,0.22095168
Frmd6,-3.3019512,-1.1667283,0.000960147546810328,0.009713540882075872,0.07317073170731707,0.39888849049838654,0.14683083,0.3038516
Nrip3,-3.3019707,-2.1722414,0.000960081200187449,0.009713540882075872,0.024390243902439025,0.3301900322696307,0.06370729,0.25965858
Mtmr6,-3.3020868,-1.2899173,0.0009596832096119546,0.009713540882075872,0.07317073170731707,0.3973825743994263,0.124479175,0.2807507
2610316D01Rik,-3.302804,-27.898958,0.0009572323090516297,0.009694998923564752,0.0,0.2980279670132664,0.0,0.22336619
Zfp961,-3.3032985,-1.2979436,0.0009555465508852778,0.009681574593622705,0.04878048780487805,0.3639655790605952,0.10385837,0.2383057
Ppp4r3a,-3.303405,-0.5540293,0.0009551833166770235,0.00968154497137368,0.14634146341463414,0.514736464682682,0.30795813,0.4249352
Gpm6a,-3.3047132,-1.4487478,0.0009507358464759738,0.00964010271502242,0.4634146341463415,0.8929365363929724,1.2047057,1.9982222
Ubn2,-3.3048296,-1.2532761,0.0009503414455157513,0.0096397412763338,0.2926829268292683,0.7873072785944784,0.67990226,1.2002971
Med13l,-3.3054304,-1.133925,0.000948306120450648,0.009622728646717867,0.2682926829268293,0.7239512370025099,0.52239597,0.91853
Lmbrd1,-3.3059926,-0.5279937,0.0009464057628671459,0.009607073233184816,0.1951219512195122,0.6015417712441735,0.436591,0.58185
Stx1b,-3.3061187,-1.8881055,0.0009459803048899015,0.009606383519422394,0.024390243902439025,0.3305844388669774,0.06529194,0.22293693
Rimklb,-3.3068745,-2.7035415,0.0009434312755185153,0.009584120367932894,0.024390243902439025,0.330010756543564,0.036619507,0.21749614
Ppp3r1,-3.3088517,-0.3877133,0.0009367946348871337,0.00952390156618134,0.1951219512195122,0.6010756543564001,0.50858974,0.6245159
Dnai4,-3.309278,-2.33717,0.000935368884807177,0.009513006031328103,0.024390243902439025,0.3308354248834708,0.044164862,0.20552593
Pcgf5,-3.3101504,-1.2426168,0.0009324588372487337,0.009487000740959286,0.07317073170731707,0.39989243456435997,0.14402996,0.31231156
Maco1,-3.3107803,-0.53804886,0.0009303623552955413,0.009469256244996664,0.17073170731707318,0.5595553961993546,0.36620232,0.4960046
Slc30a9,-3.3112843,-0.44322926,0.0009286883150381942,0.009455799554784493,0.14634146341463414,0.5167443528146289,0.33176395,0.42847583
Pals1,-3.313019,-1.6510301,0.0009229470685735455,0.009400905129860184,0.07317073170731707,0.39404804589458586,0.11276764,0.31837857
Anapc10,-3.3139977,-1.0733204,0.0009197221255143168,0.009371609219783729,0.0975609756097561,0.4342416636787379,0.16453439,0.31942508
Gm20275,-3.3151221,-27.616537,0.0009160311149825357,0.009341083893579027,0.0,0.2991394765148799,0.0,0.18712805
Asah1,-3.3162851,-1.2615521,0.0009122272765509177,0.00930582646959877,0.07317073170731707,0.3984223736106131,0.13058741,0.2885195
Map2k6,-3.3163917,-0.8335129,0.0009118793247658433,0.00930580989611022,0.12195121951219512,0.4759411975618501,0.2449275,0.401834
Krit1,-3.3179908,-0.7653044,0.0009066747855053591,0.009256212570869681,0.21951219512195122,0.64983865184654,0.47067574,0.7039225
Gigyf1,-3.318301,-27.5651,0.0009056686130575462,0.009249454820545901,0.0,0.2994263176765866,0.0,0.18113229
Tmtc3,-3.319493,-27.590025,0.0009018107633586654,0.009213557114618761,0.0,0.2995338831122266,0.0,0.18401575
Kcnj9,-3.319687,-1.7007844,0.0009011849122367151,0.009210665116698567,0.024390243902439025,0.33201864467551095,0.06932427,0.20973615
Rbbp4,-3.3203943,-0.67005265,0.0008989039702685889,0.009190848432692916,0.0975609756097561,0.43757619218357835,0.21722284,0.3264519
Slc25a46,-3.3210049,-0.60755515,0.0008969397889546137,0.009174256615611142,0.0975609756097561,0.4381498745069918,0.22022504,0.3187214
Rnf146,-3.321063,-1.1176133,0.0008967529316905798,0.009174256615611142,0.04878048780487805,0.36600932233775546,0.11809297,0.24058388
Rilpl1,-3.3214798,-27.710884,0.0008954148434817438,0.009165636893087413,0.0,0.2997131588382933,0.0,0.1985959
Ankfy1,-3.3216639,-0.6691752,0.0008948241849395713,0.009163081497456663,0.14634146341463414,0.5138042309071352,0.28411287,0.42035338
Carnmt1,-3.321945,-1.2258706,0.000893923349731815,0.009157346705030068,0.04878048780487805,0.36604517748296883,0.11107942,0.24278137
Gm41361,-3.3222744,-27.492277,0.0008928682686387375,0.009150026841465627,0.0,0.29978486912872,0.0,0.17294376
Dnm2,-3.3223035,-0.63936114,0.0008927752286880824,0.009150026841465627,0.17073170731707318,0.5586948727142345,0.3486726,0.50066894
Adcy5,-3.322381,-1.7889957,0.000892527166086061,0.009150026841465627,0.024390243902439025,0.3322696306920043,0.069698535,0.22270508
Vps29,-3.322672,-27.736643,0.0008915975002336073,0.009147470344130213,0.0,0.2998207242739333,0.0,0.20183532
Fhip1b,-3.324494,-1.7240958,0.0008857920018065192,0.009091379330993571,0.024390243902439025,0.332448906418071,0.06723887,0.20683326
Trim44,-3.3252401,-0.5804545,0.0008834243491218718,0.009070543469967404,0.21951219512195122,0.6479024740050198,0.5022406,0.6808604
Stx3,-3.3254533,-27.486216,0.0008827489552920869,0.009067073558370938,0.0,0.3000717102904267,0.0,0.17227772
Olfm2,-3.326248,-27.823227,0.0008802357931909811,0.009044717309002548,0.0,0.30014342058085336,0.0,0.2130764
Efcab14,-3.3273237,-1.3820707,0.0008768443957969682,0.009013316340881613,0.07317073170731707,0.3986733596271065,0.122640505,0.29272953
Rabgef1,-3.3277888,-1.7818725,0.0008753816008570993,0.009001723541917434,0.024390243902439025,0.3327357475797777,0.06723887,0.21443883
Exoc1,-3.3287678,-0.81570244,0.000872311022480878,0.008973582379043336,0.07317073170731707,0.40200788813194693,0.16726527,0.27798605
Srebf2,-3.329514,-0.8334632,0.0008699767984763243,0.008952997539279523,0.0975609756097561,0.4355683040516314,0.20259601,0.33660623
Acsl6,-3.3301148,-0.49886248,0.0008681015038675628,0.008937121612613569,0.0975609756097561,0.43976335604159195,0.24764717,0.33439302
Elp2,-3.330173,-1.5030888,0.0008679202227950391,0.008937121612613569,0.04878048780487805,0.36615274291860883,0.090324685,0.23739566
Nipa2,-3.3304832,-0.9647598,0.0008669539830775643,0.00893215242534285,0.07317073170731707,0.40100394406597345,0.15475954,0.28267714
Sgtb,-3.3307545,-2.2203538,0.0008661093416154343,0.008926873037670395,0.024390243902439025,0.3326998924345644,0.05026888,0.21530882
1700087I21Rik,-3.330832,-2.2431815,0.0008658681556684408,0.008926873037670395,0.024390243902439025,0.33295087845105775,0.052009344,0.22533977
Slc20a1,-3.331811,-1.9089025,0.0008628285345765033,0.008899885882560708,0.024390243902439025,0.33305844388669775,0.06370729,0.22075701
Ppp4r4,-3.33404,-0.7541049,0.0008559435094494543,0.00883225887054794,0.12195121951219512,0.47898888490498387,0.26450074,0.41254914
Mapk8ip3,-3.334137,-0.33869323,0.0008556453194300118,0.00883225887054794,0.14634146341463414,0.5201505916098961,0.36153713,0.43875918
Dennd4c,-3.3346894,-1.2063054,0.0008539474750553025,0.008818435301589538,0.07317073170731707,0.3993904625313732,0.14365241,0.30488032
Katnbl1,-3.3359299,-1.3345222,0.0008501461513515375,0.008782555588933415,0.07317073170731707,0.4001792757260667,0.11936752,0.27743408
Ankib1,-3.3361623,-0.56653404,0.0008494351526186478,0.008778585596485795,0.21951219512195122,0.6543564001434206,0.5371497,0.7193702
B3galt2,-3.3371704,-1.9493384,0.0008463605260985106,0.008750175966243548,0.024390243902439025,0.3335604159196845,0.068487205,0.24197586
Traf3,-3.3375192,-1.010539,0.0008452986393844356,0.008742561370384828,0.14634146341463414,0.5128002868411617,0.25955746,0.46816248
Tnks,-3.337529,-0.7856468,0.0008452691601778619,0.008742561370384828,0.21951219512195122,0.6363571172463248,0.4274652,0.6520382
Dipk1a,-3.339671,-0.7653816,0.000838777595755726,0.008681800461462387,0.12195121951219512,0.4784869128719971,0.24517561,0.38681757
Deaf1,-3.3401165,-1.8260789,0.0008374322379557136,0.008671215504381512,0.024390243902439025,0.3338472570813912,0.06370729,0.20964433
Prkci,-3.3401554,-27.560585,0.0008373153449644399,0.008671215504381512,0.0,0.3013983506633202,0.0,0.18061458
Plcl1,-3.3404655,-1.2816824,0.0008363807457419371,0.008667007573500135,0.3170731707317073,0.6867335962710649,0.67807376,1.2114896
Fam120b,-3.340572,-0.79817027,0.0008360597008076392,0.008667007573500135,0.14634146341463414,0.514844030118322,0.26358438,0.42162
P3h2,-3.3409307,-3.1679165,0.0008349806611028485,0.00865917806400368,0.024390243902439025,0.33201864467551095,0.03441321,0.27358747
Pcm1,-3.3413377,-0.71489716,0.0008337573707521957,0.00864983032900058,0.2682926829268293,0.7269272140552169,0.62746865,0.888995
Pip5k1c,-3.3426363,-3.0797384,0.0008298655963794398,0.008612780446008323,0.024390243902439025,0.3325923269989243,0.02796455,0.21492273
Ybx1,-3.3428981,-0.35150224,0.0008290834755614493,0.00860798801713143,0.12195121951219512,0.47913230548583724,0.3060831,0.37630326
B4galt6,-3.3430822,-0.30874205,0.0008285335042152935,0.008605603114907205,0.12195121951219512,0.4806023664395841,0.32333085,0.38717324
Mapkbp1,-3.3438964,-1.6311072,0.0008261061051875254,0.008583708834643777,0.024390243902439025,0.33427751882395124,0.070623934,0.20430179
Nipsnap1,-3.3450108,-1.4363589,0.0008227935784038367,0.008552597079965606,0.04878048780487805,0.3674793832915023,0.096005134,0.24114576
Syt4,-3.346009,-0.47518405,0.0008198371720444355,0.00852516440125154,0.12195121951219512,0.47945500179275724,0.31790036,0.4188606
