names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L2 IT PPP-APr Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Hs3st5,-3.4347322,-1.9275762,0.0005931398952676834,0.02448182639914386,0.09923664122137404,0.26982014388489206,0.07227259,0.25084808
Sipa1l2,-3.434808,-1.6218882,0.0005929735182082352,0.02448182639914386,0.11450381679389313,0.2891726618705036,0.07884668,0.22513865
Myh9,-3.4460006,-1.156208,0.0005689489062777708,0.023628527220531225,0.16793893129770993,0.34942446043165465,0.11859275,0.24734432
Map2k6,-3.4551024,-0.6915757,0.0005500837477547056,0.022915891941347195,0.2824427480916031,0.47633093525179854,0.2674232,0.402236
Serinc3,-3.4599195,-0.8327121,0.000540337021034306,0.022579868981635776,0.2900763358778626,0.4929136690647482,0.2658823,0.43338367
Slc26a4,-3.4618852,-1.4690878,0.0005364056421484127,0.022450497826367367,0.09923664122137404,0.2772661870503597,0.072840124,0.18994345
Cenpc1,-3.4672942,-0.6876167,0.0005257260317293943,0.022106820770843232,0.2595419847328244,0.4610791366906475,0.23161475,0.35050297
Adam12,-3.4764938,-1.5187503,0.000508016026680933,0.02146287835993187,0.12213740458015267,0.29845323741007196,0.10397548,0.2730562
Gna12,-3.4797196,-1.154909,0.000501938863425024,0.02123952324445732,0.17557251908396945,0.36183453237410074,0.13938896,0.2874702
Me1,-3.4837382,-1.1582918,0.000494462799393539,0.020956175740858663,0.15267175572519084,0.34068345323741006,0.11347124,0.23758893
Ablim3,-3.489826,-1.4449266,0.0004833351189525067,0.020516926771333103,0.12213740458015267,0.300863309352518,0.0843961,0.2149032
Gm10754,-3.5027509,-1.4203984,0.0004604797917517036,0.019702375803134196,0.1450381679389313,0.321726618705036,0.1373989,0.33233872
Ccdc171,-3.5055804,-1.2370332,0.0004556130127794225,0.019525233896942717,0.11450381679389313,0.29949640287769785,0.09067348,0.20189434
Trhde,-3.51144,-0.9009679,0.00044568608233075613,0.019130327527519836,0.37404580152671757,0.5224820143884892,0.43498084,0.7018904
Mmd,-3.5158117,-0.7811014,0.00043841187379353816,0.018863243816838505,0.26717557251908397,0.459568345323741,0.23787113,0.37945
Tspan5,-3.516637,-0.46933818,0.0004370508587366,0.018850010552572138,0.7022900763358778,0.7385611510791367,0.9296657,1.1388978
4933412O06Rik,-3.5221384,-0.97570664,0.0004280806607581633,0.018492809251723228,0.1297709923664122,0.317410071942446,0.104313575,0.19575201
Csmd2,-3.5403473,-0.445157,0.00039960077408193024,0.01737422783103797,0.7251908396946565,0.7256474820143884,0.9943878,1.1995656
Il1rapl2,-3.5428128,-1.3093864,0.00039588356807459954,0.01724050482036384,0.3893129770992366,0.5040647482014389,0.4046118,0.8046934
Gm11906,-3.5431333,-1.400807,0.00039540287416226796,0.01724050482036384,0.10687022900763359,0.29050359712230217,0.07994104,0.19864644
Rps26,-3.5478091,-1.3276267,0.0003884497632668684,0.016999422050457253,0.16030534351145037,0.3446043165467626,0.13146366,0.30205137
St18,-3.5516593,-1.4117602,0.0003828101066344891,0.016807365302726668,0.2366412213740458,0.40302158273381294,0.28997648,0.6392306
Adarb2,-3.5578828,-1.2647492,0.0003738559331307021,0.016441094800690614,0.48091603053435117,0.5826978417266188,0.6002364,1.0907347
Prkag2,-3.5617604,-0.6338891,0.0003683765517718648,0.01622668515755739,0.5572519083969466,0.6645323741007194,0.6666792,0.904491
Serpine2,-3.5663166,-1.7905668,0.0003620338649662717,0.015973481037181807,0.07633587786259542,0.2610431654676259,0.074620254,0.23746046
Prdm5,-3.5699444,-1.7148094,0.00035705708120377714,0.015783407663733158,0.0916030534351145,0.2753956834532374,0.076899685,0.23300283
Enox1,-3.58376,-0.29505327,0.0003386834223512129,0.015142135704787174,0.8396946564885496,0.7865107913669065,1.4275457,1.5866705
Ptgds,-3.5847754,-1.3181081,0.0003373683539920855,0.015123890625765912,0.183206106870229,0.3662230215827338,0.20118536,0.44189727
Prox1,-3.5945616,-1.7411015,0.00032493842779888777,0.01462495067831845,0.13740458015267176,0.3097841726618705,0.12090119,0.35740006
Rps12,-3.5960279,-1.1460944,0.000323113357894876,0.01456720793059617,0.13740458015267176,0.33205035971223024,0.1485253,0.30333847
Skil,-3.5967066,-0.99957085,0.00032227167124970936,0.01455368034702469,0.1984732824427481,0.3912230215827338,0.15467112,0.28851902
Dlg5,-3.5985475,-1.2244554,0.0003199993350953009,0.014475390797997872,0.1297709923664122,0.3197841726618705,0.09171338,0.20248301
Epha10,-3.5993893,-1.1295911,0.0003189653653940577,0.014465933239466657,0.19083969465648856,0.37471223021582734,0.15107778,0.30515063
9530026P05Rik,-3.6078231,-2.3973608,0.00030877688816849836,0.01403863787662868,0.04580152671755725,0.23003597122302158,0.04784816,0.22969104
Tbcel,-3.6159854,-0.8673146,0.0002992072765176015,0.013626609355979582,0.20610687022900764,0.41672661870503597,0.17152046,0.29366612
L1cam,-3.6207318,-1.0959672,0.00029377097318915535,0.01340990278668174,0.1450381679389313,0.3429856115107914,0.11012062,0.2222152
Flrt2,-3.6215084,-0.7114098,0.00029289036575998845,0.01340990278668174,0.44274809160305345,0.6047482014388489,0.55212927,0.79149264
Robo2,-3.6250818,-0.4711569,0.00028887011253194393,0.013268273373903135,0.7862595419847328,0.7863309352517985,1.423104,1.680185
Gfra1,-3.6275473,-2.0234199,0.0002861264632063567,0.01316475696293631,0.09923664122137404,0.2783093525179856,0.065141335,0.24188362
Ablim1,-3.630822,-0.68653023,0.0002825201020581652,0.013043496808080585,0.4580152671755725,0.6144964028776978,0.51222503,0.73077965
Sh3kbp1,-3.6345148,-0.81525135,0.000278504340173652,0.012902433828389705,0.4351145038167939,0.5761510791366906,0.41205174,0.6404022
Mt3,-3.6375015,-0.79690033,0.00027529549201115176,0.012787926172425268,0.29770992366412213,0.5018705035971223,0.37230128,0.57867604
Filip1,-3.641466,-2.0908422,0.0002710899702099057,0.012646158853368344,0.061068702290076333,0.24510791366906476,0.038514353,0.15466821
Prex2,-3.643953,-1.0921686,0.0002684822595236741,0.012546292718958475,0.1984732824427481,0.3908273381294964,0.20409878,0.39387235
Maml2,-3.6453326,-1.056163,0.0002670462167712301,0.012500926558611417,0.40458015267175573,0.5426258992805756,0.48518413,0.83226705
Btbd9,-3.6552978,-0.5157031,0.0002568835882283974,0.012088374808576247,0.7404580152671756,0.7592086330935252,0.986796,1.2254297
Plch2,-3.6679459,-2.1617172,0.000244506998811156,0.011587130613854957,0.05343511450381679,0.24219424460431654,0.033726078,0.14278363
Stxbp3,-3.6711662,-2.249289,0.00024144629121466605,0.011482587336173588,0.06870229007633588,0.25464028776978415,0.043281373,0.19086707
Plcl1,-3.6730452,-0.8680536,0.00023967709119165716,0.011438940391331844,0.5954198473282443,0.6866187050359712,0.83031225,1.2124993
1700087I21Rik,-3.6851068,-1.195279,0.00022860690081576854,0.010969048973070893,0.13740458015267176,0.33341726618705037,0.104852356,0.22565189
Slc7a14,-3.6856225,-0.78229016,0.00022814426364078187,0.010969048973070893,0.4198473282442748,0.5847841726618705,0.42185533,0.6432025
Eps8,-3.6964784,-2.1765285,0.00021861083537888526,0.010603020120271926,0.07633587786259542,0.26118705035971224,0.058006857,0.23900382
Rasgrp1,-3.6991775,-0.83145875,0.00021629933906217193,0.010509879277758698,0.31297709923664124,0.5015107913669065,0.32530224,0.521245
Ttc39b,-3.7020178,-1.0400276,0.00021389171239088336,0.01041172157960695,0.1984732824427481,0.4025539568345324,0.15980364,0.30476856
Slc44a5,-3.7082412,-0.80508906,0.00020870381612161094,0.010177625297981281,0.5038167938931297,0.6100719424460431,0.543156,0.81559664
Adk,-3.7104025,-0.7583498,0.0002069299047383722,0.010127880765610312,0.5114503816793893,0.6428057553956834,0.5093537,0.7530913
Rb1,-3.714139,-0.75930244,0.0002038968018124005,0.009997640629013142,0.42748091603053434,0.6083453237410072,0.41648692,0.6283293
Tafa2,-3.7306914,-0.663933,0.0001909549397420855,0.009397361228699335,0.7480916030534351,0.7288489208633093,1.2183526,1.5630599
Vcl,-3.7389352,-1.0489663,0.00018480134058413363,0.009111214718340682,0.20610687022900764,0.4085971223021583,0.1740864,0.33177996
Gpr155,-3.7508283,-0.9762447,0.00017625134520609807,0.008705650083985028,0.22900763358778625,0.426294964028777,0.17813735,0.32469654
Cyfip1,-3.7638674,-0.7253417,0.00016730567985484912,0.008325006699444066,0.5343511450381679,0.6496043165467625,0.5175912,0.75183916
Mpdz,-3.769211,-0.7193766,0.0001637643591048876,0.008179086113658604,0.3511450381679389,0.5646402877697841,0.37127706,0.55401695
Otud7b,-3.7695966,-0.8912451,0.00016351158419186855,0.008179086113658604,0.32061068702290074,0.5223381294964029,0.28920326,0.48367384
Chrna7,-3.7793121,-0.9530876,0.00015726222937658684,0.007898385239904463,0.29770992366412213,0.47586330935251797,0.2671001,0.46546313
Slit1,-3.7833796,-0.8946488,0.0001547131638393691,0.007799517283984706,0.3435114503816794,0.5146043165467626,0.31843492,0.5289422
Serpini1,-3.786182,-0.81128,0.00015297974541671964,0.007726627367194092,0.3435114503816794,0.5293165467625899,0.36443016,0.5718618
Arhgap12,-3.7876427,-0.9741952,0.0001520833492153682,0.007695818443346409,0.3816793893129771,0.5357553956834532,0.32852873,0.5676162
Nrip1,-3.8133786,-1.0095491,0.00013707991867520591,0.00698925505655177,0.3053435114503817,0.49428057553956833,0.2465058,0.4464829
Skap2,-3.8138618,-1.270967,0.0001368119663085448,0.006988854628727373,0.13740458015267176,0.3415827338129496,0.1256022,0.2798758
Mgll,-3.8213887,-0.8521105,0.00013270228817747025,0.006804790998718752,0.2595419847328244,0.47615107913669064,0.26006615,0.4292817
Mpped2,-3.8238542,-0.72499675,0.00013138160382218723,0.006749949703063424,0.4198473282442748,0.5993884892086331,0.4654657,0.68297803
Kitl,-3.8356822,-1.782673,0.00012521624344211422,0.0064578895610165245,0.08396946564885496,0.2814388489208633,0.07238838,0.22975971
Ctxnd1,-3.836008,-2.598768,0.0001250503222443308,0.0064578895610165245,0.061068702290076333,0.25212230215827336,0.0426772,0.23437724
Pdgfc,-3.855944,-1.2479707,0.0001152839112815249,0.006003253287082508,0.16793893129770993,0.3646402877697842,0.14235863,0.30995378
Trpm3,-3.856221,-0.99058735,0.00011515343883410066,0.006003253287082508,0.6030534351145038,0.6875539568345324,0.9453337,1.4175185
Dzip1,-3.8592348,-1.0921434,0.00011374256676438047,0.005946036515484247,0.19083969465648856,0.4014388489208633,0.14951247,0.2955075
Ptpra,-3.8642583,-0.66847765,0.0001114272836950593,0.005847756079855944,0.549618320610687,0.7153237410071942,0.6109343,0.84951496
Phlpp1,-3.871709,-0.74294007,0.00010807488824428114,0.005694063229654577,0.6870229007633588,0.7487050359712231,0.81345534,1.131885
Grm3,-3.8822935,-1.0574872,0.00010347590752965214,0.005462470796309927,0.45038167938931295,0.5782374100719424,0.54516274,0.91976815
4930578G10Rik,-3.8829288,-0.8328201,0.00010320578874925504,0.005458936109630872,0.3969465648854962,0.5679136690647482,0.39267373,0.6187593
Gm16083,-3.8834991,-1.5852767,0.00010296394120811737,0.0054568857993335575,0.08396946564885496,0.28723021582733815,0.07129202,0.20027003
Grin3a,-3.8885658,-1.2921766,0.00010083832197363055,0.005365397448379114,0.21374045801526717,0.4031654676258993,0.20407662,0.44110864
Reck,-3.8888319,-1.7582138,0.00010072783992614162,0.005365397448379114,0.09923664122137404,0.29658273381294964,0.058768816,0.18628077
Myo5b,-3.8914876,-1.8472165,9.963151652862229e-05,0.005343510676894373,0.0916030534351145,0.2898920863309353,0.064532846,0.21498908
Foxo1,-3.8950067,-1.4707505,9.819606618206854e-05,0.005287631860345053,0.15267175572519084,0.3416906474820144,0.122348465,0.30801794
Cntnap5c,-3.898922,-1.1664467,9.662186235397974e-05,0.005219862887468849,0.37404580152671757,0.5089568345323741,0.40899867,0.7580975
Pxdn,-3.9071767,-1.2152066,9.338088231109943e-05,0.005068978399392407,0.20610687022900764,0.39636690647482015,0.13152766,0.28244248
Ptprm,-3.9160557,-1.4283857,9.000943781740211e-05,0.004935823661537948,0.19083969465648856,0.38161870503597123,0.23352315,0.53530407
Arid1b,-3.9218936,-0.43534067,8.78557497546724e-05,0.004827574633758788,0.7786259541984732,0.7858992805755396,1.0338804,1.238428
C78859,-3.9301755,-0.8651436,8.488390157668009e-05,0.004683430052084998,0.183206106870229,0.40118705035971225,0.15959918,0.2739859
Clmp,-3.935416,-1.5026826,8.305270351552014e-05,0.004601291017447476,0.11450381679389313,0.3187410071942446,0.09073002,0.23832797
Etv1,-3.9412105,-1.0993963,8.107143410112734e-05,0.004500804616316719,0.2824427480916031,0.4666906474820144,0.26906425,0.5077338
Pygo1,-3.9599843,-1.6574188,7.495470206410858e-05,0.0041959017592970785,0.09923664122137404,0.3061151079136691,0.070017956,0.20602933
Qki,-3.9663925,-0.8883646,7.29686856058686e-05,0.004101817117635333,0.7251908396946565,0.8302158273381295,1.1424361,1.5995777
Grip1,-3.9689176,-0.653009,7.219981691934084e-05,0.004067104990823246,0.8015267175572519,0.7805395683453238,1.2975273,1.6453974
Nup93,-3.9817448,-0.87334245,6.841119242761623e-05,0.0038617830683404376,0.366412213740458,0.5506834532374101,0.31349668,0.51551956
Dock11,-3.9880824,-1.629627,6.660952057007335e-05,0.0037679954057218334,0.12213740458015267,0.324136690647482,0.10302429,0.28952408
Gm20754,-3.989527,-0.62169546,6.620518777379603e-05,0.0037530240411010533,0.7175572519083969,0.7452877697841727,1.2747502,1.6026987
Srsf2,-3.9937954,-0.9549417,6.502395885185953e-05,0.0037016817253166644,0.32061068702290074,0.5247482014388489,0.26092836,0.45611706
Hs3st4,-3.9969778,-1.1623074,6.415630656768662e-05,0.00366004237255571,0.5114503816793893,0.6056474820143884,0.66291004,1.1329572
Rap1a,-4.001822,-0.9377517,6.285658778427448e-05,0.0035935244973690538,0.33587786259541985,0.5545323741007194,0.31107107,0.5300139
Vav3,-4.0023217,-1.2404959,6.272396330643335e-05,0.0035935244973690538,0.1984732824427481,0.3989208633093525,0.17786682,0.37840664
Grik3,-4.0156593,-1.4320307,5.927985234025934e-05,0.0034108129173078556,0.16030534351145037,0.36294964028776977,0.14898965,0.36012337
Hipk2,-4.0346394,-0.89763814,5.468622383241807e-05,0.0031532593012383553,0.35877862595419846,0.569388489208633,0.37020937,0.606881
Nsun7,-4.034824,-1.0143732,5.4643238763005425e-05,0.0031532593012383553,0.16030534351145037,0.380863309352518,0.14879325,0.28071654
A330102I10Rik,-4.0355515,-1.092179,5.447413850559009e-05,0.0031532593012383553,0.20610687022900764,0.4189208633093525,0.17599532,0.34377307
Brd9,-4.039288,-0.78214675,5.361370153529556e-05,0.0031114474303528977,0.3282442748091603,0.5451438848920863,0.31816974,0.4972617
Ube2e2,-4.042503,-0.3133433,5.288364840633223e-05,0.003075722148653998,0.8854961832061069,0.8379496402877697,1.6313058,1.8095474
Ncam2,-4.0543633,-0.5804499,5.0270999233138186e-05,0.002930112254651677,0.8473282442748091,0.8599640287769784,1.7456021,2.0883904
Zfp462,-4.066159,-0.9318457,4.7794366135850374e-05,0.0028101413962150976,0.40458015267175573,0.566294964028777,0.40246028,0.6654017
Cadps2,-4.0928397,-1.1401131,4.26122480132911e-05,0.0025275741812740217,0.4198473282442748,0.5505035971223021,0.44072497,0.7977973
Mkx,-4.101447,-2.2754762,4.105742252159491e-05,0.0024625288909715516,0.07633587786259542,0.28068345323741006,0.052396677,0.23146535
Jph1,-4.11775,-0.9153405,3.8258942011470434e-05,0.0023101522962881136,0.37404580152671757,0.576294964028777,0.40285033,0.66042817
Stim2,-4.1181626,-0.8897824,3.819050092113923e-05,0.0023101522962881136,0.3969465648854962,0.5777697841726619,0.3816179,0.6210886
Rnf150,-4.119352,-0.6587268,3.799393188288914e-05,0.0023045077871179038,0.6030534351145038,0.6735971223021583,0.68299264,0.934833
Gm26652,-4.129301,-1.0961934,3.638678266612721e-05,0.002212020023164792,0.24427480916030533,0.4512230215827338,0.19421759,0.37725848
Lin28b,-4.1300125,-1.8552797,3.627436875475201e-05,0.0022101865951024637,0.0916030534351145,0.3005035971223022,0.06795787,0.22668436
Prkcg,-4.1416936,-0.9125734,3.4475053137933335e-05,0.0021101245508343253,0.35877862595419846,0.5475899280575539,0.3415958,0.5690004
Ccnd2,-4.1425085,-1.2262589,3.435279220621476e-05,0.002107441841509111,0.2366412213740458,0.4414748201438849,0.18055165,0.38045824
Slc9a9,-4.143627,-0.81789356,3.418555814992943e-05,0.0021019815732004664,0.5267175572519084,0.6878057553956834,0.63409483,0.9402686
Entrep2,-4.1477327,-0.7054671,3.3578427255560964e-05,0.002069386101736062,0.6106870229007634,0.6865467625899281,0.8253738,1.1287268
Pcp4,-4.16113,-1.3885015,3.166767514664303e-05,0.00197427014197285,0.17557251908396945,0.3921223021582734,0.15806408,0.37040377
4930419G24Rik,-4.1655993,-3.0561082,3.105355588706225e-05,0.0019404861550822387,0.030534351145038167,0.24258992805755394,0.019845776,0.15418904
Arhgap42,-4.1725016,-2.0612173,3.012732591906139e-05,0.0018914047837504193,0.061068702290076333,0.27715827338129495,0.048625745,0.18892397
Slc24a2,-4.2104836,-0.5780446,2.548244943189497e-05,0.0016187078397990968,0.8473282442748091,0.8153956834532374,1.502522,1.8268746
Fhit,-4.228144,-1.012658,2.356267895301001e-05,0.0015003061219606138,0.33587786259541985,0.5489928057553957,0.364476,0.6351321
Ankrd6,-4.2438602,-1.6105622,2.1970699241253506e-05,0.001402262918319434,0.11450381679389313,0.33302158273381294,0.08691913,0.24475056
Zfp800,-4.2486014,-1.2038667,2.1510925241643578e-05,0.001376187050578483,0.15267175572519084,0.3786330935251799,0.1231875,0.26389328
Ndst4,-4.254412,-1.6910498,2.0959886557366433e-05,0.0013505806997516452,0.17557251908396945,0.376726618705036,0.16191207,0.44948453
Gpc5,-4.259376,-1.1492752,2.0499854132791328e-05,0.0013241131743944783,0.44274809160305345,0.6148920863309353,0.7109245,1.1931934
Gabra2,-4.275586,-0.5345643,1.9063492834724714e-05,0.0012372851508914325,0.7786259541984732,0.7696762589928058,1.163066,1.4318217
Ptpn3,-4.2782907,-1.0093404,1.883339009673267e-05,0.0012282844463572982,0.22137404580152673,0.45748201438848923,0.20995481,0.38545159
Neto2,-4.282532,-1.2957406,1.8477846001877124e-05,0.001208028520852648,0.24427480916030533,0.44928057553956835,0.20655489,0.44677997
Atp2b1,-4.3036575,-0.32075605,1.6800145140119668e-05,0.0011091398032309963,0.9389312977099237,0.8988129496402878,1.8300483,2.0198755
6530403H02Rik,-4.3434424,-1.4089094,1.4026736797597564e-05,0.0009329168756223924,0.2824427480916031,0.4631294964028777,0.29447114,0.64670247
Tmcc3,-4.380664,-1.2545956,1.1831825775143675e-05,0.0008008089636728225,0.26717557251908397,0.48776978417266187,0.2656973,0.545897
Klf3,-4.387615,-2.6262937,1.1460033756722663e-05,0.0007776038056644897,0.061068702290076333,0.2829856115107914,0.03594369,0.20372929
Epb41l1,-4.391145,-0.8767067,1.1275528994753063e-05,0.0007670214280734553,0.3893129770992366,0.6100719424460431,0.38731137,0.62515634
Zfp804b,-4.3937464,-1.5148839,1.1141381701638854e-05,0.0007598196099569441,0.2748091603053435,0.4681294964028777,0.3057989,0.7042065
Magi1,-4.4141765,-0.70962596,1.0139525058263178e-05,0.0006968006095026384,0.6717557251908397,0.7494604316546762,0.8646766,1.1778545
Phkb,-4.4193354,-1.0901154,9.90048335522778e-06,0.0006856339890592021,0.32061068702290074,0.5374460431654676,0.27651757,0.51767606
Nos1ap,-4.4424973,-0.7607629,8.892077414369391e-06,0.0006205977146080664,0.5877862595419847,0.7006834532374101,0.7106086,1.0130863
Elf2,-4.4706063,-1.5671505,7.799817574829488e-06,0.0005457841099887196,0.13740458015267176,0.3719064748201439,0.1040973,0.28147802
Rph3a,-4.490059,-1.4857668,7.120349970455301e-06,0.0005008476536809788,0.21374045801526717,0.42215827338129497,0.15406752,0.3828825
Zfhx4,-4.491759,-2.276028,7.063744987612598e-06,0.0004981701517510512,0.0916030534351145,0.3148201438848921,0.06521368,0.28245664
Neurod6,-4.492758,-2.05515,7.030670354671521e-06,0.0004971424011316415,0.0916030534351145,0.3238848920863309,0.06839957,0.2578977
Immp2l,-4.530897,-0.8278883,5.873368435800612e-06,0.00042197168414428456,0.5343511450381679,0.6710071942446043,0.619427,0.9253565
Nckap5,-4.538913,-0.9800144,5.65449726232635e-06,0.0004073360360287105,0.33587786259541985,0.5750719424460432,0.4184496,0.70552826
Cntnap5a,-4.556242,-0.97283334,5.2076900115882114e-06,0.00037717151108187396,0.6335877862595419,0.705863309352518,0.970948,1.4397588
Cttnbp2,-4.5694385,-0.41344514,4.890323789438095e-06,0.0003580463221313395,0.8702290076335878,0.815611510791367,1.561234,1.7940987
Robo1,-4.579556,-0.77398676,4.659642294132027e-06,0.0003430262697077467,0.732824427480916,0.7936330935251799,1.3443062,1.7662224
