names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-out Frmd7 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Cc2d2a,-3.33006,-1.6711196,0.0008682729520807438,0.0238066267575608,0.09090909090909091,0.36256995264743863,0.08466449,0.2479272
Col4a1,-3.3317506,-2.3722484,0.0008630155454412468,0.023686647299291423,0.03636363636363636,0.3040608408666954,0.039182365,0.18804865
Gm44257,-3.334429,-2.1064203,0.0008547473670731168,0.023483703224186754,0.07272727272727272,0.34061558329746017,0.06251225,0.24512738
Fem1b,-3.3345127,-1.5345523,0.0008544901741217324,0.023483703224186754,0.09090909090909091,0.37221983067872005,0.096893884,0.25831684
Rspo2,-3.3356342,-2.368749,0.0008510507056934881,0.023454084576393874,0.09090909090909091,0.348005452719185,0.079472214,0.35572898
Tlcd4,-3.336086,-2.8424401,0.0008496682843871337,0.02344002751692226,0.03636363636363636,0.30205194432486726,0.029700529,0.19574517
Apba2,-3.336245,-0.88660383,0.0008491823723917218,0.02344002751692226,0.45454545454545453,0.7198306787200459,0.6725656,1.0201068
Ide,-3.338371,-0.8027391,0.0008427111999391623,0.02331992785001575,0.16363636363636364,0.4864040751901277,0.24127135,0.38932908
Dnajc6,-3.3391829,-0.9702535,0.0008402520169918421,0.0232758471098668,0.45454545454545453,0.7074544410962835,0.6013175,0.9614117
Ppm1a,-3.3449748,-1.1181052,0.0008229003529596375,0.022842285623993246,0.2,0.519873726503085,0.22313128,0.43348217
Trip4,-3.34505,-1.2474797,0.0008226768869163507,0.022842285623993246,0.14545454545454545,0.43589467642416413,0.15164742,0.3284299
Slc35f1,-3.346925,-1.0712456,0.000817133170901268,0.022729159733040447,0.4,0.65572535514421,0.62905496,1.0439298
Mtmr7,-3.3485487,-1.114594,0.0008123599459207323,0.02261980491905707,0.16363636363636364,0.4699741713301765,0.18284117,0.36076042
Cr1l,-3.3487413,-1.3606265,0.0008117957667681931,0.02261980491905707,0.09090909090909091,0.3735471373224279,0.1097113,0.2606477
Bend6,-3.3491178,-1.0668262,0.0008106929893576281,0.02261980491905707,0.16363636363636364,0.467606543263022,0.20117006,0.38307977
Nkain3,-3.3499632,-1.045698,0.0008082229259296731,0.022574792120301782,0.41818181818181815,0.6709355718180514,0.75808066,1.2063756
Mfsd6,-3.350524,-0.8152635,0.0008065882238277232,0.02255257603980325,0.16363636363636364,0.4705481417706988,0.2259953,0.36893076
Pam,-3.357613,-0.8983139,0.0007861855072110581,0.02208769190584947,0.5818181818181818,0.7308437365475678,0.826031,1.2219135
Ddhd2,-3.3583078,-0.8474818,0.0007842121716025107,0.022064692199957554,0.21818181818181817,0.5446979480556752,0.28761998,0.46977773
Pank1,-3.3605175,-1.4694285,0.0007779660647505706,0.021911895345752445,0.10909090909090909,0.3926316544697948,0.10795848,0.27435705
Glis3,-3.3626435,-2.4600887,0.0007720001726503349,0.02176667853002571,0.07272727272727272,0.3357009614004879,0.1066156,0.48185077
Gk,-3.364175,-1.1296134,0.0007677282660067189,0.0216689690205888,0.09090909090909091,0.3743363466781461,0.12810883,0.26163206
Uxs1,-3.3642504,-0.84119606,0.0007675187395253485,0.0216689690205888,0.18181818181818182,0.4969866551872579,0.2391225,0.39470994
Nvl,-3.3649702,-1.0633479,0.0007655192733617438,0.02165210828971585,0.21818181818181817,0.5241426316544698,0.227923,0.42850366
Smarca1,-3.367364,-1.0388333,0.0007589046171150735,0.02148763652463859,0.16363636363636364,0.4805926244798393,0.2091514,0.3906609
Dpy19l1,-3.367975,-1.4383755,0.000757224783430449,0.021462689800396798,0.14545454545454545,0.42559908164729515,0.16346367,0.3929041
Dcun1d1,-3.3682764,-1.353274,0.0007563976440875946,0.021461884579338616,0.12727272727272726,0.42341081934280383,0.13185957,0.30756545
Npat,-3.370218,-1.0928079,0.0007510872833364791,0.021356312490212904,0.14545454545454545,0.44644138326876165,0.16947389,0.33210984
Mapk8,-3.3709378,-1.0108625,0.0007491275985433309,0.021323155267859432,0.2909090909090909,0.6027048357009614,0.34757373,0.6084267
Pip5k1c,-3.372461,-1.5338625,0.0007449960060821495,0.021228041021662095,0.05454545454545454,0.3326876165877457,0.07955052,0.21491484
Sap130,-3.3727121,-0.8876137,0.0007443170094499466,0.021228041021662095,0.14545454545454545,0.4460109054383699,0.19437537,0.3342872
Bbip1,-3.3728294,-1.0592853,0.0007440003410824535,0.021228041021662095,0.10909090909090909,0.3990529487731382,0.14466187,0.28092584
Xkr4,-3.3732479,-0.40999743,0.0007428704037642212,0.021228041021662095,0.8909090909090909,0.8618524895967857,2.007719,2.258119
Tmod2,-3.3736162,-0.95250684,0.0007418773775210155,0.021228041021662095,0.32727272727272727,0.6640479265317836,0.44268423,0.73125845
Scn8a,-3.3790398,-0.7652046,0.0007273948616132876,0.02085923151712811,0.6181818181818182,0.7590041612856938,0.92850274,1.2813855
Prickle2,-3.3796089,-0.89104015,0.0007258904147556236,0.020838328466328635,0.6545454545454545,0.8119170612713446,1.2004306,1.6687185
Slitrk1,-3.3852084,-1.0604064,0.0007112426508772096,0.020439668480289434,0.09090909090909091,0.3690271201033147,0.1263687,0.24757893
Ubxn2b,-3.3857775,-2.1729996,0.0007097692682541946,0.020419165137034487,0.05454545454545454,0.32536949347108624,0.04813452,0.20079677
Ank3,-3.3928332,-0.4026351,0.0006917376368005187,0.019921747374951698,0.8909090909090909,0.8922729229444684,2.1973,2.4489563
Micu1,-3.393486,-1.041085,0.0006900909305537947,0.019895647321867452,0.2,0.5214162720619888,0.2416439,0.44627014
Ccdc148,-3.3947833,-1.0108424,0.0006868294382505668,0.01982288615015331,0.23636363636363636,0.5482852633089396,0.30775097,0.5458993
Bcl9,-3.3959048,-1.0500902,0.0006840213788262008,0.019763069300064533,0.16363636363636364,0.4677859090256852,0.2019393,0.38073468
Actr3b,-3.3961978,-1.0056144,0.0006832896901736732,0.019763069300064533,0.23636363636363636,0.5541325871717606,0.2961846,0.5259861
Stxbp1,-3.3976374,-0.93531424,0.0006797045240167055,0.019680668707250944,0.3090909090909091,0.6227220548141771,0.38978818,0.64790666
Cabin1,-3.4004078,-1.0479305,0.0006728543197288506,0.01950333934316528,0.16363636363636364,0.4785119816329459,0.19306678,0.3648629
Pantr1,-3.4005249,-1.8713144,0.0006725660026497627,0.01950333934316528,0.09090909090909091,0.36920648586597793,0.09669453,0.31586173
Map4k3,-3.4005585,-0.9319363,0.0006724836474401148,0.01950333934316528,0.34545454545454546,0.6732673267326733,0.49185252,0.7939548
Clybl,-3.4010856,-1.8805606,0.0006711877889293799,0.01950333934316528,0.03636363636363636,0.3103027694073755,0.06419103,0.21842417
Ube2ql1,-3.4015543,-2.7535186,0.0006700378640466566,0.01950333934316528,0.01818181818181818,0.2880614148371359,0.028173052,0.17621021
Cttn,-3.4071035,-2.0297623,0.0006565620765954583,0.019134298262603,0.05454545454545454,0.3308939589611135,0.054705434,0.20669371
Plekhm3,-3.4078736,-0.97060037,0.0006547121729425054,0.019101103243176026,0.23636363636363636,0.5605897546276367,0.28938407,0.5054133
Zfp318,-3.4106941,-1.1381134,0.0006479772117447293,0.018925160521283558,0.16363636363636364,0.4663509829243794,0.17657949,0.35421643
Eno2,-3.4108198,-1.4055675,0.0006476789391373751,0.018925160521283558,0.09090909090909091,0.37386999569522167,0.113439776,0.2762945
Pfkp,-3.4167287,-0.99519813,0.0006337838249118404,0.018550949210654852,0.21818181818181817,0.5320705983641842,0.27748805,0.49316868
Mink1,-3.4169798,-0.9752787,0.0006331995685738751,0.018550949210654852,0.16363636363636364,0.4760726072607261,0.21193233,0.38124424
Frmd6,-3.4177082,-1.4142077,0.0006315080573078152,0.018524695960546938,0.10909090909090909,0.3989812024680729,0.12512398,0.3039733
P3h2,-3.4177918,-2.1392865,0.0006313139003110003,0.018524695960546938,0.05454545454545454,0.33211364614722344,0.06900668,0.27363932
Ecd,-3.418545,-1.6122308,0.000629568984573444,0.018508226056333083,0.05454545454545454,0.3364542976036734,0.07552167,0.21497537
2210408F21Rik,-3.4186537,-0.99959666,0.000629317312356102,0.018508226056333083,0.32727272727272727,0.6053594489883771,0.41569978,0.7083185
Rbm10,-3.4197335,-1.2263066,0.0006268250170180302,0.018467969525520253,0.09090909090909091,0.38621036016645144,0.12098101,0.26304895
Clstn2,-3.4197755,-0.946465,0.0006267286015327032,0.018467969525520253,0.6181818181818182,0.7521523891519587,1.1198559,1.6051131
Slc37a3,-3.4200099,-1.9413666,0.0006261889297391225,0.018467969525520253,0.05454545454545454,0.3327234897402784,0.057521455,0.20489825
Mrs2,-3.4235501,-2.7711937,0.0006180884547397682,0.018270667523495678,0.03636363636363636,0.30901133591620034,0.02950338,0.18599173
Lzts1,-3.4267557,-1.4595742,0.0006108381962973304,0.01807623605122166,0.10909090909090909,0.39700817907877745,0.11890132,0.29806224
Atg4c,-3.429066,-1.0459872,0.0006056626185546551,0.01794283854527407,0.18181818181818182,0.5095422585736834,0.2260958,0.42122382
Clip4,-3.429208,-1.0600505,0.0006053451710715384,0.01794283854527407,0.12727272727272726,0.43790357296599225,0.16870177,0.324368
Usp2,-3.4294508,-1.5307297,0.0006048040003706036,0.01794283854527407,0.09090909090909091,0.3801477973884345,0.10436296,0.27599013
Kif3b,-3.4345565,-1.4949505,0.0005935245760584696,0.017641598848109598,0.09090909090909091,0.38090113359162003,0.09939317,0.25815478
Slitrk3,-3.4350502,-2.1595376,0.0005924440644393514,0.017641598848109598,0.05454545454545454,0.33318984072320273,0.052551195,0.21596818
Samd12,-3.4359374,-0.90848035,0.0005905074049870617,0.017610359569369974,0.5454545454545454,0.7513990529487732,0.94604206,1.3755598
Serac1,-3.4378877,-2.1142414,0.0005862711042445389,0.01750344952338973,0.07272727272727272,0.34764672119385853,0.053845435,0.214725
Atf1,-3.4407585,-2.031634,0.0005800862906385994,0.017338062991611978,0.05454545454545454,0.3358085808580858,0.05697528,0.21488401
Rap2b,-3.4418297,-3.5244076,0.0005777938606922208,0.01728877621024496,0.01818181818181818,0.2901420576840293,0.017305193,0.18303739
Lmtk3,-3.4443324,-1.285741,0.000572471712621875,0.017148623097156947,0.10909090909090909,0.4129717319558043,0.12748913,0.28631437
P4ha1,-3.4449768,-0.9255766,0.000571108536690626,0.017126882121514645,0.16363636363636364,0.4830319988520591,0.23224515,0.40317565
Grin2b,-3.44568,-0.35446104,0.000569624883354358,0.017101475548303463,0.9090909090909091,0.8856722628784618,2.2579837,2.480636
Pkp2,-3.4475045,-1.8816613,0.0005657911774110889,0.0170053791242013,0.05454545454545454,0.330140622757928,0.0808902,0.2703832
Slain1,-3.4494712,-1.1283864,0.0005616854334230582,0.016900881966492243,0.18181818181818182,0.4961256995264744,0.22328165,0.43626052
Ppp1r2,-3.4497223,-1.0753932,0.0005611632977727875,0.016900881966492243,0.10909090909090909,0.4057612282967427,0.15634991,0.30500227
Eid1,-3.4514549,-1.3342663,0.000557572863978618,0.016814795572508943,0.12727272727272726,0.42394891663079354,0.1564921,0.35567245
Galc,-3.452409,-1.4677726,0.0005556046717016509,0.016774266886093663,0.07272727272727272,0.3596283541397618,0.09168217,0.2355273
Pak1,-3.4532795,-0.9531753,0.0005538147743910292,0.01673903598187509,0.2727272727272727,0.6130004304778304,0.40329027,0.67384183
Tex2,-3.4535809,-1.0921329,0.0005531964469670685,0.01673903598187509,0.14545454545454545,0.4492753623188406,0.17635036,0.3444023
Ccnt1,-3.456753,-0.86125547,0.0005467257392047312,0.016562030002740844,0.18181818181818182,0.5029415985076768,0.24299552,0.40525588
Mtm1,-3.4584353,-1.9360188,0.0005433227253386397,0.016477518769581544,0.07272727272727272,0.3549289711579854,0.06718104,0.23578341
Zfp932,-3.4590464,-2.2493024,0.0005420916973920919,0.016458761479011874,0.03636363636363636,0.31539675706701104,0.043273002,0.19083445
Ubtd2,-3.4613814,-1.6729604,0.0005374107143807015,0.016367331357096383,0.05454545454545454,0.3354139761802267,0.07353814,0.21779062
Sugp2,-3.4660182,-1.4526024,0.0005282272915132336,0.01611063260267944,0.12727272727272726,0.4235901851054671,0.1172442,0.29301858
Iqgap1,-3.4666376,-1.2767196,0.0005270117565153979,0.016091824883600843,0.12727272727272726,0.43011909886640837,0.14526692,0.32122207
Skic3,-3.4697428,-0.9932172,0.000520956852331155,0.01592504052575442,0.18181818181818182,0.494045056679581,0.21555051,0.3912522
Cryl1,-3.4742208,-1.9214197,0.0005123394713736968,0.015679455120513934,0.01818181818181818,0.2942674702252834,0.05519984,0.19472228
Mtch1,-3.4752586,-1.4063199,0.0005103612298599018,0.015636723199926525,0.12727272727272726,0.42936576266322285,0.1427997,0.34136316
Nceh1,-3.4795187,-0.803967,0.000502315234696783,0.015407774379340822,0.12727272727272726,0.44184961974458314,0.21193632,0.34511492
Kcmf1,-3.4799457,-1.1227443,0.0005015156064383969,0.015400827822856827,0.2,0.5185464198593772,0.22075985,0.43043008
Syt13,-3.4829252,-1.4342554,0.0004959668574228416,0.015247859792850978,0.10909090909090909,0.40866695365188693,0.12098195,0.29828355
Sema3e,-3.4848588,-1.7992216,0.0004923970849848603,0.015155452088823823,0.18181818181818182,0.4392308796097001,0.18169984,0.5267795
Map3k12,-3.4856956,-1.0727874,0.0004908591723169107,0.015125442614857099,0.09090909090909091,0.39137609413115226,0.1333846,0.26247704
Ctnnal1,-3.485863,-2.150604,0.0004905521277953087,0.015125442614857099,0.07272727272727272,0.3509111780743292,0.059461597,0.2406095
Snd1,-3.4873695,-1.024914,0.0004877967757050917,0.015065631451949214,0.32727272727272727,0.6657339647008179,0.44460687,0.7604619
Zdhhc23,-3.4883907,-3.1845794,0.0004859374729467321,0.015025477443128528,0.03636363636363636,0.3093341942889941,0.023878327,0.19861439
Epha10,-3.4888678,-1.8346481,0.00048507104959309347,0.015015966708025831,0.09090909090909091,0.37440809298321137,0.09523997,0.3048408
Arl15,-3.4892612,-0.95449275,0.00048435771434197103,0.015015966708025831,0.5454545454545454,0.7628425886066867,0.9134469,1.3592002
Vipas39,-3.4894369,-2.3750854,0.0004840393064130236,0.015015966708025831,0.03636363636363636,0.31747739991390445,0.040606204,0.19473307
Tmem151a,-3.490801,-2.0958502,0.00048157448455829054,0.014976743518612577,0.05454545454545454,0.33824795523030565,0.06272628,0.24430245
Klhl29,-3.4916215,-1.097377,0.00048009820727883617,0.014948133058612199,0.38181818181818183,0.6660568230736117,0.5631347,0.96239066
Napb,-3.4918976,-1.0345176,0.00047960204425431607,0.014948133058612199,0.23636363636363636,0.5777729946907735,0.30840957,0.5538907
G2e3,-3.4920316,-1.7100757,0.00047936165256146453,0.014948133058612199,0.07272727272727272,0.36145788491892666,0.08027557,0.24174845
Btaf1,-3.4936635,-0.9863079,0.0004764408962018834,0.014886008001098381,0.3090909090909091,0.6482996125699526,0.41281354,0.6993628
Cadps2,-3.4939063,-1.2475679,0.00047600794792668677,0.014886008001098381,0.2545454545454545,0.5504735256134309,0.4142401,0.7968761
Sec23a,-3.494944,-1.0902213,0.00047416085692995446,0.014849303293365822,0.14545454545454545,0.45487157411393314,0.17442532,0.34054926
Smurf1,-3.495304,-1.2630107,0.00047352189623449343,0.014846596676570407,0.14545454545454545,0.45171473669106044,0.16415925,0.35638514
Nrn1,-3.4966183,-1.5276275,0.0004711957604830175,0.01479092299553584,0.12727272727272726,0.4168460324293299,0.13872707,0.35700166
Cox8a,-3.4988194,-1.3550246,0.0004673229832429791,0.014686512935367074,0.16363636363636364,0.4628354139761802,0.2311887,0.51002365
Nckap1,-3.4990287,-0.88306266,0.00046695639826037225,0.014686512935367074,0.5454545454545454,0.7898909456163008,0.82514817,1.2133673
Tshz3,-3.4998322,-1.8983414,0.0004655512035739476,0.014665135803085547,0.10909090909090909,0.3886856076912039,0.1120101,0.36591914
Exoc3,-3.5001335,-0.8950512,0.0004650252734427943,0.014665135803085547,0.14545454545454545,0.4666020949921079,0.21313377,0.36586952
Lztfl1,-3.502452,-1.1082739,0.0004609970366111882,0.014555805374550677,0.12727272727272726,0.4391591333046348,0.15908284,0.31608588
Kazn,-3.503381,-1.1830125,0.0004593919898937132,0.014522191492287145,0.2727272727272727,0.5753336203185536,0.36014074,0.68528175
Bbof1,-3.5035064,-1.6595445,0.00045917549206130325,0.014522191492287145,0.09090909090909091,0.38140335772707706,0.08483701,0.246635
Syn1,-3.5043182,-0.96306473,0.0004577777695432842,0.014505293240127413,0.32727272727272727,0.64826373941742,0.44503862,0.7384872
Rasa2,-3.5043435,-0.879643,0.0004577346043704414,0.014505293240127413,0.2,0.5355861673123834,0.2906312,0.4827682
Dctn1,-3.5072896,-1.1407696,0.0004526961748749591,0.01437818701996472,0.16363636363636364,0.4783326158702827,0.19719902,0.39248595
Eefsec,-3.5073817,-0.9565862,0.0004525395610844003,0.01437818701996472,0.18181818181818182,0.49720189410245375,0.22758836,0.40278488
Lrch1,-3.5083358,-1.0933237,0.0004509194474294515,0.014355693782499245,0.2727272727272727,0.6062921509542258,0.34823668,0.63594794
Slc41a2,-3.5086372,-2.0593376,0.0004504089582227585,0.014355693782499245,0.05454545454545454,0.33900129143349117,0.055605322,0.2137597
Cops5,-3.5100265,-2.0160162,0.00044806200569164095,0.014298605811085977,0.07272727272727272,0.3600229588176209,0.06599486,0.24367693
Camkv,-3.5118594,-1.2138662,0.00044498318433023026,0.014217239194950403,0.2545454545454545,0.5581862534079495,0.26756087,0.53742105
Disp2,-3.5129476,-0.96949565,0.00044316492494318266,0.014176001825265854,0.10909090909090909,0.4212584301908452,0.16747433,0.30527747
Slc4a4,-3.513383,-1.5171068,0.0004424395648337784,0.014176001825265854,0.23636363636363636,0.5082866982350409,0.34039798,0.77039945
Calb1,-3.5160694,-2.0090978,0.00043798633982402685,0.014060565055043729,0.05454545454545454,0.3395752618740135,0.08558261,0.30723962
Sacs,-3.5163121,-1.0393163,0.00043758609115220634,0.014060565055043729,0.18181818181818182,0.5125914765389582,0.23565874,0.4357789
ENSMUSG00000095041,-3.5183794,-1.1336464,0.0004341908890248678,0.01397210681209365,0.2545454545454545,0.5633519873726504,0.35646603,0.6625261
Septin8,-3.5209658,-1.2682446,0.00042997807625608323,0.013853130586332082,0.16363636363636364,0.4705481417706988,0.17224172,0.37345663
ENSMUSG00000121513,-3.5217943,-0.9620821,0.00042863643295089137,0.013826483737563566,0.6181818181818182,0.7936934997847611,1.1260027,1.6210715
Foxg1,-3.5218613,-1.6355351,0.0004285281881924624,0.013826483737563566,0.09090909090909091,0.387465920505094,0.09435231,0.26806378
Sun1,-3.5260296,-1.2511616,0.00042183997616594715,0.013640000192032492,0.12727272727272726,0.43481848184818483,0.1419171,0.3096558
Dclre1c,-3.5288167,-3.101931,0.0004174222576760912,0.013513416944285025,0.03636363636363636,0.31571961543980487,0.0247772,0.19506198
Pnpla8,-3.5307167,-1.0066327,0.0004144355861866668,0.013432912184361564,0.21818181818181817,0.5473525613430908,0.26881963,0.48222926
Gmcl1,-3.532014,-1.0568386,0.0004124077086757261,0.013383327454247295,0.16363636363636364,0.4892380542402066,0.20590945,0.38910502
Ahcyl2,-3.53224,-1.0453709,0.0004120554147001343,0.013383327454247295,0.5636363636363636,0.7475247524752475,0.76870984,1.220207
Creg2,-3.5353534,-2.0083094,0.0004072301138452305,0.013247304066611797,0.05454545454545454,0.3439517864829961,0.06396092,0.23564819
Iqgap2,-3.53609,-1.2866048,0.00040609639063146326,0.013226436383354445,0.2909090909090909,0.5525182953077916,0.39547992,0.780891
Iqce,-3.5364163,-1.4737327,0.0004055948885831386,0.013226134291539968,0.07272727272727272,0.3708207777299469,0.09261353,0.23863289
Dph6,-3.5378308,-1.0464897,0.00040342839096736775,0.013171471282251728,0.16363636363636364,0.4790859520734682,0.21058436,0.39484304
Rtn4rl1,-3.5413127,-1.5275751,0.0003981414445245326,0.013014672280260573,0.12727272727272726,0.4226574831396183,0.13494055,0.348192
Arhgap15,-3.5414884,-1.9679978,0.00039787627941683816,0.013014672280260573,0.09090909090909091,0.379896685320706,0.09612678,0.33270794
Tenm3,-3.543288,-1.2285852,0.0003951709695820289,0.012949077991059897,0.5272727272727272,0.7362247094274645,0.90847224,1.4972588
Tox,-3.5433297,-2.0308301,0.00039510826037710527,0.012949077991059897,0.14545454545454545,0.41462189697230595,0.17709012,0.58316064
Aldoa,-3.5439827,-1.4740988,0.0003941311998976842,0.012946583546761339,0.16363636363636364,0.4662074903142488,0.20504688,0.48995855
Gm41361,-3.5451627,-1.8204589,0.000392370702004898,0.01292034407214658,0.01818181818181818,0.2998995551729086,0.05207004,0.1729279
Vxn,-3.5470796,-1.2938572,0.00038952710375071855,0.01284244573960958,0.09090909090909091,0.38384273209929687,0.13939777,0.3124333
Acer3,-3.5471213,-0.9728479,0.0003894652318211233,0.01284244573960958,0.2,0.548141770698809,0.28315765,0.49617252
Sumo1,-3.5478327,-1.1231518,0.0003884148131097489,0.012837276787526388,0.18181818181818182,0.4953723633232889,0.20819159,0.408226
Gm30382,-3.5488455,-2.4893339,0.0003869240773478543,0.012803756106326163,0.05454545454545454,0.3370282680441957,0.06801603,0.3330453
Eda,-3.5502014,-1.553783,0.00038493658661154645,0.012753694306106355,0.12727272727272726,0.4167025398191993,0.15193138,0.39320078
Gm47283,-3.5504022,-2.8178613,0.00038464295627920646,0.012753694306106355,0.03636363636363636,0.3197015353709284,0.032674044,0.21041942
Stum,-3.5513396,-1.539691,0.0003832754470876326,0.012730051005246832,0.09090909090909091,0.39220117663940307,0.11485036,0.30294317
Rab11fip2,-3.551574,-1.1166222,0.00038293428048501296,0.012730051005246832,0.21818181818181817,0.5512986081216817,0.25533694,0.4890575
Plxdc2,-3.5550559,-1.0185779,0.00037789883699189647,0.01258257961582684,0.34545454545454546,0.6891950064571675,0.7181268,1.1405243
Rab40c,-3.555374,-0.9352659,0.00037744196690140823,0.01258257961582684,0.2,0.5460970010044482,0.282275,0.48468584
Bmerb1,-3.5563867,-0.89564455,0.0003759906333955394,0.012550146980544278,0.2545454545454545,0.5969651312957382,0.36369988,0.5966745
R3hdm4,-3.5613248,-1.579979,0.00036898831447025474,0.012331736330616598,0.10909090909090909,0.40855933419428897,0.10863952,0.2949768
Trim35,-3.5614336,-1.2139678,0.0003688354078015877,0.012331736330616598,0.16363636363636364,0.4783326158702827,0.17814867,0.37318823
Plekha7,-3.5634758,-3.6687405,0.0003659764348603312,0.012261579556978926,0.01818181818181818,0.299253838427321,0.018264709,0.21059732
Cpt1c,-3.5655599,-1.2181765,0.0003630802473675834,0.012179733142031168,0.21818181818181817,0.53350552446549,0.22140072,0.45524952
Impact,-3.5656102,-1.0081264,0.00036301072486182587,0.012179733142031168,0.23636363636363636,0.5819342803845602,0.30418932,0.5394533
Iars2,-3.5657692,-3.007618,0.00036279065236988103,0.012179733142031168,0.03636363636363636,0.31977328167599367,0.02751659,0.20242733
Meg3,-3.566012,-0.3323131,0.0003624549927559385,0.012179733142031168,0.9636363636363636,0.9137968144640551,3.0301797,3.2505243
Dkk3,-3.5665894,-2.1103084,0.0003616575214288704,0.012179733142031168,0.07272727272727272,0.3642918639690056,0.07850765,0.30206227
Ube2f,-3.569954,-2.6408584,0.0003570439136220353,0.012067635168583758,0.03636363636363636,0.3231453580140623,0.03482854,0.1997136
Fyco1,-3.5738628,-1.4373162,0.0003517534490210169,0.011918808543751228,0.12727272727272726,0.4223346247668245,0.124557376,0.30691814
Nrg3os,-3.574005,-3.0097377,0.00035156225264035734,0.011918808543751228,0.01818181818181818,0.3018367054096714,0.025434092,0.18853448
Rsbn1l,-3.5741892,-1.1301646,0.00035131496631664235,0.011918808543751228,0.18181818181818182,0.4921796527478835,0.20325683,0.4010132
Mia3,-3.576583,-1.2022989,0.00034811501336462833,0.011840316973553878,0.14545454545454545,0.4706557612282967,0.17995656,0.37410554
Pdzrn3,-3.5772524,-1.9717072,0.0003472248133738556,0.011825007269145121,0.10909090909090909,0.39395896111350265,0.16255113,0.526104
Cyfip1,-3.5778384,-1.011112,0.00034644763556908656,0.011825007269145121,0.34545454545454546,0.6496627923661932,0.44188398,0.7513498
Cnih3,-3.578625,-1.6535956,0.0003454065562536833,0.011807982400173627,0.09090909090909091,0.3925599081647295,0.10804128,0.30671883
Frmd3,-3.5802572,-1.7378986,0.00034325619595775334,0.011749419089662207,0.07272727272727272,0.3674487013918783,0.09256245,0.280265
Dgkz,-3.581496,-0.81187004,0.00034163249423325,0.011708756530672739,0.18181818181818182,0.5106543263021954,0.28814676,0.46137294
Spred2,-3.582065,-0.94655013,0.00034088888075100877,0.011698191859233213,0.34545454545454546,0.6528913760941312,0.47059962,0.7692731
Osbp2,-3.5820818,-0.9796594,0.00034086703270681123,0.011698191859233213,0.21818181818181817,0.563280241067585,0.33002615,0.57157964
Cdkl2,-3.5877314,-1.2105689,0.00033356768648896057,0.0114762659871426,0.09090909090909091,0.39435356579136177,0.12435774,0.26732174
Wipf2,-3.589832,-1.0853763,0.0003308909141417054,0.011398767773061057,0.12727272727272726,0.4490601234036447,0.17342925,0.3377886
Ank,-3.5899577,-1.1259907,0.00033073158589612303,0.011398767773061057,0.36363636363636365,0.6706844597503229,0.43809217,0.7883797
Kcnab2,-3.5901837,-1.3177702,0.00033044497595506356,0.011398767773061057,0.10909090909090909,0.415016501650165,0.13433652,0.3063146
Cds1,-3.5925775,-1.5379635,0.00032742327075689084,0.011322861370962235,0.07272727272727272,0.3726861816616444,0.1042245,0.27686286
Fat4,-3.5929039,-2.2164304,0.00032701322936028626,0.011322861370962235,0.05454545454545454,0.34678576553307505,0.06621668,0.27623215
Stt3b,-3.5933893,-1.3391799,0.00032640431291731573,0.011316753403984869,0.14545454545454545,0.46247668245085377,0.16020253,0.364363
Kantr,-3.5941174,-1.1007234,0.0003254929275932384,0.0112997350961632,0.14545454545454545,0.45200172191132154,0.17426625,0.34236583
Slc7a8,-3.5946448,-1.1252495,0.0003248344462770734,0.011291463869941737,0.14545454545454545,0.45957095709570955,0.18657725,0.3697984
Tspoap1,-3.5950048,-1.2458193,0.00032438572276734983,0.011290471982848044,0.12727272727272726,0.4389080212369063,0.14407793,0.3130037
Atp2b3,-3.5981183,-1.2739174,0.00032052789067466914,0.011170667214563371,0.2,0.5191562634524322,0.20631899,0.44090587
Lrrc4,-3.5997586,-1.8714714,0.0003185125851259576,0.011114848262772052,0.09090909090909091,0.38904433921653037,0.085780464,0.28347123
Crtac1,-3.6018596,-1.5054302,0.00031594907903641716,0.011040084719102125,0.16363636363636364,0.468610991533936,0.1713587,0.42570764
Mical3,-3.6067727,-1.0305995,0.0003100291545434463,0.010861125661776274,0.38181818181818183,0.6805495766968002,0.49734843,0.8399882
Crym,-3.6068563,-2.68209,0.00030992920963276164,0.010861125661776274,0.03636363636363636,0.3255488592337495,0.041557062,0.24084695
Ggnbp2,-3.6076598,-1.1200951,0.00030897127217893494,0.01085236350777514,0.3090909090909091,0.6595279093126704,0.38775656,0.7078301
Katnbl1,-3.608773,-1.3888184,0.0003076487098508996,0.010820053447243027,0.09090909090909091,0.40030850911178073,0.115242206,0.2775216
Heatr3,-3.6116688,-1.4152611,0.00030423284962736833,0.010713940589105356,0.10909090909090909,0.4137250681589898,0.119429395,0.29142082
Cntn6,-3.6157115,-1.9819186,0.0002995238268512596,0.010561949117445336,0.12727272727272726,0.40931267039747454,0.16170685,0.5266909
Fhod3,-3.6183815,-2.045109,0.00029645125155693537,0.010467339197549086,0.09090909090909091,0.3812239919644138,0.10496984,0.37622157
Dnajc10,-3.6187246,-1.2261821,0.00029605849170548403,0.010467225884376784,0.12727272727272726,0.4454369349978476,0.15707842,0.33498135
Afg1l,-3.6189256,-1.4709115,0.0002958288097065294,0.010467225884376784,0.10909090909090909,0.4128641124982063,0.12111367,0.30520254
