names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L2 IT ENT-po Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ywhag,5.0393867,0.32594335,4.6702530848000245e-07,6.4353692506962385e-06,0.7911392405063291,0.5744341843201158,0.64903146,0.54749674
Cep170b,5.0387135,0.872846,4.686716747781267e-07,6.454745208246163e-06,0.31962025316455694,0.15270686221256563,0.1487779,0.08397133
Pex14,5.0372086,0.38190475,4.7237052693430475e-07,6.502354538281132e-06,0.5759493670886076,0.3861307260546804,0.33138853,0.2635345
Fam98a,5.0368156,0.5119648,4.7334081999045673e-07,6.512374722551752e-06,0.4810126582278481,0.3015028064457722,0.25184205,0.1830192
Zfp160,5.035026,0.40045592,4.777834785312615e-07,6.570134118799896e-06,0.5727848101265823,0.38080753213833063,0.32559082,0.25585774
Clvs1,5.0344615,0.46946627,4.7919429754769e-07,6.586164079338327e-06,0.870253164556962,0.611225783088901,0.86866367,0.6928345
Disp2,5.0335493,0.34955007,4.814811262890953e-07,6.614211586599177e-06,0.6265822784810127,0.4182871627738548,0.37366542,0.3042205
Dusp22,5.0315914,0.4343812,4.864246015891418e-07,6.675662274369308e-06,0.47468354430379744,0.29082020640956,0.23271997,0.17722791
Gnai3,5.031581,0.27136725,4.864513112473057e-07,6.675662274369308e-06,0.5284810126582279,0.3275755929748325,0.25368103,0.21450417
Zfp322a,5.028771,0.35109657,4.936336264923343e-07,6.770768526722319e-06,0.5379746835443038,0.3495926127104834,0.28822574,0.23261732
Skic3,5.028259,0.38948599,4.949537355062585e-07,6.785411669925085e-06,0.6993670886075949,0.4910736918341481,0.4851862,0.3898272
Unc5a,5.02682,0.466646,4.986791216940258e-07,6.832997450238895e-06,0.4810126582278481,0.2919789969219627,0.23647673,0.17651498
Adat1,5.0266557,0.63236886,4.991079017663955e-07,6.835387013487791e-06,0.3829113924050633,0.21057396342567444,0.17413591,0.11574764
Ncoa5,5.0262976,0.37662908,5.000396691877408e-07,6.84465914980876e-06,0.6518987341772152,0.44928480898062645,0.41138163,0.33072188
Wasl,5.025796,0.34389552,5.013487955332602e-07,6.8590845906205206e-06,0.7531645569620253,0.5422777476009415,0.5754902,0.47809345
Lifr,5.0255504,0.2581854,5.019908309820692e-07,6.864373347831144e-06,0.560126582278481,0.3570161144305631,0.307729,0.2633543
Msh3,5.0235085,0.35050228,5.073596866644556e-07,6.9342598070569285e-06,0.5917721518987342,0.3930110447220713,0.34451553,0.27959356
Rbbp8,5.020481,0.8928882,5.154227752132513e-07,7.040879496685339e-06,0.310126582278481,0.14369002353793228,0.14237303,0.07918027
Wdr43,5.0184846,0.34325737,5.208064377073943e-07,7.110807409145165e-06,0.5949367088607594,0.4009053050878146,0.34492052,0.28116086
Zfp934,5.017429,0.4432964,5.236762737646933e-07,7.1463593072916756e-06,0.4177215189873418,0.2390005431830527,0.20388752,0.15386185
Extl1,5.016825,0.94579095,5.253230201434903e-07,7.1615573573087685e-06,0.3259493670886076,0.1598768785080572,0.15396288,0.08287903
Pom121,5.016401,0.40252864,5.264844777974979e-07,7.173751479928381e-06,0.5031645569620253,0.31305449936628643,0.25457627,0.19830114
Cdk10,5.016008,0.6270562,5.275617524592173e-07,7.18478676562553e-06,0.39556962025316456,0.22484157160963245,0.18005294,0.12021435
Cryzl1,5.014615,0.33731475,5.313974524506703e-07,7.233358433307757e-06,0.7025316455696202,0.48401231214919427,0.45775285,0.37808526
Gnb5,5.0118117,0.32060242,5.391988447760728e-07,7.335834409687633e-06,0.560126582278481,0.3619047619047619,0.29544857,0.2431313
Glcci1,5.011566,0.34972477,5.398875577924316e-07,7.341487185163278e-06,0.75,0.5313778743436538,0.5896893,0.48887405
Psma1,5.0113173,0.27018303,5.405869759781843e-07,7.347279739268493e-06,0.5537974683544303,0.35339489407930474,0.28032067,0.23767437
Adck1,5.010447,0.43673703,5.430368759825349e-07,7.376845731875993e-06,0.5379746835443038,0.3489045808437443,0.29101327,0.22278747
AI480526,5.009272,0.40670228,5.463632190983031e-07,7.4182818075651365e-06,0.4810126582278481,0.29784537389100124,0.24070974,0.18672572
Tmem33,5.008258,0.38198417,5.49248587072598e-07,7.4516942442600925e-06,0.4588607594936709,0.27756653992395436,0.23201884,0.1826524
Cyp4x1,5.0079565,0.7217439,5.501100413165076e-07,7.457849046505831e-06,0.370253164556962,0.20184682237914178,0.16896613,0.10581804
1700111E14Rik,5.007756,1.0404313,5.506817228479058e-07,7.461834540052056e-06,0.2911392405063291,0.12344740177439797,0.118036486,0.05912839
Arid2,5.0070724,0.33706918,5.526418103224244e-07,7.48461967911469e-06,0.759493670886076,0.5392359225058845,0.5684415,0.47375718
Zfp799,5.0057144,0.36995307,5.565517705530368e-07,7.533776360080654e-06,0.6107594936708861,0.41278290783994204,0.3556961,0.28559232
Xrcc5,5.0049076,0.48549652,5.588881406164669e-07,7.5615933224393076e-06,0.4208860759493671,0.24378055404671375,0.20529284,0.15080251
Lrrc8b,5.004434,0.33047408,5.60263889200285e-07,7.576391898747689e-06,0.6772151898734177,0.4776751765344921,0.46397814,0.3849367
Ogfod1,5.0041466,0.34226495,5.611011223266767e-07,7.583896960220223e-06,0.6234177215189873,0.42371899330074236,0.37092775,0.30323616
Samd5,5.000624,0.30481422,5.714504234283941e-07,7.716016521367311e-06,0.7816455696202531,0.48097048705413725,0.6681835,0.5707694
Guf1,4.999947,0.42627314,5.734608586645851e-07,7.739273366307082e-06,0.5221518987341772,0.3336592431649466,0.2660579,0.20443775
Nopchap1,4.998193,0.33279186,5.787010051561253e-07,7.80607229344633e-06,0.6455696202531646,0.4302371899330074,0.39464742,0.32511178
Sh3yl1,4.9895906,0.7829956,6.050740966375533e-07,8.157722517135503e-06,0.3259493670886076,0.15694369002353792,0.13465764,0.080446795
Nr4a3,4.989229,0.549074,6.062069187027481e-07,8.16889664269952e-06,0.40822784810126583,0.22817309433279015,0.21476749,0.15163788
Celsr3,4.9880643,0.6134265,6.098722766595425e-07,8.214169460572385e-06,0.4177215189873418,0.24682237914177077,0.18877819,0.12734531
Iws1,4.986454,0.3413185,6.149749437750049e-07,8.274600270022223e-06,0.6329113924050633,0.4208582292232482,0.3686681,0.30149966
Mat2b,4.9863067,0.3442259,6.154439040329213e-07,8.276765616298595e-06,0.4462025316455696,0.2642766612348361,0.2159453,0.17384385
Slc7a1,4.985247,0.65303963,6.188261161126203e-07,8.318087913930019e-06,0.370253164556962,0.20481622306717365,0.17454578,0.11446814
Tmod3,4.9834757,0.37744084,6.245218655217893e-07,8.39045126328524e-06,0.5126582278481012,0.32529422415353976,0.27480102,0.21790098
5031425E22Rik,4.9827285,0.39354798,6.269393516601559e-07,8.418720829139625e-06,0.8227848101265823,0.6172732210755024,0.77585673,0.63791615
Zfhx2,4.9822373,0.35248402,6.285332193205333e-07,8.435907893677687e-06,0.7151898734177216,0.4816223067173637,0.46013176,0.37681186
Rxylt1,4.9804373,0.45102334,6.344070469460887e-07,8.507322183996633e-06,0.46835443037974683,0.2948035487959442,0.256703,0.1939938
Ube2f,4.980346,0.35105956,6.347061501150803e-07,8.507322183996633e-06,0.5126582278481012,0.32040557667934094,0.24732399,0.19884048
Slc25a26,4.9802794,0.42164594,6.349248114523915e-07,8.507322183996633e-06,0.6012658227848101,0.41263805902589173,0.36822656,0.28694513
Nub1,4.98022,0.3963571,6.351205173463805e-07,8.507322183996633e-06,0.5063291139240507,0.317182690566721,0.26315758,0.2059699
Zswim3,4.979041,0.80104804,6.39000538219903e-07,8.555029627288885e-06,0.35443037974683544,0.19210573963425676,0.16949816,0.10076002
Bcl2l13,4.975617,0.4777155,6.504010677980202e-07,8.703325045683667e-06,0.49050632911392406,0.3070794857867101,0.2547017,0.18922096
Gon4l,4.971537,0.347117,6.642419766964178e-07,8.884112450887379e-06,0.7468354430379747,0.518920876335325,0.5223796,0.43134683
Usp14,4.9713125,0.26522508,6.650118260564312e-07,8.887171564809837e-06,0.740506329113924,0.5104472207133804,0.5004216,0.4320161
Riok1,4.971277,0.34122732,6.651321926621728e-07,8.887171564809837e-06,0.5348101265822784,0.3436538113344197,0.27410924,0.22229046
Slc6a6,4.969439,0.3414434,6.714688601766993e-07,8.958474812784464e-06,0.7974683544303798,0.5581749049429657,0.6055216,0.5049011
Cnot7,4.968881,0.32772887,6.734031043391013e-07,8.979822041484692e-06,0.689873417721519,0.4692377331160601,0.43019316,0.35649744
Cep85,4.9659624,0.5585485,6.836123076681579e-07,9.111439834842958e-06,0.39556962025316456,0.22194459532862576,0.17795634,0.1242049
Prkar2a,4.9654746,0.33947077,6.853324074789757e-07,9.127622970849292e-06,0.5316455696202531,0.34354517472388196,0.28567705,0.23216909
Ireb2,4.9654255,0.3295608,6.855058859387373e-07,9.127622970849292e-06,0.75,0.5196813326090892,0.51889807,0.4326067
Tspan14,4.9650993,0.29401484,6.866593531681837e-07,9.138453105314063e-06,0.4462025316455696,0.26489226869455007,0.22004163,0.18294609
Hnf4g,4.9644046,4.0665536,6.891213548330732e-07,9.166678616022115e-06,0.17405063291139242,0.01220351258374072,0.09220946,0.0057484237
Gm46102,4.963026,1.1015766,6.940332756899291e-07,9.223991610744693e-06,0.28164556962025317,0.11743617599130907,0.146315,0.07085397
Fbxo11,4.962924,0.40292895,6.943970664288649e-07,9.223991610744693e-06,0.9145569620253164,0.7075502444323737,1.0277412,0.8575636
Cul4a,4.962907,0.34678298,6.944598075376447e-07,9.223991610744693e-06,0.5917721518987342,0.40300561289154446,0.3427363,0.27873132
Dusp3,4.96044,0.37232363,7.033357931057547e-07,9.337269150568986e-06,0.4588607594936709,0.281513670106826,0.23464553,0.18590316
Pkia,4.959921,0.42905775,7.052183004216839e-07,9.3576373986818e-06,0.8734177215189873,0.6302371899330074,0.85791045,0.69754636
Nktr,4.959556,0.47000483,7.065440467551395e-07,9.370601449314216e-06,0.9335443037974683,0.7422777476009416,1.2581133,1.03619
Dennd2a,4.9591284,0.34776452,7.081023100079307e-07,9.386634962956635e-06,0.569620253164557,0.37425312330255295,0.33470586,0.27184096
Cisd2,4.9583845,0.27679595,7.108179914457985e-07,9.417987884688662e-06,0.5949367088607594,0.39507514032228863,0.32888967,0.27872264
Cdkl5,4.957865,0.45681173,7.127197895984564e-07,9.438531664125443e-06,0.8860759493670886,0.6839760999456816,1.0994382,0.8997557
Gtf2ird1,4.955027,0.3138186,7.232023814666481e-07,9.572634477836864e-06,0.5854430379746836,0.3801195002715915,0.33275628,0.27583182
Gcc2,4.9549217,0.30084348,7.235939479162916e-07,9.573101615219477e-06,0.7025316455696202,0.48039109179793593,0.45598915,0.38457587
Crocc,4.952908,0.4760184,7.311253796633238e-07,9.667981767496807e-06,0.4620253164556962,0.27872533043635705,0.21652015,0.16025236
Axin1,4.9508204,0.3295066,7.390120480856291e-07,9.767463714737263e-06,0.560126582278481,0.3594061198623936,0.29307598,0.23981103
Ptpn12,4.9505854,0.39795387,7.39905243773148e-07,9.774461111201813e-06,0.8164556962025317,0.5935180155712475,0.7165056,0.58489835
Faf2,4.950298,0.33496106,7.40999824050163e-07,9.784110698883479e-06,0.6139240506329114,0.41615064276661234,0.36335176,0.2981482
Gal3st3,4.9489822,0.72761244,7.460254375077757e-07,9.84563040561588e-06,0.3322784810126582,0.16411370631902952,0.13582359,0.08420844
Trim3,4.948856,0.3861533,7.4650962016428e-07,9.847183845760532e-06,0.4810126582278481,0.2997284084736556,0.231532,0.1817785
Rspry1,4.948179,0.323094,7.49110543514898e-07,9.876643917686609e-06,0.7151898734177216,0.49049429657794674,0.47769335,0.3984305
Caap1,4.9468493,0.35021824,7.542434829625483e-07,9.939442073174926e-06,0.6424050632911392,0.4405576679340938,0.40011695,0.32639098
Banp,4.9452496,0.35310817,7.604641767219848e-07,1.0016506092411633e-05,0.7056962025316456,0.4804273040014485,0.45932084,0.37598658
Ubap2,4.9422884,0.2747497,7.721085542418909e-07,1.0164898016893487e-05,0.629746835443038,0.41390548614883216,0.3487116,0.29631078
Efl1,4.941566,0.35071722,7.749766348349119e-07,1.0192668711705377e-05,0.6234177215189873,0.41723700887198983,0.36741474,0.29875562
Atxn3,4.941306,0.35412014,7.760094194374614e-07,1.0200491756194668e-05,0.6075949367088608,0.3985152996559841,0.3430708,0.27777576
Zfp609,4.9412255,0.39558974,7.763306900416113e-07,1.0200491756194668e-05,0.8892405063291139,0.6554770957812783,0.8735592,0.72308004
Smarcc2,4.9396396,0.31977153,7.826704169498708e-07,1.0278765446453092e-05,0.6962025316455697,0.48542458808618505,0.46692064,0.38985837
Vkorc1l1,4.935135,0.3208311,8.009529511885067e-07,1.0508596581267175e-05,0.6613924050632911,0.46087271410465325,0.43085325,0.3585014
Dipk1b,4.9336653,0.51878643,8.070074944161217e-07,1.0582865483143577e-05,0.40189873417721517,0.23103385841028426,0.19505338,0.14004329
Nipsnap2,4.9332266,0.34992,8.0882226314641e-07,1.060148985889953e-05,0.6044303797468354,0.404961071881224,0.3627554,0.2949842
Cep135,4.932739,0.60030985,8.108449015740231e-07,1.0622819358992686e-05,0.40189873417721517,0.23411189570885388,0.19519803,0.13293926
Prxl2c,4.932616,0.6548316,8.113549662840037e-07,1.0624321610161391e-05,0.34810126582278483,0.17899692196270142,0.15748098,0.10285441
Fxr2,4.931865,0.37950563,8.144803754508233e-07,1.0654862555191636e-05,0.5506329113924051,0.3659243164946587,0.30747047,0.24429196
Anapc5,4.9317284,0.2757595,8.15051207140546e-07,1.0657141574630886e-05,0.7025316455696202,0.47028788701792507,0.4317767,0.3688289
Trappc10,4.9306235,0.3257482,8.196759166603982e-07,1.0712398774642461e-05,0.5316455696202531,0.3382944052145573,0.27553672,0.22563551
Ecsit,4.9294763,0.5020899,8.245035377857105e-07,1.0770252824648538e-05,0.4050632911392405,0.2325547709578128,0.18534066,0.13433726
Ercc4,4.9276237,0.54376566,8.323564535025709e-07,1.0865782109514319e-05,0.4050632911392405,0.23230128553322468,0.18155846,0.12801309
Fut8,4.927561,0.45308232,8.32625432210271e-07,1.0865782109514319e-05,0.9272151898734177,0.7359043997827268,1.209302,0.99970216
Sf1,4.9252315,0.36303827,8.426064679079963e-07,1.0985364285632149e-05,0.5664556962025317,0.3812782907839942,0.32279453,0.25945458
Zfp672,4.9247856,0.36624992,8.445285735101543e-07,1.1005083787690516e-05,0.49683544303797467,0.30762266883939887,0.23378387,0.18591717
2610005L07Rik,4.924165,0.39225006,8.472144583870124e-07,1.1034732184614165e-05,0.5348101265822784,0.3482889733840304,0.27596563,0.21684095
Glt1d1,4.9237123,0.43721053,8.49177148188272e-07,1.1054937001850228e-05,0.5221518987341772,0.3356509143581387,0.2766712,0.21139789
Shisa4,4.92233,0.28163695,8.551988680170075e-07,1.1126545057988581e-05,0.47468354430379744,0.28788701792504073,0.25119272,0.21100314
Tmem170b,4.922221,0.3367974,8.556743992266583e-07,1.1126545057988581e-05,0.5506329113924051,0.35980445410103207,0.2974386,0.24238339
Mlxip,4.922165,0.3384616,8.559199343082397e-07,1.1126545057988581e-05,0.560126582278481,0.3608183957993844,0.29896712,0.2434132
Edrf1,4.921772,0.40463367,8.576405806572884e-07,1.1143521471112836e-05,0.5379746835443038,0.3521636791598769,0.2927687,0.22868411
Ttbk1,4.9211054,0.44149002,8.605671555352377e-07,1.1176142807748594e-05,0.5126582278481012,0.3352163679159877,0.27176353,0.20697595
Tsc1,4.920986,0.3481246,8.610918718472845e-07,1.117755487755388e-05,0.7183544303797469,0.5053413000181061,0.49649537,0.40886414
Snrk,4.919074,0.28342998,8.695449342709608e-07,1.128183118486756e-05,0.5664556962025317,0.3656708310700706,0.29254183,0.24624695
Cdin1,4.9187236,0.3293108,8.711046065803011e-07,1.129661234498682e-05,0.6234177215189873,0.42502263262719536,0.3952322,0.32628033
Stard7,4.9179516,0.3096873,8.745453738704749e-07,1.133576179252275e-05,0.6234177215189873,0.41477457903313414,0.3607893,0.3004972
Lmna,4.917587,0.877558,8.761764704394987e-07,1.1351428042772097e-05,0.31645569620253167,0.1556762629005975,0.14829312,0.083427146
Septin9,4.915731,0.68600315,8.845185554070737e-07,1.1453982450018347e-05,0.35443037974683544,0.18790512402679704,0.16361125,0.104800135
Gm20713,4.915429,1.0231917,8.858819427407576e-07,1.1466111657728399e-05,0.2468354430379747,0.08249139960166577,0.11295591,0.05717188
Hspbp1,4.9146957,0.5276352,8.892037307994445e-07,1.1503564875580681e-05,0.40189873417721517,0.23099764620677168,0.1815558,0.12936102
Chpt1,4.914545,0.3765525,8.898886469514167e-07,1.1506885439646086e-05,0.7436708860759493,0.5243889190657252,0.5748121,0.46897134
Ccn3,4.914089,0.5406372,8.919624145154851e-07,1.1528152995685948e-05,0.41455696202531644,0.23856599674090168,0.2408932,0.17164461
Alg13,4.913703,0.5008504,8.937207747583409e-07,1.1545325585459913e-05,0.4462025316455696,0.2698895527792866,0.22497496,0.16406582
Wdr37,4.911433,0.3604082,9.041308763063909e-07,1.1669630393103527e-05,0.8322784810126582,0.5847908745247148,0.65865487,0.54587877
Ep300,4.9114156,0.36203307,9.042117781332916e-07,1.1669630393103527e-05,0.8575949367088608,0.6239362665218179,0.760429,0.63465357
Cmtr1,4.9103494,0.38510936,9.091437259063492e-07,1.1727648543016611e-05,0.5917721518987342,0.40105015390186494,0.3526476,0.28048313
Dcaf10,4.909777,0.38969737,9.117988151982518e-07,1.1755031209374737e-05,0.5854430379746836,0.39206952743074414,0.34481853,0.2732831
Hgsnat,4.9097037,0.36052328,9.121414243225278e-07,1.1755031209374737e-05,0.47468354430379744,0.2929567264168025,0.22907624,0.18274948
Gm14296,4.9089494,0.67689073,9.156562274086266e-07,1.179467058028274e-05,0.3987341772151899,0.23374977367372804,0.20226857,0.13122582
Fbxo38,4.908581,0.3206459,9.173774949676979e-07,1.1811180301764275e-05,0.6867088607594937,0.465507876154264,0.42139086,0.35040167
Acap3,4.906497,0.51934415,9.271737686683214e-07,1.193158963798745e-05,0.39556962025316456,0.22487778381314502,0.17786193,0.12734845
Vps53,4.90555,0.30203685,9.316598429586587e-07,1.1983580651172406e-05,0.6234177215189873,0.41263805902589173,0.34865287,0.2914437
Dld,4.9011927,0.3819357,9.5256634422879e-07,1.2240773634350832e-05,0.4620253164556962,0.28984247691472026,0.23205547,0.18268695
Tlcd3a,4.9007506,0.49340287,9.54712352121441e-07,1.2262486090584666e-05,0.4525316455696203,0.27789244975556765,0.21662638,0.15855716
Sgsm3,4.900133,0.40006953,9.577177432982763e-07,1.229521058883167e-05,0.509493670886076,0.32866195908021,0.26493692,0.20692012
Lamc2,4.8983192,1.7499082,9.665988459651876e-07,1.2403300377786337e-05,0.21518987341772153,0.0550063371356147,0.087541275,0.026837714
Utp20,4.897758,0.41393068,9.693633774843294e-07,1.243283720907109e-05,0.5063291139240507,0.3192829983704508,0.25147042,0.1944161
Myo1e,4.897312,0.294379,9.715631414726467e-07,1.2450721633622383e-05,0.3512658227848101,0.17562918703603114,0.1758849,0.14566329
Poglut1,4.897288,0.46312872,9.716845279384494e-07,1.2450721633622383e-05,0.4651898734177215,0.2846279196089082,0.22978136,0.17175898
Usp53,4.896867,0.3324377,9.737677105900337e-07,1.2471467294353768e-05,0.5886075949367089,0.3780554046713743,0.3296528,0.27011925
Wdr35,4.8964987,0.34630814,9.755940216490604e-07,1.2488904888856718e-05,0.5316455696202531,0.33843925402860764,0.2673189,0.21596381
Slc33a1,4.8959093,0.2747642,9.785229797284668e-07,1.2520434507287574e-05,0.5506329113924051,0.3519464059388014,0.27392018,0.23148113
Cul9,4.8953056,0.3453262,9.81530443790685e-07,1.2552938136437747e-05,0.6487341772151899,0.4313959804454101,0.37998074,0.31031588
Fgfr1op2,4.895123,0.32551444,9.824414274512055e-07,1.2558611396581299e-05,0.6582278481012658,0.4443961615064277,0.41408592,0.34314337
Yipf5,4.894983,0.31835672,9.831427379062883e-07,1.2561600269872546e-05,0.5949367088607594,0.39873257287705954,0.3367682,0.27848485
Nelfa,4.89452,0.5812711,9.854604832722212e-07,1.2585229650914725e-05,0.39556962025316456,0.22925946043816767,0.1853783,0.12762804
Vezt,4.893527,0.42064476,9.904473288085366e-07,1.2642907232819657e-05,0.8765822784810127,0.6324823465507876,0.8203265,0.66769344
Ints9,4.8916674,0.36012253,9.998520746564708e-07,1.2756897077881943e-05,0.4873417721518987,0.30085098678254574,0.23236908,0.18548386
Arfip1,4.8910255,0.36889836,1.0031192933265837e-06,1.2792508501037165e-05,0.5063291139240507,0.32460619228680065,0.27073017,0.21573156
Zfp763,4.887984,0.84908557,1.0187385995166622e-06,1.2985534235774532e-05,0.31645569620253167,0.15487959442332067,0.14384818,0.08239486
Lztfl1,4.88771,0.4206707,1.0201552178511267e-06,1.2993811789792291e-05,0.6329113924050633,0.4363208401231215,0.40227368,0.3147869
Clgn,4.8876715,0.7812643,1.020355149849711e-06,1.2993811789792291e-05,0.3449367088607595,0.1828354155350353,0.15662894,0.09409164
Abcc5,4.8861246,0.4257599,1.0284017438412232e-06,1.3090078094274594e-05,0.9113924050632911,0.6782183595871809,0.9485774,0.77828765
Armc8,4.885363,0.36680588,1.032383566002183e-06,1.3134539023900879e-05,0.8069620253164557,0.5833785985877241,0.6527543,0.53888696
Gm34237,4.8850617,1.1520382,1.0339657175661852e-06,1.3148442418837387e-05,0.2848101265822785,0.12808256382400868,0.14188293,0.06634666
Ppp1r14c,4.8848896,0.37992346,1.034868219401859e-06,1.3153693971299882e-05,0.6518987341772152,0.45334057577403586,0.4597621,0.3705691
Zfp445,4.8846755,0.39548257,1.0359928016019894e-06,1.315858717555258e-05,0.8449367088607594,0.6167662502263263,0.7369527,0.60339904
Unc45a,4.88463,0.5960651,1.0362326186627934e-06,1.315858717555258e-05,0.38924050632911394,0.22176353431106283,0.17714539,0.12063464
Cep43,4.883823,0.5218015,1.0404843815547257e-06,1.3206336954357808e-05,0.44936708860759494,0.27829078399420604,0.22598684,0.16263264
Brox,4.8831916,0.34559822,1.0438235555023444e-06,1.3242464087038712e-05,0.47468354430379744,0.29194278471845014,0.21897203,0.17617787
Sgpp2,4.882511,0.9251024,1.0474339910714712e-06,1.3278094680276058e-05,0.27531645569620256,0.11037479630635524,0.11650504,0.06304405
Gnl3l,4.882476,0.34570244,1.047620421369008e-06,1.3278094680276058e-05,0.620253164556962,0.42256020278833967,0.382101,0.31203476
Sae1,4.8804517,0.33620936,1.0584317019688782e-06,1.3402478714375005e-05,0.5569620253164557,0.3704146297302191,0.3048125,0.2486462
C230057M02Rik,4.8792343,0.45204356,1.064985080922332e-06,1.3479109337910061e-05,0.47151898734177217,0.287778381314503,0.21724363,0.1632885
Tmem259,4.8780484,0.28462332,1.0714060217235552e-06,1.3553992374628968e-05,0.4620253164556962,0.28093427485062467,0.21462943,0.17943309
Prkx,4.8776803,0.7070878,1.0734082660268644e-06,1.3570648979242976e-05,0.3512658227848101,0.18558754300199168,0.14955553,0.09423335
Immp1l,4.87728,0.27779925,1.0755862085002086e-06,1.3587682850211851e-05,0.620253164556962,0.4055766793409379,0.34825122,0.29536864
Ptpn9,4.8763995,0.3265923,1.080396503137018e-06,1.364203667259947e-05,0.8132911392405063,0.5749773673728046,0.66362715,0.5602035
Tmem117,4.875733,0.35582086,1.0840515227365217e-06,1.3681758767463757e-05,0.7626582278481012,0.5165308709034945,0.6012609,0.49726778
Trmt6,4.875484,0.4482161,1.0854203976909292e-06,1.369260379622313e-05,0.439873417721519,0.2667390910736918,0.20655845,0.15543626
Ccser2,4.875203,0.30755207,1.0869647851499994e-06,1.3705651702008673e-05,0.7753164556962026,0.5510048886474742,0.5840478,0.49529582
Acsl4,4.874891,0.312922,1.0886854011488717e-06,1.3720908409413783e-05,0.7151898734177216,0.5052688756110809,0.526334,0.44317433
Rnf25,4.8739333,0.417674,1.093979612418333e-06,1.3781168394599442e-05,0.5189873417721519,0.3372080391091798,0.26954693,0.20831785
Vopp1,4.8728843,0.37804925,1.0998064608705396e-06,1.384807853963983e-05,0.5917721518987342,0.39974651457541194,0.35715038,0.2854038
Fbxo22,4.8724494,0.6147974,1.102231697751765e-06,1.3872115090674436e-05,0.3322784810126582,0.16299112801013943,0.12544669,0.08367879
Shisa9,4.8703337,0.54652244,1.1140989415859026e-06,1.401490569307734e-05,0.9335443037974683,0.6609451385116785,1.3728546,1.1044098
Prpsap2,4.870011,0.447129,1.1159203085889784e-06,1.4031248802894643e-05,0.4272151898734177,0.25247148288973387,0.21127482,0.15918727
Pus7,4.8693056,0.3917601,1.1199095734761646e-06,1.4074822375727101e-05,0.5727848101265823,0.3795763172189028,0.31649926,0.24980754
Dnal1,4.865931,0.3487529,1.1391932534186088e-06,1.4310482804748956e-05,0.6455696202531646,0.4287524895889915,0.37513405,0.30560112
Bcr,4.865738,0.3443106,1.1403053523642418e-06,1.4317759260760363e-05,0.680379746835443,0.45218178526163316,0.42241272,0.3464486
B930095G15Rik,4.8647275,0.42597213,1.1461457847733506e-06,1.4384370498299827e-05,0.40822784810126583,0.23277204417888828,0.18705964,0.14246196
Mvb12b,4.8640785,0.2934473,1.1499126230191897e-06,1.4424907647304214e-05,0.7151898734177216,0.4967227955821112,0.4800103,0.4072633
Sbds,4.863577,0.59643877,1.152832446713481e-06,1.4454786674377618e-05,0.3575949367088608,0.19091073691834148,0.16308309,0.110784315
Rps6kb1,4.862384,0.36295494,1.1598033571527225e-06,1.4535408678495175e-05,0.8417721518987342,0.6071700162954916,0.7078974,0.58816475
Zfp462,4.8617,0.3601655,1.1638196615162776e-06,1.457894373190787e-05,0.8259493670886076,0.5625565815679884,0.79146105,0.6627117
Kidins220,4.8609595,0.43681955,1.1681805822449276e-06,1.4626753143020133e-05,0.9525316455696202,0.7807713199348181,1.3630317,1.1468756
Mpv17l,4.8599176,0.30589908,1.1743455892043467e-06,1.469709640517969e-05,0.5537974683544303,0.3534673184863299,0.27585593,0.22870098
Cog2,4.859276,0.48267856,1.1781598035701065e-06,1.473796737519961e-05,0.4177215189873418,0.24530146659424226,0.18613133,0.1366332
Cwc27,4.8567286,0.36924466,1.193409379588927e-06,1.492178223804303e-05,0.819620253164557,0.5930110447220713,0.71047753,0.58848447
Actr1b,4.854087,0.385356,1.209426648599265e-06,1.511502048737779e-05,0.5348101265822784,0.34448669201520915,0.29294294,0.23157336
Zdhhc2,4.8523364,0.3378997,1.2201547390108327e-06,1.5242007362724814e-05,0.6930379746835443,0.47651638602208946,0.51210886,0.424716
Mtch2,4.851259,0.259785,1.2268004127252303e-06,1.53179029228285e-05,0.6772151898734177,0.4626471120767699,0.4117821,0.3545544
Xpnpep1,4.8508034,0.37928265,1.229625024054942e-06,1.5346040128358707e-05,0.5348101265822784,0.35448126018468223,0.29530442,0.23437412
Dleu2,4.849014,0.28713658,1.240766728512058e-06,1.547790250469777e-05,0.8829113924050633,0.653594061198624,0.9225066,0.80739796
Srr,4.8482876,0.3227368,1.2453166037056032e-06,1.5527451109777058e-05,0.6708860759493671,0.4647474198804997,0.42878476,0.3563253
Apoo,4.847944,0.45769703,1.2474762447974272e-06,1.5547164516561627e-05,0.5284810126582279,0.34647836320840125,0.29402223,0.22225621
Ptgfrn,4.8453407,1.5354844,1.2639451248615658e-06,1.5737815340607172e-05,0.2310126582278481,0.07249683143219265,0.10721592,0.038298234
Zdhhc1,4.8444147,0.48580563,1.2698549602925582e-06,1.5804077250144066e-05,0.44936708860759494,0.2784356328082564,0.21968709,0.1616464
2700049A03Rik,4.84298,0.34070373,1.2790632488563298e-06,1.591130995220814e-05,0.5506329113924051,0.35984066630454464,0.30184433,0.24548137
Ralbp1,4.8412256,0.33806035,1.2904076003946536e-06,1.6036962057616237e-05,0.5569620253164557,0.3731305449936629,0.3217873,0.26259226
