names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA3 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Map2k6,-3.2847333,-0.44930065,0.0010207893182399162,0.004252497516450628,0.5168175937904269,0.47299602046617395,0.31309664,0.4067899
Cacna1g,-3.2889686,-0.67090195,0.001005552861756744,0.004194226233375304,0.19857697283311773,0.23577790411218497,0.08808686,0.13680334
Fli1,-3.2913506,-2.3361773,0.0009970758637029946,0.004160159698400538,0.052393272962483826,0.09960204661739624,0.026953425,0.12923345
Apod,-3.3079324,-1.0327466,0.0009398747748379246,0.003930039713646909,0.13260025873221215,0.17585749478870571,0.09558725,0.1866581
Nxn,-3.3125246,-1.7826005,0.0009245800652640044,0.003870503729925047,0.06597671410090557,0.1130187606594656,0.029803978,0.09901485
Mobp,-3.3350778,-1.0159595,0.0008527552161962959,0.003592589002695903,0.1869340232858991,0.22372560166761418,0.15875901,0.2985765
Lama2,-3.3373528,-1.517696,0.0008458050643519595,0.0035672236821750352,0.19469598965071153,0.2241425052112943,0.11170327,0.29146874
Bmpr1b,-3.342693,-1.168055,0.0008296964371557487,0.003504785924599114,0.1384217335058215,0.18067083570210346,0.09465751,0.20138502
Jam2,-3.3434687,-2.1240034,0.0008273805587916749,0.0034955527696119973,0.042690815006468305,0.09171877960962668,0.01754595,0.07432613
Fam20a,-3.3478968,-2.229437,0.0008142731836508912,0.0034428828394491655,0.04333764553686934,0.09217358347545954,0.016493844,0.07509775
Psd2,-3.3494189,-1.4931724,0.0008098126480487371,0.0034256400902187606,0.06791720569210867,0.11589918514307372,0.026678992,0.07335654
Dtd1,-3.365772,-0.27772626,0.0007632977041939213,0.003239584475073553,0.5892626131953428,0.5339776388099299,0.419447,0.48964998
Sh3pxd2b,-3.378122,-1.2483611,0.0007298268500616608,0.003106851625658559,0.0963777490297542,0.14322531741519803,0.037300896,0.08644345
Bmp2k,-3.3832495,-1.2728543,0.0007163349025757022,0.0030528023524518826,0.240620957309185,0.2649232518476407,0.11048827,0.24864802
Gm3764,-3.3841827,-0.5760035,0.0007139049406256812,0.0030443779962882164,0.6015523932729625,0.5358726549175667,0.40675712,0.5586143
Anks1,-3.4012773,-0.6340355,0.0006707174648437382,0.0028748091051764625,0.4094437257438551,0.40200871707409513,0.21074711,0.31047744
E430024I08Rik,-3.4069939,-0.9991651,0.000656825848501382,0.0028188644863811107,0.15782664941785252,0.19912829259048703,0.059394076,0.11539456
Map3k1,-3.4105005,-1.5676677,0.0006484376513353763,0.0027855347228427758,0.10478654592496765,0.1496304718590108,0.041254785,0.117647186
Gm26691,-3.4131243,-0.5193663,0.0006422263429958638,0.0027619433156688316,0.3984476067270375,0.4,0.25892147,0.35318473
Itga9,-3.4152143,-1.611778,0.0006373184516497477,0.0027421532099005156,0.08667529107373868,0.13431874170930452,0.04080338,0.11981287
Stac,-3.4176905,-1.0071158,0.0006315488267738319,0.0027186993964042616,0.11966364812419146,0.1660413113511465,0.061619956,0.120219745
4930581F22Rik,-3.42128,-1.9483587,0.0006232717371763413,0.0026860162915682906,0.06015523932729625,0.10911502747773356,0.02025395,0.076001376
Zfp532,-3.4256365,-0.25837815,0.0006133603527477673,0.002647123783863236,0.6895213454075032,0.6211104794390753,0.5573184,0.6377895
Kif16b,-3.4314296,-0.40697035,0.0006004091451502277,0.002593728895528395,0.5653298835705045,0.5131703619480765,0.35871825,0.4524234
Tspan14,-3.442444,-0.9681167,0.0005764830043451704,0.0024959874841693087,0.23868046571798188,0.2685995830964563,0.100623,0.18821393
Mad1l1,-3.442772,-0.85068053,0.0005757847937363176,0.002493366222029791,0.26390685640362227,0.2888762554481713,0.1116354,0.19308363
Efhd2,-3.4455159,-0.8035628,0.0005699706819184166,0.002472971455376692,0.15071151358344115,0.19533826037521318,0.0772257,0.13114351
Rasgrp3,-3.4487221,-2.4151506,0.0005632459464683372,0.002446955308262606,0.056921086675291076,0.1058935000947508,0.024486851,0.1241795
Lpar1,-3.4489315,-1.4755759,0.0005628095124745843,0.0024454546572108796,0.11190168175937905,0.15709683532310026,0.05818954,0.15411307
Nacc2,-3.4497266,-1.3774492,0.0005611546085527666,0.0024386583101751315,0.07567917205692108,0.12465415956035626,0.035051566,0.08863514
Sox10,-3.4547942,-1.9394536,0.0005507131643406945,0.0023975474280353956,0.06403622250970246,0.11298086033731286,0.030922081,0.11373718
Btg1,-3.4726775,-1.0574976,0.0005152943112277288,0.0022521077005024518,0.11772315653298836,0.16395679363274587,0.055990167,0.11320147
Hepacam,-3.480351,-1.5755107,0.000500757364692676,0.002191782112606647,0.0795601552393273,0.12817888952056092,0.04295036,0.1229241
Gm16599,-3.4939115,-1.4352087,0.0004759988150976453,0.0020915925039531854,0.08020698576972833,0.12939169982944854,0.02893865,0.07640504
Itgb5,-3.4988832,-2.2428331,0.00046721102413618007,0.002055330749597112,0.05886157826649418,0.10854652264544248,0.028118864,0.12661754
Oprd1,-3.502919,-1.6217684,0.00046018965270100816,0.002027097699684605,0.045278137128072445,0.09683532310024635,0.01785256,0.05395295
Gpsm1,-3.5135374,-0.8854211,0.00044218199342488526,0.0019535399808166174,0.14877102199223805,0.19412545006632556,0.06107491,0.11005609
Asap2,-3.514297,-0.42056504,0.00044091969506985287,0.0019489245281340592,0.4553686934023286,0.4496494220200872,0.3090614,0.39522305
Bhlhe41,-3.5194554,-1.135582,0.00043243385926954595,0.0019142500491882537,0.07761966364812418,0.12817888952056092,0.033597007,0.072384834
Cdh22,-3.521331,-0.91740817,0.0004293860863265152,0.0019020118924486422,0.09055627425614489,0.14106499905249195,0.039743178,0.073784925
Hrh1,-3.527296,-1.8637087,0.00041982714454180046,0.0018621253505840506,0.04721862871927555,0.09876823953003601,0.016529774,0.058890156
Gm56756,-3.5297008,-1.2785656,0.0004160299110420057,0.001846197144458909,0.062095730918499355,0.11354936516960394,0.02152219,0.05143264
Col26a1,-3.5320308,-1.0870702,0.00041238115903598335,0.0018309123832281678,0.08926261319534282,0.13951108584422967,0.045886353,0.09508576
Kif13a,-3.5328488,-0.7163471,0.00041110764033373235,0.0018255597910704657,0.47477360931435963,0.4528330490809172,0.27810505,0.42316917
Prdm2,-3.542945,-0.39938855,0.00039568538952705303,0.0017605673814525445,0.5239327296248383,0.4961531173014971,0.32376474,0.40830293
Nuak1,-3.5528836,-0.61114675,0.00038103295451332765,0.001699312114153214,0.3868046571798189,0.3905628197839682,0.20671597,0.30066648
Gm48742,-3.5547123,-1.6553453,0.0003783927705542411,0.0016889391602645278,0.062095730918499355,0.11354936516960394,0.020940593,0.06453043
Entrep1,-3.561521,-1.4644377,0.0003687125484143948,0.001648744579113794,0.055627425614489,0.10782641652454046,0.022916976,0.062008135
Coro6,-3.581204,-1.3896203,0.0003420146595738889,0.0015360076721962885,0.06727037516170763,0.119044911881751,0.025516117,0.06552081
Efcab12,-3.5890088,-1.170701,0.0003319376017429375,0.0014929968796171295,0.09767141009055627,0.1475459541406102,0.032528352,0.07179241
Abat,-3.6014707,-0.6513737,0.0003164219403698877,0.0014260747295771355,0.3253557567917206,0.34330111805950353,0.17650607,0.26482543
Maml3,-3.6031308,-0.4626869,0.00031440721436719327,0.0014181839600548066,0.5084087968952135,0.5039605836649611,0.5216633,0.6646267
Ap1s2,-3.6121154,-1.0212642,0.0003037092992889783,0.0013726945116728085,0.1390685640362225,0.18578737919272315,0.069522865,0.13639231
D430036J16Rik,-3.614676,-1.7429479,0.00030072347718276994,0.001359656710735492,0.037516170763260026,0.09122607542164109,0.013406103,0.044184215
Pcdh10,-3.6205225,-0.42331535,0.0002940087718469488,0.0013313137343322402,0.5310478654592496,0.4997536479060072,0.4070962,0.5150891
Rtkn2,-3.6249766,-1.8851746,0.0002889876068164139,0.0013096807210587014,0.04915912031047866,0.10225506916808792,0.018093837,0.065269455
Pde11a,-3.641265,-0.8111619,0.00027130188596569734,0.0012339000805515043,0.1500646830530401,0.19878718969111236,0.120641135,0.20292284
Rcan3,-3.6825225,-2.0474968,0.00023093751221060535,0.0010600087039800078,0.04204398447606727,0.09596361569073338,0.014298228,0.05782708
Smad3,-3.694092,-0.6272849,0.00022067390531520313,0.0010165451458631078,0.35834411384217335,0.3727875686943339,0.19896518,0.29269877
Spata13,-3.7024908,-1.7100726,0.00021349305371606622,0.0009865104648926397,0.07567917205692108,0.12761038468826985,0.03232374,0.10209065
Vangl2,-3.7156134,-1.4864917,0.00020271142490084227,0.0009394370450302918,0.06080206985769728,0.114989577411408,0.02476923,0.06791251
Dner,-3.719738,-0.4156958,0.00019942949387788267,0.0009250251166060257,0.5937904269081501,0.5418988061398522,0.5078422,0.63269234
Neat1,-3.737107,-1.8407531,0.00018614974363849565,0.0008679571783514701,0.08538163001293661,0.13663066136062157,0.042927902,0.14592971
Col23a1,-3.7404058,-0.7301922,0.00018372337288596218,0.0008576523678675823,0.1908150064683053,0.23752131893121092,0.12247699,0.19568047
Entpd1,-3.742048,-1.8927171,0.0001825266718764461,0.0008528067594018617,0.09055627425614489,0.1415956035626303,0.04198704,0.14775728
Cdc42ep3,-3.755039,-1.6583191,0.00017331453386241637,0.0008133009998049473,0.03686934023285899,0.09255258669698692,0.014945732,0.04643526
Ltbp1,-3.756897,-1.5978088,0.00017203334688010045,0.0008079944119329312,0.07373868046571798,0.12711768050028424,0.034196712,0.10011492
Stk32c,-3.7593162,-0.56450826,0.00017037835571999052,0.0008005012096863342,0.22509702457956016,0.2668940685995831,0.114908375,0.1655861
Tex9,-3.7814639,-1.2314224,0.0001559088464638791,0.0007387181633723207,0.08020698576972833,0.1350767481523593,0.032345954,0.074355245
Unc13c,-3.7874417,-1.1819144,0.0001522063573574382,0.0007220665293422254,0.19146183699870634,0.23050975933295434,0.11725436,0.2486148
Slc1a3,-3.7883067,-1.162514,0.00015167758693779973,0.0007200665655510033,0.29560155239327296,0.3163539890089066,0.20335728,0.40866
Sulf1,-3.80145,-1.3536029,0.00014385169669063142,0.0006863094975279237,0.11319534282018111,0.16331248815614932,0.055667818,0.1365333
Arid1a,-3.8092031,-0.35897392,0.0001394153631260609,0.0006668014964751257,0.6326002587322122,0.5752510896342619,0.4488505,0.54612994
Qrfpr,-3.8097873,-1.8621954,0.00013908638044995828,0.000665346455882211,0.03492884864165589,0.09156717832101573,0.017131628,0.060926035
Wfs1,-3.8139591,-0.9558565,0.00013675806785600793,0.0006547913904652411,0.1222509702457956,0.17411407996967973,0.06618466,0.12462571
Usp24,-3.814506,-0.29442567,0.00013645561486514668,0.0006534596990601481,0.7108667529107374,0.6398711389046807,0.5866775,0.68242526
Klhl1,-3.8156533,-1.082308,0.00013582313836888328,0.0006506628147569787,0.13065976714100905,0.18176994504453287,0.07217584,0.1471062
Foxo3,-3.8270898,-0.7044162,0.00012966726909545558,0.0006231728707914311,0.3648124191461837,0.37513738866780366,0.18055607,0.27948466
Cadps2,-3.8323357,-0.5320421,0.00012693234334146315,0.0006110125520575268,0.6216041397153945,0.545688838355126,0.6192663,0.8064849
Ptbp3,-3.8402202,-0.71114886,0.00012292398535780204,0.000593205367558215,0.39003880983182404,0.392761038468827,0.21172082,0.3264468
Fnbp1,-3.8545644,-0.3849333,0.00011593581279836673,0.0005609932090567466,0.7399741267787839,0.6903543680121281,0.73778415,0.88584065
Mthfs,-3.8675199,-0.9350875,0.00010994790859160375,0.0005338453747481737,0.25679172056921085,0.288345650938033,0.11174397,0.20379789
Fa2h,-3.8676333,-1.6225852,0.00010989672347241364,0.0005337323414428073,0.11642949547218628,0.1664582148948266,0.06582046,0.19020517
Egfr,-3.8767056,-1.9934785,0.00010588032455540128,0.0005153993334789189,0.06727037516170763,0.12188743604320637,0.036984734,0.13978706
Zbtb7c,-3.8805804,-1.798375,0.0001042074276938991,0.00050808448233262,0.056921086675291076,0.11305666098161835,0.023121107,0.07821826
Jcad,-3.8827565,-0.790796,0.0001032789686542191,0.0005041980173944163,0.19340232858990944,0.23812772408565472,0.086426824,0.14511496
Mtss1,-3.8892097,-0.646234,0.0001005711387873161,0.0004920514383130342,0.47477360931435963,0.45177184006064053,0.28503287,0.4161882
Ell2,-3.893338,-0.690138,9.887429566706344e-05,0.00048436687777101084,0.3648124191461837,0.3752510896342619,0.1966417,0.30055797
Efnb2,-3.9063094,-0.47550926,9.371651352506935e-05,0.0004606114355987952,0.2936610608020699,0.32958120144021225,0.16202573,0.21878172
Pou2f1,-3.9108317,-0.26513368,9.197884550457668e-05,0.0004528993180699973,0.6875808538163001,0.6340723896153118,0.59208393,0.6783949
Sox2,-3.9201896,-1.68277,8.847934430659577e-05,0.000436628095779289,0.07697283311772316,0.13185522076937653,0.034662716,0.10726895
Clic4,-3.9226835,-1.8679018,8.756812192184401e-05,0.00043244907848556305,0.07503234152652005,0.12984650369528142,0.03784619,0.13171801
Rims3,-3.9293835,-1.3986142,8.516391431693127e-05,0.0004208080871084853,0.054333764553686936,0.11165434906196703,0.024145734,0.06244379
Wnk1,-3.9573338,-0.25098982,7.579099545465465e-05,0.00037734001257486947,0.8137128072445019,0.7592192533636536,0.9398063,1.0493611
Pde8a,-3.980158,-1.7074194,6.886946731800162e-05,0.00034428327196924717,0.11578266494178525,0.16710252037142315,0.062483758,0.1910893
Dip2a,-3.983004,-0.625193,6.80495585888891e-05,0.00034069156684990687,0.463130659767141,0.44350956983134354,0.26389945,0.38240504
Fam81a,-3.9883897,-0.4354912,6.652330020182267e-05,0.0003338589982112393,0.4204398447606727,0.4220958878150464,0.25101364,0.3263273
Nrip1,-3.9904878,-0.5287652,6.593752272875544e-05,0.0003312284979849801,0.5245795601552393,0.4915671783210157,0.3337574,0.4520946
Gm4876,-3.9910202,-1.2841008,6.578970454587358e-05,0.0003306095681966753,0.19016817593790428,0.2323668751184385,0.094878204,0.21702354
Slc12a2,-4.0023236,-0.6205429,6.272345235523938e-05,0.00031620622228616926,0.556921086675291,0.5210915292779988,0.38067198,0.5378096
Gm28307,-4.0144157,-0.9153518,5.959327704257617e-05,0.0003015009139774095,0.2522639068564036,0.28933105931400416,0.14956668,0.26564702
Gm1976,-4.0166855,-0.30589134,5.902237316311638e-05,0.0002988939251588649,0.6319534282018111,0.5680879287473943,0.47920626,0.5653098
Disp1,-4.0221343,-1.1552454,5.767310339395984e-05,0.00029228145760009446,0.12807244501940493,0.1816941444002274,0.048980042,0.10598503
Elf1,-4.028638,-1.3795502,5.6100897647044845e-05,0.0002849047665424485,0.1351875808538163,0.18684858821299982,0.067289494,0.16644946
Rassf2,-4.0344925,-2.106045,5.4720400682513256e-05,0.00027826214351611115,0.0646830530401035,0.1221148379761228,0.026742587,0.11036226
Gabrg1,-4.0462847,-1.5695921,5.203698547458975e-05,0.0002653698613972721,0.08602846054333764,0.14265681258290697,0.036032557,0.10337074
Pde4b,-4.0488386,-0.305641,5.1472434678141644e-05,0.0002625905296756533,0.8324708926261319,0.7596361569073337,1.4955533,1.663675
Pde3a,-4.0513406,-1.8664936,5.092499378291041e-05,0.0002599457794351829,0.0724450194049159,0.12965700208451772,0.035529513,0.12388512
Ankfn1,-4.0514607,-1.5994217,5.0898861561820794e-05,0.00025986175378417723,0.07891332470892626,0.13598635588402502,0.0373195,0.109054446
Met,-4.0784893,-1.9447851,4.532928046962853e-05,0.00023297585428824001,0.042690815006468305,0.10278567367822626,0.016802698,0.06319409
Gprc5b,-4.0935965,-1.2753046,4.2473362383918864e-05,0.00021888363008360181,0.10478654592496765,0.16028046238393026,0.05323056,0.124282315
Mtus1,-4.0960045,-1.7717545,4.203421569188736e-05,0.00021670364075997956,0.10284605433376455,0.15766534015539133,0.043570466,0.141559
Gm27008,-4.098568,-1.5670385,4.1571397021365835e-05,0.0002144822269516321,0.04398447606727038,0.10494599204093234,0.018680008,0.054363318
Pamr1,-4.1008124,-1.5076262,4.117025645016222e-05,0.00021253502225088546,0.055627425614489,0.11570968353231002,0.026435927,0.073409155
Gnb4,-4.1117897,-1.207073,3.926042211591336e-05,0.0002034968252805926,0.1448900388098318,0.19749857873791926,0.065303475,0.14479025
Gm16168,-4.132746,-1.5145066,3.584546759001413e-05,0.0001866604097177674,0.15653298835705046,0.20587454993367443,0.092754684,0.24504629
Yap1,-4.1370835,-1.4888754,3.51748243902506e-05,0.00018352379249825896,0.07179818887451488,0.1318173204472238,0.029708616,0.081242725
Mog,-4.147308,-1.4171834,3.36407695913185e-05,0.0001759298324092503,0.12095730918499353,0.17619859768808036,0.08850109,0.22084351
Sp4,-4.1481047,-0.5355398,3.352393731810255e-05,0.00017538710976195787,0.44954721862871927,0.4480955088118249,0.25618884,0.35293883
Rskr,-4.152182,-1.7063196,3.2931984644932125e-05,0.0001725926326134828,0.059508408796895215,0.11961341671404208,0.019680494,0.062842354
Zmiz1,-4.1599174,-0.7013327,3.1836265905326876e-05,0.00016714350622824015,0.38615782664941783,0.3982944855031268,0.21946515,0.33578512
Picalm,-4.166791,-0.35030982,3.0891747108916195e-05,0.000162629554235223,0.7496765847347995,0.6861474322531742,0.6821173,0.8095357
Pld1,-4.1746626,-2.0205312,2.9842813255571237e-05,0.00015747768895860156,0.09055627425614489,0.14739435285199926,0.03951034,0.15144604
Agmo,-4.180913,-2.03424,2.903409769335495e-05,0.00015354186282630336,0.09120310478654592,0.1476596551070684,0.04833957,0.18470688
Tmem241,-4.1898847,-0.9871453,2.7909631206917e-05,0.00014788637162884238,0.17723156532988357,0.22778093613795716,0.074489325,0.14262378
Mbnl1,-4.2025785,-0.32920697,2.638914906715788e-05,0.00014021681539144398,0.7671410090556274,0.7035057797991283,0.766123,0.89467597
Kif26b,-4.205686,-0.61535907,2.6029135018475934e-05,0.0001383860027594872,0.4016817593790427,0.40765586507485313,0.25672397,0.3704467
Ttyh1,-4.2076902,-0.59696156,2.5799441752031386e-05,0.00013732785259054742,0.39003880983182404,0.4070494599204093,0.23396169,0.3355399
Fam163b,-4.208675,-0.90427583,2.5687255848224215e-05,0.00013681200488439735,0.1384217335058215,0.19473185522076938,0.07118249,0.12934424
Gm37459,-4.21697,-1.283983,2.4760689889955158e-05,0.00013216522394578765,0.09767141009055627,0.15641462952435095,0.035979606,0.085452
Trf,-4.22268,-1.0272806,2.4141432444027193e-05,0.00012911629971556742,0.23221216041397155,0.27561114269471293,0.18017282,0.33817545
Cald1,-4.22687,-1.2222717,2.3696466384173223e-05,0.0001268880134999471,0.20504527813712808,0.24748910365738108,0.09191999,0.20263696
Cpq,-4.239358,-2.1791744,2.241601542104753e-05,0.00012051187162135797,0.05821474773609314,0.11919651317036195,0.0265164,0.11484336
Tshz1,-4.2508655,-1.1523961,2.1294587866453487e-05,0.00011478145957304016,0.1649417852522639,0.2164108394921357,0.07603406,0.16178069
Nap1l5,-4.264004,-0.4100137,2.0079558272406485e-05,0.00010853942704623205,0.31565329883570503,0.35812014402122416,0.22727324,0.29195812
Hs3st1,-4.3104806,-0.9322119,1.6290027412476194e-05,8.92563288281475e-05,0.17399741267787838,0.2288042448360811,0.0866453,0.15931779
Adamts10,-4.3164954,-1.1168259,1.5852585745257866e-05,8.698365917400018e-05,0.129366106080207,0.18711389046806898,0.048346728,0.10203766
Jam3,-4.3227525,-0.63909596,1.5409454326021107e-05,8.467321835177651e-05,0.4152652005174644,0.42186848588213,0.23888011,0.35080865
Rrbp1,-4.3242292,-1.0162345,1.53066129685317e-05,8.415974840688495e-05,0.2535575679172057,0.2941064999052492,0.13799344,0.26181453
Atp10a,-4.3247466,-1.3427927,1.527071713856516e-05,8.397956805428691e-05,0.1054333764553687,0.16490430168656434,0.05205445,0.12709841
Gap43,-4.3311806,-0.41753575,1.4831196461374891e-05,8.17297475219736e-05,0.5413971539456662,0.4981618343755922,0.38243368,0.48378894
Klhl13,-4.339109,-1.2312156,1.4306162083295443e-05,7.904720854989689e-05,0.1261319534282018,0.18472617017244647,0.057430796,0.12995236
Zeb1,-4.341767,-0.33156914,1.413415011940595e-05,7.814498224453454e-05,0.758732212160414,0.691529277998863,0.8510367,0.98910844
Meis1,-4.3425894,-2.0095322,1.4081309307023661e-05,7.788488700694232e-05,0.07438551099611902,0.1355694523403449,0.03226511,0.12401658
Rhoq,-4.348016,-1.0325131,1.3737479916904019e-05,7.607709921005996e-05,0.22703751617076326,0.2713663066136062,0.10372379,0.20177332
Galnt10,-4.350977,-1.2522095,1.355322677973031e-05,7.518067786361548e-05,0.1558861578266494,0.20989198408186469,0.06260571,0.1431456
Stag2,-4.359879,-0.3606581,1.3013444642198632e-05,7.236574038408056e-05,0.6345407503234153,0.595224559408755,0.47892168,0.58155113
Gas7,-4.3650923,-0.376521,1.2706898587934672e-05,7.073427906728912e-05,0.6791720569210866,0.5976501800265303,0.5434521,0.6612594
Grm2,-4.365211,-1.4065254,1.2700014500130343e-05,7.071060704900588e-05,0.06791720569210867,0.13109721432632176,0.030014882,0.0776784
Mxi1,-4.372993,-0.7496646,1.2255454671276068e-05,6.836289537413078e-05,0.35705045278137126,0.3754405912450256,0.1811828,0.28817016
0610040J01Rik,-4.378606,-1.5377244,1.1944086645247552e-05,6.672299545900244e-05,0.13389391979301424,0.19056281978396816,0.061556738,0.16918302
Fam3c,-4.38552,-0.7387629,1.1570897591097482e-05,6.47594289258049e-05,0.2574385510996119,0.3000189501610764,0.13661984,0.21856564
Lrig1,-4.398761,-2.084371,1.088706594137212e-05,6.114871694077527e-05,0.06015523932729625,0.12374455182869054,0.020759044,0.085220575
Kcnn3,-4.404591,-0.7546597,1.0598356542653956e-05,5.95894204438401e-05,0.3072445019404916,0.33435664203145726,0.15028122,0.24185053
Lypd6,-4.405513,-1.7374294,1.0553390462505303e-05,5.937386970844169e-05,0.0685640362225097,0.13208262270229296,0.035776887,0.11462653
Elfn1,-4.442803,-1.8789697,8.879442777769882e-06,5.046331838244128e-05,0.056921086675291076,0.12150843282167899,0.025135852,0.089497335
Aspa,-4.458241,-1.8422569,8.263495674868243e-06,4.719237593702651e-05,0.10090556274256145,0.16088686753837408,0.058774915,0.19644316
Dcbld2,-4.46719,-0.76242054,7.925374893484125e-06,4.540614571170969e-05,0.22315653298835705,0.2729581201440212,0.10883052,0.17817408
Plpp3,-4.4719734,-1.2796072,7.7501013772802e-06,4.448733689543237e-05,0.2205692108667529,0.26696986924388855,0.14340504,0.31798047
Mob3b,-4.4733753,-1.800782,7.69943849891689e-06,4.4215411939708665e-05,0.08408796895213454,0.146560545764639,0.039193526,0.13038331
Mag,-4.4861035,-1.2790577,7.253746806328283e-06,4.1780959632591845e-05,0.16817593790426907,0.22232328974796287,0.12541075,0.28085005
Cbfb,-4.4888864,-1.1017923,7.159643190903199e-06,4.1265468155205695e-05,0.18564036222509703,0.23990903922683343,0.087131366,0.17847382
Ptger3,-4.4898634,-1.3832945,7.126888618399001e-06,4.1103133113625485e-05,0.06080206985769728,0.1267765776009096,0.03050346,0.07769999
Rspo3,-4.493036,-0.5273484,7.02150341682044e-06,4.0521434022758855e-05,0.26714100905562743,0.3220390373318173,0.18268918,0.2537828
Plekha2,-4.4994354,-1.6931248,6.81341884548683e-06,3.9421205891386386e-05,0.08926261319534282,0.15118438506727308,0.03762887,0.116888076
Tulp4,-4.5013843,-0.2978608,6.751234910471573e-06,3.9079207678666774e-05,0.7451487710219923,0.6752700397953383,0.6768419,0.7837001
Igsf3,-4.5033345,-1.3247026,6.689542988632608e-06,3.873879743632719e-05,0.09831824062095731,0.1613037710820542,0.040692177,0.09896588
Il18,-4.5118713,-1.588627,6.425814395344624e-06,3.731375516408623e-05,0.11642949547218628,0.17631229865453857,0.052683778,0.15074629
Cdc37l1,-4.5141835,-0.43413305,6.356110898197032e-06,3.6967251046440316e-05,0.6545924967658473,0.6026530225506916,0.49367693,0.621892
Eeig2,-4.527152,-1.0771924,5.978395255013261e-06,3.490644947896704e-05,0.18046571798188873,0.2369149137767671,0.08971277,0.18068512
Zfp365,-4.530915,-0.57144344,5.872879646435403e-06,3.4357560657461195e-05,0.3408796895213454,0.36979344324426755,0.187446,0.26724756
Prkcq,-4.532799,-2.1971116,5.820725454491559e-06,3.40672822832037e-05,0.06791720569210867,0.13204472238014023,0.030258201,0.13179345
Itga8,-4.5365424,-0.4484519,5.718403506358983e-06,3.349030126762552e-05,0.6041397153945667,0.5404206935758954,0.5689445,0.7157971
Kank1,-4.536862,-2.2087874,5.709746241921864e-06,3.3446889365694464e-05,0.06791720569210867,0.13196892173583474,0.031586055,0.13832496
Gng7,-4.539825,-0.76143426,5.630096587586333e-06,3.3030719499660427e-05,0.25097024579560157,0.29702482471101005,0.123707965,0.20149459
Prr5l,-4.5547194,-1.7235835,5.245558939341083e-06,3.0882596121843755e-05,0.1222509702457956,0.18112563956793631,0.09702087,0.29003632
Ttc9,-4.5719047,-1.3797781,4.833105461449403e-06,2.8611047311995035e-05,0.08085381630012936,0.14671214705324995,0.03114615,0.07911297
Gm46102,-4.5754128,-1.7493755,4.752815119299053e-06,2.816056058557124e-05,0.05627425614489004,0.12298654538563578,0.022767803,0.07457528
Rasgrf2,-4.582116,-0.55601823,4.602940721194645e-06,2.7387293440766186e-05,0.5148771021992238,0.49149137767671025,0.4271776,0.5785824
Pde1b,-4.624531,-0.8681845,3.7544738252335965e-06,2.2548661529733287e-05,0.17011642949547218,0.227515633882888,0.07814494,0.13833864
Tyro3,-4.627304,-0.87167454,3.7045677550730465e-06,2.2278812797406615e-05,0.18499353169469598,0.242865264354747,0.08418954,0.14904013
Bcl6,-4.652768,-0.92782265,3.275083394379789e-06,1.9797860698984236e-05,0.17399741267787838,0.233162781883646,0.08745077,0.16029583
Slain1,-4.6543927,-0.5822891,3.2493733959625766e-06,1.965570984905773e-05,0.5200517464424321,0.49406859958309646,0.3163481,0.4428423
Sox8,-4.6672373,-1.4003394,3.0527650475261406e-06,1.854993143985242e-05,0.09379042690815007,0.1595224559408755,0.045647584,0.1162578
Ankrd33b,-4.669207,-0.5462644,3.02364120474249e-06,1.838543543141677e-05,0.44954721862871927,0.4419556566230813,0.28356048,0.39120358
Ppfibp2,-4.683071,-2.218463,2.8260816356442443e-06,1.7269223478841213e-05,0.07179818887451488,0.13791927231381468,0.029885078,0.13206601
Cdh19,-4.689544,-2.1005638,2.7381446472197017e-06,1.6755624384147888e-05,0.08408796895213454,0.14875876444949782,0.045305826,0.1813003
Tmeff1,-4.7300115,-0.51372916,2.24507151399637e-06,1.3896584100687045e-05,0.5168175937904269,0.5016486640136442,0.3383852,0.45420682
Sertm1,-4.7301526,-0.8461513,2.243510870997433e-06,1.3893324983567877e-05,0.1759379042690815,0.2344513928368391,0.08340394,0.14528166
Ramp1,-4.733651,-0.6400822,2.205166753666615e-06,1.3674782061163616e-05,0.3091849935316947,0.3484555618722759,0.17761528,0.26459554
Lrmda,-4.7351875,-1.5518804,2.1885241563321507e-06,1.3584117366746336e-05,0.15329883570504527,0.21193860147811255,0.09219417,0.24932973
Npnt,-4.742423,-1.7245473,2.111769353752822e-06,1.3131970038263902e-05,0.07761966364812418,0.14462762933484935,0.033725932,0.10737973
Gtf2ird1,-4.7585945,-0.72812694,1.9494557498421973e-06,1.21789993020832e-05,0.37257438551099614,0.38302065567557325,0.17964154,0.28214997
Inpp4b,-4.761139,-0.504964,1.925035214065028e-06,1.2037630021393366e-05,0.6442432082794308,0.5887436043206368,0.718565,0.913147
Eps8,-4.7771335,-1.0498511,1.778118314691956e-06,1.1152670195091702e-05,0.2089262613195343,0.2633314383172257,0.12569666,0.24474429
Lrrn1,-4.7840557,-0.63505477,1.7179310062119845e-06,1.0800375792446426e-05,0.37257438551099614,0.3949592571536858,0.22219835,0.32672128
Daam2,-4.7861714,-2.0517933,1.6999274801826245e-06,1.0694697118358024e-05,0.09314359637774904,0.15800644305476597,0.03925076,0.15356039
