names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Pvalb Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Kdm7a,-3.0203855,-0.40554002,0.002524532206912606,0.019173030073414844,0.5597189695550351,0.5802792321116929,0.46075293,0.57393414
Arl6ip1,-3.0222695,-0.5763823,0.002508871358031494,0.01906486804024498,0.4215456674473068,0.5027995927865038,0.347961,0.4827738
Susd6,-3.0225446,-0.43826896,0.0025065912717699163,0.019052929978064397,0.5620608899297423,0.5705351948807447,0.46254495,0.586052
Etv1,-3.024214,-0.5863054,0.0024928009955436704,0.018958834630698675,0.41451990632318503,0.4666230366492147,0.36588046,0.5087993
Lpar1,-3.0248551,-1.7852138,0.0024875232034896827,0.018929410500642247,0.07259953161592506,0.15586823734729494,0.046013106,0.15039952
Tcf7l2,-3.0318558,-1.8698865,0.002430552387378476,0.01852303291613597,0.08665105386416862,0.16703025014543338,0.056843057,0.19374098
Naaladl2,-3.0335855,-0.2631222,0.002416661010514274,0.01842669731910288,0.8782201405152225,0.862783595113438,1.5123851,1.6573379
Matn4,-3.0369666,-2.1366417,0.0023897192954917355,0.01823161768025637,0.03044496487119438,0.11641942990110529,0.021337686,0.09060624
Pou2f1,-3.040154,-0.35320133,0.0023645719415904694,0.018050013656402245,0.6065573770491803,0.6375072716695753,0.56259125,0.67534053
Dbx2,-3.0406983,-2.2013762,0.002360301628714484,0.018027659114143883,0.02576112412177986,0.11151105293775451,0.01645292,0.07352536
Cpped1,-3.0423012,-0.6124099,0.0023477689017493237,0.01793703451521306,0.22014051522248243,0.30966404886561955,0.13471131,0.19923128
Tnfrsf11a,-3.0429695,-2.1870112,0.002342561016273905,0.017912525471622035,0.03747072599531616,0.12314572425828971,0.017685927,0.07811892
Neat1,-3.0473514,-2.3332503,0.0023086764250716514,0.017673542889366175,0.05152224824355972,0.13507126236183828,0.029814722,0.14194266
Stx2,-3.0475752,-0.7332751,0.002306958057606439,0.017665421204868914,0.15456674473067916,0.24225567190226877,0.083664864,0.13546528
Cap2,-3.0493867,-0.29209512,0.0022930916297544787,0.01756925351910546,0.6885245901639344,0.6330351948807447,0.69257605,0.7988663
Med27,-3.0554168,-0.42137286,0.002247480195900375,0.01725915772044672,0.41217798594847777,0.48887434554973824,0.29881325,0.38280064
mt-Co1,-3.0618973,-0.7134478,0.0021993884281148726,0.016925753705349857,0.4566744730679157,0.5155613728912158,0.41262013,0.60841656
Radil,-3.0654325,-0.82310975,0.0021735538804752894,0.01674889382517093,0.11943793911007025,0.20764252472367656,0.05996369,0.103759855
Lhx9,-3.0848444,-1.7909132,0.002036587157298771,0.01578399103450187,0.04215456674473068,0.129217568353694,0.023936665,0.08049947
Efcab5,-3.0886517,-0.9094578,0.002010670202138932,0.015596624807007246,0.09601873536299765,0.1852457824316463,0.053082544,0.0974906
Lrp4,-3.0902455,-3.242366,0.0019999118633413394,0.01552213511495719,0.01873536299765808,0.10533013379872018,0.009311256,0.08482647
Cr1l,-3.090448,-0.563012,0.0019985478966877105,0.015516030622363125,0.2903981264637002,0.37427283304246656,0.18426487,0.2615318
Gm12122,-3.0930607,-1.9918638,0.001981035161595158,0.015393410871041612,0.0234192037470726,0.11074752763234438,0.011902452,0.046525616
Neurod1,-3.095075,-1.5569775,0.0019676320220736363,0.015302539054448222,0.04918032786885246,0.13721640488656195,0.027716046,0.079450004
Lars2,-3.0976272,-0.36502686,0.001950766259500202,0.0152109951807227,0.819672131147541,0.7969022687609075,1.0067568,1.174559
Foxo6,-3.0979116,-3.010495,0.0019488960824907084,0.015200823726132174,0.0117096018735363,0.09925828970331588,0.0063081873,0.04973693
Disc1,-3.0998924,-1.0261176,0.0019359101590585893,0.015115784051353371,0.11943793911007025,0.20804246655031997,0.068013646,0.13394605
Ntsr2,-3.1021664,-2.097468,0.0019210991251578122,0.01502326353113807,0.03981264637002342,0.12714514252472367,0.026416473,0.10845768
Grin3a,-3.1038268,-0.5599593,0.001910352073446587,0.014943569203350741,0.3231850117096019,0.40350494473531123,0.319817,0.4418626
Ppp1r9b,-3.1045978,-0.8575828,0.0019053790760557316,0.014913351521589721,0.18032786885245902,0.26937899941826643,0.10322143,0.17984475
Fkbp5,-3.1052358,-0.6627156,0.0019012731564271583,0.014889889161526592,0.2154566744730679,0.30050174520069806,0.135085,0.20617191
Gm56518,-3.1153424,-1.9784445,0.0018373144278679319,0.01441841082850798,0.02810304449648712,0.11612856311809192,0.014178528,0.05474482
Kremen1,-3.1185663,-3.0209146,0.0018173331438668448,0.014286641771709224,0.02576112412177986,0.11245636998254799,0.008554292,0.06740773
Fhl2,-3.120529,-0.54431444,0.0018052661782613992,0.014204246620756603,0.21311475409836064,0.3040285049447353,0.13683167,0.19379117
Gm20646,-3.1245267,-0.7880625,0.0017809134758590122,0.014029066284471318,0.117096018735363,0.20775159976730656,0.07463126,0.1255753
Rftn1,-3.1277657,-0.73867035,0.0017614062892662658,0.013879468326271132,0.20608899297423888,0.2941753926701571,0.13860759,0.2216077
mt-Co2,-3.1288996,-0.81928897,0.001754622607176651,0.013830070241958524,0.26229508196721313,0.3492219313554392,0.21564412,0.35392994
Prr7,-3.129837,-0.9518441,0.0017490329082511912,0.013791050730338754,0.11475409836065574,0.2038976148923793,0.06482186,0.12181137
Plscr4,-3.1328068,-2.882762,0.0017314340859646857,0.013667342505837574,0.02107728337236534,0.10892961023851076,0.010004711,0.07154013
Pxn,-3.1358097,-0.890197,0.0017138038414801248,0.013548075675366563,0.08665105386416862,0.1789194299011053,0.05499239,0.09964535
Map2k6,-3.1415646,-0.4436377,0.001680477553447577,0.013315963391665112,0.405152224824356,0.47651250727166955,0.3111045,0.40300882
Chst15,-3.141861,-1.8643513,0.001678777577871726,0.013310343321750745,0.03747072599531616,0.12649069226294357,0.019481994,0.06918109
C2cd2l,-3.1439838,-0.82629436,0.001666646381383453,0.013221962877996273,0.1451990632318501,0.23538394415357766,0.08244759,0.141834
Stxbp3,-3.1496058,-1.0312576,0.00163490970717915,0.01298936245768887,0.1686182669789227,0.25509016870273415,0.0983332,0.19160068
Fxyd6,-3.1533678,-1.003449,0.0016139838772666725,0.012830694314247186,0.1358313817330211,0.22505817335660266,0.08157222,0.15733697
Pard3b,-3.1691837,-0.6750551,0.001528677086259528,0.012215105591955638,0.24355971896955503,0.32897033158813266,0.23102292,0.34709588
Car10,-3.174213,-0.39835033,0.0015024346246005963,0.012025742735483473,0.6955503512880562,0.6379072134962187,1.0209378,1.2061195
Sv2c,-3.1771886,-1.6104614,0.0014871030017952396,0.01190657260376582,0.053864168618266976,0.14354275741710296,0.036300845,0.10695199
Eef1a1,-3.1790454,-0.7101413,0.0014776094930139129,0.011834088547625585,0.49414519906323184,0.5517742873763816,0.4036147,0.59522927
Kcnh5,-3.1816158,-0.96957356,0.001464559165692721,0.01174707605437714,0.22950819672131148,0.3057737056428156,0.1499119,0.27513888
Fdft1,-3.182381,-0.8898207,0.0014606953371959024,0.011719583072694505,0.14988290398126464,0.24189208842350204,0.087855846,0.15713792
Arhgap17,-3.1840835,-0.5129115,0.0014521308631649263,0.011657829785850483,0.3840749414519906,0.45975130890052357,0.2700138,0.36625403
Gm47728,-3.192805,-2.4358945,0.0014089801142801405,0.011348709733425472,0.0234192037470726,0.11318353694008144,0.010059818,0.053264193
Amz1,-3.193667,-2.5301511,0.0014047807333090077,0.011318278352027897,0.02810304449648712,0.1177283304246655,0.011987601,0.067341715
Mertk,-3.1970901,-1.7850324,0.0013882147838692703,0.01119151852462265,0.11475409836065574,0.1975349040139616,0.093961366,0.2923087
Acvr1,-3.1984632,-0.41048703,0.0013816216041462033,0.011141708434396304,0.5667447306791569,0.581260907504363,0.46334702,0.5785056
Gpr37,-3.2009552,-1.1626178,0.0013697288482849396,0.011049118629065244,0.09601873536299765,0.18760907504363003,0.065926604,0.14198467
Prdx1,-3.2032897,-1.3386594,0.001358672346906513,0.010966514256947434,0.12412177985948478,0.21316899360093078,0.0687002,0.16539672
Calcrl,-3.205343,-2.5886614,0.001349015889242546,0.010898393548991945,0.03747072599531616,0.12649069226294357,0.018306432,0.10538175
Gatm,-3.2115607,-1.3994881,0.001320161076185558,0.01067805702344209,0.14285714285714285,0.22716695753344968,0.088960946,0.21949038
Rab11fip4,-3.2145545,-0.4826222,0.0013064710877242838,0.01058332171454673,0.3442622950819672,0.43568208260616637,0.23784125,0.31858516
Susd1,-3.2179809,-0.59992045,0.0012909644862621108,0.010460861202009323,0.18501170960187355,0.28072280395578825,0.12188868,0.17937475
